"","date","DARE"
"151","2014-11-12",57.099998
"152","2014-11-13",59.299999
"153","2014-11-14",60.799999
"154","2014-11-17",58.200001
"155","2014-11-18",56.799999
"156","2014-11-19",55.099998
"157","2014-11-20",52.200001
"158","2014-11-21",52.099998
"159","2014-11-24",49.099998
"160","2014-11-25",50.400002
"161","2014-11-26",50.400002
"162","2014-11-28",57.099998
"163","2014-12-01",51.900002
"164","2014-12-02",49.200001
"165","2014-12-03",49.400002
"166","2014-12-04",46.799999
"167","2014-12-05",47.779999
"168","2014-12-08",46
"169","2014-12-09",52.599998
"170","2014-12-10",51.299999
"171","2014-12-11",51.700001
"172","2014-12-12",60
"173","2014-12-15",62.400002
"174","2014-12-16",61.5
"175","2014-12-17",62.099998
"176","2014-12-18",62.099998
"177","2014-12-19",60.099998
"178","2014-12-22",60.900002
"179","2014-12-23",64.5
"180","2014-12-24",64.5
"181","2014-12-26",64.5
"182","2014-12-29",64.5
"183","2014-12-30",64.25
"184","2014-12-31",62.200001
"185","2015-01-02",64.199997
"186","2015-01-05",63.900002
"187","2015-01-06",67.25
"188","2015-01-07",73.800003
"189","2015-01-08",80.800003
"190","2015-01-09",78.099998
"191","2015-01-12",81.900002
"192","2015-01-13",78.300003
"193","2015-01-14",80.800003
"194","2015-01-15",77.599998
"195","2015-01-16",78.900002
"196","2015-01-20",77.699997
"197","2015-01-21",79.699997
"198","2015-01-22",79.599998
"199","2015-01-23",82.5
"200","2015-01-26",80
"201","2015-01-27",81.300003
"202","2015-01-28",81.099998
"203","2015-01-29",81
"204","2015-01-30",77.599998
"205","2015-02-02",82.300003
"206","2015-02-03",82.199997
"207","2015-02-04",81.300003
"208","2015-02-05",81.599998
"209","2015-02-06",82.400002
"210","2015-02-09",82.400002
"211","2015-02-10",79
"212","2015-02-11",74.900002
"213","2015-02-12",66.800003
"214","2015-02-13",66.199997
"215","2015-02-17",62.049999
"216","2015-02-18",59.799999
"217","2015-02-19",63.299999
"218","2015-02-20",66.300003
"219","2015-02-23",78.400002
"220","2015-02-24",79.800003
"221","2015-02-25",81.699997
"222","2015-02-26",81
"223","2015-02-27",82.300003
"224","2015-03-02",82.400002
"225","2015-03-03",75.800003
"226","2015-03-04",80.199997
"227","2015-03-05",79.760002
"228","2015-03-06",81.199997
"229","2015-03-09",81.400002
"230","2015-03-10",80.889999
"231","2015-03-11",79.800003
"232","2015-03-12",79.900002
"233","2015-03-13",80.199997
"234","2015-03-16",80.199997
"235","2015-03-17",82.199997
"236","2015-03-18",92.300003
"237","2015-03-19",106.599998
"238","2015-03-20",102.5
"239","2015-03-23",98.400002
"240","2015-03-24",99
"241","2015-03-25",95.800003
"242","2015-03-26",99.800003
"243","2015-03-27",97.300003
"244","2015-03-30",95
"245","2015-03-31",90.099998
"246","2015-04-01",80.5
"247","2015-04-02",72.5
"248","2015-04-06",65
"249","2015-04-07",61.799999
"250","2015-04-08",64.400002
"251","2015-04-09",63.900002
"252","2015-04-10",65.900002
"253","2015-04-13",67.199997
"254","2015-04-14",64.400002
"255","2015-04-15",64.400002
"256","2015-04-16",63.200001
"257","2015-04-17",60.900002
"258","2015-04-20",59
"259","2015-04-21",61.900002
"260","2015-04-22",59.900002
"261","2015-04-23",62
"262","2015-04-24",62.700001
"263","2015-04-27",59.400002
"264","2015-04-28",60.599998
"265","2015-04-29",59.900002
"266","2015-04-30",59.599998
"267","2015-05-01",59.799999
"268","2015-05-04",60
"269","2015-05-05",61.299999
"270","2015-05-06",60.299999
"271","2015-05-07",60.900002
"272","2015-05-08",60.900002
"273","2015-05-11",61
"274","2015-05-12",63.200001
"275","2015-05-13",62.900002
"276","2015-05-14",60.599998
"277","2015-05-15",61.5
"278","2015-05-18",63.700001
"279","2015-05-19",61.299999
"280","2015-05-20",61.5
"281","2015-05-21",60.700001
"282","2015-05-22",60.799999
"283","2015-05-26",59.5
"284","2015-05-27",58.900002
"285","2015-05-28",59.299999
"286","2015-05-29",59.5
"287","2015-06-01",57.5
"288","2015-06-02",50.200001
"289","2015-06-03",50.099998
"290","2015-06-04",47.900002
"291","2015-06-05",48.299999
"292","2015-06-08",46.5
"293","2015-06-09",47.5
"294","2015-06-10",47.099998
"295","2015-06-11",47.400002
"296","2015-06-12",47
"297","2015-06-15",46.099998
"298","2015-06-16",46.099998
"299","2015-06-17",46.299999
"300","2015-06-18",46.099998
"301","2015-06-19",46
"302","2015-06-22",46.799999
"303","2015-06-23",46.900002
"304","2015-06-24",47.799999
"305","2015-06-25",48.799999
"306","2015-06-26",47.799999
"307","2015-06-29",44
"308","2015-06-30",46
"309","2015-07-01",43.799999
"310","2015-07-02",44.400002
"311","2015-07-06",46
"312","2015-07-07",46.5
"313","2015-07-08",44.400002
"314","2015-07-09",44
"315","2015-07-10",45.200001
"316","2015-07-13",44.900002
"317","2015-07-14",45.200001
"318","2015-07-15",44
"319","2015-07-16",44.799999
"320","2015-07-17",45.299999
"321","2015-07-20",43.299999
"322","2015-07-21",42.599998
"323","2015-07-22",42
"324","2015-07-23",42.400002
"325","2015-07-24",41.400002
"326","2015-07-27",39.200001
"327","2015-07-28",42
"328","2015-07-29",41
"329","2015-07-30",39.700001
"330","2015-07-31",40.400002
"331","2015-08-03",39.599998
"332","2015-08-04",40.700001
"333","2015-08-05",39.5
"334","2015-08-06",38.200001
"335","2015-08-07",39.400002
"336","2015-08-10",39.200001
"337","2015-08-11",38.099998
"338","2015-08-12",37.599998
"339","2015-08-13",36.200001
"340","2015-08-14",36
"341","2015-08-17",34.900002
"342","2015-08-18",35.299999
"343","2015-08-19",34.200001
"344","2015-08-20",33.599998
"345","2015-08-21",34.200001
"346","2015-08-24",33.599998
"347","2015-08-25",33.400002
"348","2015-08-26",35
"349","2015-08-27",35.299999
"350","2015-08-28",37.799999
"351","2015-08-31",40.299999
"352","2015-09-01",43.200001
"353","2015-09-02",42.200001
"354","2015-09-03",42
"355","2015-09-04",42.099998
"356","2015-09-08",44
"357","2015-09-09",46.5
"358","2015-09-10",48.799999
"359","2015-09-11",47
"360","2015-09-14",48.700001
"361","2015-09-15",48.700001
"362","2015-09-16",48.599998
"363","2015-09-17",49
"364","2015-09-18",50.299999
"365","2015-09-21",51
"366","2015-09-22",48.200001
"367","2015-09-23",48
"368","2015-09-24",49.599998
"369","2015-09-25",45.099998
"370","2015-09-28",42.200001
"371","2015-09-29",34.700001
"372","2015-09-30",36.599998
"373","2015-10-01",37.700001
"374","2015-10-02",39.900002
"375","2015-10-05",39.5
"376","2015-10-06",38
"377","2015-10-07",35.700001
"378","2015-10-08",35.799999
"379","2015-10-09",36.5
"380","2015-10-12",35.5
"381","2015-10-13",34.299999
"382","2015-10-14",34.5
"383","2015-10-15",35.900002
"384","2015-10-16",36
"385","2015-10-19",34.5
"386","2015-10-20",36
"387","2015-10-21",33.700001
"388","2015-10-22",33.700001
"389","2015-10-23",34.700001
"390","2015-10-26",33.599998
"391","2015-10-27",36.599998
"392","2015-10-28",38.900002
"393","2015-10-29",39.299999
"394","2015-10-30",36.5
"395","2015-11-02",38.799999
"396","2015-11-03",38.400002
"397","2015-11-04",36.900002
"398","2015-11-05",35.200001
"399","2015-11-06",34.799999
"400","2015-11-09",34.799999
"401","2015-11-10",33.900002
"402","2015-11-11",32.400002
"403","2015-11-12",31.700001
"404","2015-11-13",33.700001
"405","2015-11-16",33
"406","2015-11-17",29.6
"407","2015-11-18",31.9
"408","2015-11-19",31.700001
"409","2015-11-20",32
"410","2015-11-23",32.799999
"411","2015-11-24",33.099998
"412","2015-11-25",33.599998
"413","2015-11-27",32.5
"414","2015-11-30",32.400002
"415","2015-12-01",32.900002
"416","2015-12-02",34.700001
"417","2015-12-03",36.799999
"418","2015-12-04",35.200001
"419","2015-12-07",32.400002
"420","2015-12-08",32.5
"421","2015-12-09",30.85
"422","2015-12-10",32.099998
"423","2015-12-11",30.700001
"424","2015-12-14",30.5
"425","2015-12-15",31.77
"426","2015-12-16",33.5
"427","2015-12-17",36.900002
"428","2015-12-18",37.799999
"429","2015-12-21",36.900002
"430","2015-12-22",34.900002
"431","2015-12-23",37.099998
"432","2015-12-24",37.299999
"433","2015-12-28",36.099998
"434","2015-12-29",33.599998
"435","2015-12-30",29.799999
"436","2015-12-31",28
"437","2016-01-04",30.4
"438","2016-01-05",30.4
"439","2016-01-06",29.799999
"440","2016-01-07",28.5
"441","2016-01-08",28.700001
"442","2016-01-11",28.700001
"443","2016-01-12",28
"444","2016-01-13",25.5
"445","2016-01-14",25.799999
"446","2016-01-15",24.1
"447","2016-01-19",23.9
"448","2016-01-20",23.6
"449","2016-01-21",22
"450","2016-01-22",23.9
"451","2016-01-25",23.4
"452","2016-01-26",24.9
"453","2016-01-27",24.4
"454","2016-01-28",23.700001
"455","2016-01-29",24
"456","2016-02-01",23.700001
"457","2016-02-02",23
"458","2016-02-03",22.700001
"459","2016-02-04",23.299999
"460","2016-02-05",22.9
"461","2016-02-08",20.5
"462","2016-02-09",20.5
"463","2016-02-10",20.4
"464","2016-02-11",19.9
"465","2016-02-12",19.5
"466","2016-02-16",20.299999
"467","2016-02-17",21
"468","2016-02-18",20.799999
"469","2016-02-19",20.6
"470","2016-02-22",20.9
"471","2016-02-23",20.700001
"472","2016-02-24",19.200001
"473","2016-02-25",19.299999
"474","2016-02-26",19.700001
"475","2016-02-29",19.5
"476","2016-03-01",19.85
"477","2016-03-02",20.200001
"478","2016-03-03",23.5
"479","2016-03-04",24.1
"480","2016-03-07",23.799999
"481","2016-03-08",22.1
"482","2016-03-09",21.700001
"483","2016-03-10",21.700001
"484","2016-03-11",22
"485","2016-03-14",23
"486","2016-03-15",21.5
"487","2016-03-16",22
"488","2016-03-17",21.299999
"489","2016-03-18",24.1
"490","2016-03-21",24.299999
"491","2016-03-22",25.200001
"492","2016-03-23",28.200001
"493","2016-03-24",27.200001
"494","2016-03-28",25.700001
"495","2016-03-29",26
"496","2016-03-30",26.700001
"497","2016-03-31",27.1
"498","2016-04-01",29.4
"499","2016-04-04",29.9
"500","2016-04-05",30.9
"501","2016-04-06",32
"502","2016-04-07",31.700001
"503","2016-04-08",31.799999
"504","2016-04-11",32
"505","2016-04-12",31.799999
"506","2016-04-13",32.200001
"507","2016-04-14",32.900002
"508","2016-04-15",33
"509","2016-04-18",33.099998
"510","2016-04-19",36.099998
"511","2016-04-20",39.700001
"512","2016-04-21",40.5
"513","2016-04-22",39.700001
"514","2016-04-25",38.5
"515","2016-04-26",36.400002
"516","2016-04-27",35.799999
"517","2016-04-28",35.5
"518","2016-04-29",32.799999
"519","2016-05-02",31
"520","2016-05-03",26.700001
"521","2016-05-04",25
"522","2016-05-05",24
"523","2016-05-06",23.4
"524","2016-05-09",24.200001
"525","2016-05-10",24.4
"526","2016-05-11",23.5
"527","2016-05-12",20.700001
"528","2016-05-13",21.9
"529","2016-05-16",22.9
"530","2016-05-17",23
"531","2016-05-18",23.6
"532","2016-05-19",23.6
"533","2016-05-20",23
"534","2016-05-23",23.4
"535","2016-05-24",24
"536","2016-05-25",24
"537","2016-05-26",23.700001
"538","2016-05-27",23.700001
"539","2016-05-31",24.200001
"540","2016-06-01",25.299999
"541","2016-06-02",25.1
"542","2016-06-03",24.299999
"543","2016-06-06",23.4
"544","2016-06-07",23.200001
"545","2016-06-08",23.5
"546","2016-06-09",23
"547","2016-06-10",23.200001
"548","2016-06-13",22.5
"549","2016-06-14",21.6
"550","2016-06-15",21.700001
"551","2016-06-16",21
"552","2016-06-17",21
"553","2016-06-20",21.200001
"554","2016-06-21",20.700001
"555","2016-06-22",20.799999
"556","2016-06-23",21.4
"557","2016-06-24",20.700001
"558","2016-06-27",20.200001
"559","2016-06-28",21.299999
"560","2016-06-29",20.9
"561","2016-06-30",21.200001
"562","2016-07-01",21.799999
"563","2016-07-05",21.5
"564","2016-07-06",22.299999
"565","2016-07-07",22.299999
"566","2016-07-08",22.5
"567","2016-07-11",21.75
"568","2016-07-12",21.5
"569","2016-07-13",21.299999
"570","2016-07-14",20.9
"571","2016-07-15",22.799999
"572","2016-07-18",22.799999
"573","2016-07-19",29.6
"574","2016-07-20",32.099998
"575","2016-07-21",28.6
"576","2016-07-22",29.5
"577","2016-07-25",27.4
"578","2016-07-26",27.200001
"579","2016-07-27",28.5
"580","2016-07-28",27.5
"581","2016-07-29",28.9
"582","2016-08-01",28.9
"583","2016-08-02",28.200001
"584","2016-08-03",28.799999
"585","2016-08-04",29.1
"586","2016-08-05",28
"587","2016-08-08",28
"588","2016-08-09",28.6
"589","2016-08-10",28.5
"590","2016-08-11",29.1
"591","2016-08-12",29.9
"592","2016-08-15",28.799999
"593","2016-08-16",28.6
"594","2016-08-17",27.4
"595","2016-08-18",12
"596","2016-08-19",11.5
"597","2016-08-22",11.4
"598","2016-08-23",11.2
"599","2016-08-24",11.2
"600","2016-08-25",11.1
"601","2016-08-26",10.5
"602","2016-08-29",10.3
"603","2016-08-30",10.1
"604","2016-08-31",10.2
"605","2016-09-01",10.2
"606","2016-09-02",10.2
"607","2016-09-06",10.8
"608","2016-09-07",10.4
"609","2016-09-08",10.7
"610","2016-09-09",10.3
"611","2016-09-12",10.5
"612","2016-09-13",10.2
"613","2016-09-14",10
"614","2016-09-15",9.9
"615","2016-09-16",9.7
"616","2016-09-19",9.5
"617","2016-09-20",9.5
"618","2016-09-21",9.5
"619","2016-09-22",9.4
"620","2016-09-23",9.5
"621","2016-09-26",10.6
"622","2016-09-27",10.4
"623","2016-09-28",10.4
"624","2016-09-29",10.1
"625","2016-09-30",10.47
"626","2016-10-03",10.2
"627","2016-10-04",10
"628","2016-10-05",10
"629","2016-10-06",10
"630","2016-10-07",9.83
"631","2016-10-10",9.09
"632","2016-10-11",8.29
"633","2016-10-12",8.29
"634","2016-10-13",7.8
"635","2016-10-14",7.56
"636","2016-10-17",6.98
"637","2016-10-18",6.81
"638","2016-10-19",9.5
"639","2016-10-20",9.15
"640","2016-10-21",9.44
"641","2016-10-24",9.1
"642","2016-10-25",8.75
"643","2016-10-26",8.6
"644","2016-10-27",8.38
"645","2016-10-28",8
"646","2016-10-31",7.97
"647","2016-11-01",7.46
"648","2016-11-02",7.3
"649","2016-11-03",6.85
"650","2016-11-04",6.61
"651","2016-11-07",6.98
"652","2016-11-08",7
"653","2016-11-09",7.3
"654","2016-11-10",8.1
"655","2016-11-11",8.3
"656","2016-11-14",8.3
"657","2016-11-15",8.1
"658","2016-11-16",7.9
"659","2016-11-17",7.73
"660","2016-11-18",7.49
"661","2016-11-21",7.9
"662","2016-11-22",7.56
"663","2016-11-23",7.47
"664","2016-11-25",7.3
"665","2016-11-28",7
"666","2016-11-29",7.06
"667","2016-11-30",6.77
"668","2016-12-01",6.8
"669","2016-12-02",7.07
"670","2016-12-05",7.6
"671","2016-12-06",7.68
"672","2016-12-07",8.1
"673","2016-12-08",7.5
"674","2016-12-09",7.8
"675","2016-12-12",7.6
"676","2016-12-13",7.8
"677","2016-12-14",7.6
"678","2016-12-15",7.5
"679","2016-12-16",7.6
"680","2016-12-19",7.83
"681","2016-12-20",7.6
"682","2016-12-21",7.9
"683","2016-12-22",7.7
"684","2016-12-23",7.54
"685","2016-12-27",8.3
"686","2016-12-28",7.85
"687","2016-12-29",7.5
"688","2016-12-30",7.08
"689","2017-01-03",7.7
"690","2017-01-04",8
"691","2017-01-05",8.2
"692","2017-01-06",8.2
"693","2017-01-09",8.26
"694","2017-01-10",8.33
"695","2017-01-11",8
"696","2017-01-12",8.39
"697","2017-01-13",8.45
"698","2017-01-17",8.29
"699","2017-01-18",8.02
"700","2017-01-19",7.8
"701","2017-01-20",7.66
"702","2017-01-23",7.68
"703","2017-01-24",7.91
"704","2017-01-25",7.88
"705","2017-01-26",7.9
"706","2017-01-27",8
"707","2017-01-30",7.9
"708","2017-01-31",8.1
"709","2017-02-01",8.38
"710","2017-02-02",9.31
"711","2017-02-03",13
"712","2017-02-06",12.1
"713","2017-02-07",11.6
"714","2017-02-08",13.3
"715","2017-02-09",12.3
"716","2017-02-10",13
"717","2017-02-13",15.4
"718","2017-02-14",14.4
"719","2017-02-15",14.1
"720","2017-02-16",14.1
"721","2017-02-17",14.1
"722","2017-02-21",13.5
"723","2017-02-22",12.7
"724","2017-02-23",12.2
"725","2017-02-24",12.5
"726","2017-02-27",13.6
"727","2017-02-28",13.1
"728","2017-03-01",13.3
"729","2017-03-02",13.4
"730","2017-03-03",13.8
"731","2017-03-06",13.8
"732","2017-03-07",13.5
"733","2017-03-08",13.9
"734","2017-03-09",14
"735","2017-03-10",15.2
"736","2017-03-13",24.9
"737","2017-03-14",22.4
"738","2017-03-15",29.799999
"739","2017-03-16",30.799999
"740","2017-03-17",33.200001
"741","2017-03-20",12.5
"742","2017-03-21",12.2
"743","2017-03-22",11.2
"744","2017-03-23",7.4
"745","2017-03-24",7.25
"746","2017-03-27",6.9
"747","2017-03-28",7.25
"748","2017-03-29",9.1
"749","2017-03-30",8.4
"750","2017-03-31",8.12
"751","2017-04-03",7.3
"752","2017-04-04",7.22
"753","2017-04-05",6.77
"754","2017-04-06",6.9
"755","2017-04-07",6.9
"756","2017-04-10",6.66
"757","2017-04-11",6.5
"758","2017-04-12",6.43
"759","2017-04-13",6.6
"760","2017-04-17",7.05
"761","2017-04-18",6.61
"762","2017-04-19",6.6
"763","2017-04-20",6.5
"764","2017-04-21",6.43
"765","2017-04-24",6.48
"766","2017-04-25",6.25
"767","2017-04-26",6.27
"768","2017-04-27",6.14
"769","2017-04-28",5.55
"770","2017-05-01",4.7
"771","2017-05-02",4.9
"772","2017-05-03",4.51
"773","2017-05-04",4.3
"774","2017-05-05",4
"775","2017-05-08",4.6
"776","2017-05-09",4.48
"777","2017-05-10",4.9
"778","2017-05-11",4.6
"779","2017-05-12",4.5
"780","2017-05-15",4.31
"781","2017-05-16",4
"782","2017-05-17",4.03
"783","2017-05-18",3.92
"784","2017-05-19",4.2
"785","2017-05-22",4.01
"786","2017-05-23",4
"787","2017-05-24",4.08
"788","2017-05-25",4.1
"789","2017-05-26",3.99
"790","2017-05-30",3.92
"791","2017-05-31",3.73
"792","2017-06-01",4.45
"793","2017-06-02",4
"794","2017-06-05",4.05
"795","2017-06-06",4.09
"796","2017-06-07",4.07
"797","2017-06-08",3.8
"798","2017-06-09",3.65
"799","2017-06-12",3.64
"800","2017-06-13",3.6
"801","2017-06-14",3.6
"802","2017-06-15",3.55
"803","2017-06-16",3.41
"804","2017-06-19",3.4
"805","2017-06-20",3.9
"806","2017-06-21",3.6
"807","2017-06-22",3.82
"808","2017-06-23",4.01
"809","2017-06-26",4.24
"810","2017-06-27",4.08
"811","2017-06-28",4.3
"812","2017-06-29",4.5
"813","2017-06-30",4.44
"814","2017-07-03",4.64
"815","2017-07-05",11.3
"816","2017-07-06",8
"817","2017-07-07",7.3
"818","2017-07-10",8.14
"819","2017-07-11",7.1
"820","2017-07-12",7.7
"821","2017-07-13",7.1
"822","2017-07-14",7
"823","2017-07-17",6.5
"824","2017-07-18",6.31
"825","2017-07-19",6.56
"826","2017-07-20",6
"827","2017-07-21",5.26
"828","2017-07-24",5.06
"829","2017-07-25",5
"830","2017-07-26",4.11
"831","2017-07-27",3.77
"832","2017-07-28",3.7
"833","2017-07-31",3.4
"834","2017-08-01",3.21
"835","2017-08-02",3
"836","2017-08-03",3.41
"837","2017-08-04",3.06
"838","2017-08-07",3.02
"839","2017-08-08",3.27
"840","2017-08-09",3.25
"841","2017-08-10",2.63
"842","2017-08-11",2.81
"843","2017-08-14",2.85
"844","2017-08-15",2.99
"845","2017-08-16",3
"846","2017-08-17",2.8
"847","2017-08-18",2.76
"848","2017-08-21",2.68
"849","2017-08-22",2.68
"850","2017-08-23",2.75
"851","2017-08-24",2.77
"852","2017-08-25",2.95
"853","2017-08-28",3.18
"854","2017-08-29",3.46
"855","2017-08-30",3.52
"856","2017-08-31",3.33
"857","2017-09-01",3.1
"858","2017-09-05",3.42
"859","2017-09-06",3.42
"860","2017-09-07",3.36
"861","2017-09-08",3.48
"862","2017-09-11",3.43
"863","2017-09-12",3.4
"864","2017-09-13",3.42
"865","2017-09-14",3.15
"866","2017-09-15",3.02
"867","2017-09-18",3.05
"868","2017-09-19",2.98
"869","2017-09-20",2.97
"870","2017-09-21",3.02
"871","2017-09-22",3.11
"872","2017-09-25",3.21
"873","2017-09-26",3.19
"874","2017-09-27",3.14
"875","2017-09-28",3.15
"876","2017-09-29",3.12
"877","2017-10-02",3.18
"878","2017-10-03",3.06
"879","2017-10-04",3.09
"880","2017-10-05",3.18
"881","2017-10-06",3.18
"882","2017-10-09",3.21
"883","2017-10-10",3.091
"884","2017-10-11",2.97
"885","2017-10-12",3.19
"886","2017-10-13",3.3
"887","2017-10-16",3.35
"888","2017-10-17",3.14
"889","2017-10-18",3.13
"890","2017-10-19",3.094
"891","2017-10-20",3.06
"892","2017-10-23",3.04
"893","2017-10-24",2.95
"894","2017-10-25",2.9
"895","2017-10-26",2.75
"896","2017-10-27",2.65
"897","2017-10-30",2.63
"898","2017-10-31",2.53
"899","2017-11-01",2.51
"900","2017-11-02",2.46
"901","2017-11-03",2.41
"902","2017-11-06",2.34
"903","2017-11-07",2.43
"904","2017-11-08",2.549
"905","2017-11-09",2.54
"906","2017-11-10",2.41
"907","2017-11-13",2.29
"908","2017-11-14",2.33
"909","2017-11-15",2.34
"910","2017-11-16",2.61
"911","2017-11-17",2.63
"912","2017-11-20",2.67
"913","2017-11-21",2.94
"914","2017-11-22",2.73
"915","2017-11-24",2.73
"916","2017-11-27",2.51
"917","2017-11-28",2.46
"918","2017-11-29",2.54
"919","2017-11-30",2.51
"920","2017-12-01",2.51
"921","2017-12-04",2.42
"922","2017-12-05",2.48
"923","2017-12-06",2.45
"924","2017-12-07",2.46
"925","2017-12-08",2.686
"926","2017-12-11",2.56
"927","2017-12-12",2.54
"928","2017-12-13",2.65
"929","2017-12-14",2.45
"930","2017-12-15",2.51
"931","2017-12-18",2.49
"932","2017-12-19",2.47
"933","2017-12-20",2.38
"934","2017-12-21",2.33
"935","2017-12-22",2.49
"936","2017-12-26",2.35
"937","2017-12-27",2.361
"938","2017-12-28",2.32
"939","2017-12-29",2.164
"940","2018-01-02",2.26
"941","2018-01-03",2.37
"942","2018-01-04",2.4
"943","2018-01-05",2.27
"944","2018-01-08",2.2
"945","2018-01-09",2.27
"946","2018-01-10",2.23
"947","2018-01-11",2.28
"948","2018-01-12",2.355
"949","2018-01-16",2.37
"950","2018-01-17",2.28
"951","2018-01-18",2.25
"952","2018-01-19",2.26
"953","2018-01-22",2.23
"954","2018-01-23",2.26
"955","2018-01-24",2.22
"956","2018-01-25",2.21
"957","2018-01-26",2.21
"958","2018-01-29",2.18
"959","2018-01-30",2.15
"960","2018-01-31",2.171
"961","2018-02-01",2.27
"962","2018-02-02",2.175
"963","2018-02-05",1.88
"964","2018-02-06",2.019
"965","2018-02-07",2.1
"966","2018-02-08",2.05
"967","2018-02-09",1.86
"968","2018-02-12",2.79
"969","2018-02-13",1.68
"970","2018-02-14",1.44
"971","2018-02-15",1.4
"972","2018-02-16",1.38
"973","2018-02-20",1.38
"974","2018-02-21",1.37
"975","2018-02-22",1.32
"976","2018-02-23",1.32
"977","2018-02-26",1.36
"978","2018-02-27",1.29
"979","2018-02-28",1.27
"980","2018-03-01",1.26
"981","2018-03-02",1.3
"982","2018-03-05",1.29
"983","2018-03-06",1.43
"984","2018-03-07",1.35
