"","date","QEP"
"368","2011-11-28",30.6
"369","2011-11-29",30.73
"370","2011-11-30",32.650002
"371","2011-12-01",32
"372","2011-12-02",31.73
"373","2011-12-05",32.740002
"374","2011-12-06",32.360001
"375","2011-12-07",32.48
"376","2011-12-08",31.309999
"377","2011-12-09",32.029999
"378","2011-12-12",30.73
"379","2011-12-13",29.809999
"380","2011-12-14",28.25
"381","2011-12-15",28.51
"382","2011-12-16",28.870001
"383","2011-12-19",27.77
"384","2011-12-20",29.18
"385","2011-12-21",29.24
"386","2011-12-22",29.77
"387","2011-12-23",29.860001
"388","2011-12-27",30.049999
"389","2011-12-28",29.09
"390","2011-12-29",29.23
"391","2011-12-30",29.299999
"392","2012-01-03",30.57
"393","2012-01-04",31.459999
"394","2012-01-05",31.66
"395","2012-01-06",31.1
"396","2012-01-09",30.84
"397","2012-01-10",30.889999
"398","2012-01-11",29.110001
"399","2012-01-12",28.4
"400","2012-01-13",26.9
"401","2012-01-17",27
"402","2012-01-18",27.639999
"403","2012-01-19",27.450001
"404","2012-01-20",27.450001
"405","2012-01-23",28.879999
"406","2012-01-24",28.9
"407","2012-01-25",30
"408","2012-01-26",28.959999
"409","2012-01-27",29.219999
"410","2012-01-30",29.23
"411","2012-01-31",28.639999
"412","2012-02-01",28.9
"413","2012-02-02",29.18
"414","2012-02-03",29.74
"415","2012-02-06",29.889999
"416","2012-02-07",29.84
"417","2012-02-08",30.41
"418","2012-02-09",31.459999
"419","2012-02-10",30.389999
"420","2012-02-13",30.9
"421","2012-02-14",31
"422","2012-02-15",31.27
"423","2012-02-16",32.119999
"424","2012-02-17",32.529999
"425","2012-02-21",32.490002
"426","2012-02-22",31.57
"427","2012-02-23",34.029999
"428","2012-02-24",34.32
"429","2012-02-27",34.900002
"430","2012-02-28",34.759998
"431","2012-02-29",34.139999
"432","2012-03-01",33.830002
"433","2012-03-02",32.84
"434","2012-03-05",32.220001
"435","2012-03-06",31.98
"436","2012-03-07",32.009998
"437","2012-03-08",32.32
"438","2012-03-09",31.99
"439","2012-03-12",30.65
"440","2012-03-13",31.030001
"441","2012-03-14",30.639999
"442","2012-03-15",31.469999
"443","2012-03-16",31.91
"444","2012-03-19",33.060001
"445","2012-03-20",32.279999
"446","2012-03-21",31.91
"447","2012-03-22",30.450001
"448","2012-03-23",30.450001
"449","2012-03-26",30.610001
"450","2012-03-27",30.25
"451","2012-03-28",29.610001
"452","2012-03-29",29.719999
"453","2012-03-30",30.5
"454","2012-04-02",31.549999
"455","2012-04-03",31.16
"456","2012-04-04",30.4
"457","2012-04-05",29.700001
"458","2012-04-09",29.15
"459","2012-04-10",28.24
"460","2012-04-11",27.98
"461","2012-04-12",28.99
"462","2012-04-13",28.42
"463","2012-04-16",28.4
"464","2012-04-17",29.75
"465","2012-04-18",29.35
"466","2012-04-19",29.42
"467","2012-04-20",29.32
"468","2012-04-23",29.799999
"469","2012-04-24",30
"470","2012-04-25",30.139999
"471","2012-04-26",30.58
"472","2012-04-27",30.620001
"473","2012-04-30",30.809999
"474","2012-05-01",31.49
"475","2012-05-02",30.290001
"476","2012-05-03",29.870001
"477","2012-05-04",29.92
"478","2012-05-07",30.290001
"479","2012-05-08",30.25
"480","2012-05-09",30.040001
"481","2012-05-10",29.549999
"482","2012-05-11",29.33
"483","2012-05-14",28.639999
"484","2012-05-15",27.23
"485","2012-05-16",26.889999
"486","2012-05-17",26.790001
"487","2012-05-18",26.280001
"488","2012-05-21",27.27
"489","2012-05-22",26.879999
"490","2012-05-23",27.08
"491","2012-05-24",26.25
"492","2012-05-25",26.639999
"493","2012-05-29",27.469999
"494","2012-05-30",26.17
"495","2012-05-31",26.32
"496","2012-06-01",25.32
"497","2012-06-04",25.309999
"498","2012-06-05",25.76
"499","2012-06-06",26.9
"500","2012-06-07",26.43
"501","2012-06-08",26.290001
"502","2012-06-11",25.77
"503","2012-06-12",26.27
"504","2012-06-13",25.65
"505","2012-06-14",26.43
"506","2012-06-15",27.5
"507","2012-06-18",27.48
"508","2012-06-19",27.49
"509","2012-06-20",26.65
"510","2012-06-21",25.059999
"511","2012-06-22",25.43
"512","2012-06-25",24.52
"513","2012-06-26",25.5
"514","2012-06-27",27.549999
"515","2012-06-28",28.34
"516","2012-06-29",29.969999
"517","2012-07-02",29.370001
"518","2012-07-03",30
"519","2012-07-05",29.360001
"520","2012-07-06",29.059999
"521","2012-07-09",28.9
"522","2012-07-10",28.030001
"523","2012-07-11",28.4
"524","2012-07-12",28.26
"525","2012-07-13",28.889999
"526","2012-07-16",29.190001
"527","2012-07-17",29.540001
"528","2012-07-18",29.860001
"529","2012-07-19",29.76
"530","2012-07-20",29.450001
"531","2012-07-23",29
"532","2012-07-24",28.51
"533","2012-07-25",28.280001
"534","2012-07-26",28.889999
"535","2012-07-27",29.360001
"536","2012-07-30",30.25
"537","2012-07-31",30.030001
"538","2012-08-01",28.67
"539","2012-08-02",27
"540","2012-08-03",27.389999
"541","2012-08-06",27.469999
"542","2012-08-07",28.24
"543","2012-08-08",27.93
"544","2012-08-09",28.18
"545","2012-08-10",27.950001
"546","2012-08-13",26.969999
"547","2012-08-14",26.709999
"548","2012-08-15",26.52
"549","2012-08-16",26.540001
"550","2012-08-17",27.09
"551","2012-08-20",27.360001
"552","2012-08-21",27.690001
"553","2012-08-22",28.01
"554","2012-08-23",27.18
"555","2012-08-24",28.799999
"556","2012-08-27",28.67
"557","2012-08-28",29.01
"558","2012-08-29",29
"559","2012-08-30",28.24
"560","2012-08-31",28.690001
"561","2012-09-04",28.68
"562","2012-09-05",28.139999
"563","2012-09-06",28.51
"564","2012-09-07",29.620001
"565","2012-09-10",29.639999
"566","2012-09-11",30.66
"567","2012-09-12",31.75
"568","2012-09-13",32.580002
"569","2012-09-14",33.220001
"570","2012-09-17",32.91
"571","2012-09-18",32.290001
"572","2012-09-19",32.040001
"573","2012-09-20",32.060001
"574","2012-09-21",31.959999
"575","2012-09-24",31.51
"576","2012-09-25",31.040001
"577","2012-09-26",30.77
"578","2012-09-27",31.66
"579","2012-09-28",31.66
"580","2012-10-01",32.080002
"581","2012-10-02",32.41
"582","2012-10-03",31.360001
"583","2012-10-04",32.080002
"584","2012-10-05",31.67
"585","2012-10-08",31.52
"586","2012-10-09",31.76
"587","2012-10-10",31.82
"588","2012-10-11",32.490002
"589","2012-10-12",32
"590","2012-10-15",31.52
"591","2012-10-16",31.9
"592","2012-10-17",31.9
"593","2012-10-18",31.67
"594","2012-10-19",31.790001
"595","2012-10-22",31.35
"596","2012-10-23",30.92
"597","2012-10-24",31.379999
"598","2012-10-25",31.65
"599","2012-10-26",31.48
"600","2012-10-31",29
"601","2012-11-01",29.379999
"602","2012-11-02",28.559999
"603","2012-11-05",28.549999
"604","2012-11-06",29.040001
"605","2012-11-07",28.4
"606","2012-11-08",28.65
"607","2012-11-09",28.549999
"608","2012-11-12",28.190001
"609","2012-11-13",27.83
"610","2012-11-14",27.190001
"611","2012-11-15",26.889999
"612","2012-11-16",26.67
"613","2012-11-19",27.629999
"614","2012-11-20",27.719999
"615","2012-11-21",28.629999
"616","2012-11-23",28.690001
"617","2012-11-26",28.59
"618","2012-11-27",28.299999
"619","2012-11-28",28.15
"620","2012-11-29",28.209999
"621","2012-11-30",28.120001
"622","2012-12-03",28.52
"623","2012-12-04",28.5
"624","2012-12-05",29.559999
"625","2012-12-06",29.879999
"626","2012-12-07",29.950001
"627","2012-12-10",29.639999
"628","2012-12-11",29.700001
"629","2012-12-12",29.959999
"630","2012-12-13",29.9
"631","2012-12-14",29.67
"632","2012-12-17",30.139999
"633","2012-12-18",30.969999
"634","2012-12-19",30.34
"635","2012-12-20",30.51
"636","2012-12-21",30.32
"637","2012-12-24",30.040001
"638","2012-12-26",29.92
"639","2012-12-27",30.139999
"640","2012-12-28",29.610001
"641","2012-12-31",30.27
"642","2013-01-02",30.620001
"643","2013-01-03",30.93
"644","2013-01-04",31.370001
"645","2013-01-07",29.780001
"646","2013-01-08",29.68
"647","2013-01-09",29.389999
"648","2013-01-10",29.450001
"649","2013-01-11",29.440001
"650","2013-01-14",29.299999
"651","2013-01-15",29.67
"652","2013-01-16",29.75
"653","2013-01-17",30.09
"654","2013-01-18",29.809999
"655","2013-01-22",30.01
"656","2013-01-23",29.530001
"657","2013-01-24",29.530001
"658","2013-01-25",29.809999
"659","2013-01-28",29.209999
"660","2013-01-29",30.16
"661","2013-01-30",29.639999
"662","2013-01-31",29.35
"663","2013-02-01",29.790001
"664","2013-02-04",29.549999
"665","2013-02-05",29.799999
"666","2013-02-06",29.65
"667","2013-02-07",29.57
"668","2013-02-08",29.65
"669","2013-02-11",29.51
"670","2013-02-12",29.74
"671","2013-02-13",30.120001
"672","2013-02-14",29.82
"673","2013-02-15",29.889999
"674","2013-02-19",30.620001
"675","2013-02-20",29.98
"676","2013-02-21",29.41
"677","2013-02-22",30.389999
"678","2013-02-25",29.799999
"679","2013-02-26",30.059999
"680","2013-02-27",30.879999
"681","2013-02-28",30.459999
"682","2013-03-01",29.84
"683","2013-03-04",29.48
"684","2013-03-05",30
"685","2013-03-06",29.82
"686","2013-03-07",30.629999
"687","2013-03-08",31.24
"688","2013-03-11",31.379999
"689","2013-03-12",31.41
"690","2013-03-13",31.77
"691","2013-03-14",32.619999
"692","2013-03-15",32.470001
"693","2013-03-18",32.209999
"694","2013-03-19",31.559999
"695","2013-03-20",31.860001
"696","2013-03-21",31.120001
"697","2013-03-22",31.450001
"698","2013-03-25",31.219999
"699","2013-03-26",31.75
"700","2013-03-27",31.65
"701","2013-03-28",31.84
"702","2013-04-01",31.35
"703","2013-04-02",31.200001
"704","2013-04-03",29.76
"705","2013-04-04",29.51
"706","2013-04-05",29.799999
"707","2013-04-08",30.870001
"708","2013-04-09",31.27
"709","2013-04-10",31.35
"710","2013-04-11",31.41
"711","2013-04-12",30.799999
"712","2013-04-15",28.84
"713","2013-04-16",29.469999
"714","2013-04-17",28.860001
"715","2013-04-18",29.120001
"716","2013-04-19",28.41
"717","2013-04-22",28.32
"718","2013-04-23",28.01
"719","2013-04-24",28.41
"720","2013-04-25",28.219999
"721","2013-04-26",27.77
"722","2013-04-29",28.68
"723","2013-04-30",28.709999
"724","2013-05-01",26.950001
"725","2013-05-02",26.860001
"726","2013-05-03",27.83
"727","2013-05-06",27.74
"728","2013-05-07",27.540001
"729","2013-05-08",27.780001
"730","2013-05-09",28.360001
"731","2013-05-10",29.879999
"732","2013-05-13",29.34
"733","2013-05-14",29.469999
"734","2013-05-15",29.17
"735","2013-05-16",28.67
"736","2013-05-17",29.209999
"737","2013-05-20",29.33
"738","2013-05-21",29.25
"739","2013-05-22",28.530001
"740","2013-05-23",28.9
"741","2013-05-24",28.67
"742","2013-05-28",28.719999
"743","2013-05-29",28.950001
"744","2013-05-30",28.77
"745","2013-05-31",28.360001
"746","2013-06-03",28.629999
"747","2013-06-04",29.370001
"748","2013-06-05",29.559999
"749","2013-06-06",29.67
"750","2013-06-07",30
"751","2013-06-10",30.01
"752","2013-06-11",29.459999
"753","2013-06-12",29.02
"754","2013-06-13",29.530001
"755","2013-06-14",29.27
"756","2013-06-17",29.610001
"757","2013-06-18",29.709999
"758","2013-06-19",28.969999
"759","2013-06-20",28.049999
"760","2013-06-21",28.24
"761","2013-06-24",28.059999
"762","2013-06-25",28.209999
"763","2013-06-26",28.02
"764","2013-06-27",27.950001
"765","2013-06-28",27.780001
"766","2013-07-01",28.15
"767","2013-07-02",28.51
"768","2013-07-03",28.6
"769","2013-07-05",29.299999
"770","2013-07-08",29.200001
"771","2013-07-09",29.290001
"772","2013-07-10",29.469999
"773","2013-07-11",29.85
"774","2013-07-12",29.620001
"775","2013-07-15",29.17
"776","2013-07-16",28.82
"777","2013-07-17",28.58
"778","2013-07-18",29.530001
"779","2013-07-19",29.860001
"780","2013-07-22",29.93
"781","2013-07-23",30.49
"782","2013-07-24",30.26
"783","2013-07-25",30.67
"784","2013-07-26",30.459999
"785","2013-07-29",30.1
"786","2013-07-30",30.01
"787","2013-07-31",30.49
"788","2013-08-01",30.219999
"789","2013-08-02",30.26
"790","2013-08-05",30.99
"791","2013-08-06",30.57
"792","2013-08-07",29.84
"793","2013-08-08",30.040001
"794","2013-08-09",29.51
"795","2013-08-12",29.49
"796","2013-08-13",29.01
"797","2013-08-14",29.1
"798","2013-08-15",28.98
"799","2013-08-16",28.68
"800","2013-08-19",28.18
"801","2013-08-20",27.950001
"802","2013-08-21",27.450001
"803","2013-08-22",28.190001
"804","2013-08-23",28.200001
"805","2013-08-26",27.99
"806","2013-08-27",27.639999
"807","2013-08-28",27.700001
"808","2013-08-29",27.58
"809","2013-08-30",27.32
"810","2013-09-03",27.98
"811","2013-09-04",27.99
"812","2013-09-05",28.27
"813","2013-09-06",28.25
"814","2013-09-09",28.43
"815","2013-09-10",28.209999
"816","2013-09-11",28.33
"817","2013-09-12",28.780001
"818","2013-09-13",28.120001
"819","2013-09-16",28.309999
"820","2013-09-17",28.700001
"821","2013-09-18",29.02
"822","2013-09-19",28.549999
"823","2013-09-20",27.969999
"824","2013-09-23",27.799999
"825","2013-09-24",28.049999
"826","2013-09-25",28.49
"827","2013-09-26",28.48
"828","2013-09-27",27.98
"829","2013-09-30",27.690001
"830","2013-10-01",28.26
"831","2013-10-02",28.17
"832","2013-10-03",28.02
"833","2013-10-04",28.68
"834","2013-10-07",28.16
"835","2013-10-08",28.110001
"836","2013-10-09",28.280001
"837","2013-10-10",29.08
"838","2013-10-11",29.459999
"839","2013-10-14",29.709999
"840","2013-10-15",29.809999
"841","2013-10-16",30.639999
"842","2013-10-17",30.889999
"843","2013-10-18",31.219999
"844","2013-10-21",31.09
"845","2013-10-22",32.900002
"846","2013-10-23",32.639999
"847","2013-10-24",32.990002
"848","2013-10-25",33.139999
"849","2013-10-28",32.919998
"850","2013-10-29",33.290001
"851","2013-10-30",33.049999
"852","2013-10-31",33.060001
"853","2013-11-01",32.799999
"854","2013-11-04",33.450001
"855","2013-11-05",33.279999
"856","2013-11-06",32.419998
"857","2013-11-07",31.809999
"858","2013-11-08",32.419998
"859","2013-11-11",32.939999
"860","2013-11-12",32.060001
"861","2013-11-13",32.509998
"862","2013-11-14",33.360001
"863","2013-11-15",33.48
"864","2013-11-18",32.639999
"865","2013-11-19",32.799999
"866","2013-11-20",32.93
"867","2013-11-21",33.23
"868","2013-11-22",33.41
"869","2013-11-25",32.830002
"870","2013-11-26",32.720001
"871","2013-11-27",32.099998
"872","2013-11-29",32.02
"873","2013-12-02",32.32
"874","2013-12-03",32.259998
"875","2013-12-04",32.169998
"876","2013-12-05",31.790001
"877","2013-12-06",31.43
"878","2013-12-09",30.959999
"879","2013-12-10",30.76
"880","2013-12-11",30.059999
"881","2013-12-12",29.65
"882","2013-12-13",30.690001
"883","2013-12-16",30.9
"884","2013-12-17",30.59
"885","2013-12-18",30.280001
"886","2013-12-19",30.459999
"887","2013-12-20",30.01
"888","2013-12-23",30.51
"889","2013-12-24",30.969999
"890","2013-12-26",30.469999
"891","2013-12-27",30.799999
"892","2013-12-30",30.58
"893","2013-12-31",30.65
"894","2014-01-02",30.18
"895","2014-01-03",30.24
"896","2014-01-06",29.93
"897","2014-01-07",29.76
"898","2014-01-08",29.719999
"899","2014-01-09",29.35
"900","2014-01-10",29.549999
"901","2014-01-13",29.33
"902","2014-01-14",29.99
"903","2014-01-15",29.700001
"904","2014-01-16",30.139999
"905","2014-01-17",29.98
"906","2014-01-21",30.799999
"907","2014-01-22",31.299999
"908","2014-01-23",31.32
"909","2014-01-24",30.84
"910","2014-01-27",30.27
"911","2014-01-28",30.610001
"912","2014-01-29",30.99
"913","2014-01-30",31.290001
"914","2014-01-31",30.889999
"915","2014-02-03",30.129999
"916","2014-02-04",30.76
"917","2014-02-05",29.870001
"918","2014-02-06",30.77
"919","2014-02-07",30.639999
"920","2014-02-10",30.889999
"921","2014-02-11",31.549999
"922","2014-02-12",31.67
"923","2014-02-13",31.74
"924","2014-02-14",31.82
"925","2014-02-18",32.029999
"926","2014-02-19",32.009998
"927","2014-02-20",31.879999
"928","2014-02-21",31.66
"929","2014-02-24",32.380001
"930","2014-02-25",32.02
"931","2014-02-26",28.809999
"932","2014-02-27",28.43
"933","2014-02-28",28.93
"934","2014-03-03",28.43
"935","2014-03-04",28.780001
"936","2014-03-05",28.82
"937","2014-03-06",28.9
"938","2014-03-07",29.309999
"939","2014-03-10",28.959999
"940","2014-03-11",28.610001
"941","2014-03-12",28.879999
"942","2014-03-13",28.389999
"943","2014-03-14",28.450001
"944","2014-03-17",28.559999
"945","2014-03-18",29
"946","2014-03-19",28.74
"947","2014-03-20",29.07
"948","2014-03-21",28.959999
"949","2014-03-24",29.049999
"950","2014-03-25",28.969999
"951","2014-03-26",29
"952","2014-03-27",29.4
"953","2014-03-28",29.709999
"954","2014-03-31",29.440001
"955","2014-04-01",30.200001
"956","2014-04-02",30.700001
"957","2014-04-03",31.059999
"958","2014-04-04",31.379999
"959","2014-04-07",30.84
"960","2014-04-08",31.360001
"961","2014-04-09",31.379999
"962","2014-04-10",31.110001
"963","2014-04-11",30.780001
