"","date","BOOT"
"155","2015-06-12",28.91
"156","2015-06-15",30.360001
"157","2015-06-16",30.57
"158","2015-06-17",30.799999
"159","2015-06-18",31.040001
"160","2015-06-19",30.93
"161","2015-06-22",31.219999
"162","2015-06-23",30.83
"163","2015-06-24",30.969999
"164","2015-06-25",31.120001
"165","2015-06-26",31.049999
"166","2015-06-29",30.049999
"167","2015-06-30",32
"168","2015-07-01",32.169998
"169","2015-07-02",32.349998
"170","2015-07-06",32.02
"171","2015-07-07",32.310001
"172","2015-07-08",32.279999
"173","2015-07-09",33.040001
"174","2015-07-10",33.150002
"175","2015-07-13",33.279999
"176","2015-07-14",33.540001
"177","2015-07-15",33.439999
"178","2015-07-16",33.630001
"179","2015-07-17",33.919998
"180","2015-07-20",33.990002
"181","2015-07-21",33.419998
"182","2015-07-22",32.779999
"183","2015-07-23",32.009998
"184","2015-07-24",30.83
"185","2015-07-27",31.440001
"186","2015-07-28",31.9
"187","2015-07-29",31.549999
"188","2015-07-30",31.6
"189","2015-07-31",31.6
"190","2015-08-03",32.560001
"191","2015-08-04",33.150002
"192","2015-08-05",27.389999
"193","2015-08-06",26.57
"194","2015-08-07",26.43
"195","2015-08-10",26.129999
"196","2015-08-11",26.450001
"197","2015-08-12",25.959999
"198","2015-08-13",25.950001
"199","2015-08-14",25.24
"200","2015-08-17",25.15
"201","2015-08-18",24.73
"202","2015-08-19",24.290001
"203","2015-08-20",23.52
"204","2015-08-21",21.68
"205","2015-08-24",20.860001
"206","2015-08-25",20.370001
"207","2015-08-26",20.969999
"208","2015-08-27",20.950001
"209","2015-08-28",21.129999
"210","2015-08-31",21.84
"211","2015-09-01",21.280001
"212","2015-09-02",21.17
"213","2015-09-03",22.07
"214","2015-09-04",21.77
"215","2015-09-08",22.309999
"216","2015-09-09",22.08
"217","2015-09-10",21.58
"218","2015-09-11",21.440001
"219","2015-09-14",21.629999
"220","2015-09-15",21.67
"221","2015-09-16",22.049999
"222","2015-09-17",22.030001
"223","2015-09-18",20.76
"224","2015-09-21",19.469999
"225","2015-09-22",19.9
"226","2015-09-23",19.559999
"227","2015-09-24",18.83
"228","2015-09-25",17.709999
"229","2015-09-28",17.67
"230","2015-09-29",18.08
"231","2015-09-30",18.43
"232","2015-10-01",17.99
"233","2015-10-02",18.059999
"234","2015-10-05",18.290001
"235","2015-10-06",18.41
"236","2015-10-07",17.98
"237","2015-10-08",17.83
"238","2015-10-09",17.440001
"239","2015-10-12",17.26
"240","2015-10-13",17.299999
"241","2015-10-14",17.32
"242","2015-10-15",17.5
"243","2015-10-16",17.75
"244","2015-10-19",17.92
"245","2015-10-20",17.790001
"246","2015-10-21",17.4
"247","2015-10-22",17.25
"248","2015-10-23",14.69
"249","2015-10-26",14.05
"250","2015-10-27",14.4
"251","2015-10-28",14.97
"252","2015-10-29",14.91
"253","2015-10-30",15
"254","2015-11-02",15.25
"255","2015-11-03",16.82
"256","2015-11-04",15.89
"257","2015-11-05",15.99
"258","2015-11-06",15.79
"259","2015-11-09",14.46
"260","2015-11-10",14.82
"261","2015-11-11",12.05
"262","2015-11-12",11.04
"263","2015-11-13",11.03
"264","2015-11-16",9.87
"265","2015-11-17",9.3
"266","2015-11-18",10.92
"267","2015-11-19",10.26
"268","2015-11-20",10.65
"269","2015-11-23",10.53
"270","2015-11-24",10.63
"271","2015-11-25",11.36
"272","2015-11-27",11.22
"273","2015-11-30",10.5
"274","2015-12-01",10.44
"275","2015-12-02",11.26
"276","2015-12-03",10.89
"277","2015-12-04",11.71
"278","2015-12-07",11.68
"279","2015-12-08",11.52
"280","2015-12-09",11.96
"281","2015-12-10",12.06
"282","2015-12-11",12.37
"283","2015-12-14",12.31
"284","2015-12-15",12.44
"285","2015-12-16",12.95
"286","2015-12-17",12.17
"287","2015-12-18",12.17
"288","2015-12-21",12.77
"289","2015-12-22",12.79
"290","2015-12-23",12.72
"291","2015-12-24",12.43
"292","2015-12-28",12.21
"293","2015-12-29",12.33
"294","2015-12-30",12.41
"295","2015-12-31",12.29
"296","2016-01-04",12.5
"297","2016-01-05",12.3
"298","2016-01-06",11.46
"299","2016-01-07",11.52
"300","2016-01-08",10.39
"301","2016-01-11",10.48
"302","2016-01-12",8.07
"303","2016-01-13",7.84
"304","2016-01-14",7.64
"305","2016-01-15",7.23
"306","2016-01-19",6.66
"307","2016-01-20",6.03
"308","2016-01-21",6.6
"309","2016-01-22",6.8
"310","2016-01-25",6.4
"311","2016-01-26",6.54
"312","2016-01-27",6.23
"313","2016-01-28",6.06
"314","2016-01-29",6.08
"315","2016-02-01",6.41
"316","2016-02-02",5.53
"317","2016-02-03",7.53
"318","2016-02-04",7.92
"319","2016-02-05",8.33
"320","2016-02-08",8.52
"321","2016-02-09",8.3
"322","2016-02-10",7.87
"323","2016-02-11",8.35
"324","2016-02-12",8.21
"325","2016-02-16",8.48
"326","2016-02-17",9.07
"327","2016-02-18",9.34
"328","2016-02-19",8.78
"329","2016-02-22",9.26
"330","2016-02-23",9.61
"331","2016-02-24",9.48
"332","2016-02-25",9.61
"333","2016-02-26",9.47
"334","2016-02-29",10.16
"335","2016-03-01",9.93
"336","2016-03-02",10.11
"337","2016-03-03",9.7
"338","2016-03-04",10.49
"339","2016-03-07",11.4
"340","2016-03-08",10.77
"341","2016-03-09",10.34
"342","2016-03-10",10.42
"343","2016-03-11",10.51
"344","2016-03-14",9.7
"345","2016-03-15",9.01
"346","2016-03-16",9.4
"347","2016-03-17",10.02
"348","2016-03-18",10.13
"349","2016-03-21",10.27
"350","2016-03-22",9.61
"351","2016-03-23",9.05
"352","2016-03-24",9.34
"353","2016-03-28",9.23
"354","2016-03-29",9.31
"355","2016-03-30",9.27
"356","2016-03-31",9.4
"357","2016-04-01",9.65
"358","2016-04-04",9.7
"359","2016-04-05",9
"360","2016-04-06",8.67
"361","2016-04-07",7.95
"362","2016-04-08",6.75
"363","2016-04-11",7.37
"364","2016-04-12",7.77
"365","2016-04-13",7.9
"366","2016-04-14",7.87
"367","2016-04-15",8.09
"368","2016-04-18",8.15
"369","2016-04-19",8.32
"370","2016-04-20",8.26
"371","2016-04-21",8.41
"372","2016-04-22",8.59
"373","2016-04-25",7.99
"374","2016-04-26",8.58
"375","2016-04-27",8.57
"376","2016-04-28",8.43
"377","2016-04-29",8.2
"378","2016-05-02",8.38
"379","2016-05-03",8.08
"380","2016-05-04",8
"381","2016-05-05",7.72
"382","2016-05-06",7.65
"383","2016-05-09",7.93
"384","2016-05-10",7.81
"385","2016-05-11",7.25
"386","2016-05-12",7.16
"387","2016-05-13",6.45
"388","2016-05-16",6.54
"389","2016-05-17",6.15
"390","2016-05-18",5.7
"391","2016-05-19",6.45
"392","2016-05-20",7.11
"393","2016-05-23",7.37
"394","2016-05-24",7.28
"395","2016-05-25",7.93
"396","2016-05-26",7.6
"397","2016-05-27",7.74
"398","2016-05-31",7.61
"399","2016-06-01",7.81
"400","2016-06-02",8.09
"401","2016-06-03",8.03
"402","2016-06-06",8.39
"403","2016-06-07",8.43
"404","2016-06-08",8.49
"405","2016-06-09",8.68
"406","2016-06-10",8.01
"407","2016-06-13",7.75
"408","2016-06-14",7.67
"409","2016-06-15",7.87
"410","2016-06-16",7.66
"411","2016-06-17",7.92
"412","2016-06-20",8.4
"413","2016-06-21",8.17
"414","2016-06-22",8.13
"415","2016-06-23",8.49
"416","2016-06-24",8.27
"417","2016-06-27",7.94
"418","2016-06-28",8.15
"419","2016-06-29",8.5
"420","2016-06-30",8.62
"421","2016-07-01",9.01
"422","2016-07-05",8.46
"423","2016-07-06",8.66
"424","2016-07-07",8.75
"425","2016-07-08",9.24
"426","2016-07-11",9.54
"427","2016-07-12",9.57
"428","2016-07-13",9.34
"429","2016-07-14",9.01
"430","2016-07-15",9.05
"431","2016-07-18",9.5
"432","2016-07-19",8.8
"433","2016-07-20",9.24
"434","2016-07-21",9.25
"435","2016-07-22",9.1
"436","2016-07-25",9.31
"437","2016-07-26",9.81
"438","2016-07-27",10.48
"439","2016-07-28",10.22
"440","2016-07-29",10.76
"441","2016-08-01",10.75
"442","2016-08-02",9.88
"443","2016-08-03",9.67
"444","2016-08-04",10.31
"445","2016-08-05",10.61
"446","2016-08-08",10.73
"447","2016-08-09",10.44
"448","2016-08-10",10.53
"449","2016-08-11",11.16
"450","2016-08-12",11.1
"451","2016-08-15",11.53
"452","2016-08-16",11.47
"453","2016-08-17",11.4
"454","2016-08-18",12.15
"455","2016-08-19",12.65
"456","2016-08-22",12.5
"457","2016-08-23",12.61
"458","2016-08-24",12.36
"459","2016-08-25",12.38
"460","2016-08-26",12.78
"461","2016-08-29",12.73
"462","2016-08-30",12.52
"463","2016-08-31",12.38
"464","2016-09-01",12.26
"465","2016-09-02",12.49
"466","2016-09-06",12.12
"467","2016-09-07",12.51
"468","2016-09-08",12.26
"469","2016-09-09",10.92
"470","2016-09-12",10.94
"471","2016-09-13",10.67
"472","2016-09-14",10.65
"473","2016-09-15",10.75
"474","2016-09-16",10.74
"475","2016-09-19",10.75
"476","2016-09-20",10.9
"477","2016-09-21",10.82
"478","2016-09-22",11.09
"479","2016-09-23",11.16
"480","2016-09-26",10.7
"481","2016-09-27",10.81
"482","2016-09-28",11
"483","2016-09-29",11.01
"484","2016-09-30",11.38
"485","2016-10-03",11.01
"486","2016-10-04",11.02
"487","2016-10-05",11.05
"488","2016-10-06",11.18
"489","2016-10-07",11.36
"490","2016-10-10",11.49
"491","2016-10-11",11.2
"492","2016-10-12",11.09
"493","2016-10-13",10.97
"494","2016-10-14",11.02
"495","2016-10-17",11.01
"496","2016-10-18",10.94
"497","2016-10-19",11.01
"498","2016-10-20",11.42
"499","2016-10-21",11.43
"500","2016-10-24",11.69
"501","2016-10-25",11.32
"502","2016-10-26",11
"503","2016-10-27",12.5
"504","2016-10-28",12.6
"505","2016-10-31",12.8
"506","2016-11-01",12.7
"507","2016-11-02",12.16
"508","2016-11-03",12.15
"509","2016-11-04",12.94
"510","2016-11-07",13.84
"511","2016-11-08",14.15
"512","2016-11-09",14.66
"513","2016-11-10",15.12
"514","2016-11-11",15.25
"515","2016-11-14",15.37
"516","2016-11-15",15.29
"517","2016-11-16",16.02
"518","2016-11-17",15.8
"519","2016-11-18",15.72
"520","2016-11-21",15.73
"521","2016-11-22",16.360001
"522","2016-11-23",16.68
"523","2016-11-25",16.74
"524","2016-11-28",16.52
"525","2016-11-29",16.32
"526","2016-11-30",15.78
"527","2016-12-01",15.69
"528","2016-12-02",15.18
"529","2016-12-05",15.26
"530","2016-12-06",15.17
"531","2016-12-07",15.2
"532","2016-12-08",15.24
"533","2016-12-09",14.64
"534","2016-12-12",14.44
"535","2016-12-13",14.59
"536","2016-12-14",14.44
"537","2016-12-15",14.09
"538","2016-12-16",13.4
"539","2016-12-19",13.3
"540","2016-12-20",14
"541","2016-12-21",13.6
"542","2016-12-22",12.14
"543","2016-12-23",12.65
"544","2016-12-27",12.83
"545","2016-12-28",12.57
"546","2016-12-29",12.69
"547","2016-12-30",12.52
"548","2017-01-03",13.15
"549","2017-01-04",13.85
"550","2017-01-05",13.04
"551","2017-01-06",12.99
"552","2017-01-09",12.14
"553","2017-01-10",12.02
"554","2017-01-11",11.69
"555","2017-01-12",11.67
"556","2017-01-13",11.63
"557","2017-01-17",11.63
"558","2017-01-18",11.75
"559","2017-01-19",11.68
"560","2017-01-20",11.9
"561","2017-01-23",11.5
"562","2017-01-24",11.48
"563","2017-01-25",11.6
"564","2017-01-26",11.06
"565","2017-01-27",10.58
"566","2017-01-30",10.49
"567","2017-01-31",10.85
"568","2017-02-01",10.85
"569","2017-02-02",11.95
"570","2017-02-03",11.09
"571","2017-02-06",10.88
"572","2017-02-07",10.92
"573","2017-02-08",10.97
"574","2017-02-09",10.99
"575","2017-02-10",11.21
"576","2017-02-13",11.24
"577","2017-02-14",11
"578","2017-02-15",11.08
"579","2017-02-16",10.94
"580","2017-02-17",10.94
"581","2017-02-21",10.9
"582","2017-02-22",11.02
"583","2017-02-23",10.69
"584","2017-02-24",10.91
"585","2017-02-27",10.81
"586","2017-02-28",10.27
"587","2017-03-01",10.59
"588","2017-03-02",10.6
"589","2017-03-03",10.39
"590","2017-03-06",9.86
"591","2017-03-07",9.71
"592","2017-03-08",10.21
"593","2017-03-09",9.77
"594","2017-03-10",9.92
"595","2017-03-13",9.61
"596","2017-03-14",9.51
"597","2017-03-15",9.81
"598","2017-03-16",10.11
"599","2017-03-17",9.86
"600","2017-03-20",9.51
"601","2017-03-21",9.07
"602","2017-03-22",9.13
"603","2017-03-23",9.35
"604","2017-03-24",9.31
"605","2017-03-27",9.37
"606","2017-03-28",9.62
"607","2017-03-29",9.92
"608","2017-03-30",10.08
"609","2017-03-31",9.89
"610","2017-04-03",9.85
"611","2017-04-04",9.34
"612","2017-04-05",9.32
"613","2017-04-06",9.88
"614","2017-04-07",9.83
"615","2017-04-10",10.24
"616","2017-04-11",10.57
"617","2017-04-12",10.28
"618","2017-04-13",10.25
"619","2017-04-17",10.43
"620","2017-04-18",10.64
"621","2017-04-19",10.61
"622","2017-04-20",10.87
"623","2017-04-21",10.76
"624","2017-04-24",10.75
"625","2017-04-25",10.56
"626","2017-04-26",10.99
"627","2017-04-27",10.73
"628","2017-04-28",10.61
"629","2017-05-01",10.58
"630","2017-05-02",10.75
"631","2017-05-03",10.54
"632","2017-05-04",10.09
"633","2017-05-05",10.42
"634","2017-05-08",10.01
"635","2017-05-09",9.98
"636","2017-05-10",10.25
"637","2017-05-11",9.66
"638","2017-05-12",9.11
"639","2017-05-15",9.16
"640","2017-05-16",8.95
"641","2017-05-17",8.87
"642","2017-05-18",7.88
"643","2017-05-19",8.06
"644","2017-05-22",7.98
"645","2017-05-23",7.68
"646","2017-05-24",7.67
"647","2017-05-25",7.89
"648","2017-05-26",7.99
"649","2017-05-30",7.86
"650","2017-05-31",7.79
"651","2017-06-01",7.42
"652","2017-06-02",5.98
"653","2017-06-05",6.15
"654","2017-06-06",6.21
"655","2017-06-07",6.14
"656","2017-06-08",6.56
"657","2017-06-09",6.57
"658","2017-06-12",6.69
"659","2017-06-13",6.86
"660","2017-06-14",6.98
"661","2017-06-15",6.99
"662","2017-06-16",6.93
"663","2017-06-19",6.89
"664","2017-06-20",6.62
"665","2017-06-21",6.41
"666","2017-06-22",6.61
"667","2017-06-23",6.7
"668","2017-06-26",6.69
"669","2017-06-27",7
"670","2017-06-28",6.86
"671","2017-06-29",7.16
"672","2017-06-30",7.08
"673","2017-07-03",7.18
"674","2017-07-05",6.99
"675","2017-07-06",6.62
"676","2017-07-07",6.74
"677","2017-07-10",6.38
"678","2017-07-11",6.49
"679","2017-07-12",6.43
"680","2017-07-13",6.92
"681","2017-07-14",6.58
"682","2017-07-17",6.84
"683","2017-07-18",6.64
"684","2017-07-19",6.79
"685","2017-07-20",6.77
"686","2017-07-21",6.68
"687","2017-07-24",6.2
"688","2017-07-25",6.32
"689","2017-07-26",6.6
"690","2017-07-27",7.25
"691","2017-07-28",7.42
"692","2017-07-31",8.01
"693","2017-08-01",7.82
"694","2017-08-02",9.15
"695","2017-08-03",8.55
"696","2017-08-04",9.24
"697","2017-08-07",8.84
"698","2017-08-08",8.91
"699","2017-08-09",8.58
"700","2017-08-10",8.51
"701","2017-08-11",8.97
"702","2017-08-14",8.64
"703","2017-08-15",8.45
"704","2017-08-16",8.56
"705","2017-08-17",8.3
"706","2017-08-18",8.07
"707","2017-08-21",7.73
"708","2017-08-22",8.12
"709","2017-08-23",8.08
"710","2017-08-24",8.3
"711","2017-08-25",8.57
"712","2017-08-28",8.33
"713","2017-08-29",7.83
"714","2017-08-30",7.96
"715","2017-08-31",8.1
"716","2017-09-01",8.68
"717","2017-09-05",8.18
"718","2017-09-06",8.2
"719","2017-09-07",8.08
"720","2017-09-08",7.88
"721","2017-09-11",8.08
"722","2017-09-12",8.26
"723","2017-09-13",8.67
"724","2017-09-14",8.35
"725","2017-09-15",8.59
"726","2017-09-18",8.53
"727","2017-09-19",8.4
"728","2017-09-20",8.4
"729","2017-09-21",8.35
"730","2017-09-22",8.68
"731","2017-09-25",9.45
"732","2017-09-26",9.28
"733","2017-09-27",9.15
"734","2017-09-28",8.96
"735","2017-09-29",8.9
"736","2017-10-02",8.68
"737","2017-10-03",8.64
"738","2017-10-04",8.72
"739","2017-10-05",8.8
"740","2017-10-06",8.61
"741","2017-10-09",8.21
"742","2017-10-10",8.22
"743","2017-10-11",8.14
"744","2017-10-12",7.82
"745","2017-10-13",7.43
"746","2017-10-16",7.69
"747","2017-10-17",7.79
"748","2017-10-18",7.75
"749","2017-10-19",7.7
"750","2017-10-20",8.3
"751","2017-10-23",8.23
"752","2017-10-24",8.5
"753","2017-10-25",8.66
"754","2017-10-26",8.81
"755","2017-10-27",8.74
"756","2017-10-30",8.5
"757","2017-10-31",8.23
"758","2017-11-01",8.11
"759","2017-11-02",8.4
"760","2017-11-03",9.9
"761","2017-11-06",9.99
"762","2017-11-07",10.64
"763","2017-11-08",11.21
"764","2017-11-09",12.01
"765","2017-11-10",12.01
"766","2017-11-13",11.78
"767","2017-11-14",11.69
"768","2017-11-15",12.66
"769","2017-11-16",13.54
"770","2017-11-17",13.69
"771","2017-11-20",14.07
"772","2017-11-21",13.72
"773","2017-11-22",13.49
"774","2017-11-24",13.41
"775","2017-11-27",13.86
"776","2017-11-28",14.26
"777","2017-11-29",14.5
"778","2017-11-30",14.81
"779","2017-12-01",14.39
"780","2017-12-04",15.35
"781","2017-12-05",15
"782","2017-12-06",14.8
"783","2017-12-07",15.15
"784","2017-12-08",15.3
"785","2017-12-11",15.07
"786","2017-12-12",14.9
"787","2017-12-13",15.39
"788","2017-12-14",15
"789","2017-12-15",15.01
"790","2017-12-18",15.96
"791","2017-12-19",15.9
"792","2017-12-20",15.93
"793","2017-12-21",16.450001
"794","2017-12-22",16.74
"795","2017-12-26",17.33
"796","2017-12-27",17.4
"797","2017-12-28",17.309999
"798","2017-12-29",16.610001
"799","2018-01-02",17.33
"800","2018-01-03",17.26
"801","2018-01-04",17.059999
"802","2018-01-05",16.940001
"803","2018-01-08",17.969999
"804","2018-01-09",17.870001
"805","2018-01-10",18.42
"806","2018-01-11",19.01
"807","2018-01-12",19.25
"808","2018-01-16",19.1
"809","2018-01-17",18
"810","2018-01-18",17.59
"811","2018-01-19",18.290001
"812","2018-01-22",18.26
"813","2018-01-23",18.24
"814","2018-01-24",17.379999
"815","2018-01-25",17.32
"816","2018-01-26",17.34
"817","2018-01-29",17.389999
"818","2018-01-30",17.040001
"819","2018-01-31",17.530001
"820","2018-02-01",18.620001
"821","2018-02-02",19.190001
"822","2018-02-05",18.360001
"823","2018-02-06",18.700001
"824","2018-02-07",19.870001
"825","2018-02-08",18.780001
"826","2018-02-09",18.35
"827","2018-02-12",17.91
"828","2018-02-13",18.629999
"829","2018-02-14",18.469999
"830","2018-02-15",18.280001
"831","2018-02-16",17.77
"832","2018-02-20",16.51
"833","2018-02-21",16.98
"834","2018-02-22",17.110001
"835","2018-02-23",16.959999
"836","2018-02-26",17.83
"837","2018-02-27",17.790001
"838","2018-02-28",17.620001
"839","2018-03-01",18.07
"840","2018-03-02",18.030001
"841","2018-03-05",17.85
"842","2018-03-06",18.65
"843","2018-03-07",18.219999
"844","2018-03-08",18.389999
"845","2018-03-09",18.74
"846","2018-03-12",18.48
"847","2018-03-13",18.700001
"848","2018-03-14",18.459999
"849","2018-03-15",18.360001
"850","2018-03-16",18.74
"851","2018-03-19",18.66
"852","2018-03-20",18.5
"853","2018-03-21",18.51
"854","2018-03-22",16.870001
"855","2018-03-23",16.889999
"856","2018-03-26",18.049999
"857","2018-03-27",17.17
"858","2018-03-28",17.51
"859","2018-03-29",17.73
"860","2018-04-02",16.92
"861","2018-04-03",17.280001
"862","2018-04-04",17.450001
"863","2018-04-05",17.52
"864","2018-04-06",17.66
"865","2018-04-09",17.27
"866","2018-04-10",17.5
"867","2018-04-11",17.450001
"868","2018-04-12",17.610001
"869","2018-04-13",17.290001
"870","2018-04-16",17.209999
"871","2018-04-17",17.540001
"872","2018-04-18",18.35
"873","2018-04-19",18.6
"874","2018-04-20",18.559999
"875","2018-04-23",19.4
"876","2018-04-24",19.74
"877","2018-04-25",19.57
"878","2018-04-26",19.75
"879","2018-04-27",19.950001
"880","2018-04-30",19.57
"881","2018-05-01",19.200001
"882","2018-05-02",19.73
"883","2018-05-03",19.67
"884","2018-05-04",19.41
"885","2018-05-07",20.120001
"886","2018-05-08",20.24
"887","2018-05-09",20.82
"888","2018-05-10",20.530001
"889","2018-05-11",20.82
"890","2018-05-14",21.5
"891","2018-05-15",21.959999
"892","2018-05-16",24.52
"893","2018-05-17",24.49
"894","2018-05-18",23.4
"895","2018-05-21",23.83
"896","2018-05-22",23.379999
"897","2018-05-23",23.530001
"898","2018-05-24",23.92
"899","2018-05-25",24.030001
"900","2018-05-29",24.139999
"901","2018-05-30",24.51
"902","2018-05-31",23.68
"903","2018-06-01",24.66
"904","2018-06-04",24.52
"905","2018-06-05",24.42
"906","2018-06-06",23.65
"907","2018-06-07",23.57
"908","2018-06-08",23.49
"909","2018-06-11",23.26
"910","2018-06-12",23
"911","2018-06-13",22.75
"912","2018-06-14",22.75
"913","2018-06-15",22.639999
"914","2018-06-18",22.959999
"915","2018-06-19",22.67
"916","2018-06-20",22.49
"917","2018-06-21",22.49
"918","2018-06-22",22.389999
"919","2018-06-25",21.780001
"920","2018-06-26",22.33
"921","2018-06-27",21.67
"922","2018-06-28",21.52
"923","2018-06-29",20.75
"924","2018-07-02",21.32
"925","2018-07-03",21.65
"926","2018-07-05",22.1
"927","2018-07-06",23.32
"928","2018-07-09",23.459999
"929","2018-07-10",23.07
"930","2018-07-11",22.73
"931","2018-07-12",22.799999
"932","2018-07-13",22.950001
"933","2018-07-16",23.110001
"934","2018-07-17",23.74
"935","2018-07-18",24.190001
"936","2018-07-19",24.639999
"937","2018-07-20",24.389999
"938","2018-07-23",24.959999
"939","2018-07-24",24.200001
"940","2018-07-25",24.82
"941","2018-07-26",25.030001
"942","2018-07-27",23.98
"943","2018-07-30",23.35
"944","2018-07-31",23.389999
"945","2018-08-01",23.450001
"946","2018-08-02",23.48
"947","2018-08-03",23.08
"948","2018-08-06",23.57
"949","2018-08-07",23.23
"950","2018-08-08",26.65
"951","2018-08-09",26.17
"952","2018-08-10",26.530001
"953","2018-08-13",26.879999
"954","2018-08-14",28.18
"955","2018-08-15",26.549999
"956","2018-08-16",26.549999
"957","2018-08-17",27.09
"958","2018-08-20",27.59
"959","2018-08-21",27.690001
"960","2018-08-22",27.24
"961","2018-08-23",26.719999
"962","2018-08-24",26.68
"963","2018-08-27",27.58
"964","2018-08-28",28.700001
"965","2018-08-29",29.1
"966","2018-08-30",29.35
"967","2018-08-31",29.93
"968","2018-09-04",29.940001
"969","2018-09-05",30.049999
"970","2018-09-06",29.73
"971","2018-09-07",30.4
"972","2018-09-10",30.75
"973","2018-09-11",31
"974","2018-09-12",31.389999
"975","2018-09-13",30.129999
"976","2018-09-14",29.68
"977","2018-09-17",29.51
"978","2018-09-18",29.549999
"979","2018-09-19",28.870001
"980","2018-09-20",28.209999
"981","2018-09-21",27.709999
"982","2018-09-24",28.52
"983","2018-09-25",28.75
"984","2018-09-26",28.65
"985","2018-09-27",28.049999
"986","2018-09-28",28.41
