"","date","TEO"
"393","2008-07-24",13.4
"394","2008-07-25",13.43
"395","2008-07-28",13.45
"396","2008-07-29",13.3
"397","2008-07-30",13.6
"398","2008-07-31",13.41
"399","2008-08-01",13.26
"400","2008-08-04",13.2
"401","2008-08-05",13.19
"402","2008-08-06",13.37
"403","2008-08-07",13.22
"404","2008-08-08",12.95
"405","2008-08-11",12.89
"406","2008-08-12",12.77
"407","2008-08-13",13
"408","2008-08-14",12.83
"409","2008-08-15",13.25
"410","2008-08-18",13.25
"411","2008-08-19",13.31
"412","2008-08-20",13.25
"413","2008-08-21",13.3
"414","2008-08-22",13.35
"415","2008-08-25",13.12
"416","2008-08-26",13.35
"417","2008-08-27",13.36
"418","2008-08-28",13.4
"419","2008-08-29",13.3
"420","2008-09-02",13.26
"421","2008-09-03",13.61
"422","2008-09-04",12.88
"423","2008-09-05",13.05
"424","2008-09-08",13.19
"425","2008-09-09",12.9
"426","2008-09-10",12.83
"427","2008-09-11",12.46
"428","2008-09-12",12.59
"429","2008-09-15",12.07
"430","2008-09-16",11.81
"431","2008-09-17",10.73
"432","2008-09-18",10.96
"433","2008-09-19",12.03
"434","2008-09-22",12.3
"435","2008-09-23",12.23
"436","2008-09-24",12.88
"437","2008-09-25",13.3
"438","2008-09-26",13.38
"439","2008-09-29",11.78
"440","2008-09-30",12.25
"441","2008-10-01",12.62
"442","2008-10-02",12.52
"443","2008-10-03",12.45
"444","2008-10-06",12.5
"445","2008-10-07",11.98
"446","2008-10-08",11.93
"447","2008-10-09",11.04
"448","2008-10-10",10.26
"449","2008-10-13",12.21
"450","2008-10-14",12
"451","2008-10-15",10.89
"452","2008-10-16",10.72
"453","2008-10-17",10.94
"454","2008-10-20",10.36
"455","2008-10-21",7.65
"456","2008-10-22",5.25
"457","2008-10-23",5.45
"458","2008-10-24",5.12
"459","2008-10-27",5.28
"460","2008-10-28",5.31
"461","2008-10-29",5.5
"462","2008-10-30",5.76
"463","2008-10-31",5.82
"464","2008-11-03",6.06
"465","2008-11-04",6.53
"466","2008-11-05",6.8
"467","2008-11-06",6.41
"468","2008-11-07",7.2
"469","2008-11-10",6.81
"470","2008-11-11",7.1
"471","2008-11-12",6.74
"472","2008-11-13",7.52
"473","2008-11-14",6.8
"474","2008-11-17",7.07
"475","2008-11-18",7.14
"476","2008-11-19",7.2
"477","2008-11-20",7.05
"478","2008-11-21",6.58
"479","2008-11-24",7.15
"480","2008-11-25",8.04
"481","2008-11-26",8.45
"482","2008-11-28",8.62
"483","2008-12-01",8.01
"484","2008-12-02",8.37
"485","2008-12-03",8.26
"486","2008-12-04",7.91
"487","2008-12-05",8.11
"488","2008-12-08",8.5
"489","2008-12-09",8.15
"490","2008-12-10",8.58
"491","2008-12-11",8.72
"492","2008-12-12",9.06
"493","2008-12-15",9.02
"494","2008-12-16",9.64
"495","2008-12-17",9.54
"496","2008-12-18",9.25
"497","2008-12-19",8.61
"498","2008-12-22",8.59
"499","2008-12-23",8.45
"500","2008-12-24",8.25
"501","2008-12-26",8.18
"502","2008-12-29",8.49
"503","2008-12-30",8.27
"504","2008-12-31",7.6
"505","2009-01-02",8.7
"506","2009-01-05",8.88
"507","2009-01-06",9.38
"508","2009-01-07",9.15
"509","2009-01-08",9.17
"510","2009-01-09",9.23
"511","2009-01-12",9.1
"512","2009-01-13",8.43
"513","2009-01-14",7.62
"514","2009-01-15",7.89
"515","2009-01-16",8.06
"516","2009-01-20",7.92
"517","2009-01-21",7.91
"518","2009-01-22",8.52
"519","2009-01-23",8.09
"520","2009-01-26",7.88
"521","2009-01-27",8.31
"522","2009-01-28",8.2
"523","2009-01-29",7.85
"524","2009-01-30",8.3
"525","2009-02-02",8.34
"526","2009-02-03",8.45
"527","2009-02-04",8.32
"528","2009-02-05",8.52
"529","2009-02-06",8.74
"530","2009-02-09",8.76
"531","2009-02-10",8.15
"532","2009-02-11",7.88
"533","2009-02-12",7.9
"534","2009-02-13",8.1
"535","2009-02-17",7.77
"536","2009-02-18",7.49
"537","2009-02-19",7.31
"538","2009-02-20",6.99
"539","2009-02-23",6.81
"540","2009-02-24",7.33
"541","2009-02-25",7.37
"542","2009-02-26",7.55
"543","2009-02-27",7.13
"544","2009-03-02",6.55
"545","2009-03-03",6.62
"546","2009-03-04",7.1
"547","2009-03-05",7.25
"548","2009-03-06",7.06
"549","2009-03-09",6.83
"550","2009-03-10",7.19
"551","2009-03-11",6.98
"552","2009-03-12",7.15
"553","2009-03-13",7.15
"554","2009-03-16",7.16
"555","2009-03-17",7.08
"556","2009-03-18",7.12
"557","2009-03-19",7.3
"558","2009-03-20",7.23
"559","2009-03-23",7.52
"560","2009-03-24",7.62
"561","2009-03-25",7.8
"562","2009-03-26",8.03
"563","2009-03-27",7.93
"564","2009-03-30",7.66
"565","2009-03-31",7.75
"566","2009-04-01",7.32
"567","2009-04-02",7.4
"568","2009-04-03",8.02
"569","2009-04-06",7.84
"570","2009-04-07",7.41
"571","2009-04-08",7.29
"572","2009-04-09",7.55
"573","2009-04-13",7.95
"574","2009-04-14",8.05
"575","2009-04-15",7.99
"576","2009-04-16",7.93
"577","2009-04-17",8.42
"578","2009-04-20",8.15
"579","2009-04-21",8.25
"580","2009-04-22",8.05
"581","2009-04-23",8.01
"582","2009-04-24",8.35
"583","2009-04-27",8.19
"584","2009-04-28",8.33
"585","2009-04-29",8.52
"586","2009-04-30",9.25
"587","2009-05-01",9.22
"588","2009-05-04",9.6
"589","2009-05-05",9.67
"590","2009-05-06",10.15
"591","2009-05-07",9.89
"592","2009-05-08",10.51
"593","2009-05-11",10.46
"594","2009-05-12",10.91
"595","2009-05-13",10.09
"596","2009-05-14",9.62
"597","2009-05-15",9.64
"598","2009-05-18",10.01
"599","2009-05-19",10.3
"600","2009-05-20",10.68
"601","2009-05-21",10.49
"602","2009-05-22",10.1
"603","2009-05-26",9.74
"604","2009-05-27",9.21
"605","2009-05-28",8.59
"606","2009-05-29",8.4
"607","2009-06-01",9.21
"608","2009-06-02",10.09
"609","2009-06-03",9.92
"610","2009-06-04",10.3
"611","2009-06-05",10.36
"612","2009-06-08",10.18
"613","2009-06-09",10.45
"614","2009-06-10",10.68
"615","2009-06-11",10.5
"616","2009-06-12",10.45
"617","2009-06-15",10.75
"618","2009-06-16",10.15
"619","2009-06-17",10.66
"620","2009-06-18",10.62
"621","2009-06-19",11
"622","2009-06-22",11.32
"623","2009-06-23",11.34
"624","2009-06-24",11.31
"625","2009-06-25",11.84
"626","2009-06-26",11.66
"627","2009-06-29",12.46
"628","2009-06-30",12.83
"629","2009-07-01",12.78
"630","2009-07-02",12.6
"631","2009-07-06",12.21
"632","2009-07-07",12.53
"633","2009-07-08",12.34
"634","2009-07-09",12.35
"635","2009-07-10",12.64
"636","2009-07-13",12.68
"637","2009-07-14",12.8
"638","2009-07-15",12.99
"639","2009-07-16",13.01
"640","2009-07-17",12.99
"641","2009-07-20",13.3
"642","2009-07-21",13.04
"643","2009-07-22",13.29
"644","2009-07-23",13.72
"645","2009-07-24",13.4
"646","2009-07-27",13.07
"647","2009-07-28",12.94
"648","2009-07-29",13.05
"649","2009-07-30",13.45
"650","2009-07-31",13.67
"651","2009-08-03",14.09
"652","2009-08-04",14.12
"653","2009-08-05",13.88
"654","2009-08-06",13.6
"655","2009-08-07",13.67
"656","2009-08-10",14
"657","2009-08-11",14.01
"658","2009-08-12",14.23
"659","2009-08-13",14.93
"660","2009-08-14",14.78
"661","2009-08-17",14.13
"662","2009-08-18",14.27
"663","2009-08-19",14.2
"664","2009-08-20",14.55
"665","2009-08-21",14.89
"666","2009-08-24",14.62
"667","2009-08-25",14.76
"668","2009-08-26",14.54
"669","2009-08-27",14.39
"670","2009-08-28",14.82
"671","2009-08-31",14.83
"672","2009-09-01",14.68
"673","2009-09-02",14.43
"674","2009-09-03",14.37
"675","2009-09-04",14.45
"676","2009-09-08",14.41
"677","2009-09-09",14.81
"678","2009-09-10",14.24
"679","2009-09-11",14.38
"680","2009-09-14",14.16
"681","2009-09-15",14.19
"682","2009-09-16",14.51
"683","2009-09-17",14.37
"684","2009-09-18",14.32
"685","2009-09-21",14.29
"686","2009-09-22",14.73
"687","2009-09-23",14.61
"688","2009-09-24",14.47
"689","2009-09-25",14.42
"690","2009-09-28",14.65
"691","2009-09-29",15.04
"692","2009-09-30",15.99
"693","2009-10-01",15.29
"694","2009-10-02",15.62
"695","2009-10-05",16.1
"696","2009-10-06",16.6
"697","2009-10-07",16.4
"698","2009-10-08",17.190001
"699","2009-10-09",17.620001
"700","2009-10-12",17.799999
"701","2009-10-13",17.66
"702","2009-10-14",17.65
"703","2009-10-15",17.48
"704","2009-10-16",17.43
"705","2009-10-19",17.33
"706","2009-10-20",17.49
"707","2009-10-21",17.549999
"708","2009-10-22",18.049999
"709","2009-10-23",17.969999
"710","2009-10-26",17.559999
"711","2009-10-27",17.5
"712","2009-10-28",17.040001
"713","2009-10-29",17.299999
"714","2009-10-30",16.9
"715","2009-11-02",17.73
"716","2009-11-03",17.389999
"717","2009-11-04",17.35
"718","2009-11-05",17.51
"719","2009-11-06",17.17
"720","2009-11-09",17.65
"721","2009-11-10",17.48
"722","2009-11-11",17.440001
"723","2009-11-12",17.459999
"724","2009-11-13",17.530001
"725","2009-11-16",17.629999
"726","2009-11-17",17.52
"727","2009-11-18",17.51
"728","2009-11-19",16.82
"729","2009-11-20",16.52
"730","2009-11-23",16.690001
"731","2009-11-24",16.91
"732","2009-11-25",17.049999
"733","2009-11-27",16.51
"734","2009-11-30",16.18
"735","2009-12-01",16.030001
"736","2009-12-02",16.66
"737","2009-12-03",16.549999
"738","2009-12-04",16.629999
"739","2009-12-07",16.639999
"740","2009-12-08",16.309999
"741","2009-12-09",16.379999
"742","2009-12-10",16.450001
"743","2009-12-11",16.389999
"744","2009-12-14",16.559999
"745","2009-12-15",16.5
"746","2009-12-16",16.59
"747","2009-12-17",16.41
"748","2009-12-18",16.190001
"749","2009-12-21",16.42
"750","2009-12-22",16.6
"751","2009-12-23",16.4
"752","2009-12-24",16.24
"753","2009-12-28",16.209999
"754","2009-12-29",16.219999
"755","2009-12-30",16.620001
"756","2009-12-31",16.82
"757","2010-01-04",18.110001
"758","2010-01-05",18.43
"759","2010-01-06",18.15
"760","2010-01-07",18.24
"761","2010-01-08",18.25
"762","2010-01-11",18.209999
"763","2010-01-12",17.91
"764","2010-01-13",18.23
"765","2010-01-14",18.02
"766","2010-01-15",18
"767","2010-01-19",18.02
"768","2010-01-20",17.43
"769","2010-01-21",17.07
"770","2010-01-22",16.83
"771","2010-01-25",16.969999
"772","2010-01-26",16.77
"773","2010-01-27",16.309999
"774","2010-01-28",16.379999
"775","2010-01-29",16.84
"776","2010-02-01",17
"777","2010-02-02",17.360001
"778","2010-02-03",16.85
"779","2010-02-04",16.469999
"780","2010-02-05",16.370001
"781","2010-02-08",16.700001
"782","2010-02-09",16.790001
"783","2010-02-10",16.780001
"784","2010-02-11",16.83
"785","2010-02-12",16.85
"786","2010-02-16",18.040001
"787","2010-02-17",17.790001
"788","2010-02-18",17.66
"789","2010-02-19",17.530001
"790","2010-02-22",17.299999
"791","2010-02-23",16.17
"792","2010-02-24",15.98
"793","2010-02-25",15.87
"794","2010-02-26",16.09
"795","2010-03-01",16.23
"796","2010-03-02",16.110001
"797","2010-03-03",16.530001
"798","2010-03-04",16.68
"799","2010-03-05",17.1
"800","2010-03-08",17.809999
"801","2010-03-09",17.91
"802","2010-03-10",17.799999
"803","2010-03-11",17.76
"804","2010-03-12",17.790001
"805","2010-03-15",17.610001
"806","2010-03-16",17.67
"807","2010-03-17",17.620001
"808","2010-03-18",17.4
"809","2010-03-19",17.299999
"810","2010-03-22",17.559999
"811","2010-03-23",18.379999
"812","2010-03-24",18.43
"813","2010-03-25",18.49
"814","2010-03-26",18.32
"815","2010-03-29",18.74
"816","2010-03-30",18.790001
"817","2010-03-31",18.74
"818","2010-04-01",18.84
"819","2010-04-05",18.870001
"820","2010-04-06",19.379999
"821","2010-04-07",19.540001
"822","2010-04-08",19.450001
"823","2010-04-09",20.030001
"824","2010-04-12",20.5
"825","2010-04-13",20.76
"826","2010-04-14",20.959999
"827","2010-04-15",21.219999
"828","2010-04-16",20.959999
"829","2010-04-19",20.82
"830","2010-04-20",21.040001
"831","2010-04-21",20.48
"832","2010-04-22",20.27
"833","2010-04-23",19.969999
"834","2010-04-26",19.790001
"835","2010-04-27",19.450001
"836","2010-04-28",19.690001
"837","2010-04-29",20.4
"838","2010-04-30",19.549999
"839","2010-05-03",20.18
"840","2010-05-04",19.459999
"841","2010-05-05",19.02
"842","2010-05-06",17.85
"843","2010-05-07",17.42
"844","2010-05-10",18.719999
"845","2010-05-11",18.43
"846","2010-05-12",18.450001
"847","2010-05-13",18.129999
"848","2010-05-14",17.610001
"849","2010-05-17",16.950001
"850","2010-05-18",16.98
"851","2010-05-19",16.809999
"852","2010-05-20",16.27
"853","2010-05-21",16.24
"854","2010-05-24",16.049999
"855","2010-05-25",15.51
"856","2010-05-26",15.02
"857","2010-05-27",16.549999
"858","2010-05-28",16.299999
"859","2010-06-01",16.41
"860","2010-06-02",16.9
"861","2010-06-03",17.16
"862","2010-06-04",16.719999
"863","2010-06-07",16.41
"864","2010-06-08",16.459999
"865","2010-06-09",16.969999
"866","2010-06-10",17.34
"867","2010-06-11",17.57
"868","2010-06-14",17.780001
"869","2010-06-15",18.290001
"870","2010-06-16",18.209999
"871","2010-06-17",18.16
"872","2010-06-18",18.27
"873","2010-06-21",17.9
"874","2010-06-22",18.01
"875","2010-06-23",17.790001
"876","2010-06-24",17.540001
"877","2010-06-25",17.559999
"878","2010-06-28",17.469999
"879","2010-06-29",16.51
"880","2010-06-30",16.43
"881","2010-07-01",16.34
"882","2010-07-02",16.309999
"883","2010-07-06",16.450001
"884","2010-07-07",16.959999
"885","2010-07-08",17.17
"886","2010-07-09",17.190001
"887","2010-07-12",17.01
"888","2010-07-13",17.5
"889","2010-07-14",17.610001
"890","2010-07-15",17.42
"891","2010-07-16",16.809999
"892","2010-07-19",16.91
"893","2010-07-20",17.32
"894","2010-07-21",17.790001
"895","2010-07-22",18.059999
"896","2010-07-23",18.52
"897","2010-07-26",18.790001
"898","2010-07-27",18.77
"899","2010-07-28",18.379999
"900","2010-07-29",18.360001
"901","2010-07-30",18.25
"902","2010-08-02",18.52
"903","2010-08-03",18.450001
"904","2010-08-04",18.530001
"905","2010-08-05",19.559999
"906","2010-08-06",19.940001
"907","2010-08-09",20.129999
"908","2010-08-10",19.950001
"909","2010-08-11",19.629999
"910","2010-08-12",19.629999
"911","2010-08-13",19.879999
"912","2010-08-16",19.879999
"913","2010-08-17",20.129999
"914","2010-08-18",20.65
"915","2010-08-19",20.76
"916","2010-08-20",20.91
"917","2010-08-23",20.17
"918","2010-08-24",19.02
"919","2010-08-25",19.48
"920","2010-08-26",19.16
"921","2010-08-27",18.860001
"922","2010-08-30",18.870001
"923","2010-08-31",18.809999
"924","2010-09-01",19.27
"925","2010-09-02",19.25
"926","2010-09-03",19.49
"927","2010-09-07",19.09
"928","2010-09-08",19.030001
"929","2010-09-09",19.35
"930","2010-09-10",19.379999
"931","2010-09-13",19.4
"932","2010-09-14",19.34
"933","2010-09-15",19.110001
"934","2010-09-16",19.059999
"935","2010-09-17",19.5
"936","2010-09-20",20.02
"937","2010-09-21",20.129999
"938","2010-09-22",19.98
"939","2010-09-23",20.190001
"940","2010-09-24",20.530001
"941","2010-09-27",20.67
"942","2010-09-28",22.09
"943","2010-09-29",22.01
"944","2010-09-30",21.18
"945","2010-10-01",21.58
"946","2010-10-04",21.73
"947","2010-10-05",22.09
"948","2010-10-06",21.83
"949","2010-10-07",21.610001
"950","2010-10-08",21.82
"951","2010-10-11",21.860001
"952","2010-10-12",21.75
"953","2010-10-13",22.139999
"954","2010-10-14",22.51
"955","2010-10-15",22.719999
"956","2010-10-18",22.559999
"957","2010-10-19",22.030001
"958","2010-10-20",22.440001
"959","2010-10-21",22.58
"960","2010-10-22",22.950001
"961","2010-10-25",23.059999
"962","2010-10-26",22.780001
"963","2010-10-27",24.450001
"964","2010-10-28",23.49
"965","2010-10-29",23.84
"966","2010-11-01",23.76
"967","2010-11-02",24.33
"968","2010-11-03",25.059999
"969","2010-11-04",25.6
"970","2010-11-05",25.440001
"971","2010-11-08",24.5
"972","2010-11-09",24.08
"973","2010-11-10",25.200001
"974","2010-11-11",24.92
"975","2010-11-12",24.280001
"976","2010-11-15",24.09
"977","2010-11-16",23.75
"978","2010-11-17",23.73
