"","date","MTR"
"111","2007-06-12",57.150002
"112","2007-06-13",58
"113","2007-06-14",58.84
"114","2007-06-15",58.110001
"115","2007-06-18",58.110001
"116","2007-06-19",59.150002
"117","2007-06-20",58.75
"118","2007-06-21",59.299999
"119","2007-06-22",58.75
"120","2007-06-25",58.150002
"121","2007-06-26",58.5
"122","2007-06-27",58.630001
"123","2007-06-28",58.790001
"124","2007-06-29",60
"125","2007-07-02",59.049999
"126","2007-07-03",59.240002
"127","2007-07-05",59.099998
"128","2007-07-06",60
"129","2007-07-09",59.310001
"130","2007-07-10",59.299999
"131","2007-07-11",59.16
"132","2007-07-12",59.169998
"133","2007-07-13",59.779999
"134","2007-07-16",59.75
"135","2007-07-17",60.689999
"136","2007-07-18",61
"137","2007-07-19",63.32
"138","2007-07-20",63.900002
"139","2007-07-23",61.560001
"140","2007-07-24",60.580002
"141","2007-07-25",61.639999
"142","2007-07-26",62.220001
"143","2007-07-27",60.709999
"144","2007-07-30",60.830002
"145","2007-07-31",60.009998
"146","2007-08-01",58.919998
"147","2007-08-02",58.509998
"148","2007-08-03",59.459999
"149","2007-08-06",55.540001
"150","2007-08-07",57.23
"151","2007-08-08",57.98
"152","2007-08-09",56.5
"153","2007-08-10",57.57
"154","2007-08-13",58.59
"155","2007-08-14",55.950001
"156","2007-08-15",54.299999
"157","2007-08-16",53.400002
"158","2007-08-17",54.450001
"159","2007-08-20",57
"160","2007-08-21",58
"161","2007-08-22",58
"162","2007-08-23",58
"163","2007-08-24",59.5
"164","2007-08-27",60
"165","2007-08-28",60
"166","2007-08-29",60.709999
"167","2007-08-30",59.52
"168","2007-08-31",60.049999
"169","2007-09-04",60.540001
"170","2007-09-05",59.779999
"171","2007-09-06",60.25
"172","2007-09-07",60.009998
"173","2007-09-10",59.59
"174","2007-09-11",60
"175","2007-09-12",60.009998
"176","2007-09-13",60.009998
"177","2007-09-14",60.110001
"178","2007-09-17",59.75
"179","2007-09-18",58.849998
"180","2007-09-19",59.5
"181","2007-09-20",61
"182","2007-09-21",60.5
"183","2007-09-24",60
"184","2007-09-25",59.630001
"185","2007-09-26",60.43
"186","2007-09-27",60.450001
"187","2007-09-28",61
"188","2007-10-01",61.009998
"189","2007-10-02",61.25
"190","2007-10-03",61.310001
"191","2007-10-04",62.349998
"192","2007-10-05",62.240002
"193","2007-10-08",63.200001
"194","2007-10-09",65
"195","2007-10-10",65.900002
"196","2007-10-11",65.800003
"197","2007-10-12",65.82
"198","2007-10-15",65.720001
"199","2007-10-16",64.639999
"200","2007-10-17",64.839996
"201","2007-10-18",64.32
"202","2007-10-19",64.949997
"203","2007-10-22",65.610001
"204","2007-10-23",66
"205","2007-10-24",66.389999
"206","2007-10-25",68.599998
"207","2007-10-26",69.900002
"208","2007-10-29",68.199997
"209","2007-10-30",65.699997
"210","2007-10-31",67.589996
"211","2007-11-01",69.720001
"212","2007-11-02",67.800003
"213","2007-11-05",69.739998
"214","2007-11-06",68.5
"215","2007-11-07",69.980003
"216","2007-11-08",70.010002
"217","2007-11-09",71.449997
"218","2007-11-12",71.059998
"219","2007-11-13",71.25
"220","2007-11-14",71.690002
"221","2007-11-15",69.93
"222","2007-11-16",70.099998
"223","2007-11-19",70.300003
"224","2007-11-20",72.989998
"225","2007-11-21",71.029999
"226","2007-11-23",72.25
"227","2007-11-26",72.5
"228","2007-11-27",66.910004
"229","2007-11-28",67.309998
"230","2007-11-29",69.099998
"231","2007-11-30",67.75
"232","2007-12-03",72.550003
"233","2007-12-04",71.220001
"234","2007-12-05",72
"235","2007-12-06",71.5
"236","2007-12-07",72.400002
"237","2007-12-10",71.870003
"238","2007-12-11",70.5
"239","2007-12-12",70.5
"240","2007-12-13",70.260002
"241","2007-12-14",71.07
"242","2007-12-17",67.919998
"243","2007-12-18",69.849998
"244","2007-12-19",69.110001
"245","2007-12-20",68.510002
"246","2007-12-21",69.510002
"247","2007-12-24",69.5
"248","2007-12-26",68.900002
"249","2007-12-27",69.050003
"250","2007-12-28",68.620003
"251","2007-12-31",69.5
"252","2008-01-02",68.449997
"253","2008-01-03",67.099998
"254","2008-01-04",63.900002
"255","2008-01-07",60.509998
"256","2008-01-08",61.25
"257","2008-01-09",61.889999
"258","2008-01-10",59.009998
"259","2008-01-11",58.84
"260","2008-01-14",59.009998
"261","2008-01-15",59.509998
"262","2008-01-16",59.580002
"263","2008-01-17",58.34
"264","2008-01-18",56.869999
"265","2008-01-22",56.400002
"266","2008-01-23",55.650002
"267","2008-01-24",55.799999
"268","2008-01-25",57
"269","2008-01-28",58.82
"270","2008-01-29",59.299999
"271","2008-01-30",58.990002
"272","2008-01-31",61.990002
"273","2008-02-01",62.380001
"274","2008-02-04",60.560001
"275","2008-02-05",60.25
"276","2008-02-06",59.34
"277","2008-02-07",60
"278","2008-02-08",60.5
"279","2008-02-11",62.200001
"280","2008-02-12",63.099998
"281","2008-02-13",65.800003
"282","2008-02-14",68.699997
"283","2008-02-15",68.5
"284","2008-02-19",69.440002
"285","2008-02-20",69.760002
"286","2008-02-21",69.699997
"287","2008-02-22",69.879997
"288","2008-02-25",70.980003
"289","2008-02-26",70.75
"290","2008-02-27",69.540001
"291","2008-02-28",70.010002
"292","2008-02-29",68.910004
"293","2008-03-03",69.239998
"294","2008-03-04",69.5
"295","2008-03-05",69.849998
"296","2008-03-06",68.800003
"297","2008-03-07",70
"298","2008-03-10",69.360001
"299","2008-03-11",69.800003
"300","2008-03-12",69.75
"301","2008-03-13",69.279999
"302","2008-03-14",69.290001
"303","2008-03-17",70.5
"304","2008-03-18",68.660004
"305","2008-03-19",68.599998
"306","2008-03-20",66.300003
"307","2008-03-24",67.050003
"308","2008-03-25",67.5
"309","2008-03-26",68.650002
"310","2008-03-27",68.099998
"311","2008-03-28",68.099998
"312","2008-03-31",68.209999
"313","2008-04-01",67.879997
"314","2008-04-02",68.25
"315","2008-04-03",68.25
"316","2008-04-04",68.120003
"317","2008-04-07",70.550003
"318","2008-04-08",71.5
"319","2008-04-09",71.230003
"320","2008-04-10",70.300003
"321","2008-04-11",70
"322","2008-04-14",70.209999
"323","2008-04-15",70.860001
"324","2008-04-16",70
"325","2008-04-17",70
"326","2008-04-18",70.120003
"327","2008-04-21",71.779999
"328","2008-04-22",73.800003
"329","2008-04-23",73.800003
"330","2008-04-24",72.269997
"331","2008-04-25",71.449997
"332","2008-04-28",72.480003
"333","2008-04-29",71.830002
"334","2008-04-30",72
"335","2008-05-01",71.599998
"336","2008-05-02",70.32
"337","2008-05-05",71.050003
"338","2008-05-06",71.800003
"339","2008-05-07",71
"340","2008-05-08",71.459999
"341","2008-05-09",71.860001
"342","2008-05-12",70.529999
"343","2008-05-13",71.230003
"344","2008-05-14",71.5
"345","2008-05-15",71.410004
"346","2008-05-16",72.25
"347","2008-05-19",73
"348","2008-05-20",73.199997
"349","2008-05-21",75.959999
"350","2008-05-22",73.110001
"351","2008-05-23",74.260002
"352","2008-05-27",75.699997
"353","2008-05-28",74.989998
"354","2008-05-29",74.589996
"355","2008-05-30",76.029999
"356","2008-06-02",74.5
"357","2008-06-03",73.93
"358","2008-06-04",72.5
"359","2008-06-05",72.849998
"360","2008-06-06",73.559998
"361","2008-06-09",74.690002
"362","2008-06-10",74
"363","2008-06-11",75.5
"364","2008-06-12",76.75
"365","2008-06-13",77.07
"366","2008-06-16",78.699997
"367","2008-06-17",80
"368","2008-06-18",80.959999
"369","2008-06-19",79.900002
"370","2008-06-20",78.970001
"371","2008-06-23",80.400002
"372","2008-06-24",79.650002
"373","2008-06-25",79.599998
"374","2008-06-26",79.970001
"375","2008-06-27",81.75
"376","2008-06-30",82.5
"377","2008-07-01",84.639999
"378","2008-07-02",82.760002
"379","2008-07-03",81.349998
"380","2008-07-07",80.879997
"381","2008-07-08",78
"382","2008-07-09",78.5
"383","2008-07-10",78.669998
"384","2008-07-11",79.349998
"385","2008-07-14",81
"386","2008-07-15",80.849998
"387","2008-07-16",77.190002
"388","2008-07-17",77.5
"389","2008-07-18",78.959999
"390","2008-07-21",84
"391","2008-07-22",80.220001
"392","2008-07-23",78
"393","2008-07-24",75.18
"394","2008-07-25",76.5
"395","2008-07-28",76.889999
"396","2008-07-29",76.139999
"397","2008-07-30",77.599998
"398","2008-07-31",75
"399","2008-08-01",76.75
"400","2008-08-04",75.75
"401","2008-08-05",73.300003
"402","2008-08-06",73
"403","2008-08-07",73.400002
"404","2008-08-08",72.599998
"405","2008-08-11",70.300003
"406","2008-08-12",71
"407","2008-08-13",72.860001
"408","2008-08-14",73.970001
"409","2008-08-15",70.889999
"410","2008-08-18",72
"411","2008-08-19",72.629997
"412","2008-08-20",73.349998
"413","2008-08-21",74.309998
"414","2008-08-22",73.610001
"415","2008-08-25",73.809998
"416","2008-08-26",74.93
"417","2008-08-27",75.540001
"418","2008-08-28",75.620003
"419","2008-08-29",77.330002
"420","2008-09-02",74.480003
"421","2008-09-03",69.209999
"422","2008-09-04",73.370003
"423","2008-09-05",71.089996
"424","2008-09-08",72.040001
"425","2008-09-09",69.099998
"426","2008-09-10",68.93
"427","2008-09-11",67.209999
"428","2008-09-12",67.93
"429","2008-09-15",68.050003
"430","2008-09-16",62.259998
"431","2008-09-17",62.599998
"432","2008-09-18",63.57
"433","2008-09-19",68
"434","2008-09-22",70.540001
"435","2008-09-23",70.300003
"436","2008-09-24",71
"437","2008-09-25",70
"438","2008-09-26",70.900002
"439","2008-09-29",66.5
"440","2008-09-30",62.75
"441","2008-10-01",62.849998
"442","2008-10-02",52.52
"443","2008-10-03",54
"444","2008-10-06",48
"445","2008-10-07",47.25
"446","2008-10-08",43.700001
"447","2008-10-09",45.5
"448","2008-10-10",42.759998
"449","2008-10-13",52.200001
"450","2008-10-14",52.02
"451","2008-10-15",52.200001
"452","2008-10-16",52.299999
"453","2008-10-17",54.700001
"454","2008-10-20",58.75
"455","2008-10-21",59.790001
"456","2008-10-22",56.110001
"457","2008-10-23",54.009998
"458","2008-10-24",52.25
"459","2008-10-27",51.209999
"460","2008-10-28",49
"461","2008-10-29",49.5
"462","2008-10-30",52.25
"463","2008-10-31",53.040001
"464","2008-11-03",51.540001
"465","2008-11-04",52
"466","2008-11-05",50.32
"467","2008-11-06",52.990002
"468","2008-11-07",50.549999
"469","2008-11-10",50.700001
"470","2008-11-11",49.939999
"471","2008-11-12",48.939999
"472","2008-11-13",51
"473","2008-11-14",52.970001
"474","2008-11-17",48.75
"475","2008-11-18",47.5
"476","2008-11-19",46.450001
"477","2008-11-20",43.799999
"478","2008-11-21",40.25
"479","2008-11-24",41.43
"480","2008-11-25",40.830002
"481","2008-11-26",43.799999
"482","2008-11-28",42.970001
"483","2008-12-01",42.880001
"484","2008-12-02",44.5
"485","2008-12-03",41.75
"486","2008-12-04",40.599998
"487","2008-12-05",36.919998
"488","2008-12-08",39.959999
"489","2008-12-09",39.740002
"490","2008-12-10",40.700001
"491","2008-12-11",42.970001
"492","2008-12-12",39.509998
"493","2008-12-15",38.5
"494","2008-12-16",37.75
"495","2008-12-17",36.66
"496","2008-12-18",37.16
"497","2008-12-19",36.709999
"498","2008-12-22",37.57
"499","2008-12-23",37.25
"500","2008-12-24",39.880001
"501","2008-12-26",39.240002
"502","2008-12-29",39.099998
"503","2008-12-30",39.509998
"504","2008-12-31",39.990002
"505","2009-01-02",42.349998
"506","2009-01-05",44.459999
"507","2009-01-06",46.240002
"508","2009-01-07",41
"509","2009-01-08",42
"510","2009-01-09",40.900002
"511","2009-01-12",41.099998
"512","2009-01-13",39.75
"513","2009-01-14",39
"514","2009-01-15",38.439999
"515","2009-01-16",38.799999
"516","2009-01-20",38.07
"517","2009-01-21",39.150002
"518","2009-01-22",37.5
"519","2009-01-23",38
"520","2009-01-26",35.380001
"521","2009-01-27",36.5
"522","2009-01-28",34.799999
"523","2009-01-29",34.990002
"524","2009-01-30",34.25
"525","2009-02-02",34.110001
"526","2009-02-03",34.900002
"527","2009-02-04",33.950001
"528","2009-02-05",34.029999
"529","2009-02-06",35
"530","2009-02-09",34.099998
"531","2009-02-10",33.599998
"532","2009-02-11",33.400002
"533","2009-02-12",30
"534","2009-02-13",29
"535","2009-02-17",28.5
"536","2009-02-18",24.540001
"537","2009-02-19",26
"538","2009-02-20",23.5
"539","2009-02-23",20
"540","2009-02-24",18.24
"541","2009-02-25",22.85
"542","2009-02-26",23.49
"543","2009-02-27",22.77
"544","2009-03-02",19
"545","2009-03-03",19.5
"546","2009-03-04",21.01
"547","2009-03-05",19.34
"548","2009-03-06",20.5
"549","2009-03-09",20.209999
"550","2009-03-10",23
"551","2009-03-11",23.15
"552","2009-03-12",23
"553","2009-03-13",23.389999
"554","2009-03-16",26.68
"555","2009-03-17",24.950001
"556","2009-03-18",25
"557","2009-03-19",26.75
"558","2009-03-20",26.67
"559","2009-03-23",26.610001
"560","2009-03-24",25.5
"561","2009-03-25",26.35
"562","2009-03-26",28.25
"563","2009-03-27",25.200001
"564","2009-03-30",25
"565","2009-03-31",26.299999
"566","2009-04-01",27
"567","2009-04-02",27
"568","2009-04-03",28
"569","2009-04-06",28.65
"570","2009-04-07",28
"571","2009-04-08",28.02
"572","2009-04-09",28
"573","2009-04-13",26.76
"574","2009-04-14",26.5
"575","2009-04-15",27.610001
"576","2009-04-16",27.85
"577","2009-04-17",27.6
"578","2009-04-20",27.1
"579","2009-04-21",28.32
"580","2009-04-22",27.049999
"581","2009-04-23",27
"582","2009-04-24",27.09
"583","2009-04-27",27.75
"584","2009-04-28",27.459999
"585","2009-04-29",27.75
"586","2009-04-30",27.41
"587","2009-05-01",27.299999
"588","2009-05-04",28
"589","2009-05-05",27.74
"590","2009-05-06",28.139999
"591","2009-05-07",29.469999
"592","2009-05-08",31.4
"593","2009-05-11",29.25
"594","2009-05-12",30.4
"595","2009-05-13",28.6
"596","2009-05-14",29.780001
"597","2009-05-15",28.01
"598","2009-05-18",28.25
"599","2009-05-19",28.18
"600","2009-05-20",27.42
"601","2009-05-21",27.35
"602","2009-05-22",27.48
"603","2009-05-26",27.48
"604","2009-05-27",26.200001
"605","2009-05-28",26.4
"606","2009-05-29",27.4
"607","2009-06-01",28.75
"608","2009-06-02",28.42
"609","2009-06-03",28.299999
"610","2009-06-04",28.950001
"611","2009-06-05",28.75
"612","2009-06-08",27.6
"613","2009-06-09",27.16
"614","2009-06-10",27.549999
"615","2009-06-11",27.98
"616","2009-06-12",27.75
"617","2009-06-15",27.549999
"618","2009-06-16",27.65
"619","2009-06-17",27.540001
"620","2009-06-18",27.5
"621","2009-06-19",27.120001
"622","2009-06-22",27.15
"623","2009-06-23",27.030001
"624","2009-06-24",27.139999
"625","2009-06-25",27.139999
"626","2009-06-26",27
"627","2009-06-29",27.360001
"628","2009-06-30",26.879999
"629","2009-07-01",26.93
"630","2009-07-02",26.65
"631","2009-07-06",26.26
"632","2009-07-07",26.030001
"633","2009-07-08",25.030001
"634","2009-07-09",24.549999
"635","2009-07-10",24
"636","2009-07-13",23.120001
"637","2009-07-14",22.700001
"638","2009-07-15",23.75
"639","2009-07-16",23.9
"640","2009-07-17",23.1
"641","2009-07-20",23
"642","2009-07-21",23.01
"643","2009-07-22",23.620001
"644","2009-07-23",24
"645","2009-07-24",23.75
"646","2009-07-27",24
"647","2009-07-28",24
"648","2009-07-29",23.85
"649","2009-07-30",24
"650","2009-07-31",23.879999
"651","2009-08-03",24.940001
"652","2009-08-04",25.190001
"653","2009-08-05",24.5
"654","2009-08-06",24.5
"655","2009-08-07",24.66
"656","2009-08-10",24.66
"657","2009-08-11",24.68
"658","2009-08-12",24.6
"659","2009-08-13",24.799999
"660","2009-08-14",24.85
"661","2009-08-17",24
"662","2009-08-18",24.440001
"663","2009-08-19",24.35
"664","2009-08-20",24.85
"665","2009-08-21",24.6
"666","2009-08-24",25.4
"667","2009-08-25",26
"668","2009-08-26",26.5
"669","2009-08-27",27.25
"670","2009-08-28",27.950001
"671","2009-08-31",29.4
"672","2009-09-01",26.790001
"673","2009-09-02",26.450001
"674","2009-09-03",27.07
"675","2009-09-04",28.940001
"676","2009-09-08",33.360001
"677","2009-09-09",33.450001
"678","2009-09-10",34.5
"679","2009-09-11",34.599998
"680","2009-09-14",34.049999
"681","2009-09-15",33.889999
"682","2009-09-16",34.400002
"683","2009-09-17",34.299999
"684","2009-09-18",33.459999
"685","2009-09-21",33.84
"686","2009-09-22",35.419998
"687","2009-09-23",33.959999
"688","2009-09-24",33.799999
"689","2009-09-25",31.629999
"690","2009-09-28",32
"691","2009-09-29",32.040001
"692","2009-09-30",33.950001
"693","2009-10-01",33.75
"694","2009-10-02",33.25
"695","2009-10-05",33.689999
"696","2009-10-06",34.119999
"697","2009-10-07",33
"698","2009-10-08",33.25
"699","2009-10-09",33.540001
"700","2009-10-12",35.5
"701","2009-10-13",36.490002
"702","2009-10-14",36.639999
"703","2009-10-15",36.599998
"704","2009-10-16",36.169998
"705","2009-10-19",35.93
"706","2009-10-20",35.799999
"707","2009-10-21",35.5
"708","2009-10-22",35.400002
"709","2009-10-23",36
"710","2009-10-26",36.25
"711","2009-10-27",36.950001
"712","2009-10-28",35.799999
"713","2009-10-29",36
"714","2009-10-30",36
"715","2009-11-02",36.150002
"716","2009-11-03",36.25
"717","2009-11-04",36.900002
"718","2009-11-05",37.290001
"719","2009-11-06",37.400002
"720","2009-11-09",37.290001
"721","2009-11-10",37
"722","2009-11-11",38.5
"723","2009-11-12",39.82
"724","2009-11-13",38.330002
"725","2009-11-16",40
"726","2009-11-17",41.040001
"727","2009-11-18",41.740002
"728","2009-11-19",40.799999
"729","2009-11-20",41.349998
"730","2009-11-23",43.400002
"731","2009-11-24",42.75
"732","2009-11-25",41.990002
"733","2009-11-27",40.759998
"734","2009-11-30",40.299999
"735","2009-12-01",39.810001
"736","2009-12-02",36.889999
"737","2009-12-03",37
"738","2009-12-04",37.27
"739","2009-12-07",37.400002
"740","2009-12-08",37.889999
"741","2009-12-09",36.990002
"742","2009-12-10",36.599998
"743","2009-12-11",36.07
"744","2009-12-14",36.369999
"745","2009-12-15",36.299999
"746","2009-12-16",36.099998
"747","2009-12-17",36.200001
"748","2009-12-18",36.84
"749","2009-12-21",36.900002
"750","2009-12-22",37.02
"751","2009-12-23",36.650002
"752","2009-12-24",37.049999
"753","2009-12-28",37.049999
"754","2009-12-29",36.75
"755","2009-12-30",37.310001
"756","2009-12-31",36.900002
"757","2010-01-04",36.860001
"758","2010-01-05",36.330002
"759","2010-01-06",36.360001
"760","2010-01-07",37.029999
"761","2010-01-08",36.610001
"762","2010-01-11",37.689999
"763","2010-01-12",37.790001
"764","2010-01-13",38
"765","2010-01-14",38.84
"766","2010-01-15",39.880001
"767","2010-01-19",40.07
"768","2010-01-20",40.490002
"769","2010-01-21",40.470001
"770","2010-01-22",38.720001
"771","2010-01-25",38.41
"772","2010-01-26",39.029999
"773","2010-01-27",38.380001
"774","2010-01-28",38.200001
"775","2010-01-29",38.619999
"776","2010-02-01",39.049999
"777","2010-02-02",38.959999
"778","2010-02-03",40
"779","2010-02-04",39.990002
"780","2010-02-05",38.849998
"781","2010-02-08",38.349998
"782","2010-02-09",38.73
"783","2010-02-10",38.799999
"784","2010-02-11",39.48
"785","2010-02-12",40.549999
"786","2010-02-16",41.299999
"787","2010-02-17",41.959999
"788","2010-02-18",41.57
"789","2010-02-19",41.619999
"790","2010-02-22",42.189999
"791","2010-02-23",41.509998
"792","2010-02-24",42.790001
"793","2010-02-25",42.27
"794","2010-02-26",42.360001
"795","2010-03-01",42.400002
"796","2010-03-02",42.419998
"797","2010-03-03",42.169998
"798","2010-03-04",41.810001
"799","2010-03-05",41.700001
"800","2010-03-08",42.16
"801","2010-03-09",42.470001
"802","2010-03-10",42.73
"803","2010-03-11",42.650002
"804","2010-03-12",42.380001
"805","2010-03-15",42.48
"806","2010-03-16",42.400002
"807","2010-03-17",40.560001
"808","2010-03-18",39.459999
"809","2010-03-19",37.799999
"810","2010-03-22",39
"811","2010-03-23",41
"812","2010-03-24",42.009998
"813","2010-03-25",41.93
"814","2010-03-26",42.48
"815","2010-03-29",41.959999
"816","2010-03-30",41.259998
"817","2010-03-31",41.540001
"818","2010-04-01",42.110001
"819","2010-04-05",42.84
"820","2010-04-06",43
"821","2010-04-07",42.82
"822","2010-04-08",43.299999
"823","2010-04-09",43.5
"824","2010-04-12",43.900002
"825","2010-04-13",43.400002
"826","2010-04-14",43.5
"827","2010-04-15",43.599998
"828","2010-04-16",42.84
"829","2010-04-19",43
"830","2010-04-20",43.5
"831","2010-04-21",44.77
"832","2010-04-22",45.900002
"833","2010-04-23",47.02
"834","2010-04-26",47.299999
"835","2010-04-27",47.400002
"836","2010-04-28",47.040001
"837","2010-04-29",47.5
"838","2010-04-30",47.240002
"839","2010-05-03",48.200001
"840","2010-05-04",48.419998
"841","2010-05-05",48.400002
"842","2010-05-06",43.349998
"843","2010-05-07",44.209999
"844","2010-05-10",46.540001
"845","2010-05-11",47.77
"846","2010-05-12",49.400002
"847","2010-05-13",52
"848","2010-05-14",52.200001
"849","2010-05-17",49.799999
"850","2010-05-18",45.619999
"851","2010-05-19",43.990002
"852","2010-05-20",42
"853","2010-05-21",43.490002
"854","2010-05-24",46.73
"855","2010-05-25",45.580002
"856","2010-05-26",45.5
"857","2010-05-27",46.5
"858","2010-05-28",46.18
"859","2010-06-01",45.459999
"860","2010-06-02",45
"861","2010-06-03",45.889999
"862","2010-06-04",46
"863","2010-06-07",46.529999
"864","2010-06-08",46.200001
"865","2010-06-09",46.240002
"866","2010-06-10",46.5
"867","2010-06-11",46.990002
"868","2010-06-14",46.650002
"869","2010-06-15",47
"870","2010-06-16",47
"871","2010-06-17",47
"872","2010-06-18",46.959999
"873","2010-06-21",47
"874","2010-06-22",47
"875","2010-06-23",47.169998
"876","2010-06-24",47.25
"877","2010-06-25",47.25
"878","2010-06-28",47.439999
"879","2010-06-29",46.450001
"880","2010-06-30",45.900002
"881","2010-07-01",43.990002
"882","2010-07-02",44.400002
"883","2010-07-06",43.849998
"884","2010-07-07",43.860001
"885","2010-07-08",43.810001
"886","2010-07-09",45.200001
"887","2010-07-12",45.040001
"888","2010-07-13",45.349998
"889","2010-07-14",45.849998
"890","2010-07-15",45
"891","2010-07-16",44.959999
"892","2010-07-19",44.549999
"893","2010-07-20",45.630001
"894","2010-07-21",45
"895","2010-07-22",44.900002
"896","2010-07-23",45.25
"897","2010-07-26",45.779999
"898","2010-07-27",45.799999
"899","2010-07-28",45.27
"900","2010-07-29",45.849998
"901","2010-07-30",45.950001
"902","2010-08-02",46.799999
"903","2010-08-03",46
"904","2010-08-04",46.299999
"905","2010-08-05",46.490002
"906","2010-08-06",46.900002
"907","2010-08-09",46.880001
"908","2010-08-10",46.5
"909","2010-08-11",46.060001
"910","2010-08-12",45.400002
"911","2010-08-13",45.150002
"912","2010-08-16",45.52
"913","2010-08-17",45.599998
"914","2010-08-18",45.93
"915","2010-08-19",45.869999
"916","2010-08-20",45.049999
"917","2010-08-23",45.16
"918","2010-08-24",45.349998
"919","2010-08-25",44.110001
"920","2010-08-26",43.5
"921","2010-08-27",43.939999
"922","2010-08-30",42.740002
"923","2010-08-31",43.400002
"924","2010-09-01",43.560001
"925","2010-09-02",43.400002
"926","2010-09-03",43.5
"927","2010-09-07",43.5
"928","2010-09-08",43.650002
"929","2010-09-09",43.700001
"930","2010-09-10",43.5
"931","2010-09-13",43.560001
"932","2010-09-14",44.48
"933","2010-09-15",45.25
"934","2010-09-16",45.990002
"935","2010-09-17",45.990002
"936","2010-09-20",46.099998
"937","2010-09-21",46.009998
"938","2010-09-22",45.900002
"939","2010-09-23",46
"940","2010-09-24",46
"941","2010-09-27",46.099998
"942","2010-09-28",46.25
"943","2010-09-29",46.549999
"944","2010-09-30",46.25
"945","2010-10-01",46.450001
"946","2010-10-04",46.029999
"947","2010-10-05",45.900002
"948","2010-10-06",46.119999
"949","2010-10-07",46.099998
"950","2010-10-08",46.200001
"951","2010-10-11",46.150002
"952","2010-10-12",46.700001
"953","2010-10-13",46.799999
"954","2010-10-14",47.400002
"955","2010-10-15",48.009998
"956","2010-10-18",47.75
"957","2010-10-19",47.75
"958","2010-10-20",47.700001
"959","2010-10-21",47.950001
"960","2010-10-22",48.259998
"961","2010-10-25",47.5
"962","2010-10-26",47.169998
"963","2010-10-27",46.09
"964","2010-10-28",46.150002
"965","2010-10-29",46.75
"966","2010-11-01",46.25
"967","2010-11-02",46.400002
"968","2010-11-03",48
"969","2010-11-04",49
"970","2010-11-05",49.490002
"971","2010-11-08",50.200001
"972","2010-11-09",50.049999
"973","2010-11-10",50.549999
