"","date","CHGG"
"1002","2017-11-03",14.74
"1003","2017-11-06",14.61
"1004","2017-11-07",13.99
"1005","2017-11-08",14.14
"1006","2017-11-09",13.99
"1007","2017-11-10",14.09
"1008","2017-11-13",14.04
"1009","2017-11-14",14.31
"1010","2017-11-15",14.25
"1011","2017-11-16",14.73
"1012","2017-11-17",14.51
"1013","2017-11-20",14.33
"1014","2017-11-21",14.66
"1015","2017-11-22",14.72
"1016","2017-11-24",14.91
"1017","2017-11-27",15.06
"1018","2017-11-28",15.52
"1019","2017-11-29",14.89
"1020","2017-11-30",15.21
"1021","2017-12-01",15.44
"1022","2017-12-04",14
"1023","2017-12-05",14.48
"1024","2017-12-06",14.61
"1025","2017-12-07",14.82
"1026","2017-12-08",15
"1027","2017-12-11",15.03
"1028","2017-12-12",15.31
"1029","2017-12-13",15.79
"1030","2017-12-14",15.46
"1031","2017-12-15",15.69
"1032","2017-12-18",16.43
"1033","2017-12-19",16.389999
"1034","2017-12-20",16.379999
"1035","2017-12-21",16.4
"1036","2017-12-22",16.290001
"1037","2017-12-26",16.33
"1038","2017-12-27",16.450001
"1039","2017-12-28",16.49
"1040","2017-12-29",16.32
"1041","2018-01-02",16.549999
"1042","2018-01-03",16.77
"1043","2018-01-04",16.66
"1044","2018-01-05",16.790001
"1045","2018-01-08",16.85
"1046","2018-01-09",16.700001
"1047","2018-01-10",16.690001
"1048","2018-01-11",16.93
"1049","2018-01-12",16.74
"1050","2018-01-16",16.209999
"1051","2018-01-17",16.25
"1052","2018-01-18",16.09
"1053","2018-01-19",16.469999
"1054","2018-01-22",16.66
"1055","2018-01-23",16.82
"1056","2018-01-24",16.75
"1057","2018-01-25",16.99
"1058","2018-01-26",17.34
"1059","2018-01-29",17.25
"1060","2018-01-30",17.15
"1061","2018-01-31",17.32
"1062","2018-02-01",17.32
"1063","2018-02-02",17.059999
"1064","2018-02-05",16.58
"1065","2018-02-06",16.26
"1066","2018-02-07",16.43
"1067","2018-02-08",16.120001
"1068","2018-02-09",15.93
"1069","2018-02-12",16.360001
"1070","2018-02-13",19.15
"1071","2018-02-14",18.99
"1072","2018-02-15",19.190001
"1073","2018-02-16",19.57
"1074","2018-02-20",19.48
"1075","2018-02-21",20.469999
"1076","2018-02-22",19.92
"1077","2018-02-23",20.35
"1078","2018-02-26",20.190001
"1079","2018-02-27",20.049999
"1080","2018-02-28",19.91
"1081","2018-03-01",19.700001
"1082","2018-03-02",21.07
"1083","2018-03-05",21.610001
"1084","2018-03-06",22.01
"1085","2018-03-07",22.5
"1086","2018-03-08",22.82
"1087","2018-03-09",22.23
"1088","2018-03-12",22.27
"1089","2018-03-13",21.620001
"1090","2018-03-14",21.870001
"1091","2018-03-15",21.74
"1092","2018-03-16",21.280001
"1093","2018-03-19",21.57
"1094","2018-03-20",22.200001
"1095","2018-03-21",21.58
"1096","2018-03-22",21.389999
"1097","2018-03-23",21.32
"1098","2018-03-26",22.16
"1099","2018-03-27",21.41
"1100","2018-03-28",20.34
"1101","2018-03-29",20.66
"1102","2018-04-02",20.08
"1103","2018-04-03",20.16
"1104","2018-04-04",20.610001
"1105","2018-04-05",21.049999
"1106","2018-04-06",20.799999
"1107","2018-04-09",21.040001
"1108","2018-04-10",21.030001
"1109","2018-04-11",21.049999
"1110","2018-04-12",21.610001
"1111","2018-04-13",21.75
"1112","2018-04-16",21.99
"1113","2018-04-17",22.57
"1114","2018-04-18",23.1
"1115","2018-04-19",23.280001
"1116","2018-04-20",22.5
"1117","2018-04-23",22.27
"1118","2018-04-24",22
"1119","2018-04-25",22.08
"1120","2018-04-26",21.690001
"1121","2018-04-27",22.6
"1122","2018-04-30",23.209999
"1123","2018-05-01",22.07
"1124","2018-05-02",22.76
"1125","2018-05-03",23.66
"1126","2018-05-04",23.879999
"1127","2018-05-07",24.51
"1128","2018-05-08",24.940001
"1129","2018-05-09",24.700001
"1130","2018-05-10",25.33
"1131","2018-05-11",25.280001
"1132","2018-05-14",24.629999
"1133","2018-05-15",24.610001
"1134","2018-05-16",25.290001
"1135","2018-05-17",25.639999
"1136","2018-05-18",26.299999
"1137","2018-05-21",26.290001
"1138","2018-05-22",25.74
"1139","2018-05-23",26.16
"1140","2018-05-24",26.610001
"1141","2018-05-25",26.84
"1142","2018-05-29",27.290001
"1143","2018-05-30",27.65
"1144","2018-05-31",27.969999
"1145","2018-06-01",28.1
"1146","2018-06-04",28
"1147","2018-06-05",28.309999
"1148","2018-06-06",28.5
"1149","2018-06-07",28.16
"1150","2018-06-08",28.469999
"1151","2018-06-11",28.91
"1152","2018-06-12",29.040001
"1153","2018-06-13",28.5
"1154","2018-06-14",28.790001
"1155","2018-06-15",29.040001
"1156","2018-06-18",29.549999
"1157","2018-06-19",29.379999
"1158","2018-06-20",29.42
"1159","2018-06-21",28.030001
"1160","2018-06-22",27.91
"1161","2018-06-25",27
"1162","2018-06-26",27.33
"1163","2018-06-27",27.030001
"1164","2018-06-28",27.6
"1165","2018-06-29",27.790001
"1166","2018-07-02",28.41
"1167","2018-07-03",28.540001
"1168","2018-07-05",28.370001
"1169","2018-07-06",28.76
"1170","2018-07-09",28.950001
"1171","2018-07-10",29.02
"1172","2018-07-11",28.85
"1173","2018-07-12",29.139999
"1174","2018-07-13",28.92
"1175","2018-07-16",29.129999
"1176","2018-07-17",29.26
"1177","2018-07-18",29.290001
"1178","2018-07-19",29.129999
"1179","2018-07-20",29.059999
"1180","2018-07-23",29.26
"1181","2018-07-24",28.85
"1182","2018-07-25",29.57
"1183","2018-07-26",29.389999
"1184","2018-07-27",27.299999
"1185","2018-07-30",25.469999
"1186","2018-07-31",27.700001
"1187","2018-08-01",28.280001
"1188","2018-08-02",27.969999
"1189","2018-08-03",27.129999
"1190","2018-08-06",27.620001
"1191","2018-08-07",27.709999
"1192","2018-08-08",27.93
"1193","2018-08-09",28.74
"1194","2018-08-10",29.51
"1195","2018-08-13",29.02
"1196","2018-08-14",29.280001
"1197","2018-08-15",29.15
"1198","2018-08-16",29.76
"1199","2018-08-17",30.209999
"1200","2018-08-20",30.809999
"1201","2018-08-21",30.969999
"1202","2018-08-22",30.940001
"1203","2018-08-23",30.85
"1204","2018-08-24",31.370001
"1205","2018-08-27",31.379999
"1206","2018-08-28",31.200001
"1207","2018-08-29",31.59
"1208","2018-08-30",32.299999
"1209","2018-08-31",32.380001
"1210","2018-09-04",32.380001
"1211","2018-09-05",31.190001
"1212","2018-09-06",30.549999
"1213","2018-09-07",31.280001
"1214","2018-09-10",31.379999
"1215","2018-09-11",31.82
"1216","2018-09-12",31.459999
"1217","2018-09-13",31.459999
"1218","2018-09-14",31.709999
"1219","2018-09-17",30.969999
"1220","2018-09-18",31.440001
"1221","2018-09-19",31.07
"1222","2018-09-20",31.459999
"1223","2018-09-21",31.52
"1224","2018-09-24",31.41
"1225","2018-09-25",32.330002
"1226","2018-09-26",28.42
"1227","2018-09-27",28.08
"1228","2018-09-28",28.43
"1229","2018-10-01",27.42
"1230","2018-10-02",28.76
"1231","2018-10-03",28.92
"1232","2018-10-04",27.68
"1233","2018-10-05",27.870001
"1234","2018-10-08",27.6
"1235","2018-10-09",27.450001
"1236","2018-10-10",25.969999
"1237","2018-10-11",24.93
"1238","2018-10-12",25.5
"1239","2018-10-15",25.85
"1240","2018-10-16",26.98
"1241","2018-10-17",26.700001
"1242","2018-10-18",25.77
"1243","2018-10-19",25.26
"1244","2018-10-22",25.530001
"1245","2018-10-23",25.219999
"1246","2018-10-24",23.9
"1247","2018-10-25",24.93
"1248","2018-10-26",23.799999
"1249","2018-10-29",22.99
"1250","2018-10-30",26.32
"1251","2018-10-31",27.280001
"1252","2018-11-01",27.6
"1253","2018-11-02",26.719999
"1254","2018-11-05",26.639999
"1255","2018-11-06",26.620001
"1256","2018-11-07",27.82
"1257","2018-11-08",27.57
"1258","2018-11-09",27.09
"1259","2018-11-12",26.200001
"1260","2018-11-13",25.889999
"1261","2018-11-14",26.049999
"1262","2018-11-15",26.48
"1263","2018-11-16",26.34
"1264","2018-11-19",24.790001
"1265","2018-11-20",24.91
"1266","2018-11-21",24.98
"1267","2018-11-23",25.120001
"1268","2018-11-26",25.959999
"1269","2018-11-27",25.969999
"1270","2018-11-28",27.209999
"1271","2018-11-29",27.889999
"1272","2018-11-30",27.950001
"1273","2018-12-03",28.82
"1274","2018-12-04",27.82
"1275","2018-12-06",28.790001
"1276","2018-12-07",28.690001
"1277","2018-12-10",29.52
"1278","2018-12-11",29
"1279","2018-12-12",29.67
"1280","2018-12-13",28.85
"1281","2018-12-14",29.209999
"1282","2018-12-17",28.799999
"1283","2018-12-18",29.25
"1284","2018-12-19",28.99
"1285","2018-12-20",27.379999
"1286","2018-12-21",25.889999
"1287","2018-12-24",25.27
"1288","2018-12-26",27.440001
"1289","2018-12-27",27.950001
"1290","2018-12-28",28
"1291","2018-12-31",28.42
"1292","2019-01-02",28.49
"1293","2019-01-03",28.32
"1294","2019-01-04",29.879999
"1295","2019-01-07",30.58
"1296","2019-01-08",31.26
"1297","2019-01-09",32.470001
"1298","2019-01-10",32.52
"1299","2019-01-11",32.360001
"1300","2019-01-14",31.969999
"1301","2019-01-15",32.709999
"1302","2019-01-16",33
"1303","2019-01-17",33.380001
"1304","2019-01-18",33.900002
"1305","2019-01-22",33.330002
"1306","2019-01-23",33.779999
"1307","2019-01-24",34.080002
"1308","2019-01-25",34.639999
"1309","2019-01-28",34.380001
"1310","2019-01-29",34.459999
"1311","2019-01-30",34.66
"1312","2019-01-31",35.220001
"1313","2019-02-01",35.400002
"1314","2019-02-04",35.75
"1315","2019-02-05",35.84
"1316","2019-02-06",35.650002
"1317","2019-02-07",35.209999
"1318","2019-02-08",34.400002
"1319","2019-02-11",34.799999
"1320","2019-02-12",37.459999
"1321","2019-02-13",37.48
"1322","2019-02-14",37.349998
"1323","2019-02-15",37.759998
"1324","2019-02-19",37.959999
"1325","2019-02-20",37.48
"1326","2019-02-21",38.330002
"1327","2019-02-22",39.130001
"1328","2019-02-25",39.5
"1329","2019-02-26",38.939999
"1330","2019-02-27",39.450001
"1331","2019-02-28",39.630001
"1332","2019-03-01",40.419998
"1333","2019-03-04",39.240002
"1334","2019-03-05",39.48
"1335","2019-03-06",39.599998
"1336","2019-03-07",39.290001
"1337","2019-03-08",39.459999
"1338","2019-03-11",40.16
"1339","2019-03-12",40.27
"1340","2019-03-13",40.700001
"1341","2019-03-14",41.23
"1342","2019-03-15",41.09
"1343","2019-03-18",41.220001
"1344","2019-03-19",41.5
"1345","2019-03-20",40.93
"1346","2019-03-21",39.66
"1347","2019-03-22",36.759998
"1348","2019-03-25",37.290001
"1349","2019-03-26",38.310001
"1350","2019-03-27",37.040001
"1351","2019-03-28",37.740002
"1352","2019-03-29",38.119999
"1353","2019-04-01",37.75
"1354","2019-04-02",38.279999
"1355","2019-04-03",38.869999
"1356","2019-04-04",37.380001
"1357","2019-04-05",37.02
"1358","2019-04-08",37.259998
"1359","2019-04-09",36.98
"1360","2019-04-10",37.279999
"1361","2019-04-11",37.610001
"1362","2019-04-12",37.32
"1363","2019-04-15",38.23
"1364","2019-04-16",38.189999
"1365","2019-04-17",37.639999
"1366","2019-04-18",37.799999
"1367","2019-04-22",38.130001
"1368","2019-04-23",38.900002
"1369","2019-04-24",38.98
"1370","2019-04-25",39.150002
"1371","2019-04-26",40.080002
"1372","2019-04-29",39.709999
"1373","2019-04-30",35.650002
"1374","2019-05-01",34.740002
"1375","2019-05-02",35.869999
"1376","2019-05-03",37.32
"1377","2019-05-06",37.110001
"1378","2019-05-07",36.459999
"1379","2019-05-08",36.349998
"1380","2019-05-09",36.279999
"1381","2019-05-10",36.700001
"1382","2019-05-13",34.91
"1383","2019-05-14",35.77
"1384","2019-05-15",36.450001
"1385","2019-05-16",37.220001
"1386","2019-05-17",37.450001
"1387","2019-05-20",36.82
"1388","2019-05-21",37.34
"1389","2019-05-22",37.240002
"1390","2019-05-23",36.049999
"1391","2019-05-24",36.740002
"1392","2019-05-28",36.880001
"1393","2019-05-29",36.099998
"1394","2019-05-30",37.849998
"1395","2019-05-31",37.459999
"1396","2019-06-03",35.950001
"1397","2019-06-04",36.970001
"1398","2019-06-05",37.580002
"1399","2019-06-06",39.599998
"1400","2019-06-07",39.380001
"1401","2019-06-10",39.099998
"1402","2019-06-11",38.509998
"1403","2019-06-12",38.849998
"1404","2019-06-13",38.84
"1405","2019-06-14",38.990002
"1406","2019-06-17",39.560001
"1407","2019-06-18",39.610001
"1408","2019-06-19",39.900002
"1409","2019-06-20",39.950001
"1410","2019-06-21",39.299999
"1411","2019-06-24",38.509998
"1412","2019-06-25",36.59
"1413","2019-06-26",36.900002
"1414","2019-06-27",38.200001
"1415","2019-06-28",38.59
"1416","2019-07-01",39.400002
"1417","2019-07-02",39.98
"1418","2019-07-03",40.43
"1419","2019-07-05",40.549999
"1420","2019-07-08",42.790001
"1421","2019-07-09",42.869999
"1422","2019-07-10",43.619999
"1423","2019-07-11",44.73
"1424","2019-07-12",44.259998
"1425","2019-07-15",44.98
"1426","2019-07-16",44.720001
"1427","2019-07-17",43.790001
"1428","2019-07-18",43.790001
"1429","2019-07-19",43.330002
"1430","2019-07-22",42.849998
"1431","2019-07-23",42.630001
"1432","2019-07-24",43.509998
"1433","2019-07-25",42.77
"1434","2019-07-26",43.48
"1435","2019-07-29",42.029999
"1436","2019-07-30",45.77
"1437","2019-07-31",44.919998
"1438","2019-08-01",45.029999
"1439","2019-08-02",44.759998
"1440","2019-08-05",43.119999
"1441","2019-08-06",43.5
"1442","2019-08-07",43.459999
"1443","2019-08-08",44.990002
"1444","2019-08-09",43.68
"1445","2019-08-12",41.48
"1446","2019-08-13",41.720001
"1447","2019-08-14",39.599998
"1448","2019-08-15",39.540001
"1449","2019-08-16",40.459999
"1450","2019-08-19",40.970001
"1451","2019-08-20",40.419998
"1452","2019-08-21",40.970001
"1453","2019-08-22",40.860001
"1454","2019-08-23",40.049999
"1455","2019-08-26",40.419998
"1456","2019-08-27",39.91
"1457","2019-08-28",40.169998
"1458","2019-08-29",40.450001
"1459","2019-08-30",39.639999
"1460","2019-09-03",38.200001
"1461","2019-09-04",37.619999
"1462","2019-09-05",35.150002
"1463","2019-09-06",34.189999
"1464","2019-09-09",33.919998
"1465","2019-09-10",33.119999
"1466","2019-09-11",33.669998
"1467","2019-09-12",33.990002
"1468","2019-09-13",34.48
"1469","2019-09-16",34.549999
"1470","2019-09-17",34.919998
"1471","2019-09-18",34.25
"1472","2019-09-19",33.919998
"1473","2019-09-20",33.279999
"1474","2019-09-23",34
"1475","2019-09-24",32.939999
"1476","2019-09-25",31.540001
"1477","2019-09-26",30.84
"1478","2019-09-27",30.049999
"1479","2019-09-30",29.950001
"1480","2019-10-01",29.209999
"1481","2019-10-02",28.459999
"1482","2019-10-03",29.59
"1483","2019-10-04",30.49
"1484","2019-10-07",30.780001
"1485","2019-10-08",30.530001
"1486","2019-10-09",31.23
"1487","2019-10-10",31.49
"1488","2019-10-11",32.130001
"1489","2019-10-14",32.619999
"1490","2019-10-15",33.049999
"1491","2019-10-16",32.299999
"1492","2019-10-17",32.75
"1493","2019-10-18",32.369999
"1494","2019-10-21",32.73
"1495","2019-10-22",32.759998
"1496","2019-10-23",31.620001
"1497","2019-10-24",32.360001
"1498","2019-10-25",32.709999
"1499","2019-10-28",32.59
"1500","2019-10-29",31.42
"1501","2019-10-30",31.290001
"1502","2019-10-31",30.66
"1503","2019-11-01",30.75
"1504","2019-11-04",29.33
"1505","2019-11-05",33.540001
"1506","2019-11-06",34.419998
"1507","2019-11-07",33.849998
"1508","2019-11-08",34.049999
"1509","2019-11-11",34.810001
"1510","2019-11-12",35.34
"1511","2019-11-13",36.049999
"1512","2019-11-14",36.52
"1513","2019-11-15",36.57
"1514","2019-11-18",36.889999
"1515","2019-11-19",36.669998
"1516","2019-11-20",36.59
"1517","2019-11-21",36.07
"1518","2019-11-22",36.599998
"1519","2019-11-25",38.450001
"1520","2019-11-26",39.169998
"1521","2019-11-27",39.419998
"1522","2019-11-29",38.77
"1523","2019-12-02",38.5
"1524","2019-12-03",38.5
"1525","2019-12-04",38.279999
"1526","2019-12-05",37.59
"1527","2019-12-06",37.950001
"1528","2019-12-09",37.610001
"1529","2019-12-10",37.939999
"1530","2019-12-11",37.349998
"1531","2019-12-12",37.119999
"1532","2019-12-13",37.619999
"1533","2019-12-16",38.349998
"1534","2019-12-17",38.369999
"1535","2019-12-18",38.490002
"1536","2019-12-19",38.68
"1537","2019-12-20",38.349998
"1538","2019-12-23",38.040001
"1539","2019-12-24",38.380001
"1540","2019-12-26",39.009998
"1541","2019-12-27",38.240002
"1542","2019-12-30",37.98
"1543","2019-12-31",37.91
"1544","2020-01-02",39.029999
"1545","2020-01-03",38.310001
"1546","2020-01-06",38.880001
"1547","2020-01-07",39.439999
"1548","2020-01-08",40.099998
"1549","2020-01-09",40.490002
"1550","2020-01-10",40.240002
"1551","2020-01-13",41.209999
"1552","2020-01-14",41.459999
"1553","2020-01-15",41.380001
"1554","2020-01-16",42.720001
"1555","2020-01-17",43.330002
"1556","2020-01-21",43.009998
"1557","2020-01-22",42.939999
"1558","2020-01-23",42.939999
"1559","2020-01-24",42.720001
"1560","2020-01-27",42.43
"1561","2020-01-28",42.360001
"1562","2020-01-29",41.369999
"1563","2020-01-30",41.700001
"1564","2020-01-31",41.23
"1565","2020-02-03",41.75
"1566","2020-02-04",42.630001
"1567","2020-02-05",42.240002
"1568","2020-02-06",42.849998
"1569","2020-02-07",42.709999
"1570","2020-02-10",44.610001
"1571","2020-02-11",40.91
"1572","2020-02-12",40.080002
"1573","2020-02-13",39.900002
"1574","2020-02-14",40.080002
"1575","2020-02-18",40.720001
"1576","2020-02-19",40.970001
"1577","2020-02-20",40.57
"1578","2020-02-21",40.029999
"1579","2020-02-24",38.740002
"1580","2020-02-25",37.540001
"1581","2020-02-26",37.259998
"1582","2020-02-27",39.009998
"1583","2020-02-28",39.209999
"1584","2020-03-02",40.75
"1585","2020-03-03",39.259998
"1586","2020-03-04",39.790001
"1587","2020-03-05",38.959999
"1588","2020-03-06",39.16
"1589","2020-03-09",37.290001
"1590","2020-03-10",38.970001
"1591","2020-03-11",36.740002
"1592","2020-03-12",36.799999
"1593","2020-03-13",36.099998
"1594","2020-03-16",31.5
"1595","2020-03-17",32.310001
"1596","2020-03-18",27.709999
"1597","2020-03-19",30
"1598","2020-03-20",29.639999
"1599","2020-03-23",34.139999
"1600","2020-03-24",34.150002
"1601","2020-03-25",34.029999
"1602","2020-03-26",36.66
"1603","2020-03-27",36.259998
"1604","2020-03-30",36.5
"1605","2020-03-31",35.779999
"1606","2020-04-01",34.130001
"1607","2020-04-02",33.959999
"1608","2020-04-03",34.25
"1609","2020-04-06",34.93
"1610","2020-04-07",35.130001
"1611","2020-04-08",36.84
"1612","2020-04-09",37.650002
"1613","2020-04-13",38.099998
"1614","2020-04-14",39.66
"1615","2020-04-15",39.75
"1616","2020-04-16",35.869999
"1617","2020-04-17",36.75
"1618","2020-04-20",36.419998
"1619","2020-04-21",35.66
"1620","2020-04-22",36.799999
"1621","2020-04-23",37.82
"1622","2020-04-24",39.470001
"1623","2020-04-27",41.849998
"1624","2020-04-28",41.150002
"1625","2020-04-29",42.02
"1626","2020-04-30",42.75
"1627","2020-05-01",42.360001
"1628","2020-05-04",43.790001
"1629","2020-05-05",57.919998
"1630","2020-05-06",60.400002
"1631","2020-05-07",59.389999
"1632","2020-05-08",63.130001
"1633","2020-05-11",61.169998
"1634","2020-05-12",61.91
"1635","2020-05-13",64.809998
"1636","2020-05-14",65.300003
"1637","2020-05-15",66.660004
"1638","2020-05-18",62.200001
"1639","2020-05-19",61.029999
"1640","2020-05-20",63.009998
"1641","2020-05-21",62.790001
"1642","2020-05-22",64.910004
"1643","2020-05-26",62.099998
"1644","2020-05-27",60.740002
"1645","2020-05-28",60.470001
"1646","2020-05-29",61.080002
"1647","2020-06-01",62.43
"1648","2020-06-02",62.560001
"1649","2020-06-03",61.400002
"1650","2020-06-04",58.34
"1651","2020-06-05",58.540001
"1652","2020-06-08",57.740002
"1653","2020-06-09",56.900002
"1654","2020-06-10",58.84
"1655","2020-06-11",56.82
"1656","2020-06-12",56.900002
"1657","2020-06-15",59.369999
"1658","2020-06-16",60.389999
"1659","2020-06-17",63.869999
"1660","2020-06-18",63.110001
"1661","2020-06-19",67.809998
"1662","2020-06-22",69.830002
"1663","2020-06-23",66.720001
"1664","2020-06-24",64.150002
"1665","2020-06-25",64.949997
"1666","2020-06-26",65.419998
"1667","2020-06-29",66.730003
"1668","2020-06-30",67.260002
"1669","2020-07-01",68.080002
"1670","2020-07-02",70.199997
"1671","2020-07-06",71.269997
"1672","2020-07-07",71.239998
"1673","2020-07-08",72.790001
"1674","2020-07-09",72.809998
"1675","2020-07-10",75.019997
"1676","2020-07-13",70.459999
"1677","2020-07-14",69.199997
"1678","2020-07-15",70.910004
"1679","2020-07-16",71
"1680","2020-07-17",73
"1681","2020-07-20",76.940002
"1682","2020-07-21",76.580002
"1683","2020-07-22",76
"1684","2020-07-23",74.629997
"1685","2020-07-24",73.419998
"1686","2020-07-27",74.300003
"1687","2020-07-28",72.839996
"1688","2020-07-29",74.989998
"1689","2020-07-30",78.459999
"1690","2020-07-31",80.970001
"1691","2020-08-03",85.93
"1692","2020-08-04",85.18
"1693","2020-08-05",85.110001
"1694","2020-08-06",84.82
"1695","2020-08-07",86.980003
"1696","2020-08-10",81.529999
"1697","2020-08-11",76.959999
"1698","2020-08-12",74.5
"1699","2020-08-13",76.860001
"1700","2020-08-14",77.139999
"1701","2020-08-17",79.709999
"1702","2020-08-18",78.220001
"1703","2020-08-19",77.620003
"1704","2020-08-20",77.900002
"1705","2020-08-21",77.790001
"1706","2020-08-24",73.459999
"1707","2020-08-25",75.480003
"1708","2020-08-26",76.339996
"1709","2020-08-27",75.199997
"1710","2020-08-28",72.959999
"1711","2020-08-31",73.739998
"1712","2020-09-01",76.580002
"1713","2020-09-02",77.959999
"1714","2020-09-03",69.900002
"1715","2020-09-04",67.940002
"1716","2020-09-08",66.010002
"1717","2020-09-09",68.019997
"1718","2020-09-10",65.529999
"1719","2020-09-11",65.650002
"1720","2020-09-14",66.010002
"1721","2020-09-15",66.389999
"1722","2020-09-16",66.230003
"1723","2020-09-17",65.260002
"1724","2020-09-18",64.099998
"1725","2020-09-21",68.050003
"1726","2020-09-22",68.489998
"1727","2020-09-23",69.949997
"1728","2020-09-24",67.940002
"1729","2020-09-25",69.660004
"1730","2020-09-28",70.790001
"1731","2020-09-29",71.690002
"1732","2020-09-30",71.440002
"1733","2020-10-01",74.510002
"1734","2020-10-02",72.57
"1735","2020-10-05",74.760002
"1736","2020-10-06",76.169998
"1737","2020-10-07",79.720001
"1738","2020-10-08",79.940002
"1739","2020-10-09",81.379997
"1740","2020-10-12",82.849998
"1741","2020-10-13",85.839996
"1742","2020-10-14",84
"1743","2020-10-15",84.059998
"1744","2020-10-16",84.389999
"1745","2020-10-19",86.339996
"1746","2020-10-20",87.019997
"1747","2020-10-21",86.080002
"1748","2020-10-22",86.550003
"1749","2020-10-23",86.760002
"1750","2020-10-26",86.690002
"1751","2020-10-27",77.110001
"1752","2020-10-28",76.169998
"1753","2020-10-29",74.839996
"1754","2020-10-30",73.440002
"1755","2020-11-02",72.879997
"1756","2020-11-03",73.169998
"1757","2020-11-04",76.599998
"1758","2020-11-05",78
"1759","2020-11-06",77.230003
"1760","2020-11-09",69.510002
"1761","2020-11-10",66.089996
"1762","2020-11-11",69.68
"1763","2020-11-12",70.75
"1764","2020-11-13",70.389999
"1765","2020-11-16",67.900002
"1766","2020-11-17",68.050003
"1767","2020-11-18",69.040001
"1768","2020-11-19",70.57
"1769","2020-11-20",71.019997
"1770","2020-11-23",71.330002
"1771","2020-11-24",68.730003
"1772","2020-11-25",72.57
"1773","2020-11-27",75.010002
