"","date","IRBT"
"193","2007-10-08",19.379999
"194","2007-10-09",19.73
"195","2007-10-10",18.09
"196","2007-10-11",17.719999
"197","2007-10-12",17.66
"198","2007-10-15",17.74
"199","2007-10-16",18.049999
"200","2007-10-17",17.83
"201","2007-10-18",17.870001
"202","2007-10-19",16.950001
"203","2007-10-22",15.92
"204","2007-10-23",15.8
"205","2007-10-24",15.46
"206","2007-10-25",17.92
"207","2007-10-26",17.43
"208","2007-10-29",17.75
"209","2007-10-30",17.870001
"210","2007-10-31",18.09
"211","2007-11-01",17.1
"212","2007-11-02",16.84
"213","2007-11-05",19.51
"214","2007-11-06",19.219999
"215","2007-11-07",18.5
"216","2007-11-08",18.02
"217","2007-11-09",18.02
"218","2007-11-12",17.5
"219","2007-11-13",17.940001
"220","2007-11-14",17.559999
"221","2007-11-15",17.049999
"222","2007-11-16",16.77
"223","2007-11-19",16.27
"224","2007-11-20",15.87
"225","2007-11-21",15.51
"226","2007-11-23",15.84
"227","2007-11-26",15.31
"228","2007-11-27",14.72
"229","2007-11-28",15.97
"230","2007-11-29",16.34
"231","2007-11-30",16.02
"232","2007-12-03",15.96
"233","2007-12-04",16.07
"234","2007-12-05",16.799999
"235","2007-12-06",16.92
"236","2007-12-07",16.879999
"237","2007-12-10",16.969999
"238","2007-12-11",16.290001
"239","2007-12-12",16.610001
"240","2007-12-13",16.92
"241","2007-12-14",17
"242","2007-12-17",17.190001
"243","2007-12-18",17.879999
"244","2007-12-19",17.66
"245","2007-12-20",17.629999
"246","2007-12-21",17.83
"247","2007-12-24",18.190001
"248","2007-12-26",18.34
"249","2007-12-27",17.969999
"250","2007-12-28",18.040001
"251","2007-12-31",18.08
"252","2008-01-02",17.959999
"253","2008-01-03",17.67
"254","2008-01-04",17.01
"255","2008-01-07",17.379999
"256","2008-01-08",17.73
"257","2008-01-09",17.82
"258","2008-01-10",18.549999
"259","2008-01-11",18.25
"260","2008-01-14",18.030001
"261","2008-01-15",17.379999
"262","2008-01-16",17.940001
"263","2008-01-17",18.450001
"264","2008-01-18",19.65
"265","2008-01-22",20.4
"266","2008-01-23",22.42
"267","2008-01-24",21.07
"268","2008-01-25",20.360001
"269","2008-01-28",20.66
"270","2008-01-29",20.450001
"271","2008-01-30",20.280001
"272","2008-01-31",20.17
"273","2008-02-01",20.35
"274","2008-02-04",20.17
"275","2008-02-05",19.200001
"276","2008-02-06",18.6
"277","2008-02-07",18.620001
"278","2008-02-08",18.209999
"279","2008-02-11",17.799999
"280","2008-02-12",18.1
"281","2008-02-13",19.440001
"282","2008-02-14",18.559999
"283","2008-02-15",18.860001
"284","2008-02-19",19.120001
"285","2008-02-20",19.209999
"286","2008-02-21",18.73
"287","2008-02-22",18.030001
"288","2008-02-25",18.290001
"289","2008-02-26",17.91
"290","2008-02-27",18.09
"291","2008-02-28",18.6
"292","2008-02-29",18.32
"293","2008-03-03",18.9
"294","2008-03-04",19.02
"295","2008-03-05",19.129999
"296","2008-03-06",18.950001
"297","2008-03-07",19.049999
"298","2008-03-10",19.030001
"299","2008-03-11",19.17
"300","2008-03-12",18.940001
"301","2008-03-13",18.969999
"302","2008-03-14",18.440001
"303","2008-03-17",18.1
"304","2008-03-18",19.190001
"305","2008-03-19",19.18
"306","2008-03-20",18.799999
"307","2008-03-24",18.9
"308","2008-03-25",18.17
"309","2008-03-26",18.110001
"310","2008-03-27",18.02
"311","2008-03-28",17.129999
"312","2008-03-31",17.110001
"313","2008-04-01",18.200001
"314","2008-04-02",18.07
"315","2008-04-03",17.9
"316","2008-04-04",18.219999
"317","2008-04-07",17.92
"318","2008-04-08",17.940001
"319","2008-04-09",17.58
"320","2008-04-10",17.83
"321","2008-04-11",17.469999
"322","2008-04-14",17.34
"323","2008-04-15",17.1
"324","2008-04-16",17.139999
"325","2008-04-17",17.389999
"326","2008-04-18",17.290001
"327","2008-04-21",17.43
"328","2008-04-22",16.780001
"329","2008-04-23",16.799999
"330","2008-04-24",16.75
"331","2008-04-25",16.65
"332","2008-04-28",16.16
"333","2008-04-29",16.200001
"334","2008-04-30",16.040001
"335","2008-05-01",14.31
"336","2008-05-02",13.57
"337","2008-05-05",13.51
"338","2008-05-06",13.29
"339","2008-05-07",12.88
"340","2008-05-08",12.69
"341","2008-05-09",12.7
"342","2008-05-12",12.57
"343","2008-05-13",13.2
"344","2008-05-14",13.37
"345","2008-05-15",13.69
"346","2008-05-16",13.5
"347","2008-05-19",13.03
"348","2008-05-20",13
"349","2008-05-21",12.57
"350","2008-05-22",13.26
"351","2008-05-23",13.74
"352","2008-05-27",13.78
"353","2008-05-28",13.74
"354","2008-05-29",13.71
"355","2008-05-30",14.02
"356","2008-06-02",14
"357","2008-06-03",13.71
"358","2008-06-04",13.25
"359","2008-06-05",13.8
"360","2008-06-06",13.47
"361","2008-06-09",13.29
"362","2008-06-10",13.06
"363","2008-06-11",13.13
"364","2008-06-12",13.09
"365","2008-06-13",13.39
"366","2008-06-16",13.58
"367","2008-06-17",13.51
"368","2008-06-18",13.14
"369","2008-06-19",13.28
"370","2008-06-20",13.76
"371","2008-06-23",13.28
"372","2008-06-24",13.18
"373","2008-06-25",14.93
"374","2008-06-26",14.81
"375","2008-06-27",14.05
"376","2008-06-30",13.74
"377","2008-07-01",13.25
"378","2008-07-02",13.35
"379","2008-07-03",13.31
"380","2008-07-07",13.32
"381","2008-07-08",14.13
"382","2008-07-09",13.6
"383","2008-07-10",13.17
"384","2008-07-11",12.72
"385","2008-07-14",11.98
"386","2008-07-15",11.66
"387","2008-07-16",12.56
"388","2008-07-17",12.62
"389","2008-07-18",12.5
"390","2008-07-21",12.14
"391","2008-07-22",13.02
"392","2008-07-23",13.33
"393","2008-07-24",14.53
"394","2008-07-25",14.09
"395","2008-07-28",13.44
"396","2008-07-29",14.1
"397","2008-07-30",13.87
"398","2008-07-31",13.85
"399","2008-08-01",13.86
"400","2008-08-04",13.68
"401","2008-08-05",13.81
"402","2008-08-06",14.22
"403","2008-08-07",14.21
"404","2008-08-08",14.4
"405","2008-08-11",15.2
"406","2008-08-12",14.77
"407","2008-08-13",15.04
"408","2008-08-14",14.89
"409","2008-08-15",14.85
"410","2008-08-18",14.58
"411","2008-08-19",13.83
"412","2008-08-20",13.65
"413","2008-08-21",13.52
"414","2008-08-22",14.13
"415","2008-08-25",13.43
"416","2008-08-26",13.31
"417","2008-08-27",13.55
"418","2008-08-28",13.97
"419","2008-08-29",13.99
"420","2008-09-02",13.95
"421","2008-09-03",14.67
"422","2008-09-04",14.69
"423","2008-09-05",14.1
"424","2008-09-08",14.35
"425","2008-09-09",14.93
"426","2008-09-10",14.1
"427","2008-09-11",13.9
"428","2008-09-12",13.83
"429","2008-09-15",13.97
"430","2008-09-16",14.74
"431","2008-09-17",15.27
"432","2008-09-18",16.290001
"433","2008-09-19",17.5
"434","2008-09-22",15.4
"435","2008-09-23",15.3
"436","2008-09-24",14.7
"437","2008-09-25",15.23
"438","2008-09-26",15.38
"439","2008-09-29",14.9
"440","2008-09-30",14.82
"441","2008-10-01",14.72
"442","2008-10-02",13.98
"443","2008-10-03",13.14
"444","2008-10-06",13.5
"445","2008-10-07",12.56
"446","2008-10-08",11.52
"447","2008-10-09",10.32
"448","2008-10-10",12.42
"449","2008-10-13",13.73
"450","2008-10-14",13.23
"451","2008-10-15",12.27
"452","2008-10-16",12.45
"453","2008-10-17",13.11
"454","2008-10-20",13.95
"455","2008-10-21",12.42
"456","2008-10-22",11.13
"457","2008-10-23",12.31
"458","2008-10-24",11.55
"459","2008-10-27",10.96
"460","2008-10-28",11.31
"461","2008-10-29",10
"462","2008-10-30",9.74
"463","2008-10-31",10.32
"464","2008-11-03",10.93
"465","2008-11-04",11.76
"466","2008-11-05",10.95
"467","2008-11-06",11
"468","2008-11-07",10.66
"469","2008-11-10",10.6
"470","2008-11-11",10.44
"471","2008-11-12",9.67
"472","2008-11-13",10.39
"473","2008-11-14",9.92
"474","2008-11-17",9.45
"475","2008-11-18",9.11
"476","2008-11-19",8.5
"477","2008-11-20",7.24
"478","2008-11-21",8.49
"479","2008-11-24",9.24
"480","2008-11-25",9.45
"481","2008-11-26",10.23
"482","2008-11-28",10.44
"483","2008-12-01",9.12
"484","2008-12-02",9.64
"485","2008-12-03",10.06
"486","2008-12-04",9.45
"487","2008-12-05",10.25
"488","2008-12-08",10.96
"489","2008-12-09",9.75
"490","2008-12-10",9.96
"491","2008-12-11",9.6
"492","2008-12-12",9.19
"493","2008-12-15",8.96
"494","2008-12-16",9.49
"495","2008-12-17",9.49
"496","2008-12-18",9.56
"497","2008-12-19",10.19
"498","2008-12-22",9.79
"499","2008-12-23",9.12
"500","2008-12-24",9.12
"501","2008-12-26",9.29
"502","2008-12-29",8.99
"503","2008-12-30",8.95
"504","2008-12-31",9.03
"505","2009-01-02",9.36
"506","2009-01-05",9.59
"507","2009-01-06",10.2
"508","2009-01-07",9.28
"509","2009-01-08",9.27
"510","2009-01-09",8.8
"511","2009-01-12",8.62
"512","2009-01-13",9.02
"513","2009-01-14",8.47
"514","2009-01-15",8.58
"515","2009-01-16",8.39
"516","2009-01-20",7.64
"517","2009-01-21",7.84
"518","2009-01-22",7.48
"519","2009-01-23",7.38
"520","2009-01-26",7.43
"521","2009-01-27",7.66
"522","2009-01-28",8.01
"523","2009-01-29",7.54
"524","2009-01-30",7.6
"525","2009-02-02",8.27
"526","2009-02-03",8.54
"527","2009-02-04",7.92
"528","2009-02-05",7.95
"529","2009-02-06",7.93
"530","2009-02-09",8.04
"531","2009-02-10",7.53
"532","2009-02-11",7.78
"533","2009-02-12",8.45
"534","2009-02-13",8.13
"535","2009-02-17",7.98
"536","2009-02-18",8.4
"537","2009-02-19",7.9
"538","2009-02-20",7.76
"539","2009-02-23",7.5
"540","2009-02-24",7.9
"541","2009-02-25",7.7
"542","2009-02-26",7.76
"543","2009-02-27",7.88
"544","2009-03-02",7.5
"545","2009-03-03",7.17
"546","2009-03-04",7.42
"547","2009-03-05",7.22
"548","2009-03-06",7.21
"549","2009-03-09",7.1
"550","2009-03-10",7.2
"551","2009-03-11",7.37
"552","2009-03-12",8.16
"553","2009-03-13",7.91
"554","2009-03-16",7.77
"555","2009-03-17",8.15
"556","2009-03-18",8.77
"557","2009-03-19",8.58
"558","2009-03-20",8.4
"559","2009-03-23",9.08
"560","2009-03-24",8.69
"561","2009-03-25",9.29
"562","2009-03-26",8.96
"563","2009-03-27",8.1
"564","2009-03-30",7.69
"565","2009-03-31",7.6
"566","2009-04-01",7.8
"567","2009-04-02",7.9
"568","2009-04-03",7.97
"569","2009-04-06",7.82
"570","2009-04-07",8.09
"571","2009-04-08",8.4
"572","2009-04-09",8.4
"573","2009-04-13",8.41
"574","2009-04-14",8.05
"575","2009-04-15",8.37
"576","2009-04-16",8.38
"577","2009-04-17",8.35
"578","2009-04-20",7.8
"579","2009-04-21",8.18
"580","2009-04-22",8.02
"581","2009-04-23",9.57
"582","2009-04-24",9.8
"583","2009-04-27",9.87
"584","2009-04-28",10.36
"585","2009-04-29",11.57
"586","2009-04-30",11.47
"587","2009-05-01",11.45
"588","2009-05-04",11.9
"589","2009-05-05",11.95
"590","2009-05-06",12
"591","2009-05-07",11.85
"592","2009-05-08",12.19
"593","2009-05-11",12.28
"594","2009-05-12",12.46
"595","2009-05-13",11.95
"596","2009-05-14",12.35
"597","2009-05-15",12.03
"598","2009-05-18",12.49
"599","2009-05-19",12.2
"600","2009-05-20",12.07
"601","2009-05-21",11.99
"602","2009-05-22",12.02
"603","2009-05-26",12.53
"604","2009-05-27",11.75
"605","2009-05-28",11.7
"606","2009-05-29",12.5
"607","2009-06-01",12.92
"608","2009-06-02",12.76
"609","2009-06-03",13.03
"610","2009-06-04",13
"611","2009-06-05",12.89
"612","2009-06-08",12.85
"613","2009-06-09",13.16
"614","2009-06-10",12.97
"615","2009-06-11",12.98
"616","2009-06-12",13.29
"617","2009-06-15",12.75
"618","2009-06-16",12.6
"619","2009-06-17",12.97
"620","2009-06-18",12.96
"621","2009-06-19",13.06
"622","2009-06-22",12.98
"623","2009-06-23",12.94
"624","2009-06-24",12.61
"625","2009-06-25",13.13
"626","2009-06-26",13.46
"627","2009-06-29",13.17
"628","2009-06-30",12.98
"629","2009-07-01",13.25
"630","2009-07-02",12.92
"631","2009-07-06",13.13
"632","2009-07-07",12.75
"633","2009-07-08",11.5
"634","2009-07-09",11.49
"635","2009-07-10",11.91
"636","2009-07-13",12.29
"637","2009-07-14",12.26
"638","2009-07-15",13.06
"639","2009-07-16",13.54
"640","2009-07-17",12.86
"641","2009-07-20",13.2
"642","2009-07-21",12.94
"643","2009-07-22",12.75
"644","2009-07-23",10.88
"645","2009-07-24",10.52
"646","2009-07-27",10.61
"647","2009-07-28",10.4
"648","2009-07-29",10.29
"649","2009-07-30",10.41
"650","2009-07-31",11.21
"651","2009-08-03",11.06
"652","2009-08-04",11.46
"653","2009-08-05",10.92
"654","2009-08-06",10.77
"655","2009-08-07",11.1
"656","2009-08-10",11.2
"657","2009-08-11",10.89
"658","2009-08-12",11.19
"659","2009-08-13",11.14
"660","2009-08-14",10.87
"661","2009-08-17",10.57
"662","2009-08-18",11.02
"663","2009-08-19",11.34
"664","2009-08-20",11.97
"665","2009-08-21",12.7
"666","2009-08-24",12.42
"667","2009-08-25",12.84
"668","2009-08-26",12.3
"669","2009-08-27",12.08
"670","2009-08-28",11.7
"671","2009-08-31",11.47
"672","2009-09-01",11.25
"673","2009-09-02",11.18
"674","2009-09-03",11.41
"675","2009-09-04",11.39
"676","2009-09-08",12.13
"677","2009-09-09",12.81
"678","2009-09-10",12.82
"679","2009-09-11",12.41
"680","2009-09-14",12.58
"681","2009-09-15",12.24
"682","2009-09-16",12.39
"683","2009-09-17",12.58
"684","2009-09-18",12.69
"685","2009-09-21",12.57
"686","2009-09-22",12.62
"687","2009-09-23",12.75
"688","2009-09-24",12.83
"689","2009-09-25",12.82
"690","2009-09-28",13
"691","2009-09-29",12.81
"692","2009-09-30",12.31
"693","2009-10-01",11.81
"694","2009-10-02",11.66
"695","2009-10-05",11.73
"696","2009-10-06",11.71
"697","2009-10-07",11.69
"698","2009-10-08",11.52
"699","2009-10-09",11.53
"700","2009-10-12",11.49
"701","2009-10-13",11.5
"702","2009-10-14",11.5
"703","2009-10-15",11.34
"704","2009-10-16",11.71
"705","2009-10-19",11.7
"706","2009-10-20",11.69
"707","2009-10-21",11.69
"708","2009-10-22",13.65
"709","2009-10-23",14.08
"710","2009-10-26",14.37
"711","2009-10-27",14.4
"712","2009-10-28",13.79
"713","2009-10-29",13.84
"714","2009-10-30",13.37
"715","2009-11-02",13.24
"716","2009-11-03",14.17
"717","2009-11-04",13.51
"718","2009-11-05",14.1
"719","2009-11-06",14.05
"720","2009-11-09",14.09
"721","2009-11-10",13.66
"722","2009-11-11",13.61
"723","2009-11-12",13.45
"724","2009-11-13",13.51
"725","2009-11-16",14.1
"726","2009-11-17",13.95
"727","2009-11-18",14.01
"728","2009-11-19",14.35
"729","2009-11-20",14.23
"730","2009-11-23",14.73
"731","2009-11-24",14.59
"732","2009-11-25",14.83
"733","2009-11-27",14.31
"734","2009-11-30",14.1
"735","2009-12-01",14.17
"736","2009-12-02",14.38
"737","2009-12-03",14.81
"738","2009-12-04",15.89
"739","2009-12-07",16.01
"740","2009-12-08",16.18
"741","2009-12-09",16
"742","2009-12-10",16.07
"743","2009-12-11",16.639999
"744","2009-12-14",16.709999
"745","2009-12-15",16.82
"746","2009-12-16",16.9
"747","2009-12-17",16.85
"748","2009-12-18",17.120001
"749","2009-12-21",17.27
"750","2009-12-22",17.23
"751","2009-12-23",17.25
"752","2009-12-24",17.26
"753","2009-12-28",17.469999
"754","2009-12-29",17.540001
"755","2009-12-30",17.700001
"756","2009-12-31",17.6
"757","2010-01-04",17.959999
"758","2010-01-05",18.110001
"759","2010-01-06",17.65
"760","2010-01-07",17.41
"761","2010-01-08",18.209999
"762","2010-01-11",17.799999
"763","2010-01-12",17.98
"764","2010-01-13",18.33
"765","2010-01-14",18.379999
"766","2010-01-15",18.299999
"767","2010-01-19",18.309999
"768","2010-01-20",17.950001
"769","2010-01-21",17.49
"770","2010-01-22",17.26
"771","2010-01-25",16.879999
"772","2010-01-26",16.57
"773","2010-01-27",16.969999
"774","2010-01-28",16.129999
"775","2010-01-29",15.8
"776","2010-02-01",15.39
"777","2010-02-02",16.18
"778","2010-02-03",15.83
"779","2010-02-04",15.12
"780","2010-02-05",15.02
"781","2010-02-08",14.67
"782","2010-02-09",14.97
"783","2010-02-10",15.29
"784","2010-02-11",15.68
"785","2010-02-12",15.84
"786","2010-02-16",16.879999
"787","2010-02-17",17.299999
"788","2010-02-18",17.23
"789","2010-02-19",17.5
"790","2010-02-22",16.889999
"791","2010-02-23",16.82
"792","2010-02-24",16.530001
"793","2010-02-25",16.379999
"794","2010-02-26",16.190001
"795","2010-03-01",16.77
"796","2010-03-02",16.950001
"797","2010-03-03",16.540001
"798","2010-03-04",16.85
"799","2010-03-05",17
"800","2010-03-08",16.540001
"801","2010-03-09",16.15
"802","2010-03-10",15.83
"803","2010-03-11",16.09
"804","2010-03-12",15.96
"805","2010-03-15",15.6
"806","2010-03-16",16.040001
"807","2010-03-17",16.030001
"808","2010-03-18",16.040001
"809","2010-03-19",16.01
"810","2010-03-22",16.16
"811","2010-03-23",16.27
"812","2010-03-24",15.97
"813","2010-03-25",15.8
"814","2010-03-26",15.68
"815","2010-03-29",15.18
"816","2010-03-30",15.26
"817","2010-03-31",15.16
"818","2010-04-01",14.52
"819","2010-04-05",15.1
"820","2010-04-06",15.02
"821","2010-04-07",15.12
"822","2010-04-08",15.16
"823","2010-04-09",15.2
"824","2010-04-12",15.12
"825","2010-04-13",15
"826","2010-04-14",15.08
"827","2010-04-15",15.14
"828","2010-04-16",15.12
"829","2010-04-19",15.06
"830","2010-04-20",15.1
"831","2010-04-21",15.21
"832","2010-04-22",15.9
"833","2010-04-23",16.110001
"834","2010-04-26",15.78
"835","2010-04-27",15.43
"836","2010-04-28",15.22
"837","2010-04-29",20.219999
"838","2010-04-30",20.16
"839","2010-05-03",20.77
"840","2010-05-04",20.01
"841","2010-05-05",19.01
"842","2010-05-06",18.540001
"843","2010-05-07",17.690001
"844","2010-05-10",19.41
"845","2010-05-11",20.02
"846","2010-05-12",21.450001
"847","2010-05-13",21.41
"848","2010-05-14",21.08
"849","2010-05-17",21.530001
"850","2010-05-18",20.879999
"851","2010-05-19",20.75
"852","2010-05-20",19.15
"853","2010-05-21",20.08
"854","2010-05-24",19.870001
"855","2010-05-25",19.27
"856","2010-05-26",20.33
"857","2010-05-27",21.91
"858","2010-05-28",21.459999
"859","2010-06-01",20.24
"860","2010-06-02",21.360001
"861","2010-06-03",21.549999
"862","2010-06-04",19.700001
"863","2010-06-07",19.09
"864","2010-06-08",19.059999
"865","2010-06-09",18.790001
"866","2010-06-10",19.07
"867","2010-06-11",20.110001
"868","2010-06-14",20.280001
"869","2010-06-15",20.780001
"870","2010-06-16",20.66
"871","2010-06-17",20.76
"872","2010-06-18",21.559999
"873","2010-06-21",20.91
"874","2010-06-22",20.52
"875","2010-06-23",20.76
"876","2010-06-24",19.969999
"877","2010-06-25",20.52
"878","2010-06-28",20.639999
"879","2010-06-29",18.860001
"880","2010-06-30",18.790001
"881","2010-07-01",18.299999
"882","2010-07-02",17.700001
"883","2010-07-06",17.43
"884","2010-07-07",18.459999
"885","2010-07-08",19.07
"886","2010-07-09",19.559999
"887","2010-07-12",18.780001
"888","2010-07-13",19.92
"889","2010-07-14",20.15
"890","2010-07-15",19.379999
"891","2010-07-16",18.08
"892","2010-07-19",18.08
"893","2010-07-20",18.48
"894","2010-07-21",18.25
"895","2010-07-22",19.74
"896","2010-07-23",20.18
"897","2010-07-26",20.780001
"898","2010-07-27",20.34
"899","2010-07-28",19.41
"900","2010-07-29",20.76
"901","2010-07-30",20.360001
"902","2010-08-02",20.08
"903","2010-08-03",19.219999
"904","2010-08-04",19.32
"905","2010-08-05",19.23
"906","2010-08-06",19
"907","2010-08-09",19.540001
"908","2010-08-10",19.27
"909","2010-08-11",17.790001
"910","2010-08-12",17.93
"911","2010-08-13",17.620001
"912","2010-08-16",17.92
"913","2010-08-17",18.25
"914","2010-08-18",18.209999
"915","2010-08-19",17.57
"916","2010-08-20",17.92
"917","2010-08-23",17.559999
"918","2010-08-24",17.1
"919","2010-08-25",17.780001
"920","2010-08-26",17.379999
"921","2010-08-27",17.559999
"922","2010-08-30",17.07
"923","2010-08-31",16.57
"924","2010-09-01",17.5
"925","2010-09-02",17.459999
"926","2010-09-03",17.52
"927","2010-09-07",17.42
"928","2010-09-08",17.4
"929","2010-09-09",17.360001
"930","2010-09-10",17.219999
"931","2010-09-13",18
"932","2010-09-14",18
"933","2010-09-15",18.129999
"934","2010-09-16",17.870001
"935","2010-09-17",17.74
"936","2010-09-20",19.09
"937","2010-09-21",18.92
"938","2010-09-22",19.43
"939","2010-09-23",18.809999
"940","2010-09-24",19.379999
"941","2010-09-27",19.02
"942","2010-09-28",19.07
"943","2010-09-29",18.799999
"944","2010-09-30",18.57
"945","2010-10-01",18.610001
"946","2010-10-04",18.18
"947","2010-10-05",18.65
"948","2010-10-06",18.309999
"949","2010-10-07",18.540001
"950","2010-10-08",18.92
"951","2010-10-11",18.75
"952","2010-10-12",18.940001
"953","2010-10-13",19.48
"954","2010-10-14",19.139999
"955","2010-10-15",19.049999
"956","2010-10-18",19.32
"957","2010-10-19",18.68
"958","2010-10-20",18.77
"959","2010-10-21",18.93
"960","2010-10-22",19.48
"961","2010-10-25",20
"962","2010-10-26",19.68
"963","2010-10-27",19.35
"964","2010-10-28",21.18
"965","2010-10-29",20.879999
"966","2010-11-01",19.219999
"967","2010-11-02",19.67
"968","2010-11-03",19.84
"969","2010-11-04",20.200001
"970","2010-11-05",20.049999
"971","2010-11-08",20.41
"972","2010-11-09",20.34
"973","2010-11-10",21.059999
"974","2010-11-11",21.290001
"975","2010-11-12",20.82
"976","2010-11-15",20.940001
"977","2010-11-16",20.27
"978","2010-11-17",20.43
"979","2010-11-18",20.639999
"980","2010-11-19",20.26
"981","2010-11-22",20.379999
"982","2010-11-23",20.02
"983","2010-11-24",20.5
"984","2010-11-26",20.610001
"985","2010-11-29",20.5
"986","2010-11-30",20.299999
