"","date","CHY"
"155","2007-08-14",13.8
"156","2007-08-15",12.93
"157","2007-08-16",13.04
"158","2007-08-17",14.65
"159","2007-08-20",14.36
"160","2007-08-21",14.56
"161","2007-08-22",14.75
"162","2007-08-23",14.64
"163","2007-08-24",14.51
"164","2007-08-27",14.55
"165","2007-08-28",14.48
"166","2007-08-29",14.23
"167","2007-08-30",14.11
"168","2007-08-31",14.32
"169","2007-09-04",14.86
"170","2007-09-05",14.94
"171","2007-09-06",14.98
"172","2007-09-07",14.92
"173","2007-09-10",14.94
"174","2007-09-11",14.65
"175","2007-09-12",14.57
"176","2007-09-13",14.38
"177","2007-09-14",14.31
"178","2007-09-17",14.2
"179","2007-09-18",14.77
"180","2007-09-19",15.07
"181","2007-09-20",14.8
"182","2007-09-21",15
"183","2007-09-24",15.1
"184","2007-09-25",15.33
"185","2007-09-26",15.35
"186","2007-09-27",15.39
"187","2007-09-28",15.34
"188","2007-10-01",15.33
"189","2007-10-02",15.37
"190","2007-10-03",15.51
"191","2007-10-04",15.32
"192","2007-10-05",15.44
"193","2007-10-08",15.48
"194","2007-10-09",15.43
"195","2007-10-10",15.44
"196","2007-10-11",15.33
"197","2007-10-12",15.27
"198","2007-10-15",15.22
"199","2007-10-16",15
"200","2007-10-17",14.95
"201","2007-10-18",15.04
"202","2007-10-19",14.99
"203","2007-10-22",14.76
"204","2007-10-23",14.79
"205","2007-10-24",14.79
"206","2007-10-25",14.83
"207","2007-10-26",14.87
"208","2007-10-29",14.87
"209","2007-10-30",14.76
"210","2007-10-31",14.67
"211","2007-11-01",14.43
"212","2007-11-02",14.13
"213","2007-11-05",13.87
"214","2007-11-06",13.92
"215","2007-11-07",13.4
"216","2007-11-08",13.26
"217","2007-11-09",13.2
"218","2007-11-12",13.1
"219","2007-11-13",13.33
"220","2007-11-14",13.55
"221","2007-11-15",13.24
"222","2007-11-16",13.31
"223","2007-11-19",13.14
"224","2007-11-20",13.02
"225","2007-11-21",12.88
"226","2007-11-23",12.94
"227","2007-11-26",12.51
"228","2007-11-27",12.47
"229","2007-11-28",12.9
"230","2007-11-29",13.2
"231","2007-11-30",13.6
"232","2007-12-03",13.85
"233","2007-12-04",13.63
"234","2007-12-05",13.8
"235","2007-12-06",13.93
"236","2007-12-07",13.76
"237","2007-12-10",13.63
"238","2007-12-11",13.42
"239","2007-12-12",13.19
"240","2007-12-13",13.34
"241","2007-12-14",13.19
"242","2007-12-17",12.96
"243","2007-12-18",12.84
"244","2007-12-19",12.77
"245","2007-12-20",12.85
"246","2007-12-21",12.9
"247","2007-12-24",13.22
"248","2007-12-26",13.53
"249","2007-12-27",13.06
"250","2007-12-28",13.02
"251","2007-12-31",13.15
"252","2008-01-02",13.38
"253","2008-01-03",13.72
"254","2008-01-04",13.64
"255","2008-01-07",13.62
"256","2008-01-08",13.74
"257","2008-01-09",13.82
"258","2008-01-10",14
"259","2008-01-11",13.97
"260","2008-01-14",13.95
"261","2008-01-15",14.08
"262","2008-01-16",14.2
"263","2008-01-17",13.65
"264","2008-01-18",13.44
"265","2008-01-22",13.25
"266","2008-01-23",13.54
"267","2008-01-24",13.95
"268","2008-01-25",14.09
"269","2008-01-28",14.19
"270","2008-01-29",14.12
"271","2008-01-30",14.21
"272","2008-01-31",14.32
"273","2008-02-01",14.43
"274","2008-02-04",14.67
"275","2008-02-05",14.5
"276","2008-02-06",14.49
"277","2008-02-07",14.44
"278","2008-02-08",14.41
"279","2008-02-11",14.28
"280","2008-02-12",14.22
"281","2008-02-13",13.74
"282","2008-02-14",13.36
"283","2008-02-15",13.28
"284","2008-02-19",13.31
"285","2008-02-20",13.38
"286","2008-02-21",13.37
"287","2008-02-22",13.62
"288","2008-02-25",13.64
"289","2008-02-26",13.71
"290","2008-02-27",13.93
"291","2008-02-28",14
"292","2008-02-29",13.7
"293","2008-03-03",13.42
"294","2008-03-04",13.41
"295","2008-03-05",13.31
"296","2008-03-06",13.3
"297","2008-03-07",13.36
"298","2008-03-10",12.38
"299","2008-03-11",12.91
"300","2008-03-12",12.53
"301","2008-03-13",12.61
"302","2008-03-14",12.32
"303","2008-03-17",11.59
"304","2008-03-18",11.85
"305","2008-03-19",11.95
"306","2008-03-20",12.23
"307","2008-03-24",12.75
"308","2008-03-25",12.8
"309","2008-03-26",13.02
"310","2008-03-27",12.94
"311","2008-03-28",12.4
"312","2008-03-31",12.66
"313","2008-04-01",12.95
"314","2008-04-02",13.11
"315","2008-04-03",13.23
"316","2008-04-04",13.26
"317","2008-04-07",13.47
"318","2008-04-08",13.41
"319","2008-04-09",12.92
"320","2008-04-10",13.1
"321","2008-04-11",12.9
"322","2008-04-14",12.71
"323","2008-04-15",12.68
"324","2008-04-16",12.98
"325","2008-04-17",13.2
"326","2008-04-18",13.55
"327","2008-04-21",13.71
"328","2008-04-22",13.84
"329","2008-04-23",14.03
"330","2008-04-24",14.19
"331","2008-04-25",14.17
"332","2008-04-28",14.05
"333","2008-04-29",14.01
"334","2008-04-30",14.15
"335","2008-05-01",14.13
"336","2008-05-02",14.22
"337","2008-05-05",14.26
"338","2008-05-06",14.16
"339","2008-05-07",14.05
"340","2008-05-08",13.96
"341","2008-05-09",14.08
"342","2008-05-12",13.92
"343","2008-05-13",13.83
"344","2008-05-14",13.95
"345","2008-05-15",14.02
"346","2008-05-16",14.08
"347","2008-05-19",14.25
"348","2008-05-20",14.07
"349","2008-05-21",14.3
"350","2008-05-22",14.3
"351","2008-05-23",14.17
"352","2008-05-27",14.48
"353","2008-05-28",14.43
"354","2008-05-29",14.11
"355","2008-05-30",14.31
"356","2008-06-02",14.65
"357","2008-06-03",14.64
"358","2008-06-04",14.53
"359","2008-06-05",14.6
"360","2008-06-06",14.5
"361","2008-06-09",14.54
"362","2008-06-10",14.12
"363","2008-06-11",14
"364","2008-06-12",13.93
"365","2008-06-13",14.09
"366","2008-06-16",14.01
"367","2008-06-17",13.81
"368","2008-06-18",13.87
"369","2008-06-19",13.82
"370","2008-06-20",13.76
"371","2008-06-23",13.5
"372","2008-06-24",13.34
"373","2008-06-25",13.52
"374","2008-06-26",13.26
"375","2008-06-27",12.95
"376","2008-06-30",13.25
"377","2008-07-01",13.42
"378","2008-07-02",13.18
"379","2008-07-03",12.89
"380","2008-07-07",12.43
"381","2008-07-08",12.62
"382","2008-07-09",12.6
"383","2008-07-10",12.62
"384","2008-07-11",12.18
"385","2008-07-14",11.77
"386","2008-07-15",11.29
"387","2008-07-16",12.18
"388","2008-07-17",12.44
"389","2008-07-18",12.51
"390","2008-07-21",12.75
"391","2008-07-22",13
"392","2008-07-23",13.07
"393","2008-07-24",12.81
"394","2008-07-25",12.74
"395","2008-07-28",12.66
"396","2008-07-29",12.83
"397","2008-07-30",12.84
"398","2008-07-31",12.69
"399","2008-08-01",13.13
"400","2008-08-04",12.89
"401","2008-08-05",12.94
"402","2008-08-06",13.04
"403","2008-08-07",12.79
"404","2008-08-08",12.77
"405","2008-08-11",12.83
"406","2008-08-12",12.76
"407","2008-08-13",12.78
"408","2008-08-14",13.02
"409","2008-08-15",13.06
"410","2008-08-18",12.91
"411","2008-08-19",12.89
"412","2008-08-20",12.9
"413","2008-08-21",12.9
"414","2008-08-22",13.03
"415","2008-08-25",12.92
"416","2008-08-26",12.78
"417","2008-08-27",12.99
"418","2008-08-28",13.01
"419","2008-08-29",13.11
"420","2008-09-02",13.08
"421","2008-09-03",13.13
"422","2008-09-04",12.68
"423","2008-09-05",12.6
"424","2008-09-08",12.58
"425","2008-09-09",12.32
"426","2008-09-10",12.44
"427","2008-09-11",12.19
"428","2008-09-12",11.93
"429","2008-09-15",11.25
"430","2008-09-16",10.45
"431","2008-09-17",9.57
"432","2008-09-18",10.22
"433","2008-09-19",11.2
"434","2008-09-22",10.5
"435","2008-09-23",10.29
"436","2008-09-24",10.1
"437","2008-09-25",10.62
"438","2008-09-26",10.42
"439","2008-09-29",8.87
"440","2008-09-30",10
"441","2008-10-01",10.48
"442","2008-10-02",10.15
"443","2008-10-03",9.69
"444","2008-10-06",9.25
"445","2008-10-07",9.17
"446","2008-10-08",8.9
"447","2008-10-09",7.9
"448","2008-10-10",7.55
"449","2008-10-13",7.69
"450","2008-10-14",7.49
"451","2008-10-15",7.4
"452","2008-10-16",7.74
"453","2008-10-17",8.73
"454","2008-10-20",8.85
"455","2008-10-21",8.8
"456","2008-10-22",8.58
"457","2008-10-23",8.92
"458","2008-10-24",8.4
"459","2008-10-27",8.44
"460","2008-10-28",8.7
"461","2008-10-29",8.94
"462","2008-10-30",8.98
"463","2008-10-31",8.74
"464","2008-11-03",9.09
"465","2008-11-04",9.14
"466","2008-11-05",8.89
"467","2008-11-06",8.75
"468","2008-11-07",8.75
"469","2008-11-10",8.65
"470","2008-11-11",8.41
"471","2008-11-12",7.48
"472","2008-11-13",7.35
"473","2008-11-14",6.96
"474","2008-11-17",6.7
"475","2008-11-18",6.72
"476","2008-11-19",6.41
"477","2008-11-20",5.77
"478","2008-11-21",5.92
"479","2008-11-24",6.25
"480","2008-11-25",6.32
"481","2008-11-26",6.78
"482","2008-11-28",6.89
"483","2008-12-01",6.5
"484","2008-12-02",6.65
"485","2008-12-03",7.09
"486","2008-12-04",6.6
"487","2008-12-05",6.63
"488","2008-12-08",6.83
"489","2008-12-09",6.95
"490","2008-12-10",6.86
"491","2008-12-11",6.69
"492","2008-12-12",6.76
"493","2008-12-15",6.74
"494","2008-12-16",6.86
"495","2008-12-17",7.2
"496","2008-12-18",7.43
"497","2008-12-19",7.53
"498","2008-12-22",7.83
"499","2008-12-23",7.78
"500","2008-12-24",7.94
"501","2008-12-26",8.16
"502","2008-12-29",7.9
"503","2008-12-30",8.16
"504","2008-12-31",8.48
"505","2009-01-02",8.76
"506","2009-01-05",8.77
"507","2009-01-06",9.08
"508","2009-01-07",9.05
"509","2009-01-08",9.41
"510","2009-01-09",9.31
"511","2009-01-12",9.09
"512","2009-01-13",9.2
"513","2009-01-14",8.39
"514","2009-01-15",8.27
"515","2009-01-16",8.84
"516","2009-01-20",8.48
"517","2009-01-21",8.94
"518","2009-01-22",8.78
"519","2009-01-23",8.85
"520","2009-01-26",8.8
"521","2009-01-27",8.8
"522","2009-01-28",9.17
"523","2009-01-29",9.1
"524","2009-01-30",8.99
"525","2009-02-02",8.81
"526","2009-02-03",9
"527","2009-02-04",8.93
"528","2009-02-05",8.96
"529","2009-02-06",8.95
"530","2009-02-09",9.12
"531","2009-02-10",9.03
"532","2009-02-11",8.86
"533","2009-02-12",8.95
"534","2009-02-13",8.74
"535","2009-02-17",8.19
"536","2009-02-18",7.91
"537","2009-02-19",7.67
"538","2009-02-20",7.48
"539","2009-02-23",7.5
"540","2009-02-24",7.9
"541","2009-02-25",8.09
"542","2009-02-26",8.22
"543","2009-02-27",8.11
"544","2009-03-02",7.39
"545","2009-03-03",6.98
"546","2009-03-04",7.32
"547","2009-03-05",6.87
"548","2009-03-06",6.62
"549","2009-03-09",6.37
"550","2009-03-10",7.22
"551","2009-03-11",7.37
"552","2009-03-12",7.89
"553","2009-03-13",7.97
"554","2009-03-16",8.02
"555","2009-03-17",8.04
"556","2009-03-18",8.03
"557","2009-03-19",8.01
"558","2009-03-20",7.88
"559","2009-03-23",8.25
"560","2009-03-24",8.29
"561","2009-03-25",8.27
"562","2009-03-26",8.37
"563","2009-03-27",8.46
"564","2009-03-30",8.13
"565","2009-03-31",8.15
"566","2009-04-01",8.21
"567","2009-04-02",8.49
"568","2009-04-03",8.43
"569","2009-04-06",8.38
"570","2009-04-07",8.5
"571","2009-04-08",8.5
"572","2009-04-09",8.95
"573","2009-04-13",8.88
"574","2009-04-14",8.55
"575","2009-04-15",8.7
"576","2009-04-16",8.98
"577","2009-04-17",9.09
"578","2009-04-20",8.99
"579","2009-04-21",9.02
"580","2009-04-22",9
"581","2009-04-23",9.09
"582","2009-04-24",9.02
"583","2009-04-27",9.14
"584","2009-04-28",9.09
"585","2009-04-29",9.04
"586","2009-04-30",8.9
"587","2009-05-01",9.29
"588","2009-05-04",9.48
"589","2009-05-05",9.6
"590","2009-05-06",9.73
"591","2009-05-07",9.64
"592","2009-05-08",9.71
"593","2009-05-11",9.67
"594","2009-05-12",9.77
"595","2009-05-13",9.36
"596","2009-05-14",9.32
"597","2009-05-15",9.39
"598","2009-05-18",9.7
"599","2009-05-19",9.81
"600","2009-05-20",9.85
"601","2009-05-21",9.85
"602","2009-05-22",10.14
"603","2009-05-26",10.27
"604","2009-05-27",10.23
"605","2009-05-28",10.36
"606","2009-05-29",10.46
"607","2009-06-01",10.54
"608","2009-06-02",10.7
"609","2009-06-03",10.72
"610","2009-06-04",10.73
"611","2009-06-05",10.8
"612","2009-06-08",10.6
"613","2009-06-09",10.64
"614","2009-06-10",10.58
"615","2009-06-11",10.72
"616","2009-06-12",10.67
"617","2009-06-15",10.27
"618","2009-06-16",10.42
"619","2009-06-17",10.43
"620","2009-06-18",10.49
"621","2009-06-19",10.6
"622","2009-06-22",10.2
"623","2009-06-23",9.95
"624","2009-06-24",10.23
"625","2009-06-25",10.25
"626","2009-06-26",10.06
"627","2009-06-29",10.21
"628","2009-06-30",10.22
"629","2009-07-01",10.2
"630","2009-07-02",10.01
"631","2009-07-06",9.96
"632","2009-07-07",9.89
"633","2009-07-08",9.43
"634","2009-07-09",9.49
"635","2009-07-10",9.55
"636","2009-07-13",9.91
"637","2009-07-14",10.21
"638","2009-07-15",10.41
"639","2009-07-16",10.41
"640","2009-07-17",10.47
"641","2009-07-20",10.59
"642","2009-07-21",10.68
"643","2009-07-22",10.6
"644","2009-07-23",10.73
"645","2009-07-24",10.95
"646","2009-07-27",11.09
"647","2009-07-28",10.75
"648","2009-07-29",10.45
"649","2009-07-30",10.63
"650","2009-07-31",10.92
"651","2009-08-03",11.11
"652","2009-08-04",11.3
"653","2009-08-05",11.15
"654","2009-08-06",10.85
"655","2009-08-07",11.07
"656","2009-08-10",11.14
"657","2009-08-11",11.04
"658","2009-08-12",10.97
"659","2009-08-13",11.11
"660","2009-08-14",11
"661","2009-08-17",10.46
"662","2009-08-18",10.65
"663","2009-08-19",10.65
"664","2009-08-20",10.79
"665","2009-08-21",10.95
"666","2009-08-24",11.05
"667","2009-08-25",11.24
"668","2009-08-26",11.27
"669","2009-08-27",11.03
"670","2009-08-28",11.02
"671","2009-08-31",10.75
"672","2009-09-01",10.7
"673","2009-09-02",10.61
"674","2009-09-03",10.8
"675","2009-09-04",11.13
"676","2009-09-08",11.2
"677","2009-09-09",11.16
"678","2009-09-10",11.15
"679","2009-09-11",11.1
"680","2009-09-14",11.24
"681","2009-09-15",11.26
"682","2009-09-16",11.55
"683","2009-09-17",11.55
"684","2009-09-18",11.4
"685","2009-09-21",11.25
"686","2009-09-22",11.4
"687","2009-09-23",11.49
"688","2009-09-24",11.24
"689","2009-09-25",11.3
"690","2009-09-28",11.55
"691","2009-09-29",11.6
"692","2009-09-30",11.51
"693","2009-10-01",11.32
"694","2009-10-02",11.21
"695","2009-10-05",11.5
"696","2009-10-06",11.54
"697","2009-10-07",11.45
"698","2009-10-08",11.49
"699","2009-10-09",11.45
"700","2009-10-12",11.42
"701","2009-10-13",11.44
"702","2009-10-14",11.63
"703","2009-10-15",11.57
"704","2009-10-16",11.54
"705","2009-10-19",11.59
"706","2009-10-20",11.6
"707","2009-10-21",11.69
"708","2009-10-22",11.74
"709","2009-10-23",11.76
"710","2009-10-26",11.71
"711","2009-10-27",11.75
"712","2009-10-28",11.06
"713","2009-10-29",11.42
"714","2009-10-30",11.01
"715","2009-11-02",11.18
"716","2009-11-03",11.28
"717","2009-11-04",11.49
"718","2009-11-05",11.51
"719","2009-11-06",11.58
"720","2009-11-09",11.53
"721","2009-11-10",11.47
"722","2009-11-11",11.64
"723","2009-11-12",11.6
"724","2009-11-13",11.63
"725","2009-11-16",11.52
"726","2009-11-17",11.6
"727","2009-11-18",11.73
"728","2009-11-19",11.41
"729","2009-11-20",11.27
"730","2009-11-23",11.3
"731","2009-11-24",11.26
"732","2009-11-25",11.33
"733","2009-11-27",11.19
"734","2009-11-30",11.23
"735","2009-12-01",11.47
"736","2009-12-02",11.52
"737","2009-12-03",11.3
"738","2009-12-04",11.3
"739","2009-12-07",11.31
"740","2009-12-08",11.39
"741","2009-12-09",11.4
"742","2009-12-10",11.53
"743","2009-12-11",11.5
"744","2009-12-14",11.53
"745","2009-12-15",11.39
"746","2009-12-16",11.51
"747","2009-12-17",11.46
"748","2009-12-18",11.42
"749","2009-12-21",11.46
"750","2009-12-22",11.58
"751","2009-12-23",11.69
"752","2009-12-24",11.75
"753","2009-12-28",11.76
"754","2009-12-29",11.61
"755","2009-12-30",11.5
"756","2009-12-31",11.54
"757","2010-01-04",11.61
"758","2010-01-05",11.74
"759","2010-01-06",11.76
"760","2010-01-07",11.94
"761","2010-01-08",12.12
"762","2010-01-11",12.09
"763","2010-01-12",12.05
"764","2010-01-13",12.05
"765","2010-01-14",12.11
"766","2010-01-15",12.1
"767","2010-01-19",12.19
"768","2010-01-20",12.08
"769","2010-01-21",11.88
"770","2010-01-22",11.75
"771","2010-01-25",11.68
"772","2010-01-26",11.69
"773","2010-01-27",11.76
"774","2010-01-28",11.53
"775","2010-01-29",11.53
"776","2010-02-01",11.54
"777","2010-02-02",11.73
"778","2010-02-03",11.72
"779","2010-02-04",11.55
"780","2010-02-05",11.18
"781","2010-02-08",11.14
"782","2010-02-09",11.24
"783","2010-02-10",11.2
"784","2010-02-11",11.27
"785","2010-02-12",11.27
"786","2010-02-16",11.46
"787","2010-02-17",11.5
"788","2010-02-18",11.49
"789","2010-02-19",11.56
"790","2010-02-22",11.7
"791","2010-02-23",11.64
"792","2010-02-24",11.75
"793","2010-02-25",11.76
"794","2010-02-26",11.79
"795","2010-03-01",11.95
"796","2010-03-02",12.05
"797","2010-03-03",12.02
"798","2010-03-04",12.1
"799","2010-03-05",12.19
"800","2010-03-08",12.33
"801","2010-03-09",12.22
"802","2010-03-10",12.14
"803","2010-03-11",12.17
"804","2010-03-12",12.11
"805","2010-03-15",12.01
"806","2010-03-16",12.14
"807","2010-03-17",12.22
"808","2010-03-18",12.33
"809","2010-03-19",12.17
"810","2010-03-22",12.17
"811","2010-03-23",12.27
"812","2010-03-24",12.29
"813","2010-03-25",12.3
"814","2010-03-26",12.15
"815","2010-03-29",12.25
"816","2010-03-30",12.26
"817","2010-03-31",12.28
"818","2010-04-01",12.32
"819","2010-04-05",12.57
"820","2010-04-06",12.64
"821","2010-04-07",12.66
"822","2010-04-08",12.74
"823","2010-04-09",12.63
"824","2010-04-12",12.68
"825","2010-04-13",12.7
"826","2010-04-14",12.7
"827","2010-04-15",12.74
"828","2010-04-16",12.66
"829","2010-04-19",12.68
"830","2010-04-20",12.76
"831","2010-04-21",12.8
"832","2010-04-22",12.89
"833","2010-04-23",12.91
"834","2010-04-26",12.95
"835","2010-04-27",12.89
"836","2010-04-28",12.92
"837","2010-04-29",13
"838","2010-04-30",12.98
"839","2010-05-03",13.05
"840","2010-05-04",13
"841","2010-05-05",12.53
"842","2010-05-06",11.66
"843","2010-05-07",11.72
"844","2010-05-10",12.17
"845","2010-05-11",12.23
"846","2010-05-12",12.45
"847","2010-05-13",12.32
"848","2010-05-14",12.14
"849","2010-05-17",11.79
"850","2010-05-18",11.8
"851","2010-05-19",12.15
"852","2010-05-20",11.51
"853","2010-05-21",11.5
"854","2010-05-24",11.58
"855","2010-05-25",11.52
"856","2010-05-26",11.46
"857","2010-05-27",11.75
"858","2010-05-28",11.75
"859","2010-06-01",11.6
"860","2010-06-02",11.63
"861","2010-06-03",11.69
"862","2010-06-04",11.5
"863","2010-06-07",11.46
"864","2010-06-08",11.38
"865","2010-06-09",11.39
"866","2010-06-10",11.47
"867","2010-06-11",11.56
"868","2010-06-14",11.58
"869","2010-06-15",11.78
"870","2010-06-16",11.87
"871","2010-06-17",11.94
"872","2010-06-18",11.96
"873","2010-06-21",11.92
"874","2010-06-22",11.94
"875","2010-06-23",12.09
"876","2010-06-24",12.02
"877","2010-06-25",12.08
"878","2010-06-28",12.16
"879","2010-06-29",12.05
"880","2010-06-30",12
"881","2010-07-01",11.93
"882","2010-07-02",11.92
"883","2010-07-06",12
"884","2010-07-07",12.03
"885","2010-07-08",12.13
"886","2010-07-09",12.11
"887","2010-07-12",12.06
"888","2010-07-13",12.19
"889","2010-07-14",12.11
"890","2010-07-15",12.13
"891","2010-07-16",12.15
"892","2010-07-19",12.11
"893","2010-07-20",12.15
"894","2010-07-21",12.15
"895","2010-07-22",12.39
"896","2010-07-23",12.42
"897","2010-07-26",12.6
"898","2010-07-27",12.6
"899","2010-07-28",12.61
"900","2010-07-29",12.63
"901","2010-07-30",12.59
"902","2010-08-02",12.73
"903","2010-08-03",12.69
"904","2010-08-04",12.75
"905","2010-08-05",12.71
"906","2010-08-06",12.68
"907","2010-08-09",12.72
"908","2010-08-10",12.67
"909","2010-08-11",12.37
"910","2010-08-12",12.37
"911","2010-08-13",12.48
"912","2010-08-16",12.45
"913","2010-08-17",12.5
"914","2010-08-18",12.57
"915","2010-08-19",12.58
"916","2010-08-20",12.56
"917","2010-08-23",12.57
"918","2010-08-24",12.47
"919","2010-08-25",12.53
"920","2010-08-26",12.49
"921","2010-08-27",12.51
"922","2010-08-30",12.46
"923","2010-08-31",12.5
"924","2010-09-01",12.48
"925","2010-09-02",12.51
"926","2010-09-03",12.46
"927","2010-09-07",12.4
"928","2010-09-08",12.33
"929","2010-09-09",12.37
"930","2010-09-10",12.47
"931","2010-09-13",12.45
"932","2010-09-14",12.54
"933","2010-09-15",12.5
"934","2010-09-16",12.63
"935","2010-09-17",12.74
"936","2010-09-20",12.81
"937","2010-09-21",12.85
"938","2010-09-22",12.76
"939","2010-09-23",12.85
"940","2010-09-24",12.79
"941","2010-09-27",12.75
"942","2010-09-28",12.76
"943","2010-09-29",12.88
"944","2010-09-30",12.91
"945","2010-10-01",12.9
"946","2010-10-04",12.88
"947","2010-10-05",12.89
"948","2010-10-06",12.98
"949","2010-10-07",12.98
"950","2010-10-08",12.96
"951","2010-10-11",12.97
"952","2010-10-12",12.98
"953","2010-10-13",12.96
"954","2010-10-14",13.05
"955","2010-10-15",12.96
"956","2010-10-18",12.97
"957","2010-10-19",12.94
"958","2010-10-20",12.98
"959","2010-10-21",13.07
"960","2010-10-22",13.1
"961","2010-10-25",13.15
"962","2010-10-26",13.14
"963","2010-10-27",13.15
"964","2010-10-28",13.16
"965","2010-10-29",13.19
"966","2010-11-01",13.25
"967","2010-11-02",13.22
"968","2010-11-03",13.19
"969","2010-11-04",13.4
"970","2010-11-05",13.44
"971","2010-11-08",13.4
"972","2010-11-09",13.49
"973","2010-11-10",13.37
"974","2010-11-11",13.31
"975","2010-11-12",13.16
"976","2010-11-15",13.17
"977","2010-11-16",12.68
"978","2010-11-17",12.94
"979","2010-11-18",12.86
"980","2010-11-19",13.01
"981","2010-11-22",13.02
"982","2010-11-23",12.89
"983","2010-11-24",12.92
"984","2010-11-26",13.11
"985","2010-11-29",13.06
"986","2010-11-30",13.08
"987","2010-12-01",13.17
"988","2010-12-02",13.04
"989","2010-12-03",12.92
"990","2010-12-06",12.9
"991","2010-12-07",13
"992","2010-12-08",12.93
"993","2010-12-09",12.95
"994","2010-12-10",12.82
"995","2010-12-13",12.59
"996","2010-12-14",12.25
"997","2010-12-15",12.12
