"","date","RDY"
"72","2007-04-17",16.98
"73","2007-04-18",16.93
"74","2007-04-19",16.719999
"75","2007-04-20",16.93
"76","2007-04-23",16.85
"77","2007-04-24",17.139999
"78","2007-04-25",17.4
"79","2007-04-26",17.370001
"80","2007-04-27",17.190001
"81","2007-04-30",17.110001
"82","2007-05-01",17.25
"83","2007-05-02",17.459999
"84","2007-05-03",17.309999
"85","2007-05-04",17.35
"86","2007-05-07",17.09
"87","2007-05-08",17.030001
"88","2007-05-09",17.059999
"89","2007-05-10",16.59
"90","2007-05-11",17.09
"91","2007-05-14",15.66
"92","2007-05-15",15.73
"93","2007-05-16",16.209999
"94","2007-05-17",16.200001
"95","2007-05-18",16.389999
"96","2007-05-21",16.5
"97","2007-05-22",16.26
"98","2007-05-23",16.049999
"99","2007-05-24",15.78
"100","2007-05-25",16.110001
"101","2007-05-29",16.24
"102","2007-05-30",16.209999
"103","2007-05-31",15.86
"104","2007-06-01",15.95
"105","2007-06-04",16.030001
"106","2007-06-05",15.99
"107","2007-06-06",15.83
"108","2007-06-07",15.45
"109","2007-06-08",15.34
"110","2007-06-11",15.27
"111","2007-06-12",15.01
"112","2007-06-13",15.63
"113","2007-06-14",15.75
"114","2007-06-15",15.36
"115","2007-06-18",15.49
"116","2007-06-19",15.48
"117","2007-06-20",15.65
"118","2007-06-21",15.66
"119","2007-06-22",15.67
"120","2007-06-25",15.78
"121","2007-06-26",15.96
"122","2007-06-27",16.110001
"123","2007-06-28",16.059999
"124","2007-06-29",16.139999
"125","2007-07-02",16.42
"126","2007-07-03",16.5
"127","2007-07-05",16.57
"128","2007-07-06",16.57
"129","2007-07-09",16.9
"130","2007-07-10",16.5
"131","2007-07-11",16.709999
"132","2007-07-12",16.98
"133","2007-07-13",16.85
"134","2007-07-16",16.700001
"135","2007-07-17",16.860001
"136","2007-07-18",16.25
"137","2007-07-19",16.610001
"138","2007-07-20",16.629999
"139","2007-07-23",16.52
"140","2007-07-24",16.49
"141","2007-07-25",16.540001
"142","2007-07-26",16.27
"143","2007-07-27",15.96
"144","2007-07-30",15.91
"145","2007-07-31",15.67
"146","2007-08-01",15.69
"147","2007-08-02",15.86
"148","2007-08-03",15.25
"149","2007-08-06",15.29
"150","2007-08-07",15.59
"151","2007-08-08",15.8
"152","2007-08-09",15.86
"153","2007-08-10",15.79
"154","2007-08-13",15.84
"155","2007-08-14",15.62
"156","2007-08-15",15.51
"157","2007-08-16",15.5
"158","2007-08-17",15.4
"159","2007-08-20",15.44
"160","2007-08-21",15.22
"161","2007-08-22",15.6
"162","2007-08-23",15.72
"163","2007-08-24",15.54
"164","2007-08-27",15.63
"165","2007-08-28",15.36
"166","2007-08-29",15.69
"167","2007-08-30",15.6
"168","2007-08-31",15.9
"169","2007-09-04",16.280001
"170","2007-09-05",16.18
"171","2007-09-06",16.35
"172","2007-09-07",16.32
"173","2007-09-10",16.200001
"174","2007-09-11",16.110001
"175","2007-09-12",16.059999
"176","2007-09-13",16.26
"177","2007-09-14",16.120001
"178","2007-09-17",15.93
"179","2007-09-18",16.110001
"180","2007-09-19",16.4
"181","2007-09-20",16.1
"182","2007-09-21",16.049999
"183","2007-09-24",16.15
"184","2007-09-25",16.1
"185","2007-09-26",16.530001
"186","2007-09-27",16.379999
"187","2007-09-28",16.360001
"188","2007-10-01",17.049999
"189","2007-10-02",16.9
"190","2007-10-03",16.639999
"191","2007-10-04",16.879999
"192","2007-10-05",16.780001
"193","2007-10-08",16.4
"194","2007-10-09",16.690001
"195","2007-10-10",16.4
"196","2007-10-11",16.23
"197","2007-10-12",15.94
"198","2007-10-15",15.98
"199","2007-10-16",15.49
"200","2007-10-17",15.5
"201","2007-10-18",15.96
"202","2007-10-19",15.6
"203","2007-10-22",15.82
"204","2007-10-23",16.43
"205","2007-10-24",16.15
"206","2007-10-25",15.78
"207","2007-10-26",15.92
"208","2007-10-29",16.200001
"209","2007-10-30",15.94
"210","2007-10-31",15.85
"211","2007-11-01",15.64
"212","2007-11-02",15.48
"213","2007-11-05",15.32
"214","2007-11-06",15.36
"215","2007-11-07",15.1
"216","2007-11-08",15.29
"217","2007-11-09",15.4
"218","2007-11-12",15.34
"219","2007-11-13",15.3
"220","2007-11-14",15.07
"221","2007-11-15",15.32
"222","2007-11-16",15.33
"223","2007-11-19",15.36
"224","2007-11-20",15.35
"225","2007-11-21",14.8
"226","2007-11-23",15.45
"227","2007-11-26",15.46
"228","2007-11-27",15.35
"229","2007-11-28",15.65
"230","2007-11-29",15.61
"231","2007-11-30",15.71
"232","2007-12-03",16.35
"233","2007-12-04",16.66
"234","2007-12-05",16.83
"235","2007-12-06",16.799999
"236","2007-12-07",17.01
"237","2007-12-10",17.02
"238","2007-12-11",17
"239","2007-12-12",17.27
"240","2007-12-13",17.610001
"241","2007-12-14",17.92
"242","2007-12-17",17.85
"243","2007-12-18",17.9
"244","2007-12-19",17.450001
"245","2007-12-20",17.77
"246","2007-12-21",17.870001
"247","2007-12-24",18.01
"248","2007-12-26",18.15
"249","2007-12-27",17.950001
"250","2007-12-28",18.290001
"251","2007-12-31",18.16
"252","2008-01-02",18.280001
"253","2008-01-03",17.83
"254","2008-01-04",17.58
"255","2008-01-07",17.93
"256","2008-01-08",17.58
"257","2008-01-09",17.700001
"258","2008-01-10",17.6
"259","2008-01-11",17.549999
"260","2008-01-14",17.360001
"261","2008-01-15",16.809999
"262","2008-01-16",16.969999
"263","2008-01-17",16.959999
"264","2008-01-18",16.879999
"265","2008-01-22",16.35
"266","2008-01-23",15.41
"267","2008-01-24",15.87
"268","2008-01-25",14.92
"269","2008-01-28",14.37
"270","2008-01-29",14.17
"271","2008-01-30",13.92
"272","2008-01-31",13.91
"273","2008-02-01",13.96
"274","2008-02-04",13.74
"275","2008-02-05",13.85
"276","2008-02-06",13.82
"277","2008-02-07",13.62
"278","2008-02-08",13.58
"279","2008-02-11",13.35
"280","2008-02-12",13.5
"281","2008-02-13",13.7
"282","2008-02-14",13.88
"283","2008-02-15",13.79
"284","2008-02-19",13.76
"285","2008-02-20",13.86
"286","2008-02-21",13.76
"287","2008-02-22",13.73
"288","2008-02-25",14.24
"289","2008-02-26",14.32
"290","2008-02-27",14.38
"291","2008-02-28",14.42
"292","2008-02-29",14.31
"293","2008-03-03",14.51
"294","2008-03-04",14.15
"295","2008-03-05",14.56
"296","2008-03-06",14.09
"297","2008-03-07",14.01
"298","2008-03-10",13.74
"299","2008-03-11",13.61
"300","2008-03-12",13.74
"301","2008-03-13",13.77
"302","2008-03-14",13.57
"303","2008-03-17",13.53
"304","2008-03-18",13.59
"305","2008-03-19",13.55
"306","2008-03-20",13.29
"307","2008-03-24",14.32
"308","2008-03-25",14.5
"309","2008-03-26",14.33
"310","2008-03-27",14.29
"311","2008-03-28",14.66
"312","2008-03-31",14.48
"313","2008-04-01",15.21
"314","2008-04-02",15.04
"315","2008-04-03",15.31
"316","2008-04-04",15.05
"317","2008-04-07",15.2
"318","2008-04-08",14.97
"319","2008-04-09",14.52
"320","2008-04-10",14.93
"321","2008-04-11",14.69
"322","2008-04-14",14.75
"323","2008-04-15",15.26
"324","2008-04-16",15.32
"325","2008-04-17",15.42
"326","2008-04-18",15.46
"327","2008-04-21",15.6
"328","2008-04-22",15.3
"329","2008-04-23",15.68
"330","2008-04-24",15.53
"331","2008-04-25",15.63
"332","2008-04-28",15.44
"333","2008-04-29",15.41
"334","2008-04-30",15.27
"335","2008-05-01",15.55
"336","2008-05-02",15.67
"337","2008-05-05",15.66
"338","2008-05-06",15.81
"339","2008-05-07",15.42
"340","2008-05-08",15.33
"341","2008-05-09",15.25
"342","2008-05-12",14.98
"343","2008-05-13",14.84
"344","2008-05-14",15.45
"345","2008-05-15",15.23
"346","2008-05-16",15.22
"347","2008-05-19",15.2
"348","2008-05-20",14.86
"349","2008-05-21",15.03
"350","2008-05-22",15.57
"351","2008-05-23",16.01
"352","2008-05-27",16.209999
"353","2008-05-28",15.89
"354","2008-05-29",15.95
"355","2008-05-30",16.27
"356","2008-06-02",16.700001
"357","2008-06-03",16.059999
"358","2008-06-04",16.040001
"359","2008-06-05",16.469999
"360","2008-06-06",15.83
"361","2008-06-09",15.95
"362","2008-06-10",16
"363","2008-06-11",16.139999
"364","2008-06-12",16.48
"365","2008-06-13",16.68
"366","2008-06-16",16.280001
"367","2008-06-17",15.91
"368","2008-06-18",16.450001
"369","2008-06-19",16.030001
"370","2008-06-20",15.52
"371","2008-06-23",15.3
"372","2008-06-24",15.51
"373","2008-06-25",15.67
"374","2008-06-26",15.23
"375","2008-06-27",15.29
"376","2008-06-30",15.6
"377","2008-07-01",15.64
"378","2008-07-02",15.52
"379","2008-07-03",15.19
"380","2008-07-07",15.17
"381","2008-07-08",15.72
"382","2008-07-09",15.4
"383","2008-07-10",15.25
"384","2008-07-11",15.54
"385","2008-07-14",15.7
"386","2008-07-15",15.4
"387","2008-07-16",15.02
"388","2008-07-17",15.7
"389","2008-07-18",15.9
"390","2008-07-21",15.18
"391","2008-07-22",15.34
"392","2008-07-23",15.33
"393","2008-07-24",14.93
"394","2008-07-25",15.2
"395","2008-07-28",14.59
"396","2008-07-29",14.29
"397","2008-07-30",13.89
"398","2008-07-31",13.47
"399","2008-08-01",13.75
"400","2008-08-04",13.53
"401","2008-08-05",13.82
"402","2008-08-06",14
"403","2008-08-07",14.32
"404","2008-08-08",14.76
"405","2008-08-11",14.79
"406","2008-08-12",14.44
"407","2008-08-13",14.16
"408","2008-08-14",13.99
"409","2008-08-15",14.07
"410","2008-08-18",13.84
"411","2008-08-19",13.77
"412","2008-08-20",13.64
"413","2008-08-21",13.73
"414","2008-08-22",13.9
"415","2008-08-25",13.56
"416","2008-08-26",13.55
"417","2008-08-27",13.64
"418","2008-08-28",13.44
"419","2008-08-29",13.66
"420","2008-09-02",13.68
"421","2008-09-03",13.68
"422","2008-09-04",13.2
"423","2008-09-05",13.1
"424","2008-09-08",13.22
"425","2008-09-09",12.65
"426","2008-09-10",12.43
"427","2008-09-11",12.56
"428","2008-09-12",12.54
"429","2008-09-15",12.16
"430","2008-09-16",11.89
"431","2008-09-17",11.37
"432","2008-09-18",11.66
"433","2008-09-19",11.68
"434","2008-09-22",11.71
"435","2008-09-23",11.97
"436","2008-09-24",11.72
"437","2008-09-25",11.85
"438","2008-09-26",11.49
"439","2008-09-29",10.82
"440","2008-09-30",11.15
"441","2008-10-01",11.24
"442","2008-10-02",11.01
"443","2008-10-03",10.8
"444","2008-10-06",9.84
"445","2008-10-07",9.36
"446","2008-10-08",9.26
"447","2008-10-09",8.79
"448","2008-10-10",8.5
"449","2008-10-13",9.11
"450","2008-10-14",9.5
"451","2008-10-15",8.22
"452","2008-10-16",9.23
"453","2008-10-17",8.78
"454","2008-10-20",9.74
"455","2008-10-21",9.81
"456","2008-10-22",8.91
"457","2008-10-23",8.89
"458","2008-10-24",8.32
"459","2008-10-27",7.94
"460","2008-10-28",8.66
"461","2008-10-29",8.34
"462","2008-10-30",8.75
"463","2008-10-31",8.46
"464","2008-11-03",8.54
"465","2008-11-04",8.75
"466","2008-11-05",8.39
"467","2008-11-06",8.3
"468","2008-11-07",8.6
"469","2008-11-10",8.64
"470","2008-11-11",8.54
"471","2008-11-12",8.12
"472","2008-11-13",8.36
"473","2008-11-14",8.1
"474","2008-11-17",8.05
"475","2008-11-18",8.37
"476","2008-11-19",7.81
"477","2008-11-20",7.53
"478","2008-11-21",8.32
"479","2008-11-24",8.39
"480","2008-11-25",8.49
"481","2008-11-26",8.9
"482","2008-11-28",8.87
"483","2008-12-01",8.7
"484","2008-12-02",9.15
"485","2008-12-03",9.09
"486","2008-12-04",9.34
"487","2008-12-05",9.65
"488","2008-12-08",9.69
"489","2008-12-09",9.92
"490","2008-12-10",9.85
"491","2008-12-11",9.4
"492","2008-12-12",9.58
"493","2008-12-15",9.38
"494","2008-12-16",9.76
"495","2008-12-17",9.54
"496","2008-12-18",9.64
"497","2008-12-19",10.28
"498","2008-12-22",9.68
"499","2008-12-23",9.76
"500","2008-12-24",9.68
"501","2008-12-26",9.56
"502","2008-12-29",9.62
"503","2008-12-30",9.81
"504","2008-12-31",9.8
"505","2009-01-02",10.21
"506","2009-01-05",9.83
"507","2009-01-06",10.25
"508","2009-01-07",9.51
"509","2009-01-08",9.58
"510","2009-01-09",9.63
"511","2009-01-12",9.71
"512","2009-01-13",9.6
"513","2009-01-14",9.94
"514","2009-01-15",9.75
"515","2009-01-16",9.77
"516","2009-01-20",9.18
"517","2009-01-21",9.25
"518","2009-01-22",8.56
"519","2009-01-23",8.82
"520","2009-01-26",8.67
"521","2009-01-27",8.94
"522","2009-01-28",9.12
"523","2009-01-29",8.92
"524","2009-01-30",9.05
"525","2009-02-02",9
"526","2009-02-03",8.83
"527","2009-02-04",9.02
"528","2009-02-05",9.27
"529","2009-02-06",9.54
"530","2009-02-09",9.57
"531","2009-02-10",9.21
"532","2009-02-11",9.11
"533","2009-02-12",9.31
"534","2009-02-13",8.95
"535","2009-02-17",8.61
"536","2009-02-18",8.85
"537","2009-02-19",8.66
"538","2009-02-20",8.48
"539","2009-02-23",8.58
"540","2009-02-24",8.55
"541","2009-02-25",8.46
"542","2009-02-26",8.22
"543","2009-02-27",8.02
"544","2009-03-02",7.77
"545","2009-03-03",7.69
"546","2009-03-04",7.91
"547","2009-03-05",7.6
"548","2009-03-06",7.74
"549","2009-03-09",7.41
"550","2009-03-10",7.74
"551","2009-03-11",7.8
"552","2009-03-12",8.04
"553","2009-03-13",8.52
"554","2009-03-16",8.69
"555","2009-03-17",8.99
"556","2009-03-18",9.04
"557","2009-03-19",8.47
"558","2009-03-20",8.05
"559","2009-03-23",8.59
"560","2009-03-24",8.33
"561","2009-03-25",8.65
"562","2009-03-26",8.96
"563","2009-03-27",8.92
"564","2009-03-30",8.61
"565","2009-03-31",9.45
"566","2009-04-01",9.36
"567","2009-04-02",10.18
"568","2009-04-03",10.23
"569","2009-04-06",9.98
"570","2009-04-07",9.92
"571","2009-04-08",10.36
"572","2009-04-09",10.68
"573","2009-04-13",10.67
"574","2009-04-14",10.42
"575","2009-04-15",11.04
"576","2009-04-16",10.67
"577","2009-04-17",10.84
"578","2009-04-20",10.55
"579","2009-04-21",10.61
"580","2009-04-22",10.85
"581","2009-04-23",10.95
"582","2009-04-24",10.82
"583","2009-04-27",11.08
"584","2009-04-28",10.9
"585","2009-04-29",10.94
"586","2009-04-30",10.95
"587","2009-05-01",11
"588","2009-05-04",11.23
"589","2009-05-05",11
"590","2009-05-06",11
"591","2009-05-07",11.35
"592","2009-05-08",11.55
"593","2009-05-11",11.35
"594","2009-05-12",11.68
"595","2009-05-13",11.33
"596","2009-05-14",11.65
"597","2009-05-15",11.57
"598","2009-05-18",12.79
"599","2009-05-19",12.4
"600","2009-05-20",12.89
"601","2009-05-21",13.05
"602","2009-05-22",13.43
"603","2009-05-26",13.73
"604","2009-05-27",13.58
"605","2009-05-28",13.75
"606","2009-05-29",13.44
"607","2009-06-01",13.57
"608","2009-06-02",13.14
"609","2009-06-03",13.13
"610","2009-06-04",13.67
"611","2009-06-05",14.2
"612","2009-06-08",14.25
"613","2009-06-09",14.82
"614","2009-06-10",15.33
"615","2009-06-11",15.29
"616","2009-06-12",14.76
"617","2009-06-15",14.89
"618","2009-06-16",14.5
"619","2009-06-17",15.02
"620","2009-06-18",15.21
"621","2009-06-19",15.3
"622","2009-06-22",15.24
"623","2009-06-23",15.58
"624","2009-06-24",15.76
"625","2009-06-25",16.360001
"626","2009-06-26",16.379999
"627","2009-06-29",16.76
"628","2009-06-30",16.950001
"629","2009-07-01",17.129999
"630","2009-07-02",16.93
"631","2009-07-06",16.450001
"632","2009-07-07",16.530001
"633","2009-07-08",16.73
"634","2009-07-09",16.84
"635","2009-07-10",16
"636","2009-07-13",15.67
"637","2009-07-14",16
"638","2009-07-15",15.93
"639","2009-07-16",15.82
"640","2009-07-17",15.93
"641","2009-07-20",16.309999
"642","2009-07-21",16.23
"643","2009-07-22",15.69
"644","2009-07-23",16.299999
"645","2009-07-24",16.6
"646","2009-07-27",16.77
"647","2009-07-28",16.66
"648","2009-07-29",16.700001
"649","2009-07-30",16.85
"650","2009-07-31",16.75
"651","2009-08-03",17.129999
"652","2009-08-04",17.24
"653","2009-08-05",17.040001
"654","2009-08-06",16.4
"655","2009-08-07",16.790001
"656","2009-08-10",16.16
"657","2009-08-11",16.360001
"658","2009-08-12",16.59
"659","2009-08-13",16.58
"660","2009-08-14",16.459999
"661","2009-08-17",15.63
"662","2009-08-18",16.190001
"663","2009-08-19",16.26
"664","2009-08-20",16.299999
"665","2009-08-21",16.549999
"666","2009-08-24",16.530001
"667","2009-08-25",16.42
"668","2009-08-26",16.73
"669","2009-08-27",16.48
"670","2009-08-28",16.49
"671","2009-08-31",16.120001
"672","2009-09-01",15.69
"673","2009-09-02",15.74
"674","2009-09-03",15.7
"675","2009-09-04",15.93
"676","2009-09-08",16.290001
"677","2009-09-09",16.290001
"678","2009-09-10",16.639999
"679","2009-09-11",16.48
"680","2009-09-14",16.700001
"681","2009-09-15",16.93
"682","2009-09-16",17.370001
"683","2009-09-17",17.469999
"684","2009-09-18",18.1
"685","2009-09-21",18.040001
"686","2009-09-22",18.07
"687","2009-09-23",18.5
"688","2009-09-24",19.49
"689","2009-09-25",20.5
"690","2009-09-28",20.200001
"691","2009-09-29",19.25
"692","2009-09-30",19.5
"693","2009-10-01",19.23
"694","2009-10-02",18.9
"695","2009-10-05",19.42
"696","2009-10-06",19.950001
"697","2009-10-07",20.02
"698","2009-10-08",21.030001
"699","2009-10-09",20.559999
"700","2009-10-12",20.799999
"701","2009-10-13",20.83
"702","2009-10-14",21.459999
"703","2009-10-15",20.83
"704","2009-10-16",20.459999
"705","2009-10-19",20.35
"706","2009-10-20",20.059999
"707","2009-10-21",19.5
"708","2009-10-22",19.700001
"709","2009-10-23",20.43
"710","2009-10-26",20.93
"711","2009-10-27",20.76
"712","2009-10-28",20.42
"713","2009-10-29",21.18
"714","2009-10-30",21.73
"715","2009-11-02",22.93
"716","2009-11-03",22.49
"717","2009-11-04",22.690001
"718","2009-11-05",22.92
"719","2009-11-06",23
"720","2009-11-09",23.799999
"721","2009-11-10",24
"722","2009-11-11",24.610001
"723","2009-11-12",23.709999
"724","2009-11-13",24.219999
"725","2009-11-16",24.5
"726","2009-11-17",24.299999
"727","2009-11-18",23.969999
"728","2009-11-19",23.450001
"729","2009-11-20",24.02
"730","2009-11-23",24.120001
"731","2009-11-24",24.040001
"732","2009-11-25",23.93
"733","2009-11-27",23.809999
"734","2009-11-30",24.25
"735","2009-12-01",24.98
"736","2009-12-02",24.52
"737","2009-12-03",24.57
"738","2009-12-04",23.889999
"739","2009-12-07",23.48
"740","2009-12-08",23.389999
"741","2009-12-09",23.540001
"742","2009-12-10",23.98
"743","2009-12-11",23.82
"744","2009-12-14",23.99
"745","2009-12-15",24.4
"746","2009-12-16",24.92
"747","2009-12-17",25.120001
"748","2009-12-18",25.940001
"749","2009-12-21",26.129999
"750","2009-12-22",26.09
"751","2009-12-23",25.52
"752","2009-12-24",25.35
"753","2009-12-28",25.25
"754","2009-12-29",24.370001
"755","2009-12-30",24.42
"756","2009-12-31",24.209999
"757","2010-01-04",24.879999
"758","2010-01-05",25.309999
"759","2010-01-06",26.17
"760","2010-01-07",26.15
"761","2010-01-08",25.98
"762","2010-01-11",26.52
"763","2010-01-12",26.25
"764","2010-01-13",27.209999
"765","2010-01-14",27.120001
"766","2010-01-15",26.98
"767","2010-01-19",26.17
"768","2010-01-20",24.48
"769","2010-01-21",24.110001
"770","2010-01-22",23.889999
"771","2010-01-25",24.040001
"772","2010-01-26",23.6
"773","2010-01-27",23.74
"774","2010-01-28",23.52
"775","2010-01-29",23.709999
"776","2010-02-01",23.969999
"777","2010-02-02",25.030001
"778","2010-02-03",24.799999
"779","2010-02-04",24.120001
"780","2010-02-05",24.18
"781","2010-02-08",23.34
"782","2010-02-09",23.66
"783","2010-02-10",23.379999
"784","2010-02-11",23.6
"785","2010-02-12",23.6
"786","2010-02-16",24.25
"787","2010-02-17",24.290001
"788","2010-02-18",24.440001
"789","2010-02-19",24.370001
"790","2010-02-22",23.9
"791","2010-02-23",24.23
"792","2010-02-24",24.549999
"793","2010-02-25",24.5
"794","2010-02-26",24.610001
"795","2010-03-01",25.24
"796","2010-03-02",25.450001
"797","2010-03-03",25.530001
"798","2010-03-04",25.309999
"799","2010-03-05",25.66
"800","2010-03-08",25.870001
"801","2010-03-09",25.870001
"802","2010-03-10",26.01
"803","2010-03-11",25.950001
"804","2010-03-12",26.23
"805","2010-03-15",26.76
"806","2010-03-16",26.860001
"807","2010-03-17",27.540001
"808","2010-03-18",27.559999
"809","2010-03-19",28.129999
"810","2010-03-22",28.299999
"811","2010-03-23",28.9
"812","2010-03-24",28.75
"813","2010-03-25",28.469999
"814","2010-03-26",28.309999
"815","2010-03-29",28.549999
"816","2010-03-30",28.18
"817","2010-03-31",28.23
"818","2010-04-01",28.58
"819","2010-04-05",29.370001
"820","2010-04-06",29.08
"821","2010-04-07",28.879999
"822","2010-04-08",28.709999
"823","2010-04-09",28.07
"824","2010-04-12",27.360001
"825","2010-04-13",27.15
"826","2010-04-14",27.41
"827","2010-04-15",27.309999
"828","2010-04-16",26.6
"829","2010-04-19",26.75
"830","2010-04-20",26.620001
"831","2010-04-21",26.370001
"832","2010-04-22",26.719999
"833","2010-04-23",27.219999
"834","2010-04-26",27.959999
"835","2010-04-27",27.16
"836","2010-04-28",27.82
"837","2010-04-29",28.34
"838","2010-04-30",28.09
"839","2010-05-03",28.18
"840","2010-05-04",27.870001
"841","2010-05-05",27.690001
"842","2010-05-06",25.93
"843","2010-05-07",25.299999
"844","2010-05-10",26.67
"845","2010-05-11",27
"846","2010-05-12",28.379999
"847","2010-05-13",27.879999
"848","2010-05-14",28.08
"849","2010-05-17",28.26
"850","2010-05-18",28.280001
"851","2010-05-19",27.959999
"852","2010-05-20",26.93
"853","2010-05-21",27.4
"854","2010-05-24",27.120001
"855","2010-05-25",26.870001
"856","2010-05-26",27.469999
"857","2010-05-27",28.6
"858","2010-05-28",28.700001
"859","2010-06-01",29.43
"860","2010-06-02",30.33
"861","2010-06-03",30.65
"862","2010-06-04",29.469999
"863","2010-06-07",29.799999
"864","2010-06-08",31.059999
"865","2010-06-09",32.599998
"866","2010-06-10",32.110001
"867","2010-06-11",31.370001
"868","2010-06-14",30.459999
"869","2010-06-15",31.02
"870","2010-06-16",30.84
"871","2010-06-17",30.85
"872","2010-06-18",30.690001
"873","2010-06-21",31.34
"874","2010-06-22",30.629999
"875","2010-06-23",31.530001
"876","2010-06-24",31.700001
"877","2010-06-25",32.139999
"878","2010-06-28",31.860001
"879","2010-06-29",30.9
"880","2010-06-30",30.85
"881","2010-07-01",30.41
"882","2010-07-02",31.040001
"883","2010-07-06",31.1
"884","2010-07-07",31.41
"885","2010-07-08",31.74
"886","2010-07-09",31.299999
"887","2010-07-12",31.440001
"888","2010-07-13",31.57
"889","2010-07-14",31.34
"890","2010-07-15",31.629999
"891","2010-07-16",31.200001
"892","2010-07-19",30.959999
"893","2010-07-20",30.610001
"894","2010-07-21",29.4
"895","2010-07-22",28.1
"896","2010-07-23",28.73
"897","2010-07-26",27.879999
"898","2010-07-27",28.059999
"899","2010-07-28",28.32
"900","2010-07-29",28.73
"901","2010-07-30",28.91
"902","2010-08-02",29.379999
"903","2010-08-03",29.540001
"904","2010-08-04",29.77
"905","2010-08-05",29.34
"906","2010-08-06",29.129999
"907","2010-08-09",29.26
"908","2010-08-10",28.969999
"909","2010-08-11",28.17
"910","2010-08-12",28.639999
"911","2010-08-13",28.889999
"912","2010-08-16",28.940001
"913","2010-08-17",28.76
"914","2010-08-18",28.950001
"915","2010-08-19",28.280001
"916","2010-08-20",28.25
"917","2010-08-23",28.35
"918","2010-08-24",28.35
"919","2010-08-25",28.35
"920","2010-08-26",28.27
"921","2010-08-27",28.620001
"922","2010-08-30",28.42
"923","2010-08-31",28.809999
"924","2010-09-01",29.190001
"925","2010-09-02",29.860001
"926","2010-09-03",30.559999
"927","2010-09-07",30.52
"928","2010-09-08",30.43
"929","2010-09-09",30.610001
"930","2010-09-10",30.700001
"931","2010-09-13",31.870001
"932","2010-09-14",31.799999
"933","2010-09-15",31.959999
"934","2010-09-16",31.809999
"935","2010-09-17",31.610001
"936","2010-09-20",32.5
"937","2010-09-21",32.470001
"938","2010-09-22",32.580002
"939","2010-09-23",33.02
"940","2010-09-24",33.130001
"941","2010-09-27",32.799999
"942","2010-09-28",32.75
"943","2010-09-29",32.57
"944","2010-09-30",32.220001
"945","2010-10-01",33.889999
"946","2010-10-04",33.889999
"947","2010-10-05",33.990002
"948","2010-10-06",34.580002
"949","2010-10-07",35.43
"950","2010-10-08",35.290001
"951","2010-10-11",35.18
"952","2010-10-12",35.25
"953","2010-10-13",36.09
"954","2010-10-14",36.68
"955","2010-10-15",36.32
"956","2010-10-18",36.970001
"957","2010-10-19",36.400002
"958","2010-10-20",36.400002
"959","2010-10-21",36.369999
"960","2010-10-22",36.82
"961","2010-10-25",37.369999
"962","2010-10-26",37.459999
"963","2010-10-27",37.130001
"964","2010-10-28",37.529999
"965","2010-10-29",37.830002
"966","2010-11-01",37.93
"967","2010-11-02",38.240002
"968","2010-11-03",38.900002
"969","2010-11-04",39.810001
"970","2010-11-05",39.869999
"971","2010-11-08",39.970001
"972","2010-11-09",39.810001
"973","2010-11-10",39.419998
"974","2010-11-11",39.619999
"975","2010-11-12",39.400002
"976","2010-11-15",39.099998
"977","2010-11-16",38.75
"978","2010-11-17",38.959999
"979","2010-11-18",39.849998
"980","2010-11-19",39.459999
"981","2010-11-22",39.27
