"","date","VUZI"
"572","2012-07-09",2.25
"573","2012-07-10",1.5
"574","2012-07-11",2.25
"575","2012-07-12",2.25
"576","2012-07-13",2.25
"577","2012-07-16",2.25
"578","2012-07-17",2.25
"579","2012-07-18",3
"580","2012-07-19",3
"581","2012-07-20",3
"582","2012-07-23",2.25
"583","2012-07-24",2.25
"584","2012-07-25",2.25
"585","2012-07-26",2.25
"586","2012-07-27",2.25
"587","2012-07-30",3
"588","2012-07-31",3.75
"589","2012-08-01",3
"590","2012-08-02",2.25
"591","2012-08-03",2.25
"592","2012-08-06",3
"593","2012-08-07",3
"594","2012-08-08",3
"595","2012-08-09",3
"596","2012-08-10",3
"597","2012-08-13",3
"598","2012-08-14",3.75
"599","2012-08-15",3
"600","2012-08-16",3
"601","2012-08-17",3
"602","2012-08-20",3
"603","2012-08-21",3
"604","2012-08-22",3
"605","2012-08-23",3
"606","2012-08-24",3
"607","2012-08-27",3
"608","2012-08-28",3.75
"609","2012-08-29",3.75
"610","2012-08-30",3.75
"611","2012-08-31",3
"612","2012-09-04",4.5
"613","2012-09-05",4.5
"614","2012-09-06",3.75
"615","2012-09-07",4.5
"616","2012-09-10",3.75
"617","2012-09-11",3.75
"618","2012-09-12",3.75
"619","2012-09-13",3.75
"620","2012-09-14",4.5
"621","2012-09-17",3.75
"622","2012-09-18",3.75
"623","2012-09-19",3.75
"624","2012-09-20",3.75
"625","2012-09-21",3.75
"626","2012-09-24",3.75
"627","2012-09-25",3.75
"628","2012-09-26",3.75
"629","2012-09-27",3.75
"630","2012-09-28",3.75
"631","2012-10-01",3.75
"632","2012-10-02",3.75
"633","2012-10-03",3.75
"634","2012-10-04",3.75
"635","2012-10-05",3.75
"636","2012-10-08",3.75
"637","2012-10-09",3.75
"638","2012-10-10",3
"639","2012-10-11",3
"640","2012-10-12",3
"641","2012-10-15",3
"642","2012-10-16",2.25
"643","2012-10-17",3
"644","2012-10-18",3
"645","2012-10-19",3
"646","2012-10-22",3
"647","2012-10-23",3
"648","2012-10-24",3
"649","2012-10-25",3.75
"650","2012-10-26",3
"651","2012-10-31",3.75
"652","2012-11-01",3.75
"653","2012-11-02",3
"654","2012-11-05",3
"655","2012-11-06",3
"656","2012-11-07",3
"657","2012-11-08",3
"658","2012-11-09",3
"659","2012-11-12",2.25
"660","2012-11-13",3
"661","2012-11-14",3
"662","2012-11-15",3
"663","2012-11-16",3.75
"664","2012-11-19",3
"665","2012-11-20",3.75
"666","2012-11-21",3.75
"667","2012-11-23",3.75
"668","2012-11-26",3
"669","2012-11-27",3
"670","2012-11-28",3
"671","2012-11-29",3.75
"672","2012-11-30",3.75
"673","2012-12-03",3
"674","2012-12-04",3
"675","2012-12-05",3
"676","2012-12-06",3
"677","2012-12-07",3
"678","2012-12-10",3
"679","2012-12-11",2.25
"680","2012-12-12",2.25
"681","2012-12-13",3
"682","2012-12-14",3
"683","2012-12-17",3
"684","2012-12-18",3.75
"685","2012-12-19",3.75
"686","2012-12-20",3.75
"687","2012-12-21",3.75
"688","2012-12-24",3.75
"689","2012-12-26",4.5
"690","2012-12-27",3.75
"691","2012-12-28",4.5
"692","2012-12-31",3.75
"693","2013-01-02",4.5
"694","2013-01-03",5.25
"695","2013-01-04",7.5
"696","2013-01-07",7.5
"697","2013-01-08",6.75
"698","2013-01-09",6
"699","2013-01-10",5.25
"700","2013-01-11",5.25
"701","2013-01-14",6
"702","2013-01-15",8.25
"703","2013-01-16",8.25
"704","2013-01-17",7.5
"705","2013-01-18",8.25
"706","2013-01-22",9
"707","2013-01-23",8.25
"708","2013-01-24",8.25
"709","2013-01-25",7.5
"710","2013-01-28",7.5
"711","2013-01-29",7.5
"712","2013-01-30",7.5
"713","2013-01-31",7.5
"714","2013-02-01",7.5
"715","2013-02-04",7.5
"716","2013-02-05",6.75
"717","2013-02-06",6.38
"718","2013-02-07",6
"719","2013-02-08",6
"720","2013-02-11",7
"721","2013-02-12",7
"722","2013-02-13",9
"723","2013-02-14",9
"724","2013-02-15",7.63
"725","2013-02-19",7.63
"726","2013-02-20",7.63
"727","2013-02-21",6.4
"728","2013-02-22",6.4
"729","2013-02-25",7
"730","2013-02-26",6.17
"731","2013-02-27",6.44
"732","2013-02-28",5.41
"733","2013-03-01",5.4
"734","2013-03-04",5.6
"735","2013-03-05",5
"736","2013-03-06",4.4
"737","2013-03-07",5
"738","2013-03-08",5.45
"739","2013-03-11",4.5
"740","2013-03-12",5.02
"741","2013-03-13",4.71
"742","2013-03-14",4.8
"743","2013-03-15",4.6
"744","2013-03-18",4.45
"745","2013-03-19",4.39
"746","2013-03-20",3.7
"747","2013-03-21",4.21
"748","2013-03-22",4
"749","2013-03-25",4.7
"750","2013-03-26",4.15
"751","2013-03-27",4
"752","2013-03-28",4
"753","2013-04-01",3.85
"754","2013-04-02",4.15
"755","2013-04-03",4.03
"756","2013-04-04",4.01
"757","2013-04-05",3.94
"758","2013-04-08",3.94
"759","2013-04-09",3.51
"760","2013-04-10",3.13
"761","2013-04-11",3.4
"762","2013-04-12",3.27
"763","2013-04-15",3.5
"764","2013-04-16",3.5
"765","2013-04-17",3.61
"766","2013-04-18",3.16
"767","2013-04-19",2.95
"768","2013-04-22",2.5
"769","2013-04-23",2.5
"770","2013-04-24",2.7
"771","2013-04-25",2.5
"772","2013-04-26",2.25
"773","2013-04-29",2.32
"774","2013-04-30",2.33
"775","2013-05-01",2.49
"776","2013-05-02",2.7
"777","2013-05-03",3.45
"778","2013-05-06",4.05
"779","2013-05-07",5.49
"780","2013-05-08",6
"781","2013-05-09",5.5
"782","2013-05-10",5.86
"783","2013-05-13",6.7
"784","2013-05-14",7.3
"785","2013-05-15",5.9
"786","2013-05-16",6.58
"787","2013-05-17",7.3
"788","2013-05-20",6.75
"789","2013-05-21",7.09
"790","2013-05-22",6.28
"791","2013-05-23",6.1
"792","2013-05-24",6.3
"793","2013-05-28",6.6
"794","2013-05-29",6.4
"795","2013-05-30",6.2
"796","2013-05-31",6.16
"797","2013-06-03",6
"798","2013-06-04",6.55
"799","2013-06-05",5.8
"800","2013-06-06",6.36
"801","2013-06-07",6.45
"802","2013-06-10",6
"803","2013-06-11",6.11
"804","2013-06-12",6.5
"805","2013-06-13",6.9
"806","2013-06-14",6.9
"807","2013-06-17",6.9
"808","2013-06-18",6.51
"809","2013-06-19",6.24
"810","2013-06-20",6
"811","2013-06-21",6.31
"812","2013-06-24",6.12
"813","2013-06-25",5.6
"814","2013-06-26",6
"815","2013-06-27",6.25
"816","2013-06-28",5.93
"817","2013-07-01",6
"818","2013-07-02",6.34
"819","2013-07-03",6.5
"820","2013-07-05",5.9
"821","2013-07-08",6.3
"822","2013-07-09",6.2
"823","2013-07-10",5.93
"824","2013-07-11",5.95
"825","2013-07-12",6.1
"826","2013-07-15",5.91
"827","2013-07-16",5.91
"828","2013-07-17",6.05
"829","2013-07-18",5.75
"830","2013-07-19",5.6
"831","2013-07-22",5.6
"832","2013-07-23",5
"833","2013-07-24",5.29
"834","2013-07-25",5.14
"835","2013-07-26",5.26
"836","2013-07-29",5.3
"837","2013-07-30",4.3
"838","2013-07-31",1.92
"839","2013-08-01",1.9
"840","2013-08-02",1.92
"841","2013-08-05",1.89
"842","2013-08-06",1.85
"843","2013-08-07",1.87
"844","2013-08-08",1.9
"845","2013-08-09",1.85
"846","2013-08-12",1.81
"847","2013-08-13",1.89
"848","2013-08-14",1.89
"849","2013-08-15",1.93
"850","2013-08-16",1.9
"851","2013-08-19",2.26
"852","2013-08-20",2.16
"853","2013-08-21",2.52
"854","2013-08-22",2.3
"855","2013-08-23",2.27
"856","2013-08-26",2.35
"857","2013-08-27",2.24
"858","2013-08-28",2.25
"859","2013-08-29",2.16
"860","2013-08-30",2.25
"861","2013-09-03",2.24
"862","2013-09-04",2.1
"863","2013-09-05",2.12
"864","2013-09-06",2.1
"865","2013-09-09",2.18
"866","2013-09-10",2.25
"867","2013-09-11",2.18
"868","2013-09-12",2.23
"869","2013-09-13",2.19
"870","2013-09-16",2.25
"871","2013-09-17",2.22
"872","2013-09-18",2.2
"873","2013-09-19",2.16
"874","2013-09-20",2.15
"875","2013-09-23",2.15
"876","2013-09-24",2.14
"877","2013-09-25",2.09
"878","2013-09-26",2.27
"879","2013-09-27",2.21
"880","2013-09-30",2.19
"881","2013-10-01",2.12
"882","2013-10-02",2.24
"883","2013-10-03",2.19
"884","2013-10-04",2.23
"885","2013-10-07",2.2
"886","2013-10-08",2.24
"887","2013-10-09",2.2
"888","2013-10-10",2.19
"889","2013-10-11",2.2
"890","2013-10-14",2.21
"891","2013-10-15",2.19
"892","2013-10-16",2.25
"893","2013-10-17",2.19
"894","2013-10-18",2.21
"895","2013-10-21",2.4
"896","2013-10-22",2.98
"897","2013-10-23",2.67
"898","2013-10-24",2.55
"899","2013-10-25",2.65
"900","2013-10-28",2.54
"901","2013-10-29",2.43
"902","2013-10-30",2.48
"903","2013-10-31",2.68
"904","2013-11-01",2.68
"905","2013-11-04",2.61
"906","2013-11-05",2.6
"907","2013-11-06",2.58
"908","2013-11-07",2.6
"909","2013-11-08",2.48
"910","2013-11-11",2.54
"911","2013-11-12",2.52
"912","2013-11-13",2.47
"913","2013-11-14",2.41
"914","2013-11-15",2.46
"915","2013-11-18",2.32
"916","2013-11-19",2.36
"917","2013-11-20",2.37
"918","2013-11-21",2.36
"919","2013-11-22",2.43
"920","2013-11-25",2.23
"921","2013-11-26",2.23
"922","2013-11-27",2.2
"923","2013-11-29",2.29
"924","2013-12-02",2.79
"925","2013-12-03",2.5
"926","2013-12-04",2.55
"927","2013-12-05",2.69
"928","2013-12-06",2.66
"929","2013-12-09",2.6
"930","2013-12-10",2.74
"931","2013-12-11",2.7
"932","2013-12-12",2.74
"933","2013-12-13",2.89
"934","2013-12-16",2.76
"935","2013-12-17",2.71
"936","2013-12-18",2.84
"937","2013-12-19",2.84
"938","2013-12-20",2.99
"939","2013-12-23",2.99
"940","2013-12-24",3.06
"941","2013-12-26",3.12
"942","2013-12-27",3.6
"943","2013-12-30",3.71
"944","2013-12-31",3.91
"945","2014-01-02",4.2
"946","2014-01-03",4.44
"947","2014-01-06",4.15
"948","2014-01-07",3.66
"949","2014-01-08",3.65
"950","2014-01-09",3.6
"951","2014-01-10",3.25
"952","2014-01-13",3.2
"953","2014-01-14",3.33
"954","2014-01-15",3.33
"955","2014-01-16",3.1
"956","2014-01-17",2.93
"957","2014-01-21",2.8
"958","2014-01-22",2.71
"959","2014-01-23",2.79
"960","2014-01-24",2.77
"961","2014-01-27",2.54
"962","2014-01-28",2.55
"963","2014-01-29",2.74
"964","2014-01-30",2.73
"965","2014-01-31",2.65
"966","2014-02-03",2.63
"967","2014-02-04",2.7
"968","2014-02-05",2.65
"969","2014-02-06",2.75
"970","2014-02-07",2.77
"971","2014-02-10",2.7
"972","2014-02-11",2.78
"973","2014-02-12",2.7
"974","2014-02-13",2.69
"975","2014-02-14",2.84
"976","2014-02-18",3.05
"977","2014-02-19",3.01
"978","2014-02-20",2.9
"979","2014-02-21",2.92
"980","2014-02-24",2.91
"981","2014-02-25",3
"982","2014-02-26",3.04
"983","2014-02-27",3.02
"984","2014-02-28",3.04
"985","2014-03-03",2.92
"986","2014-03-04",2.95
"987","2014-03-05",3.05
"988","2014-03-06",3
"989","2014-03-07",3.04
"990","2014-03-10",2.99
"991","2014-03-11",2.98
"992","2014-03-12",2.9
"993","2014-03-13",2.88
"994","2014-03-14",2.85
"995","2014-03-17",2.8
"996","2014-03-18",2.75
"997","2014-03-19",2.89
"998","2014-03-20",2.85
"999","2014-03-21",2.8
"1000","2014-03-24",2.8
"1001","2014-03-25",2.8
"1002","2014-03-26",3
"1003","2014-03-27",3.43
"1004","2014-03-28",3.25
"1005","2014-03-31",3.18
"1006","2014-04-01",2.99
"1007","2014-04-02",2.9
"1008","2014-04-03",3.08
"1009","2014-04-04",3.1
"1010","2014-04-07",2.93
"1011","2014-04-08",2.91
"1012","2014-04-09",3
"1013","2014-04-10",2.79
"1014","2014-04-11",2.8
"1015","2014-04-14",2.8
"1016","2014-04-15",2.65
"1017","2014-04-16",2.67
"1018","2014-04-17",2.83
"1019","2014-04-21",2.94
"1020","2014-04-22",2.96
"1021","2014-04-23",2.82
"1022","2014-04-24",3.06
"1023","2014-04-25",3.05
"1024","2014-04-28",3.01
"1025","2014-04-29",3
"1026","2014-04-30",2.93
"1027","2014-05-01",3.01
"1028","2014-05-02",3.04
"1029","2014-05-05",3
"1030","2014-05-06",2.85
"1031","2014-05-07",2.67
