"","date","HWM"
"86","2017-03-07",26.98
"87","2017-03-08",26.85
"88","2017-03-09",26.49
"89","2017-03-10",26.83
"90","2017-03-13",26.799999
"91","2017-03-14",26.67
"92","2017-03-15",27.26
"93","2017-03-16",27.32
"94","2017-03-17",27.5
"95","2017-03-20",27.870001
"96","2017-03-21",26.75
"97","2017-03-22",26.5
"98","2017-03-23",26.68
"99","2017-03-24",26.68
"100","2017-03-27",26.559999
"101","2017-03-28",27.040001
"102","2017-03-29",26.200001
"103","2017-03-30",26.559999
"104","2017-03-31",26.34
"105","2017-04-03",26.18
"106","2017-04-04",26.379999
"107","2017-04-05",25.889999
"108","2017-04-06",26.16
"109","2017-04-07",26.41
"110","2017-04-10",26.530001
"111","2017-04-11",26.59
"112","2017-04-12",25.85
"113","2017-04-13",25.9
"114","2017-04-17",26.690001
"115","2017-04-18",25.799999
"116","2017-04-19",25.969999
"117","2017-04-20",26.110001
"118","2017-04-21",26
"119","2017-04-24",26.1
"120","2017-04-25",26.98
"121","2017-04-26",27.5
"122","2017-04-27",27.219999
"123","2017-04-28",27.33
"124","2017-05-01",27.25
"125","2017-05-02",27.15
"126","2017-05-03",26.780001
"127","2017-05-04",26.620001
"128","2017-05-05",27.299999
"129","2017-05-08",27.08
"130","2017-05-09",27.26
"131","2017-05-10",27.280001
"132","2017-05-11",27.209999
"133","2017-05-12",27.700001
"134","2017-05-15",28.1
"135","2017-05-16",27.41
"136","2017-05-17",26.84
"137","2017-05-18",26.92
"138","2017-05-19",27.58
"139","2017-05-22",27.629999
"140","2017-05-23",27.870001
"141","2017-05-24",28.08
"142","2017-05-25",27.209999
"143","2017-05-26",27.42
"144","2017-05-30",27.219999
"145","2017-05-31",27.469999
"146","2017-06-01",27.969999
"147","2017-06-02",28.16
"148","2017-06-05",27.469999
"149","2017-06-06",27.469999
"150","2017-06-07",26.9
"151","2017-06-08",27.450001
"152","2017-06-09",27.360001
"153","2017-06-12",26.82
"154","2017-06-13",27.66
"155","2017-06-14",26.9
"156","2017-06-15",26.700001
"157","2017-06-16",26.43
"158","2017-06-19",26.610001
"159","2017-06-20",26.41
"160","2017-06-21",25.32
"161","2017-06-22",25.299999
"162","2017-06-23",25.540001
"163","2017-06-26",24.01
"164","2017-06-27",21.84
"165","2017-06-28",23.1
"166","2017-06-29",22.82
"167","2017-06-30",22.65
"168","2017-07-03",22.84
"169","2017-07-05",22.99
"170","2017-07-06",22.92
"171","2017-07-07",23.129999
"172","2017-07-10",23.83
"173","2017-07-11",24.02
"174","2017-07-12",24.190001
"175","2017-07-13",24.450001
"176","2017-07-14",24.389999
"177","2017-07-17",24.950001
"178","2017-07-18",24.879999
"179","2017-07-19",25.120001
"180","2017-07-20",24.75
"181","2017-07-21",25.209999
"182","2017-07-24",25.17
"183","2017-07-25",25.92
"184","2017-07-26",25.59
"185","2017-07-27",25.120001
"186","2017-07-28",24.950001
"187","2017-07-31",24.790001
"188","2017-08-01",25.1
"189","2017-08-02",24.879999
"190","2017-08-03",25.33
"191","2017-08-04",25.129999
"192","2017-08-07",25.34
"193","2017-08-08",24.99
"194","2017-08-09",24.65
"195","2017-08-10",24.02
"196","2017-08-11",23.99
"197","2017-08-14",24.559999
"198","2017-08-15",24.75
"199","2017-08-16",24.84
"200","2017-08-17",24.280001
"201","2017-08-18",24.290001
"202","2017-08-21",24.48
"203","2017-08-22",25.690001
"204","2017-08-23",25.57
"205","2017-08-24",25.469999
"206","2017-08-25",25.25
"207","2017-08-28",25.17
"208","2017-08-29",25.35
"209","2017-08-30",25.4
"210","2017-08-31",25.469999
"211","2017-09-01",25.51
"212","2017-09-05",24.389999
"213","2017-09-06",24.34
"214","2017-09-07",24.26
"215","2017-09-08",24.42
"216","2017-09-11",24.98
"217","2017-09-12",25.16
"218","2017-09-13",25.25
"219","2017-09-14",25.360001
"220","2017-09-15",25.34
"221","2017-09-18",25.34
"222","2017-09-19",25.940001
"223","2017-09-20",26.200001
"224","2017-09-21",26.790001
"225","2017-09-22",26.209999
"226","2017-09-25",26.129999
"227","2017-09-26",26.27
"228","2017-09-27",26.379999
"229","2017-09-28",26.02
"230","2017-09-29",24.879999
"231","2017-10-02",25.92
"232","2017-10-03",26.129999
"233","2017-10-04",26.77
"234","2017-10-05",26.85
"235","2017-10-06",27.1
"236","2017-10-09",27.389999
"237","2017-10-10",27.389999
"238","2017-10-11",27.35
"239","2017-10-12",27.559999
"240","2017-10-13",27.16
"241","2017-10-16",27.17
"242","2017-10-17",26.84
"243","2017-10-18",26.889999
"244","2017-10-19",26.68
"245","2017-10-20",27.17
"246","2017-10-23",24.35
"247","2017-10-24",24.33
"248","2017-10-25",24.85
"249","2017-10-26",24.59
"250","2017-10-27",24.610001
"251","2017-10-30",24.780001
"252","2017-10-31",25.120001
"253","2017-11-01",25.120001
"254","2017-11-02",25.24
"255","2017-11-03",25.34
"256","2017-11-06",25.610001
"257","2017-11-07",25.08
"258","2017-11-08",24.780001
"259","2017-11-09",24.450001
"260","2017-11-10",24.24
"261","2017-11-13",23.790001
"262","2017-11-14",23.200001
"263","2017-11-15",23.360001
"264","2017-11-16",23.73
"265","2017-11-17",23.85
"266","2017-11-20",23.889999
"267","2017-11-21",23.74
"268","2017-11-22",23.75
"269","2017-11-24",23.99
"270","2017-11-27",23.610001
"271","2017-11-28",24.23
"272","2017-11-29",24.07
"273","2017-11-30",24.610001
"274","2017-12-01",24.5
"275","2017-12-04",24.73
"276","2017-12-05",24.23
"277","2017-12-06",24.129999
"278","2017-12-07",24.59
"279","2017-12-08",24.469999
"280","2017-12-11",24.43
"281","2017-12-12",24.65
"282","2017-12-13",25.18
"283","2017-12-14",24.99
"284","2017-12-15",25.299999
"285","2017-12-18",25.610001
"286","2017-12-19",25.629999
"287","2017-12-20",26.129999
"288","2017-12-21",26.799999
"289","2017-12-22",26.83
"290","2017-12-26",27.07
"291","2017-12-27",27.34
"292","2017-12-28",27.620001
"293","2017-12-29",27.25
"294","2018-01-02",27.76
"295","2018-01-03",27.98
"296","2018-01-04",29.32
"297","2018-01-05",29.610001
"298","2018-01-08",29.76
"299","2018-01-09",29.809999
"300","2018-01-10",29.790001
"301","2018-01-11",30.4
"302","2018-01-12",30.84
"303","2018-01-16",30.41
"304","2018-01-17",30.540001
"305","2018-01-18",30.35
"306","2018-01-19",30.219999
"307","2018-01-22",30.43
"308","2018-01-23",30.299999
"309","2018-01-24",30.48
"310","2018-01-25",30.469999
"311","2018-01-26",30.84
"312","2018-01-29",30.26
"313","2018-01-30",29.92
"314","2018-01-31",30.059999
"315","2018-02-01",30.110001
"316","2018-02-02",29.110001
"317","2018-02-05",26.52
"318","2018-02-06",25.280001
"319","2018-02-07",25.1
"320","2018-02-08",24.450001
"321","2018-02-09",24.66
"322","2018-02-12",24.84
"323","2018-02-13",24.780001
"324","2018-02-14",25.48
"325","2018-02-15",25.219999
"326","2018-02-16",25.360001
"327","2018-02-20",24.860001
"328","2018-02-21",24.66
"329","2018-02-22",24.540001
"330","2018-02-23",25.129999
"331","2018-02-26",25.129999
"332","2018-02-27",24.74
"333","2018-02-28",24.389999
"334","2018-03-01",24.02
"335","2018-03-02",23.91
"336","2018-03-05",24.33
"337","2018-03-06",24.549999
"338","2018-03-07",24.620001
"339","2018-03-08",24.799999
"340","2018-03-09",25.190001
"341","2018-03-12",24.93
"342","2018-03-13",24.950001
"343","2018-03-14",24.059999
"344","2018-03-15",24.24
"345","2018-03-16",24.559999
"346","2018-03-19",24.030001
"347","2018-03-20",24.09
"348","2018-03-21",24.16
"349","2018-03-22",22.68
"350","2018-03-23",22.75
"351","2018-03-26",23.379999
"352","2018-03-27",23.049999
"353","2018-03-28",22.700001
"354","2018-03-29",23.040001
"355","2018-04-02",22.08
"356","2018-04-03",22.35
"357","2018-04-04",22.629999
"358","2018-04-05",23.08
"359","2018-04-06",22.540001
"360","2018-04-09",22.77
"361","2018-04-10",23.030001
"362","2018-04-11",22.959999
"363","2018-04-12",23.48
"364","2018-04-13",23.23
"365","2018-04-16",23.559999
"366","2018-04-17",23.75
"367","2018-04-18",23.68
"368","2018-04-19",23.530001
"369","2018-04-20",23.26
"370","2018-04-23",22.049999
"371","2018-04-24",21.98
"372","2018-04-25",22.15
"373","2018-04-26",22.24
"374","2018-04-27",22.440001
"375","2018-04-30",17.809999
"376","2018-05-01",17.68
"377","2018-05-02",17.370001
"378","2018-05-03",16.93
"379","2018-05-04",17.219999
"380","2018-05-07",17.559999
"381","2018-05-08",17.799999
"382","2018-05-09",18.02
"383","2018-05-10",18.139999
"384","2018-05-11",18.219999
"385","2018-05-14",18.32
"386","2018-05-15",17.98
"387","2018-05-16",18.01
"388","2018-05-17",18.15
"389","2018-05-18",18.08
"390","2018-05-21",18.440001
"391","2018-05-22",18.57
"392","2018-05-23",18.639999
"393","2018-05-24",18.48
"394","2018-05-25",18.43
"395","2018-05-29",17.93
"396","2018-05-30",18.120001
"397","2018-05-31",17.65
"398","2018-06-01",17.75
"399","2018-06-04",17.74
"400","2018-06-05",17.719999
"401","2018-06-06",17.93
"402","2018-06-07",17.950001
"403","2018-06-08",17.940001
"404","2018-06-11",18.16
"405","2018-06-12",18
"406","2018-06-13",17.969999
"407","2018-06-14",18
"408","2018-06-15",17.530001
"409","2018-06-18",17.639999
"410","2018-06-19",17.4
"411","2018-06-20",17.32
"412","2018-06-21",16.959999
"413","2018-06-22",17.040001
"414","2018-06-25",16.870001
"415","2018-06-26",17.030001
"416","2018-06-27",16.959999
"417","2018-06-28",16.99
"418","2018-06-29",17.01
"419","2018-07-02",16.860001
"420","2018-07-03",16.9
"421","2018-07-05",17.07
"422","2018-07-06",17.23
"423","2018-07-09",17.790001
"424","2018-07-10",17.74
"425","2018-07-11",17.09
"426","2018-07-12",17.299999
"427","2018-07-13",17.379999
"428","2018-07-16",19.200001
"429","2018-07-17",19.24
"430","2018-07-18",19.68
"431","2018-07-19",19.17
"432","2018-07-20",19.030001
"433","2018-07-23",18.99
"434","2018-07-24",19.43
"435","2018-07-25",19.26
"436","2018-07-26",21.379999
"437","2018-07-27",21.42
"438","2018-07-30",20.860001
"439","2018-07-31",21.690001
"440","2018-08-01",21.41
"441","2018-08-02",21.07
"442","2018-08-03",21.23
"443","2018-08-06",21.18
"444","2018-08-07",20.950001
"445","2018-08-08",20.91
"446","2018-08-09",20.77
"447","2018-08-10",20.809999
"448","2018-08-13",20.41
"449","2018-08-14",20.690001
"450","2018-08-15",20.34
"451","2018-08-16",20.700001
"452","2018-08-17",20.879999
"453","2018-08-20",21.200001
"454","2018-08-21",21.559999
"455","2018-08-22",21.43
"456","2018-08-23",21.23
"457","2018-08-24",22.23
"458","2018-08-27",22.059999
"459","2018-08-28",21.9
"460","2018-08-29",22.17
"461","2018-08-30",22.07
"462","2018-08-31",22.379999
"463","2018-09-04",22.09
"464","2018-09-05",22.16
"465","2018-09-06",21.92
"466","2018-09-07",21.92
"467","2018-09-10",21.99
"468","2018-09-11",22.219999
"469","2018-09-12",22.690001
"470","2018-09-13",22.5
"471","2018-09-14",22.690001
"472","2018-09-17",22.719999
"473","2018-09-18",22.99
"474","2018-09-19",22.82
"475","2018-09-20",22.6
"476","2018-09-21",22.879999
"477","2018-09-24",21.620001
"478","2018-09-25",22.08
"479","2018-09-26",21.540001
"480","2018-09-27",21.92
"481","2018-09-28",22.01
"482","2018-10-01",22.139999
"483","2018-10-02",22.190001
"484","2018-10-03",22.280001
"485","2018-10-04",22.209999
"486","2018-10-05",21.84
"487","2018-10-08",23.4
"488","2018-10-09",22.84
"489","2018-10-10",21.75
"490","2018-10-11",21.17
"491","2018-10-12",21.610001
"492","2018-10-15",21.48
"493","2018-10-16",22.190001
"494","2018-10-17",22.52
"495","2018-10-18",22.030001
"496","2018-10-19",21.879999
"497","2018-10-22",21.450001
"498","2018-10-23",20.65
"499","2018-10-24",19.870001
"500","2018-10-25",19.950001
"501","2018-10-26",19.84
"502","2018-10-29",19.219999
"503","2018-10-30",19.700001
"504","2018-10-31",20.33
"505","2018-11-01",21.27
"506","2018-11-02",21.16
"507","2018-11-05",20.76
"508","2018-11-06",20.92
"509","2018-11-07",21.139999
"510","2018-11-08",21.049999
"511","2018-11-09",20.77
"512","2018-11-12",20.08
"513","2018-11-13",20.110001
"514","2018-11-14",20.34
"515","2018-11-15",20.66
"516","2018-11-16",20.15
"517","2018-11-19",20.34
"518","2018-11-20",19.84
"519","2018-11-21",20.49
"520","2018-11-23",20.5
"521","2018-11-26",20.459999
"522","2018-11-27",20.379999
"523","2018-11-28",20.82
"524","2018-11-29",21.34
"525","2018-11-30",21.48
"526","2018-12-03",21.52
"527","2018-12-04",20.85
"528","2018-12-06",20.530001
"529","2018-12-07",20.290001
"530","2018-12-10",19.889999
"531","2018-12-11",20.139999
"532","2018-12-12",20.26
"533","2018-12-13",19.940001
"534","2018-12-14",19.74
"535","2018-12-17",19.15
"536","2018-12-18",18.700001
"537","2018-12-19",17.92
"538","2018-12-20",17.559999
"539","2018-12-21",16.98
"540","2018-12-24",16.139999
"541","2018-12-26",16.84
"542","2018-12-27",17.030001
"543","2018-12-28",16.76
"544","2018-12-31",16.860001
"545","2019-01-02",18.559999
"546","2019-01-03",18.43
"547","2019-01-04",18.959999
"548","2019-01-07",19.41
"549","2019-01-08",19.469999
"550","2019-01-09",19.52
"551","2019-01-10",19.610001
"552","2019-01-11",19.68
"553","2019-01-14",19.370001
"554","2019-01-15",20.07
"555","2019-01-16",20.1
"556","2019-01-17",20.18
"557","2019-01-18",20.34
"558","2019-01-22",17.09
"559","2019-01-23",18.049999
"560","2019-01-24",18.4
"561","2019-01-25",18.540001
"562","2019-01-28",18.26
"563","2019-01-29",18.389999
"564","2019-01-30",18.709999
"565","2019-01-31",18.82
"566","2019-02-01",18.5
"567","2019-02-04",18.73
"568","2019-02-05",18.809999
"569","2019-02-06",18.32
"570","2019-02-07",17.68
"571","2019-02-08",17.1
"572","2019-02-11",17.49
"573","2019-02-12",17.92
"574","2019-02-13",17.889999
"575","2019-02-14",17.49
"576","2019-02-15",17.549999
"577","2019-02-19",18.059999
"578","2019-02-20",18.389999
"579","2019-02-21",18.24
"580","2019-02-22",18.280001
"581","2019-02-25",18.41
"582","2019-02-26",18.42
"583","2019-02-27",18.629999
"584","2019-02-28",18.49
"585","2019-03-01",18.700001
"586","2019-03-04",18.49
"587","2019-03-05",18.610001
"588","2019-03-06",18.610001
"589","2019-03-07",18.32
"590","2019-03-08",18.49
"591","2019-03-11",18.809999
"592","2019-03-12",18.870001
"593","2019-03-13",18.950001
"594","2019-03-14",18.950001
"595","2019-03-15",18.99
"596","2019-03-18",19.23
"597","2019-03-19",19.120001
"598","2019-03-20",19.08
"599","2019-03-21",19.200001
"600","2019-03-22",18.719999
"601","2019-03-25",18.6
"602","2019-03-26",18.799999
"603","2019-03-27",18.92
"604","2019-03-28",19.129999
"605","2019-03-29",19.110001
"606","2019-04-01",19.66
"607","2019-04-02",19.75
"608","2019-04-03",19.58
"609","2019-04-04",19.870001
"610","2019-04-05",20.110001
"611","2019-04-08",20.26
"612","2019-04-09",20
"613","2019-04-10",20.08
"614","2019-04-11",20.370001
"615","2019-04-12",20.709999
"616","2019-04-15",20.549999
"617","2019-04-16",20.68
"618","2019-04-17",19.92
"619","2019-04-18",20.040001
"620","2019-04-22",20.280001
"621","2019-04-23",20.68
"622","2019-04-24",21.1
"623","2019-04-25",20.639999
"624","2019-04-26",20.68
"625","2019-04-29",20.700001
"626","2019-04-30",21.48
"627","2019-05-01",21.459999
"628","2019-05-02",21.91
"629","2019-05-03",22.41
"630","2019-05-06",22.389999
"631","2019-05-07",22.290001
"632","2019-05-08",22.389999
"633","2019-05-09",22.09
"634","2019-05-10",22.48
"635","2019-05-13",21.51
"636","2019-05-14",21.860001
"637","2019-05-15",22.01
"638","2019-05-16",22.120001
"639","2019-05-17",21.959999
"640","2019-05-20",22.01
"641","2019-05-21",22.379999
"642","2019-05-22",22.370001
"643","2019-05-23",22.209999
"644","2019-05-24",22.25
"645","2019-05-28",22.139999
"646","2019-05-29",22.030001
"647","2019-05-30",22
"648","2019-05-31",21.9
"649","2019-06-03",22.120001
"650","2019-06-04",22.549999
"651","2019-06-05",22.98
"652","2019-06-06",23.280001
"653","2019-06-07",23.540001
"654","2019-06-10",23.290001
"655","2019-06-11",23.01
"656","2019-06-12",22.66
"657","2019-06-13",23.190001
"658","2019-06-14",22.98
"659","2019-06-17",22.879999
"660","2019-06-18",23.530001
"661","2019-06-19",23.690001
"662","2019-06-20",24.15
"663","2019-06-21",24.33
"664","2019-06-24",24.299999
"665","2019-06-25",24.389999
"666","2019-06-26",24.889999
"667","2019-06-27",25.389999
"668","2019-06-28",25.82
"669","2019-07-01",26.08
"670","2019-07-02",26.15
"671","2019-07-03",25.870001
"672","2019-07-05",26.1
"673","2019-07-08",25.82
"674","2019-07-09",25.84
"675","2019-07-10",25.790001
"676","2019-07-11",25.719999
"677","2019-07-12",26
"678","2019-07-15",25.82
"679","2019-07-16",25.780001
"680","2019-07-17",25.299999
"681","2019-07-18",25.139999
"682","2019-07-19",25.18
"683","2019-07-22",25.129999
"684","2019-07-23",25.16
"685","2019-07-24",25.65
"686","2019-07-25",25.610001
"687","2019-07-26",25.74
"688","2019-07-29",25.15
"689","2019-07-30",25.139999
"690","2019-07-31",25.040001
"691","2019-08-01",24.360001
"692","2019-08-02",23.76
"693","2019-08-05",23.559999
"694","2019-08-06",24.57
"695","2019-08-07",25.209999
"696","2019-08-08",25.43
"697","2019-08-09",25.219999
"698","2019-08-12",25.200001
"699","2019-08-13",25.389999
"700","2019-08-14",24.77
"701","2019-08-15",24.57
"702","2019-08-16",24.84
"703","2019-08-19",25.030001
"704","2019-08-20",25.23
"705","2019-08-21",25.200001
"706","2019-08-22",25.1
"707","2019-08-23",24.309999
"708","2019-08-26",25.049999
"709","2019-08-27",25.18
"710","2019-08-28",25.43
"711","2019-08-29",25.809999
"712","2019-08-30",25.84
"713","2019-09-03",25.98
"714","2019-09-04",25.98
"715","2019-09-05",26.01
"716","2019-09-06",25.99
"717","2019-09-09",26.299999
"718","2019-09-10",26.709999
"719","2019-09-11",26.889999
"720","2019-09-12",27.02
"721","2019-09-13",27.09
"722","2019-09-16",27.200001
"723","2019-09-17",27.24
"724","2019-09-18",27.309999
"725","2019-09-19",27.139999
"726","2019-09-20",26.719999
"727","2019-09-23",26.77
"728","2019-09-24",26.530001
"729","2019-09-25",26.49
"730","2019-09-26",26.299999
"731","2019-09-27",26.110001
"732","2019-09-30",26
"733","2019-10-01",25.26
"734","2019-10-02",24.200001
"735","2019-10-03",24.25
"736","2019-10-04",24.49
"737","2019-10-07",24.75
"738","2019-10-08",24.870001
"739","2019-10-09",25.59
"740","2019-10-10",26.02
"741","2019-10-11",26.450001
"742","2019-10-14",26.84
"743","2019-10-15",27.860001
"744","2019-10-16",27.51
"745","2019-10-17",27.700001
"746","2019-10-18",27.01
"747","2019-10-21",27.040001
"748","2019-10-22",27.08
"749","2019-10-23",27.24
"750","2019-10-24",27.43
"751","2019-10-25",27.639999
"752","2019-10-28",27.66
"753","2019-10-29",27.690001
"754","2019-10-30",27.530001
"755","2019-10-31",27.469999
"756","2019-11-01",28.540001
"757","2019-11-04",28.780001
"758","2019-11-05",29.51
"759","2019-11-06",29.440001
"760","2019-11-07",28.91
"761","2019-11-08",28.969999
"762","2019-11-11",29.51
"763","2019-11-12",29.5
"764","2019-11-13",29.5
"765","2019-11-14",30.219999
"766","2019-11-15",30.860001
"767","2019-11-18",31.059999
"768","2019-11-19",31.01
"769","2019-11-20",30.83
"770","2019-11-21",30.610001
"771","2019-11-22",30.549999
"772","2019-11-25",30.959999
"773","2019-11-26",31.290001
"774","2019-11-27",31.26
"775","2019-11-29",30.959999
"776","2019-12-02",30.559999
"777","2019-12-03",30.700001
"778","2019-12-04",30.32
"779","2019-12-05",30.48
"780","2019-12-06",31.02
"781","2019-12-09",30.790001
"782","2019-12-10",31.01
"783","2019-12-11",31.23
"784","2019-12-12",31.620001
"785","2019-12-13",31.65
"786","2019-12-16",31.799999
"787","2019-12-17",31.48
"788","2019-12-18",30.77
"789","2019-12-19",31
"790","2019-12-20",31.389999
"791","2019-12-23",31.530001
"792","2019-12-24",31.309999
"793","2019-12-26",31.200001
"794","2019-12-27",31.139999
"795","2019-12-30",30.870001
"796","2019-12-31",30.77
"797","2020-01-02",31.540001
"798","2020-01-03",31.49
"799","2020-01-06",31.209999
"800","2020-01-07",31.41
"801","2020-01-08",30.719999
"802","2020-01-09",29.77
"803","2020-01-10",28.85
"804","2020-01-13",29.450001
"805","2020-01-14",29.58
"806","2020-01-15",29.190001
"807","2020-01-16",30
"808","2020-01-17",29.32
"809","2020-01-21",29.4
"810","2020-01-22",28.84
"811","2020-01-23",29.530001
"812","2020-01-24",29.110001
"813","2020-01-27",30.67
"814","2020-01-28",31.469999
"815","2020-01-29",31.15
"816","2020-01-30",30.450001
"817","2020-01-31",29.950001
"818","2020-02-03",30.059999
"819","2020-02-04",30.48
"820","2020-02-05",31.26
"821","2020-02-06",31.4
"822","2020-02-07",31.299999
"823","2020-02-10",31.65
"824","2020-02-11",32.02
"825","2020-02-12",32.810001
"826","2020-02-13",32.950001
"827","2020-02-14",33.360001
"828","2020-02-18",33.18
"829","2020-02-19",34.07
"830","2020-02-20",33.700001
"831","2020-02-21",33.470001
"832","2020-02-24",33.07
"833","2020-02-25",31.709999
"834","2020-02-26",31.85
"835","2020-02-27",30.379999
"836","2020-02-28",29.35
"837","2020-03-02",29.950001
"838","2020-03-03",28.790001
"839","2020-03-04",29.16
"840","2020-03-05",26.75
"841","2020-03-06",25.950001
"842","2020-03-09",23.040001
"843","2020-03-10",24.299999
"844","2020-03-11",22.110001
"845","2020-03-12",19.879999
"846","2020-03-13",20.52
"847","2020-03-16",17.440001
"848","2020-03-17",17.65
"849","2020-03-18",15.68
"850","2020-03-19",15.85
"851","2020-03-20",13.25
"852","2020-03-23",11.99
"853","2020-03-24",15.15
"854","2020-03-25",16.17
"855","2020-03-26",17.719999
"856","2020-03-27",16.68
"857","2020-03-30",16.4
"858","2020-03-31",16.059999
"859","2020-04-01",13.2
"860","2020-04-02",12.5
"861","2020-04-03",12.54
"862","2020-04-06",12.69
"863","2020-04-07",12.11
"864","2020-04-08",13.08
"865","2020-04-09",13.25
"866","2020-04-13",12.6
"867","2020-04-14",12.2
"868","2020-04-15",11.37
"869","2020-04-16",10.74
"870","2020-04-17",11.65
"871","2020-04-20",11.64
"872","2020-04-21",10.59
"873","2020-04-22",10.83
"874","2020-04-23",11
"875","2020-04-24",10.81
"876","2020-04-27",11.41
"877","2020-04-28",11.99
"878","2020-04-29",13.89
"879","2020-04-30",13.07
"880","2020-05-01",12.54
"881","2020-05-04",11.95
"882","2020-05-05",12.21
"883","2020-05-06",11.49
"884","2020-05-07",11.87
"885","2020-05-08",12.62
"886","2020-05-11",11.76
"887","2020-05-12",11.12
"888","2020-05-13",10.65
"889","2020-05-14",11.25
"890","2020-05-15",10.77
"891","2020-05-18",12.34
"892","2020-05-19",12.05
"893","2020-05-20",12.75
"894","2020-05-21",12.43
"895","2020-05-22",12.37
"896","2020-05-26",13.06
"897","2020-05-27",14.02
"898","2020-05-28",13.28
"899","2020-05-29",13.08
"900","2020-06-01",13.41
"901","2020-06-02",13.99
"902","2020-06-03",15.17
"903","2020-06-04",15.53
"904","2020-06-05",17.16
"905","2020-06-08",17.73
"906","2020-06-09",16.219999
"907","2020-06-10",14.97
"908","2020-06-11",12.98
"909","2020-06-12",14
"910","2020-06-15",14.52
"911","2020-06-16",15.23
"912","2020-06-17",14.8
"913","2020-06-18",14.58
"914","2020-06-19",13.94
"915","2020-06-22",14.65
"916","2020-06-23",15.04
"917","2020-06-24",14.62
"918","2020-06-25",15.2
"919","2020-06-26",15.42
"920","2020-06-29",16.219999
"921","2020-06-30",15.85
"922","2020-07-01",15.28
"923","2020-07-02",15.31
"924","2020-07-06",15.74
"925","2020-07-07",15.14
"926","2020-07-08",15.33
"927","2020-07-09",14.77
"928","2020-07-10",15.33
"929","2020-07-13",15.23
"930","2020-07-14",15.69
"931","2020-07-15",16.700001
"932","2020-07-16",16.200001
"933","2020-07-17",16.450001
"934","2020-07-20",15.68
"935","2020-07-21",16.1
"936","2020-07-22",16.139999
"937","2020-07-23",15.75
"938","2020-07-24",15.55
"939","2020-07-27",15.24
"940","2020-07-28",15.32
"941","2020-07-29",15.27
"942","2020-07-30",15.13
"943","2020-07-31",14.78
"944","2020-08-03",15.13
"945","2020-08-04",15.02
"946","2020-08-05",16.08
"947","2020-08-06",17.280001
"948","2020-08-07",16.959999
"949","2020-08-10",17.91
"950","2020-08-11",18.280001
"951","2020-08-12",18.09
"952","2020-08-13",17.48
"953","2020-08-14",17.549999
"954","2020-08-17",17.35
"955","2020-08-18",16.93
"956","2020-08-19",17.120001
"957","2020-08-20",16.940001
"958","2020-08-21",16.91
"959","2020-08-24",17.440001
"960","2020-08-25",17.440001
"961","2020-08-26",17.190001
"962","2020-08-27",17.43
"963","2020-08-28",18.01
"964","2020-08-31",17.52
"965","2020-09-01",17.540001
"966","2020-09-02",18.34
"967","2020-09-03",17.73
"968","2020-09-04",17.700001
"969","2020-09-08",17.299999
"970","2020-09-09",17.120001
