"","date","TMHC"
"188","2014-01-06",21.98
"189","2014-01-07",21.26
"190","2014-01-08",21.49
"191","2014-01-09",21.15
"192","2014-01-10",21.879999
"193","2014-01-13",21.139999
"194","2014-01-14",21
"195","2014-01-15",20.68
"196","2014-01-16",20.139999
"197","2014-01-17",20.120001
"198","2014-01-21",20.17
"199","2014-01-22",20.57
"200","2014-01-23",20.25
"201","2014-01-24",19.67
"202","2014-01-27",19.780001
"203","2014-01-28",20.43
"204","2014-01-29",20.469999
"205","2014-01-30",20.24
"206","2014-01-31",21.15
"207","2014-02-03",20.58
"208","2014-02-04",20.67
"209","2014-02-05",20.360001
"210","2014-02-06",21.299999
"211","2014-02-07",21.450001
"212","2014-02-10",21.26
"213","2014-02-11",21.290001
"214","2014-02-12",22.059999
"215","2014-02-13",23.02
"216","2014-02-14",22.99
"217","2014-02-18",23.27
"218","2014-02-19",22.620001
"219","2014-02-20",23.25
"220","2014-02-21",23.48
"221","2014-02-24",23.76
"222","2014-02-25",24.139999
"223","2014-02-26",25.549999
"224","2014-02-27",26.09
"225","2014-02-28",25.120001
"226","2014-03-03",25.18
"227","2014-03-04",25.32
"228","2014-03-05",25.34
"229","2014-03-06",25.1
"230","2014-03-07",25.17
"231","2014-03-10",24.219999
"232","2014-03-11",24.49
"233","2014-03-12",24.299999
"234","2014-03-13",23.52
"235","2014-03-14",23.26
"236","2014-03-17",23.709999
"237","2014-03-18",23.719999
"238","2014-03-19",24.049999
"239","2014-03-20",23.85
"240","2014-03-21",23.99
"241","2014-03-24",23.700001
"242","2014-03-25",23.860001
"243","2014-03-26",23.65
"244","2014-03-27",23.24
"245","2014-03-28",23.639999
"246","2014-03-31",23.5
"247","2014-04-01",23.68
"248","2014-04-02",24.129999
"249","2014-04-03",23.6
"250","2014-04-04",23.889999
"251","2014-04-07",23.559999
"252","2014-04-08",23.27
"253","2014-04-09",23.610001
"254","2014-04-10",23.41
"255","2014-04-11",22.610001
"256","2014-04-14",22.639999
"257","2014-04-15",22.299999
"258","2014-04-16",22.49
"259","2014-04-17",22.15
"260","2014-04-21",22.15
"261","2014-04-22",22.459999
"262","2014-04-23",21.700001
"263","2014-04-24",21.67
"264","2014-04-25",21.01
"265","2014-04-28",20.780001
"266","2014-04-29",20.969999
"267","2014-04-30",21.209999
"268","2014-05-01",21.51
"269","2014-05-02",22.129999
"270","2014-05-05",21.889999
"271","2014-05-06",20.959999
"272","2014-05-07",21.9
"273","2014-05-08",21.030001
"274","2014-05-09",21.59
"275","2014-05-12",22.01
"276","2014-05-13",21.65
"277","2014-05-14",20.77
"278","2014-05-15",20.190001
"279","2014-05-16",20.530001
"280","2014-05-19",20.41
"281","2014-05-20",20.040001
"282","2014-05-21",20.07
"283","2014-05-22",20.540001
"284","2014-05-23",21.18
"285","2014-05-27",21.4
"286","2014-05-28",21.08
"287","2014-05-29",21.120001
"288","2014-05-30",21.299999
"289","2014-06-02",20.99
"290","2014-06-03",20.85
"291","2014-06-04",20.67
"292","2014-06-05",20.67
"293","2014-06-06",21.370001
"294","2014-06-09",21.75
"295","2014-06-10",21.42
"296","2014-06-11",20.889999
"297","2014-06-12",20.610001
"298","2014-06-13",20.719999
"299","2014-06-16",20.969999
"300","2014-06-17",21.299999
"301","2014-06-18",21.360001
"302","2014-06-19",21.450001
"303","2014-06-20",21.209999
"304","2014-06-23",20.969999
"305","2014-06-24",21.4
"306","2014-06-25",21.780001
"307","2014-06-26",21.799999
"308","2014-06-27",21.799999
"309","2014-06-30",22.42
"310","2014-07-01",22.709999
"311","2014-07-02",22.67
"312","2014-07-03",22.809999
"313","2014-07-07",21.950001
"314","2014-07-08",21.6
"315","2014-07-09",21.309999
"316","2014-07-10",20.98
"317","2014-07-11",20.58
"318","2014-07-14",20.84
"319","2014-07-15",20.59
"320","2014-07-16",21.040001
"321","2014-07-17",20.25
"322","2014-07-18",20.379999
"323","2014-07-21",20.450001
"324","2014-07-22",20.809999
"325","2014-07-23",20.84
"326","2014-07-24",20.16
"327","2014-07-25",19.530001
"328","2014-07-28",19.040001
"329","2014-07-29",18.85
"330","2014-07-30",18.02
"331","2014-07-31",17.780001
"332","2014-08-01",17.549999
"333","2014-08-04",17.91
"334","2014-08-05",17.790001
"335","2014-08-06",17.799999
"336","2014-08-07",17.700001
"337","2014-08-08",18.65
"338","2014-08-11",18.67
"339","2014-08-12",18.709999
"340","2014-08-13",18.690001
"341","2014-08-14",19.200001
"342","2014-08-15",19.32
"343","2014-08-18",20.07
"344","2014-08-19",20.51
"345","2014-08-20",20.450001
"346","2014-08-21",20.33
"347","2014-08-22",20.4
"348","2014-08-25",20.16
"349","2014-08-26",20.08
"350","2014-08-27",19.99
"351","2014-08-28",19.83
"352","2014-08-29",19.84
"353","2014-09-02",19.65
"354","2014-09-03",18.969999
"355","2014-09-04",18.879999
"356","2014-09-05",18.84
"357","2014-09-08",18.940001
"358","2014-09-09",18.879999
"359","2014-09-10",19.209999
"360","2014-09-11",19.25
"361","2014-09-12",18.92
"362","2014-09-15",18.719999
"363","2014-09-16",18.870001
"364","2014-09-17",19.34
"365","2014-09-18",19.1
"366","2014-09-19",18.700001
"367","2014-09-22",18.16
"368","2014-09-23",18.059999
"369","2014-09-24",17.73
"370","2014-09-25",17.530001
"371","2014-09-26",17.280001
"372","2014-09-29",16.82
"373","2014-09-30",16.219999
"374","2014-10-01",16.52
"375","2014-10-02",16.549999
"376","2014-10-03",16.549999
"377","2014-10-06",16.85
"378","2014-10-07",16.5
"379","2014-10-08",16.84
"380","2014-10-09",16.27
"381","2014-10-10",15.7
"382","2014-10-13",15.13
"383","2014-10-14",15.58
"384","2014-10-15",16.200001
"385","2014-10-16",16.360001
"386","2014-10-17",17.030001
"387","2014-10-20",17.84
"388","2014-10-21",17.940001
"389","2014-10-22",17.879999
"390","2014-10-23",18.1
"391","2014-10-24",17.83
"392","2014-10-27",17.870001
"393","2014-10-28",18.040001
"394","2014-10-29",17.110001
"395","2014-10-30",17.26
"396","2014-10-31",17.24
"397","2014-11-03",17.530001
"398","2014-11-04",17.280001
"399","2014-11-05",18.610001
"400","2014-11-06",18.370001
"401","2014-11-07",18.92
"402","2014-11-10",18.639999
"403","2014-11-11",19.200001
"404","2014-11-12",18.98
"405","2014-11-13",18.780001
"406","2014-11-14",18.85
"407","2014-11-17",19.120001
"408","2014-11-18",19.26
"409","2014-11-19",19.18
"410","2014-11-20",19.68
"411","2014-11-21",19.77
"412","2014-11-24",19.82
"413","2014-11-25",19.83
"414","2014-11-26",19.889999
"415","2014-11-28",19.34
"416","2014-12-01",18.58
"417","2014-12-02",18.719999
"418","2014-12-03",18.35
"419","2014-12-04",17.370001
"420","2014-12-05",17
"421","2014-12-08",17.15
"422","2014-12-09",17.450001
"423","2014-12-10",16.860001
"424","2014-12-11",17.09
"425","2014-12-12",16.620001
"426","2014-12-15",16.32
"427","2014-12-16",17.200001
"428","2014-12-17",17.959999
"429","2014-12-18",18.09
"430","2014-12-19",18.18
"431","2014-12-22",18.110001
"432","2014-12-23",18.219999
"433","2014-12-24",18.18
"434","2014-12-26",18.33
"435","2014-12-29",18.65
"436","2014-12-30",18.77
"437","2014-12-31",18.889999
"438","2015-01-02",18.9
"439","2015-01-05",17.98
"440","2015-01-06",17.559999
"441","2015-01-07",18.82
"442","2015-01-08",19.27
"443","2015-01-09",19.290001
"444","2015-01-12",19.58
"445","2015-01-13",18.51
"446","2015-01-14",18.24
"447","2015-01-15",16.889999
"448","2015-01-16",17.35
"449","2015-01-20",16.059999
"450","2015-01-21",16.35
"451","2015-01-22",16.26
"452","2015-01-23",16.57
"453","2015-01-26",17.290001
"454","2015-01-27",17.26
"455","2015-01-28",17.370001
"456","2015-01-29",18
"457","2015-01-30",17.77
"458","2015-02-02",17.73
"459","2015-02-03",18.299999
"460","2015-02-04",18.469999
"461","2015-02-05",17.780001
"462","2015-02-06",18.41
"463","2015-02-09",18.73
"464","2015-02-10",19
"465","2015-02-11",18.66
"466","2015-02-12",19.049999
"467","2015-02-13",18.959999
"468","2015-02-17",18.969999
"469","2015-02-18",18.940001
"470","2015-02-19",18.91
"471","2015-02-20",18.75
"472","2015-02-23",18.540001
"473","2015-02-24",19.15
"474","2015-02-25",18.860001
"475","2015-02-26",19.16
"476","2015-02-27",19.280001
"477","2015-03-02",19.389999
"478","2015-03-03",18.690001
"479","2015-03-04",19.219999
"480","2015-03-05",19.27
"481","2015-03-06",18.9
"482","2015-03-09",18.83
"483","2015-03-10",18.59
"484","2015-03-11",19.049999
"485","2015-03-12",19.18
"486","2015-03-13",18.99
"487","2015-03-16",18.91
"488","2015-03-17",18.790001
"489","2015-03-18",19.280001
"490","2015-03-19",19
"491","2015-03-20",19.85
"492","2015-03-23",19.719999
"493","2015-03-24",20.15
"494","2015-03-25",20.129999
"495","2015-03-26",20
"496","2015-03-27",20.48
"497","2015-03-30",21.01
"498","2015-03-31",20.85
"499","2015-04-01",20.459999
"500","2015-04-02",20.809999
"501","2015-04-06",21.040001
"502","2015-04-07",20.639999
"503","2015-04-08",20.9
"504","2015-04-09",20.49
"505","2015-04-10",20.299999
"506","2015-04-13",20.379999
"507","2015-04-14",20.48
"508","2015-04-15",20.77
"509","2015-04-16",20.299999
"510","2015-04-17",20.030001
"511","2015-04-20",19.860001
"512","2015-04-21",20.440001
"513","2015-04-22",19.93
"514","2015-04-23",19.139999
"515","2015-04-24",19.549999
"516","2015-04-27",19.290001
"517","2015-04-28",19.370001
"518","2015-04-29",19.01
"519","2015-04-30",18.52
"520","2015-05-01",18.690001
"521","2015-05-04",18.41
"522","2015-05-05",18.26
"523","2015-05-06",18.450001
"524","2015-05-07",18.440001
"525","2015-05-08",18.700001
"526","2015-05-11",18.52
"527","2015-05-12",18.68
"528","2015-05-13",18.48
"529","2015-05-14",18.99
"530","2015-05-15",19.4
"531","2015-05-18",19.5
"532","2015-05-19",19.76
"533","2015-05-20",20.1
"534","2015-05-21",20.040001
"535","2015-05-22",19.99
"536","2015-05-26",19.51
"537","2015-05-27",19.5
"538","2015-05-28",19.76
"539","2015-05-29",19.24
"540","2015-06-01",19.389999
"541","2015-06-02",19.620001
"542","2015-06-03",19.74
"543","2015-06-04",19.370001
"544","2015-06-05",19.389999
"545","2015-06-08",19.32
"546","2015-06-09",19.030001
"547","2015-06-10",19.450001
"548","2015-06-11",19.809999
"549","2015-06-12",20.09
"550","2015-06-15",20.450001
"551","2015-06-16",20.219999
"552","2015-06-17",19.99
"553","2015-06-18",20
"554","2015-06-19",20.34
"555","2015-06-22",20.84
"556","2015-06-23",20.92
"557","2015-06-24",20.969999
"558","2015-06-25",21.08
"559","2015-06-26",21.33
"560","2015-06-29",20.66
"561","2015-06-30",20.360001
"562","2015-07-01",20.469999
"563","2015-07-02",20.33
"564","2015-07-06",20.41
"565","2015-07-07",20.620001
"566","2015-07-08",20.32
"567","2015-07-09",20.02
"568","2015-07-10",20.5
"569","2015-07-13",20.629999
"570","2015-07-14",20.879999
"571","2015-07-15",20.459999
"572","2015-07-16",20.33
"573","2015-07-17",19.9
"574","2015-07-20",19.700001
"575","2015-07-21",19.65
"576","2015-07-22",20.110001
"577","2015-07-23",19.76
"578","2015-07-24",19
"579","2015-07-27",18.969999
"580","2015-07-28",19.219999
"581","2015-07-29",19.35
"582","2015-07-30",19.219999
"583","2015-07-31",19.25
"584","2015-08-03",19.24
"585","2015-08-04",18.92
"586","2015-08-05",19.459999
"587","2015-08-06",19.950001
"588","2015-08-07",19.860001
"589","2015-08-10",20.190001
"590","2015-08-11",19.940001
"591","2015-08-12",20.01
"592","2015-08-13",20.15
"593","2015-08-14",20.1
"594","2015-08-17",20.67
"595","2015-08-18",21.24
"596","2015-08-19",21.299999
"597","2015-08-20",21.27
"598","2015-08-21",20.559999
"599","2015-08-24",19.559999
"600","2015-08-25",18.91
"601","2015-08-26",19.4
"602","2015-08-27",19.41
"603","2015-08-28",19.43
"604","2015-08-31",19.950001
"605","2015-09-01",19.33
"606","2015-09-02",19.860001
"607","2015-09-03",19.98
"608","2015-09-04",19.32
"609","2015-09-08",20.09
"610","2015-09-09",19.620001
"611","2015-09-10",19.280001
"612","2015-09-11",19.59
"613","2015-09-14",19.16
"614","2015-09-15",19.09
"615","2015-09-16",19.23
"616","2015-09-17",19.700001
"617","2015-09-18",19.17
"618","2015-09-21",19.15
"619","2015-09-22",18.870001
"620","2015-09-23",19.24
"621","2015-09-24",19.459999
"622","2015-09-25",19.299999
"623","2015-09-28",19.049999
"624","2015-09-29",18.6
"625","2015-09-30",18.66
"626","2015-10-01",18.83
"627","2015-10-02",19.139999
"628","2015-10-05",19.85
"629","2015-10-06",19.110001
"630","2015-10-07",19.76
"631","2015-10-08",19.959999
"632","2015-10-09",20.190001
"633","2015-10-12",20.18
"634","2015-10-13",19.719999
"635","2015-10-14",18.92
"636","2015-10-15",19.219999
"637","2015-10-16",19.17
"638","2015-10-19",19.59
"639","2015-10-20",20.059999
"640","2015-10-21",19.98
"641","2015-10-22",19.27
"642","2015-10-23",19.139999
"643","2015-10-26",19.209999
"644","2015-10-27",18.780001
"645","2015-10-28",19.15
"646","2015-10-29",18.389999
"647","2015-10-30",18.43
"648","2015-11-02",18.5
"649","2015-11-03",18.780001
"650","2015-11-04",17.889999
"651","2015-11-05",17.6
"652","2015-11-06",17.450001
"653","2015-11-09",16.68
"654","2015-11-10",16.73
"655","2015-11-11",16.91
"656","2015-11-12",16.129999
"657","2015-11-13",16.1
"658","2015-11-16",16.48
"659","2015-11-17",16.16
"660","2015-11-18",16.58
"661","2015-11-19",16.700001
"662","2015-11-20",17.129999
"663","2015-11-23",17.26
"664","2015-11-24",17.43
"665","2015-11-25",17.870001
"666","2015-11-27",17.690001
"667","2015-11-30",17.5
"668","2015-12-01",17.870001
"669","2015-12-02",17.17
"670","2015-12-03",17.15
"671","2015-12-04",17.41
"672","2015-12-07",16.91
"673","2015-12-08",16.33
"674","2015-12-09",15.87
"675","2015-12-10",16.09
"676","2015-12-11",15.68
"677","2015-12-14",15.44
"678","2015-12-15",15.53
"679","2015-12-16",16.129999
"680","2015-12-17",15.45
"681","2015-12-18",15.43
"682","2015-12-21",15.99
"683","2015-12-22",16.370001
"684","2015-12-23",16.48
"685","2015-12-24",16.4
"686","2015-12-28",16.290001
"687","2015-12-29",16.41
"688","2015-12-30",16.18
"689","2015-12-31",16
"690","2016-01-04",15.73
"691","2016-01-05",15.52
"692","2016-01-06",15.07
"693","2016-01-07",14.18
"694","2016-01-08",13.72
"695","2016-01-11",13.9
"696","2016-01-12",13.67
"697","2016-01-13",13.02
"698","2016-01-14",12.95
"699","2016-01-15",12.7
"700","2016-01-19",12.33
"701","2016-01-20",11.58
"702","2016-01-21",11.64
"703","2016-01-22",12.24
"704","2016-01-25",11.44
"705","2016-01-26",11.87
"706","2016-01-27",11.59
"707","2016-01-28",11.55
"708","2016-01-29",12.05
"709","2016-02-01",11.92
"710","2016-02-02",11.75
"711","2016-02-03",11.63
"712","2016-02-04",12.19
"713","2016-02-05",11.51
"714","2016-02-08",11.3
"715","2016-02-09",11.6
"716","2016-02-10",12.11
"717","2016-02-11",11.85
"718","2016-02-12",12.35
"719","2016-02-16",12.92
"720","2016-02-17",13.3
"721","2016-02-18",13.31
"722","2016-02-19",13.25
"723","2016-02-22",13.51
"724","2016-02-23",13.42
"725","2016-02-24",13.7
"726","2016-02-25",13.78
"727","2016-02-26",13.72
"728","2016-02-29",13.91
"729","2016-03-01",14.25
"730","2016-03-02",14.02
"731","2016-03-03",14.39
"732","2016-03-04",13.89
"733","2016-03-07",14.01
"734","2016-03-08",13.8
"735","2016-03-09",13.96
"736","2016-03-10",13.81
"737","2016-03-11",14.05
"738","2016-03-14",14.06
"739","2016-03-15",13.72
"740","2016-03-16",13.95
"741","2016-03-17",14.2
"742","2016-03-18",14.4
"743","2016-03-21",14.25
"744","2016-03-22",14.04
"745","2016-03-23",13.43
"746","2016-03-24",13.38
"747","2016-03-28",13.52
"748","2016-03-29",13.97
"749","2016-03-30",14.2
"750","2016-03-31",14.12
"751","2016-04-01",14.21
"752","2016-04-04",14.05
"753","2016-04-05",14.24
"754","2016-04-06",14.67
"755","2016-04-07",14.88
"756","2016-04-08",14.67
"757","2016-04-11",14.71
"758","2016-04-12",14.6
"759","2016-04-13",15.23
"760","2016-04-14",15.14
"761","2016-04-15",15.14
"762","2016-04-18",15.34
"763","2016-04-19",15.1
"764","2016-04-20",15.16
"765","2016-04-21",15.37
"766","2016-04-22",15.31
"767","2016-04-25",15.04
"768","2016-04-26",15.11
"769","2016-04-27",15.46
"770","2016-04-28",14.59
"771","2016-04-29",14.4
"772","2016-05-02",14.26
"773","2016-05-03",14.12
"774","2016-05-04",13.79
"775","2016-05-05",13.58
"776","2016-05-06",13.75
"777","2016-05-09",14.12
"778","2016-05-10",14.05
"779","2016-05-11",13.8
"780","2016-05-12",13.84
"781","2016-05-13",13.68
"782","2016-05-16",13.82
"783","2016-05-17",13.9
"784","2016-05-18",13.68
"785","2016-05-19",13.54
"786","2016-05-20",13.97
"787","2016-05-23",13.9
"788","2016-05-24",14.76
"789","2016-05-25",14.92
"790","2016-05-26",14.93
"791","2016-05-27",14.97
"792","2016-05-31",14.9
"793","2016-06-01",15.06
"794","2016-06-02",15.06
"795","2016-06-03",15.03
"796","2016-06-06",15.33
"797","2016-06-07",15.84
"798","2016-06-08",16.040001
"799","2016-06-09",15.99
"800","2016-06-10",15.41
"801","2016-06-13",14.86
"802","2016-06-14",14.69
"803","2016-06-15",14.92
"804","2016-06-16",14.97
"805","2016-06-17",15.58
"806","2016-06-20",15.7
"807","2016-06-21",15.43
"808","2016-06-22",15.22
"809","2016-06-23",15.39
"810","2016-06-24",14.87
"811","2016-06-27",13.79
"812","2016-06-28",14.03
"813","2016-06-29",14.63
"814","2016-06-30",14.84
"815","2016-07-01",14.99
"816","2016-07-05",14.65
"817","2016-07-06",15.3
"818","2016-07-07",15.5
"819","2016-07-08",16.059999
"820","2016-07-11",16.09
"821","2016-07-12",16.200001
"822","2016-07-13",16.18
"823","2016-07-14",16.23
"824","2016-07-15",16.209999
"825","2016-07-18",16.360001
"826","2016-07-19",16.360001
"827","2016-07-20",16.6
"828","2016-07-21",16.690001
"829","2016-07-22",16.76
"830","2016-07-25",16.860001
"831","2016-07-26",17.1
"832","2016-07-27",17.209999
"833","2016-07-28",16.85
"834","2016-07-29",16.25
"835","2016-08-01",16.200001
"836","2016-08-02",15.95
"837","2016-08-03",16.73
"838","2016-08-04",16.84
"839","2016-08-05",17.379999
"840","2016-08-08",17.370001
"841","2016-08-09",17.33
"842","2016-08-10",17.040001
"843","2016-08-11",17.17
"844","2016-08-12",16.889999
"845","2016-08-15",17.27
"846","2016-08-16",17.17
"847","2016-08-17",17.15
"848","2016-08-18",17.16
"849","2016-08-19",17.16
"850","2016-08-22",17.200001
"851","2016-08-23",17.690001
"852","2016-08-24",17.41
"853","2016-08-25",17.389999
"854","2016-08-26",17.25
"855","2016-08-29",17.459999
"856","2016-08-30",17.780001
"857","2016-08-31",17.639999
"858","2016-09-01",17.57
"859","2016-09-02",17.68
"860","2016-09-06",17.93
"861","2016-09-07",18.049999
"862","2016-09-08",17.75
"863","2016-09-09",16.93
"864","2016-09-12",17.35
"865","2016-09-13",16.639999
"866","2016-09-14",16.719999
"867","2016-09-15",16.790001
"868","2016-09-16",16.459999
"869","2016-09-19",16.700001
"870","2016-09-20",16.309999
"871","2016-09-21",16.41
"872","2016-09-22",17.18
"873","2016-09-23",17.190001
"874","2016-09-26",17.290001
"875","2016-09-27",17.309999
"876","2016-09-28",17.67
"877","2016-09-29",17.34
"878","2016-09-30",17.6
"879","2016-10-03",17.48
"880","2016-10-04",17.450001
"881","2016-10-05",17.67
"882","2016-10-06",17.75
"883","2016-10-07",17.42
"884","2016-10-10",17.52
"885","2016-10-11",17.43
"886","2016-10-12",17.58
"887","2016-10-13",17.280001
"888","2016-10-14",17.389999
"889","2016-10-17",17.52
"890","2016-10-18",17.459999
"891","2016-10-19",17.67
"892","2016-10-20",17.379999
"893","2016-10-21",17.440001
"894","2016-10-24",17.5
"895","2016-10-25",17.290001
"896","2016-10-26",17.200001
"897","2016-10-27",16.799999
"898","2016-10-28",17.07
"899","2016-10-31",17.059999
"900","2016-11-01",16.57
"901","2016-11-02",17.33
"902","2016-11-03",17.6
"903","2016-11-04",17.959999
"904","2016-11-07",18.139999
"905","2016-11-08",17.93
"906","2016-11-09",18.200001
"907","2016-11-10",19.040001
"908","2016-11-11",18.940001
"909","2016-11-14",19
"910","2016-11-15",19.049999
"911","2016-11-16",18.93
"912","2016-11-17",19.51
"913","2016-11-18",19.67
"914","2016-11-21",19.879999
"915","2016-11-22",19.940001
"916","2016-11-23",20.1
"917","2016-11-25",20.6
"918","2016-11-28",20.35
"919","2016-11-29",20.370001
"920","2016-11-30",19.809999
"921","2016-12-01",19.17
"922","2016-12-02",19.440001
"923","2016-12-05",19.780001
"924","2016-12-06",20.33
"925","2016-12-07",20.809999
"926","2016-12-08",20.98
"927","2016-12-09",20.709999
"928","2016-12-12",20.620001
"929","2016-12-13",20.33
"930","2016-12-14",19.84
"931","2016-12-15",19.27
"932","2016-12-16",19.75
"933","2016-12-19",19.98
"934","2016-12-20",20
"935","2016-12-21",20.1
"936","2016-12-22",19.6
"937","2016-12-23",19.75
"938","2016-12-27",19.83
"939","2016-12-28",19.549999
"940","2016-12-29",19.450001
"941","2016-12-30",19.26
"942","2017-01-03",19.4
"943","2017-01-04",19.5
"944","2017-01-05",19.469999
"945","2017-01-06",19.15
"946","2017-01-09",19.209999
"947","2017-01-10",19.450001
"948","2017-01-11",19.42
"949","2017-01-12",19.530001
"950","2017-01-13",19.940001
"951","2017-01-17",20.059999
"952","2017-01-18",20.139999
"953","2017-01-19",20.17
"954","2017-01-20",19.959999
"955","2017-01-23",19.969999
"956","2017-01-24",21.01
"957","2017-01-25",21.27
"958","2017-01-26",21.57
"959","2017-01-27",21.290001
"960","2017-01-30",20.959999
"961","2017-01-31",19.4
"962","2017-02-01",18.690001
"963","2017-02-02",18.74
"964","2017-02-03",19
"965","2017-02-06",18.99
"966","2017-02-07",18.77
"967","2017-02-08",18.76
"968","2017-02-09",18.65
"969","2017-02-10",19.040001
"970","2017-02-13",18.969999
"971","2017-02-14",18.84
"972","2017-02-15",19.030001
