"","date","ALLK"
"160","2019-03-08",36.830002
"161","2019-03-11",39.25
"162","2019-03-12",39.110001
"163","2019-03-13",39.68
"164","2019-03-14",38.52
"165","2019-03-15",39.369999
"166","2019-03-18",39.669998
"167","2019-03-19",39.200001
"168","2019-03-20",38.080002
"169","2019-03-21",38.02
"170","2019-03-22",36.299999
"171","2019-03-25",36.700001
"172","2019-03-26",39.16
"173","2019-03-27",40.330002
"174","2019-03-28",40.549999
"175","2019-03-29",40.5
"176","2019-04-01",42.59
"177","2019-04-02",42.299999
"178","2019-04-03",42.23
"179","2019-04-04",41.82
"180","2019-04-05",43.150002
"181","2019-04-08",43.34
"182","2019-04-09",40.970001
"183","2019-04-10",39.849998
"184","2019-04-11",38.950001
"185","2019-04-12",37.790001
"186","2019-04-15",37.599998
"187","2019-04-16",36.990002
"188","2019-04-17",36
"189","2019-04-18",37.650002
"190","2019-04-22",37.610001
"191","2019-04-23",39.200001
"192","2019-04-24",38.119999
"193","2019-04-25",38.84
"194","2019-04-26",40.619999
"195","2019-04-29",41.98
"196","2019-04-30",39.209999
"197","2019-05-01",37.700001
"198","2019-05-02",37.049999
"199","2019-05-03",37.91
"200","2019-05-06",39.950001
"201","2019-05-07",39.09
"202","2019-05-08",40.450001
"203","2019-05-09",42.200001
"204","2019-05-10",42.200001
"205","2019-05-13",40.700001
"206","2019-05-14",41.599998
"207","2019-05-15",41.650002
"208","2019-05-16",42.759998
"209","2019-05-17",43.220001
"210","2019-05-20",43.189999
"211","2019-05-21",44.73
"212","2019-05-22",43.990002
"213","2019-05-23",43.669998
"214","2019-05-24",44.349998
"215","2019-05-28",44.529999
"216","2019-05-29",43.110001
"217","2019-05-30",39.740002
"218","2019-05-31",39.200001
"219","2019-06-03",40.049999
"220","2019-06-04",39.779999
"221","2019-06-05",39.959999
"222","2019-06-06",40
"223","2019-06-07",40.560001
"224","2019-06-10",41.139999
"225","2019-06-11",40.939999
"226","2019-06-12",41.080002
"227","2019-06-13",41.240002
"228","2019-06-14",42.029999
"229","2019-06-17",43.299999
"230","2019-06-18",44.450001
"231","2019-06-19",44.130001
"232","2019-06-20",44.630001
"233","2019-06-21",44.240002
"234","2019-06-24",41.139999
"235","2019-06-25",40.41
"236","2019-06-26",40.790001
"237","2019-06-27",42.150002
"238","2019-06-28",43.330002
"239","2019-07-01",43.889999
"240","2019-07-02",43.009998
"241","2019-07-03",43.490002
"242","2019-07-05",42.41
"243","2019-07-08",40.599998
"244","2019-07-09",38.720001
"245","2019-07-10",37.23
"246","2019-07-11",35.389999
"247","2019-07-12",35.860001
"248","2019-07-15",35.959999
"249","2019-07-16",32.919998
"250","2019-07-17",32.490002
"251","2019-07-18",31.77
"252","2019-07-19",31.58
"253","2019-07-22",31.709999
"254","2019-07-23",32.619999
"255","2019-07-24",33.360001
"256","2019-07-25",33.5
"257","2019-07-26",33.919998
"258","2019-07-29",34.57
"259","2019-07-30",34.799999
"260","2019-07-31",34.77
"261","2019-08-01",32.490002
"262","2019-08-02",31
"263","2019-08-05",65.260002
"264","2019-08-06",79.470001
"265","2019-08-07",87.5
"266","2019-08-08",83.809998
"267","2019-08-09",84.879997
"268","2019-08-12",88.110001
"269","2019-08-13",87.599998
"270","2019-08-14",84
"271","2019-08-15",83.339996
"272","2019-08-16",88.720001
"273","2019-08-19",89.120003
"274","2019-08-20",88
"275","2019-08-21",89.730003
"276","2019-08-22",87.5
"277","2019-08-23",86.550003
"278","2019-08-26",87.400002
"279","2019-08-27",87.650002
"280","2019-08-28",86.800003
"281","2019-08-29",87.860001
"282","2019-08-30",88.459999
"283","2019-09-03",84.660004
"284","2019-09-04",83.849998
"285","2019-09-05",85
"286","2019-09-06",85.32
"287","2019-09-09",78.260002
"288","2019-09-10",81.080002
"289","2019-09-11",83.160004
"290","2019-09-12",83.639999
"291","2019-09-13",85.419998
"292","2019-09-16",85.300003
"293","2019-09-17",84.260002
"294","2019-09-18",81.360001
"295","2019-09-19",82.699997
"296","2019-09-20",87.370003
"297","2019-09-23",83.099998
"298","2019-09-24",81.400002
"299","2019-09-25",81.57
"300","2019-09-26",79
"301","2019-09-27",79.07
"302","2019-09-30",78.629997
"303","2019-10-01",79.639999
"304","2019-10-02",81.919998
"305","2019-10-03",80.779999
"306","2019-10-04",77.349998
"307","2019-10-07",70.099998
"308","2019-10-08",66.5
"309","2019-10-09",66.489998
"310","2019-10-10",67.400002
"311","2019-10-11",66.870003
"312","2019-10-14",66.730003
"313","2019-10-15",69.970001
"314","2019-10-16",71.330002
"315","2019-10-17",73.099998
"316","2019-10-18",72.610001
"317","2019-10-21",73.440002
"318","2019-10-22",73.860001
"319","2019-10-23",72.669998
"320","2019-10-24",69.389999
"321","2019-10-25",70.220001
"322","2019-10-28",73.720001
"323","2019-10-29",74
"324","2019-10-30",73.139999
"325","2019-10-31",68.599998
"326","2019-11-01",70.949997
"327","2019-11-04",70
"328","2019-11-05",71.720001
"329","2019-11-06",68.650002
"330","2019-11-07",71.470001
"331","2019-11-08",74.730003
"332","2019-11-11",73.769997
"333","2019-11-12",74.989998
"334","2019-11-13",75.089996
"335","2019-11-14",76.169998
"336","2019-11-15",72.720001
"337","2019-11-18",76.550003
"338","2019-11-19",81.660004
"339","2019-11-20",88.580002
"340","2019-11-21",84.059998
"341","2019-11-22",87.019997
"342","2019-11-25",90.75
"343","2019-11-26",93.459999
"344","2019-11-27",96.919998
"345","2019-11-29",95
"346","2019-12-02",95.980003
"347","2019-12-03",95.940002
"348","2019-12-04",137.729996
"349","2019-12-05",123.059998
"350","2019-12-06",117.360001
"351","2019-12-09",121.07
"352","2019-12-10",120.889999
"353","2019-12-11",121.260002
"354","2019-12-12",125.970001
"355","2019-12-13",123.190002
"356","2019-12-16",125.330002
"357","2019-12-17",132.529999
"358","2019-12-18",119.279999
"359","2019-12-19",109.800003
"360","2019-12-20",108.760002
"361","2019-12-23",102.459999
"362","2019-12-24",102.440002
"363","2019-12-26",100.510002
"364","2019-12-27",97.690002
"365","2019-12-30",96.099998
"366","2019-12-31",95.360001
"367","2020-01-02",93.290001
"368","2020-01-03",93.389999
"369","2020-01-06",91.959999
"370","2020-01-07",89.440002
"371","2020-01-08",89.5
"372","2020-01-09",88.339996
"373","2020-01-10",88.129997
"374","2020-01-13",82.57
"375","2020-01-14",82.07
"376","2020-01-15",82.709999
"377","2020-01-16",84.150002
"378","2020-01-17",83.07
"379","2020-01-21",82.599998
"380","2020-01-22",83.25
"381","2020-01-23",75.620003
"382","2020-01-24",69.889999
"383","2020-01-27",73.599998
"384","2020-01-28",77.449997
"385","2020-01-29",75.489998
"386","2020-01-30",77.040001
"387","2020-01-31",72.199997
"388","2020-02-03",74.040001
"389","2020-02-04",73.989998
"390","2020-02-05",76.669998
"391","2020-02-06",70.43
"392","2020-02-07",69.730003
"393","2020-02-10",69.730003
"394","2020-02-11",67.150002
"395","2020-02-12",68.709999
"396","2020-02-13",69.900002
"397","2020-02-14",66.330002
"398","2020-02-18",63.580002
"399","2020-02-19",63.610001
"400","2020-02-20",63.860001
"401","2020-02-21",65.620003
"402","2020-02-24",65.349998
"403","2020-02-25",64.669998
"404","2020-02-26",61.990002
"405","2020-02-27",62.18
"406","2020-02-28",62.330002
"407","2020-03-02",65.5
"408","2020-03-03",63.66
"409","2020-03-04",66.379997
"410","2020-03-05",59.540001
"411","2020-03-06",61.419998
"412","2020-03-09",59.299999
"413","2020-03-10",62.889999
"414","2020-03-11",58.299999
"415","2020-03-12",51.740002
"416","2020-03-13",52.610001
"417","2020-03-16",47.07
"418","2020-03-17",49.27
"419","2020-03-18",53.27
"420","2020-03-19",59.310001
"421","2020-03-20",58.919998
"422","2020-03-23",56.619999
"423","2020-03-24",59.119999
"424","2020-03-25",50.889999
"425","2020-03-26",50.639999
"426","2020-03-27",47.939999
"427","2020-03-30",44.77
"428","2020-03-31",44.490002
"429","2020-04-01",44.040001
"430","2020-04-02",45.389999
"431","2020-04-03",45.009998
"432","2020-04-06",48.150002
"433","2020-04-07",49.18
"434","2020-04-08",54.509998
"435","2020-04-09",62.990002
"436","2020-04-13",62.689999
"437","2020-04-14",65.169998
"438","2020-04-15",61.459999
"439","2020-04-16",60.950001
"440","2020-04-17",63.060001
"441","2020-04-20",65.5
"442","2020-04-21",63.860001
"443","2020-04-22",64.25
"444","2020-04-23",65.080002
"445","2020-04-24",69.910004
"446","2020-04-27",73.360001
"447","2020-04-28",64.160004
"448","2020-04-29",65.93
"449","2020-04-30",65.760002
"450","2020-05-01",60.16
"451","2020-05-04",57.57
"452","2020-05-05",59.580002
"453","2020-05-06",58.310001
"454","2020-05-07",61.400002
"455","2020-05-08",62.82
"456","2020-05-11",75.019997
"457","2020-05-12",71.040001
"458","2020-05-13",65.57
"459","2020-05-14",65.279999
"460","2020-05-15",67.650002
"461","2020-05-18",71.769997
"462","2020-05-19",70.989998
"463","2020-05-20",77.309998
"464","2020-05-21",74.629997
"465","2020-05-22",76.559998
"466","2020-05-26",72.540001
"467","2020-05-27",73.739998
"468","2020-05-28",69.419998
"469","2020-05-29",65
"470","2020-06-01",65.580002
"471","2020-06-02",69.519997
"472","2020-06-03",66.199997
"473","2020-06-04",62.75
"474","2020-06-05",66.809998
"475","2020-06-08",71.459999
"476","2020-06-09",71.199997
"477","2020-06-10",73.199997
"478","2020-06-11",69.800003
"479","2020-06-12",67.800003
"480","2020-06-15",73.849998
"481","2020-06-16",75.910004
"482","2020-06-17",74.870003
"483","2020-06-18",77.760002
"484","2020-06-19",79.709999
"485","2020-06-22",79.989998
"486","2020-06-23",79.599998
"487","2020-06-24",77.860001
"488","2020-06-25",80.690002
"489","2020-06-26",74.800003
"490","2020-06-29",72.779999
"491","2020-06-30",71.860001
"492","2020-07-01",67.290001
"493","2020-07-02",66.900002
"494","2020-07-06",66.43
"495","2020-07-07",67.410004
"496","2020-07-08",68.860001
"497","2020-07-09",67.080002
"498","2020-07-10",68.379997
"499","2020-07-13",67.599998
"500","2020-07-14",72
"501","2020-07-15",76.260002
"502","2020-07-16",79.389999
"503","2020-07-17",81.339996
"504","2020-07-20",83.870003
"505","2020-07-21",83.370003
"506","2020-07-22",82.919998
"507","2020-07-23",84.099998
"508","2020-07-24",83.529999
"509","2020-07-27",84.519997
"510","2020-07-28",81.019997
"511","2020-07-29",79.559998
"512","2020-07-30",77.589996
"513","2020-07-31",75.07
"514","2020-08-03",79.550003
"515","2020-08-04",79.68
"516","2020-08-05",80.959999
"517","2020-08-06",82.690002
"518","2020-08-07",84.989998
"519","2020-08-10",86.5
"520","2020-08-11",84.529999
"521","2020-08-12",87.639999
"522","2020-08-13",87.489998
"523","2020-08-14",87.769997
"524","2020-08-17",90.720001
"525","2020-08-18",88.559998
"526","2020-08-19",88.349998
"527","2020-08-20",87.849998
"528","2020-08-21",87.970001
"529","2020-08-24",87.300003
"530","2020-08-25",90.989998
"531","2020-08-26",87.080002
"532","2020-08-27",88.279999
"533","2020-08-28",89.970001
"534","2020-08-31",89.580002
"535","2020-09-01",86.690002
"536","2020-09-02",84.080002
"537","2020-09-03",81.910004
"538","2020-09-04",83.720001
"539","2020-09-08",84.580002
"540","2020-09-09",90.150002
"541","2020-09-10",81.519997
"542","2020-09-11",77.43
"543","2020-09-14",80.660004
"544","2020-09-15",82.589996
"545","2020-09-16",80.870003
"546","2020-09-17",81.230003
"547","2020-09-18",84.120003
"548","2020-09-21",79.93
"549","2020-09-22",79.18
"550","2020-09-23",78.510002
"551","2020-09-24",78.110001
"552","2020-09-25",80.279999
"553","2020-09-28",77.349998
"554","2020-09-29",79.879997
"555","2020-09-30",81.449997
"556","2020-10-01",80.629997
"557","2020-10-02",79.849998
"558","2020-10-05",84.660004
"559","2020-10-06",83.849998
"560","2020-10-07",84.410004
"561","2020-10-08",84.290001
"562","2020-10-09",82.489998
"563","2020-10-12",82.349998
"564","2020-10-13",82.419998
"565","2020-10-14",81.989998
"566","2020-10-15",81.5
"567","2020-10-16",80.860001
"568","2020-10-19",80.889999
"569","2020-10-20",80.889999
"570","2020-10-21",79.580002
"571","2020-10-22",86.330002
"572","2020-10-23",89.839996
"573","2020-10-26",91.059998
"574","2020-10-27",93.529999
"575","2020-10-28",84.050003
"576","2020-10-29",88.830002
"577","2020-10-30",95.129997
"578","2020-11-02",87.849998
"579","2020-11-03",97.57
"580","2020-11-04",102.419998
"581","2020-11-05",98.870003
"582","2020-11-06",99.269997
"583","2020-11-09",104.220001
"584","2020-11-10",100.989998
"585","2020-11-11",102.769997
"586","2020-11-12",99.870003
"587","2020-11-13",100.720001
"588","2020-11-16",100.029999
"589","2020-11-17",101.480003
"590","2020-11-18",98.480003
"591","2020-11-19",98.599998
"592","2020-11-20",101.410004
"593","2020-11-23",103.629997
"594","2020-11-24",105.199997
"595","2020-11-25",103.730003
"596","2020-11-27",104.709999
