"","date","FLOW"
"248","2016-09-09",29.110001
"249","2016-09-12",28.969999
"250","2016-09-13",27.139999
"251","2016-09-14",26.959999
"252","2016-09-15",28.07
"253","2016-09-16",27.84
"254","2016-09-19",28.32
"255","2016-09-20",28.120001
"256","2016-09-21",29.540001
"257","2016-09-22",30.309999
"258","2016-09-23",29.98
"259","2016-09-26",29.129999
"260","2016-09-27",29.02
"261","2016-09-28",29.690001
"262","2016-09-29",30.51
"263","2016-09-30",30.92
"264","2016-10-03",30.610001
"265","2016-10-04",30.24
"266","2016-10-05",30.610001
"267","2016-10-06",29.610001
"268","2016-10-07",28.17
"269","2016-10-10",27.77
"270","2016-10-11",27.629999
"271","2016-10-12",27.360001
"272","2016-10-13",26.99
"273","2016-10-14",26.940001
"274","2016-10-17",26.280001
"275","2016-10-18",25.530001
"276","2016-10-19",26.35
"277","2016-10-20",26.790001
"278","2016-10-21",27.030001
"279","2016-10-24",26.65
"280","2016-10-25",26.530001
"281","2016-10-26",26.85
"282","2016-10-27",26.6
"283","2016-10-28",25.59
"284","2016-10-31",25.09
"285","2016-11-01",24.32
"286","2016-11-02",23.139999
"287","2016-11-03",24.07
"288","2016-11-04",23.92
"289","2016-11-07",24.610001
"290","2016-11-08",24.84
"291","2016-11-09",26.76
"292","2016-11-10",28.719999
"293","2016-11-11",29.809999
"294","2016-11-14",30.34
"295","2016-11-15",29.940001
"296","2016-11-16",29.74
"297","2016-11-17",29.620001
"298","2016-11-18",30.200001
"299","2016-11-21",30.709999
"300","2016-11-22",30.860001
"301","2016-11-23",31.469999
"302","2016-11-25",31.139999
"303","2016-11-28",30.629999
"304","2016-11-29",30.219999
"305","2016-11-30",31.34
"306","2016-12-01",32.23
"307","2016-12-02",31.42
"308","2016-12-05",32.040001
"309","2016-12-06",32.369999
"310","2016-12-07",32.66
"311","2016-12-08",32.799999
"312","2016-12-09",32.91
"313","2016-12-12",32.290001
"314","2016-12-13",32.139999
"315","2016-12-14",31.24
"316","2016-12-15",31.77
"317","2016-12-16",30.969999
"318","2016-12-19",31.65
"319","2016-12-20",32.529999
"320","2016-12-21",32.259998
"321","2016-12-22",32.549999
"322","2016-12-23",32.5
"323","2016-12-27",32.669998
"324","2016-12-28",32.189999
"325","2016-12-29",32.330002
"326","2016-12-30",32.060001
"327","2017-01-03",33.299999
"328","2017-01-04",33.389999
"329","2017-01-05",32.029999
"330","2017-01-06",33.189999
"331","2017-01-09",33.09
"332","2017-01-10",33.830002
"333","2017-01-11",35.52
"334","2017-01-12",35.099998
"335","2017-01-13",35.09
"336","2017-01-17",34.02
"337","2017-01-18",34.619999
"338","2017-01-19",35.02
"339","2017-01-20",35.330002
"340","2017-01-23",34.459999
"341","2017-01-24",35.369999
"342","2017-01-25",36.490002
"343","2017-01-26",36.34
"344","2017-01-27",36.560001
"345","2017-01-30",35.43
"346","2017-01-31",34.889999
"347","2017-02-01",35.849998
"348","2017-02-02",35.830002
"349","2017-02-03",36.669998
"350","2017-02-06",35.779999
"351","2017-02-07",35.779999
"352","2017-02-08",33.900002
"353","2017-02-09",35.470001
"354","2017-02-10",35.650002
"355","2017-02-13",35.639999
"356","2017-02-14",35
"357","2017-02-15",34.52
"358","2017-02-16",34.240002
"359","2017-02-17",33.810001
"360","2017-02-21",34.650002
"361","2017-02-22",33.880001
"362","2017-02-23",33.529999
"363","2017-02-24",33.889999
"364","2017-02-27",34.799999
"365","2017-02-28",34
"366","2017-03-01",36.150002
"367","2017-03-02",34.290001
"368","2017-03-03",34.220001
"369","2017-03-06",33.580002
"370","2017-03-07",33.150002
"371","2017-03-08",32.43
"372","2017-03-09",31.18
"373","2017-03-10",31.98
"374","2017-03-13",32.950001
"375","2017-03-14",32.080002
"376","2017-03-15",32.860001
"377","2017-03-16",32.610001
"378","2017-03-17",33.209999
"379","2017-03-20",32.889999
"380","2017-03-21",32.040001
"381","2017-03-22",32.57
"382","2017-03-23",33.25
"383","2017-03-24",32.509998
"384","2017-03-27",32.740002
"385","2017-03-28",33.470001
"386","2017-03-29",33.529999
"387","2017-03-30",33.939999
"388","2017-03-31",34.709999
"389","2017-04-03",33.669998
"390","2017-04-04",33.93
"391","2017-04-05",33.849998
"392","2017-04-06",34.720001
"393","2017-04-07",34.790001
"394","2017-04-10",35.380001
"395","2017-04-11",36.139999
"396","2017-04-12",34.709999
"397","2017-04-13",33.619999
"398","2017-04-17",34.360001
"399","2017-04-18",34.529999
"400","2017-04-19",34.84
"401","2017-04-20",35.939999
"402","2017-04-21",35.459999
"403","2017-04-24",36.5
"404","2017-04-25",36.599998
"405","2017-04-26",36.639999
"406","2017-04-27",36.369999
"407","2017-04-28",36.139999
"408","2017-05-01",36.52
"409","2017-05-02",36.009998
"410","2017-05-03",36.580002
"411","2017-05-04",35.900002
"412","2017-05-05",37.290001
"413","2017-05-08",38.09
"414","2017-05-09",38.220001
"415","2017-05-10",38.130001
"416","2017-05-11",38.290001
"417","2017-05-12",38.130001
"418","2017-05-15",38.549999
"419","2017-05-16",38.68
"420","2017-05-17",37.75
"421","2017-05-18",37.619999
"422","2017-05-19",38.220001
"423","2017-05-22",38.549999
"424","2017-05-23",38.799999
"425","2017-05-24",38.34
"426","2017-05-25",38.200001
"427","2017-05-26",37.799999
"428","2017-05-30",37.400002
"429","2017-05-31",37.330002
"430","2017-06-01",37.5
"431","2017-06-02",38.650002
"432","2017-06-05",38.189999
"433","2017-06-06",38.060001
"434","2017-06-07",37.349998
"435","2017-06-08",38.470001
"436","2017-06-09",39.939999
"437","2017-06-12",39.869999
"438","2017-06-13",39.599998
"439","2017-06-14",38.439999
"440","2017-06-15",38.84
"441","2017-06-16",38.68
"442","2017-06-19",38.599998
"443","2017-06-20",37.34
"444","2017-06-21",35.740002
"445","2017-06-22",35.950001
"446","2017-06-23",36.209999
"447","2017-06-26",36.400002
"448","2017-06-27",35.889999
"449","2017-06-28",37.029999
"450","2017-06-29",36.779999
"451","2017-06-30",36.880001
"452","2017-07-03",37.549999
"453","2017-07-05",37.029999
"454","2017-07-06",36.740002
"455","2017-07-07",36.48
"456","2017-07-10",37.849998
"457","2017-07-11",37.360001
"458","2017-07-12",37.639999
"459","2017-07-13",37.529999
"460","2017-07-14",37.380001
"461","2017-07-17",37.650002
"462","2017-07-18",36.75
"463","2017-07-19",37.41
"464","2017-07-20",37.43
"465","2017-07-21",36.299999
"466","2017-07-24",36.23
"467","2017-07-25",36.220001
"468","2017-07-26",35.060001
"469","2017-07-27",35.919998
"470","2017-07-28",36.029999
"471","2017-07-31",35.459999
"472","2017-08-01",35.599998
"473","2017-08-02",33.130001
"474","2017-08-03",34.110001
"475","2017-08-04",34.439999
"476","2017-08-07",34.32
"477","2017-08-08",34.68
"478","2017-08-09",34.450001
"479","2017-08-10",33.310001
"480","2017-08-11",33.169998
"481","2017-08-14",33.700001
"482","2017-08-15",33.080002
"483","2017-08-16",33.029999
"484","2017-08-17",31.950001
"485","2017-08-18",31.57
"486","2017-08-21",31.459999
"487","2017-08-22",32.009998
"488","2017-08-23",31.74
"489","2017-08-24",31.809999
"490","2017-08-25",32.27
"491","2017-08-28",32.450001
"492","2017-08-29",32.48
"493","2017-08-30",32.799999
"494","2017-08-31",33.470001
"495","2017-09-01",34.41
"496","2017-09-05",34.040001
"497","2017-09-06",33.59
"498","2017-09-07",33.599998
"499","2017-09-08",33.599998
"500","2017-09-11",34.419998
"501","2017-09-12",35.779999
"502","2017-09-13",36.299999
"503","2017-09-14",35.790001
"504","2017-09-15",36.32
"505","2017-09-18",37.290001
"506","2017-09-19",37.98
"507","2017-09-20",37.939999
"508","2017-09-21",37.630001
"509","2017-09-22",38.09
"510","2017-09-25",38.040001
"511","2017-09-26",37.880001
"512","2017-09-27",39.119999
"513","2017-09-28",38.830002
"514","2017-09-29",38.560001
"515","2017-10-02",40.049999
"516","2017-10-03",40.330002
"517","2017-10-04",39.950001
"518","2017-10-05",39.509998
"519","2017-10-06",39.759998
"520","2017-10-09",39.700001
"521","2017-10-10",39.98
"522","2017-10-11",40.16
"523","2017-10-12",40.599998
"524","2017-10-13",41.450001
"525","2017-10-16",42.169998
"526","2017-10-17",41.759998
"527","2017-10-18",42.5
"528","2017-10-19",42.23
"529","2017-10-20",42.580002
"530","2017-10-23",41.919998
"531","2017-10-24",42.349998
"532","2017-10-25",42.060001
"533","2017-10-26",42.25
"534","2017-10-27",41.389999
"535","2017-10-30",40.68
"536","2017-10-31",41.23
"537","2017-11-01",39.27
"538","2017-11-02",41.009998
"539","2017-11-03",41.52
"540","2017-11-06",41.779999
"541","2017-11-07",42.150002
"542","2017-11-08",42.709999
"543","2017-11-09",41.459999
"544","2017-11-10",41.439999
"545","2017-11-13",41.169998
"546","2017-11-14",41.299999
"547","2017-11-15",40.98
"548","2017-11-16",41.759998
"549","2017-11-17",42.029999
"550","2017-11-20",41.93
"551","2017-11-21",41.959999
"552","2017-11-22",42.470001
"553","2017-11-24",41.990002
"554","2017-11-27",42.470001
"555","2017-11-28",43.290001
"556","2017-11-29",43.759998
"557","2017-11-30",44.77
"558","2017-12-01",45.150002
"559","2017-12-04",45.259998
"560","2017-12-05",44.540001
"561","2017-12-06",44.959999
"562","2017-12-07",45.41
"563","2017-12-08",45.900002
"564","2017-12-11",45.990002
"565","2017-12-12",45.91
"566","2017-12-13",45.970001
"567","2017-12-14",46.029999
"568","2017-12-15",46.790001
"569","2017-12-18",47.110001
"570","2017-12-19",46.77
"571","2017-12-20",46.52
"572","2017-12-21",47.48
"573","2017-12-22",47.099998
"574","2017-12-26",47.41
"575","2017-12-27",47.130001
"576","2017-12-28",47.380001
"577","2017-12-29",47.549999
"578","2018-01-02",47.16
"579","2018-01-03",47.18
"580","2018-01-04",47.349998
"581","2018-01-05",47.34
"582","2018-01-08",47.349998
"583","2018-01-09",47.27
"584","2018-01-10",47.07
"585","2018-01-11",47.830002
"586","2018-01-12",48.369999
"587","2018-01-16",47.689999
"588","2018-01-17",47.900002
"589","2018-01-18",47.599998
"590","2018-01-19",48.139999
"591","2018-01-22",48.790001
"592","2018-01-23",47.830002
"593","2018-01-24",47.5
"594","2018-01-25",47.400002
"595","2018-01-26",47.380001
"596","2018-01-29",46.77
"597","2018-01-30",46.93
"598","2018-01-31",46.369999
"599","2018-02-01",47
"600","2018-02-02",45.580002
"601","2018-02-05",43.630001
"602","2018-02-06",46.200001
"603","2018-02-07",48.689999
"604","2018-02-08",46.93
"605","2018-02-09",45.400002
"606","2018-02-12",46.41
"607","2018-02-13",47
"608","2018-02-14",46.700001
"609","2018-02-15",46.630001
"610","2018-02-16",46.84
"611","2018-02-20",47.02
"612","2018-02-21",47.41
"613","2018-02-22",48.400002
"614","2018-02-23",48.990002
"615","2018-02-26",49.580002
"616","2018-02-27",49.209999
"617","2018-02-28",48.759998
"618","2018-03-01",46.799999
"619","2018-03-02",47.630001
"620","2018-03-05",47.790001
"621","2018-03-06",49.080002
"622","2018-03-07",50.029999
"623","2018-03-08",50.790001
"624","2018-03-09",53.169998
"625","2018-03-12",53.939999
"626","2018-03-13",54.450001
"627","2018-03-14",53.52
"628","2018-03-15",52.599998
"629","2018-03-16",53.099998
"630","2018-03-19",53.23
"631","2018-03-20",54.169998
"632","2018-03-21",54.349998
"633","2018-03-22",51.84
"634","2018-03-23",49.970001
"635","2018-03-26",50.84
"636","2018-03-27",49.400002
"637","2018-03-28",48.709999
"638","2018-03-29",49.189999
"639","2018-04-02",47.630001
"640","2018-04-03",48.349998
"641","2018-04-04",48.889999
"642","2018-04-05",49.43
"643","2018-04-06",47.599998
"644","2018-04-09",47.369999
"645","2018-04-10",49.139999
"646","2018-04-11",49.549999
"647","2018-04-12",49.709999
"648","2018-04-13",49.25
"649","2018-04-16",49.98
"650","2018-04-17",50.470001
"651","2018-04-18",50.68
"652","2018-04-19",50.419998
"653","2018-04-20",49.970001
"654","2018-04-23",49.939999
"655","2018-04-24",47.720001
"656","2018-04-25",47.16
"657","2018-04-26",46.73
"658","2018-04-27",46.450001
"659","2018-04-30",45
"660","2018-05-01",45.330002
"661","2018-05-02",42.34
"662","2018-05-03",41.139999
"663","2018-05-04",41.68
"664","2018-05-07",42.939999
"665","2018-05-08",43.040001
"666","2018-05-09",43.16
"667","2018-05-10",43.599998
"668","2018-05-11",44.080002
"669","2018-05-14",44.279999
"670","2018-05-15",44.23
"671","2018-05-16",44.169998
"672","2018-05-17",44.450001
"673","2018-05-18",45.040001
"674","2018-05-21",46.130001
"675","2018-05-22",45.139999
"676","2018-05-23",44.639999
"677","2018-05-24",45.349998
"678","2018-05-25",44.43
"679","2018-05-29",44.16
"680","2018-05-30",45.099998
"681","2018-05-31",43.57
"682","2018-06-01",44.009998
"683","2018-06-04",44.02
"684","2018-06-05",45.080002
"685","2018-06-06",45.139999
"686","2018-06-07",45
"687","2018-06-08",45.23
"688","2018-06-11",44.860001
"689","2018-06-12",44.529999
"690","2018-06-13",44.07
"691","2018-06-14",44.290001
"692","2018-06-15",45.099998
"693","2018-06-18",45.709999
"694","2018-06-19",44.619999
"695","2018-06-20",45.34
"696","2018-06-21",43.84
"697","2018-06-22",44.639999
"698","2018-06-25",44.240002
"699","2018-06-26",45.400002
"700","2018-06-27",44.259998
"701","2018-06-28",43.41
"702","2018-06-29",43.77
"703","2018-07-02",43.549999
"704","2018-07-03",43.57
"705","2018-07-05",44.18
"706","2018-07-06",44.189999
"707","2018-07-09",44.900002
"708","2018-07-10",44.740002
"709","2018-07-11",43.619999
"710","2018-07-12",43.139999
"711","2018-07-13",43.720001
"712","2018-07-16",42.84
"713","2018-07-17",43.110001
"714","2018-07-18",43.810001
"715","2018-07-19",44.540001
"716","2018-07-20",45.060001
"717","2018-07-23",43.810001
"718","2018-07-24",45.009998
"719","2018-07-25",45.5
"720","2018-07-26",46.060001
"721","2018-07-27",45.34
"722","2018-07-30",45.549999
"723","2018-07-31",47.52
"724","2018-08-01",42.900002
"725","2018-08-02",44.869999
"726","2018-08-03",45.759998
"727","2018-08-06",47.02
"728","2018-08-07",47.43
"729","2018-08-08",47.110001
"730","2018-08-09",46.639999
"731","2018-08-10",46.169998
"732","2018-08-13",45.66
"733","2018-08-14",45.77
"734","2018-08-15",45.919998
"735","2018-08-16",46.34
"736","2018-08-17",47.669998
"737","2018-08-20",48.099998
"738","2018-08-21",49.189999
"739","2018-08-22",49.189999
"740","2018-08-23",48.689999
"741","2018-08-24",49.029999
"742","2018-08-27",48.990002
"743","2018-08-28",48.25
"744","2018-08-29",49.080002
"745","2018-08-30",48.459999
"746","2018-08-31",47.939999
"747","2018-09-04",47.259998
"748","2018-09-05",47.810001
"749","2018-09-06",47.549999
"750","2018-09-07",47.200001
"751","2018-09-10",47.630001
"752","2018-09-11",47.299999
"753","2018-09-12",47.669998
"754","2018-09-13",48.400002
"755","2018-09-14",49.209999
"756","2018-09-17",49.639999
"757","2018-09-18",52.529999
"758","2018-09-19",53.310001
"759","2018-09-20",53.330002
"760","2018-09-21",53.82
"761","2018-09-24",53.209999
"762","2018-09-25",53.700001
"763","2018-09-26",52.119999
"764","2018-09-27",51.799999
"765","2018-09-28",52
"766","2018-10-01",51.970001
"767","2018-10-02",51.52
"768","2018-10-03",52.220001
"769","2018-10-04",51.59
"770","2018-10-05",50.369999
"771","2018-10-08",49.630001
"772","2018-10-09",48.459999
"773","2018-10-10",44.849998
"774","2018-10-11",43.169998
"775","2018-10-12",42.799999
"776","2018-10-15",43.060001
"777","2018-10-16",44.529999
"778","2018-10-17",43.450001
"779","2018-10-18",41.509998
"780","2018-10-19",40.900002
"781","2018-10-22",40.57
"782","2018-10-23",39.849998
"783","2018-10-24",37.709999
"784","2018-10-25",38.509998
"785","2018-10-26",38.709999
"786","2018-10-29",38.209999
"787","2018-10-30",36
"788","2018-10-31",34.23
"789","2018-11-01",35.98
"790","2018-11-02",37
"791","2018-11-05",37.52
"792","2018-11-06",39
"793","2018-11-07",40.189999
"794","2018-11-08",39.970001
"795","2018-11-09",37.59
"796","2018-11-12",36.799999
"797","2018-11-13",35.959999
"798","2018-11-14",36.049999
"799","2018-11-15",36.720001
"800","2018-11-16",36.209999
"801","2018-11-19",35.41
"802","2018-11-20",34.099998
"803","2018-11-21",35.869999
"804","2018-11-23",35.25
"805","2018-11-26",36.790001
"806","2018-11-27",35.860001
"807","2018-11-28",37.560001
"808","2018-11-29",36.299999
"809","2018-11-30",37.529999
"810","2018-12-03",37.84
"811","2018-12-04",34.720001
"812","2018-12-06",34.220001
"813","2018-12-07",33.130001
"814","2018-12-10",32.740002
"815","2018-12-11",32.549999
"816","2018-12-12",32.880001
"817","2018-12-13",31.85
"818","2018-12-14",31.23
"819","2018-12-17",30.68
"820","2018-12-18",31.440001
"821","2018-12-19",29.950001
"822","2018-12-20",29.549999
"823","2018-12-21",28.209999
"824","2018-12-24",27.299999
"825","2018-12-26",29.48
"826","2018-12-27",29.690001
"827","2018-12-28",30.24
"828","2018-12-31",30.42
"829","2019-01-02",30.43
"830","2019-01-03",29.790001
"831","2019-01-04",30.33
"832","2019-01-07",30.98
"833","2019-01-08",31.309999
"834","2019-01-09",31.780001
"835","2019-01-10",31.889999
"836","2019-01-11",31.84
"837","2019-01-14",31.84
"838","2019-01-15",31.9
"839","2019-01-16",32.299999
"840","2019-01-17",32.849998
"841","2019-01-18",33.59
"842","2019-01-22",32.029999
"843","2019-01-23",31.77
"844","2019-01-24",32.299999
"845","2019-01-25",32.700001
"846","2019-01-28",32.25
"847","2019-01-29",33.110001
"848","2019-01-30",33.150002
"849","2019-01-31",32.77
"850","2019-02-01",32.68
"851","2019-02-04",32.779999
"852","2019-02-05",31.83
"853","2019-02-06",32.5
"854","2019-02-07",31.629999
"855","2019-02-08",31.07
"856","2019-02-11",31.469999
"857","2019-02-12",32.77
"858","2019-02-13",33.419998
"859","2019-02-14",33.259998
"860","2019-02-15",34.970001
"861","2019-02-19",35.290001
"862","2019-02-20",36.009998
"863","2019-02-21",35.380001
"864","2019-02-22",35
"865","2019-02-25",34.939999
"866","2019-02-26",34.52
"867","2019-02-27",34.900002
"868","2019-02-28",34.52
"869","2019-03-01",34.900002
"870","2019-03-04",34.900002
"871","2019-03-05",34.560001
"872","2019-03-06",33.84
"873","2019-03-07",33
"874","2019-03-08",32.849998
"875","2019-03-11",33.200001
"876","2019-03-12",32.740002
"877","2019-03-13",32.830002
"878","2019-03-14",32.990002
"879","2019-03-15",33.98
"880","2019-03-18",34.02
"881","2019-03-19",34.200001
"882","2019-03-20",34.099998
"883","2019-03-21",34.209999
"884","2019-03-22",31.16
"885","2019-03-25",30.709999
"886","2019-03-26",31.02
"887","2019-03-27",31.09
"888","2019-03-28",31.799999
"889","2019-03-29",31.9
"890","2019-04-01",32.900002
"891","2019-04-02",32.869999
"892","2019-04-03",33.169998
"893","2019-04-04",34.27
"894","2019-04-05",34.580002
"895","2019-04-08",34.439999
"896","2019-04-09",34.02
"897","2019-04-10",34.529999
"898","2019-04-11",34.990002
"899","2019-04-12",35.700001
"900","2019-04-15",35.32
"901","2019-04-16",35.709999
"902","2019-04-17",35.740002
"903","2019-04-18",35.509998
"904","2019-04-22",35.360001
"905","2019-04-23",35.919998
"906","2019-04-24",36.040001
"907","2019-04-25",35.220001
"908","2019-04-26",36.119999
"909","2019-04-29",36.57
"910","2019-04-30",35.939999
"911","2019-05-01",35.5
"912","2019-05-02",38.299999
"913","2019-05-03",42
"914","2019-05-06",41.290001
"915","2019-05-07",39.77
"916","2019-05-08",39.02
"917","2019-05-09",39.060001
"918","2019-05-10",38.939999
"919","2019-05-13",37.240002
"920","2019-05-14",37.59
"921","2019-05-15",37.18
"922","2019-05-16",36.790001
"923","2019-05-17",35.139999
"924","2019-05-20",34.599998
"925","2019-05-21",35.470001
"926","2019-05-22",36.549999
"927","2019-05-23",36.060001
"928","2019-05-24",36.18
"929","2019-05-28",35.98
"930","2019-05-29",36.259998
"931","2019-05-30",36.27
"932","2019-05-31",35.700001
"933","2019-06-03",36.459999
"934","2019-06-04",37.970001
"935","2019-06-05",37.41
"936","2019-06-06",37.32
"937","2019-06-07",37.970001
"938","2019-06-10",37.82
"939","2019-06-11",38.07
"940","2019-06-12",38.220001
"941","2019-06-13",39.369999
"942","2019-06-14",38.32
"943","2019-06-17",38.27
"944","2019-06-18",38.900002
"945","2019-06-19",39.029999
"946","2019-06-20",39.950001
"947","2019-06-21",39.639999
"948","2019-06-24",39.02
"949","2019-06-25",39.169998
"950","2019-06-26",39.18
"951","2019-06-27",40.330002
"952","2019-06-28",41.860001
"953","2019-07-01",39.84
"954","2019-07-02",39.169998
"955","2019-07-03",39.549999
"956","2019-07-05",39.790001
