"","date","ORAN"
"106","2007-06-05",29.35
"107","2007-06-06",28.98
"108","2007-06-07",28.27
"109","2007-06-08",28.73
"110","2007-06-11",28.5
"111","2007-06-12",28.1
"112","2007-06-13",28.68
"113","2007-06-14",28.5
"114","2007-06-15",28.530001
"115","2007-06-18",28.57
"116","2007-06-19",28.639999
"117","2007-06-20",28.17
"118","2007-06-21",28.299999
"119","2007-06-22",28.030001
"120","2007-06-25",27.41
"121","2007-06-26",27.58
"122","2007-06-27",27.870001
"123","2007-06-28",27.719999
"124","2007-06-29",27.48
"125","2007-07-02",27.75
"126","2007-07-03",27.799999
"127","2007-07-05",27.91
"128","2007-07-06",28
"129","2007-07-09",28.389999
"130","2007-07-10",27.75
"131","2007-07-11",28.18
"132","2007-07-12",28.860001
"133","2007-07-13",28.610001
"134","2007-07-16",28.48
"135","2007-07-17",28.360001
"136","2007-07-18",28.219999
"137","2007-07-19",28.33
"138","2007-07-20",27.75
"139","2007-07-23",27.870001
"140","2007-07-24",27.27
"141","2007-07-25",27.700001
"142","2007-07-26",26.719999
"143","2007-07-27",26.5
"144","2007-07-30",27.139999
"145","2007-07-31",27.17
"146","2007-08-01",27.379999
"147","2007-08-02",28.200001
"148","2007-08-03",27.73
"149","2007-08-06",28.440001
"150","2007-08-07",28.549999
"151","2007-08-08",28.75
"152","2007-08-09",28.059999
"153","2007-08-10",27.629999
"154","2007-08-13",27.9
"155","2007-08-14",27.950001
"156","2007-08-15",27.610001
"157","2007-08-16",28
"158","2007-08-17",28.639999
"159","2007-08-20",28.77
"160","2007-08-21",28.860001
"161","2007-08-22",29.42
"162","2007-08-23",29.719999
"163","2007-08-24",30.08
"164","2007-08-27",30.190001
"165","2007-08-28",29.360001
"166","2007-08-29",30.33
"167","2007-08-30",29.74
"168","2007-08-31",30.32
"169","2007-09-04",30.76
"170","2007-09-05",30.09
"171","2007-09-06",30.32
"172","2007-09-07",30.41
"173","2007-09-10",30.25
"174","2007-09-11",30.780001
"175","2007-09-12",30.9
"176","2007-09-13",31.27
"177","2007-09-14",31.450001
"178","2007-09-17",30.92
"179","2007-09-18",31.870001
"180","2007-09-19",31.530001
"181","2007-09-20",31.959999
"182","2007-09-21",32.110001
"183","2007-09-24",32.09
"184","2007-09-25",32.299999
"185","2007-09-26",32.720001
"186","2007-09-27",33.099998
"187","2007-09-28",33.439999
"188","2007-10-01",33.68
"189","2007-10-02",33.240002
"190","2007-10-03",32.68
"191","2007-10-04",32.23
"192","2007-10-05",32.59
"193","2007-10-08",32.360001
"194","2007-10-09",32.790001
"195","2007-10-10",32.759998
"196","2007-10-11",34.060001
"197","2007-10-12",33.900002
"198","2007-10-15",33.41
"199","2007-10-16",33.48
"200","2007-10-17",33.990002
"201","2007-10-18",34.599998
"202","2007-10-19",34.07
"203","2007-10-22",34.029999
"204","2007-10-23",34.439999
"205","2007-10-24",34.23
"206","2007-10-25",37.119999
"207","2007-10-26",37.029999
"208","2007-10-29",37.18
"209","2007-10-30",36.439999
"210","2007-10-31",37
"211","2007-11-01",36.259998
"212","2007-11-02",37.389999
"213","2007-11-05",36.889999
"214","2007-11-06",37.73
"215","2007-11-07",36.810001
"216","2007-11-08",37.080002
"217","2007-11-09",36.259998
"218","2007-11-12",35.869999
"219","2007-11-13",37.880001
"220","2007-11-14",37.360001
"221","2007-11-15",36.919998
"222","2007-11-16",38.27
"223","2007-11-19",38.919998
"224","2007-11-20",39.509998
"225","2007-11-21",38.740002
"226","2007-11-23",38.029999
"227","2007-11-26",37.389999
"228","2007-11-27",37.919998
"229","2007-11-28",39.080002
"230","2007-11-29",38.32
"231","2007-11-30",37.950001
"232","2007-12-03",38.380001
"233","2007-12-04",38.490002
"234","2007-12-05",37.549999
"235","2007-12-06",36.459999
"236","2007-12-07",36.549999
"237","2007-12-10",36.610001
"238","2007-12-11",35.470001
"239","2007-12-12",36.759998
"240","2007-12-13",36.18
"241","2007-12-14",35.240002
"242","2007-12-17",35.110001
"243","2007-12-18",35.25
"244","2007-12-19",35.049999
"245","2007-12-20",35.009998
"246","2007-12-21",35.580002
"247","2007-12-24",35.880001
"248","2007-12-26",36.080002
"249","2007-12-27",35.950001
"250","2007-12-28",36.029999
"251","2007-12-31",35.630001
"252","2008-01-02",35.779999
"253","2008-01-03",35.57
"254","2008-01-04",35.599998
"255","2008-01-07",37.07
"256","2008-01-08",37.09
"257","2008-01-09",38.25
"258","2008-01-10",38.419998
"259","2008-01-11",37.18
"260","2008-01-14",37.34
"261","2008-01-15",36.189999
"262","2008-01-16",36.290001
"263","2008-01-17",36.189999
"264","2008-01-18",36.09
"265","2008-01-22",35.009998
"266","2008-01-23",34.139999
"267","2008-01-24",34.310001
"268","2008-01-25",33.75
"269","2008-01-28",34.290001
"270","2008-01-29",34.209999
"271","2008-01-30",34.389999
"272","2008-01-31",35.330002
"273","2008-02-01",35.209999
"274","2008-02-04",34.77
"275","2008-02-05",33.400002
"276","2008-02-06",32.689999
"277","2008-02-07",34.23
"278","2008-02-08",34.560001
"279","2008-02-11",35.299999
"280","2008-02-12",35.830002
"281","2008-02-13",35.380001
"282","2008-02-14",34.830002
"283","2008-02-15",34.330002
"284","2008-02-19",33.91
"285","2008-02-20",34.220001
"286","2008-02-21",33.560001
"287","2008-02-22",34
"288","2008-02-25",34.48
"289","2008-02-26",34.91
"290","2008-02-27",34.720001
"291","2008-02-28",34.27
"292","2008-02-29",33.450001
"293","2008-03-03",33.810001
"294","2008-03-04",33.290001
"295","2008-03-05",33.509998
"296","2008-03-06",32.830002
"297","2008-03-07",32.400002
"298","2008-03-10",32.740002
"299","2008-03-11",33.75
"300","2008-03-12",33.349998
"301","2008-03-13",33
"302","2008-03-14",32.110001
"303","2008-03-17",32.709999
"304","2008-03-18",34.130001
"305","2008-03-19",32.220001
"306","2008-03-20",31.809999
"307","2008-03-24",32.209999
"308","2008-03-25",32.689999
"309","2008-03-26",33.389999
"310","2008-03-27",33.470001
"311","2008-03-28",33.5
"312","2008-03-31",33.580002
"313","2008-04-01",34.799999
"314","2008-04-02",34.470001
"315","2008-04-03",34.380001
"316","2008-04-04",34.639999
"317","2008-04-07",35.200001
"318","2008-04-08",35.150002
"319","2008-04-09",35.150002
"320","2008-04-10",35.259998
"321","2008-04-11",34.779999
"322","2008-04-14",34.970001
"323","2008-04-15",35.16
"324","2008-04-16",33.32
"325","2008-04-17",31.57
"326","2008-04-18",31.52
"327","2008-04-21",31.959999
"328","2008-04-22",31.629999
"329","2008-04-23",31.77
"330","2008-04-24",31.07
"331","2008-04-25",31.42
"332","2008-04-28",31.450001
"333","2008-04-29",31.120001
"334","2008-04-30",31.33
"335","2008-05-01",31.57
"336","2008-05-02",31.77
"337","2008-05-05",31.799999
"338","2008-05-06",31.85
"339","2008-05-07",31.32
"340","2008-05-08",31.66
"341","2008-05-09",31.540001
"342","2008-05-12",32.119999
"343","2008-05-13",31.969999
"344","2008-05-14",31.700001
"345","2008-05-15",31.889999
"346","2008-05-16",32.029999
"347","2008-05-19",31.49
"348","2008-05-20",31.370001
"349","2008-05-21",31.18
"350","2008-05-22",31.73
"351","2008-05-23",31.75
"352","2008-05-27",32.360001
"353","2008-05-28",32.98
"354","2008-05-29",30.35
"355","2008-05-30",30.639999
"356","2008-06-02",30.280001
"357","2008-06-03",30
"358","2008-06-04",29.82
"359","2008-06-05",28.91
"360","2008-06-06",28.129999
"361","2008-06-09",28.26
"362","2008-06-10",28.09
"363","2008-06-11",28.07
"364","2008-06-12",28.139999
"365","2008-06-13",28.629999
"366","2008-06-16",28.67
"367","2008-06-17",28.870001
"368","2008-06-18",28.299999
"369","2008-06-19",28.23
"370","2008-06-20",27.66
"371","2008-06-23",27.58
"372","2008-06-24",27.879999
"373","2008-06-25",28.52
"374","2008-06-26",27.870001
"375","2008-06-27",27.360001
"376","2008-06-30",29.629999
"377","2008-07-01",30.6
"378","2008-07-02",31.309999
"379","2008-07-03",31.469999
"380","2008-07-07",31.299999
"381","2008-07-08",32.02
"382","2008-07-09",31.280001
"383","2008-07-10",31.450001
"384","2008-07-11",31
"385","2008-07-14",30.76
"386","2008-07-15",30.469999
"387","2008-07-16",30.74
"388","2008-07-17",31.059999
"389","2008-07-18",31.52
"390","2008-07-21",31.41
"391","2008-07-22",30.190001
"392","2008-07-23",30.030001
"393","2008-07-24",30.219999
"394","2008-07-25",30.440001
"395","2008-07-28",29.99
"396","2008-07-29",30.34
"397","2008-07-30",30.870001
"398","2008-07-31",31.49
"399","2008-08-01",31.25
"400","2008-08-04",31.23
"401","2008-08-05",31.940001
"402","2008-08-06",31.48
"403","2008-08-07",30.860001
"404","2008-08-08",30.51
"405","2008-08-11",30.4
"406","2008-08-12",30.34
"407","2008-08-13",29.98
"408","2008-08-14",29.459999
"409","2008-08-15",29.02
"410","2008-08-18",29.27
"411","2008-08-19",28.91
"412","2008-08-20",28.9
"413","2008-08-21",28.84
"414","2008-08-22",29.040001
"415","2008-08-25",28.690001
"416","2008-08-26",28.530001
"417","2008-08-27",28.93
"418","2008-08-28",29.42
"419","2008-08-29",29.42
"420","2008-09-02",29.450001
"421","2008-09-03",29.370001
"422","2008-09-04",28.25
"423","2008-09-05",27.690001
"424","2008-09-08",27.309999
"425","2008-09-09",26.99
"426","2008-09-10",27.219999
"427","2008-09-11",27.209999
"428","2008-09-12",27.879999
"429","2008-09-15",27.139999
"430","2008-09-16",28.639999
"431","2008-09-17",27.889999
"432","2008-09-18",29.18
"433","2008-09-19",29.75
"434","2008-09-22",29.08
"435","2008-09-23",28.73
"436","2008-09-24",28.48
"437","2008-09-25",29.51
"438","2008-09-26",29.66
"439","2008-09-29",27.43
"440","2008-09-30",28.01
"441","2008-10-01",28.99
"442","2008-10-02",27.950001
"443","2008-10-03",27.780001
"444","2008-10-06",26.469999
"445","2008-10-07",26.18
"446","2008-10-08",25.719999
"447","2008-10-09",23.940001
"448","2008-10-10",23.07
"449","2008-10-13",26.9
"450","2008-10-14",26.68
"451","2008-10-15",25.48
"452","2008-10-16",27.559999
"453","2008-10-17",27.4
"454","2008-10-20",28.530001
"455","2008-10-21",25.870001
"456","2008-10-22",24.209999
"457","2008-10-23",25.629999
"458","2008-10-24",23.82
"459","2008-10-27",22.57
"460","2008-10-28",25.209999
"461","2008-10-29",25.49
"462","2008-10-30",25.35
"463","2008-10-31",25.32
"464","2008-11-03",24.77
"465","2008-11-04",26.51
"466","2008-11-05",25.469999
"467","2008-11-06",24.32
"468","2008-11-07",25.6
"469","2008-11-10",25.110001
"470","2008-11-11",24.26
"471","2008-11-12",23.190001
"472","2008-11-13",25.92
"473","2008-11-14",24.610001
"474","2008-11-17",23.799999
"475","2008-11-18",24.459999
"476","2008-11-19",23.49
"477","2008-11-20",23
"478","2008-11-21",24.049999
"479","2008-11-24",25.75
"480","2008-11-25",25.860001
"481","2008-11-26",26.040001
"482","2008-11-28",25.73
"483","2008-12-01",24.07
"484","2008-12-02",25.620001
"485","2008-12-03",26.219999
"486","2008-12-04",25.15
"487","2008-12-05",26.450001
"488","2008-12-08",25.940001
"489","2008-12-09",25.469999
"490","2008-12-10",25.780001
"491","2008-12-11",25.91
"492","2008-12-12",26.190001
"493","2008-12-15",26.48
"494","2008-12-16",28.25
"495","2008-12-17",28.49
"496","2008-12-18",28.290001
"497","2008-12-19",28.07
"498","2008-12-22",28.450001
"499","2008-12-23",27.690001
"500","2008-12-24",27.68
"501","2008-12-26",27.98
"502","2008-12-29",27.700001
"503","2008-12-30",28.559999
"504","2008-12-31",28.07
"505","2009-01-02",28.75
"506","2009-01-05",28.309999
"507","2009-01-06",27.559999
"508","2009-01-07",27.309999
"509","2009-01-08",28.219999
"510","2009-01-09",27.23
"511","2009-01-12",26.110001
"512","2009-01-13",25.540001
"513","2009-01-14",24.99
"514","2009-01-15",25.469999
"515","2009-01-16",25.35
"516","2009-01-20",24.4
"517","2009-01-21",25.280001
"518","2009-01-22",24.959999
"519","2009-01-23",24.98
"520","2009-01-26",24.65
"521","2009-01-27",24.379999
"522","2009-01-28",24.83
"523","2009-01-29",23.290001
"524","2009-01-30",22.469999
"525","2009-02-02",22.969999
"526","2009-02-03",24.299999
"527","2009-02-04",23.32
"528","2009-02-05",23.940001
"529","2009-02-06",24.200001
"530","2009-02-09",24.02
"531","2009-02-10",23.16
"532","2009-02-11",23.33
"533","2009-02-12",23.559999
"534","2009-02-13",23.280001
"535","2009-02-17",22.059999
"536","2009-02-18",21.940001
"537","2009-02-19",21.950001
"538","2009-02-20",22.24
"539","2009-02-23",21.76
"540","2009-02-24",22.58
"541","2009-02-25",21.82
"542","2009-02-26",21.889999
"543","2009-02-27",22.450001
"544","2009-03-02",21.5
"545","2009-03-03",21.65
"546","2009-03-04",22.379999
"547","2009-03-05",21.4
"548","2009-03-06",22.07
"549","2009-03-09",21
"550","2009-03-10",21.77
"551","2009-03-11",21.530001
"552","2009-03-12",22.27
"553","2009-03-13",22.950001
"554","2009-03-16",22.540001
"555","2009-03-17",23.25
"556","2009-03-18",23.51
"557","2009-03-19",23.49
"558","2009-03-20",22.77
"559","2009-03-23",23.92
"560","2009-03-24",23.290001
"561","2009-03-25",24.129999
"562","2009-03-26",24.09
"563","2009-03-27",22.57
"564","2009-03-30",22.33
"565","2009-03-31",22.66
"566","2009-04-01",23.25
"567","2009-04-02",23.18
"568","2009-04-03",22.73
"569","2009-04-06",22.629999
"570","2009-04-07",22.32
"571","2009-04-08",22.440001
"572","2009-04-09",22.299999
"573","2009-04-13",22.57
"574","2009-04-14",21.809999
"575","2009-04-15",22.07
"576","2009-04-16",22.27
"577","2009-04-17",22.290001
"578","2009-04-20",21.790001
"579","2009-04-21",21.440001
"580","2009-04-22",21.129999
"581","2009-04-23",21.41
"582","2009-04-24",21.57
"583","2009-04-27",21.24
"584","2009-04-28",21.66
"585","2009-04-29",22
"586","2009-04-30",22.059999
"587","2009-05-01",22.299999
"588","2009-05-04",22.450001
"589","2009-05-05",21.950001
"590","2009-05-06",22.530001
"591","2009-05-07",22.41
"592","2009-05-08",22.67
"593","2009-05-11",22.469999
"594","2009-05-12",23.33
"595","2009-05-13",22.950001
"596","2009-05-14",23.25
"597","2009-05-15",22.83
"598","2009-05-18",23.42
"599","2009-05-19",22.860001
"600","2009-05-20",23.040001
"601","2009-05-21",22.969999
"602","2009-05-22",23.139999
"603","2009-05-26",24.049999
"604","2009-05-27",23.549999
"605","2009-05-28",23.030001
"606","2009-05-29",23.34
"607","2009-06-01",23.629999
"608","2009-06-02",23.629999
"609","2009-06-03",23.02
"610","2009-06-04",22.91
"611","2009-06-05",22.23
"612","2009-06-08",22.48
"613","2009-06-09",22.73
"614","2009-06-10",22.4
"615","2009-06-11",22.58
"616","2009-06-12",22.639999
"617","2009-06-15",21.940001
"618","2009-06-16",21.889999
"619","2009-06-17",22.42
"620","2009-06-18",22.58
"621","2009-06-19",22.620001
"622","2009-06-22",22.27
"623","2009-06-23",22.700001
"624","2009-06-24",22.51
"625","2009-06-25",22.91
"626","2009-06-26",22.809999
"627","2009-06-29",23.23
"628","2009-06-30",22.809999
"629","2009-07-01",23.639999
"630","2009-07-02",23.200001
"631","2009-07-06",23.209999
"632","2009-07-07",22.610001
"633","2009-07-08",22.610001
"634","2009-07-09",22.709999
"635","2009-07-10",22.35
"636","2009-07-13",22.870001
"637","2009-07-14",22.450001
"638","2009-07-15",22.67
"639","2009-07-16",23.370001
"640","2009-07-17",23.450001
"641","2009-07-20",23.41
"642","2009-07-21",23.389999
"643","2009-07-22",23.85
"644","2009-07-23",24.17
"645","2009-07-24",24.209999
"646","2009-07-27",24.32
"647","2009-07-28",24.370001
"648","2009-07-29",24.309999
"649","2009-07-30",24.93
"650","2009-07-31",25.43
"651","2009-08-03",25.73
"652","2009-08-04",25.17
"653","2009-08-05",25.09
"654","2009-08-06",24.74
"655","2009-08-07",25.280001
"656","2009-08-10",25.309999
"657","2009-08-11",25.32
"658","2009-08-12",25.389999
"659","2009-08-13",25.41
"660","2009-08-14",25.08
"661","2009-08-17",24.49
"662","2009-08-18",24.57
"663","2009-08-19",24.889999
"664","2009-08-20",25.07
"665","2009-08-21",25.74
"666","2009-08-24",25.6
"667","2009-08-25",25.68
"668","2009-08-26",25.76
"669","2009-08-27",26.059999
"670","2009-08-28",26.040001
"671","2009-08-31",25.74
"672","2009-09-01",25.43
"673","2009-09-02",25.639999
"674","2009-09-03",25.860001
"675","2009-09-04",26.35
"676","2009-09-08",27.34
"677","2009-09-09",27.42
"678","2009-09-10",27.709999
"679","2009-09-11",27.4
"680","2009-09-14",27.4
"681","2009-09-15",27.709999
"682","2009-09-16",28
"683","2009-09-17",27.42
"684","2009-09-18",27.48
"685","2009-09-21",27.41
"686","2009-09-22",27.68
"687","2009-09-23",27.280001
"688","2009-09-24",27.280001
"689","2009-09-25",27.129999
"690","2009-09-28",27.620001
"691","2009-09-29",27.219999
"692","2009-09-30",26.92
"693","2009-10-01",26.24
"694","2009-10-02",26.09
"695","2009-10-05",26.700001
"696","2009-10-06",26.76
"697","2009-10-07",26.74
"698","2009-10-08",26.68
"699","2009-10-09",26.549999
"700","2009-10-12",26.57
"701","2009-10-13",26.459999
"702","2009-10-14",26.639999
"703","2009-10-15",26.59
"704","2009-10-16",26.27
"705","2009-10-19",26.450001
"706","2009-10-20",26.549999
"707","2009-10-21",26.98
"708","2009-10-22",27.379999
"709","2009-10-23",26.76
"710","2009-10-26",26.459999
"711","2009-10-27",26.299999
"712","2009-10-28",26.200001
"713","2009-10-29",26.209999
"714","2009-10-30",25.219999
"715","2009-11-02",25.35
"716","2009-11-03",25.280001
"717","2009-11-04",25.75
"718","2009-11-05",26.1
"719","2009-11-06",26.120001
"720","2009-11-09",26.49
"721","2009-11-10",26.57
"722","2009-11-11",26.309999
"723","2009-11-12",26.16
"724","2009-11-13",26.379999
"725","2009-11-16",26.43
"726","2009-11-17",26.370001
"727","2009-11-18",26.440001
"728","2009-11-19",26.15
"729","2009-11-20",25.690001
"730","2009-11-23",25.92
"731","2009-11-24",26.01
"732","2009-11-25",26.610001
"733","2009-11-27",26.309999
"734","2009-11-30",26.33
"735","2009-12-01",26.84
"736","2009-12-02",26.77
"737","2009-12-03",26.6
"738","2009-12-04",26.690001
"739","2009-12-07",26.48
"740","2009-12-08",25.780001
"741","2009-12-09",25.66
"742","2009-12-10",25.59
"743","2009-12-11",25.5
"744","2009-12-14",25.6
"745","2009-12-15",25.389999
"746","2009-12-16",25.34
"747","2009-12-17",24.690001
"748","2009-12-18",24.75
"749","2009-12-21",25
"750","2009-12-22",25.25
"751","2009-12-23",25.32
"752","2009-12-24",25.469999
"753","2009-12-28",25.620001
"754","2009-12-29",25.67
"755","2009-12-30",25.5
"756","2009-12-31",25.24
"757","2010-01-04",25.91
"758","2010-01-05",25.82
"759","2010-01-06",25.709999
"760","2010-01-07",25.299999
"761","2010-01-08",25.17
"762","2010-01-11",25.440001
"763","2010-01-12",25.360001
"764","2010-01-13",25.389999
"765","2010-01-14",25.219999
"766","2010-01-15",24.629999
"767","2010-01-19",24.879999
"768","2010-01-20",24.42
"769","2010-01-21",23.93
"770","2010-01-22",23.67
"771","2010-01-25",24.02
"772","2010-01-26",23.85
"773","2010-01-27",23.76
"774","2010-01-28",23.299999
"775","2010-01-29",23.059999
"776","2010-02-01",23.65
"777","2010-02-02",23.799999
"778","2010-02-03",23.43
"779","2010-02-04",22.860001
"780","2010-02-05",22.559999
"781","2010-02-08",22.5
"782","2010-02-09",22.98
"783","2010-02-10",22.879999
"784","2010-02-11",22.860001
"785","2010-02-12",22.82
"786","2010-02-16",23.24
"787","2010-02-17",23.16
"788","2010-02-18",23.35
"789","2010-02-19",23.309999
"790","2010-02-22",23.24
"791","2010-02-23",22.85
"792","2010-02-24",23.049999
"793","2010-02-25",23.299999
"794","2010-02-26",23.459999
"795","2010-03-01",23.620001
"796","2010-03-02",23.639999
"797","2010-03-03",23.969999
"798","2010-03-04",23.940001
"799","2010-03-05",24.33
"800","2010-03-08",24.370001
"801","2010-03-09",24.15
"802","2010-03-10",24.370001
"803","2010-03-11",24.450001
"804","2010-03-12",24.57
"805","2010-03-15",24.219999
"806","2010-03-16",24.59
"807","2010-03-17",24.59
"808","2010-03-18",24.1
"809","2010-03-19",23.93
"810","2010-03-22",23.950001
"811","2010-03-23",24.1
"812","2010-03-24",23.58
"813","2010-03-25",23.719999
"814","2010-03-26",23.75
"815","2010-03-29",23.889999
"816","2010-03-30",23.950001
"817","2010-03-31",24.030001
"818","2010-04-01",24.200001
"819","2010-04-05",24.120001
"820","2010-04-06",23.809999
"821","2010-04-07",23.530001
"822","2010-04-08",23.459999
"823","2010-04-09",23.860001
"824","2010-04-12",23.73
"825","2010-04-13",23.73
"826","2010-04-14",23.91
"827","2010-04-15",23.799999
"828","2010-04-16",23.200001
"829","2010-04-19",23.17
"830","2010-04-20",23.360001
"831","2010-04-21",23.1
"832","2010-04-22",22.860001
"833","2010-04-23",22.92
"834","2010-04-26",22.6
"835","2010-04-27",21.41
"836","2010-04-28",21.76
"837","2010-04-29",21.700001
"838","2010-04-30",22
"839","2010-05-03",21.690001
"840","2010-05-04",20.68
"841","2010-05-05",20.360001
"842","2010-05-06",19.540001
"843","2010-05-07",19.209999
"844","2010-05-10",20.58
"845","2010-05-11",20.42
"846","2010-05-12",20.4
"847","2010-05-13",20.1
"848","2010-05-14",19.33
"849","2010-05-17",19.440001
"850","2010-05-18",19.049999
"851","2010-05-19",19.35
"852","2010-05-20",19.139999
"853","2010-05-21",19.450001
"854","2010-05-24",18.860001
"855","2010-05-25",19
"856","2010-05-26",18.469999
"857","2010-05-27",19.469999
"858","2010-05-28",19.09
"859","2010-06-01",18.610001
"860","2010-06-02",19.200001
"861","2010-06-03",19.190001
"862","2010-06-04",18.459999
"863","2010-06-07",18.030001
"864","2010-06-08",18.33
"865","2010-06-09",17.52
"866","2010-06-10",18.200001
"867","2010-06-11",18.34
"868","2010-06-14",18.620001
"869","2010-06-15",19.32
"870","2010-06-16",19.200001
"871","2010-06-17",19.280001
"872","2010-06-18",18.969999
"873","2010-06-21",18.74
"874","2010-06-22",18.360001
"875","2010-06-23",18.42
"876","2010-06-24",18.309999
"877","2010-06-25",18.209999
"878","2010-06-28",18.1
"879","2010-06-29",17.66
"880","2010-06-30",17.309999
"881","2010-07-01",17.83
"882","2010-07-02",17.799999
"883","2010-07-06",18.4
"884","2010-07-07",19.110001
"885","2010-07-08",19.190001
"886","2010-07-09",18.950001
"887","2010-07-12",18.82
"888","2010-07-13",19.200001
"889","2010-07-14",19.219999
"890","2010-07-15",19.549999
"891","2010-07-16",19
"892","2010-07-19",19.16
"893","2010-07-20",19.07
"894","2010-07-21",18.559999
"895","2010-07-22",19.26
"896","2010-07-23",19.450001
"897","2010-07-26",19.52
"898","2010-07-27",19.76
"899","2010-07-28",19.66
"900","2010-07-29",20.860001
"901","2010-07-30",20.969999
"902","2010-08-02",21.639999
"903","2010-08-03",21.549999
"904","2010-08-04",21.57
"905","2010-08-05",21.610001
"906","2010-08-06",21.719999
"907","2010-08-09",21.74
"908","2010-08-10",21.700001
"909","2010-08-11",20.75
"910","2010-08-12",21.030001
"911","2010-08-13",21.1
"912","2010-08-16",21.15
"913","2010-08-17",21.370001
"914","2010-08-18",21.290001
"915","2010-08-19",20.870001
"916","2010-08-20",20.57
"917","2010-08-23",20.790001
"918","2010-08-24",20.43
"919","2010-08-25",19.65
"920","2010-08-26",19.73
"921","2010-08-27",20.27
"922","2010-08-30",20.1
"923","2010-08-31",20.299999
"924","2010-09-01",20.67
"925","2010-09-02",20.74
"926","2010-09-03",21
"927","2010-09-07",20.370001
"928","2010-09-08",20.58
"929","2010-09-09",20.700001
"930","2010-09-10",20.790001
"931","2010-09-13",21.07
"932","2010-09-14",21.299999
"933","2010-09-15",21.4
"934","2010-09-16",21.389999
"935","2010-09-17",21.139999
"936","2010-09-20",21.540001
"937","2010-09-21",21.74
"938","2010-09-22",21.65
"939","2010-09-23",21.309999
"940","2010-09-24",21.809999
"941","2010-09-27",21.74
"942","2010-09-28",21.84
"943","2010-09-29",21.84
"944","2010-09-30",21.530001
"945","2010-10-01",21.93
"946","2010-10-04",21.48
"947","2010-10-05",22.129999
"948","2010-10-06",22.290001
"949","2010-10-07",22.379999
"950","2010-10-08",22.379999
"951","2010-10-11",22.35
"952","2010-10-12",22.110001
"953","2010-10-13",22.530001
"954","2010-10-14",23.15
"955","2010-10-15",23.17
"956","2010-10-18",23.379999
"957","2010-10-19",22.77
"958","2010-10-20",23.219999
"959","2010-10-21",23.17
"960","2010-10-22",23.200001
"961","2010-10-25",23.23
"962","2010-10-26",23.219999
"963","2010-10-27",23.16
"964","2010-10-28",23.93
"965","2010-10-29",23.889999
