"","date","PRAH"
"140","2015-06-05",33.970001
"141","2015-06-08",34.040001
"142","2015-06-09",34.810001
"143","2015-06-10",35.700001
"144","2015-06-11",35.279999
"145","2015-06-12",34.919998
"146","2015-06-15",34.91
"147","2015-06-16",35.080002
"148","2015-06-17",35.450001
"149","2015-06-18",35.880001
"150","2015-06-19",36
"151","2015-06-22",36.599998
"152","2015-06-23",36.619999
"153","2015-06-24",35.860001
"154","2015-06-25",35.77
"155","2015-06-26",36.07
"156","2015-06-29",35.5
"157","2015-06-30",36.330002
"158","2015-07-01",36.060001
"159","2015-07-02",35.950001
"160","2015-07-06",36.049999
"161","2015-07-07",36.049999
"162","2015-07-08",35.98
"163","2015-07-09",36.130001
"164","2015-07-10",37.73
"165","2015-07-13",38.349998
"166","2015-07-14",38.52
"167","2015-07-15",39.380001
"168","2015-07-16",39.439999
"169","2015-07-17",39.540001
"170","2015-07-20",39.689999
"171","2015-07-21",39.549999
"172","2015-07-22",40.139999
"173","2015-07-23",40.040001
"174","2015-07-24",38.970001
"175","2015-07-27",40.610001
"176","2015-07-28",41.740002
"177","2015-07-29",41.830002
"178","2015-07-30",42.119999
"179","2015-07-31",41.990002
"180","2015-08-03",42.220001
"181","2015-08-04",42.779999
"182","2015-08-05",42.82
"183","2015-08-06",42.09
"184","2015-08-07",42.790001
"185","2015-08-10",42.099998
"186","2015-08-11",42.009998
"187","2015-08-12",40.869999
"188","2015-08-13",40.599998
"189","2015-08-14",41.119999
"190","2015-08-17",41.889999
"191","2015-08-18",42.439999
"192","2015-08-19",41.290001
"193","2015-08-20",38.689999
"194","2015-08-21",39.240002
"195","2015-08-24",35.220001
"196","2015-08-25",37.029999
"197","2015-08-26",37.040001
"198","2015-08-27",37.48
"199","2015-08-28",37.75
"200","2015-08-31",37.630001
"201","2015-09-01",37.259998
"202","2015-09-02",38.57
"203","2015-09-03",38.869999
"204","2015-09-04",38.650002
"205","2015-09-08",39.720001
"206","2015-09-09",39.849998
"207","2015-09-10",39.439999
"208","2015-09-11",40.75
"209","2015-09-14",41.889999
"210","2015-09-15",43.049999
"211","2015-09-16",43.639999
"212","2015-09-17",45.439999
"213","2015-09-18",45.119999
"214","2015-09-21",44.150002
"215","2015-09-22",43.68
"216","2015-09-23",42
"217","2015-09-24",42.720001
"218","2015-09-25",41.400002
"219","2015-09-28",38.18
"220","2015-09-29",38.240002
"221","2015-09-30",38.830002
"222","2015-10-01",38.860001
"223","2015-10-02",39.540001
"224","2015-10-05",38.700001
"225","2015-10-06",38
"226","2015-10-07",38.990002
"227","2015-10-08",38.450001
"228","2015-10-09",38.73
"229","2015-10-12",39.16
"230","2015-10-13",38.57
"231","2015-10-14",38.139999
"232","2015-10-15",39.310001
"233","2015-10-16",39.939999
"234","2015-10-19",41.389999
"235","2015-10-20",41.110001
"236","2015-10-21",37.790001
"237","2015-10-22",33.98
"238","2015-10-23",35.305
"239","2015-10-26",34.619999
"240","2015-10-27",34.619999
"241","2015-10-28",36.310001
"242","2015-10-29",35.18
"243","2015-10-30",35.040001
"244","2015-11-02",37.75
"245","2015-11-03",41.310001
"246","2015-11-04",40.75
"247","2015-11-05",41.389999
"248","2015-11-06",41.400002
"249","2015-11-09",41.900002
"250","2015-11-10",43.48
"251","2015-11-11",42.5
"252","2015-11-12",41.869999
"253","2015-11-13",42
"254","2015-11-16",41.75
"255","2015-11-17",43.130001
"256","2015-11-18",42.450001
"257","2015-11-19",41.139999
"258","2015-11-20",42.959999
"259","2015-11-23",43.18
"260","2015-11-24",43.98
"261","2015-11-25",44.279999
"262","2015-11-27",45.939999
"263","2015-11-30",45.279999
"264","2015-12-01",45.48
"265","2015-12-02",43.439999
"266","2015-12-03",42.139999
"267","2015-12-04",43.759998
"268","2015-12-07",42.68
"269","2015-12-08",44.810001
"270","2015-12-09",43.23
"271","2015-12-10",43.419998
"272","2015-12-11",44.5
"273","2015-12-14",46.709999
"274","2015-12-15",46.68
"275","2015-12-16",46.82
"276","2015-12-17",47.950001
"277","2015-12-18",47.630001
"278","2015-12-21",47.450001
"279","2015-12-22",46.959999
"280","2015-12-23",47.599998
"281","2015-12-24",47.720001
"282","2015-12-28",49.240002
"283","2015-12-29",47.950001
"284","2015-12-30",47.220001
"285","2015-12-31",45.27
"286","2016-01-04",44.110001
"287","2016-01-05",43.990002
"288","2016-01-06",45.52
"289","2016-01-07",44.040001
"290","2016-01-08",45.150002
"291","2016-01-11",42.84
"292","2016-01-12",44.310001
"293","2016-01-13",41.66
"294","2016-01-14",43.73
"295","2016-01-15",44.57
"296","2016-01-19",43.900002
"297","2016-01-20",44.43
"298","2016-01-21",44
"299","2016-01-22",46.91
"300","2016-01-25",46.029999
"301","2016-01-26",46.509998
"302","2016-01-27",44.77
"303","2016-01-28",42.98
"304","2016-01-29",43.080002
"305","2016-02-01",43.610001
"306","2016-02-02",42.779999
"307","2016-02-03",41.549999
"308","2016-02-04",41.259998
"309","2016-02-05",38.849998
"310","2016-02-08",38.68
"311","2016-02-09",38.560001
"312","2016-02-10",37.830002
"313","2016-02-11",37.77
"314","2016-02-12",37.919998
"315","2016-02-16",39.799999
"316","2016-02-17",39.73
"317","2016-02-18",39.099998
"318","2016-02-19",40.150002
"319","2016-02-22",40.900002
"320","2016-02-23",40.869999
"321","2016-02-24",42.779999
"322","2016-02-25",42.630001
"323","2016-02-26",43.970001
"324","2016-02-29",43.169998
"325","2016-03-01",45.169998
"326","2016-03-02",44.669998
"327","2016-03-03",41.450001
"328","2016-03-04",41.790001
"329","2016-03-07",42.860001
"330","2016-03-08",42.040001
"331","2016-03-09",42.139999
"332","2016-03-10",41.700001
"333","2016-03-11",41.91
"334","2016-03-14",42.18
"335","2016-03-15",40.59
"336","2016-03-16",40.650002
"337","2016-03-17",40.759998
"338","2016-03-18",41.040001
"339","2016-03-21",41
"340","2016-03-22",41.200001
"341","2016-03-23",40.900002
"342","2016-03-24",41.009998
"343","2016-03-28",41.630001
"344","2016-03-29",42.98
"345","2016-03-30",42.549999
"346","2016-03-31",42.759998
"347","2016-04-01",43.990002
"348","2016-04-04",45.049999
"349","2016-04-05",45.110001
"350","2016-04-06",46.779999
"351","2016-04-07",47.02
"352","2016-04-08",46.540001
"353","2016-04-11",46.650002
"354","2016-04-12",47.290001
"355","2016-04-13",48.200001
"356","2016-04-14",48.049999
"357","2016-04-15",48.380001
"358","2016-04-18",49.259998
"359","2016-04-19",48.709999
"360","2016-04-20",49.040001
"361","2016-04-21",49.529999
"362","2016-04-22",49.52
"363","2016-04-25",50.18
"364","2016-04-26",49.810001
"365","2016-04-27",49.580002
"366","2016-04-28",48.619999
"367","2016-04-29",47.450001
"368","2016-05-02",48.900002
"369","2016-05-03",44.639999
"370","2016-05-04",44.119999
"371","2016-05-05",45.57
"372","2016-05-06",45.740002
"373","2016-05-09",46.580002
"374","2016-05-10",46.5
"375","2016-05-11",45.709999
"376","2016-05-12",45.299999
"377","2016-05-13",45.869999
"378","2016-05-16",46.130001
"379","2016-05-17",45.75
"380","2016-05-18",46.41
"381","2016-05-19",45.939999
"382","2016-05-20",45.91
"383","2016-05-23",46.32
"384","2016-05-24",46.720001
"385","2016-05-25",47.130001
"386","2016-05-26",47.02
"387","2016-05-27",47.34
"388","2016-05-31",47.23
"389","2016-06-01",47.400002
"390","2016-06-02",47.509998
"391","2016-06-03",47.389999
"392","2016-06-06",46.950001
"393","2016-06-07",47.16
"394","2016-06-08",47.209999
"395","2016-06-09",46.509998
"396","2016-06-10",45.23
"397","2016-06-13",44.889999
"398","2016-06-14",44.529999
"399","2016-06-15",44.220001
"400","2016-06-16",43.900002
"401","2016-06-17",41.900002
"402","2016-06-20",42.73
"403","2016-06-21",42.48
"404","2016-06-22",42.91
"405","2016-06-23",43.889999
"406","2016-06-24",42.009998
"407","2016-06-27",39.740002
"408","2016-06-28",41
"409","2016-06-29",41.619999
"410","2016-06-30",41.759998
"411","2016-07-01",41.41
"412","2016-07-05",40.669998
"413","2016-07-06",41.150002
"414","2016-07-07",41.150002
"415","2016-07-08",42.52
"416","2016-07-11",42.970001
"417","2016-07-12",43.369999
"418","2016-07-13",43.27
"419","2016-07-14",44.23
"420","2016-07-15",44.119999
"421","2016-07-18",44.560001
"422","2016-07-19",43.790001
"423","2016-07-20",44.639999
"424","2016-07-21",44.299999
"425","2016-07-22",44.220001
"426","2016-07-25",43.34
"427","2016-07-26",43.34
"428","2016-07-27",43.630001
"429","2016-07-28",43.880001
"430","2016-07-29",46.380001
"431","2016-08-01",47.080002
"432","2016-08-02",46.900002
"433","2016-08-03",48.25
"434","2016-08-04",49.130001
"435","2016-08-05",49.419998
"436","2016-08-08",48.540001
"437","2016-08-09",48.59
"438","2016-08-10",48.619999
"439","2016-08-11",48.84
"440","2016-08-12",49.25
"441","2016-08-15",51.939999
"442","2016-08-16",51.619999
"443","2016-08-17",51.380001
"444","2016-08-18",51.380001
"445","2016-08-19",51.27
"446","2016-08-22",51.75
"447","2016-08-23",52.59
"448","2016-08-24",51.189999
"449","2016-08-25",50.439999
"450","2016-08-26",51.310001
"451","2016-08-29",51.439999
"452","2016-08-30",50.810001
"453","2016-08-31",50.549999
"454","2016-09-01",50.560001
"455","2016-09-02",50.380001
"456","2016-09-06",49.619999
"457","2016-09-07",50.259998
"458","2016-09-08",50.549999
"459","2016-09-09",50.130001
"460","2016-09-12",51.740002
"461","2016-09-13",51.41
"462","2016-09-14",51.740002
"463","2016-09-15",53.57
"464","2016-09-16",54.02
"465","2016-09-19",54.009998
"466","2016-09-20",54.75
"467","2016-09-21",55.48
"468","2016-09-22",55.790001
"469","2016-09-23",55.900002
"470","2016-09-26",55.419998
"471","2016-09-27",56.060001
"472","2016-09-28",56.029999
"473","2016-09-29",55.27
"474","2016-09-30",56.509998
"475","2016-10-03",56.599998
"476","2016-10-04",56.720001
"477","2016-10-05",56.709999
"478","2016-10-06",55.990002
"479","2016-10-07",57.200001
"480","2016-10-10",57.849998
"481","2016-10-11",56.720001
"482","2016-10-12",55.110001
"483","2016-10-13",54.689999
"484","2016-10-14",54.16
"485","2016-10-17",53.880001
"486","2016-10-18",55.299999
"487","2016-10-19",55.639999
"488","2016-10-20",56.700001
"489","2016-10-21",56.709999
"490","2016-10-24",56.950001
"491","2016-10-25",55.98
"492","2016-10-26",53.869999
"493","2016-10-27",52.41
"494","2016-10-28",51.5
"495","2016-10-31",53.220001
"496","2016-11-01",52.98
"497","2016-11-02",53.310001
"498","2016-11-03",52.959999
"499","2016-11-04",53.099998
"500","2016-11-07",54.880001
"501","2016-11-08",55.459999
"502","2016-11-09",58.330002
"503","2016-11-10",58.380001
"504","2016-11-11",55.169998
"505","2016-11-14",54.150002
"506","2016-11-15",53.869999
"507","2016-11-16",54.490002
"508","2016-11-17",54.599998
"509","2016-11-18",54.169998
"510","2016-11-21",54.619999
"511","2016-11-22",54.540001
"512","2016-11-23",54.990002
"513","2016-11-25",55.060001
"514","2016-11-28",54.419998
"515","2016-11-29",54.580002
"516","2016-11-30",53.720001
"517","2016-12-01",52
"518","2016-12-02",52.560001
"519","2016-12-05",53.439999
"520","2016-12-06",54.119999
"521","2016-12-07",54
"522","2016-12-08",54.57
"523","2016-12-09",55
"524","2016-12-12",55.400002
"525","2016-12-13",55.549999
"526","2016-12-14",55.23
"527","2016-12-15",55.540001
"528","2016-12-16",55.34
"529","2016-12-19",55.16
"530","2016-12-20",55.240002
"531","2016-12-21",54.93
"532","2016-12-22",53.799999
"533","2016-12-23",54.77
"534","2016-12-27",54.799999
"535","2016-12-28",54.25
"536","2016-12-29",54.860001
"537","2016-12-30",55.119999
"538","2017-01-03",55.369999
"539","2017-01-04",56.02
"540","2017-01-05",55.950001
"541","2017-01-06",56.799999
"542","2017-01-09",56.599998
"543","2017-01-10",56.66
"544","2017-01-11",57.18
"545","2017-01-12",57.959999
"546","2017-01-13",57.59
"547","2017-01-17",56.240002
"548","2017-01-18",55.740002
"549","2017-01-19",55.5
"550","2017-01-20",55.189999
"551","2017-01-23",54.490002
"552","2017-01-24",54.439999
"553","2017-01-25",55.139999
"554","2017-01-26",55.419998
"555","2017-01-27",56.549999
"556","2017-01-30",56.580002
"557","2017-01-31",58.59
"558","2017-02-01",58.540001
"559","2017-02-02",58.279999
"560","2017-02-03",59.02
"561","2017-02-06",58.900002
"562","2017-02-07",58.509998
"563","2017-02-08",58.419998
"564","2017-02-09",59.18
"565","2017-02-10",59.209999
"566","2017-02-13",59.169998
"567","2017-02-14",60.860001
"568","2017-02-15",60.98
"569","2017-02-16",61.080002
"570","2017-02-17",61.32
"571","2017-02-21",60.689999
"572","2017-02-22",59.98
"573","2017-02-23",61.060001
"574","2017-02-24",60.18
"575","2017-02-27",61.02
"576","2017-02-28",59.009998
"577","2017-03-01",59.34
"578","2017-03-02",58.580002
"579","2017-03-03",59.099998
"580","2017-03-06",58.919998
"581","2017-03-07",58.889999
"582","2017-03-08",59.57
"583","2017-03-09",58.73
"584","2017-03-10",59.700001
"585","2017-03-13",59.73
"586","2017-03-14",58.950001
"587","2017-03-15",60.099998
"588","2017-03-16",58.990002
"589","2017-03-17",59.400002
"590","2017-03-20",59.16
"591","2017-03-21",58.720001
"592","2017-03-22",59.860001
"593","2017-03-23",59.830002
"594","2017-03-24",61.75
"595","2017-03-27",63.27
"596","2017-03-28",64.400002
"597","2017-03-29",64.93
"598","2017-03-30",65.209999
"599","2017-03-31",65.230003
"600","2017-04-03",64.790001
"601","2017-04-04",64.720001
"602","2017-04-05",64.650002
"603","2017-04-06",64.830002
"604","2017-04-07",64.620003
"605","2017-04-10",63.860001
"606","2017-04-11",64.099998
"607","2017-04-12",63.59
"608","2017-04-13",63.75
"609","2017-04-17",63.830002
"610","2017-04-18",64.900002
"611","2017-04-19",64.550003
"612","2017-04-20",65.190002
"613","2017-04-21",64.779999
"614","2017-04-24",65.290001
"615","2017-04-25",65.410004
"616","2017-04-26",62.470001
"617","2017-04-27",63.869999
"618","2017-04-28",63.959999
"619","2017-05-01",63.950001
"620","2017-05-02",63.57
"621","2017-05-03",65.059998
"622","2017-05-04",66.080002
"623","2017-05-05",66.400002
"624","2017-05-08",66.449997
"625","2017-05-09",66.889999
"626","2017-05-10",68.919998
"627","2017-05-11",68.760002
"628","2017-05-12",69.650002
"629","2017-05-15",70.5
"630","2017-05-16",70.419998
"631","2017-05-17",69.349998
"632","2017-05-18",70.25
"633","2017-05-19",69.93
"634","2017-05-22",71.07
"635","2017-05-23",71.370003
"636","2017-05-24",71.5
"637","2017-05-25",72.199997
"638","2017-05-26",72.370003
"639","2017-05-30",71.849998
"640","2017-05-31",72.25
"641","2017-06-01",72.989998
"642","2017-06-02",73.199997
"643","2017-06-05",72.860001
"644","2017-06-06",72.589996
"645","2017-06-07",73.410004
"646","2017-06-08",74.769997
"647","2017-06-09",72.550003
"648","2017-06-12",71.559998
"649","2017-06-13",72.93
"650","2017-06-14",71.669998
"651","2017-06-15",72.169998
"652","2017-06-16",72.639999
"653","2017-06-19",75.5
"654","2017-06-20",75.169998
"655","2017-06-21",77.209999
"656","2017-06-22",75.099998
"657","2017-06-23",75.379997
"658","2017-06-26",75.099998
"659","2017-06-27",73.440002
"660","2017-06-28",74.970001
"661","2017-06-29",75.190002
"662","2017-06-30",75.010002
"663","2017-07-03",73.870003
"664","2017-07-05",75.230003
"665","2017-07-06",73.849998
"666","2017-07-07",75.480003
"667","2017-07-10",75.050003
"668","2017-07-11",75.889999
"669","2017-07-12",76.75
"670","2017-07-13",76.099998
"671","2017-07-14",75.440002
"672","2017-07-17",75.529999
"673","2017-07-18",75
"674","2017-07-19",75.540001
"675","2017-07-20",76.239998
"676","2017-07-21",75.370003
"677","2017-07-24",77
"678","2017-07-25",76.809998
"679","2017-07-26",76.809998
"680","2017-07-27",73.860001
"681","2017-07-28",75.160004
"682","2017-07-31",74.400002
"683","2017-08-01",74.550003
"684","2017-08-02",74.769997
"685","2017-08-03",74.080002
"686","2017-08-04",74.080002
"687","2017-08-07",74.230003
"688","2017-08-08",79.139999
"689","2017-08-09",74.129997
"690","2017-08-10",73.809998
"691","2017-08-11",74.199997
"692","2017-08-14",74.769997
"693","2017-08-15",75.699997
"694","2017-08-16",75.160004
"695","2017-08-17",75.239998
"696","2017-08-18",74.760002
"697","2017-08-21",75.110001
"698","2017-08-22",76.25
"699","2017-08-23",77.169998
"700","2017-08-24",75.989998
"701","2017-08-25",75.669998
"702","2017-08-28",75.809998
"703","2017-08-29",76.540001
"704","2017-08-30",76.980003
"705","2017-08-31",77.400002
"706","2017-09-01",77.949997
"707","2017-09-05",77.849998
"708","2017-09-06",77.580002
"709","2017-09-07",77.400002
"710","2017-09-08",77.019997
"711","2017-09-11",77.239998
"712","2017-09-12",76.400002
"713","2017-09-13",74.830002
"714","2017-09-14",73.889999
"715","2017-09-15",74
"716","2017-09-18",74.940002
"717","2017-09-19",75.120003
"718","2017-09-20",75.629997
"719","2017-09-21",75.68
"720","2017-09-22",75.089996
"721","2017-09-25",74.029999
"722","2017-09-26",73.849998
"723","2017-09-27",75.849998
"724","2017-09-28",75.889999
"725","2017-09-29",76.169998
"726","2017-10-02",76.110001
"727","2017-10-03",77.540001
"728","2017-10-04",79.019997
"729","2017-10-05",79.690002
"730","2017-10-06",79.809998
"731","2017-10-09",81.300003
"732","2017-10-10",81.089996
"733","2017-10-11",81.68
"734","2017-10-12",81.440002
"735","2017-10-13",82.110001
"736","2017-10-16",83.370003
"737","2017-10-17",82.25
"738","2017-10-18",82.400002
"739","2017-10-19",82.599998
"740","2017-10-20",82.879997
"741","2017-10-23",81.559998
"742","2017-10-24",82.019997
"743","2017-10-25",80.489998
"744","2017-10-26",82.239998
"745","2017-10-27",82.040001
"746","2017-10-30",81.330002
"747","2017-10-31",81.43
"748","2017-11-01",81.300003
"749","2017-11-02",81.599998
"750","2017-11-03",83.419998
"751","2017-11-06",82.760002
"752","2017-11-07",83.239998
"753","2017-11-08",83.5
"754","2017-11-09",80.389999
"755","2017-11-10",79.059998
"756","2017-11-13",79.599998
"757","2017-11-14",78.589996
"758","2017-11-15",78.410004
"759","2017-11-16",79.900002
"760","2017-11-17",80.699997
"761","2017-11-20",81.410004
"762","2017-11-21",83.57
"763","2017-11-22",83.339996
"764","2017-11-24",83.25
"765","2017-11-27",82.559998
"766","2017-11-28",82.639999
"767","2017-11-29",81.32
"768","2017-11-30",82.370003
"769","2017-12-01",81.849998
"770","2017-12-04",80.5
"771","2017-12-05",81
"772","2017-12-06",81.459999
"773","2017-12-07",81.599998
"774","2017-12-08",82.709999
"775","2017-12-11",83.75
"776","2017-12-12",84.610001
"777","2017-12-13",87.230003
"778","2017-12-14",89.129997
"779","2017-12-15",90.25
"780","2017-12-18",89.720001
"781","2017-12-19",91.330002
"782","2017-12-20",90.790001
"783","2017-12-21",91.07
"784","2017-12-22",91.529999
"785","2017-12-26",91.139999
"786","2017-12-27",91.349998
"787","2017-12-28",91.059998
"788","2017-12-29",91.07
"789","2018-01-02",90.790001
"790","2018-01-03",90.440002
"791","2018-01-04",90.389999
"792","2018-01-05",90.709999
"793","2018-01-08",91.110001
"794","2018-01-09",91.57
"795","2018-01-10",92.150002
"796","2018-01-11",91.339996
"797","2018-01-12",90.059998
"798","2018-01-16",90.370003
"799","2018-01-17",92.099998
"800","2018-01-18",92.889999
"801","2018-01-19",93.5
"802","2018-01-22",94.360001
"803","2018-01-23",94.220001
"804","2018-01-24",92.559998
"805","2018-01-25",93.5
"806","2018-01-26",94.18
"807","2018-01-29",94.349998
"808","2018-01-30",91.830002
"809","2018-01-31",91.059998
"810","2018-02-01",92.510002
"811","2018-02-02",89.370003
"812","2018-02-05",87.410004
"813","2018-02-06",88.290001
"814","2018-02-07",88.260002
"815","2018-02-08",83.949997
"816","2018-02-09",85.43
"817","2018-02-12",86.07
"818","2018-02-13",87.839996
"819","2018-02-14",88.919998
"820","2018-02-15",89.169998
"821","2018-02-16",88.900002
"822","2018-02-20",88.139999
"823","2018-02-21",88.989998
"824","2018-02-22",82.989998
"825","2018-02-23",86.18
"826","2018-02-26",84.209999
"827","2018-02-27",84.330002
"828","2018-02-28",84
"829","2018-03-01",82.660004
"830","2018-03-02",83.129997
"831","2018-03-05",84.389999
"832","2018-03-06",84.68
"833","2018-03-07",85.25
"834","2018-03-08",87.910004
"835","2018-03-09",90.459999
"836","2018-03-12",92.860001
"837","2018-03-13",92.169998
"838","2018-03-14",90.699997
"839","2018-03-15",90.860001
"840","2018-03-16",90.769997
"841","2018-03-19",89.790001
"842","2018-03-20",89.449997
"843","2018-03-21",88.379997
"844","2018-03-22",85.620003
"845","2018-03-23",83.989998
"846","2018-03-26",86.900002
"847","2018-03-27",85.419998
"848","2018-03-28",83.18
"849","2018-03-29",82.959999
"850","2018-04-02",81.239998
"851","2018-04-03",81.510002
"852","2018-04-04",83.489998
"853","2018-04-05",83.32
"854","2018-04-06",81.379997
"855","2018-04-09",82.199997
"856","2018-04-10",84.089996
"857","2018-04-11",85.040001
"858","2018-04-12",86.410004
"859","2018-04-13",87
"860","2018-04-16",87.980003
"861","2018-04-17",88.610001
"862","2018-04-18",88.440002
"863","2018-04-19",88.160004
"864","2018-04-20",87.269997
"865","2018-04-23",87.309998
"866","2018-04-24",85.260002
"867","2018-04-25",84.760002
"868","2018-04-26",81.610001
"869","2018-04-27",85
"870","2018-04-30",82.169998
"871","2018-05-01",81.730003
"872","2018-05-02",81.629997
"873","2018-05-03",82.459999
"874","2018-05-04",83.699997
"875","2018-05-07",81.190002
"876","2018-05-08",81.470001
"877","2018-05-09",81.25
"878","2018-05-10",81.040001
"879","2018-05-11",82.489998
"880","2018-05-14",83.099998
"881","2018-05-15",80.389999
"882","2018-05-16",80.160004
"883","2018-05-17",79.949997
"884","2018-05-18",80.220001
"885","2018-05-21",81.099998
"886","2018-05-22",81.040001
"887","2018-05-23",81.419998
"888","2018-05-24",80.889999
"889","2018-05-25",81.110001
"890","2018-05-29",85.279999
"891","2018-05-30",88.660004
"892","2018-05-31",84.900002
"893","2018-06-01",84.739998
"894","2018-06-04",85.610001
"895","2018-06-05",85.220001
"896","2018-06-06",85.610001
"897","2018-06-07",85.93
"898","2018-06-08",88.440002
"899","2018-06-11",88.410004
"900","2018-06-12",91.720001
"901","2018-06-13",93.050003
"902","2018-06-14",95.160004
"903","2018-06-15",96
"904","2018-06-18",96.220001
"905","2018-06-19",95.360001
"906","2018-06-20",95.459999
"907","2018-06-21",95.690002
"908","2018-06-22",95.220001
"909","2018-06-25",94.239998
"910","2018-06-26",93.489998
"911","2018-06-27",92.059998
"912","2018-06-28",92.769997
"913","2018-06-29",93.360001
"914","2018-07-02",93.639999
"915","2018-07-03",93.93
"916","2018-07-05",94.669998
"917","2018-07-06",95.739998
"918","2018-07-09",96.540001
"919","2018-07-10",97.769997
"920","2018-07-11",97.879997
"921","2018-07-12",99.480003
"922","2018-07-13",99.959999
"923","2018-07-16",99.519997
"924","2018-07-17",99.419998
"925","2018-07-18",99.839996
"926","2018-07-19",101.199997
"927","2018-07-20",102.519997
"928","2018-07-23",103.93
"929","2018-07-24",104.900002
"930","2018-07-25",106.860001
"931","2018-07-26",107.699997
"932","2018-07-27",106.919998
"933","2018-07-30",102.720001
"934","2018-07-31",105.139999
"935","2018-08-01",104.82
"936","2018-08-02",105.050003
"937","2018-08-03",105.209999
"938","2018-08-06",104.330002
"939","2018-08-07",101.739998
"940","2018-08-08",101.220001
"941","2018-08-09",101.139999
"942","2018-08-10",101.419998
"943","2018-08-13",101.050003
"944","2018-08-14",101.440002
"945","2018-08-15",101.160004
"946","2018-08-16",102.440002
"947","2018-08-17",101.68
"948","2018-08-20",102.029999
"949","2018-08-21",103.790001
"950","2018-08-22",104.589996
"951","2018-08-23",104.470001
