"","date","LULU"
"81","2007-11-19",19.105
"82","2007-11-20",17.735001
"83","2007-11-21",18.885
"84","2007-11-23",19.57
"85","2007-11-26",19.059999
"86","2007-11-27",19.299999
"87","2007-11-28",20.25
"88","2007-11-29",20.77
"89","2007-11-30",18.334999
"90","2007-12-03",19.485001
"91","2007-12-04",18.825001
"92","2007-12-05",19.559999
"93","2007-12-06",20
"94","2007-12-07",20.924999
"95","2007-12-10",21.799999
"96","2007-12-11",23.5
"97","2007-12-12",23.225
"98","2007-12-13",23.58
"99","2007-12-14",22.43
"100","2007-12-17",21.610001
"101","2007-12-18",22.205
"102","2007-12-19",22.075001
"103","2007-12-20",22.99
"104","2007-12-21",23.74
"105","2007-12-24",24.58
"106","2007-12-26",25.01
"107","2007-12-27",23.91
"108","2007-12-28",23.934999
"109","2007-12-31",23.684999
"110","2008-01-02",22.41
"111","2008-01-03",22.379999
"112","2008-01-04",20.27
"113","2008-01-07",19.225
"114","2008-01-08",18.465
"115","2008-01-09",17
"116","2008-01-10",17.360001
"117","2008-01-11",16.535
"118","2008-01-14",17.24
"119","2008-01-15",16.01
"120","2008-01-16",16.77
"121","2008-01-17",16.16
"122","2008-01-18",15.46
"123","2008-01-22",14.765
"124","2008-01-23",15.5
"125","2008-01-24",16.055
"126","2008-01-25",15.335
"127","2008-01-28",15.85
"128","2008-01-29",15.12
"129","2008-01-30",15.9
"130","2008-01-31",16.945
"131","2008-02-01",17.450001
"132","2008-02-04",17
"133","2008-02-05",16.85
"134","2008-02-06",16.709999
"135","2008-02-07",17.004999
"136","2008-02-08",17.125
"137","2008-02-11",17.184999
"138","2008-02-12",17.655001
"139","2008-02-13",17.325001
"140","2008-02-14",16.615
"141","2008-02-15",16.030001
"142","2008-02-19",16.049999
"143","2008-02-20",15.24
"144","2008-02-21",13.515
"145","2008-02-22",14.965
"146","2008-02-25",14.75
"147","2008-02-26",14.535
"148","2008-02-27",14.5
"149","2008-02-28",14.42
"150","2008-02-29",13.45
"151","2008-03-03",13.105
"152","2008-03-04",13
"153","2008-03-05",13.895
"154","2008-03-06",12.535
"155","2008-03-07",11.545
"156","2008-03-10",10.86
"157","2008-03-11",13.075
"158","2008-03-12",13.1
"159","2008-03-13",13.885
"160","2008-03-14",13.595
"161","2008-03-17",13
"162","2008-03-18",13.39
"163","2008-03-19",13.165
"164","2008-03-20",13.82
"165","2008-03-24",15.565
"166","2008-03-25",15.575
"167","2008-03-26",16.34
"168","2008-03-27",15.815
"169","2008-03-28",14.735
"170","2008-03-31",14.215
"171","2008-04-01",15.785
"172","2008-04-02",15.4
"173","2008-04-03",16.215
"174","2008-04-04",16.870001
"175","2008-04-07",16.575001
"176","2008-04-08",16.565001
"177","2008-04-09",16.299999
"178","2008-04-10",16.33
"179","2008-04-11",15.54
"180","2008-04-14",14.9
"181","2008-04-15",14.895
"182","2008-04-16",15.375
"183","2008-04-17",15
"184","2008-04-18",15.85
"185","2008-04-21",16.405001
"186","2008-04-22",16.575001
"187","2008-04-23",16.969999
"188","2008-04-24",17
"189","2008-04-25",16.73
"190","2008-04-28",16.334999
"191","2008-04-29",15.92
"192","2008-04-30",15.485
"193","2008-05-01",16
"194","2008-05-02",15.66
"195","2008-05-05",16.334999
"196","2008-05-06",16.540001
"197","2008-05-07",16.700001
"198","2008-05-08",16.575001
"199","2008-05-09",16.825001
"200","2008-05-12",17.25
"201","2008-05-13",16.98
"202","2008-05-14",17.549999
"203","2008-05-15",18.315001
"204","2008-05-16",18.275
"205","2008-05-19",17.799999
"206","2008-05-20",17.165001
"207","2008-05-21",16.105
"208","2008-05-22",16.075001
"209","2008-05-23",15.43
"210","2008-05-27",15.32
"211","2008-05-28",16.055
"212","2008-05-29",16.645
"213","2008-05-30",15.995
"214","2008-06-02",16.110001
"215","2008-06-03",15.13
"216","2008-06-04",14.29
"217","2008-06-05",14.83
"218","2008-06-06",14.54
"219","2008-06-09",14.05
"220","2008-06-10",14.5
"221","2008-06-11",13.9
"222","2008-06-12",14.175
"223","2008-06-13",14.01
"224","2008-06-16",14.235
"225","2008-06-17",13.88
"226","2008-06-18",13.5
"227","2008-06-19",13.75
"228","2008-06-20",14.2
"229","2008-06-23",14.64
"230","2008-06-24",14.68
"231","2008-06-25",14.8
"232","2008-06-26",14.795
"233","2008-06-27",14.915
"234","2008-06-30",14.53
"235","2008-07-01",14.43
"236","2008-07-02",13.875
"237","2008-07-03",13.735
"238","2008-07-07",13.695
"239","2008-07-08",13.735
"240","2008-07-09",12.86
"241","2008-07-10",12.44
"242","2008-07-11",11.875
"243","2008-07-14",11.875
"244","2008-07-15",12.13
"245","2008-07-16",13.875
"246","2008-07-17",14.1
"247","2008-07-18",14.325
"248","2008-07-21",14.23
"249","2008-07-22",14.305
"250","2008-07-23",14.115
"251","2008-07-24",12.99
"252","2008-07-25",12.6
"253","2008-07-28",12.305
"254","2008-07-29",12.595
"255","2008-07-30",11.55
"256","2008-07-31",11.1
"257","2008-08-01",11.01
"258","2008-08-04",10.46
"259","2008-08-05",10.59
"260","2008-08-06",11.11
"261","2008-08-07",10.52
"262","2008-08-08",11.025
"263","2008-08-11",11.35
"264","2008-08-12",10.725
"265","2008-08-13",10.61
"266","2008-08-14",11.185
"267","2008-08-15",11.425
"268","2008-08-18",10.985
"269","2008-08-19",10.195
"270","2008-08-20",10.165
"271","2008-08-21",9.735
"272","2008-08-22",9.995
"273","2008-08-25",9.085
"274","2008-08-26",9.125
"275","2008-08-27",9.49
"276","2008-08-28",9.915
"277","2008-08-29",9.685
"278","2008-09-02",9.455
"279","2008-09-03",9.505
"280","2008-09-04",9.03
"281","2008-09-05",9.33
"282","2008-09-08",9.15
"283","2008-09-09",9.105
"284","2008-09-10",9
"285","2008-09-11",10.295
"286","2008-09-12",11.09
"287","2008-09-15",10.185
"288","2008-09-16",10.97
"289","2008-09-17",11.33
"290","2008-09-18",12.32
"291","2008-09-19",12.425
"292","2008-09-22",11.875
"293","2008-09-23",11.665
"294","2008-09-24",11.5
"295","2008-09-25",12.02
"296","2008-09-26",12.39
"297","2008-09-29",11.425
"298","2008-09-30",11.515
"299","2008-10-01",11.87
"300","2008-10-02",11.155
"301","2008-10-03",10.45
"302","2008-10-06",10.13
"303","2008-10-07",9.14
"304","2008-10-08",9.55
"305","2008-10-09",9.08
"306","2008-10-10",9.78
"307","2008-10-13",8.96
"308","2008-10-14",8.175
"309","2008-10-15",7.04
"310","2008-10-16",7.21
"311","2008-10-17",6.88
"312","2008-10-20",6.705
"313","2008-10-21",6.365
"314","2008-10-22",6.25
"315","2008-10-23",5.535
"316","2008-10-24",5.51
"317","2008-10-27",5.06
"318","2008-10-28",5.53
"319","2008-10-29",5.91
"320","2008-10-30",7.16
"321","2008-10-31",7.085
"322","2008-11-03",6.17
"323","2008-11-04",6.11
"324","2008-11-05",5.835
"325","2008-11-06",5.14
"326","2008-11-07",5.51
"327","2008-11-10",5.07
"328","2008-11-11",4.44
"329","2008-11-12",4.02
"330","2008-11-13",4.49
"331","2008-11-14",4.12
"332","2008-11-17",4.12
"333","2008-11-18",4.16
"334","2008-11-19",3.665
"335","2008-11-20",3.71
"336","2008-11-21",4.135
"337","2008-11-24",4.495
"338","2008-11-25",4.43
"339","2008-11-26",4.78
"340","2008-11-28",4.91
"341","2008-12-01",4.185
"342","2008-12-02",4.19
"343","2008-12-03",4.635
"344","2008-12-04",4.785
"345","2008-12-05",5.395
"346","2008-12-08",5.66
"347","2008-12-09",4.915
"348","2008-12-10",5.23
"349","2008-12-11",3.54
"350","2008-12-12",3.725
"351","2008-12-15",3.565
"352","2008-12-16",3.695
"353","2008-12-17",3.765
"354","2008-12-18",3.915
"355","2008-12-19",4.085
"356","2008-12-22",4.115
"357","2008-12-23",3.9
"358","2008-12-24",3.84
"359","2008-12-26",3.7
"360","2008-12-29",3.645
"361","2008-12-30",3.735
"362","2008-12-31",3.965
"363","2009-01-02",3.895
"364","2009-01-05",4.13
"365","2009-01-06",4.13
"366","2009-01-07",4.085
"367","2009-01-08",3.995
"368","2009-01-09",3.795
"369","2009-01-12",3.54
"370","2009-01-13",3.365
"371","2009-01-14",3.11
"372","2009-01-15",3.515
"373","2009-01-16",3.45
"374","2009-01-20",3.315
"375","2009-01-21",3.395
"376","2009-01-22",3.605
"377","2009-01-23",3.61
"378","2009-01-26",3.49
"379","2009-01-27",3.515
"380","2009-01-28",3.68
"381","2009-01-29",3.38
"382","2009-01-30",3.4
"383","2009-02-02",3.32
"384","2009-02-03",3.555
"385","2009-02-04",3.675
"386","2009-02-05",3.755
"387","2009-02-06",3.91
"388","2009-02-09",3.835
"389","2009-02-10",3.525
"390","2009-02-11",3.45
"391","2009-02-12",3.29
"392","2009-02-13",3.23
"393","2009-02-17",2.995
"394","2009-02-18",3.13
"395","2009-02-19",3
"396","2009-02-20",2.73
"397","2009-02-23",2.795
"398","2009-02-24",2.895
"399","2009-02-25",2.78
"400","2009-02-26",2.745
"401","2009-02-27",2.86
"402","2009-03-02",2.595
"403","2009-03-03",2.425
"404","2009-03-04",2.62
"405","2009-03-05",2.465
"406","2009-03-06",2.25
"407","2009-03-09",2.245
"408","2009-03-10",2.515
"409","2009-03-11",2.685
"410","2009-03-12",3.1
"411","2009-03-13",3.18
"412","2009-03-16",3.005
"413","2009-03-17",2.975
"414","2009-03-18",3.24
"415","2009-03-19",3.38
"416","2009-03-20",3.21
"417","2009-03-23",3.185
"418","2009-03-24",3.265
"419","2009-03-25",3.33
"420","2009-03-26",3.835
"421","2009-03-27",4.185
"422","2009-03-30",4.14
"423","2009-03-31",4.33
"424","2009-04-01",4.665
"425","2009-04-02",5.015
"426","2009-04-03",5.1
"427","2009-04-06",4.935
"428","2009-04-07",4.555
"429","2009-04-08",4.865
"430","2009-04-09",5.42
"431","2009-04-13",5.895
"432","2009-04-14",6.2
"433","2009-04-15",6.165
"434","2009-04-16",6.59
"435","2009-04-17",7.13
"436","2009-04-20",6.24
"437","2009-04-21",6.795
"438","2009-04-22",6.765
"439","2009-04-23",6.845
"440","2009-04-24",7.175
"441","2009-04-27",7.125
"442","2009-04-28",7.225
"443","2009-04-29",7.235
"444","2009-04-30",6.975
"445","2009-05-01",7.025
"446","2009-05-04",7.465
"447","2009-05-05",7.5
"448","2009-05-06",7.585
"449","2009-05-07",7.175
"450","2009-05-08",7.4
"451","2009-05-11",6.86
"452","2009-05-12",6.285
"453","2009-05-13",5.89
"454","2009-05-14",6.235
"455","2009-05-15",6.075
"456","2009-05-18",6.445
"457","2009-05-19",6.42
"458","2009-05-20",6.015
"459","2009-05-21",5.69
"460","2009-05-22",5.65
"461","2009-05-26",6
"462","2009-05-27",6.14
"463","2009-05-28",5.995
"464","2009-05-29",6.315
"465","2009-06-01",7.21
"466","2009-06-02",7.03
"467","2009-06-03",6.7
"468","2009-06-04",7.04
"469","2009-06-05",6.985
"470","2009-06-08",6.885
"471","2009-06-09",7.24
"472","2009-06-10",7.61
"473","2009-06-11",6.67
"474","2009-06-12",7.115
"475","2009-06-15",6.915
"476","2009-06-16",6.495
"477","2009-06-17",6.57
"478","2009-06-18",6.615
"479","2009-06-19",6.71
"480","2009-06-22",6.335
"481","2009-06-23",6.095
"482","2009-06-24",6.18
"483","2009-06-25",6.375
"484","2009-06-26",6.705
"485","2009-06-29",6.615
"486","2009-06-30",6.515
"487","2009-07-01",6.535
"488","2009-07-02",6.13
"489","2009-07-06",6.075
"490","2009-07-07",5.975
"491","2009-07-08",5.835
"492","2009-07-09",5.8
"493","2009-07-10",5.91
"494","2009-07-13",6.295
"495","2009-07-14",6.435
"496","2009-07-15",6.785
"497","2009-07-16",7.245
"498","2009-07-17",7.18
"499","2009-07-20",7.53
"500","2009-07-21",7.395
"501","2009-07-22",8.18
"502","2009-07-23",8.44
"503","2009-07-24",8.55
"504","2009-07-27",8.745
"505","2009-07-28",8.555
"506","2009-07-29",8.515
"507","2009-07-30",8.595
"508","2009-07-31",8.86
"509","2009-08-03",9.35
"510","2009-08-04",9.72
"511","2009-08-05",9.385
"512","2009-08-06",9.285
"513","2009-08-07",9.84
"514","2009-08-10",9.865
"515","2009-08-11",9.875
"516","2009-08-12",10.325
"517","2009-08-13",10.23
"518","2009-08-14",10.01
"519","2009-08-17",9.365
"520","2009-08-18",9.345
"521","2009-08-19",9.45
"522","2009-08-20",9.71
"523","2009-08-21",9.925
"524","2009-08-24",9.83
"525","2009-08-25",10.03
"526","2009-08-26",10
"527","2009-08-27",10.035
"528","2009-08-28",10.015
"529","2009-08-31",10.03
"530","2009-09-01",9.81
"531","2009-09-02",9.58
"532","2009-09-03",9.895
"533","2009-09-04",9.985
"534","2009-09-08",10.46
"535","2009-09-09",10.805
"536","2009-09-10",10.88
"537","2009-09-11",11.565
"538","2009-09-14",11.75
"539","2009-09-15",11.96
"540","2009-09-16",12.25
"541","2009-09-17",12.085
"542","2009-09-18",12.22
"543","2009-09-21",12.06
"544","2009-09-22",12
"545","2009-09-23",11.77
"546","2009-09-24",11.285
"547","2009-09-25",10.965
"548","2009-09-28",11.77
"549","2009-09-29",11.59
"550","2009-09-30",11.375
"551","2009-10-01",10.68
"552","2009-10-02",10.815
"553","2009-10-05",11.305
"554","2009-10-06",11.71
"555","2009-10-07",11.85
"556","2009-10-08",12.175
"557","2009-10-09",12.165
"558","2009-10-12",12.375
"559","2009-10-13",12.395
"560","2009-10-14",12.775
"561","2009-10-15",13.01
"562","2009-10-16",12.765
"563","2009-10-19",12.81
"564","2009-10-20",12.77
"565","2009-10-21",12.545
"566","2009-10-22",12.86
"567","2009-10-23",12.665
"568","2009-10-26",12.855
"569","2009-10-27",13.95
"570","2009-10-28",12.555
"571","2009-10-29",13.12
"572","2009-10-30",12.56
"573","2009-11-02",12.345
"574","2009-11-03",12.57
"575","2009-11-04",12.365
"576","2009-11-05",12.89
"577","2009-11-06",12.94
"578","2009-11-09",13.64
"579","2009-11-10",13.58
"580","2009-11-11",13.83
"581","2009-11-12",13.385
"582","2009-11-13",13.56
"583","2009-11-16",14.165
"584","2009-11-17",13.86
"585","2009-11-18",13.85
"586","2009-11-19",13.48
"587","2009-11-20",13.23
"588","2009-11-23",13.26
"589","2009-11-24",13.205
"590","2009-11-25",13.505
"591","2009-11-27",13.215
"592","2009-11-30",13.085
"593","2009-12-01",13.38
"594","2009-12-02",13.28
"595","2009-12-03",12.96
"596","2009-12-04",13.515
"597","2009-12-07",13.665
"598","2009-12-08",13.405
"599","2009-12-09",13.835
"600","2009-12-10",13.365
"601","2009-12-11",13.585
"602","2009-12-14",13.86
"603","2009-12-15",13.87
"604","2009-12-16",13.96
"605","2009-12-17",13.67
"606","2009-12-18",13.75
"607","2009-12-21",14.155
"608","2009-12-22",15.035
"609","2009-12-23",15.075
"610","2009-12-24",15.12
"611","2009-12-28",15.045
"612","2009-12-29",15.42
"613","2009-12-30",15.1
"614","2009-12-31",15.05
"615","2010-01-04",15.455
"616","2010-01-05",15.915
"617","2010-01-06",16.25
"618","2010-01-07",16.155001
"619","2010-01-08",16.135
"620","2010-01-11",15.905
"621","2010-01-12",15.675
"622","2010-01-13",16.16
"623","2010-01-14",15.93
"624","2010-01-15",15.57
"625","2010-01-19",15.835
"626","2010-01-20",15.765
"627","2010-01-21",15.745
"628","2010-01-22",15.02
"629","2010-01-25",14.53
"630","2010-01-26",14.51
"631","2010-01-27",14.535
"632","2010-01-28",14.175
"633","2010-01-29",14.12
"634","2010-02-01",14.175
"635","2010-02-02",14.6
"636","2010-02-03",14.48
"637","2010-02-04",13.625
"638","2010-02-05",13.135
"639","2010-02-08",13.285
"640","2010-02-09",13.745
"641","2010-02-10",13.605
"642","2010-02-11",13.96
"643","2010-02-12",14.175
"644","2010-02-16",14.42
"645","2010-02-17",14.37
"646","2010-02-18",14.595
"647","2010-02-19",14.545
"648","2010-02-22",14.16
"649","2010-02-23",13.965
"650","2010-02-24",14.2
"651","2010-02-25",14.56
"652","2010-02-26",14.325
"653","2010-03-01",15.11
"654","2010-03-02",15.52
"655","2010-03-03",15.62
"656","2010-03-04",15.915
"657","2010-03-05",16.440001
"658","2010-03-08",16.530001
"659","2010-03-09",16.85
"660","2010-03-10",16.855
"661","2010-03-11",17.084999
"662","2010-03-12",17.58
"663","2010-03-15",17.834999
"664","2010-03-16",17.764999
"665","2010-03-17",17.625
"666","2010-03-18",17.415001
"667","2010-03-19",16.75
"668","2010-03-22",17.52
"669","2010-03-23",18.115
"670","2010-03-24",18.025
"671","2010-03-25",19.700001
"672","2010-03-26",20.285
"673","2010-03-29",20.610001
"674","2010-03-30",20.950001
"675","2010-03-31",20.74
"676","2010-04-01",20.844999
"677","2010-04-05",21.285
"678","2010-04-06",21.540001
"679","2010-04-07",21.290001
"680","2010-04-08",21.43
"681","2010-04-09",21.83
"682","2010-04-12",22.184999
"683","2010-04-13",21.525
"684","2010-04-14",21.905001
"685","2010-04-15",22.535
"686","2010-04-16",22.309999
"687","2010-04-19",21.165001
"688","2010-04-20",20.959999
"689","2010-04-21",20.705
"690","2010-04-22",21.115
"691","2010-04-23",21.82
"692","2010-04-26",21.51
"693","2010-04-27",21.129999
"694","2010-04-28",19.844999
"695","2010-04-29",19.92
"696","2010-04-30",18.809999
"697","2010-05-03",20.775
"698","2010-05-04",19.275
"699","2010-05-05",19.09
"700","2010-05-06",18.584999
"701","2010-05-07",17.91
"702","2010-05-10",19.545
"703","2010-05-11",19.780001
"704","2010-05-12",21.57
"705","2010-05-13",20.965
"706","2010-05-14",19.684999
"707","2010-05-17",19.264999
"708","2010-05-18",19.525
"709","2010-05-19",19.295
"710","2010-05-20",18.360001
"711","2010-05-21",19.254999
"712","2010-05-24",19.225
"713","2010-05-25",18.945
"714","2010-05-26",19.205
"715","2010-05-27",20.459999
"716","2010-05-28",20.43
"717","2010-06-01",19.915001
"718","2010-06-02",20.73
"719","2010-06-03",21.85
"720","2010-06-04",20.17
"721","2010-06-07",19.16
"722","2010-06-08",19.525
"723","2010-06-09",19.549999
"724","2010-06-10",20.415001
"725","2010-06-11",20.879999
"726","2010-06-14",21.215
"727","2010-06-15",22.174999
"728","2010-06-16",22.790001
"729","2010-06-17",22.129999
"730","2010-06-18",22.094999
"731","2010-06-21",21.735001
"732","2010-06-22",20.735001
"733","2010-06-23",20.99
"734","2010-06-24",20.93
"735","2010-06-25",20.530001
"736","2010-06-28",19.834999
"737","2010-06-29",18.775
"738","2010-06-30",18.610001
"739","2010-07-01",18.9
"740","2010-07-02",18.16
"741","2010-07-06",18.025
"742","2010-07-07",18.790001
"743","2010-07-08",19.360001
"744","2010-07-09",19.445
"745","2010-07-12",19.434999
"746","2010-07-13",19.565001
"747","2010-07-14",19.655001
"748","2010-07-15",19.799999
"749","2010-07-16",19
"750","2010-07-19",18.945
"751","2010-07-20",19.139999
"752","2010-07-21",19.16
"753","2010-07-22",20.245001
"754","2010-07-23",20.975
"755","2010-07-26",21.465
"756","2010-07-27",20.594999
"757","2010-07-28",20.065001
"758","2010-07-29",20.325001
"759","2010-07-30",20.74
"760","2010-08-02",20.735001
"761","2010-08-03",20.145
"762","2010-08-04",20.24
"763","2010-08-05",19.875
"764","2010-08-06",20.030001
"765","2010-08-09",20.030001
"766","2010-08-10",19.65
"767","2010-08-11",19.004999
"768","2010-08-12",19.055
"769","2010-08-13",18.940001
"770","2010-08-16",19.110001
"771","2010-08-17",19.615
"772","2010-08-18",19.535
"773","2010-08-19",18.879999
"774","2010-08-20",19.075001
"775","2010-08-23",18.9
"776","2010-08-24",18.57
"777","2010-08-25",18.495001
"778","2010-08-26",17.805
"779","2010-08-27",17.764999
"780","2010-08-30",15.95
"781","2010-08-31",16.434999
"782","2010-09-01",16.855
"783","2010-09-02",17.18
"784","2010-09-03",17.555
"785","2010-09-07",17.575001
"786","2010-09-08",18.049999
"787","2010-09-09",17.924999
"788","2010-09-10",20.264999
"789","2010-09-13",21.325001
"790","2010-09-14",21.754999
"791","2010-09-15",21.844999
"792","2010-09-16",21.700001
"793","2010-09-17",21.9
"794","2010-09-20",22.24
"795","2010-09-21",22.129999
"796","2010-09-22",21.26
"797","2010-09-23",21.049999
"798","2010-09-24",21.625
"799","2010-09-27",21.620001
"800","2010-09-28",22.915001
"801","2010-09-29",22.594999
"802","2010-09-30",22.360001
"803","2010-10-01",22.295
"804","2010-10-04",22.030001
"805","2010-10-05",22.245001
"806","2010-10-06",21.745001
"807","2010-10-07",22.610001
"808","2010-10-08",23.74
"809","2010-10-11",23.16
"810","2010-10-12",22.969999
"811","2010-10-13",22.795
"812","2010-10-14",23.365
"813","2010-10-15",23.014999
"814","2010-10-18",22.795
"815","2010-10-19",21.655001
"816","2010-10-20",21.775
"817","2010-10-21",21.545
"818","2010-10-22",22.379999
"819","2010-10-25",22.440001
"820","2010-10-26",22.825001
"821","2010-10-27",22.33
"822","2010-10-28",22.065001
"823","2010-10-29",22.16
"824","2010-11-01",22.360001
"825","2010-11-02",22.379999
"826","2010-11-03",22.315001
"827","2010-11-04",22.5
"828","2010-11-05",24.045
"829","2010-11-08",24.775
"830","2010-11-09",24.09
"831","2010-11-10",24.190001
"832","2010-11-11",24.155001
"833","2010-11-12",23.709999
"834","2010-11-15",23.35
"835","2010-11-16",23.540001
"836","2010-11-17",23.540001
"837","2010-11-18",24.215
"838","2010-11-19",25.299999
"839","2010-11-22",26.625
"840","2010-11-23",26.715
"841","2010-11-24",26.940001
"842","2010-11-26",26.805
"843","2010-11-29",26.790001
"844","2010-11-30",26.809999
"845","2010-12-01",27.1
"846","2010-12-02",26.684999
"847","2010-12-03",26.690001
"848","2010-12-06",27.629999
"849","2010-12-07",27.465
"850","2010-12-08",27.85
"851","2010-12-09",31.780001
"852","2010-12-10",34.349998
"853","2010-12-13",34.935001
"854","2010-12-14",33.900002
"855","2010-12-15",34.32
"856","2010-12-16",35.220001
"857","2010-12-17",36.645
"858","2010-12-20",36.584999
"859","2010-12-21",36.755001
"860","2010-12-22",35.849998
"861","2010-12-23",35.595001
"862","2010-12-27",35.860001
"863","2010-12-28",34.445
"864","2010-12-29",34.384998
"865","2010-12-30",34.775002
"866","2010-12-31",34.209999
"867","2011-01-03",35.790001
"868","2011-01-04",33.599998
"869","2011-01-05",34.244999
"870","2011-01-06",33.494999
"871","2011-01-07",33.5
"872","2011-01-10",34.200001
"873","2011-01-11",33.619999
"874","2011-01-12",36.424999
"875","2011-01-13",35.880001
"876","2011-01-14",35.904999
"877","2011-01-18",35.485001
"878","2011-01-19",34.154999
"879","2011-01-20",33.974998
"880","2011-01-21",33.474998
"881","2011-01-24",33.985001
"882","2011-01-25",33.540001
"883","2011-01-26",34.055
"884","2011-01-27",35.150002
"885","2011-01-28",34.305
"886","2011-01-31",34.34
"887","2011-02-01",36.599998
"888","2011-02-02",35.955002
"889","2011-02-03",36.005001
"890","2011-02-04",38.48
"891","2011-02-07",39.195
"892","2011-02-08",40.445
"893","2011-02-09",40.75
"894","2011-02-10",41.384998
"895","2011-02-11",42.154999
"896","2011-02-14",41.849998
"897","2011-02-15",40.764999
"898","2011-02-16",41.299999
"899","2011-02-17",41.220001
"900","2011-02-18",41.060001
"901","2011-02-22",39.560001
"902","2011-02-23",38.634998
"903","2011-02-24",38.084999
"904","2011-02-25",38.415001
"905","2011-02-28",38.794998
"906","2011-03-01",36.900002
"907","2011-03-02",36.849998
"908","2011-03-03",37.830002
"909","2011-03-04",38.630001
"910","2011-03-07",37.59
"911","2011-03-08",37.630001
"912","2011-03-09",38.025002
"913","2011-03-10",37.360001
"914","2011-03-11",38.25
"915","2011-03-14",39.119999
"916","2011-03-15",39.564999
"917","2011-03-16",39.674999
"918","2011-03-17",38.185001
"919","2011-03-18",37.779999
"920","2011-03-21",38.439999
"921","2011-03-22",38.605
"922","2011-03-23",39.639999
"923","2011-03-24",39.404999
"924","2011-03-25",39.32
"925","2011-03-28",42.634998
"926","2011-03-29",44.584999
"927","2011-03-30",44.919998
"928","2011-03-31",44.525002
"929","2011-04-01",44.564999
"930","2011-04-04",45.470001
"931","2011-04-05",46.744999
"932","2011-04-06",46.040001
"933","2011-04-07",45.755001
"934","2011-04-08",45.139999
"935","2011-04-11",44.355
"936","2011-04-12",44.650002
"937","2011-04-13",46.055
"938","2011-04-14",46.014999
"939","2011-04-15",46.639999
"940","2011-04-18",48.43
"941","2011-04-19",50.130001
"942","2011-04-20",49.865002
"943","2011-04-21",51.084999
"944","2011-04-25",50.689999
"945","2011-04-26",49.310001
"946","2011-04-27",50.240002
"947","2011-04-28",49.665001
"948","2011-04-29",50.025002
"949","2011-05-02",48.174999
"950","2011-05-03",46.650002
"951","2011-05-04",46.615002
"952","2011-05-05",46.994999
"953","2011-05-06",47.474998
"954","2011-05-09",49.494999
"955","2011-05-10",49.445
"956","2011-05-11",48.334999
"957","2011-05-12",48.52
"958","2011-05-13",47.615002
"959","2011-05-16",47.035
"960","2011-05-17",47.424999
"961","2011-05-18",49.075001
"962","2011-05-19",48.619999
"963","2011-05-20",48.145
"964","2011-05-23",48.255001
"965","2011-05-24",48.615002
"966","2011-05-25",48.790001
"967","2011-05-26",45.875
"968","2011-05-27",45.040001
"969","2011-05-31",45.400002
"970","2011-06-01",43.955002
"971","2011-06-02",43.66
"972","2011-06-03",43.330002
"973","2011-06-06",41.935001
"974","2011-06-07",41.544998
"975","2011-06-08",42.169998
"976","2011-06-09",43.07
"977","2011-06-10",44.970001
"978","2011-06-13",43.950001
"979","2011-06-14",45.75
"980","2011-06-15",45.665001
"981","2011-06-16",45.490002
