"","date","GATX"
"214","2007-11-06",39.900002
"215","2007-11-07",38.41
"216","2007-11-08",37.650002
"217","2007-11-09",36.799999
"218","2007-11-12",37.09
"219","2007-11-13",37.200001
"220","2007-11-14",37.279999
"221","2007-11-15",37.450001
"222","2007-11-16",37.25
"223","2007-11-19",35.43
"224","2007-11-20",35.34
"225","2007-11-21",34.799999
"226","2007-11-23",35.759998
"227","2007-11-26",35.18
"228","2007-11-27",35.380001
"229","2007-11-28",36.849998
"230","2007-11-29",36.049999
"231","2007-11-30",37.029999
"232","2007-12-03",36.810001
"233","2007-12-04",36.599998
"234","2007-12-05",37.209999
"235","2007-12-06",38.330002
"236","2007-12-07",38.889999
"237","2007-12-10",38.959999
"238","2007-12-11",37.889999
"239","2007-12-12",37.900002
"240","2007-12-13",38.09
"241","2007-12-14",37.389999
"242","2007-12-17",38.689999
"243","2007-12-18",37.990002
"244","2007-12-19",36.959999
"245","2007-12-20",37.18
"246","2007-12-21",38.060001
"247","2007-12-24",38.09
"248","2007-12-26",37.450001
"249","2007-12-27",36.57
"250","2007-12-28",37.09
"251","2007-12-31",36.68
"252","2008-01-02",36.549999
"253","2008-01-03",35.950001
"254","2008-01-04",34.459999
"255","2008-01-07",34.369999
"256","2008-01-08",33.009998
"257","2008-01-09",32.580002
"258","2008-01-10",32.82
"259","2008-01-11",32.049999
"260","2008-01-14",31.969999
"261","2008-01-15",32.009998
"262","2008-01-16",32.849998
"263","2008-01-17",31.709999
"264","2008-01-18",31.809999
"265","2008-01-22",31.889999
"266","2008-01-23",33.43
"267","2008-01-24",35.18
"268","2008-01-25",35.450001
"269","2008-01-28",35.330002
"270","2008-01-29",35.439999
"271","2008-01-30",35.450001
"272","2008-01-31",37.57
"273","2008-02-01",38.080002
"274","2008-02-04",37.23
"275","2008-02-05",36.619999
"276","2008-02-06",36.200001
"277","2008-02-07",36.720001
"278","2008-02-08",36.68
"279","2008-02-11",36.799999
"280","2008-02-12",37.139999
"281","2008-02-13",37.82
"282","2008-02-14",37.459999
"283","2008-02-15",37.32
"284","2008-02-19",38.029999
"285","2008-02-20",38.639999
"286","2008-02-21",37.720001
"287","2008-02-22",37.950001
"288","2008-02-25",38.950001
"289","2008-02-26",38.970001
"290","2008-02-27",38.040001
"291","2008-02-28",37.209999
"292","2008-02-29",35.98
"293","2008-03-03",36.52
"294","2008-03-04",36.689999
"295","2008-03-05",36.450001
"296","2008-03-06",35.540001
"297","2008-03-07",35.060001
"298","2008-03-10",34.560001
"299","2008-03-11",35.540001
"300","2008-03-12",35.389999
"301","2008-03-13",36.82
"302","2008-03-14",36.34
"303","2008-03-17",35.619999
"304","2008-03-18",37.259998
"305","2008-03-19",36.889999
"306","2008-03-20",37.66
"307","2008-03-24",39.689999
"308","2008-03-25",41.150002
"309","2008-03-26",40.080002
"310","2008-03-27",39.110001
"311","2008-03-28",39.380001
"312","2008-03-31",39.07
"313","2008-04-01",40.990002
"314","2008-04-02",40.57
"315","2008-04-03",40.150002
"316","2008-04-04",39.720001
"317","2008-04-07",39.549999
"318","2008-04-08",40.029999
"319","2008-04-09",37.450001
"320","2008-04-10",38.32
"321","2008-04-11",37.099998
"322","2008-04-14",36.599998
"323","2008-04-15",37.439999
"324","2008-04-16",38.73
"325","2008-04-17",37.790001
"326","2008-04-18",39.220001
"327","2008-04-21",39.939999
"328","2008-04-22",38.900002
"329","2008-04-23",38.939999
"330","2008-04-24",41.630001
"331","2008-04-25",43.299999
"332","2008-04-28",44.459999
"333","2008-04-29",44.220001
"334","2008-04-30",44
"335","2008-05-01",46.049999
"336","2008-05-02",45.34
"337","2008-05-05",45.07
"338","2008-05-06",45.75
"339","2008-05-07",44.119999
"340","2008-05-08",44.25
"341","2008-05-09",44.369999
"342","2008-05-12",45.029999
"343","2008-05-13",45.07
"344","2008-05-14",45.689999
"345","2008-05-15",48.52
"346","2008-05-16",47.549999
"347","2008-05-19",48.5
"348","2008-05-20",48.139999
"349","2008-05-21",47.48
"350","2008-05-22",46.880001
"351","2008-05-23",47.049999
"352","2008-05-27",47.689999
"353","2008-05-28",48.560001
"354","2008-05-29",49.029999
"355","2008-05-30",49.310001
"356","2008-06-02",48.860001
"357","2008-06-03",48.700001
"358","2008-06-04",50.110001
"359","2008-06-05",51.5
"360","2008-06-06",48.060001
"361","2008-06-09",49.049999
"362","2008-06-10",49.209999
"363","2008-06-11",46.279999
"364","2008-06-12",46.869999
"365","2008-06-13",47.330002
"366","2008-06-16",47.150002
"367","2008-06-17",45.439999
"368","2008-06-18",46.16
"369","2008-06-19",47.23
"370","2008-06-20",46.48
"371","2008-06-23",46.279999
"372","2008-06-24",46.130001
"373","2008-06-25",46.66
"374","2008-06-26",44.150002
"375","2008-06-27",44.470001
"376","2008-06-30",44.330002
"377","2008-07-01",43.490002
"378","2008-07-02",41.540001
"379","2008-07-03",41.330002
"380","2008-07-07",41.5
"381","2008-07-08",43.389999
"382","2008-07-09",42.209999
"383","2008-07-10",42.759998
"384","2008-07-11",42.630001
"385","2008-07-14",41.919998
"386","2008-07-15",41.900002
"387","2008-07-16",43.98
"388","2008-07-17",45.720001
"389","2008-07-18",45.450001
"390","2008-07-21",45.450001
"391","2008-07-22",47.220001
"392","2008-07-23",46.849998
"393","2008-07-24",44.799999
"394","2008-07-25",45.880001
"395","2008-07-28",43.77
"396","2008-07-29",45.709999
"397","2008-07-30",45.5
"398","2008-07-31",45.470001
"399","2008-08-01",45.5
"400","2008-08-04",44.740002
"401","2008-08-05",45.849998
"402","2008-08-06",45.41
"403","2008-08-07",44.189999
"404","2008-08-08",46.450001
"405","2008-08-11",46.939999
"406","2008-08-12",45.599998
"407","2008-08-13",45.330002
"408","2008-08-14",46.490002
"409","2008-08-15",46.16
"410","2008-08-18",46.57
"411","2008-08-19",45.209999
"412","2008-08-20",43.860001
"413","2008-08-21",43.91
"414","2008-08-22",44.689999
"415","2008-08-25",43.759998
"416","2008-08-26",44.009998
"417","2008-08-27",43.959999
"418","2008-08-28",44.470001
"419","2008-08-29",43.830002
"420","2008-09-02",44.02
"421","2008-09-03",43.740002
"422","2008-09-04",41.669998
"423","2008-09-05",41.75
"424","2008-09-08",42.560001
"425","2008-09-09",40.919998
"426","2008-09-10",41.369999
"427","2008-09-11",41.91
"428","2008-09-12",42.330002
"429","2008-09-15",40.299999
"430","2008-09-16",39.02
"431","2008-09-17",38.110001
"432","2008-09-18",39.939999
"433","2008-09-19",40.970001
"434","2008-09-22",39.130001
"435","2008-09-23",38.700001
"436","2008-09-24",38.110001
"437","2008-09-25",38.560001
"438","2008-09-26",39.18
"439","2008-09-29",38.240002
"440","2008-09-30",39.57
"441","2008-10-01",39.02
"442","2008-10-02",35.450001
"443","2008-10-03",35.080002
"444","2008-10-06",35.130001
"445","2008-10-07",33.209999
"446","2008-10-08",33.369999
"447","2008-10-09",31.66
"448","2008-10-10",33.130001
"449","2008-10-13",35.91
"450","2008-10-14",35.169998
"451","2008-10-15",31.68
"452","2008-10-16",32.610001
"453","2008-10-17",32.32
"454","2008-10-20",34.419998
"455","2008-10-21",33.150002
"456","2008-10-22",29.42
"457","2008-10-23",27.610001
"458","2008-10-24",27.01
"459","2008-10-27",25.610001
"460","2008-10-28",26.200001
"461","2008-10-29",27.190001
"462","2008-10-30",27.440001
"463","2008-10-31",28.549999
"464","2008-11-03",29.32
"465","2008-11-04",29.629999
"466","2008-11-05",28.290001
"467","2008-11-06",27.299999
"468","2008-11-07",27.889999
"469","2008-11-10",27.1
"470","2008-11-11",26.280001
"471","2008-11-12",24.860001
"472","2008-11-13",27.620001
"473","2008-11-14",25.99
"474","2008-11-17",25.889999
"475","2008-11-18",26.15
"476","2008-11-19",23.799999
"477","2008-11-20",21.889999
"478","2008-11-21",22.559999
"479","2008-11-24",25.040001
"480","2008-11-25",25.719999
"481","2008-11-26",27.530001
"482","2008-11-28",28.15
"483","2008-12-01",24.540001
"484","2008-12-02",26.5
"485","2008-12-03",26.9
"486","2008-12-04",25.610001
"487","2008-12-05",25.299999
"488","2008-12-08",26.68
"489","2008-12-09",26.16
"490","2008-12-10",27.76
"491","2008-12-11",25.219999
"492","2008-12-12",26.9
"493","2008-12-15",26.67
"494","2008-12-16",28.42
"495","2008-12-17",29.15
"496","2008-12-18",29.719999
"497","2008-12-19",29.719999
"498","2008-12-22",28.360001
"499","2008-12-23",27.870001
"500","2008-12-24",28.35
"501","2008-12-26",29.059999
"502","2008-12-29",28.58
"503","2008-12-30",29.99
"504","2008-12-31",30.969999
"505","2009-01-02",31.379999
"506","2009-01-05",32.150002
"507","2009-01-06",32.900002
"508","2009-01-07",31.66
"509","2009-01-08",32.18
"510","2009-01-09",31.1
"511","2009-01-12",29.16
"512","2009-01-13",29.33
"513","2009-01-14",28.25
"514","2009-01-15",28.59
"515","2009-01-16",28.5
"516","2009-01-20",26.57
"517","2009-01-21",28.139999
"518","2009-01-22",26.809999
"519","2009-01-23",24.98
"520","2009-01-26",25.24
"521","2009-01-27",24.98
"522","2009-01-28",26.190001
"523","2009-01-29",25.02
"524","2009-01-30",24.1
"525","2009-02-02",24.09
"526","2009-02-03",25.01
"527","2009-02-04",24.860001
"528","2009-02-05",25.18
"529","2009-02-06",26.41
"530","2009-02-09",26.299999
"531","2009-02-10",24.57
"532","2009-02-11",23.91
"533","2009-02-12",23.540001
"534","2009-02-13",23.33
"535","2009-02-17",21.98
"536","2009-02-18",21.559999
"537","2009-02-19",20.280001
"538","2009-02-20",19.84
"539","2009-02-23",18.950001
"540","2009-02-24",20.08
"541","2009-02-25",19.290001
"542","2009-02-26",19.110001
"543","2009-02-27",18.27
"544","2009-03-02",16.809999
"545","2009-03-03",16.17
"546","2009-03-04",16.9
"547","2009-03-05",15.13
"548","2009-03-06",14.7
"549","2009-03-09",13.87
"550","2009-03-10",15.51
"551","2009-03-11",15.84
"552","2009-03-12",16.77
"553","2009-03-13",16.790001
"554","2009-03-16",17.290001
"555","2009-03-17",17.879999
"556","2009-03-18",19.040001
"557","2009-03-19",19.17
"558","2009-03-20",18.440001
"559","2009-03-23",19.639999
"560","2009-03-24",20.059999
"561","2009-03-25",20.059999
"562","2009-03-26",21.42
"563","2009-03-27",20.99
"564","2009-03-30",19.969999
"565","2009-03-31",20.23
"566","2009-04-01",21.15
"567","2009-04-02",22.73
"568","2009-04-03",22.709999
"569","2009-04-06",21.9
"570","2009-04-07",20.73
"571","2009-04-08",20.610001
"572","2009-04-09",22.1
"573","2009-04-13",21.950001
"574","2009-04-14",21.530001
"575","2009-04-15",21.84
"576","2009-04-16",22.92
"577","2009-04-17",25.030001
"578","2009-04-20",22.75
"579","2009-04-21",22.84
"580","2009-04-22",23.290001
"581","2009-04-23",25.030001
"582","2009-04-24",26.469999
"583","2009-04-27",26.030001
"584","2009-04-28",26.85
"585","2009-04-29",28.6
"586","2009-04-30",30.110001
"587","2009-05-01",28.68
"588","2009-05-04",30.74
"589","2009-05-05",29.99
"590","2009-05-06",29.59
"591","2009-05-07",28.68
"592","2009-05-08",29.25
"593","2009-05-11",27.709999
"594","2009-05-12",26.959999
"595","2009-05-13",25.549999
"596","2009-05-14",25.57
"597","2009-05-15",25.629999
"598","2009-05-18",26.4
"599","2009-05-19",26.15
"600","2009-05-20",25.690001
"601","2009-05-21",25.120001
"602","2009-05-22",24.74
"603","2009-05-26",25.540001
"604","2009-05-27",24.790001
"605","2009-05-28",24.83
"606","2009-05-29",25.18
"607","2009-06-01",26.57
"608","2009-06-02",26.299999
"609","2009-06-03",25.799999
"610","2009-06-04",26.67
"611","2009-06-05",26.620001
"612","2009-06-08",25.950001
"613","2009-06-09",25.98
"614","2009-06-10",25.440001
"615","2009-06-11",25.58
"616","2009-06-12",24.799999
"617","2009-06-15",23.620001
"618","2009-06-16",23.030001
"619","2009-06-17",23.57
"620","2009-06-18",23.540001
"621","2009-06-19",23.719999
"622","2009-06-22",22.77
"623","2009-06-23",23.07
"624","2009-06-24",23.76
"625","2009-06-25",24.950001
"626","2009-06-26",25.120001
"627","2009-06-29",25.57
"628","2009-06-30",25.719999
"629","2009-07-01",26.450001
"630","2009-07-02",24.92
"631","2009-07-06",25.549999
"632","2009-07-07",24.77
"633","2009-07-08",24.4
"634","2009-07-09",24.209999
"635","2009-07-10",23.709999
"636","2009-07-13",25.219999
"637","2009-07-14",25.290001
"638","2009-07-15",25.969999
"639","2009-07-16",26.59
"640","2009-07-17",26.65
"641","2009-07-20",27.639999
"642","2009-07-21",27.700001
"643","2009-07-22",28.370001
"644","2009-07-23",26.959999
"645","2009-07-24",25.93
"646","2009-07-27",25.959999
"647","2009-07-28",25.370001
"648","2009-07-29",24.92
"649","2009-07-30",25.889999
"650","2009-07-31",25.219999
"651","2009-08-03",25.82
"652","2009-08-04",25.82
"653","2009-08-05",25.940001
"654","2009-08-06",26.309999
"655","2009-08-07",27.879999
"656","2009-08-10",27.4
"657","2009-08-11",26.5
"658","2009-08-12",26.32
"659","2009-08-13",26.59
"660","2009-08-14",26.23
"661","2009-08-17",25.5
"662","2009-08-18",25.84
"663","2009-08-19",25.65
"664","2009-08-20",25.74
"665","2009-08-21",26.25
"666","2009-08-24",26.5
"667","2009-08-25",27.02
"668","2009-08-26",26.65
"669","2009-08-27",27.02
"670","2009-08-28",27.809999
"671","2009-08-31",27.43
"672","2009-09-01",26.75
"673","2009-09-02",26.629999
"674","2009-09-03",27.290001
"675","2009-09-04",27.67
"676","2009-09-08",28.440001
"677","2009-09-09",28.719999
"678","2009-09-10",29.26
"679","2009-09-11",29.34
"680","2009-09-14",29.1
"681","2009-09-15",29.450001
"682","2009-09-16",30.17
"683","2009-09-17",29.84
"684","2009-09-18",29.77
"685","2009-09-21",28.540001
"686","2009-09-22",29.25
"687","2009-09-23",29.01
"688","2009-09-24",28.52
"689","2009-09-25",28.129999
"690","2009-09-28",28.48
"691","2009-09-29",28.280001
"692","2009-09-30",27.950001
"693","2009-10-01",26.9
"694","2009-10-02",26.540001
"695","2009-10-05",27.379999
"696","2009-10-06",27.120001
"697","2009-10-07",27.290001
"698","2009-10-08",27.879999
"699","2009-10-09",28.66
"700","2009-10-12",28.780001
"701","2009-10-13",28.719999
"702","2009-10-14",29.41
"703","2009-10-15",28.530001
"704","2009-10-16",27.68
"705","2009-10-19",27.540001
"706","2009-10-20",28.610001
"707","2009-10-21",28
"708","2009-10-22",29.629999
"709","2009-10-23",29.129999
"710","2009-10-26",28.25
"711","2009-10-27",28.07
"712","2009-10-28",27.02
"713","2009-10-29",27.940001
"714","2009-10-30",27.18
"715","2009-11-02",27.030001
"716","2009-11-03",27.98
"717","2009-11-04",27.33
"718","2009-11-05",28.73
"719","2009-11-06",28.57
"720","2009-11-09",28.83
"721","2009-11-10",28.940001
"722","2009-11-11",29.16
"723","2009-11-12",28.6
"724","2009-11-13",28.719999
"725","2009-11-16",29.76
"726","2009-11-17",30.139999
"727","2009-11-18",29.68
"728","2009-11-19",28.799999
"729","2009-11-20",28.809999
"730","2009-11-23",29.33
"731","2009-11-24",29.549999
"732","2009-11-25",29.77
"733","2009-11-27",29.26
"734","2009-11-30",28.870001
"735","2009-12-01",29.1
"736","2009-12-02",28.940001
"737","2009-12-03",28.530001
"738","2009-12-04",29.610001
"739","2009-12-07",29.35
"740","2009-12-08",29.040001
"741","2009-12-09",29.139999
"742","2009-12-10",29.200001
"743","2009-12-11",29.35
"744","2009-12-14",30.139999
"745","2009-12-15",29.809999
"746","2009-12-16",30.52
"747","2009-12-17",29.709999
"748","2009-12-18",29.48
"749","2009-12-21",29.6
"750","2009-12-22",29.23
"751","2009-12-23",29.32
"752","2009-12-24",29.66
"753","2009-12-28",29.73
"754","2009-12-29",29.610001
"755","2009-12-30",29.27
"756","2009-12-31",28.75
"757","2010-01-04",28.99
"758","2010-01-05",29.059999
"759","2010-01-06",29.18
"760","2010-01-07",29.299999
"761","2010-01-08",29.309999
"762","2010-01-11",29.360001
"763","2010-01-12",28.610001
"764","2010-01-13",29.219999
"765","2010-01-14",29.110001
"766","2010-01-15",28.66
"767","2010-01-19",28.700001
"768","2010-01-20",28.5
"769","2010-01-21",28
"770","2010-01-22",26.879999
"771","2010-01-25",26.620001
"772","2010-01-26",26.02
"773","2010-01-27",26.370001
"774","2010-01-28",25.959999
"775","2010-01-29",26.219999
"776","2010-02-01",26.42
"777","2010-02-02",27.200001
"778","2010-02-03",26.84
"779","2010-02-04",25.950001
"780","2010-02-05",26.43
"781","2010-02-08",26.030001
"782","2010-02-09",26.370001
"783","2010-02-10",26.18
"784","2010-02-11",26.389999
"785","2010-02-12",26.41
"786","2010-02-16",26.629999
"787","2010-02-17",27.049999
"788","2010-02-18",27.280001
"789","2010-02-19",27.49
"790","2010-02-22",27.73
"791","2010-02-23",27.540001
"792","2010-02-24",27.17
"793","2010-02-25",26.84
"794","2010-02-26",26.65
"795","2010-03-01",26.9
"796","2010-03-02",26.809999
"797","2010-03-03",26.84
"798","2010-03-04",27.02
"799","2010-03-05",28.17
"800","2010-03-08",28.9
"801","2010-03-09",29
"802","2010-03-10",29.059999
"803","2010-03-11",29.120001
"804","2010-03-12",29.059999
"805","2010-03-15",29.25
"806","2010-03-16",29.469999
"807","2010-03-17",29.459999
"808","2010-03-18",29.73
"809","2010-03-19",29.16
"810","2010-03-22",29.23
"811","2010-03-23",29.68
"812","2010-03-24",28.99
"813","2010-03-25",28.98
"814","2010-03-26",29.24
"815","2010-03-29",29
"816","2010-03-30",29.25
"817","2010-03-31",28.65
"818","2010-04-01",28.940001
"819","2010-04-05",29.43
"820","2010-04-06",29.620001
"821","2010-04-07",29.43
"822","2010-04-08",29.809999
"823","2010-04-09",29.950001
"824","2010-04-12",30.299999
"825","2010-04-13",30.219999
"826","2010-04-14",32.27
"827","2010-04-15",33.889999
"828","2010-04-16",33.119999
"829","2010-04-19",32.610001
"830","2010-04-20",33.740002
"831","2010-04-21",33.950001
"832","2010-04-22",35.32
"833","2010-04-23",34.900002
"834","2010-04-26",35.029999
"835","2010-04-27",33.509998
"836","2010-04-28",33.650002
"837","2010-04-29",34.099998
"838","2010-04-30",32.639999
"839","2010-05-03",33.43
"840","2010-05-04",32.119999
"841","2010-05-05",31.469999
"842","2010-05-06",31.02
"843","2010-05-07",30.309999
"844","2010-05-10",31.629999
"845","2010-05-11",31.6
"846","2010-05-12",32.330002
"847","2010-05-13",31.559999
"848","2010-05-14",31.639999
"849","2010-05-17",31.540001
"850","2010-05-18",30.41
"851","2010-05-19",30.040001
"852","2010-05-20",28.65
"853","2010-05-21",28.780001
"854","2010-05-24",28.41
"855","2010-05-25",28.09
"856","2010-05-26",28.18
"857","2010-05-27",29.040001
"858","2010-05-28",28.91
"859","2010-06-01",27.700001
"860","2010-06-02",28.52
"861","2010-06-03",28.66
"862","2010-06-04",27.01
"863","2010-06-07",26.43
"864","2010-06-08",26.51
"865","2010-06-09",26.620001
"866","2010-06-10",28.139999
"867","2010-06-11",28.290001
"868","2010-06-14",28.540001
"869","2010-06-15",29.219999
"870","2010-06-16",29.110001
"871","2010-06-17",28.91
"872","2010-06-18",29.1
"873","2010-06-21",28.780001
"874","2010-06-22",28.280001
"875","2010-06-23",27.709999
"876","2010-06-24",27.01
"877","2010-06-25",27.02
"878","2010-06-28",26.870001
"879","2010-06-29",26.549999
"880","2010-06-30",26.68
"881","2010-07-01",27.1
"882","2010-07-02",26.469999
"883","2010-07-06",26.1
"884","2010-07-07",26.92
"885","2010-07-08",27.75
"886","2010-07-09",27.559999
"887","2010-07-12",27.629999
"888","2010-07-13",28.459999
"889","2010-07-14",28.559999
"890","2010-07-15",28.9
"891","2010-07-16",27.629999
"892","2010-07-19",27.77
"893","2010-07-20",28.32
"894","2010-07-21",28.139999
"895","2010-07-22",27.940001
"896","2010-07-23",28.07
"897","2010-07-26",28.639999
"898","2010-07-27",28.610001
"899","2010-07-28",27.870001
"900","2010-07-29",28.469999
"901","2010-07-30",28.26
"902","2010-08-02",28.73
"903","2010-08-03",28.42
"904","2010-08-04",29.08
"905","2010-08-05",29.389999
"906","2010-08-06",29.34
"907","2010-08-09",29.82
"908","2010-08-10",29.110001
"909","2010-08-11",27.58
"910","2010-08-12",27.299999
"911","2010-08-13",26.950001
"912","2010-08-16",27.18
"913","2010-08-17",27.469999
"914","2010-08-18",27.67
"915","2010-08-19",27
"916","2010-08-20",26.950001
"917","2010-08-23",26.35
"918","2010-08-24",25.940001
"919","2010-08-25",26.549999
"920","2010-08-26",26.620001
"921","2010-08-27",27.389999
"922","2010-08-30",26.77
"923","2010-08-31",27.299999
"924","2010-09-01",28.639999
"925","2010-09-02",28.809999
"926","2010-09-03",29.139999
"927","2010-09-07",28.49
"928","2010-09-08",28.950001
"929","2010-09-09",28.879999
"930","2010-09-10",29.57
"931","2010-09-13",29.84
"932","2010-09-14",29.76
"933","2010-09-15",29.76
"934","2010-09-16",29.25
"935","2010-09-17",29.299999
"936","2010-09-20",29.5
"937","2010-09-21",29.42
"938","2010-09-22",28.49
"939","2010-09-23",28.17
"940","2010-09-24",29.049999
"941","2010-09-27",28.93
"942","2010-09-28",29.059999
"943","2010-09-29",29.219999
"944","2010-09-30",29.32
"945","2010-10-01",29.469999
"946","2010-10-04",28.83
"947","2010-10-05",29.879999
"948","2010-10-06",29.58
"949","2010-10-07",29.82
"950","2010-10-08",30.290001
"951","2010-10-11",30.42
"952","2010-10-12",30.389999
"953","2010-10-13",31.17
"954","2010-10-14",31.059999
"955","2010-10-15",30.559999
"956","2010-10-18",30.700001
"957","2010-10-19",30.43
"958","2010-10-20",31.030001
