"","date","BNFT"
"177","2014-06-02",35.029999
"178","2014-06-03",35.110001
"179","2014-06-04",34.560001
"180","2014-06-05",36.290001
"181","2014-06-06",37.299999
"182","2014-06-09",39.93
"183","2014-06-10",39.560001
"184","2014-06-11",37.490002
"185","2014-06-12",36.169998
"186","2014-06-13",37.990002
"187","2014-06-16",39.259998
"188","2014-06-17",41.759998
"189","2014-06-18",43.639999
"190","2014-06-19",45.310001
"191","2014-06-20",46.330002
"192","2014-06-23",47.09
"193","2014-06-24",45.580002
"194","2014-06-25",44.77
"195","2014-06-26",46.669998
"196","2014-06-27",47.16
"197","2014-06-30",46.220001
"198","2014-07-01",47.459999
"199","2014-07-02",46.09
"200","2014-07-03",46.73
"201","2014-07-07",44.439999
"202","2014-07-08",41.18
"203","2014-07-09",40.650002
"204","2014-07-10",40.73
"205","2014-07-11",42.27
"206","2014-07-14",42.360001
"207","2014-07-15",39.52
"208","2014-07-16",39.77
"209","2014-07-17",38.48
"210","2014-07-18",39.150002
"211","2014-07-21",38.07
"212","2014-07-22",38.490002
"213","2014-07-23",39.09
"214","2014-07-24",39.27
"215","2014-07-25",38.950001
"216","2014-07-28",38.66
"217","2014-07-29",39.220001
"218","2014-07-30",40.509998
"219","2014-07-31",38.540001
"220","2014-08-01",38.110001
"221","2014-08-04",39.049999
"222","2014-08-05",38.369999
"223","2014-08-06",38.330002
"224","2014-08-07",38.580002
"225","2014-08-08",40.459999
"226","2014-08-11",41.080002
"227","2014-08-12",39.700001
"228","2014-08-13",40.549999
"229","2014-08-14",39
"230","2014-08-15",37.700001
"231","2014-08-18",37.84
"232","2014-08-19",37.450001
"233","2014-08-20",36.009998
"234","2014-08-21",34.43
"235","2014-08-22",33.32
"236","2014-08-25",33.580002
"237","2014-08-26",33.869999
"238","2014-08-27",33.889999
"239","2014-08-28",33.400002
"240","2014-08-29",33.02
"241","2014-09-02",34.41
"242","2014-09-03",33.84
"243","2014-09-04",33.049999
"244","2014-09-05",33.25
"245","2014-09-08",33.919998
"246","2014-09-09",32.919998
"247","2014-09-10",33.610001
"248","2014-09-11",33.470001
"249","2014-09-12",33.049999
"250","2014-09-15",31.99
"251","2014-09-16",31.67
"252","2014-09-17",31.59
"253","2014-09-18",31.16
"254","2014-09-19",31.219999
"255","2014-09-22",29.709999
"256","2014-09-23",29.129999
"257","2014-09-24",29.67
"258","2014-09-25",28.389999
"259","2014-09-26",28.15
"260","2014-09-29",27.76
"261","2014-09-30",26.940001
"262","2014-10-01",26.139999
"263","2014-10-02",26.790001
"264","2014-10-03",27.92
"265","2014-10-06",27.09
"266","2014-10-07",25.68
"267","2014-10-08",24.59
"268","2014-10-09",23.08
"269","2014-10-10",21.58
"270","2014-10-13",21.35
"271","2014-10-14",21.299999
"272","2014-10-15",24.67
"273","2014-10-16",27
"274","2014-10-17",26.110001
"275","2014-10-20",26.24
"276","2014-10-21",26.57
"277","2014-10-22",25.23
"278","2014-10-23",25.969999
"279","2014-10-24",24.99
"280","2014-10-27",24.450001
"281","2014-10-28",24.99
"282","2014-10-29",25.59
"283","2014-10-30",25.879999
"284","2014-10-31",27.709999
"285","2014-11-03",27.969999
"286","2014-11-04",27.360001
"287","2014-11-05",25.99
"288","2014-11-06",26.559999
"289","2014-11-07",24.700001
"290","2014-11-10",25.5
"291","2014-11-11",26.68
"292","2014-11-12",27.6
"293","2014-11-13",26.040001
"294","2014-11-14",26.65
"295","2014-11-17",24.379999
"296","2014-11-18",24.41
"297","2014-11-19",22.459999
"298","2014-11-20",22.82
"299","2014-11-21",24.879999
"300","2014-11-24",26.35
"301","2014-11-25",27.27
"302","2014-11-26",27.299999
"303","2014-11-28",27.09
"304","2014-12-01",24.129999
"305","2014-12-02",24.940001
"306","2014-12-03",25.92
"307","2014-12-04",24.530001
"308","2014-12-05",24.299999
"309","2014-12-08",23.23
"310","2014-12-09",24.16
"311","2014-12-10",23.6
"312","2014-12-11",23.559999
"313","2014-12-12",23.68
"314","2014-12-15",24.32
"315","2014-12-16",24.959999
"316","2014-12-17",28.98
"317","2014-12-18",31.82
"318","2014-12-19",31.77
"319","2014-12-22",33.619999
"320","2014-12-23",32.029999
"321","2014-12-24",32.779999
"322","2014-12-26",32.880001
"323","2014-12-29",32.700001
"324","2014-12-30",32.709999
"325","2014-12-31",32.84
"326","2015-01-02",31.299999
"327","2015-01-05",29.51
"328","2015-01-06",29.5
"329","2015-01-07",28.799999
"330","2015-01-08",29.030001
"331","2015-01-09",28.959999
"332","2015-01-12",28.99
"333","2015-01-13",28.459999
"334","2015-01-14",28.82
"335","2015-01-15",26.77
"336","2015-01-16",27.42
"337","2015-01-20",26.459999
"338","2015-01-21",25.139999
"339","2015-01-22",24.959999
"340","2015-01-23",26.02
"341","2015-01-26",26.32
"342","2015-01-27",25.309999
"343","2015-01-28",24.809999
"344","2015-01-29",24.889999
"345","2015-01-30",24.190001
"346","2015-02-02",24.110001
"347","2015-02-03",24.93
"348","2015-02-04",24.68
"349","2015-02-05",23.4
"350","2015-02-06",22.43
"351","2015-02-09",21.17
"352","2015-02-10",20.629999
"353","2015-02-11",20.379999
"354","2015-02-12",20.24
"355","2015-02-13",21.08
"356","2015-02-17",21.57
"357","2015-02-18",21.790001
"358","2015-02-19",22.379999
"359","2015-02-20",21.950001
"360","2015-02-23",21.27
"361","2015-02-24",22.969999
"362","2015-02-25",33.82
"363","2015-02-26",31.26
"364","2015-02-27",32.560001
"365","2015-03-02",34.419998
"366","2015-03-03",34.75
"367","2015-03-04",35.18
"368","2015-03-05",38.369999
"369","2015-03-06",37.310001
"370","2015-03-09",36.919998
"371","2015-03-10",40.23
"372","2015-03-11",38.139999
"373","2015-03-12",38.150002
"374","2015-03-13",38.259998
"375","2015-03-16",37.810001
"376","2015-03-17",37.5
"377","2015-03-18",37.25
"378","2015-03-19",38.299999
"379","2015-03-20",39.220001
"380","2015-03-23",40.150002
"381","2015-03-24",38.259998
"382","2015-03-25",36.91
"383","2015-03-26",36.700001
"384","2015-03-27",36.77
"385","2015-03-30",37.630001
"386","2015-03-31",36.790001
"387","2015-04-01",35.849998
"388","2015-04-02",36.919998
"389","2015-04-06",37.139999
"390","2015-04-07",37.939999
"391","2015-04-08",37.75
"392","2015-04-09",36.709999
"393","2015-04-10",36.900002
"394","2015-04-13",36.619999
"395","2015-04-14",37.209999
"396","2015-04-15",37.16
"397","2015-04-16",36.990002
"398","2015-04-17",36.93
"399","2015-04-20",36.889999
"400","2015-04-21",37.07
"401","2015-04-22",36.869999
"402","2015-04-23",36.889999
"403","2015-04-24",36.860001
"404","2015-04-27",35.740002
"405","2015-04-28",35
"406","2015-04-29",35.060001
"407","2015-04-30",34.549999
"408","2015-05-01",33.139999
"409","2015-05-04",33.209999
"410","2015-05-05",32.990002
"411","2015-05-06",33.189999
"412","2015-05-07",36.209999
"413","2015-05-08",35.200001
"414","2015-05-11",35
"415","2015-05-12",34.619999
"416","2015-05-13",34.77
"417","2015-05-14",34.360001
"418","2015-05-15",34.099998
"419","2015-05-18",34
"420","2015-05-19",33.790001
"421","2015-05-20",32.919998
"422","2015-05-21",34.18
"423","2015-05-22",35.889999
"424","2015-05-26",35.849998
"425","2015-05-27",36.689999
"426","2015-05-28",36.48
"427","2015-05-29",35.880001
"428","2015-06-01",35.389999
"429","2015-06-02",34.77
"430","2015-06-03",37.279999
"431","2015-06-04",35.900002
"432","2015-06-05",36.779999
"433","2015-06-08",36.790001
"434","2015-06-09",38.459999
"435","2015-06-10",39.560001
"436","2015-06-11",38.91
"437","2015-06-12",44.110001
"438","2015-06-15",44.119999
"439","2015-06-16",45.880001
"440","2015-06-17",46.470001
"441","2015-06-18",46.740002
"442","2015-06-19",46.540001
"443","2015-06-22",44.299999
"444","2015-06-23",45.73
"445","2015-06-24",44.27
"446","2015-06-25",43.830002
"447","2015-06-26",43.169998
"448","2015-06-29",41.779999
"449","2015-06-30",43.849998
"450","2015-07-01",40.970001
"451","2015-07-02",41.380001
"452","2015-07-06",43.009998
"453","2015-07-07",41.25
"454","2015-07-08",41.439999
"455","2015-07-09",41.310001
"456","2015-07-10",42.18
"457","2015-07-13",43.169998
"458","2015-07-14",44.009998
"459","2015-07-15",43.810001
"460","2015-07-16",45.619999
"461","2015-07-17",45.049999
"462","2015-07-20",44.970001
"463","2015-07-21",45.400002
"464","2015-07-22",44.150002
"465","2015-07-23",45.720001
"466","2015-07-24",45.150002
"467","2015-07-27",43.139999
"468","2015-07-28",40.32
"469","2015-07-29",39.650002
"470","2015-07-30",39.040001
"471","2015-07-31",37.240002
"472","2015-08-03",36.32
"473","2015-08-04",40.240002
"474","2015-08-05",39.75
"475","2015-08-06",37.110001
"476","2015-08-07",37.639999
"477","2015-08-10",40.130001
"478","2015-08-11",39.59
"479","2015-08-12",38.48
"480","2015-08-13",38.84
"481","2015-08-14",38.23
"482","2015-08-17",41.049999
"483","2015-08-18",39.650002
"484","2015-08-19",38.5
"485","2015-08-20",37.709999
"486","2015-08-21",36.299999
"487","2015-08-24",34.279999
"488","2015-08-25",34.91
"489","2015-08-26",34.669998
"490","2015-08-27",34.619999
"491","2015-08-28",36.349998
"492","2015-08-31",36.68
"493","2015-09-01",35.639999
"494","2015-09-02",36.740002
"495","2015-09-03",36.310001
"496","2015-09-04",35.810001
"497","2015-09-08",36.16
"498","2015-09-09",34.75
"499","2015-09-10",35.150002
"500","2015-09-11",33.59
"501","2015-09-14",34.93
"502","2015-09-15",34.110001
"503","2015-09-16",34.630001
"504","2015-09-17",35.299999
"505","2015-09-18",36.25
"506","2015-09-21",36.25
"507","2015-09-22",34.150002
"508","2015-09-23",33.650002
"509","2015-09-24",32.860001
"510","2015-09-25",30.66
"511","2015-09-28",30.76
"512","2015-09-29",29.280001
"513","2015-09-30",31.25
"514","2015-10-01",29.9
"515","2015-10-02",30
"516","2015-10-05",29.74
"517","2015-10-06",28.610001
"518","2015-10-07",30.049999
"519","2015-10-08",30.379999
"520","2015-10-09",30.969999
"521","2015-10-12",30.73
"522","2015-10-13",30.66
"523","2015-10-14",30.4
"524","2015-10-15",32.330002
"525","2015-10-16",32.130001
"526","2015-10-19",31.49
"527","2015-10-20",31.690001
"528","2015-10-21",30.51
"529","2015-10-22",32.25
"530","2015-10-23",33.23
"531","2015-10-26",33.810001
"532","2015-10-27",31.34
"533","2015-10-28",32.630001
"534","2015-10-29",32.889999
"535","2015-10-30",31.959999
"536","2015-11-02",33.599998
"537","2015-11-03",34.09
"538","2015-11-04",34.630001
"539","2015-11-05",36.799999
"540","2015-11-06",39.689999
"541","2015-11-09",39.360001
"542","2015-11-10",38.900002
"543","2015-11-11",38.43
"544","2015-11-12",38.290001
"545","2015-11-13",37.619999
"546","2015-11-16",38.18
"547","2015-11-17",38.150002
"548","2015-11-18",39.209999
"549","2015-11-19",39.080002
"550","2015-11-20",39.439999
"551","2015-11-23",41.41
"552","2015-11-24",40.799999
"553","2015-11-25",41.5
"554","2015-11-27",40.939999
"555","2015-11-30",40.52
"556","2015-12-01",37.439999
"557","2015-12-02",37.110001
"558","2015-12-03",37.720001
"559","2015-12-04",37.740002
"560","2015-12-07",37.27
"561","2015-12-08",37.849998
"562","2015-12-09",35.970001
"563","2015-12-10",35.900002
"564","2015-12-11",34.279999
"565","2015-12-14",33.709999
"566","2015-12-15",35
"567","2015-12-16",36.360001
"568","2015-12-17",37.189999
"569","2015-12-18",37.16
"570","2015-12-21",37.189999
"571","2015-12-22",37.990002
"572","2015-12-23",37.91
"573","2015-12-24",38.099998
"574","2015-12-28",37.639999
"575","2015-12-29",37.700001
"576","2015-12-30",37.490002
"577","2015-12-31",36.389999
"578","2016-01-04",34.959999
"579","2016-01-05",34.060001
"580","2016-01-06",33.43
"581","2016-01-07",32.509998
"582","2016-01-08",31.24
"583","2016-01-11",30.870001
"584","2016-01-12",31.610001
"585","2016-01-13",30.59
"586","2016-01-14",30.35
"587","2016-01-15",31.059999
"588","2016-01-19",29.65
"589","2016-01-20",28.690001
"590","2016-01-21",28.57
"591","2016-01-22",29.49
"592","2016-01-25",28.42
"593","2016-01-26",28.549999
"594","2016-01-27",28.040001
"595","2016-01-28",28.6
"596","2016-01-29",29.16
"597","2016-02-01",29.5
"598","2016-02-02",29.68
"599","2016-02-03",29.51
"600","2016-02-04",29.16
"601","2016-02-05",25.32
"602","2016-02-08",22.26
"603","2016-02-09",21.92
"604","2016-02-10",24.299999
"605","2016-02-11",24.639999
"606","2016-02-12",24.65
"607","2016-02-16",26.15
"608","2016-02-17",27.690001
"609","2016-02-18",25.049999
"610","2016-02-19",25.43
"611","2016-02-22",25.879999
"612","2016-02-23",25.719999
"613","2016-02-24",30.99
"614","2016-02-25",29.68
"615","2016-02-26",31.780001
"616","2016-02-29",31.389999
"617","2016-03-01",31.139999
"618","2016-03-02",32.799999
"619","2016-03-03",32.18
"620","2016-03-04",32.200001
"621","2016-03-07",32.310001
"622","2016-03-08",30.030001
"623","2016-03-09",31.09
"624","2016-03-10",31.209999
"625","2016-03-11",33.16
"626","2016-03-14",32.669998
"627","2016-03-15",30.18
"628","2016-03-16",30.92
"629","2016-03-17",31.59
"630","2016-03-18",32.290001
"631","2016-03-21",31.48
"632","2016-03-22",31.200001
"633","2016-03-23",29.85
"634","2016-03-24",30.09
"635","2016-03-28",30.379999
"636","2016-03-29",32.869999
"637","2016-03-30",33.16
"638","2016-03-31",33.349998
"639","2016-04-01",32.400002
"640","2016-04-04",34.43
"641","2016-04-05",34.779999
"642","2016-04-06",36.32
"643","2016-04-07",36.439999
"644","2016-04-08",34.310001
"645","2016-04-11",32.950001
"646","2016-04-12",33.209999
"647","2016-04-13",34.790001
"648","2016-04-14",34.240002
"649","2016-04-15",35
"650","2016-04-18",35.799999
"651","2016-04-19",35.380001
"652","2016-04-20",36.189999
"653","2016-04-21",36.889999
"654","2016-04-22",37.66
"655","2016-04-25",37.900002
"656","2016-04-26",37.779999
"657","2016-04-27",37.84
"658","2016-04-28",38.290001
"659","2016-04-29",37.900002
"660","2016-05-02",37.919998
"661","2016-05-03",37
"662","2016-05-04",37.029999
"663","2016-05-05",34.560001
"664","2016-05-06",32.860001
"665","2016-05-09",32.689999
"666","2016-05-10",33.619999
"667","2016-05-11",34.27
"668","2016-05-12",33.900002
"669","2016-05-13",33.77
"670","2016-05-16",34.610001
"671","2016-05-17",33.93
"672","2016-05-18",34.599998
"673","2016-05-19",34.07
"674","2016-05-20",35.110001
"675","2016-05-23",34.400002
"676","2016-05-24",35.619999
"677","2016-05-25",35.779999
"678","2016-05-26",35.869999
"679","2016-05-27",36.939999
"680","2016-05-31",36.709999
"681","2016-06-01",36.98
"682","2016-06-02",37.82
"683","2016-06-03",37.720001
"684","2016-06-06",37.48
"685","2016-06-07",38.150002
"686","2016-06-08",39.709999
"687","2016-06-09",39.540001
"688","2016-06-10",39.23
"689","2016-06-13",39.599998
"690","2016-06-14",39.959999
"691","2016-06-15",39.669998
"692","2016-06-16",39.66
"693","2016-06-17",39.209999
"694","2016-06-20",40.169998
"695","2016-06-21",40.07
"696","2016-06-22",38.57
"697","2016-06-23",39.66
"698","2016-06-24",37.029999
"699","2016-06-27",34.490002
"700","2016-06-28",35.490002
"701","2016-06-29",37.02
"702","2016-06-30",38.119999
"703","2016-07-01",37.610001
"704","2016-07-05",36.610001
"705","2016-07-06",36.900002
"706","2016-07-07",38.779999
"707","2016-07-08",39.689999
"708","2016-07-11",41.529999
"709","2016-07-12",42.470001
"710","2016-07-13",41.040001
"711","2016-07-14",41.470001
"712","2016-07-15",41.200001
"713","2016-07-18",42.189999
"714","2016-07-19",42.200001
"715","2016-07-20",43.080002
"716","2016-07-21",42.119999
"717","2016-07-22",42.889999
"718","2016-07-25",43.119999
"719","2016-07-26",43.360001
"720","2016-07-27",43.619999
"721","2016-07-28",44.490002
"722","2016-07-29",43
"723","2016-08-01",44.34
"724","2016-08-02",42.810001
"725","2016-08-03",42.540001
"726","2016-08-04",44.110001
"727","2016-08-05",43.439999
"728","2016-08-08",42.16
"729","2016-08-09",42.610001
"730","2016-08-10",42.689999
"731","2016-08-11",42.029999
"732","2016-08-12",42.700001
"733","2016-08-15",42.169998
"734","2016-08-16",40.900002
"735","2016-08-17",40.91
"736","2016-08-18",40.959999
"737","2016-08-19",39.919998
"738","2016-08-22",40.049999
"739","2016-08-23",41.5
"740","2016-08-24",41.169998
"741","2016-08-25",41.709999
"742","2016-08-26",40.860001
"743","2016-08-29",40.110001
"744","2016-08-30",40.5
"745","2016-08-31",40.389999
"746","2016-09-01",40.459999
"747","2016-09-02",40.66
"748","2016-09-06",41.209999
"749","2016-09-07",42.130001
"750","2016-09-08",41.650002
"751","2016-09-09",39.990002
"752","2016-09-12",40.889999
"753","2016-09-13",39.09
"754","2016-09-14",39.119999
"755","2016-09-15",38.790001
"756","2016-09-16",38.639999
"757","2016-09-19",38.91
"758","2016-09-20",37.779999
"759","2016-09-21",38.43
"760","2016-09-22",39.68
"761","2016-09-23",39.82
"762","2016-09-26",39.540001
"763","2016-09-27",40.009998
"764","2016-09-28",40.709999
"765","2016-09-29",39.619999
"766","2016-09-30",39.919998
"767","2016-10-03",39.740002
"768","2016-10-04",40.240002
"769","2016-10-05",41.16
"770","2016-10-06",41.57
"771","2016-10-07",41.799999
"772","2016-10-10",42.200001
"773","2016-10-11",42
"774","2016-10-12",41.150002
"775","2016-10-13",39.509998
"776","2016-10-14",40
"777","2016-10-17",39.799999
"778","2016-10-18",39.5
"779","2016-10-19",39.799999
"780","2016-10-20",38.400002
"781","2016-10-21",37.599998
"782","2016-10-24",37.900002
"783","2016-10-25",36.349998
"784","2016-10-26",34.599998
"785","2016-10-27",33.400002
"786","2016-10-28",33.450001
"787","2016-10-31",32.5
"788","2016-11-01",30.9
"789","2016-11-02",30.049999
"790","2016-11-03",29.450001
"791","2016-11-04",25.98
"792","2016-11-07",26.450001
"793","2016-11-08",26.1
"794","2016-11-09",25.950001
"795","2016-11-10",24.799999
"796","2016-11-11",26.1
"797","2016-11-14",26.950001
"798","2016-11-15",27.950001
"799","2016-11-16",27.75
"800","2016-11-17",27.75
"801","2016-11-18",28.700001
"802","2016-11-21",28.68
"803","2016-11-22",28.65
"804","2016-11-23",28.15
"805","2016-11-25",28.15
"806","2016-11-28",28.15
"807","2016-11-29",27.950001
"808","2016-11-30",27.299999
"809","2016-12-01",26.299999
"810","2016-12-02",27.1
"811","2016-12-05",28.200001
"812","2016-12-06",29.049999
"813","2016-12-07",29.75
"814","2016-12-08",30.1
"815","2016-12-09",29.450001
"816","2016-12-12",29.15
"817","2016-12-13",29.25
"818","2016-12-14",28.85
"819","2016-12-15",29.799999
"820","2016-12-16",30.1
"821","2016-12-19",30.1
"822","2016-12-20",29.6
"823","2016-12-21",29.35
"824","2016-12-22",29.450001
"825","2016-12-23",30.200001
"826","2016-12-27",30.299999
"827","2016-12-28",29.65
"828","2016-12-29",29.85
"829","2016-12-30",29.700001
"830","2017-01-03",30
"831","2017-01-04",30.6
"832","2017-01-05",30.85
"833","2017-01-06",31.299999
"834","2017-01-09",31.549999
"835","2017-01-10",31.5
"836","2017-01-11",31.549999
"837","2017-01-12",31.75
"838","2017-01-13",31.799999
"839","2017-01-17",30.9
"840","2017-01-18",31.25
"841","2017-01-19",31.65
"842","2017-01-20",31.700001
"843","2017-01-23",31.5
"844","2017-01-24",31.5
"845","2017-01-25",31.4
"846","2017-01-26",30.9
"847","2017-01-27",31.1
"848","2017-01-30",30.6
"849","2017-01-31",30.25
"850","2017-02-01",28.950001
"851","2017-02-02",28.200001
"852","2017-02-03",28.700001
"853","2017-02-06",28.799999
"854","2017-02-07",28.5
"855","2017-02-08",28.450001
"856","2017-02-09",29.200001
"857","2017-02-10",28.85
"858","2017-02-13",28.6
"859","2017-02-14",29.5
"860","2017-02-15",29.25
"861","2017-02-16",29.15
"862","2017-02-17",29.1
"863","2017-02-21",28.85
"864","2017-02-22",28.65
"865","2017-02-23",28.35
"866","2017-02-24",25.1
"867","2017-02-27",26.35
"868","2017-02-28",26.549999
"869","2017-03-01",27.200001
"870","2017-03-02",26.799999
"871","2017-03-03",27
"872","2017-03-06",26.299999
"873","2017-03-07",25.799999
"874","2017-03-08",26.4
"875","2017-03-09",26.25
"876","2017-03-10",26.1
"877","2017-03-13",25.9
"878","2017-03-14",25.549999
"879","2017-03-15",25.950001
"880","2017-03-16",26.85
"881","2017-03-17",26.700001
"882","2017-03-20",27.5
"883","2017-03-21",26.65
"884","2017-03-22",26.049999
"885","2017-03-23",26.200001
"886","2017-03-24",26.75
"887","2017-03-27",27.15
"888","2017-03-28",27.450001
"889","2017-03-29",27.65
"890","2017-03-30",27.15
"891","2017-03-31",27.950001
"892","2017-04-03",27.299999
"893","2017-04-04",27.35
"894","2017-04-05",27.6
"895","2017-04-06",27.75
"896","2017-04-07",27.950001
"897","2017-04-10",28.049999
"898","2017-04-11",28.049999
"899","2017-04-12",28.200001
"900","2017-04-13",27.65
"901","2017-04-17",27.450001
"902","2017-04-18",27.549999
"903","2017-04-19",27.950001
"904","2017-04-20",28.5
"905","2017-04-21",28.799999
"906","2017-04-24",28.950001
"907","2017-04-25",29.200001
"908","2017-04-26",29.950001
"909","2017-04-27",30.85
"910","2017-04-28",31.5
"911","2017-05-01",30.25
"912","2017-05-02",30.549999
"913","2017-05-03",30
"914","2017-05-04",30.200001
"915","2017-05-05",30.25
"916","2017-05-08",30.1
"917","2017-05-09",31.200001
"918","2017-05-10",31
"919","2017-05-11",30.9
"920","2017-05-12",31.200001
"921","2017-05-15",31.4
"922","2017-05-16",31.35
"923","2017-05-17",30.700001
"924","2017-05-18",30.6
"925","2017-05-19",30.799999
"926","2017-05-22",31.1
"927","2017-05-23",31.200001
"928","2017-05-24",32
"929","2017-05-25",32
"930","2017-05-26",32.950001
"931","2017-05-30",32
"932","2017-05-31",31.799999
"933","2017-06-01",35.599998
"934","2017-06-02",35.450001
"935","2017-06-05",35.75
"936","2017-06-06",36.450001
"937","2017-06-07",36.849998
"938","2017-06-08",36.700001
"939","2017-06-09",36.25
"940","2017-06-12",36.700001
"941","2017-06-13",36.849998
"942","2017-06-14",36.200001
"943","2017-06-15",36.25
"944","2017-06-16",36.25
"945","2017-06-19",36.549999
"946","2017-06-20",35.5
"947","2017-06-21",36.049999
"948","2017-06-22",36
"949","2017-06-23",36.700001
"950","2017-06-26",36.700001
"951","2017-06-27",35.950001
"952","2017-06-28",36.299999
"953","2017-06-29",35.700001
"954","2017-06-30",36.349998
"955","2017-07-03",34.900002
"956","2017-07-05",35.349998
"957","2017-07-06",34.450001
"958","2017-07-07",35.200001
