"","date","SNEX"
"222","2007-11-16",29.6
"223","2007-11-19",29.959999
"224","2007-11-20",29.51
"225","2007-11-21",29.27
"226","2007-11-23",29.559999
"227","2007-11-26",28.84
"228","2007-11-27",28
"229","2007-11-28",28.09
"230","2007-11-29",28.15
"231","2007-11-30",28.120001
"232","2007-12-03",28.43
"233","2007-12-04",28.360001
"234","2007-12-05",28.690001
"235","2007-12-06",27.620001
"236","2007-12-07",27.75
"237","2007-12-10",28.940001
"238","2007-12-11",28.200001
"239","2007-12-12",26.860001
"240","2007-12-13",27.58
"241","2007-12-14",27.389999
"242","2007-12-17",26.040001
"243","2007-12-18",25.629999
"244","2007-12-19",25.01
"245","2007-12-20",25.42
"246","2007-12-21",27.129999
"247","2007-12-24",25.59
"248","2007-12-26",26.139999
"249","2007-12-27",25.959999
"250","2007-12-28",26.459999
"251","2007-12-31",26.99
"252","2008-01-02",26.129999
"253","2008-01-03",26.08
"254","2008-01-04",25.190001
"255","2008-01-07",25.01
"256","2008-01-08",25.52
"257","2008-01-09",25.809999
"258","2008-01-10",26.76
"259","2008-01-11",25.66
"260","2008-01-14",26.43
"261","2008-01-15",25.940001
"262","2008-01-16",25.92
"263","2008-01-17",24.969999
"264","2008-01-18",24.85
"265","2008-01-22",23.76
"266","2008-01-23",21.67
"267","2008-01-24",22.549999
"268","2008-01-25",24
"269","2008-01-28",24.969999
"270","2008-01-29",25.4
"271","2008-01-30",24.85
"272","2008-01-31",25.719999
"273","2008-02-01",25.4
"274","2008-02-04",25.870001
"275","2008-02-05",25
"276","2008-02-06",24.610001
"277","2008-02-07",22.540001
"278","2008-02-08",23.389999
"279","2008-02-11",23.98
"280","2008-02-12",22.6
"281","2008-02-13",23.51
"282","2008-02-14",24.059999
"283","2008-02-15",24
"284","2008-02-19",24.049999
"285","2008-02-20",24.23
"286","2008-02-21",24.5
"287","2008-02-22",24.559999
"288","2008-02-25",24.76
"289","2008-02-26",24.6
"290","2008-02-27",25.540001
"291","2008-02-28",26.26
"292","2008-02-29",26.75
"293","2008-03-03",26.790001
"294","2008-03-04",28.73
"295","2008-03-05",28.299999
"296","2008-03-06",26.870001
"297","2008-03-07",26.719999
"298","2008-03-10",26.620001
"299","2008-03-11",27.290001
"300","2008-03-12",27.549999
"301","2008-03-13",28.17
"302","2008-03-14",27.48
"303","2008-03-17",24.32
"304","2008-03-18",24.469999
"305","2008-03-19",21.93
"306","2008-03-20",25.299999
"307","2008-03-24",25.209999
"308","2008-03-25",24.85
"309","2008-03-26",25.139999
"310","2008-03-27",24.799999
"311","2008-03-28",24.360001
"312","2008-03-31",24.959999
"313","2008-04-01",25.76
"314","2008-04-02",26.190001
"315","2008-04-03",26.040001
"316","2008-04-04",25.75
"317","2008-04-07",25.629999
"318","2008-04-08",25.41
"319","2008-04-09",25.209999
"320","2008-04-10",24.620001
"321","2008-04-11",24.35
"322","2008-04-14",24.35
"323","2008-04-15",24.5
"324","2008-04-16",24.57
"325","2008-04-17",23.51
"326","2008-04-18",23.629999
"327","2008-04-21",22.809999
"328","2008-04-22",22.9
"329","2008-04-23",22.49
"330","2008-04-24",22.73
"331","2008-04-25",22.9
"332","2008-04-28",23.559999
"333","2008-04-29",23.23
"334","2008-04-30",23.1
"335","2008-05-01",22.809999
"336","2008-05-02",24.33
"337","2008-05-05",24.440001
"338","2008-05-06",24.52
"339","2008-05-07",25.15
"340","2008-05-08",24.85
"341","2008-05-09",24.299999
"342","2008-05-12",24.24
"343","2008-05-13",25.610001
"344","2008-05-14",26
"345","2008-05-15",28.030001
"346","2008-05-16",27.889999
"347","2008-05-19",28.620001
"348","2008-05-20",28.469999
"349","2008-05-21",27
"350","2008-05-22",26.9
"351","2008-05-23",27.35
"352","2008-05-27",27.969999
"353","2008-05-28",27.530001
"354","2008-05-29",27.790001
"355","2008-05-30",27.360001
"356","2008-06-02",27.99
"357","2008-06-03",27.75
"358","2008-06-04",27.57
"359","2008-06-05",28.49
"360","2008-06-06",28.389999
"361","2008-06-09",28.719999
"362","2008-06-10",28.790001
"363","2008-06-11",29.299999
"364","2008-06-12",29.73
"365","2008-06-13",29.99
"366","2008-06-16",31.57
"367","2008-06-17",32.189999
"368","2008-06-18",30.91
"369","2008-06-19",30.57
"370","2008-06-20",32.25
"371","2008-06-23",31.5
"372","2008-06-24",29.24
"373","2008-06-25",29.98
"374","2008-06-26",29.059999
"375","2008-06-27",28.57
"376","2008-06-30",30.059999
"377","2008-07-01",29.92
"378","2008-07-02",28.200001
"379","2008-07-03",28.49
"380","2008-07-07",27.799999
"381","2008-07-08",29.950001
"382","2008-07-09",28.01
"383","2008-07-10",30.450001
"384","2008-07-11",29.940001
"385","2008-07-14",29.75
"386","2008-07-15",30.059999
"387","2008-07-16",30.5
"388","2008-07-17",30.26
"389","2008-07-18",30.43
"390","2008-07-21",29.469999
"391","2008-07-22",32.380001
"392","2008-07-23",32.560001
"393","2008-07-24",33.060001
"394","2008-07-25",34.830002
"395","2008-07-28",33.349998
"396","2008-07-29",32.669998
"397","2008-07-30",34.25
"398","2008-07-31",33.049999
"399","2008-08-01",32.939999
"400","2008-08-04",34.580002
"401","2008-08-05",34.459999
"402","2008-08-06",36.299999
"403","2008-08-07",34.580002
"404","2008-08-08",35.98
"405","2008-08-11",36
"406","2008-08-12",31.27
"407","2008-08-13",29.92
"408","2008-08-14",29.82
"409","2008-08-15",28.120001
"410","2008-08-18",27.59
"411","2008-08-19",27.469999
"412","2008-08-20",27.73
"413","2008-08-21",27.299999
"414","2008-08-22",27.9
"415","2008-08-25",28.15
"416","2008-08-26",28.23
"417","2008-08-27",28.35
"418","2008-08-28",28.5
"419","2008-08-29",28.4
"420","2008-09-02",28.32
"421","2008-09-03",29.35
"422","2008-09-04",28.24
"423","2008-09-05",28.790001
"424","2008-09-08",28.84
"425","2008-09-09",23.299999
"426","2008-09-10",24.74
"427","2008-09-11",23.84
"428","2008-09-12",23.469999
"429","2008-09-15",19.66
"430","2008-09-16",20.43
"431","2008-09-17",19.860001
"432","2008-09-18",24
"433","2008-09-19",27.98
"434","2008-09-22",27.969999
"435","2008-09-23",27
"436","2008-09-24",25.58
"437","2008-09-25",26
"438","2008-09-26",25.139999
"439","2008-09-29",23.75
"440","2008-09-30",24.110001
"441","2008-10-01",24.91
"442","2008-10-02",23.93
"443","2008-10-03",23.1
"444","2008-10-06",20.17
"445","2008-10-07",18
"446","2008-10-08",16.219999
"447","2008-10-09",15.25
"448","2008-10-10",15.41
"449","2008-10-13",19.99
"450","2008-10-14",19.139999
"451","2008-10-15",17.790001
"452","2008-10-16",18.690001
"453","2008-10-17",17.5
"454","2008-10-20",18.809999
"455","2008-10-21",18.52
"456","2008-10-22",17.809999
"457","2008-10-23",16.709999
"458","2008-10-24",14.86
"459","2008-10-27",13.74
"460","2008-10-28",14.74
"461","2008-10-29",14.71
"462","2008-10-30",15.02
"463","2008-10-31",16.139999
"464","2008-11-03",15.55
"465","2008-11-04",14.69
"466","2008-11-05",13.9
"467","2008-11-06",12.46
"468","2008-11-07",12.97
"469","2008-11-10",10.52
"470","2008-11-11",10.03
"471","2008-11-12",9.71
"472","2008-11-13",11.02
"473","2008-11-14",9.88
"474","2008-11-17",9.72
"475","2008-11-18",9.84
"476","2008-11-19",8.49
"477","2008-11-20",7.36
"478","2008-11-21",7
"479","2008-11-24",7.29
"480","2008-11-25",6.93
"481","2008-11-26",7.27
"482","2008-11-28",8.41
"483","2008-12-01",6.3
"484","2008-12-02",7.01
"485","2008-12-03",6.35
"486","2008-12-04",6.62
"487","2008-12-05",7.26
"488","2008-12-08",8.75
"489","2008-12-09",8.71
"490","2008-12-10",7.07
"491","2008-12-11",7.59
"492","2008-12-12",7.51
"493","2008-12-15",7.71
"494","2008-12-16",9.25
"495","2008-12-17",10.22
"496","2008-12-18",11.09
"497","2008-12-19",8.32
"498","2008-12-22",8.45
"499","2008-12-23",8.95
"500","2008-12-24",9
"501","2008-12-26",8.99
"502","2008-12-29",8.55
"503","2008-12-30",8.4
"504","2008-12-31",8.58
"505","2009-01-02",8.66
"506","2009-01-05",8.8
"507","2009-01-06",9.84
"508","2009-01-07",9.77
"509","2009-01-08",10.34
"510","2009-01-09",9.87
"511","2009-01-12",8.66
"512","2009-01-13",8.63
"513","2009-01-14",8.03
"514","2009-01-15",8
"515","2009-01-16",8.24
"516","2009-01-20",7.19
"517","2009-01-21",7.69
"518","2009-01-22",7.03
"519","2009-01-23",7.02
"520","2009-01-26",7.1
"521","2009-01-27",6.89
"522","2009-01-28",7.15
"523","2009-01-29",6.84
"524","2009-01-30",6.75
"525","2009-02-02",6.52
"526","2009-02-03",7.32
"527","2009-02-04",7.27
"528","2009-02-05",7.64
"529","2009-02-06",7.65
"530","2009-02-09",8.33
"531","2009-02-10",7.89
"532","2009-02-11",7.95
"533","2009-02-12",7.96
"534","2009-02-13",8.13
"535","2009-02-17",8.12
"536","2009-02-18",8.15
"537","2009-02-19",8.09
"538","2009-02-20",8.16
"539","2009-02-23",7.71
"540","2009-02-24",8.34
"541","2009-02-25",7.82
"542","2009-02-26",7.72
"543","2009-02-27",7.7
"544","2009-03-02",7.2
"545","2009-03-03",7.62
"546","2009-03-04",8.1
"547","2009-03-05",7.5
"548","2009-03-06",7.63
"549","2009-03-09",7.37
"550","2009-03-10",7.93
"551","2009-03-11",7.57
"552","2009-03-12",8.38
"553","2009-03-13",8.13
"554","2009-03-16",8.11
"555","2009-03-17",9.2
"556","2009-03-18",10.6
"557","2009-03-19",11.5
"558","2009-03-20",10.55
"559","2009-03-23",11.52
"560","2009-03-24",10.87
"561","2009-03-25",11.15
"562","2009-03-26",11.08
"563","2009-03-27",9.53
"564","2009-03-30",9.4
"565","2009-03-31",10.19
"566","2009-04-01",10.18
"567","2009-04-02",10.75
"568","2009-04-03",11.02
"569","2009-04-06",9.92
"570","2009-04-07",10.07
"571","2009-04-08",9.9
"572","2009-04-09",11.1
"573","2009-04-13",11.24
"574","2009-04-14",10.69
"575","2009-04-15",11.24
"576","2009-04-16",13.99
"577","2009-04-17",13.63
"578","2009-04-20",12.19
"579","2009-04-21",13.88
"580","2009-04-22",13.66
"581","2009-04-23",13.04
"582","2009-04-24",11.07
"583","2009-04-27",11.16
"584","2009-04-28",11.67
"585","2009-04-29",12.22
"586","2009-04-30",12.08
"587","2009-05-01",12.53
"588","2009-05-04",13.08
"589","2009-05-05",12.88
"590","2009-05-06",12.74
"591","2009-05-07",12.6
"592","2009-05-08",13.52
"593","2009-05-11",13.3
"594","2009-05-12",14.52
"595","2009-05-13",13.75
"596","2009-05-14",14.6
"597","2009-05-15",14.96
"598","2009-05-18",16.690001
"599","2009-05-19",16.75
"600","2009-05-20",16.25
"601","2009-05-21",15.44
"602","2009-05-22",15.64
"603","2009-05-26",16.16
"604","2009-05-27",14.94
"605","2009-05-28",15.14
"606","2009-05-29",14.59
"607","2009-06-01",14.92
"608","2009-06-02",15.63
"609","2009-06-03",14.98
"610","2009-06-04",15.38
"611","2009-06-05",15.58
"612","2009-06-08",15.15
"613","2009-06-09",15.46
"614","2009-06-10",15.04
"615","2009-06-11",15.33
"616","2009-06-12",15.37
"617","2009-06-15",14.49
"618","2009-06-16",13.55
"619","2009-06-17",14.64
"620","2009-06-18",13.63
"621","2009-06-19",14.14
"622","2009-06-22",12.25
"623","2009-06-23",12.84
"624","2009-06-24",13.91
"625","2009-06-25",14.62
"626","2009-06-26",15.22
"627","2009-06-29",15.2
"628","2009-06-30",14.87
"629","2009-07-01",15.74
"630","2009-07-02",13.93
"631","2009-07-06",14.25
"632","2009-07-07",13.88
"633","2009-07-08",13.03
"634","2009-07-09",13.26
"635","2009-07-10",13.62
"636","2009-07-13",13.89
"637","2009-07-14",13.84
"638","2009-07-15",14.36
"639","2009-07-16",14.25
"640","2009-07-17",14.21
"641","2009-07-20",14.38
"642","2009-07-21",15
"643","2009-07-22",15.72
"644","2009-07-23",16.74
"645","2009-07-24",16.4
"646","2009-07-27",16.620001
"647","2009-07-28",16.99
"648","2009-07-29",16.35
"649","2009-07-30",17.52
"650","2009-07-31",17.799999
"651","2009-08-03",18.389999
"652","2009-08-04",18.559999
"653","2009-08-05",18.23
"654","2009-08-06",18.49
"655","2009-08-07",18.68
"656","2009-08-10",17.030001
"657","2009-08-11",16.780001
"658","2009-08-12",17.74
"659","2009-08-13",17.75
"660","2009-08-14",17.01
"661","2009-08-17",16.01
"662","2009-08-18",16.16
"663","2009-08-19",16.709999
"664","2009-08-20",16.860001
"665","2009-08-21",17.190001
"666","2009-08-24",16.969999
"667","2009-08-25",16.879999
"668","2009-08-26",17.26
"669","2009-08-27",17.27
"670","2009-08-28",17
"671","2009-08-31",16.32
"672","2009-09-01",15.6
"673","2009-09-02",15.98
"674","2009-09-03",16.040001
"675","2009-09-04",15.96
"676","2009-09-08",15.94
"677","2009-09-09",16.719999
"678","2009-09-10",16.690001
"679","2009-09-11",16.200001
"680","2009-09-14",16.51
"681","2009-09-15",16.59
"682","2009-09-16",16.549999
"683","2009-09-17",16.860001
"684","2009-09-18",16.969999
"685","2009-09-21",16.700001
"686","2009-09-22",16.4
"687","2009-09-23",16.389999
"688","2009-09-24",16.32
"689","2009-09-25",16.639999
"690","2009-09-28",16.549999
"691","2009-09-29",16.68
"692","2009-09-30",16.51
"693","2009-10-01",15.84
"694","2009-10-02",16.67
"695","2009-10-05",16.98
"696","2009-10-06",17.82
"697","2009-10-07",18.24
"698","2009-10-08",19.049999
"699","2009-10-09",19.01
"700","2009-10-12",19.6
"701","2009-10-13",19.68
"702","2009-10-14",19.41
"703","2009-10-15",19.32
"704","2009-10-16",19.18
"705","2009-10-19",19.360001
"706","2009-10-20",18.75
"707","2009-10-21",19.6
"708","2009-10-22",19.809999
"709","2009-10-23",18.66
"710","2009-10-26",17.690001
"711","2009-10-27",17.950001
"712","2009-10-28",17.15
"713","2009-10-29",18.02
"714","2009-10-30",17.99
"715","2009-11-02",17.959999
"716","2009-11-03",17.950001
"717","2009-11-04",17.950001
"718","2009-11-05",18.9
"719","2009-11-06",18.34
"720","2009-11-09",18.07
"721","2009-11-10",17.549999
"722","2009-11-11",17.52
"723","2009-11-12",17.35
"724","2009-11-13",17.73
"725","2009-11-16",17.92
"726","2009-11-17",17.9
"727","2009-11-18",18.07
"728","2009-11-19",17.540001
"729","2009-11-20",17.52
"730","2009-11-23",17.629999
"731","2009-11-24",17.42
"732","2009-11-25",16.75
"733","2009-11-27",16.370001
"734","2009-11-30",16.51
"735","2009-12-01",16.120001
"736","2009-12-02",16.25
"737","2009-12-03",15.9
"738","2009-12-04",16.1
"739","2009-12-07",16
"740","2009-12-08",15.69
"741","2009-12-09",15.5
"742","2009-12-10",15.5
"743","2009-12-11",15.56
"744","2009-12-14",15.44
"745","2009-12-15",15.02
"746","2009-12-16",15.13
"747","2009-12-17",14.84
"748","2009-12-18",15.79
"749","2009-12-21",15.18
"750","2009-12-22",14.93
"751","2009-12-23",15.09
"752","2009-12-24",14.57
"753","2009-12-28",14.72
"754","2009-12-29",14.85
"755","2009-12-30",14.78
"756","2009-12-31",14.54
"757","2010-01-04",14.93
"758","2010-01-05",14.61
"759","2010-01-06",14.28
"760","2010-01-07",14.66
"761","2010-01-08",14.34
"762","2010-01-11",14.46
"763","2010-01-12",14.6
"764","2010-01-13",14.92
"765","2010-01-14",14.9
"766","2010-01-15",14.75
"767","2010-01-19",14.96
"768","2010-01-20",14.78
"769","2010-01-21",14.58
"770","2010-01-22",14.36
"771","2010-01-25",14.61
"772","2010-01-26",14.4
"773","2010-01-27",14.9
"774","2010-01-28",14.84
"775","2010-01-29",14.89
"776","2010-02-01",15.01
"777","2010-02-02",14.94
"778","2010-02-03",14.75
"779","2010-02-04",14.5
"780","2010-02-05",14.59
"781","2010-02-08",14.46
"782","2010-02-09",14.85
"783","2010-02-10",15
"784","2010-02-11",15.29
"785","2010-02-12",15.28
"786","2010-02-16",15.34
"787","2010-02-17",14.56
"788","2010-02-18",15
"789","2010-02-19",15
"790","2010-02-22",15.58
"791","2010-02-23",15.66
"792","2010-02-24",15.66
"793","2010-02-25",15.82
"794","2010-02-26",15.61
"795","2010-03-01",15.95
"796","2010-03-02",15.94
"797","2010-03-03",15.85
"798","2010-03-04",16
"799","2010-03-05",16.4
"800","2010-03-08",16.75
"801","2010-03-09",16.889999
"802","2010-03-10",17.040001
"803","2010-03-11",17.030001
"804","2010-03-12",16.84
"805","2010-03-15",16.540001
"806","2010-03-16",16.6
"807","2010-03-17",16.6
"808","2010-03-18",16.219999
"809","2010-03-19",14.96
"810","2010-03-22",15.26
"811","2010-03-23",15.44
"812","2010-03-24",15.39
"813","2010-03-25",15.22
"814","2010-03-26",15.06
"815","2010-03-29",15.08
"816","2010-03-30",15.04
"817","2010-03-31",14.98
"818","2010-04-01",15
"819","2010-04-05",15.05
"820","2010-04-06",15.29
"821","2010-04-07",15.43
"822","2010-04-08",15.51
"823","2010-04-09",15.62
"824","2010-04-12",15.52
"825","2010-04-13",15.45
"826","2010-04-14",16.120001
"827","2010-04-15",16.34
"828","2010-04-16",15.99
"829","2010-04-19",15.97
"830","2010-04-20",16.17
"831","2010-04-21",16.5
"832","2010-04-22",16.41
"833","2010-04-23",16.389999
"834","2010-04-26",16.34
"835","2010-04-27",16.1
"836","2010-04-28",16.18
"837","2010-04-29",16.379999
"838","2010-04-30",16.17
"839","2010-05-03",16.190001
"840","2010-05-04",15.91
"841","2010-05-05",15.87
"842","2010-05-06",15.6
"843","2010-05-07",15.54
"844","2010-05-10",16.1
"845","2010-05-11",16.25
"846","2010-05-12",16.379999
"847","2010-05-13",16.5
"848","2010-05-14",16.76
"849","2010-05-17",16.6
"850","2010-05-18",16.379999
"851","2010-05-19",16.41
"852","2010-05-20",15.96
"853","2010-05-21",15.83
"854","2010-05-24",15.88
"855","2010-05-25",16.24
"856","2010-05-26",16.209999
"857","2010-05-27",16.66
"858","2010-05-28",16.360001
"859","2010-06-01",15.95
"860","2010-06-02",16.309999
"861","2010-06-03",16.35
"862","2010-06-04",15.87
"863","2010-06-07",15.56
"864","2010-06-08",16.17
"865","2010-06-09",15.96
"866","2010-06-10",16.17
"867","2010-06-11",16.65
"868","2010-06-14",16.51
"869","2010-06-15",16.68
"870","2010-06-16",16.75
"871","2010-06-17",16.75
"872","2010-06-18",16.74
"873","2010-06-21",16.58
"874","2010-06-22",16.360001
"875","2010-06-23",16.200001
"876","2010-06-24",16.190001
"877","2010-06-25",16.75
"878","2010-06-28",16.309999
"879","2010-06-29",15.97
"880","2010-06-30",16
"881","2010-07-01",15.87
"882","2010-07-02",15.87
"883","2010-07-06",16.040001
"884","2010-07-07",16.15
"885","2010-07-08",16.15
"886","2010-07-09",16.27
"887","2010-07-12",16.059999
"888","2010-07-13",16.629999
"889","2010-07-14",16.43
"890","2010-07-15",16.360001
"891","2010-07-16",15.88
"892","2010-07-19",16.26
"893","2010-07-20",16.360001
"894","2010-07-21",16.07
"895","2010-07-22",16.639999
"896","2010-07-23",16.65
"897","2010-07-26",16.790001
"898","2010-07-27",16.74
"899","2010-07-28",16.48
"900","2010-07-29",16.5
"901","2010-07-30",16.940001
"902","2010-08-02",16.690001
"903","2010-08-03",16.59
"904","2010-08-04",16.709999
"905","2010-08-05",16.9
"906","2010-08-06",16.959999
"907","2010-08-09",16.940001
"908","2010-08-10",16.700001
"909","2010-08-11",16.33
"910","2010-08-12",16.030001
"911","2010-08-13",16.120001
"912","2010-08-16",16.32
"913","2010-08-17",16.68
"914","2010-08-18",16.790001
"915","2010-08-19",16.74
"916","2010-08-20",16.74
"917","2010-08-23",16.6
"918","2010-08-24",16.5
"919","2010-08-25",16.540001
"920","2010-08-26",16.35
"921","2010-08-27",16.5
"922","2010-08-30",16.26
"923","2010-08-31",16.370001
"924","2010-09-01",16.52
"925","2010-09-02",16.5
"926","2010-09-03",16.73
"927","2010-09-07",16.610001
"928","2010-09-08",16.799999
"929","2010-09-09",16.790001
"930","2010-09-10",16.73
"931","2010-09-13",17.34
"932","2010-09-14",17.57
"933","2010-09-15",17.74
"934","2010-09-16",17.75
"935","2010-09-17",18.059999
"936","2010-09-20",18.75
"937","2010-09-21",18.15
"938","2010-09-22",18.23
"939","2010-09-23",17.5
"940","2010-09-24",17.950001
"941","2010-09-27",18.23
"942","2010-09-28",18.440001
"943","2010-09-29",18.15
"944","2010-09-30",18.1
"945","2010-10-01",18.360001
"946","2010-10-04",18.07
"947","2010-10-05",19.08
"948","2010-10-06",19.15
"949","2010-10-07",19.6
"950","2010-10-08",20.290001
"951","2010-10-11",20.1
"952","2010-10-12",20.09
"953","2010-10-13",20.549999
"954","2010-10-14",20.9
"955","2010-10-15",21.68
"956","2010-10-18",21.950001
"957","2010-10-19",21.25
"958","2010-10-20",21.440001
"959","2010-10-21",21.370001
"960","2010-10-22",21.629999
"961","2010-10-25",22.209999
"962","2010-10-26",22.26
"963","2010-10-27",21.93
"964","2010-10-28",22.16
"965","2010-10-29",22.049999
"966","2010-11-01",21.58
"967","2010-11-02",22.190001
"968","2010-11-03",22.639999
"969","2010-11-04",23.059999
"970","2010-11-05",23.040001
"971","2010-11-08",23.25
"972","2010-11-09",23.200001
"973","2010-11-10",23.58
"974","2010-11-11",23.42
"975","2010-11-12",21.93
"976","2010-11-15",22
"977","2010-11-16",22
"978","2010-11-17",22.01
"979","2010-11-18",22.82
"980","2010-11-19",23.09
"981","2010-11-22",22.799999
