"","date","HTLD"
"364","2008-06-12",14.71
"365","2008-06-13",14.81
"366","2008-06-16",14.75
"367","2008-06-17",14.6
"368","2008-06-18",14.63
"369","2008-06-19",15.44
"370","2008-06-20",15.29
"371","2008-06-23",14.87
"372","2008-06-24",14.52
"373","2008-06-25",14.72
"374","2008-06-26",14.65
"375","2008-06-27",14.69
"376","2008-06-30",14.91
"377","2008-07-01",14.83
"378","2008-07-02",14.3
"379","2008-07-03",14.38
"380","2008-07-07",14.7
"381","2008-07-08",15.64
"382","2008-07-09",15.29
"383","2008-07-10",14.98
"384","2008-07-11",15.1
"385","2008-07-14",14.8
"386","2008-07-15",14.85
"387","2008-07-16",16.299999
"388","2008-07-17",16.709999
"389","2008-07-18",17.09
"390","2008-07-21",16.639999
"391","2008-07-22",17.65
"392","2008-07-23",17.690001
"393","2008-07-24",16.41
"394","2008-07-25",17.129999
"395","2008-07-28",17.08
"396","2008-07-29",17.540001
"397","2008-07-30",17.07
"398","2008-07-31",17.040001
"399","2008-08-01",16.74
"400","2008-08-04",16.83
"401","2008-08-05",17.360001
"402","2008-08-06",17.35
"403","2008-08-07",17.360001
"404","2008-08-08",18.15
"405","2008-08-11",18.23
"406","2008-08-12",18.209999
"407","2008-08-13",17.92
"408","2008-08-14",18.379999
"409","2008-08-15",18.26
"410","2008-08-18",17.74
"411","2008-08-19",17.1
"412","2008-08-20",16.49
"413","2008-08-21",16.450001
"414","2008-08-22",16.91
"415","2008-08-25",16.309999
"416","2008-08-26",16.17
"417","2008-08-27",16.16
"418","2008-08-28",16.65
"419","2008-08-29",16.52
"420","2008-09-02",16.98
"421","2008-09-03",17.09
"422","2008-09-04",16.85
"423","2008-09-05",16.620001
"424","2008-09-08",16.780001
"425","2008-09-09",16.389999
"426","2008-09-10",16.559999
"427","2008-09-11",16.68
"428","2008-09-12",16.92
"429","2008-09-15",17.040001
"430","2008-09-16",17.200001
"431","2008-09-17",17.299999
"432","2008-09-18",17.950001
"433","2008-09-19",18.07
"434","2008-09-22",16.92
"435","2008-09-23",16.440001
"436","2008-09-24",15.82
"437","2008-09-25",15.28
"438","2008-09-26",15.52
"439","2008-09-29",15.34
"440","2008-09-30",15.52
"441","2008-10-01",15.8
"442","2008-10-02",14.56
"443","2008-10-03",14.28
"444","2008-10-06",14.83
"445","2008-10-07",14.76
"446","2008-10-08",14.93
"447","2008-10-09",13.92
"448","2008-10-10",14.32
"449","2008-10-13",15.26
"450","2008-10-14",15.15
"451","2008-10-15",13.84
"452","2008-10-16",15.04
"453","2008-10-17",13.93
"454","2008-10-20",14.38
"455","2008-10-21",14.1
"456","2008-10-22",13.58
"457","2008-10-23",13.37
"458","2008-10-24",13.53
"459","2008-10-27",13.41
"460","2008-10-28",14.15
"461","2008-10-29",14.18
"462","2008-10-30",14.33
"463","2008-10-31",15.34
"464","2008-11-03",15.18
"465","2008-11-04",15.04
"466","2008-11-05",14.45
"467","2008-11-06",14.05
"468","2008-11-07",14.18
"469","2008-11-10",14.24
"470","2008-11-11",14.1
"471","2008-11-12",13.58
"472","2008-11-13",14.76
"473","2008-11-14",13.93
"474","2008-11-17",13.96
"475","2008-11-18",13.8
"476","2008-11-19",13.23
"477","2008-11-20",13.24
"478","2008-11-21",14.77
"479","2008-11-24",15.13
"480","2008-11-25",14.92
"481","2008-11-26",15.38
"482","2008-11-28",15.44
"483","2008-12-01",14.14
"484","2008-12-02",14.42
"485","2008-12-03",14.9
"486","2008-12-04",14.87
"487","2008-12-05",14.84
"488","2008-12-08",16.219999
"489","2008-12-09",14.99
"490","2008-12-10",14.56
"491","2008-12-11",13.24
"492","2008-12-12",13.66
"493","2008-12-15",13.58
"494","2008-12-16",14.15
"495","2008-12-17",14.9
"496","2008-12-18",14.39
"497","2008-12-19",14.93
"498","2008-12-22",14.99
"499","2008-12-23",14.54
"500","2008-12-24",14.63
"501","2008-12-26",14.91
"502","2008-12-29",14.52
"503","2008-12-30",15.1
"504","2008-12-31",15.76
"505","2009-01-02",15.91
"506","2009-01-05",15.51
"507","2009-01-06",15.56
"508","2009-01-07",15
"509","2009-01-08",14.91
"510","2009-01-09",14.26
"511","2009-01-12",13.91
"512","2009-01-13",13.84
"513","2009-01-14",13.66
"514","2009-01-15",14.2
"515","2009-01-16",13.69
"516","2009-01-20",12.92
"517","2009-01-21",13.25
"518","2009-01-22",13.56
"519","2009-01-23",13.26
"520","2009-01-26",13.28
"521","2009-01-27",13.7
"522","2009-01-28",14.16
"523","2009-01-29",13.8
"524","2009-01-30",13.46
"525","2009-02-02",13.36
"526","2009-02-03",13.79
"527","2009-02-04",13.59
"528","2009-02-05",13.8
"529","2009-02-06",14.46
"530","2009-02-09",14.3
"531","2009-02-10",13.82
"532","2009-02-11",13.54
"533","2009-02-12",13.41
"534","2009-02-13",13.03
"535","2009-02-17",12.9
"536","2009-02-18",12.99
"537","2009-02-19",12.97
"538","2009-02-20",13.03
"539","2009-02-23",12.78
"540","2009-02-24",13.16
"541","2009-02-25",12.62
"542","2009-02-26",12.42
"543","2009-02-27",12.37
"544","2009-03-02",12.18
"545","2009-03-03",12.53
"546","2009-03-04",12.65
"547","2009-03-05",12.44
"548","2009-03-06",12.19
"549","2009-03-09",12
"550","2009-03-10",12.62
"551","2009-03-11",13.01
"552","2009-03-12",13.36
"553","2009-03-13",13.26
"554","2009-03-16",13.57
"555","2009-03-17",14.13
"556","2009-03-18",14.34
"557","2009-03-19",14.29
"558","2009-03-20",13.26
"559","2009-03-23",14.2
"560","2009-03-24",13.54
"561","2009-03-25",13.61
"562","2009-03-26",14.54
"563","2009-03-27",14.32
"564","2009-03-30",14.27
"565","2009-03-31",14.81
"566","2009-04-01",15.03
"567","2009-04-02",15.96
"568","2009-04-03",15.99
"569","2009-04-06",15.47
"570","2009-04-07",14.43
"571","2009-04-08",14.78
"572","2009-04-09",15.64
"573","2009-04-13",15.69
"574","2009-04-14",15.59
"575","2009-04-15",15.17
"576","2009-04-16",16.549999
"577","2009-04-17",16.5
"578","2009-04-20",14.73
"579","2009-04-21",15.05
"580","2009-04-22",15.06
"581","2009-04-23",15.26
"582","2009-04-24",15.17
"583","2009-04-27",14.62
"584","2009-04-28",14.64
"585","2009-04-29",15.02
"586","2009-04-30",14.95
"587","2009-05-01",14.66
"588","2009-05-04",15.28
"589","2009-05-05",14.99
"590","2009-05-06",15.89
"591","2009-05-07",15.66
"592","2009-05-08",15.82
"593","2009-05-11",15.33
"594","2009-05-12",14.88
"595","2009-05-13",14.13
"596","2009-05-14",14.44
"597","2009-05-15",14.61
"598","2009-05-18",15.1
"599","2009-05-19",14.99
"600","2009-05-20",14.69
"601","2009-05-21",14.36
"602","2009-05-22",14.18
"603","2009-05-26",14.79
"604","2009-05-27",15
"605","2009-05-28",15.12
"606","2009-05-29",15.7
"607","2009-06-01",16.200001
"608","2009-06-02",16.209999
"609","2009-06-03",15.86
"610","2009-06-04",15.74
"611","2009-06-05",15.59
"612","2009-06-08",15.5
"613","2009-06-09",15.79
"614","2009-06-10",15.46
"615","2009-06-11",15.39
"616","2009-06-12",15.03
"617","2009-06-15",14.8
"618","2009-06-16",14.44
"619","2009-06-17",14.57
"620","2009-06-18",14.67
"621","2009-06-19",14.79
"622","2009-06-22",14.27
"623","2009-06-23",14.36
"624","2009-06-24",14.57
"625","2009-06-25",14.8
"626","2009-06-26",14.97
"627","2009-06-29",14.86
"628","2009-06-30",14.72
"629","2009-07-01",14.86
"630","2009-07-02",14.58
"631","2009-07-06",14.68
"632","2009-07-07",14.55
"633","2009-07-08",14.49
"634","2009-07-09",14.32
"635","2009-07-10",14.62
"636","2009-07-13",14.77
"637","2009-07-14",14.86
"638","2009-07-15",14.55
"639","2009-07-16",14.99
"640","2009-07-17",14.92
"641","2009-07-20",14.78
"642","2009-07-21",14.5
"643","2009-07-22",14.58
"644","2009-07-23",14.85
"645","2009-07-24",14.99
"646","2009-07-27",15.1
"647","2009-07-28",15.24
"648","2009-07-29",15.1
"649","2009-07-30",15.24
"650","2009-07-31",15.4
"651","2009-08-03",15.62
"652","2009-08-04",15.65
"653","2009-08-05",15.32
"654","2009-08-06",15.14
"655","2009-08-07",15.73
"656","2009-08-10",15.61
"657","2009-08-11",15.41
"658","2009-08-12",15.47
"659","2009-08-13",15.41
"660","2009-08-14",15.02
"661","2009-08-17",14.48
"662","2009-08-18",14.58
"663","2009-08-19",14.61
"664","2009-08-20",14.54
"665","2009-08-21",14.91
"666","2009-08-24",14.77
"667","2009-08-25",14.72
"668","2009-08-26",14.54
"669","2009-08-27",14.56
"670","2009-08-28",14.3
"671","2009-08-31",14.16
"672","2009-09-01",14
"673","2009-09-02",13.93
"674","2009-09-03",14.04
"675","2009-09-04",14.13
"676","2009-09-08",14.09
"677","2009-09-09",14.02
"678","2009-09-10",14.06
"679","2009-09-11",14.26
"680","2009-09-14",14.43
"681","2009-09-15",14.33
"682","2009-09-16",14.35
"683","2009-09-17",14.33
"684","2009-09-18",14.22
"685","2009-09-21",14.11
"686","2009-09-22",14.21
"687","2009-09-23",14.45
"688","2009-09-24",14.34
"689","2009-09-25",14.26
"690","2009-09-28",14.49
"691","2009-09-29",14.38
"692","2009-09-30",14.4
"693","2009-10-01",14.27
"694","2009-10-02",14.16
"695","2009-10-05",14.42
"696","2009-10-06",14.55
"697","2009-10-07",14.63
"698","2009-10-08",14.89
"699","2009-10-09",14.92
"700","2009-10-12",14.86
"701","2009-10-13",14.7
"702","2009-10-14",15.07
"703","2009-10-15",14.89
"704","2009-10-16",14.76
"705","2009-10-19",14.75
"706","2009-10-20",14.94
"707","2009-10-21",14.56
"708","2009-10-22",14.67
"709","2009-10-23",14.17
"710","2009-10-26",13.95
"711","2009-10-27",13.89
"712","2009-10-28",13.7
"713","2009-10-29",13.79
"714","2009-10-30",13.6
"715","2009-11-02",13.42
"716","2009-11-03",13.6
"717","2009-11-04",13.36
"718","2009-11-05",13.68
"719","2009-11-06",13.74
"720","2009-11-09",14.04
"721","2009-11-10",14
"722","2009-11-11",14.33
"723","2009-11-12",14.16
"724","2009-11-13",14.22
"725","2009-11-16",14.69
"726","2009-11-17",14.81
"727","2009-11-18",14.8
"728","2009-11-19",14.75
"729","2009-11-20",14.92
"730","2009-11-23",15.23
"731","2009-11-24",15.07
"732","2009-11-25",14.96
"733","2009-11-27",14.72
"734","2009-11-30",14.75
"735","2009-12-01",14.9
"736","2009-12-02",14.99
"737","2009-12-03",15.08
"738","2009-12-04",15.43
"739","2009-12-07",15.26
"740","2009-12-08",15.28
"741","2009-12-09",15.19
"742","2009-12-10",15.1
"743","2009-12-11",15.09
"744","2009-12-14",15.1
"745","2009-12-15",14.99
"746","2009-12-16",15.03
"747","2009-12-17",15.04
"748","2009-12-18",15.18
"749","2009-12-21",15.22
"750","2009-12-22",15.18
"751","2009-12-23",15.54
"752","2009-12-24",15.53
"753","2009-12-28",15.53
"754","2009-12-29",15.66
"755","2009-12-30",15.59
"756","2009-12-31",15.27
"757","2010-01-04",15.82
"758","2010-01-05",15.87
"759","2010-01-06",15.84
"760","2010-01-07",15.65
"761","2010-01-08",15.87
"762","2010-01-11",15.84
"763","2010-01-12",15.75
"764","2010-01-13",15.8
"765","2010-01-14",15.9
"766","2010-01-15",15.44
"767","2010-01-19",15.68
"768","2010-01-20",15.67
"769","2010-01-21",15.57
"770","2010-01-22",15.16
"771","2010-01-25",15.07
"772","2010-01-26",15.04
"773","2010-01-27",14.77
"774","2010-01-28",14.09
"775","2010-01-29",13.89
"776","2010-02-01",13.95
"777","2010-02-02",13.79
"778","2010-02-03",14.04
"779","2010-02-04",13.73
"780","2010-02-05",13.8
"781","2010-02-08",13.58
"782","2010-02-09",13.87
"783","2010-02-10",14.05
"784","2010-02-11",14.14
"785","2010-02-12",14.14
"786","2010-02-16",14.27
"787","2010-02-17",14.5
"788","2010-02-18",14.46
"789","2010-02-19",14.62
"790","2010-02-22",15.04
"791","2010-02-23",15.18
"792","2010-02-24",15.34
"793","2010-02-25",15.37
"794","2010-02-26",15.31
"795","2010-03-01",15.52
"796","2010-03-02",15.45
"797","2010-03-03",15.42
"798","2010-03-04",15.38
"799","2010-03-05",15.73
"800","2010-03-08",15.81
"801","2010-03-09",16.27
"802","2010-03-10",16
"803","2010-03-11",16.16
"804","2010-03-12",16.200001
"805","2010-03-15",16.26
"806","2010-03-16",16.559999
"807","2010-03-17",16.42
"808","2010-03-18",16.17
"809","2010-03-19",16.08
"810","2010-03-22",16.23
"811","2010-03-23",16.440001
"812","2010-03-24",16.09
"813","2010-03-25",16.030001
"814","2010-03-26",15.99
"815","2010-03-29",16.43
"816","2010-03-30",16.280001
"817","2010-03-31",16.5
"818","2010-04-01",16.42
"819","2010-04-05",16.459999
"820","2010-04-06",16.43
"821","2010-04-07",16.4
"822","2010-04-08",16.370001
"823","2010-04-09",16.190001
"824","2010-04-12",16
"825","2010-04-13",16.1
"826","2010-04-14",16.15
"827","2010-04-15",16.33
"828","2010-04-16",16.129999
"829","2010-04-19",16.639999
"830","2010-04-20",16.51
"831","2010-04-21",17
"832","2010-04-22",17.129999
"833","2010-04-23",16.99
"834","2010-04-26",16.99
"835","2010-04-27",16.68
"836","2010-04-28",16.459999
"837","2010-04-29",16.75
"838","2010-04-30",16.52
"839","2010-05-03",16.860001
"840","2010-05-04",16.32
"841","2010-05-05",16.08
"842","2010-05-06",15.71
"843","2010-05-07",15.58
"844","2010-05-10",16.25
"845","2010-05-11",16.200001
"846","2010-05-12",16.809999
"847","2010-05-13",16.860001
"848","2010-05-14",16.639999
"849","2010-05-17",16.780001
"850","2010-05-18",16.639999
"851","2010-05-19",16.68
"852","2010-05-20",15.77
"853","2010-05-21",15.81
"854","2010-05-24",15.66
"855","2010-05-25",15.63
"856","2010-05-26",15.44
"857","2010-05-27",15.61
"858","2010-05-28",15.55
"859","2010-06-01",15.12
"860","2010-06-02",15.23
"861","2010-06-03",15.3
"862","2010-06-04",15.11
"863","2010-06-07",14.55
"864","2010-06-08",14.69
"865","2010-06-09",14.64
"866","2010-06-10",15.09
"867","2010-06-11",14.91
"868","2010-06-14",15.06
"869","2010-06-15",15.34
"870","2010-06-16",15.39
"871","2010-06-17",15.21
"872","2010-06-18",15.24
"873","2010-06-21",15.26
"874","2010-06-22",14.88
"875","2010-06-23",14.89
"876","2010-06-24",14.97
"877","2010-06-25",15.17
"878","2010-06-28",15.1
"879","2010-06-29",14.53
"880","2010-06-30",14.52
"881","2010-07-01",14.44
"882","2010-07-02",14.3
"883","2010-07-06",14.21
"884","2010-07-07",14.78
"885","2010-07-08",15.04
"886","2010-07-09",15.07
"887","2010-07-12",15.07
"888","2010-07-13",15.4
"889","2010-07-14",15.41
"890","2010-07-15",15.19
"891","2010-07-16",14.98
"892","2010-07-19",15.14
"893","2010-07-20",15.65
"894","2010-07-21",15.46
"895","2010-07-22",15.86
"896","2010-07-23",16.09
"897","2010-07-26",16.309999
"898","2010-07-27",16.200001
"899","2010-07-28",16.040001
"900","2010-07-29",15.96
"901","2010-07-30",16.02
"902","2010-08-02",16.280001
"903","2010-08-03",16.02
"904","2010-08-04",16.17
"905","2010-08-05",15.94
"906","2010-08-06",15.91
"907","2010-08-09",16.18
"908","2010-08-10",15.65
"909","2010-08-11",15.12
"910","2010-08-12",15.2
"911","2010-08-13",14.81
"912","2010-08-16",14.98
"913","2010-08-17",15.22
"914","2010-08-18",15.27
"915","2010-08-19",14.92
"916","2010-08-20",14.91
"917","2010-08-23",14.68
"918","2010-08-24",14.5
"919","2010-08-25",14.59
"920","2010-08-26",14.56
"921","2010-08-27",14.95
"922","2010-08-30",14.65
"923","2010-08-31",14.54
"924","2010-09-01",15.07
"925","2010-09-02",15.21
"926","2010-09-03",15.58
"927","2010-09-07",15.68
"928","2010-09-08",15.92
"929","2010-09-09",15.7
"930","2010-09-10",15.52
"931","2010-09-13",15.68
"932","2010-09-14",15.84
"933","2010-09-15",16.01
"934","2010-09-16",15.91
"935","2010-09-17",16.049999
"936","2010-09-20",15.54
"937","2010-09-21",15.85
"938","2010-09-22",14.56
"939","2010-09-23",14.28
"940","2010-09-24",14.72
"941","2010-09-27",14.63
"942","2010-09-28",14.83
"943","2010-09-29",14.88
"944","2010-09-30",14.87
"945","2010-10-01",14.63
"946","2010-10-04",14.43
"947","2010-10-05",14.92
"948","2010-10-06",14.82
"949","2010-10-07",14.78
"950","2010-10-08",14.85
"951","2010-10-11",14.82
"952","2010-10-12",14.78
"953","2010-10-13",15.49
"954","2010-10-14",15.37
"955","2010-10-15",15.46
"956","2010-10-18",15.24
"957","2010-10-19",14.89
"958","2010-10-20",14.77
"959","2010-10-21",14.96
"960","2010-10-22",14.96
"961","2010-10-25",15.05
"962","2010-10-26",15.16
"963","2010-10-27",15.07
"964","2010-10-28",14.93
"965","2010-10-29",14.91
"966","2010-11-01",14.84
"967","2010-11-02",15.01
"968","2010-11-03",15.14
"969","2010-11-04",15.37
"970","2010-11-05",15.47
"971","2010-11-08",15.27
"972","2010-11-09",15.13
"973","2010-11-10",15.26
"974","2010-11-11",15.12
"975","2010-11-12",15.04
"976","2010-11-15",15.01
"977","2010-11-16",14.87
"978","2010-11-17",14.84
"979","2010-11-18",15
"980","2010-11-19",15.19
"981","2010-11-22",15.35
"982","2010-11-23",15.3
"983","2010-11-24",15.62
"984","2010-11-26",15.46
"985","2010-11-29",15.45
"986","2010-11-30",15.48
"987","2010-12-01",15.75
"988","2010-12-02",16.15
"989","2010-12-03",16.459999
"990","2010-12-06",16.4
"991","2010-12-07",16.67
"992","2010-12-08",16.559999
"993","2010-12-09",16.559999
