"","date","BHVN"
"219","2018-03-16",27.219999
"220","2018-03-19",27.84
"221","2018-03-20",28.860001
"222","2018-03-21",28.6
"223","2018-03-22",27.209999
"224","2018-03-23",24.76
"225","2018-03-26",22.959999
"226","2018-03-27",22.49
"227","2018-03-28",24.33
"228","2018-03-29",25.76
"229","2018-04-02",24.530001
"230","2018-04-03",25.1
"231","2018-04-04",25.15
"232","2018-04-05",24.5
"233","2018-04-06",23.620001
"234","2018-04-09",24.34
"235","2018-04-10",25.700001
"236","2018-04-11",25.299999
"237","2018-04-12",27.43
"238","2018-04-13",26.620001
"239","2018-04-16",26.5
"240","2018-04-17",26.35
"241","2018-04-18",27.6
"242","2018-04-19",27.27
"243","2018-04-20",27.18
"244","2018-04-23",28.5
"245","2018-04-24",26.43
"246","2018-04-25",27.1
"247","2018-04-26",27.190001
"248","2018-04-27",28.93
"249","2018-04-30",29.16
"250","2018-05-01",28.76
"251","2018-05-02",28.98
"252","2018-05-03",28
"253","2018-05-04",27.9
"254","2018-05-07",27.469999
"255","2018-05-08",27.17
"256","2018-05-09",27.23
"257","2018-05-10",26.51
"258","2018-05-11",27.190001
"259","2018-05-14",28.68
"260","2018-05-15",29.77
"261","2018-05-16",29.950001
"262","2018-05-17",30.290001
"263","2018-05-18",31.25
"264","2018-05-21",32.450001
"265","2018-05-22",33.209999
"266","2018-05-23",33.470001
"267","2018-05-24",34.540001
"268","2018-05-25",34.5
"269","2018-05-29",34.389999
"270","2018-05-30",34.939999
"271","2018-05-31",35
"272","2018-06-01",35.029999
"273","2018-06-04",34.400002
"274","2018-06-05",35.830002
"275","2018-06-06",35.849998
"276","2018-06-07",34.099998
"277","2018-06-08",35.669998
"278","2018-06-11",36.110001
"279","2018-06-12",37.52
"280","2018-06-13",38.580002
"281","2018-06-14",39.650002
"282","2018-06-15",40.869999
"283","2018-06-18",41.639999
"284","2018-06-19",42.290001
"285","2018-06-20",41.34
"286","2018-06-21",40.150002
"287","2018-06-22",40.380001
"288","2018-06-25",39.610001
"289","2018-06-26",39.939999
"290","2018-06-27",38.02
"291","2018-06-28",38.040001
"292","2018-06-29",39.52
"293","2018-07-02",41.23
"294","2018-07-03",41.91
"295","2018-07-05",41.389999
"296","2018-07-06",43
"297","2018-07-09",42.040001
"298","2018-07-10",41.150002
"299","2018-07-11",40.84
"300","2018-07-12",41.650002
"301","2018-07-13",41.799999
"302","2018-07-16",37.369999
"303","2018-07-17",36.669998
"304","2018-07-18",36.98
"305","2018-07-19",36.419998
"306","2018-07-20",36.880001
"307","2018-07-23",36.27
"308","2018-07-24",36.110001
"309","2018-07-25",35.599998
"310","2018-07-26",34.849998
"311","2018-07-27",33.869999
"312","2018-07-30",33.32
"313","2018-07-31",34.52
"314","2018-08-01",35.450001
"315","2018-08-02",35.029999
"316","2018-08-03",35.009998
"317","2018-08-06",35.630001
"318","2018-08-07",34.869999
"319","2018-08-08",34.880001
"320","2018-08-09",34.290001
"321","2018-08-10",33.639999
"322","2018-08-13",33.509998
"323","2018-08-14",32.790001
"324","2018-08-15",33.130001
"325","2018-08-16",35.099998
"326","2018-08-17",34.860001
"327","2018-08-20",33.84
"328","2018-08-21",34.720001
"329","2018-08-22",35.619999
"330","2018-08-23",35.810001
"331","2018-08-24",35.619999
"332","2018-08-27",35.91
"333","2018-08-28",37.82
"334","2018-08-29",36.919998
"335","2018-08-30",37.880001
"336","2018-08-31",37.860001
"337","2018-09-04",37.060001
"338","2018-09-05",37.060001
"339","2018-09-06",35.439999
"340","2018-09-07",35.5
"341","2018-09-10",35.790001
"342","2018-09-11",36.240002
"343","2018-09-12",38.560001
"344","2018-09-13",37.369999
"345","2018-09-14",36.779999
"346","2018-09-17",35.860001
"347","2018-09-18",36.91
"348","2018-09-19",37.25
"349","2018-09-20",38.950001
"350","2018-09-21",37.669998
"351","2018-09-24",36.330002
"352","2018-09-25",37.470001
"353","2018-09-26",37.689999
"354","2018-09-27",37.82
"355","2018-09-28",37.549999
"356","2018-10-01",37.23
"357","2018-10-02",37.560001
"358","2018-10-03",39.27
"359","2018-10-04",36.259998
"360","2018-10-05",36.400002
"361","2018-10-08",36.259998
"362","2018-10-09",35.849998
"363","2018-10-10",35
"364","2018-10-11",36.049999
"365","2018-10-12",37.169998
"366","2018-10-15",36.529999
"367","2018-10-16",35.860001
"368","2018-10-17",36.049999
"369","2018-10-18",35.740002
"370","2018-10-19",34.98
"371","2018-10-22",36.23
"372","2018-10-23",34.900002
"373","2018-10-24",33.25
"374","2018-10-25",35.360001
"375","2018-10-26",35.369999
"376","2018-10-29",35
"377","2018-10-30",34.919998
"378","2018-10-31",36.049999
"379","2018-11-01",40.009998
"380","2018-11-02",39.91
"381","2018-11-05",39.169998
"382","2018-11-06",39.23
"383","2018-11-07",41.490002
"384","2018-11-08",41.200001
"385","2018-11-09",38.919998
"386","2018-11-12",36.450001
"387","2018-11-13",36.900002
"388","2018-11-14",33.68
"389","2018-11-15",34.25
"390","2018-11-16",34.919998
"391","2018-11-19",32.759998
"392","2018-11-20",32.419998
"393","2018-11-21",33.84
"394","2018-11-23",32.57
"395","2018-11-26",32.66
"396","2018-11-27",30.15
"397","2018-11-28",31.25
"398","2018-11-29",31.58
"399","2018-11-30",33.990002
"400","2018-12-03",42.619999
"401","2018-12-04",41.169998
"402","2018-12-06",42.900002
"403","2018-12-07",40.669998
"404","2018-12-10",40.459999
"405","2018-12-11",36.610001
"406","2018-12-12",37.669998
"407","2018-12-13",36.490002
"408","2018-12-14",37.669998
"409","2018-12-17",37.27
"410","2018-12-18",36.5
"411","2018-12-19",33.810001
"412","2018-12-20",32.200001
"413","2018-12-21",29.75
"414","2018-12-24",30.809999
"415","2018-12-26",34.290001
"416","2018-12-27",34.209999
"417","2018-12-28",34.669998
"418","2018-12-31",36.98
"419","2019-01-02",36.689999
"420","2019-01-03",34.73
"421","2019-01-04",36.860001
"422","2019-01-07",37.639999
"423","2019-01-08",37.790001
"424","2019-01-09",37.82
"425","2019-01-10",37.759998
"426","2019-01-11",37.110001
"427","2019-01-14",35.43
"428","2019-01-15",34.950001
"429","2019-01-16",35.52
"430","2019-01-17",37.560001
"431","2019-01-18",36.849998
"432","2019-01-22",35.849998
"433","2019-01-23",35.169998
"434","2019-01-24",34.52
"435","2019-01-25",35.84
"436","2019-01-28",35.080002
"437","2019-01-29",34.689999
"438","2019-01-30",38.299999
"439","2019-01-31",38.09
"440","2019-02-01",41.639999
"441","2019-02-04",42.509998
"442","2019-02-05",42.689999
"443","2019-02-06",42.169998
"444","2019-02-07",41.57
"445","2019-02-08",42.919998
"446","2019-02-11",43.150002
"447","2019-02-12",43.849998
"448","2019-02-13",44.27
"449","2019-02-14",43.900002
"450","2019-02-15",45.380001
"451","2019-02-19",44.25
"452","2019-02-20",44.18
"453","2019-02-21",43.439999
"454","2019-02-22",45
"455","2019-02-25",45.450001
"456","2019-02-26",44.130001
"457","2019-02-27",45.099998
"458","2019-02-28",43.98
"459","2019-03-01",47.84
"460","2019-03-04",47.16
"461","2019-03-05",47.509998
"462","2019-03-06",45.25
"463","2019-03-07",46.610001
"464","2019-03-08",47.43
"465","2019-03-11",49.040001
"466","2019-03-12",49.389999
"467","2019-03-13",49.639999
"468","2019-03-14",50.099998
"469","2019-03-15",50.099998
"470","2019-03-18",49.439999
"471","2019-03-19",50.049999
"472","2019-03-20",49.279999
"473","2019-03-21",53.290001
"474","2019-03-22",50.849998
"475","2019-03-25",51.580002
"476","2019-03-26",52.869999
"477","2019-03-27",50.849998
"478","2019-03-28",51.740002
"479","2019-03-29",51.470001
"480","2019-04-01",50.720001
"481","2019-04-02",50.189999
"482","2019-04-03",49.400002
"483","2019-04-04",49
"484","2019-04-05",50.189999
"485","2019-04-08",50.259998
"486","2019-04-09",48.990002
"487","2019-04-10",49.299999
"488","2019-04-11",48.549999
"489","2019-04-12",58.240002
"490","2019-04-15",59.919998
"491","2019-04-16",61.900002
"492","2019-04-17",60.18
"493","2019-04-18",60.16
"494","2019-04-22",60.880001
"495","2019-04-23",64
"496","2019-04-24",63.150002
"497","2019-04-25",64.360001
"498","2019-04-26",64.010002
"499","2019-04-29",62.84
"500","2019-04-30",59.849998
"501","2019-05-01",57.93
"502","2019-05-02",57.139999
"503","2019-05-03",57.060001
"504","2019-05-06",59.919998
"505","2019-05-07",58.5
"506","2019-05-08",62.279999
"507","2019-05-09",63.470001
"508","2019-05-10",62.68
"509","2019-05-13",60.259998
"510","2019-05-14",63.209999
"511","2019-05-15",61.779999
"512","2019-05-16",63.779999
"513","2019-05-17",61.810001
"514","2019-05-20",61.700001
"515","2019-05-21",61.759998
"516","2019-05-22",62.09
"517","2019-05-23",60.709999
"518","2019-05-24",61.830002
"519","2019-05-28",58.709999
"520","2019-05-29",58.75
"521","2019-05-30",56.549999
"522","2019-05-31",56.459999
"523","2019-06-03",55.889999
"524","2019-06-04",56.700001
"525","2019-06-05",56.709999
"526","2019-06-06",55.700001
"527","2019-06-07",67.010002
"528","2019-06-10",63.650002
"529","2019-06-11",62.009998
"530","2019-06-12",62.540001
"531","2019-06-13",62.98
"532","2019-06-14",62.98
"533","2019-06-17",57.360001
"534","2019-06-18",43.82
"535","2019-06-19",40.650002
"536","2019-06-20",39.880001
"537","2019-06-21",41.060001
"538","2019-06-24",39.799999
"539","2019-06-25",39.790001
"540","2019-06-26",42.02
"541","2019-06-27",42.509998
"542","2019-06-28",43.790001
"543","2019-07-01",43.259998
"544","2019-07-02",43.029999
"545","2019-07-03",44.580002
"546","2019-07-05",42.919998
"547","2019-07-08",42.34
"548","2019-07-09",43.240002
"549","2019-07-10",43.709999
"550","2019-07-11",43.09
"551","2019-07-12",42.52
"552","2019-07-15",45.720001
"553","2019-07-16",45.299999
"554","2019-07-17",44.5
"555","2019-07-18",44.740002
"556","2019-07-19",44.099998
"557","2019-07-22",45.25
"558","2019-07-23",43.490002
"559","2019-07-24",44.380001
"560","2019-07-25",43.110001
"561","2019-07-26",44.650002
"562","2019-07-29",45
"563","2019-07-30",43.200001
"564","2019-07-31",43.040001
"565","2019-08-01",42.299999
"566","2019-08-02",41.259998
"567","2019-08-05",39.57
"568","2019-08-06",39.110001
"569","2019-08-07",39.700001
"570","2019-08-08",40.599998
"571","2019-08-09",39.380001
"572","2019-08-12",37.68
"573","2019-08-13",38.830002
"574","2019-08-14",38.009998
"575","2019-08-15",37.490002
"576","2019-08-16",39.220001
"577","2019-08-19",38.169998
"578","2019-08-20",37.380001
"579","2019-08-21",37.419998
"580","2019-08-22",38.650002
"581","2019-08-23",38.540001
"582","2019-08-26",38.84
"583","2019-08-27",37.799999
"584","2019-08-28",37.77
"585","2019-08-29",38.639999
"586","2019-08-30",39.189999
"587","2019-09-03",38.099998
"588","2019-09-04",41.650002
"589","2019-09-05",40.900002
"590","2019-09-06",41.490002
"591","2019-09-09",41.240002
"592","2019-09-10",41.799999
"593","2019-09-11",45.360001
"594","2019-09-12",44.98
"595","2019-09-13",47.029999
"596","2019-09-16",48.02
"597","2019-09-17",47.32
"598","2019-09-18",49.470001
"599","2019-09-19",47.700001
"600","2019-09-20",46.889999
"601","2019-09-23",46.299999
"602","2019-09-24",44.889999
"603","2019-09-25",43.810001
"604","2019-09-26",43.009998
"605","2019-09-27",41.52
"606","2019-09-30",41.720001
"607","2019-10-01",41.41
"608","2019-10-02",42.169998
"609","2019-10-03",43.709999
"610","2019-10-04",43.240002
"611","2019-10-07",41.900002
"612","2019-10-08",40.860001
"613","2019-10-09",41.560001
"614","2019-10-10",41.709999
"615","2019-10-11",43.009998
"616","2019-10-14",43.119999
"617","2019-10-15",44.630001
"618","2019-10-16",44.259998
"619","2019-10-17",44.720001
"620","2019-10-18",44.970001
"621","2019-10-21",45.07
"622","2019-10-22",46.09
"623","2019-10-23",47.009998
"624","2019-10-24",45.529999
"625","2019-10-25",46.77
"626","2019-10-28",47.810001
"627","2019-10-29",46.950001
"628","2019-10-30",45.23
"629","2019-10-31",45.919998
"630","2019-11-01",47.279999
"631","2019-11-04",46.900002
"632","2019-11-05",46.959999
"633","2019-11-06",45.34
"634","2019-11-07",46.009998
"635","2019-11-08",48.330002
"636","2019-11-11",47.91
"637","2019-11-12",49.02
"638","2019-11-13",48.52
"639","2019-11-14",49.02
"640","2019-11-15",51.080002
"641","2019-11-18",51.59
"642","2019-11-19",51.560001
"643","2019-11-20",52.700001
"644","2019-11-21",53.880001
"645","2019-11-22",56.5
"646","2019-11-25",57.400002
"647","2019-11-26",57
"648","2019-11-27",57.650002
"649","2019-11-29",57.32
"650","2019-12-02",55.240002
"651","2019-12-03",53.759998
"652","2019-12-04",54.02
"653","2019-12-05",53.759998
"654","2019-12-06",54.849998
"655","2019-12-09",52.950001
"656","2019-12-10",53.900002
"657","2019-12-11",51.349998
"658","2019-12-12",51.009998
"659","2019-12-13",52.450001
"660","2019-12-16",55.130001
"661","2019-12-17",53.119999
"662","2019-12-18",52.130001
"663","2019-12-19",52.52
"664","2019-12-20",53.169998
"665","2019-12-23",54.080002
"666","2019-12-24",55.419998
"667","2019-12-26",56.779999
"668","2019-12-27",56.029999
"669","2019-12-30",53.459999
"670","2019-12-31",54.439999
"671","2020-01-02",53.380001
"672","2020-01-03",52.799999
"673","2020-01-06",53.740002
"674","2020-01-07",55.919998
"675","2020-01-08",55.91
"676","2020-01-09",56.419998
"677","2020-01-10",56.720001
"678","2020-01-13",52
"679","2020-01-14",52.009998
"680","2020-01-15",51.490002
"681","2020-01-16",51.700001
"682","2020-01-17",56.009998
"683","2020-01-21",56
"684","2020-01-22",57.290001
"685","2020-01-23",55.970001
"686","2020-01-24",54.5
"687","2020-01-27",53.25
"688","2020-01-28",56.439999
"689","2020-01-29",50.900002
"690","2020-01-30",48.490002
"691","2020-01-31",48.490002
"692","2020-02-03",49.209999
"693","2020-02-04",52.439999
"694","2020-02-05",53.919998
"695","2020-02-06",54.049999
"696","2020-02-07",51.25
"697","2020-02-10",47.060001
"698","2020-02-11",45.169998
"699","2020-02-12",45.119999
"700","2020-02-13",45.630001
"701","2020-02-14",45.330002
"702","2020-02-18",46.43
"703","2020-02-19",46.279999
"704","2020-02-20",45.880001
"705","2020-02-21",45.34
"706","2020-02-24",44.490002
"707","2020-02-25",43.799999
"708","2020-02-26",44.630001
"709","2020-02-27",40.82
"710","2020-02-28",44.16
"711","2020-03-02",46.560001
"712","2020-03-03",46.240002
"713","2020-03-04",49.119999
"714","2020-03-05",49.5
"715","2020-03-06",46.209999
"716","2020-03-09",40.470001
"717","2020-03-10",44.049999
"718","2020-03-11",39.459999
"719","2020-03-12",33.619999
"720","2020-03-13",35.57
"721","2020-03-16",27.51
"722","2020-03-17",30.5
"723","2020-03-18",30.360001
"724","2020-03-19",30.469999
"725","2020-03-20",29.59
"726","2020-03-23",29.34
"727","2020-03-24",34.009998
"728","2020-03-25",33.48
"729","2020-03-26",35.810001
"730","2020-03-27",35.279999
"731","2020-03-30",33.310001
"732","2020-03-31",34.029999
"733","2020-04-01",29.77
"734","2020-04-02",30.299999
"735","2020-04-03",29.01
"736","2020-04-06",32.080002
"737","2020-04-07",30.23
"738","2020-04-08",33.75
"739","2020-04-09",36.240002
"740","2020-04-13",34
"741","2020-04-14",35.59
"742","2020-04-15",33.709999
"743","2020-04-16",33.639999
"744","2020-04-17",38.41
"745","2020-04-20",41.799999
"746","2020-04-21",41.509998
"747","2020-04-22",42.91
"748","2020-04-23",44.240002
"749","2020-04-24",46.970001
"750","2020-04-27",48.75
"751","2020-04-28",48.02
"752","2020-04-29",48.700001
"753","2020-04-30",47.099998
"754","2020-05-01",45.07
"755","2020-05-04",48.830002
"756","2020-05-05",48.740002
"757","2020-05-06",48.150002
"758","2020-05-07",48.220001
"759","2020-05-08",47.66
"760","2020-05-11",49.950001
"761","2020-05-12",46.73
"762","2020-05-13",45.009998
"763","2020-05-14",44.310001
"764","2020-05-15",47.259998
"765","2020-05-18",50.48
"766","2020-05-19",50.07
"767","2020-05-20",51.950001
"768","2020-05-21",52.209999
"769","2020-05-22",58.380001
"770","2020-05-26",60.009998
"771","2020-05-27",60.110001
"772","2020-05-28",57.799999
"773","2020-05-29",62.470001
"774","2020-06-01",64.32
"775","2020-06-02",66.68
"776","2020-06-03",66.279999
"777","2020-06-04",67.410004
"778","2020-06-05",68.150002
"779","2020-06-08",69.760002
"780","2020-06-09",68.57
"781","2020-06-10",66.669998
"782","2020-06-11",61.799999
"783","2020-06-12",66
"784","2020-06-15",68.379997
"785","2020-06-16",68.029999
"786","2020-06-17",72.010002
"787","2020-06-18",74.230003
"788","2020-06-19",72.68
"789","2020-06-22",73.690002
"790","2020-06-23",72.889999
"791","2020-06-24",70.040001
"792","2020-06-25",72.529999
"793","2020-06-26",70
"794","2020-06-29",69.32
"795","2020-06-30",73.110001
"796","2020-07-01",72.389999
"797","2020-07-02",71.199997
"798","2020-07-06",71.559998
"799","2020-07-07",72.080002
"800","2020-07-08",77.949997
"801","2020-07-09",75.889999
"802","2020-07-10",74.139999
"803","2020-07-13",69.550003
"804","2020-07-14",72.900002
"805","2020-07-15",76.389999
"806","2020-07-16",73.760002
"807","2020-07-17",72.739998
"808","2020-07-20",73.580002
"809","2020-07-21",72.529999
"810","2020-07-22",72.970001
"811","2020-07-23",71.129997
"812","2020-07-24",69.650002
"813","2020-07-27",69.720001
"814","2020-07-28",67.43
"815","2020-07-29",63.75
"816","2020-07-30",64.25
"817","2020-07-31",64.040001
"818","2020-08-03",65.830002
"819","2020-08-04",66.300003
"820","2020-08-05",66.190002
"821","2020-08-06",63.419998
"822","2020-08-07",67.650002
"823","2020-08-10",62.09
"824","2020-08-11",59.790001
"825","2020-08-12",59.400002
"826","2020-08-13",62.16
"827","2020-08-14",60.889999
"828","2020-08-17",64.050003
"829","2020-08-18",63.450001
"830","2020-08-19",63.860001
"831","2020-08-20",63.880001
"832","2020-08-21",62.84
"833","2020-08-24",60.599998
"834","2020-08-25",60.580002
"835","2020-08-26",60.799999
"836","2020-08-27",60.919998
"837","2020-08-28",60.259998
"838","2020-08-31",63.389999
"839","2020-09-01",61.799999
"840","2020-09-02",62.540001
"841","2020-09-03",60.52
"842","2020-09-04",62.349998
"843","2020-09-08",62.75
"844","2020-09-09",62.380001
"845","2020-09-10",61.529999
"846","2020-09-11",59.040001
"847","2020-09-14",60.849998
"848","2020-09-15",63.040001
"849","2020-09-16",62.860001
"850","2020-09-17",62.849998
"851","2020-09-18",63.509998
"852","2020-09-21",59.66
"853","2020-09-22",62
"854","2020-09-23",63.330002
"855","2020-09-24",62.25
"856","2020-09-25",62.689999
"857","2020-09-28",62.27
"858","2020-09-29",63.16
"859","2020-09-30",65.010002
"860","2020-10-01",65.879997
"861","2020-10-02",65.07
"862","2020-10-05",68.839996
"863","2020-10-06",69.339996
"864","2020-10-07",73.949997
"865","2020-10-08",77.309998
"866","2020-10-09",77.980003
"867","2020-10-12",78.230003
"868","2020-10-13",77.519997
"869","2020-10-14",76.889999
"870","2020-10-15",77
"871","2020-10-16",77.93
"872","2020-10-19",77.489998
"873","2020-10-20",77.169998
"874","2020-10-21",77.620003
"875","2020-10-22",79.769997
"876","2020-10-23",78.980003
"877","2020-10-26",77.459999
"878","2020-10-27",79.050003
"879","2020-10-28",77.580002
"880","2020-10-29",78.470001
"881","2020-10-30",77.459999
"882","2020-11-02",77.330002
"883","2020-11-03",80.669998
"884","2020-11-04",88.639999
"885","2020-11-05",87.849998
"886","2020-11-06",84.309998
"887","2020-11-09",81.209999
"888","2020-11-10",86.440002
"889","2020-11-11",92.980003
"890","2020-11-12",92.919998
"891","2020-11-13",94.510002
"892","2020-11-16",96.190002
"893","2020-11-17",96.580002
"894","2020-11-18",98.239998
"895","2020-11-19",96.760002
"896","2020-11-20",98.139999
"897","2020-11-23",88.480003
"898","2020-11-24",90.139999
"899","2020-11-25",89.620003
"900","2020-11-27",91.360001
