"","date","MHO"
"99","2007-05-24",30.030001
"100","2007-05-25",29.450001
"101","2007-05-29",29.33
"102","2007-05-30",28.950001
"103","2007-05-31",28.780001
"104","2007-06-01",28.790001
"105","2007-06-04",29.18
"106","2007-06-05",28.58
"107","2007-06-06",28
"108","2007-06-07",26.879999
"109","2007-06-08",27.85
"110","2007-06-11",27.49
"111","2007-06-12",26.98
"112","2007-06-13",27.23
"113","2007-06-14",26.799999
"114","2007-06-15",26.959999
"115","2007-06-18",26.76
"116","2007-06-19",26.610001
"117","2007-06-20",27.139999
"118","2007-06-21",27.469999
"119","2007-06-22",26.92
"120","2007-06-25",26.549999
"121","2007-06-26",26.719999
"122","2007-06-27",27.309999
"123","2007-06-28",26.83
"124","2007-06-29",26.6
"125","2007-07-02",27.200001
"126","2007-07-03",27.389999
"127","2007-07-05",27.09
"128","2007-07-06",27.58
"129","2007-07-09",27.07
"130","2007-07-10",26.35
"131","2007-07-11",26.68
"132","2007-07-12",27.280001
"133","2007-07-13",29.02
"134","2007-07-16",28.139999
"135","2007-07-17",27.91
"136","2007-07-18",28.129999
"137","2007-07-19",28.809999
"138","2007-07-20",27.43
"139","2007-07-23",26.52
"140","2007-07-24",25.709999
"141","2007-07-25",25.43
"142","2007-07-26",24.309999
"143","2007-07-27",24.16
"144","2007-07-30",24.15
"145","2007-07-31",24.549999
"146","2007-08-01",24.690001
"147","2007-08-02",25.58
"148","2007-08-03",23.950001
"149","2007-08-06",23.84
"150","2007-08-07",24.15
"151","2007-08-08",28.5
"152","2007-08-09",28.110001
"153","2007-08-10",26.799999
"154","2007-08-13",23.09
"155","2007-08-14",21.889999
"156","2007-08-15",21.059999
"157","2007-08-16",21.610001
"158","2007-08-17",21.280001
"159","2007-08-20",21.16
"160","2007-08-21",20.4
"161","2007-08-22",20.299999
"162","2007-08-23",20.59
"163","2007-08-24",20.99
"164","2007-08-27",19.83
"165","2007-08-28",18.469999
"166","2007-08-29",18.67
"167","2007-08-30",18.530001
"168","2007-08-31",18.23
"169","2007-09-04",17.879999
"170","2007-09-05",17.049999
"171","2007-09-06",16.49
"172","2007-09-07",15.78
"173","2007-09-10",14.9
"174","2007-09-11",14.94
"175","2007-09-12",14.78
"176","2007-09-13",14.28
"177","2007-09-14",14.43
"178","2007-09-17",14.64
"179","2007-09-18",16.209999
"180","2007-09-19",16.209999
"181","2007-09-20",15.21
"182","2007-09-21",15.37
"183","2007-09-24",14.29
"184","2007-09-25",13.81
"185","2007-09-26",14.21
"186","2007-09-27",14.23
"187","2007-09-28",13.89
"188","2007-10-01",14.49
"189","2007-10-02",15.92
"190","2007-10-03",15.59
"191","2007-10-04",15.8
"192","2007-10-05",16.48
"193","2007-10-08",15.35
"194","2007-10-09",15.94
"195","2007-10-10",17.040001
"196","2007-10-11",17.290001
"197","2007-10-12",17.01
"198","2007-10-15",16.299999
"199","2007-10-16",15.4
"200","2007-10-17",14.8
"201","2007-10-18",14.73
"202","2007-10-19",14.57
"203","2007-10-22",15.85
"204","2007-10-23",15.67
"205","2007-10-24",15.61
"206","2007-10-25",16.32
"207","2007-10-26",17.049999
"208","2007-10-29",17.030001
"209","2007-10-30",16.469999
"210","2007-10-31",16.6
"211","2007-11-01",14.87
"212","2007-11-02",14.43
"213","2007-11-05",14.09
"214","2007-11-06",13.99
"215","2007-11-07",13.66
"216","2007-11-08",13.62
"217","2007-11-09",14.06
"218","2007-11-12",15.26
"219","2007-11-13",15.85
"220","2007-11-14",15.55
"221","2007-11-15",15.62
"222","2007-11-16",14.2
"223","2007-11-19",13.41
"224","2007-11-20",12.02
"225","2007-11-21",11.44
"226","2007-11-23",11.97
"227","2007-11-26",10.86
"228","2007-11-27",9.98
"229","2007-11-28",9.79
"230","2007-11-29",9.68
"231","2007-11-30",10.03
"232","2007-12-03",9.31
"233","2007-12-04",9.01
"234","2007-12-05",9.35
"235","2007-12-06",10.91
"236","2007-12-07",10.24
"237","2007-12-10",11.88
"238","2007-12-11",11.63
"239","2007-12-12",11.31
"240","2007-12-13",11.86
"241","2007-12-14",11.53
"242","2007-12-17",10.67
"243","2007-12-18",11.12
"244","2007-12-19",10.86
"245","2007-12-20",10.82
"246","2007-12-21",10.9
"247","2007-12-24",10.85
"248","2007-12-26",10.29
"249","2007-12-27",10.15
"250","2007-12-28",10.1
"251","2007-12-31",10.5
"252","2008-01-02",10.47
"253","2008-01-03",9.67
"254","2008-01-04",9.03
"255","2008-01-07",8.73
"256","2008-01-08",8.3
"257","2008-01-09",7.83
"258","2008-01-10",8.53
"259","2008-01-11",9.24
"260","2008-01-14",8.96
"261","2008-01-15",8.01
"262","2008-01-16",9.03
"263","2008-01-17",9.43
"264","2008-01-18",9.25
"265","2008-01-22",10.24
"266","2008-01-23",11.55
"267","2008-01-24",12.82
"268","2008-01-25",12.99
"269","2008-01-28",13.16
"270","2008-01-29",14
"271","2008-01-30",13.96
"272","2008-01-31",14.95
"273","2008-02-01",16.120001
"274","2008-02-04",15.19
"275","2008-02-05",15.38
"276","2008-02-06",16.25
"277","2008-02-07",16.209999
"278","2008-02-08",16.049999
"279","2008-02-11",17.120001
"280","2008-02-12",17.66
"281","2008-02-13",18.360001
"282","2008-02-14",17.639999
"283","2008-02-15",16.75
"284","2008-02-19",17.219999
"285","2008-02-20",17.93
"286","2008-02-21",17.299999
"287","2008-02-22",17.33
"288","2008-02-25",17.950001
"289","2008-02-26",18.42
"290","2008-02-27",18.84
"291","2008-02-28",17.49
"292","2008-02-29",16.49
"293","2008-03-03",15.92
"294","2008-03-04",16.799999
"295","2008-03-05",17.09
"296","2008-03-06",16.030001
"297","2008-03-07",16.08
"298","2008-03-10",15.84
"299","2008-03-11",17.6
"300","2008-03-12",17.610001
"301","2008-03-13",18.370001
"302","2008-03-14",17.889999
"303","2008-03-17",17.360001
"304","2008-03-18",16.98
"305","2008-03-19",17.57
"306","2008-03-20",17.049999
"307","2008-03-24",18.49
"308","2008-03-25",18.200001
"309","2008-03-26",17
"310","2008-03-27",16.75
"311","2008-03-28",16.030001
"312","2008-03-31",16.98
"313","2008-04-01",17.860001
"314","2008-04-02",17.74
"315","2008-04-03",18.99
"316","2008-04-04",19.41
"317","2008-04-07",19.15
"318","2008-04-08",18.82
"319","2008-04-09",17.219999
"320","2008-04-10",18.309999
"321","2008-04-11",17.700001
"322","2008-04-14",17.25
"323","2008-04-15",16.76
"324","2008-04-16",17.219999
"325","2008-04-17",16.690001
"326","2008-04-18",17.9
"327","2008-04-21",17.120001
"328","2008-04-22",16.440001
"329","2008-04-23",15.94
"330","2008-04-24",16.809999
"331","2008-04-25",17.5
"332","2008-04-28",17.98
"333","2008-04-29",18.030001
"334","2008-04-30",17.15
"335","2008-05-01",16.610001
"336","2008-05-02",17.610001
"337","2008-05-05",17.450001
"338","2008-05-06",18.1
"339","2008-05-07",17.129999
"340","2008-05-08",16.549999
"341","2008-05-09",16.280001
"342","2008-05-12",17.07
"343","2008-05-13",17.32
"344","2008-05-14",17.139999
"345","2008-05-15",17.25
"346","2008-05-16",17.1
"347","2008-05-19",16.629999
"348","2008-05-20",15.62
"349","2008-05-21",15.61
"350","2008-05-22",16.15
"351","2008-05-23",15.82
"352","2008-05-27",16.709999
"353","2008-05-28",16.68
"354","2008-05-29",17.42
"355","2008-05-30",17.17
"356","2008-06-02",17.309999
"357","2008-06-03",18.299999
"358","2008-06-04",19.02
"359","2008-06-05",19.23
"360","2008-06-06",17.790001
"361","2008-06-09",17.139999
"362","2008-06-10",17.389999
"363","2008-06-11",16.110001
"364","2008-06-12",17.51
"365","2008-06-13",18.889999
"366","2008-06-16",19.389999
"367","2008-06-17",17.25
"368","2008-06-18",17.15
"369","2008-06-19",17.610001
"370","2008-06-20",16.639999
"371","2008-06-23",16.01
"372","2008-06-24",15.77
"373","2008-06-25",15.96
"374","2008-06-26",14.94
"375","2008-06-27",16.82
"376","2008-06-30",15.73
"377","2008-07-01",16.030001
"378","2008-07-02",14
"379","2008-07-03",13.94
"380","2008-07-07",13.71
"381","2008-07-08",15.58
"382","2008-07-09",13.48
"383","2008-07-10",13.29
"384","2008-07-11",13.49
"385","2008-07-14",13.81
"386","2008-07-15",13.95
"387","2008-07-16",16.879999
"388","2008-07-17",18.17
"389","2008-07-18",18.17
"390","2008-07-21",18.620001
"391","2008-07-22",20.299999
"392","2008-07-23",21.450001
"393","2008-07-24",20.040001
"394","2008-07-25",20.41
"395","2008-07-28",19.799999
"396","2008-07-29",20.959999
"397","2008-07-30",20.860001
"398","2008-07-31",18.950001
"399","2008-08-01",18.76
"400","2008-08-04",18.6
"401","2008-08-05",18.48
"402","2008-08-06",18.799999
"403","2008-08-07",18.530001
"404","2008-08-08",18.889999
"405","2008-08-11",18.469999
"406","2008-08-12",17.360001
"407","2008-08-13",16.549999
"408","2008-08-14",16.870001
"409","2008-08-15",17.49
"410","2008-08-18",16.549999
"411","2008-08-19",15.98
"412","2008-08-20",16.34
"413","2008-08-21",17.110001
"414","2008-08-22",17.9
"415","2008-08-25",16.379999
"416","2008-08-26",15.73
"417","2008-08-27",16.879999
"418","2008-08-28",17.870001
"419","2008-08-29",17.91
"420","2008-09-02",17.91
"421","2008-09-03",18.76
"422","2008-09-04",17.67
"423","2008-09-05",18.559999
"424","2008-09-08",19.48
"425","2008-09-09",18.860001
"426","2008-09-10",19.719999
"427","2008-09-11",20.32
"428","2008-09-12",20.280001
"429","2008-09-15",19.34
"430","2008-09-16",20.34
"431","2008-09-17",19.48
"432","2008-09-18",22.49
"433","2008-09-19",24.530001
"434","2008-09-22",21.1
"435","2008-09-23",21.110001
"436","2008-09-24",22.030001
"437","2008-09-25",22.23
"438","2008-09-26",23.27
"439","2008-09-29",22.5
"440","2008-09-30",22.780001
"441","2008-10-01",22.98
"442","2008-10-02",21.1
"443","2008-10-03",19.51
"444","2008-10-06",17.75
"445","2008-10-07",16.540001
"446","2008-10-08",16.58
"447","2008-10-09",15.96
"448","2008-10-10",16.84
"449","2008-10-13",16.48
"450","2008-10-14",15.8
"451","2008-10-15",14.47
"452","2008-10-16",16.26
"453","2008-10-17",15.58
"454","2008-10-20",16.49
"455","2008-10-21",15
"456","2008-10-22",14.28
"457","2008-10-23",12.1
"458","2008-10-24",11.53
"459","2008-10-27",10.87
"460","2008-10-28",10.49
"461","2008-10-29",10.5
"462","2008-10-30",11.95
"463","2008-10-31",13.61
"464","2008-11-03",13.05
"465","2008-11-04",13.82
"466","2008-11-05",13.63
"467","2008-11-06",13.38
"468","2008-11-07",12.52
"469","2008-11-10",11.38
"470","2008-11-11",11.37
"471","2008-11-12",10.33
"472","2008-11-13",11.01
"473","2008-11-14",10.5
"474","2008-11-17",9.7
"475","2008-11-18",8.76
"476","2008-11-19",7.58
"477","2008-11-20",6.22
"478","2008-11-21",5.59
"479","2008-11-24",6.85
"480","2008-11-25",7.11
"481","2008-11-26",9.66
"482","2008-11-28",10.54
"483","2008-12-01",8.42
"484","2008-12-02",9.35
"485","2008-12-03",10.14
"486","2008-12-04",11.06
"487","2008-12-05",11.56
"488","2008-12-08",11.77
"489","2008-12-09",10.51
"490","2008-12-10",11.44
"491","2008-12-11",10.3
"492","2008-12-12",11.4
"493","2008-12-15",10.13
"494","2008-12-16",12.94
"495","2008-12-17",12.08
"496","2008-12-18",11.77
"497","2008-12-19",10.5
"498","2008-12-22",9.16
"499","2008-12-23",9.03
"500","2008-12-24",9.43
"501","2008-12-26",9.31
"502","2008-12-29",9.04
"503","2008-12-30",9.77
"504","2008-12-31",10.54
"505","2009-01-02",10.26
"506","2009-01-05",10.77
"507","2009-01-06",11.88
"508","2009-01-07",11.48
"509","2009-01-08",11.88
"510","2009-01-09",11.18
"511","2009-01-12",10.78
"512","2009-01-13",10.86
"513","2009-01-14",9.89
"514","2009-01-15",9.95
"515","2009-01-16",10.69
"516","2009-01-20",8.6
"517","2009-01-21",9.07
"518","2009-01-22",8.95
"519","2009-01-23",8.75
"520","2009-01-26",9.82
"521","2009-01-27",9.38
"522","2009-01-28",10.35
"523","2009-01-29",9.28
"524","2009-01-30",8.84
"525","2009-02-02",8.91
"526","2009-02-03",10.57
"527","2009-02-04",10.86
"528","2009-02-05",8.02
"529","2009-02-06",9.33
"530","2009-02-09",8.8
"531","2009-02-10",7.85
"532","2009-02-11",7.47
"533","2009-02-12",7.21
"534","2009-02-13",7.22
"535","2009-02-17",6.4
"536","2009-02-18",6.27
"537","2009-02-19",5.79
"538","2009-02-20",5.5
"539","2009-02-23",6.06
"540","2009-02-24",6.91
"541","2009-02-25",6.84
"542","2009-02-26",6.72
"543","2009-02-27",6.45
"544","2009-03-02",5.4
"545","2009-03-03",5.08
"546","2009-03-04",5.74
"547","2009-03-05",5.08
"548","2009-03-06",5.09
"549","2009-03-09",5.22
"550","2009-03-10",6
"551","2009-03-11",6.01
"552","2009-03-12",6.63
"553","2009-03-13",6.41
"554","2009-03-16",6.46
"555","2009-03-17",6.88
"556","2009-03-18",7.46
"557","2009-03-19",7.37
"558","2009-03-20",6.17
"559","2009-03-23",7.45
"560","2009-03-24",7.63
"561","2009-03-25",9.24
"562","2009-03-26",8.97
"563","2009-03-27",9.08
"564","2009-03-30",7.13
"565","2009-03-31",6.99
"566","2009-04-01",8.02
"567","2009-04-02",8.95
"568","2009-04-03",9.05
"569","2009-04-06",8.68
"570","2009-04-07",8.54
"571","2009-04-08",8.32
"572","2009-04-09",8.73
"573","2009-04-13",8.23
"574","2009-04-14",8.57
"575","2009-04-15",9.9
"576","2009-04-16",11.05
"577","2009-04-17",12.14
"578","2009-04-20",9.77
"579","2009-04-21",10.9
"580","2009-04-22",11.82
"581","2009-04-23",11.69
"582","2009-04-24",13.47
"583","2009-04-27",11.77
"584","2009-04-28",12.32
"585","2009-04-29",13.68
"586","2009-04-30",15.27
"587","2009-05-01",14.49
"588","2009-05-04",16.780001
"589","2009-05-05",17.639999
"590","2009-05-06",17.67
"591","2009-05-07",15.49
"592","2009-05-08",16.02
"593","2009-05-11",15.26
"594","2009-05-12",14.65
"595","2009-05-13",13.54
"596","2009-05-14",14.3
"597","2009-05-15",13.74
"598","2009-05-18",15.07
"599","2009-05-19",12.5
"600","2009-05-20",11.6
"601","2009-05-21",11.26
"602","2009-05-22",11.36
"603","2009-05-26",12.21
"604","2009-05-27",11.55
"605","2009-05-28",11.41
"606","2009-05-29",11.56
"607","2009-06-01",12.27
"608","2009-06-02",12.43
"609","2009-06-03",11.57
"610","2009-06-04",11.32
"611","2009-06-05",11.19
"612","2009-06-08",11.58
"613","2009-06-09",11.69
"614","2009-06-10",11.16
"615","2009-06-11",10.79
"616","2009-06-12",10.63
"617","2009-06-15",10.09
"618","2009-06-16",10.25
"619","2009-06-17",10.76
"620","2009-06-18",10.15
"621","2009-06-19",9.95
"622","2009-06-22",9.33
"623","2009-06-23",9.31
"624","2009-06-24",9.12
"625","2009-06-25",9.67
"626","2009-06-26",9.73
"627","2009-06-29",9.53
"628","2009-06-30",9.79
"629","2009-07-01",9.59
"630","2009-07-02",9.33
"631","2009-07-06",8.74
"632","2009-07-07",8.83
"633","2009-07-08",8.23
"634","2009-07-09",8.63
"635","2009-07-10",8.15
"636","2009-07-13",8.46
"637","2009-07-14",9.25
"638","2009-07-15",9.68
"639","2009-07-16",9.77
"640","2009-07-17",9.77
"641","2009-07-20",9.95
"642","2009-07-21",9.9
"643","2009-07-22",10.28
"644","2009-07-23",11.88
"645","2009-07-24",11.87
"646","2009-07-27",12.43
"647","2009-07-28",12.51
"648","2009-07-29",12.24
"649","2009-07-30",12.89
"650","2009-07-31",13.13
"651","2009-08-03",13.8
"652","2009-08-04",13.97
"653","2009-08-05",13.97
"654","2009-08-06",13.36
"655","2009-08-07",14.31
"656","2009-08-10",13.96
"657","2009-08-11",13.48
"658","2009-08-12",14.03
"659","2009-08-13",13.85
"660","2009-08-14",13.59
"661","2009-08-17",12.94
"662","2009-08-18",13.66
"663","2009-08-19",13.68
"664","2009-08-20",14.59
"665","2009-08-21",16.120001
"666","2009-08-24",15.79
"667","2009-08-25",16.49
"668","2009-08-26",16.709999
"669","2009-08-27",16.540001
"670","2009-08-28",16.620001
"671","2009-08-31",15.82
"672","2009-09-01",15.14
"673","2009-09-02",15.05
"674","2009-09-03",14.65
"675","2009-09-04",15.05
"676","2009-09-08",15.38
"677","2009-09-09",15.56
"678","2009-09-10",16.049999
"679","2009-09-11",15.93
"680","2009-09-14",16.08
"681","2009-09-15",16.379999
"682","2009-09-16",17.219999
"683","2009-09-17",16.969999
"684","2009-09-18",16.77
"685","2009-09-21",16.41
"686","2009-09-22",16.68
"687","2009-09-23",15.91
"688","2009-09-24",15.31
"689","2009-09-25",14.68
"690","2009-09-28",15.17
"691","2009-09-29",15.2
"692","2009-09-30",13.59
"693","2009-10-01",11.81
"694","2009-10-02",12.18
"695","2009-10-05",12.42
"696","2009-10-06",13.44
"697","2009-10-07",13.83
"698","2009-10-08",14.64
"699","2009-10-09",14.64
"700","2009-10-12",14.56
"701","2009-10-13",14.93
"702","2009-10-14",15.18
"703","2009-10-15",15.1
"704","2009-10-16",14.94
"705","2009-10-19",14.27
"706","2009-10-20",13.8
"707","2009-10-21",14.08
"708","2009-10-22",14.91
"709","2009-10-23",14.13
"710","2009-10-26",13.45
"711","2009-10-27",13.2
"712","2009-10-28",12.09
"713","2009-10-29",11.73
"714","2009-10-30",11.17
"715","2009-11-02",10.61
"716","2009-11-03",11.43
"717","2009-11-04",11.68
"718","2009-11-05",12.29
"719","2009-11-06",11.88
"720","2009-11-09",12.35
"721","2009-11-10",11.75
"722","2009-11-11",12.33
"723","2009-11-12",12.19
"724","2009-11-13",12.46
"725","2009-11-16",12.8
"726","2009-11-17",11.99
"727","2009-11-18",11.98
"728","2009-11-19",11.52
"729","2009-11-20",11.44
"730","2009-11-23",11.54
"731","2009-11-24",11.64
"732","2009-11-25",11.57
"733","2009-11-27",11.26
"734","2009-11-30",10.96
"735","2009-12-01",11.08
"736","2009-12-02",11.15
"737","2009-12-03",10.45
"738","2009-12-04",10.62
"739","2009-12-07",10.41
"740","2009-12-08",9.85
"741","2009-12-09",9.78
"742","2009-12-10",9.49
"743","2009-12-11",9.67
"744","2009-12-14",9.75
"745","2009-12-15",9.5
"746","2009-12-16",10.21
"747","2009-12-17",9.64
"748","2009-12-18",10.07
"749","2009-12-21",10.15
"750","2009-12-22",10.52
"751","2009-12-23",10.83
"752","2009-12-24",11.05
"753","2009-12-28",11.04
"754","2009-12-29",10.84
"755","2009-12-30",10.79
"756","2009-12-31",10.39
"757","2010-01-04",10.77
"758","2010-01-05",10.94
"759","2010-01-06",10.9
"760","2010-01-07",12.05
"761","2010-01-08",12.04
"762","2010-01-11",12.27
"763","2010-01-12",11.7
"764","2010-01-13",12.15
"765","2010-01-14",12.09
"766","2010-01-15",11.79
"767","2010-01-19",11.96
"768","2010-01-20",11.58
"769","2010-01-21",10.85
"770","2010-01-22",10.46
"771","2010-01-25",10.23
"772","2010-01-26",9.98
"773","2010-01-27",10.3
"774","2010-01-28",10.3
"775","2010-01-29",10.32
"776","2010-02-01",10.21
"777","2010-02-02",12.06
"778","2010-02-03",12.85
"779","2010-02-04",12.81
"780","2010-02-05",12.52
"781","2010-02-08",12.94
"782","2010-02-09",13.12
"783","2010-02-10",13.11
"784","2010-02-11",13.31
"785","2010-02-12",13.39
"786","2010-02-16",13.7
"787","2010-02-17",13.68
"788","2010-02-18",13.65
"789","2010-02-19",13.7
"790","2010-02-22",13.63
"791","2010-02-23",13.4
"792","2010-02-24",13.23
"793","2010-02-25",13.26
"794","2010-02-26",12.85
"795","2010-03-01",13.2
"796","2010-03-02",13.2
"797","2010-03-03",13.49
"798","2010-03-04",13.47
"799","2010-03-05",13.7
"800","2010-03-08",13.88
"801","2010-03-09",14.31
"802","2010-03-10",14.76
"803","2010-03-11",14.74
"804","2010-03-12",14.6
"805","2010-03-15",14.65
"806","2010-03-16",15.17
"807","2010-03-17",15.11
"808","2010-03-18",14.86
"809","2010-03-19",14.56
"810","2010-03-22",14.81
"811","2010-03-23",15.03
"812","2010-03-24",14.92
"813","2010-03-25",14.99
"814","2010-03-26",15.06
"815","2010-03-29",14.93
"816","2010-03-30",14.78
"817","2010-03-31",14.65
"818","2010-04-01",14.65
"819","2010-04-05",15.01
"820","2010-04-06",14.91
"821","2010-04-07",14.66
"822","2010-04-08",14.77
"823","2010-04-09",14.88
"824","2010-04-12",14.8
"825","2010-04-13",14.57
"826","2010-04-14",15.96
"827","2010-04-15",15.98
"828","2010-04-16",15.55
"829","2010-04-19",15.41
"830","2010-04-20",16.17
"831","2010-04-21",16.549999
"832","2010-04-22",17.290001
"833","2010-04-23",17.5
"834","2010-04-26",17.639999
"835","2010-04-27",16.809999
"836","2010-04-28",15.25
"837","2010-04-29",15.87
"838","2010-04-30",15.6
"839","2010-05-03",16.950001
"840","2010-05-04",15.74
"841","2010-05-05",14.56
"842","2010-05-06",13.59
"843","2010-05-07",11.8
"844","2010-05-10",14.4
"845","2010-05-11",13.95
"846","2010-05-12",14.55
"847","2010-05-13",13.45
"848","2010-05-14",13.05
"849","2010-05-17",13.11
"850","2010-05-18",12.44
"851","2010-05-19",12.17
"852","2010-05-20",11.24
"853","2010-05-21",11.63
"854","2010-05-24",11.42
"855","2010-05-25",11.71
"856","2010-05-26",11.72
"857","2010-05-27",12.45
"858","2010-05-28",11.84
"859","2010-06-01",11.01
"860","2010-06-02",11.41
"861","2010-06-03",11.4
"862","2010-06-04",10.76
"863","2010-06-07",10.22
"864","2010-06-08",10.2
"865","2010-06-09",10.02
"866","2010-06-10",10.92
"867","2010-06-11",10.87
"868","2010-06-14",10.74
"869","2010-06-15",11.54
"870","2010-06-16",11.51
"871","2010-06-17",11.11
"872","2010-06-18",11.5
"873","2010-06-21",10.69
"874","2010-06-22",10.46
"875","2010-06-23",10.58
"876","2010-06-24",10.77
"877","2010-06-25",10.59
"878","2010-06-28",10.68
"879","2010-06-29",10.08
"880","2010-06-30",9.64
"881","2010-07-01",9.41
"882","2010-07-02",9.05
"883","2010-07-06",9.04
"884","2010-07-07",9.11
"885","2010-07-08",9.26
"886","2010-07-09",9.64
"887","2010-07-12",9.86
"888","2010-07-13",10.41
"889","2010-07-14",10.29
"890","2010-07-15",10.23
"891","2010-07-16",9.67
"892","2010-07-19",9.23
"893","2010-07-20",9.64
"894","2010-07-21",9.4
"895","2010-07-22",9.61
"896","2010-07-23",10.09
"897","2010-07-26",10.67
"898","2010-07-27",10.53
"899","2010-07-28",10.1
"900","2010-07-29",10.2
"901","2010-07-30",10.55
"902","2010-08-02",10.8
"903","2010-08-03",10.25
"904","2010-08-04",10.45
"905","2010-08-05",10.17
"906","2010-08-06",10.3
"907","2010-08-09",10.61
"908","2010-08-10",10.32
"909","2010-08-11",9.99
"910","2010-08-12",10.01
"911","2010-08-13",9.95
"912","2010-08-16",9.89
"913","2010-08-17",10.02
"914","2010-08-18",10.18
"915","2010-08-19",9.89
"916","2010-08-20",9.69
"917","2010-08-23",9.5
"918","2010-08-24",9.38
"919","2010-08-25",9.74
"920","2010-08-26",9.52
"921","2010-08-27",9.84
"922","2010-08-30",9.49
"923","2010-08-31",9.43
"924","2010-09-01",9.94
"925","2010-09-02",10.38
"926","2010-09-03",10.76
"927","2010-09-07",10.7
"928","2010-09-08",10.79
"929","2010-09-09",11.02
"930","2010-09-10",11.11
"931","2010-09-13",11.43
"932","2010-09-14",11.35
"933","2010-09-15",11.05
"934","2010-09-16",10.33
"935","2010-09-17",10.25
"936","2010-09-20",11.21
"937","2010-09-21",11
"938","2010-09-22",10.78
"939","2010-09-23",10.15
"940","2010-09-24",10.96
"941","2010-09-27",10.73
"942","2010-09-28",10.62
"943","2010-09-29",10.39
"944","2010-09-30",10.37
"945","2010-10-01",10.44
"946","2010-10-04",10.22
"947","2010-10-05",10.34
"948","2010-10-06",10.41
"949","2010-10-07",10.38
"950","2010-10-08",10.75
"951","2010-10-11",10.69
"952","2010-10-12",10.57
"953","2010-10-13",10.73
"954","2010-10-14",10.68
"955","2010-10-15",10.42
"956","2010-10-18",10.65
"957","2010-10-19",10.56
"958","2010-10-20",10.57
"959","2010-10-21",10.6
"960","2010-10-22",10.66
"961","2010-10-25",11.06
"962","2010-10-26",10.62
"963","2010-10-27",10.64
"964","2010-10-28",10.64
"965","2010-10-29",10.58
"966","2010-11-01",10.68
"967","2010-11-02",11.02
"968","2010-11-03",10.87
"969","2010-11-04",11.71
"970","2010-11-05",11.95
"971","2010-11-08",12.02
"972","2010-11-09",12.03
"973","2010-11-10",12.45
"974","2010-11-11",12.43
"975","2010-11-12",12.12
"976","2010-11-15",11.79
"977","2010-11-16",11.57
"978","2010-11-17",11.44
"979","2010-11-18",11.7
"980","2010-11-19",11.67
"981","2010-11-22",11.55
"982","2010-11-23",11.19
"983","2010-11-24",11.42
"984","2010-11-26",11.2
"985","2010-11-29",11.46
