"","date","RXN"
"246","2013-03-22",21.99
"247","2013-03-25",21.639999
"248","2013-03-26",21.66
"249","2013-03-27",21.43
"250","2013-03-28",21.23
"251","2013-04-01",20.5
"252","2013-04-02",20.780001
"253","2013-04-03",20.629999
"254","2013-04-04",20.43
"255","2013-04-05",19.98
"256","2013-04-08",19.9
"257","2013-04-09",19.76
"258","2013-04-10",18.99
"259","2013-04-11",19
"260","2013-04-12",19.059999
"261","2013-04-15",18.23
"262","2013-04-16",18.35
"263","2013-04-17",17.959999
"264","2013-04-18",17.73
"265","2013-04-19",17.940001
"266","2013-04-22",17.969999
"267","2013-04-23",18.219999
"268","2013-04-24",18.18
"269","2013-04-25",18.16
"270","2013-04-26",18.1
"271","2013-04-29",18.129999
"272","2013-04-30",18.219999
"273","2013-05-01",17.690001
"274","2013-05-02",17.34
"275","2013-05-03",17.299999
"276","2013-05-06",17.32
"277","2013-05-07",17.190001
"278","2013-05-08",17.09
"279","2013-05-09",17.110001
"280","2013-05-10",17.450001
"281","2013-05-13",17.299999
"282","2013-05-14",17.51
"283","2013-05-15",18.139999
"284","2013-05-16",17.99
"285","2013-05-17",18.01
"286","2013-05-20",17.83
"287","2013-05-21",19.030001
"288","2013-05-22",18.799999
"289","2013-05-23",19
"290","2013-05-24",19.040001
"291","2013-05-28",19.59
"292","2013-05-29",19.469999
"293","2013-05-30",19.799999
"294","2013-05-31",19.940001
"295","2013-06-03",19.139999
"296","2013-06-04",19.48
"297","2013-06-05",19.02
"298","2013-06-06",19.18
"299","2013-06-07",19.610001
"300","2013-06-10",19.360001
"301","2013-06-11",18.85
"302","2013-06-12",18.809999
"303","2013-06-13",18.200001
"304","2013-06-14",17.92
"305","2013-06-17",16.620001
"306","2013-06-18",16.75
"307","2013-06-19",16.4
"308","2013-06-20",16.17
"309","2013-06-21",17.120001
"310","2013-06-24",16.66
"311","2013-06-25",16.98
"312","2013-06-26",17.09
"313","2013-06-27",17.469999
"314","2013-06-28",16.85
"315","2013-07-01",17.65
"316","2013-07-02",17.610001
"317","2013-07-03",17.34
"318","2013-07-05",18.08
"319","2013-07-08",17.91
"320","2013-07-09",17.969999
"321","2013-07-10",18.370001
"322","2013-07-11",18.790001
"323","2013-07-12",18.99
"324","2013-07-15",18.809999
"325","2013-07-16",19.02
"326","2013-07-17",18.950001
"327","2013-07-18",18.889999
"328","2013-07-19",18.790001
"329","2013-07-22",18.790001
"330","2013-07-23",18.799999
"331","2013-07-24",18.67
"332","2013-07-25",18.709999
"333","2013-07-26",18.049999
"334","2013-07-29",18.290001
"335","2013-07-30",18.299999
"336","2013-07-31",18.969999
"337","2013-08-01",18.84
"338","2013-08-02",18.68
"339","2013-08-05",18.68
"340","2013-08-06",18.629999
"341","2013-08-07",18.33
"342","2013-08-08",18.889999
"343","2013-08-09",18.84
"344","2013-08-12",18.790001
"345","2013-08-13",19.02
"346","2013-08-14",19.6
"347","2013-08-15",18.620001
"348","2013-08-16",18.85
"349","2013-08-19",18.5
"350","2013-08-20",18.76
"351","2013-08-21",19.280001
"352","2013-08-22",19.5
"353","2013-08-23",19.860001
"354","2013-08-26",20.030001
"355","2013-08-27",19.290001
"356","2013-08-28",18.629999
"357","2013-08-29",19.219999
"358","2013-08-30",19.190001
"359","2013-09-03",19.07
"360","2013-09-04",19.32
"361","2013-09-05",19.200001
"362","2013-09-06",19.08
"363","2013-09-09",19.48
"364","2013-09-10",20.01
"365","2013-09-11",19.629999
"366","2013-09-12",19.879999
"367","2013-09-13",19.92
"368","2013-09-16",19.92
"369","2013-09-17",20
"370","2013-09-18",20.440001
"371","2013-09-19",20.139999
"372","2013-09-20",20.040001
"373","2013-09-23",20.139999
"374","2013-09-24",20.559999
"375","2013-09-25",20.77
"376","2013-09-26",20.66
"377","2013-09-27",20.85
"378","2013-09-30",20.799999
"379","2013-10-01",20.48
"380","2013-10-02",20.85
"381","2013-10-03",20.4
"382","2013-10-04",20.809999
"383","2013-10-07",20.4
"384","2013-10-08",20.040001
"385","2013-10-09",20.33
"386","2013-10-10",21.17
"387","2013-10-11",21.5
"388","2013-10-14",21.040001
"389","2013-10-15",20.440001
"390","2013-10-16",20.799999
"391","2013-10-17",20.92
"392","2013-10-18",21.459999
"393","2013-10-21",22.18
"394","2013-10-22",21.389999
"395","2013-10-23",21.360001
"396","2013-10-24",22.450001
"397","2013-10-25",21.940001
"398","2013-10-28",22.6
"399","2013-10-29",23.299999
"400","2013-10-30",23.030001
"401","2013-10-31",23.52
"402","2013-11-01",23.059999
"403","2013-11-04",23.4
"404","2013-11-05",23.309999
"405","2013-11-06",23.5
"406","2013-11-07",23.25
"407","2013-11-08",23.27
"408","2013-11-11",23.25
"409","2013-11-12",23.4
"410","2013-11-13",23.799999
"411","2013-11-14",23.84
"412","2013-11-15",24.030001
"413","2013-11-18",24.059999
"414","2013-11-19",23.98
"415","2013-11-20",23.85
"416","2013-11-21",24.040001
"417","2013-11-22",24.35
"418","2013-11-25",24.26
"419","2013-11-26",24.33
"420","2013-11-27",24.440001
"421","2013-11-29",24.309999
"422","2013-12-02",23.629999
"423","2013-12-03",23.99
"424","2013-12-04",24.01
"425","2013-12-05",24.280001
"426","2013-12-06",24.91
"427","2013-12-09",25.190001
"428","2013-12-10",25.41
"429","2013-12-11",24.379999
"430","2013-12-12",24.059999
"431","2013-12-13",24.84
"432","2013-12-16",24.950001
"433","2013-12-17",25.01
"434","2013-12-18",25.5
"435","2013-12-19",25.59
"436","2013-12-20",26.16
"437","2013-12-23",26.530001
"438","2013-12-24",26.77
"439","2013-12-26",26.690001
"440","2013-12-27",26.75
"441","2013-12-30",26.709999
"442","2013-12-31",27.01
"443","2014-01-02",27.120001
"444","2014-01-03",27.450001
"445","2014-01-06",28.360001
"446","2014-01-07",28.49
"447","2014-01-08",27.780001
"448","2014-01-09",27.84
"449","2014-01-10",27.66
"450","2014-01-13",27.26
"451","2014-01-14",27.99
"452","2014-01-15",28.08
"453","2014-01-16",28.23
"454","2014-01-17",28.610001
"455","2014-01-21",28.629999
"456","2014-01-22",28.73
"457","2014-01-23",28.59
"458","2014-01-24",27.719999
"459","2014-01-27",27.639999
"460","2014-01-28",27.42
"461","2014-01-29",26.459999
"462","2014-01-30",26.299999
"463","2014-01-31",25.98
"464","2014-02-03",25.83
"465","2014-02-04",26
"466","2014-02-05",26.02
"467","2014-02-06",26.790001
"468","2014-02-07",27.27
"469","2014-02-10",27.77
"470","2014-02-11",27.84
"471","2014-02-12",27.889999
"472","2014-02-13",28.280001
"473","2014-02-14",28.49
"474","2014-02-18",28.93
"475","2014-02-19",28.469999
"476","2014-02-20",28.93
"477","2014-02-21",28.860001
"478","2014-02-24",29.139999
"479","2014-02-25",29.25
"480","2014-02-26",29.32
"481","2014-02-27",29.77
"482","2014-02-28",29.99
"483","2014-03-03",29.17
"484","2014-03-04",29.969999
"485","2014-03-05",29.799999
"486","2014-03-06",30.27
"487","2014-03-07",30.82
"488","2014-03-10",30.58
"489","2014-03-11",29.76
"490","2014-03-12",29.629999
"491","2014-03-13",28.82
"492","2014-03-14",28.4
"493","2014-03-17",29.01
"494","2014-03-18",29.290001
"495","2014-03-19",29.15
"496","2014-03-20",29.09
"497","2014-03-21",29.59
"498","2014-03-24",28.76
"499","2014-03-25",29.450001
"500","2014-03-26",28.879999
"501","2014-03-27",28.48
"502","2014-03-28",28.48
"503","2014-03-31",28.98
"504","2014-04-01",29.08
"505","2014-04-02",29.76
"506","2014-04-03",29.559999
"507","2014-04-04",28.690001
"508","2014-04-07",27.959999
"509","2014-04-08",27.74
"510","2014-04-09",28.48
"511","2014-04-10",27.370001
"512","2014-04-11",26.690001
"513","2014-04-14",26.860001
"514","2014-04-15",26.950001
"515","2014-04-16",27.41
"516","2014-04-17",27.82
"517","2014-04-21",27.83
"518","2014-04-22",28.24
"519","2014-04-23",27.5
"520","2014-04-24",27.280001
"521","2014-04-25",26.52
"522","2014-04-28",26.82
"523","2014-04-29",26.620001
"524","2014-04-30",26.74
"525","2014-05-01",26.540001
"526","2014-05-02",27.4
"527","2014-05-05",27.35
"528","2014-05-06",27.15
"529","2014-05-07",27.379999
"530","2014-05-08",26.780001
"531","2014-05-09",26.52
"532","2014-05-12",27.77
"533","2014-05-13",27.52
"534","2014-05-14",26.85
"535","2014-05-15",26.709999
"536","2014-05-16",26.959999
"537","2014-05-19",27.309999
"538","2014-05-20",26.92
"539","2014-05-21",26.6
"540","2014-05-22",25.719999
"541","2014-05-23",27.26
"542","2014-05-27",27.91
"543","2014-05-28",26.18
"544","2014-05-29",25.4
"545","2014-05-30",25.57
"546","2014-06-02",25.67
"547","2014-06-03",25.85
"548","2014-06-04",27.139999
"549","2014-06-05",28.219999
"550","2014-06-06",28.559999
"551","2014-06-09",28.91
"552","2014-06-10",28.92
"553","2014-06-11",28.879999
"554","2014-06-12",28.200001
"555","2014-06-13",28.4
"556","2014-06-16",28.67
"557","2014-06-17",28.75
"558","2014-06-18",28.799999
"559","2014-06-19",28.74
"560","2014-06-20",28.700001
"561","2014-06-23",28.34
"562","2014-06-24",28.15
"563","2014-06-25",28.52
"564","2014-06-26",28.59
"565","2014-06-27",28.41
"566","2014-06-30",28.15
"567","2014-07-01",28.639999
"568","2014-07-02",28.540001
"569","2014-07-03",28.85
"570","2014-07-07",28.780001
"571","2014-07-08",28.799999
"572","2014-07-09",29.02
"573","2014-07-10",29.200001
"574","2014-07-11",29.27
"575","2014-07-14",29.290001
"576","2014-07-15",29.23
"577","2014-07-16",29.219999
"578","2014-07-17",28.67
"579","2014-07-18",29.129999
"580","2014-07-21",29.09
"581","2014-07-22",29.1
"582","2014-07-23",28.969999
"583","2014-07-24",28.76
"584","2014-07-25",28.42
"585","2014-07-28",27.809999
"586","2014-07-29",27.549999
"587","2014-07-30",27.879999
"588","2014-07-31",26.91
"589","2014-08-01",26.49
"590","2014-08-04",26.690001
"591","2014-08-05",26.57
"592","2014-08-06",26.469999
"593","2014-08-07",26.99
"594","2014-08-08",27.459999
"595","2014-08-11",27.34
"596","2014-08-12",26.93
"597","2014-08-13",26.93
"598","2014-08-14",26.969999
"599","2014-08-15",27.200001
"600","2014-08-18",28.01
"601","2014-08-19",28.07
"602","2014-08-20",28.35
"603","2014-08-21",28.950001
"604","2014-08-22",28.969999
"605","2014-08-25",29.07
"606","2014-08-26",29.040001
"607","2014-08-27",28.959999
"608","2014-08-28",29.129999
"609","2014-08-29",29.209999
"610","2014-09-02",29.370001
"611","2014-09-03",29.309999
"612","2014-09-04",29.290001
"613","2014-09-05",29.49
"614","2014-09-08",29.809999
"615","2014-09-09",29.01
"616","2014-09-10",29.389999
"617","2014-09-11",29.51
"618","2014-09-12",29.26
"619","2014-09-15",29.15
"620","2014-09-16",29.34
"621","2014-09-17",29.27
"622","2014-09-18",29.360001
"623","2014-09-19",29.700001
"624","2014-09-22",28.82
"625","2014-09-23",28.85
"626","2014-09-24",28.73
"627","2014-09-25",28.24
"628","2014-09-26",28.34
"629","2014-09-29",28.43
"630","2014-09-30",28.450001
"631","2014-10-01",28.129999
"632","2014-10-02",28.139999
"633","2014-10-03",28.27
"634","2014-10-06",27.68
"635","2014-10-07",27.18
"636","2014-10-08",27.459999
"637","2014-10-09",26.59
"638","2014-10-10",26.1
"639","2014-10-13",25.42
"640","2014-10-14",25.6
"641","2014-10-15",25.74
"642","2014-10-16",26.23
"643","2014-10-17",26.68
"644","2014-10-20",26.77
"645","2014-10-21",27.379999
"646","2014-10-22",26.879999
"647","2014-10-23",27.48
"648","2014-10-24",27.52
"649","2014-10-27",27.1
"650","2014-10-28",28.280001
"651","2014-10-29",28
"652","2014-10-30",28.6
"653","2014-10-31",29.549999
"654","2014-11-03",29.08
"655","2014-11-04",28.799999
"656","2014-11-05",29.09
"657","2014-11-06",29.25
"658","2014-11-07",27.98
"659","2014-11-10",28.01
"660","2014-11-11",27.879999
"661","2014-11-12",27.25
"662","2014-11-13",26.49
"663","2014-11-14",26.719999
"664","2014-11-17",26.940001
"665","2014-11-18",27.08
"666","2014-11-19",26.91
"667","2014-11-20",27.09
"668","2014-11-21",26.93
"669","2014-11-24",27.1
"670","2014-11-25",27.75
"671","2014-11-26",27.91
"672","2014-11-28",27.549999
"673","2014-12-01",27.059999
"674","2014-12-02",27.469999
"675","2014-12-03",28.1
"676","2014-12-04",27.6
"677","2014-12-05",27.99
"678","2014-12-08",27.09
"679","2014-12-09",27.49
"680","2014-12-10",26.370001
"681","2014-12-11",26.66
"682","2014-12-12",25.83
"683","2014-12-15",25.790001
"684","2014-12-16",25.98
"685","2014-12-17",26.52
"686","2014-12-18",27.129999
"687","2014-12-19",27.700001
"688","2014-12-22",27.690001
"689","2014-12-23",28.120001
"690","2014-12-24",28.18
"691","2014-12-26",28.32
"692","2014-12-29",28.43
"693","2014-12-30",28.66
"694","2014-12-31",28.209999
"695","2015-01-02",27.940001
"696","2015-01-05",26.83
"697","2015-01-06",26.379999
"698","2015-01-07",26.42
"699","2015-01-08",26.67
"700","2015-01-09",26.65
"701","2015-01-12",26.540001
"702","2015-01-13",26.549999
"703","2015-01-14",25.85
"704","2015-01-15",25.02
"705","2015-01-16",25.559999
"706","2015-01-20",24.84
"707","2015-01-21",25.32
"708","2015-01-22",25.9
"709","2015-01-23",25.65
"710","2015-01-26",25.76
"711","2015-01-27",25.219999
"712","2015-01-28",24.49
"713","2015-01-29",24.6
"714","2015-01-30",24.75
"715","2015-02-02",25.049999
"716","2015-02-03",25.91
"717","2015-02-04",25.58
"718","2015-02-05",26.33
"719","2015-02-06",26.629999
"720","2015-02-09",26.780001
"721","2015-02-10",26.959999
"722","2015-02-11",27.299999
"723","2015-02-12",27.77
"724","2015-02-13",27.85
"725","2015-02-17",28.190001
"726","2015-02-18",27.790001
"727","2015-02-19",27.879999
"728","2015-02-20",27.629999
"729","2015-02-23",27.32
"730","2015-02-24",27.190001
"731","2015-02-25",27.35
"732","2015-02-26",27.620001
"733","2015-02-27",27.57
"734","2015-03-02",28.1
"735","2015-03-03",27.790001
"736","2015-03-04",27.4
"737","2015-03-05",27.549999
"738","2015-03-06",27.24
"739","2015-03-09",27.459999
"740","2015-03-10",26.59
"741","2015-03-11",26.52
"742","2015-03-12",26.52
"743","2015-03-13",26.26
"744","2015-03-16",26.27
"745","2015-03-17",26.32
"746","2015-03-18",26.459999
"747","2015-03-19",26.16
"748","2015-03-20",26.139999
"749","2015-03-23",26.43
"750","2015-03-24",26.66
"751","2015-03-25",26.49
"752","2015-03-26",26.27
"753","2015-03-27",26.469999
"754","2015-03-30",26.690001
"755","2015-03-31",26.690001
"756","2015-04-01",26.6
"757","2015-04-02",26.58
"758","2015-04-06",26.629999
"759","2015-04-07",26.41
"760","2015-04-08",25.540001
"761","2015-04-09",24.950001
"762","2015-04-10",25.01
"763","2015-04-13",25.5
"764","2015-04-14",25.639999
"765","2015-04-15",26.389999
"766","2015-04-16",26.370001
"767","2015-04-17",26.309999
"768","2015-04-20",26.25
"769","2015-04-21",26.17
"770","2015-04-22",26.33
"771","2015-04-23",26.450001
"772","2015-04-24",26.08
"773","2015-04-27",26.709999
"774","2015-04-28",26.76
"775","2015-04-29",26.809999
"776","2015-04-30",26.49
"777","2015-05-01",26.76
"778","2015-05-04",26.82
"779","2015-05-05",26.620001
"780","2015-05-06",26.68
"781","2015-05-07",26.51
"782","2015-05-08",26.67
"783","2015-05-11",26.84
"784","2015-05-12",26.9
"785","2015-05-13",27.24
"786","2015-05-14",27.58
"787","2015-05-15",27.58
"788","2015-05-18",27.41
"789","2015-05-19",27.16
"790","2015-05-20",27.129999
"791","2015-05-21",25.370001
"792","2015-05-22",25.77
"793","2015-05-26",25.809999
"794","2015-05-27",26.309999
"795","2015-05-28",25.98
"796","2015-05-29",25.620001
"797","2015-06-01",25.690001
"798","2015-06-02",25.719999
"799","2015-06-03",26.27
"800","2015-06-04",25.75
"801","2015-06-05",25.68
"802","2015-06-08",25.459999
"803","2015-06-09",25.49
"804","2015-06-10",25.33
"805","2015-06-11",25.35
"806","2015-06-12",25.51
"807","2015-06-15",25.67
"808","2015-06-16",25.98
"809","2015-06-17",26.280001
"810","2015-06-18",26.639999
"811","2015-06-19",25.99
"812","2015-06-22",26.09
"813","2015-06-23",25.469999
"814","2015-06-24",25.24
"815","2015-06-25",24.879999
"816","2015-06-26",24.4
"817","2015-06-29",23.450001
"818","2015-06-30",23.91
"819","2015-07-01",24.049999
"820","2015-07-02",23.74
"821","2015-07-06",23.530001
"822","2015-07-07",23.530001
"823","2015-07-08",23.16
"824","2015-07-09",23.07
"825","2015-07-10",23.17
"826","2015-07-13",23.49
"827","2015-07-14",23.469999
"828","2015-07-15",22.75
"829","2015-07-16",22.75
"830","2015-07-17",22.809999
"831","2015-07-20",22.620001
"832","2015-07-21",22.26
"833","2015-07-22",22
"834","2015-07-23",21.73
"835","2015-07-24",21.4
"836","2015-07-27",21.07
"837","2015-07-28",21.23
"838","2015-07-29",21.48
"839","2015-07-30",21.469999
"840","2015-07-31",21.200001
"841","2015-08-03",20.889999
"842","2015-08-04",21.1
"843","2015-08-05",21.370001
"844","2015-08-06",20.969999
"845","2015-08-07",20.92
"846","2015-08-10",21.639999
"847","2015-08-11",21.48
"848","2015-08-12",21.4
"849","2015-08-13",21.24
"850","2015-08-14",21.32
"851","2015-08-17",21.42
"852","2015-08-18",21.299999
"853","2015-08-19",20.790001
"854","2015-08-20",20.469999
"855","2015-08-21",19.66
"856","2015-08-24",19.57
"857","2015-08-25",18.889999
"858","2015-08-26",19.059999
"859","2015-08-27",19.5
"860","2015-08-28",19.85
"861","2015-08-31",20.049999
"862","2015-09-01",19.5
"863","2015-09-02",19.709999
"864","2015-09-03",19.83
"865","2015-09-04",19.59
"866","2015-09-08",20.059999
"867","2015-09-09",19.74
"868","2015-09-10",19.65
"869","2015-09-11",19.41
"870","2015-09-14",18.99
"871","2015-09-15",19.360001
"872","2015-09-16",19.559999
"873","2015-09-17",19.280001
"874","2015-09-18",18.84
"875","2015-09-21",18.98
"876","2015-09-22",18.66
"877","2015-09-23",18.16
"878","2015-09-24",18.07
"879","2015-09-25",17.75
"880","2015-09-28",17.09
"881","2015-09-29",16.84
"882","2015-09-30",16.98
"883","2015-10-01",16.709999
"884","2015-10-02",17.200001
"885","2015-10-05",17.57
"886","2015-10-06",17.700001
"887","2015-10-07",17.879999
"888","2015-10-08",18.549999
"889","2015-10-09",18.41
"890","2015-10-12",18.280001
"891","2015-10-13",18.200001
"892","2015-10-14",17.84
"893","2015-10-15",17.6
"894","2015-10-16",17.17
"895","2015-10-19",17.1
"896","2015-10-20",17.5
"897","2015-10-21",17.35
"898","2015-10-22",18
"899","2015-10-23",18.23
"900","2015-10-26",18.17
"901","2015-10-27",17.620001
"902","2015-10-28",18.530001
"903","2015-10-29",18.709999
"904","2015-10-30",18.48
"905","2015-11-02",18.780001
"906","2015-11-03",18.879999
"907","2015-11-04",20.74
"908","2015-11-05",20.610001
"909","2015-11-06",20.290001
"910","2015-11-09",19.700001
"911","2015-11-10",19.83
"912","2015-11-11",20.23
"913","2015-11-12",19.950001
"914","2015-11-13",19.690001
"915","2015-11-16",19.74
"916","2015-11-17",19.5
"917","2015-11-18",19.9
"918","2015-11-19",19.75
"919","2015-11-20",20
"920","2015-11-23",19.98
"921","2015-11-24",20.32
"922","2015-11-25",20.43
"923","2015-11-27",20.360001
"924","2015-11-30",20.43
"925","2015-12-01",20.32
"926","2015-12-02",20.15
"927","2015-12-03",19.629999
"928","2015-12-04",19.870001
"929","2015-12-07",19.110001
"930","2015-12-08",18.6
"931","2015-12-09",18.48
"932","2015-12-10",18.700001
"933","2015-12-11",18.5
"934","2015-12-14",17.9
"935","2015-12-15",17.93
"936","2015-12-16",18.209999
"937","2015-12-17",17.66
"938","2015-12-18",17.5
"939","2015-12-21",17.5
"940","2015-12-22",18.110001
"941","2015-12-23",18.719999
"942","2015-12-24",18.67
"943","2015-12-28",18.35
"944","2015-12-29",18.389999
"945","2015-12-30",18.379999
"946","2015-12-31",18.120001
"947","2016-01-04",18.32
"948","2016-01-05",17.719999
"949","2016-01-06",17
"950","2016-01-07",16.200001
"951","2016-01-08",15.69
"952","2016-01-11",15.65
"953","2016-01-12",15.49
"954","2016-01-13",14.81
"955","2016-01-14",14.87
"956","2016-01-15",14.72
"957","2016-01-19",14.66
"958","2016-01-20",14.7
"959","2016-01-21",14.67
"960","2016-01-22",15.18
"961","2016-01-25",14.76
"962","2016-01-26",15.6
"963","2016-01-27",15.52
"964","2016-01-28",15.39
"965","2016-01-29",16.370001
"966","2016-02-01",16.1
"967","2016-02-02",15.37
"968","2016-02-03",16.549999
"969","2016-02-04",17.23
"970","2016-02-05",17
"971","2016-02-08",17.110001
"972","2016-02-09",17.52
"973","2016-02-10",17.26
