"","date","GBX"
"244","2007-12-19",21.790001
"245","2007-12-20",22.85
"246","2007-12-21",23.290001
"247","2007-12-24",23.16
"248","2007-12-26",23.530001
"249","2007-12-27",22.889999
"250","2007-12-28",22.629999
"251","2007-12-31",22.26
"252","2008-01-02",21.82
"253","2008-01-03",21.360001
"254","2008-01-04",20.41
"255","2008-01-07",20.49
"256","2008-01-08",17.959999
"257","2008-01-09",18.719999
"258","2008-01-10",20
"259","2008-01-11",18.6
"260","2008-01-14",18.83
"261","2008-01-15",18.35
"262","2008-01-16",18.780001
"263","2008-01-17",18.360001
"264","2008-01-18",17.26
"265","2008-01-22",16.77
"266","2008-01-23",16.950001
"267","2008-01-24",17.6
"268","2008-01-25",18.27
"269","2008-01-28",18.860001
"270","2008-01-29",18.67
"271","2008-01-30",18.639999
"272","2008-01-31",19.43
"273","2008-02-01",20.76
"274","2008-02-04",24.75
"275","2008-02-05",26.450001
"276","2008-02-06",24.18
"277","2008-02-07",26.950001
"278","2008-02-08",26.200001
"279","2008-02-11",27.190001
"280","2008-02-12",26.219999
"281","2008-02-13",27.77
"282","2008-02-14",26
"283","2008-02-15",26.209999
"284","2008-02-19",27.629999
"285","2008-02-20",27.07
"286","2008-02-21",27.6
"287","2008-02-22",27.450001
"288","2008-02-25",28.290001
"289","2008-02-26",28.809999
"290","2008-02-27",27.16
"291","2008-02-28",27.889999
"292","2008-02-29",26.280001
"293","2008-03-03",26.809999
"294","2008-03-04",26.43
"295","2008-03-05",26.5
"296","2008-03-06",24.74
"297","2008-03-07",24.74
"298","2008-03-10",24.16
"299","2008-03-11",26.34
"300","2008-03-12",25.27
"301","2008-03-13",26.280001
"302","2008-03-14",25.59
"303","2008-03-17",24.75
"304","2008-03-18",26.870001
"305","2008-03-19",25.110001
"306","2008-03-20",27.18
"307","2008-03-24",27.719999
"308","2008-03-25",28.219999
"309","2008-03-26",27.57
"310","2008-03-27",26.549999
"311","2008-03-28",25.700001
"312","2008-03-31",26.52
"313","2008-04-01",26.790001
"314","2008-04-02",25.93
"315","2008-04-03",24.940001
"316","2008-04-04",24.51
"317","2008-04-07",25.26
"318","2008-04-08",26.440001
"319","2008-04-09",24.85
"320","2008-04-10",24.33
"321","2008-04-11",23.24
"322","2008-04-14",23.49
"323","2008-04-15",23.85
"324","2008-04-16",24.16
"325","2008-04-17",23.870001
"326","2008-04-18",24.59
"327","2008-04-21",23.82
"328","2008-04-22",22.99
"329","2008-04-23",22.799999
"330","2008-04-24",23.08
"331","2008-04-25",23.040001
"332","2008-04-28",23.85
"333","2008-04-29",23.01
"334","2008-04-30",22.75
"335","2008-05-01",24.059999
"336","2008-05-02",23.940001
"337","2008-05-05",23.42
"338","2008-05-06",23.559999
"339","2008-05-07",22.83
"340","2008-05-08",23.059999
"341","2008-05-09",22.809999
"342","2008-05-12",23.9
"343","2008-05-13",24.57
"344","2008-05-14",24.01
"345","2008-05-15",24.690001
"346","2008-05-16",24.08
"347","2008-05-19",24.32
"348","2008-05-20",24.040001
"349","2008-05-21",23.389999
"350","2008-05-22",23.790001
"351","2008-05-23",23.200001
"352","2008-05-27",23.93
"353","2008-05-28",25.030001
"354","2008-05-29",25.32
"355","2008-05-30",26.25
"356","2008-06-02",25.549999
"357","2008-06-03",24.83
"358","2008-06-04",25.08
"359","2008-06-05",25.98
"360","2008-06-06",24.76
"361","2008-06-09",24.24
"362","2008-06-10",24.25
"363","2008-06-11",23.09
"364","2008-06-12",21.370001
"365","2008-06-13",21.889999
"366","2008-06-16",21.799999
"367","2008-06-17",22.02
"368","2008-06-18",21.6
"369","2008-06-19",22.459999
"370","2008-06-20",21.870001
"371","2008-06-23",21.59
"372","2008-06-24",20.98
"373","2008-06-25",21.68
"374","2008-06-26",20.26
"375","2008-06-27",20.459999
"376","2008-06-30",20.299999
"377","2008-07-01",20.09
"378","2008-07-02",18.969999
"379","2008-07-03",18.530001
"380","2008-07-07",18.940001
"381","2008-07-08",18.66
"382","2008-07-09",18.23
"383","2008-07-10",19.83
"384","2008-07-11",19.9
"385","2008-07-14",19.26
"386","2008-07-15",18.549999
"387","2008-07-16",19.58
"388","2008-07-17",20
"389","2008-07-18",19.370001
"390","2008-07-21",19.620001
"391","2008-07-22",20.17
"392","2008-07-23",20.75
"393","2008-07-24",17.98
"394","2008-07-25",19.299999
"395","2008-07-28",19.120001
"396","2008-07-29",20.58
"397","2008-07-30",21.35
"398","2008-07-31",20.93
"399","2008-08-01",20.15
"400","2008-08-04",18.85
"401","2008-08-05",19.700001
"402","2008-08-06",19.809999
"403","2008-08-07",18.98
"404","2008-08-08",19.75
"405","2008-08-11",19.780001
"406","2008-08-12",19.34
"407","2008-08-13",19.75
"408","2008-08-14",20
"409","2008-08-15",20.030001
"410","2008-08-18",19.790001
"411","2008-08-19",19.34
"412","2008-08-20",19.610001
"413","2008-08-21",19.209999
"414","2008-08-22",19.74
"415","2008-08-25",19.040001
"416","2008-08-26",19.360001
"417","2008-08-27",19.940001
"418","2008-08-28",20.33
"419","2008-08-29",20.049999
"420","2008-09-02",19.190001
"421","2008-09-03",19.99
"422","2008-09-04",19.799999
"423","2008-09-05",20.110001
"424","2008-09-08",20.200001
"425","2008-09-09",19.129999
"426","2008-09-10",18.360001
"427","2008-09-11",18.59
"428","2008-09-12",18.700001
"429","2008-09-15",17.09
"430","2008-09-16",17.85
"431","2008-09-17",19.790001
"432","2008-09-18",20.290001
"433","2008-09-19",21.15
"434","2008-09-22",19.610001
"435","2008-09-23",19.9
"436","2008-09-24",19.17
"437","2008-09-25",19.98
"438","2008-09-26",20.040001
"439","2008-09-29",19.17
"440","2008-09-30",19.51
"441","2008-10-01",19.48
"442","2008-10-02",17.24
"443","2008-10-03",17.370001
"444","2008-10-06",16.68
"445","2008-10-07",14.93
"446","2008-10-08",14.09
"447","2008-10-09",12.93
"448","2008-10-10",13.45
"449","2008-10-13",15.28
"450","2008-10-14",13.63
"451","2008-10-15",11.4
"452","2008-10-16",11.7
"453","2008-10-17",10
"454","2008-10-20",10.68
"455","2008-10-21",10.13
"456","2008-10-22",9.46
"457","2008-10-23",8.89
"458","2008-10-24",8.35
"459","2008-10-27",7.44
"460","2008-10-28",7.7
"461","2008-10-29",7.89
"462","2008-10-30",7.78
"463","2008-10-31",8.25
"464","2008-11-03",8.44
"465","2008-11-04",8.47
"466","2008-11-05",8.02
"467","2008-11-06",8.82
"468","2008-11-07",8.31
"469","2008-11-10",8.07
"470","2008-11-11",7.36
"471","2008-11-12",6.74
"472","2008-11-13",7.58
"473","2008-11-14",6.43
"474","2008-11-17",6.9
"475","2008-11-18",7.57
"476","2008-11-19",6.32
"477","2008-11-20",5.01
"478","2008-11-21",5.32
"479","2008-11-24",6.27
"480","2008-11-25",6.41
"481","2008-11-26",6.94
"482","2008-11-28",7.57
"483","2008-12-01",6.05
"484","2008-12-02",6.13
"485","2008-12-03",6.5
"486","2008-12-04",5.15
"487","2008-12-05",5.64
"488","2008-12-08",5.62
"489","2008-12-09",5.31
"490","2008-12-10",5.8
"491","2008-12-11",5.65
"492","2008-12-12",5.78
"493","2008-12-15",5.61
"494","2008-12-16",6.29
"495","2008-12-17",6.38
"496","2008-12-18",6.18
"497","2008-12-19",6.36
"498","2008-12-22",5.98
"499","2008-12-23",5.92
"500","2008-12-24",6.11
"501","2008-12-26",6.14
"502","2008-12-29",6.08
"503","2008-12-30",6.44
"504","2008-12-31",6.87
"505","2009-01-02",7.18
"506","2009-01-05",7.56
"507","2009-01-06",7.99
"508","2009-01-07",8.51
"509","2009-01-08",7.93
"510","2009-01-09",6.71
"511","2009-01-12",5.78
"512","2009-01-13",5.59
"513","2009-01-14",5.35
"514","2009-01-15",5.91
"515","2009-01-16",6.01
"516","2009-01-20",5.27
"517","2009-01-21",6.4
"518","2009-01-22",5.77
"519","2009-01-23",5.69
"520","2009-01-26",5.87
"521","2009-01-27",6.11
"522","2009-01-28",6.65
"523","2009-01-29",5.58
"524","2009-01-30",5.55
"525","2009-02-02",6.31
"526","2009-02-03",5.79
"527","2009-02-04",5.61
"528","2009-02-05",5.84
"529","2009-02-06",6.07
"530","2009-02-09",5.89
"531","2009-02-10",5.51
"532","2009-02-11",5.66
"533","2009-02-12",5.46
"534","2009-02-13",5.47
"535","2009-02-17",5.61
"536","2009-02-18",5.12
"537","2009-02-19",4.76
"538","2009-02-20",4.49
"539","2009-02-23",4.05
"540","2009-02-24",4.49
"541","2009-02-25",4.01
"542","2009-02-26",4.09
"543","2009-02-27",3.76
"544","2009-03-02",3.12
"545","2009-03-03",2.84
"546","2009-03-04",3.12
"547","2009-03-05",2.14
"548","2009-03-06",1.93
"549","2009-03-09",1.91
"550","2009-03-10",2.16
"551","2009-03-11",2.71
"552","2009-03-12",2.88
"553","2009-03-13",2.88
"554","2009-03-16",3.64
"555","2009-03-17",3.49
"556","2009-03-18",3.57
"557","2009-03-19",3.6
"558","2009-03-20",3.27
"559","2009-03-23",3.73
"560","2009-03-24",3.44
"561","2009-03-25",3.44
"562","2009-03-26",4.17
"563","2009-03-27",3.92
"564","2009-03-30",3.69
"565","2009-03-31",3.66
"566","2009-04-01",3.75
"567","2009-04-02",4.5
"568","2009-04-03",4.45
"569","2009-04-06",4.15
"570","2009-04-07",4.22
"571","2009-04-08",4.65
"572","2009-04-09",5.41
"573","2009-04-13",5.5
"574","2009-04-14",5.1
"575","2009-04-15",5.57
"576","2009-04-16",6.61
"577","2009-04-17",7.73
"578","2009-04-20",7
"579","2009-04-21",7.44
"580","2009-04-22",7.4
"581","2009-04-23",6.99
"582","2009-04-24",7.86
"583","2009-04-27",6.81
"584","2009-04-28",7.23
"585","2009-04-29",8.07
"586","2009-04-30",8.51
"587","2009-05-01",8.36
"588","2009-05-04",8.5
"589","2009-05-05",8.23
"590","2009-05-06",8.29
"591","2009-05-07",7.69
"592","2009-05-08",8.39
"593","2009-05-11",7.79
"594","2009-05-12",7.86
"595","2009-05-13",6.88
"596","2009-05-14",7.27
"597","2009-05-15",6.81
"598","2009-05-18",7.5
"599","2009-05-19",7.35
"600","2009-05-20",7.05
"601","2009-05-21",6.66
"602","2009-05-22",6.88
"603","2009-05-26",7.51
"604","2009-05-27",6.99
"605","2009-05-28",7.39
"606","2009-05-29",7.52
"607","2009-06-01",8
"608","2009-06-02",8.2
"609","2009-06-03",8.03
"610","2009-06-04",8.43
"611","2009-06-05",8.14
"612","2009-06-08",8.16
"613","2009-06-09",8.17
"614","2009-06-10",7.97
"615","2009-06-11",8.25
"616","2009-06-12",7.56
"617","2009-06-15",7.37
"618","2009-06-16",7.06
"619","2009-06-17",7.14
"620","2009-06-18",6.92
"621","2009-06-19",6.72
"622","2009-06-22",6.33
"623","2009-06-23",6.67
"624","2009-06-24",6.91
"625","2009-06-25",7.07
"626","2009-06-26",7.54
"627","2009-06-29",7.15
"628","2009-06-30",7.19
"629","2009-07-01",7.41
"630","2009-07-02",7.16
"631","2009-07-06",6.92
"632","2009-07-07",6.31
"633","2009-07-08",5.61
"634","2009-07-09",5.97
"635","2009-07-10",6.08
"636","2009-07-13",7.08
"637","2009-07-14",7.25
"638","2009-07-15",7.76
"639","2009-07-16",8.14
"640","2009-07-17",9.05
"641","2009-07-20",9.44
"642","2009-07-21",9.25
"643","2009-07-22",9.13
"644","2009-07-23",9.45
"645","2009-07-24",9.61
"646","2009-07-27",9.6
"647","2009-07-28",10.08
"648","2009-07-29",9.56
"649","2009-07-30",10.01
"650","2009-07-31",10.49
"651","2009-08-03",10.75
"652","2009-08-04",10.54
"653","2009-08-05",10.23
"654","2009-08-06",10.3
"655","2009-08-07",11.8
"656","2009-08-10",12.02
"657","2009-08-11",11.67
"658","2009-08-12",12.27
"659","2009-08-13",12.37
"660","2009-08-14",12.05
"661","2009-08-17",10.88
"662","2009-08-18",11.1
"663","2009-08-19",10.99
"664","2009-08-20",11.26
"665","2009-08-21",13.46
"666","2009-08-24",13.48
"667","2009-08-25",13.67
"668","2009-08-26",13.44
"669","2009-08-27",13.82
"670","2009-08-28",13.4
"671","2009-08-31",12.87
"672","2009-09-01",11.78
"673","2009-09-02",10.97
"674","2009-09-03",12.3
"675","2009-09-04",13.12
"676","2009-09-08",12.4
"677","2009-09-09",12.91
"678","2009-09-10",13.31
"679","2009-09-11",13.33
"680","2009-09-14",13.65
"681","2009-09-15",13.6
"682","2009-09-16",13.91
"683","2009-09-17",13.55
"684","2009-09-18",13.44
"685","2009-09-21",12.94
"686","2009-09-22",12.82
"687","2009-09-23",12.25
"688","2009-09-24",12.05
"689","2009-09-25",11.92
"690","2009-09-28",12.15
"691","2009-09-29",12.23
"692","2009-09-30",11.71
"693","2009-10-01",10.57
"694","2009-10-02",10.56
"695","2009-10-05",11.07
"696","2009-10-06",11.31
"697","2009-10-07",11.14
"698","2009-10-08",11.26
"699","2009-10-09",11.7
"700","2009-10-12",11.18
"701","2009-10-13",11.27
"702","2009-10-14",11.47
"703","2009-10-15",11.18
"704","2009-10-16",10.87
"705","2009-10-19",10.99
"706","2009-10-20",10.53
"707","2009-10-21",10.16
"708","2009-10-22",10.72
"709","2009-10-23",9.94
"710","2009-10-26",10.02
"711","2009-10-27",9.82
"712","2009-10-28",9.21
"713","2009-10-29",9.61
"714","2009-10-30",8.88
"715","2009-11-02",8.94
"716","2009-11-03",9.54
"717","2009-11-04",9.07
"718","2009-11-05",10.03
"719","2009-11-06",9.76
"720","2009-11-09",10.13
"721","2009-11-10",9.78
"722","2009-11-11",9.75
"723","2009-11-12",9.7
"724","2009-11-13",10.11
"725","2009-11-16",11.64
"726","2009-11-17",11.21
"727","2009-11-18",10.93
"728","2009-11-19",11.15
"729","2009-11-20",10.39
"730","2009-11-23",10.87
"731","2009-11-24",10.92
"732","2009-11-25",10.85
"733","2009-11-27",10.26
"734","2009-11-30",10.73
"735","2009-12-01",11.38
"736","2009-12-02",11.64
"737","2009-12-03",11
"738","2009-12-04",11.84
"739","2009-12-07",11.96
"740","2009-12-08",11.79
"741","2009-12-09",11.49
"742","2009-12-10",11.24
"743","2009-12-11",11.31
"744","2009-12-14",11.5
"745","2009-12-15",11.3
"746","2009-12-16",11.04
"747","2009-12-17",10.7
"748","2009-12-18",10.3
"749","2009-12-21",10.41
"750","2009-12-22",10.54
"751","2009-12-23",10.85
"752","2009-12-24",10.85
"753","2009-12-28",10.81
"754","2009-12-29",10.78
"755","2009-12-30",10.6
"756","2009-12-31",10.38
"757","2010-01-04",10.97
"758","2010-01-05",10.39
"759","2010-01-06",10.22
"760","2010-01-07",10.4
"761","2010-01-08",10.32
"762","2010-01-11",9.88
"763","2010-01-12",9.52
"764","2010-01-13",9.83
"765","2010-01-14",9.91
"766","2010-01-15",9.55
"767","2010-01-19",9.78
"768","2010-01-20",9.45
"769","2010-01-21",8.84
"770","2010-01-22",8.81
"771","2010-01-25",8.45
"772","2010-01-26",8.26
"773","2010-01-27",8.49
"774","2010-01-28",8.14
"775","2010-01-29",8.15
"776","2010-02-01",8.21
"777","2010-02-02",8.36
"778","2010-02-03",8.23
"779","2010-02-04",7.7
"780","2010-02-05",7.93
"781","2010-02-08",8.21
"782","2010-02-09",8.93
"783","2010-02-10",8.61
"784","2010-02-11",8.94
"785","2010-02-12",9
"786","2010-02-16",9.4
"787","2010-02-17",9.59
"788","2010-02-18",9.81
"789","2010-02-19",9.52
"790","2010-02-22",9.39
"791","2010-02-23",9.17
"792","2010-02-24",9.28
"793","2010-02-25",9.43
"794","2010-02-26",9.19
"795","2010-03-01",9.36
"796","2010-03-02",9.52
"797","2010-03-03",9.45
"798","2010-03-04",9.42
"799","2010-03-05",9.88
"800","2010-03-08",9.86
"801","2010-03-09",10.19
"802","2010-03-10",9.97
"803","2010-03-11",10.48
"804","2010-03-12",10.36
"805","2010-03-15",10.92
"806","2010-03-16",10.73
"807","2010-03-17",10.68
"808","2010-03-18",10.7
"809","2010-03-19",10.64
"810","2010-03-22",10.8
"811","2010-03-23",10.9
"812","2010-03-24",10.7
"813","2010-03-25",10.52
"814","2010-03-26",10.81
"815","2010-03-29",10.81
"816","2010-03-30",10.83
"817","2010-03-31",11.01
"818","2010-04-01",11.12
"819","2010-04-05",11.99
"820","2010-04-06",12.07
"821","2010-04-07",12.5
"822","2010-04-08",13.6
"823","2010-04-09",13.38
"824","2010-04-12",14.93
"825","2010-04-13",15.07
"826","2010-04-14",16.049999
"827","2010-04-15",16.809999
"828","2010-04-16",16.59
"829","2010-04-19",16.139999
"830","2010-04-20",16.34
"831","2010-04-21",16.59
"832","2010-04-22",17.450001
"833","2010-04-23",17.370001
"834","2010-04-26",17.129999
"835","2010-04-27",16.51
"836","2010-04-28",16.74
"837","2010-04-29",17.049999
"838","2010-04-30",16.280001
"839","2010-05-03",15.66
"840","2010-05-04",15.08
"841","2010-05-05",14.19
"842","2010-05-06",13.63
"843","2010-05-07",12.55
"844","2010-05-10",13.49
"845","2010-05-11",14.27
"846","2010-05-12",15.48
"847","2010-05-13",15.35
"848","2010-05-14",14.79
"849","2010-05-17",14.82
"850","2010-05-18",14.44
"851","2010-05-19",14.18
"852","2010-05-20",12.92
"853","2010-05-21",13.16
"854","2010-05-24",13.02
"855","2010-05-25",12.95
"856","2010-05-26",13.53
"857","2010-05-27",14.85
"858","2010-05-28",14.31
"859","2010-06-01",13.06
"860","2010-06-02",13.65
"861","2010-06-03",13.93
"862","2010-06-04",12.51
"863","2010-06-07",12.12
"864","2010-06-08",11.54
"865","2010-06-09",11.53
"866","2010-06-10",12.4
"867","2010-06-11",12.77
"868","2010-06-14",12.68
"869","2010-06-15",13.59
"870","2010-06-16",13.36
"871","2010-06-17",13.47
"872","2010-06-18",13.54
"873","2010-06-21",13.33
"874","2010-06-22",12.78
"875","2010-06-23",12.56
"876","2010-06-24",12.52
"877","2010-06-25",12.65
"878","2010-06-28",12.47
"879","2010-06-29",11.49
"880","2010-06-30",11.2
"881","2010-07-01",10.75
"882","2010-07-02",10.29
"883","2010-07-06",10.04
"884","2010-07-07",10.79
"885","2010-07-08",11.91
"886","2010-07-09",13.58
"887","2010-07-12",14
"888","2010-07-13",15
"889","2010-07-14",14.98
"890","2010-07-15",14.65
"891","2010-07-16",13.39
"892","2010-07-19",13.37
"893","2010-07-20",13.51
"894","2010-07-21",12.75
"895","2010-07-22",13.6
"896","2010-07-23",13.48
"897","2010-07-26",13.95
"898","2010-07-27",13.69
"899","2010-07-28",13.59
"900","2010-07-29",13.5
"901","2010-07-30",13.06
"902","2010-08-02",13.7
"903","2010-08-03",13.25
"904","2010-08-04",13.38
"905","2010-08-05",12.86
"906","2010-08-06",12.85
"907","2010-08-09",12.82
"908","2010-08-10",12.61
"909","2010-08-11",11.46
"910","2010-08-12",11.08
"911","2010-08-13",10.22
"912","2010-08-16",10.41
"913","2010-08-17",10.64
"914","2010-08-18",11.48
"915","2010-08-19",10.64
"916","2010-08-20",10.78
"917","2010-08-23",10.12
"918","2010-08-24",9.51
"919","2010-08-25",9.85
"920","2010-08-26",10.5
"921","2010-08-27",11.65
"922","2010-08-30",11
"923","2010-08-31",11.67
"924","2010-09-01",12.2
"925","2010-09-02",12.47
"926","2010-09-03",12.89
"927","2010-09-07",12.09
"928","2010-09-08",12.07
"929","2010-09-09",12.19
"930","2010-09-10",12.81
"931","2010-09-13",13.31
"932","2010-09-14",13.24
"933","2010-09-15",12.92
"934","2010-09-16",12.78
"935","2010-09-17",12.67
"936","2010-09-20",13.02
"937","2010-09-21",12.97
"938","2010-09-22",13.13
"939","2010-09-23",12.79
"940","2010-09-24",13.26
"941","2010-09-27",15.23
"942","2010-09-28",15.7
"943","2010-09-29",15.45
"944","2010-09-30",15.59
"945","2010-10-01",16.030001
"946","2010-10-04",15.26
"947","2010-10-05",16
"948","2010-10-06",15.75
"949","2010-10-07",15.78
"950","2010-10-08",15.82
"951","2010-10-11",16.219999
"952","2010-10-12",16.559999
"953","2010-10-13",18.290001
"954","2010-10-14",18.9
"955","2010-10-15",17.93
"956","2010-10-18",18.49
"957","2010-10-19",18.34
"958","2010-10-20",18.440001
"959","2010-10-21",18.16
"960","2010-10-22",18.99
"961","2010-10-25",18.91
"962","2010-10-26",19
"963","2010-10-27",18.860001
"964","2010-10-28",18.66
"965","2010-10-29",18.200001
"966","2010-11-01",18.08
"967","2010-11-02",18.959999
"968","2010-11-03",19.049999
"969","2010-11-04",19.209999
"970","2010-11-05",19.559999
"971","2010-11-08",19.629999
"972","2010-11-09",19.780001
"973","2010-11-10",19.41
"974","2010-11-11",19.24
"975","2010-11-12",18.190001
"976","2010-11-15",18.02
"977","2010-11-16",17.809999
"978","2010-11-17",17.59
"979","2010-11-18",18.32
"980","2010-11-19",18.26
"981","2010-11-22",18.66
"982","2010-11-23",18.09
"983","2010-11-24",18.950001
"984","2010-11-26",18.66
