"","date","GAIN"
"1001","2010-12-21",7.69
"1002","2010-12-22",7.73
"1003","2010-12-23",7.78
"1004","2010-12-27",7.78
"1005","2010-12-28",7.67
"1006","2010-12-29",7.66
"1007","2010-12-30",7.64
"1008","2010-12-31",7.65
"1009","2011-01-03",7.83
"1010","2011-01-04",7.67
"1011","2011-01-05",7.75
"1012","2011-01-06",7.72
"1013","2011-01-07",7.61
"1014","2011-01-10",7.67
"1015","2011-01-11",7.86
"1016","2011-01-12",7.85
"1017","2011-01-13",7.92
"1018","2011-01-14",7.96
"1019","2011-01-18",7.91
"1020","2011-01-19",7.64
"1021","2011-01-20",7.66
"1022","2011-01-21",7.65
"1023","2011-01-24",7.68
"1024","2011-01-25",7.22
"1025","2011-01-26",7.22
"1026","2011-01-27",7.23
"1027","2011-01-28",6.92
"1028","2011-01-31",7.07
"1029","2011-02-01",7.8
"1030","2011-02-02",7.81
"1031","2011-02-03",7.62
"1032","2011-02-04",7.62
"1033","2011-02-07",7.81
"1034","2011-02-08",7.99
"1035","2011-02-09",7.95
"1036","2011-02-10",7.81
"1037","2011-02-11",8
"1038","2011-02-14",8.15
"1039","2011-02-15",7.96
"1040","2011-02-16",7.83
"1041","2011-02-17",7.89
"1042","2011-02-18",7.77
"1043","2011-02-22",7.84
"1044","2011-02-23",7.77
"1045","2011-02-24",7.83
"1046","2011-02-25",8.06
"1047","2011-02-28",8.27
"1048","2011-03-01",8.07
"1049","2011-03-02",8
"1050","2011-03-03",8.28
"1051","2011-03-04",8.24
"1052","2011-03-07",8
"1053","2011-03-08",8.23
"1054","2011-03-09",7.92
"1055","2011-03-10",7.64
"1056","2011-03-11",7.8
"1057","2011-03-14",7.7
"1058","2011-03-15",7.59
"1059","2011-03-16",7.47
"1060","2011-03-17",7.19
"1061","2011-03-18",7.37
"1062","2011-03-21",7.66
"1063","2011-03-22",7.52
"1064","2011-03-23",7.75
"1065","2011-03-24",7.78
"1066","2011-03-25",7.84
"1067","2011-03-28",7.81
"1068","2011-03-29",7.82
"1069","2011-03-30",7.76
"1070","2011-03-31",7.76
"1071","2011-04-01",7.6
"1072","2011-04-04",7.69
"1073","2011-04-05",7.57
"1074","2011-04-06",7.48
"1075","2011-04-07",7.49
"1076","2011-04-08",7.5
"1077","2011-04-11",7.39
"1078","2011-04-12",7.21
"1079","2011-04-13",7.3
"1080","2011-04-14",7.49
"1081","2011-04-15",7.49
"1082","2011-04-18",7.58
"1083","2011-04-19",7.54
"1084","2011-04-20",7.64
"1085","2011-04-21",7.6
"1086","2011-04-25",7.5
"1087","2011-04-26",7.61
"1088","2011-04-27",7.57
"1089","2011-04-28",7.6
"1090","2011-04-29",7.74
"1091","2011-05-02",7.62
"1092","2011-05-03",7.58
"1093","2011-05-04",7.51
"1094","2011-05-05",7.44
"1095","2011-05-06",7.38
"1096","2011-05-09",7.44
"1097","2011-05-10",7.44
"1098","2011-05-11",7.36
"1099","2011-05-12",7.46
"1100","2011-05-13",7.29
"1101","2011-05-16",7.23
"1102","2011-05-17",7.2
"1103","2011-05-18",7.13
"1104","2011-05-19",7.21
"1105","2011-05-20",6.9
"1106","2011-05-23",6.81
"1107","2011-05-24",6.98
"1108","2011-05-25",7.23
"1109","2011-05-26",7.23
"1110","2011-05-27",7.24
"1111","2011-05-31",7.47
"1112","2011-06-01",7.19
"1113","2011-06-02",7.32
"1114","2011-06-03",7.14
"1115","2011-06-06",6.99
"1116","2011-06-07",7.09
"1117","2011-06-08",7.25
"1118","2011-06-09",7.23
"1119","2011-06-10",7.2
"1120","2011-06-13",7.17
"1121","2011-06-14",7.39
"1122","2011-06-15",7.25
"1123","2011-06-16",7.37
"1124","2011-06-17",7.36
"1125","2011-06-20",7.44
"1126","2011-06-21",7.35
"1127","2011-06-22",7.22
"1128","2011-06-23",7.15
"1129","2011-06-24",7.25
"1130","2011-06-27",7.3
"1131","2011-06-28",7.3
"1132","2011-06-29",7.23
"1133","2011-06-30",7.14
"1134","2011-07-01",7.22
"1135","2011-07-05",7.22
"1136","2011-07-06",7.33
"1137","2011-07-07",7.54
"1138","2011-07-08",7.41
"1139","2011-07-11",7.38
"1140","2011-07-12",7.25
"1141","2011-07-13",7.48
"1142","2011-07-14",7.36
"1143","2011-07-15",7.41
"1144","2011-07-18",7.27
"1145","2011-07-19",7.54
"1146","2011-07-20",7.44
"1147","2011-07-21",7.67
"1148","2011-07-22",7.44
"1149","2011-07-25",7.34
"1150","2011-07-26",7.25
"1151","2011-07-27",6.98
"1152","2011-07-28",7.04
"1153","2011-07-29",7.02
"1154","2011-08-01",7.15
"1155","2011-08-02",7.3
"1156","2011-08-03",7.65
"1157","2011-08-04",7.22
"1158","2011-08-05",7.23
"1159","2011-08-08",6.73
"1160","2011-08-09",7.28
"1161","2011-08-10",6.68
"1162","2011-08-11",7.13
"1163","2011-08-12",6.92
"1164","2011-08-15",7.17
"1165","2011-08-16",7.09
"1166","2011-08-17",7.03
"1167","2011-08-18",6.73
"1168","2011-08-19",6.65
"1169","2011-08-22",6.5
"1170","2011-08-23",6.77
"1171","2011-08-24",6.98
"1172","2011-08-25",6.68
"1173","2011-08-26",6.64
"1174","2011-08-29",6.97
"1175","2011-08-30",6.98
"1176","2011-08-31",6.83
"1177","2011-09-01",6.6
"1178","2011-09-02",6.43
"1179","2011-09-06",6.39
"1180","2011-09-07",6.63
"1181","2011-09-08",6.42
"1182","2011-09-09",6.38
"1183","2011-09-12",6.73
"1184","2011-09-13",6.95
"1185","2011-09-14",7.03
"1186","2011-09-15",6.95
"1187","2011-09-16",6.92
"1188","2011-09-19",6.84
"1189","2011-09-20",6.92
"1190","2011-09-21",6.84
"1191","2011-09-22",6.69
"1192","2011-09-23",6.89
"1193","2011-09-26",7.08
"1194","2011-09-27",6.98
"1195","2011-09-28",6.66
"1196","2011-09-29",7.09
"1197","2011-09-30",6.8
"1198","2011-10-03",6.41
"1199","2011-10-04",6.85
"1200","2011-10-05",6.93
"1201","2011-10-06",6.98
"1202","2011-10-07",6.66
"1203","2011-10-10",7.03
"1204","2011-10-11",7.03
"1205","2011-10-12",7.22
"1206","2011-10-13",7.27
"1207","2011-10-14",7.26
"1208","2011-10-17",7.01
"1209","2011-10-18",7.43
"1210","2011-10-19",7
"1211","2011-10-20",7.22
"1212","2011-10-21",7.33
"1213","2011-10-24",7.48
"1214","2011-10-25",7.24
"1215","2011-10-26",7.44
"1216","2011-10-27",7.63
"1217","2011-10-28",7.54
"1218","2011-10-31",7.49
"1219","2011-11-01",7.2
"1220","2011-11-02",7.43
"1221","2011-11-03",7.62
"1222","2011-11-04",7.48
"1223","2011-11-07",7.57
"1224","2011-11-08",7.71
"1225","2011-11-09",7.42
"1226","2011-11-10",7.35
"1227","2011-11-11",7.37
"1228","2011-11-14",7.29
"1229","2011-11-15",7.51
"1230","2011-11-16",7.26
"1231","2011-11-17",7.17
"1232","2011-11-18",7.28
"1233","2011-11-21",7.16
"1234","2011-11-22",7.13
"1235","2011-11-23",6.81
"1236","2011-11-25",6.83
"1237","2011-11-28",7.1
"1238","2011-11-29",7.16
"1239","2011-11-30",7.53
"1240","2011-12-01",7.18
"1241","2011-12-02",7.29
"1242","2011-12-05",7.42
"1243","2011-12-06",7.46
"1244","2011-12-07",7.35
"1245","2011-12-08",7.1
"1246","2011-12-09",7.37
"1247","2011-12-12",7.26
"1248","2011-12-13",7.22
"1249","2011-12-14",7.32
"1250","2011-12-15",7.37
"1251","2011-12-16",7.38
"1252","2011-12-19",7.15
"1253","2011-12-20",7.37
"1254","2011-12-21",7.23
"1255","2011-12-22",7.25
"1256","2011-12-23",7.3
"1257","2011-12-27",7.32
"1258","2011-12-28",7.24
"1259","2011-12-29",7.36
"1260","2011-12-30",7.27
"1261","2012-01-03",7.32
"1262","2012-01-04",7.29
"1263","2012-01-05",7.31
"1264","2012-01-06",7.35
"1265","2012-01-09",7.53
"1266","2012-01-10",7.55
"1267","2012-01-11",7.53
"1268","2012-01-12",7.53
"1269","2012-01-13",7.51
"1270","2012-01-17",7.56
"1271","2012-01-18",7.75
"1272","2012-01-19",7.73
"1273","2012-01-20",7.96
"1274","2012-01-23",8.1
"1275","2012-01-24",7.95
"1276","2012-01-25",7.97
"1277","2012-01-26",7.85
"1278","2012-01-27",7.85
"1279","2012-01-30",7.95
"1280","2012-01-31",8.14
"1281","2012-02-01",8.29
"1282","2012-02-02",8.39
"1283","2012-02-03",8.47
"1284","2012-02-06",8.24
"1285","2012-02-07",8.27
"1286","2012-02-08",8.2
"1287","2012-02-09",8.19
"1288","2012-02-10",8.12
"1289","2012-02-13",8.2
"1290","2012-02-14",8
"1291","2012-02-15",7.79
"1292","2012-02-16",7.94
"1293","2012-02-17",7.91
"1294","2012-02-21",7.78
"1295","2012-02-22",7.57
"1296","2012-02-23",7.81
"1297","2012-02-24",7.66
"1298","2012-02-27",7.6
"1299","2012-02-28",7.77
"1300","2012-02-29",7.85
"1301","2012-03-01",7.74
"1302","2012-03-02",7.6
"1303","2012-03-05",7.84
"1304","2012-03-06",7.59
"1305","2012-03-07",7.79
"1306","2012-03-08",7.83
"1307","2012-03-09",7.89
"1308","2012-03-12",7.89
"1309","2012-03-13",7.98
"1310","2012-03-14",7.9
"1311","2012-03-15",7.92
"1312","2012-03-16",7.8
"1313","2012-03-19",7.91
"1314","2012-03-20",7.8
"1315","2012-03-21",7.75
"1316","2012-03-22",7.75
"1317","2012-03-23",7.87
"1318","2012-03-26",8.02
"1319","2012-03-27",7.81
"1320","2012-03-28",7.75
"1321","2012-03-29",7.76
"1322","2012-03-30",7.57
"1323","2012-04-02",7.75
"1324","2012-04-03",7.77
"1325","2012-04-04",7.67
"1326","2012-04-05",7.6
"1327","2012-04-09",7.5
"1328","2012-04-10",7.21
"1329","2012-04-11",7.23
"1330","2012-04-12",7.44
"1331","2012-04-13",7.26
"1332","2012-04-16",7.51
"1333","2012-04-17",7.49
"1334","2012-04-18",7.31
"1335","2012-04-19",7.22
"1336","2012-04-20",7.25
"1337","2012-04-23",7.15
"1338","2012-04-24",7.4
"1339","2012-04-25",7.38
"1340","2012-04-26",7.38
"1341","2012-04-27",7.54
"1342","2012-04-30",7.42
"1343","2012-05-01",7.27
"1344","2012-05-02",7.22
"1345","2012-05-03",7.2
"1346","2012-05-04",7.11
"1347","2012-05-07",7.16
"1348","2012-05-08",7.19
"1349","2012-05-09",7.16
"1350","2012-05-10",7.27
"1351","2012-05-11",7.3
"1352","2012-05-14",7.44
"1353","2012-05-15",7.35
"1354","2012-05-16",7.16
"1355","2012-05-17",7.03
"1356","2012-05-18",6.91
"1357","2012-05-21",7.38
"1358","2012-05-22",7.22
"1359","2012-05-23",7.22
"1360","2012-05-24",7.24
"1361","2012-05-25",7.16
"1362","2012-05-29",7.31
"1363","2012-05-30",7.24
"1364","2012-05-31",7.35
"1365","2012-06-01",7.15
"1366","2012-06-04",7.12
"1367","2012-06-05",7.12
"1368","2012-06-06",7.32
"1369","2012-06-07",7.31
"1370","2012-06-08",7.49
"1371","2012-06-11",7.27
"1372","2012-06-12",7.38
"1373","2012-06-13",7.3
"1374","2012-06-14",7.46
"1375","2012-06-15",7.47
"1376","2012-06-18",7.28
"1377","2012-06-19",7.45
"1378","2012-06-20",7.4
"1379","2012-06-21",7.22
"1380","2012-06-22",7.28
"1381","2012-06-25",7.22
"1382","2012-06-26",7.45
"1383","2012-06-27",7.42
"1384","2012-06-28",7.36
"1385","2012-06-29",7.39
"1386","2012-07-02",7.48
"1387","2012-07-03",7.49
"1388","2012-07-05",7.53
"1389","2012-07-06",7.43
"1390","2012-07-09",7.41
"1391","2012-07-10",7.51
"1392","2012-07-11",7.53
"1393","2012-07-12",7.54
"1394","2012-07-13",7.66
"1395","2012-07-16",7.67
"1396","2012-07-17",7.83
"1397","2012-07-18",7.64
"1398","2012-07-19",7.63
"1399","2012-07-20",7.58
"1400","2012-07-23",7.44
"1401","2012-07-24",7.25
"1402","2012-07-25",7.3
"1403","2012-07-26",7.43
"1404","2012-07-27",7.49
"1405","2012-07-30",7.4
"1406","2012-07-31",7.22
"1407","2012-08-01",7.31
"1408","2012-08-02",7.55
"1409","2012-08-03",7.48
"1410","2012-08-06",7.5
"1411","2012-08-07",7.42
"1412","2012-08-08",7.37
"1413","2012-08-09",7.41
"1414","2012-08-10",7.44
"1415","2012-08-13",7.35
"1416","2012-08-14",7.33
"1417","2012-08-15",7.5
"1418","2012-08-16",7.61
"1419","2012-08-17",7.7
"1420","2012-08-20",7.65
"1421","2012-08-21",7.56
"1422","2012-08-22",7.61
"1423","2012-08-23",7.33
"1424","2012-08-24",7.4
"1425","2012-08-27",7.6
"1426","2012-08-28",7.46
"1427","2012-08-29",7.64
"1428","2012-08-30",7.59
"1429","2012-08-31",7.61
"1430","2012-09-04",7.7
"1431","2012-09-05",7.57
"1432","2012-09-06",7.74
"1433","2012-09-07",7.72
"1434","2012-09-10",7.8
"1435","2012-09-11",7.86
"1436","2012-09-12",7.85
"1437","2012-09-13",7.93
"1438","2012-09-14",8.01
"1439","2012-09-17",8.04
"1440","2012-09-18",7.92
"1441","2012-09-19",7.92
"1442","2012-09-20",7.87
"1443","2012-09-21",7.94
"1444","2012-09-24",7.99
"1445","2012-09-25",7.79
"1446","2012-09-26",7.85
"1447","2012-09-27",7.98
"1448","2012-09-28",7.82
"1449","2012-10-01",7.8
"1450","2012-10-02",7.36
"1451","2012-10-03",7.37
"1452","2012-10-04",7.45
"1453","2012-10-05",7.45
"1454","2012-10-08",7.48
"1455","2012-10-09",7.46
"1456","2012-10-10",7.4
"1457","2012-10-11",7.48
"1458","2012-10-12",7.48
"1459","2012-10-15",7.48
"1460","2012-10-16",7.55
"1461","2012-10-17",7.51
"1462","2012-10-18",7.49
"1463","2012-10-19",7.44
"1464","2012-10-22",7.49
"1465","2012-10-23",7.47
"1466","2012-10-24",7.44
"1467","2012-10-25",7.5
"1468","2012-10-26",7.43
"1469","2012-10-31",7.4
"1470","2012-11-01",7.39
"1471","2012-11-02",7.38
"1472","2012-11-05",7.36
"1473","2012-11-06",7.32
"1474","2012-11-07",7.1
"1475","2012-11-08",7.1
"1476","2012-11-09",7.06
"1477","2012-11-12",7.13
"1478","2012-11-13",7.08
"1479","2012-11-14",6.85
"1480","2012-11-15",6.74
"1481","2012-11-16",6.76
"1482","2012-11-19",6.88
"1483","2012-11-20",6.92
"1484","2012-11-21",6.78
"1485","2012-11-23",6.93
"1486","2012-11-26",6.98
"1487","2012-11-27",7.03
"1488","2012-11-28",7.02
"1489","2012-11-29",6.99
"1490","2012-11-30",7.02
"1491","2012-12-03",6.95
"1492","2012-12-04",6.99
"1493","2012-12-05",6.9
"1494","2012-12-06",6.86
"1495","2012-12-07",7.02
"1496","2012-12-10",7
"1497","2012-12-11",7.01
"1498","2012-12-12",6.93
"1499","2012-12-13",6.96
"1500","2012-12-14",6.96
"1501","2012-12-17",6.91
"1502","2012-12-18",7.16
"1503","2012-12-19",7.21
"1504","2012-12-20",7.21
"1505","2012-12-21",7.1
"1506","2012-12-24",7.22
"1507","2012-12-26",7.02
"1508","2012-12-27",6.95
"1509","2012-12-28",6.95
"1510","2012-12-31",6.96
"1511","2013-01-02",7.15
"1512","2013-01-03",7.13
"1513","2013-01-04",7.23
"1514","2013-01-07",7.26
"1515","2013-01-08",7.13
"1516","2013-01-09",7.23
"1517","2013-01-10",7.29
"1518","2013-01-11",7.33
"1519","2013-01-14",7.35
"1520","2013-01-15",7.37
"1521","2013-01-16",7.35
"1522","2013-01-17",7.35
"1523","2013-01-18",7.35
"1524","2013-01-22",7.38
"1525","2013-01-23",7.36
"1526","2013-01-24",7.34
"1527","2013-01-25",7.34
"1528","2013-01-28",7.42
"1529","2013-01-29",7.49
"1530","2013-01-30",7.34
"1531","2013-01-31",7.47
"1532","2013-02-01",7.48
"1533","2013-02-04",7.4
"1534","2013-02-05",7.44
"1535","2013-02-06",7.47
"1536","2013-02-07",7.41
"1537","2013-02-08",7.47
"1538","2013-02-11",7.5
"1539","2013-02-12",7.49
"1540","2013-02-13",7.46
"1541","2013-02-14",7.56
"1542","2013-02-15",7.62
"1543","2013-02-19",7.58
"1544","2013-02-20",7.51
"1545","2013-02-21",7.51
"1546","2013-02-22",7.53
"1547","2013-02-25",7.36
"1548","2013-02-26",7.48
"1549","2013-02-27",7.55
"1550","2013-02-28",7.49
"1551","2013-03-01",7.49
"1552","2013-03-04",7.57
"1553","2013-03-05",7.59
"1554","2013-03-06",7.59
"1555","2013-03-07",7.57
"1556","2013-03-08",7.57
"1557","2013-03-11",7.48
"1558","2013-03-12",7.51
"1559","2013-03-13",7.48
"1560","2013-03-14",7.55
"1561","2013-03-15",7.51
"1562","2013-03-18",7.45
"1563","2013-03-19",7.51
"1564","2013-03-20",7.47
"1565","2013-03-21",7.42
"1566","2013-03-22",7.45
"1567","2013-03-25",7.44
"1568","2013-03-26",7.36
"1569","2013-03-27",7.42
"1570","2013-03-28",7.31
"1571","2013-04-01",7.24
"1572","2013-04-02",7.31
"1573","2013-04-03",7.28
"1574","2013-04-04",7.26
"1575","2013-04-05",7.33
"1576","2013-04-08",7.34
"1577","2013-04-09",7.28
"1578","2013-04-10",7.47
"1579","2013-04-11",7.4
"1580","2013-04-12",7.4
"1581","2013-04-15",7.27
"1582","2013-04-16",7.34
"1583","2013-04-17",7.25
"1584","2013-04-18",7.09
"1585","2013-04-19",7.24
"1586","2013-04-22",7.31
"1587","2013-04-23",7.3
"1588","2013-04-24",7.29
"1589","2013-04-25",7.37
"1590","2013-04-26",7.35
"1591","2013-04-29",7.44
"1592","2013-04-30",7.44
"1593","2013-05-01",7.14
"1594","2013-05-02",7.19
"1595","2013-05-03",7.24
"1596","2013-05-06",7.27
"1597","2013-05-07",7.24
"1598","2013-05-08",7.2
"1599","2013-05-09",7.22
"1600","2013-05-10",7.25
"1601","2013-05-13",7.26
"1602","2013-05-14",7.27
"1603","2013-05-15",7.3
"1604","2013-05-16",7.34
"1605","2013-05-17",7.37
"1606","2013-05-20",7.44
"1607","2013-05-21",7.46
"1608","2013-05-22",7.36
"1609","2013-05-23",7.37
"1610","2013-05-24",7.37
"1611","2013-05-28",7.28
"1612","2013-05-29",7.24
"1613","2013-05-30",7.33
"1614","2013-05-31",7.27
"1615","2013-06-03",7.33
"1616","2013-06-04",7.38
"1617","2013-06-05",7.32
"1618","2013-06-06",7.35
"1619","2013-06-07",7.4
"1620","2013-06-10",7.37
"1621","2013-06-11",7.35
"1622","2013-06-12",7.31
"1623","2013-06-13",7.35
"1624","2013-06-14",7.35
"1625","2013-06-17",7.37
"1626","2013-06-18",7.41
"1627","2013-06-19",7.37
"1628","2013-06-20",7.27
"1629","2013-06-21",7.27
"1630","2013-06-24",7.11
"1631","2013-06-25",7.18
"1632","2013-06-26",7.23
"1633","2013-06-27",7.38
"1634","2013-06-28",7.35
"1635","2013-07-01",7.38
"1636","2013-07-02",7.33
"1637","2013-07-03",7.32
"1638","2013-07-05",7.31
"1639","2013-07-08",7.32
"1640","2013-07-09",7.4
"1641","2013-07-10",7.42
"1642","2013-07-11",7.49
"1643","2013-07-12",7.45
"1644","2013-07-15",7.53
"1645","2013-07-16",7.48
"1646","2013-07-17",7.5
"1647","2013-07-18",7.48
"1648","2013-07-19",7.45
"1649","2013-07-22",7.4
"1650","2013-07-23",7.4
"1651","2013-07-24",7.38
"1652","2013-07-25",7.39
"1653","2013-07-26",7.38
"1654","2013-07-29",7.36
"1655","2013-07-30",7.31
"1656","2013-07-31",7.18
"1657","2013-08-01",7.22
"1658","2013-08-02",7.25
"1659","2013-08-05",7.31
"1660","2013-08-06",7.25
"1661","2013-08-07",7.22
"1662","2013-08-08",7.24
"1663","2013-08-09",7.23
"1664","2013-08-12",7.23
"1665","2013-08-13",7.25
"1666","2013-08-14",7.23
"1667","2013-08-15",7.17
"1668","2013-08-16",7.18
"1669","2013-08-19",7
"1670","2013-08-20",6.87
"1671","2013-08-21",6.82
"1672","2013-08-22",6.87
"1673","2013-08-23",7.03
"1674","2013-08-26",7.03
"1675","2013-08-27",7
"1676","2013-08-28",6.86
"1677","2013-08-29",6.92
"1678","2013-08-30",6.84
"1679","2013-09-03",6.91
"1680","2013-09-04",6.98
"1681","2013-09-05",7.02
"1682","2013-09-06",7.03
"1683","2013-09-09",7.11
"1684","2013-09-10",7.22
"1685","2013-09-11",7.22
"1686","2013-09-12",7.15
"1687","2013-09-13",7.17
"1688","2013-09-16",7.16
"1689","2013-09-17",7.2
"1690","2013-09-18",7.21
"1691","2013-09-19",7.19
"1692","2013-09-20",7.31
"1693","2013-09-23",7.22
"1694","2013-09-24",7.17
"1695","2013-09-25",7.15
"1696","2013-09-26",7.12
"1697","2013-09-27",7.09
"1698","2013-09-30",7.05
"1699","2013-10-01",7.06
"1700","2013-10-02",6.98
"1701","2013-10-03",6.87
"1702","2013-10-04",6.89
"1703","2013-10-07",6.84
"1704","2013-10-08",6.8
"1705","2013-10-09",6.98
"1706","2013-10-10",7.11
"1707","2013-10-11",7.16
"1708","2013-10-14",7.16
"1709","2013-10-15",7.15
"1710","2013-10-16",7.2
"1711","2013-10-17",7.28
"1712","2013-10-18",7.3
"1713","2013-10-21",7.25
"1714","2013-10-22",7.2
"1715","2013-10-23",7.26
"1716","2013-10-24",7.27
"1717","2013-10-25",7.25
"1718","2013-10-28",7.24
"1719","2013-10-29",7.27
"1720","2013-10-30",7.23
"1721","2013-10-31",7.07
"1722","2013-11-01",7.08
"1723","2013-11-04",7.08
"1724","2013-11-05",7.07
"1725","2013-11-06",7.14
"1726","2013-11-07",7.24
"1727","2013-11-08",7.3
"1728","2013-11-11",7.36
"1729","2013-11-12",7.3
"1730","2013-11-13",7.34
"1731","2013-11-14",7.32
"1732","2013-11-15",7.32
"1733","2013-11-18",7.34
"1734","2013-11-19",7.34
"1735","2013-11-20",7.33
"1736","2013-11-21",7.37
"1737","2013-11-22",7.38
"1738","2013-11-25",7.47
"1739","2013-11-26",7.55
"1740","2013-11-27",7.54
"1741","2013-11-29",7.59
"1742","2013-12-02",7.59
"1743","2013-12-03",7.56
"1744","2013-12-04",7.54
"1745","2013-12-05",7.55
"1746","2013-12-06",7.53
"1747","2013-12-09",7.53
"1748","2013-12-10",7.55
"1749","2013-12-11",7.54
"1750","2013-12-12",7.59
"1751","2013-12-13",7.65
"1752","2013-12-16",7.74
"1753","2013-12-17",7.75
"1754","2013-12-18",7.76
"1755","2013-12-19",7.72
"1756","2013-12-20",7.67
"1757","2013-12-23",7.75
"1758","2013-12-24",7.8
"1759","2013-12-26",7.86
"1760","2013-12-27",7.88
"1761","2013-12-30",7.92
"1762","2013-12-31",8.06
"1763","2014-01-02",8.04
"1764","2014-01-03",8.02
"1765","2014-01-06",8.04
"1766","2014-01-07",7.89
"1767","2014-01-08",8.05
"1768","2014-01-09",8.06
"1769","2014-01-10",8.05
"1770","2014-01-13",8.04
"1771","2014-01-14",8.1
"1772","2014-01-15",8.14
"1773","2014-01-16",8.15
"1774","2014-01-17",8.09
"1775","2014-01-21",8.19
"1776","2014-01-22",8.23
"1777","2014-01-23",8.34
"1778","2014-01-24",8.19
"1779","2014-01-27",8.03
"1780","2014-01-28",8.27
"1781","2014-01-29",8.08
"1782","2014-01-30",8.26
"1783","2014-01-31",8.13
"1784","2014-02-03",7.88
"1785","2014-02-04",7.98
"1786","2014-02-05",7.55
"1787","2014-02-06",7.41
"1788","2014-02-07",7.41
"1789","2014-02-10",7.43
"1790","2014-02-11",7.57
"1791","2014-02-12",7.87
"1792","2014-02-13",7.91
"1793","2014-02-14",7.83
"1794","2014-02-18",7.96
"1795","2014-02-19",7.89
"1796","2014-02-20",8.02
"1797","2014-02-21",8.07
"1798","2014-02-24",8.08
"1799","2014-02-25",7.95
"1800","2014-02-26",8
"1801","2014-02-27",8.11
"1802","2014-02-28",8.16
"1803","2014-03-03",8.21
"1804","2014-03-04",8.13
"1805","2014-03-05",8.15
"1806","2014-03-06",8.18
"1807","2014-03-07",8.25
"1808","2014-03-10",8.19
"1809","2014-03-11",8.18
"1810","2014-03-12",8.3
"1811","2014-03-13",8.23
"1812","2014-03-14",8.23
"1813","2014-03-17",8.28
"1814","2014-03-18",8.21
"1815","2014-03-19",8.21
"1816","2014-03-20",8.3
"1817","2014-03-21",8.28
"1818","2014-03-24",8.29
"1819","2014-03-25",8.28
"1820","2014-03-26",8.2
"1821","2014-03-27",8.17
"1822","2014-03-28",8.22
"1823","2014-03-31",8.27
"1824","2014-04-01",8.33
"1825","2014-04-02",8.34
"1826","2014-04-03",8.37
"1827","2014-04-04",8.27
"1828","2014-04-07",8.16
"1829","2014-04-08",8.14
"1830","2014-04-09",8.12
"1831","2014-04-10",7.8
"1832","2014-04-11",7.74
"1833","2014-04-14",7.84
"1834","2014-04-15",7.84
"1835","2014-04-16",7.87
"1836","2014-04-17",7.87
"1837","2014-04-21",7.85
"1838","2014-04-22",7.96
"1839","2014-04-23",7.95
"1840","2014-04-24",7.91
"1841","2014-04-25",7.84
"1842","2014-04-28",7.79
"1843","2014-04-29",7.77
"1844","2014-04-30",7.86
"1845","2014-05-01",7.86
"1846","2014-05-02",7.88
"1847","2014-05-05",7.91
"1848","2014-05-06",7.79
"1849","2014-05-07",7.76
"1850","2014-05-08",7.77
"1851","2014-05-09",7.81
"1852","2014-05-12",7.92
"1853","2014-05-13",7.87
"1854","2014-05-14",7.75
"1855","2014-05-15",7.78
"1856","2014-05-16",7.65
"1857","2014-05-19",7.73
"1858","2014-05-20",7.63
"1859","2014-05-21",7.68
"1860","2014-05-22",7.76
"1861","2014-05-23",7.79
"1862","2014-05-27",7.69
"1863","2014-05-28",7.72
"1864","2014-05-29",7.74
"1865","2014-05-30",7.73
"1866","2014-06-02",7.7
"1867","2014-06-03",7.71
"1868","2014-06-04",7.65
"1869","2014-06-05",7.7
"1870","2014-06-06",7.72
"1871","2014-06-09",7.68
"1872","2014-06-10",7.65
"1873","2014-06-11",7.65
"1874","2014-06-12",7.62
"1875","2014-06-13",7.58
"1876","2014-06-16",7.58
"1877","2014-06-17",7.57
"1878","2014-06-18",7.56
"1879","2014-06-19",7.51
"1880","2014-06-20",7.45
"1881","2014-06-23",7.42
"1882","2014-06-24",7.38
"1883","2014-06-25",7.29
"1884","2014-06-26",7.34
"1885","2014-06-27",7.38
"1886","2014-06-30",7.4
"1887","2014-07-01",7.54
"1888","2014-07-02",7.61
"1889","2014-07-03",7.61
"1890","2014-07-07",7.52
"1891","2014-07-08",7.39
"1892","2014-07-09",7.43
"1893","2014-07-10",7.38
"1894","2014-07-11",7.39
"1895","2014-07-14",7.4
"1896","2014-07-15",7.37
"1897","2014-07-16",7.41
"1898","2014-07-17",7.35
"1899","2014-07-18",7.4
"1900","2014-07-21",7.43
"1901","2014-07-22",7.42
"1902","2014-07-23",7.41
"1903","2014-07-24",7.43
"1904","2014-07-25",7.44
"1905","2014-07-28",7.43
"1906","2014-07-29",7.46
"1907","2014-07-30",7.37
"1908","2014-07-31",7.31
"1909","2014-08-01",7.41
"1910","2014-08-04",7.32
"1911","2014-08-05",7.3
"1912","2014-08-06",7.32
"1913","2014-08-07",7.3
"1914","2014-08-08",7.33
"1915","2014-08-11",7.35
"1916","2014-08-12",7.5
"1917","2014-08-13",7.56
"1918","2014-08-14",7.53
"1919","2014-08-15",7.6
"1920","2014-08-18",7.6
"1921","2014-08-19",7.6
"1922","2014-08-20",7.64
"1923","2014-08-21",7.7
"1924","2014-08-22",7.6
"1925","2014-08-25",7.63
"1926","2014-08-26",7.62
"1927","2014-08-27",7.63
"1928","2014-08-28",7.59
"1929","2014-08-29",7.68
"1930","2014-09-02",7.66
"1931","2014-09-03",7.65
"1932","2014-09-04",7.69
"1933","2014-09-05",7.65
