"","date","RENN"
"95","2011-09-16",100.050003
"96","2011-09-19",90.300003
"97","2011-09-20",82.650002
"98","2011-09-21",82.800003
"99","2011-09-22",75.300003
"100","2011-09-23",79.050003
"101","2011-09-26",80.25
"102","2011-09-27",83.849998
"103","2011-09-28",86.849998
"104","2011-09-29",87.75
"105","2011-09-30",76.5
"106","2011-10-03",71.849998
"107","2011-10-04",74.550003
"108","2011-10-05",75.300003
"109","2011-10-06",82.349998
"110","2011-10-07",82.349998
"111","2011-10-10",82.5
"112","2011-10-11",85.199997
"113","2011-10-12",87.150002
"114","2011-10-13",87
"115","2011-10-14",86.25
"116","2011-10-17",85.5
"117","2011-10-18",84.75
"118","2011-10-19",84.900002
"119","2011-10-20",85.949997
"120","2011-10-21",86.099998
"121","2011-10-24",92.400002
"122","2011-10-25",89.550003
"123","2011-10-26",89.25
"124","2011-10-27",93.449997
"125","2011-10-28",105.300003
"126","2011-10-31",105.599998
"127","2011-11-01",92.400002
"128","2011-11-02",92.400002
"129","2011-11-03",86.099998
"130","2011-11-04",79.199997
"131","2011-11-07",76.349998
"132","2011-11-08",79.5
"133","2011-11-09",77.25
"134","2011-11-10",76.199997
"135","2011-11-11",74.400002
"136","2011-11-14",71.25
"137","2011-11-15",69
"138","2011-11-16",67.800003
"139","2011-11-17",64.800003
"140","2011-11-18",64.199997
"141","2011-11-21",58.5
"142","2011-11-22",59.700001
"143","2011-11-23",56.25
"144","2011-11-25",55.650002
"145","2011-11-28",54
"146","2011-11-29",56.549999
"147","2011-11-30",55.5
"148","2011-12-01",54.900002
"149","2011-12-02",56.849998
"150","2011-12-05",54.599998
"151","2011-12-06",54.900002
"152","2011-12-07",54
"153","2011-12-08",54.299999
"154","2011-12-09",55.200001
"155","2011-12-12",54.599998
"156","2011-12-13",53.849998
"157","2011-12-14",54
"158","2011-12-15",52.049999
"159","2011-12-16",51.75
"160","2011-12-19",49.5
"161","2011-12-20",49.349998
"162","2011-12-21",49.200001
"163","2011-12-22",51
"164","2011-12-23",50.25
"165","2011-12-27",51.450001
"166","2011-12-28",49.5
"167","2011-12-29",49.5
"168","2011-12-30",53.25
"169","2012-01-03",55.049999
"170","2012-01-04",53.700001
"171","2012-01-05",53.849998
"172","2012-01-06",52.200001
"173","2012-01-09",51
"174","2012-01-10",52.349998
"175","2012-01-11",57.75
"176","2012-01-12",61.049999
"177","2012-01-13",58.5
"178","2012-01-17",61.799999
"179","2012-01-18",61.5
"180","2012-01-19",63.299999
"181","2012-01-20",64.349998
"182","2012-01-23",64.5
"183","2012-01-24",61.950001
"184","2012-01-25",63
"185","2012-01-26",62.400002
"186","2012-01-27",78.75
"187","2012-01-30",94.650002
"188","2012-01-31",83.25
"189","2012-02-01",75.150002
"190","2012-02-02",81.300003
"191","2012-02-03",78.300003
"192","2012-02-06",73.800003
"193","2012-02-07",78.449997
"194","2012-02-08",77.849998
"195","2012-02-09",78.300003
"196","2012-02-10",78
"197","2012-02-13",80.699997
"198","2012-02-14",81.599998
"199","2012-02-15",80.400002
"200","2012-02-16",82.650002
"201","2012-02-17",81.449997
"202","2012-02-21",80.849998
"203","2012-02-22",78.900002
"204","2012-02-23",77.849998
"205","2012-02-24",78.599998
"206","2012-02-27",77.099998
"207","2012-02-28",81.900002
"208","2012-02-29",81.75
"209","2012-03-01",82.199997
"210","2012-03-02",85.199997
"211","2012-03-05",81.150002
"212","2012-03-06",77.400002
"213","2012-03-07",78
"214","2012-03-08",80.25
"215","2012-03-09",81
"216","2012-03-12",84.150002
"217","2012-03-13",82.800003
"218","2012-03-14",80.25
"219","2012-03-15",80.550003
"220","2012-03-16",79.349998
"221","2012-03-19",79.949997
"222","2012-03-20",81.300003
"223","2012-03-21",79.800003
"224","2012-03-22",79.5
"225","2012-03-23",79.5
"226","2012-03-26",79.949997
"227","2012-03-27",82.5
"228","2012-03-28",80.25
"229","2012-03-29",82.800003
"230","2012-03-30",82.800003
"231","2012-04-02",84.599998
"232","2012-04-03",82.199997
"233","2012-04-04",80.25
"234","2012-04-05",81.900002
"235","2012-04-09",83.099998
"236","2012-04-10",86.849998
"237","2012-04-11",92.550003
"238","2012-04-12",102.900002
"239","2012-04-13",109.949997
"240","2012-04-16",107.099998
"241","2012-04-17",103.050003
"242","2012-04-18",103.650002
"243","2012-04-19",105.75
"244","2012-04-20",106.949997
"245","2012-04-23",101.550003
"246","2012-04-24",94.800003
"247","2012-04-25",96.150002
"248","2012-04-26",96.150002
"249","2012-04-27",93.150002
"250","2012-04-30",91.5
"251","2012-05-01",94.949997
"252","2012-05-02",99
"253","2012-05-03",95.099998
"254","2012-05-04",100.5
"255","2012-05-07",96
"256","2012-05-08",92.099998
"257","2012-05-09",87.300003
"258","2012-05-10",90.150002
"259","2012-05-11",85.349998
"260","2012-05-14",82.349998
"261","2012-05-15",87.599998
"262","2012-05-16",93.75
"263","2012-05-17",93.599998
"264","2012-05-18",73.949997
"265","2012-05-21",71.099998
"266","2012-05-22",70.5
"267","2012-05-23",72
"268","2012-05-24",71.25
"269","2012-05-25",71.099998
"270","2012-05-29",70.349998
"271","2012-05-30",68.25
"272","2012-05-31",71.25
"273","2012-06-01",67.199997
"274","2012-06-04",64.5
"275","2012-06-05",65.699997
"276","2012-06-06",67.650002
"277","2012-06-07",66.150002
"278","2012-06-08",67.349998
"279","2012-06-11",68.25
"280","2012-06-12",68.849998
"281","2012-06-13",68.400002
"282","2012-06-14",66.900002
"283","2012-06-15",67.650002
"284","2012-06-18",70.800003
"285","2012-06-19",69.449997
"286","2012-06-20",68.25
"287","2012-06-21",67.5
"288","2012-06-22",68.550003
"289","2012-06-25",69
"290","2012-06-26",70.5
"291","2012-06-27",70.800003
"292","2012-06-28",67.800003
"293","2012-06-29",67.650002
"294","2012-07-02",66.150002
"295","2012-07-03",66
"296","2012-07-05",67.199997
"297","2012-07-06",66.75
"298","2012-07-09",64.949997
"299","2012-07-10",63.900002
"300","2012-07-11",64.050003
"301","2012-07-12",63.75
"302","2012-07-13",64.5
"303","2012-07-16",64.349998
"304","2012-07-17",62.099998
"305","2012-07-18",63.75
"306","2012-07-19",63
"307","2012-07-20",62.700001
"308","2012-07-23",61.5
"309","2012-07-24",61.650002
"310","2012-07-25",61.650002
"311","2012-07-26",58.5
"312","2012-07-27",58.200001
"313","2012-07-30",55.799999
"314","2012-07-31",56.25
"315","2012-08-01",55.950001
"316","2012-08-02",55.5
"317","2012-08-03",56.400002
"318","2012-08-06",63
"319","2012-08-07",61.650002
"320","2012-08-08",59.700001
"321","2012-08-09",59.549999
"322","2012-08-10",59.849998
"323","2012-08-13",59.549999
"324","2012-08-14",59.400002
"325","2012-08-15",59.700001
"326","2012-08-16",59.700001
"327","2012-08-17",60.599998
"328","2012-08-20",60
"329","2012-08-21",59.849998
"330","2012-08-22",59.25
"331","2012-08-23",59.400002
"332","2012-08-24",58.799999
"333","2012-08-27",57.75
"334","2012-08-28",57.75
"335","2012-08-29",57.75
"336","2012-08-30",57.75
"337","2012-08-31",57.450001
"338","2012-09-04",53.400002
"339","2012-09-05",53.400002
"340","2012-09-06",55.349998
"341","2012-09-07",57.299999
"342","2012-09-10",56.549999
"343","2012-09-11",56.549999
"344","2012-09-12",57.150002
"345","2012-09-13",58.799999
"346","2012-09-14",60.299999
"347","2012-09-17",59.549999
"348","2012-09-18",60
"349","2012-09-19",63
"350","2012-09-20",62.400002
"351","2012-09-21",62.25
"352","2012-09-24",59.25
"353","2012-09-25",58.799999
"354","2012-09-26",57.75
"355","2012-09-27",59.549999
"356","2012-09-28",60.450001
"357","2012-10-01",58.950001
"358","2012-10-02",59.849998
"359","2012-10-03",58.950001
"360","2012-10-04",60
"361","2012-10-05",59.400002
"362","2012-10-08",57.599998
"363","2012-10-09",57
"364","2012-10-10",57
"365","2012-10-11",56.700001
"366","2012-10-12",55.650002
"367","2012-10-15",55.200001
"368","2012-10-16",53.099998
"369","2012-10-17",52.799999
"370","2012-10-18",52.049999
"371","2012-10-19",50.400002
"372","2012-10-22",51.900002
"373","2012-10-23",52.349998
"374","2012-10-24",53.400002
"375","2012-10-25",52.799999
"376","2012-10-26",51.150002
"377","2012-10-31",49.049999
"378","2012-11-01",49.799999
"379","2012-11-02",48.900002
"380","2012-11-05",49.200001
"381","2012-11-06",49.950001
"382","2012-11-07",48.150002
"383","2012-11-08",50.700001
"384","2012-11-09",51.150002
"385","2012-11-12",51.75
"386","2012-11-13",50.700001
"387","2012-11-14",50.700001
"388","2012-11-15",50.099998
"389","2012-11-16",50.700001
"390","2012-11-19",51.299999
"391","2012-11-20",49.950001
"392","2012-11-21",50.400002
"393","2012-11-23",51
"394","2012-11-26",51.599998
"395","2012-11-27",50.849998
"396","2012-11-28",51.299999
"397","2012-11-29",52.200001
"398","2012-11-30",51.450001
"399","2012-12-03",48.150002
"400","2012-12-04",47.25
"401","2012-12-05",46.950001
"402","2012-12-06",46.5
"403","2012-12-07",46.5
"404","2012-12-10",46.650002
"405","2012-12-11",46.950001
"406","2012-12-12",47.849998
"407","2012-12-13",47.25
"408","2012-12-14",48.450001
"409","2012-12-17",48.75
"410","2012-12-18",51.450001
"411","2012-12-19",51.900002
"412","2012-12-20",49.799999
"413","2012-12-21",50.700001
"414","2012-12-24",49.650002
"415","2012-12-26",50.849998
"416","2012-12-27",49.349998
"417","2012-12-28",49.5
"418","2012-12-31",51.75
"419","2013-01-02",52.200001
"420","2013-01-03",54.900002
"421","2013-01-04",56.400002
"422","2013-01-07",57.900002
"423","2013-01-08",54.299999
"424","2013-01-09",55.799999
"425","2013-01-10",57.75
"426","2013-01-11",57.299999
"427","2013-01-14",56.400002
"428","2013-01-15",54.599998
"429","2013-01-16",52.349998
"430","2013-01-17",50.849998
"431","2013-01-18",51.75
"432","2013-01-22",52.799999
"433","2013-01-23",54.450001
"434","2013-01-24",53.25
"435","2013-01-25",52.200001
"436","2013-01-28",53.700001
"437","2013-01-29",51.75
"438","2013-01-30",51
"439","2013-01-31",50.25
"440","2013-02-01",50.400002
"441","2013-02-04",47.549999
"442","2013-02-05",48.150002
"443","2013-02-06",49.799999
"444","2013-02-07",48
"445","2013-02-08",48.450001
"446","2013-02-11",48.75
"447","2013-02-12",48.450001
"448","2013-02-13",48.450001
"449","2013-02-14",50.400002
"450","2013-02-15",48.450001
"451","2013-02-19",48.150002
"452","2013-02-20",47.25
"453","2013-02-21",45.299999
"454","2013-02-22",45.299999
"455","2013-02-25",45.299999
"456","2013-02-26",44.400002
"457","2013-02-27",45.150002
"458","2013-02-28",44.400002
"459","2013-03-01",43.650002
"460","2013-03-04",44.25
"461","2013-03-05",45
"462","2013-03-06",44.549999
"463","2013-03-07",44.849998
"464","2013-03-08",46.049999
"465","2013-03-11",45.450001
"466","2013-03-12",46.049999
"467","2013-03-13",48.150002
"468","2013-03-14",47.849998
"469","2013-03-15",44.549999
"470","2013-03-18",44.549999
"471","2013-03-19",44.549999
"472","2013-03-20",45.599998
"473","2013-03-21",44.700001
"474","2013-03-22",44.25
"475","2013-03-25",44.25
"476","2013-03-26",44.099998
"477","2013-03-27",44.549999
"478","2013-03-28",43.349998
"479","2013-04-01",41.400002
"480","2013-04-02",41.700001
"481","2013-04-03",41.549999
"482","2013-04-04",41.549999
"483","2013-04-05",41.400002
"484","2013-04-08",40.950001
"485","2013-04-09",42
"486","2013-04-10",42.75
"487","2013-04-11",42.599998
"488","2013-04-12",43.799999
"489","2013-04-15",42
"490","2013-04-16",41.700001
"491","2013-04-17",41.25
"492","2013-04-18",40.799999
"493","2013-04-19",40.5
"494","2013-04-22",39
"495","2013-04-23",41.25
"496","2013-04-24",40.950001
"497","2013-04-25",41.400002
"498","2013-04-26",42.900002
"499","2013-04-29",41.849998
"500","2013-04-30",42
"501","2013-05-01",41.25
"502","2013-05-02",41.549999
"503","2013-05-03",41.849998
"504","2013-05-06",46.5
"505","2013-05-07",45
"506","2013-05-08",45.450001
"507","2013-05-09",45.599998
"508","2013-05-10",45.75
"509","2013-05-13",44.849998
"510","2013-05-14",45
"511","2013-05-15",42.75
"512","2013-05-16",42.299999
"513","2013-05-17",42.75
"514","2013-05-20",45.150002
"515","2013-05-21",44.700001
"516","2013-05-22",43.950001
"517","2013-05-23",43.650002
"518","2013-05-24",44.700001
"519","2013-05-28",44.700001
"520","2013-05-29",45.299999
"521","2013-05-30",46.049999
"522","2013-05-31",47.400002
"523","2013-06-03",48.150002
"524","2013-06-04",47.549999
"525","2013-06-05",48
"526","2013-06-06",48.150002
"527","2013-06-07",49.799999
"528","2013-06-10",50.849998
"529","2013-06-11",50.400002
"530","2013-06-12",50.549999
"531","2013-06-13",50.099998
"532","2013-06-14",48.150002
"533","2013-06-17",48.599998
"534","2013-06-18",48.150002
"535","2013-06-19",47.549999
"536","2013-06-20",45.75
"537","2013-06-21",44.25
"538","2013-06-24",41.400002
"539","2013-06-25",42.150002
"540","2013-06-26",42.299999
"541","2013-06-27",42.599998
"542","2013-06-28",44.849998
"543","2013-07-01",45.450001
"544","2013-07-02",44.700001
"545","2013-07-03",44.549999
"546","2013-07-05",44.099998
"547","2013-07-08",44.700001
"548","2013-07-09",44.25
"549","2013-07-10",45.299999
"550","2013-07-11",45.900002
"551","2013-07-12",46.5
"552","2013-07-15",46.799999
"553","2013-07-16",47.549999
"554","2013-07-17",49.349998
"555","2013-07-18",49.049999
"556","2013-07-19",46.950001
"557","2013-07-22",46.950001
"558","2013-07-23",48.150002
"559","2013-07-24",48.599998
"560","2013-07-25",48.900002
"561","2013-07-26",48.299999
"562","2013-07-29",50.25
"563","2013-07-30",50.25
"564","2013-07-31",49.950001
"565","2013-08-01",59.700001
"566","2013-08-02",56.700001
"567","2013-08-05",60
"568","2013-08-06",58.349998
"569","2013-08-07",58.049999
"570","2013-08-08",58.799999
"571","2013-08-09",57.75
"572","2013-08-12",59.549999
"573","2013-08-13",68.699997
"574","2013-08-14",63
"575","2013-08-15",55.799999
"576","2013-08-16",53.849998
"577","2013-08-19",51.900002
"578","2013-08-20",50.400002
"579","2013-08-21",50.400002
"580","2013-08-22",51
"581","2013-08-23",53.400002
"582","2013-08-26",51.900002
"583","2013-08-27",49.950001
"584","2013-08-28",50.25
"585","2013-08-29",49.950001
"586","2013-08-30",48.900002
"587","2013-09-03",49.349998
"588","2013-09-04",50.700001
"589","2013-09-05",51.299999
"590","2013-09-06",50.700001
"591","2013-09-09",52.049999
"592","2013-09-10",52.200001
"593","2013-09-11",52.5
"594","2013-09-12",54.150002
"595","2013-09-13",53.099998
"596","2013-09-16",52.5
"597","2013-09-17",52.5
"598","2013-09-18",53.099998
"599","2013-09-19",52.950001
"600","2013-09-20",52.049999
"601","2013-09-23",50.549999
"602","2013-09-24",50.099998
"603","2013-09-25",50.700001
"604","2013-09-26",51.299999
"605","2013-09-27",50.549999
"606","2013-09-30",50.549999
"607","2013-10-01",54.599998
"608","2013-10-02",58.799999
"609","2013-10-03",57.450001
"610","2013-10-04",60.599998
"611","2013-10-07",61.799999
"612","2013-10-08",55.349998
"613","2013-10-09",55.799999
"614","2013-10-10",56.25
"615","2013-10-11",56.099998
"616","2013-10-14",56.099998
"617","2013-10-15",55.5
"618","2013-10-16",54.599998
"619","2013-10-17",55.049999
"620","2013-10-18",56.549999
"621","2013-10-21",58.200001
"622","2013-10-22",59.099998
"623","2013-10-23",56.25
"624","2013-10-24",55.950001
"625","2013-10-25",55.650002
"626","2013-10-28",51.75
"627","2013-10-29",51.150002
"628","2013-10-30",50.700001
"629","2013-10-31",49.650002
"630","2013-11-01",51
"631","2013-11-04",50.849998
"632","2013-11-05",51.150002
"633","2013-11-06",50.25
"634","2013-11-07",48.75
"635","2013-11-08",49.200001
"636","2013-11-11",48.75
"637","2013-11-12",51.599998
"638","2013-11-13",51.450001
"639","2013-11-14",52.049999
"640","2013-11-15",52.650002
"641","2013-11-18",51.299999
"642","2013-11-19",49.5
"643","2013-11-20",51
"644","2013-11-21",49.5
"645","2013-11-22",50.099998
"646","2013-11-25",49.650002
"647","2013-11-26",49.799999
"648","2013-11-27",50.25
"649","2013-11-29",44.700001
"650","2013-12-02",42.299999
"651","2013-12-03",43.799999
"652","2013-12-04",44.400002
"653","2013-12-05",45.75
"654","2013-12-06",45.150002
"655","2013-12-09",43.049999
"656","2013-12-10",44.400002
"657","2013-12-11",43.650002
"658","2013-12-12",44.25
"659","2013-12-13",43.650002
"660","2013-12-16",44.25
"661","2013-12-17",43.950001
"662","2013-12-18",45.599998
"663","2013-12-19",44.700001
"664","2013-12-20",44.849998
"665","2013-12-23",45.299999
"666","2013-12-24",45
"667","2013-12-26",45.299999
"668","2013-12-27",47.099998
"669","2013-12-30",46.5
"670","2013-12-31",45.75
"671","2014-01-02",47.549999
"672","2014-01-03",47.849998
"673","2014-01-06",50.099998
"674","2014-01-07",49.349998
"675","2014-01-08",50.400002
"676","2014-01-09",48.900002
"677","2014-01-10",47.700001
"678","2014-01-13",47.700001
"679","2014-01-14",48.599998
"680","2014-01-15",48.75
"681","2014-01-16",49.349998
"682","2014-01-17",48
"683","2014-01-21",48
"684","2014-01-22",48.299999
"685","2014-01-23",47.099998
"686","2014-01-24",48
"687","2014-01-27",45.900002
"688","2014-01-28",48.150002
"689","2014-01-29",48.150002
"690","2014-01-30",48
"691","2014-01-31",48.150002
"692","2014-02-03",47.25
"693","2014-02-04",47.849998
"694","2014-02-05",47.400002
"695","2014-02-06",48.150002
"696","2014-02-07",48.299999
"697","2014-02-10",51
"698","2014-02-11",51.299999
"699","2014-02-12",51.299999
"700","2014-02-13",51.150002
"701","2014-02-14",50.700001
"702","2014-02-18",56.400002
"703","2014-02-19",53.25
"704","2014-02-20",53.099998
"705","2014-02-21",52.349998
"706","2014-02-24",52.799999
"707","2014-02-25",50.099998
"708","2014-02-26",51.450001
"709","2014-02-27",54.75
"710","2014-02-28",54.150002
"711","2014-03-03",53.400002
"712","2014-03-04",58.5
"713","2014-03-05",71.699997
"714","2014-03-06",67.050003
"715","2014-03-07",63.150002
"716","2014-03-10",59.549999
"717","2014-03-11",57.150002
"718","2014-03-12",60.450001
"719","2014-03-13",56.700001
"720","2014-03-14",56.400002
"721","2014-03-17",56.849998
"722","2014-03-18",56.549999
"723","2014-03-19",51
"724","2014-03-20",49.650002
"725","2014-03-21",48.299999
"726","2014-03-24",48
"727","2014-03-25",47.849998
"728","2014-03-26",47.700001
"729","2014-03-27",47.700001
"730","2014-03-28",47.549999
"731","2014-03-31",49.049999
"732","2014-04-01",49.200001
"733","2014-04-02",49.049999
"734","2014-04-03",49.5
"735","2014-04-04",49.5
"736","2014-04-07",49.5
"737","2014-04-08",50.099998
"738","2014-04-09",50.549999
"739","2014-04-10",49.5
"740","2014-04-11",49.200001
"741","2014-04-14",48.900002
"742","2014-04-15",48.900002
"743","2014-04-16",50.25
"744","2014-04-17",50.849998
"745","2014-04-21",51.450001
"746","2014-04-22",51
"747","2014-04-23",50.700001
"748","2014-04-24",49.349998
"749","2014-04-25",49.349998
"750","2014-04-28",48.599998
"751","2014-04-29",49.349998
"752","2014-04-30",49.349998
"753","2014-05-01",49.799999
"754","2014-05-02",49.349998
"755","2014-05-05",49.799999
"756","2014-05-06",48.450001
"757","2014-05-07",48.900002
"758","2014-05-08",49.200001
"759","2014-05-09",49.349998
"760","2014-05-12",49.349998
"761","2014-05-13",49.5
"762","2014-05-14",49.049999
"763","2014-05-15",49.349998
"764","2014-05-16",49.349998
"765","2014-05-19",49.349998
"766","2014-05-20",49.200001
"767","2014-05-21",47.549999
"768","2014-05-22",49.200001
"769","2014-05-23",51.150002
"770","2014-05-27",50.549999
"771","2014-05-28",50.099998
"772","2014-05-29",51.900002
"773","2014-05-30",50.700001
"774","2014-06-02",51.450001
"775","2014-06-03",50.099998
"776","2014-06-04",49.950001
"777","2014-06-05",49.950001
"778","2014-06-06",49.950001
"779","2014-06-09",50.099998
"780","2014-06-10",50.099998
"781","2014-06-11",49.650002
"782","2014-06-12",49.650002
"783","2014-06-13",49.5
"784","2014-06-16",49.349998
"785","2014-06-17",50.099998
"786","2014-06-18",50.549999
"787","2014-06-19",50.099998
"788","2014-06-20",49.650002
"789","2014-06-23",50.25
"790","2014-06-24",49.950001
"791","2014-06-25",49.950001
"792","2014-06-26",49.950001
"793","2014-06-27",49.799999
"794","2014-06-30",50.099998
"795","2014-07-01",50.849998
"796","2014-07-02",51.150002
"797","2014-07-03",51.150002
"798","2014-07-07",49.5
"799","2014-07-08",48
"800","2014-07-09",47.700001
"801","2014-07-10",47.400002
"802","2014-07-11",48
"803","2014-07-14",48.150002
"804","2014-07-15",48.75
"805","2014-07-16",49.049999
"806","2014-07-17",49.650002
"807","2014-07-18",49.349998
"808","2014-07-21",47.549999
"809","2014-07-22",48.450001
"810","2014-07-23",48
"811","2014-07-24",49.200001
"812","2014-07-25",49.5
"813","2014-07-28",48.450001
"814","2014-07-29",48.599998
"815","2014-07-30",49.349998
"816","2014-07-31",49.349998
"817","2014-08-01",48.75
"818","2014-08-04",49.349998
"819","2014-08-05",48.900002
"820","2014-08-06",48.599998
"821","2014-08-07",48
"822","2014-08-08",47.849998
"823","2014-08-11",49.049999
"824","2014-08-12",48.450001
"825","2014-08-13",48.150002
"826","2014-08-14",48
"827","2014-08-15",48
"828","2014-08-18",48.150002
"829","2014-08-19",48.299999
"830","2014-08-20",48.450001
"831","2014-08-21",48.599998
"832","2014-08-22",48.450001
"833","2014-08-25",49.049999
"834","2014-08-26",50.549999
"835","2014-08-27",51.150002
"836","2014-08-28",50.400002
"837","2014-08-29",50.099998
"838","2014-09-02",52.349998
"839","2014-09-03",52.5
"840","2014-09-04",51.75
"841","2014-09-05",52.349998
"842","2014-09-08",52.200001
"843","2014-09-09",51.450001
"844","2014-09-10",51.299999
"845","2014-09-11",51
"846","2014-09-12",52.799999
"847","2014-09-15",50.700001
"848","2014-09-16",49.349998
"849","2014-09-17",51.150002
"850","2014-09-18",51.599998
"851","2014-09-19",50.400002
"852","2014-09-22",49.5
"853","2014-09-23",49.950001
"854","2014-09-24",51
"855","2014-09-25",49.799999
"856","2014-09-26",51.450001
"857","2014-09-29",51.900002
"858","2014-09-30",51.599998
"859","2014-10-01",48.75
"860","2014-10-02",49.650002
"861","2014-10-03",49.799999
"862","2014-10-06",48.599998
"863","2014-10-07",48.599998
"864","2014-10-08",48.299999
"865","2014-10-09",48.450001
"866","2014-10-10",47.700001
"867","2014-10-13",47.849998
"868","2014-10-14",47.849998
"869","2014-10-15",47.549999
"870","2014-10-16",47.099998
"871","2014-10-17",47.700001
"872","2014-10-20",49.349998
"873","2014-10-21",49.5
"874","2014-10-22",48.900002
"875","2014-10-23",50.25
"876","2014-10-24",51.150002
"877","2014-10-27",50.25
"878","2014-10-28",50.400002
"879","2014-10-29",50.849998
"880","2014-10-30",49.950001
"881","2014-10-31",52.049999
"882","2014-11-03",49.049999
"883","2014-11-04",49.049999
"884","2014-11-05",47.700001
"885","2014-11-06",47.549999
"886","2014-11-07",47.549999
"887","2014-11-10",48.450001
"888","2014-11-11",47.549999
"889","2014-11-12",48
"890","2014-11-13",47.25
"891","2014-11-14",47.700001
"892","2014-11-17",46.950001
"893","2014-11-18",44.400002
"894","2014-11-19",43.5
"895","2014-11-20",44.400002
"896","2014-11-21",39.900002
"897","2014-11-24",40.200001
"898","2014-11-25",40.5
"899","2014-11-26",42.299999
"900","2014-11-28",43.049999
"901","2014-12-01",40.5
"902","2014-12-02",40.349998
"903","2014-12-03",40.5
"904","2014-12-04",38.400002
"905","2014-12-05",39.75
"906","2014-12-08",39.150002
"907","2014-12-09",39.450001
"908","2014-12-10",38.849998
"909","2014-12-11",39.299999
"910","2014-12-12",37.950001
"911","2014-12-15",37.049999
"912","2014-12-16",37.349998
"913","2014-12-17",39.150002
"914","2014-12-18",39.450001
"915","2014-12-19",41.25
"916","2014-12-22",39.75
"917","2014-12-23",39
"918","2014-12-24",39.150002
"919","2014-12-26",39.75
"920","2014-12-29",39
"921","2014-12-30",38.400002
"922","2014-12-31",37.650002
"923","2015-01-02",40.349998
"924","2015-01-05",39.900002
"925","2015-01-06",38.700001
"926","2015-01-07",38.849998
"927","2015-01-08",39.299999
"928","2015-01-09",39.299999
"929","2015-01-12",40.049999
"930","2015-01-13",39
"931","2015-01-14",39
"932","2015-01-15",38.700001
"933","2015-01-16",38.849998
"934","2015-01-20",38.700001
"935","2015-01-21",39
"936","2015-01-22",38.549999
"937","2015-01-23",38.700001
"938","2015-01-26",38.849998
"939","2015-01-27",38.25
"940","2015-01-28",38.400002
"941","2015-01-29",38.700001
"942","2015-01-30",38.700001
"943","2015-02-02",37.950001
"944","2015-02-03",38.700001
"945","2015-02-04",39.599998
"946","2015-02-05",40.349998
"947","2015-02-06",39.900002
"948","2015-02-09",39.450001
"949","2015-02-10",39
"950","2015-02-11",39.75
"951","2015-02-12",39.900002
"952","2015-02-13",39.599998
"953","2015-02-17",38.700001
"954","2015-02-18",38.700001
"955","2015-02-19",38.849998
"956","2015-02-20",39.150002
"957","2015-02-23",38.700001
"958","2015-02-24",38.700001
"959","2015-02-25",39
