"","date","TCBI"
"70","2007-04-13",20.120001
"71","2007-04-16",20.620001
"72","2007-04-17",20.440001
"73","2007-04-18",19.9
"74","2007-04-19",21
"75","2007-04-20",21.190001
"76","2007-04-23",21.379999
"77","2007-04-24",21.27
"78","2007-04-25",21.219999
"79","2007-04-26",21.16
"80","2007-04-27",21.200001
"81","2007-04-30",20.309999
"82","2007-05-01",21.24
"83","2007-05-02",21.93
"84","2007-05-03",21.85
"85","2007-05-04",22.190001
"86","2007-05-07",22.360001
"87","2007-05-08",22.57
"88","2007-05-09",22.66
"89","2007-05-10",22.129999
"90","2007-05-11",22.76
"91","2007-05-14",22.73
"92","2007-05-15",22.24
"93","2007-05-16",22.49
"94","2007-05-17",22.360001
"95","2007-05-18",22.889999
"96","2007-05-21",23.290001
"97","2007-05-22",23.01
"98","2007-05-23",22.540001
"99","2007-05-24",22.299999
"100","2007-05-25",22.41
"101","2007-05-29",22.52
"102","2007-05-30",22.51
"103","2007-05-31",22.530001
"104","2007-06-01",22.639999
"105","2007-06-04",22.48
"106","2007-06-05",22.219999
"107","2007-06-06",22.08
"108","2007-06-07",21.809999
"109","2007-06-08",22.07
"110","2007-06-11",22.27
"111","2007-06-12",22.01
"112","2007-06-13",22.17
"113","2007-06-14",22.370001
"114","2007-06-15",22.700001
"115","2007-06-18",22.700001
"116","2007-06-19",22.49
"117","2007-06-20",22.23
"118","2007-06-21",22.1
"119","2007-06-22",22.209999
"120","2007-06-25",21.51
"121","2007-06-26",21.969999
"122","2007-06-27",22
"123","2007-06-28",21.959999
"124","2007-06-29",22.35
"125","2007-07-02",22.610001
"126","2007-07-03",22.610001
"127","2007-07-05",22.41
"128","2007-07-06",22.51
"129","2007-07-09",22.709999
"130","2007-07-10",21.84
"131","2007-07-11",21.799999
"132","2007-07-12",22.17
"133","2007-07-13",22
"134","2007-07-16",21.610001
"135","2007-07-17",21.43
"136","2007-07-18",21.530001
"137","2007-07-19",22.940001
"138","2007-07-20",22.43
"139","2007-07-23",22.469999
"140","2007-07-24",21.76
"141","2007-07-25",21.49
"142","2007-07-26",20.940001
"143","2007-07-27",20.370001
"144","2007-07-30",20.559999
"145","2007-07-31",19.860001
"146","2007-08-01",19.959999
"147","2007-08-02",20.209999
"148","2007-08-03",19.440001
"149","2007-08-06",20.24
"150","2007-08-07",20.129999
"151","2007-08-08",21.09
"152","2007-08-09",19.969999
"153","2007-08-10",19.629999
"154","2007-08-13",20.49
"155","2007-08-14",20.33
"156","2007-08-15",20.32
"157","2007-08-16",22
"158","2007-08-17",22.709999
"159","2007-08-20",22.26
"160","2007-08-21",22.85
"161","2007-08-22",23
"162","2007-08-23",21.74
"163","2007-08-24",21.99
"164","2007-08-27",21.75
"165","2007-08-28",21.209999
"166","2007-08-29",22.1
"167","2007-08-30",21.700001
"168","2007-08-31",21.82
"169","2007-09-04",22.040001
"170","2007-09-05",21.360001
"171","2007-09-06",21.52
"172","2007-09-07",20.82
"173","2007-09-10",20.809999
"174","2007-09-11",21.34
"175","2007-09-12",21.559999
"176","2007-09-13",21.559999
"177","2007-09-14",21.68
"178","2007-09-17",21.76
"179","2007-09-18",22.27
"180","2007-09-19",21.959999
"181","2007-09-20",21.68
"182","2007-09-21",21.82
"183","2007-09-24",22.200001
"184","2007-09-25",22.33
"185","2007-09-26",22.5
"186","2007-09-27",22.389999
"187","2007-09-28",21.74
"188","2007-10-01",22.52
"189","2007-10-02",22.48
"190","2007-10-03",22.09
"191","2007-10-04",22.18
"192","2007-10-05",22.450001
"193","2007-10-08",22.219999
"194","2007-10-09",21.83
"195","2007-10-10",22.1
"196","2007-10-11",22.16
"197","2007-10-12",21.76
"198","2007-10-15",21.379999
"199","2007-10-16",20.9
"200","2007-10-17",20.74
"201","2007-10-18",21.74
"202","2007-10-19",20.75
"203","2007-10-22",21.82
"204","2007-10-23",22.01
"205","2007-10-24",21.83
"206","2007-10-25",21.75
"207","2007-10-26",21.969999
"208","2007-10-29",21.969999
"209","2007-10-30",22.139999
"210","2007-10-31",22.129999
"211","2007-11-01",21.209999
"212","2007-11-02",21.280001
"213","2007-11-05",20.98
"214","2007-11-06",21.709999
"215","2007-11-07",21.129999
"216","2007-11-08",21.25
"217","2007-11-09",20.879999
"218","2007-11-12",20.629999
"219","2007-11-13",20.9
"220","2007-11-14",21.129999
"221","2007-11-15",20.440001
"222","2007-11-16",20.639999
"223","2007-11-19",20.059999
"224","2007-11-20",20.120001
"225","2007-11-21",20.540001
"226","2007-11-23",21.219999
"227","2007-11-26",20.360001
"228","2007-11-27",20.76
"229","2007-11-28",21
"230","2007-11-29",21
"231","2007-11-30",21.08
"232","2007-12-03",20.73
"233","2007-12-04",20.41
"234","2007-12-05",20.870001
"235","2007-12-06",21.27
"236","2007-12-07",20.76
"237","2007-12-10",20.790001
"238","2007-12-11",19.91
"239","2007-12-12",19.83
"240","2007-12-13",19.65
"241","2007-12-14",18.950001
"242","2007-12-17",18.559999
"243","2007-12-18",18.18
"244","2007-12-19",18.280001
"245","2007-12-20",18.549999
"246","2007-12-21",18.219999
"247","2007-12-24",18.48
"248","2007-12-26",18.860001
"249","2007-12-27",18.1
"250","2007-12-28",17.91
"251","2007-12-31",18.25
"252","2008-01-02",17.690001
"253","2008-01-03",17.77
"254","2008-01-04",16.93
"255","2008-01-07",17.49
"256","2008-01-08",16.629999
"257","2008-01-09",16.68
"258","2008-01-10",16.82
"259","2008-01-11",16.389999
"260","2008-01-14",16.48
"261","2008-01-15",16.4
"262","2008-01-16",15.48
"263","2008-01-17",15.09
"264","2008-01-18",14.96
"265","2008-01-22",15.04
"266","2008-01-23",16.200001
"267","2008-01-24",16.190001
"268","2008-01-25",16.16
"269","2008-01-28",16.84
"270","2008-01-29",16.65
"271","2008-01-30",16.58
"272","2008-01-31",17.43
"273","2008-02-01",17.51
"274","2008-02-04",16.969999
"275","2008-02-05",16.639999
"276","2008-02-06",16.719999
"277","2008-02-07",16.93
"278","2008-02-08",16.790001
"279","2008-02-11",16.379999
"280","2008-02-12",16.709999
"281","2008-02-13",16.969999
"282","2008-02-14",16.379999
"283","2008-02-15",16.190001
"284","2008-02-19",16.469999
"285","2008-02-20",17.1
"286","2008-02-21",16.469999
"287","2008-02-22",16.540001
"288","2008-02-25",16.67
"289","2008-02-26",16.52
"290","2008-02-27",16.18
"291","2008-02-28",15.64
"292","2008-02-29",14.96
"293","2008-03-03",15.23
"294","2008-03-04",15.53
"295","2008-03-05",14.89
"296","2008-03-06",14.5
"297","2008-03-07",14.72
"298","2008-03-10",14.56
"299","2008-03-11",16.030001
"300","2008-03-12",15.75
"301","2008-03-13",16.17
"302","2008-03-14",15.74
"303","2008-03-17",15.87
"304","2008-03-18",16.25
"305","2008-03-19",16.200001
"306","2008-03-20",17.25
"307","2008-03-24",17.82
"308","2008-03-25",17.42
"309","2008-03-26",17.01
"310","2008-03-27",17.15
"311","2008-03-28",16.799999
"312","2008-03-31",16.879999
"313","2008-04-01",17.629999
"314","2008-04-02",17.68
"315","2008-04-03",17.23
"316","2008-04-04",16.790001
"317","2008-04-07",17.049999
"318","2008-04-08",16.700001
"319","2008-04-09",16.219999
"320","2008-04-10",16.360001
"321","2008-04-11",15.98
"322","2008-04-14",15.65
"323","2008-04-15",15.9
"324","2008-04-16",15.88
"325","2008-04-17",17.6
"326","2008-04-18",17.879999
"327","2008-04-21",17.389999
"328","2008-04-22",17
"329","2008-04-23",17.120001
"330","2008-04-24",17.940001
"331","2008-04-25",18.530001
"332","2008-04-28",18.75
"333","2008-04-29",18.6
"334","2008-04-30",18.450001
"335","2008-05-01",19.26
"336","2008-05-02",19.02
"337","2008-05-05",19.07
"338","2008-05-06",18.860001
"339","2008-05-07",18.219999
"340","2008-05-08",18.059999
"341","2008-05-09",17.65
"342","2008-05-12",18.110001
"343","2008-05-13",18.34
"344","2008-05-14",18.610001
"345","2008-05-15",18.68
"346","2008-05-16",18.620001
"347","2008-05-19",18.67
"348","2008-05-20",18.299999
"349","2008-05-21",18.24
"350","2008-05-22",18.5
"351","2008-05-23",18.23
"352","2008-05-27",18.32
"353","2008-05-28",18.25
"354","2008-05-29",18.49
"355","2008-05-30",18.120001
"356","2008-06-02",17.790001
"357","2008-06-03",17.66
"358","2008-06-04",17.84
"359","2008-06-05",18.27
"360","2008-06-06",17.620001
"361","2008-06-09",17.33
"362","2008-06-10",16.620001
"363","2008-06-11",16.389999
"364","2008-06-12",16.67
"365","2008-06-13",16.32
"366","2008-06-16",16.700001
"367","2008-06-17",16.42
"368","2008-06-18",16.08
"369","2008-06-19",16.280001
"370","2008-06-20",16.299999
"371","2008-06-23",15.63
"372","2008-06-24",16.27
"373","2008-06-25",16.860001
"374","2008-06-26",16.530001
"375","2008-06-27",16.25
"376","2008-06-30",16
"377","2008-07-01",16.540001
"378","2008-07-02",16.41
"379","2008-07-03",15.95
"380","2008-07-07",15.03
"381","2008-07-08",15.55
"382","2008-07-09",15.12
"383","2008-07-10",15.38
"384","2008-07-11",15.49
"385","2008-07-14",14.17
"386","2008-07-15",13.6
"387","2008-07-16",15.98
"388","2008-07-17",15.44
"389","2008-07-18",15.3
"390","2008-07-21",15.26
"391","2008-07-22",15.49
"392","2008-07-23",16.91
"393","2008-07-24",16.360001
"394","2008-07-25",16.610001
"395","2008-07-28",15.73
"396","2008-07-29",16.530001
"397","2008-07-30",16.48
"398","2008-07-31",16.15
"399","2008-08-01",16.6
"400","2008-08-04",16.43
"401","2008-08-05",16.709999
"402","2008-08-06",16.469999
"403","2008-08-07",16.01
"404","2008-08-08",16.780001
"405","2008-08-11",17.65
"406","2008-08-12",17.280001
"407","2008-08-13",16.940001
"408","2008-08-14",16.950001
"409","2008-08-15",17.190001
"410","2008-08-18",16.73
"411","2008-08-19",16.549999
"412","2008-08-20",16.51
"413","2008-08-21",16.389999
"414","2008-08-22",16.83
"415","2008-08-25",16.120001
"416","2008-08-26",15.6
"417","2008-08-27",15.66
"418","2008-08-28",15.73
"419","2008-08-29",15.61
"420","2008-09-02",16.02
"421","2008-09-03",16.190001
"422","2008-09-04",15.83
"423","2008-09-05",15.93
"424","2008-09-08",16.540001
"425","2008-09-09",17.5
"426","2008-09-10",17.790001
"427","2008-09-11",17.99
"428","2008-09-12",19.07
"429","2008-09-15",18.299999
"430","2008-09-16",19.49
"431","2008-09-17",18.889999
"432","2008-09-18",20.360001
"433","2008-09-19",21.85
"434","2008-09-22",20.5
"435","2008-09-23",19.790001
"436","2008-09-24",19.66
"437","2008-09-25",19.790001
"438","2008-09-26",19.82
"439","2008-09-29",18.34
"440","2008-09-30",20.76
"441","2008-10-01",21.280001
"442","2008-10-02",21.129999
"443","2008-10-03",21.860001
"444","2008-10-06",20.93
"445","2008-10-07",18.190001
"446","2008-10-08",18.190001
"447","2008-10-09",16.67
"448","2008-10-10",18.969999
"449","2008-10-13",19.280001
"450","2008-10-14",19.09
"451","2008-10-15",18.26
"452","2008-10-16",20
"453","2008-10-17",18.620001
"454","2008-10-20",19.379999
"455","2008-10-21",18.83
"456","2008-10-22",17.59
"457","2008-10-23",16.950001
"458","2008-10-24",16.639999
"459","2008-10-27",16.139999
"460","2008-10-28",17
"461","2008-10-29",16.5
"462","2008-10-30",17.280001
"463","2008-10-31",17.85
"464","2008-11-03",18.17
"465","2008-11-04",18.34
"466","2008-11-05",17.16
"467","2008-11-06",16.629999
"468","2008-11-07",16.540001
"469","2008-11-10",16.280001
"470","2008-11-11",16.299999
"471","2008-11-12",15.09
"472","2008-11-13",15.53
"473","2008-11-14",15.13
"474","2008-11-17",15.11
"475","2008-11-18",15.24
"476","2008-11-19",14.43
"477","2008-11-20",13.75
"478","2008-11-21",14.11
"479","2008-11-24",14.84
"480","2008-11-25",15.11
"481","2008-11-26",15.63
"482","2008-11-28",16.049999
"483","2008-12-01",14.17
"484","2008-12-02",14.93
"485","2008-12-03",14.95
"486","2008-12-04",14.49
"487","2008-12-05",14.5
"488","2008-12-08",14.83
"489","2008-12-09",14.3
"490","2008-12-10",14.54
"491","2008-12-11",13.48
"492","2008-12-12",14
"493","2008-12-15",13.42
"494","2008-12-16",14
"495","2008-12-17",13.9
"496","2008-12-18",13.63
"497","2008-12-19",13.58
"498","2008-12-22",13.43
"499","2008-12-23",13
"500","2008-12-24",12.96
"501","2008-12-26",12.96
"502","2008-12-29",12.81
"503","2008-12-30",13.01
"504","2008-12-31",13.36
"505","2009-01-02",12.95
"506","2009-01-05",12.49
"507","2009-01-06",12.25
"508","2009-01-07",12.34
"509","2009-01-08",12.59
"510","2009-01-09",12.01
"511","2009-01-12",11.84
"512","2009-01-13",12.01
"513","2009-01-14",11.46
"514","2009-01-15",11.27
"515","2009-01-16",11.11
"516","2009-01-20",9.91
"517","2009-01-21",10.81
"518","2009-01-22",10.26
"519","2009-01-23",10.57
"520","2009-01-26",10.46
"521","2009-01-27",10.87
"522","2009-01-28",11.91
"523","2009-01-29",11.52
"524","2009-01-30",11.29
"525","2009-02-02",11.37
"526","2009-02-03",10.96
"527","2009-02-04",10.96
"528","2009-02-05",11.35
"529","2009-02-06",12.25
"530","2009-02-09",12.2
"531","2009-02-10",11.14
"532","2009-02-11",11.32
"533","2009-02-12",11.32
"534","2009-02-13",10.95
"535","2009-02-17",10.4
"536","2009-02-18",10.19
"537","2009-02-19",9.85
"538","2009-02-20",9.64
"539","2009-02-23",9.29
"540","2009-02-24",10.05
"541","2009-02-25",9.89
"542","2009-02-26",10.1
"543","2009-02-27",9.74
"544","2009-03-02",9.18
"545","2009-03-03",8.75
"546","2009-03-04",8.32
"547","2009-03-05",7.2
"548","2009-03-06",6.94
"549","2009-03-09",6.75
"550","2009-03-10",7.43
"551","2009-03-11",7.46
"552","2009-03-12",8.66
"553","2009-03-13",8.6
"554","2009-03-16",8.82
"555","2009-03-17",9.47
"556","2009-03-18",10.12
"557","2009-03-19",10.31
"558","2009-03-20",10.22
"559","2009-03-23",11.36
"560","2009-03-24",10.75
"561","2009-03-25",11.64
"562","2009-03-26",12
"563","2009-03-27",11.7
"564","2009-03-30",10.95
"565","2009-03-31",11.26
"566","2009-04-01",11.56
"567","2009-04-02",12.08
"568","2009-04-03",12.54
"569","2009-04-06",12.09
"570","2009-04-07",11.42
"571","2009-04-08",11.23
"572","2009-04-09",12.15
"573","2009-04-13",12.6
"574","2009-04-14",11.11
"575","2009-04-15",11.19
"576","2009-04-16",11.44
"577","2009-04-17",11.83
"578","2009-04-20",10.19
"579","2009-04-21",10.97
"580","2009-04-22",10.63
"581","2009-04-23",12.52
"582","2009-04-24",13.2
"583","2009-04-27",13.36
"584","2009-04-28",13.49
"585","2009-04-29",14.14
"586","2009-04-30",14
"587","2009-05-01",13.98
"588","2009-05-04",14.98
"589","2009-05-05",14.19
"590","2009-05-06",14.2
"591","2009-05-07",14.2
"592","2009-05-08",15.5
"593","2009-05-11",15.36
"594","2009-05-12",14.64
"595","2009-05-13",13.72
"596","2009-05-14",14.08
"597","2009-05-15",14.02
"598","2009-05-18",14.95
"599","2009-05-19",14.17
"600","2009-05-20",13.83
"601","2009-05-21",14.07
"602","2009-05-22",13.52
"603","2009-05-26",14.57
"604","2009-05-27",14.15
"605","2009-05-28",14.7
"606","2009-05-29",15.35
"607","2009-06-01",16
"608","2009-06-02",15.37
"609","2009-06-03",15.25
"610","2009-06-04",15.25
"611","2009-06-05",15.26
"612","2009-06-08",14.98
"613","2009-06-09",15.09
"614","2009-06-10",14.74
"615","2009-06-11",14.87
"616","2009-06-12",14.9
"617","2009-06-15",14.48
"618","2009-06-16",14.62
"619","2009-06-17",14.43
"620","2009-06-18",14.68
"621","2009-06-19",15.1
"622","2009-06-22",15.15
"623","2009-06-23",14.72
"624","2009-06-24",14.52
"625","2009-06-25",14.9
"626","2009-06-26",15.55
"627","2009-06-29",15.5
"628","2009-06-30",15.47
"629","2009-07-01",15.91
"630","2009-07-02",14.88
"631","2009-07-06",14.84
"632","2009-07-07",14.43
"633","2009-07-08",14.59
"634","2009-07-09",15.06
"635","2009-07-10",14.84
"636","2009-07-13",15.23
"637","2009-07-14",15.24
"638","2009-07-15",15.86
"639","2009-07-16",15.69
"640","2009-07-17",15.42
"641","2009-07-20",15.47
"642","2009-07-21",14.87
"643","2009-07-22",15.18
"644","2009-07-23",16.1
"645","2009-07-24",15.99
"646","2009-07-27",15.84
"647","2009-07-28",16.200001
"648","2009-07-29",16.32
"649","2009-07-30",16.459999
"650","2009-07-31",16.610001
"651","2009-08-03",16.73
"652","2009-08-04",16.9
"653","2009-08-05",16.77
"654","2009-08-06",17.27
"655","2009-08-07",17.76
"656","2009-08-10",17.780001
"657","2009-08-11",17.49
"658","2009-08-12",17.98
"659","2009-08-13",17.559999
"660","2009-08-14",16.98
"661","2009-08-17",16.459999
"662","2009-08-18",16.67
"663","2009-08-19",16.629999
"664","2009-08-20",16.620001
"665","2009-08-21",16.969999
"666","2009-08-24",16.76
"667","2009-08-25",16.68
"668","2009-08-26",16.85
"669","2009-08-27",16.93
"670","2009-08-28",16.709999
"671","2009-08-31",16.549999
"672","2009-09-01",15.93
"673","2009-09-02",15.48
"674","2009-09-03",15.64
"675","2009-09-04",15.9
"676","2009-09-08",16.17
"677","2009-09-09",16.120001
"678","2009-09-10",16.18
"679","2009-09-11",16.049999
"680","2009-09-14",15.99
"681","2009-09-15",15.96
"682","2009-09-16",16.84
"683","2009-09-17",16.77
"684","2009-09-18",16.889999
"685","2009-09-21",16.83
"686","2009-09-22",16.940001
"687","2009-09-23",16.77
"688","2009-09-24",16.5
"689","2009-09-25",16.42
"690","2009-09-28",17.059999
"691","2009-09-29",16.959999
"692","2009-09-30",16.84
"693","2009-10-01",16.32
"694","2009-10-02",16.190001
"695","2009-10-05",16.17
"696","2009-10-06",16.379999
"697","2009-10-07",16.360001
"698","2009-10-08",16.27
"699","2009-10-09",16.76
"700","2009-10-12",16.58
"701","2009-10-13",16.6
"702","2009-10-14",16.809999
"703","2009-10-15",16.809999
"704","2009-10-16",16.74
"705","2009-10-19",16.83
"706","2009-10-20",16.52
"707","2009-10-21",16.190001
"708","2009-10-22",15.8
"709","2009-10-23",15.41
"710","2009-10-26",15.67
"711","2009-10-27",15.53
"712","2009-10-28",15.05
"713","2009-10-29",14.99
"714","2009-10-30",14.57
"715","2009-11-02",14.52
"716","2009-11-03",14.39
"717","2009-11-04",13.96
"718","2009-11-05",14.36
"719","2009-11-06",14.4
"720","2009-11-09",14.85
"721","2009-11-10",14.63
"722","2009-11-11",14.64
"723","2009-11-12",14.19
"724","2009-11-13",14.18
"725","2009-11-16",14.43
"726","2009-11-17",14.4
"727","2009-11-18",14.4
"728","2009-11-19",14.15
"729","2009-11-20",14.16
"730","2009-11-23",14.42
"731","2009-11-24",14.44
"732","2009-11-25",14.36
"733","2009-11-27",14.24
"734","2009-11-30",14.52
"735","2009-12-01",14.65
"736","2009-12-02",14.91
"737","2009-12-03",14.47
"738","2009-12-04",14.53
"739","2009-12-07",14.44
"740","2009-12-08",14.41
"741","2009-12-09",14.48
"742","2009-12-10",14.36
"743","2009-12-11",14.61
"744","2009-12-14",14.59
"745","2009-12-15",14.23
"746","2009-12-16",14.2
"747","2009-12-17",14.05
"748","2009-12-18",13
"749","2009-12-21",13.69
"750","2009-12-22",14.32
"751","2009-12-23",14.16
"752","2009-12-24",14.22
"753","2009-12-28",14.24
"754","2009-12-29",14.23
"755","2009-12-30",14.15
"756","2009-12-31",13.96
"757","2010-01-04",14.26
"758","2010-01-05",13.87
"759","2010-01-06",13.65
"760","2010-01-07",13.68
"761","2010-01-08",14.04
"762","2010-01-11",13.93
"763","2010-01-12",13.88
"764","2010-01-13",13.56
"765","2010-01-14",13.89
"766","2010-01-15",13.75
"767","2010-01-19",14
"768","2010-01-20",14.28
"769","2010-01-21",14.98
"770","2010-01-22",15.31
"771","2010-01-25",15.22
"772","2010-01-26",15.52
"773","2010-01-27",16
"774","2010-01-28",16.559999
"775","2010-01-29",16.85
"776","2010-02-01",17.16
"777","2010-02-02",17.07
"778","2010-02-03",16.93
"779","2010-02-04",16.52
"780","2010-02-05",16.75
"781","2010-02-08",16.719999
"782","2010-02-09",16.77
"783","2010-02-10",17.1
"784","2010-02-11",16.809999
"785","2010-02-12",16.84
"786","2010-02-16",16.969999
"787","2010-02-17",16.84
"788","2010-02-18",17.049999
"789","2010-02-19",16.98
"790","2010-02-22",17
"791","2010-02-23",16.639999
"792","2010-02-24",16.870001
"793","2010-02-25",16.870001
"794","2010-02-26",16.85
"795","2010-03-01",17.02
"796","2010-03-02",17.059999
"797","2010-03-03",16.85
"798","2010-03-04",16.809999
"799","2010-03-05",17.129999
"800","2010-03-08",17.25
"801","2010-03-09",17.24
"802","2010-03-10",17.73
"803","2010-03-11",18.41
"804","2010-03-12",18.219999
"805","2010-03-15",18.33
"806","2010-03-16",18.379999
"807","2010-03-17",18.639999
"808","2010-03-18",18.700001
"809","2010-03-19",18.9
"810","2010-03-22",19.139999
"811","2010-03-23",18.969999
"812","2010-03-24",18.940001
"813","2010-03-25",19
"814","2010-03-26",18.73
"815","2010-03-29",18.530001
"816","2010-03-30",18.860001
"817","2010-03-31",18.99
"818","2010-04-01",19.059999
"819","2010-04-05",19.25
"820","2010-04-06",19.549999
"821","2010-04-07",19.33
"822","2010-04-08",19.43
"823","2010-04-09",19.629999
"824","2010-04-12",20.110001
"825","2010-04-13",19.809999
"826","2010-04-14",20.469999
"827","2010-04-15",20.07
"828","2010-04-16",19.959999
"829","2010-04-19",19.74
"830","2010-04-20",20.09
"831","2010-04-21",20.299999
"832","2010-04-22",20.809999
"833","2010-04-23",21.32
"834","2010-04-26",20.530001
"835","2010-04-27",19.99
"836","2010-04-28",20.01
"837","2010-04-29",20.469999
"838","2010-04-30",19.9
"839","2010-05-03",19.99
"840","2010-05-04",19.190001
"841","2010-05-05",19.23
"842","2010-05-06",18.370001
"843","2010-05-07",18.139999
"844","2010-05-10",19.139999
"845","2010-05-11",19.379999
"846","2010-05-12",19.299999
"847","2010-05-13",18.84
"848","2010-05-14",18.4
"849","2010-05-17",18.85
"850","2010-05-18",18.52
"851","2010-05-19",18.59
"852","2010-05-20",17.35
"853","2010-05-21",18.280001
"854","2010-05-24",17.860001
"855","2010-05-25",17.559999
"856","2010-05-26",17.92
"857","2010-05-27",18.58
"858","2010-05-28",18.27
"859","2010-06-01",17.68
"860","2010-06-02",18.24
"861","2010-06-03",18.18
"862","2010-06-04",17.299999
"863","2010-06-07",17.5
"864","2010-06-08",17.559999
"865","2010-06-09",17.040001
"866","2010-06-10",17.540001
"867","2010-06-11",17.9
"868","2010-06-14",17.940001
"869","2010-06-15",18.33
"870","2010-06-16",18.280001
"871","2010-06-17",18.440001
"872","2010-06-18",18.23
"873","2010-06-21",18.27
"874","2010-06-22",18.34
"875","2010-06-23",18.040001
"876","2010-06-24",17.469999
"877","2010-06-25",17.84
"878","2010-06-28",17.51
"879","2010-06-29",17.09
"880","2010-06-30",16.4
"881","2010-07-01",16.23
"882","2010-07-02",16.48
"883","2010-07-06",17.09
"884","2010-07-07",17.610001
"885","2010-07-08",17.76
"886","2010-07-09",18.1
"887","2010-07-12",17.879999
"888","2010-07-13",18.790001
"889","2010-07-14",18.59
"890","2010-07-15",18.059999
"891","2010-07-16",17.540001
"892","2010-07-19",17.09
"893","2010-07-20",16.99
"894","2010-07-21",16.309999
"895","2010-07-22",16.01
"896","2010-07-23",15.51
"897","2010-07-26",16.26
"898","2010-07-27",16.73
"899","2010-07-28",16.26
"900","2010-07-29",16.51
"901","2010-07-30",16.690001
"902","2010-08-02",16.84
"903","2010-08-03",16.860001
"904","2010-08-04",17.35
"905","2010-08-05",16.969999
"906","2010-08-06",16.84
"907","2010-08-09",17.42
"908","2010-08-10",17.02
"909","2010-08-11",16.4
"910","2010-08-12",16.280001
"911","2010-08-13",16.110001
"912","2010-08-16",16.290001
"913","2010-08-17",16.440001
"914","2010-08-18",16.549999
"915","2010-08-19",15.94
"916","2010-08-20",16.02
"917","2010-08-23",15.69
"918","2010-08-24",15.48
"919","2010-08-25",15.68
"920","2010-08-26",15.25
"921","2010-08-27",15.76
"922","2010-08-30",15.21
"923","2010-08-31",15.3
"924","2010-09-01",15.82
"925","2010-09-02",15.66
"926","2010-09-03",15.95
"927","2010-09-07",15.6
"928","2010-09-08",15.81
"929","2010-09-09",15.82
"930","2010-09-10",16.190001
"931","2010-09-13",16.860001
"932","2010-09-14",16.530001
"933","2010-09-15",16.51
"934","2010-09-16",16.34
"935","2010-09-17",16.08
"936","2010-09-20",16.690001
"937","2010-09-21",16.120001
"938","2010-09-22",16.07
"939","2010-09-23",16.120001
"940","2010-09-24",16.5
"941","2010-09-27",16.66
"942","2010-09-28",16.870001
"943","2010-09-29",17.129999
"944","2010-09-30",17.27
"945","2010-10-01",17.120001
"946","2010-10-04",17.1
"947","2010-10-05",17.690001
"948","2010-10-06",17.73
"949","2010-10-07",17.540001
"950","2010-10-08",17.620001
"951","2010-10-11",17.530001
"952","2010-10-12",17.709999
"953","2010-10-13",18.15
"954","2010-10-14",17.700001
"955","2010-10-15",17.49
"956","2010-10-18",18.02
"957","2010-10-19",17.690001
"958","2010-10-20",17.52
"959","2010-10-21",18.540001
"960","2010-10-22",18.58
"961","2010-10-25",18.18
"962","2010-10-26",18.48
"963","2010-10-27",18.290001
"964","2010-10-28",18.23
"965","2010-10-29",18.139999
"966","2010-11-01",17.74
"967","2010-11-02",18.26
"968","2010-11-03",18.809999
"969","2010-11-04",19.549999
"970","2010-11-05",19.85
"971","2010-11-08",19.57
"972","2010-11-09",19.08
"973","2010-11-10",19.91
"974","2010-11-11",19.67
"975","2010-11-12",19.049999
"976","2010-11-15",19.25
"977","2010-11-16",18.870001
"978","2010-11-17",18.530001
