"","date","ZS"
"384","2019-09-24",49.23
"385","2019-09-25",48.889999
"386","2019-09-26",48.77
"387","2019-09-27",46.990002
"388","2019-09-30",47.259998
"389","2019-10-01",47.02
"390","2019-10-02",46.939999
"391","2019-10-03",48.970001
"392","2019-10-04",49.209999
"393","2019-10-07",49.880001
"394","2019-10-08",46.900002
"395","2019-10-09",48.220001
"396","2019-10-10",47.299999
"397","2019-10-11",48.119999
"398","2019-10-14",47.5
"399","2019-10-15",46.384998
"400","2019-10-16",45.650002
"401","2019-10-17",45.150002
"402","2019-10-18",42.84
"403","2019-10-21",42.169998
"404","2019-10-22",40.75
"405","2019-10-23",41.09
"406","2019-10-24",43.330002
"407","2019-10-25",42.860001
"408","2019-10-28",42.41
"409","2019-10-29",43.119999
"410","2019-10-30",45.16
"411","2019-10-31",43.98
"412","2019-11-01",45
"413","2019-11-04",44.360001
"414","2019-11-05",44.43
"415","2019-11-06",43.91
"416","2019-11-07",42.549999
"417","2019-11-08",43.900002
"418","2019-11-11",44.07
"419","2019-11-12",44.77
"420","2019-11-13",44.82
"421","2019-11-14",45.32
"422","2019-11-15",45.830002
"423","2019-11-18",44.509998
"424","2019-11-19",46.220001
"425","2019-11-20",46.599998
"426","2019-11-21",45.419998
"427","2019-11-22",46.32
"428","2019-11-25",50.389999
"429","2019-11-26",51.66
"430","2019-11-27",52.060001
"431","2019-11-29",52.130001
"432","2019-12-02",51.07
"433","2019-12-03",52.799999
"434","2019-12-04",49.849998
"435","2019-12-05",48.110001
"436","2019-12-06",46.700001
"437","2019-12-09",47.299999
"438","2019-12-10",46.130001
"439","2019-12-11",45.200001
"440","2019-12-12",45.189999
"441","2019-12-13",45.98
"442","2019-12-16",46.959999
"443","2019-12-17",46.52
"444","2019-12-18",47.240002
"445","2019-12-19",47.91
"446","2019-12-20",49.130001
"447","2019-12-23",48.169998
"448","2019-12-24",47.740002
"449","2019-12-26",48.16
"450","2019-12-27",47.610001
"451","2019-12-30",46.5
"452","2019-12-31",46.5
"453","2020-01-02",47.330002
"454","2020-01-03",47.380001
"455","2020-01-06",48.700001
"456","2020-01-07",48.400002
"457","2020-01-08",50.75
"458","2020-01-09",54
"459","2020-01-10",55
"460","2020-01-13",59.619999
"461","2020-01-14",59.540001
"462","2020-01-15",59.990002
"463","2020-01-16",61.82
"464","2020-01-17",59.43
"465","2020-01-21",60.509998
"466","2020-01-22",59.919998
"467","2020-01-23",59.310001
"468","2020-01-24",57.799999
"469","2020-01-27",56.040001
"470","2020-01-28",56.5
"471","2020-01-29",57.130001
"472","2020-01-30",57.689999
"473","2020-01-31",56.09
"474","2020-02-03",56.82
"475","2020-02-04",58.880001
"476","2020-02-05",58.509998
"477","2020-02-06",58.400002
"478","2020-02-07",58.970001
"479","2020-02-10",60.84
"480","2020-02-11",60.919998
"481","2020-02-12",60.48
"482","2020-02-13",61.900002
"483","2020-02-14",62.110001
"484","2020-02-18",63.860001
"485","2020-02-19",65.169998
"486","2020-02-20",65.18
"487","2020-02-21",54.509998
"488","2020-02-24",51.860001
"489","2020-02-25",50.41
"490","2020-02-26",51.330002
"491","2020-02-27",49.740002
"492","2020-02-28",51.990002
"493","2020-03-02",52.779999
"494","2020-03-03",51.330002
"495","2020-03-04",53.389999
"496","2020-03-05",53.360001
"497","2020-03-06",49.389999
"498","2020-03-09",43.939999
"499","2020-03-10",47.009998
"500","2020-03-11",42.880001
"501","2020-03-12",39.5
"502","2020-03-13",41.889999
"503","2020-03-16",41.82
"504","2020-03-17",46.860001
"505","2020-03-18",50.169998
"506","2020-03-19",51.805
"507","2020-03-20",53.639999
"508","2020-03-23",58.029999
"509","2020-03-24",62.139999
"510","2020-03-25",59.130001
"511","2020-03-26",60.549999
"512","2020-03-27",58.630001
"513","2020-03-30",58.84
"514","2020-03-31",60.860001
"515","2020-04-01",61.990002
"516","2020-04-02",61.18
"517","2020-04-03",63.400002
"518","2020-04-06",63.310001
"519","2020-04-07",62.360001
"520","2020-04-08",64.93
"521","2020-04-09",62.59
"522","2020-04-13",62.169998
"523","2020-04-14",66.480003
"524","2020-04-15",69.959999
"525","2020-04-16",70.370003
"526","2020-04-17",68
"527","2020-04-20",70.510002
"528","2020-04-21",65.18
"529","2020-04-22",66.910004
"530","2020-04-23",66.239998
"531","2020-04-24",67.5
"532","2020-04-27",70.470001
"533","2020-04-28",66.720001
"534","2020-04-29",66.629997
"535","2020-04-30",67.080002
"536","2020-05-01",66.849998
"537","2020-05-04",69.080002
"538","2020-05-05",71.230003
"539","2020-05-06",72.540001
"540","2020-05-07",74.879997
"541","2020-05-08",74.019997
"542","2020-05-11",76.959999
"543","2020-05-12",76.449997
"544","2020-05-13",75.160004
"545","2020-05-14",75.620003
"546","2020-05-15",76.389999
"547","2020-05-18",73.809998
"548","2020-05-19",75.239998
"549","2020-05-20",77.059998
"550","2020-05-21",75.629997
"551","2020-05-22",76.940002
"552","2020-05-26",76.519997
"553","2020-05-27",74.529999
"554","2020-05-28",75.800003
"555","2020-05-29",98.089996
"556","2020-06-01",109.980003
"557","2020-06-02",106.169998
"558","2020-06-03",107.410004
"559","2020-06-04",103.050003
"560","2020-06-05",99.309998
"561","2020-06-08",102.739998
"562","2020-06-09",103.589996
"563","2020-06-10",105.720001
"564","2020-06-11",102.68
"565","2020-06-12",102.470001
"566","2020-06-15",104.519997
"567","2020-06-16",102.809998
"568","2020-06-17",106.18
"569","2020-06-18",113.050003
"570","2020-06-19",108.57
"571","2020-06-22",109.669998
"572","2020-06-23",110.309998
"573","2020-06-24",108.260002
"574","2020-06-25",111.610001
"575","2020-06-26",106
"576","2020-06-29",105.389999
"577","2020-06-30",109.5
"578","2020-07-01",111.510002
"579","2020-07-02",110.209999
"580","2020-07-06",114.779999
"581","2020-07-07",113.839996
"582","2020-07-08",120.849998
"583","2020-07-09",127.410004
"584","2020-07-10",125.489998
"585","2020-07-13",119.910004
"586","2020-07-14",122.43
"587","2020-07-15",119.839996
"588","2020-07-16",117.150002
"589","2020-07-17",120.309998
"590","2020-07-20",127.599998
"591","2020-07-21",125.470001
"592","2020-07-22",125.110001
"593","2020-07-23",123.459999
"594","2020-07-24",121.720001
"595","2020-07-27",124.870003
"596","2020-07-28",124.379997
"597","2020-07-29",126.970001
"598","2020-07-30",129.289993
"599","2020-07-31",129.850006
"600","2020-08-03",132.580002
"601","2020-08-04",132.490005
"602","2020-08-05",134.529999
"603","2020-08-06",132.279999
"604","2020-08-07",125.849998
"605","2020-08-10",122.389999
"606","2020-08-11",117.510002
"607","2020-08-12",119.339996
"608","2020-08-13",122.07
"609","2020-08-14",122.889999
"610","2020-08-17",124.489998
"611","2020-08-18",127.970001
"612","2020-08-19",128.259995
"613","2020-08-20",136.419998
"614","2020-08-21",135.220001
"615","2020-08-24",135.740005
"616","2020-08-25",135.630005
"617","2020-08-26",140
"618","2020-08-27",138.759995
"619","2020-08-28",141.130005
"620","2020-08-31",143.339996
"621","2020-09-01",159.360001
"622","2020-09-02",158.520004
"623","2020-09-03",143.449997
"624","2020-09-04",134.339996
"625","2020-09-08",133.169998
"626","2020-09-09",134.190002
"627","2020-09-10",132.610001
"628","2020-09-11",128.5
"629","2020-09-14",130.100006
"630","2020-09-15",132.639999
"631","2020-09-16",131.059998
"632","2020-09-17",127.209999
"633","2020-09-18",129.100006
"634","2020-09-21",134.929993
"635","2020-09-22",137.990005
"636","2020-09-23",135.610001
"637","2020-09-24",134.559998
"638","2020-09-25",138.270004
"639","2020-09-28",138.419998
"640","2020-09-29",140.490005
"641","2020-09-30",140.690002
"642","2020-10-01",144.294998
"643","2020-10-02",142.050003
"644","2020-10-05",145.309998
"645","2020-10-06",145.509995
"646","2020-10-07",147.679993
"647","2020-10-08",147.660004
"648","2020-10-09",151.960007
"649","2020-10-12",151.149994
"650","2020-10-13",154.419998
"651","2020-10-14",155.089996
"652","2020-10-15",154.970001
"653","2020-10-16",154.850006
"654","2020-10-19",153.169998
"655","2020-10-20",150.800003
"656","2020-10-21",146.850006
"657","2020-10-22",146.580002
"658","2020-10-23",147.050003
"659","2020-10-26",149
"660","2020-10-27",148.639999
"661","2020-10-28",144.059998
"662","2020-10-29",142.559998
"663","2020-10-30",135.75
"664","2020-11-02",134.429993
"665","2020-11-03",134.649994
"666","2020-11-04",145.350006
"667","2020-11-05",150.070007
"668","2020-11-06",150.059998
"669","2020-11-09",128.770004
"670","2020-11-10",127.760002
"671","2020-11-11",135.490005
"672","2020-11-12",140.059998
"673","2020-11-13",131.919998
"674","2020-11-16",133.520004
"675","2020-11-17",136.639999
"676","2020-11-18",135.380005
"677","2020-11-19",138.539993
"678","2020-11-20",143.009995
"679","2020-11-23",143.039993
"680","2020-11-24",141.190002
"681","2020-11-25",146.940002
"682","2020-11-27",149.740005
