"","date","TRTX"
"285","2018-09-05",20.610001
"286","2018-09-06",20.57
"287","2018-09-07",20.440001
"288","2018-09-10",20.48
"289","2018-09-11",20.440001
"290","2018-09-12",20.280001
"291","2018-09-13",20.34
"292","2018-09-14",20.389999
"293","2018-09-17",20.26
"294","2018-09-18",20.16
"295","2018-09-19",20.02
"296","2018-09-20",20.120001
"297","2018-09-21",20.24
"298","2018-09-24",20.25
"299","2018-09-25",20.209999
"300","2018-09-26",20
"301","2018-09-27",19.879999
"302","2018-09-28",20.02
"303","2018-10-01",19.85
"304","2018-10-02",19.9
"305","2018-10-03",19.91
"306","2018-10-04",19.77
"307","2018-10-05",19.780001
"308","2018-10-08",19.9
"309","2018-10-09",19.93
"310","2018-10-10",19.690001
"311","2018-10-11",19.450001
"312","2018-10-12",19.33
"313","2018-10-15",19.65
"314","2018-10-16",19.940001
"315","2018-10-17",20.030001
"316","2018-10-18",19.9
"317","2018-10-19",19.93
"318","2018-10-22",19.93
"319","2018-10-23",19.870001
"320","2018-10-24",19.719999
"321","2018-10-25",19.860001
"322","2018-10-26",19.67
"323","2018-10-29",19.780001
"324","2018-10-30",19.889999
"325","2018-10-31",19.82
"326","2018-11-01",19.76
"327","2018-11-02",19.83
"328","2018-11-05",19.98
"329","2018-11-06",19.860001
"330","2018-11-07",19.889999
"331","2018-11-08",19.889999
"332","2018-11-09",20.02
"333","2018-11-12",20.059999
"334","2018-11-13",20.1
"335","2018-11-14",20.040001
"336","2018-11-15",19.85
"337","2018-11-16",19.709999
"338","2018-11-19",19.58
"339","2018-11-20",19.59
"340","2018-11-21",19.75
"341","2018-11-23",19.719999
"342","2018-11-26",19.809999
"343","2018-11-27",19.719999
"344","2018-11-28",19.940001
"345","2018-11-29",19.870001
"346","2018-11-30",19.709999
"347","2018-12-03",19.799999
"348","2018-12-04",19.530001
"349","2018-12-06",19.549999
"350","2018-12-07",19.5
"351","2018-12-10",19.52
"352","2018-12-11",19.5
"353","2018-12-12",19.48
"354","2018-12-13",19.5
"355","2018-12-14",19.5
"356","2018-12-17",18.780001
"357","2018-12-18",19.07
"358","2018-12-19",18.83
"359","2018-12-20",18.35
"360","2018-12-21",18.26
"361","2018-12-24",18.049999
"362","2018-12-26",18.879999
"363","2018-12-27",18.32
"364","2018-12-28",18.43
"365","2018-12-31",18.280001
"366","2019-01-02",18.360001
"367","2019-01-03",18.35
"368","2019-01-04",18.68
"369","2019-01-07",18.98
"370","2019-01-08",19.129999
"371","2019-01-09",19.35
"372","2019-01-10",19.34
"373","2019-01-11",19.42
"374","2019-01-14",19.33
"375","2019-01-15",19.42
"376","2019-01-16",19.440001
"377","2019-01-17",19.440001
"378","2019-01-18",19.24
"379","2019-01-22",19
"380","2019-01-23",19.15
"381","2019-01-24",19.26
"382","2019-01-25",19.43
"383","2019-01-28",19.48
"384","2019-01-29",19.52
"385","2019-01-30",19.5
"386","2019-01-31",19.83
"387","2019-02-01",19.59
"388","2019-02-04",19.799999
"389","2019-02-05",19.809999
"390","2019-02-06",19.85
"391","2019-02-07",19.75
"392","2019-02-08",19.92
"393","2019-02-11",19.93
"394","2019-02-12",19.85
"395","2019-02-13",19.92
"396","2019-02-14",19.82
"397","2019-02-15",19.98
"398","2019-02-19",20.030001
"399","2019-02-20",19.92
"400","2019-02-21",19.99
"401","2019-02-22",20.120001
"402","2019-02-25",20.07
"403","2019-02-26",19.99
"404","2019-02-27",20.120001
"405","2019-02-28",20.02
"406","2019-03-01",20.1
"407","2019-03-04",20.07
"408","2019-03-05",20.07
"409","2019-03-06",19.790001
"410","2019-03-07",19.9
"411","2019-03-08",19.83
"412","2019-03-11",20.26
"413","2019-03-12",20.33
"414","2019-03-13",20.33
"415","2019-03-14",20.42
"416","2019-03-15",19.85
"417","2019-03-18",19.91
"418","2019-03-19",19.860001
"419","2019-03-20",19.719999
"420","2019-03-21",19.809999
"421","2019-03-22",19.75
"422","2019-03-25",19.889999
"423","2019-03-26",19.93
"424","2019-03-27",19.98
"425","2019-03-28",19.610001
"426","2019-03-29",19.6
"427","2019-04-01",19.700001
"428","2019-04-02",19.65
"429","2019-04-03",19.690001
"430","2019-04-04",19.700001
"431","2019-04-05",19.74
"432","2019-04-08",19.68
"433","2019-04-09",19.6
"434","2019-04-10",19.65
"435","2019-04-11",19.65
"436","2019-04-12",19.65
"437","2019-04-15",19.559999
"438","2019-04-16",19.540001
"439","2019-04-17",19.459999
"440","2019-04-18",19.5
"441","2019-04-22",19.57
"442","2019-04-23",19.65
"443","2019-04-24",19.74
"444","2019-04-25",19.73
"445","2019-04-26",19.790001
"446","2019-04-29",19.83
"447","2019-04-30",19.709999
"448","2019-05-01",19.709999
"449","2019-05-02",19.91
"450","2019-05-03",20.129999
"451","2019-05-06",19.92
"452","2019-05-07",19.91
"453","2019-05-08",19.85
"454","2019-05-09",19.469999
"455","2019-05-10",19.540001
"456","2019-05-13",19.43
"457","2019-05-14",19.58
"458","2019-05-15",19.65
"459","2019-05-16",19.629999
"460","2019-05-17",19.530001
"461","2019-05-20",19.49
"462","2019-05-21",19.52
"463","2019-05-22",19.549999
"464","2019-05-23",19.469999
"465","2019-05-24",19.76
"466","2019-05-28",19.59
"467","2019-05-29",19.459999
"468","2019-05-30",19.33
"469","2019-05-31",19.17
"470","2019-06-03",19.32
"471","2019-06-04",19.450001
"472","2019-06-05",19.440001
"473","2019-06-06",19.52
"474","2019-06-07",19.610001
"475","2019-06-10",19.610001
"476","2019-06-11",19.49
"477","2019-06-12",19.620001
"478","2019-06-13",19.6
"479","2019-06-14",19.66
"480","2019-06-17",19.559999
"481","2019-06-18",19.68
"482","2019-06-19",19.790001
"483","2019-06-20",19.83
"484","2019-06-21",19.51
"485","2019-06-24",19.540001
"486","2019-06-25",19.51
"487","2019-06-26",19.459999
"488","2019-06-27",19.08
"489","2019-06-28",19.290001
"490","2019-07-01",19.389999
"491","2019-07-02",19.4
"492","2019-07-03",19.459999
"493","2019-07-05",19.52
"494","2019-07-08",19.57
"495","2019-07-09",19.67
"496","2019-07-10",19.639999
"497","2019-07-11",19.67
"498","2019-07-12",19.780001
"499","2019-07-15",19.780001
"500","2019-07-16",19.74
"501","2019-07-17",19.780001
"502","2019-07-18",19.799999
"503","2019-07-19",19.6
"504","2019-07-22",19.610001
"505","2019-07-23",19.690001
"506","2019-07-24",19.58
"507","2019-07-25",19.67
"508","2019-07-26",19.709999
"509","2019-07-29",19.780001
"510","2019-07-30",19.67
"511","2019-07-31",19.75
"512","2019-08-01",19.639999
"513","2019-08-02",19.65
"514","2019-08-05",19.4
"515","2019-08-06",19.51
"516","2019-08-07",19.67
"517","2019-08-08",19.700001
"518","2019-08-09",19.65
"519","2019-08-12",19.49
"520","2019-08-13",19.690001
"521","2019-08-14",19.110001
"522","2019-08-15",19.360001
"523","2019-08-16",19.379999
"524","2019-08-19",19.6
"525","2019-08-20",19.440001
"526","2019-08-21",19.58
"527","2019-08-22",19.5
"528","2019-08-23",19.450001
"529","2019-08-26",19.58
"530","2019-08-27",19.5
"531","2019-08-28",19.4
"532","2019-08-29",19.49
"533","2019-08-30",19.41
"534","2019-09-03",19.66
"535","2019-09-04",19.690001
"536","2019-09-05",19.709999
"537","2019-09-06",19.77
"538","2019-09-09",19.889999
"539","2019-09-10",19.92
"540","2019-09-11",20.059999
"541","2019-09-12",20.059999
"542","2019-09-13",20.139999
"543","2019-09-16",20.23
"544","2019-09-17",20.200001
"545","2019-09-18",20.26
"546","2019-09-19",20.34
"547","2019-09-20",20.42
"548","2019-09-23",20.370001
"549","2019-09-24",20.209999
"550","2019-09-25",20.370001
"551","2019-09-26",19.9
"552","2019-09-27",19.84
"553","2019-09-30",19.84
"554","2019-10-01",19.77
"555","2019-10-02",19.719999
"556","2019-10-03",19.68
"557","2019-10-04",19.709999
"558","2019-10-07",19.73
"559","2019-10-08",19.6
"560","2019-10-09",19.629999
"561","2019-10-10",19.6
"562","2019-10-11",19.68
"563","2019-10-14",19.65
"564","2019-10-15",19.719999
"565","2019-10-16",19.73
"566","2019-10-17",19.83
"567","2019-10-18",19.82
"568","2019-10-21",19.950001
"569","2019-10-22",19.870001
"570","2019-10-23",19.940001
"571","2019-10-24",19.82
"572","2019-10-25",19.84
"573","2019-10-28",19.91
"574","2019-10-29",20.33
"575","2019-10-30",20.209999
"576","2019-10-31",20.23
"577","2019-11-01",20.16
"578","2019-11-04",20.139999
"579","2019-11-05",20.07
"580","2019-11-06",20.110001
"581","2019-11-07",20.110001
"582","2019-11-08",20.110001
"583","2019-11-11",20.120001
"584","2019-11-12",20.059999
"585","2019-11-13",20.059999
"586","2019-11-14",20.129999
"587","2019-11-15",20.15
"588","2019-11-18",20.09
"589","2019-11-19",20.16
"590","2019-11-20",20.08
"591","2019-11-21",20.030001
"592","2019-11-22",20.08
"593","2019-11-25",20.15
"594","2019-11-26",20.15
"595","2019-11-27",20.24
"596","2019-11-29",20.25
"597","2019-12-02",20.34
"598","2019-12-03",20.32
"599","2019-12-04",20.35
"600","2019-12-05",20.360001
"601","2019-12-06",20.41
"602","2019-12-09",20.41
"603","2019-12-10",20.379999
"604","2019-12-11",20.34
"605","2019-12-12",20.200001
"606","2019-12-13",20.280001
"607","2019-12-16",20.42
"608","2019-12-17",20.5
"609","2019-12-18",20.52
"610","2019-12-19",20.610001
"611","2019-12-20",20.610001
"612","2019-12-23",20.6
"613","2019-12-24",20.66
"614","2019-12-26",20.299999
"615","2019-12-27",20.4
"616","2019-12-30",20.35
"617","2019-12-31",20.27
"618","2020-01-02",20.24
"619","2020-01-03",20.25
"620","2020-01-06",20.26
"621","2020-01-07",20.299999
"622","2020-01-08",20.299999
"623","2020-01-09",20.290001
"624","2020-01-10",20.459999
"625","2020-01-13",20.469999
"626","2020-01-14",20.5
"627","2020-01-15",20.48
"628","2020-01-16",20.51
"629","2020-01-17",20.51
"630","2020-01-21",20.4
"631","2020-01-22",20.5
"632","2020-01-23",20.540001
"633","2020-01-24",20.52
"634","2020-01-27",20.629999
"635","2020-01-28",20.629999
"636","2020-01-29",20.709999
"637","2020-01-30",20.65
"638","2020-01-31",20.469999
"639","2020-02-03",20.6
"640","2020-02-04",20.629999
"641","2020-02-05",20.75
"642","2020-02-06",20.77
"643","2020-02-07",20.690001
"644","2020-02-10",20.540001
"645","2020-02-11",20.58
"646","2020-02-12",20.68
"647","2020-02-13",20.719999
"648","2020-02-14",20.700001
"649","2020-02-18",20.75
"650","2020-02-19",20.790001
"651","2020-02-20",20.83
"652","2020-02-21",20.870001
"653","2020-02-24",20.719999
"654","2020-02-25",20.17
"655","2020-02-26",20.09
"656","2020-02-27",19.450001
"657","2020-02-28",19.219999
"658","2020-03-02",20.02
"659","2020-03-03",19.700001
"660","2020-03-04",19.959999
"661","2020-03-05",19.610001
"662","2020-03-06",19.059999
"663","2020-03-09",17.309999
"664","2020-03-10",17.35
"665","2020-03-11",16.719999
"666","2020-03-12",14.78
"667","2020-03-13",13.99
"668","2020-03-16",10.62
"669","2020-03-17",8.09
"670","2020-03-18",5.4
"671","2020-03-19",7.49
"672","2020-03-20",7.03
"673","2020-03-23",4.94
"674","2020-03-24",4.3
"675","2020-03-25",3.41
"676","2020-03-26",5.75
"677","2020-03-27",5.92
"678","2020-03-30",5
"679","2020-03-31",5.49
"680","2020-04-01",4.19
"681","2020-04-02",3.65
"682","2020-04-03",2.52
"683","2020-04-06",2.84
"684","2020-04-07",4.08
"685","2020-04-08",4.98
"686","2020-04-09",6.55
"687","2020-04-13",6.8
"688","2020-04-14",7.01
"689","2020-04-15",6.36
"690","2020-04-16",6.25
"691","2020-04-17",6.76
"692","2020-04-20",6.31
"693","2020-04-21",6.2
"694","2020-04-22",6.09
"695","2020-04-23",6.08
"696","2020-04-24",6.1
"697","2020-04-27",6.49
"698","2020-04-28",7.23
"699","2020-04-29",8.19
"700","2020-04-30",7.69
"701","2020-05-01",7.66
"702","2020-05-04",7.4
"703","2020-05-05",7.16
"704","2020-05-06",6.97
"705","2020-05-07",7.18
"706","2020-05-08",7.46
"707","2020-05-11",7.34
"708","2020-05-12",6.73
"709","2020-05-13",5.88
"710","2020-05-14",6.15
"711","2020-05-15",6.13
"712","2020-05-18",6.75
"713","2020-05-19",6.69
"714","2020-05-20",7.08
"715","2020-05-21",6.91
"716","2020-05-22",7.14
"717","2020-05-26",7.5
"718","2020-05-27",7.6
"719","2020-05-28",7.51
"720","2020-05-29",7.41
"721","2020-06-01",7.94
"722","2020-06-02",7.89
"723","2020-06-03",8.86
"724","2020-06-04",9.01
"725","2020-06-05",9.63
"726","2020-06-08",10.72
"727","2020-06-09",9.51
"728","2020-06-10",9.33
"729","2020-06-11",8.58
"730","2020-06-12",8.59
"731","2020-06-15",8.87
"732","2020-06-16",9.01
"733","2020-06-17",8.78
"734","2020-06-18",8.72
"735","2020-06-19",8.62
"736","2020-06-22",8.56
"737","2020-06-23",9
"738","2020-06-24",8.75
"739","2020-06-25",8.7
"740","2020-06-26",8.36
"741","2020-06-29",8.51
"742","2020-06-30",8.6
"743","2020-07-01",8.3
"744","2020-07-02",7.95
"745","2020-07-06",8.25
"746","2020-07-07",7.9
"747","2020-07-08",7.76
"748","2020-07-09",7.36
"749","2020-07-10",7.72
"750","2020-07-13",7.61
"751","2020-07-14",7.67
"752","2020-07-15",8.31
"753","2020-07-16",8.1
"754","2020-07-17",7.94
"755","2020-07-20",7.85
"756","2020-07-21",8.05
"757","2020-07-22",8.33
"758","2020-07-23",8.27
"759","2020-07-24",8.07
"760","2020-07-27",8.01
"761","2020-07-28",8.29
"762","2020-07-29",8.42
"763","2020-07-30",8.73
"764","2020-07-31",8.68
"765","2020-08-03",8.54
"766","2020-08-04",8.58
"767","2020-08-05",8.92
"768","2020-08-06",8.75
"769","2020-08-07",8.91
"770","2020-08-10",9.15
"771","2020-08-11",9.04
"772","2020-08-12",8.97
"773","2020-08-13",8.82
"774","2020-08-14",8.97
"775","2020-08-17",8.95
"776","2020-08-18",8.85
"777","2020-08-19",8.87
"778","2020-08-20",8.81
"779","2020-08-21",8.61
"780","2020-08-24",9.03
"781","2020-08-25",9.05
"782","2020-08-26",8.82
"783","2020-08-27",8.99
"784","2020-08-28",9.07
"785","2020-08-31",8.82
"786","2020-09-01",8.86
"787","2020-09-02",8.91
"788","2020-09-03",8.88
"789","2020-09-04",8.97
"790","2020-09-08",8.84
"791","2020-09-09",8.94
"792","2020-09-10",8.9
"793","2020-09-11",8.7
"794","2020-09-14",9
"795","2020-09-15",9.05
"796","2020-09-16",9.09
"797","2020-09-17",9.11
"798","2020-09-18",9.14
"799","2020-09-21",8.83
"800","2020-09-22",8.68
"801","2020-09-23",8.35
"802","2020-09-24",8.02
"803","2020-09-25",8.25
"804","2020-09-28",8.64
"805","2020-09-29",8.53
"806","2020-09-30",8.46
"807","2020-10-01",8.51
"808","2020-10-02",8.69
"809","2020-10-05",8.76
"810","2020-10-06",8.64
"811","2020-10-07",8.62
"812","2020-10-08",8.92
"813","2020-10-09",8.61
"814","2020-10-12",8.66
"815","2020-10-13",8.51
"816","2020-10-14",8.45
"817","2020-10-15",8.53
"818","2020-10-16",8.39
"819","2020-10-19",8.1
"820","2020-10-20",8.09
"821","2020-10-21",8.02
"822","2020-10-22",8.03
"823","2020-10-23",8.17
"824","2020-10-26",7.95
"825","2020-10-27",7.98
"826","2020-10-28",7.73
"827","2020-10-29",7.9
"828","2020-10-30",7.82
"829","2020-11-02",7.92
"830","2020-11-03",8.27
"831","2020-11-04",8.11
"832","2020-11-05",8.32
"833","2020-11-06",7.93
"834","2020-11-09",8.73
"835","2020-11-10",9.25
"836","2020-11-11",9.08
"837","2020-11-12",8.79
"838","2020-11-13",9.12
"839","2020-11-16",9.58
"840","2020-11-17",9.62
"841","2020-11-18",9.63
"842","2020-11-19",9.61
"843","2020-11-20",9.87
"844","2020-11-23",10.18
"845","2020-11-24",11
"846","2020-11-25",10.75
"847","2020-11-27",10.81
