"","date","SNPS"
"316","2008-04-04",23.530001
"317","2008-04-07",23.620001
"318","2008-04-08",23.450001
"319","2008-04-09",22.58
"320","2008-04-10",22.99
"321","2008-04-11",22.24
"322","2008-04-14",22.190001
"323","2008-04-15",21.940001
"324","2008-04-16",22.91
"325","2008-04-17",22.73
"326","2008-04-18",23.129999
"327","2008-04-21",22.709999
"328","2008-04-22",22.030001
"329","2008-04-23",22.549999
"330","2008-04-24",23.280001
"331","2008-04-25",23.02
"332","2008-04-28",22.66
"333","2008-04-29",23.280001
"334","2008-04-30",23.110001
"335","2008-05-01",23.700001
"336","2008-05-02",23.57
"337","2008-05-05",23.610001
"338","2008-05-06",23.76
"339","2008-05-07",23.639999
"340","2008-05-08",23.76
"341","2008-05-09",23.559999
"342","2008-05-12",23.870001
"343","2008-05-13",24.440001
"344","2008-05-14",24.959999
"345","2008-05-15",24.940001
"346","2008-05-16",24.98
"347","2008-05-19",25.08
"348","2008-05-20",24.709999
"349","2008-05-21",24.690001
"350","2008-05-22",25.860001
"351","2008-05-23",25.26
"352","2008-05-27",25.549999
"353","2008-05-28",25.860001
"354","2008-05-29",26.1
"355","2008-05-30",26.35
"356","2008-06-02",26.01
"357","2008-06-03",25.9
"358","2008-06-04",26
"359","2008-06-05",26.26
"360","2008-06-06",25.4
"361","2008-06-09",25.129999
"362","2008-06-10",24.98
"363","2008-06-11",24.82
"364","2008-06-12",24.91
"365","2008-06-13",24.99
"366","2008-06-16",25.120001
"367","2008-06-17",25.059999
"368","2008-06-18",24.969999
"369","2008-06-19",24.76
"370","2008-06-20",24.549999
"371","2008-06-23",24.450001
"372","2008-06-24",24.129999
"373","2008-06-25",24.85
"374","2008-06-26",24.15
"375","2008-06-27",23.860001
"376","2008-06-30",23.9
"377","2008-07-01",23.83
"378","2008-07-02",23.75
"379","2008-07-03",23.48
"380","2008-07-07",23.68
"381","2008-07-08",24.139999
"382","2008-07-09",24
"383","2008-07-10",24.18
"384","2008-07-11",24.25
"385","2008-07-14",23.889999
"386","2008-07-15",23.93
"387","2008-07-16",24.219999
"388","2008-07-17",24.540001
"389","2008-07-18",24.51
"390","2008-07-21",24.24
"391","2008-07-22",24.08
"392","2008-07-23",24.440001
"393","2008-07-24",23.790001
"394","2008-07-25",24.01
"395","2008-07-28",23.809999
"396","2008-07-29",24.01
"397","2008-07-30",24.309999
"398","2008-07-31",24.02
"399","2008-08-01",23.629999
"400","2008-08-04",23.83
"401","2008-08-05",24.450001
"402","2008-08-06",24.889999
"403","2008-08-07",24.4
"404","2008-08-08",24.5
"405","2008-08-11",24.440001
"406","2008-08-12",24.75
"407","2008-08-13",24.65
"408","2008-08-14",24.549999
"409","2008-08-15",24.09
"410","2008-08-18",23.879999
"411","2008-08-19",23.299999
"412","2008-08-20",24.139999
"413","2008-08-21",21.32
"414","2008-08-22",21.83
"415","2008-08-25",21.18
"416","2008-08-26",21.25
"417","2008-08-27",21.559999
"418","2008-08-28",21.709999
"419","2008-08-29",21.530001
"420","2008-09-02",21.190001
"421","2008-09-03",21.200001
"422","2008-09-04",20.549999
"423","2008-09-05",20.67
"424","2008-09-08",20.790001
"425","2008-09-09",20.24
"426","2008-09-10",20.809999
"427","2008-09-11",20.73
"428","2008-09-12",20.620001
"429","2008-09-15",20.059999
"430","2008-09-16",20.27
"431","2008-09-17",19.65
"432","2008-09-18",20.1
"433","2008-09-19",21.200001
"434","2008-09-22",20.25
"435","2008-09-23",20.25
"436","2008-09-24",20.280001
"437","2008-09-25",20.76
"438","2008-09-26",20.870001
"439","2008-09-29",19.610001
"440","2008-09-30",19.950001
"441","2008-10-01",19.870001
"442","2008-10-02",19.1
"443","2008-10-03",18.42
"444","2008-10-06",17.9
"445","2008-10-07",17.26
"446","2008-10-08",17.02
"447","2008-10-09",16.700001
"448","2008-10-10",16.6
"449","2008-10-13",18.5
"450","2008-10-14",18.27
"451","2008-10-15",17.34
"452","2008-10-16",17.610001
"453","2008-10-17",18.26
"454","2008-10-20",18.67
"455","2008-10-21",17.66
"456","2008-10-22",17.040001
"457","2008-10-23",16.209999
"458","2008-10-24",16.17
"459","2008-10-27",16.799999
"460","2008-10-28",17.42
"461","2008-10-29",17.5
"462","2008-10-30",17.82
"463","2008-10-31",18.280001
"464","2008-11-03",18.48
"465","2008-11-04",18.48
"466","2008-11-05",17.629999
"467","2008-11-06",17.5
"468","2008-11-07",17.879999
"469","2008-11-10",17.82
"470","2008-11-11",17.17
"471","2008-11-12",16.4
"472","2008-11-13",16.9
"473","2008-11-14",16.190001
"474","2008-11-17",16.129999
"475","2008-11-18",16.309999
"476","2008-11-19",15.18
"477","2008-11-20",14.59
"478","2008-11-21",15.18
"479","2008-11-24",16.040001
"480","2008-11-25",15.44
"481","2008-11-26",15.94
"482","2008-11-28",16.030001
"483","2008-12-01",14.88
"484","2008-12-02",15.52
"485","2008-12-03",15.09
"486","2008-12-04",16.83
"487","2008-12-05",17
"488","2008-12-08",17.16
"489","2008-12-09",17.639999
"490","2008-12-10",17.639999
"491","2008-12-11",17.18
"492","2008-12-12",17.809999
"493","2008-12-15",17.23
"494","2008-12-16",17.780001
"495","2008-12-17",18.120001
"496","2008-12-18",17.93
"497","2008-12-19",18.530001
"498","2008-12-22",18.129999
"499","2008-12-23",18
"500","2008-12-24",17.85
"501","2008-12-26",18.01
"502","2008-12-29",17.780001
"503","2008-12-30",18.190001
"504","2008-12-31",18.52
"505","2009-01-02",18.93
"506","2009-01-05",18.84
"507","2009-01-06",19.18
"508","2009-01-07",19.219999
"509","2009-01-08",19.540001
"510","2009-01-09",19.32
"511","2009-01-12",19.370001
"512","2009-01-13",19.43
"513","2009-01-14",18.709999
"514","2009-01-15",18.52
"515","2009-01-16",18.889999
"516","2009-01-20",18.5
"517","2009-01-21",18.74
"518","2009-01-22",18.440001
"519","2009-01-23",18.690001
"520","2009-01-26",18.76
"521","2009-01-27",18.92
"522","2009-01-28",19.389999
"523","2009-01-29",18.92
"524","2009-01-30",18.5
"525","2009-02-02",18.700001
"526","2009-02-03",19.08
"527","2009-02-04",19.33
"528","2009-02-05",19.719999
"529","2009-02-06",20.1
"530","2009-02-09",19.950001
"531","2009-02-10",19.16
"532","2009-02-11",19.34
"533","2009-02-12",19.559999
"534","2009-02-13",19.49
"535","2009-02-17",18.540001
"536","2009-02-18",18.4
"537","2009-02-19",19.77
"538","2009-02-20",19.48
"539","2009-02-23",18.959999
"540","2009-02-24",19.219999
"541","2009-02-25",19.030001
"542","2009-02-26",18.43
"543","2009-02-27",18.629999
"544","2009-03-02",17.940001
"545","2009-03-03",18.030001
"546","2009-03-04",18.110001
"547","2009-03-05",17.790001
"548","2009-03-06",17.530001
"549","2009-03-09",17.370001
"550","2009-03-10",18.280001
"551","2009-03-11",18.469999
"552","2009-03-12",19.01
"553","2009-03-13",19.09
"554","2009-03-16",18.530001
"555","2009-03-17",19.120001
"556","2009-03-18",19.35
"557","2009-03-19",19.17
"558","2009-03-20",19.440001
"559","2009-03-23",20.51
"560","2009-03-24",20.16
"561","2009-03-25",20.440001
"562","2009-03-26",21.209999
"563","2009-03-27",20.67
"564","2009-03-30",20.65
"565","2009-03-31",20.73
"566","2009-04-01",21.049999
"567","2009-04-02",21.299999
"568","2009-04-03",21.33
"569","2009-04-06",21.309999
"570","2009-04-07",20.91
"571","2009-04-08",21.34
"572","2009-04-09",21.83
"573","2009-04-13",21.35
"574","2009-04-14",20.969999
"575","2009-04-15",20.74
"576","2009-04-16",21.4
"577","2009-04-17",21.09
"578","2009-04-20",20.530001
"579","2009-04-21",20.9
"580","2009-04-22",20.860001
"581","2009-04-23",20.92
"582","2009-04-24",21.219999
"583","2009-04-27",21.49
"584","2009-04-28",21.190001
"585","2009-04-29",21.809999
"586","2009-04-30",21.780001
"587","2009-05-01",21.879999
"588","2009-05-04",21.93
"589","2009-05-05",21.559999
"590","2009-05-06",21.6
"591","2009-05-07",20.879999
"592","2009-05-08",20.82
"593","2009-05-11",20.809999
"594","2009-05-12",20.719999
"595","2009-05-13",20.24
"596","2009-05-14",20.559999
"597","2009-05-15",20.629999
"598","2009-05-18",21.26
"599","2009-05-19",21.370001
"600","2009-05-20",21.620001
"601","2009-05-21",19.41
"602","2009-05-22",19.280001
"603","2009-05-26",19.790001
"604","2009-05-27",19.4
"605","2009-05-28",19.389999
"606","2009-05-29",19.48
"607","2009-06-01",19.860001
"608","2009-06-02",19.85
"609","2009-06-03",19.33
"610","2009-06-04",19.379999
"611","2009-06-05",19.43
"612","2009-06-08",19.41
"613","2009-06-09",19.969999
"614","2009-06-10",19.83
"615","2009-06-11",19.83
"616","2009-06-12",19.719999
"617","2009-06-15",19.370001
"618","2009-06-16",18.950001
"619","2009-06-17",19.209999
"620","2009-06-18",19.360001
"621","2009-06-19",19.16
"622","2009-06-22",18.75
"623","2009-06-23",18.879999
"624","2009-06-24",18.92
"625","2009-06-25",18.879999
"626","2009-06-26",18.780001
"627","2009-06-29",19.4
"628","2009-06-30",19.51
"629","2009-07-01",19.66
"630","2009-07-02",19.040001
"631","2009-07-06",18.77
"632","2009-07-07",18.200001
"633","2009-07-08",18.24
"634","2009-07-09",18.52
"635","2009-07-10",18.530001
"636","2009-07-13",18.66
"637","2009-07-14",18.75
"638","2009-07-15",19.459999
"639","2009-07-16",19.610001
"640","2009-07-17",19.530001
"641","2009-07-20",19.440001
"642","2009-07-21",19.59
"643","2009-07-22",19.719999
"644","2009-07-23",19.84
"645","2009-07-24",19.66
"646","2009-07-27",19.620001
"647","2009-07-28",19.84
"648","2009-07-29",19.85
"649","2009-07-30",19.940001
"650","2009-07-31",19.98
"651","2009-08-03",20.07
"652","2009-08-04",20.219999
"653","2009-08-05",19.700001
"654","2009-08-06",19.65
"655","2009-08-07",20.07
"656","2009-08-10",19.93
"657","2009-08-11",19.799999
"658","2009-08-12",20.26
"659","2009-08-13",20.379999
"660","2009-08-14",20.1
"661","2009-08-17",19.700001
"662","2009-08-18",19.969999
"663","2009-08-19",20.52
"664","2009-08-20",20.809999
"665","2009-08-21",21.24
"666","2009-08-24",21.16
"667","2009-08-25",21.48
"668","2009-08-26",21.49
"669","2009-08-27",21.52
"670","2009-08-28",21.48
"671","2009-08-31",21.23
"672","2009-09-01",20.799999
"673","2009-09-02",20.76
"674","2009-09-03",20.940001
"675","2009-09-04",21.48
"676","2009-09-08",21.74
"677","2009-09-09",22.049999
"678","2009-09-10",22.32
"679","2009-09-11",22.379999
"680","2009-09-14",22.389999
"681","2009-09-15",22.389999
"682","2009-09-16",22.639999
"683","2009-09-17",22.629999
"684","2009-09-18",22.469999
"685","2009-09-21",22.610001
"686","2009-09-22",22.82
"687","2009-09-23",22.610001
"688","2009-09-24",22.49
"689","2009-09-25",22.57
"690","2009-09-28",22.790001
"691","2009-09-29",22.969999
"692","2009-09-30",22.42
"693","2009-10-01",21.959999
"694","2009-10-02",21.9
"695","2009-10-05",22.139999
"696","2009-10-06",22.389999
"697","2009-10-07",22.33
"698","2009-10-08",22.629999
"699","2009-10-09",23
"700","2009-10-12",23.09
"701","2009-10-13",23.25
"702","2009-10-14",23.450001
"703","2009-10-15",23.33
"704","2009-10-16",23.209999
"705","2009-10-19",23.18
"706","2009-10-20",23.129999
"707","2009-10-21",23.01
"708","2009-10-22",23.379999
"709","2009-10-23",23.280001
"710","2009-10-26",23.049999
"711","2009-10-27",22.77
"712","2009-10-28",22.25
"713","2009-10-29",22.57
"714","2009-10-30",22.02
"715","2009-11-02",22.120001
"716","2009-11-03",22.040001
"717","2009-11-04",22.549999
"718","2009-11-05",23.139999
"719","2009-11-06",23.09
"720","2009-11-09",23.52
"721","2009-11-10",23.5
"722","2009-11-11",23.52
"723","2009-11-12",23.25
"724","2009-11-13",23.5
"725","2009-11-16",23.57
"726","2009-11-17",23.440001
"727","2009-11-18",23.059999
"728","2009-11-19",22.82
"729","2009-11-20",22.629999
"730","2009-11-23",22.940001
"731","2009-11-24",22.65
"732","2009-11-25",22.59
"733","2009-11-27",22.43
"734","2009-11-30",22.469999
"735","2009-12-01",22.549999
"736","2009-12-02",22.52
"737","2009-12-03",21.120001
"738","2009-12-04",21.02
"739","2009-12-07",20.98
"740","2009-12-08",20.74
"741","2009-12-09",20.790001
"742","2009-12-10",20.73
"743","2009-12-11",20.49
"744","2009-12-14",20.870001
"745","2009-12-15",20.66
"746","2009-12-16",20.66
"747","2009-12-17",20.940001
"748","2009-12-18",21.459999
"749","2009-12-21",21.700001
"750","2009-12-22",22.030001
"751","2009-12-23",22.07
"752","2009-12-24",22.200001
"753","2009-12-28",22.209999
"754","2009-12-29",22.26
"755","2009-12-30",22.360001
"756","2009-12-31",22.280001
"757","2010-01-04",22.440001
"758","2010-01-05",22.25
"759","2010-01-06",22.209999
"760","2010-01-07",22.15
"761","2010-01-08",22.309999
"762","2010-01-11",22.120001
"763","2010-01-12",21.799999
"764","2010-01-13",22.01
"765","2010-01-14",22.190001
"766","2010-01-15",21.969999
"767","2010-01-19",21.98
"768","2010-01-20",21.98
"769","2010-01-21",22.219999
"770","2010-01-22",21.889999
"771","2010-01-25",21.74
"772","2010-01-26",21.459999
"773","2010-01-27",21.530001
"774","2010-01-28",21.139999
"775","2010-01-29",21.27
"776","2010-02-01",21.360001
"777","2010-02-02",21.34
"778","2010-02-03",21.4
"779","2010-02-04",21.049999
"780","2010-02-05",21.17
"781","2010-02-08",20.950001
"782","2010-02-09",21.059999
"783","2010-02-10",21.139999
"784","2010-02-11",21.07
"785","2010-02-12",21.51
"786","2010-02-16",21.209999
"787","2010-02-17",22.1
"788","2010-02-18",21.790001
"789","2010-02-19",21.35
"790","2010-02-22",22.040001
"791","2010-02-23",21.9
"792","2010-02-24",22.040001
"793","2010-02-25",22.02
"794","2010-02-26",21.9
"795","2010-03-01",22.08
"796","2010-03-02",22.209999
"797","2010-03-03",22.190001
"798","2010-03-04",22.27
"799","2010-03-05",22.440001
"800","2010-03-08",22.459999
"801","2010-03-09",22.540001
"802","2010-03-10",22.75
"803","2010-03-11",22.65
"804","2010-03-12",22.75
"805","2010-03-15",22.65
"806","2010-03-16",22.620001
"807","2010-03-17",22.66
"808","2010-03-18",22.77
"809","2010-03-19",22.540001
"810","2010-03-22",22.799999
"811","2010-03-23",22.780001
"812","2010-03-24",22.809999
"813","2010-03-25",22.549999
"814","2010-03-26",22.5
"815","2010-03-29",22.440001
"816","2010-03-30",22.469999
"817","2010-03-31",22.370001
"818","2010-04-01",22.549999
"819","2010-04-05",23.01
"820","2010-04-06",22.91
"821","2010-04-07",22.73
"822","2010-04-08",22.700001
"823","2010-04-09",23.040001
"824","2010-04-12",23.059999
"825","2010-04-13",23.280001
"826","2010-04-14",23.379999
"827","2010-04-15",23.16
"828","2010-04-16",23.08
"829","2010-04-19",23.030001
"830","2010-04-20",23.219999
"831","2010-04-21",23.24
"832","2010-04-22",23.15
"833","2010-04-23",23.139999
"834","2010-04-26",23.18
"835","2010-04-27",22.799999
"836","2010-04-28",22.99
"837","2010-04-29",23.129999
"838","2010-04-30",22.66
"839","2010-05-03",22.9
"840","2010-05-04",22.360001
"841","2010-05-05",22.09
"842","2010-05-06",21.75
"843","2010-05-07",21.33
"844","2010-05-10",21.99
"845","2010-05-11",21.959999
"846","2010-05-12",22.450001
"847","2010-05-13",22.360001
"848","2010-05-14",21.92
"849","2010-05-17",22.27
"850","2010-05-18",21.959999
"851","2010-05-19",21.799999
"852","2010-05-20",21.049999
"853","2010-05-21",21.25
"854","2010-05-24",21.01
"855","2010-05-25",21.309999
"856","2010-05-26",21.52
"857","2010-05-27",21.639999
"858","2010-05-28",21.42
"859","2010-06-01",21.23
"860","2010-06-02",21.700001
"861","2010-06-03",22.16
"862","2010-06-04",21.59
"863","2010-06-07",20.940001
"864","2010-06-08",20.98
"865","2010-06-09",21.059999
"866","2010-06-10",21.26
"867","2010-06-11",21.75
"868","2010-06-14",21.889999
"869","2010-06-15",22.34
"870","2010-06-16",22.34
"871","2010-06-17",22.389999
"872","2010-06-18",22.41
"873","2010-06-21",22.23
"874","2010-06-22",22.07
"875","2010-06-23",22.030001
"876","2010-06-24",21.690001
"877","2010-06-25",21.82
"878","2010-06-28",21.959999
"879","2010-06-29",21.290001
"880","2010-06-30",20.870001
"881","2010-07-01",20.639999
"882","2010-07-02",20.51
"883","2010-07-06",20.459999
"884","2010-07-07",21.48
"885","2010-07-08",21.41
"886","2010-07-09",21.450001
"887","2010-07-12",21.559999
"888","2010-07-13",21.98
"889","2010-07-14",21.83
"890","2010-07-15",21.76
"891","2010-07-16",21.15
"892","2010-07-19",21.35
"893","2010-07-20",21.540001
"894","2010-07-21",21.17
"895","2010-07-22",21.870001
"896","2010-07-23",21.959999
"897","2010-07-26",22.190001
"898","2010-07-27",22.139999
"899","2010-07-28",21.74
"900","2010-07-29",21.82
"901","2010-07-30",21.84
"902","2010-08-02",22.389999
"903","2010-08-03",22.309999
"904","2010-08-04",22.690001
"905","2010-08-05",22.77
"906","2010-08-06",22.84
"907","2010-08-09",23.01
"908","2010-08-10",22.74
"909","2010-08-11",22
"910","2010-08-12",21.6
"911","2010-08-13",21.629999
"912","2010-08-16",21.77
"913","2010-08-17",22.09
"914","2010-08-18",22.280001
"915","2010-08-19",23.059999
"916","2010-08-20",23.110001
"917","2010-08-23",23.120001
"918","2010-08-24",22.9
"919","2010-08-25",22.9
"920","2010-08-26",22.799999
"921","2010-08-27",23.07
"922","2010-08-30",22.93
"923","2010-08-31",22.860001
"924","2010-09-01",23.08
"925","2010-09-02",23.360001
"926","2010-09-03",23.690001
"927","2010-09-07",23.49
"928","2010-09-08",23.74
"929","2010-09-09",23.76
"930","2010-09-10",23.58
"931","2010-09-13",24.17
"932","2010-09-14",24.17
"933","2010-09-15",24.280001
"934","2010-09-16",24.32
"935","2010-09-17",24.389999
"936","2010-09-20",24.780001
"937","2010-09-21",24.59
"938","2010-09-22",24.52
"939","2010-09-23",24.32
"940","2010-09-24",24.809999
"941","2010-09-27",24.65
"942","2010-09-28",24.860001
"943","2010-09-29",24.639999
"944","2010-09-30",24.77
"945","2010-10-01",24.9
"946","2010-10-04",24.559999
"947","2010-10-05",25.030001
"948","2010-10-06",24.73
"949","2010-10-07",24.93
"950","2010-10-08",24.950001
"951","2010-10-11",24.969999
"952","2010-10-12",25.110001
"953","2010-10-13",25.379999
"954","2010-10-14",25.219999
"955","2010-10-15",25.34
"956","2010-10-18",25.32
"957","2010-10-19",24.780001
"958","2010-10-20",24.969999
"959","2010-10-21",25.049999
"960","2010-10-22",25.48
"961","2010-10-25",25.51
"962","2010-10-26",25.5
"963","2010-10-27",25.370001
"964","2010-10-28",25.32
"965","2010-10-29",25.58
"966","2010-11-01",25.450001
