"","date","PGEN"
"383","2015-02-13",39.299999
"384","2015-02-17",39.950001
"385","2015-02-18",39.400002
"386","2015-02-19",40.220001
"387","2015-02-20",41.75
"388","2015-02-23",41.16
"389","2015-02-24",39.950001
"390","2015-02-25",42.189999
"391","2015-02-26",42.919998
"392","2015-02-27",41.060001
"393","2015-03-02",40.220001
"394","2015-03-03",48.150002
"395","2015-03-04",48.110001
"396","2015-03-05",49.5
"397","2015-03-06",50.16
"398","2015-03-09",48.720001
"399","2015-03-10",47.009998
"400","2015-03-11",46.810001
"401","2015-03-12",47.48
"402","2015-03-13",46.490002
"403","2015-03-16",46.880001
"404","2015-03-17",46.169998
"405","2015-03-18",45.470001
"406","2015-03-19",47.369999
"407","2015-03-20",46.110001
"408","2015-03-23",43.68
"409","2015-03-24",43.73
"410","2015-03-25",40.349998
"411","2015-03-26",39.369999
"412","2015-03-27",43
"413","2015-03-30",46.299999
"414","2015-03-31",45.369999
"415","2015-04-01",43.279999
"416","2015-04-02",41.439999
"417","2015-04-06",41.880001
"418","2015-04-07",40.689999
"419","2015-04-08",43.09
"420","2015-04-09",42.02
"421","2015-04-10",42.889999
"422","2015-04-13",43.290001
"423","2015-04-14",44.509998
"424","2015-04-15",44.139999
"425","2015-04-16",44.990002
"426","2015-04-17",43.700001
"427","2015-04-20",42.389999
"428","2015-04-21",44.169998
"429","2015-04-22",44.529999
"430","2015-04-23",45.009998
"431","2015-04-24",44.099998
"432","2015-04-27",40.860001
"433","2015-04-28",39.259998
"434","2015-04-29",38.720001
"435","2015-04-30",38.830002
"436","2015-05-01",39.93
"437","2015-05-04",40.549999
"438","2015-05-05",39.09
"439","2015-05-06",39.580002
"440","2015-05-07",42.119999
"441","2015-05-08",42.84
"442","2015-05-11",43.040001
"443","2015-05-12",44.189999
"444","2015-05-13",41.959999
"445","2015-05-14",40.98
"446","2015-05-15",40.080002
"447","2015-05-18",41.169998
"448","2015-05-19",41.169998
"449","2015-05-20",41.529999
"450","2015-05-21",42
"451","2015-05-22",42.599998
"452","2015-05-26",41.580002
"453","2015-05-27",41.150002
"454","2015-05-28",40.880001
"455","2015-05-29",42.119999
"456","2015-06-01",41.880001
"457","2015-06-02",42.310001
"458","2015-06-03",43.549999
"459","2015-06-04",43.290001
"460","2015-06-05",45.459999
"461","2015-06-08",47.650002
"462","2015-06-09",46.57
"463","2015-06-10",46.41
"464","2015-06-11",45.84
"465","2015-06-12",44.75
"466","2015-06-15",45.110001
"467","2015-06-16",45.439999
"468","2015-06-17",48.560001
"469","2015-06-18",48.27
"470","2015-06-19",50.27
"471","2015-06-22",50.709999
"472","2015-06-23",49.799999
"473","2015-06-24",48.169998
"474","2015-06-25",49.18
"475","2015-06-26",48.279999
"476","2015-06-29",47.209999
"477","2015-06-30",48.799999
"478","2015-07-01",45.68
"479","2015-07-02",45.950001
"480","2015-07-06",47.540001
"481","2015-07-07",47.299999
"482","2015-07-08",45.009998
"483","2015-07-09",45.52
"484","2015-07-10",46.540001
"485","2015-07-13",46.400002
"486","2015-07-14",50.23
"487","2015-07-15",53.799999
"488","2015-07-16",55.599998
"489","2015-07-17",55.919998
"490","2015-07-20",57.950001
"491","2015-07-21",56.77
"492","2015-07-22",58.889999
"493","2015-07-23",58.25
"494","2015-07-24",56.860001
"495","2015-07-27",54.57
"496","2015-07-28",60.599998
"497","2015-07-29",62.34
"498","2015-07-30",63.419998
"499","2015-07-31",65.25
"500","2015-08-03",65.199997
"501","2015-08-04",65.339996
"502","2015-08-05",68.709999
"503","2015-08-06",65.550003
"504","2015-08-07",59.509998
"505","2015-08-10",57.68
"506","2015-08-11",48.93
"507","2015-08-12",51.75
"508","2015-08-13",50.009998
"509","2015-08-14",47.52
"510","2015-08-17",49.060001
"511","2015-08-18",48.029999
"512","2015-08-19",47.060001
"513","2015-08-20",42.5
"514","2015-08-21",45.459999
"515","2015-08-24",42.59
"516","2015-08-25",42.560001
"517","2015-08-26",44.290001
"518","2015-08-27",44.82
"519","2015-08-28",46.75
"520","2015-08-31",44.5
"521","2015-09-01",41.77
"522","2015-09-02",43
"523","2015-09-03",41.209999
"524","2015-09-04",41.34
"525","2015-09-08",43.990002
"526","2015-09-09",42.259998
"527","2015-09-10",42.540001
"528","2015-09-11",44.880001
"529","2015-09-14",45.900002
"530","2015-09-15",45.98
"531","2015-09-16",46.310001
"532","2015-09-17",48.57
"533","2015-09-18",49.91
"534","2015-09-21",47.380001
"535","2015-09-22",45.98
"536","2015-09-23",45.380001
"537","2015-09-24",43.990002
"538","2015-09-25",39.34
"539","2015-09-28",31.780001
"540","2015-09-29",29.389999
"541","2015-09-30",31.799999
"542","2015-10-01",30.1
"543","2015-10-02",31.440001
"544","2015-10-05",32.389999
"545","2015-10-06",31.07
"546","2015-10-07",33.709999
"547","2015-10-08",34.77
"548","2015-10-09",36.009998
"549","2015-10-12",36.25
"550","2015-10-13",32.049999
"551","2015-10-14",33
"552","2015-10-15",33.48
"553","2015-10-16",33.07
"554","2015-10-19",33.740002
"555","2015-10-20",32
"556","2015-10-21",31.84
"557","2015-10-22",30.98
"558","2015-10-23",32.93
"559","2015-10-26",32.759998
"560","2015-10-27",33.970001
"561","2015-10-28",35.810001
"562","2015-10-29",33.73
"563","2015-10-30",33.599998
"564","2015-11-02",35.52
"565","2015-11-03",39.419998
"566","2015-11-04",40.360001
"567","2015-11-05",38.939999
"568","2015-11-06",39
"569","2015-11-09",39.779999
"570","2015-11-10",42.799999
"571","2015-11-11",41.759998
"572","2015-11-12",38.720001
"573","2015-11-13",35.34
"574","2015-11-16",34.939999
"575","2015-11-17",35.23
"576","2015-11-18",35.290001
"577","2015-11-19",36.650002
"578","2015-11-20",34.849998
"579","2015-11-23",34.93
"580","2015-11-24",34.73
"581","2015-11-25",36.880001
"582","2015-11-27",36.830002
"583","2015-11-30",36.310001
"584","2015-12-01",36.240002
"585","2015-12-02",34.830002
"586","2015-12-03",31.57
"587","2015-12-04",32.950001
"588","2015-12-07",30.780001
"589","2015-12-08",32.43
"590","2015-12-09",32.380001
"591","2015-12-10",32.060001
"592","2015-12-11",29.83
"593","2015-12-14",29.559999
"594","2015-12-15",30.719999
"595","2015-12-16",32.970001
"596","2015-12-17",31.82
"597","2015-12-18",31.280001
"598","2015-12-21",31.809999
"599","2015-12-22",31.4
"600","2015-12-23",31.639999
"601","2015-12-24",31.75
"602","2015-12-28",31.02
"603","2015-12-29",30.780001
"604","2015-12-30",31.5
"605","2015-12-31",30.15
"606","2016-01-04",29.17
"607","2016-01-05",28.59
"608","2016-01-06",26.190001
"609","2016-01-07",27.139999
"610","2016-01-08",25.67
"611","2016-01-11",23.1
"612","2016-01-12",23.200001
"613","2016-01-13",21.379999
"614","2016-01-14",25.16
"615","2016-01-15",27.110001
"616","2016-01-19",24.74
"617","2016-01-20",26.23
"618","2016-01-21",26.51
"619","2016-01-22",27.620001
"620","2016-01-25",26.74
"621","2016-01-26",25.950001
"622","2016-01-27",26.370001
"623","2016-01-28",29
"624","2016-01-29",29.139999
"625","2016-02-01",31.57
"626","2016-02-02",30.700001
"627","2016-02-03",31.01
"628","2016-02-04",34.959999
"629","2016-02-05",35.970001
"630","2016-02-08",35.02
"631","2016-02-09",33.919998
"632","2016-02-10",31.190001
"633","2016-02-11",30.389999
"634","2016-02-12",29.67
"635","2016-02-16",30.6
"636","2016-02-17",32.32
"637","2016-02-18",30.940001
"638","2016-02-19",32.419998
"639","2016-02-22",32.68
"640","2016-02-23",31.549999
"641","2016-02-24",32.279999
"642","2016-02-25",31.549999
"643","2016-02-26",33.759998
"644","2016-02-29",30.950001
"645","2016-03-01",33.73
"646","2016-03-02",37.02
"647","2016-03-03",37.279999
"648","2016-03-04",37.029999
"649","2016-03-07",38.900002
"650","2016-03-08",36.470001
"651","2016-03-09",37.549999
"652","2016-03-10",34.990002
"653","2016-03-11",37.970001
"654","2016-03-14",37.419998
"655","2016-03-15",34.189999
"656","2016-03-16",34.52
"657","2016-03-17",35.779999
"658","2016-03-18",37.380001
"659","2016-03-21",38.439999
"660","2016-03-22",37.799999
"661","2016-03-23",35.459999
"662","2016-03-24",35.939999
"663","2016-03-28",34.529999
"664","2016-03-29",35.27
"665","2016-03-30",33.779999
"666","2016-03-31",33.889999
"667","2016-04-01",34.68
"668","2016-04-04",35
"669","2016-04-05",33.450001
"670","2016-04-06",35.110001
"671","2016-04-07",34.560001
"672","2016-04-08",34.41
"673","2016-04-11",33.169998
"674","2016-04-12",32.990002
"675","2016-04-13",35.689999
"676","2016-04-14",38
"677","2016-04-15",37.959999
"678","2016-04-18",36.990002
"679","2016-04-19",35.759998
"680","2016-04-20",36.830002
"681","2016-04-21",27.1
"682","2016-04-22",29.01
"683","2016-04-25",27.809999
"684","2016-04-26",26.92
"685","2016-04-27",27.24
"686","2016-04-28",26.85
"687","2016-04-29",26.73
"688","2016-05-02",27.549999
"689","2016-05-03",26.26
"690","2016-05-04",24.99
"691","2016-05-05",25.379999
"692","2016-05-06",26.209999
"693","2016-05-09",27.209999
"694","2016-05-10",27.75
"695","2016-05-11",25.82
"696","2016-05-12",24.5
"697","2016-05-13",24.35
"698","2016-05-16",25.549999
"699","2016-05-17",26.639999
"700","2016-05-18",26.68
"701","2016-05-19",26.530001
"702","2016-05-20",28.049999
"703","2016-05-23",29.59
"704","2016-05-24",30.58
"705","2016-05-25",30.43
"706","2016-05-26",30.24
"707","2016-05-27",30.02
"708","2016-05-31",30.74
"709","2016-06-01",29.940001
"710","2016-06-02",29.99
"711","2016-06-03",28.959999
"712","2016-06-06",29.700001
"713","2016-06-07",28.620001
"714","2016-06-08",26.5
"715","2016-06-09",25.129999
"716","2016-06-10",25.27
"717","2016-06-13",25.129999
"718","2016-06-14",24.85
"719","2016-06-15",25.5
"720","2016-06-16",25.42
"721","2016-06-17",23.950001
"722","2016-06-20",25.120001
"723","2016-06-21",24.780001
"724","2016-06-22",24.65
"725","2016-06-23",25.200001
"726","2016-06-24",24
"727","2016-06-27",23.99
"728","2016-06-28",23.82
"729","2016-06-29",25.440001
"730","2016-06-30",24.610001
"731","2016-07-01",26.370001
"732","2016-07-05",25.17
"733","2016-07-06",25.889999
"734","2016-07-07",25.889999
"735","2016-07-08",26.719999
"736","2016-07-11",26.23
"737","2016-07-12",25.889999
"738","2016-07-13",24.67
"739","2016-07-14",24.889999
"740","2016-07-15",24.549999
"741","2016-07-18",25.450001
"742","2016-07-19",23.08
"743","2016-07-20",24.549999
"744","2016-07-21",24.33
"745","2016-07-22",24.01
"746","2016-07-25",24.379999
"747","2016-07-26",24.610001
"748","2016-07-27",25.57
"749","2016-07-28",24.709999
"750","2016-07-29",25.33
"751","2016-08-01",27.379999
"752","2016-08-02",26.23
"753","2016-08-03",28.389999
"754","2016-08-04",27.68
"755","2016-08-05",28.709999
"756","2016-08-08",27.049999
"757","2016-08-09",26.959999
"758","2016-08-10",27.93
"759","2016-08-11",28.68
"760","2016-08-12",28.27
"761","2016-08-15",29
"762","2016-08-16",28.58
"763","2016-08-17",29.26
"764","2016-08-18",29.35
"765","2016-08-19",29.16
"766","2016-08-22",29.84
"767","2016-08-23",29.27
"768","2016-08-24",26.290001
"769","2016-08-25",25.68
"770","2016-08-26",26.120001
"771","2016-08-29",25.469999
"772","2016-08-30",25.450001
"773","2016-08-31",25.24
"774","2016-09-01",25.290001
"775","2016-09-02",25.33
"776","2016-09-06",26
"777","2016-09-07",27.16
"778","2016-09-08",27.290001
"779","2016-09-09",25.4
"780","2016-09-12",26.59
"781","2016-09-13",26.620001
"782","2016-09-14",26.790001
"783","2016-09-15",27.440001
"784","2016-09-16",27.85
"785","2016-09-19",27.92
"786","2016-09-20",27.879999
"787","2016-09-21",28.110001
"788","2016-09-22",28.040001
"789","2016-09-23",27.41
"790","2016-09-26",27.190001
"791","2016-09-27",27.450001
"792","2016-09-28",27.809999
"793","2016-09-29",27.75
"794","2016-09-30",28.02
"795","2016-10-03",29.040001
"796","2016-10-04",28.780001
"797","2016-10-05",28.91
"798","2016-10-06",28.530001
"799","2016-10-07",29.690001
"800","2016-10-10",30.49
"801","2016-10-11",29.370001
"802","2016-10-12",27.559999
"803","2016-10-13",27.290001
"804","2016-10-14",26.68
"805","2016-10-17",25.83
"806","2016-10-18",26.35
"807","2016-10-19",25.969999
"808","2016-10-20",27.07
"809","2016-10-21",26.629999
"810","2016-10-24",26.620001
"811","2016-10-25",26.34
"812","2016-10-26",26.4
"813","2016-10-27",26.110001
"814","2016-10-28",25.940001
"815","2016-10-31",26.1
"816","2016-11-01",26.440001
"817","2016-11-02",25.6
"818","2016-11-03",24.51
"819","2016-11-04",25.389999
"820","2016-11-07",25.370001
"821","2016-11-08",25.790001
"822","2016-11-09",28.120001
"823","2016-11-10",29.42
"824","2016-11-11",29.700001
"825","2016-11-14",31.98
"826","2016-11-15",32.66
"827","2016-11-16",30.5
"828","2016-11-17",31.42
"829","2016-11-18",31.190001
"830","2016-11-21",31.01
"831","2016-11-22",30.35
"832","2016-11-23",31.32
"833","2016-11-25",31.68
"834","2016-11-28",30.389999
"835","2016-11-29",30.35
"836","2016-11-30",29.18
"837","2016-12-01",27.84
"838","2016-12-02",28.280001
"839","2016-12-05",29.950001
"840","2016-12-06",30.49
"841","2016-12-07",30
"842","2016-12-08",30.35
"843","2016-12-09",29.83
"844","2016-12-12",28.43
"845","2016-12-13",28.709999
"846","2016-12-14",28.110001
"847","2016-12-15",28.379999
"848","2016-12-16",28.35
"849","2016-12-19",28.639999
"850","2016-12-20",27.219999
"851","2016-12-21",26.129999
"852","2016-12-22",25.6
"853","2016-12-23",25.780001
"854","2016-12-27",25.6
"855","2016-12-28",24.540001
"856","2016-12-29",24.92
"857","2016-12-30",24.299999
"858","2017-01-03",24.809999
"859","2017-01-04",26.030001
"860","2017-01-05",25.83
"861","2017-01-06",26.4
"862","2017-01-09",26.389999
"863","2017-01-10",26.5
"864","2017-01-11",25.4
"865","2017-01-12",25.26
"866","2017-01-13",24.77
"867","2017-01-17",24.74
"868","2017-01-18",25.07
"869","2017-01-19",23.51
"870","2017-01-20",23.309999
"871","2017-01-23",22.09
"872","2017-01-24",21.65
"873","2017-01-25",21.139999
"874","2017-01-26",20.780001
"875","2017-01-27",21.6
"876","2017-01-30",21
"877","2017-01-31",21.16
"878","2017-02-01",20.49
"879","2017-02-02",20.940001
"880","2017-02-03",22.040001
"881","2017-02-06",21.43
"882","2017-02-07",21.41
"883","2017-02-08",21.33
"884","2017-02-09",21.65
"885","2017-02-10",21.85
"886","2017-02-13",22.27
"887","2017-02-14",23.290001
"888","2017-02-15",23.65
"889","2017-02-16",23.57
"890","2017-02-17",23.43
"891","2017-02-21",23.299999
"892","2017-02-22",22.33
"893","2017-02-23",22.030001
"894","2017-02-24",21.91
"895","2017-02-27",22.959999
"896","2017-02-28",22.26
"897","2017-03-01",21.799999
"898","2017-03-02",23.559999
"899","2017-03-03",22.92
"900","2017-03-06",22.73
"901","2017-03-07",22.25
"902","2017-03-08",22.83
"903","2017-03-09",22.91
"904","2017-03-10",23.780001
"905","2017-03-13",22.860001
"906","2017-03-14",20.83
"907","2017-03-15",21.16
"908","2017-03-16",21.379999
"909","2017-03-17",20.99
"910","2017-03-20",20.68
"911","2017-03-21",19.309999
"912","2017-03-22",19.190001
"913","2017-03-23",18.93
"914","2017-03-24",19.139999
"915","2017-03-27",20.02
"916","2017-03-28",19.950001
"917","2017-03-29",20.23
"918","2017-03-30",19.719999
"919","2017-03-31",19.82
"920","2017-04-03",19.370001
"921","2017-04-04",19.280001
"922","2017-04-05",18.92
"923","2017-04-06",19.02
"924","2017-04-07",19.219999
"925","2017-04-10",20.190001
"926","2017-04-11",19.68
"927","2017-04-12",19.870001
"928","2017-04-13",19.67
"929","2017-04-17",19.5
"930","2017-04-18",19.33
"931","2017-04-19",20.120001
"932","2017-04-20",20.299999
"933","2017-04-21",20.17
"934","2017-04-24",20.27
"935","2017-04-25",21.129999
"936","2017-04-26",21.33
"937","2017-04-27",21.469999
"938","2017-04-28",20.84
"939","2017-05-01",21.030001
"940","2017-05-02",21.18
"941","2017-05-03",21.139999
"942","2017-05-04",21.129999
"943","2017-05-05",20.57
"944","2017-05-08",19.360001
"945","2017-05-09",19.440001
"946","2017-05-10",19.559999
"947","2017-05-11",23.620001
"948","2017-05-12",24.139999
"949","2017-05-15",25.67
"950","2017-05-16",24.25
"951","2017-05-17",23.75
"952","2017-05-18",24.280001
"953","2017-05-19",23.49
"954","2017-05-22",22.48
"955","2017-05-23",22.93
"956","2017-05-24",23.23
"957","2017-05-25",22.110001
"958","2017-05-26",21.889999
"959","2017-05-30",21.799999
"960","2017-05-31",21.32
"961","2017-06-01",21.83
"962","2017-06-02",22.07
"963","2017-06-05",21.82
"964","2017-06-06",21.959999
"965","2017-06-07",22.02
