"","date","POR"
"220","2007-11-14",26.32
"221","2007-11-15",26.23
"222","2007-11-16",26.65
"223","2007-11-19",26.299999
"224","2007-11-20",26.280001
"225","2007-11-21",26.35
"226","2007-11-23",26.18
"227","2007-11-26",25.809999
"228","2007-11-27",25.969999
"229","2007-11-28",26.379999
"230","2007-11-29",26.35
"231","2007-11-30",26.77
"232","2007-12-03",27.200001
"233","2007-12-04",27.299999
"234","2007-12-05",27.68
"235","2007-12-06",27.99
"236","2007-12-07",27.84
"237","2007-12-10",27.67
"238","2007-12-11",27.209999
"239","2007-12-12",27.18
"240","2007-12-13",26.99
"241","2007-12-14",26.75
"242","2007-12-17",26.5
"243","2007-12-18",26.73
"244","2007-12-19",26.98
"245","2007-12-20",26.65
"246","2007-12-21",26.540001
"247","2007-12-24",26.91
"248","2007-12-26",26.84
"249","2007-12-27",27.059999
"250","2007-12-28",27.34
"251","2007-12-31",27.780001
"252","2008-01-02",27.08
"253","2008-01-03",26.469999
"254","2008-01-04",26.440001
"255","2008-01-07",26.68
"256","2008-01-08",26.290001
"257","2008-01-09",26.370001
"258","2008-01-10",26.299999
"259","2008-01-11",26.16
"260","2008-01-14",26.1
"261","2008-01-15",25.6
"262","2008-01-16",25.25
"263","2008-01-17",24.76
"264","2008-01-18",24.799999
"265","2008-01-22",24.26
"266","2008-01-23",24.040001
"267","2008-01-24",23.85
"268","2008-01-25",23.530001
"269","2008-01-28",23.9
"270","2008-01-29",24.280001
"271","2008-01-30",23.91
"272","2008-01-31",24.610001
"273","2008-02-01",24.65
"274","2008-02-04",24.93
"275","2008-02-05",24.65
"276","2008-02-06",24.51
"277","2008-02-07",24.540001
"278","2008-02-08",24.17
"279","2008-02-11",24.280001
"280","2008-02-12",24.42
"281","2008-02-13",24.299999
"282","2008-02-14",23.940001
"283","2008-02-15",24.01
"284","2008-02-19",23.84
"285","2008-02-20",23.93
"286","2008-02-21",23.120001
"287","2008-02-22",23.23
"288","2008-02-25",23.57
"289","2008-02-26",24.5
"290","2008-02-27",24.049999
"291","2008-02-28",23.66
"292","2008-02-29",23.33
"293","2008-03-03",23.52
"294","2008-03-04",23.370001
"295","2008-03-05",23.24
"296","2008-03-06",22.65
"297","2008-03-07",22.6
"298","2008-03-10",22.639999
"299","2008-03-11",22.83
"300","2008-03-12",22.85
"301","2008-03-13",22.639999
"302","2008-03-14",22.43
"303","2008-03-17",22.049999
"304","2008-03-18",22.440001
"305","2008-03-19",22.32
"306","2008-03-20",22.77
"307","2008-03-24",22.879999
"308","2008-03-25",23.030001
"309","2008-03-26",23.129999
"310","2008-03-27",22.15
"311","2008-03-28",22.25
"312","2008-03-31",22.549999
"313","2008-04-01",22.700001
"314","2008-04-02",22.969999
"315","2008-04-03",22.91
"316","2008-04-04",23.049999
"317","2008-04-07",23.200001
"318","2008-04-08",23.360001
"319","2008-04-09",23.17
"320","2008-04-10",23.23
"321","2008-04-11",23.059999
"322","2008-04-14",23.379999
"323","2008-04-15",23.76
"324","2008-04-16",24.219999
"325","2008-04-17",23.99
"326","2008-04-18",24.200001
"327","2008-04-21",23.799999
"328","2008-04-22",23.41
"329","2008-04-23",24.08
"330","2008-04-24",23.91
"331","2008-04-25",24.030001
"332","2008-04-28",24
"333","2008-04-29",23.9
"334","2008-04-30",24
"335","2008-05-01",24.360001
"336","2008-05-02",24.469999
"337","2008-05-05",23.58
"338","2008-05-06",23.27
"339","2008-05-07",23.18
"340","2008-05-08",23.219999
"341","2008-05-09",23.08
"342","2008-05-12",23.91
"343","2008-05-13",23.860001
"344","2008-05-14",23.889999
"345","2008-05-15",23.959999
"346","2008-05-16",24.049999
"347","2008-05-19",24.049999
"348","2008-05-20",23.98
"349","2008-05-21",23.889999
"350","2008-05-22",24.049999
"351","2008-05-23",23.59
"352","2008-05-27",23.51
"353","2008-05-28",23.5
"354","2008-05-29",23.6
"355","2008-05-30",23.41
"356","2008-06-02",23.25
"357","2008-06-03",22.93
"358","2008-06-04",23.32
"359","2008-06-05",23.629999
"360","2008-06-06",23.48
"361","2008-06-09",23.389999
"362","2008-06-10",23.65
"363","2008-06-11",23.559999
"364","2008-06-12",23.85
"365","2008-06-13",24.01
"366","2008-06-16",24.059999
"367","2008-06-17",23.940001
"368","2008-06-18",24.48
"369","2008-06-19",24.190001
"370","2008-06-20",23.99
"371","2008-06-23",23.76
"372","2008-06-24",23.360001
"373","2008-06-25",23.52
"374","2008-06-26",23.08
"375","2008-06-27",22.700001
"376","2008-06-30",22.52
"377","2008-07-01",22.65
"378","2008-07-02",22.469999
"379","2008-07-03",22.26
"380","2008-07-07",22.610001
"381","2008-07-08",22.620001
"382","2008-07-09",22.790001
"383","2008-07-10",23.1
"384","2008-07-11",23.32
"385","2008-07-14",22.950001
"386","2008-07-15",22.75
"387","2008-07-16",22.67
"388","2008-07-17",22.629999
"389","2008-07-18",22.559999
"390","2008-07-21",22.860001
"391","2008-07-22",23.07
"392","2008-07-23",22.91
"393","2008-07-24",23.1
"394","2008-07-25",23.02
"395","2008-07-28",22.879999
"396","2008-07-29",23.280001
"397","2008-07-30",23.42
"398","2008-07-31",23.49
"399","2008-08-01",23.33
"400","2008-08-04",23.139999
"401","2008-08-05",23.290001
"402","2008-08-06",23.299999
"403","2008-08-07",23.950001
"404","2008-08-08",24.85
"405","2008-08-11",25.440001
"406","2008-08-12",24.93
"407","2008-08-13",24.940001
"408","2008-08-14",25.049999
"409","2008-08-15",25.35
"410","2008-08-18",25.549999
"411","2008-08-19",25.49
"412","2008-08-20",25.26
"413","2008-08-21",25.190001
"414","2008-08-22",25.299999
"415","2008-08-25",25.42
"416","2008-08-26",25.549999
"417","2008-08-27",25.6
"418","2008-08-28",25.940001
"419","2008-08-29",25.620001
"420","2008-09-02",25.49
"421","2008-09-03",25.59
"422","2008-09-04",25.16
"423","2008-09-05",24.43
"424","2008-09-08",24.889999
"425","2008-09-09",24.809999
"426","2008-09-10",24.68
"427","2008-09-11",25.299999
"428","2008-09-12",25.469999
"429","2008-09-15",25.139999
"430","2008-09-16",24.940001
"431","2008-09-17",24.25
"432","2008-09-18",24.719999
"433","2008-09-19",25
"434","2008-09-22",24.530001
"435","2008-09-23",23.780001
"436","2008-09-24",23.709999
"437","2008-09-25",24.190001
"438","2008-09-26",24.360001
"439","2008-09-29",23.1
"440","2008-09-30",23.66
"441","2008-10-01",24.030001
"442","2008-10-02",23.549999
"443","2008-10-03",23.75
"444","2008-10-06",23.559999
"445","2008-10-07",21.68
"446","2008-10-08",20.360001
"447","2008-10-09",19.09
"448","2008-10-10",20.290001
"449","2008-10-13",20.6
"450","2008-10-14",20
"451","2008-10-15",18.709999
"452","2008-10-16",19.299999
"453","2008-10-17",18.68
"454","2008-10-20",19.98
"455","2008-10-21",20.33
"456","2008-10-22",19.74
"457","2008-10-23",19.879999
"458","2008-10-24",18.870001
"459","2008-10-27",18.67
"460","2008-10-28",20.379999
"461","2008-10-29",20.5
"462","2008-10-30",20.610001
"463","2008-10-31",20.52
"464","2008-11-03",20.08
"465","2008-11-04",20.16
"466","2008-11-05",19.08
"467","2008-11-06",18.389999
"468","2008-11-07",18.889999
"469","2008-11-10",18.049999
"470","2008-11-11",17.879999
"471","2008-11-12",17.290001
"472","2008-11-13",18.84
"473","2008-11-14",17.629999
"474","2008-11-17",17.91
"475","2008-11-18",17.77
"476","2008-11-19",17.129999
"477","2008-11-20",15.84
"478","2008-11-21",16.82
"479","2008-11-24",17.25
"480","2008-11-25",17.629999
"481","2008-11-26",18.059999
"482","2008-11-28",18.309999
"483","2008-12-01",16.530001
"484","2008-12-02",18.08
"485","2008-12-03",18.17
"486","2008-12-04",17.65
"487","2008-12-05",18.77
"488","2008-12-08",18.82
"489","2008-12-09",18.219999
"490","2008-12-10",18.440001
"491","2008-12-11",18.35
"492","2008-12-12",18.23
"493","2008-12-15",17.690001
"494","2008-12-16",18.4
"495","2008-12-17",18.23
"496","2008-12-18",18.26
"497","2008-12-19",18.059999
"498","2008-12-22",18.15
"499","2008-12-23",18.01
"500","2008-12-24",18.299999
"501","2008-12-26",18.57
"502","2008-12-29",18.26
"503","2008-12-30",18.83
"504","2008-12-31",19.469999
"505","2009-01-02",19.450001
"506","2009-01-05",19.42
"507","2009-01-06",19.049999
"508","2009-01-07",18.77
"509","2009-01-08",18.959999
"510","2009-01-09",18.639999
"511","2009-01-12",18.85
"512","2009-01-13",18.870001
"513","2009-01-14",18.379999
"514","2009-01-15",18.66
"515","2009-01-16",18.77
"516","2009-01-20",18.209999
"517","2009-01-21",18.76
"518","2009-01-22",18.469999
"519","2009-01-23",18.639999
"520","2009-01-26",19.030001
"521","2009-01-27",19.4
"522","2009-01-28",19.35
"523","2009-01-29",19.4
"524","2009-01-30",19.450001
"525","2009-02-02",19.379999
"526","2009-02-03",18.969999
"527","2009-02-04",19.110001
"528","2009-02-05",19.299999
"529","2009-02-06",19.6
"530","2009-02-09",19.389999
"531","2009-02-10",18.99
"532","2009-02-11",18.549999
"533","2009-02-12",18.33
"534","2009-02-13",18.23
"535","2009-02-17",17.530001
"536","2009-02-18",17.23
"537","2009-02-19",17.24
"538","2009-02-20",16.74
"539","2009-02-23",16.209999
"540","2009-02-24",16.379999
"541","2009-02-25",17.25
"542","2009-02-26",16.950001
"543","2009-02-27",16.42
"544","2009-03-02",15.63
"545","2009-03-03",14.99
"546","2009-03-04",15.2
"547","2009-03-05",14.37
"548","2009-03-06",16.1
"549","2009-03-09",16.190001
"550","2009-03-10",16.84
"551","2009-03-11",16.41
"552","2009-03-12",16.719999
"553","2009-03-13",16.809999
"554","2009-03-16",16.84
"555","2009-03-17",17.58
"556","2009-03-18",18.049999
"557","2009-03-19",18.049999
"558","2009-03-20",17.950001
"559","2009-03-23",18.280001
"560","2009-03-24",17.809999
"561","2009-03-25",17.35
"562","2009-03-26",17.5
"563","2009-03-27",17.190001
"564","2009-03-30",17.299999
"565","2009-03-31",17.59
"566","2009-04-01",17.83
"567","2009-04-02",17.5
"568","2009-04-03",17.610001
"569","2009-04-06",17.370001
"570","2009-04-07",16.98
"571","2009-04-08",17.209999
"572","2009-04-09",17.43
"573","2009-04-13",17.16
"574","2009-04-14",16.66
"575","2009-04-15",17.01
"576","2009-04-16",17.280001
"577","2009-04-17",17.4
"578","2009-04-20",17.040001
"579","2009-04-21",17.18
"580","2009-04-22",17.01
"581","2009-04-23",17
"582","2009-04-24",17.129999
"583","2009-04-27",17.33
"584","2009-04-28",17.530001
"585","2009-04-29",18.280001
"586","2009-04-30",18.27
"587","2009-05-01",18.83
"588","2009-05-04",18.76
"589","2009-05-05",18.389999
"590","2009-05-06",18.27
"591","2009-05-07",18.57
"592","2009-05-08",18.58
"593","2009-05-11",18.26
"594","2009-05-12",17.99
"595","2009-05-13",17.559999
"596","2009-05-14",17.639999
"597","2009-05-15",17.18
"598","2009-05-18",17.51
"599","2009-05-19",17.5
"600","2009-05-20",17.26
"601","2009-05-21",17.26
"602","2009-05-22",17.34
"603","2009-05-26",17.85
"604","2009-05-27",17.48
"605","2009-05-28",17.709999
"606","2009-05-29",17.99
"607","2009-06-01",18.799999
"608","2009-06-02",18.83
"609","2009-06-03",18.799999
"610","2009-06-04",18.809999
"611","2009-06-05",18.77
"612","2009-06-08",18.690001
"613","2009-06-09",18.6
"614","2009-06-10",18.889999
"615","2009-06-11",18.700001
"616","2009-06-12",19.18
"617","2009-06-15",19.139999
"618","2009-06-16",19.27
"619","2009-06-17",19.5
"620","2009-06-18",19.950001
"621","2009-06-19",19.860001
"622","2009-06-22",19.610001
"623","2009-06-23",19
"624","2009-06-24",19.120001
"625","2009-06-25",19.43
"626","2009-06-26",19.610001
"627","2009-06-29",19.639999
"628","2009-06-30",19.48
"629","2009-07-01",19.85
"630","2009-07-02",19.27
"631","2009-07-06",19.389999
"632","2009-07-07",18.93
"633","2009-07-08",18.92
"634","2009-07-09",18.879999
"635","2009-07-10",19.07
"636","2009-07-13",19.379999
"637","2009-07-14",19.389999
"638","2009-07-15",20.049999
"639","2009-07-16",20.08
"640","2009-07-17",19.75
"641","2009-07-20",19.75
"642","2009-07-21",19.860001
"643","2009-07-22",18.559999
"644","2009-07-23",18.58
"645","2009-07-24",18.709999
"646","2009-07-27",18.950001
"647","2009-07-28",18.610001
"648","2009-07-29",18.700001
"649","2009-07-30",19.26
"650","2009-07-31",19.030001
"651","2009-08-03",18.67
"652","2009-08-04",18.6
"653","2009-08-05",18.5
"654","2009-08-06",18.549999
"655","2009-08-07",18.57
"656","2009-08-10",18.42
"657","2009-08-11",18.49
"658","2009-08-12",18.860001
"659","2009-08-13",19.1
"660","2009-08-14",19.1
"661","2009-08-17",19
"662","2009-08-18",19.049999
"663","2009-08-19",19.290001
"664","2009-08-20",19.58
"665","2009-08-21",19.74
"666","2009-08-24",19.82
"667","2009-08-25",19.700001
"668","2009-08-26",19.780001
"669","2009-08-27",19.77
"670","2009-08-28",19.629999
"671","2009-08-31",19.52
"672","2009-09-01",19.5
"673","2009-09-02",19.5
"674","2009-09-03",19.530001
"675","2009-09-04",19.65
"676","2009-09-08",19.66
"677","2009-09-09",19.85
"678","2009-09-10",19.950001
"679","2009-09-11",20.059999
"680","2009-09-14",20.200001
"681","2009-09-15",20.33
"682","2009-09-16",20.67
"683","2009-09-17",20.809999
"684","2009-09-18",20.799999
"685","2009-09-21",20.66
"686","2009-09-22",20.67
"687","2009-09-23",20.23
"688","2009-09-24",20.200001
"689","2009-09-25",20.01
"690","2009-09-28",20.09
"691","2009-09-29",19.870001
"692","2009-09-30",19.719999
"693","2009-10-01",19.469999
"694","2009-10-02",19.280001
"695","2009-10-05",19.75
"696","2009-10-06",19.969999
"697","2009-10-07",19.870001
"698","2009-10-08",20.040001
"699","2009-10-09",20.15
"700","2009-10-12",20.16
"701","2009-10-13",20.15
"702","2009-10-14",20.129999
"703","2009-10-15",20.16
"704","2009-10-16",20.209999
"705","2009-10-19",20.360001
"706","2009-10-20",20.040001
"707","2009-10-21",20.07
"708","2009-10-22",20.219999
"709","2009-10-23",19.940001
"710","2009-10-26",19.76
"711","2009-10-27",19.92
"712","2009-10-28",19.809999
"713","2009-10-29",19
"714","2009-10-30",18.59
"715","2009-11-02",18.58
"716","2009-11-03",18.52
"717","2009-11-04",18.65
"718","2009-11-05",18.969999
"719","2009-11-06",19.01
"720","2009-11-09",19.389999
"721","2009-11-10",19.34
"722","2009-11-11",19.26
"723","2009-11-12",19.030001
"724","2009-11-13",19.24
"725","2009-11-16",19.530001
"726","2009-11-17",19.530001
"727","2009-11-18",19.440001
"728","2009-11-19",19.379999
"729","2009-11-20",19.389999
"730","2009-11-23",19.5
"731","2009-11-24",19.469999
"732","2009-11-25",19.65
"733","2009-11-27",19.360001
"734","2009-11-30",19.610001
"735","2009-12-01",19.91
"736","2009-12-02",20.209999
"737","2009-12-03",20.389999
"738","2009-12-04",20.48
"739","2009-12-07",20.34
"740","2009-12-08",20.57
"741","2009-12-09",20.639999
"742","2009-12-10",20.860001
"743","2009-12-11",21.209999
"744","2009-12-14",21.1
"745","2009-12-15",21.01
"746","2009-12-16",20.940001
"747","2009-12-17",20.610001
"748","2009-12-18",20.83
"749","2009-12-21",21.120001
"750","2009-12-22",20.92
"751","2009-12-23",20.719999
"752","2009-12-24",20.719999
"753","2009-12-28",20.700001
"754","2009-12-29",20.67
"755","2009-12-30",20.65
"756","2009-12-31",20.41
"757","2010-01-04",20.370001
"758","2010-01-05",19.98
"759","2010-01-06",20.15
"760","2010-01-07",20.059999
"761","2010-01-08",20
"762","2010-01-11",20.059999
"763","2010-01-12",20.08
"764","2010-01-13",20.379999
"765","2010-01-14",20.27
"766","2010-01-15",20.370001
"767","2010-01-19",20.5
"768","2010-01-20",20.35
"769","2010-01-21",20.219999
"770","2010-01-22",19.809999
"771","2010-01-25",19.98
"772","2010-01-26",19.9
"773","2010-01-27",19.860001
"774","2010-01-28",19.690001
"775","2010-01-29",19.5
"776","2010-02-01",19.57
"777","2010-02-02",19.75
"778","2010-02-03",19.51
"779","2010-02-04",19.120001
"780","2010-02-05",19.049999
"781","2010-02-08",18.620001
"782","2010-02-09",18.780001
"783","2010-02-10",18.73
"784","2010-02-11",18.950001
"785","2010-02-12",18.98
"786","2010-02-16",19.34
"787","2010-02-17",19.120001
"788","2010-02-18",19.1
"789","2010-02-19",19.290001
"790","2010-02-22",19.15
"791","2010-02-23",18.879999
"792","2010-02-24",18.76
"793","2010-02-25",18.51
"794","2010-02-26",17.99
"795","2010-03-01",18.209999
"796","2010-03-02",18.469999
"797","2010-03-03",18.709999
"798","2010-03-04",18.83
"799","2010-03-05",19.07
"800","2010-03-08",19
"801","2010-03-09",19.01
"802","2010-03-10",19.219999
"803","2010-03-11",19.200001
"804","2010-03-12",19.209999
"805","2010-03-15",19.18
"806","2010-03-16",19.370001
"807","2010-03-17",19.68
"808","2010-03-18",19.57
"809","2010-03-19",19.42
"810","2010-03-22",19.360001
"811","2010-03-23",19.15
"812","2010-03-24",18.969999
"813","2010-03-25",18.98
"814","2010-03-26",19.09
"815","2010-03-29",19.219999
"816","2010-03-30",19.299999
"817","2010-03-31",19.309999
"818","2010-04-01",19.65
"819","2010-04-05",19.73
"820","2010-04-06",19.870001
"821","2010-04-07",19.77
"822","2010-04-08",19.610001
"823","2010-04-09",19.620001
"824","2010-04-12",19.51
"825","2010-04-13",19.440001
"826","2010-04-14",19.610001
"827","2010-04-15",19.709999
"828","2010-04-16",19.48
"829","2010-04-19",19.52
"830","2010-04-20",19.799999
"831","2010-04-21",19.91
"832","2010-04-22",19.950001
"833","2010-04-23",20.15
"834","2010-04-26",19.889999
"835","2010-04-27",19.639999
"836","2010-04-28",19.879999
"837","2010-04-29",19.9
"838","2010-04-30",19.879999
"839","2010-05-03",20.4
"840","2010-05-04",20.32
"841","2010-05-05",20.24
"842","2010-05-06",19.35
"843","2010-05-07",19.08
"844","2010-05-10",19.5
"845","2010-05-11",19.389999
"846","2010-05-12",19.41
"847","2010-05-13",19.530001
"848","2010-05-14",19.51
"849","2010-05-17",19.67
"850","2010-05-18",19.65
"851","2010-05-19",19.530001
"852","2010-05-20",18.809999
"853","2010-05-21",18.73
"854","2010-05-24",18.74
"855","2010-05-25",18.610001
"856","2010-05-26",18.66
"857","2010-05-27",18.98
"858","2010-05-28",18.91
"859","2010-06-01",18.49
"860","2010-06-02",18.92
"861","2010-06-03",19
"862","2010-06-04",18.32
"863","2010-06-07",18.33
"864","2010-06-08",18.34
"865","2010-06-09",18.209999
"866","2010-06-10",18.59
"867","2010-06-11",18.690001
"868","2010-06-14",18.690001
"869","2010-06-15",19.049999
"870","2010-06-16",19.08
"871","2010-06-17",19.33
"872","2010-06-18",19.5
"873","2010-06-21",19.379999
"874","2010-06-22",19.040001
"875","2010-06-23",18.620001
"876","2010-06-24",18.639999
"877","2010-06-25",18.49
"878","2010-06-28",18.59
"879","2010-06-29",18.370001
"880","2010-06-30",18.33
"881","2010-07-01",18.139999
"882","2010-07-02",18.17
"883","2010-07-06",18.27
"884","2010-07-07",18.719999
"885","2010-07-08",18.98
"886","2010-07-09",19.059999
"887","2010-07-12",19
"888","2010-07-13",19.200001
"889","2010-07-14",19.17
"890","2010-07-15",19.15
"891","2010-07-16",18.530001
"892","2010-07-19",18.59
"893","2010-07-20",18.6
"894","2010-07-21",18.290001
"895","2010-07-22",18.799999
"896","2010-07-23",19.09
"897","2010-07-26",19.43
"898","2010-07-27",19.82
"899","2010-07-28",19.559999
"900","2010-07-29",19.309999
"901","2010-07-30",19.1
"902","2010-08-02",19.379999
"903","2010-08-03",19.34
"904","2010-08-04",19.52
"905","2010-08-05",19.85
"906","2010-08-06",19.889999
"907","2010-08-09",20.139999
"908","2010-08-10",20.26
"909","2010-08-11",19.58
"910","2010-08-12",19.559999
"911","2010-08-13",19.690001
"912","2010-08-16",19.77
"913","2010-08-17",20.030001
"914","2010-08-18",19.889999
"915","2010-08-19",19.639999
"916","2010-08-20",19.690001
"917","2010-08-23",19.629999
"918","2010-08-24",19.780001
"919","2010-08-25",19.9
"920","2010-08-26",19.879999
"921","2010-08-27",20.24
"922","2010-08-30",19.889999
"923","2010-08-31",19.98
"924","2010-09-01",20.549999
"925","2010-09-02",20.27
"926","2010-09-03",20.34
"927","2010-09-07",20.07
"928","2010-09-08",19.92
"929","2010-09-09",20.190001
"930","2010-09-10",20.16
"931","2010-09-13",20.51
"932","2010-09-14",20.459999
"933","2010-09-15",20.389999
"934","2010-09-16",20.139999
"935","2010-09-17",20.24
"936","2010-09-20",20.540001
"937","2010-09-21",20.389999
"938","2010-09-22",19.959999
"939","2010-09-23",19.76
"940","2010-09-24",20.129999
"941","2010-09-27",20.18
"942","2010-09-28",20.309999
"943","2010-09-29",20.360001
"944","2010-09-30",20.280001
"945","2010-10-01",20.379999
"946","2010-10-04",20.17
"947","2010-10-05",20.459999
"948","2010-10-06",20.379999
"949","2010-10-07",20.459999
"950","2010-10-08",20.57
"951","2010-10-11",20.51
"952","2010-10-12",20.469999
"953","2010-10-13",20.57
"954","2010-10-14",20.639999
"955","2010-10-15",20.709999
"956","2010-10-18",20.870001
"957","2010-10-19",20.799999
"958","2010-10-20",21
"959","2010-10-21",20.84
"960","2010-10-22",20.75
"961","2010-10-25",20.77
"962","2010-10-26",20.719999
"963","2010-10-27",20.65
"964","2010-10-28",20.950001
"965","2010-10-29",20.9
"966","2010-11-01",20.870001
"967","2010-11-02",21.25
"968","2010-11-03",21.200001
"969","2010-11-04",21.469999
