"","date","INFO"
"1","2014-06-19",26.700001
"2","2014-06-20",26.950001
"3","2014-06-23",26.74
"4","2014-06-24",26.76
"5","2014-06-25",26.9
"6","2014-06-26",26.940001
"7","2014-06-27",26.98
"8","2014-06-30",26.98
"9","2014-07-01",26.74
"10","2014-07-02",26.77
"11","2014-07-03",26.950001
"12","2014-07-07",26.940001
"13","2014-07-08",26.860001
"14","2014-07-09",26.879999
"15","2014-07-10",26.66
"16","2014-07-11",26.68
"17","2014-07-14",26.08
"18","2014-07-15",26
"19","2014-07-16",26.049999
"20","2014-07-17",26.040001
"21","2014-07-18",26.049999
"22","2014-07-21",25.799999
"23","2014-07-22",25.6
"24","2014-07-23",25.77
"25","2014-07-24",25.68
"26","2014-07-25",26.049999
"27","2014-07-28",26.129999
"28","2014-07-29",25.959999
"29","2014-07-30",25.99
"30","2014-07-31",25.309999
"31","2014-08-01",25
"32","2014-08-04",25.459999
"33","2014-08-05",25.1
"34","2014-08-06",25.209999
"35","2014-08-07",25.4
"36","2014-08-08",25.51
"37","2014-08-11",25.83
"38","2014-08-12",26.17
"39","2014-08-13",25.42
"40","2014-08-14",25.57
"41","2014-08-15",25.450001
"42","2014-08-18",25.43
"43","2014-08-19",25.76
"44","2014-08-20",25.950001
"45","2014-08-21",25.530001
"46","2014-08-22",25.389999
"47","2014-08-25",25.209999
"48","2014-08-26",25.33
"49","2014-08-27",25.219999
"50","2014-08-28",25.01
"51","2014-08-29",25.01
"52","2014-09-02",25.01
"53","2014-09-03",25.389999
"54","2014-09-04",24.889999
"55","2014-09-05",24.879999
"56","2014-09-08",24.68
"57","2014-09-09",24.4
"58","2014-09-10",24.49
"59","2014-09-11",24.799999
"60","2014-09-12",24.469999
"61","2014-09-15",24.48
"62","2014-09-16",24.4
"63","2014-09-17",24.219999
"64","2014-09-18",24.25
"65","2014-09-19",24.18
"66","2014-09-22",24.030001
"67","2014-09-23",23.719999
"68","2014-09-24",23.83
"69","2014-09-25",23.6
"70","2014-09-26",23.709999
"71","2014-09-29",23.66
"72","2014-09-30",23.35
"73","2014-10-01",23.299999
"74","2014-10-02",22.93
"75","2014-10-03",23.26
"76","2014-10-06",22.440001
"77","2014-10-07",21.040001
"78","2014-10-08",22.610001
"79","2014-10-09",22.209999
"80","2014-10-10",21.959999
"81","2014-10-13",22.65
"82","2014-10-14",22.959999
"83","2014-10-15",22.959999
"84","2014-10-16",22.959999
"85","2014-10-17",22.99
"86","2014-10-20",22.969999
"87","2014-10-21",23.040001
"88","2014-10-22",23.209999
"89","2014-10-23",23.74
"90","2014-10-24",23.719999
"91","2014-10-27",22.690001
"92","2014-10-28",23.440001
"93","2014-10-29",24.040001
"94","2014-10-30",24.41
"95","2014-10-31",25.540001
"96","2014-11-03",24.610001
"97","2014-11-04",24
"98","2014-11-05",24.76
"99","2014-11-06",24.23
"100","2014-11-07",23.799999
"101","2014-11-10",23.74
"102","2014-11-11",24.08
"103","2014-11-12",25.110001
"104","2014-11-13",24.959999
"105","2014-11-14",24.92
"106","2014-11-17",24.82
"107","2014-11-18",25.34
"108","2014-11-19",25.5
"109","2014-11-20",25.870001
"110","2014-11-21",25.74
"111","2014-11-24",25.51
"112","2014-11-25",25.4
"113","2014-11-26",25.6
"114","2014-11-28",25.43
"115","2014-12-01",25.08
"116","2014-12-02",25.200001
"117","2014-12-03",25.1
"118","2014-12-04",24.91
"119","2014-12-05",25.309999
"120","2014-12-08",25.860001
"121","2014-12-09",26.5
"122","2014-12-10",26.120001
"123","2014-12-11",26.32
"124","2014-12-12",25.58
"125","2014-12-15",25.450001
"126","2014-12-16",24.959999
"127","2014-12-17",24.969999
"128","2014-12-18",25.32
"129","2014-12-19",25.040001
"130","2014-12-22",25.969999
"131","2014-12-23",26.690001
"132","2014-12-24",26.549999
"133","2014-12-26",26.49
"134","2014-12-29",26.49
"135","2014-12-30",26.540001
"136","2014-12-31",26.43
"137","2015-01-02",26.6
"138","2015-01-05",25.959999
"139","2015-01-06",25.610001
"140","2015-01-07",26.48
"141","2015-01-08",26.950001
"142","2015-01-09",26.83
"143","2015-01-12",26.43
"144","2015-01-13",26.82
"145","2015-01-14",26.35
"146","2015-01-15",25.450001
"147","2015-01-16",25.99
"148","2015-01-20",25.66
"149","2015-01-21",25.66
"150","2015-01-22",25.559999
"151","2015-01-23",25.870001
"152","2015-01-26",25.83
"153","2015-01-27",26.41
"154","2015-01-28",26.73
"155","2015-01-29",26.299999
"156","2015-01-30",26.25
"157","2015-02-02",26.370001
"158","2015-02-03",26.41
"159","2015-02-04",26.440001
"160","2015-02-05",26.48
"161","2015-02-06",26.43
"162","2015-02-09",26.540001
"163","2015-02-10",26.74
"164","2015-02-11",26.959999
"165","2015-02-12",26.809999
"166","2015-02-13",26.139999
"167","2015-02-17",26.030001
"168","2015-02-18",26.1
"169","2015-02-19",26.200001
"170","2015-02-20",26.35
"171","2015-02-23",26.370001
"172","2015-02-24",26.5
"173","2015-02-25",26.52
"174","2015-02-26",26.549999
"175","2015-02-27",26.65
"176","2015-03-02",27.139999
"177","2015-03-03",26.799999
"178","2015-03-04",26.35
"179","2015-03-05",26.309999
"180","2015-03-06",25.879999
"181","2015-03-09",26.02
"182","2015-03-10",25.790001
"183","2015-03-11",25.620001
"184","2015-03-12",26.049999
"185","2015-03-13",25.9
"186","2015-03-16",26.389999
"187","2015-03-17",26.42
"188","2015-03-18",26.799999
"189","2015-03-19",27.030001
"190","2015-03-20",27.25
"191","2015-03-23",27.34
"192","2015-03-24",27.02
"193","2015-03-25",26.85
"194","2015-03-26",26.93
"195","2015-03-27",26.74
"196","2015-03-30",27.09
"197","2015-03-31",26.9
"198","2015-04-01",27.18
"199","2015-04-02",27.23
"200","2015-04-06",27.200001
"201","2015-04-07",27.15
"202","2015-04-08",27.129999
"203","2015-04-09",27.049999
"204","2015-04-10",26.959999
"205","2015-04-13",27.110001
"206","2015-04-14",26.790001
"207","2015-04-15",26.639999
"208","2015-04-16",26.48
"209","2015-04-17",26.030001
"210","2015-04-20",25.9
"211","2015-04-21",25.780001
"212","2015-04-22",25.82
"213","2015-04-23",25.99
"214","2015-04-24",25.940001
"215","2015-04-27",25.799999
"216","2015-04-28",25.76
"217","2015-04-29",25.860001
"218","2015-04-30",25.65
"219","2015-05-01",26.360001
"220","2015-05-04",26.190001
"221","2015-05-05",25.91
"222","2015-05-06",25.719999
"223","2015-05-07",25.620001
"224","2015-05-08",25.719999
"225","2015-05-11",25.93
"226","2015-05-12",26.049999
"227","2015-05-13",26.059999
"228","2015-05-14",26.360001
"229","2015-05-15",26.33
"230","2015-05-18",26.16
"231","2015-05-19",26.34
"232","2015-05-20",26.27
"233","2015-05-21",26.18
"234","2015-05-22",26.35
"235","2015-05-26",26.129999
"236","2015-05-27",26.389999
"237","2015-05-28",26.59
"238","2015-05-29",26.809999
"239","2015-06-01",26.75
"240","2015-06-02",26.809999
"241","2015-06-03",26.799999
"242","2015-06-04",26.25
"243","2015-06-05",26.51
"244","2015-06-08",26.629999
"245","2015-06-09",26.51
"246","2015-06-10",26.629999
"247","2015-06-11",26.76
"248","2015-06-12",26.879999
"249","2015-06-15",26.790001
"250","2015-06-16",26.809999
"251","2015-06-17",26.57
"252","2015-06-18",26.67
"253","2015-06-19",26.48
"254","2015-06-22",26.690001
"255","2015-06-23",26.719999
"256","2015-06-24",26.700001
"257","2015-06-25",26.639999
"258","2015-06-26",26.35
"259","2015-06-29",25.629999
"260","2015-06-30",25.57
"261","2015-07-01",26.389999
"262","2015-07-02",26.51
"263","2015-07-06",26.34
"264","2015-07-07",26.309999
"265","2015-07-08",26.309999
"266","2015-07-09",26.290001
"267","2015-07-10",26.26
"268","2015-07-13",26.290001
"269","2015-07-14",26.440001
"270","2015-07-15",26.27
"271","2015-07-16",26.440001
"272","2015-07-17",26.559999
"273","2015-07-20",26.459999
"274","2015-07-21",26.27
"275","2015-07-22",26.42
"276","2015-07-23",26.549999
"277","2015-07-24",26.700001
"278","2015-07-27",26.17
"279","2015-07-28",26.290001
"280","2015-07-29",26.530001
"281","2015-07-30",26.52
"282","2015-07-31",26.620001
"283","2015-08-03",26.530001
"284","2015-08-04",26.27
"285","2015-08-05",26.58
"286","2015-08-06",26.629999
"287","2015-08-07",26.73
"288","2015-08-10",27.610001
"289","2015-08-11",27.049999
"290","2015-08-12",28.360001
"291","2015-08-13",29.43
"292","2015-08-14",29.530001
"293","2015-08-17",29.299999
"294","2015-08-18",29.299999
