"","date","SAMG"
"305","2014-09-11",15.53
"306","2014-09-12",15.07
"307","2014-09-15",15.05
"308","2014-09-16",15.01
"309","2014-09-17",15.28
"310","2014-09-18",15.05
"311","2014-09-19",14.78
"312","2014-09-22",14.5
"313","2014-09-23",13.99
"314","2014-09-24",14.1
"315","2014-09-25",13.97
"316","2014-09-26",14.1
"317","2014-09-29",13.87
"318","2014-09-30",13.62
"319","2014-10-01",13.42
"320","2014-10-02",13.64
"321","2014-10-03",14.15
"322","2014-10-06",13.91
"323","2014-10-07",14
"324","2014-10-08",14.12
"325","2014-10-09",13.86
"326","2014-10-10",13.88
"327","2014-10-13",13.99
"328","2014-10-14",13.68
"329","2014-10-15",14.01
"330","2014-10-16",14.23
"331","2014-10-17",14.25
"332","2014-10-20",14.21
"333","2014-10-21",14.06
"334","2014-10-22",14.06
"335","2014-10-23",14.15
"336","2014-10-24",14.13
"337","2014-10-27",14.04
"338","2014-10-28",14.39
"339","2014-10-29",14.07
"340","2014-10-30",14.18
"341","2014-10-31",14.93
"342","2014-11-03",14.76
"343","2014-11-04",14.83
"344","2014-11-05",15.08
"345","2014-11-06",15.71
"346","2014-11-07",15.75
"347","2014-11-10",15.91
"348","2014-11-11",15.41
"349","2014-11-12",15.62
"350","2014-11-13",15.12
"351","2014-11-14",15.05
"352","2014-11-17",14.74
"353","2014-11-18",14.87
"354","2014-11-19",14.52
"355","2014-11-20",14.75
"356","2014-11-21",14.41
"357","2014-11-24",14.54
"358","2014-11-25",14.53
"359","2014-11-26",14.56
"360","2014-11-28",14.35
"361","2014-12-01",13.73
"362","2014-12-02",14.02
"363","2014-12-03",13.92
"364","2014-12-04",13.63
"365","2014-12-05",13.85
"366","2014-12-08",13.88
"367","2014-12-09",13.99
"368","2014-12-10",14.12
"369","2014-12-11",14.35
"370","2014-12-12",14.12
"371","2014-12-15",14.16
"372","2014-12-16",14.57
"373","2014-12-17",14.93
"374","2014-12-18",14.99
"375","2014-12-19",14.93
"376","2014-12-22",15.12
"377","2014-12-23",15.41
"378","2014-12-24",15.36
"379","2014-12-26",15.37
"380","2014-12-29",15.3
"381","2014-12-30",15.66
"382","2014-12-31",15.65
"383","2015-01-02",15.11
"384","2015-01-05",14.93
"385","2015-01-06",14.87
"386","2015-01-07",14.92
"387","2015-01-08",14.91
"388","2015-01-09",15.18
"389","2015-01-12",14.82
"390","2015-01-13",14.46
"391","2015-01-14",14.61
"392","2015-01-15",14.37
"393","2015-01-16",14.58
"394","2015-01-20",14.29
"395","2015-01-21",14.25
"396","2015-01-22",14.37
"397","2015-01-23",13.94
"398","2015-01-26",13.9
"399","2015-01-27",13.75
"400","2015-01-28",14.17
"401","2015-01-29",14.11
"402","2015-01-30",14.1
"403","2015-02-02",14
"404","2015-02-03",14.77
"405","2015-02-04",14.13
"406","2015-02-05",14.32
"407","2015-02-06",14.22
"408","2015-02-09",14.25
"409","2015-02-10",14.32
"410","2015-02-11",14
"411","2015-02-12",14.2
"412","2015-02-13",14.63
"413","2015-02-17",14.47
"414","2015-02-18",14.15
"415","2015-02-19",14.04
"416","2015-02-20",14.02
"417","2015-02-23",14.06
"418","2015-02-24",14.1
"419","2015-02-25",14.07
"420","2015-02-26",14.05
"421","2015-02-27",13.97
"422","2015-03-02",14.09
"423","2015-03-03",13.97
"424","2015-03-04",13.95
"425","2015-03-05",13.85
"426","2015-03-06",13.45
"427","2015-03-09",13.64
"428","2015-03-10",13.57
"429","2015-03-11",13.33
"430","2015-03-12",13.71
"431","2015-03-13",13.73
"432","2015-03-16",14.15
"433","2015-03-17",14.11
"434","2015-03-18",14.17
"435","2015-03-19",13.97
"436","2015-03-20",14.38
"437","2015-03-23",14.32
"438","2015-03-24",14.61
"439","2015-03-25",14.42
"440","2015-03-26",14.05
"441","2015-03-27",14.2
"442","2015-03-30",14.26
"443","2015-03-31",14.25
"444","2015-04-01",14.42
"445","2015-04-02",14.45
"446","2015-04-06",14.85
"447","2015-04-07",14.96
"448","2015-04-08",14.9
"449","2015-04-09",14.88
"450","2015-04-10",14.83
"451","2015-04-13",14.85
"452","2015-04-14",14.78
"453","2015-04-15",14.95
"454","2015-04-16",15.58
"455","2015-04-17",15.33
"456","2015-04-20",15.87
"457","2015-04-21",15.96
"458","2015-04-22",15.46
"459","2015-04-23",15.48
"460","2015-04-24",15.51
"461","2015-04-27",15.33
"462","2015-04-28",15.91
"463","2015-04-29",15.8
"464","2015-04-30",15.59
"465","2015-05-01",15.35
"466","2015-05-04",15.51
"467","2015-05-05",15.37
"468","2015-05-06",15.46
"469","2015-05-07",15.68
"470","2015-05-08",15.06
"471","2015-05-11",14.41
"472","2015-05-12",14.58
"473","2015-05-13",14.16
"474","2015-05-14",14
"475","2015-05-15",13.45
"476","2015-05-18",13.45
"477","2015-05-19",13.28
"478","2015-05-20",13.38
"479","2015-05-21",13.32
"480","2015-05-22",13.31
"481","2015-05-26",13.21
"482","2015-05-27",13.06
"483","2015-05-28",13.05
"484","2015-05-29",13
"485","2015-06-01",12.79
"486","2015-06-02",12.95
"487","2015-06-03",12.98
"488","2015-06-04",13.12
"489","2015-06-05",13.1
"490","2015-06-08",13.1
"491","2015-06-09",12.94
"492","2015-06-10",12.91
"493","2015-06-11",12.97
"494","2015-06-12",12.9
"495","2015-06-15",12.92
"496","2015-06-16",13.03
"497","2015-06-17",13.02
"498","2015-06-18",12.94
"499","2015-06-19",13.99
"500","2015-06-22",13.97
"501","2015-06-23",13.97
"502","2015-06-24",13.98
"503","2015-06-25",14.16
"504","2015-06-26",14.5
"505","2015-06-29",14.2
"506","2015-06-30",14.06
"507","2015-07-01",14.31
"508","2015-07-02",13.42
"509","2015-07-06",12.79
"510","2015-07-07",12.81
"511","2015-07-08",12.83
"512","2015-07-09",12.88
"513","2015-07-10",12.98
"514","2015-07-13",13.07
"515","2015-07-14",12.81
"516","2015-07-15",12.98
"517","2015-07-16",12.97
"518","2015-07-17",12.85
"519","2015-07-20",12.26
"520","2015-07-21",12.06
"521","2015-07-22",12.12
"522","2015-07-23",11.83
"523","2015-07-24",11.47
"524","2015-07-27",11.58
"525","2015-07-28",11.83
"526","2015-07-29",12.08
"527","2015-07-30",12.3
"528","2015-07-31",12.33
"529","2015-08-03",13.18
"530","2015-08-04",13.11
"531","2015-08-05",13.23
"532","2015-08-06",13.27
"533","2015-08-07",13.78
"534","2015-08-10",13.91
"535","2015-08-11",13.57
"536","2015-08-12",13.58
"537","2015-08-13",13.4
"538","2015-08-14",13.4
"539","2015-08-17",12.87
"540","2015-08-18",13.25
"541","2015-08-19",12.77
"542","2015-08-20",12.78
"543","2015-08-21",12.15
"544","2015-08-24",11.74
"545","2015-08-25",11.56
"546","2015-08-26",11.53
"547","2015-08-27",11.85
"548","2015-08-28",11.63
"549","2015-08-31",11.77
"550","2015-09-01",11.31
"551","2015-09-02",11.6
"552","2015-09-03",11.65
"553","2015-09-04",11.7
"554","2015-09-08",11.48
"555","2015-09-09",11.5
"556","2015-09-10",11.25
"557","2015-09-11",11.34
"558","2015-09-14",11.45
"559","2015-09-15",11.44
"560","2015-09-16",11.44
"561","2015-09-17",11.4
"562","2015-09-18",11.21
"563","2015-09-21",11.05
"564","2015-09-22",10.89
"565","2015-09-23",10.98
"566","2015-09-24",11.14
"567","2015-09-25",10.81
"568","2015-09-28",10.61
"569","2015-09-29",10.64
"570","2015-09-30",10.81
"571","2015-10-01",11.02
"572","2015-10-02",10.96
"573","2015-10-05",11.3
"574","2015-10-06",11.17
"575","2015-10-07",10.98
"576","2015-10-08",10.94
"577","2015-10-09",11.14
"578","2015-10-12",11.42
"579","2015-10-13",11.37
"580","2015-10-14",11.39
"581","2015-10-15",11.42
"582","2015-10-16",11.5
"583","2015-10-19",11.55
"584","2015-10-20",11.21
"585","2015-10-21",11.5
"586","2015-10-22",11.59
"587","2015-10-23",11.51
"588","2015-10-26",11.59
"589","2015-10-27",11.55
"590","2015-10-28",11.52
"591","2015-10-29",11.74
"592","2015-10-30",11.1
"593","2015-11-02",11.59
"594","2015-11-03",11.5
"595","2015-11-04",11.82
"596","2015-11-05",12.19
"597","2015-11-06",11.98
"598","2015-11-09",11.85
"599","2015-11-10",11.64
"600","2015-11-11",11.56
"601","2015-11-12",11.67
"602","2015-11-13",11.54
"603","2015-11-16",11.53
"604","2015-11-17",11.65
"605","2015-11-18",11.6
"606","2015-11-19",11.76
"607","2015-11-20",11.75
"608","2015-11-23",11.95
"609","2015-11-24",12.07
"610","2015-11-25",12
"611","2015-11-27",12.1
"612","2015-11-30",12.87
"613","2015-12-01",12.92
"614","2015-12-02",12.88
"615","2015-12-03",12.74
"616","2015-12-04",12.56
"617","2015-12-07",12.28
"618","2015-12-08",12.28
"619","2015-12-09",11.93
"620","2015-12-10",11.84
"621","2015-12-11",11.85
"622","2015-12-14",11.54
"623","2015-12-15",11.73
"624","2015-12-16",11.69
"625","2015-12-17",11.77
"626","2015-12-18",11.38
"627","2015-12-21",11.52
"628","2015-12-22",11.23
"629","2015-12-23",11.61
"630","2015-12-24",11.71
"631","2015-12-28",11.82
"632","2015-12-29",11.73
"633","2015-12-30",11.79
"634","2015-12-31",11.89
"635","2016-01-04",12
"636","2016-01-05",11.96
"637","2016-01-06",11.66
"638","2016-01-07",11.08
"639","2016-01-08",11.15
"640","2016-01-11",11.18
"641","2016-01-12",11.01
"642","2016-01-13",10.82
"643","2016-01-14",10.94
"644","2016-01-15",10.81
"645","2016-01-19",10.3
"646","2016-01-20",10.16
"647","2016-01-21",10.2
"648","2016-01-22",10.67
"649","2016-01-25",10.49
"650","2016-01-26",10.87
"651","2016-01-27",10.5
"652","2016-01-28",10.43
"653","2016-01-29",10.77
"654","2016-02-01",10.94
"655","2016-02-02",10.68
"656","2016-02-03",10.92
"657","2016-02-04",10.63
"658","2016-02-05",10.96
"659","2016-02-08",10.92
"660","2016-02-09",10.89
"661","2016-02-10",10.87
"662","2016-02-11",10.84
"663","2016-02-12",10.69
"664","2016-02-16",10.81
"665","2016-02-17",10.65
"666","2016-02-18",10.78
"667","2016-02-19",10.64
"668","2016-02-22",10.9
"669","2016-02-23",10.74
"670","2016-02-24",10.94
"671","2016-02-25",11.05
"672","2016-02-26",11.03
"673","2016-02-29",10.92
"674","2016-03-01",11.74
"675","2016-03-02",11.99
"676","2016-03-03",11.87
"677","2016-03-04",11.11
"678","2016-03-07",10.69
"679","2016-03-08",10.76
"680","2016-03-09",10.79
"681","2016-03-10",10.97
"682","2016-03-11",11.32
"683","2016-03-14",11.19
"684","2016-03-15",11.23
"685","2016-03-16",11.23
"686","2016-03-17",11.26
"687","2016-03-18",12.39
"688","2016-03-21",12.43
"689","2016-03-22",12.26
"690","2016-03-23",12.33
"691","2016-03-24",12.25
"692","2016-03-28",12.4
"693","2016-03-29",12.84
"694","2016-03-30",12.99
"695","2016-03-31",12.74
"696","2016-04-01",13.14
"697","2016-04-04",12.8
"698","2016-04-05",12.59
"699","2016-04-06",12.44
"700","2016-04-07",12.25
"701","2016-04-08",12.22
"702","2016-04-11",12.43
"703","2016-04-12",12.42
"704","2016-04-13",12.79
"705","2016-04-14",13.17
"706","2016-04-15",13.25
"707","2016-04-18",13.16
"708","2016-04-19",13
"709","2016-04-20",13.15
"710","2016-04-21",13.18
"711","2016-04-22",13.18
"712","2016-04-25",13.22
"713","2016-04-26",13.26
"714","2016-04-27",13.32
"715","2016-04-28",13.17
"716","2016-04-29",13.04
"717","2016-05-02",13.19
"718","2016-05-03",13
"719","2016-05-04",13.01
"720","2016-05-05",12.91
"721","2016-05-06",13.07
"722","2016-05-09",12.57
"723","2016-05-10",12.73
"724","2016-05-11",12.52
"725","2016-05-12",12.74
"726","2016-05-13",12.25
"727","2016-05-16",12.41
"728","2016-05-17",12.31
"729","2016-05-18",12.39
"730","2016-05-19",11.99
"731","2016-05-20",12.01
"732","2016-05-23",12.29
"733","2016-05-24",12.36
"734","2016-05-25",12.46
"735","2016-05-26",12.36
"736","2016-05-27",12.4
"737","2016-05-31",12.25
"738","2016-06-01",12.08
"739","2016-06-02",12.17
"740","2016-06-03",11.84
"741","2016-06-06",12.23
"742","2016-06-07",12.12
"743","2016-06-08",12.22
"744","2016-06-09",12.13
"745","2016-06-10",12.1
"746","2016-06-13",12.15
"747","2016-06-14",12.18
"748","2016-06-15",12.31
"749","2016-06-16",12.25
"750","2016-06-17",12.12
"751","2016-06-20",12.17
"752","2016-06-21",12.2
"753","2016-06-22",12.33
"754","2016-06-23",12.72
"755","2016-06-24",12.09
"756","2016-06-27",12.12
"757","2016-06-28",12.17
"758","2016-06-29",12.18
"759","2016-06-30",12.24
"760","2016-07-01",12.29
"761","2016-07-05",11.84
"762","2016-07-06",11.73
"763","2016-07-07",11.73
"764","2016-07-08",12.02
"765","2016-07-11",11.94
"766","2016-07-12",12.26
"767","2016-07-13",12.38
"768","2016-07-14",12.01
"769","2016-07-15",12.26
"770","2016-07-18",12.33
"771","2016-07-19",12.27
"772","2016-07-20",12.28
"773","2016-07-21",12.21
"774","2016-07-22",12.19
"775","2016-07-25",12.21
"776","2016-07-26",12.26
"777","2016-07-27",12.27
"778","2016-07-28",12.13
"779","2016-07-29",12.15
"780","2016-08-01",12.06
"781","2016-08-02",11.92
"782","2016-08-03",12.26
"783","2016-08-04",12.27
"784","2016-08-05",12.23
"785","2016-08-08",12.32
"786","2016-08-09",12.17
"787","2016-08-10",12.04
"788","2016-08-11",11.95
"789","2016-08-12",11.98
"790","2016-08-15",11.97
"791","2016-08-16",11.73
"792","2016-08-17",11.62
"793","2016-08-18",11.96
"794","2016-08-19",11.99
"795","2016-08-22",12.38
"796","2016-08-23",12.36
"797","2016-08-24",12.25
"798","2016-08-25",12.49
"799","2016-08-26",12.38
"800","2016-08-29",12.36
"801","2016-08-30",12.44
"802","2016-08-31",12.39
"803","2016-09-01",12.47
"804","2016-09-02",12.5
"805","2016-09-06",12.44
"806","2016-09-07",12.07
"807","2016-09-08",12.16
"808","2016-09-09",11.88
"809","2016-09-12",12.24
"810","2016-09-13",12.03
"811","2016-09-14",12.13
"812","2016-09-15",12.24
"813","2016-09-16",12.19
"814","2016-09-19",12.05
"815","2016-09-20",11.99
"816","2016-09-21",11.92
"817","2016-09-22",12.08
"818","2016-09-23",11.94
"819","2016-09-26",11.82
"820","2016-09-27",11.68
"821","2016-09-28",11.76
"822","2016-09-29",11.6
"823","2016-09-30",11.87
"824","2016-10-03",11.59
"825","2016-10-04",11.74
"826","2016-10-05",11.85
"827","2016-10-06",11.65
"828","2016-10-07",11.53
"829","2016-10-10",11.72
"830","2016-10-11",11.76
"831","2016-10-12",11.86
"832","2016-10-13",11.86
"833","2016-10-14",11.81
"834","2016-10-17",11.7
"835","2016-10-18",11.5
"836","2016-10-19",11.6
"837","2016-10-20",11.5
"838","2016-10-21",11.5
"839","2016-10-24",11.4
"840","2016-10-25",11.3
"841","2016-10-26",11.3
"842","2016-10-27",11.15
"843","2016-10-28",11.15
"844","2016-10-31",11.55
"845","2016-11-01",11.4
"846","2016-11-02",11.15
"847","2016-11-03",11.1
"848","2016-11-04",11.2
"849","2016-11-07",11.45
"850","2016-11-08",11.45
"851","2016-11-09",11.65
"852","2016-11-10",12.7
"853","2016-11-11",13.4
"854","2016-11-14",13.55
"855","2016-11-15",12.95
"856","2016-11-16",13.2
"857","2016-11-17",13.15
"858","2016-11-18",13
"859","2016-11-21",12.95
"860","2016-11-22",13.05
"861","2016-11-23",13.45
"862","2016-11-25",13.45
"863","2016-11-28",13.35
"864","2016-11-29",13.45
"865","2016-11-30",13.4
"866","2016-12-01",13.3
"867","2016-12-02",13.05
"868","2016-12-05",13.3
"869","2016-12-06",13.3
"870","2016-12-07",13.3
"871","2016-12-08",13.6
"872","2016-12-09",13.6
"873","2016-12-12",13.4
"874","2016-12-13",13.45
"875","2016-12-14",13.3
"876","2016-12-15",13.25
"877","2016-12-16",13.15
"878","2016-12-19",13.15
"879","2016-12-20",13.1
"880","2016-12-21",13.1
"881","2016-12-22",13.2
"882","2016-12-23",13.2
"883","2016-12-27",13.1
"884","2016-12-28",13.05
"885","2016-12-29",13.15
"886","2016-12-30",13.15
"887","2017-01-03",13.2
"888","2017-01-04",13.1
"889","2017-01-05",13.05
"890","2017-01-06",13.2
"891","2017-01-09",13.1
"892","2017-01-10",13.2
"893","2017-01-11",13.8
"894","2017-01-12",14.1
"895","2017-01-13",14.15
"896","2017-01-17",14
"897","2017-01-18",14.05
"898","2017-01-19",13.4
"899","2017-01-20",13.2
"900","2017-01-23",13.4
"901","2017-01-24",14.1
"902","2017-01-25",14.2
"903","2017-01-26",14
"904","2017-01-27",13.9
"905","2017-01-30",13.85
"906","2017-01-31",13.9
"907","2017-02-01",13.5
"908","2017-02-02",13.45
"909","2017-02-03",13.8
"910","2017-02-06",14.1
"911","2017-02-07",14.2
"912","2017-02-08",13.85
"913","2017-02-09",13.95
"914","2017-02-10",13.95
"915","2017-02-13",14.05
"916","2017-02-14",14.05
"917","2017-02-15",14.08
"918","2017-02-16",13.93
"919","2017-02-17",14.15
"920","2017-02-21",14
"921","2017-02-22",13.75
"922","2017-02-23",13.85
"923","2017-02-24",13.9
"924","2017-02-27",13.95
"925","2017-02-28",13.35
"926","2017-03-01",13.6
"927","2017-03-02",13.95
"928","2017-03-03",13.75
"929","2017-03-06",13.95
"930","2017-03-07",13.9
"931","2017-03-08",13.55
"932","2017-03-09",13.4
"933","2017-03-10",12.75
"934","2017-03-13",13.15
"935","2017-03-14",13.1
"936","2017-03-15",13.85
"937","2017-03-16",13.95
"938","2017-03-17",13.8
"939","2017-03-20",13.65
"940","2017-03-21",13.2
"941","2017-03-22",13.05
"942","2017-03-23",13.85
"943","2017-03-24",13.5
"944","2017-03-27",13.35
"945","2017-03-28",13.05
"946","2017-03-29",13.3
"947","2017-03-30",13.35
"948","2017-03-31",13.3
"949","2017-04-03",13.05
"950","2017-04-04",13.05
"951","2017-04-05",12.95
"952","2017-04-06",12.95
"953","2017-04-07",12.75
"954","2017-04-10",12.4
"955","2017-04-11",12.95
"956","2017-04-12",12.65
"957","2017-04-13",12.05
"958","2017-04-17",12.6
"959","2017-04-18",12.6
"960","2017-04-19",12.8
"961","2017-04-20",13.2
"962","2017-04-21",13.65
"963","2017-04-24",13.7
"964","2017-04-25",13.6
"965","2017-04-26",13.65
"966","2017-04-27",13.6
"967","2017-04-28",13.65
"968","2017-05-01",13.9
"969","2017-05-02",13.3
"970","2017-05-03",12.9
"971","2017-05-04",13.05
"972","2017-05-05",12.6
"973","2017-05-08",13.3
"974","2017-05-09",13.25
"975","2017-05-10",13.1
"976","2017-05-11",13.1
"977","2017-05-12",13.1
"978","2017-05-15",13
"979","2017-05-16",13
"980","2017-05-17",12.8
"981","2017-05-18",12.5
"982","2017-05-19",12.2
"983","2017-05-22",12.3
"984","2017-05-23",12.15
"985","2017-05-24",12.2
"986","2017-05-25",12.15
"987","2017-05-26",11.95
"988","2017-05-30",12
"989","2017-05-31",12.25
"990","2017-06-01",12.45
"991","2017-06-02",13.4
"992","2017-06-05",13.5
"993","2017-06-06",13.1
"994","2017-06-07",12.95
"995","2017-06-08",13.3
"996","2017-06-09",13.1
