"","date","HR"
"181","2007-09-20",26.51
"182","2007-09-21",27
"183","2007-09-24",27.25
"184","2007-09-25",26.299999
"185","2007-09-26",26.290001
"186","2007-09-27",26.629999
"187","2007-09-28",26.66
"188","2007-10-01",27.299999
"189","2007-10-02",27.5
"190","2007-10-03",27
"191","2007-10-04",27.07
"192","2007-10-05",27.280001
"193","2007-10-08",27.200001
"194","2007-10-09",27.459999
"195","2007-10-10",27.16
"196","2007-10-11",27.190001
"197","2007-10-12",26.799999
"198","2007-10-15",26.129999
"199","2007-10-16",25.99
"200","2007-10-17",26.1
"201","2007-10-18",25.85
"202","2007-10-19",24.85
"203","2007-10-22",25.530001
"204","2007-10-23",25.41
"205","2007-10-24",25.049999
"206","2007-10-25",25.040001
"207","2007-10-26",25.4
"208","2007-10-29",25.4
"209","2007-10-30",25.85
"210","2007-10-31",26.440001
"211","2007-11-01",25.33
"212","2007-11-02",24.68
"213","2007-11-05",24.639999
"214","2007-11-06",24.32
"215","2007-11-07",23.450001
"216","2007-11-08",24.139999
"217","2007-11-09",24.209999
"218","2007-11-12",24.620001
"219","2007-11-13",25.65
"220","2007-11-14",25.16
"221","2007-11-15",24.809999
"222","2007-11-16",24.5
"223","2007-11-19",23.93
"224","2007-11-20",23.450001
"225","2007-11-21",23.790001
"226","2007-11-23",24.15
"227","2007-11-26",22.870001
"228","2007-11-27",23.73
"229","2007-11-28",25.190001
"230","2007-11-29",25.24
"231","2007-11-30",25.43
"232","2007-12-03",25.16
"233","2007-12-04",24.440001
"234","2007-12-05",25.27
"235","2007-12-06",26.389999
"236","2007-12-07",26.549999
"237","2007-12-10",26.68
"238","2007-12-11",25.32
"239","2007-12-12",24.969999
"240","2007-12-13",24.639999
"241","2007-12-14",23.780001
"242","2007-12-17",23.02
"243","2007-12-18",24.440001
"244","2007-12-19",24.57
"245","2007-12-20",24.99
"246","2007-12-21",25.799999
"247","2007-12-24",26.610001
"248","2007-12-26",26.16
"249","2007-12-27",25.49
"250","2007-12-28",24.879999
"251","2007-12-31",25.389999
"252","2008-01-02",25.16
"253","2008-01-03",24.17
"254","2008-01-04",23.58
"255","2008-01-07",24.040001
"256","2008-01-08",22.84
"257","2008-01-09",23.440001
"258","2008-01-10",24.42
"259","2008-01-11",24.1
"260","2008-01-14",24.27
"261","2008-01-15",23.74
"262","2008-01-16",24.209999
"263","2008-01-17",23.950001
"264","2008-01-18",23.879999
"265","2008-01-22",24.549999
"266","2008-01-23",26.059999
"267","2008-01-24",25.83
"268","2008-01-25",25.26
"269","2008-01-28",25.9
"270","2008-01-29",25.709999
"271","2008-01-30",24.950001
"272","2008-01-31",25.83
"273","2008-02-01",26.379999
"274","2008-02-04",26.450001
"275","2008-02-05",25.290001
"276","2008-02-06",24.85
"277","2008-02-07",25.559999
"278","2008-02-08",25.18
"279","2008-02-11",24.370001
"280","2008-02-12",24.93
"281","2008-02-13",24.15
"282","2008-02-14",23.549999
"283","2008-02-15",24.139999
"284","2008-02-19",24.219999
"285","2008-02-20",24.6
"286","2008-02-21",23.969999
"287","2008-02-22",24.549999
"288","2008-02-25",25.139999
"289","2008-02-26",24.610001
"290","2008-02-27",24.209999
"291","2008-02-28",23.629999
"292","2008-02-29",23.790001
"293","2008-03-03",24.34
"294","2008-03-04",24
"295","2008-03-05",23.299999
"296","2008-03-06",22.66
"297","2008-03-07",23.24
"298","2008-03-10",23.129999
"299","2008-03-11",24.59
"300","2008-03-12",24.450001
"301","2008-03-13",24.200001
"302","2008-03-14",24.389999
"303","2008-03-17",25.049999
"304","2008-03-18",26.07
"305","2008-03-19",25.35
"306","2008-03-20",26.16
"307","2008-03-24",26.780001
"308","2008-03-25",26.77
"309","2008-03-26",26.219999
"310","2008-03-27",26.23
"311","2008-03-28",26.15
"312","2008-03-31",26.15
"313","2008-04-01",27.25
"314","2008-04-02",27.129999
"315","2008-04-03",28.48
"316","2008-04-04",28.15
"317","2008-04-07",28.200001
"318","2008-04-08",27.799999
"319","2008-04-09",27.120001
"320","2008-04-10",27.389999
"321","2008-04-11",27.07
"322","2008-04-14",26.82
"323","2008-04-15",27.09
"324","2008-04-16",28.190001
"325","2008-04-17",28.200001
"326","2008-04-18",27.870001
"327","2008-04-21",27.719999
"328","2008-04-22",27.5
"329","2008-04-23",27.82
"330","2008-04-24",29
"331","2008-04-25",29.33
"332","2008-04-28",29.23
"333","2008-04-29",28.66
"334","2008-04-30",28.33
"335","2008-05-01",29.17
"336","2008-05-02",28.389999
"337","2008-05-05",28.360001
"338","2008-05-06",28.290001
"339","2008-05-07",27.059999
"340","2008-05-08",27.48
"341","2008-05-09",27.59
"342","2008-05-12",28.51
"343","2008-05-13",27.59
"344","2008-05-14",27.709999
"345","2008-05-15",28.23
"346","2008-05-16",27.1
"347","2008-05-19",26.77
"348","2008-05-20",26.32
"349","2008-05-21",25.74
"350","2008-05-22",25.6
"351","2008-05-23",25.719999
"352","2008-05-27",26.27
"353","2008-05-28",26.389999
"354","2008-05-29",26.799999
"355","2008-05-30",26.549999
"356","2008-06-02",26.68
"357","2008-06-03",26.75
"358","2008-06-04",27.08
"359","2008-06-05",27.889999
"360","2008-06-06",26.950001
"361","2008-06-09",25.639999
"362","2008-06-10",26.17
"363","2008-06-11",25.780001
"364","2008-06-12",26.4
"365","2008-06-13",27.08
"366","2008-06-16",27.77
"367","2008-06-17",26.540001
"368","2008-06-18",25.799999
"369","2008-06-19",26.690001
"370","2008-06-20",25.959999
"371","2008-06-23",25.040001
"372","2008-06-24",24.790001
"373","2008-06-25",24.870001
"374","2008-06-26",24.129999
"375","2008-06-27",23.700001
"376","2008-06-30",23.77
"377","2008-07-01",24.370001
"378","2008-07-02",23.639999
"379","2008-07-03",23.690001
"380","2008-07-07",23.74
"381","2008-07-08",26.280001
"382","2008-07-09",23.85
"383","2008-07-10",24.629999
"384","2008-07-11",25.09
"385","2008-07-14",24.41
"386","2008-07-15",25.09
"387","2008-07-16",26.58
"388","2008-07-17",27.200001
"389","2008-07-18",26.790001
"390","2008-07-21",27.040001
"391","2008-07-22",28.549999
"392","2008-07-23",28.790001
"393","2008-07-24",27.290001
"394","2008-07-25",28.379999
"395","2008-07-28",28
"396","2008-07-29",29.360001
"397","2008-07-30",28.959999
"398","2008-07-31",29.01
"399","2008-08-01",29.09
"400","2008-08-04",28.83
"401","2008-08-05",30.049999
"402","2008-08-06",28.43
"403","2008-08-07",27.91
"404","2008-08-08",28.940001
"405","2008-08-11",29.49
"406","2008-08-12",28.76
"407","2008-08-13",28.58
"408","2008-08-14",28.950001
"409","2008-08-15",28.559999
"410","2008-08-18",28.16
"411","2008-08-19",27.6
"412","2008-08-20",27.860001
"413","2008-08-21",27.360001
"414","2008-08-22",28.26
"415","2008-08-25",27.42
"416","2008-08-26",27.59
"417","2008-08-27",28.07
"418","2008-08-28",29.17
"419","2008-08-29",28.67
"420","2008-09-02",28.440001
"421","2008-09-03",28.93
"422","2008-09-04",28.1
"423","2008-09-05",27.91
"424","2008-09-08",29.24
"425","2008-09-09",28.219999
"426","2008-09-10",28.549999
"427","2008-09-11",28.639999
"428","2008-09-12",29.07
"429","2008-09-15",27.799999
"430","2008-09-16",29.23
"431","2008-09-17",28.030001
"432","2008-09-18",30.5
"433","2008-09-19",31.639999
"434","2008-09-22",27.5
"435","2008-09-23",25.9
"436","2008-09-24",26.57
"437","2008-09-25",27.030001
"438","2008-09-26",27.940001
"439","2008-09-29",26.41
"440","2008-09-30",29.15
"441","2008-10-01",28.84
"442","2008-10-02",28.049999
"443","2008-10-03",27.57
"444","2008-10-06",27.1
"445","2008-10-07",26.24
"446","2008-10-08",25.889999
"447","2008-10-09",23.57
"448","2008-10-10",27.6
"449","2008-10-13",27.129999
"450","2008-10-14",26.08
"451","2008-10-15",22.799999
"452","2008-10-16",24.5
"453","2008-10-17",24
"454","2008-10-20",24.200001
"455","2008-10-21",23.92
"456","2008-10-22",23.1
"457","2008-10-23",23.209999
"458","2008-10-24",22.440001
"459","2008-10-27",21.17
"460","2008-10-28",24.299999
"461","2008-10-29",23.440001
"462","2008-10-30",24.99
"463","2008-10-31",25.549999
"464","2008-11-03",24.84
"465","2008-11-04",25.049999
"466","2008-11-05",22.23
"467","2008-11-06",21.15
"468","2008-11-07",23.040001
"469","2008-11-10",21.09
"470","2008-11-11",19.84
"471","2008-11-12",19.76
"472","2008-11-13",22.219999
"473","2008-11-14",20.690001
"474","2008-11-17",19.91
"475","2008-11-18",20.370001
"476","2008-11-19",17.959999
"477","2008-11-20",15.9
"478","2008-11-21",17.049999
"479","2008-11-24",19.790001
"480","2008-11-25",19.280001
"481","2008-11-26",19.52
"482","2008-11-28",19.18
"483","2008-12-01",15.17
"484","2008-12-02",17.27
"485","2008-12-03",17.110001
"486","2008-12-04",16.540001
"487","2008-12-05",19.040001
"488","2008-12-08",21.200001
"489","2008-12-09",19.74
"490","2008-12-10",21.51
"491","2008-12-11",18.18
"492","2008-12-12",20.52
"493","2008-12-15",19.83
"494","2008-12-16",23.110001
"495","2008-12-17",22.83
"496","2008-12-18",20.690001
"497","2008-12-19",22.23
"498","2008-12-22",21.98
"499","2008-12-23",22.5
"500","2008-12-24",22.18
"501","2008-12-26",22.440001
"502","2008-12-29",21.41
"503","2008-12-30",22.469999
"504","2008-12-31",23.48
"505","2009-01-02",21.98
"506","2009-01-05",21.129999
"507","2009-01-06",20.780001
"508","2009-01-07",19.969999
"509","2009-01-08",19.969999
"510","2009-01-09",18.709999
"511","2009-01-12",18.280001
"512","2009-01-13",18.67
"513","2009-01-14",17.83
"514","2009-01-15",18.75
"515","2009-01-16",19.139999
"516","2009-01-20",16.98
"517","2009-01-21",17.83
"518","2009-01-22",17.129999
"519","2009-01-23",17.639999
"520","2009-01-26",17.75
"521","2009-01-27",17.49
"522","2009-01-28",18.77
"523","2009-01-29",17.07
"524","2009-01-30",16.51
"525","2009-02-02",16.799999
"526","2009-02-03",16.75
"527","2009-02-04",16.690001
"528","2009-02-05",16.74
"529","2009-02-06",18.059999
"530","2009-02-09",18.200001
"531","2009-02-10",16.48
"532","2009-02-11",16.540001
"533","2009-02-12",16.68
"534","2009-02-13",15.78
"535","2009-02-17",14.76
"536","2009-02-18",14.73
"537","2009-02-19",13.73
"538","2009-02-20",14.63
"539","2009-02-23",13.4
"540","2009-02-24",15.13
"541","2009-02-25",15.16
"542","2009-02-26",14.89
"543","2009-02-27",14.49
"544","2009-03-02",13.82
"545","2009-03-03",13.69
"546","2009-03-04",13.95
"547","2009-03-05",12.96
"548","2009-03-06",12.78
"549","2009-03-09",12.98
"550","2009-03-10",14.35
"551","2009-03-11",14
"552","2009-03-12",14.74
"553","2009-03-13",14.43
"554","2009-03-16",13.32
"555","2009-03-17",14.72
"556","2009-03-18",15.18
"557","2009-03-19",14.46
"558","2009-03-20",13.39
"559","2009-03-23",16.040001
"560","2009-03-24",14.34
"561","2009-03-25",14.66
"562","2009-03-26",15.31
"563","2009-03-27",14.71
"564","2009-03-30",14.16
"565","2009-03-31",14.99
"566","2009-04-01",14.46
"567","2009-04-02",15.13
"568","2009-04-03",16.18
"569","2009-04-06",15.97
"570","2009-04-07",14.48
"571","2009-04-08",14.23
"572","2009-04-09",15.84
"573","2009-04-13",16.08
"574","2009-04-14",14.51
"575","2009-04-15",15.75
"576","2009-04-16",15.99
"577","2009-04-17",15.97
"578","2009-04-20",14.52
"579","2009-04-21",16.110001
"580","2009-04-22",15.22
"581","2009-04-23",15.98
"582","2009-04-24",16.68
"583","2009-04-27",15.96
"584","2009-04-28",16.379999
"585","2009-04-29",17.360001
"586","2009-04-30",16.790001
"587","2009-05-01",16.190001
"588","2009-05-04",17.360001
"589","2009-05-05",16.450001
"590","2009-05-06",16.809999
"591","2009-05-07",16.120001
"592","2009-05-08",17.309999
"593","2009-05-11",16.559999
"594","2009-05-12",16.92
"595","2009-05-13",16.24
"596","2009-05-14",16.77
"597","2009-05-15",16
"598","2009-05-18",17.280001
"599","2009-05-19",16.959999
"600","2009-05-20",15.81
"601","2009-05-21",15.98
"602","2009-05-22",15.61
"603","2009-05-26",16.42
"604","2009-05-27",15.78
"605","2009-05-28",16.1
"606","2009-05-29",16.469999
"607","2009-06-01",17.23
"608","2009-06-02",17.16
"609","2009-06-03",17.33
"610","2009-06-04",18.07
"611","2009-06-05",17.969999
"612","2009-06-08",18.040001
"613","2009-06-09",17.870001
"614","2009-06-10",17
"615","2009-06-11",16.639999
"616","2009-06-12",17.360001
"617","2009-06-15",16.219999
"618","2009-06-16",16.17
"619","2009-06-17",15.98
"620","2009-06-18",16.280001
"621","2009-06-19",16.67
"622","2009-06-22",15.85
"623","2009-06-23",15.88
"624","2009-06-24",16.200001
"625","2009-06-25",16.459999
"626","2009-06-26",16.59
"627","2009-06-29",16.82
"628","2009-06-30",16.83
"629","2009-07-01",17.49
"630","2009-07-02",15.91
"631","2009-07-06",16.58
"632","2009-07-07",16.309999
"633","2009-07-08",16.51
"634","2009-07-09",16.120001
"635","2009-07-10",16.82
"636","2009-07-13",17.559999
"637","2009-07-14",17.709999
"638","2009-07-15",18.18
"639","2009-07-16",18.58
"640","2009-07-17",17.92
"641","2009-07-20",18.42
"642","2009-07-21",18.27
"643","2009-07-22",18.52
"644","2009-07-23",19.139999
"645","2009-07-24",18.940001
"646","2009-07-27",19.26
"647","2009-07-28",19.08
"648","2009-07-29",18.969999
"649","2009-07-30",19.57
"650","2009-07-31",19.41
"651","2009-08-03",19.65
"652","2009-08-04",20.01
"653","2009-08-05",20.73
"654","2009-08-06",20.389999
"655","2009-08-07",21.610001
"656","2009-08-10",20.809999
"657","2009-08-11",20.959999
"658","2009-08-12",21.1
"659","2009-08-13",21.040001
"660","2009-08-14",20.98
"661","2009-08-17",20.280001
"662","2009-08-18",20.549999
"663","2009-08-19",20.17
"664","2009-08-20",20.799999
"665","2009-08-21",21.219999
"666","2009-08-24",21.129999
"667","2009-08-25",21.24
"668","2009-08-26",21.41
"669","2009-08-27",21.76
"670","2009-08-28",21.98
"671","2009-08-31",21.65
"672","2009-09-01",20.379999
"673","2009-09-02",19.790001
"674","2009-09-03",20.09
"675","2009-09-04",20.43
"676","2009-09-08",21.01
"677","2009-09-09",21.52
"678","2009-09-10",21.700001
"679","2009-09-11",21.639999
"680","2009-09-14",22.120001
"681","2009-09-15",22.129999
"682","2009-09-16",22.5
"683","2009-09-17",22.209999
"684","2009-09-18",22.059999
"685","2009-09-21",21.83
"686","2009-09-22",22.41
"687","2009-09-23",21.610001
"688","2009-09-24",21.27
"689","2009-09-25",21.129999
"690","2009-09-28",21.690001
"691","2009-09-29",21.25
"692","2009-09-30",21.129999
"693","2009-10-01",20.299999
"694","2009-10-02",20.52
"695","2009-10-05",20.85
"696","2009-10-06",20.67
"697","2009-10-07",20.82
"698","2009-10-08",21.139999
"699","2009-10-09",21.48
"700","2009-10-12",21.450001
"701","2009-10-13",21.139999
"702","2009-10-14",21.76
"703","2009-10-15",21.709999
"704","2009-10-16",21.370001
"705","2009-10-19",21.77
"706","2009-10-20",21.42
"707","2009-10-21",20.93
"708","2009-10-22",21.17
"709","2009-10-23",20.84
"710","2009-10-26",20.950001
"711","2009-10-27",20.969999
"712","2009-10-28",20.379999
"713","2009-10-29",21.290001
"714","2009-10-30",20.83
"715","2009-11-02",20.219999
"716","2009-11-03",20.66
"717","2009-11-04",20.02
"718","2009-11-05",20.17
"719","2009-11-06",19.98
"720","2009-11-09",20.889999
"721","2009-11-10",21
"722","2009-11-11",21.290001
"723","2009-11-12",21.110001
"724","2009-11-13",21.360001
"725","2009-11-16",22.17
"726","2009-11-17",22.01
"727","2009-11-18",21.879999
"728","2009-11-19",21.540001
"729","2009-11-20",21.58
"730","2009-11-23",21.74
"731","2009-11-24",21.639999
"732","2009-11-25",21.5
"733","2009-11-27",21.27
"734","2009-11-30",22.09
"735","2009-12-01",22.24
"736","2009-12-02",22.32
"737","2009-12-03",22.129999
"738","2009-12-04",22.41
"739","2009-12-07",22.280001
"740","2009-12-08",22.110001
"741","2009-12-09",21.959999
"742","2009-12-10",21.639999
"743","2009-12-11",21.66
"744","2009-12-14",21.790001
"745","2009-12-15",21.549999
"746","2009-12-16",21.74
"747","2009-12-17",21.65
"748","2009-12-18",21.68
"749","2009-12-21",21.690001
"750","2009-12-22",21.73
"751","2009-12-23",21.75
"752","2009-12-24",21.799999
"753","2009-12-28",21.809999
"754","2009-12-29",21.77
"755","2009-12-30",21.92
"756","2009-12-31",21.459999
"757","2010-01-04",21.52
"758","2010-01-05",21.540001
"759","2010-01-06",21.200001
"760","2010-01-07",21.370001
"761","2010-01-08",21.209999
"762","2010-01-11",21.35
"763","2010-01-12",21.07
"764","2010-01-13",21.700001
"765","2010-01-14",21.66
"766","2010-01-15",21.620001
"767","2010-01-19",22.24
"768","2010-01-20",21.940001
"769","2010-01-21",21.469999
"770","2010-01-22",21.120001
"771","2010-01-25",21.34
"772","2010-01-26",21.26
"773","2010-01-27",21.34
"774","2010-01-28",21.139999
"775","2010-01-29",20.969999
"776","2010-02-01",21.360001
"777","2010-02-02",21.68
"778","2010-02-03",21.59
"779","2010-02-04",20.68
"780","2010-02-05",20.870001
"781","2010-02-08",20.129999
"782","2010-02-09",20.01
"783","2010-02-10",20
"784","2010-02-11",20.09
"785","2010-02-12",20.26
"786","2010-02-16",20.370001
"787","2010-02-17",20.540001
"788","2010-02-18",20.799999
"789","2010-02-19",20.84
"790","2010-02-22",20.91
"791","2010-02-23",20.42
"792","2010-02-24",20.68
"793","2010-02-25",20.67
"794","2010-02-26",20.889999
"795","2010-03-01",21.040001
"796","2010-03-02",21.09
"797","2010-03-03",20.950001
"798","2010-03-04",21.219999
"799","2010-03-05",21.690001
"800","2010-03-08",22.059999
"801","2010-03-09",22.24
"802","2010-03-10",22.58
"803","2010-03-11",22.73
"804","2010-03-12",23.049999
"805","2010-03-15",22.9
"806","2010-03-16",23.719999
"807","2010-03-17",23.92
"808","2010-03-18",23.889999
"809","2010-03-19",23.93
"810","2010-03-22",24.379999
"811","2010-03-23",24.02
"812","2010-03-24",24.129999
"813","2010-03-25",24.08
"814","2010-03-26",23.940001
"815","2010-03-29",23.799999
"816","2010-03-30",23.639999
"817","2010-03-31",23.290001
"818","2010-04-01",23.32
"819","2010-04-05",23.84
"820","2010-04-06",24.030001
"821","2010-04-07",23.77
"822","2010-04-08",23.67
"823","2010-04-09",24.09
"824","2010-04-12",23.959999
"825","2010-04-13",24.200001
"826","2010-04-14",24.040001
"827","2010-04-15",23.35
"828","2010-04-16",22.75
"829","2010-04-19",23.15
"830","2010-04-20",23.219999
"831","2010-04-21",23.440001
"832","2010-04-22",23.639999
"833","2010-04-23",23.74
"834","2010-04-26",24.01
"835","2010-04-27",24.02
"836","2010-04-28",24.309999
"837","2010-04-29",24.889999
"838","2010-04-30",24.139999
"839","2010-05-03",24.92
"840","2010-05-04",24.129999
"841","2010-05-05",23.690001
"842","2010-05-06",22.91
"843","2010-05-07",22.43
"844","2010-05-10",24.26
"845","2010-05-11",24.33
"846","2010-05-12",25.17
"847","2010-05-13",25.110001
"848","2010-05-14",24.41
"849","2010-05-17",24.34
"850","2010-05-18",22.77
"851","2010-05-19",22.549999
"852","2010-05-20",21.309999
"853","2010-05-21",21.99
"854","2010-05-24",21.459999
"855","2010-05-25",21.84
"856","2010-05-26",21.790001
"857","2010-05-27",23.120001
"858","2010-05-28",22.93
"859","2010-06-01",22.190001
"860","2010-06-02",22.559999
"861","2010-06-03",22.43
"862","2010-06-04",21
"863","2010-06-07",20.91
"864","2010-06-08",21.49
"865","2010-06-09",21.129999
"866","2010-06-10",21.82
"867","2010-06-11",22.209999
"868","2010-06-14",22.49
"869","2010-06-15",23.030001
"870","2010-06-16",22.83
"871","2010-06-17",22.889999
"872","2010-06-18",22.639999
"873","2010-06-21",22.4
"874","2010-06-22",21.889999
"875","2010-06-23",22.219999
"876","2010-06-24",22.27
"877","2010-06-25",22.790001
"878","2010-06-28",22.870001
"879","2010-06-29",22.23
"880","2010-06-30",21.969999
"881","2010-07-01",22.07
"882","2010-07-02",22.209999
"883","2010-07-06",21.780001
"884","2010-07-07",22.610001
"885","2010-07-08",22.59
"886","2010-07-09",22.85
"887","2010-07-12",22.690001
"888","2010-07-13",23.120001
"889","2010-07-14",22.940001
"890","2010-07-15",22.77
"891","2010-07-16",22.15
"892","2010-07-19",22.4
"893","2010-07-20",22.77
"894","2010-07-21",22.18
"895","2010-07-22",23.02
"896","2010-07-23",23.16
"897","2010-07-26",23.549999
"898","2010-07-27",23.83
"899","2010-07-28",23.629999
"900","2010-07-29",23.42
"901","2010-07-30",23.469999
"902","2010-08-02",24.17
"903","2010-08-03",24.059999
"904","2010-08-04",24.530001
"905","2010-08-05",24
"906","2010-08-06",23.82
"907","2010-08-09",24.08
"908","2010-08-10",24.08
"909","2010-08-11",23.709999
"910","2010-08-12",23.639999
"911","2010-08-13",23.469999
"912","2010-08-16",23.450001
"913","2010-08-17",23.27
"914","2010-08-18",23.26
"915","2010-08-19",22.51
"916","2010-08-20",22.6
"917","2010-08-23",22.440001
"918","2010-08-24",22.49
"919","2010-08-25",23.129999
"920","2010-08-26",23.290001
"921","2010-08-27",23.68
"922","2010-08-30",23.34
"923","2010-08-31",23.41
"924","2010-09-01",23.92
"925","2010-09-02",24.02
"926","2010-09-03",24.33
"927","2010-09-07",23.9
"928","2010-09-08",23.969999
"929","2010-09-09",23.66
"930","2010-09-10",23.59
"931","2010-09-13",23.799999
"932","2010-09-14",23.559999
"933","2010-09-15",23.620001
"934","2010-09-16",23.309999
"935","2010-09-17",23.190001
"936","2010-09-20",23.67
"937","2010-09-21",23.290001
"938","2010-09-22",22.959999
"939","2010-09-23",22.559999
"940","2010-09-24",23.33
"941","2010-09-27",22.959999
"942","2010-09-28",23.190001
"943","2010-09-29",23.26
"944","2010-09-30",23.389999
"945","2010-10-01",23.459999
"946","2010-10-04",23.440001
"947","2010-10-05",23.809999
"948","2010-10-06",23.73
"949","2010-10-07",23.83
"950","2010-10-08",23.879999
"951","2010-10-11",23.85
"952","2010-10-12",23.559999
"953","2010-10-13",23.73
"954","2010-10-14",23.860001
"955","2010-10-15",23.83
"956","2010-10-18",24.1
"957","2010-10-19",23.889999
"958","2010-10-20",24.27
"959","2010-10-21",24.059999
"960","2010-10-22",23.92
"961","2010-10-25",23.959999
"962","2010-10-26",23.870001
"963","2010-10-27",23.77
"964","2010-10-28",23.75
"965","2010-10-29",24.139999
"966","2010-11-01",23.889999
"967","2010-11-02",24.17
