"","date","RMBS"
"74","2007-04-19",20.83
"75","2007-04-20",20.540001
"76","2007-04-23",20.33
"77","2007-04-24",20.4
"78","2007-04-25",20.77
"79","2007-04-26",20.57
"80","2007-04-27",20.26
"81","2007-04-30",19.809999
"82","2007-05-01",19.5
"83","2007-05-02",19.799999
"84","2007-05-03",19.76
"85","2007-05-04",19.809999
"86","2007-05-07",19.91
"87","2007-05-08",19.639999
"88","2007-05-09",19.719999
"89","2007-05-10",19.16
"90","2007-05-11",19.440001
"91","2007-05-14",19.16
"92","2007-05-15",18.959999
"93","2007-05-16",19.059999
"94","2007-05-17",18.98
"95","2007-05-18",19.129999
"96","2007-05-21",19.120001
"97","2007-05-22",19.32
"98","2007-05-23",19.09
"99","2007-05-24",18.790001
"100","2007-05-25",18.959999
"101","2007-05-29",18.84
"102","2007-05-30",18.66
"103","2007-05-31",18.879999
"104","2007-06-01",19.27
"105","2007-06-04",19.26
"106","2007-06-05",19.030001
"107","2007-06-06",18.66
"108","2007-06-07",18.120001
"109","2007-06-08",18.129999
"110","2007-06-11",18
"111","2007-06-12",17.780001
"112","2007-06-13",18.08
"113","2007-06-14",18.139999
"114","2007-06-15",18.190001
"115","2007-06-18",18.059999
"116","2007-06-19",18.4
"117","2007-06-20",18.32
"118","2007-06-21",18.82
"119","2007-06-22",18.65
"120","2007-06-25",18.219999
"121","2007-06-26",18.040001
"122","2007-06-27",18.209999
"123","2007-06-28",17.969999
"124","2007-06-29",17.98
"125","2007-07-02",18.120001
"126","2007-07-03",18.129999
"127","2007-07-05",18.049999
"128","2007-07-06",18.120001
"129","2007-07-09",18.200001
"130","2007-07-10",17.870001
"131","2007-07-11",17.860001
"132","2007-07-12",17.959999
"133","2007-07-13",17.889999
"134","2007-07-16",17.889999
"135","2007-07-17",17.889999
"136","2007-07-18",17.809999
"137","2007-07-19",17.85
"138","2007-07-20",17.5
"139","2007-07-23",16.889999
"140","2007-07-24",16.370001
"141","2007-07-25",16.27
"142","2007-07-26",15.99
"143","2007-07-27",13.71
"144","2007-07-30",13.94
"145","2007-07-31",13.51
"146","2007-08-01",13.43
"147","2007-08-02",13.59
"148","2007-08-03",12.95
"149","2007-08-06",13.06
"150","2007-08-07",13.69
"151","2007-08-08",14.8
"152","2007-08-09",14.96
"153","2007-08-10",14.15
"154","2007-08-13",13.79
"155","2007-08-14",13.29
"156","2007-08-15",13.04
"157","2007-08-16",12.46
"158","2007-08-17",13.19
"159","2007-08-20",13.34
"160","2007-08-21",13.8
"161","2007-08-22",14.17
"162","2007-08-23",13.67
"163","2007-08-24",14.05
"164","2007-08-27",15.16
"165","2007-08-28",14.59
"166","2007-08-29",14.75
"167","2007-08-30",14.71
"168","2007-08-31",15.08
"169","2007-09-04",15.45
"170","2007-09-05",15.48
"171","2007-09-06",15.48
"172","2007-09-07",15.44
"173","2007-09-10",15.7
"174","2007-09-11",15.76
"175","2007-09-12",16.709999
"176","2007-09-13",17.4
"177","2007-09-14",17.92
"178","2007-09-17",18.219999
"179","2007-09-18",18.799999
"180","2007-09-19",18.41
"181","2007-09-20",18.07
"182","2007-09-21",18.190001
"183","2007-09-24",18.57
"184","2007-09-25",18.790001
"185","2007-09-26",19.08
"186","2007-09-27",19.32
"187","2007-09-28",19.110001
"188","2007-10-01",19.629999
"189","2007-10-02",20.360001
"190","2007-10-03",20.17
"191","2007-10-04",20.33
"192","2007-10-05",20.84
"193","2007-10-08",21.01
"194","2007-10-09",21.07
"195","2007-10-10",21.389999
"196","2007-10-11",20.41
"197","2007-10-12",20.700001
"198","2007-10-15",20.809999
"199","2007-10-16",20.780001
"200","2007-10-17",20.299999
"201","2007-10-18",21.16
"202","2007-10-19",20
"203","2007-10-22",20.219999
"204","2007-10-23",19.76
"205","2007-10-24",19.43
"206","2007-10-25",19.120001
"207","2007-10-26",19.32
"208","2007-10-29",20.049999
"209","2007-10-30",19.719999
"210","2007-10-31",19.790001
"211","2007-11-01",19.73
"212","2007-11-02",19.51
"213","2007-11-05",19.07
"214","2007-11-06",19.76
"215","2007-11-07",19.360001
"216","2007-11-08",19.91
"217","2007-11-09",19.5
"218","2007-11-12",18.950001
"219","2007-11-13",18.969999
"220","2007-11-14",18.65
"221","2007-11-15",18.440001
"222","2007-11-16",19.299999
"223","2007-11-19",18.43
"224","2007-11-20",18.809999
"225","2007-11-21",18.16
"226","2007-11-23",18.530001
"227","2007-11-26",18.35
"228","2007-11-27",18.4
"229","2007-11-28",19.110001
"230","2007-11-29",19.42
"231","2007-11-30",19.389999
"232","2007-12-03",19.200001
"233","2007-12-04",19.24
"234","2007-12-05",19.84
"235","2007-12-06",21.299999
"236","2007-12-07",21.040001
"237","2007-12-10",20.91
"238","2007-12-11",20.809999
"239","2007-12-12",20.43
"240","2007-12-13",20.200001
"241","2007-12-14",20.68
"242","2007-12-17",21.209999
"243","2007-12-18",21.110001
"244","2007-12-19",20.17
"245","2007-12-20",20.719999
"246","2007-12-21",20.629999
"247","2007-12-24",20.93
"248","2007-12-26",21.530001
"249","2007-12-27",21.129999
"250","2007-12-28",21.129999
"251","2007-12-31",20.940001
"252","2008-01-02",20.43
"253","2008-01-03",20.43
"254","2008-01-04",19.530001
"255","2008-01-07",18.639999
"256","2008-01-08",18.15
"257","2008-01-09",17.629999
"258","2008-01-10",18.57
"259","2008-01-11",17.67
"260","2008-01-14",18.02
"261","2008-01-15",17
"262","2008-01-16",16.52
"263","2008-01-17",15.76
"264","2008-01-18",15.85
"265","2008-01-22",15.52
"266","2008-01-23",15.88
"267","2008-01-24",16.379999
"268","2008-01-25",15.78
"269","2008-01-28",16.35
"270","2008-01-29",16.52
"271","2008-01-30",19.440001
"272","2008-01-31",19.459999
"273","2008-02-01",19.860001
"274","2008-02-04",20.129999
"275","2008-02-05",18.18
"276","2008-02-06",17.219999
"277","2008-02-07",17.5
"278","2008-02-08",17.799999
"279","2008-02-11",18.280001
"280","2008-02-12",18.309999
"281","2008-02-13",18.549999
"282","2008-02-14",18.629999
"283","2008-02-15",18.280001
"284","2008-02-19",18.43
"285","2008-02-20",18.360001
"286","2008-02-21",17.889999
"287","2008-02-22",17.84
"288","2008-02-25",18.139999
"289","2008-02-26",18.709999
"290","2008-02-27",19.030001
"291","2008-02-28",18.68
"292","2008-02-29",18.030001
"293","2008-03-03",17.620001
"294","2008-03-04",17.32
"295","2008-03-05",17.950001
"296","2008-03-06",18.280001
"297","2008-03-07",17.9
"298","2008-03-10",17.32
"299","2008-03-11",18.4
"300","2008-03-12",17.959999
"301","2008-03-13",18.379999
"302","2008-03-14",17.75
"303","2008-03-17",17.360001
"304","2008-03-18",17.93
"305","2008-03-19",17.190001
"306","2008-03-20",17.67
"307","2008-03-24",18.709999
"308","2008-03-25",18.610001
"309","2008-03-26",25.860001
"310","2008-03-27",24.1
"311","2008-03-28",22.75
"312","2008-03-31",23.309999
"313","2008-04-01",23.6
"314","2008-04-02",23.940001
"315","2008-04-03",24.49
"316","2008-04-04",24.1
"317","2008-04-07",23.709999
"318","2008-04-08",23.209999
"319","2008-04-09",23.42
"320","2008-04-10",23.43
"321","2008-04-11",22.790001
"322","2008-04-14",22.440001
"323","2008-04-15",22.26
"324","2008-04-16",22.73
"325","2008-04-17",22.42
"326","2008-04-18",22.51
"327","2008-04-21",22.540001
"328","2008-04-22",23.190001
"329","2008-04-23",23.73
"330","2008-04-24",23.370001
"331","2008-04-25",22.780001
"332","2008-04-28",22.280001
"333","2008-04-29",23.24
"334","2008-04-30",22.959999
"335","2008-05-01",23.49
"336","2008-05-02",23.59
"337","2008-05-05",23.26
"338","2008-05-06",23.49
"339","2008-05-07",23.24
"340","2008-05-08",22.9
"341","2008-05-09",22.41
"342","2008-05-12",22.4
"343","2008-05-13",22.32
"344","2008-05-14",22.290001
"345","2008-05-15",22.4
"346","2008-05-16",22.35
"347","2008-05-19",22.07
"348","2008-05-20",21.129999
"349","2008-05-21",20.299999
"350","2008-05-22",20.66
"351","2008-05-23",20.16
"352","2008-05-27",20.290001
"353","2008-05-28",20.309999
"354","2008-05-29",20.059999
"355","2008-05-30",20.66
"356","2008-06-02",20.35
"357","2008-06-03",20.07
"358","2008-06-04",20.049999
"359","2008-06-05",20.610001
"360","2008-06-06",20.09
"361","2008-06-09",19.73
"362","2008-06-10",18.76
"363","2008-06-11",18.700001
"364","2008-06-12",18.860001
"365","2008-06-13",19.549999
"366","2008-06-16",20.1
"367","2008-06-17",20.290001
"368","2008-06-18",20.110001
"369","2008-06-19",20.370001
"370","2008-06-20",19.85
"371","2008-06-23",19.870001
"372","2008-06-24",20.389999
"373","2008-06-25",21.219999
"374","2008-06-26",20.08
"375","2008-06-27",19.540001
"376","2008-06-30",19.07
"377","2008-07-01",18.620001
"378","2008-07-02",18.09
"379","2008-07-03",17.6
"380","2008-07-07",18.1
"381","2008-07-08",16.5
"382","2008-07-09",17.07
"383","2008-07-10",17.120001
"384","2008-07-11",17.059999
"385","2008-07-14",16.459999
"386","2008-07-15",16.73
"387","2008-07-16",17.030001
"388","2008-07-17",17.02
"389","2008-07-18",16.389999
"390","2008-07-21",16.309999
"391","2008-07-22",15.95
"392","2008-07-23",15.97
"393","2008-07-24",14.7
"394","2008-07-25",16.17
"395","2008-07-28",15.65
"396","2008-07-29",16.290001
"397","2008-07-30",16.780001
"398","2008-07-31",16.559999
"399","2008-08-01",15.95
"400","2008-08-04",15.14
"401","2008-08-05",15.01
"402","2008-08-06",15.34
"403","2008-08-07",15.46
"404","2008-08-08",15.67
"405","2008-08-11",16.07
"406","2008-08-12",16.01
"407","2008-08-13",16.08
"408","2008-08-14",16.200001
"409","2008-08-15",15.99
"410","2008-08-18",15.49
"411","2008-08-19",14.87
"412","2008-08-20",14.92
"413","2008-08-21",15.88
"414","2008-08-22",15.84
"415","2008-08-25",16.219999
"416","2008-08-26",17.459999
"417","2008-08-27",17.98
"418","2008-08-28",18.049999
"419","2008-08-29",17.59
"420","2008-09-02",17.360001
"421","2008-09-03",16.73
"422","2008-09-04",16.16
"423","2008-09-05",16.98
"424","2008-09-08",16.18
"425","2008-09-09",15.06
"426","2008-09-10",15.39
"427","2008-09-11",15.44
"428","2008-09-12",15.51
"429","2008-09-15",14.85
"430","2008-09-16",14.28
"431","2008-09-17",14.22
"432","2008-09-18",15.21
"433","2008-09-19",15.95
"434","2008-09-22",15.34
"435","2008-09-23",14.82
"436","2008-09-24",14.77
"437","2008-09-25",15.27
"438","2008-09-26",14.98
"439","2008-09-29",12.43
"440","2008-09-30",12.85
"441","2008-10-01",12.92
"442","2008-10-02",11.78
"443","2008-10-03",10.94
"444","2008-10-06",9.63
"445","2008-10-07",9.41
"446","2008-10-08",8.92
"447","2008-10-09",8.34
"448","2008-10-10",7.82
"449","2008-10-13",8.87
"450","2008-10-14",8.87
"451","2008-10-15",7.92
"452","2008-10-16",8.23
"453","2008-10-17",8.65
"454","2008-10-20",8.91
"455","2008-10-21",8.41
"456","2008-10-22",7.85
"457","2008-10-23",7.47
"458","2008-10-24",7.28
"459","2008-10-27",7.01
"460","2008-10-28",7.27
"461","2008-10-29",7.7
"462","2008-10-30",8.52
"463","2008-10-31",9.15
"464","2008-11-03",9.48
"465","2008-11-04",10.23
"466","2008-11-05",9.35
"467","2008-11-06",8.39
"468","2008-11-07",9.18
"469","2008-11-10",8.71
"470","2008-11-11",8.51
"471","2008-11-12",7.56
"472","2008-11-13",8.15
"473","2008-11-14",7.76
"474","2008-11-17",7.38
"475","2008-11-18",7.21
"476","2008-11-19",6.26
"477","2008-11-20",5.2
"478","2008-11-21",5.49
"479","2008-11-24",5.89
"480","2008-11-25",6.95
"481","2008-11-26",9.1
"482","2008-11-28",10.31
"483","2008-12-01",11.39
"484","2008-12-02",10.9
"485","2008-12-03",11.3
"486","2008-12-04",10.61
"487","2008-12-05",11.71
"488","2008-12-08",12.2
"489","2008-12-09",12.92
"490","2008-12-10",13.46
"491","2008-12-11",13.21
"492","2008-12-12",13.64
"493","2008-12-15",14.53
"494","2008-12-16",15.09
"495","2008-12-17",15.75
"496","2008-12-18",15.15
"497","2008-12-19",16.08
"498","2008-12-22",14.76
"499","2008-12-23",13.8
"500","2008-12-24",15.61
"501","2008-12-26",15.79
"502","2008-12-29",15.2
"503","2008-12-30",15.72
"504","2008-12-31",15.92
"505","2009-01-02",17.49
"506","2009-01-05",17.379999
"507","2009-01-06",18.280001
"508","2009-01-07",17.77
"509","2009-01-08",18.5
"510","2009-01-09",11.24
"511","2009-01-12",11.54
"512","2009-01-13",9.95
"513","2009-01-14",9.39
"514","2009-01-15",8.96
"515","2009-01-16",9.47
"516","2009-01-20",8.14
"517","2009-01-21",8.6
"518","2009-01-22",8.35
"519","2009-01-23",8.81
"520","2009-01-26",9
"521","2009-01-27",8.98
"522","2009-01-28",9.35
"523","2009-01-29",8.92
"524","2009-01-30",9.06
"525","2009-02-02",8.55
"526","2009-02-03",8.95
"527","2009-02-04",7.59
"528","2009-02-05",7.92
"529","2009-02-06",8.19
"530","2009-02-09",8.23
"531","2009-02-10",7.76
"532","2009-02-11",7.25
"533","2009-02-12",7.49
"534","2009-02-13",7.55
"535","2009-02-17",6.79
"536","2009-02-18",6.65
"537","2009-02-19",6.29
"538","2009-02-20",6.31
"539","2009-02-23",6.7
"540","2009-02-24",9.38
"541","2009-02-25",8.93
"542","2009-02-26",8.56
"543","2009-02-27",8.56
"544","2009-03-02",7.7
"545","2009-03-03",7.72
"546","2009-03-04",8.4
"547","2009-03-05",7.94
"548","2009-03-06",7.84
"549","2009-03-09",7.89
"550","2009-03-10",8.77
"551","2009-03-11",8.98
"552","2009-03-12",9.31
"553","2009-03-13",9.49
"554","2009-03-16",9.26
"555","2009-03-17",9.8
"556","2009-03-18",10.6
"557","2009-03-19",10.53
"558","2009-03-20",9.94
"559","2009-03-23",10.2
"560","2009-03-24",9.95
"561","2009-03-25",9.99
"562","2009-03-26",10.57
"563","2009-03-27",10.31
"564","2009-03-30",9.64
"565","2009-03-31",9.45
"566","2009-04-01",9.53
"567","2009-04-02",10.02
"568","2009-04-03",10.16
"569","2009-04-06",9.94
"570","2009-04-07",9.36
"571","2009-04-08",9.59
"572","2009-04-09",10.07
"573","2009-04-13",10.05
"574","2009-04-14",10.12
"575","2009-04-15",10.04
"576","2009-04-16",10.2
"577","2009-04-17",10.2
"578","2009-04-20",9.77
"579","2009-04-21",9.79
"580","2009-04-22",10.03
"581","2009-04-23",10.13
"582","2009-04-24",9.94
"583","2009-04-27",11.8
"584","2009-04-28",11.3
"585","2009-04-29",11.61
"586","2009-04-30",11.98
"587","2009-05-01",12.16
"588","2009-05-04",12.69
"589","2009-05-05",12.85
"590","2009-05-06",12.74
"591","2009-05-07",12.05
"592","2009-05-08",11.78
"593","2009-05-11",12
"594","2009-05-12",11.55
"595","2009-05-13",10.78
"596","2009-05-14",12.3
"597","2009-05-15",12.02
"598","2009-05-18",12.1
"599","2009-05-19",12.23
"600","2009-05-20",12.25
"601","2009-05-21",12.1
"602","2009-05-22",11.99
"603","2009-05-26",12.61
"604","2009-05-27",12.63
"605","2009-05-28",12.78
"606","2009-05-29",12.92
"607","2009-06-01",14
"608","2009-06-02",13.92
"609","2009-06-03",13.98
"610","2009-06-04",14.47
"611","2009-06-05",14.59
"612","2009-06-08",14.59
"613","2009-06-09",15
"614","2009-06-10",15.17
"615","2009-06-11",15.09
"616","2009-06-12",17.389999
"617","2009-06-15",19.129999
"618","2009-06-16",18.51
"619","2009-06-17",18.76
"620","2009-06-18",18.26
"621","2009-06-19",18.700001
"622","2009-06-22",17.83
"623","2009-06-23",14.85
"624","2009-06-24",14.9
"625","2009-06-25",15.17
"626","2009-06-26",15.79
"627","2009-06-29",15.54
"628","2009-06-30",15.47
"629","2009-07-01",15.4
"630","2009-07-02",15.23
"631","2009-07-06",14.56
"632","2009-07-07",15.45
"633","2009-07-08",14.73
"634","2009-07-09",15.18
"635","2009-07-10",15.11
"636","2009-07-13",15.48
"637","2009-07-14",15.7
"638","2009-07-15",16.139999
"639","2009-07-16",16.690001
"640","2009-07-17",17
"641","2009-07-20",16.879999
"642","2009-07-21",16.85
"643","2009-07-22",17.1
"644","2009-07-23",17.139999
"645","2009-07-24",16.51
"646","2009-07-27",16.110001
"647","2009-07-28",16.549999
"648","2009-07-29",16.200001
"649","2009-07-30",17.129999
"650","2009-07-31",16.93
"651","2009-08-03",17.01
"652","2009-08-04",16.879999
"653","2009-08-05",16.719999
"654","2009-08-06",16.030001
"655","2009-08-07",15.9
"656","2009-08-10",15.87
"657","2009-08-11",15.33
"658","2009-08-12",15.49
"659","2009-08-13",15.81
"660","2009-08-14",17.75
"661","2009-08-17",16.860001
"662","2009-08-18",17.280001
"663","2009-08-19",18.66
"664","2009-08-20",18.379999
"665","2009-08-21",18.25
"666","2009-08-24",18.34
"667","2009-08-25",18.620001
"668","2009-08-26",19.5
"669","2009-08-27",19.200001
"670","2009-08-28",19.42
"671","2009-08-31",19.1
"672","2009-09-01",16.139999
"673","2009-09-02",15.68
"674","2009-09-03",15.93
"675","2009-09-04",17.75
"676","2009-09-08",17.84
"677","2009-09-09",18.01
"678","2009-09-10",18.040001
"679","2009-09-11",17.940001
"680","2009-09-14",17.75
"681","2009-09-15",18.030001
"682","2009-09-16",18.17
"683","2009-09-17",17.75
"684","2009-09-18",17.74
"685","2009-09-21",17.51
"686","2009-09-22",17.84
"687","2009-09-23",17.440001
"688","2009-09-24",16.76
"689","2009-09-25",16.58
"690","2009-09-28",17.27
"691","2009-09-29",17.209999
"692","2009-09-30",17.4
"693","2009-10-01",16.08
"694","2009-10-02",16.15
"695","2009-10-05",16.43
"696","2009-10-06",16.75
"697","2009-10-07",17.65
"698","2009-10-08",17.59
"699","2009-10-09",18.700001
"700","2009-10-12",18.65
"701","2009-10-13",18.49
"702","2009-10-14",18.639999
"703","2009-10-15",19.02
"704","2009-10-16",18.370001
"705","2009-10-19",18.76
"706","2009-10-20",18.59
"707","2009-10-21",18.389999
"708","2009-10-22",18.66
"709","2009-10-23",17.809999
"710","2009-10-26",17.85
"711","2009-10-27",17.18
"712","2009-10-28",16.1
"713","2009-10-29",16.709999
"714","2009-10-30",16
"715","2009-11-02",15.95
"716","2009-11-03",15.75
"717","2009-11-04",16.07
"718","2009-11-05",16.43
"719","2009-11-06",16.610001
"720","2009-11-09",18.110001
"721","2009-11-10",17.99
"722","2009-11-11",18.18
"723","2009-11-12",18.09
"724","2009-11-13",18.5
"725","2009-11-16",18.620001
"726","2009-11-17",18.9
"727","2009-11-18",18.709999
"728","2009-11-19",18.35
"729","2009-11-20",18.1
"730","2009-11-23",16.719999
"731","2009-11-24",18.379999
"732","2009-11-25",17.969999
"733","2009-11-27",17.440001
"734","2009-11-30",17.82
"735","2009-12-01",18.27
"736","2009-12-02",18.59
"737","2009-12-03",20.24
"738","2009-12-04",21.32
"739","2009-12-07",21.190001
"740","2009-12-08",21.27
"741","2009-12-09",21.940001
"742","2009-12-10",21.280001
"743","2009-12-11",21.51
"744","2009-12-14",21.530001
"745","2009-12-15",22.27
"746","2009-12-16",22.639999
"747","2009-12-17",22.139999
"748","2009-12-18",22.35
"749","2009-12-21",23.440001
"750","2009-12-22",23.969999
"751","2009-12-23",23.85
"752","2009-12-24",24.75
"753","2009-12-28",24.48
"754","2009-12-29",24.219999
"755","2009-12-30",24.41
"756","2009-12-31",24.4
"757","2010-01-04",23.23
"758","2010-01-05",23.860001
"759","2010-01-06",23.549999
"760","2010-01-07",23.15
"761","2010-01-08",23.59
"762","2010-01-11",23.85
"763","2010-01-12",23.290001
"764","2010-01-13",21.4
"765","2010-01-14",21.17
"766","2010-01-15",20.77
"767","2010-01-19",21.129999
"768","2010-01-20",24.5
"769","2010-01-21",24.02
"770","2010-01-22",24.74
"771","2010-01-25",24.42
"772","2010-01-26",23.940001
"773","2010-01-27",24.200001
"774","2010-01-28",23.379999
"775","2010-01-29",21.940001
"776","2010-02-01",22.719999
"777","2010-02-02",22.780001
"778","2010-02-03",22.76
"779","2010-02-04",21.209999
"780","2010-02-05",20.940001
"781","2010-02-08",20.92
"782","2010-02-09",21.18
"783","2010-02-10",21.25
"784","2010-02-11",21.700001
"785","2010-02-12",21.879999
"786","2010-02-16",22.16
"787","2010-02-17",22.24
"788","2010-02-18",22.309999
"789","2010-02-19",22.450001
"790","2010-02-22",22.17
"791","2010-02-23",21.540001
"792","2010-02-24",21.57
"793","2010-02-25",21.48
"794","2010-02-26",21.950001
"795","2010-03-01",22.18
"796","2010-03-02",22.110001
"797","2010-03-03",21.709999
"798","2010-03-04",23.190001
"799","2010-03-05",23.049999
"800","2010-03-08",22.76
"801","2010-03-09",22.530001
"802","2010-03-10",22.809999
"803","2010-03-11",22.610001
"804","2010-03-12",22.360001
"805","2010-03-15",22.09
"806","2010-03-16",22.450001
"807","2010-03-17",22.58
"808","2010-03-18",22.540001
"809","2010-03-19",22.27
"810","2010-03-22",22.52
"811","2010-03-23",22.9
"812","2010-03-24",22.82
"813","2010-03-25",22.66
"814","2010-03-26",22.66
"815","2010-03-29",22.34
"816","2010-03-30",22.120001
"817","2010-03-31",21.85
"818","2010-04-01",21.950001
"819","2010-04-05",22.27
"820","2010-04-06",21.58
"821","2010-04-07",21.709999
"822","2010-04-08",21.549999
"823","2010-04-09",21.67
"824","2010-04-12",21.780001
"825","2010-04-13",21.809999
"826","2010-04-14",23.41
"827","2010-04-15",23.33
"828","2010-04-16",23
"829","2010-04-19",22.790001
"830","2010-04-20",23.059999
"831","2010-04-21",22.950001
"832","2010-04-22",23.530001
"833","2010-04-23",25.040001
"834","2010-04-26",24.59
"835","2010-04-27",23.950001
"836","2010-04-28",24.5
"837","2010-04-29",24.84
"838","2010-04-30",24.129999
"839","2010-05-03",24.709999
"840","2010-05-04",24.08
"841","2010-05-05",23.860001
"842","2010-05-06",22.809999
"843","2010-05-07",22.309999
"844","2010-05-10",23.74
"845","2010-05-11",23.860001
"846","2010-05-12",24.51
"847","2010-05-13",24.389999
"848","2010-05-14",24.129999
"849","2010-05-17",24.08
"850","2010-05-18",23.5
"851","2010-05-19",23.5
"852","2010-05-20",23.15
"853","2010-05-21",24.200001
"854","2010-05-24",24.139999
"855","2010-05-25",24.15
"856","2010-05-26",24.889999
"857","2010-05-27",23.5
"858","2010-05-28",23.440001
"859","2010-06-01",22.639999
"860","2010-06-02",23.440001
"861","2010-06-03",23.58
"862","2010-06-04",22.549999
"863","2010-06-07",21.66
"864","2010-06-08",21.9
"865","2010-06-09",18.190001
"866","2010-06-10",18.83
"867","2010-06-11",18.58
"868","2010-06-14",18.57
"869","2010-06-15",18.98
"870","2010-06-16",18.959999
"871","2010-06-17",18.92
"872","2010-06-18",18.940001
"873","2010-06-21",19.02
"874","2010-06-22",18.43
"875","2010-06-23",18.469999
"876","2010-06-24",18.190001
"877","2010-06-25",18.309999
"878","2010-06-28",18.360001
"879","2010-06-29",17.91
"880","2010-06-30",17.52
"881","2010-07-01",17.639999
"882","2010-07-02",17.280001
"883","2010-07-06",17.299999
"884","2010-07-07",17.940001
"885","2010-07-08",17.9
"886","2010-07-09",18.4
"887","2010-07-12",18.299999
"888","2010-07-13",18.879999
"889","2010-07-14",18.860001
"890","2010-07-15",18.84
"891","2010-07-16",18.08
"892","2010-07-19",18.43
"893","2010-07-20",18.469999
"894","2010-07-21",18.299999
"895","2010-07-22",18.99
"896","2010-07-23",18.99
"897","2010-07-26",19.59
"898","2010-07-27",20.129999
"899","2010-07-28",19.59
"900","2010-07-29",19.35
"901","2010-07-30",19.65
"902","2010-08-02",19.379999
"903","2010-08-03",19.15
"904","2010-08-04",19.110001
"905","2010-08-05",18.92
"906","2010-08-06",19.17
"907","2010-08-09",19.27
"908","2010-08-10",18.74
"909","2010-08-11",18.139999
"910","2010-08-12",18.02
"911","2010-08-13",18.709999
"912","2010-08-16",18.57
"913","2010-08-17",18.9
"914","2010-08-18",19.049999
"915","2010-08-19",18.75
"916","2010-08-20",19.379999
"917","2010-08-23",18.83
"918","2010-08-24",18.23
"919","2010-08-25",18.4
"920","2010-08-26",17.950001
"921","2010-08-27",18.4
"922","2010-08-30",17.76
"923","2010-08-31",17.83
"924","2010-09-01",18.35
"925","2010-09-02",18.559999
"926","2010-09-03",19.059999
"927","2010-09-07",18.620001
"928","2010-09-08",18.74
"929","2010-09-09",18.74
"930","2010-09-10",18.610001
"931","2010-09-13",18.85
"932","2010-09-14",19.33
"933","2010-09-15",19.48
"934","2010-09-16",19.49
"935","2010-09-17",19.58
"936","2010-09-20",19.780001
"937","2010-09-21",19.57
"938","2010-09-22",19.49
"939","2010-09-23",19.530001
"940","2010-09-24",19.860001
"941","2010-09-27",20.549999
"942","2010-09-28",20.76
"943","2010-09-29",21.059999
"944","2010-09-30",20.84
"945","2010-10-01",20.860001
"946","2010-10-04",20.559999
"947","2010-10-05",20.75
"948","2010-10-06",20.389999
"949","2010-10-07",20.290001
"950","2010-10-08",20.02
"951","2010-10-11",19.610001
"952","2010-10-12",19.790001
"953","2010-10-13",19.860001
"954","2010-10-14",19.799999
"955","2010-10-15",19.91
"956","2010-10-18",19.77
"957","2010-10-19",19.5
"958","2010-10-20",19.389999
"959","2010-10-21",19.290001
"960","2010-10-22",19.450001
"961","2010-10-25",19.51
"962","2010-10-26",19.620001
"963","2010-10-27",19.719999
"964","2010-10-28",19.700001
"965","2010-10-29",19.74
"966","2010-11-01",19.709999
"967","2010-11-02",19.790001
"968","2010-11-03",19.969999
"969","2010-11-04",20.219999
"970","2010-11-05",20.68
"971","2010-11-08",20.540001
"972","2010-11-09",20.42
"973","2010-11-10",20.68
"974","2010-11-11",20.48
"975","2010-11-12",20.23
