"","date","LPG"
"230","2015-04-07",13.41
"231","2015-04-08",13.26
"232","2015-04-09",13.7
"233","2015-04-10",13.43
"234","2015-04-13",13.42
"235","2015-04-14",13.79
"236","2015-04-15",14.12
"237","2015-04-16",13.95
"238","2015-04-17",13.66
"239","2015-04-20",13.54
"240","2015-04-21",13.82
"241","2015-04-22",13.67
"242","2015-04-23",13.74
"243","2015-04-24",13.99
"244","2015-04-27",13.93
"245","2015-04-28",13.91
"246","2015-04-29",13.43
"247","2015-04-30",13.26
"248","2015-05-01",13.29
"249","2015-05-04",13.6
"250","2015-05-05",13.61
"251","2015-05-06",13.53
"252","2015-05-07",13.68
"253","2015-05-08",13.6
"254","2015-05-11",13.76
"255","2015-05-12",13.71
"256","2015-05-13",13.29
"257","2015-05-14",13.52
"258","2015-05-15",13.57
"259","2015-05-18",14.31
"260","2015-05-19",14.25
"261","2015-05-20",14.09
"262","2015-05-21",14.26
"263","2015-05-22",14.52
"264","2015-05-26",14.31
"265","2015-05-27",14.21
"266","2015-05-28",14.27
"267","2015-05-29",13.85
"268","2015-06-01",14.23
"269","2015-06-02",14.67
"270","2015-06-03",14.4
"271","2015-06-04",14.29
"272","2015-06-05",14.38
"273","2015-06-08",13.71
"274","2015-06-09",13.33
"275","2015-06-10",13.72
"276","2015-06-11",13.8
"277","2015-06-12",14.14
"278","2015-06-15",14.7
"279","2015-06-16",15.17
"280","2015-06-17",15.35
"281","2015-06-18",15.43
"282","2015-06-19",15.02
"283","2015-06-22",15.37
"284","2015-06-23",15.52
"285","2015-06-24",15.09
"286","2015-06-25",15.32
"287","2015-06-26",15.34
"288","2015-06-29",15.75
"289","2015-06-30",16.68
"290","2015-07-01",16.84
"291","2015-07-02",16.540001
"292","2015-07-06",16.4
"293","2015-07-07",15.69
"294","2015-07-08",15.5
"295","2015-07-09",15.74
"296","2015-07-10",16.219999
"297","2015-07-13",16.889999
"298","2015-07-14",16.950001
"299","2015-07-15",16.48
"300","2015-07-16",16.809999
"301","2015-07-17",16.389999
"302","2015-07-20",16.58
"303","2015-07-21",16.49
"304","2015-07-22",16.16
"305","2015-07-23",16.18
"306","2015-07-24",15.52
"307","2015-07-27",15.44
"308","2015-07-28",15.46
"309","2015-07-29",15.48
"310","2015-07-30",15.22
"311","2015-07-31",15.73
"312","2015-08-03",15.31
"313","2015-08-04",15.28
"314","2015-08-05",14.1
"315","2015-08-06",14.48
"316","2015-08-07",13.86
"317","2015-08-10",14.32
"318","2015-08-11",13.77
"319","2015-08-12",13.94
"320","2015-08-13",13.6
"321","2015-08-14",13.46
"322","2015-08-17",13.28
"323","2015-08-18",13.2
"324","2015-08-19",12.82
"325","2015-08-20",12.26
"326","2015-08-21",12.17
"327","2015-08-24",11.9
"328","2015-08-25",12.06
"329","2015-08-26",12.07
"330","2015-08-27",12.43
"331","2015-08-28",12.77
"332","2015-08-31",13.18
"333","2015-09-01",12.79
"334","2015-09-02",12.8
"335","2015-09-03",12.45
"336","2015-09-04",12.52
"337","2015-09-08",12.79
"338","2015-09-09",12.48
"339","2015-09-10",12.34
"340","2015-09-11",11.85
"341","2015-09-14",11.59
"342","2015-09-15",11.68
"343","2015-09-16",12.11
"344","2015-09-17",12.1
"345","2015-09-18",11.85
"346","2015-09-21",12
"347","2015-09-22",11.77
"348","2015-09-23",11.38
"349","2015-09-24",11.26
"350","2015-09-25",11.04
"351","2015-09-28",10.46
"352","2015-09-29",9.99
"353","2015-09-30",10.31
"354","2015-10-01",10.55
"355","2015-10-02",10.97
"356","2015-10-05",11.3
"357","2015-10-06",11.92
"358","2015-10-07",11.87
"359","2015-10-08",11.86
"360","2015-10-09",11.94
"361","2015-10-12",11.7
"362","2015-10-13",11.38
"363","2015-10-14",11.44
"364","2015-10-15",11.59
"365","2015-10-16",11.2
"366","2015-10-19",11.06
"367","2015-10-20",11.22
"368","2015-10-21",11.15
"369","2015-10-22",11.31
"370","2015-10-23",11.25
"371","2015-10-26",10.97
"372","2015-10-27",10.69
"373","2015-10-28",11.56
"374","2015-10-29",11.45
"375","2015-10-30",11.78
"376","2015-11-02",12.25
"377","2015-11-03",12.9
"378","2015-11-04",13.07
"379","2015-11-05",12.91
"380","2015-11-06",13
"381","2015-11-09",12.79
"382","2015-11-10",12.73
"383","2015-11-11",12.46
"384","2015-11-12",12.26
"385","2015-11-13",12.66
"386","2015-11-16",12.31
"387","2015-11-17",12.13
"388","2015-11-18",12.32
"389","2015-11-19",12.71
"390","2015-11-20",12.62
"391","2015-11-23",12.55
"392","2015-11-24",12.76
"393","2015-11-25",13.12
"394","2015-11-27",13.12
"395","2015-11-30",13.21
"396","2015-12-01",12.99
"397","2015-12-02",12.87
"398","2015-12-03",12.7
"399","2015-12-04",12.85
"400","2015-12-07",12.42
"401","2015-12-08",12
"402","2015-12-09",12.65
"403","2015-12-10",12.33
"404","2015-12-11",12.1
"405","2015-12-14",11.86
"406","2015-12-15",12.13
"407","2015-12-16",11.89
"408","2015-12-17",11.47
"409","2015-12-18",11.29
"410","2015-12-21",11.17
"411","2015-12-22",11.45
"412","2015-12-23",11.68
"413","2015-12-24",11.74
"414","2015-12-28",11.71
"415","2015-12-29",11.59
"416","2015-12-30",11.57
"417","2015-12-31",11.77
"418","2016-01-04",11.37
"419","2016-01-05",11.08
"420","2016-01-06",10.75
"421","2016-01-07",10.24
"422","2016-01-08",10.29
"423","2016-01-11",10.04
"424","2016-01-12",9.89
"425","2016-01-13",9.67
"426","2016-01-14",10.02
"427","2016-01-15",9.73
"428","2016-01-19",9.74
"429","2016-01-20",9.75
"430","2016-01-21",9.84
"431","2016-01-22",10.83
"432","2016-01-25",10.55
"433","2016-01-26",10.21
"434","2016-01-27",9.89
"435","2016-01-28",10.2
"436","2016-01-29",10.58
"437","2016-02-01",10.18
"438","2016-02-02",9.88
"439","2016-02-03",9.97
"440","2016-02-04",10.15
"441","2016-02-05",9.63
"442","2016-02-08",9.64
"443","2016-02-09",9.5
"444","2016-02-10",9.56
"445","2016-02-11",9.46
"446","2016-02-12",9.94
"447","2016-02-16",9.6
"448","2016-02-17",9.89
"449","2016-02-18",9.73
"450","2016-02-19",10.15
"451","2016-02-22",10.49
"452","2016-02-23",10.32
"453","2016-02-24",10.01
"454","2016-02-25",10.32
"455","2016-02-26",10.48
"456","2016-02-29",10.77
"457","2016-03-01",10.91
"458","2016-03-02",11.29
"459","2016-03-03",11.41
"460","2016-03-04",11.63
"461","2016-03-07",12.21
"462","2016-03-08",11.06
"463","2016-03-09",11.16
"464","2016-03-10",11.04
"465","2016-03-11",11.29
"466","2016-03-14",11.19
"467","2016-03-15",10.99
"468","2016-03-16",11.41
"469","2016-03-17",11.43
"470","2016-03-18",11.39
"471","2016-03-21",11.38
"472","2016-03-22",9.94
"473","2016-03-23",9.33
"474","2016-03-24",8.99
"475","2016-03-28",9.41
"476","2016-03-29",9.36
"477","2016-03-30",9.08
"478","2016-03-31",9.4
"479","2016-04-01",9.23
"480","2016-04-04",9
"481","2016-04-05",9.02
"482","2016-04-06",9.05
"483","2016-04-07",8.98
"484","2016-04-08",9.04
"485","2016-04-11",9.05
"486","2016-04-12",9.44
"487","2016-04-13",9.67
"488","2016-04-14",10.11
"489","2016-04-15",9.99
"490","2016-04-18",10.34
"491","2016-04-19",10.21
"492","2016-04-20",10.45
"493","2016-04-21",10.18
"494","2016-04-22",10.46
"495","2016-04-25",10.25
"496","2016-04-26",10.51
"497","2016-04-27",10.53
"498","2016-04-28",10.22
"499","2016-04-29",10.16
"500","2016-05-02",10.17
"501","2016-05-03",9.84
"502","2016-05-04",9.84
"503","2016-05-05",9.75
"504","2016-05-06",9.94
"505","2016-05-09",9.47
"506","2016-05-10",9.62
"507","2016-05-11",9.68
"508","2016-05-12",9.47
"509","2016-05-13",9.42
"510","2016-05-16",9.5
"511","2016-05-17",9.57
"512","2016-05-18",9.35
"513","2016-05-19",8.81
"514","2016-05-20",8.72
"515","2016-05-23",8.7
"516","2016-05-24",8.88
"517","2016-05-25",8.98
"518","2016-05-26",8.75
"519","2016-05-27",8.82
"520","2016-05-31",8.94
"521","2016-06-01",8.63
"522","2016-06-02",8.98
"523","2016-06-03",8.88
"524","2016-06-06",9
"525","2016-06-07",8.94
"526","2016-06-08",9.19
"527","2016-06-09",8.66
"528","2016-06-10",8.31
"529","2016-06-13",8.28
"530","2016-06-14",7.88
"531","2016-06-15",7.82
"532","2016-06-16",7.64
"533","2016-06-17",7.15
"534","2016-06-20",7.25
"535","2016-06-21",7.03
"536","2016-06-22",7.06
"537","2016-06-23",7.26
"538","2016-06-24",7.01
"539","2016-06-27",6.99
"540","2016-06-28",7.26
"541","2016-06-29",7.36
"542","2016-06-30",7.05
"543","2016-07-01",7.6
"544","2016-07-05",6.99
"545","2016-07-06",7.05
"546","2016-07-07",7.02
"547","2016-07-08",7.23
"548","2016-07-11",7.25
"549","2016-07-12",7.46
"550","2016-07-13",7.12
"551","2016-07-14",7.21
"552","2016-07-15",7.13
"553","2016-07-18",7.26
"554","2016-07-19",7.08
"555","2016-07-20",7.07
"556","2016-07-21",6.9
"557","2016-07-22",6.69
"558","2016-07-25",6.7
"559","2016-07-26",6.5
"560","2016-07-27",6.2
"561","2016-07-28",6.11
"562","2016-07-29",6.17
"563","2016-08-01",5.83
"564","2016-08-02",5.83
"565","2016-08-03",5.99
"566","2016-08-04",6.02
"567","2016-08-05",6.27
"568","2016-08-08",6.31
"569","2016-08-09",6.07
"570","2016-08-10",5.84
"571","2016-08-11",6.31
"572","2016-08-12",6.14
"573","2016-08-15",6.3
"574","2016-08-16",6.25
"575","2016-08-17",6.27
"576","2016-08-18",6.34
"577","2016-08-19",6.3
"578","2016-08-22",6.3
"579","2016-08-23",6.39
"580","2016-08-24",6
"581","2016-08-25",6.02
"582","2016-08-26",5.79
"583","2016-08-29",5.6
"584","2016-08-30",5.62
"585","2016-08-31",5.33
"586","2016-09-01",5.09
"587","2016-09-02",5.14
"588","2016-09-06",5.52
"589","2016-09-07",5.81
"590","2016-09-08",5.89
"591","2016-09-09",5.72
"592","2016-09-12",5.7
"593","2016-09-13",5.62
"594","2016-09-14",5.39
"595","2016-09-15",5.4
"596","2016-09-16",5.44
"597","2016-09-19",5.56
"598","2016-09-20",5.36
"599","2016-09-21",5.51
"600","2016-09-22",6.07
"601","2016-09-23",5.75
"602","2016-09-26",5.86
"603","2016-09-27",5.71
"604","2016-09-28",5.99
"605","2016-09-29",5.84
"606","2016-09-30",6
"607","2016-10-03",6.27
"608","2016-10-04",6.07
"609","2016-10-05",6.28
"610","2016-10-06",6.71
"611","2016-10-07",6.94
"612","2016-10-10",6.81
"613","2016-10-11",6.6
"614","2016-10-12",6.46
"615","2016-10-13",6.47
"616","2016-10-14",6.45
"617","2016-10-17",5.99
"618","2016-10-18",6.18
"619","2016-10-19",6.32
"620","2016-10-20",6.36
"621","2016-10-21",6.4
"622","2016-10-24",6.28
"623","2016-10-25",6.1
"624","2016-10-26",6.08
"625","2016-10-27",6.29
"626","2016-10-28",6.03
"627","2016-10-31",5.63
"628","2016-11-01",6.18
"629","2016-11-02",5.82
"630","2016-11-03",5.84
"631","2016-11-04",5.82
"632","2016-11-07",5.9
"633","2016-11-08",5.93
"634","2016-11-09",6.27
"635","2016-11-10",6.56
"636","2016-11-11",6.97
"637","2016-11-14",6.72
"638","2016-11-15",6.96
"639","2016-11-16",7.31
"640","2016-11-17",6.99
"641","2016-11-18",7.16
"642","2016-11-21",7.35
"643","2016-11-22",7.49
"644","2016-11-23",7.48
"645","2016-11-25",7.48
"646","2016-11-28",7.3
"647","2016-11-29",6.96
"648","2016-11-30",6.98
"649","2016-12-01",7.21
"650","2016-12-02",7.3
"651","2016-12-05",7.62
"652","2016-12-06",8.32
"653","2016-12-07",8.58
"654","2016-12-08",9.5
"655","2016-12-09",9.42
"656","2016-12-12",8.55
"657","2016-12-13",8.61
"658","2016-12-14",8.15
"659","2016-12-15",8.53
"660","2016-12-16",8.64
"661","2016-12-19",8.39
"662","2016-12-20",8.36
"663","2016-12-21",9.19
"664","2016-12-22",8.73
"665","2016-12-23",8.68
"666","2016-12-27",8.11
"667","2016-12-28",8.5
"668","2016-12-29",8.43
"669","2016-12-30",8.21
"670","2017-01-03",8.87
"671","2017-01-04",9.37
"672","2017-01-05",9.37
"673","2017-01-06",9.18
"674","2017-01-09",9.21
"675","2017-01-10",9.25
"676","2017-01-11",9.33
"677","2017-01-12",9.31
"678","2017-01-13",9.34
"679","2017-01-17",9.5
"680","2017-01-18",10.5
"681","2017-01-19",10.88
"682","2017-01-20",10.82
"683","2017-01-23",11.08
"684","2017-01-24",10.79
"685","2017-01-25",11.98
"686","2017-01-26",11.61
"687","2017-01-27",11.2
"688","2017-01-30",12.38
"689","2017-01-31",11.31
"690","2017-02-01",11.97
"691","2017-02-02",10.97
"692","2017-02-03",10.8
"693","2017-02-06",10.69
"694","2017-02-07",10.33
"695","2017-02-08",10.09
"696","2017-02-09",9.79
"697","2017-02-10",9.77
"698","2017-02-13",9.76
"699","2017-02-14",9.78
"700","2017-02-15",9.67
"701","2017-02-16",9.36
"702","2017-02-17",9.36
"703","2017-02-21",10.06
"704","2017-02-22",9.79
"705","2017-02-23",9.67
"706","2017-02-24",9.45
"707","2017-02-27",9.62
"708","2017-02-28",9.42
"709","2017-03-01",9.98
"710","2017-03-02",10.12
"711","2017-03-03",10.47
"712","2017-03-06",10.45
"713","2017-03-07",10.48
"714","2017-03-08",10.46
"715","2017-03-09",10.69
"716","2017-03-10",10.8
"717","2017-03-13",11.09
"718","2017-03-14",11.01
"719","2017-03-15",11.18
"720","2017-03-16",11.05
"721","2017-03-17",10.67
"722","2017-03-20",10.7
"723","2017-03-21",10.15
"724","2017-03-22",9.91
"725","2017-03-23",10.2
"726","2017-03-24",10
"727","2017-03-27",10
"728","2017-03-28",10.07
"729","2017-03-29",10.13
"730","2017-03-30",10.42
"731","2017-03-31",10.53
"732","2017-04-03",10.61
"733","2017-04-04",10.57
"734","2017-04-05",10.24
"735","2017-04-06",10.24
"736","2017-04-07",9.91
"737","2017-04-10",10.1
"738","2017-04-11",10
"739","2017-04-12",9.7
"740","2017-04-13",9.7
"741","2017-04-17",9.42
"742","2017-04-18",9.48
"743","2017-04-19",9.34
"744","2017-04-20",9.34
"745","2017-04-21",9.46
"746","2017-04-24",8.98
"747","2017-04-25",8.88
"748","2017-04-26",9.15
"749","2017-04-27",9.25
"750","2017-04-28",9.09
"751","2017-05-01",9.12
"752","2017-05-02",8.88
"753","2017-05-03",8.9
"754","2017-05-04",8.83
"755","2017-05-05",8.89
"756","2017-05-08",8.9
"757","2017-05-09",8.89
"758","2017-05-10",8.87
"759","2017-05-11",8.9
"760","2017-05-12",8.75
"761","2017-05-15",8.73
"762","2017-05-16",8.7
"763","2017-05-17",8.67
"764","2017-05-18",8.53
"765","2017-05-19",8.63
"766","2017-05-22",8.58
"767","2017-05-23",8.53
"768","2017-05-24",8.46
"769","2017-05-25",8.27
"770","2017-05-26",8.28
"771","2017-05-30",8.05
"772","2017-05-31",7.81
"773","2017-06-01",8.15
"774","2017-06-02",7.95
"775","2017-06-05",7.95
"776","2017-06-06",7.97
"777","2017-06-07",7.58
"778","2017-06-08",7.62
"779","2017-06-09",7.84
"780","2017-06-12",8.01
"781","2017-06-13",7.58
"782","2017-06-14",7.26
"783","2017-06-15",7.32
"784","2017-06-16",7.47
"785","2017-06-19",7.41
"786","2017-06-20",7.48
"787","2017-06-21",7.17
"788","2017-06-22",7.56
"789","2017-06-23",7.9
"790","2017-06-26",8.12
"791","2017-06-27",8.26
"792","2017-06-28",8.12
"793","2017-06-29",8.15
"794","2017-06-30",8.18
"795","2017-07-03",8.57
"796","2017-07-05",8.26
"797","2017-07-06",7.6
"798","2017-07-07",7.69
"799","2017-07-10",7.95
"800","2017-07-11",8.03
"801","2017-07-12",8.16
"802","2017-07-13",8.38
"803","2017-07-14",8.34
"804","2017-07-17",8.25
"805","2017-07-18",8.05
"806","2017-07-19",8.3
"807","2017-07-20",8.16
"808","2017-07-21",8.02
"809","2017-07-24",8.14
"810","2017-07-25",7.96
"811","2017-07-26",7.76
"812","2017-07-27",7.72
"813","2017-07-28",7.74
"814","2017-07-31",7.2
"815","2017-08-01",7.08
"816","2017-08-02",7.28
"817","2017-08-03",7.04
"818","2017-08-04",7.05
"819","2017-08-07",7.07
"820","2017-08-08",7.01
"821","2017-08-09",6.72
"822","2017-08-10",6.53
"823","2017-08-11",6.7
"824","2017-08-14",6.64
"825","2017-08-15",6.64
"826","2017-08-16",6.52
"827","2017-08-17",6.45
"828","2017-08-18",6.69
"829","2017-08-21",6.41
"830","2017-08-22",6.53
"831","2017-08-23",6.68
"832","2017-08-24",6.73
"833","2017-08-25",6.82
"834","2017-08-28",6.68
"835","2017-08-29",6.96
"836","2017-08-30",6.83
"837","2017-08-31",6.86
"838","2017-09-01",7.06
"839","2017-09-05",7.31
"840","2017-09-06",7.53
"841","2017-09-07",7.49
"842","2017-09-08",7.24
"843","2017-09-11",7.73
"844","2017-09-12",7.75
"845","2017-09-13",7.8
"846","2017-09-14",7.94
"847","2017-09-15",7.66
"848","2017-09-18",7.43
"849","2017-09-19",7.42
"850","2017-09-20",7.51
"851","2017-09-21",7.44
"852","2017-09-22",7.27
"853","2017-09-25",7.34
"854","2017-09-26",7.27
"855","2017-09-27",7.34
"856","2017-09-28",7.34
"857","2017-09-29",6.82
"858","2017-10-02",7.03
"859","2017-10-03",7.35
"860","2017-10-04",7.28
"861","2017-10-05",7.47
"862","2017-10-06",7.32
"863","2017-10-09",7.15
"864","2017-10-10",7.33
"865","2017-10-11",7.46
"866","2017-10-12",7.74
"867","2017-10-13",7.72
"868","2017-10-16",7.93
"869","2017-10-17",7.78
"870","2017-10-18",7.8
"871","2017-10-19",7.72
"872","2017-10-20",7.73
"873","2017-10-23",7.57
"874","2017-10-24",7.66
"875","2017-10-25",7.73
"876","2017-10-26",7.59
"877","2017-10-27",7.48
"878","2017-10-30",7.18
"879","2017-10-31",7.15
"880","2017-11-01",7.15
"881","2017-11-02",7.31
"882","2017-11-03",7.84
"883","2017-11-06",8.01
"884","2017-11-07",8.27
"885","2017-11-08",8.07
"886","2017-11-09",8.12
"887","2017-11-10",7.97
"888","2017-11-13",8.15
"889","2017-11-14",8.01
"890","2017-11-15",7.79
"891","2017-11-16",7.29
"892","2017-11-17",7.63
"893","2017-11-20",7.8
"894","2017-11-21",7.76
"895","2017-11-22",7.69
"896","2017-11-24",7.75
"897","2017-11-27",7.57
"898","2017-11-28",7.2
"899","2017-11-29",7.22
"900","2017-11-30",7.22
"901","2017-12-01",7.11
"902","2017-12-04",7.55
"903","2017-12-05",7.47
"904","2017-12-06",7.12
"905","2017-12-07",7.01
"906","2017-12-08",7.04
"907","2017-12-11",7.5
"908","2017-12-12",7.87
"909","2017-12-13",8.1
"910","2017-12-14",8.03
"911","2017-12-15",8.25
"912","2017-12-18",8.52
"913","2017-12-19",8.18
"914","2017-12-20",7.89
"915","2017-12-21",8.18
"916","2017-12-22",8.35
"917","2017-12-26",8.39
"918","2017-12-27",8.1
"919","2017-12-28",8.28
"920","2017-12-29",8.22
"921","2018-01-02",8.4
"922","2018-01-03",8.23
"923","2018-01-04",8.41
"924","2018-01-05",8.1
"925","2018-01-08",7.78
"926","2018-01-09",7.71
"927","2018-01-10",7.67
"928","2018-01-11",7.55
"929","2018-01-12",7.78
"930","2018-01-16",7.69
"931","2018-01-17",7.66
"932","2018-01-18",7.6
"933","2018-01-19",7.3
"934","2018-01-22",7.62
"935","2018-01-23",7.7
"936","2018-01-24",7.7
"937","2018-01-25",7.7
"938","2018-01-26",7.36
"939","2018-01-29",7.69
"940","2018-01-30",7.75
"941","2018-01-31",7.64
"942","2018-02-01",8
"943","2018-02-02",7.93
"944","2018-02-05",7.91
"945","2018-02-06",8
"946","2018-02-07",7.93
"947","2018-02-08",7.51
"948","2018-02-09",7.59
"949","2018-02-12",7.86
"950","2018-02-13",7.47
"951","2018-02-14",7.7
"952","2018-02-15",7.74
"953","2018-02-16",7.54
"954","2018-02-20",7.37
"955","2018-02-21",7.37
"956","2018-02-22",7.42
"957","2018-02-23",7.69
"958","2018-02-26",7.58
"959","2018-02-27",7.51
"960","2018-02-28",7.32
"961","2018-03-01",7.32
"962","2018-03-02",7.47
"963","2018-03-05",7.59
"964","2018-03-06",7.78
"965","2018-03-07",7.6
"966","2018-03-08",7.57
"967","2018-03-09",7.77
"968","2018-03-12",7.94
"969","2018-03-13",7.86
"970","2018-03-14",7.92
"971","2018-03-15",7.74
"972","2018-03-16",8.02
"973","2018-03-19",7.9
"974","2018-03-20",7.72
"975","2018-03-21",7.93
"976","2018-03-22",7.7
"977","2018-03-23",7.49
"978","2018-03-26",7.64
"979","2018-03-27",7.62
"980","2018-03-28",7.49
"981","2018-03-29",7.49
"982","2018-04-02",7.56
"983","2018-04-03",7.71
"984","2018-04-04",7.51
"985","2018-04-05",7.69
"986","2018-04-06",7.67
"987","2018-04-09",7.75
"988","2018-04-10",7.88
"989","2018-04-11",7.91
"990","2018-04-12",7.84
"991","2018-04-13",8.01
"992","2018-04-16",7.96
"993","2018-04-17",8.03
"994","2018-04-18",8.02
"995","2018-04-19",8.13
"996","2018-04-20",8.1
