"","date","IHC"
"132","2007-07-12",21.02
"133","2007-07-13",20.92
"134","2007-07-16",20.34
"135","2007-07-17",20.42
"136","2007-07-18",20.41
"137","2007-07-19",20.5
"138","2007-07-20",20.32
"139","2007-07-23",20.299999
"140","2007-07-24",19.719999
"141","2007-07-25",19.879999
"142","2007-07-26",19.219999
"143","2007-07-27",18.440001
"144","2007-07-30",18.459999
"145","2007-07-31",18.43
"146","2007-08-01",18.93
"147","2007-08-02",18.950001
"148","2007-08-03",17.780001
"149","2007-08-06",17.209999
"150","2007-08-07",18.299999
"151","2007-08-08",19
"152","2007-08-09",17.440001
"153","2007-08-10",19.49
"154","2007-08-13",18.68
"155","2007-08-14",17.200001
"156","2007-08-15",17.84
"157","2007-08-16",19.299999
"158","2007-08-17",18.75
"159","2007-08-20",18.9
"160","2007-08-21",18.85
"161","2007-08-22",19.299999
"162","2007-08-23",19.780001
"163","2007-08-24",19.93
"164","2007-08-27",19.65
"165","2007-08-28",19.370001
"166","2007-08-29",18.9
"167","2007-08-30",19.379999
"168","2007-08-31",19.85
"169","2007-09-04",18.34
"170","2007-09-05",18
"171","2007-09-06",17.280001
"172","2007-09-07",16.65
"173","2007-09-10",15.77
"174","2007-09-11",16.440001
"175","2007-09-12",16.02
"176","2007-09-13",16.450001
"177","2007-09-14",16.879999
"178","2007-09-17",16.41
"179","2007-09-18",17.1
"180","2007-09-19",18
"181","2007-09-20",18.59
"182","2007-09-21",18.93
"183","2007-09-24",19.09
"184","2007-09-25",19.299999
"185","2007-09-26",19.33
"186","2007-09-27",20.379999
"187","2007-09-28",20.379999
"188","2007-10-01",20.6
"189","2007-10-02",20.25
"190","2007-10-03",20.15
"191","2007-10-04",19.98
"192","2007-10-05",19.84
"193","2007-10-08",19.799999
"194","2007-10-09",19.700001
"195","2007-10-10",19.99
"196","2007-10-11",19.85
"197","2007-10-12",19.73
"198","2007-10-15",18.5
"199","2007-10-16",19.379999
"200","2007-10-17",19.700001
"201","2007-10-18",18.469999
"202","2007-10-19",16.299999
"203","2007-10-22",16.85
"204","2007-10-23",16.07
"205","2007-10-24",16.700001
"206","2007-10-25",16.17
"207","2007-10-26",16.950001
"208","2007-10-29",15.96
"209","2007-10-30",16.48
"210","2007-10-31",16.23
"211","2007-11-01",15
"212","2007-11-02",15.05
"213","2007-11-05",14.88
"214","2007-11-06",15.72
"215","2007-11-07",15.02
"216","2007-11-08",15.24
"217","2007-11-09",15.18
"218","2007-11-12",14.46
"219","2007-11-13",16.860001
"220","2007-11-14",15.61
"221","2007-11-15",17.889999
"222","2007-11-16",16.35
"223","2007-11-19",16.190001
"224","2007-11-20",16.190001
"225","2007-11-21",16.07
"226","2007-11-23",16.120001
"227","2007-11-26",15.86
"228","2007-11-27",15.35
"229","2007-11-28",14.58
"230","2007-11-29",14.3
"231","2007-11-30",13.56
"232","2007-12-03",12.87
"233","2007-12-04",13.18
"234","2007-12-05",13.39
"235","2007-12-06",13.14
"236","2007-12-07",13.01
"237","2007-12-10",12.3
"238","2007-12-11",11.87
"239","2007-12-12",12.14
"240","2007-12-13",13.07
"241","2007-12-14",12.04
"242","2007-12-17",11.52
"243","2007-12-18",12.29
"244","2007-12-19",12.1
"245","2007-12-20",12.75
"246","2007-12-21",13.88
"247","2007-12-24",13.65
"248","2007-12-26",13.65
"249","2007-12-27",13.05
"250","2007-12-28",12.64
"251","2007-12-31",12.65
"252","2008-01-02",12.4
"253","2008-01-03",11.87
"254","2008-01-04",11.31
"255","2008-01-07",11.65
"256","2008-01-08",11.09
"257","2008-01-09",10.88
"258","2008-01-10",10.56
"259","2008-01-11",10.63
"260","2008-01-14",10.93
"261","2008-01-15",10.99
"262","2008-01-16",11.05
"263","2008-01-17",10.93
"264","2008-01-18",10.97
"265","2008-01-22",10.96
"266","2008-01-23",11.35
"267","2008-01-24",11.03
"268","2008-01-25",11.1
"269","2008-01-28",10.87
"270","2008-01-29",10.69
"271","2008-01-30",11.1
"272","2008-01-31",12.04
"273","2008-02-01",12.91
"274","2008-02-04",13.32
"275","2008-02-05",13.03
"276","2008-02-06",13.14
"277","2008-02-07",13.63
"278","2008-02-08",12.98
"279","2008-02-11",12.66
"280","2008-02-12",12.69
"281","2008-02-13",12.73
"282","2008-02-14",12.5
"283","2008-02-15",12.54
"284","2008-02-19",12.4
"285","2008-02-20",12.33
"286","2008-02-21",12.01
"287","2008-02-22",11.89
"288","2008-02-25",11.83
"289","2008-02-26",11.68
"290","2008-02-27",11.58
"291","2008-02-28",11.32
"292","2008-02-29",11
"293","2008-03-03",10.73
"294","2008-03-04",10.85
"295","2008-03-05",10.72
"296","2008-03-06",10.59
"297","2008-03-07",10.65
"298","2008-03-10",10.6
"299","2008-03-11",11.08
"300","2008-03-12",11.23
"301","2008-03-13",11.31
"302","2008-03-14",10.97
"303","2008-03-17",10.62
"304","2008-03-18",11.01
"305","2008-03-19",10.99
"306","2008-03-20",11.35
"307","2008-03-24",11.34
"308","2008-03-25",11.9
"309","2008-03-26",12.42
"310","2008-03-27",12.37
"311","2008-03-28",12.34
"312","2008-03-31",11.92
"313","2008-04-01",12.77
"314","2008-04-02",13.12
"315","2008-04-03",13.15
"316","2008-04-04",13.48
"317","2008-04-07",14.75
"318","2008-04-08",14.64
"319","2008-04-09",14.15
"320","2008-04-10",14.7
"321","2008-04-11",14.24
"322","2008-04-14",13.43
"323","2008-04-15",13.41
"324","2008-04-16",13.47
"325","2008-04-17",13.19
"326","2008-04-18",13.51
"327","2008-04-21",13.23
"328","2008-04-22",12.52
"329","2008-04-23",12.85
"330","2008-04-24",13.48
"331","2008-04-25",13.55
"332","2008-04-28",13.79
"333","2008-04-29",13.26
"334","2008-04-30",13.4
"335","2008-05-01",14.2
"336","2008-05-02",14.74
"337","2008-05-05",14.69
"338","2008-05-06",14.8
"339","2008-05-07",13.45
"340","2008-05-08",12.87
"341","2008-05-09",12.86
"342","2008-05-12",13.25
"343","2008-05-13",13.23
"344","2008-05-14",13.29
"345","2008-05-15",13.21
"346","2008-05-16",12.68
"347","2008-05-19",12.63
"348","2008-05-20",13.39
"349","2008-05-21",12.77
"350","2008-05-22",13.82
"351","2008-05-23",13.5
"352","2008-05-27",13.92
"353","2008-05-28",13.83
"354","2008-05-29",14.29
"355","2008-05-30",13.69
"356","2008-06-02",13.21
"357","2008-06-03",13.13
"358","2008-06-04",13.19
"359","2008-06-05",12.3
"360","2008-06-06",11.83
"361","2008-06-09",11.75
"362","2008-06-10",13
"363","2008-06-11",12.58
"364","2008-06-12",12.64
"365","2008-06-13",12.82
"366","2008-06-16",13.05
"367","2008-06-17",12.44
"368","2008-06-18",11.8
"369","2008-06-19",12.57
"370","2008-06-20",12.26
"371","2008-06-23",11.43
"372","2008-06-24",11.21
"373","2008-06-25",11.33
"374","2008-06-26",11.19
"375","2008-06-27",10.53
"376","2008-06-30",9.77
"377","2008-07-01",10.38
"378","2008-07-02",10
"379","2008-07-03",10
"380","2008-07-07",10.67
"381","2008-07-08",11.49
"382","2008-07-09",10.97
"383","2008-07-10",11.37
"384","2008-07-11",12.16
"385","2008-07-14",11.41
"386","2008-07-15",11.63
"387","2008-07-16",12
"388","2008-07-17",12.48
"389","2008-07-18",11.76
"390","2008-07-21",11.29
"391","2008-07-22",12.5
"392","2008-07-23",12.49
"393","2008-07-24",12.49
"394","2008-07-25",13
"395","2008-07-28",12.59
"396","2008-07-29",12.84
"397","2008-07-30",12.72
"398","2008-07-31",12.73
"399","2008-08-01",12.8
"400","2008-08-04",12.8
"401","2008-08-05",12.73
"402","2008-08-06",12.76
"403","2008-08-07",11.27
"404","2008-08-08",11.89
"405","2008-08-11",12.38
"406","2008-08-12",12.5
"407","2008-08-13",12.45
"408","2008-08-14",12.68
"409","2008-08-15",13.1
"410","2008-08-18",13.08
"411","2008-08-19",12.76
"412","2008-08-20",12.81
"413","2008-08-21",12.94
"414","2008-08-22",13.22
"415","2008-08-25",12.99
"416","2008-08-26",13.21
"417","2008-08-27",12.96
"418","2008-08-28",13.16
"419","2008-08-29",13.14
"420","2008-09-02",12.7
"421","2008-09-03",13.03
"422","2008-09-04",12.98
"423","2008-09-05",12.63
"424","2008-09-08",13.09
"425","2008-09-09",13.15
"426","2008-09-10",13.49
"427","2008-09-11",13.03
"428","2008-09-12",12.84
"429","2008-09-15",11.39
"430","2008-09-16",12.19
"431","2008-09-17",10.59
"432","2008-09-18",11.33
"433","2008-09-19",12.2
"434","2008-09-22",12.28
"435","2008-09-23",11.05
"436","2008-09-24",11.65
"437","2008-09-25",11.67
"438","2008-09-26",11.45
"439","2008-09-29",10.99
"440","2008-09-30",11.55
"441","2008-10-01",11.4
"442","2008-10-02",10.99
"443","2008-10-03",10.67
"444","2008-10-06",9.74
"445","2008-10-07",8.8
"446","2008-10-08",7.11
"447","2008-10-09",5.3
"448","2008-10-10",6.1
"449","2008-10-13",8.75
"450","2008-10-14",8.22
"451","2008-10-15",6.5
"452","2008-10-16",7.33
"453","2008-10-17",6.75
"454","2008-10-20",6.49
"455","2008-10-21",5.88
"456","2008-10-22",6.05
"457","2008-10-23",6.02
"458","2008-10-24",5.75
"459","2008-10-27",4.77
"460","2008-10-28",5.96
"461","2008-10-29",5.98
"462","2008-10-30",6.03
"463","2008-10-31",6.53
"464","2008-11-03",6.02
"465","2008-11-04",5.93
"466","2008-11-05",5.13
"467","2008-11-06",5.05
"468","2008-11-07",5.17
"469","2008-11-10",5.14
"470","2008-11-11",5.26
"471","2008-11-12",5.05
"472","2008-11-13",5.84
"473","2008-11-14",5.11
"474","2008-11-17",5.26
"475","2008-11-18",5.23
"476","2008-11-19",4.71
"477","2008-11-20",5.1
"478","2008-11-21",4.83
"479","2008-11-24",5.1
"480","2008-11-25",4.85
"481","2008-11-26",4.98
"482","2008-11-28",5.15
"483","2008-12-01",4.11
"484","2008-12-02",4.76
"485","2008-12-03",4.45
"486","2008-12-04",4.42
"487","2008-12-05",5
"488","2008-12-08",5.75
"489","2008-12-09",4.9
"490","2008-12-10",4.54
"491","2008-12-11",4.27
"492","2008-12-12",4.08
"493","2008-12-15",3.51
"494","2008-12-16",3.27
"495","2008-12-17",3.08
"496","2008-12-18",3
"497","2008-12-19",2.5
"498","2008-12-22",2.51
"499","2008-12-23",2.84
"500","2008-12-24",3.19
"501","2008-12-26",3.36
"502","2008-12-29",3.25
"503","2008-12-30",3.59
"504","2008-12-31",3.61
"505","2009-01-02",4.44
"506","2009-01-05",4.3
"507","2009-01-06",4.49
"508","2009-01-07",4.41
"509","2009-01-08",4.02
"510","2009-01-09",3.68
"511","2009-01-12",3.45
"512","2009-01-13",3.05
"513","2009-01-14",3.08
"514","2009-01-15",3.14
"515","2009-01-16",3.15
"516","2009-01-20",2.65
"517","2009-01-21",2.7
"518","2009-01-22",2.56
"519","2009-01-23",2.65
"520","2009-01-26",2.76
"521","2009-01-27",3.03
"522","2009-01-28",3.13
"523","2009-01-29",2.99
"524","2009-01-30",3
"525","2009-02-02",3.13
"526","2009-02-03",3.05
"527","2009-02-04",3.17
"528","2009-02-05",3.11
"529","2009-02-06",3.14
"530","2009-02-09",3.35
"531","2009-02-10",3.37
"532","2009-02-11",3.39
"533","2009-02-12",3.73
"534","2009-02-13",3.76
"535","2009-02-17",3.65
"536","2009-02-18",3.49
"537","2009-02-19",3.97
"538","2009-02-20",3.91
"539","2009-02-23",3.59
"540","2009-02-24",4.25
"541","2009-02-25",4.22
"542","2009-02-26",3.99
"543","2009-02-27",3.61
"544","2009-03-02",3.46
"545","2009-03-03",3.56
"546","2009-03-04",3.7
"547","2009-03-05",3.59
"548","2009-03-06",3.95
"549","2009-03-09",3.89
"550","2009-03-10",4.32
"551","2009-03-11",4.22
"552","2009-03-12",4.7
"553","2009-03-13",4.95
"554","2009-03-16",4.44
"555","2009-03-17",4.98
"556","2009-03-18",4.8
"557","2009-03-19",4.8
"558","2009-03-20",4.91
"559","2009-03-23",5.83
"560","2009-03-24",5.67
"561","2009-03-25",5.79
"562","2009-03-26",5.93
"563","2009-03-27",5.08
"564","2009-03-30",4.76
"565","2009-03-31",5.01
"566","2009-04-01",5.22
"567","2009-04-02",5.81
"568","2009-04-03",5.83
"569","2009-04-06",5.65
"570","2009-04-07",5.49
"571","2009-04-08",5.7
"572","2009-04-09",5.89
"573","2009-04-13",5.47
"574","2009-04-14",4.99
"575","2009-04-15",4.92
"576","2009-04-16",5.31
"577","2009-04-17",5.63
"578","2009-04-20",5.11
"579","2009-04-21",5.08
"580","2009-04-22",5.05
"581","2009-04-23",4.79
"582","2009-04-24",4.84
"583","2009-04-27",4.9
"584","2009-04-28",4.84
"585","2009-04-29",5.3
"586","2009-04-30",5.17
"587","2009-05-01",4.86
"588","2009-05-04",5.01
"589","2009-05-05",4.69
"590","2009-05-06",5.17
"591","2009-05-07",5.55
"592","2009-05-08",5.8
"593","2009-05-11",5.31
"594","2009-05-12",5.2
"595","2009-05-13",4.88
"596","2009-05-14",5.31
"597","2009-05-15",5.3
"598","2009-05-18",5.57
"599","2009-05-19",6.39
"600","2009-05-20",6.58
"601","2009-05-21",6.23
"602","2009-05-22",6.42
"603","2009-05-26",6.88
"604","2009-05-27",6.6
"605","2009-05-28",6.84
"606","2009-05-29",7.25
"607","2009-06-01",7.48
"608","2009-06-02",7.25
"609","2009-06-03",7.25
"610","2009-06-04",7.27
"611","2009-06-05",7.25
"612","2009-06-08",6.99
"613","2009-06-09",6.75
"614","2009-06-10",6.62
"615","2009-06-11",6.58
"616","2009-06-12",6.74
"617","2009-06-15",6.36
"618","2009-06-16",6.4
"619","2009-06-17",6.39
"620","2009-06-18",6.49
"621","2009-06-19",6.74
"622","2009-06-22",6.44
"623","2009-06-23",6.49
"624","2009-06-24",6.31
"625","2009-06-25",6.39
"626","2009-06-26",7.05
"627","2009-06-29",6.58
"628","2009-06-30",6.36
"629","2009-07-01",6.85
"630","2009-07-02",6.5
"631","2009-07-06",6.32
"632","2009-07-07",6.42
"633","2009-07-08",6.16
"634","2009-07-09",6.05
"635","2009-07-10",5.69
"636","2009-07-13",5.85
"637","2009-07-14",5.94
"638","2009-07-15",6.57
"639","2009-07-16",6.84
"640","2009-07-17",6.69
"641","2009-07-20",6.65
"642","2009-07-21",6.83
"643","2009-07-22",6.87
"644","2009-07-23",6.81
"645","2009-07-24",6.7
"646","2009-07-27",6.74
"647","2009-07-28",6.66
"648","2009-07-29",6.4
"649","2009-07-30",6.82
"650","2009-07-31",6.65
"651","2009-08-03",6.71
"652","2009-08-04",6.64
"653","2009-08-05",6.6
"654","2009-08-06",6.57
"655","2009-08-07",6.6
"656","2009-08-10",6.64
"657","2009-08-11",6.45
"658","2009-08-12",6.56
"659","2009-08-13",6.4
"660","2009-08-14",5.94
"661","2009-08-17",5.82
"662","2009-08-18",6.24
"663","2009-08-19",6.53
"664","2009-08-20",6.49
"665","2009-08-21",6.59
"666","2009-08-24",6.17
"667","2009-08-25",6.14
"668","2009-08-26",6.31
"669","2009-08-27",6.35
"670","2009-08-28",6.14
"671","2009-08-31",6.06
"672","2009-09-01",6.01
"673","2009-09-02",6.15
"674","2009-09-03",6.17
"675","2009-09-04",6.14
"676","2009-09-08",6.05
"677","2009-09-09",5.99
"678","2009-09-10",5.97
"679","2009-09-11",6.04
"680","2009-09-14",6.08
"681","2009-09-15",6.07
"682","2009-09-16",6.2
"683","2009-09-17",6.17
"684","2009-09-18",6.3
"685","2009-09-21",6.43
"686","2009-09-22",6.19
"687","2009-09-23",6.13
"688","2009-09-24",6.11
"689","2009-09-25",6.09
"690","2009-09-28",6.08
"691","2009-09-29",6
"692","2009-09-30",5.88
"693","2009-10-01",5.76
"694","2009-10-02",5.55
"695","2009-10-05",5.6
"696","2009-10-06",6.2
"697","2009-10-07",6.43
"698","2009-10-08",6.55
"699","2009-10-09",6.46
"700","2009-10-12",6.43
"701","2009-10-13",5.98
"702","2009-10-14",6.01
"703","2009-10-15",6.07
"704","2009-10-16",5.93
"705","2009-10-19",5.9
"706","2009-10-20",5.9
"707","2009-10-21",5.92
"708","2009-10-22",5.99
"709","2009-10-23",5.88
"710","2009-10-26",5.81
"711","2009-10-27",5.8
"712","2009-10-28",5.75
"713","2009-10-29",5.64
"714","2009-10-30",5.55
"715","2009-11-02",4.83
"716","2009-11-03",5.11
"717","2009-11-04",5.07
"718","2009-11-05",5.2
"719","2009-11-06",5.24
"720","2009-11-09",5.36
"721","2009-11-10",5.57
"722","2009-11-11",5.74
"723","2009-11-12",5.66
"724","2009-11-13",5.77
"725","2009-11-16",5.99
"726","2009-11-17",5.9
"727","2009-11-18",5.62
"728","2009-11-19",5.54
"729","2009-11-20",5.51
"730","2009-11-23",5.53
"731","2009-11-24",5.48
"732","2009-11-25",5.43
"733","2009-11-27",5.36
"734","2009-11-30",5.37
"735","2009-12-01",5.55
"736","2009-12-02",5.73
"737","2009-12-03",5.44
"738","2009-12-04",5.73
"739","2009-12-07",5.75
"740","2009-12-08",5.8
"741","2009-12-09",5.87
"742","2009-12-10",5.68
"743","2009-12-11",5.63
"744","2009-12-14",5.75
"745","2009-12-15",5.48
"746","2009-12-16",5.4
"747","2009-12-17",5.32
"748","2009-12-18",5.45
"749","2009-12-21",5.49
"750","2009-12-22",5.52
"751","2009-12-23",5.58
"752","2009-12-24",5.45
"753","2009-12-28",5.51
"754","2009-12-29",5.71
"755","2009-12-30",6.05
"756","2009-12-31",5.8
"757","2010-01-04",6.15
"758","2010-01-05",6.35
"759","2010-01-06",6.51
"760","2010-01-07",6.54
"761","2010-01-08",6.51
"762","2010-01-11",6.98
"763","2010-01-12",6.81
"764","2010-01-13",6.92
"765","2010-01-14",7.01
"766","2010-01-15",6.89
"767","2010-01-19",7.36
"768","2010-01-20",7.33
"769","2010-01-21",6.87
"770","2010-01-22",7
"771","2010-01-25",7.73
"772","2010-01-26",7.7
"773","2010-01-27",8.06
"774","2010-01-28",7.91
"775","2010-01-29",8.13
"776","2010-02-01",7.59
"777","2010-02-02",7.78
"778","2010-02-03",7.63
"779","2010-02-04",7.47
"780","2010-02-05",7.61
"781","2010-02-08",7.22
"782","2010-02-09",7.58
"783","2010-02-10",7.69
"784","2010-02-11",7.8
"785","2010-02-12",7.87
"786","2010-02-16",7.92
"787","2010-02-17",8
"788","2010-02-18",8.16
"789","2010-02-19",8.3
"790","2010-02-22",8.31
"791","2010-02-23",8.13
"792","2010-02-24",8.47
"793","2010-02-25",8.56
"794","2010-02-26",8.72
"795","2010-03-01",8.68
"796","2010-03-02",8.71
"797","2010-03-03",8.71
"798","2010-03-04",8.79
"799","2010-03-05",9.01
"800","2010-03-08",8.96
"801","2010-03-09",9.06
"802","2010-03-10",9.21
"803","2010-03-11",9.28
"804","2010-03-12",9.39
"805","2010-03-15",9.5
"806","2010-03-16",9.78
"807","2010-03-17",9.78
"808","2010-03-18",9.81
"809","2010-03-19",9.44
"810","2010-03-22",9.4
"811","2010-03-23",9.88
"812","2010-03-24",9.71
"813","2010-03-25",9.53
"814","2010-03-26",9.45
"815","2010-03-29",9.76
"816","2010-03-30",9.54
"817","2010-03-31",9.49
"818","2010-04-01",9.61
"819","2010-04-05",9.82
"820","2010-04-06",9.84
"821","2010-04-07",9.81
"822","2010-04-08",9.71
"823","2010-04-09",9.26
"824","2010-04-12",9.07
"825","2010-04-13",8.79
"826","2010-04-14",8.84
"827","2010-04-15",8.87
"828","2010-04-16",8.55
"829","2010-04-19",8.51
"830","2010-04-20",8.51
"831","2010-04-21",8.43
"832","2010-04-22",8.48
"833","2010-04-23",8.8
"834","2010-04-26",8.81
"835","2010-04-27",8.36
"836","2010-04-28",8.38
"837","2010-04-29",8.47
"838","2010-04-30",8.01
"839","2010-05-03",8.13
"840","2010-05-04",7.8
"841","2010-05-05",7.58
"842","2010-05-06",7.25
"843","2010-05-07",6.82
"844","2010-05-10",7.57
"845","2010-05-11",7.68
"846","2010-05-12",8.2
"847","2010-05-13",8.19
"848","2010-05-14",7.71
"849","2010-05-17",7.76
"850","2010-05-18",7.76
"851","2010-05-19",7.73
"852","2010-05-20",7.26
"853","2010-05-21",7.35
"854","2010-05-24",7.52
"855","2010-05-25",7.34
"856","2010-05-26",7.02
"857","2010-05-27",7.55
"858","2010-05-28",7.24
"859","2010-06-01",6.74
"860","2010-06-02",6.64
"861","2010-06-03",6.76
"862","2010-06-04",6.05
"863","2010-06-07",6.05
"864","2010-06-08",5.97
"865","2010-06-09",5.94
"866","2010-06-10",6.1
"867","2010-06-11",6.33
"868","2010-06-14",6.15
"869","2010-06-15",6.66
"870","2010-06-16",6.67
"871","2010-06-17",6.56
"872","2010-06-18",7.01
"873","2010-06-21",6.8
"874","2010-06-22",6.55
"875","2010-06-23",6.35
"876","2010-06-24",6.05
"877","2010-06-25",6.05
"878","2010-06-28",6.08
"879","2010-06-29",5.95
"880","2010-06-30",5.97
"881","2010-07-01",5.92
"882","2010-07-02",5.91
"883","2010-07-06",5.8
"884","2010-07-07",6.05
"885","2010-07-08",6.28
"886","2010-07-09",6.2
"887","2010-07-12",6.21
"888","2010-07-13",6.52
"889","2010-07-14",6.27
"890","2010-07-15",6.38
"891","2010-07-16",6.3
"892","2010-07-19",6.33
"893","2010-07-20",6.27
"894","2010-07-21",6.26
"895","2010-07-22",6.4
"896","2010-07-23",6.42
"897","2010-07-26",6.37
"898","2010-07-27",6.61
"899","2010-07-28",6.65
"900","2010-07-29",6.49
"901","2010-07-30",6.41
"902","2010-08-02",6.51
"903","2010-08-03",6.6
"904","2010-08-04",6.7
"905","2010-08-05",6.8
"906","2010-08-06",6.81
"907","2010-08-09",6.67
"908","2010-08-10",6.72
"909","2010-08-11",6.63
"910","2010-08-12",6.56
"911","2010-08-13",6.6
"912","2010-08-16",6.59
"913","2010-08-17",6.69
"914","2010-08-18",6.73
"915","2010-08-19",6.7
"916","2010-08-20",6.7
"917","2010-08-23",6.76
"918","2010-08-24",6.7
"919","2010-08-25",6.97
"920","2010-08-26",6.71
"921","2010-08-27",6.47
"922","2010-08-30",6.52
"923","2010-08-31",6.6
"924","2010-09-01",6.78
"925","2010-09-02",6.69
"926","2010-09-03",6.86
"927","2010-09-07",6.73
"928","2010-09-08",6.76
"929","2010-09-09",6.82
"930","2010-09-10",6.83
"931","2010-09-13",7.01
"932","2010-09-14",7.1
"933","2010-09-15",7.1
"934","2010-09-16",7.1
"935","2010-09-17",7.35
"936","2010-09-20",7.33
"937","2010-09-21",7.4
"938","2010-09-22",7.14
"939","2010-09-23",7.13
"940","2010-09-24",7.26
"941","2010-09-27",7.3
"942","2010-09-28",7.22
"943","2010-09-29",7.04
"944","2010-09-30",7.04
"945","2010-10-01",7.04
"946","2010-10-04",7.84
"947","2010-10-05",7.78
"948","2010-10-06",7.72
"949","2010-10-07",7.64
"950","2010-10-08",7.59
"951","2010-10-11",7.78
"952","2010-10-12",7.83
"953","2010-10-13",8.04
"954","2010-10-14",8.28
"955","2010-10-15",8.55
"956","2010-10-18",8.59
"957","2010-10-19",8.7
"958","2010-10-20",8.53
"959","2010-10-21",8.65
"960","2010-10-22",8.68
"961","2010-10-25",8.68
"962","2010-10-26",8.68
"963","2010-10-27",8.46
"964","2010-10-28",8.48
"965","2010-10-29",8.48
"966","2010-11-01",8.48
"967","2010-11-02",8.5
"968","2010-11-03",8.54
"969","2010-11-04",8.5
"970","2010-11-05",8.5
"971","2010-11-08",8.2
"972","2010-11-09",7.97
"973","2010-11-10",7.91
"974","2010-11-11",7.94
"975","2010-11-12",7.89
"976","2010-11-15",7.89
"977","2010-11-16",7.89
"978","2010-11-17",7.78
"979","2010-11-18",7.65
"980","2010-11-19",7.63
"981","2010-11-22",7.77
"982","2010-11-23",7.8
"983","2010-11-24",7.85
"984","2010-11-26",7.85
"985","2010-11-29",7.63
"986","2010-11-30",7.74
"987","2010-12-01",7.75
"988","2010-12-02",7.84
"989","2010-12-03",7.99
"990","2010-12-06",7.78
"991","2010-12-07",7.75
"992","2010-12-08",7.75
"993","2010-12-09",7.75
"994","2010-12-10",7.66
"995","2010-12-13",7.66
