"","date","ARDX"
"149","2015-01-21",25
"150","2015-01-22",26.309999
"151","2015-01-23",26.620001
"152","2015-01-26",26.16
"153","2015-01-27",25.780001
"154","2015-01-28",27.440001
"155","2015-01-29",27.370001
"156","2015-01-30",27.01
"157","2015-02-02",19.25
"158","2015-02-03",15.54
"159","2015-02-04",15.78
"160","2015-02-05",15.95
"161","2015-02-06",15.92
"162","2015-02-09",15.89
"163","2015-02-10",15.78
"164","2015-02-11",15.83
"165","2015-02-12",16.43
"166","2015-02-13",17.139999
"167","2015-02-17",16.370001
"168","2015-02-18",17.629999
"169","2015-02-19",17.190001
"170","2015-02-20",17.18
"171","2015-02-23",17.290001
"172","2015-02-24",16.879999
"173","2015-02-25",17.299999
"174","2015-02-26",16.01
"175","2015-02-27",15.745
"176","2015-03-02",16.459999
"177","2015-03-03",15.4
"178","2015-03-04",15.6
"179","2015-03-05",16.08
"180","2015-03-06",15.66
"181","2015-03-09",15.13
"182","2015-03-10",15.33
"183","2015-03-11",15.35
"184","2015-03-12",15.53
"185","2015-03-13",15.5
"186","2015-03-16",15.71
"187","2015-03-17",15.63
"188","2015-03-18",15.57
"189","2015-03-19",15.9
"190","2015-03-20",15.28
"191","2015-03-23",15.15
"192","2015-03-24",15.13
"193","2015-03-25",14.3
"194","2015-03-26",14.03
"195","2015-03-27",14.01
"196","2015-03-30",13.21
"197","2015-03-31",13.09
"198","2015-04-01",13.24
"199","2015-04-02",13.02
"200","2015-04-06",12.69
"201","2015-04-07",12.22
"202","2015-04-08",12.33
"203","2015-04-09",12.87
"204","2015-04-10",12.82
"205","2015-04-13",13.34
"206","2015-04-14",13.05
"207","2015-04-15",13.15
"208","2015-04-16",12.53
"209","2015-04-17",12.48
"210","2015-04-20",12.75
"211","2015-04-21",12.52
"212","2015-04-22",12.51
"213","2015-04-23",12.41
"214","2015-04-24",11.92
"215","2015-04-27",11.74
"216","2015-04-28",11.55
"217","2015-04-29",11.37
"218","2015-04-30",10.5
"219","2015-05-01",11.01
"220","2015-05-04",10.96
"221","2015-05-05",10.91
"222","2015-05-06",8.32
"223","2015-05-07",8.66
"224","2015-05-08",8.86
"225","2015-05-11",9
"226","2015-05-12",9.06
"227","2015-05-13",8.96
"228","2015-05-14",8.92
"229","2015-05-15",8.95
"230","2015-05-18",9.22
"231","2015-05-19",10.63
"232","2015-05-20",11.69
"233","2015-05-21",11.17
"234","2015-05-22",11.03
"235","2015-05-26",10.91
"236","2015-05-27",11.12
"237","2015-05-28",10.96
"238","2015-05-29",10.95
"239","2015-06-01",10.16
"240","2015-06-02",10.7
"241","2015-06-03",14.95
"242","2015-06-04",14.51
"243","2015-06-05",14.54
"244","2015-06-08",14.64
"245","2015-06-09",14.61
"246","2015-06-10",15.04
"247","2015-06-11",14.6
"248","2015-06-12",14.64
"249","2015-06-15",16.959999
"250","2015-06-16",15.69
"251","2015-06-17",16.049999
"252","2015-06-18",16.360001
"253","2015-06-19",16.48
"254","2015-06-22",16.43
"255","2015-06-23",16.870001
"256","2015-06-24",15.93
"257","2015-06-25",16.049999
"258","2015-06-26",15.89
"259","2015-06-29",14.92
"260","2015-06-30",15.97
"261","2015-07-01",16.09
"262","2015-07-02",15.89
"263","2015-07-06",16.959999
"264","2015-07-07",16.66
"265","2015-07-08",15.94
"266","2015-07-09",16.459999
"267","2015-07-10",17.67
"268","2015-07-13",17.290001
"269","2015-07-14",17.67
"270","2015-07-15",16.889999
"271","2015-07-16",16.99
"272","2015-07-17",16.99
"273","2015-07-20",17.25
"274","2015-07-21",17.629999
"275","2015-07-22",18.09
"276","2015-07-23",18.1
"277","2015-07-24",18.01
"278","2015-07-27",19.139999
"279","2015-07-28",19.629999
"280","2015-07-29",19.27
"281","2015-07-30",18.879999
"282","2015-07-31",19.719999
"283","2015-08-03",19.870001
"284","2015-08-04",19.790001
"285","2015-08-05",19.23
"286","2015-08-06",18.41
"287","2015-08-07",18.290001
"288","2015-08-10",18.110001
"289","2015-08-11",18.709999
"290","2015-08-12",18.25
"291","2015-08-13",18.209999
"292","2015-08-14",18.91
"293","2015-08-17",18.870001
"294","2015-08-18",19.360001
"295","2015-08-19",18.200001
"296","2015-08-20",17.290001
"297","2015-08-21",17.41
"298","2015-08-24",16.719999
"299","2015-08-25",17.129999
"300","2015-08-26",17.700001
"301","2015-08-27",17.629999
"302","2015-08-28",18.75
"303","2015-08-31",18.98
"304","2015-09-01",18.77
"305","2015-09-02",19.200001
"306","2015-09-03",18.58
"307","2015-09-04",18.889999
"308","2015-09-08",20.459999
"309","2015-09-09",19.879999
"310","2015-09-10",20.65
"311","2015-09-11",20.84
"312","2015-09-14",21.299999
"313","2015-09-15",21.33
"314","2015-09-16",20.93
"315","2015-09-17",21.49
"316","2015-09-18",21.99
"317","2015-09-21",21.15
"318","2015-09-22",21.4
"319","2015-09-23",21.290001
"320","2015-09-24",21.629999
"321","2015-09-25",20.08
"322","2015-09-28",17.68
"323","2015-09-29",16.65
"324","2015-09-30",17.280001
"325","2015-10-01",16.790001
"326","2015-10-02",18.65
"327","2015-10-05",18.43
"328","2015-10-06",18.52
"329","2015-10-07",20.07
"330","2015-10-08",20.040001
"331","2015-10-09",20.700001
"332","2015-10-12",20.52
"333","2015-10-13",20.129999
"334","2015-10-14",18.629999
"335","2015-10-15",19.43
"336","2015-10-16",19.4
"337","2015-10-19",19.27
"338","2015-10-20",18.530001
"339","2015-10-21",17.18
"340","2015-10-22",17
"341","2015-10-23",15.85
"342","2015-10-26",17.18
"343","2015-10-27",16.389999
"344","2015-10-28",17.49
"345","2015-10-29",16.93
"346","2015-10-30",16.379999
"347","2015-11-02",17.309999
"348","2015-11-03",17.57
"349","2015-11-04",18.219999
"350","2015-11-05",18.01
"351","2015-11-06",19.120001
"352","2015-11-09",19.120001
"353","2015-11-10",19.25
"354","2015-11-11",19.27
"355","2015-11-12",18.1
"356","2015-11-13",18.42
"357","2015-11-16",18.16
"358","2015-11-17",17.809999
"359","2015-11-18",17.950001
"360","2015-11-19",17.01
"361","2015-11-20",17.25
"362","2015-11-23",18.23
"363","2015-11-24",18.48
"364","2015-11-25",19.540001
"365","2015-11-27",19.92
"366","2015-11-30",19.559999
"367","2015-12-01",20.26
"368","2015-12-02",20.360001
"369","2015-12-03",19.049999
"370","2015-12-04",19
"371","2015-12-07",17.950001
"372","2015-12-08",18.5
"373","2015-12-09",17.690001
"374","2015-12-10",18.040001
"375","2015-12-11",18.559999
"376","2015-12-14",19.18
"377","2015-12-15",19.91
"378","2015-12-16",20
"379","2015-12-17",19.5
"380","2015-12-18",19.610001
"381","2015-12-21",19.889999
"382","2015-12-22",18.73
"383","2015-12-23",18.93
"384","2015-12-24",19.02
"385","2015-12-28",18.77
"386","2015-12-29",19.809999
"387","2015-12-30",19.200001
"388","2015-12-31",18.120001
"389","2016-01-04",17.219999
"390","2016-01-05",16.459999
"391","2016-01-06",14.96
"392","2016-01-07",10.09
"393","2016-01-08",10.72
"394","2016-01-11",10.31
"395","2016-01-12",10.55
"396","2016-01-13",9.85
"397","2016-01-14",10.52
"398","2016-01-15",10.55
"399","2016-01-19",10.8
"400","2016-01-20",10.77
"401","2016-01-21",10.77
"402","2016-01-22",11.75
"403","2016-01-25",11.55
"404","2016-01-26",11.41
"405","2016-01-27",10.53
"406","2016-01-28",10.09
"407","2016-01-29",10.41
"408","2016-02-01",10.57
"409","2016-02-02",9.87
"410","2016-02-03",9.87
"411","2016-02-04",10.1
"412","2016-02-05",9.82
"413","2016-02-08",9.1
"414","2016-02-09",9.16
"415","2016-02-10",9.4
"416","2016-02-11",9.38
"417","2016-02-12",10.22
"418","2016-02-16",10.59
"419","2016-02-17",11.26
"420","2016-02-18",10.45
"421","2016-02-19",10.85
"422","2016-02-22",10.89
"423","2016-02-23",10.04
"424","2016-02-24",10.09
"425","2016-02-25",9.84
"426","2016-02-26",9.94
"427","2016-02-29",9.66
"428","2016-03-01",10.25
"429","2016-03-02",10.54
"430","2016-03-03",10.06
"431","2016-03-04",9.14
"432","2016-03-07",9.54
"433","2016-03-08",8.51
"434","2016-03-09",8.58
"435","2016-03-10",7.96
"436","2016-03-11",8.19
"437","2016-03-14",8.24
"438","2016-03-15",7.89
"439","2016-03-16",7.45
"440","2016-03-17",6.88
"441","2016-03-18",7.17
"442","2016-03-21",7.44
"443","2016-03-22",7.85
"444","2016-03-23",7.19
"445","2016-03-24",7.35
"446","2016-03-28",6.98
"447","2016-03-29",7.5
"448","2016-03-30",7.54
"449","2016-03-31",7.77
"450","2016-04-01",7.78
"451","2016-04-04",7.83
"452","2016-04-05",7.42
"453","2016-04-06",8.08
"454","2016-04-07",7.96
"455","2016-04-08",7.95
"456","2016-04-11",7.76
"457","2016-04-12",7.74
"458","2016-04-13",8.08
"459","2016-04-14",8.26
"460","2016-04-15",8.23
"461","2016-04-18",8.23
"462","2016-04-19",8.07
"463","2016-04-20",8.05
"464","2016-04-21",8.68
"465","2016-04-22",8.85
"466","2016-04-25",8.65
"467","2016-04-26",8.37
"468","2016-04-27",8.24
"469","2016-04-28",8.05
"470","2016-04-29",8.01
"471","2016-05-02",8.18
"472","2016-05-03",8.31
"473","2016-05-04",7.75
"474","2016-05-05",7.64
"475","2016-05-06",7.27
"476","2016-05-09",7.66
"477","2016-05-10",7.25
"478","2016-05-11",6.99
"479","2016-05-12",6.48
"480","2016-05-13",6.79
"481","2016-05-16",7.3
"482","2016-05-17",7.17
"483","2016-05-18",7.67
"484","2016-05-19",7.52
"485","2016-05-20",7.86
"486","2016-05-23",7.96
"487","2016-05-24",8.38
"488","2016-05-25",8.8
"489","2016-05-26",8.7
"490","2016-05-27",8.85
"491","2016-05-31",9.15
"492","2016-06-01",9.16
"493","2016-06-02",9.27
"494","2016-06-03",9.03
"495","2016-06-06",9.59
"496","2016-06-07",9.01
"497","2016-06-08",9.19
"498","2016-06-09",8.66
"499","2016-06-10",8.23
"500","2016-06-13",8.69
"501","2016-06-14",8.76
"502","2016-06-15",8.4
"503","2016-06-16",8.64
"504","2016-06-17",8.13
"505","2016-06-20",8.46
"506","2016-06-21",8.13
"507","2016-06-22",7.88
"508","2016-06-23",8.27
"509","2016-06-24",8.04
"510","2016-06-27",7.78
"511","2016-06-28",8.27
"512","2016-06-29",8.45
"513","2016-06-30",8.73
"514","2016-07-01",8.93
"515","2016-07-05",8.59
"516","2016-07-06",8.88
"517","2016-07-07",9.05
"518","2016-07-08",9.26
"519","2016-07-11",9.35
"520","2016-07-12",9.39
"521","2016-07-13",8.96
"522","2016-07-14",8.75
"523","2016-07-15",9.99
"524","2016-07-18",9.97
"525","2016-07-19",9.73
"526","2016-07-20",9.93
"527","2016-07-21",10.55
"528","2016-07-22",10.6
"529","2016-07-25",10.38
"530","2016-07-26",10.66
"531","2016-07-27",10.8
"532","2016-07-28",10.62
"533","2016-07-29",10.68
"534","2016-08-01",10.5
"535","2016-08-02",10.44
"536","2016-08-03",10.44
"537","2016-08-04",10.29
"538","2016-08-05",10.27
"539","2016-08-08",10.29
"540","2016-08-09",10.2
"541","2016-08-10",9.9
"542","2016-08-11",10.05
"543","2016-08-12",10.08
"544","2016-08-15",10.35
"545","2016-08-16",10.35
"546","2016-08-17",10.34
"547","2016-08-18",10.42
"548","2016-08-19",9.9
"549","2016-08-22",10.06
"550","2016-08-23",10
"551","2016-08-24",9.61
"552","2016-08-25",10.06
"553","2016-08-26",10.35
"554","2016-08-29",10.31
"555","2016-08-30",10.5
"556","2016-08-31",9.97
"557","2016-09-01",10.32
"558","2016-09-02",10.23
"559","2016-09-06",10.65
"560","2016-09-07",10.87
"561","2016-09-08",11.3
"562","2016-09-09",10.52
"563","2016-09-12",10.77
"564","2016-09-13",10.47
"565","2016-09-14",10.85
"566","2016-09-15",11.24
"567","2016-09-16",11.2
"568","2016-09-19",11.22
"569","2016-09-20",11.42
"570","2016-09-21",11.97
"571","2016-09-22",11.83
"572","2016-09-23",12.31
"573","2016-09-26",12.27
"574","2016-09-27",13.02
"575","2016-09-28",12.9
"576","2016-09-29",12.53
"577","2016-09-30",12.94
"578","2016-10-03",12.92
"579","2016-10-04",13.02
"580","2016-10-05",13.83
"581","2016-10-06",13.77
"582","2016-10-07",13.49
"583","2016-10-10",14.75
"584","2016-10-11",14.91
"585","2016-10-12",13.74
"586","2016-10-13",13.63
"587","2016-10-14",12.83
"588","2016-10-17",12.65
"589","2016-10-18",13.25
"590","2016-10-19",13.35
"591","2016-10-20",13.6
"592","2016-10-21",13.2
"593","2016-10-24",13.9
"594","2016-10-25",13.75
"595","2016-10-26",13.45
"596","2016-10-27",13.05
"597","2016-10-28",12.65
"598","2016-10-31",12.3
"599","2016-11-01",12.7
"600","2016-11-02",11.9
"601","2016-11-03",12.35
"602","2016-11-04",12.7
"603","2016-11-07",12.95
"604","2016-11-08",13.05
"605","2016-11-09",14.05
"606","2016-11-10",14.45
"607","2016-11-11",15.95
"608","2016-11-14",15.5
"609","2016-11-15",15.25
"610","2016-11-16",14.9
"611","2016-11-17",15.4
"612","2016-11-18",15.35
"613","2016-11-21",15.4
"614","2016-11-22",15.2
"615","2016-11-23",15.55
"616","2016-11-25",15.5
"617","2016-11-28",15.25
"618","2016-11-29",15.85
"619","2016-11-30",14.8
"620","2016-12-01",14.1
"621","2016-12-02",14.8
"622","2016-12-05",15.25
"623","2016-12-06",16.049999
"624","2016-12-07",15.4
"625","2016-12-08",15.9
"626","2016-12-09",14.95
"627","2016-12-12",15
"628","2016-12-13",14.95
"629","2016-12-14",14.65
"630","2016-12-15",14.65
"631","2016-12-16",14.45
"632","2016-12-19",14.3
"633","2016-12-20",14.45
"634","2016-12-21",13.6
"635","2016-12-22",13.4
"636","2016-12-23",14.6
"637","2016-12-27",14.6
"638","2016-12-28",14.45
"639","2016-12-29",14.5
"640","2016-12-30",14.2
"641","2017-01-03",14.55
"642","2017-01-04",14.45
"643","2017-01-05",12.95
"644","2017-01-06",13.85
"645","2017-01-09",13.7
"646","2017-01-10",14.25
"647","2017-01-11",14.1
"648","2017-01-12",13.9
"649","2017-01-13",14.7
"650","2017-01-17",13.8
"651","2017-01-18",14.1
"652","2017-01-19",13.9
"653","2017-01-20",13.4
"654","2017-01-23",12.8
"655","2017-01-24",12.75
"656","2017-01-25",12.55
"657","2017-01-26",12
"658","2017-01-27",12.35
"659","2017-01-30",11.7
"660","2017-01-31",12
"661","2017-02-01",12.05
"662","2017-02-02",11.2
"663","2017-02-03",11.15
"664","2017-02-06",11
"665","2017-02-07",11.05
"666","2017-02-08",11.2
"667","2017-02-09",11.5
"668","2017-02-10",11.15
"669","2017-02-13",11.1
"670","2017-02-14",11.45
"671","2017-02-15",13
"672","2017-02-16",13.15
"673","2017-02-17",13.05
"674","2017-02-21",12.85
"675","2017-02-22",13
"676","2017-02-23",13.8
"677","2017-02-24",13.5
"678","2017-02-27",13.85
"679","2017-02-28",13.6
"680","2017-03-01",14.2
"681","2017-03-02",14.1
"682","2017-03-03",14.2
"683","2017-03-06",13.8
"684","2017-03-07",13.35
"685","2017-03-08",13.65
"686","2017-03-09",13.5
"687","2017-03-10",13.5
"688","2017-03-13",13.75
"689","2017-03-14",13.95
"690","2017-03-15",14.25
"691","2017-03-16",14.7
"692","2017-03-17",14.95
"693","2017-03-20",14.75
"694","2017-03-21",13.3
"695","2017-03-22",14.1
"696","2017-03-23",13.35
"697","2017-03-24",13.25
"698","2017-03-27",13.35
"699","2017-03-28",13
"700","2017-03-29",12.8
"701","2017-03-30",13
"702","2017-03-31",12.65
"703","2017-04-03",12.5
"704","2017-04-04",12.1
"705","2017-04-05",12.05
"706","2017-04-06",12.05
"707","2017-04-07",12.1
"708","2017-04-10",11.75
"709","2017-04-11",11.8
"710","2017-04-12",11.8
"711","2017-04-13",12
"712","2017-04-17",12.15
"713","2017-04-18",12.05
"714","2017-04-19",12.05
"715","2017-04-20",12.6
"716","2017-04-21",12.5
"717","2017-04-24",12.55
"718","2017-04-25",13.175
"719","2017-04-26",13.75
"720","2017-04-27",13.9
"721","2017-04-28",13.4
"722","2017-05-01",13.95
"723","2017-05-02",13.45
"724","2017-05-03",13.1
"725","2017-05-04",12.7
"726","2017-05-05",12.65
"727","2017-05-08",12.45
"728","2017-05-09",13.05
"729","2017-05-10",12.6
"730","2017-05-11",12.25
"731","2017-05-12",7.45
"732","2017-05-15",7.5
"733","2017-05-16",7.2
"734","2017-05-17",7
"735","2017-05-18",6.4
"736","2017-05-19",6.075
"737","2017-05-22",6
"738","2017-05-23",5.65
"739","2017-05-24",5.35
"740","2017-05-25",4.95
"741","2017-05-26",4.6
"742","2017-05-30",4.6
"743","2017-05-31",4.7
"744","2017-06-01",4.7
"745","2017-06-02",4.65
"746","2017-06-05",4.65
"747","2017-06-06",4.55
"748","2017-06-07",4.3
"749","2017-06-08",4.275
"750","2017-06-09",4.5
"751","2017-06-12",4.7
"752","2017-06-13",4.65
"753","2017-06-14",4.65
"754","2017-06-15",4.55
"755","2017-06-16",4.35
"756","2017-06-19",4.65
"757","2017-06-20",4.65
"758","2017-06-21",4.75
"759","2017-06-22",5
"760","2017-06-23",5.3
"761","2017-06-26",5.25
"762","2017-06-27",4.95
"763","2017-06-28",5.25
"764","2017-06-29",5.1
"765","2017-06-30",5.1
"766","2017-07-03",5.3
"767","2017-07-05",5.2
"768","2017-07-06",5.1
"769","2017-07-07",5.45
"770","2017-07-10",5.5
"771","2017-07-11",5.5
"772","2017-07-12",5.85
"773","2017-07-13",5.95
"774","2017-07-14",5.75
"775","2017-07-17",5.8
"776","2017-07-18",5.4
"777","2017-07-19",5.3
"778","2017-07-20",5.5
"779","2017-07-21",5.6
"780","2017-07-24",5.95
"781","2017-07-25",5.75
"782","2017-07-26",5.6
"783","2017-07-27",5.45
"784","2017-07-28",5.3
"785","2017-07-31",5.2
"786","2017-08-01",5.1
"787","2017-08-02",5
"788","2017-08-03",4.65
"789","2017-08-04",4.8
"790","2017-08-07",4.55
"791","2017-08-08",4.35
"792","2017-08-09",4.7
"793","2017-08-10",4.85
"794","2017-08-11",5.1
"795","2017-08-14",5.1
"796","2017-08-15",4.7
"797","2017-08-16",4.75
"798","2017-08-17",4.45
"799","2017-08-18",4.7
"800","2017-08-21",5
"801","2017-08-22",5.3
"802","2017-08-23",5.1
"803","2017-08-24",5.3
"804","2017-08-25",5.05
"805","2017-08-28",5.05
"806","2017-08-29",5
"807","2017-08-30",4.95
"808","2017-08-31",5.15
"809","2017-09-01",5.15
"810","2017-09-05",5.1
"811","2017-09-06",5.35
"812","2017-09-07",5.65
"813","2017-09-08",5.65
"814","2017-09-11",5.7
"815","2017-09-12",5.35
"816","2017-09-13",5.45
"817","2017-09-14",5.35
"818","2017-09-15",5.3
"819","2017-09-18",5.55
"820","2017-09-19",5.6
"821","2017-09-20",5.45
"822","2017-09-21",5.4
"823","2017-09-22",5.3
"824","2017-09-25",5.3
"825","2017-09-26",5.3
"826","2017-09-27",5.6
"827","2017-09-28",5.55
"828","2017-09-29",5.6
"829","2017-10-02",6.4
"830","2017-10-03",5.95
"831","2017-10-04",6.05
"832","2017-10-05",5.9
"833","2017-10-06",5.65
"834","2017-10-09",5.5
"835","2017-10-10",5.4
"836","2017-10-11",5.4
"837","2017-10-12",7.8
"838","2017-10-13",7.275
"839","2017-10-16",6.4
"840","2017-10-17",5.5
"841","2017-10-18",5.4
"842","2017-10-19",5.7
"843","2017-10-20",5.5
"844","2017-10-23",5.25
"845","2017-10-24",5.1
"846","2017-10-25",5.15
"847","2017-10-26",4.85
"848","2017-10-27",5.05
"849","2017-10-30",5.05
"850","2017-10-31",5.35
"851","2017-11-01",5.4
"852","2017-11-02",5.75
"853","2017-11-03",5.8
"854","2017-11-06",5.5
"855","2017-11-07",5.6
"856","2017-11-08",5.65
"857","2017-11-09",5.75
"858","2017-11-10",5.75
"859","2017-11-13",5.65
"860","2017-11-14",5.25
"861","2017-11-15",5.3
"862","2017-11-16",5.6
"863","2017-11-17",5.7
"864","2017-11-20",5.6
"865","2017-11-21",6.3
"866","2017-11-22",6.4
"867","2017-11-24",6.1
"868","2017-11-27",5.95
"869","2017-11-28",6.45
"870","2017-11-29",6.4
"871","2017-11-30",6.65
"872","2017-12-01",6.55
"873","2017-12-04",6.05
"874","2017-12-05",5.75
"875","2017-12-06",5.85
"876","2017-12-07",5.95
"877","2017-12-08",6.1
"878","2017-12-11",6
"879","2017-12-12",5.8
"880","2017-12-13",6.05
"881","2017-12-14",5.85
"882","2017-12-15",5.9
"883","2017-12-18",5.9
"884","2017-12-19",6.35
"885","2017-12-20",6.5
"886","2017-12-21",6.55
"887","2017-12-22",6.85
"888","2017-12-26",6.95
"889","2017-12-27",6.95
"890","2017-12-28",6.65
"891","2017-12-29",6.6
"892","2018-01-02",7
"893","2018-01-03",7.15
"894","2018-01-04",7.05
"895","2018-01-05",7.1
"896","2018-01-08",6.85
"897","2018-01-09",7.05
"898","2018-01-10",7.15
"899","2018-01-11",7.4
"900","2018-01-12",7.35
"901","2018-01-16",7.1
"902","2018-01-17",7.15
"903","2018-01-18",7.1
"904","2018-01-19",7.3
"905","2018-01-22",7.6
"906","2018-01-23",7.9
"907","2018-01-24",7.7
"908","2018-01-25",7.85
"909","2018-01-26",7.65
"910","2018-01-29",7.7
"911","2018-01-30",7.45
"912","2018-01-31",7.25
"913","2018-02-01",7
"914","2018-02-02",6.4
"915","2018-02-05",6.25
"916","2018-02-06",6.2
"917","2018-02-07",6.6
"918","2018-02-08",6.15
"919","2018-02-09",5.675
"920","2018-02-12",5.7
"921","2018-02-13",5.8
"922","2018-02-14",5.75
"923","2018-02-15",6
"924","2018-02-16",5.8
"925","2018-02-20",5.85
"926","2018-02-21",5.6
"927","2018-02-22",5.5
"928","2018-02-23",5.75
"929","2018-02-26",5.8
"930","2018-02-27",5.5
"931","2018-02-28",5.375
"932","2018-03-01",5.35
"933","2018-03-02",5.5
"934","2018-03-05",5.35
"935","2018-03-06",5.35
"936","2018-03-07",5.4
"937","2018-03-08",5.55
"938","2018-03-09",5.45
"939","2018-03-12",5.6
"940","2018-03-13",5.6
"941","2018-03-14",5.55
"942","2018-03-15",5.3
"943","2018-03-16",5.45
"944","2018-03-19",5.35
"945","2018-03-20",5.55
"946","2018-03-21",5.5
"947","2018-03-22",5.6
"948","2018-03-23",5.5
"949","2018-03-26",5.5
"950","2018-03-27",5.25
"951","2018-03-28",5.25
"952","2018-03-29",5.05
"953","2018-04-02",4.95
"954","2018-04-03",5
"955","2018-04-04",5.1
"956","2018-04-05",5.15
"957","2018-04-06",4.95
"958","2018-04-09",5
"959","2018-04-10",5.15
"960","2018-04-11",5.2
"961","2018-04-12",5.25
"962","2018-04-13",5.25
"963","2018-04-16",5.1
"964","2018-04-17",5.65
"965","2018-04-18",5.075
"966","2018-04-19",4.9
"967","2018-04-20",4.85
"968","2018-04-23",4.65
"969","2018-04-24",4.7
"970","2018-04-25",4.85
"971","2018-04-26",4.95
"972","2018-04-27",4.9
"973","2018-04-30",4.8
"974","2018-05-01",5
"975","2018-05-02",5.05
"976","2018-05-03",5.05
"977","2018-05-04",5.05
"978","2018-05-07",5.05
"979","2018-05-08",5.05
"980","2018-05-09",5.05
"981","2018-05-10",5.2
"982","2018-05-11",5.175
"983","2018-05-14",5.45
"984","2018-05-15",5.65
"985","2018-05-16",5.7
"986","2018-05-17",5.75
"987","2018-05-18",5.8
"988","2018-05-21",5.65
"989","2018-05-22",4.55
"990","2018-05-23",3.9
"991","2018-05-24",3.8
"992","2018-05-25",4.15
"993","2018-05-29",4
"994","2018-05-30",4.025
"995","2018-05-31",3.975
