"","date","SSTK"
"238","2013-09-24",71.269997
"239","2013-09-25",72.650002
"240","2013-09-26",72.639999
"241","2013-09-27",72.870003
"242","2013-09-30",72.720001
"243","2013-10-01",74
"244","2013-10-02",75.620003
"245","2013-10-03",73.169998
"246","2013-10-04",72.449997
"247","2013-10-07",70.480003
"248","2013-10-08",69.059998
"249","2013-10-09",67.629997
"250","2013-10-10",72.040001
"251","2013-10-11",70.800003
"252","2013-10-14",71.32
"253","2013-10-15",70.269997
"254","2013-10-16",72.279999
"255","2013-10-17",72.110001
"256","2013-10-18",71.919998
"257","2013-10-21",73.769997
"258","2013-10-22",73.690002
"259","2013-10-23",71.190002
"260","2013-10-24",71.389999
"261","2013-10-25",69.629997
"262","2013-10-28",69.75
"263","2013-10-29",69.470001
"264","2013-10-30",69.970001
"265","2013-10-31",70.800003
"266","2013-11-01",69.900002
"267","2013-11-04",75.589996
"268","2013-11-05",71.870003
"269","2013-11-06",69.440002
"270","2013-11-07",66.690002
"271","2013-11-08",72.389999
"272","2013-11-11",73.879997
"273","2013-11-12",73.379997
"274","2013-11-13",74.589996
"275","2013-11-14",71.529999
"276","2013-11-15",72.879997
"277","2013-11-18",72.309998
"278","2013-11-19",72.07
"279","2013-11-20",71.68
"280","2013-11-21",73.239998
"281","2013-11-22",74.230003
"282","2013-11-25",73.650002
"283","2013-11-26",74
"284","2013-11-27",75.870003
"285","2013-11-29",73.980003
"286","2013-12-02",71.739998
"287","2013-12-03",69.809998
"288","2013-12-04",69.93
"289","2013-12-05",75
"290","2013-12-06",74.470001
"291","2013-12-09",75.559998
"292","2013-12-10",75.510002
"293","2013-12-11",74.699997
"294","2013-12-12",74.040001
"295","2013-12-13",74.790001
"296","2013-12-16",79.220001
"297","2013-12-17",79.339996
"298","2013-12-18",81.269997
"299","2013-12-19",82.580002
"300","2013-12-20",84.139999
"301","2013-12-23",84.080002
"302","2013-12-24",84.830002
"303","2013-12-26",83.790001
"304","2013-12-27",83.889999
"305","2013-12-30",81.910004
"306","2013-12-31",83.629997
"307","2014-01-02",83.029999
"308","2014-01-03",84.599998
"309","2014-01-06",83.360001
"310","2014-01-07",86.400002
"311","2014-01-08",88.230003
"312","2014-01-09",86.339996
"313","2014-01-10",84.080002
"314","2014-01-13",83.57
"315","2014-01-14",84.629997
"316","2014-01-15",85.050003
"317","2014-01-16",84.870003
"318","2014-01-17",82.580002
"319","2014-01-21",83.540001
"320","2014-01-22",81.75
"321","2014-01-23",81.940002
"322","2014-01-24",80.940002
"323","2014-01-27",77.889999
"324","2014-01-28",80.739998
"325","2014-01-29",78.230003
"326","2014-01-30",82.129997
"327","2014-01-31",80.610001
"328","2014-02-03",75.519997
"329","2014-02-04",79.290001
"330","2014-02-05",77.839996
"331","2014-02-06",78.230003
"332","2014-02-07",77.370003
"333","2014-02-10",77.260002
"334","2014-02-11",77.610001
"335","2014-02-12",77.93
"336","2014-02-13",80.639999
"337","2014-02-14",79.709999
"338","2014-02-18",82.410004
"339","2014-02-19",82.599998
"340","2014-02-20",82.459999
"341","2014-02-21",98
"342","2014-02-24",100.389999
"343","2014-02-25",99.769997
"344","2014-02-26",101.349998
"345","2014-02-27",102.839996
"346","2014-02-28",99.379997
"347","2014-03-03",98.169998
"348","2014-03-04",99.629997
"349","2014-03-05",102.470001
"350","2014-03-06",95.480003
"351","2014-03-07",93.199997
"352","2014-03-10",88.959999
"353","2014-03-11",86.519997
"354","2014-03-12",85.389999
"355","2014-03-13",83.660004
"356","2014-03-14",83.449997
"357","2014-03-17",83.470001
"358","2014-03-18",84.510002
"359","2014-03-19",83.449997
"360","2014-03-20",80.870003
"361","2014-03-21",78.32
"362","2014-03-24",77.339996
"363","2014-03-25",75.879997
"364","2014-03-26",75.18
"365","2014-03-27",74.849998
"366","2014-03-28",74.610001
"367","2014-03-31",72.610001
"368","2014-04-01",76.480003
"369","2014-04-02",76.540001
"370","2014-04-03",72.110001
"371","2014-04-04",69
"372","2014-04-07",67.029999
"373","2014-04-08",71.150002
"374","2014-04-09",73
"375","2014-04-10",66.389999
"376","2014-04-11",67.589996
"377","2014-04-14",67.199997
"378","2014-04-15",68.57
"379","2014-04-16",70.230003
"380","2014-04-17",71.160004
"381","2014-04-21",71.379997
"382","2014-04-22",74.019997
"383","2014-04-23",74
"384","2014-04-24",74.089996
"385","2014-04-25",70.300003
"386","2014-04-28",69.709999
"387","2014-04-29",72.860001
"388","2014-04-30",72.510002
"389","2014-05-01",75.110001
"390","2014-05-02",74.190002
"391","2014-05-05",72.800003
"392","2014-05-06",70.849998
"393","2014-05-07",68.290001
"394","2014-05-08",68.040001
"395","2014-05-09",67.349998
"396","2014-05-12",67
"397","2014-05-13",64.949997
"398","2014-05-14",64.730003
"399","2014-05-15",65
"400","2014-05-16",64.879997
"401","2014-05-19",65.660004
"402","2014-05-20",64.489998
"403","2014-05-21",64.580002
"404","2014-05-22",66.790001
"405","2014-05-23",69.940002
"406","2014-05-27",73.809998
"407","2014-05-28",68.279999
"408","2014-05-29",69.050003
"409","2014-05-30",65.040001
"410","2014-06-02",64.93
"411","2014-06-03",64.279999
"412","2014-06-04",67.300003
"413","2014-06-05",70.029999
"414","2014-06-06",72.209999
"415","2014-06-09",73.839996
"416","2014-06-10",76.360001
"417","2014-06-11",78.019997
"418","2014-06-12",79.910004
"419","2014-06-13",79.580002
"420","2014-06-16",83.559998
"421","2014-06-17",83.330002
"422","2014-06-18",84.889999
"423","2014-06-19",83.529999
"424","2014-06-20",82.739998
"425","2014-06-23",82.080002
"426","2014-06-24",82.080002
"427","2014-06-25",86.480003
"428","2014-06-26",84.620003
"429","2014-06-27",83.339996
"430","2014-06-30",82.980003
"431","2014-07-01",85.059998
"432","2014-07-02",85.32
"433","2014-07-03",85.410004
"434","2014-07-07",82.639999
"435","2014-07-08",77.07
"436","2014-07-09",77.199997
"437","2014-07-10",76.830002
"438","2014-07-11",76.900002
"439","2014-07-14",77.339996
"440","2014-07-15",75.730003
"441","2014-07-16",75.489998
"442","2014-07-17",74.220001
"443","2014-07-18",76.620003
"444","2014-07-21",76.25
"445","2014-07-22",76.110001
"446","2014-07-23",75.620003
"447","2014-07-24",78.910004
"448","2014-07-25",76.949997
"449","2014-07-28",76.290001
"450","2014-07-29",80.080002
"451","2014-07-30",81.389999
"452","2014-07-31",77.940002
"453","2014-08-01",77.050003
"454","2014-08-04",79.470001
"455","2014-08-05",77.32
"456","2014-08-06",76.330002
"457","2014-08-07",78.419998
"458","2014-08-08",76.169998
"459","2014-08-11",81.889999
"460","2014-08-12",79.199997
"461","2014-08-13",80.25
"462","2014-08-14",80.75
"463","2014-08-15",76.230003
"464","2014-08-18",77.489998
"465","2014-08-19",77.68
"466","2014-08-20",75.599998
"467","2014-08-21",74.25
"468","2014-08-22",73.580002
"469","2014-08-25",72.389999
"470","2014-08-26",72.199997
"471","2014-08-27",70.93
"472","2014-08-28",69.550003
"473","2014-08-29",70.800003
"474","2014-09-02",75.199997
"475","2014-09-03",73.040001
"476","2014-09-04",71.550003
"477","2014-09-05",73.339996
"478","2014-09-08",75.639999
"479","2014-09-09",74.190002
"480","2014-09-10",75.169998
"481","2014-09-11",75.68
"482","2014-09-12",74.540001
"483","2014-09-15",70.769997
"484","2014-09-16",72.510002
"485","2014-09-17",73.470001
"486","2014-09-18",73.669998
"487","2014-09-19",72.150002
"488","2014-09-22",72.449997
"489","2014-09-23",71.019997
"490","2014-09-24",74.07
"491","2014-09-25",71.949997
"492","2014-09-26",72.949997
"493","2014-09-29",73.389999
"494","2014-09-30",71.379997
"495","2014-10-01",71.019997
"496","2014-10-02",72.449997
"497","2014-10-03",74.529999
"498","2014-10-06",70.720001
"499","2014-10-07",69.75
"500","2014-10-08",70.220001
"501","2014-10-09",69.75
"502","2014-10-10",65.43
"503","2014-10-13",65.260002
"504","2014-10-14",65.32
"505","2014-10-15",67.160004
"506","2014-10-16",69.980003
"507","2014-10-17",69.870003
"508","2014-10-20",71.839996
"509","2014-10-21",73.949997
"510","2014-10-22",71.050003
"511","2014-10-23",73.480003
"512","2014-10-24",71.830002
"513","2014-10-27",72.860001
"514","2014-10-28",74.370003
"515","2014-10-29",73.129997
"516","2014-10-30",75.559998
"517","2014-10-31",77.760002
"518","2014-11-03",76.160004
"519","2014-11-04",77
"520","2014-11-05",75.260002
"521","2014-11-06",74.910004
"522","2014-11-07",79.18
"523","2014-11-10",80.669998
"524","2014-11-11",81.739998
"525","2014-11-12",83.059998
"526","2014-11-13",81.440002
"527","2014-11-14",79.379997
"528","2014-11-17",75.419998
"529","2014-11-18",74.940002
"530","2014-11-19",72.099998
"531","2014-11-20",71.660004
"532","2014-11-21",71.75
"533","2014-11-24",73.370003
"534","2014-11-25",74.050003
"535","2014-11-26",74.489998
"536","2014-11-28",75.18
"537","2014-12-01",74.540001
"538","2014-12-02",75.730003
"539","2014-12-03",77.940002
"540","2014-12-04",77.639999
"541","2014-12-05",77.620003
"542","2014-12-08",73.580002
"543","2014-12-09",74.709999
"544","2014-12-10",72.370003
"545","2014-12-11",71.669998
"546","2014-12-12",62.509998
"547","2014-12-15",63.610001
"548","2014-12-16",64.790001
"549","2014-12-17",67.669998
"550","2014-12-18",67.440002
"551","2014-12-19",68.029999
"552","2014-12-22",68
"553","2014-12-23",67.739998
"554","2014-12-24",67.779999
"555","2014-12-26",70.400002
"556","2014-12-29",70.139999
"557","2014-12-30",70.029999
"558","2014-12-31",69.099998
"559","2015-01-02",68.550003
"560","2015-01-05",67.760002
"561","2015-01-06",64.010002
"562","2015-01-07",62.830002
"563","2015-01-08",63.310001
"564","2015-01-09",62.630001
"565","2015-01-12",61.639999
"566","2015-01-13",60.869999
"567","2015-01-14",58.93
"568","2015-01-15",57.689999
"569","2015-01-16",57.880001
"570","2015-01-20",55.740002
"571","2015-01-21",55.689999
"572","2015-01-22",56.07
"573","2015-01-23",57.639999
"574","2015-01-26",59.439999
"575","2015-01-27",58.59
"576","2015-01-28",57.259998
"577","2015-01-29",56.389999
"578","2015-01-30",56.290001
"579","2015-02-02",56.529999
"580","2015-02-03",57.93
"581","2015-02-04",58.369999
"582","2015-02-05",61.209999
"583","2015-02-06",57.950001
"584","2015-02-09",56.830002
"585","2015-02-10",56.130001
"586","2015-02-11",55.52
"587","2015-02-12",59.240002
"588","2015-02-13",56.490002
"589","2015-02-17",57
"590","2015-02-18",56.369999
"591","2015-02-19",56.75
"592","2015-02-20",57.939999
"593","2015-02-23",57.98
"594","2015-02-24",57.639999
"595","2015-02-25",57.490002
"596","2015-02-26",57.52
"597","2015-02-27",56.549999
"598","2015-03-02",56.650002
"599","2015-03-03",57.93
"600","2015-03-04",58.509998
"601","2015-03-05",59.23
"602","2015-03-06",57.889999
"603","2015-03-09",58.990002
"604","2015-03-10",57.240002
"605","2015-03-11",57.709999
"606","2015-03-12",62.099998
"607","2015-03-13",64.5
"608","2015-03-16",64.370003
"609","2015-03-17",66.269997
"610","2015-03-18",67.239998
"611","2015-03-19",68.050003
"612","2015-03-20",70
"613","2015-03-23",71.339996
"614","2015-03-24",69.93
"615","2015-03-25",68.419998
"616","2015-03-26",69.690002
"617","2015-03-27",69.699997
"618","2015-03-30",69.68
"619","2015-03-31",68.669998
"620","2015-04-01",68.639999
"621","2015-04-02",68.300003
"622","2015-04-06",68.699997
"623","2015-04-07",68.949997
"624","2015-04-08",70.849998
"625","2015-04-09",70.639999
"626","2015-04-10",70.860001
"627","2015-04-13",71.529999
"628","2015-04-14",73.82
"629","2015-04-15",73.339996
"630","2015-04-16",73.18
"631","2015-04-17",69.239998
"632","2015-04-20",70.699997
"633","2015-04-21",70.07
"634","2015-04-22",69.940002
"635","2015-04-23",70.400002
"636","2015-04-24",68.040001
"637","2015-04-27",67.010002
"638","2015-04-28",67.839996
"639","2015-04-29",67.949997
"640","2015-04-30",67.489998
"641","2015-05-01",67.739998
"642","2015-05-04",67.43
"643","2015-05-05",66.019997
"644","2015-05-06",67.400002
"645","2015-05-07",63.740002
"646","2015-05-08",64.260002
"647","2015-05-11",64.160004
"648","2015-05-12",64.669998
"649","2015-05-13",65.089996
"650","2015-05-14",64.419998
"651","2015-05-15",63.34
"652","2015-05-18",64.239998
"653","2015-05-19",64.400002
"654","2015-05-20",64.68
"655","2015-05-21",64.360001
"656","2015-05-22",63.529999
"657","2015-05-26",62.48
"658","2015-05-27",63.02
"659","2015-05-28",65.32
"660","2015-05-29",63.990002
"661","2015-06-01",63
"662","2015-06-02",62.900002
"663","2015-06-03",63
"664","2015-06-04",62.68
"665","2015-06-05",63.490002
"666","2015-06-08",62.200001
"667","2015-06-09",62.68
"668","2015-06-10",63.299999
"669","2015-06-11",62.959999
"670","2015-06-12",62.93
"671","2015-06-15",63.389999
"672","2015-06-16",60.119999
"673","2015-06-17",59.110001
"674","2015-06-18",58.950001
"675","2015-06-19",59.880001
"676","2015-06-22",61.380001
"677","2015-06-23",62.349998
"678","2015-06-24",63.290001
"679","2015-06-25",62.450001
"680","2015-06-26",59.619999
"681","2015-06-29",58.099998
"682","2015-06-30",58.639999
"683","2015-07-01",58.779999
"684","2015-07-02",56.009998
"685","2015-07-06",54.82
"686","2015-07-07",56.029999
"687","2015-07-08",53.040001
"688","2015-07-09",54.689999
"689","2015-07-10",54.419998
"690","2015-07-13",55.959999
"691","2015-07-14",52.330002
"692","2015-07-15",50.82
"693","2015-07-16",48.630001
"694","2015-07-17",48.529999
"695","2015-07-20",51.009998
"696","2015-07-21",51.509998
"697","2015-07-22",52.189999
"698","2015-07-23",52.75
"699","2015-07-24",52.790001
"700","2015-07-27",51.720001
"701","2015-07-28",52.369999
"702","2015-07-29",52.650002
"703","2015-07-30",52.540001
"704","2015-07-31",53.43
"705","2015-08-03",50.290001
"706","2015-08-04",51.029999
"707","2015-08-05",50.75
"708","2015-08-06",34.419998
"709","2015-08-07",33.650002
"710","2015-08-10",34.029999
"711","2015-08-11",32.889999
"712","2015-08-12",32.68
"713","2015-08-13",33.41
"714","2015-08-14",32.799999
"715","2015-08-17",33.240002
"716","2015-08-18",32.610001
"717","2015-08-19",31.799999
"718","2015-08-20",31.129999
"719","2015-08-21",30.690001
"720","2015-08-24",29.959999
"721","2015-08-25",30.219999
"722","2015-08-26",30.43
"723","2015-08-27",32.369999
"724","2015-08-28",33.73
"725","2015-08-31",33.509998
"726","2015-09-01",32.349998
"727","2015-09-02",32.900002
"728","2015-09-03",32.810001
"729","2015-09-04",32.919998
"730","2015-09-08",33.48
"731","2015-09-09",32.889999
"732","2015-09-10",33.040001
"733","2015-09-11",32.389999
"734","2015-09-14",32.540001
"735","2015-09-15",32.700001
"736","2015-09-16",33.09
"737","2015-09-17",32.369999
"738","2015-09-18",31.459999
"739","2015-09-21",31.24
"740","2015-09-22",31.049999
"741","2015-09-23",30.459999
"742","2015-09-24",30.24
"743","2015-09-25",30.219999
"744","2015-09-28",29.73
"745","2015-09-29",29.48
"746","2015-09-30",30.24
"747","2015-10-01",29.83
"748","2015-10-02",31.719999
"749","2015-10-05",32.459999
"750","2015-10-06",32.389999
"751","2015-10-07",33
"752","2015-10-08",34.040001
"753","2015-10-09",33.650002
"754","2015-10-12",34.040001
"755","2015-10-13",33.23
"756","2015-10-14",32.630001
"757","2015-10-15",32.959999
"758","2015-10-16",31.65
"759","2015-10-19",31.91
"760","2015-10-20",31.76
"761","2015-10-21",28.74
"762","2015-10-22",28.219999
"763","2015-10-23",28.620001
"764","2015-10-26",28.540001
"765","2015-10-27",28.620001
"766","2015-10-28",29
"767","2015-10-29",28.379999
"768","2015-10-30",28.48
"769","2015-11-02",28.969999
"770","2015-11-03",28.4
"771","2015-11-04",28.01
"772","2015-11-05",33.380001
"773","2015-11-06",35.709999
"774","2015-11-09",37.779999
"775","2015-11-10",37.619999
"776","2015-11-11",37.93
"777","2015-11-12",37.610001
"778","2015-11-13",35.669998
"779","2015-11-16",35.669998
"780","2015-11-17",34.959999
"781","2015-11-18",35.139999
"782","2015-11-19",34.25
"783","2015-11-20",35.060001
"784","2015-11-23",36.040001
"785","2015-11-24",36.060001
"786","2015-11-25",36.509998
"787","2015-11-27",35.880001
"788","2015-11-30",36.27
"789","2015-12-01",36.419998
"790","2015-12-02",36.360001
"791","2015-12-03",35.619999
"792","2015-12-04",35.700001
"793","2015-12-07",34.029999
"794","2015-12-08",34.169998
"795","2015-12-09",34.439999
"796","2015-12-10",33.470001
"797","2015-12-11",31.58
"798","2015-12-14",31.309999
"799","2015-12-15",31.450001
"800","2015-12-16",31.35
"801","2015-12-17",31.08
"802","2015-12-18",31.469999
"803","2015-12-21",31.360001
"804","2015-12-22",31.99
"805","2015-12-23",32.549999
"806","2015-12-24",32.549999
"807","2015-12-28",32.16
"808","2015-12-29",32.639999
"809","2015-12-30",32
"810","2015-12-31",32.34
"811","2016-01-04",32.560001
"812","2016-01-05",32.639999
"813","2016-01-06",32.450001
"814","2016-01-07",32.130001
"815","2016-01-08",32.419998
"816","2016-01-11",32.389999
"817","2016-01-12",32.509998
"818","2016-01-13",29.959999
"819","2016-01-14",30.9
"820","2016-01-15",30.1
"821","2016-01-19",30.15
"822","2016-01-20",28.530001
"823","2016-01-21",29.85
"824","2016-01-22",29.209999
"825","2016-01-25",28
"826","2016-01-26",28.969999
"827","2016-01-27",28.469999
"828","2016-01-28",28.24
"829","2016-01-29",28.889999
"830","2016-02-01",29.93
"831","2016-02-02",28.9
"832","2016-02-03",28.860001
"833","2016-02-04",30.49
"834","2016-02-05",28.67
"835","2016-02-08",27.969999
"836","2016-02-09",26.1
"837","2016-02-10",26.27
"838","2016-02-11",26.870001
"839","2016-02-12",27.860001
"840","2016-02-16",30.290001
"841","2016-02-17",31.719999
"842","2016-02-18",31.16
"843","2016-02-19",30.459999
"844","2016-02-22",30.799999
"845","2016-02-23",30.77
"846","2016-02-24",34.810001
"847","2016-02-25",35.560001
"848","2016-02-26",34.68
"849","2016-02-29",34.900002
"850","2016-03-01",34.759998
"851","2016-03-02",35.099998
"852","2016-03-03",36.080002
"853","2016-03-04",36.650002
"854","2016-03-07",37.400002
"855","2016-03-08",35.509998
"856","2016-03-09",35.799999
"857","2016-03-10",35.57
"858","2016-03-11",36.91
"859","2016-03-14",37.41
"860","2016-03-15",34.400002
"861","2016-03-16",35.41
"862","2016-03-17",35.709999
"863","2016-03-18",35.709999
"864","2016-03-21",35.73
"865","2016-03-22",35.700001
"866","2016-03-23",33.639999
"867","2016-03-24",34.580002
"868","2016-03-28",35.580002
"869","2016-03-29",36.509998
"870","2016-03-30",37.139999
"871","2016-03-31",36.73
"872","2016-04-01",37.470001
"873","2016-04-04",38.240002
"874","2016-04-05",37.360001
"875","2016-04-06",38.68
"876","2016-04-07",39.549999
"877","2016-04-08",39.779999
"878","2016-04-11",36.830002
"879","2016-04-12",36.709999
"880","2016-04-13",38.57
"881","2016-04-14",38.02
"882","2016-04-15",38.77
"883","2016-04-18",39.900002
"884","2016-04-19",40.259998
"885","2016-04-20",41.029999
"886","2016-04-21",41
"887","2016-04-22",41.209999
"888","2016-04-25",42.200001
"889","2016-04-26",41.950001
"890","2016-04-27",41.610001
"891","2016-04-28",41.560001
"892","2016-04-29",41.02
"893","2016-05-02",41.75
"894","2016-05-03",40.310001
"895","2016-05-04",40.18
"896","2016-05-05",40.740002
"897","2016-05-06",40.82
"898","2016-05-09",40.349998
"899","2016-05-10",40.779999
"900","2016-05-11",40.41
"901","2016-05-12",39.599998
"902","2016-05-13",40
"903","2016-05-16",40.07
"904","2016-05-17",39.700001
"905","2016-05-18",39.27
"906","2016-05-19",39.630001
"907","2016-05-20",40.060001
"908","2016-05-23",40.110001
"909","2016-05-24",41.610001
"910","2016-05-25",42.279999
"911","2016-05-26",41.830002
"912","2016-05-27",41.950001
"913","2016-05-31",41.959999
"914","2016-06-01",42.639999
"915","2016-06-02",42.720001
"916","2016-06-03",42.77
"917","2016-06-06",43.459999
"918","2016-06-07",43.700001
"919","2016-06-08",43.380001
"920","2016-06-09",43.43
"921","2016-06-10",42.360001
"922","2016-06-13",41.880001
"923","2016-06-14",42.700001
"924","2016-06-15",43.580002
"925","2016-06-16",44.450001
"926","2016-06-17",44.439999
"927","2016-06-20",45.169998
"928","2016-06-21",44.889999
"929","2016-06-22",46.02
"930","2016-06-23",45.779999
"931","2016-06-24",45.049999
"932","2016-06-27",41.27
"933","2016-06-28",40.91
"934","2016-06-29",42.740002
"935","2016-06-30",45.799999
"936","2016-07-01",45.900002
"937","2016-07-05",45.900002
"938","2016-07-06",46.459999
"939","2016-07-07",46.790001
"940","2016-07-08",47.889999
"941","2016-07-11",48.700001
"942","2016-07-12",55.610001
"943","2016-07-13",56.950001
"944","2016-07-14",55.099998
"945","2016-07-15",52.470001
"946","2016-07-18",52.990002
"947","2016-07-19",52.5
"948","2016-07-20",52.490002
"949","2016-07-21",52.98
"950","2016-07-22",53.27
"951","2016-07-25",53.849998
