"","date","MO"
"276","2008-02-06",72.760002
"277","2008-02-07",74.099998
"278","2008-02-08",73.089996
"279","2008-02-11",72.419998
"280","2008-02-12",72.43
"281","2008-02-13",72.849998
"282","2008-02-14",72.690002
"283","2008-02-15",72.529999
"284","2008-02-19",72.93
"285","2008-02-20",72.940002
"286","2008-02-21",73.389999
"287","2008-02-22",73.599998
"288","2008-02-25",74.260002
"289","2008-02-26",74.269997
"290","2008-02-27",74.470001
"291","2008-02-28",73.779999
"292","2008-02-29",73.139999
"293","2008-03-03",73.019997
"294","2008-03-04",73.830002
"295","2008-03-05",74.910004
"296","2008-03-06",73.970001
"297","2008-03-07",74.519997
"298","2008-03-10",74.739998
"299","2008-03-11",75.25
"300","2008-03-12",73.660004
"301","2008-03-13",73.449997
"302","2008-03-14",71.779999
"303","2008-03-17",69.970001
"304","2008-03-18",71.559998
"305","2008-03-19",70.779999
"306","2008-03-20",70.260002
"307","2008-03-24",71.68
"308","2008-03-25",73.330002
"309","2008-03-26",73
"310","2008-03-27",73.220001
"311","2008-03-28",73.830002
"312","2008-03-31",22.200001
"313","2008-04-01",22.15
"314","2008-04-02",22.08
"315","2008-04-03",22.01
"316","2008-04-04",21.709999
"317","2008-04-07",21.879999
"318","2008-04-08",21.43
"319","2008-04-09",20.91
"320","2008-04-10",21.690001
"321","2008-04-11",21.370001
"322","2008-04-14",21.540001
"323","2008-04-15",21.709999
"324","2008-04-16",21.67
"325","2008-04-17",21.860001
"326","2008-04-18",22.1
"327","2008-04-21",22.16
"328","2008-04-22",22.049999
"329","2008-04-23",22.299999
"330","2008-04-24",22.530001
"331","2008-04-25",21.700001
"332","2008-04-28",21.290001
"333","2008-04-29",20.24
"334","2008-04-30",20
"335","2008-05-01",20.120001
"336","2008-05-02",20.43
"337","2008-05-05",20.709999
"338","2008-05-06",20.889999
"339","2008-05-07",20.83
"340","2008-05-08",21.33
"341","2008-05-09",20.940001
"342","2008-05-12",21.58
"343","2008-05-13",21.92
"344","2008-05-14",22
"345","2008-05-15",22.34
"346","2008-05-16",22.450001
"347","2008-05-19",22.559999
"348","2008-05-20",22.440001
"349","2008-05-21",22.370001
"350","2008-05-22",22.77
"351","2008-05-23",22.280001
"352","2008-05-27",22.48
"353","2008-05-28",22.33
"354","2008-05-29",22.450001
"355","2008-05-30",22.26
"356","2008-06-02",22.030001
"357","2008-06-03",21.98
"358","2008-06-04",22.059999
"359","2008-06-05",22.16
"360","2008-06-06",21.530001
"361","2008-06-09",21.16
"362","2008-06-10",21.129999
"363","2008-06-11",20.719999
"364","2008-06-12",20.940001
"365","2008-06-13",20.9
"366","2008-06-16",20.6
"367","2008-06-17",20.719999
"368","2008-06-18",20.709999
"369","2008-06-19",20.85
"370","2008-06-20",20.780001
"371","2008-06-23",20.9
"372","2008-06-24",21.110001
"373","2008-06-25",21.32
"374","2008-06-26",20.969999
"375","2008-06-27",20.35
"376","2008-06-30",20.559999
"377","2008-07-01",20.120001
"378","2008-07-02",19.92
"379","2008-07-03",20.120001
"380","2008-07-07",20.52
"381","2008-07-08",21.049999
"382","2008-07-09",20.959999
"383","2008-07-10",21.23
"384","2008-07-11",21.26
"385","2008-07-14",20.969999
"386","2008-07-15",20.690001
"387","2008-07-16",20.84
"388","2008-07-17",20.65
"389","2008-07-18",20.450001
"390","2008-07-21",20.27
"391","2008-07-22",20.6
"392","2008-07-23",21.209999
"393","2008-07-24",20.809999
"394","2008-07-25",21.07
"395","2008-07-28",20.9
"396","2008-07-29",21.370001
"397","2008-07-30",21.700001
"398","2008-07-31",20.35
"399","2008-08-01",20.9
"400","2008-08-04",21.07
"401","2008-08-05",21.370001
"402","2008-08-06",21.24
"403","2008-08-07",20.889999
"404","2008-08-08",20.950001
"405","2008-08-11",21.24
"406","2008-08-12",21.709999
"407","2008-08-13",21.549999
"408","2008-08-14",21.4
"409","2008-08-15",21.6
"410","2008-08-18",21.34
"411","2008-08-19",20.98
"412","2008-08-20",20.99
"413","2008-08-21",20.91
"414","2008-08-22",20.92
"415","2008-08-25",20.799999
"416","2008-08-26",20.780001
"417","2008-08-27",20.620001
"418","2008-08-28",21.040001
"419","2008-08-29",21.030001
"420","2008-09-02",21.35
"421","2008-09-03",21.26
"422","2008-09-04",20.66
"423","2008-09-05",20.950001
"424","2008-09-08",20.969999
"425","2008-09-09",20.66
"426","2008-09-10",20.76
"427","2008-09-11",20.91
"428","2008-09-12",21.16
"429","2008-09-15",20.91
"430","2008-09-16",20.639999
"431","2008-09-17",19.870001
"432","2008-09-18",20.219999
"433","2008-09-19",20.540001
"434","2008-09-22",20.040001
"435","2008-09-23",19.780001
"436","2008-09-24",19.879999
"437","2008-09-25",20.48
"438","2008-09-26",20.889999
"439","2008-09-29",19.35
"440","2008-09-30",19.84
"441","2008-10-01",20.549999
"442","2008-10-02",20.08
"443","2008-10-03",20.290001
"444","2008-10-06",19.33
"445","2008-10-07",18.52
"446","2008-10-08",18.1
"447","2008-10-09",17.379999
"448","2008-10-10",17.16
"449","2008-10-13",19.969999
"450","2008-10-14",19.549999
"451","2008-10-15",18.07
"452","2008-10-16",19
"453","2008-10-17",19.32
"454","2008-10-20",20.360001
"455","2008-10-21",19.379999
"456","2008-10-22",19.290001
"457","2008-10-23",19.58
"458","2008-10-24",19.219999
"459","2008-10-27",18.459999
"460","2008-10-28",19.530001
"461","2008-10-29",19.139999
"462","2008-10-30",19.16
"463","2008-10-31",19.190001
"464","2008-11-03",19.129999
"465","2008-11-04",19.09
"466","2008-11-05",18.24
"467","2008-11-06",17.65
"468","2008-11-07",17.98
"469","2008-11-10",17.82
"470","2008-11-11",17.33
"471","2008-11-12",16.58
"472","2008-11-13",16.68
"473","2008-11-14",16.26
"474","2008-11-17",16.200001
"475","2008-11-18",16.959999
"476","2008-11-19",16.5
"477","2008-11-20",14.45
"478","2008-11-21",15.49
"479","2008-11-24",15.43
"480","2008-11-25",15.8
"481","2008-11-26",15.87
"482","2008-11-28",16.08
"483","2008-12-01",15.26
"484","2008-12-02",15.09
"485","2008-12-03",15.5
"486","2008-12-04",15.03
"487","2008-12-05",15
"488","2008-12-08",15
"489","2008-12-09",14.93
"490","2008-12-10",15.06
"491","2008-12-11",15.02
"492","2008-12-12",15.34
"493","2008-12-15",15.21
"494","2008-12-16",14.54
"495","2008-12-17",14.67
"496","2008-12-18",15.18
"497","2008-12-19",15.28
"498","2008-12-22",14.73
"499","2008-12-23",14.72
"500","2008-12-24",14.9
"501","2008-12-26",15.06
"502","2008-12-29",15.19
"503","2008-12-30",15.33
"504","2008-12-31",15.06
"505","2009-01-02",15.2
"506","2009-01-05",15.38
"507","2009-01-06",15.15
"508","2009-01-07",15.09
"509","2009-01-08",15.1
"510","2009-01-09",15.48
"511","2009-01-12",15.79
"512","2009-01-13",16.219999
"513","2009-01-14",16.18
"514","2009-01-15",16.370001
"515","2009-01-16",16.84
"516","2009-01-20",17.16
"517","2009-01-21",16.969999
"518","2009-01-22",16.959999
"519","2009-01-23",16.84
"520","2009-01-26",16.690001
"521","2009-01-27",16.93
"522","2009-01-28",16.799999
"523","2009-01-29",16.84
"524","2009-01-30",16.540001
"525","2009-02-02",16.690001
"526","2009-02-03",16.93
"527","2009-02-04",16.75
"528","2009-02-05",16.469999
"529","2009-02-06",16.959999
"530","2009-02-09",16.809999
"531","2009-02-10",16.469999
"532","2009-02-11",16.469999
"533","2009-02-12",16.549999
"534","2009-02-13",15.92
"535","2009-02-17",15.57
"536","2009-02-18",15.53
"537","2009-02-19",15.7
"538","2009-02-20",15.46
"539","2009-02-23",15.05
"540","2009-02-24",15.37
"541","2009-02-25",15.41
"542","2009-02-26",15.12
"543","2009-02-27",15.44
"544","2009-03-02",15.07
"545","2009-03-03",14.62
"546","2009-03-04",15.07
"547","2009-03-05",15.65
"548","2009-03-06",15.72
"549","2009-03-09",15.86
"550","2009-03-10",16.6
"551","2009-03-11",16.389999
"552","2009-03-12",16.299999
"553","2009-03-13",16.68
"554","2009-03-16",16.91
"555","2009-03-17",17.219999
"556","2009-03-18",16.85
"557","2009-03-19",16.690001
"558","2009-03-20",16.780001
"559","2009-03-23",17.110001
"560","2009-03-24",17.219999
"561","2009-03-25",17.27
"562","2009-03-26",17.209999
"563","2009-03-27",16.559999
"564","2009-03-30",16.379999
"565","2009-03-31",16.02
"566","2009-04-01",16.299999
"567","2009-04-02",16.110001
"568","2009-04-03",16.16
"569","2009-04-06",16.16
"570","2009-04-07",16.290001
"571","2009-04-08",16.389999
"572","2009-04-09",16.309999
"573","2009-04-13",16.559999
"574","2009-04-14",16.48
"575","2009-04-15",16.889999
"576","2009-04-16",16.98
"577","2009-04-17",16.99
"578","2009-04-20",16.93
"579","2009-04-21",16.73
"580","2009-04-22",16.85
"581","2009-04-23",16.9
"582","2009-04-24",16.92
"583","2009-04-27",16.879999
"584","2009-04-28",17
"585","2009-04-29",16.82
"586","2009-04-30",16.33
"587","2009-05-01",16.370001
"588","2009-05-04",16.17
"589","2009-05-05",16.6
"590","2009-05-06",17.059999
"591","2009-05-07",17.030001
"592","2009-05-08",17.1
"593","2009-05-11",17.040001
"594","2009-05-12",17.389999
"595","2009-05-13",17.209999
"596","2009-05-14",17
"597","2009-05-15",16.98
"598","2009-05-18",16.879999
"599","2009-05-19",16.809999
"600","2009-05-20",16.77
"601","2009-05-21",16.639999
"602","2009-05-22",16.639999
"603","2009-05-26",16.92
"604","2009-05-27",16.66
"605","2009-05-28",17
"606","2009-05-29",17.09
"607","2009-06-01",17.190001
"608","2009-06-02",17.120001
"609","2009-06-03",17
"610","2009-06-04",16.969999
"611","2009-06-05",17.030001
"612","2009-06-08",17.209999
"613","2009-06-09",17.35
"614","2009-06-10",17.07
"615","2009-06-11",16.85
"616","2009-06-12",16.639999
"617","2009-06-15",16.549999
"618","2009-06-16",16.26
"619","2009-06-17",16.219999
"620","2009-06-18",16.379999
"621","2009-06-19",16.41
"622","2009-06-22",16.35
"623","2009-06-23",16.26
"624","2009-06-24",16.209999
"625","2009-06-25",16.540001
"626","2009-06-26",16.48
"627","2009-06-29",16.5
"628","2009-06-30",16.389999
"629","2009-07-01",16.68
"630","2009-07-02",16.299999
"631","2009-07-06",16.620001
"632","2009-07-07",16.35
"633","2009-07-08",16.4
"634","2009-07-09",16.35
"635","2009-07-10",16.469999
"636","2009-07-13",16.66
"637","2009-07-14",16.639999
"638","2009-07-15",16.85
"639","2009-07-16",16.99
"640","2009-07-17",17.34
"641","2009-07-20",17.27
"642","2009-07-21",17.33
"643","2009-07-22",17.299999
"644","2009-07-23",17.41
"645","2009-07-24",17.34
"646","2009-07-27",17.43
"647","2009-07-28",17.58
"648","2009-07-29",17.690001
"649","2009-07-30",17.68
"650","2009-07-31",17.530001
"651","2009-08-03",17.629999
"652","2009-08-04",17.610001
"653","2009-08-05",17.51
"654","2009-08-06",17.639999
"655","2009-08-07",17.709999
"656","2009-08-10",17.559999
"657","2009-08-11",17.52
"658","2009-08-12",17.58
"659","2009-08-13",17.639999
"660","2009-08-14",17.559999
"661","2009-08-17",17.52
"662","2009-08-18",17.639999
"663","2009-08-19",17.66
"664","2009-08-20",17.84
"665","2009-08-21",18.040001
"666","2009-08-24",18.33
"667","2009-08-25",18.15
"668","2009-08-26",18.17
"669","2009-08-27",18.27
"670","2009-08-28",18.219999
"671","2009-08-31",18.280001
"672","2009-09-01",18.110001
"673","2009-09-02",18.280001
"674","2009-09-03",18.209999
"675","2009-09-04",18.5
"676","2009-09-08",18.52
"677","2009-09-09",18.59
"678","2009-09-10",18.530001
"679","2009-09-11",18.139999
"680","2009-09-14",17.99
"681","2009-09-15",17.91
"682","2009-09-16",18.23
"683","2009-09-17",18.02
"684","2009-09-18",17.959999
"685","2009-09-21",18.040001
"686","2009-09-22",17.889999
"687","2009-09-23",17.75
"688","2009-09-24",17.5
"689","2009-09-25",17.5
"690","2009-09-28",17.67
"691","2009-09-29",17.9
"692","2009-09-30",17.809999
"693","2009-10-01",17.540001
"694","2009-10-02",17.469999
"695","2009-10-05",17.639999
"696","2009-10-06",17.809999
"697","2009-10-07",17.73
"698","2009-10-08",17.85
"699","2009-10-09",18.059999
"700","2009-10-12",18.120001
"701","2009-10-13",18.059999
"702","2009-10-14",18.23
"703","2009-10-15",18.25
"704","2009-10-16",18.27
"705","2009-10-19",18.35
"706","2009-10-20",18.66
"707","2009-10-21",18.209999
"708","2009-10-22",18.18
"709","2009-10-23",17.93
"710","2009-10-26",17.98
"711","2009-10-27",18.139999
"712","2009-10-28",18.200001
"713","2009-10-29",18.360001
"714","2009-10-30",18.110001
"715","2009-11-02",18.299999
"716","2009-11-03",18.459999
"717","2009-11-04",18.469999
"718","2009-11-05",18.67
"719","2009-11-06",18.540001
"720","2009-11-09",18.870001
"721","2009-11-10",19.07
"722","2009-11-11",18.969999
"723","2009-11-12",19.02
"724","2009-11-13",19.26
"725","2009-11-16",19.34
"726","2009-11-17",19.24
"727","2009-11-18",19.299999
"728","2009-11-19",19.209999
"729","2009-11-20",18.98
"730","2009-11-23",19.129999
"731","2009-11-24",19.299999
"732","2009-11-25",19.190001
"733","2009-11-27",19
"734","2009-11-30",18.809999
"735","2009-12-01",19.07
"736","2009-12-02",19.16
"737","2009-12-03",19.139999
"738","2009-12-04",19.32
"739","2009-12-07",19.370001
"740","2009-12-08",19.26
"741","2009-12-09",19.370001
"742","2009-12-10",19.450001
"743","2009-12-11",19.52
"744","2009-12-14",19.67
"745","2009-12-15",19.700001
"746","2009-12-16",19.629999
"747","2009-12-17",19.59
"748","2009-12-18",19.65
"749","2009-12-21",19.709999
"750","2009-12-22",19.870001
"751","2009-12-23",20.16
"752","2009-12-24",20.370001
"753","2009-12-28",19.98
"754","2009-12-29",19.85
"755","2009-12-30",19.809999
"756","2009-12-31",19.629999
"757","2010-01-04",19.790001
"758","2010-01-05",19.799999
"759","2010-01-06",20.09
"760","2010-01-07",20.059999
"761","2010-01-08",20.110001
"762","2010-01-11",20.26
"763","2010-01-12",20.15
"764","2010-01-13",20.24
"765","2010-01-14",20.379999
"766","2010-01-15",20.42
"767","2010-01-19",20.379999
"768","2010-01-20",20.33
"769","2010-01-21",19.889999
"770","2010-01-22",19.709999
"771","2010-01-25",19.91
"772","2010-01-26",19.959999
"773","2010-01-27",19.99
"774","2010-01-28",20.01
"775","2010-01-29",19.860001
"776","2010-02-01",19.879999
"777","2010-02-02",19.93
"778","2010-02-03",19.780001
"779","2010-02-04",19.42
"780","2010-02-05",19.379999
"781","2010-02-08",19.370001
"782","2010-02-09",19.459999
"783","2010-02-10",19.379999
"784","2010-02-11",19.610001
"785","2010-02-12",19.629999
"786","2010-02-16",19.73
"787","2010-02-17",19.780001
"788","2010-02-18",20
"789","2010-02-19",20.16
"790","2010-02-22",20.27
"791","2010-02-23",19.969999
"792","2010-02-24",20.26
"793","2010-02-25",20.41
"794","2010-02-26",20.120001
"795","2010-03-01",20.27
"796","2010-03-02",20.33
"797","2010-03-03",20.35
"798","2010-03-04",20.42
"799","2010-03-05",20.709999
"800","2010-03-08",20.74
"801","2010-03-09",20.77
"802","2010-03-10",20.82
"803","2010-03-11",20.370001
"804","2010-03-12",20.200001
"805","2010-03-15",20.370001
"806","2010-03-16",20.360001
"807","2010-03-17",20.33
"808","2010-03-18",20.459999
"809","2010-03-19",20.34
"810","2010-03-22",20.440001
"811","2010-03-23",20.52
"812","2010-03-24",20.469999
"813","2010-03-25",20.52
"814","2010-03-26",20.42
"815","2010-03-29",20.65
"816","2010-03-30",20.65
"817","2010-03-31",20.52
"818","2010-04-01",20.83
"819","2010-04-05",20.92
"820","2010-04-06",20.98
"821","2010-04-07",20.790001
"822","2010-04-08",20.68
"823","2010-04-09",20.93
"824","2010-04-12",21.1
"825","2010-04-13",21.1
"826","2010-04-14",21.16
"827","2010-04-15",21.1
"828","2010-04-16",20.870001
"829","2010-04-19",20.93
"830","2010-04-20",21.17
"831","2010-04-21",21.459999
"832","2010-04-22",21.280001
"833","2010-04-23",21.360001
"834","2010-04-26",21.25
"835","2010-04-27",20.92
"836","2010-04-28",21.02
"837","2010-04-29",21.18
"838","2010-04-30",21.190001
"839","2010-05-03",21.4
"840","2010-05-04",21.26
"841","2010-05-05",21.219999
"842","2010-05-06",20.75
"843","2010-05-07",20.76
"844","2010-05-10",21.58
"845","2010-05-11",21.59
"846","2010-05-12",21.67
"847","2010-05-13",21.629999
"848","2010-05-14",21.610001
"849","2010-05-17",21.700001
"850","2010-05-18",21.370001
"851","2010-05-19",21.309999
"852","2010-05-20",20.67
"853","2010-05-21",21.01
"854","2010-05-24",20.85
"855","2010-05-25",20.4
"856","2010-05-26",20.16
"857","2010-05-27",20.540001
"858","2010-05-28",20.290001
"859","2010-06-01",20.120001
"860","2010-06-02",20.379999
"861","2010-06-03",20.59
"862","2010-06-04",20.02
"863","2010-06-07",19.82
"864","2010-06-08",20.200001
"865","2010-06-09",20.049999
"866","2010-06-10",20.32
"867","2010-06-11",20.08
"868","2010-06-14",19.57
"869","2010-06-15",19.91
"870","2010-06-16",19.83
"871","2010-06-17",19.99
"872","2010-06-18",20.02
"873","2010-06-21",20.059999
"874","2010-06-22",19.85
"875","2010-06-23",19.77
"876","2010-06-24",19.620001
"877","2010-06-25",19.700001
"878","2010-06-28",20.34
"879","2010-06-29",19.959999
"880","2010-06-30",20.040001
"881","2010-07-01",20.24
"882","2010-07-02",20.309999
"883","2010-07-06",20.540001
"884","2010-07-07",20.889999
"885","2010-07-08",21.32
"886","2010-07-09",21.299999
"887","2010-07-12",21.299999
"888","2010-07-13",21.34
"889","2010-07-14",21.35
"890","2010-07-15",21.459999
"891","2010-07-16",21.26
"892","2010-07-19",21.379999
"893","2010-07-20",21.52
"894","2010-07-21",21.41
"895","2010-07-22",21.85
"896","2010-07-23",22.120001
"897","2010-07-26",21.99
"898","2010-07-27",22.049999
"899","2010-07-28",22.07
"900","2010-07-29",22.02
"901","2010-07-30",22.16
"902","2010-08-02",22.25
"903","2010-08-03",22.120001
"904","2010-08-04",22.35
"905","2010-08-05",22.34
"906","2010-08-06",22.540001
"907","2010-08-09",22.59
"908","2010-08-10",22.629999
"909","2010-08-11",22.440001
"910","2010-08-12",22.450001
"911","2010-08-13",22.35
"912","2010-08-16",22.6
"913","2010-08-17",22.92
"914","2010-08-18",22.93
"915","2010-08-19",22.76
"916","2010-08-20",22.709999
"917","2010-08-23",22.73
"918","2010-08-24",22.790001
"919","2010-08-25",22.85
"920","2010-08-26",22.610001
"921","2010-08-27",22.540001
"922","2010-08-30",22.52
"923","2010-08-31",22.32
"924","2010-09-01",22.66
"925","2010-09-02",22.790001
"926","2010-09-03",22.91
"927","2010-09-07",23.110001
"928","2010-09-08",23.450001
"929","2010-09-09",23.629999
"930","2010-09-10",23.84
"931","2010-09-13",23.469999
"932","2010-09-14",23.51
"933","2010-09-15",23.68
"934","2010-09-16",23.469999
"935","2010-09-17",23.5
"936","2010-09-20",23.709999
"937","2010-09-21",23.860001
"938","2010-09-22",23.870001
"939","2010-09-23",23.6
"940","2010-09-24",24
"941","2010-09-27",24.01
"942","2010-09-28",24.200001
"943","2010-09-29",24.25
"944","2010-09-30",24.02
"945","2010-10-01",23.780001
"946","2010-10-04",23.83
"947","2010-10-05",24.25
"948","2010-10-06",24.43
"949","2010-10-07",24.57
"950","2010-10-08",24.51
"951","2010-10-11",24.35
"952","2010-10-12",24.540001
"953","2010-10-13",24.620001
"954","2010-10-14",24.799999
"955","2010-10-15",24.879999
"956","2010-10-18",24.9
"957","2010-10-19",24.75
"958","2010-10-20",24.92
"959","2010-10-21",24.950001
"960","2010-10-22",24.92
"961","2010-10-25",25.059999
