"","date","ARA"
"150","2016-11-18",24.1
"151","2016-11-21",22.01
"152","2016-11-22",22.469999
"153","2016-11-23",22.969999
"154","2016-11-25",22.09
"155","2016-11-28",21.92
"156","2016-11-29",24.209999
"157","2016-11-30",24.42
"158","2016-12-01",23.99
"159","2016-12-02",24.280001
"160","2016-12-05",24.299999
"161","2016-12-06",24.25
"162","2016-12-07",23.799999
"163","2016-12-08",23.84
"164","2016-12-09",22.57
"165","2016-12-12",23
"166","2016-12-13",22.68
"167","2016-12-14",21.75
"168","2016-12-15",21.950001
"169","2016-12-16",22.860001
"170","2016-12-19",22.26
"171","2016-12-20",22.5
"172","2016-12-21",22.34
"173","2016-12-22",22.24
"174","2016-12-23",22.110001
"175","2016-12-27",22.129999
"176","2016-12-28",22.059999
"177","2016-12-29",21.219999
"178","2016-12-30",21.280001
"179","2017-01-03",21.92
"180","2017-01-04",21.969999
"181","2017-01-05",21.74
"182","2017-01-06",23.049999
"183","2017-01-09",21.799999
"184","2017-01-10",20.93
"185","2017-01-11",21.01
"186","2017-01-12",20.440001
"187","2017-01-13",20.450001
"188","2017-01-17",20.440001
"189","2017-01-18",19.83
"190","2017-01-19",19.84
"191","2017-01-20",19.6
"192","2017-01-23",19.530001
"193","2017-01-24",19.190001
"194","2017-01-25",19.309999
"195","2017-01-26",19.860001
"196","2017-01-27",19.17
"197","2017-01-30",18.889999
"198","2017-01-31",19.219999
"199","2017-02-01",19.469999
"200","2017-02-02",20.139999
"201","2017-02-03",20.23
"202","2017-02-06",19.27
"203","2017-02-07",19.549999
"204","2017-02-08",19.9
"205","2017-02-09",20.360001
"206","2017-02-10",20.540001
"207","2017-02-13",21.4
"208","2017-02-14",21.92
"209","2017-02-15",22.65
"210","2017-02-16",22.790001
"211","2017-02-17",22.92
"212","2017-02-21",22.67
"213","2017-02-22",22.809999
"214","2017-02-23",23.01
"215","2017-02-24",22.93
"216","2017-02-27",23.110001
"217","2017-02-28",22.6
"218","2017-03-01",22.889999
"219","2017-03-02",22.129999
"220","2017-03-03",22.01
"221","2017-03-06",21.530001
"222","2017-03-07",20.360001
"223","2017-03-08",18.41
"224","2017-03-09",17.66
"225","2017-03-10",17.389999
"226","2017-03-13",17.809999
"227","2017-03-14",17.67
"228","2017-03-15",17.379999
"229","2017-03-16",17.35
"230","2017-03-17",18.030001
"231","2017-03-20",18.18
"232","2017-03-21",17.5
"233","2017-03-22",17.639999
"234","2017-03-23",17.040001
"235","2017-03-24",16.860001
"236","2017-03-27",16.17
"237","2017-03-28",16.02
"238","2017-03-29",16.709999
"239","2017-03-30",16.85
"240","2017-03-31",16.879999
"241","2017-04-03",16.559999
"242","2017-04-04",16.84
"243","2017-04-05",17.34
"244","2017-04-06",17.709999
"245","2017-04-07",17.33
"246","2017-04-10",17.32
"247","2017-04-11",17.43
"248","2017-04-12",17.219999
"249","2017-04-13",17.32
"250","2017-04-17",17.67
"251","2017-04-18",17.17
"252","2017-04-19",16.860001
"253","2017-04-20",17.48
"254","2017-04-21",17.309999
"255","2017-04-24",17.67
"256","2017-04-25",17.98
"257","2017-04-26",17.75
"258","2017-04-27",18
"259","2017-04-28",17.209999
"260","2017-05-01",17.26
"261","2017-05-02",17.290001
"262","2017-05-03",16.67
"263","2017-05-04",16.08
"264","2017-05-05",16.450001
"265","2017-05-08",16.48
"266","2017-05-09",16.639999
"267","2017-05-10",17.280001
"268","2017-05-11",18.68
"269","2017-05-12",18.1
"270","2017-05-15",17.65
"271","2017-05-16",16.84
"272","2017-05-17",16.889999
"273","2017-05-18",17.299999
"274","2017-05-19",17.299999
"275","2017-05-22",17.290001
"276","2017-05-23",17.110001
"277","2017-05-24",16.879999
"278","2017-05-25",16.809999
"279","2017-05-26",16.41
"280","2017-05-30",15.99
"281","2017-05-31",16.200001
"282","2017-06-01",17.17
"283","2017-06-02",17.25
"284","2017-06-05",16.41
"285","2017-06-06",16.280001
"286","2017-06-07",15.85
"287","2017-06-08",16.02
"288","2017-06-09",16.98
"289","2017-06-12",17.309999
"290","2017-06-13",17.83
"291","2017-06-14",18.02
"292","2017-06-15",18
"293","2017-06-16",18.280001
"294","2017-06-19",18.35
"295","2017-06-20",18.559999
"296","2017-06-21",18.49
"297","2017-06-22",19.290001
"298","2017-06-23",18.540001
"299","2017-06-26",18.49
"300","2017-06-27",18.35
"301","2017-06-28",18.610001
"302","2017-06-29",18.629999
"303","2017-06-30",18.549999
"304","2017-07-03",18.620001
"305","2017-07-05",18.49
"306","2017-07-06",17.950001
"307","2017-07-07",17.389999
"308","2017-07-10",17.67
"309","2017-07-11",18.33
"310","2017-07-12",18.02
"311","2017-07-13",18.440001
"312","2017-07-14",18.76
"313","2017-07-17",18.809999
"314","2017-07-18",17.639999
"315","2017-07-19",18.01
"316","2017-07-20",17.85
"317","2017-07-21",18.01
"318","2017-07-24",17.75
"319","2017-07-25",17.99
"320","2017-07-26",17.48
"321","2017-07-27",17.290001
"322","2017-07-28",17.4
"323","2017-07-31",17.1
"324","2017-08-01",17.02
"325","2017-08-02",16.34
"326","2017-08-03",15.55
"327","2017-08-04",15.1
"328","2017-08-07",15
"329","2017-08-08",14.56
"330","2017-08-09",15.4
"331","2017-08-10",14.06
"332","2017-08-11",14.44
"333","2017-08-14",14.76
"334","2017-08-15",14.68
"335","2017-08-16",15.05
"336","2017-08-17",14.1
"337","2017-08-18",14.1
"338","2017-08-21",14.33
"339","2017-08-22",14.44
"340","2017-08-23",14.11
"341","2017-08-24",14.25
"342","2017-08-25",13.98
"343","2017-08-28",13.93
"344","2017-08-29",14.14
"345","2017-08-30",13.67
"346","2017-08-31",14.33
"347","2017-09-01",14.33
"348","2017-09-05",14.27
"349","2017-09-06",14.61
"350","2017-09-07",14.54
"351","2017-09-08",14.3
"352","2017-09-11",14.61
"353","2017-09-12",14.7
"354","2017-09-13",14.84
"355","2017-09-14",14.84
"356","2017-09-15",15.16
"357","2017-09-18",14.97
"358","2017-09-19",14.57
"359","2017-09-20",15.19
"360","2017-09-21",15.21
"361","2017-09-22",14.25
"362","2017-09-25",14.13
"363","2017-09-26",14.39
"364","2017-09-27",14.58
"365","2017-09-28",14.91
"366","2017-09-29",14.97
"367","2017-10-02",15.03
"368","2017-10-03",15.62
"369","2017-10-04",15.31
"370","2017-10-05",15.48
"371","2017-10-06",15.42
"372","2017-10-09",13.46
"373","2017-10-10",13.85
"374","2017-10-11",13.65
"375","2017-10-12",12.87
"376","2017-10-13",12.49
"377","2017-10-16",12.71
"378","2017-10-17",12.7
"379","2017-10-18",12.72
"380","2017-10-19",13.32
"381","2017-10-20",13.1
"382","2017-10-23",12.82
"383","2017-10-24",12.79
"384","2017-10-25",12.83
"385","2017-10-26",12.67
"386","2017-10-27",12.63
"387","2017-10-30",12.37
"388","2017-10-31",12.13
"389","2017-11-01",11.43
"390","2017-11-02",11.29
"391","2017-11-03",11.46
"392","2017-11-06",11.56
"393","2017-11-07",11.22
"394","2017-11-08",10.59
"395","2017-11-09",10.71
"396","2017-11-10",10.85
"397","2017-11-13",10.6
"398","2017-11-14",9.97
"399","2017-11-15",11.53
"400","2017-11-16",12.62
"401","2017-11-17",13.03
"402","2017-11-20",12.76
"403","2017-11-21",13.12
"404","2017-11-22",13.1
"405","2017-11-24",13.38
"406","2017-11-27",13.21
"407","2017-11-28",13.58
"408","2017-11-29",14.72
"409","2017-11-30",14.48
"410","2017-12-01",14.48
"411","2017-12-04",14.08
"412","2017-12-05",14.18
"413","2017-12-06",14.34
"414","2017-12-07",14.48
"415","2017-12-08",14.92
"416","2017-12-11",15.56
"417","2017-12-12",15.91
"418","2017-12-13",16.049999
"419","2017-12-14",15.51
"420","2017-12-15",15.98
"421","2017-12-18",16.049999
"422","2017-12-19",16.33
"423","2017-12-20",16.51
"424","2017-12-21",16.799999
"425","2017-12-22",17.049999
"426","2017-12-26",17.389999
"427","2017-12-27",17.65
"428","2017-12-28",17.690001
"429","2017-12-29",17.4
"430","2018-01-02",17.639999
"431","2018-01-03",17.65
"432","2018-01-04",18.040001
"433","2018-01-05",18.370001
"434","2018-01-08",18.32
"435","2018-01-09",18.469999
"436","2018-01-10",18.629999
"437","2018-01-11",18.690001
"438","2018-01-12",18.58
"439","2018-01-16",18.66
"440","2018-01-17",18.6
"441","2018-01-18",18.59
"442","2018-01-19",18.690001
"443","2018-01-22",18.9
"444","2018-01-23",18.84
"445","2018-01-24",18.889999
"446","2018-01-25",18.83
"447","2018-01-26",18.93
"448","2018-01-29",18.889999
"449","2018-01-30",19.01
"450","2018-01-31",18.91
"451","2018-02-01",18.719999
"452","2018-02-02",18.459999
"453","2018-02-05",17.93
"454","2018-02-06",17.93
"455","2018-02-07",18.200001
"456","2018-02-08",18.24
"457","2018-02-09",17.780001
"458","2018-02-12",17.959999
"459","2018-02-13",18.790001
"460","2018-02-14",18.790001
"461","2018-02-15",19.01
"462","2018-02-16",19.58
"463","2018-02-20",19.639999
"464","2018-02-21",19.65
"465","2018-02-22",19.389999
"466","2018-02-23",19.700001
"467","2018-02-26",19.82
"468","2018-02-27",19.780001
"469","2018-02-28",19.82
"470","2018-03-01",19.809999
"471","2018-03-02",21.02
"472","2018-03-05",21.440001
"473","2018-03-06",21
"474","2018-03-07",23.52
"475","2018-03-08",22.360001
"476","2018-03-09",22.33
"477","2018-03-12",23.26
"478","2018-03-13",22.91
"479","2018-03-14",23.040001
"480","2018-03-15",23.139999
"481","2018-03-16",23.190001
"482","2018-03-19",22.709999
"483","2018-03-20",22.299999
"484","2018-03-21",22.16
"485","2018-03-22",21.85
"486","2018-03-23",21.57
"487","2018-03-26",21.32
"488","2018-03-27",18.370001
"489","2018-03-28",17.83
"490","2018-03-29",18.85
"491","2018-04-02",18.110001
"492","2018-04-03",17.780001
"493","2018-04-04",17.23
"494","2018-04-05",17.549999
"495","2018-04-06",17.049999
"496","2018-04-09",16.93
"497","2018-04-10",16.540001
"498","2018-04-11",16.65
"499","2018-04-12",17.129999
"500","2018-04-13",16.93
"501","2018-04-16",17.110001
"502","2018-04-17",16.57
"503","2018-04-18",16.73
"504","2018-04-19",16.42
"505","2018-04-20",16.41
"506","2018-04-23",15.55
"507","2018-04-24",15.77
"508","2018-04-25",15.83
"509","2018-04-26",15.61
"510","2018-04-27",15.63
"511","2018-04-30",14.65
"512","2018-05-01",14.3
"513","2018-05-02",14.65
"514","2018-05-03",14.4
"515","2018-05-04",14.6
"516","2018-05-07",15.32
"517","2018-05-08",15.48
"518","2018-05-09",14.59
"519","2018-05-10",14.98
"520","2018-05-11",15.03
"521","2018-05-14",14.87
"522","2018-05-15",15.1
"523","2018-05-16",15.83
"524","2018-05-17",15.21
"525","2018-05-18",15.28
"526","2018-05-21",15.09
"527","2018-05-22",14.94
"528","2018-05-23",14.67
"529","2018-05-24",14.59
"530","2018-05-25",14.8
"531","2018-05-29",14.63
"532","2018-05-30",14.77
"533","2018-05-31",14.44
"534","2018-06-01",14.26
"535","2018-06-04",14.18
"536","2018-06-05",14.62
"537","2018-06-06",15.01
"538","2018-06-07",15.09
"539","2018-06-08",15.43
"540","2018-06-11",15.7
"541","2018-06-12",15.7
"542","2018-06-13",15.77
"543","2018-06-14",16.35
"544","2018-06-15",16.07
"545","2018-06-18",16.24
"546","2018-06-19",16.290001
"547","2018-06-20",16.48
"548","2018-06-21",16.440001
"549","2018-06-22",16.58
"550","2018-06-25",15.87
"551","2018-06-26",16.35
"552","2018-06-27",15.99
"553","2018-06-28",16.09
"554","2018-06-29",15.77
"555","2018-07-02",15.76
"556","2018-07-03",15.74
"557","2018-07-05",15.89
"558","2018-07-06",16.110001
"559","2018-07-09",16.530001
"560","2018-07-10",15.34
"561","2018-07-11",15.83
"562","2018-07-12",15.46
"563","2018-07-13",15.41
"564","2018-07-16",15.32
"565","2018-07-17",15.51
"566","2018-07-18",16.129999
"567","2018-07-19",15.71
"568","2018-07-20",15.88
"569","2018-07-23",16.1
"570","2018-07-24",16.629999
"571","2018-07-25",16.9
"572","2018-07-26",17.08
"573","2018-07-27",16.530001
"574","2018-07-30",16.120001
"575","2018-07-31",16.09
"576","2018-08-01",15.76
"577","2018-08-02",16.059999
"578","2018-08-03",16.74
"579","2018-08-06",16.51
"580","2018-08-07",16.77
"581","2018-08-08",20.030001
"582","2018-08-09",20.84
"583","2018-08-10",21.030001
"584","2018-08-13",21.17
"585","2018-08-14",20.549999
"586","2018-08-15",20.040001
"587","2018-08-16",20.790001
"588","2018-08-17",20.76
"589","2018-08-20",20.23
"590","2018-08-21",21.07
"591","2018-08-22",21.42
"592","2018-08-23",22.190001
"593","2018-08-24",22.059999
"594","2018-08-27",22.059999
"595","2018-08-28",22.309999
"596","2018-08-29",22.18
"597","2018-08-30",21.950001
"598","2018-08-31",21.950001
"599","2018-09-04",21.34
"600","2018-09-05",20.610001
"601","2018-09-06",20.68
"602","2018-09-07",20.059999
"603","2018-09-10",20.02
"604","2018-09-11",20.309999
"605","2018-09-12",20.58
"606","2018-09-13",19.99
"607","2018-09-14",20.219999
"608","2018-09-17",19.940001
"609","2018-09-18",20.24
"610","2018-09-19",20.459999
"611","2018-09-20",20.790001
"612","2018-09-21",20.110001
"613","2018-09-24",20.629999
"614","2018-09-25",20.98
"615","2018-09-26",21.65
"616","2018-09-27",21.35
"617","2018-09-28",21.65
"618","2018-10-01",22.84
"619","2018-10-02",21.66
"620","2018-10-03",21.120001
"621","2018-10-04",21
"622","2018-10-05",20.469999
"623","2018-10-08",19.700001
"624","2018-10-09",20.309999
"625","2018-10-10",20.01
"626","2018-10-11",19.209999
"627","2018-10-12",18.959999
"628","2018-10-15",19.4
"629","2018-10-16",19.48
"630","2018-10-17",17.860001
"631","2018-10-18",18.27
"632","2018-10-19",17.73
"633","2018-10-22",17.99
"634","2018-10-23",18.26
"635","2018-10-24",17.9
"636","2018-10-25",18.209999
"637","2018-10-26",18.4
"638","2018-10-29",19.02
"639","2018-10-30",19.469999
"640","2018-10-31",19.290001
"641","2018-11-01",19.85
"642","2018-11-02",20.01
"643","2018-11-05",19.799999
"644","2018-11-06",19.42
"645","2018-11-07",20.559999
"646","2018-11-08",20.27
"647","2018-11-09",17.5
"648","2018-11-12",16.76
"649","2018-11-13",16.01
"650","2018-11-14",15.56
"651","2018-11-15",15.59
"652","2018-11-16",15.74
"653","2018-11-19",16.02
"654","2018-11-20",16.030001
"655","2018-11-21",16.35
"656","2018-11-23",16.379999
"657","2018-11-26",16.15
"658","2018-11-27",16.370001
"659","2018-11-28",17.219999
"660","2018-11-29",17.08
"661","2018-11-30",16.59
"662","2018-12-03",16.700001
"663","2018-12-04",16.43
"664","2018-12-06",16.030001
"665","2018-12-07",15.72
"666","2018-12-10",16.1
"667","2018-12-11",16.040001
"668","2018-12-12",16.049999
"669","2018-12-13",15.7
"670","2018-12-14",13.51
"671","2018-12-17",13.41
"672","2018-12-18",12.84
"673","2018-12-19",12.29
"674","2018-12-20",12.47
"675","2018-12-21",11.78
"676","2018-12-24",11.5
"677","2018-12-26",11.59
"678","2018-12-27",11.61
"679","2018-12-28",11.71
"680","2018-12-31",11.52
"681","2019-01-02",11.93
"682","2019-01-03",11.62
"683","2019-01-04",11.44
"684","2019-01-07",11.38
"685","2019-01-08",11.67
"686","2019-01-09",12.05
"687","2019-01-10",11.94
"688","2019-01-11",12.02
"689","2019-01-14",11.65
"690","2019-01-15",11.71
"691","2019-01-16",12.29
"692","2019-01-17",12.46
"693","2019-01-18",12.71
"694","2019-01-22",12.41
"695","2019-01-23",12.25
"696","2019-01-24",12.16
"697","2019-01-25",12.13
"698","2019-01-28",12.12
"699","2019-01-29",12
"700","2019-01-30",12.12
"701","2019-01-31",12.12
"702","2019-02-01",12.08
"703","2019-02-04",12.23
"704","2019-02-05",12.64
"705","2019-02-06",12.33
"706","2019-02-07",12.29
"707","2019-02-08",11.78
"708","2019-02-11",11.79
"709","2019-02-12",11.78
"710","2019-02-13",11.91
"711","2019-02-14",12.21
"712","2019-02-15",12.9
"713","2019-02-19",12.9
"714","2019-02-20",13.17
"715","2019-02-21",13.07
"716","2019-02-22",13.06
"717","2019-02-25",13.13
"718","2019-02-26",13
"719","2019-02-27",12.81
"720","2019-02-28",12.49
"721","2019-03-01",13.88
"722","2019-03-04",13.65
"723","2019-03-05",13.24
"724","2019-03-06",12.85
"725","2019-03-07",12.51
"726","2019-03-08",10.46
"727","2019-03-11",9.79
"728","2019-03-12",9.67
"729","2019-03-13",10.34
"730","2019-03-14",10.23
"731","2019-03-15",10.02
"732","2019-03-18",9.83
"733","2019-03-19",9.99
"734","2019-03-20",9.89
"735","2019-03-21",9.73
"736","2019-03-22",9.5
"737","2019-03-25",9.75
"738","2019-03-26",9.84
"739","2019-03-27",9.7
"740","2019-03-28",6.01
"741","2019-03-29",6.14
"742","2019-04-01",6.11
"743","2019-04-02",5.96
"744","2019-04-03",6.13
"745","2019-04-04",6.06
"746","2019-04-05",6.06
"747","2019-04-08",6
"748","2019-04-09",5.96
"749","2019-04-10",6.69
"750","2019-04-11",6.58
"751","2019-04-12",6.45
"752","2019-04-15",6.35
"753","2019-04-16",5.84
"754","2019-04-17",6
"755","2019-04-18",6.4
"756","2019-04-22",6.01
"757","2019-04-23",6.55
"758","2019-04-24",6.62
"759","2019-04-25",6.65
"760","2019-04-26",6.73
"761","2019-04-29",7.04
"762","2019-04-30",6.88
"763","2019-05-01",7.11
"764","2019-05-02",7.2
"765","2019-05-03",7.61
"766","2019-05-06",7.73
"767","2019-05-07",7.43
"768","2019-05-08",7.09
"769","2019-05-09",7.13
"770","2019-05-10",7.16
"771","2019-05-13",6.9
"772","2019-05-14",6.36
"773","2019-05-15",6.54
"774","2019-05-16",6.41
"775","2019-05-17",6.51
"776","2019-05-20",6.7
"777","2019-05-21",6.72
"778","2019-05-22",6.74
"779","2019-05-23",6.28
"780","2019-05-24",6.23
"781","2019-05-28",6.22
"782","2019-05-29",6.02
"783","2019-05-30",6.25
"784","2019-05-31",6.49
"785","2019-06-03",6.58
"786","2019-06-04",6.81
"787","2019-06-05",6.46
"788","2019-06-06",6.47
"789","2019-06-07",6.53
"790","2019-06-10",6.64
"791","2019-06-11",6.45
"792","2019-06-12",6.14
"793","2019-06-13",6.23
"794","2019-06-14",6.24
"795","2019-06-17",6.34
"796","2019-06-18",6.56
"797","2019-06-19",6.9
"798","2019-06-20",7.01
"799","2019-06-21",7.05
"800","2019-06-24",6.99
"801","2019-06-25",6.98
"802","2019-06-26",6.83
"803","2019-06-27",6.97
"804","2019-06-28",7.44
"805","2019-07-01",7.42
"806","2019-07-02",7.1
"807","2019-07-03",7.2
"808","2019-07-05",7.28
"809","2019-07-08",7.47
"810","2019-07-09",6.75
"811","2019-07-10",6.75
"812","2019-07-11",6.92
"813","2019-07-12",7.08
"814","2019-07-15",7.02
"815","2019-07-16",7.03
"816","2019-07-17",7.11
"817","2019-07-18",7.22
"818","2019-07-19",7.08
"819","2019-07-22",6.8
"820","2019-07-23",6.85
"821","2019-07-24",7.22
"822","2019-07-25",7.26
"823","2019-07-26",8.07
"824","2019-07-29",7.79
"825","2019-07-30",7.97
"826","2019-07-31",7.7
"827","2019-08-01",7.39
"828","2019-08-02",7.26
"829","2019-08-05",6.99
"830","2019-08-06",7.05
"831","2019-08-07",7.04
"832","2019-08-08",7.15
"833","2019-08-09",6.91
"834","2019-08-12",6.85
"835","2019-08-13",7.22
"836","2019-08-14",6.9
"837","2019-08-15",6.92
"838","2019-08-16",7.14
"839","2019-08-19",6.96
"840","2019-08-20",6.95
"841","2019-08-21",7.08
"842","2019-08-22",6.64
"843","2019-08-23",6.21
"844","2019-08-26",6.2
"845","2019-08-27",5.97
"846","2019-08-28",6.26
"847","2019-08-29",6.5
"848","2019-08-30",6.2
"849","2019-09-03",6.13
"850","2019-09-04",6.08
"851","2019-09-05",7.54
"852","2019-09-06",7.8
"853","2019-09-09",10.26
"854","2019-09-10",10.94
"855","2019-09-11",13.49
"856","2019-09-12",10.61
"857","2019-09-13",9.81
"858","2019-09-16",9.17
"859","2019-09-17",8.95
"860","2019-09-18",8.5
"861","2019-09-19",8.39
"862","2019-09-20",8.37
"863","2019-09-23",8.18
"864","2019-09-24",7.3
"865","2019-09-25",7.05
"866","2019-09-26",6.75
"867","2019-09-27",6.52
"868","2019-09-30",6.32
"869","2019-10-01",6.02
"870","2019-10-02",6.08
"871","2019-10-03",6.02
"872","2019-10-04",6.25
"873","2019-10-07",6.34
"874","2019-10-08",6
"875","2019-10-09",6.07
"876","2019-10-10",5.96
"877","2019-10-11",6.17
"878","2019-10-14",6.26
"879","2019-10-15",6.47
"880","2019-10-16",6.63
"881","2019-10-17",6.79
"882","2019-10-18",6.73
"883","2019-10-21",7.2
"884","2019-10-22",7.36
"885","2019-10-23",7.18
"886","2019-10-24",7.4
"887","2019-10-25",7.85
"888","2019-10-28",8.17
"889","2019-10-29",8.55
"890","2019-10-30",8.89
"891","2019-10-31",8.32
"892","2019-11-01",8.35
"893","2019-11-04",9.07
"894","2019-11-05",8.73
"895","2019-11-06",8.85
"896","2019-11-07",8.42
"897","2019-11-08",9.42
"898","2019-11-11",9.66
"899","2019-11-12",9.74
"900","2019-11-13",9.49
"901","2019-11-14",9.24
"902","2019-11-15",9.11
"903","2019-11-18",8.92
"904","2019-11-19",8.89
"905","2019-11-20",8.93
"906","2019-11-21",8.92
"907","2019-11-22",9.16
"908","2019-11-25",9.53
"909","2019-11-26",9.3
"910","2019-11-27",9.28
"911","2019-11-29",9.46
"912","2019-12-02",9.33
"913","2019-12-03",8.8
"914","2019-12-04",9.2
"915","2019-12-05",9.43
"916","2019-12-06",9.65
"917","2019-12-09",9.96
"918","2019-12-10",9.91
"919","2019-12-11",10.17
"920","2019-12-12",10.28
"921","2019-12-13",10.19
"922","2019-12-16",9.99
"923","2019-12-17",9.81
"924","2019-12-18",9.91
"925","2019-12-19",9.66
"926","2019-12-20",9.64
"927","2019-12-23",9.66
"928","2019-12-24",9.98
"929","2019-12-26",10.14
"930","2019-12-27",10.02
"931","2019-12-30",10.01
"932","2019-12-31",10.37
"933","2020-01-02",9.77
"934","2020-01-03",9.39
"935","2020-01-06",9.17
"936","2020-01-07",9.14
"937","2020-01-08",9.29
"938","2020-01-09",9.26
"939","2020-01-10",9.25
"940","2020-01-13",9.6
"941","2020-01-14",9.75
"942","2020-01-15",9.74
"943","2020-01-16",9.84
"944","2020-01-17",9.66
"945","2020-01-21",9.85
"946","2020-01-22",9.69
"947","2020-01-23",9.33
"948","2020-01-24",9.82
"949","2020-01-27",9.71
"950","2020-01-28",9.87
"951","2020-01-29",9.63
"952","2020-01-30",9.41
"953","2020-01-31",9.08
"954","2020-02-03",9.08
"955","2020-02-04",8.88
"956","2020-02-05",9.09
"957","2020-02-06",8.83
"958","2020-02-07",8.42
"959","2020-02-10",8.69
"960","2020-02-11",9.16
"961","2020-02-12",9.27
"962","2020-02-13",9.08
"963","2020-02-14",9.02
"964","2020-02-18",8.9
"965","2020-02-19",8.82
"966","2020-02-20",8.98
"967","2020-02-21",8.75
"968","2020-02-24",8.46
"969","2020-02-25",7.95
"970","2020-02-26",8.36
"971","2020-02-27",8.34
"972","2020-02-28",8.05
"973","2020-03-02",8.65
"974","2020-03-03",8.5
"975","2020-03-04",8.8
"976","2020-03-05",8.39
"977","2020-03-06",8.27
"978","2020-03-09",7.78
"979","2020-03-10",8.05
"980","2020-03-11",7.14
"981","2020-03-12",6.51
"982","2020-03-13",7.96
"983","2020-03-16",8.74
