"","date","BRQS"
"540","2017-12-27",5.3
"541","2017-12-28",5.45
"542","2017-12-29",5.45
"543","2018-01-02",5.8
"544","2018-01-03",5.733
"545","2018-01-04",5.75
"546","2018-01-05",6.05
"547","2018-01-08",6.3
"548","2018-01-09",6.25
"549","2018-01-10",6.5
"550","2018-01-11",6.45
"551","2018-01-12",6.45
"552","2018-01-16",6.45
"553","2018-01-17",6.55
"554","2018-01-18",6.45
"555","2018-01-19",6.55
"556","2018-01-22",6.55
"557","2018-01-23",6.36
"558","2018-01-24",6.5
"559","2018-01-25",6.5
"560","2018-01-26",6.5
"561","2018-01-29",6.825
"562","2018-01-30",6.9
"563","2018-01-31",7
"564","2018-02-01",6.8
"565","2018-02-02",7.1
"566","2018-02-05",7.4
"567","2018-02-06",9
"568","2018-02-07",9.075
"569","2018-02-08",9.95
"570","2018-02-09",9.35
"571","2018-02-12",9.45
"572","2018-02-13",9.65
"573","2018-02-14",9.75
"574","2018-02-15",8.9
"575","2018-02-16",9.1
"576","2018-02-20",9.15
"577","2018-02-21",9.4
"578","2018-02-22",9.3
"579","2018-02-23",9.5
"580","2018-02-26",9.4
"581","2018-02-27",9.4
"582","2018-02-28",9.35
"583","2018-03-01",9.35
"584","2018-03-02",9.75
"585","2018-03-05",9.45
"586","2018-03-06",9.65
"587","2018-03-07",9.5
"588","2018-03-08",9.75
"589","2018-03-09",9.75
"590","2018-03-12",9.75
"591","2018-03-13",9.2
"592","2018-03-14",9.2
"593","2018-03-15",9.2
"594","2018-03-16",9.4
"595","2018-03-19",9.4
"596","2018-03-20",9.4
"597","2018-03-21",9.5
"598","2018-03-22",9.5
"599","2018-03-23",9.45
"600","2018-03-26",9.25
"601","2018-03-27",9
"602","2018-03-28",9
"603","2018-03-29",8.7
"604","2018-04-02",8.9
"605","2018-04-03",9.5
"606","2018-04-04",9.75
"607","2018-04-05",9.8
"608","2018-04-06",9.7
"609","2018-04-09",9.05
"610","2018-04-10",9.7
"611","2018-04-11",9.7
"612","2018-04-12",9.7
"613","2018-04-13",7.85
"614","2018-04-16",9.2
"615","2018-04-17",9.5
"616","2018-04-18",9.4
"617","2018-04-19",9.5
"618","2018-04-20",9.65
"619","2018-04-23",9.15
"620","2018-04-24",9
"621","2018-04-25",8.5
"622","2018-04-26",8.25
"623","2018-04-27",8
"624","2018-04-30",8
"625","2018-05-01",8
"626","2018-05-02",7.6
"627","2018-05-03",7.55
"628","2018-05-04",6.8
"629","2018-05-07",9
"630","2018-05-08",8.5
"631","2018-05-09",8.5
"632","2018-05-10",8.5
"633","2018-05-11",7.45
"634","2018-05-14",7.025
"635","2018-05-15",6.95
"636","2018-05-16",7.5
"637","2018-05-17",7.05
"638","2018-05-18",7
"639","2018-05-21",6.9
"640","2018-05-22",7
"641","2018-05-23",6.55
"642","2018-05-24",6.2
"643","2018-05-25",5.7
"644","2018-05-29",5.2
"645","2018-05-30",5.2
"646","2018-05-31",5.85
"647","2018-06-01",5.75
"648","2018-06-04",5.8
"649","2018-06-05",5.8
"650","2018-06-06",5.8
"651","2018-06-07",5.879
"652","2018-06-08",5.7
"653","2018-06-11",5.773
"654","2018-06-12",6.01
"655","2018-06-13",5.585
"656","2018-06-14",5.5
"657","2018-06-15",5.5
"658","2018-06-18",5.879
"659","2018-06-19",5.662
"660","2018-06-20",5.895
"661","2018-06-21",5.895
"662","2018-06-22",5.6
"663","2018-06-25",5.47
"664","2018-06-26",5.45
"665","2018-06-27",5.5
"666","2018-06-28",5.4
"667","2018-06-29",5.47
"668","2018-07-02",5.05
"669","2018-07-03",5.35
"670","2018-07-05",5.15
"671","2018-07-06",5.25
"672","2018-07-09",5.25
"673","2018-07-10",4.85
"674","2018-07-11",4.977
"675","2018-07-12",4.55
"676","2018-07-13",4.6
"677","2018-07-16",4.6
"678","2018-07-17",4.7
"679","2018-07-18",5
"680","2018-07-19",4.65
"681","2018-07-20",4.7
"682","2018-07-23",4.65
"683","2018-07-24",4.65
"684","2018-07-25",5
"685","2018-07-26",5.1
"686","2018-07-27",5.1
"687","2018-07-30",4.5
"688","2018-07-31",4.3
"689","2018-08-01",4.35
"690","2018-08-02",5.035
"691","2018-08-03",4.35
"692","2018-08-06",4.35
"693","2018-08-07",5.11
"694","2018-08-08",4.5
"695","2018-08-09",4.45
"696","2018-08-10",4.95
"697","2018-08-13",4.45
"698","2018-08-14",4.45
"699","2018-08-15",4.75
"700","2018-08-16",4.784
"701","2018-08-17",4.5
"702","2018-08-20",4.5
"703","2018-08-21",4.5
"704","2018-08-22",4.5
"705","2018-08-23",4.5
"706","2018-08-24",4.6
"707","2018-08-27",4.5
"708","2018-08-28",4.5
"709","2018-08-29",4.5
"710","2018-08-30",4.5
"711","2018-08-31",4.505
"712","2018-09-04",4.55
"713","2018-09-05",4.5
"714","2018-09-06",4.5
"715","2018-09-07",4.5
"716","2018-09-10",4.5
"717","2018-09-11",4.5
"718","2018-09-12",4.55
"719","2018-09-13",4.55
"720","2018-09-14",4.55
"721","2018-09-17",4.55
"722","2018-09-18",4.55
"723","2018-09-19",4.55
"724","2018-09-20",4.55
"725","2018-09-21",4.6
"726","2018-09-24",4.6
"727","2018-09-25",4.75
"728","2018-09-26",4.75
"729","2018-09-27",4.75
"730","2018-09-28",4.75
"731","2018-10-01",4.8
"732","2018-10-02",4.6
"733","2018-10-03",4.74
"734","2018-10-04",4.32
"735","2018-10-05",4.5
"736","2018-10-08",4.53
"737","2018-10-09",4.25
"738","2018-10-10",4.4
"739","2018-10-11",4.4
"740","2018-10-12",4.4
"741","2018-10-15",4.4
"742","2018-10-16",4.4
"743","2018-10-17",4.4
"744","2018-10-18",4.5
"745","2018-10-19",4.23
"746","2018-10-22",4.25
"747","2018-10-23",4.25
"748","2018-10-24",4.25
"749","2018-10-25",3.25
"750","2018-10-26",3.5
"751","2018-10-29",3.56
"752","2018-10-30",4
"753","2018-10-31",4
"754","2018-11-01",3.5
"755","2018-11-02",3.65
"756","2018-11-05",4
"757","2018-11-06",3.55
"758","2018-11-07",3.73
"759","2018-11-08",3.73
"760","2018-11-09",3.35
"761","2018-11-12",2.65
"762","2018-11-13",3.01
"763","2018-11-14",3.01
"764","2018-11-15",3.01
"765","2018-11-16",2.78
"766","2018-11-19",3
"767","2018-11-20",2.8
"768","2018-11-21",2.94
"769","2018-11-23",2.11
"770","2018-11-26",2.53
"771","2018-11-27",2.7
"772","2018-11-28",2.7
"773","2018-11-29",2.56
"774","2018-11-30",5.7
"775","2018-12-03",4.345
"776","2018-12-04",4.01
"777","2018-12-06",4.01
"778","2018-12-07",3.97
"779","2018-12-10",3.78
"780","2018-12-11",3.78
"781","2018-12-12",3.92
"782","2018-12-13",3.75
"783","2018-12-14",3.88
"784","2018-12-17",3.82
"785","2018-12-18",3.45
"786","2018-12-19",3.5
"787","2018-12-20",3.15
"788","2018-12-21",3.32
"789","2018-12-24",3.17
"790","2018-12-26",3.21
"791","2018-12-27",3.15
"792","2018-12-28",3.2
"793","2018-12-31",3.2
"794","2019-01-02",3.236
"795","2019-01-03",3.236
"796","2019-01-04",3.8
"797","2019-01-07",3.7
"798","2019-01-08",3.64
"799","2019-01-09",3.196
"800","2019-01-10",5.65
"801","2019-01-11",4.65
"802","2019-01-14",5.01
"803","2019-01-15",5
"804","2019-01-16",4.53
"805","2019-01-17",4.95
"806","2019-01-18",4.978
"807","2019-01-22",4.978
"808","2019-01-23",4.2
"809","2019-01-24",4.2
"810","2019-01-25",3.9
"811","2019-01-28",3.92
"812","2019-01-29",4.271
"813","2019-01-30",4.271
"814","2019-01-31",4.271
"815","2019-02-01",4.211
"816","2019-02-04",4.211
"817","2019-02-05",4.52
"818","2019-02-06",4.52
"819","2019-02-07",4.52
"820","2019-02-08",4.52
"821","2019-02-11",4
"822","2019-02-12",4.35
"823","2019-02-13",4.35
"824","2019-02-14",4.2
"825","2019-02-15",4.2
"826","2019-02-19",4.2
"827","2019-02-20",4
"828","2019-02-21",3.85
"829","2019-02-22",4.149
"830","2019-02-25",4.149
"831","2019-02-26",4.2
"832","2019-02-27",3.9
"833","2019-02-28",4.28
"834","2019-03-01",4.059
"835","2019-03-04",4.19
"836","2019-03-05",4.097
"837","2019-03-06",4.39
"838","2019-03-07",3.7
"839","2019-03-08",3.98
"840","2019-03-11",3.95
"841","2019-03-12",3.74
"842","2019-03-13",3.9
"843","2019-03-14",4.05
"844","2019-03-15",4.24
"845","2019-03-18",4.5
"846","2019-03-19",4.55
"847","2019-03-20",4.75
"848","2019-03-21",4.364
"849","2019-03-22",4.673
"850","2019-03-25",4.897
"851","2019-03-26",4.62
"852","2019-03-27",4.868
"853","2019-03-28",4.78
"854","2019-03-29",4.78
"855","2019-04-01",4.772
"856","2019-04-02",4.61
"857","2019-04-03",4.61
"858","2019-04-04",4.61
"859","2019-04-05",4.595
"860","2019-04-08",4.682
"861","2019-04-09",4.682
"862","2019-04-10",4.7
"863","2019-04-11",4.7
"864","2019-04-12",4.7
"865","2019-04-15",4.7
"866","2019-04-16",4.7
"867","2019-04-17",4.7
"868","2019-04-18",4.7
"869","2019-04-22",4.5
"870","2019-04-23",4.85
"871","2019-04-24",4.9
"872","2019-04-25",3.75
"873","2019-04-26",3.9
"874","2019-04-29",3.85
"875","2019-04-30",3.853
"876","2019-05-01",3.85
"877","2019-05-02",3.81
"878","2019-05-03",3.76
"879","2019-05-06",3.75
"880","2019-05-07",3.62
"881","2019-05-08",3.62
"882","2019-05-09",3.82
"883","2019-05-10",3.78
"884","2019-05-13",3.6
"885","2019-05-14",3.76
"886","2019-05-15",3.76
"887","2019-05-16",3.93
"888","2019-05-17",3.86
"889","2019-05-20",3.86
"890","2019-05-21",3.6
"891","2019-05-22",3.871
"892","2019-05-23",3.66
"893","2019-05-24",3.35
"894","2019-05-28",3.35
"895","2019-05-29",3.17
"896","2019-05-30",3.27
"897","2019-05-31",3.186
"898","2019-06-03",2.93
"899","2019-06-04",3.02
"900","2019-06-05",3
"901","2019-06-06",3.18
"902","2019-06-07",3.35
"903","2019-06-10",3.4
"904","2019-06-11",3.4
"905","2019-06-12",3.02
"906","2019-06-13",2.91
"907","2019-06-14",2.92
"908","2019-06-17",3
"909","2019-06-18",3
"910","2019-06-19",3
"911","2019-06-20",3
"912","2019-06-21",3
"913","2019-06-24",3
"914","2019-06-25",2.733
"915","2019-06-26",2.82
"916","2019-06-27",2.82
"917","2019-06-28",2.82
"918","2019-07-01",2.82
"919","2019-07-02",2.82
"920","2019-07-03",2.82
"921","2019-07-05",2.82
"922","2019-07-08",2.82
"923","2019-07-09",2.675
"924","2019-07-10",2.685
"925","2019-07-11",2.685
"926","2019-07-12",2.609
"927","2019-07-15",2.609
"928","2019-07-16",2.98
"929","2019-07-17",2.98
"930","2019-07-18",2.553
"931","2019-07-19",2.5
"932","2019-07-22",3
"933","2019-07-23",2.6
"934","2019-07-24",2.6
"935","2019-07-25",2.545
"936","2019-07-26",2.6
"937","2019-07-29",2.6
"938","2019-07-30",2.7
"939","2019-07-31",2.5
"940","2019-08-01",2.5
"941","2019-08-02",2.5
"942","2019-08-05",2.5
"943","2019-08-06",2.745
"944","2019-08-07",2.22
"945","2019-08-08",2.13
"946","2019-08-09",2.13
"947","2019-08-12",2.17
"948","2019-08-13",2.17
"949","2019-08-14",2.01
"950","2019-08-15",2
"951","2019-08-16",2
"952","2019-08-19",2.013
"953","2019-08-20",2.013
"954","2019-08-21",2.013
"955","2019-08-22",2.013
"956","2019-08-23",2.013
"957","2019-08-26",2.013
"958","2019-08-27",2.02
"959","2019-08-28",2.02
"960","2019-08-29",2.11
"961","2019-08-30",2.15
"962","2019-09-03",2.15
"963","2019-09-04",2.15
"964","2019-09-05",1.92
"965","2019-09-06",1.9
"966","2019-09-09",1.9
"967","2019-09-10",1.95
"968","2019-09-11",1.95
"969","2019-09-12",1.8
"970","2019-09-13",1.8
"971","2019-09-16",1.8
"972","2019-09-17",1.8
"973","2019-09-18",1.8
"974","2019-09-19",1.8
"975","2019-09-20",1.8
"976","2019-09-23",1.8
"977","2019-09-24",1.8
"978","2019-09-25",1.8
"979","2019-09-26",1.8
"980","2019-09-27",1.8
"981","2019-09-30",1.8
"982","2019-10-01",1.8
"983","2019-10-02",1.8
"984","2019-10-03",1.8
"985","2019-10-04",1.8
"986","2019-10-07",1.8
"987","2019-10-08",1.8
"988","2019-10-09",1.8
"989","2019-10-10",1.8
"990","2019-10-11",1.8
"991","2019-10-14",1.8
"992","2019-10-15",1.8
"993","2019-10-16",1.8
"994","2019-10-17",1.8
"995","2019-10-18",1.8
"996","2019-10-21",1.8
"997","2019-10-22",1.8
"998","2019-10-23",1.8
"999","2019-10-24",1.8
"1000","2019-10-25",1.8
"1001","2019-10-28",1.8
"1002","2019-10-29",1.8
"1003","2019-10-30",1.8
"1004","2019-10-31",1.8
"1005","2019-11-01",1.8
