"","date","HURC"
"100","2007-05-25",45.799999
"101","2007-05-29",47
"102","2007-05-30",47.080002
"103","2007-05-31",47.759998
"104","2007-06-01",46.650002
"105","2007-06-04",47.23
"106","2007-06-05",47.68
"107","2007-06-06",46.369999
"108","2007-06-07",45.560001
"109","2007-06-08",46.23
"110","2007-06-11",46.889999
"111","2007-06-12",45.990002
"112","2007-06-13",46.57
"113","2007-06-14",46.990002
"114","2007-06-15",47.419998
"115","2007-06-18",46.439999
"116","2007-06-19",47.279999
"117","2007-06-20",47.02
"118","2007-06-21",47.130001
"119","2007-06-22",46.860001
"120","2007-06-25",46.470001
"121","2007-06-26",48.110001
"122","2007-06-27",47.950001
"123","2007-06-28",48.810001
"124","2007-06-29",49.98
"125","2007-07-02",50.66
"126","2007-07-03",51.990002
"127","2007-07-05",52.32
"128","2007-07-06",53.049999
"129","2007-07-09",53.720001
"130","2007-07-10",54.09
"131","2007-07-11",53.93
"132","2007-07-12",54.700001
"133","2007-07-13",54.27
"134","2007-07-16",55.32
"135","2007-07-17",55.259998
"136","2007-07-18",53.880001
"137","2007-07-19",53.529999
"138","2007-07-20",52.43
"139","2007-07-23",53.77
"140","2007-07-24",51.52
"141","2007-07-25",51.299999
"142","2007-07-26",47.380001
"143","2007-07-27",46.110001
"144","2007-07-30",46.990002
"145","2007-07-31",46.580002
"146","2007-08-01",45.5
"147","2007-08-02",45.709999
"148","2007-08-03",43.27
"149","2007-08-06",45.900002
"150","2007-08-07",45.799999
"151","2007-08-08",47
"152","2007-08-09",42.169998
"153","2007-08-10",42.810001
"154","2007-08-13",43.459999
"155","2007-08-14",42.669998
"156","2007-08-15",40.459999
"157","2007-08-16",43.799999
"158","2007-08-17",47.360001
"159","2007-08-20",47.860001
"160","2007-08-21",48.400002
"161","2007-08-22",50.009998
"162","2007-08-23",49.709999
"163","2007-08-24",50.150002
"164","2007-08-27",50.5
"165","2007-08-28",48.099998
"166","2007-08-29",49.330002
"167","2007-08-30",49.16
"168","2007-08-31",49.459999
"169","2007-09-04",51.009998
"170","2007-09-05",48.93
"171","2007-09-06",49.700001
"172","2007-09-07",46.900002
"173","2007-09-10",46.330002
"174","2007-09-11",48.130001
"175","2007-09-12",47.419998
"176","2007-09-13",48.490002
"177","2007-09-14",49.07
"178","2007-09-17",47.779999
"179","2007-09-18",51.279999
"180","2007-09-19",54.59
"181","2007-09-20",53.950001
"182","2007-09-21",53.240002
"183","2007-09-24",52.75
"184","2007-09-25",52.830002
"185","2007-09-26",54
"186","2007-09-27",57.369999
"187","2007-09-28",54.060001
"188","2007-10-01",54.75
"189","2007-10-02",57.400002
"190","2007-10-03",56.73
"191","2007-10-04",57.459999
"192","2007-10-05",58.220001
"193","2007-10-08",58.110001
"194","2007-10-09",58.450001
"195","2007-10-10",59.169998
"196","2007-10-11",58.349998
"197","2007-10-12",60
"198","2007-10-15",58.490002
"199","2007-10-16",57.639999
"200","2007-10-17",56.200001
"201","2007-10-18",56.02
"202","2007-10-19",53.27
"203","2007-10-22",55.400002
"204","2007-10-23",55.880001
"205","2007-10-24",55.18
"206","2007-10-25",54.970001
"207","2007-10-26",57.52
"208","2007-10-29",58.09
"209","2007-10-30",56.110001
"210","2007-10-31",57.099998
"211","2007-11-01",55.43
"212","2007-11-02",54.650002
"213","2007-11-05",52
"214","2007-11-06",51.189999
"215","2007-11-07",50.060001
"216","2007-11-08",44.299999
"217","2007-11-09",43.02
"218","2007-11-12",41.93
"219","2007-11-13",43.529999
"220","2007-11-14",43.889999
"221","2007-11-15",43.34
"222","2007-11-16",42.52
"223","2007-11-19",39.889999
"224","2007-11-20",39.299999
"225","2007-11-21",38.720001
"226","2007-11-23",40.700001
"227","2007-11-26",40.360001
"228","2007-11-27",39.959999
"229","2007-11-28",43.02
"230","2007-11-29",41.5
"231","2007-11-30",41.27
"232","2007-12-03",42.02
"233","2007-12-04",41.27
"234","2007-12-05",41.490002
"235","2007-12-06",45.599998
"236","2007-12-07",45.299999
"237","2007-12-10",44.369999
"238","2007-12-11",42.919998
"239","2007-12-12",42.59
"240","2007-12-13",42.259998
"241","2007-12-14",39.889999
"242","2007-12-17",37.360001
"243","2007-12-18",39.16
"244","2007-12-19",38.610001
"245","2007-12-20",39.48
"246","2007-12-21",39.439999
"247","2007-12-24",39.16
"248","2007-12-26",41.27
"249","2007-12-27",43.900002
"250","2007-12-28",42.639999
"251","2007-12-31",43.650002
"252","2008-01-02",42.310001
"253","2008-01-03",43.779999
"254","2008-01-04",40.779999
"255","2008-01-07",40.869999
"256","2008-01-08",39.02
"257","2008-01-09",38.77
"258","2008-01-10",38.369999
"259","2008-01-11",37.02
"260","2008-01-14",37.610001
"261","2008-01-15",35.560001
"262","2008-01-16",34.119999
"263","2008-01-17",31.68
"264","2008-01-18",32.52
"265","2008-01-22",33.150002
"266","2008-01-23",34.68
"267","2008-01-24",35.700001
"268","2008-01-25",34.68
"269","2008-01-28",35.5
"270","2008-01-29",35.830002
"271","2008-01-30",34.599998
"272","2008-01-31",36.57
"273","2008-02-01",36.790001
"274","2008-02-04",36.16
"275","2008-02-05",34.189999
"276","2008-02-06",34.43
"277","2008-02-07",35.68
"278","2008-02-08",35.650002
"279","2008-02-11",36.080002
"280","2008-02-12",36.73
"281","2008-02-13",37.5
"282","2008-02-14",35.799999
"283","2008-02-15",35.77
"284","2008-02-19",35.860001
"285","2008-02-20",36.549999
"286","2008-02-21",34.990002
"287","2008-02-22",34.380001
"288","2008-02-25",35.619999
"289","2008-02-26",36.560001
"290","2008-02-27",36.16
"291","2008-02-28",48.150002
"292","2008-02-29",44.220001
"293","2008-03-03",41.939999
"294","2008-03-04",41.970001
"295","2008-03-05",43.669998
"296","2008-03-06",42
"297","2008-03-07",42.419998
"298","2008-03-10",41.310001
"299","2008-03-11",43.610001
"300","2008-03-12",44.080002
"301","2008-03-13",45.32
"302","2008-03-14",43.5
"303","2008-03-17",44.639999
"304","2008-03-18",49.099998
"305","2008-03-19",46.799999
"306","2008-03-20",50.400002
"307","2008-03-24",48.57
"308","2008-03-25",51.490002
"309","2008-03-26",50.889999
"310","2008-03-27",49.040001
"311","2008-03-28",47.599998
"312","2008-03-31",46.779999
"313","2008-04-01",46.650002
"314","2008-04-02",46.900002
"315","2008-04-03",47.009998
"316","2008-04-04",46.560001
"317","2008-04-07",45.490002
"318","2008-04-08",44.43
"319","2008-04-09",45.139999
"320","2008-04-10",46.389999
"321","2008-04-11",44.209999
"322","2008-04-14",44.91
"323","2008-04-15",44.610001
"324","2008-04-16",46.43
"325","2008-04-17",45.91
"326","2008-04-18",47.540001
"327","2008-04-21",48.330002
"328","2008-04-22",46.259998
"329","2008-04-23",46.119999
"330","2008-04-24",45.830002
"331","2008-04-25",45.830002
"332","2008-04-28",47.720001
"333","2008-04-29",46.02
"334","2008-04-30",45.790001
"335","2008-05-01",47.919998
"336","2008-05-02",47.939999
"337","2008-05-05",47.060001
"338","2008-05-06",47.029999
"339","2008-05-07",45.419998
"340","2008-05-08",42.700001
"341","2008-05-09",43.490002
"342","2008-05-12",43.59
"343","2008-05-13",45.139999
"344","2008-05-14",46.759998
"345","2008-05-15",48.150002
"346","2008-05-16",48.09
"347","2008-05-19",47.73
"348","2008-05-20",46.830002
"349","2008-05-21",46.700001
"350","2008-05-22",47.130001
"351","2008-05-23",38.380001
"352","2008-05-27",37.43
"353","2008-05-28",35.830002
"354","2008-05-29",35.689999
"355","2008-05-30",36.23
"356","2008-06-02",35.52
"357","2008-06-03",35.369999
"358","2008-06-04",35.040001
"359","2008-06-05",36.009998
"360","2008-06-06",34.939999
"361","2008-06-09",34.860001
"362","2008-06-10",35.09
"363","2008-06-11",33.5
"364","2008-06-12",33.689999
"365","2008-06-13",34.540001
"366","2008-06-16",36
"367","2008-06-17",36.099998
"368","2008-06-18",34.84
"369","2008-06-19",34.98
"370","2008-06-20",33.889999
"371","2008-06-23",33.5
"372","2008-06-24",32.919998
"373","2008-06-25",32.860001
"374","2008-06-26",31.120001
"375","2008-06-27",30.389999
"376","2008-06-30",30.889999
"377","2008-07-01",29.469999
"378","2008-07-02",27.68
"379","2008-07-03",27.17
"380","2008-07-07",25.77
"381","2008-07-08",26.469999
"382","2008-07-09",25.51
"383","2008-07-10",24.700001
"384","2008-07-11",24.01
"385","2008-07-14",25.02
"386","2008-07-15",25.59
"387","2008-07-16",26.799999
"388","2008-07-17",27.58
"389","2008-07-18",27.950001
"390","2008-07-21",28.85
"391","2008-07-22",29.139999
"392","2008-07-23",30.77
"393","2008-07-24",28.629999
"394","2008-07-25",29.75
"395","2008-07-28",27.809999
"396","2008-07-29",28.879999
"397","2008-07-30",28.92
"398","2008-07-31",29.18
"399","2008-08-01",29.93
"400","2008-08-04",28.6
"401","2008-08-05",30.139999
"402","2008-08-06",30.91
"403","2008-08-07",29.73
"404","2008-08-08",32.41
"405","2008-08-11",33.389999
"406","2008-08-12",34.59
"407","2008-08-13",35.060001
"408","2008-08-14",35.48
"409","2008-08-15",34.25
"410","2008-08-18",33.970001
"411","2008-08-19",32.619999
"412","2008-08-20",33.119999
"413","2008-08-21",33.59
"414","2008-08-22",33.360001
"415","2008-08-25",32.98
"416","2008-08-26",33.639999
"417","2008-08-27",32.900002
"418","2008-08-28",32.09
"419","2008-08-29",32.43
"420","2008-09-02",32.040001
"421","2008-09-03",32.07
"422","2008-09-04",31.049999
"423","2008-09-05",31.07
"424","2008-09-08",31
"425","2008-09-09",29.360001
"426","2008-09-10",30.57
"427","2008-09-11",30.6
"428","2008-09-12",31.01
"429","2008-09-15",30.6
"430","2008-09-16",32.27
"431","2008-09-17",32.029999
"432","2008-09-18",34.759998
"433","2008-09-19",35.529999
"434","2008-09-22",34.509998
"435","2008-09-23",33.650002
"436","2008-09-24",33.91
"437","2008-09-25",33.439999
"438","2008-09-26",33.32
"439","2008-09-29",28.139999
"440","2008-09-30",29.57
"441","2008-10-01",29.280001
"442","2008-10-02",26.719999
"443","2008-10-03",24.91
"444","2008-10-06",24.16
"445","2008-10-07",21.73
"446","2008-10-08",19.950001
"447","2008-10-09",19.129999
"448","2008-10-10",20.219999
"449","2008-10-13",21.57
"450","2008-10-14",21.379999
"451","2008-10-15",18.98
"452","2008-10-16",21.98
"453","2008-10-17",21.43
"454","2008-10-20",23.24
"455","2008-10-21",23.200001
"456","2008-10-22",20.719999
"457","2008-10-23",19.42
"458","2008-10-24",18.299999
"459","2008-10-27",17.35
"460","2008-10-28",18.74
"461","2008-10-29",19.27
"462","2008-10-30",21.25
"463","2008-10-31",22.5
"464","2008-11-03",23.76
"465","2008-11-04",23.77
"466","2008-11-05",23.190001
"467","2008-11-06",20.32
"468","2008-11-07",22.15
"469","2008-11-10",21.860001
"470","2008-11-11",20.290001
"471","2008-11-12",17.440001
"472","2008-11-13",18.799999
"473","2008-11-14",17.17
"474","2008-11-17",16.17
"475","2008-11-18",16.1
"476","2008-11-19",14.68
"477","2008-11-20",12.82
"478","2008-11-21",13.78
"479","2008-11-24",15.77
"480","2008-11-25",16.15
"481","2008-11-26",17.700001
"482","2008-11-28",16.77
"483","2008-12-01",14.85
"484","2008-12-02",15.76
"485","2008-12-03",16.110001
"486","2008-12-04",15.51
"487","2008-12-05",16.389999
"488","2008-12-08",17.889999
"489","2008-12-09",16.99
"490","2008-12-10",17.790001
"491","2008-12-11",15.19
"492","2008-12-12",14.29
"493","2008-12-15",13.5
"494","2008-12-16",13.84
"495","2008-12-17",14.29
"496","2008-12-18",14.12
"497","2008-12-19",14.08
"498","2008-12-22",12.85
"499","2008-12-23",12.56
"500","2008-12-24",12.4
"501","2008-12-26",12.35
"502","2008-12-29",11.99
"503","2008-12-30",11.94
"504","2008-12-31",12
"505","2009-01-02",12.93
"506","2009-01-05",14.8
"507","2009-01-06",15.01
"508","2009-01-07",14.76
"509","2009-01-08",14.89
"510","2009-01-09",14.3
"511","2009-01-12",14.25
"512","2009-01-13",14.54
"513","2009-01-14",14.16
"514","2009-01-15",14.24
"515","2009-01-16",14.37
"516","2009-01-20",13.18
"517","2009-01-21",13.26
"518","2009-01-22",12.95
"519","2009-01-23",12.69
"520","2009-01-26",13.47
"521","2009-01-27",14.16
"522","2009-01-28",15.25
"523","2009-01-29",14.49
"524","2009-01-30",14.18
"525","2009-02-02",14.19
"526","2009-02-03",13.89
"527","2009-02-04",14.16
"528","2009-02-05",15.05
"529","2009-02-06",16.09
"530","2009-02-09",16.68
"531","2009-02-10",15.27
"532","2009-02-11",15.53
"533","2009-02-12",15.35
"534","2009-02-13",15.54
"535","2009-02-17",15.63
"536","2009-02-18",15.5
"537","2009-02-19",14.55
"538","2009-02-20",13.68
"539","2009-02-23",14.01
"540","2009-02-24",14.72
"541","2009-02-25",13.99
"542","2009-02-26",14
"543","2009-02-27",11.61
"544","2009-03-02",11.4
"545","2009-03-03",10.76
"546","2009-03-04",9.78
"547","2009-03-05",9.64
"548","2009-03-06",9.21
"549","2009-03-09",8.38
"550","2009-03-10",9.66
"551","2009-03-11",9.86
"552","2009-03-12",10.98
"553","2009-03-13",11.08
"554","2009-03-16",11.02
"555","2009-03-17",10.81
"556","2009-03-18",11
"557","2009-03-19",11.12
"558","2009-03-20",10.81
"559","2009-03-23",12.49
"560","2009-03-24",11.86
"561","2009-03-25",12.05
"562","2009-03-26",12.42
"563","2009-03-27",11.83
"564","2009-03-30",10.85
"565","2009-03-31",10.63
"566","2009-04-01",11.21
"567","2009-04-02",12.54
"568","2009-04-03",14.24
"569","2009-04-06",13.51
"570","2009-04-07",12.54
"571","2009-04-08",12.77
"572","2009-04-09",13.81
"573","2009-04-13",13.93
"574","2009-04-14",13.73
"575","2009-04-15",13.8
"576","2009-04-16",14.88
"577","2009-04-17",15.03
"578","2009-04-20",13.41
"579","2009-04-21",14.5
"580","2009-04-22",14.31
"581","2009-04-23",13.32
"582","2009-04-24",14.12
"583","2009-04-27",13.47
"584","2009-04-28",13.01
"585","2009-04-29",13.94
"586","2009-04-30",15.33
"587","2009-05-01",14.92
"588","2009-05-04",15.06
"589","2009-05-05",14.81
"590","2009-05-06",14.92
"591","2009-05-07",14.38
"592","2009-05-08",15.25
"593","2009-05-11",15.57
"594","2009-05-12",15.82
"595","2009-05-13",14.42
"596","2009-05-14",14.69
"597","2009-05-15",14.2
"598","2009-05-18",15.36
"599","2009-05-19",15.13
"600","2009-05-20",14.6
"601","2009-05-21",14.39
"602","2009-05-22",13.21
"603","2009-05-26",14.37
"604","2009-05-27",14.16
"605","2009-05-28",14.33
"606","2009-05-29",14.36
"607","2009-06-01",13.34
"608","2009-06-02",13.19
"609","2009-06-03",13.51
"610","2009-06-04",14.86
"611","2009-06-05",14.48
"612","2009-06-08",14.23
"613","2009-06-09",14.23
"614","2009-06-10",14.34
"615","2009-06-11",14.89
"616","2009-06-12",15.17
"617","2009-06-15",15
"618","2009-06-16",14.95
"619","2009-06-17",14.96
"620","2009-06-18",14.81
"621","2009-06-19",15.03
"622","2009-06-22",14.43
"623","2009-06-23",14.46
"624","2009-06-24",14.8
"625","2009-06-25",15.15
"626","2009-06-26",15.25
"627","2009-06-29",15.43
"628","2009-06-30",15.63
"629","2009-07-01",16.110001
"630","2009-07-02",15.49
"631","2009-07-06",15.2
"632","2009-07-07",14.99
"633","2009-07-08",14.98
"634","2009-07-09",14.92
"635","2009-07-10",14.98
"636","2009-07-13",15.61
"637","2009-07-14",15.59
"638","2009-07-15",16.68
"639","2009-07-16",17.23
"640","2009-07-17",17.190001
"641","2009-07-20",17.450001
"642","2009-07-21",17.200001
"643","2009-07-22",17.59
"644","2009-07-23",18.41
"645","2009-07-24",19.01
"646","2009-07-27",19.120001
"647","2009-07-28",19.49
"648","2009-07-29",19.35
"649","2009-07-30",19.49
"650","2009-07-31",19.52
"651","2009-08-03",19.67
"652","2009-08-04",19.73
"653","2009-08-05",19.280001
"654","2009-08-06",19.27
"655","2009-08-07",19.889999
"656","2009-08-10",20.379999
"657","2009-08-11",19.860001
"658","2009-08-12",20.040001
"659","2009-08-13",20.280001
"660","2009-08-14",20.190001
"661","2009-08-17",19.450001
"662","2009-08-18",19.629999
"663","2009-08-19",19.6
"664","2009-08-20",19.719999
"665","2009-08-21",19.950001
"666","2009-08-24",19.85
"667","2009-08-25",19.9
"668","2009-08-26",20.15
"669","2009-08-27",20.280001
"670","2009-08-28",18.950001
"671","2009-08-31",16.67
"672","2009-09-01",15.67
"673","2009-09-02",16.290001
"674","2009-09-03",16.030001
"675","2009-09-04",16.540001
"676","2009-09-08",16.26
"677","2009-09-09",16.540001
"678","2009-09-10",17.33
"679","2009-09-11",17.59
"680","2009-09-14",17.57
"681","2009-09-15",17.549999
"682","2009-09-16",17.68
"683","2009-09-17",17.57
"684","2009-09-18",17.709999
"685","2009-09-21",17.620001
"686","2009-09-22",17.32
"687","2009-09-23",17.379999
"688","2009-09-24",17.32
"689","2009-09-25",17.299999
"690","2009-09-28",17.68
"691","2009-09-29",17.469999
"692","2009-09-30",17.08
"693","2009-10-01",16.18
"694","2009-10-02",15.98
"695","2009-10-05",16.35
"696","2009-10-06",16.469999
"697","2009-10-07",16.48
"698","2009-10-08",16.190001
"699","2009-10-09",16.440001
"700","2009-10-12",16.129999
"701","2009-10-13",16.299999
"702","2009-10-14",17.549999
"703","2009-10-15",16.690001
"704","2009-10-16",16.629999
"705","2009-10-19",16.959999
"706","2009-10-20",16.76
"707","2009-10-21",16.639999
"708","2009-10-22",17.040001
"709","2009-10-23",16.75
"710","2009-10-26",17
"711","2009-10-27",16.950001
"712","2009-10-28",15.36
"713","2009-10-29",16.040001
"714","2009-10-30",15.9
"715","2009-11-02",15.44
"716","2009-11-03",15.32
"717","2009-11-04",14.84
"718","2009-11-05",15.42
"719","2009-11-06",15.09
"720","2009-11-09",15.53
"721","2009-11-10",15.33
"722","2009-11-11",15.44
"723","2009-11-12",14.82
"724","2009-11-13",15.37
"725","2009-11-16",15.67
"726","2009-11-17",15.46
"727","2009-11-18",15.49
"728","2009-11-19",15.05
"729","2009-11-20",14.94
"730","2009-11-23",15.38
"731","2009-11-24",15.13
"732","2009-11-25",14.97
"733","2009-11-27",14.91
"734","2009-11-30",14.25
"735","2009-12-01",14.79
"736","2009-12-02",15.17
"737","2009-12-03",14.49
"738","2009-12-04",14.8
"739","2009-12-07",15.01
"740","2009-12-08",14.92
"741","2009-12-09",16.299999
"742","2009-12-10",15.5
"743","2009-12-11",15.21
"744","2009-12-14",15.49
"745","2009-12-15",15.22
"746","2009-12-16",15.46
"747","2009-12-17",15.13
"748","2009-12-18",14.82
"749","2009-12-21",14.89
"750","2009-12-22",14.47
"751","2009-12-23",14.67
"752","2009-12-24",14.55
"753","2009-12-28",14.43
"754","2009-12-29",14.62
"755","2009-12-30",14.82
"756","2009-12-31",14.8
"757","2010-01-04",15.59
"758","2010-01-05",16.309999
"759","2010-01-06",16.719999
"760","2010-01-07",18.299999
"761","2010-01-08",18.299999
"762","2010-01-11",17.709999
"763","2010-01-12",17.440001
"764","2010-01-13",17.9
"765","2010-01-14",17.389999
"766","2010-01-15",17
"767","2010-01-19",17
"768","2010-01-20",16.65
"769","2010-01-21",16.43
"770","2010-01-22",16.450001
"771","2010-01-25",16.65
"772","2010-01-26",16.639999
"773","2010-01-27",16.860001
"774","2010-01-28",16.65
"775","2010-01-29",16.76
"776","2010-02-01",16.709999
"777","2010-02-02",16.66
"778","2010-02-03",16.690001
"779","2010-02-04",16.690001
"780","2010-02-05",16.76
"781","2010-02-08",16.629999
"782","2010-02-09",17.02
"783","2010-02-10",16.99
"784","2010-02-11",17.01
"785","2010-02-12",16.809999
"786","2010-02-16",16.969999
"787","2010-02-17",17.190001
"788","2010-02-18",17.08
"789","2010-02-19",17.450001
"790","2010-02-22",17.73
"791","2010-02-23",17.75
"792","2010-02-24",17.540001
"793","2010-02-25",17.620001
"794","2010-02-26",17.35
"795","2010-03-01",17.540001
"796","2010-03-02",17.620001
"797","2010-03-03",17.85
"798","2010-03-04",17.9
"799","2010-03-05",18.360001
"800","2010-03-08",18.610001
"801","2010-03-09",18.889999
"802","2010-03-10",18.709999
"803","2010-03-11",17.48
"804","2010-03-12",16.99
"805","2010-03-15",16.290001
"806","2010-03-16",16.84
"807","2010-03-17",16.99
"808","2010-03-18",16.93
"809","2010-03-19",16.950001
"810","2010-03-22",17.02
"811","2010-03-23",16.98
"812","2010-03-24",16.82
"813","2010-03-25",16.799999
"814","2010-03-26",16.889999
"815","2010-03-29",17.040001
"816","2010-03-30",17.389999
"817","2010-03-31",16.83
"818","2010-04-01",16.57
"819","2010-04-05",16.93
"820","2010-04-06",16.84
"821","2010-04-07",17.43
"822","2010-04-08",17.360001
"823","2010-04-09",17.01
"824","2010-04-12",17.030001
"825","2010-04-13",17.25
"826","2010-04-14",17.92
"827","2010-04-15",18.219999
"828","2010-04-16",18.299999
"829","2010-04-19",18.5
"830","2010-04-20",19.620001
"831","2010-04-21",19.719999
"832","2010-04-22",19.77
"833","2010-04-23",19.84
"834","2010-04-26",19.67
"835","2010-04-27",19.030001
"836","2010-04-28",19.209999
"837","2010-04-29",20.040001
"838","2010-04-30",19.459999
"839","2010-05-03",19.48
"840","2010-05-04",19.23
"841","2010-05-05",17.799999
"842","2010-05-06",16.870001
"843","2010-05-07",16.23
"844","2010-05-10",17.389999
"845","2010-05-11",17.959999
"846","2010-05-12",18.73
"847","2010-05-13",18.129999
"848","2010-05-14",17.16
"849","2010-05-17",16.68
"850","2010-05-18",16.559999
"851","2010-05-19",16.27
"852","2010-05-20",15.89
"853","2010-05-21",15.73
"854","2010-05-24",14.92
"855","2010-05-25",14.73
"856","2010-05-26",14.52
"857","2010-05-27",17.459999
"858","2010-05-28",17.18
"859","2010-06-01",16.709999
"860","2010-06-02",17.469999
"861","2010-06-03",17.370001
"862","2010-06-04",16
"863","2010-06-07",16.42
"864","2010-06-08",16.450001
"865","2010-06-09",16.57
"866","2010-06-10",16.969999
"867","2010-06-11",17.440001
"868","2010-06-14",16.48
"869","2010-06-15",17.08
"870","2010-06-16",16.370001
"871","2010-06-17",16.43
"872","2010-06-18",16.129999
"873","2010-06-21",16.040001
"874","2010-06-22",15.8
"875","2010-06-23",15.67
"876","2010-06-24",15.04
"877","2010-06-25",15.71
"878","2010-06-28",15.63
"879","2010-06-29",14.91
"880","2010-06-30",14.86
"881","2010-07-01",15.17
"882","2010-07-02",15.13
"883","2010-07-06",15.23
"884","2010-07-07",15.01
"885","2010-07-08",15.41
"886","2010-07-09",15.4
"887","2010-07-12",15.33
"888","2010-07-13",15.73
"889","2010-07-14",15.96
"890","2010-07-15",15.37
"891","2010-07-16",14.8
"892","2010-07-19",15.46
"893","2010-07-20",16.27
"894","2010-07-21",16.209999
"895","2010-07-22",16.780001
"896","2010-07-23",17.290001
"897","2010-07-26",17.34
"898","2010-07-27",16.790001
"899","2010-07-28",16.950001
"900","2010-07-29",17.120001
"901","2010-07-30",16.879999
"902","2010-08-02",17
"903","2010-08-03",17.08
"904","2010-08-04",17.25
"905","2010-08-05",17.65
"906","2010-08-06",17.75
"907","2010-08-09",17.610001
"908","2010-08-10",17.74
"909","2010-08-11",17.42
"910","2010-08-12",17.25
"911","2010-08-13",17.42
"912","2010-08-16",17.440001
"913","2010-08-17",18.01
"914","2010-08-18",17.639999
"915","2010-08-19",17.42
"916","2010-08-20",17.540001
"917","2010-08-23",16.639999
"918","2010-08-24",16.110001
"919","2010-08-25",15.99
"920","2010-08-26",15.54
"921","2010-08-27",15.99
"922","2010-08-30",15.74
"923","2010-08-31",15.63
"924","2010-09-01",16.27
"925","2010-09-02",16.35
"926","2010-09-03",16.59
"927","2010-09-07",16.5
"928","2010-09-08",17.02
"929","2010-09-09",17.08
"930","2010-09-10",17.459999
"931","2010-09-13",17.809999
"932","2010-09-14",18.540001
"933","2010-09-15",18.5
"934","2010-09-16",18.200001
"935","2010-09-17",18.1
"936","2010-09-20",18.530001
"937","2010-09-21",18.059999
"938","2010-09-22",18.07
"939","2010-09-23",18.08
"940","2010-09-24",18.34
"941","2010-09-27",18.030001
"942","2010-09-28",18.379999
"943","2010-09-29",18.15
"944","2010-09-30",18
"945","2010-10-01",18.23
"946","2010-10-04",18.389999
"947","2010-10-05",18.709999
"948","2010-10-06",18.82
"949","2010-10-07",18.92
"950","2010-10-08",18.889999
"951","2010-10-11",18.83
"952","2010-10-12",18.959999
"953","2010-10-13",19.030001
"954","2010-10-14",18.93
"955","2010-10-15",18.049999
"956","2010-10-18",18
"957","2010-10-19",17.74
"958","2010-10-20",18.08
"959","2010-10-21",18.24
"960","2010-10-22",18.309999
"961","2010-10-25",18.530001
"962","2010-10-26",18.450001
"963","2010-10-27",18.450001
"964","2010-10-28",18.5
"965","2010-10-29",18.4
"966","2010-11-01",18.620001
"967","2010-11-02",18.940001
"968","2010-11-03",18.860001
"969","2010-11-04",19.559999
"970","2010-11-05",19.77
