"","date","FNLC"
"79","2007-04-26",16.35
"80","2007-04-27",16.17
"81","2007-04-30",16.139999
"82","2007-05-01",16.360001
"83","2007-05-02",16.17
"84","2007-05-03",16.27
"85","2007-05-04",16.309999
"86","2007-05-07",16.18
"87","2007-05-08",16.34
"88","2007-05-09",16.18
"89","2007-05-10",16.25
"90","2007-05-11",16.1
"91","2007-05-14",16.23
"92","2007-05-15",16.25
"93","2007-05-16",16.219999
"94","2007-05-17",16.219999
"95","2007-05-18",16.15
"96","2007-05-21",16.32
"97","2007-05-22",16.299999
"98","2007-05-23",15.97
"99","2007-05-24",16
"100","2007-05-25",16
"101","2007-05-29",16.129999
"102","2007-05-30",15.97
"103","2007-05-31",15.93
"104","2007-06-01",15.99
"105","2007-06-04",16
"106","2007-06-05",16.16
"107","2007-06-06",15.97
"108","2007-06-07",16
"109","2007-06-08",15.65
"110","2007-06-11",15.99
"111","2007-06-12",16.08
"112","2007-06-13",16.27
"113","2007-06-14",15.85
"114","2007-06-15",15.92
"115","2007-06-18",16.049999
"116","2007-06-19",15.95
"117","2007-06-20",16.049999
"118","2007-06-21",16.370001
"119","2007-06-22",16.200001
"120","2007-06-25",16.290001
"121","2007-06-26",16.27
"122","2007-06-27",16.25
"123","2007-06-28",16.5
"124","2007-06-29",17
"125","2007-07-02",17.5
"126","2007-07-03",16.67
"127","2007-07-05",16.66
"128","2007-07-06",16.879999
"129","2007-07-09",16.889999
"130","2007-07-10",16.35
"131","2007-07-11",16.5
"132","2007-07-12",16.5
"133","2007-07-13",16.5
"134","2007-07-16",16.52
"135","2007-07-17",16.52
"136","2007-07-18",16.34
"137","2007-07-19",16.299999
"138","2007-07-20",16.469999
"139","2007-07-23",16.6
"140","2007-07-24",16.15
"141","2007-07-25",15.94
"142","2007-07-26",16
"143","2007-07-27",16
"144","2007-07-30",15.85
"145","2007-07-31",16
"146","2007-08-01",15.85
"147","2007-08-02",15.55
"148","2007-08-03",15.74
"149","2007-08-06",15.65
"150","2007-08-07",15.6
"151","2007-08-08",15.45
"152","2007-08-09",14.67
"153","2007-08-10",15
"154","2007-08-13",15.74
"155","2007-08-14",15.3
"156","2007-08-15",15.4
"157","2007-08-16",14.75
"158","2007-08-17",15.19
"159","2007-08-20",15.66
"160","2007-08-21",15.26
"161","2007-08-22",15.57
"162","2007-08-23",15.23
"163","2007-08-24",15.48
"164","2007-08-27",15.32
"165","2007-08-28",15.25
"166","2007-08-29",15.27
"167","2007-08-30",15.23
"168","2007-08-31",15.25
"169","2007-09-04",16
"170","2007-09-05",15.34
"171","2007-09-06",15.24
"172","2007-09-07",15.31
"173","2007-09-10",14.9
"174","2007-09-11",14.53
"175","2007-09-12",15.22
"176","2007-09-13",14.89
"177","2007-09-14",15
"178","2007-09-17",14.89
"179","2007-09-18",14.6
"180","2007-09-19",15.04
"181","2007-09-20",15.01
"182","2007-09-21",15
"183","2007-09-24",15.33
"184","2007-09-25",15.05
"185","2007-09-26",15.16
"186","2007-09-27",15.01
"187","2007-09-28",15.08
"188","2007-10-01",15.15
"189","2007-10-02",15.19
"190","2007-10-03",15.27
"191","2007-10-04",15.35
"192","2007-10-05",15.5
"193","2007-10-08",15.35
"194","2007-10-09",15.2
"195","2007-10-10",15.2
"196","2007-10-11",15.05
"197","2007-10-12",15.36
"198","2007-10-15",15.32
"199","2007-10-16",15.72
"200","2007-10-17",15.75
"201","2007-10-18",15.56
"202","2007-10-19",15.16
"203","2007-10-22",15
"204","2007-10-23",15.12
"205","2007-10-24",15.12
"206","2007-10-25",15.45
"207","2007-10-26",15.5
"208","2007-10-29",15.16
"209","2007-10-30",15.34
"210","2007-10-31",15.26
"211","2007-11-01",15.26
"212","2007-11-02",15.37
"213","2007-11-05",15.22
"214","2007-11-06",15.17
"215","2007-11-07",15.25
"216","2007-11-08",15.24
"217","2007-11-09",15
"218","2007-11-12",15.18
"219","2007-11-13",14.85
"220","2007-11-14",15.23
"221","2007-11-15",15
"222","2007-11-16",15.05
"223","2007-11-19",14.79
"224","2007-11-20",14.56
"225","2007-11-21",15
"226","2007-11-23",14.55
"227","2007-11-26",14.99
"228","2007-11-27",14.47
"229","2007-11-28",14.88
"230","2007-11-29",14.85
"231","2007-11-30",14.85
"232","2007-12-03",14.55
"233","2007-12-04",14.5
"234","2007-12-05",14.45
"235","2007-12-06",14.69
"236","2007-12-07",14.68
"237","2007-12-10",14.77
"238","2007-12-11",14.65
"239","2007-12-12",14.52
"240","2007-12-13",14.52
"241","2007-12-14",14.38
"242","2007-12-17",14.59
"243","2007-12-18",14.59
"244","2007-12-19",14.59
"245","2007-12-20",14.74
"246","2007-12-21",14.3
"247","2007-12-24",14.31
"248","2007-12-26",14.4
"249","2007-12-27",14.3
"250","2007-12-28",14.54
"251","2007-12-31",14.64
"252","2008-01-02",15.01
"253","2008-01-03",14.63
"254","2008-01-04",14.58
"255","2008-01-07",14.75
"256","2008-01-08",14.43
"257","2008-01-09",14.16
"258","2008-01-10",14.48
"259","2008-01-11",14.56
"260","2008-01-14",14.58
"261","2008-01-15",14.75
"262","2008-01-16",14.5
"263","2008-01-17",14.25
"264","2008-01-18",14.69
"265","2008-01-22",14.58
"266","2008-01-23",14.55
"267","2008-01-24",14.45
"268","2008-01-25",14.5
"269","2008-01-28",14.64
"270","2008-01-29",14.53
"271","2008-01-30",14.64
"272","2008-01-31",14.79
"273","2008-02-01",14.78
"274","2008-02-04",14.65
"275","2008-02-05",14.55
"276","2008-02-06",14.49
"277","2008-02-07",14.49
"278","2008-02-08",14.65
"279","2008-02-11",14.65
"280","2008-02-12",14.7
"281","2008-02-13",14.67
"282","2008-02-14",14.6
"283","2008-02-15",14.65
"284","2008-02-19",14.67
"285","2008-02-20",14.57
"286","2008-02-21",14.5
"287","2008-02-22",14.9
"288","2008-02-25",14.8
"289","2008-02-26",14.68
"290","2008-02-27",14.68
"291","2008-02-28",14.71
"292","2008-02-29",14.5
"293","2008-03-03",14.79
"294","2008-03-04",14.81
"295","2008-03-05",14.81
"296","2008-03-06",14.69
"297","2008-03-07",14.6
"298","2008-03-10",14.64
"299","2008-03-11",14.7
"300","2008-03-12",14.6
"301","2008-03-13",14.65
"302","2008-03-14",14.6
"303","2008-03-17",14.83
"304","2008-03-18",14.72
"305","2008-03-19",14.72
"306","2008-03-20",15.06
"307","2008-03-24",14.81
"308","2008-03-25",15
"309","2008-03-26",15.06
"310","2008-03-27",15.16
"311","2008-03-28",15.16
"312","2008-03-31",15.15
"313","2008-04-01",15.59
"314","2008-04-02",15.41
"315","2008-04-03",15.45
"316","2008-04-04",15.45
"317","2008-04-07",15.5
"318","2008-04-08",15.42
"319","2008-04-09",15.75
"320","2008-04-10",15.8
"321","2008-04-11",15.45
"322","2008-04-14",15.4
"323","2008-04-15",15.9
"324","2008-04-16",15.87
"325","2008-04-17",15.87
"326","2008-04-18",16
"327","2008-04-21",15.72
"328","2008-04-22",15.8
"329","2008-04-23",16.139999
"330","2008-04-24",16.309999
"331","2008-04-25",16.75
"332","2008-04-28",16.77
"333","2008-04-29",16.969999
"334","2008-04-30",16.870001
"335","2008-05-01",17.07
"336","2008-05-02",17.049999
"337","2008-05-05",16.98
"338","2008-05-06",17.25
"339","2008-05-07",17.25
"340","2008-05-08",16.709999
"341","2008-05-09",16.879999
"342","2008-05-12",17.129999
"343","2008-05-13",17.08
"344","2008-05-14",16.719999
"345","2008-05-15",17.17
"346","2008-05-16",17.200001
"347","2008-05-19",16.93
"348","2008-05-20",16.93
"349","2008-05-21",17.07
"350","2008-05-22",17.049999
"351","2008-05-23",17.15
"352","2008-05-27",17.200001
"353","2008-05-28",17.23
"354","2008-05-29",17.25
"355","2008-05-30",17.879999
"356","2008-06-02",17.469999
"357","2008-06-03",17.25
"358","2008-06-04",17.75
"359","2008-06-05",17.719999
"360","2008-06-06",17.1
"361","2008-06-09",17.18
"362","2008-06-10",17.18
"363","2008-06-11",17.25
"364","2008-06-12",17.02
"365","2008-06-13",17
"366","2008-06-16",17
"367","2008-06-17",16.59
"368","2008-06-18",16.129999
"369","2008-06-19",16.33
"370","2008-06-20",15.91
"371","2008-06-23",15.35
"372","2008-06-24",15.89
"373","2008-06-25",15.8
"374","2008-06-26",15.35
"375","2008-06-27",14.29
"376","2008-06-30",13.65
"377","2008-07-01",13.36
"378","2008-07-02",13.19
"379","2008-07-03",13.68
"380","2008-07-07",13.02
"381","2008-07-08",14.2
"382","2008-07-09",14.4
"383","2008-07-10",14.65
"384","2008-07-11",14.17
"385","2008-07-14",14.29
"386","2008-07-15",15.14
"387","2008-07-16",15.9
"388","2008-07-17",16.24
"389","2008-07-18",16.15
"390","2008-07-21",16.4
"391","2008-07-22",17.879999
"392","2008-07-23",18.700001
"393","2008-07-24",18.77
"394","2008-07-25",18.99
"395","2008-07-28",17.889999
"396","2008-07-29",17.92
"397","2008-07-30",18.16
"398","2008-07-31",18.33
"399","2008-08-01",18.67
"400","2008-08-04",17.219999
"401","2008-08-05",18.91
"402","2008-08-06",18.16
"403","2008-08-07",17.42
"404","2008-08-08",18.129999
"405","2008-08-11",15.47
"406","2008-08-12",17.190001
"407","2008-08-13",18.93
"408","2008-08-14",18.25
"409","2008-08-15",18.08
"410","2008-08-18",18.25
"411","2008-08-19",18.200001
"412","2008-08-20",17.860001
"413","2008-08-21",17.860001
"414","2008-08-22",18.540001
"415","2008-08-25",17.120001
"416","2008-08-26",17.459999
"417","2008-08-27",17.360001
"418","2008-08-28",18.42
"419","2008-08-29",18.17
"420","2008-09-02",18.26
"421","2008-09-03",17.99
"422","2008-09-04",16.93
"423","2008-09-05",17.1
"424","2008-09-08",18.049999
"425","2008-09-09",17.540001
"426","2008-09-10",18.370001
"427","2008-09-11",17.77
"428","2008-09-12",16.940001
"429","2008-09-15",16.93
"430","2008-09-16",18.18
"431","2008-09-17",16.91
"432","2008-09-18",19.049999
"433","2008-09-19",21
"434","2008-09-22",20
"435","2008-09-23",20.469999
"436","2008-09-24",19.67
"437","2008-09-25",20.9
"438","2008-09-26",21.83
"439","2008-09-29",19.549999
"440","2008-09-30",19.6
"441","2008-10-01",21.52
"442","2008-10-02",21.780001
"443","2008-10-03",21.49
"444","2008-10-06",21.75
"445","2008-10-07",20.27
"446","2008-10-08",17.42
"447","2008-10-09",16.209999
"448","2008-10-10",21.780001
"449","2008-10-13",21.450001
"450","2008-10-14",19.02
"451","2008-10-15",18.01
"452","2008-10-16",18.030001
"453","2008-10-17",17.85
"454","2008-10-20",18.25
"455","2008-10-21",17.629999
"456","2008-10-22",16.91
"457","2008-10-23",17.67
"458","2008-10-24",16.700001
"459","2008-10-27",16
"460","2008-10-28",16.9
"461","2008-10-29",17.26
"462","2008-10-30",17.51
"463","2008-10-31",18
"464","2008-11-03",17.99
"465","2008-11-04",17.5
"466","2008-11-05",16.559999
"467","2008-11-06",15.88
"468","2008-11-07",16.6
"469","2008-11-10",16.33
"470","2008-11-11",17.67
"471","2008-11-12",16.98
"472","2008-11-13",18.379999
"473","2008-11-14",16.700001
"474","2008-11-17",15.99
"475","2008-11-18",15.86
"476","2008-11-19",14.1
"477","2008-11-20",13.02
"478","2008-11-21",14.18
"479","2008-11-24",16.799999
"480","2008-11-25",16.690001
"481","2008-11-26",19.75
"482","2008-11-28",19.040001
"483","2008-12-01",15.75
"484","2008-12-02",17.540001
"485","2008-12-03",18.620001
"486","2008-12-04",17.280001
"487","2008-12-05",19.040001
"488","2008-12-08",20
"489","2008-12-09",18.18
"490","2008-12-10",17.709999
"491","2008-12-11",16
"492","2008-12-12",16.799999
"493","2008-12-15",16.719999
"494","2008-12-16",19.059999
"495","2008-12-17",19.139999
"496","2008-12-18",18.15
"497","2008-12-19",19.940001
"498","2008-12-22",18.73
"499","2008-12-23",18.360001
"500","2008-12-24",18.41
"501","2008-12-26",18.49
"502","2008-12-29",17.209999
"503","2008-12-30",18.09
"504","2008-12-31",19.889999
"505","2009-01-02",18.91
"506","2009-01-05",19.09
"507","2009-01-06",19
"508","2009-01-07",18.35
"509","2009-01-08",19.09
"510","2009-01-09",18.09
"511","2009-01-12",17.59
"512","2009-01-13",17.389999
"513","2009-01-14",16.27
"514","2009-01-15",17.129999
"515","2009-01-16",17.74
"516","2009-01-20",15.69
"517","2009-01-21",16.559999
"518","2009-01-22",15.6
"519","2009-01-23",15.7
"520","2009-01-26",16.98
"521","2009-01-27",16.93
"522","2009-01-28",17.35
"523","2009-01-29",16.030001
"524","2009-01-30",15.93
"525","2009-02-02",17.25
"526","2009-02-03",17.209999
"527","2009-02-04",16.6
"528","2009-02-05",17.17
"529","2009-02-06",17.9
"530","2009-02-09",17.280001
"531","2009-02-10",16.09
"532","2009-02-11",15.61
"533","2009-02-12",15.67
"534","2009-02-13",15.95
"535","2009-02-17",15.57
"536","2009-02-18",15.16
"537","2009-02-19",14.46
"538","2009-02-20",14.57
"539","2009-02-23",13.89
"540","2009-02-24",14.73
"541","2009-02-25",13.81
"542","2009-02-26",11.97
"543","2009-02-27",11.65
"544","2009-03-02",11
"545","2009-03-03",11
"546","2009-03-04",11.3
"547","2009-03-05",10.93
"548","2009-03-06",11.24
"549","2009-03-09",10.9
"550","2009-03-10",13.65
"551","2009-03-11",12.81
"552","2009-03-12",15.61
"553","2009-03-13",15.98
"554","2009-03-16",16.209999
"555","2009-03-17",16.58
"556","2009-03-18",17.719999
"557","2009-03-19",16.01
"558","2009-03-20",13.5
"559","2009-03-23",17.01
"560","2009-03-24",15.95
"561","2009-03-25",17.59
"562","2009-03-26",16.450001
"563","2009-03-27",14.8
"564","2009-03-30",14.62
"565","2009-03-31",15.86
"566","2009-04-01",17.190001
"567","2009-04-02",17.5
"568","2009-04-03",16.75
"569","2009-04-06",15.28
"570","2009-04-07",15.37
"571","2009-04-08",15.9
"572","2009-04-09",16.459999
"573","2009-04-13",16.799999
"574","2009-04-14",16.42
"575","2009-04-15",17.33
"576","2009-04-16",17.950001
"577","2009-04-17",17.790001
"578","2009-04-20",16.41
"579","2009-04-21",17.5
"580","2009-04-22",17.290001
"581","2009-04-23",16.1
"582","2009-04-24",17.48
"583","2009-04-27",16.629999
"584","2009-04-28",16.43
"585","2009-04-29",17.52
"586","2009-04-30",17.450001
"587","2009-05-01",16.35
"588","2009-05-04",16.77
"589","2009-05-05",15.73
"590","2009-05-06",15.84
"591","2009-05-07",15.19
"592","2009-05-08",16.709999
"593","2009-05-11",16.799999
"594","2009-05-12",15.71
"595","2009-05-13",15.32
"596","2009-05-14",16.26
"597","2009-05-15",16.379999
"598","2009-05-18",17.68
"599","2009-05-19",16.84
"600","2009-05-20",16.809999
"601","2009-05-21",15.97
"602","2009-05-22",15.45
"603","2009-05-26",16.83
"604","2009-05-27",15.99
"605","2009-05-28",16.25
"606","2009-05-29",16.92
"607","2009-06-01",17.48
"608","2009-06-02",17.98
"609","2009-06-03",18
"610","2009-06-04",17.48
"611","2009-06-05",18
"612","2009-06-08",17.809999
"613","2009-06-09",17.719999
"614","2009-06-10",16.27
"615","2009-06-11",17.16
"616","2009-06-12",17.040001
"617","2009-06-15",16.219999
"618","2009-06-16",16.059999
"619","2009-06-17",16.629999
"620","2009-06-18",17.5
"621","2009-06-19",17.18
"622","2009-06-22",16.459999
"623","2009-06-23",16.110001
"624","2009-06-24",16.110001
"625","2009-06-25",18.299999
"626","2009-06-26",21.780001
"627","2009-06-29",19.389999
"628","2009-06-30",19.469999
"629","2009-07-01",20
"630","2009-07-02",18.91
"631","2009-07-06",18.959999
"632","2009-07-07",18.889999
"633","2009-07-08",17.860001
"634","2009-07-09",17.799999
"635","2009-07-10",18.84
"636","2009-07-13",19.02
"637","2009-07-14",19.01
"638","2009-07-15",19.049999
"639","2009-07-16",18.93
"640","2009-07-17",18.690001
"641","2009-07-20",19.01
"642","2009-07-21",18.790001
"643","2009-07-22",19.450001
"644","2009-07-23",19.26
"645","2009-07-24",19.25
"646","2009-07-27",19.25
"647","2009-07-28",19.32
"648","2009-07-29",19.190001
"649","2009-07-30",19.309999
"650","2009-07-31",19.57
"651","2009-08-03",19.620001
"652","2009-08-04",19.959999
"653","2009-08-05",19.9
"654","2009-08-06",19.120001
"655","2009-08-07",19.48
"656","2009-08-10",19.65
"657","2009-08-11",19.540001
"658","2009-08-12",19.959999
"659","2009-08-13",20
"660","2009-08-14",19.879999
"661","2009-08-17",19.870001
"662","2009-08-18",19.969999
"663","2009-08-19",19.98
"664","2009-08-20",19.879999
"665","2009-08-21",20
"666","2009-08-24",19.940001
"667","2009-08-25",19.76
"668","2009-08-26",19.74
"669","2009-08-27",19.709999
"670","2009-08-28",19.09
"671","2009-08-31",18.639999
"672","2009-09-01",17.5
"673","2009-09-02",18.35
"674","2009-09-03",18.41
"675","2009-09-04",18.799999
"676","2009-09-08",19.120001
"677","2009-09-09",19.16
"678","2009-09-10",18.67
"679","2009-09-11",18.49
"680","2009-09-14",18.690001
"681","2009-09-15",18.74
"682","2009-09-16",19.459999
"683","2009-09-17",19.709999
"684","2009-09-18",20
"685","2009-09-21",19.360001
"686","2009-09-22",19.85
"687","2009-09-23",19.379999
"688","2009-09-24",18.68
"689","2009-09-25",18.110001
"690","2009-09-28",19.530001
"691","2009-09-29",19.299999
"692","2009-09-30",18.6
"693","2009-10-01",18.280001
"694","2009-10-02",18
"695","2009-10-05",18.049999
"696","2009-10-06",18.32
"697","2009-10-07",18.26
"698","2009-10-08",17.959999
"699","2009-10-09",18.43
"700","2009-10-12",17.91
"701","2009-10-13",17.549999
"702","2009-10-14",18.33
"703","2009-10-15",18.379999
"704","2009-10-16",18.16
"705","2009-10-19",18.299999
"706","2009-10-20",17.99
"707","2009-10-21",17.32
"708","2009-10-22",17.370001
"709","2009-10-23",16.700001
"710","2009-10-26",16.52
"711","2009-10-27",16.690001
"712","2009-10-28",16.5
"713","2009-10-29",16.32
"714","2009-10-30",15.61
"715","2009-11-02",15.85
"716","2009-11-03",15.62
"717","2009-11-04",15.01
"718","2009-11-05",15.4
"719","2009-11-06",15.38
"720","2009-11-09",15.75
"721","2009-11-10",15.76
"722","2009-11-11",15.53
"723","2009-11-12",15.02
"724","2009-11-13",15.1
"725","2009-11-16",16.370001
"726","2009-11-17",16.49
"727","2009-11-18",16.18
"728","2009-11-19",15.61
"729","2009-11-20",15.69
"730","2009-11-23",16.5
"731","2009-11-24",16.49
"732","2009-11-25",16.16
"733","2009-11-27",15.49
"734","2009-11-30",15.03
"735","2009-12-01",15.22
"736","2009-12-02",15.92
"737","2009-12-03",15.48
"738","2009-12-04",16.26
"739","2009-12-07",16.6
"740","2009-12-08",16.27
"741","2009-12-09",15.88
"742","2009-12-10",15.81
"743","2009-12-11",15.36
"744","2009-12-14",15.99
"745","2009-12-15",15.42
"746","2009-12-16",15.4
"747","2009-12-17",15.35
"748","2009-12-18",15.73
"749","2009-12-21",15.74
"750","2009-12-22",15.64
"751","2009-12-23",15.45
"752","2009-12-24",15.49
"753","2009-12-28",15.72
"754","2009-12-29",15.68
"755","2009-12-30",15.47
"756","2009-12-31",15.42
"757","2010-01-04",15.59
"758","2010-01-05",14.95
"759","2010-01-06",15
"760","2010-01-07",15.22
"761","2010-01-08",15.2
"762","2010-01-11",15.09
"763","2010-01-12",14.95
"764","2010-01-13",15.36
"765","2010-01-14",15.1
"766","2010-01-15",15.07
"767","2010-01-19",15.35
"768","2010-01-20",14.82
"769","2010-01-21",13.73
"770","2010-01-22",14.32
"771","2010-01-25",14.22
"772","2010-01-26",14.13
"773","2010-01-27",14.04
"774","2010-01-28",13.95
"775","2010-01-29",14.07
"776","2010-02-01",14.16
"777","2010-02-02",13.9
"778","2010-02-03",13.91
"779","2010-02-04",13.39
"780","2010-02-05",13.77
"781","2010-02-08",13.39
"782","2010-02-09",13.67
"783","2010-02-10",13.82
"784","2010-02-11",14.19
"785","2010-02-12",14.09
"786","2010-02-16",13.98
"787","2010-02-17",13.85
"788","2010-02-18",13.99
"789","2010-02-19",13.84
"790","2010-02-22",14.18
"791","2010-02-23",14.04
"792","2010-02-24",14.22
"793","2010-02-25",14.11
"794","2010-02-26",14.17
"795","2010-03-01",14.44
"796","2010-03-02",14.25
"797","2010-03-03",14.23
"798","2010-03-04",14.35
"799","2010-03-05",14.76
"800","2010-03-08",14.6
"801","2010-03-09",14.7
"802","2010-03-10",14.78
"803","2010-03-11",14.83
"804","2010-03-12",14.52
"805","2010-03-15",14.84
"806","2010-03-16",14.9
"807","2010-03-17",14.95
"808","2010-03-18",14.96
"809","2010-03-19",15.78
"810","2010-03-22",15.99
"811","2010-03-23",15.8
"812","2010-03-24",15.56
"813","2010-03-25",15.75
"814","2010-03-26",15.44
"815","2010-03-29",15.83
"816","2010-03-30",16.26
"817","2010-03-31",15.94
"818","2010-04-01",16.040001
"819","2010-04-05",16.02
"820","2010-04-06",15.85
"821","2010-04-07",15.78
"822","2010-04-08",15.59
"823","2010-04-09",15.74
"824","2010-04-12",15.24
"825","2010-04-13",15.58
"826","2010-04-14",15.6
"827","2010-04-15",16.08
"828","2010-04-16",15.95
"829","2010-04-19",15.77
"830","2010-04-20",16.18
"831","2010-04-21",16.1
"832","2010-04-22",16.16
"833","2010-04-23",16.049999
"834","2010-04-26",16.07
"835","2010-04-27",15.73
"836","2010-04-28",15.62
"837","2010-04-29",15.89
"838","2010-04-30",15.89
"839","2010-05-03",15.97
"840","2010-05-04",15.31
"841","2010-05-05",14.72
"842","2010-05-06",14.15
"843","2010-05-07",13.87
"844","2010-05-10",15.04
"845","2010-05-11",15.98
"846","2010-05-12",16.360001
"847","2010-05-13",16.030001
"848","2010-05-14",16.08
"849","2010-05-17",15.96
"850","2010-05-18",15.42
"851","2010-05-19",15.06
"852","2010-05-20",14.18
"853","2010-05-21",14.5
"854","2010-05-24",14.33
"855","2010-05-25",14.44
"856","2010-05-26",14.3
"857","2010-05-27",14.75
"858","2010-05-28",14.72
"859","2010-06-01",14.28
"860","2010-06-02",14.78
"861","2010-06-03",15.11
"862","2010-06-04",13.85
"863","2010-06-07",13.96
"864","2010-06-08",14.07
"865","2010-06-09",14.07
"866","2010-06-10",14.22
"867","2010-06-11",14.21
"868","2010-06-14",13.99
"869","2010-06-15",14.55
"870","2010-06-16",14.53
"871","2010-06-17",14.8
"872","2010-06-18",15.24
"873","2010-06-21",15.05
"874","2010-06-22",14.62
"875","2010-06-23",15.01
"876","2010-06-24",14.53
"877","2010-06-25",13.14
"878","2010-06-28",13.41
"879","2010-06-29",13.24
"880","2010-06-30",13.13
"881","2010-07-01",12.77
"882","2010-07-02",12.64
"883","2010-07-06",12.39
"884","2010-07-07",12.67
"885","2010-07-08",12.73
"886","2010-07-09",13.24
"887","2010-07-12",12.85
"888","2010-07-13",13.48
"889","2010-07-14",13.39
"890","2010-07-15",13.27
"891","2010-07-16",12.35
"892","2010-07-19",12.55
"893","2010-07-20",12.96
"894","2010-07-21",12.37
"895","2010-07-22",13.5
"896","2010-07-23",14.18
"897","2010-07-26",13.97
"898","2010-07-27",13.86
"899","2010-07-28",13.88
"900","2010-07-29",14.03
"901","2010-07-30",14
"902","2010-08-02",14.08
"903","2010-08-03",13.9
"904","2010-08-04",14.21
"905","2010-08-05",13.98
"906","2010-08-06",14.02
"907","2010-08-09",14.47
"908","2010-08-10",14.25
"909","2010-08-11",13.38
"910","2010-08-12",13.48
"911","2010-08-13",13.11
"912","2010-08-16",13.38
"913","2010-08-17",13.55
"914","2010-08-18",13.34
"915","2010-08-19",13
"916","2010-08-20",12.87
"917","2010-08-23",12.86
"918","2010-08-24",12.84
"919","2010-08-25",12.98
"920","2010-08-26",12.82
"921","2010-08-27",13.12
"922","2010-08-30",13.16
"923","2010-08-31",13.2
"924","2010-09-01",13.22
"925","2010-09-02",13.42
"926","2010-09-03",13.61
"927","2010-09-07",13.06
"928","2010-09-08",13.32
"929","2010-09-09",13.18
"930","2010-09-10",13.19
"931","2010-09-13",13.35
"932","2010-09-14",13.29
"933","2010-09-15",13.34
"934","2010-09-16",13.15
"935","2010-09-17",13.34
"936","2010-09-20",13.46
"937","2010-09-21",13.27
"938","2010-09-22",13.21
"939","2010-09-23",13
"940","2010-09-24",13.62
"941","2010-09-27",13.66
"942","2010-09-28",13.89
"943","2010-09-29",13.89
"944","2010-09-30",13.83
"945","2010-10-01",13.93
"946","2010-10-04",13.62
"947","2010-10-05",13.7
"948","2010-10-06",13.59
"949","2010-10-07",13.59
"950","2010-10-08",13.71
"951","2010-10-11",13.66
"952","2010-10-12",13.69
"953","2010-10-13",13.88
"954","2010-10-14",13.93
"955","2010-10-15",14.17
"956","2010-10-18",14.08
"957","2010-10-19",13.6
"958","2010-10-20",14.06
"959","2010-10-21",13.9
"960","2010-10-22",14.13
"961","2010-10-25",13.94
"962","2010-10-26",14.07
"963","2010-10-27",13.68
"964","2010-10-28",13.6
"965","2010-10-29",13.88
"966","2010-11-01",13.53
"967","2010-11-02",13.93
"968","2010-11-03",14.02
"969","2010-11-04",14.76
"970","2010-11-05",14.8
"971","2010-11-08",14.65
"972","2010-11-09",14.59
"973","2010-11-10",14.56
"974","2010-11-11",14.55
"975","2010-11-12",14.35
"976","2010-11-15",14.53
"977","2010-11-16",14.44
"978","2010-11-17",14.58
"979","2010-11-18",14.43
"980","2010-11-19",14.5
"981","2010-11-22",14.18
"982","2010-11-23",13.81
"983","2010-11-24",14.2
"984","2010-11-26",14.08
"985","2010-11-29",14.23
"986","2010-11-30",13.99
"987","2010-12-01",14.4
"988","2010-12-02",14.4
"989","2010-12-03",14.4
"990","2010-12-06",14.63
