"","date","EMN"
"1","2007-01-03",30.025
"2","2007-01-04",29.879999
"3","2007-01-05",29.77
"4","2007-01-08",29.83
"5","2007-01-09",29.834999
"6","2007-01-10",29.945
"7","2007-01-11",30.450001
"8","2007-01-12",30.775
"9","2007-01-16",30.875
"10","2007-01-17",31.045
"11","2007-01-18",31.01
"12","2007-01-19",31.32
"13","2007-01-22",31.215
"14","2007-01-23",31.405001
"15","2007-01-24",31.385
"16","2007-01-25",30.965
"17","2007-01-26",29.625
"18","2007-01-29",29.135
"19","2007-01-30",28.99
"20","2007-01-31",29.280001
"21","2007-02-01",29.705
"22","2007-02-02",29.424999
"23","2007-02-05",29.23
"24","2007-02-06",29.360001
"25","2007-02-07",29.355
"26","2007-02-08",29.139999
"27","2007-02-09",29.299999
"28","2007-02-12",29.27
"29","2007-02-13",29.705
"30","2007-02-14",29.875
"31","2007-02-15",29.85
"32","2007-02-16",29.764999
"33","2007-02-20",29.870001
"34","2007-02-21",30.32
"35","2007-02-22",30.344999
"36","2007-02-23",30.309999
"37","2007-02-26",30.315001
"38","2007-02-27",29.445
"39","2007-02-28",29.535
"40","2007-03-01",29.559999
"41","2007-03-02",29.27
"42","2007-03-05",28.950001
"43","2007-03-06",29.385
"44","2007-03-07",29.405001
"45","2007-03-08",30.059999
"46","2007-03-09",30.24
"47","2007-03-12",30.545
"48","2007-03-13",29.825001
"49","2007-03-14",29.9
"50","2007-03-15",30.35
"51","2007-03-16",30.18
"52","2007-03-19",30.705
"53","2007-03-20",31.030001
"54","2007-03-21",31.455
"55","2007-03-22",31.725
"56","2007-03-23",32.044998
"57","2007-03-26",32.330002
"58","2007-03-27",32.02
"59","2007-03-28",31.709999
"60","2007-03-29",31.415001
"61","2007-03-30",31.665001
"62","2007-04-02",31.93
"63","2007-04-03",32.34
"64","2007-04-04",32.435001
"65","2007-04-05",32.380001
"66","2007-04-09",32.5
"67","2007-04-10",32.139999
"68","2007-04-11",32.305
"69","2007-04-12",32.639999
"70","2007-04-13",32.485001
"71","2007-04-16",32.935001
"72","2007-04-17",32.939999
"73","2007-04-18",32.705002
"74","2007-04-19",32.720001
"75","2007-04-20",33.060001
"76","2007-04-23",32.799999
"77","2007-04-24",32.924999
"78","2007-04-25",33.895
"79","2007-04-26",33.330002
"80","2007-04-27",34.709999
"81","2007-04-30",33.849998
"82","2007-05-01",33.25
"83","2007-05-02",33.584999
"84","2007-05-03",33.355
"85","2007-05-04",33.095001
"86","2007-05-07",33.200001
"87","2007-05-08",33.154999
"88","2007-05-09",33.150002
"89","2007-05-10",32.32
"90","2007-05-11",32.950001
"91","2007-05-14",32.650002
"92","2007-05-15",33.154999
"93","2007-05-16",33.119999
"94","2007-05-17",33.049999
"95","2007-05-18",33.150002
"96","2007-05-21",33.23
"97","2007-05-22",33.145
"98","2007-05-23",33.099998
"99","2007-05-24",32.505001
"100","2007-05-25",33.044998
"101","2007-05-29",33.25
"102","2007-05-30",33.48
"103","2007-05-31",33.080002
"104","2007-06-01",33.169998
"105","2007-06-04",33.125
"106","2007-06-05",32.895
"107","2007-06-06",32.450001
"108","2007-06-07",31.655001
"109","2007-06-08",31.945
"110","2007-06-11",31.83
"111","2007-06-12",31.764999
"112","2007-06-13",32.235001
"113","2007-06-14",32.314999
"114","2007-06-15",32.325001
"115","2007-06-18",32.66
"116","2007-06-19",32.799999
"117","2007-06-20",32.639999
"118","2007-06-21",33.035
"119","2007-06-22",32.470001
"120","2007-06-25",32.365002
"121","2007-06-26",32.330002
"122","2007-06-27",32.169998
"123","2007-06-28",32.305
"124","2007-06-29",32.165001
"125","2007-07-02",33.435001
"126","2007-07-03",33.41
"127","2007-07-05",33.884998
"128","2007-07-06",33.970001
"129","2007-07-09",34.049999
"130","2007-07-10",33.119999
"131","2007-07-11",33.325001
"132","2007-07-12",33.919998
"133","2007-07-13",34.055
"134","2007-07-16",33.895
"135","2007-07-17",34.509998
"136","2007-07-18",34.400002
"137","2007-07-19",35.139999
"138","2007-07-20",34.525002
"139","2007-07-23",35.615002
"140","2007-07-24",35
"141","2007-07-25",34.794998
"142","2007-07-26",33.634998
"143","2007-07-27",33.029999
"144","2007-07-30",34.130001
"145","2007-07-31",34.41
"146","2007-08-01",34.080002
"147","2007-08-02",34.125
"148","2007-08-03",34.224998
"149","2007-08-06",34.785
"150","2007-08-07",34.029999
"151","2007-08-08",32.845001
"152","2007-08-09",32.685001
"153","2007-08-10",33.849998
"154","2007-08-13",33.439999
"155","2007-08-14",32.540001
"156","2007-08-15",31.745001
"157","2007-08-16",32.064999
"158","2007-08-17",32.07
"159","2007-08-20",32.880001
"160","2007-08-21",33.445
"161","2007-08-22",34.200001
"162","2007-08-23",34.029999
"163","2007-08-24",34.07
"164","2007-08-27",33.275002
"165","2007-08-28",32.57
"166","2007-08-29",33.275002
"167","2007-08-30",33.169998
"168","2007-08-31",33.380001
"169","2007-09-04",33.525002
"170","2007-09-05",33.200001
"171","2007-09-06",32.91
"172","2007-09-07",31.98
"173","2007-09-10",32.07
"174","2007-09-11",32.665001
"175","2007-09-12",32.154999
"176","2007-09-13",31.934999
"177","2007-09-14",32.125
"178","2007-09-17",32.115002
"179","2007-09-18",33.244999
"180","2007-09-19",33.575001
"181","2007-09-20",33.384998
"182","2007-09-21",33.805
"183","2007-09-24",33.224998
"184","2007-09-25",33.110001
"185","2007-09-26",33.625
"186","2007-09-27",34.055
"187","2007-09-28",33.365002
"188","2007-10-01",34.110001
"189","2007-10-02",33.764999
"190","2007-10-03",33.790001
"191","2007-10-04",34.080002
"192","2007-10-05",34.27
"193","2007-10-08",34
"194","2007-10-09",34.325001
"195","2007-10-10",33.619999
"196","2007-10-11",33.529999
"197","2007-10-12",34.009998
"198","2007-10-15",33.669998
"199","2007-10-16",32.915001
"200","2007-10-17",32.740002
"201","2007-10-18",32.939999
"202","2007-10-19",32.439999
"203","2007-10-22",32.200001
"204","2007-10-23",31.975
"205","2007-10-24",32.084999
"206","2007-10-25",32.025002
"207","2007-10-26",33.215
"208","2007-10-29",33.389999
"209","2007-10-30",33.075001
"210","2007-10-31",33.294998
"211","2007-11-01",32.615002
"212","2007-11-02",32.990002
"213","2007-11-05",32.794998
"214","2007-11-06",33.540001
"215","2007-11-07",32.575001
"216","2007-11-08",32.845001
"217","2007-11-09",32.244999
"218","2007-11-12",31.045
"219","2007-11-13",32.125
"220","2007-11-14",31.795
"221","2007-11-15",31.225
"222","2007-11-16",30.700001
"223","2007-11-19",30.08
"224","2007-11-20",30.584999
"225","2007-11-21",29.924999
"226","2007-11-23",30.205
"227","2007-11-26",29.525
"228","2007-11-27",29.745001
"229","2007-11-28",31.805
"230","2007-11-29",31.74
"231","2007-11-30",32.105
"232","2007-12-03",31.790001
"233","2007-12-04",31.405001
"234","2007-12-05",32.16
"235","2007-12-06",32.700001
"236","2007-12-07",32.645
"237","2007-12-10",33.075001
"238","2007-12-11",32.375
"239","2007-12-12",32.150002
"240","2007-12-13",32.049999
"241","2007-12-14",31.370001
"242","2007-12-17",30.834999
"243","2007-12-18",30.92
"244","2007-12-19",30.834999
"245","2007-12-20",30.924999
"246","2007-12-21",31.545
"247","2007-12-24",31.49
"248","2007-12-26",31.315001
"249","2007-12-27",30.860001
"250","2007-12-28",30.68
"251","2007-12-31",30.545
"252","2008-01-02",30.305
"253","2008-01-03",29.84
"254","2008-01-04",29.424999
"255","2008-01-07",29.415001
"256","2008-01-08",29.01
"257","2008-01-09",29.530001
"258","2008-01-10",31.504999
"259","2008-01-11",31.07
"260","2008-01-14",32.18
"261","2008-01-15",31.280001
"262","2008-01-16",30.700001
"263","2008-01-17",29.655001
"264","2008-01-18",29.924999
"265","2008-01-22",29.145
"266","2008-01-23",30.23
"267","2008-01-24",29.875
"268","2008-01-25",32.154999
"269","2008-01-28",32.415001
"270","2008-01-29",32.470001
"271","2008-01-30",32.205002
"272","2008-01-31",33.035
"273","2008-02-01",33.435001
"274","2008-02-04",33.334999
"275","2008-02-05",32.974998
"276","2008-02-06",32.400002
"277","2008-02-07",32.465
"278","2008-02-08",32.924999
"279","2008-02-11",33.360001
"280","2008-02-12",33.224998
"281","2008-02-13",33.365002
"282","2008-02-14",32.965
"283","2008-02-15",32.924999
"284","2008-02-19",33.264999
"285","2008-02-20",33.365002
"286","2008-02-21",32.939999
"287","2008-02-22",33.105
"288","2008-02-25",33.674999
"289","2008-02-26",33.490002
"290","2008-02-27",33.735001
"291","2008-02-28",33.639999
"292","2008-02-29",32.904999
"293","2008-03-03",33.169998
"294","2008-03-04",32.465
"295","2008-03-05",32.965
"296","2008-03-06",32.5
"297","2008-03-07",31.65
"298","2008-03-10",31.09
"299","2008-03-11",32.389999
"300","2008-03-12",32.650002
"301","2008-03-13",33.139999
"302","2008-03-14",32.775002
"303","2008-03-17",31.82
"304","2008-03-18",31.860001
"305","2008-03-19",30.620001
"306","2008-03-20",30.74
"307","2008-03-24",31.690001
"308","2008-03-25",31.825001
"309","2008-03-26",31.540001
"310","2008-03-27",31.165001
"311","2008-03-28",31.035
"312","2008-03-31",31.225
"313","2008-04-01",32.154999
"314","2008-04-02",32.185001
"315","2008-04-03",32.610001
"316","2008-04-04",33.165001
"317","2008-04-07",34.189999
"318","2008-04-08",35.389999
"319","2008-04-09",34.860001
"320","2008-04-10",34.990002
"321","2008-04-11",34.415001
"322","2008-04-14",34.384998
"323","2008-04-15",34.514999
"324","2008-04-16",35.755001
"325","2008-04-17",35.584999
"326","2008-04-18",36.150002
"327","2008-04-21",36.119999
"328","2008-04-22",35.34
"329","2008-04-23",34.650002
"330","2008-04-24",34.849998
"331","2008-04-25",37.529999
"332","2008-04-28",37.384998
"333","2008-04-29",36.990002
"334","2008-04-30",36.75
"335","2008-05-01",36.654999
"336","2008-05-02",36.955002
"337","2008-05-05",36.959999
"338","2008-05-06",36.875
"339","2008-05-07",36.48
"340","2008-05-08",36.650002
"341","2008-05-09",36.064999
"342","2008-05-12",36.330002
"343","2008-05-13",36.740002
"344","2008-05-14",37.904999
"345","2008-05-15",38.165001
"346","2008-05-16",38.544998
"347","2008-05-19",38.470001
"348","2008-05-20",38.759998
"349","2008-05-21",37.724998
"350","2008-05-22",37.764999
"351","2008-05-23",37.395
"352","2008-05-27",37.084999
"353","2008-05-28",38.685001
"354","2008-05-29",38.445
"355","2008-05-30",38.305
"356","2008-06-02",37.860001
"357","2008-06-03",37.564999
"358","2008-06-04",38.02
"359","2008-06-05",38.505001
"360","2008-06-06",37.494999
"361","2008-06-09",37.48
"362","2008-06-10",37.200001
"363","2008-06-11",36.849998
"364","2008-06-12",36.93
"365","2008-06-13",37.814999
"366","2008-06-16",37.57
"367","2008-06-17",37.68
"368","2008-06-18",37.014999
"369","2008-06-19",36.830002
"370","2008-06-20",36.044998
"371","2008-06-23",36.209999
"372","2008-06-24",35.505001
"373","2008-06-25",35.830002
"374","2008-06-26",34.619999
"375","2008-06-27",34.355
"376","2008-06-30",34.43
"377","2008-07-01",34.25
"378","2008-07-02",33.055
"379","2008-07-03",32.939999
"380","2008-07-07",33.205002
"381","2008-07-08",33.549999
"382","2008-07-09",33.310001
"383","2008-07-10",33.580002
"384","2008-07-11",33.380001
"385","2008-07-14",33.455002
"386","2008-07-15",33.355
"387","2008-07-16",33.814999
"388","2008-07-17",34.400002
"389","2008-07-18",34.244999
"390","2008-07-21",34.25
"391","2008-07-22",33.785
"392","2008-07-23",33.665001
"393","2008-07-24",33.189999
"394","2008-07-25",30.07
"395","2008-07-28",30.26
"396","2008-07-29",29.795
"397","2008-07-30",29.969999
"398","2008-07-31",29.98
"399","2008-08-01",29.775
"400","2008-08-04",28.940001
"401","2008-08-05",29.594999
"402","2008-08-06",29.535
"403","2008-08-07",29.4
"404","2008-08-08",30.135
"405","2008-08-11",30.004999
"406","2008-08-12",29.955
"407","2008-08-13",30.58
"408","2008-08-14",30.325001
"409","2008-08-15",30.43
"410","2008-08-18",30.360001
"411","2008-08-19",30.025
"412","2008-08-20",30.129999
"413","2008-08-21",30.370001
"414","2008-08-22",30.379999
"415","2008-08-25",29.985001
"416","2008-08-26",30.25
"417","2008-08-27",30.469999
"418","2008-08-28",30.565001
"419","2008-08-29",30.16
"420","2008-09-02",30.075001
"421","2008-09-03",30.07
"422","2008-09-04",28.780001
"423","2008-09-05",28.93
"424","2008-09-08",28.780001
"425","2008-09-09",28.395
"426","2008-09-10",28.58
"427","2008-09-11",29.059999
"428","2008-09-12",29.540001
"429","2008-09-15",28.115
"430","2008-09-16",28.615
"431","2008-09-17",28.5
"432","2008-09-18",30.059999
"433","2008-09-19",30.59
"434","2008-09-22",29.775
"435","2008-09-23",28.844999
"436","2008-09-24",28.92
"437","2008-09-25",29.115
"438","2008-09-26",28.99
"439","2008-09-29",26.635
"440","2008-09-30",27.530001
"441","2008-10-01",27.33
"442","2008-10-02",25.41
"443","2008-10-03",25.355
"444","2008-10-06",24.450001
"445","2008-10-07",23.139999
"446","2008-10-08",21.375
"447","2008-10-09",21.125
"448","2008-10-10",20.665001
"449","2008-10-13",22.395
"450","2008-10-14",23.344999
"451","2008-10-15",20.635
"452","2008-10-16",21.549999
"453","2008-10-17",20.68
"454","2008-10-20",22.525
"455","2008-10-21",21.26
"456","2008-10-22",19.115
"457","2008-10-23",18.415001
"458","2008-10-24",18.245001
"459","2008-10-27",17.084999
"460","2008-10-28",18.299999
"461","2008-10-29",19.385
"462","2008-10-30",20.045
"463","2008-10-31",20.195
"464","2008-11-03",20.190001
"465","2008-11-04",21.280001
"466","2008-11-05",20.299999
"467","2008-11-06",19.465
"468","2008-11-07",20.17
"469","2008-11-10",20.035
"470","2008-11-11",18.985001
"471","2008-11-12",16.67
"472","2008-11-13",17.91
"473","2008-11-14",17.545
"474","2008-11-17",16.73
"475","2008-11-18",16.424999
"476","2008-11-19",15.5
"477","2008-11-20",13.415
"478","2008-11-21",13.675
"479","2008-11-24",15.245
"480","2008-11-25",15.825
"481","2008-11-26",16.514999
"482","2008-11-28",16.450001
"483","2008-12-01",15.14
"484","2008-12-02",13.995
"485","2008-12-03",14.395
"486","2008-12-04",13.78
"487","2008-12-05",14.41
"488","2008-12-08",15.885
"489","2008-12-09",14.99
"490","2008-12-10",15.215
"491","2008-12-11",14.35
"492","2008-12-12",14.77
"493","2008-12-15",14.705
"494","2008-12-16",15.6
"495","2008-12-17",15.675
"496","2008-12-18",14.94
"497","2008-12-19",14.77
"498","2008-12-22",14.255
"499","2008-12-23",14.03
"500","2008-12-24",14.28
"501","2008-12-26",14.625
"502","2008-12-29",14.525
"503","2008-12-30",15.255
"504","2008-12-31",15.855
"505","2009-01-02",16.52
"506","2009-01-05",16.514999
"507","2009-01-06",16.84
"508","2009-01-07",16.08
"509","2009-01-08",16.504999
"510","2009-01-09",16.110001
"511","2009-01-12",15.54
"512","2009-01-13",15.49
"513","2009-01-14",14.735
"514","2009-01-15",14.965
"515","2009-01-16",15.1
"516","2009-01-20",13.795
"517","2009-01-21",14.66
"518","2009-01-22",14.29
"519","2009-01-23",14.155
"520","2009-01-26",13.82
"521","2009-01-27",13.58
"522","2009-01-28",14.37
"523","2009-01-29",13.67
"524","2009-01-30",12.975
"525","2009-02-02",12.655
"526","2009-02-03",12.71
"527","2009-02-04",12.505
"528","2009-02-05",12.86
"529","2009-02-06",13.175
"530","2009-02-09",13.08
"531","2009-02-10",12.405
"532","2009-02-11",12.47
"533","2009-02-12",12.44
"534","2009-02-13",12.395
"535","2009-02-17",11.805
"536","2009-02-18",11.825
"537","2009-02-19",11.74
"538","2009-02-20",11.445
"539","2009-02-23",10.725
"540","2009-02-24",11.335
"541","2009-02-25",10.815
"542","2009-02-26",10.65
"543","2009-02-27",10.27
"544","2009-03-02",9.55
"545","2009-03-03",9.455
"546","2009-03-04",9.715
"547","2009-03-05",9
"548","2009-03-06",9.13
