"","date","MMSI"
"114","2007-06-15",9.728
"115","2007-06-18",9.816
"116","2007-06-19",9.736
"117","2007-06-20",9.4
"118","2007-06-21",9.432
"119","2007-06-22",9.376
"120","2007-06-25",9.368
"121","2007-06-26",9.688
"122","2007-06-27",9.704
"123","2007-06-28",9.688
"124","2007-06-29",9.568
"125","2007-07-02",9.56
"126","2007-07-03",9.584
"127","2007-07-05",9.408
"128","2007-07-06",9.376
"129","2007-07-09",9.4
"130","2007-07-10",9.128
"131","2007-07-11",9.104
"132","2007-07-12",9.2
"133","2007-07-13",9.088
"134","2007-07-16",9.232
"135","2007-07-17",9.16
"136","2007-07-18",9.096
"137","2007-07-19",9.024
"138","2007-07-20",8.808
"139","2007-07-23",8.8
"140","2007-07-24",8.88
"141","2007-07-25",9
"142","2007-07-26",8.848
"143","2007-07-27",8.976
"144","2007-07-30",9.048
"145","2007-07-31",8.952
"146","2007-08-01",9.12
"147","2007-08-02",9
"148","2007-08-03",8.888
"149","2007-08-06",8.984
"150","2007-08-07",9.136
"151","2007-08-08",9.824
"152","2007-08-09",10.104
"153","2007-08-10",10.136
"154","2007-08-13",9.584
"155","2007-08-14",9.632
"156","2007-08-15",9.672
"157","2007-08-16",10.08
"158","2007-08-17",10.192
"159","2007-08-20",10.088
"160","2007-08-21",10.064
"161","2007-08-22",10.128
"162","2007-08-23",9.792
"163","2007-08-24",10.088
"164","2007-08-27",9.976
"165","2007-08-28",9.64
"166","2007-08-29",9.832
"167","2007-08-30",9.76
"168","2007-08-31",9.808
"169","2007-09-04",9.704
"170","2007-09-05",9.648
"171","2007-09-06",9.656
"172","2007-09-07",9.464
"173","2007-09-10",9.552
"174","2007-09-11",9.616
"175","2007-09-12",9.56
"176","2007-09-13",9.344
"177","2007-09-14",9.576
"178","2007-09-17",9.496
"179","2007-09-18",10
"180","2007-09-19",10.04
"181","2007-09-20",10.072
"182","2007-09-21",10.04
"183","2007-09-24",10.16
"184","2007-09-25",9.976
"185","2007-09-26",10.096
"186","2007-09-27",10.616
"187","2007-09-28",10.384
"188","2007-10-01",10.944
"189","2007-10-02",10.728
"190","2007-10-03",10.528
"191","2007-10-04",10.856
"192","2007-10-05",11.208
"193","2007-10-08",10.752
"194","2007-10-09",10.872
"195","2007-10-10",10.768
"196","2007-10-11",10.48
"197","2007-10-12",10.576
"198","2007-10-15",11.296
"199","2007-10-16",11.024
"200","2007-10-17",11.16
"201","2007-10-18",11.152
"202","2007-10-19",10.68
"203","2007-10-22",10.64
"204","2007-10-23",10.64
"205","2007-10-24",10.488
"206","2007-10-25",10.288
"207","2007-10-26",10.704
"208","2007-10-29",10.504
"209","2007-10-30",10.44
"210","2007-10-31",10.44
"211","2007-11-01",10.072
"212","2007-11-02",9.792
"213","2007-11-05",9.656
"214","2007-11-06",10.072
"215","2007-11-07",10.12
"216","2007-11-08",10.52
"217","2007-11-09",10.792
"218","2007-11-12",10.832
"219","2007-11-13",10.96
"220","2007-11-14",10.84
"221","2007-11-15",10.6
"222","2007-11-16",10.624
"223","2007-11-19",10.168
"224","2007-11-20",10.36
"225","2007-11-21",10.208
"226","2007-11-23",10.488
"227","2007-11-26",10.472
"228","2007-11-27",11.16
"229","2007-11-28",11.544
"230","2007-11-29",11.464
"231","2007-11-30",11.624
"232","2007-12-03",11.424
"233","2007-12-04",11.624
"234","2007-12-05",11.872
"235","2007-12-06",12.208
"236","2007-12-07",12.096
"237","2007-12-10",12.016
"238","2007-12-11",11.528
"239","2007-12-12",12.168
"240","2007-12-13",12.32
"241","2007-12-14",12.136
"242","2007-12-17",12.08
"243","2007-12-18",12.416
"244","2007-12-19",12.04
"245","2007-12-20",12.392
"246","2007-12-21",11.768
"247","2007-12-24",11.928
"248","2007-12-26",12.168
"249","2007-12-27",11.44
"250","2007-12-28",11.408
"251","2007-12-31",11.12
"252","2008-01-02",11.312
"253","2008-01-03",11.56
"254","2008-01-04",11.496
"255","2008-01-07",11.68
"256","2008-01-08",11.304
"257","2008-01-09",11.32
"258","2008-01-10",11.656
"259","2008-01-11",11.32
"260","2008-01-14",11.592
"261","2008-01-15",11.448
"262","2008-01-16",12.136
"263","2008-01-17",12.736
"264","2008-01-18",12.832
"265","2008-01-22",12.8
"266","2008-01-23",12.912
"267","2008-01-24",12.904
"268","2008-01-25",13.12
"269","2008-01-28",13.44
"270","2008-01-29",13.112
"271","2008-01-30",12.448
"272","2008-01-31",12.864
"273","2008-02-01",12.816
"274","2008-02-04",13.424
"275","2008-02-05",12.912
"276","2008-02-06",12.496
"277","2008-02-07",12.92
"278","2008-02-08",12.856
"279","2008-02-11",13.248
"280","2008-02-12",13.28
"281","2008-02-13",13.528
"282","2008-02-14",13.192
"283","2008-02-15",13.224
"284","2008-02-19",13.328
"285","2008-02-20",13.6
"286","2008-02-21",13.16
"287","2008-02-22",13.064
"288","2008-02-25",13.304
"289","2008-02-26",13.6
"290","2008-02-27",13.392
"291","2008-02-28",13.056
"292","2008-02-29",12.68
"293","2008-03-03",12.776
"294","2008-03-04",12.808
"295","2008-03-05",12.712
"296","2008-03-06",12.288
"297","2008-03-07",12.08
"298","2008-03-10",11.528
"299","2008-03-11",11.64
"300","2008-03-12",11.824
"301","2008-03-13",12.352
"302","2008-03-14",12
"303","2008-03-17",11.928
"304","2008-03-18",12.424
"305","2008-03-19",12.4
"306","2008-03-20",12.84
"307","2008-03-24",12.528
"308","2008-03-25",12.28
"309","2008-03-26",12.632
"310","2008-03-27",12.656
"311","2008-03-28",12.6
"312","2008-03-31",12.664
"313","2008-04-01",13.08
"314","2008-04-02",13.08
"315","2008-04-03",13.144
"316","2008-04-04",13.208
"317","2008-04-07",13.072
"318","2008-04-08",13.128
"319","2008-04-09",13
"320","2008-04-10",13.184
"321","2008-04-11",12.736
"322","2008-04-14",12.776
"323","2008-04-15",12.84
"324","2008-04-16",13.064
"325","2008-04-17",12.936
"326","2008-04-18",13.224
"327","2008-04-21",13.048
"328","2008-04-22",12.968
"329","2008-04-23",13.112
"330","2008-04-24",12.96
"331","2008-04-25",12.536
"332","2008-04-28",11.96
"333","2008-04-29",11.792
"334","2008-04-30",11.768
"335","2008-05-01",11.888
"336","2008-05-02",11.704
"337","2008-05-05",11.552
"338","2008-05-06",11.552
"339","2008-05-07",11.544
"340","2008-05-08",11.56
"341","2008-05-09",11.536
"342","2008-05-12",11.76
"343","2008-05-13",11.68
"344","2008-05-14",11.376
"345","2008-05-15",11.608
"346","2008-05-16",11.6
"347","2008-05-19",11.48
"348","2008-05-20",11.512
"349","2008-05-21",11.528
"350","2008-05-22",11.88
"351","2008-05-23",11.944
"352","2008-05-27",12.16
"353","2008-05-28",12.504
"354","2008-05-29",12.768
"355","2008-05-30",12.736
"356","2008-06-02",12.712
"357","2008-06-03",12.672
"358","2008-06-04",12.8
"359","2008-06-05",12.848
"360","2008-06-06",12.416
"361","2008-06-09",12.48
"362","2008-06-10",12.488
"363","2008-06-11",12.32
"364","2008-06-12",12.552
"365","2008-06-13",12.784
"366","2008-06-16",12.848
"367","2008-06-17",12.664
"368","2008-06-18",12.664
"369","2008-06-19",12.704
"370","2008-06-20",12.728
"371","2008-06-23",12.536
"372","2008-06-24",12.608
"373","2008-06-25",12.6
"374","2008-06-26",12.488
"375","2008-06-27",11.92
"376","2008-06-30",11.76
"377","2008-07-01",11.6
"378","2008-07-02",11.824
"379","2008-07-03",11.776
"380","2008-07-07",11.664
"381","2008-07-08",12.168
"382","2008-07-09",12.152
"383","2008-07-10",13.08
"384","2008-07-11",13.448
"385","2008-07-14",14.264
"386","2008-07-15",15.16
"387","2008-07-16",15.232
"388","2008-07-17",15.416
"389","2008-07-18",15.472
"390","2008-07-21",15.464
"391","2008-07-22",16.128
"392","2008-07-23",15.904
"393","2008-07-24",15.608
"394","2008-07-25",15.696
"395","2008-07-28",15.616
"396","2008-07-29",16.120001
"397","2008-07-30",16.152
"398","2008-07-31",16.167999
"399","2008-08-01",15.864
"400","2008-08-04",15.968
"401","2008-08-05",16.016001
"402","2008-08-06",16.288
"403","2008-08-07",16.024
"404","2008-08-08",16.327999
"405","2008-08-11",16.576
"406","2008-08-12",16.784
"407","2008-08-13",16.959999
"408","2008-08-14",16.528
"409","2008-08-15",16.440001
"410","2008-08-18",16.336
"411","2008-08-19",16.743999
"412","2008-08-20",16.488001
"413","2008-08-21",16.016001
"414","2008-08-22",15.96
"415","2008-08-25",15.392
"416","2008-08-26",15.112
"417","2008-08-27",15.568
"418","2008-08-28",15.616
"419","2008-08-29",15.488
"420","2008-09-02",15.504
"421","2008-09-03",15.648
"422","2008-09-04",15.16
"423","2008-09-05",14.736
"424","2008-09-08",15.176
"425","2008-09-09",15.64
"426","2008-09-10",15.568
"427","2008-09-11",16.007999
"428","2008-09-12",15.92
"429","2008-09-15",15.544
"430","2008-09-16",15.752
"431","2008-09-17",14.92
"432","2008-09-18",15.52
"433","2008-09-19",16.511999
"434","2008-09-22",15.84
"435","2008-09-23",15.912
"436","2008-09-24",15.888
"437","2008-09-25",15.976
"438","2008-09-26",16.351999
"439","2008-09-29",15.176
"440","2008-09-30",15.016
"441","2008-10-01",15.6
"442","2008-10-02",14.976
"443","2008-10-03",14.832
"444","2008-10-06",14.248
"445","2008-10-07",13.4
"446","2008-10-08",13.104
"447","2008-10-09",11.832
"448","2008-10-10",12.288
"449","2008-10-13",13.224
"450","2008-10-14",13.768
"451","2008-10-15",13.832
"452","2008-10-16",14.6
"453","2008-10-17",15.016
"454","2008-10-20",15.88
"455","2008-10-21",15.168
"456","2008-10-22",14.28
"457","2008-10-23",13.704
"458","2008-10-24",12.912
"459","2008-10-27",12.752
"460","2008-10-28",13.456
"461","2008-10-29",13.864
"462","2008-10-30",14.256
"463","2008-10-31",14.64
"464","2008-11-03",14.168
"465","2008-11-04",13.76
"466","2008-11-05",13.32
"467","2008-11-06",13.608
"468","2008-11-07",13.456
"469","2008-11-10",13.16
"470","2008-11-11",13.04
"471","2008-11-12",11.912
"472","2008-11-13",12.384
"473","2008-11-14",12.12
"474","2008-11-17",11.872
"475","2008-11-18",11.904
"476","2008-11-19",11.632
"477","2008-11-20",10
"478","2008-11-21",10.648
"479","2008-11-24",11.232
"480","2008-11-25",11.488
"481","2008-11-26",11.976
"482","2008-11-28",11.608
"483","2008-12-01",10.176
"484","2008-12-02",10.856
"485","2008-12-03",11.36
"486","2008-12-04",11.272
"487","2008-12-05",12.232
"488","2008-12-08",12.128
"489","2008-12-09",11.808
"490","2008-12-10",12.576
"491","2008-12-11",13.12
"492","2008-12-12",13.76
"493","2008-12-15",13.528
"494","2008-12-16",14.24
"495","2008-12-17",13.728
"496","2008-12-18",13.016
"497","2008-12-19",13.04
"498","2008-12-22",13.52
"499","2008-12-23",13.56
"500","2008-12-24",13.552
"501","2008-12-26",13.76
"502","2008-12-29",13.688
"503","2008-12-30",13.88
"504","2008-12-31",14.344
"505","2009-01-02",14.232
"506","2009-01-05",13.624
"507","2009-01-06",13.296
"508","2009-01-07",13.2
"509","2009-01-08",13.328
"510","2009-01-09",12.96
"511","2009-01-12",13.024
"512","2009-01-13",13.28
"513","2009-01-14",13.04
"514","2009-01-15",13.184
"515","2009-01-16",13.04
"516","2009-01-20",12.56
"517","2009-01-21",13.296
"518","2009-01-22",13.152
"519","2009-01-23",12.744
"520","2009-01-26",12.944
"521","2009-01-27",12.816
"522","2009-01-28",13.16
"523","2009-01-29",12.456
"524","2009-01-30",12.312
"525","2009-02-02",12.728
"526","2009-02-03",12.944
"527","2009-02-04",13.208
"528","2009-02-05",13.416
"529","2009-02-06",12.064
"530","2009-02-09",11.32
"531","2009-02-10",10.968
"532","2009-02-11",11
"533","2009-02-12",10.832
"534","2009-02-13",11.144
"535","2009-02-17",10.592
"536","2009-02-18",10.184
"537","2009-02-19",10.056
"538","2009-02-20",9.592
"539","2009-02-23",9.36
"540","2009-02-24",9.536
"541","2009-02-25",8.984
"542","2009-02-26",9.16
"543","2009-02-27",8.912
"544","2009-03-02",8.384
"545","2009-03-03",8.344
"546","2009-03-04",8.544
"547","2009-03-05",7.992
"548","2009-03-06",7.952
"549","2009-03-09",7.752
"550","2009-03-10",7.976
"551","2009-03-11",7.896
"552","2009-03-12",8.568
"553","2009-03-13",9.456
"554","2009-03-16",9.528
"555","2009-03-17",9.784
"556","2009-03-18",9.952
"557","2009-03-19",9.816
"558","2009-03-20",9.56
"559","2009-03-23",10.264
"560","2009-03-24",9.816
"561","2009-03-25",9.92
"562","2009-03-26",9.992
"563","2009-03-27",9.904
"564","2009-03-30",9.888
"565","2009-03-31",9.768
"566","2009-04-01",9.976
"567","2009-04-02",10.336
"568","2009-04-03",10.224
"569","2009-04-06",10.008
"570","2009-04-07",9.8
"571","2009-04-08",10.12
"572","2009-04-09",10.616
"573","2009-04-13",10.824
"574","2009-04-14",10.888
"575","2009-04-15",11.216
"576","2009-04-16",11.128
"577","2009-04-17",11.448
"578","2009-04-20",10.888
"579","2009-04-21",11.448
"580","2009-04-22",11.248
"581","2009-04-23",10.504
"582","2009-04-24",10.464
"583","2009-04-27",10.392
"584","2009-04-28",10.704
"585","2009-04-29",12.744
"586","2009-04-30",12.408
"587","2009-05-01",11.8
"588","2009-05-04",11.864
"589","2009-05-05",11.616
"590","2009-05-06",11.488
"591","2009-05-07",11.464
"592","2009-05-08",11.8
"593","2009-05-11",11.4
"594","2009-05-12",11.4
"595","2009-05-13",11.28
"596","2009-05-14",11.296
"597","2009-05-15",11.576
"598","2009-05-18",12
"599","2009-05-19",11.76
"600","2009-05-20",11.664
"601","2009-05-21",11.336
"602","2009-05-22",11.232
"603","2009-05-26",11.696
"604","2009-05-27",11.272
"605","2009-05-28",10.904
"606","2009-05-29",10.952
"607","2009-06-01",11.464
"608","2009-06-02",11.928
"609","2009-06-03",12.016
"610","2009-06-04",12.976
"611","2009-06-05",13.064
"612","2009-06-08",12.952
"613","2009-06-09",12.904
"614","2009-06-10",12.824
"615","2009-06-11",12.872
"616","2009-06-12",12.76
"617","2009-06-15",12.6
"618","2009-06-16",12.4
"619","2009-06-17",12.704
"620","2009-06-18",12.768
"621","2009-06-19",13.2
"622","2009-06-22",12.88
"623","2009-06-23",12.704
"624","2009-06-24",12.536
"625","2009-06-25",12.616
"626","2009-06-26",13.056
"627","2009-06-29",12.848
"628","2009-06-30",13.04
"629","2009-07-01",13.12
"630","2009-07-02",12.84
"631","2009-07-06",12.928
"632","2009-07-07",12.832
"633","2009-07-08",13.24
"634","2009-07-09",13.416
"635","2009-07-10",13.584
"636","2009-07-13",13.896
"637","2009-07-14",14.232
"638","2009-07-15",14.072
"639","2009-07-16",14.6
"640","2009-07-17",14.672
"641","2009-07-20",14.424
"642","2009-07-21",14.152
"643","2009-07-22",14.016
"644","2009-07-23",14.024
"645","2009-07-24",14.136
"646","2009-07-27",14.344
"647","2009-07-28",14.152
"648","2009-07-29",15.288
"649","2009-07-30",14.984
"650","2009-07-31",14.632
"651","2009-08-03",14.24
"652","2009-08-04",14.584
"653","2009-08-05",14.12
"654","2009-08-06",13.752
"655","2009-08-07",13.608
"656","2009-08-10",13.792
"657","2009-08-11",13.808
"658","2009-08-12",14.368
"659","2009-08-13",14.248
"660","2009-08-14",14.016
"661","2009-08-17",13.792
"662","2009-08-18",14.008
"663","2009-08-19",14.216
"664","2009-08-20",14.176
"665","2009-08-21",14.376
"666","2009-08-24",14.272
"667","2009-08-25",14.568
"668","2009-08-26",14.808
"669","2009-08-27",14.752
"670","2009-08-28",14.52
"671","2009-08-31",14.44
"672","2009-09-01",14.192
"673","2009-09-02",14.136
"674","2009-09-03",14.336
"675","2009-09-04",14.312
"676","2009-09-08",14.304
"677","2009-09-09",14.608
"678","2009-09-10",14.656
"679","2009-09-11",14.448
"680","2009-09-14",14.856
"681","2009-09-15",14.928
"682","2009-09-16",15.16
"683","2009-09-17",15.208
"684","2009-09-18",14.952
"685","2009-09-21",14.576
"686","2009-09-22",14.44
"687","2009-09-23",14.192
"688","2009-09-24",13.904
"689","2009-09-25",13.824
"690","2009-09-28",14.032
"691","2009-09-29",13.888
"692","2009-09-30",13.864
"693","2009-10-01",13.4
"694","2009-10-02",13.152
"695","2009-10-05",12.976
"696","2009-10-06",12.96
"697","2009-10-07",12.92
"698","2009-10-08",12.72
"699","2009-10-09",12.736
"700","2009-10-12",12.576
"701","2009-10-13",13.448
"702","2009-10-14",13.432
"703","2009-10-15",13.456
"704","2009-10-16",13.416
"705","2009-10-19",13.472
"706","2009-10-20",13.376
"707","2009-10-21",13.576
"708","2009-10-22",13.704
"709","2009-10-23",13.616
"710","2009-10-26",13.48
"711","2009-10-27",13.36
"712","2009-10-28",13.6
"713","2009-10-29",14.032
"714","2009-10-30",13.584
"715","2009-11-02",13.512
"716","2009-11-03",13.448
"717","2009-11-04",13.272
"718","2009-11-05",13.76
"719","2009-11-06",13.68
"720","2009-11-09",13.744
"721","2009-11-10",13.68
"722","2009-11-11",13.616
"723","2009-11-12",13.56
"724","2009-11-13",13.456
"725","2009-11-16",13.896
"726","2009-11-17",13.848
"727","2009-11-18",13.664
"728","2009-11-19",13.6
"729","2009-11-20",13.72
"730","2009-11-23",13.928
"731","2009-11-24",13.848
"732","2009-11-25",13.776
"733","2009-11-27",13.512
"734","2009-11-30",13.184
"735","2009-12-01",13.424
"736","2009-12-02",13.76
"737","2009-12-03",13.728
"738","2009-12-04",14.104
"739","2009-12-07",14.128
"740","2009-12-08",14.112
"741","2009-12-09",14.128
"742","2009-12-10",14.272
"743","2009-12-11",14.344
"744","2009-12-14",14.488
"745","2009-12-15",14.648
"746","2009-12-16",14.96
"747","2009-12-17",14.912
"748","2009-12-18",15.136
"749","2009-12-21",15.192
"750","2009-12-22",15.192
"751","2009-12-23",15.424
"752","2009-12-24",15.336
"753","2009-12-28",15.544
"754","2009-12-29",15.84
"755","2009-12-30",15.896
"756","2009-12-31",15.392
"757","2010-01-04",15.8
"758","2010-01-05",15.296
"759","2010-01-06",14.88
"760","2010-01-07",14.824
"761","2010-01-08",14.856
"762","2010-01-11",15.392
"763","2010-01-12",15.552
"764","2010-01-13",15.576
"765","2010-01-14",15.512
"766","2010-01-15",15.096
"767","2010-01-19",15.392
"768","2010-01-20",15.208
"769","2010-01-21",14.8
"770","2010-01-22",14.496
"771","2010-01-25",14.224
"772","2010-01-26",14.12
"773","2010-01-27",14.384
"774","2010-01-28",14.208
"775","2010-01-29",14.264
"776","2010-02-01",14.104
"777","2010-02-02",14.144
"778","2010-02-03",13.936
"779","2010-02-04",13.664
"780","2010-02-05",13.72
"781","2010-02-08",13.464
"782","2010-02-09",13.568
"783","2010-02-10",13.552
"784","2010-02-11",13.648
"785","2010-02-12",13.416
"786","2010-02-16",13.376
"787","2010-02-17",13.408
"788","2010-02-18",13.952
"789","2010-02-19",11.528
"790","2010-02-22",11.864
"791","2010-02-23",11.88
"792","2010-02-24",12.096
"793","2010-02-25",11.96
"794","2010-02-26",11.776
"795","2010-03-01",11.832
"796","2010-03-02",11.616
"797","2010-03-03",11.704
"798","2010-03-04",11.768
"799","2010-03-05",12.144
"800","2010-03-08",12.208
"801","2010-03-09",12.184
"802","2010-03-10",12.056
"803","2010-03-11",11.68
"804","2010-03-12",11.232
"805","2010-03-15",11.608
"806","2010-03-16",11.672
"807","2010-03-17",11.992
"808","2010-03-18",12.08
"809","2010-03-19",12.184
"810","2010-03-22",12.224
"811","2010-03-23",12.304
"812","2010-03-24",12.112
"813","2010-03-25",11.864
"814","2010-03-26",12
"815","2010-03-29",12.28
"816","2010-03-30",12.44
"817","2010-03-31",12.2
"818","2010-04-01",12.344
"819","2010-04-05",12.504
"820","2010-04-06",12.504
"821","2010-04-07",12.536
"822","2010-04-08",12.52
"823","2010-04-09",12.328
"824","2010-04-12",12.44
"825","2010-04-13",12.52
"826","2010-04-14",12.808
"827","2010-04-15",12.84
"828","2010-04-16",12.8
"829","2010-04-19",12.856
"830","2010-04-20",12.832
"831","2010-04-21",12.904
"832","2010-04-22",12.88
"833","2010-04-23",12.904
"834","2010-04-26",12.768
"835","2010-04-27",12.56
"836","2010-04-28",12.448
"837","2010-04-29",12.92
"838","2010-04-30",12.936
"839","2010-05-03",12.672
"840","2010-05-04",12.6
"841","2010-05-05",12.544
"842","2010-05-06",12.232
"843","2010-05-07",11.792
"844","2010-05-10",12.104
"845","2010-05-11",12.592
"846","2010-05-12",12.792
"847","2010-05-13",12.928
"848","2010-05-14",12.672
"849","2010-05-17",12.624
"850","2010-05-18",12.84
"851","2010-05-19",13.016
"852","2010-05-20",12.584
"853","2010-05-21",12.416
"854","2010-05-24",12.2
"855","2010-05-25",12.104
"856","2010-05-26",12.064
"857","2010-05-27",12.344
"858","2010-05-28",12.232
"859","2010-06-01",11.816
"860","2010-06-02",12.136
"861","2010-06-03",12.32
"862","2010-06-04",11.968
"863","2010-06-07",11.752
"864","2010-06-08",11.536
"865","2010-06-09",11.944
"866","2010-06-10",12.4
"867","2010-06-11",12.616
"868","2010-06-14",12.928
"869","2010-06-15",13.232
"870","2010-06-16",13.152
"871","2010-06-17",13.136
"872","2010-06-18",13.496
"873","2010-06-21",13.4
"874","2010-06-22",13.168
"875","2010-06-23",13.192
"876","2010-06-24",13.008
"877","2010-06-25",13.16
"878","2010-06-28",13.136
"879","2010-06-29",12.936
"880","2010-06-30",12.856
"881","2010-07-01",12.848
"882","2010-07-02",13.224
"883","2010-07-06",12.824
"884","2010-07-07",12.872
"885","2010-07-08",13.152
"886","2010-07-09",13.232
"887","2010-07-12",13.136
"888","2010-07-13",13.352
"889","2010-07-14",13.224
"890","2010-07-15",13.424
"891","2010-07-16",12.848
"892","2010-07-19",12.864
"893","2010-07-20",12.736
"894","2010-07-21",12.584
"895","2010-07-22",12.848
"896","2010-07-23",12.76
"897","2010-07-26",13.648
"898","2010-07-27",13.592
"899","2010-07-28",13.392
"900","2010-07-29",13.56
"901","2010-07-30",13.536
"902","2010-08-02",13.728
"903","2010-08-03",13.664
"904","2010-08-04",13.816
"905","2010-08-05",13.752
"906","2010-08-06",13.528
"907","2010-08-09",13.752
"908","2010-08-10",13.472
"909","2010-08-11",13.04
"910","2010-08-12",12.92
"911","2010-08-13",12.704
"912","2010-08-16",12.912
"913","2010-08-17",13.224
"914","2010-08-18",13.224
"915","2010-08-19",12.808
"916","2010-08-20",12.952
"917","2010-08-23",12.712
"918","2010-08-24",12.472
"919","2010-08-25",12.48
"920","2010-08-26",12.496
"921","2010-08-27",12.952
"922","2010-08-30",12.552
"923","2010-08-31",12.624
"924","2010-09-01",13.136
"925","2010-09-02",13.096
"926","2010-09-03",13.504
"927","2010-09-07",13.312
"928","2010-09-08",13.176
"929","2010-09-09",13.24
"930","2010-09-10",13.304
"931","2010-09-13",13.664
"932","2010-09-14",13.664
"933","2010-09-15",13.584
"934","2010-09-16",13.448
"935","2010-09-17",13.576
"936","2010-09-20",13.6
"937","2010-09-21",13.552
"938","2010-09-22",13.272
"939","2010-09-23",12.776
"940","2010-09-24",12.952
"941","2010-09-27",12.784
"942","2010-09-28",12.792
"943","2010-09-29",12.792
"944","2010-09-30",12.712
"945","2010-10-01",12.688
"946","2010-10-04",12.44
"947","2010-10-05",12.76
"948","2010-10-06",12.752
"949","2010-10-07",12.752
"950","2010-10-08",12.72
"951","2010-10-11",12.616
"952","2010-10-12",12.664
"953","2010-10-13",12.912
"954","2010-10-14",12.88
"955","2010-10-15",12.792
"956","2010-10-18",13.28
"957","2010-10-19",13.112
"958","2010-10-20",13.112
"959","2010-10-21",13.088
"960","2010-10-22",12.856
"961","2010-10-25",12.712
"962","2010-10-26",12.816
"963","2010-10-27",12.8
"964","2010-10-28",12.744
"965","2010-10-29",12.648
"966","2010-11-01",12.528
"967","2010-11-02",12.72
"968","2010-11-03",12.744
"969","2010-11-04",12.872
"970","2010-11-05",12.592
"971","2010-11-08",12.296
"972","2010-11-09",12.096
"973","2010-11-10",12.36
"974","2010-11-11",12.184
"975","2010-11-12",12.336
"976","2010-11-15",12.344
"977","2010-11-16",12.064
"978","2010-11-17",12.008
"979","2010-11-18",12.152
"980","2010-11-19",12.024
"981","2010-11-22",12.04
"982","2010-11-23",12.016
"983","2010-11-24",12.16
"984","2010-11-26",12.104
"985","2010-11-29",11.96
"986","2010-11-30",12.192
"987","2010-12-01",12.136
"988","2010-12-02",12.024
"989","2010-12-03",12.264
"990","2010-12-06",12.12
"991","2010-12-07",12
"992","2010-12-08",11.832
"993","2010-12-09",12
"994","2010-12-10",12.2
"995","2010-12-13",12.104
"996","2010-12-14",12.6
"997","2010-12-15",12.672
"998","2010-12-16",12.912
"999","2010-12-17",12.936
