"","date","BYFC"
"467","2008-11-06",5.07
"468","2008-11-07",7.02
"469","2008-11-10",6.63
"470","2008-11-11",6.61
"471","2008-11-12",6.6
"472","2008-11-13",5.78
"473","2008-11-14",5.85
"474","2008-11-17",5.1
"475","2008-11-18",5.08
"476","2008-11-19",5.08
"477","2008-11-20",5.07
"478","2008-11-21",5
"479","2008-11-24",4.82
"480","2008-11-25",4.75
"481","2008-11-26",4.92
"482","2008-11-28",4.92
"483","2008-12-01",5.24
"484","2008-12-02",4.76
"485","2008-12-03",4.76
"486","2008-12-04",4.75
"487","2008-12-05",4.77
"488","2008-12-08",4.96
"489","2008-12-09",4.85
"490","2008-12-10",4.64
"491","2008-12-11",4.62
"492","2008-12-12",4.62
"493","2008-12-15",4.62
"494","2008-12-16",5.08
"495","2008-12-17",5.08
"496","2008-12-18",5.12
"497","2008-12-19",4.52
"498","2008-12-22",4.52
"499","2008-12-23",4.8
"500","2008-12-24",4.8
"501","2008-12-26",4.8
"502","2008-12-29",4.8
"503","2008-12-30",3.85
"504","2008-12-31",3.84
"505","2009-01-02",3.84
"506","2009-01-05",4.16
"507","2009-01-06",4.52
"508","2009-01-07",4.14
"509","2009-01-08",4.14
"510","2009-01-09",3.87
"511","2009-01-12",3.87
"512","2009-01-13",4.57
"513","2009-01-14",4.57
"514","2009-01-15",4.12
"515","2009-01-16",4
"516","2009-01-20",4
"517","2009-01-21",4
"518","2009-01-22",4.25
"519","2009-01-23",4.25
"520","2009-01-26",4.21
"521","2009-01-27",4.2
"522","2009-01-28",4.2
"523","2009-01-29",4.2
"524","2009-01-30",4.2
"525","2009-02-02",4.2
"526","2009-02-03",4.2
"527","2009-02-04",4.2
"528","2009-02-05",4.2
"529","2009-02-06",4.2
"530","2009-02-09",4.2
"531","2009-02-10",4.2
"532","2009-02-11",4.2
"533","2009-02-12",4.2
"534","2009-02-13",4
"535","2009-02-17",4
"536","2009-02-18",4
"537","2009-02-19",4.94
"538","2009-02-20",4.05
"539","2009-02-23",4.05
"540","2009-02-24",4.05
"541","2009-02-25",4.95
"542","2009-02-26",4.95
"543","2009-02-27",4.95
"544","2009-03-02",4.95
"545","2009-03-03",4.95
"546","2009-03-04",4.95
"547","2009-03-05",4.95
"548","2009-03-06",4.95
"549","2009-03-09",4.95
"550","2009-03-10",4.4
"551","2009-03-11",4.4
"552","2009-03-12",4.4
"553","2009-03-13",4.54
"554","2009-03-16",4.98
"555","2009-03-17",4.98
"556","2009-03-18",4.98
"557","2009-03-19",4.98
"558","2009-03-20",4.98
"559","2009-03-23",4.99
"560","2009-03-24",4.99
"561","2009-03-25",4.99
"562","2009-03-26",5
"563","2009-03-27",5.22
"564","2009-03-30",5.24
"565","2009-03-31",5.24
"566","2009-04-01",5.24
"567","2009-04-02",5.24
"568","2009-04-03",5.24
"569","2009-04-06",4.25
"570","2009-04-07",4.25
"571","2009-04-08",4.15
"572","2009-04-09",4.15
"573","2009-04-13",4.15
"574","2009-04-14",5
"575","2009-04-15",5
"576","2009-04-16",5
"577","2009-04-17",5
"578","2009-04-20",5
"579","2009-04-21",5
"580","2009-04-22",5
"581","2009-04-23",5
"582","2009-04-24",5.07
"583","2009-04-27",5.2
"584","2009-04-28",5.24
"585","2009-04-29",4.99
"586","2009-04-30",5.21
"587","2009-05-01",5.32
"588","2009-05-04",6
"589","2009-05-05",6.05
"590","2009-05-06",7.5
"591","2009-05-07",6.08
"592","2009-05-08",6.5
"593","2009-05-11",6.9
"594","2009-05-12",6.9
"595","2009-05-13",6.9
"596","2009-05-14",6.95
"597","2009-05-15",6.95
"598","2009-05-18",6.5
"599","2009-05-19",6.5
"600","2009-05-20",6.5
"601","2009-05-21",6.5
"602","2009-05-22",6.28
"603","2009-05-26",7.5
"604","2009-05-27",7.52
"605","2009-05-28",7.52
"606","2009-05-29",7.7
"607","2009-06-01",7.97
"608","2009-06-02",7.97
"609","2009-06-03",7.97
"610","2009-06-04",7.7
"611","2009-06-05",7.7
"612","2009-06-08",7.39
"613","2009-06-09",6.26
"614","2009-06-10",6.5
"615","2009-06-11",6.74
"616","2009-06-12",6.74
"617","2009-06-15",6.25
"618","2009-06-16",6.25
"619","2009-06-17",6.25
"620","2009-06-18",6.25
"621","2009-06-19",6.25
"622","2009-06-22",6.25
"623","2009-06-23",6.25
"624","2009-06-24",6.25
"625","2009-06-25",6.25
"626","2009-06-26",6.25
"627","2009-06-29",6.25
"628","2009-06-30",6.25
"629","2009-07-01",6.25
"630","2009-07-02",6.25
"631","2009-07-06",6.25
"632","2009-07-07",6.25
"633","2009-07-08",6.25
"634","2009-07-09",6.25
"635","2009-07-10",6.25
"636","2009-07-13",6.25
"637","2009-07-14",6.25
"638","2009-07-15",6.25
"639","2009-07-16",6.25
"640","2009-07-17",6.25
"641","2009-07-20",6.25
"642","2009-07-21",5.95
"643","2009-07-22",5.35
"644","2009-07-23",5.23
"645","2009-07-24",5.57
"646","2009-07-27",5.57
"647","2009-07-28",5.96
"648","2009-07-29",5.86
"649","2009-07-30",5.22
"650","2009-07-31",5.5
"651","2009-08-03",6.03
"652","2009-08-04",6.02
"653","2009-08-05",6.2
"654","2009-08-06",7.37
"655","2009-08-07",6.64
"656","2009-08-10",6
"657","2009-08-11",5.75
"658","2009-08-12",5.75
"659","2009-08-13",5.75
"660","2009-08-14",5.75
"661","2009-08-17",5.75
"662","2009-08-18",5.5
"663","2009-08-19",5.5
"664","2009-08-20",5.5
"665","2009-08-21",5.5
"666","2009-08-24",5.39
"667","2009-08-25",5.11
"668","2009-08-26",5.11
"669","2009-08-27",5.11
"670","2009-08-28",5.11
"671","2009-08-31",5.2
"672","2009-09-01",5.2
"673","2009-09-02",4.86
"674","2009-09-03",4.86
"675","2009-09-04",4.91
"676","2009-09-08",5
"677","2009-09-09",5
"678","2009-09-10",5.25
"679","2009-09-11",5.25
"680","2009-09-14",4.93
"681","2009-09-15",5.25
"682","2009-09-16",5.25
"683","2009-09-17",5.1
"684","2009-09-18",5.01
"685","2009-09-21",5.01
"686","2009-09-22",5.01
"687","2009-09-23",4.95
"688","2009-09-24",4.95
"689","2009-09-25",4.95
"690","2009-09-28",4.95
"691","2009-09-29",5.45
"692","2009-09-30",5.45
"693","2009-10-01",5.45
"694","2009-10-02",5.45
"695","2009-10-05",5.45
"696","2009-10-06",5.45
"697","2009-10-07",5.45
"698","2009-10-08",5.45
"699","2009-10-09",5.45
"700","2009-10-12",5.45
"701","2009-10-13",5.45
"702","2009-10-14",5.2
"703","2009-10-15",4.9
"704","2009-10-16",5
"705","2009-10-19",5
"706","2009-10-20",5
"707","2009-10-21",5.47
"708","2009-10-22",5.47
"709","2009-10-23",5.47
"710","2009-10-26",6.24
"711","2009-10-27",5.5
"712","2009-10-28",5.5
"713","2009-10-29",5.5
"714","2009-10-30",5.45
"715","2009-11-02",5.45
"716","2009-11-03",5.57
"717","2009-11-04",5.57
"718","2009-11-05",5.57
"719","2009-11-06",5.57
"720","2009-11-09",7.5
"721","2009-11-10",7
"722","2009-11-11",7
"723","2009-11-12",6.53
"724","2009-11-13",6.53
"725","2009-11-16",7
"726","2009-11-17",7
"727","2009-11-18",6.51
"728","2009-11-19",6.51
"729","2009-11-20",6.5
"730","2009-11-23",6.5
"731","2009-11-24",6.5
"732","2009-11-25",6.5
"733","2009-11-27",6.5
"734","2009-11-30",5.15
"735","2009-12-01",4.22
"736","2009-12-02",4.98
"737","2009-12-03",4.34
"738","2009-12-04",5.49
"739","2009-12-07",5.8
"740","2009-12-08",5.8
"741","2009-12-09",5.8
"742","2009-12-10",5.45
"743","2009-12-11",5.8
"744","2009-12-14",5.75
"745","2009-12-15",5.75
"746","2009-12-16",5.75
"747","2009-12-17",4.68
"748","2009-12-18",5.62
"749","2009-12-21",5.21
"750","2009-12-22",6.01
"751","2009-12-23",6.45
"752","2009-12-24",6.48
"753","2009-12-28",6.75
"754","2009-12-29",6.75
"755","2009-12-30",5.98
"756","2009-12-31",5.98
"757","2010-01-04",6.5
"758","2010-01-05",6.07
"759","2010-01-06",6.07
"760","2010-01-07",6.07
"761","2010-01-08",6.07
"762","2010-01-11",6.07
"763","2010-01-12",6.07
"764","2010-01-13",6.07
"765","2010-01-14",6.07
"766","2010-01-15",6.07
"767","2010-01-19",6.07
"768","2010-01-20",6
"769","2010-01-21",6
"770","2010-01-22",6
"771","2010-01-25",6
"772","2010-01-26",6.25
"773","2010-01-27",6.25
"774","2010-01-28",6.25
"775","2010-01-29",6.25
"776","2010-02-01",6.01
"777","2010-02-02",6.5
"778","2010-02-03",6.5
"779","2010-02-04",5.99
"780","2010-02-05",5.99
"781","2010-02-08",6.9
"782","2010-02-09",6.9
"783","2010-02-10",6.9
"784","2010-02-11",5.92
"785","2010-02-12",6.03
"786","2010-02-16",6
"787","2010-02-17",6
"788","2010-02-18",6
"789","2010-02-19",6
"790","2010-02-22",6.72
"791","2010-02-23",6.52
"792","2010-02-24",6.52
"793","2010-02-25",6.65
"794","2010-02-26",5.95
"795","2010-03-01",6.96
"796","2010-03-02",6.01
"797","2010-03-03",6.01
"798","2010-03-04",6.01
"799","2010-03-05",6.1
"800","2010-03-08",6.1
"801","2010-03-09",6.09
"802","2010-03-10",6.09
"803","2010-03-11",6.09
"804","2010-03-12",6.09
"805","2010-03-15",6.09
"806","2010-03-16",6.09
"807","2010-03-17",6.25
"808","2010-03-18",6.25
"809","2010-03-19",6.25
"810","2010-03-22",6.25
"811","2010-03-23",6.25
"812","2010-03-24",6.25
"813","2010-03-25",6.09
"814","2010-03-26",6.09
"815","2010-03-29",6.09
"816","2010-03-30",6.09
"817","2010-03-31",6.09
"818","2010-04-01",6.09
"819","2010-04-05",5.37
"820","2010-04-06",5.56
"821","2010-04-07",5.5
"822","2010-04-08",4.99
"823","2010-04-09",4.99
"824","2010-04-12",5.38
"825","2010-04-13",5.38
"826","2010-04-14",5.02
"827","2010-04-15",5.02
"828","2010-04-16",5.02
"829","2010-04-19",5.02
"830","2010-04-20",4.95
"831","2010-04-21",5.42
"832","2010-04-22",5.42
"833","2010-04-23",5.42
"834","2010-04-26",4.26
"835","2010-04-27",4.3
"836","2010-04-28",4.42
"837","2010-04-29",4.47
"838","2010-04-30",4.47
"839","2010-05-03",5
"840","2010-05-04",5
"841","2010-05-05",4.73
"842","2010-05-06",4.69
"843","2010-05-07",4.69
"844","2010-05-10",4.26
"845","2010-05-11",4.26
"846","2010-05-12",4.26
"847","2010-05-13",4.26
"848","2010-05-14",4.26
"849","2010-05-17",4.45
"850","2010-05-18",4.35
"851","2010-05-19",4.09
"852","2010-05-20",3.36
"853","2010-05-21",3.39
"854","2010-05-24",3.39
"855","2010-05-25",3.39
"856","2010-05-26",3.39
"857","2010-05-27",3
"858","2010-05-28",3.65
"859","2010-06-01",3.62
"860","2010-06-02",3.4
"861","2010-06-03",3.4
"862","2010-06-04",3.4
"863","2010-06-07",3.4
"864","2010-06-08",3.4
"865","2010-06-09",3.4
"866","2010-06-10",3.4
"867","2010-06-11",2.61
"868","2010-06-14",2.56
"869","2010-06-15",2.49
"870","2010-06-16",2.58
"871","2010-06-17",2.71
"872","2010-06-18",2.71
"873","2010-06-21",2.52
"874","2010-06-22",1.9
"875","2010-06-23",1.9
"876","2010-06-24",2
"877","2010-06-25",2
"878","2010-06-28",2
"879","2010-06-29",2
"880","2010-06-30",2
"881","2010-07-01",1.92
"882","2010-07-02",2
"883","2010-07-06",2
"884","2010-07-07",2.2
"885","2010-07-08",2.91
"886","2010-07-09",2.81
"887","2010-07-12",2.6
"888","2010-07-13",2.4
"889","2010-07-14",2.4
"890","2010-07-15",2.4
"891","2010-07-16",2.4
"892","2010-07-19",2.4
"893","2010-07-20",2.4
"894","2010-07-21",2.4
"895","2010-07-22",2.6
"896","2010-07-23",2.6
"897","2010-07-26",2.75
"898","2010-07-27",2.75
"899","2010-07-28",2.75
"900","2010-07-29",2.75
"901","2010-07-30",2.75
"902","2010-08-02",2.75
"903","2010-08-03",2.75
"904","2010-08-04",2.75
"905","2010-08-05",2.91
"906","2010-08-06",2.91
"907","2010-08-09",2.91
"908","2010-08-10",3.05
"909","2010-08-11",3.41
"910","2010-08-12",3.35
"911","2010-08-13",3.08
"912","2010-08-16",3.61
"913","2010-08-17",2.94
"914","2010-08-18",2.94
"915","2010-08-19",2.94
"916","2010-08-20",2.94
"917","2010-08-23",3.11
"918","2010-08-24",3.11
"919","2010-08-25",2.86
"920","2010-08-26",2.86
"921","2010-08-27",2.86
"922","2010-08-30",2.86
"923","2010-08-31",2.65
"924","2010-09-01",2.33
"925","2010-09-02",2.4
"926","2010-09-03",2.34
"927","2010-09-07",2.23
"928","2010-09-08",2.19
"929","2010-09-09",2.19
"930","2010-09-10",2.19
"931","2010-09-13",2.55
"932","2010-09-14",2.48
"933","2010-09-15",2.62
"934","2010-09-16",2.62
"935","2010-09-17",2.41
"936","2010-09-20",2.67
"937","2010-09-21",2.67
"938","2010-09-22",2.54
"939","2010-09-23",2.41
"940","2010-09-24",2.39
"941","2010-09-27",2.39
"942","2010-09-28",3.08
"943","2010-09-29",2.64
"944","2010-09-30",2.41
"945","2010-10-01",2.41
"946","2010-10-04",2.51
"947","2010-10-05",2.51
"948","2010-10-06",2.51
"949","2010-10-07",2.51
"950","2010-10-08",2.65
"951","2010-10-11",2.69
"952","2010-10-12",2.37
"953","2010-10-13",2.4
"954","2010-10-14",3.11
"955","2010-10-15",3.43
"956","2010-10-18",3.52
"957","2010-10-19",2.95
"958","2010-10-20",2.58
"959","2010-10-21",2.65
"960","2010-10-22",2.75
"961","2010-10-25",2.41
"962","2010-10-26",2.48
"963","2010-10-27",2.48
"964","2010-10-28",2.29
"965","2010-10-29",2.21
"966","2010-11-01",2.21
"967","2010-11-02",2.21
"968","2010-11-03",2.25
"969","2010-11-04",2.25
"970","2010-11-05",1.93
"971","2010-11-08",1.9
"972","2010-11-09",1.68
"973","2010-11-10",1.86
"974","2010-11-11",2.59
"975","2010-11-12",2.56
"976","2010-11-15",2.48
"977","2010-11-16",2.4
"978","2010-11-17",2.2
"979","2010-11-18",2.01
"980","2010-11-19",2.02
"981","2010-11-22",2.02
"982","2010-11-23",2.02
"983","2010-11-24",1.96
"984","2010-11-26",1.96
"985","2010-11-29",1.9
"986","2010-11-30",1.9
"987","2010-12-01",1.81
"988","2010-12-02",2.75
"989","2010-12-03",2.51
"990","2010-12-06",2.73
"991","2010-12-07",2.8
"992","2010-12-08",2.45
"993","2010-12-09",2.42
"994","2010-12-10",2.58
"995","2010-12-13",2.53
"996","2010-12-14",2.53
"997","2010-12-15",2.53
"998","2010-12-16",2.43
"999","2010-12-17",2.5
"1000","2010-12-20",2.3
"1001","2010-12-21",2.22
"1002","2010-12-22",2.32
"1003","2010-12-23",2.44
"1004","2010-12-27",2.38
"1005","2010-12-28",2.33
"1006","2010-12-29",2.32
"1007","2010-12-30",2.32
"1008","2010-12-31",2.43
"1009","2011-01-03",2.41
"1010","2011-01-04",2.41
