"","date","TS"
"168","2007-08-31",46.93
"169","2007-09-04",46.779999
"170","2007-09-05",45.59
"171","2007-09-06",45.970001
"172","2007-09-07",45.18
"173","2007-09-10",44.16
"174","2007-09-11",45.16
"175","2007-09-12",45.939999
"176","2007-09-13",46.68
"177","2007-09-14",46.27
"178","2007-09-17",46.220001
"179","2007-09-18",48.950001
"180","2007-09-19",51.580002
"181","2007-09-20",50.91
"182","2007-09-21",51.849998
"183","2007-09-24",52.799999
"184","2007-09-25",52.66
"185","2007-09-26",52.639999
"186","2007-09-27",52.880001
"187","2007-09-28",52.619999
"188","2007-10-01",54.75
"189","2007-10-02",53.75
"190","2007-10-03",52.869999
"191","2007-10-04",53.119999
"192","2007-10-05",53.360001
"193","2007-10-08",52.880001
"194","2007-10-09",53.099998
"195","2007-10-10",52.599998
"196","2007-10-11",53.220001
"197","2007-10-12",53.220001
"198","2007-10-15",53.18
"199","2007-10-16",52.02
"200","2007-10-17",52.439999
"201","2007-10-18",52.139999
"202","2007-10-19",51.110001
"203","2007-10-22",50.380001
"204","2007-10-23",51.799999
"205","2007-10-24",51.189999
"206","2007-10-25",51.470001
"207","2007-10-26",54.080002
"208","2007-10-29",53.610001
"209","2007-10-30",52.91
"210","2007-10-31",53.799999
"211","2007-11-01",51.66
"212","2007-11-02",51.509998
"213","2007-11-05",50.220001
"214","2007-11-06",51.700001
"215","2007-11-07",49.720001
"216","2007-11-08",47.73
"217","2007-11-09",46.650002
"218","2007-11-12",43.939999
"219","2007-11-13",46.599998
"220","2007-11-14",47.259998
"221","2007-11-15",46.98
"222","2007-11-16",48.25
"223","2007-11-19",46.27
"224","2007-11-20",47.02
"225","2007-11-21",46.299999
"226","2007-11-23",45.939999
"227","2007-11-26",45.759998
"228","2007-11-27",46.27
"229","2007-11-28",47.25
"230","2007-11-29",46.990002
"231","2007-11-30",47.18
"232","2007-12-03",46.669998
"233","2007-12-04",45.900002
"234","2007-12-05",46.189999
"235","2007-12-06",46.549999
"236","2007-12-07",46.830002
"237","2007-12-10",47.110001
"238","2007-12-11",45.810001
"239","2007-12-12",46.130001
"240","2007-12-13",45.93
"241","2007-12-14",44.549999
"242","2007-12-17",43
"243","2007-12-18",43.759998
"244","2007-12-19",43.59
"245","2007-12-20",43.580002
"246","2007-12-21",44.57
"247","2007-12-24",44.830002
"248","2007-12-26",44.860001
"249","2007-12-27",44.450001
"250","2007-12-28",44.779999
"251","2007-12-31",44.73
"252","2008-01-02",44.389999
"253","2008-01-03",44.849998
"254","2008-01-04",43.209999
"255","2008-01-07",41.740002
"256","2008-01-08",41.560001
"257","2008-01-09",41.259998
"258","2008-01-10",40.34
"259","2008-01-11",39.360001
"260","2008-01-14",41.240002
"261","2008-01-15",38.650002
"262","2008-01-16",38.77
"263","2008-01-17",36.560001
"264","2008-01-18",36.52
"265","2008-01-22",36.630001
"266","2008-01-23",37.540001
"267","2008-01-24",38.400002
"268","2008-01-25",37.98
"269","2008-01-28",39.619999
"270","2008-01-29",41.560001
"271","2008-01-30",40.419998
"272","2008-01-31",39.970001
"273","2008-02-01",40.939999
"274","2008-02-04",41.25
"275","2008-02-05",39.59
"276","2008-02-06",38.18
"277","2008-02-07",37.299999
"278","2008-02-08",37.799999
"279","2008-02-11",37.439999
"280","2008-02-12",38.220001
"281","2008-02-13",38
"282","2008-02-14",37.84
"283","2008-02-15",37.75
"284","2008-02-19",37.73
"285","2008-02-20",39.209999
"286","2008-02-21",40.150002
"287","2008-02-22",41.389999
"288","2008-02-25",43.27
"289","2008-02-26",43.759998
"290","2008-02-27",44
"291","2008-02-28",44.650002
"292","2008-02-29",44.450001
"293","2008-03-03",45.279999
"294","2008-03-04",46.57
"295","2008-03-05",48.880001
"296","2008-03-06",48.650002
"297","2008-03-07",46.75
"298","2008-03-10",46.080002
"299","2008-03-11",49.099998
"300","2008-03-12",48.77
"301","2008-03-13",49.889999
"302","2008-03-14",49.099998
"303","2008-03-17",46.880001
"304","2008-03-18",48.849998
"305","2008-03-19",45
"306","2008-03-20",45.080002
"307","2008-03-24",46.34
"308","2008-03-25",48.43
"309","2008-03-26",49.310001
"310","2008-03-27",48.419998
"311","2008-03-28",48.830002
"312","2008-03-31",49.849998
"313","2008-04-01",50.189999
"314","2008-04-02",49.900002
"315","2008-04-03",51.290001
"316","2008-04-04",51
"317","2008-04-07",50.799999
"318","2008-04-08",51.84
"319","2008-04-09",51.68
"320","2008-04-10",51.299999
"321","2008-04-11",50.630001
"322","2008-04-14",50.209999
"323","2008-04-15",50.490002
"324","2008-04-16",53.220001
"325","2008-04-17",52.860001
"326","2008-04-18",54.299999
"327","2008-04-21",55.75
"328","2008-04-22",54.860001
"329","2008-04-23",54.540001
"330","2008-04-24",52.919998
"331","2008-04-25",52.080002
"332","2008-04-28",52.48
"333","2008-04-29",51.09
"334","2008-04-30",53.009998
"335","2008-05-01",53.700001
"336","2008-05-02",53.91
"337","2008-05-05",54.869999
"338","2008-05-06",55.279999
"339","2008-05-07",53.689999
"340","2008-05-08",53.91
"341","2008-05-09",53.349998
"342","2008-05-12",55.18
"343","2008-05-13",55.689999
"344","2008-05-14",56.48
"345","2008-05-15",57.880001
"346","2008-05-16",59.150002
"347","2008-05-19",60.349998
"348","2008-05-20",61.200001
"349","2008-05-21",60.889999
"350","2008-05-22",61.220001
"351","2008-05-23",60.75
"352","2008-05-27",59.209999
"353","2008-05-28",60.68
"354","2008-05-29",60.369999
"355","2008-05-30",61.299999
"356","2008-06-02",61.139999
"357","2008-06-03",60.950001
"358","2008-06-04",59.25
"359","2008-06-05",64.889999
"360","2008-06-06",64.650002
"361","2008-06-09",65.379997
"362","2008-06-10",63.23
"363","2008-06-11",62.98
"364","2008-06-12",62.549999
"365","2008-06-13",62.57
"366","2008-06-16",62.549999
"367","2008-06-17",63.110001
"368","2008-06-18",62.490002
"369","2008-06-19",68.379997
"370","2008-06-20",67.830002
"371","2008-06-23",67.949997
"372","2008-06-24",67.139999
"373","2008-06-25",68.379997
"374","2008-06-26",69.029999
"375","2008-06-27",72.290001
"376","2008-06-30",74.5
"377","2008-07-01",72.949997
"378","2008-07-02",68.919998
"379","2008-07-03",67.089996
"380","2008-07-07",68.32
"381","2008-07-08",65.470001
"382","2008-07-09",65.889999
"383","2008-07-10",67.800003
"384","2008-07-11",68
"385","2008-07-14",68.849998
"386","2008-07-15",65.599998
"387","2008-07-16",65.040001
"388","2008-07-17",62.560001
"389","2008-07-18",60.48
"390","2008-07-21",63.950001
"391","2008-07-22",61.869999
"392","2008-07-23",60.34
"393","2008-07-24",58.16
"394","2008-07-25",59.419998
"395","2008-07-28",59.740002
"396","2008-07-29",61.759998
"397","2008-07-30",62.299999
"398","2008-07-31",60.25
"399","2008-08-01",59.09
"400","2008-08-04",56.740002
"401","2008-08-05",56.75
"402","2008-08-06",59.639999
"403","2008-08-07",57.630001
"404","2008-08-08",54.360001
"405","2008-08-11",50.509998
"406","2008-08-12",50.040001
"407","2008-08-13",51.169998
"408","2008-08-14",52.43
"409","2008-08-15",51.16
"410","2008-08-18",50.41
"411","2008-08-19",52.209999
"412","2008-08-20",53.939999
"413","2008-08-21",54.639999
"414","2008-08-22",53.150002
"415","2008-08-25",52.189999
"416","2008-08-26",53.290001
"417","2008-08-27",55.639999
"418","2008-08-28",55.130001
"419","2008-08-29",54.689999
"420","2008-09-02",50.740002
"421","2008-09-03",49.400002
"422","2008-09-04",47.110001
"423","2008-09-05",45.049999
"424","2008-09-08",45.27
"425","2008-09-09",41.869999
"426","2008-09-10",43.41
"427","2008-09-11",45.439999
"428","2008-09-12",47.66
"429","2008-09-15",44.029999
"430","2008-09-16",45.509998
"431","2008-09-17",42.919998
"432","2008-09-18",43.209999
"433","2008-09-19",48.599998
"434","2008-09-22",49.040001
"435","2008-09-23",45.310001
"436","2008-09-24",43.279999
"437","2008-09-25",43.900002
"438","2008-09-26",42
"439","2008-09-29",34.52
"440","2008-09-30",37.290001
"441","2008-10-01",36.919998
"442","2008-10-02",32.580002
"443","2008-10-03",32.689999
"444","2008-10-06",29.68
"445","2008-10-07",28.49
"446","2008-10-08",27.59
"447","2008-10-09",25.700001
"448","2008-10-10",24.1
"449","2008-10-13",29.299999
"450","2008-10-14",28.25
"451","2008-10-15",22.23
"452","2008-10-16",22.799999
"453","2008-10-17",23.99
"454","2008-10-20",25.08
"455","2008-10-21",22.42
"456","2008-10-22",18.32
"457","2008-10-23",18.799999
"458","2008-10-24",17.07
"459","2008-10-27",15.39
"460","2008-10-28",18.469999
"461","2008-10-29",19.370001
"462","2008-10-30",20.23
"463","2008-10-31",20.59
"464","2008-11-03",20.91
"465","2008-11-04",23.75
"466","2008-11-05",21.58
"467","2008-11-06",20.33
"468","2008-11-07",21.32
"469","2008-11-10",21.889999
"470","2008-11-11",21
"471","2008-11-12",20.379999
"472","2008-11-13",23.48
"473","2008-11-14",22.07
"474","2008-11-17",22.65
"475","2008-11-18",22.360001
"476","2008-11-19",20.02
"477","2008-11-20",17.9
"478","2008-11-21",17.75
"479","2008-11-24",20.08
"480","2008-11-25",19.200001
"481","2008-11-26",20.440001
"482","2008-11-28",21.030001
"483","2008-12-01",18.75
"484","2008-12-02",19.940001
"485","2008-12-03",20.299999
"486","2008-12-04",19.23
"487","2008-12-05",19.49
"488","2008-12-08",19.49
"489","2008-12-09",18.35
"490","2008-12-10",20.030001
"491","2008-12-11",20.309999
"492","2008-12-12",20.120001
"493","2008-12-15",20.18
"494","2008-12-16",22.200001
"495","2008-12-17",22.26
"496","2008-12-18",20.93
"497","2008-12-19",20.66
"498","2008-12-22",20.280001
"499","2008-12-23",19.940001
"500","2008-12-24",19.700001
"501","2008-12-26",20.299999
"502","2008-12-29",20.190001
"503","2008-12-30",20.85
"504","2008-12-31",20.98
"505","2009-01-02",22.02
"506","2009-01-05",22.059999
"507","2009-01-06",24.290001
"508","2009-01-07",22.780001
"509","2009-01-08",23.98
"510","2009-01-09",22.370001
"511","2009-01-12",21.48
"512","2009-01-13",21.73
"513","2009-01-14",20.139999
"514","2009-01-15",20.65
"515","2009-01-16",20.629999
"516","2009-01-20",19.07
"517","2009-01-21",20.51
"518","2009-01-22",19.719999
"519","2009-01-23",19.940001
"520","2009-01-26",20.209999
"521","2009-01-27",20.629999
"522","2009-01-28",21.25
"523","2009-01-29",20.58
"524","2009-01-30",19.790001
"525","2009-02-02",19.719999
"526","2009-02-03",19.610001
"527","2009-02-04",20.190001
"528","2009-02-05",21.52
"529","2009-02-06",22.91
"530","2009-02-09",22.85
"531","2009-02-10",21.35
"532","2009-02-11",21.629999
"533","2009-02-12",21.639999
"534","2009-02-13",21.860001
"535","2009-02-17",19.67
"536","2009-02-18",19.629999
"537","2009-02-19",19.719999
"538","2009-02-20",19.23
"539","2009-02-23",17.73
"540","2009-02-24",18.940001
"541","2009-02-25",17.959999
"542","2009-02-26",17.27
"543","2009-02-27",17.549999
"544","2009-03-02",15.43
"545","2009-03-03",15.1
"546","2009-03-04",16.42
"547","2009-03-05",15.67
"548","2009-03-06",16.33
"549","2009-03-09",15.95
"550","2009-03-10",17.309999
"551","2009-03-11",17.379999
"552","2009-03-12",18.09
"553","2009-03-13",18.67
"554","2009-03-16",18.459999
"555","2009-03-17",18.940001
"556","2009-03-18",19.43
"557","2009-03-19",20.030001
"558","2009-03-20",19.559999
"559","2009-03-23",21.23
"560","2009-03-24",19.93
"561","2009-03-25",21
"562","2009-03-26",21.66
"563","2009-03-27",20.84
"564","2009-03-30",20
"565","2009-03-31",20.17
"566","2009-04-01",20.5
"567","2009-04-02",22.1
"568","2009-04-03",22.389999
"569","2009-04-06",22.370001
"570","2009-04-07",21.33
"571","2009-04-08",21.610001
"572","2009-04-09",22.809999
"573","2009-04-13",23.530001
"574","2009-04-14",22.84
"575","2009-04-15",23.299999
"576","2009-04-16",24.48
"577","2009-04-17",24.459999
"578","2009-04-20",22.549999
"579","2009-04-21",23.43
"580","2009-04-22",23.82
"581","2009-04-23",23.85
"582","2009-04-24",25.08
"583","2009-04-27",24.950001
"584","2009-04-28",24.67
"585","2009-04-29",25.299999
"586","2009-04-30",25.02
"587","2009-05-01",25.700001
"588","2009-05-04",27.370001
"589","2009-05-05",26.969999
"590","2009-05-06",28.07
"591","2009-05-07",28.02
"592","2009-05-08",28.950001
"593","2009-05-11",27.98
"594","2009-05-12",28.42
"595","2009-05-13",26.860001
"596","2009-05-14",26.68
"597","2009-05-15",26.33
"598","2009-05-18",28.07
"599","2009-05-19",28.309999
"600","2009-05-20",28.85
"601","2009-05-21",28.85
"602","2009-05-22",28.709999
"603","2009-05-26",29.5
"604","2009-05-27",29.290001
"605","2009-05-28",30.290001
"606","2009-05-29",30.57
"607","2009-06-01",32
"608","2009-06-02",32.279999
"609","2009-06-03",30.35
"610","2009-06-04",31.530001
"611","2009-06-05",30.91
"612","2009-06-08",30.200001
"613","2009-06-09",30.709999
"614","2009-06-10",31.07
"615","2009-06-11",31.389999
"616","2009-06-12",30.85
"617","2009-06-15",29.07
"618","2009-06-16",28.58
"619","2009-06-17",27.1
"620","2009-06-18",27.25
"621","2009-06-19",27.35
"622","2009-06-22",24.790001
"623","2009-06-23",25.799999
"624","2009-06-24",26.57
"625","2009-06-25",27.15
"626","2009-06-26",26.98
"627","2009-06-29",27.41
"628","2009-06-30",27.040001
"629","2009-07-01",27.27
"630","2009-07-02",26.120001
"631","2009-07-06",25.440001
"632","2009-07-07",24.870001
"633","2009-07-08",24.629999
"634","2009-07-09",25.190001
"635","2009-07-10",25.09
"636","2009-07-13",26.09
"637","2009-07-14",25.879999
"638","2009-07-15",27.469999
"639","2009-07-16",28.049999
"640","2009-07-17",27.85
"641","2009-07-20",28.309999
"642","2009-07-21",28.450001
"643","2009-07-22",28.309999
"644","2009-07-23",29.59
"645","2009-07-24",29.43
"646","2009-07-27",29.32
"647","2009-07-28",28.66
"648","2009-07-29",28.389999
"649","2009-07-30",29.299999
"650","2009-07-31",30.32
"651","2009-08-03",31.68
"652","2009-08-04",30.93
"653","2009-08-05",31.57
"654","2009-08-06",30.52
"655","2009-08-07",31.18
"656","2009-08-10",30.809999
"657","2009-08-11",30.6
"658","2009-08-12",30.49
"659","2009-08-13",31.040001
"660","2009-08-14",30.23
"661","2009-08-17",28.639999
"662","2009-08-18",29.1
"663","2009-08-19",29.35
"664","2009-08-20",29.780001
"665","2009-08-21",30.51
"666","2009-08-24",29.57
"667","2009-08-25",29.68
"668","2009-08-26",29.620001
"669","2009-08-27",29.66
"670","2009-08-28",29.809999
"671","2009-08-31",28.98
"672","2009-09-01",28.379999
"673","2009-09-02",28.309999
"674","2009-09-03",28.709999
"675","2009-09-04",29.27
"676","2009-09-08",31.030001
"677","2009-09-09",31.84
"678","2009-09-10",32.990002
"679","2009-09-11",32.599998
"680","2009-09-14",33.240002
"681","2009-09-15",33.919998
"682","2009-09-16",35.389999
"683","2009-09-17",36.040001
"684","2009-09-18",36
"685","2009-09-21",35.130001
"686","2009-09-22",36.529999
"687","2009-09-23",35.490002
"688","2009-09-24",35.09
"689","2009-09-25",34.919998
"690","2009-09-28",36.060001
"691","2009-09-29",35.669998
"692","2009-09-30",35.619999
"693","2009-10-01",33.919998
"694","2009-10-02",33.509998
"695","2009-10-05",33.93
"696","2009-10-06",35.009998
"697","2009-10-07",35.310001
"698","2009-10-08",36.400002
"699","2009-10-09",37.639999
"700","2009-10-12",38
"701","2009-10-13",38.34
"702","2009-10-14",38.950001
"703","2009-10-15",39.189999
"704","2009-10-16",38.560001
"705","2009-10-19",39.599998
"706","2009-10-20",39.790001
"707","2009-10-21",40.349998
"708","2009-10-22",40.43
"709","2009-10-23",40.23
"710","2009-10-26",39.200001
"711","2009-10-27",37.689999
"712","2009-10-28",35.299999
"713","2009-10-29",37.48
"714","2009-10-30",35.619999
"715","2009-11-02",37.150002
"716","2009-11-03",38.91
"717","2009-11-04",39.380001
"718","2009-11-05",39.560001
"719","2009-11-06",39.75
"720","2009-11-09",41.439999
"721","2009-11-10",41.09
"722","2009-11-11",40.98
"723","2009-11-12",39.900002
"724","2009-11-13",40.25
"725","2009-11-16",42.360001
"726","2009-11-17",42.27
"727","2009-11-18",42.32
"728","2009-11-19",41.240002
"729","2009-11-20",40.630001
"730","2009-11-23",41.41
"731","2009-11-24",41.279999
"732","2009-11-25",41.669998
"733","2009-11-27",40.009998
"734","2009-11-30",39.459999
"735","2009-12-01",40.41
"736","2009-12-02",41.27
"737","2009-12-03",40.66
"738","2009-12-04",40.110001
"739","2009-12-07",39.849998
"740","2009-12-08",38.330002
"741","2009-12-09",39.700001
"742","2009-12-10",39.990002
"743","2009-12-11",40.099998
"744","2009-12-14",40.700001
"745","2009-12-15",40.119999
"746","2009-12-16",40.619999
"747","2009-12-17",40.330002
"748","2009-12-18",40.290001
"749","2009-12-21",40.68
"750","2009-12-22",41.68
"751","2009-12-23",42.509998
"752","2009-12-24",42.759998
"753","2009-12-28",42.919998
"754","2009-12-29",42.849998
"755","2009-12-30",42.93
"756","2009-12-31",42.650002
"757","2010-01-04",44.330002
"758","2010-01-05",45.400002
"759","2010-01-06",45.41
"760","2010-01-07",45.59
"761","2010-01-08",45.700001
"762","2010-01-11",45.919998
"763","2010-01-12",44.740002
"764","2010-01-13",47.099998
"765","2010-01-14",47.41
"766","2010-01-15",46.91
"767","2010-01-19",47.369999
"768","2010-01-20",46.18
"769","2010-01-21",45.790001
"770","2010-01-22",45.060001
"771","2010-01-25",45.259998
"772","2010-01-26",44.130001
"773","2010-01-27",44.549999
"774","2010-01-28",43.700001
"775","2010-01-29",44
"776","2010-02-01",44.470001
"777","2010-02-02",45.700001
"778","2010-02-03",45.150002
"779","2010-02-04",43.200001
"780","2010-02-05",42.450001
"781","2010-02-08",42
"782","2010-02-09",43.889999
"783","2010-02-10",43.450001
"784","2010-02-11",44.700001
"785","2010-02-12",44.23
"786","2010-02-16",45.939999
"787","2010-02-17",45.919998
"788","2010-02-18",46.619999
"789","2010-02-19",46.48
"790","2010-02-22",46.849998
"791","2010-02-23",45.580002
"792","2010-02-24",45.880001
"793","2010-02-25",41.669998
"794","2010-02-26",41.43
"795","2010-03-01",42.740002
"796","2010-03-02",42.889999
"797","2010-03-03",43.860001
"798","2010-03-04",43.75
"799","2010-03-05",43.560001
"800","2010-03-08",44.130001
"801","2010-03-09",43.919998
"802","2010-03-10",44.220001
"803","2010-03-11",44.360001
"804","2010-03-12",44.900002
"805","2010-03-15",43.98
"806","2010-03-16",44.790001
"807","2010-03-17",44.880001
"808","2010-03-18",43.93
"809","2010-03-19",43.380001
"810","2010-03-22",44.310001
"811","2010-03-23",44.259998
"812","2010-03-24",43.389999
"813","2010-03-25",42.509998
"814","2010-03-26",43.099998
"815","2010-03-29",43.509998
"816","2010-03-30",43.110001
"817","2010-03-31",42.939999
"818","2010-04-01",44.900002
"819","2010-04-05",45.279999
"820","2010-04-06",45.43
"821","2010-04-07",44.639999
"822","2010-04-08",44.34
"823","2010-04-09",44.650002
"824","2010-04-12",44.57
"825","2010-04-13",43.689999
"826","2010-04-14",43.259998
"827","2010-04-15",42.709999
"828","2010-04-16",41.189999
"829","2010-04-19",41.34
"830","2010-04-20",42.189999
"831","2010-04-21",41.470001
"832","2010-04-22",40.689999
"833","2010-04-23",41.959999
"834","2010-04-26",42.259998
"835","2010-04-27",40.560001
"836","2010-04-28",40.759998
"837","2010-04-29",40.91
"838","2010-04-30",40.610001
"839","2010-05-03",40.830002
"840","2010-05-04",38.82
"841","2010-05-05",38.509998
"842","2010-05-06",36.880001
"843","2010-05-07",36.740002
"844","2010-05-10",39.07
"845","2010-05-11",39.040001
"846","2010-05-12",39.18
"847","2010-05-13",38.889999
"848","2010-05-14",37.509998
"849","2010-05-17",37.549999
"850","2010-05-18",37.009998
"851","2010-05-19",37.27
"852","2010-05-20",35.169998
"853","2010-05-21",36.68
"854","2010-05-24",35.349998
"855","2010-05-25",35.139999
"856","2010-05-26",35.669998
"857","2010-05-27",38.790001
"858","2010-05-28",37.119999
"859","2010-06-01",35.650002
"860","2010-06-02",36.82
"861","2010-06-03",37.25
"862","2010-06-04",35.139999
"863","2010-06-07",34.349998
"864","2010-06-08",34.82
"865","2010-06-09",34.52
"866","2010-06-10",36.470001
"867","2010-06-11",36.68
"868","2010-06-14",37.240002
"869","2010-06-15",38.68
"870","2010-06-16",38.23
"871","2010-06-17",38.099998
"872","2010-06-18",38.189999
"873","2010-06-21",38.189999
"874","2010-06-22",37.98
"875","2010-06-23",38.049999
"876","2010-06-24",37.09
"877","2010-06-25",37.330002
"878","2010-06-28",37.310001
"879","2010-06-29",35.310001
"880","2010-06-30",34.610001
"881","2010-07-01",36.139999
"882","2010-07-02",35.91
"883","2010-07-06",36
"884","2010-07-07",37.549999
"885","2010-07-08",38.060001
"886","2010-07-09",38.66
"887","2010-07-12",38.110001
"888","2010-07-13",38.77
"889","2010-07-14",38.68
"890","2010-07-15",38.900002
"891","2010-07-16",38.080002
"892","2010-07-19",38.470001
"893","2010-07-20",38.93
"894","2010-07-21",37.990002
"895","2010-07-22",39.490002
"896","2010-07-23",39.709999
"897","2010-07-26",39.900002
"898","2010-07-27",39.59
"899","2010-07-28",40.040001
"900","2010-07-29",40.189999
"901","2010-07-30",40.049999
"902","2010-08-02",41.560001
"903","2010-08-03",41.380001
"904","2010-08-04",41.619999
"905","2010-08-05",39.59
"906","2010-08-06",38.419998
"907","2010-08-09",38.02
"908","2010-08-10",37.43
"909","2010-08-11",35.669998
"910","2010-08-12",35.290001
"911","2010-08-13",35.119999
"912","2010-08-16",35.630001
"913","2010-08-17",36.619999
"914","2010-08-18",36.939999
"915","2010-08-19",36.240002
"916","2010-08-20",35.299999
"917","2010-08-23",34.82
"918","2010-08-24",33.849998
"919","2010-08-25",33.540001
"920","2010-08-26",33.5
"921","2010-08-27",34.34
"922","2010-08-30",33.549999
"923","2010-08-31",33.650002
"924","2010-09-01",35.459999
"925","2010-09-02",35.68
"926","2010-09-03",36.27
"927","2010-09-07",35.459999
"928","2010-09-08",35.990002
"929","2010-09-09",36.009998
"930","2010-09-10",36.220001
"931","2010-09-13",36.689999
"932","2010-09-14",36.639999
"933","2010-09-15",36.439999
"934","2010-09-16",36.599998
"935","2010-09-17",36.52
"936","2010-09-20",37.150002
"937","2010-09-21",37.580002
"938","2010-09-22",37.68
"939","2010-09-23",37.25
"940","2010-09-24",38.139999
"941","2010-09-27",37.919998
"942","2010-09-28",38.259998
"943","2010-09-29",38.380001
"944","2010-09-30",38.419998
"945","2010-10-01",38.959999
"946","2010-10-04",37.990002
"947","2010-10-05",38.919998
"948","2010-10-06",39.48
"949","2010-10-07",39.860001
"950","2010-10-08",41.169998
"951","2010-10-11",41.049999
"952","2010-10-12",41.419998
"953","2010-10-13",41.810001
"954","2010-10-14",42.009998
"955","2010-10-15",41.959999
"956","2010-10-18",41.860001
"957","2010-10-19",40.52
