"","date","ANIP"
"149","2007-08-06",208.080002
"150","2007-08-07",196.559998
"151","2007-08-08",212.399994
"152","2007-08-09",211.320007
"153","2007-08-10",208.080002
"154","2007-08-13",211.320007
"155","2007-08-14",216
"156","2007-08-15",212.399994
"157","2007-08-16",205.199997
"158","2007-08-17",208.440002
"159","2007-08-20",201.600006
"160","2007-08-21",198
"161","2007-08-22",199.800003
"162","2007-08-23",201.600006
"163","2007-08-24",210.960007
"164","2007-08-27",210.600006
"165","2007-08-28",214.199997
"166","2007-08-29",216
"167","2007-08-30",213.119995
"168","2007-08-31",208.800003
"169","2007-09-04",215.279999
"170","2007-09-05",217.800003
"171","2007-09-06",218.880005
"172","2007-09-07",216
"173","2007-09-10",213.479996
"174","2007-09-11",215.639999
"175","2007-09-12",217.800003
"176","2007-09-13",216
"177","2007-09-14",218.520004
"178","2007-09-17",214.199997
"179","2007-09-18",214.199997
"180","2007-09-19",208.080002
"181","2007-09-20",209.520004
"182","2007-09-21",208.800003
"183","2007-09-24",205.199997
"184","2007-09-25",203.039993
"185","2007-09-26",199.080002
"186","2007-09-27",199.440002
"187","2007-09-28",208.800003
"188","2007-10-01",201.960007
"189","2007-10-02",198.360001
"190","2007-10-03",192.600006
"191","2007-10-04",202.679993
"192","2007-10-05",214.199997
"193","2007-10-08",216
"194","2007-10-09",206.639999
"195","2007-10-10",213.119995
"196","2007-10-11",208.800003
"197","2007-10-12",213.839996
"198","2007-10-15",204.839996
"199","2007-10-16",200.520004
"200","2007-10-17",198
"201","2007-10-18",203.399994
"202","2007-10-19",198
"203","2007-10-22",196.199997
"204","2007-10-23",199.800003
"205","2007-10-24",204.479996
"206","2007-10-25",205.199997
"207","2007-10-26",210.600006
"208","2007-10-29",217.800003
"209","2007-10-30",208.800003
"210","2007-10-31",215.639999
"211","2007-11-01",207
"212","2007-11-02",203.399994
"213","2007-11-05",198
"214","2007-11-06",196.199997
"215","2007-11-07",185.399994
"216","2007-11-08",176.399994
"217","2007-11-09",165.600006
"218","2007-11-12",162
"219","2007-11-13",149.399994
"220","2007-11-14",159.839996
"221","2007-11-15",161.639999
"222","2007-11-16",173.880005
"223","2007-11-19",171
"224","2007-11-20",169.199997
"225","2007-11-21",160.559998
"226","2007-11-23",174.240005
"227","2007-11-26",171.360001
"228","2007-11-27",166.320007
"229","2007-11-28",168.839996
"230","2007-11-29",162
"231","2007-11-30",162.360001
"232","2007-12-03",156.960007
"233","2007-12-04",142.559998
"234","2007-12-05",147.600006
"235","2007-12-06",142.559998
"236","2007-12-07",140.399994
"237","2007-12-10",136.800003
"238","2007-12-11",133.559998
"239","2007-12-12",136.440002
"240","2007-12-13",131.399994
"241","2007-12-14",132.839996
"242","2007-12-17",133.199997
"243","2007-12-18",135.720001
"244","2007-12-19",133.199997
"245","2007-12-20",147.600006
"246","2007-12-21",149.399994
"247","2007-12-24",148.679993
"248","2007-12-26",145.440002
"249","2007-12-27",146.880005
"250","2007-12-28",138.600006
"251","2007-12-31",136.080002
"252","2008-01-02",131.399994
"253","2008-01-03",135
"254","2008-01-04",134.279999
"255","2008-01-07",131.759995
"256","2008-01-08",136.080002
"257","2008-01-09",135
"258","2008-01-10",142.199997
"259","2008-01-11",145.440002
"260","2008-01-14",146.160004
"261","2008-01-15",141.839996
"262","2008-01-16",136.800003
"263","2008-01-17",128.520004
"264","2008-01-18",128.520004
"265","2008-01-22",129.600006
"266","2008-01-23",128.160004
"267","2008-01-24",125.639999
"268","2008-01-25",124.919998
"269","2008-01-28",131.039993
"270","2008-01-29",139.679993
"271","2008-01-30",142.919998
"272","2008-01-31",144
"273","2008-02-01",136.800003
"274","2008-02-04",138.240005
"275","2008-02-05",131.039993
"276","2008-02-06",129.600006
"277","2008-02-07",134.639999
"278","2008-02-08",133.199997
"279","2008-02-11",133.919998
"280","2008-02-12",133.919998
"281","2008-02-13",132.119995
"282","2008-02-14",129.600006
"283","2008-02-15",129.960007
"284","2008-02-19",127.800003
"285","2008-02-20",131.039993
"286","2008-02-21",131.759995
"287","2008-02-22",130.320007
"288","2008-02-25",129.600006
"289","2008-02-26",131.399994
"290","2008-02-27",129.240005
"291","2008-02-28",128.160004
"292","2008-02-29",124.199997
"293","2008-03-03",117
"294","2008-03-04",111.239998
"295","2008-03-05",112.32
"296","2008-03-06",106.199997
"297","2008-03-07",104.400002
"298","2008-03-10",90.360001
"299","2008-03-11",95.400002
"300","2008-03-12",92.879997
"301","2008-03-13",86.040001
"302","2008-03-14",84.599998
"303","2008-03-17",77.040001
"304","2008-03-18",80.639999
"305","2008-03-19",78.120003
"306","2008-03-20",73.800003
"307","2008-03-24",93.959999
"308","2008-03-25",116.639999
"309","2008-03-26",117.720001
"310","2008-03-27",141.119995
"311","2008-03-28",168.479996
"312","2008-03-31",164.160004
"313","2008-04-01",155.880005
"314","2008-04-02",152.639999
"315","2008-04-03",154.800003
"316","2008-04-04",154.080002
"317","2008-04-07",156.240005
"318","2008-04-08",154.800003
"319","2008-04-09",151.919998
"320","2008-04-10",154.080002
"321","2008-04-11",152.279999
"322","2008-04-14",148.320007
"323","2008-04-15",149.039993
"324","2008-04-16",147.240005
"325","2008-04-17",147.240005
"326","2008-04-18",145.800003
"327","2008-04-21",144
"328","2008-04-22",142.559998
"329","2008-04-23",140.759995
"330","2008-04-24",134.639999
"331","2008-04-25",136.080002
"332","2008-04-28",129.960007
"333","2008-04-29",133.199997
"334","2008-04-30",141.839996
"335","2008-05-01",131.759995
"336","2008-05-02",129.960007
"337","2008-05-05",133.199997
"338","2008-05-06",132.119995
"339","2008-05-07",130.320007
"340","2008-05-08",128.520004
"341","2008-05-09",128.160004
"342","2008-05-12",130.320007
"343","2008-05-13",132.119995
"344","2008-05-14",133.199997
"345","2008-05-15",143.279999
"346","2008-05-16",151.559998
"347","2008-05-19",148.320007
"348","2008-05-20",144.720001
"349","2008-05-21",144.720001
"350","2008-05-22",145.800003
"351","2008-05-23",146.160004
"352","2008-05-27",145.440002
"353","2008-05-28",145.080002
"354","2008-05-29",145.800003
"355","2008-05-30",143.639999
"356","2008-06-02",143.639999
"357","2008-06-03",140.399994
"358","2008-06-04",147.960007
"359","2008-06-05",146.160004
"360","2008-06-06",145.080002
"361","2008-06-09",151.559998
"362","2008-06-10",154.080002
"363","2008-06-11",166.679993
"364","2008-06-12",172.800003
"365","2008-06-13",192.960007
"366","2008-06-16",177.479996
"367","2008-06-17",191.520004
"368","2008-06-18",197.639999
"369","2008-06-19",198
"370","2008-06-20",198
"371","2008-06-23",193.679993
"372","2008-06-24",196.919998
"373","2008-06-25",196.559998
"374","2008-06-26",186.119995
"375","2008-06-27",148.320007
"376","2008-06-30",170.639999
"377","2008-07-01",167.039993
"378","2008-07-02",162.720001
"379","2008-07-03",158.039993
"380","2008-07-07",159.839996
"381","2008-07-08",153
"382","2008-07-09",155.520004
"383","2008-07-10",159.479996
"384","2008-07-11",160.559998
"385","2008-07-14",159.119995
"386","2008-07-15",154.800003
"387","2008-07-16",162.720001
"388","2008-07-17",166.679993
"389","2008-07-18",176.399994
"390","2008-07-21",174.960007
"391","2008-07-22",184.679993
"392","2008-07-23",185.399994
"393","2008-07-24",184.320007
"394","2008-07-25",193.679993
"395","2008-07-28",199.440002
"396","2008-07-29",199.440002
"397","2008-07-30",199.440002
"398","2008-07-31",201.960007
"399","2008-08-01",204.839996
"400","2008-08-04",202.320007
"401","2008-08-05",204.479996
"402","2008-08-06",201.240005
"403","2008-08-07",201.960007
"404","2008-08-08",203.039993
"405","2008-08-11",198
"406","2008-08-12",190.800003
"407","2008-08-13",184.320007
"408","2008-08-14",187.559998
"409","2008-08-15",187.559998
"410","2008-08-18",185.399994
"411","2008-08-19",187.199997
"412","2008-08-20",185.399994
"413","2008-08-21",185.039993
"414","2008-08-22",196.559998
"415","2008-08-25",185.039993
"416","2008-08-26",185.399994
"417","2008-08-27",187.199997
"418","2008-08-28",184.679993
"419","2008-08-29",186.119995
"420","2008-09-02",182.160004
"421","2008-09-03",181.800003
"422","2008-09-04",173.520004
"423","2008-09-05",171.360001
"424","2008-09-08",167.039993
"425","2008-09-09",162
"426","2008-09-10",153
"427","2008-09-11",149.039993
"428","2008-09-12",144.360001
"429","2008-09-15",129.600006
"430","2008-09-16",127.440002
"431","2008-09-17",126.720001
"432","2008-09-18",133.199997
"433","2008-09-19",147.600006
"434","2008-09-22",141.839996
"435","2008-09-23",144.720001
"436","2008-09-24",138.240005
"437","2008-09-25",146.160004
"438","2008-09-26",157.320007
"439","2008-09-29",183.600006
"440","2008-09-30",176.039993
"441","2008-10-01",164.520004
"442","2008-10-02",151.199997
"443","2008-10-03",151.919998
"444","2008-10-06",144
"445","2008-10-07",141.479996
"446","2008-10-08",140.399994
"447","2008-10-09",132.119995
"448","2008-10-10",113.400002
"449","2008-10-13",134.639999
"450","2008-10-14",130.679993
"451","2008-10-15",110.160004
"452","2008-10-16",114.120003
"453","2008-10-17",118.440002
"454","2008-10-20",122.400002
"455","2008-10-21",123.839996
"456","2008-10-22",116.639999
"457","2008-10-23",113.760002
"458","2008-10-24",108.360001
"459","2008-10-27",109.080002
"460","2008-10-28",115.919998
"461","2008-10-29",114.839996
"462","2008-10-30",114.839996
"463","2008-10-31",116.279999
"464","2008-11-03",115.559998
"465","2008-11-04",111.599998
"466","2008-11-05",110.519997
"467","2008-11-06",108.360001
"468","2008-11-07",104.040001
"469","2008-11-10",102.959999
"470","2008-11-11",95.040001
"471","2008-11-12",81.360001
"472","2008-11-13",72
"473","2008-11-14",73.800003
"474","2008-11-17",72
"475","2008-11-18",68.040001
"476","2008-11-19",63
"477","2008-11-20",52.200001
"478","2008-11-21",55.799999
"479","2008-11-24",58.68
"480","2008-11-25",59.400002
"481","2008-11-26",61.200001
"482","2008-11-28",64.440002
"483","2008-12-01",56.880001
"484","2008-12-02",55.799999
"485","2008-12-03",55.439999
"486","2008-12-04",59.040001
"487","2008-12-05",60.119999
"488","2008-12-08",61.560001
"489","2008-12-09",60.84
"490","2008-12-10",61.200001
"491","2008-12-11",57.240002
"492","2008-12-12",56.880001
"493","2008-12-15",52.560001
"494","2008-12-16",49.68
"495","2008-12-17",52.919998
"496","2008-12-18",54
"497","2008-12-19",53.279999
"498","2008-12-22",51.48
"499","2008-12-23",52.200001
"500","2008-12-24",48.959999
"501","2008-12-26",50.040001
"502","2008-12-29",41.759998
"503","2008-12-30",30.6
"504","2008-12-31",36
"505","2009-01-02",42.48
"506","2009-01-05",45.360001
"507","2009-01-06",48.240002
"508","2009-01-07",55.439999
"509","2009-01-08",54.360001
"510","2009-01-09",54.360001
"511","2009-01-12",54.360001
"512","2009-01-13",55.799999
"513","2009-01-14",54
"514","2009-01-15",55.080002
"515","2009-01-16",57.240002
"516","2009-01-20",57.959999
"517","2009-01-21",60.119999
"518","2009-01-22",60.119999
"519","2009-01-23",59.759998
"520","2009-01-26",59.759998
"521","2009-01-27",60.119999
"522","2009-01-28",59.759998
"523","2009-01-29",57.599998
"524","2009-01-30",57.599998
"525","2009-02-02",54.360001
"526","2009-02-03",56.16
"527","2009-02-04",55.080002
"528","2009-02-05",61.200001
"529","2009-02-06",64.800003
"530","2009-02-09",77.400002
"531","2009-02-10",80.639999
"532","2009-02-11",74.879997
"533","2009-02-12",76.32
"534","2009-02-13",76.32
"535","2009-02-17",77.400002
"536","2009-02-18",75.599998
"537","2009-02-19",71.639999
"538","2009-02-20",69.120003
"539","2009-02-23",59.040001
"540","2009-02-24",58.32
"541","2009-02-25",55.080002
"542","2009-02-26",54.720001
"543","2009-02-27",50.400002
"544","2009-03-02",46.439999
"545","2009-03-03",47.16
"546","2009-03-04",48.959999
"547","2009-03-05",47.880001
"548","2009-03-06",46.439999
"549","2009-03-09",44.639999
"550","2009-03-10",45.360001
"551","2009-03-11",45
"552","2009-03-12",45.360001
"553","2009-03-13",45.720001
"554","2009-03-16",45.720001
"555","2009-03-17",44.639999
"556","2009-03-18",42.84
"557","2009-03-19",41.040001
"558","2009-03-20",41.400002
"559","2009-03-23",42.48
"560","2009-03-24",42.84
"561","2009-03-25",41.400002
"562","2009-03-26",43.560001
"563","2009-03-27",48.240002
"564","2009-03-30",46.080002
"565","2009-03-31",47.52
"566","2009-04-01",46.799999
"567","2009-04-02",48.240002
"568","2009-04-03",50.400002
"569","2009-04-06",54.720001
"570","2009-04-07",57.240002
"571","2009-04-08",59.400002
"572","2009-04-09",64.440002
"573","2009-04-13",66.959999
"574","2009-04-14",74.879997
"575","2009-04-15",77.400002
"576","2009-04-16",72
"577","2009-04-17",77.040001
"578","2009-04-20",71.279999
"579","2009-04-21",64.440002
"580","2009-04-22",70.559998
"581","2009-04-23",71.639999
"582","2009-04-24",68.040001
"583","2009-04-27",73.800003
"584","2009-04-28",77.400002
"585","2009-04-29",76.32
"586","2009-04-30",75.239998
"587","2009-05-01",74.519997
"588","2009-05-04",73.080002
"589","2009-05-05",75.239998
"590","2009-05-06",75.239998
"591","2009-05-07",74.160004
"592","2009-05-08",75.599998
"593","2009-05-11",71.279999
"594","2009-05-12",75.599998
"595","2009-05-13",70.559998
"596","2009-05-14",72.360001
"597","2009-05-15",73.800003
"598","2009-05-18",73.800003
"599","2009-05-19",72.720001
"600","2009-05-20",75.599998
"601","2009-05-21",75.599998
"602","2009-05-22",75.599998
"603","2009-05-26",74.519997
"604","2009-05-27",73.440002
"605","2009-05-28",72
"606","2009-05-29",75.599998
"607","2009-06-01",78.480003
"608","2009-06-02",90
"609","2009-06-03",93.239998
"610","2009-06-04",83.519997
"611","2009-06-05",86.760002
"612","2009-06-08",83.519997
"613","2009-06-09",81.720001
"614","2009-06-10",82.440002
"615","2009-06-11",84.239998
"616","2009-06-12",83.160004
"617","2009-06-15",86.400002
"618","2009-06-16",89.639999
"619","2009-06-17",86.760002
"620","2009-06-18",85.32
"621","2009-06-19",81
"622","2009-06-22",73.800003
"623","2009-06-23",70.919998
"624","2009-06-24",72
"625","2009-06-25",70.919998
"626","2009-06-26",75.959999
"627","2009-06-29",77.400002
"628","2009-06-30",72
"629","2009-07-01",68.400002
"630","2009-07-02",68.400002
"631","2009-07-06",64.800003
"632","2009-07-07",65.879997
"633","2009-07-08",62.279999
"634","2009-07-09",55.080002
"635","2009-07-10",55.439999
"636","2009-07-13",54
"637","2009-07-14",54.360001
"638","2009-07-15",55.439999
"639","2009-07-16",55.799999
"640","2009-07-17",58.32
"641","2009-07-20",58.68
"642","2009-07-21",58.68
"643","2009-07-22",61.560001
"644","2009-07-23",59.040001
"645","2009-07-24",60.48
"646","2009-07-27",61.200001
"647","2009-07-28",64.080002
"648","2009-07-29",66.599998
"649","2009-07-30",66.599998
"650","2009-07-31",65.879997
"651","2009-08-03",65.160004
"652","2009-08-04",64.800003
"653","2009-08-05",65.160004
"654","2009-08-06",61.919998
"655","2009-08-07",65.519997
"656","2009-08-10",63.360001
"657","2009-08-11",65.519997
"658","2009-08-12",64.080002
"659","2009-08-13",74.160004
"660","2009-08-14",70.559998
"661","2009-08-17",75.599998
"662","2009-08-18",73.440002
"663","2009-08-19",70.199997
"664","2009-08-20",70.559998
"665","2009-08-21",68.760002
"666","2009-08-24",70.559998
"667","2009-08-25",69.480003
"668","2009-08-26",69.480003
"669","2009-08-27",69.120003
"670","2009-08-28",66.599998
"671","2009-08-31",69.480003
"672","2009-09-01",69.480003
"673","2009-09-02",67.32
"674","2009-09-03",67.32
"675","2009-09-04",68.400002
"676","2009-09-08",66.959999
"677","2009-09-09",66.959999
"678","2009-09-10",67.68
"679","2009-09-11",68.760002
"680","2009-09-14",70.559998
"681","2009-09-15",70.199997
"682","2009-09-16",69.480003
"683","2009-09-17",71.639999
"684","2009-09-18",71.279999
"685","2009-09-21",72
"686","2009-09-22",72
"687","2009-09-23",70.559998
"688","2009-09-24",68.400002
"689","2009-09-25",68.400002
"690","2009-09-28",69.480003
"691","2009-09-29",69.839996
"692","2009-09-30",71.279999
"693","2009-10-01",68.400002
"694","2009-10-02",66.239998
"695","2009-10-05",65.879997
"696","2009-10-06",64.440002
"697","2009-10-07",63.360001
"698","2009-10-08",63.360001
"699","2009-10-09",63.720001
"700","2009-10-12",66.599998
"701","2009-10-13",65.519997
"702","2009-10-14",65.519997
"703","2009-10-15",70.559998
"704","2009-10-16",72
"705","2009-10-19",70.919998
"706","2009-10-20",71.639999
"707","2009-10-21",65.160004
"708","2009-10-22",65.160004
"709","2009-10-23",65.160004
"710","2009-10-26",60.84
"711","2009-10-27",58.68
"712","2009-10-28",54
"713","2009-10-29",57.959999
"714","2009-10-30",54.720001
"715","2009-11-02",55.439999
"716","2009-11-03",60.84
"717","2009-11-04",55.439999
"718","2009-11-05",62.639999
"719","2009-11-06",63.360001
"720","2009-11-09",62.639999
"721","2009-11-10",58.32
"722","2009-11-11",60.84
"723","2009-11-12",58.68
"724","2009-11-13",59.040001
"725","2009-11-16",56.880001
"726","2009-11-17",57.599998
"727","2009-11-18",56.52
"728","2009-11-19",57.599998
"729","2009-11-20",56.52
"730","2009-11-23",55.799999
"731","2009-11-24",54.360001
"732","2009-11-25",54
"733","2009-11-27",54
"734","2009-11-30",52.560001
"735","2009-12-01",51.119999
"736","2009-12-02",51.48
"737","2009-12-03",51.48
"738","2009-12-04",51.84
"739","2009-12-07",51.48
"740","2009-12-08",51.119999
"741","2009-12-09",50.040001
"742","2009-12-10",49.68
"743","2009-12-11",49.68
"744","2009-12-14",50.400002
"745","2009-12-15",49.68
"746","2009-12-16",50.040001
"747","2009-12-17",49.68
"748","2009-12-18",48.599998
"749","2009-12-21",50.400002
"750","2009-12-22",51.84
"751","2009-12-23",51.48
"752","2009-12-24",51.48
"753","2009-12-28",50.400002
"754","2009-12-29",50.040001
"755","2009-12-30",50.400002
"756","2009-12-31",52.200001
"757","2010-01-04",55.799999
"758","2010-01-05",55.799999
"759","2010-01-06",55.799999
"760","2010-01-07",57.599998
"761","2010-01-08",57.599998
"762","2010-01-11",63
"763","2010-01-12",61.200001
"764","2010-01-13",60.84
"765","2010-01-14",63
"766","2010-01-15",62.639999
"767","2010-01-19",61.200001
"768","2010-01-20",59.040001
"769","2010-01-21",59.040001
"770","2010-01-22",59.040001
"771","2010-01-25",57.599998
"772","2010-01-26",56.16
"773","2010-01-27",54.720001
"774","2010-01-28",56.880001
"775","2010-01-29",55.080002
"776","2010-02-01",56.880001
"777","2010-02-02",55.439999
"778","2010-02-03",56.16
"779","2010-02-04",54
"780","2010-02-05",54
"781","2010-02-08",51.84
"782","2010-02-09",54
"783","2010-02-10",53.279999
"784","2010-02-11",57.240002
"785","2010-02-12",59.759998
"786","2010-02-16",60.48
"787","2010-02-17",57.240002
"788","2010-02-18",60.48
"789","2010-02-19",65.879997
"790","2010-02-22",61.200001
"791","2010-02-23",60.48
"792","2010-02-24",57.599998
"793","2010-02-25",57.599998
"794","2010-02-26",60.48
"795","2010-03-01",63
"796","2010-03-02",64.440002
"797","2010-03-03",62.279999
"798","2010-03-04",61.919998
"799","2010-03-05",62.639999
"800","2010-03-08",64.800003
"801","2010-03-09",63
"802","2010-03-10",61.560001
"803","2010-03-11",64.800003
"804","2010-03-12",65.519997
"805","2010-03-15",67.68
"806","2010-03-16",66.959999
"807","2010-03-17",66.959999
"808","2010-03-18",63.720001
"809","2010-03-19",64.080002
"810","2010-03-22",62.639999
"811","2010-03-23",67.32
"812","2010-03-24",68.040001
"813","2010-03-25",65.519997
"814","2010-03-26",66.959999
"815","2010-03-29",67.32
"816","2010-03-30",64.440002
"817","2010-03-31",64.440002
"818","2010-04-01",65.519997
"819","2010-04-05",66.959999
"820","2010-04-06",66.959999
"821","2010-04-07",66.959999
"822","2010-04-08",66.599998
"823","2010-04-09",65.519997
"824","2010-04-12",66.599998
"825","2010-04-13",65.519997
"826","2010-04-14",66.239998
"827","2010-04-15",66.599998
"828","2010-04-16",66.959999
"829","2010-04-19",68.040001
"830","2010-04-20",74.160004
"831","2010-04-21",74.879997
"832","2010-04-22",75.599998
"833","2010-04-23",77.040001
"834","2010-04-26",78.120003
"835","2010-04-27",75.599998
"836","2010-04-28",76.32
"837","2010-04-29",81
"838","2010-04-30",84.599998
"839","2010-05-03",87.839996
"840","2010-05-04",86.040001
"841","2010-05-05",84.239998
"842","2010-05-06",77.760002
"843","2010-05-07",75.239998
"844","2010-05-10",80.639999
"845","2010-05-11",83.879997
"846","2010-05-12",85.32
"847","2010-05-13",83.160004
"848","2010-05-14",82.800003
"849","2010-05-17",78.480003
"850","2010-05-18",72.720001
"851","2010-05-19",70.199997
"852","2010-05-20",68.400002
"853","2010-05-21",69.480003
"854","2010-05-24",65.879997
"855","2010-05-25",67.68
"856","2010-05-26",68.400002
"857","2010-05-27",68.040001
"858","2010-05-28",70.919998
"859","2010-06-01",69.120003
"860","2010-06-02",69.839996
"861","2010-06-03",72.360001
"862","2010-06-04",69.839996
"863","2010-06-07",68.400002
"864","2010-06-08",67.68
"865","2010-06-09",65.879997
"866","2010-06-10",68.040001
"867","2010-06-11",70.199997
"868","2010-06-14",71.639999
"869","2010-06-15",73.080002
"870","2010-06-16",73.800003
"871","2010-06-17",73.800003
"872","2010-06-18",75.239998
"873","2010-06-21",68.040001
"874","2010-06-22",66.959999
"875","2010-06-23",68.400002
"876","2010-06-24",68.040001
"877","2010-06-25",68.400002
"878","2010-06-28",67.68
"879","2010-06-29",64.800003
"880","2010-06-30",63.360001
"881","2010-07-01",58.68
"882","2010-07-02",57.959999
"883","2010-07-06",57.240002
"884","2010-07-07",57.599998
"885","2010-07-08",61.919998
"886","2010-07-09",59.040001
"887","2010-07-12",59.759998
"888","2010-07-13",61.919998
"889","2010-07-14",59.759998
"890","2010-07-15",61.200001
"891","2010-07-16",58.68
"892","2010-07-19",57.959999
"893","2010-07-20",59.040001
"894","2010-07-21",56.16
"895","2010-07-22",56.880001
"896","2010-07-23",58.32
"897","2010-07-26",60.119999
"898","2010-07-27",61.200001
"899","2010-07-28",59.400002
"900","2010-07-29",61.919998
"901","2010-07-30",57.959999
"902","2010-08-02",58.68
"903","2010-08-03",57.959999
"904","2010-08-04",60.48
"905","2010-08-05",57.599998
"906","2010-08-06",57.240002
"907","2010-08-09",56.16
"908","2010-08-10",55.439999
"909","2010-08-11",52.560001
"910","2010-08-12",52.919998
"911","2010-08-13",52.560001
"912","2010-08-16",52.200001
"913","2010-08-17",52.560001
"914","2010-08-18",52.919998
"915","2010-08-19",50.400002
"916","2010-08-20",50.759998
"917","2010-08-23",50.400002
"918","2010-08-24",50.400002
"919","2010-08-25",50.759998
"920","2010-08-26",50.400002
"921","2010-08-27",51.48
"922","2010-08-30",49.68
"923","2010-08-31",47.16
"924","2010-09-01",50.400002
"925","2010-09-02",50.040001
"926","2010-09-03",49.68
"927","2010-09-07",47.880001
"928","2010-09-08",47.52
"929","2010-09-09",47.16
"930","2010-09-10",50.400002
"931","2010-09-13",49.68
"932","2010-09-14",48.599998
"933","2010-09-15",47.52
"934","2010-09-16",48.599998
"935","2010-09-17",48.240002
"936","2010-09-20",51.48
"937","2010-09-21",49.68
"938","2010-09-22",50.040001
"939","2010-09-23",50.400002
"940","2010-09-24",51.119999
"941","2010-09-27",51.84
"942","2010-09-28",54
"943","2010-09-29",59.040001
"944","2010-09-30",60.48
"945","2010-10-01",61.200001
"946","2010-10-04",59.759998
"947","2010-10-05",60.119999
"948","2010-10-06",60.119999
"949","2010-10-07",60.119999
