"","date","JD"
"96","2014-10-07",25.35
"97","2014-10-08",26.4
"98","2014-10-09",25.66
"99","2014-10-10",25.01
"100","2014-10-13",24.059999
"101","2014-10-14",23.9
"102","2014-10-15",24.299999
"103","2014-10-16",25.02
"104","2014-10-17",25.07
"105","2014-10-20",25.41
"106","2014-10-21",25.4
"107","2014-10-22",25.440001
"108","2014-10-23",24.66
"109","2014-10-24",24.02
"110","2014-10-27",24.129999
"111","2014-10-28",24.780001
"112","2014-10-29",24.1
"113","2014-10-30",23.879999
"114","2014-10-31",23.889999
"115","2014-11-03",24.77
"116","2014-11-04",24.91
"117","2014-11-05",23.91
"118","2014-11-06",24.530001
"119","2014-11-07",24.74
"120","2014-11-10",26.25
"121","2014-11-11",25.809999
"122","2014-11-12",27.65
"123","2014-11-13",27.32
"124","2014-11-14",27.01
"125","2014-11-17",25
"126","2014-11-18",25.41
"127","2014-11-19",24.5
"128","2014-11-20",23.75
"129","2014-11-21",24.08
"130","2014-11-24",24.040001
"131","2014-11-25",23.790001
"132","2014-11-26",23.780001
"133","2014-11-28",23.52
"134","2014-12-01",21.969999
"135","2014-12-02",23.91
"136","2014-12-03",24.6
"137","2014-12-04",24.469999
"138","2014-12-05",23.85
"139","2014-12-08",23.24
"140","2014-12-09",25.42
"141","2014-12-10",24.75
"142","2014-12-11",24.790001
"143","2014-12-12",23.969999
"144","2014-12-15",23.26
"145","2014-12-16",23.129999
"146","2014-12-17",23.5
"147","2014-12-18",24.27
"148","2014-12-19",24.57
"149","2014-12-22",24.9
"150","2014-12-23",24.73
"151","2014-12-24",24.610001
"152","2014-12-26",24.559999
"153","2014-12-29",24.08
"154","2014-12-30",23.25
"155","2014-12-31",23.139999
"156","2015-01-02",24.02
"157","2015-01-05",24.58
"158","2015-01-06",24.530001
"159","2015-01-07",24.809999
"160","2015-01-08",25.08
"161","2015-01-09",24.940001
"162","2015-01-12",24.110001
"163","2015-01-13",23.84
"164","2015-01-14",23.82
"165","2015-01-15",23.32
"166","2015-01-16",24.07
"167","2015-01-20",24.559999
"168","2015-01-21",24.48
"169","2015-01-22",24.34
"170","2015-01-23",24.65
"171","2015-01-26",25.01
"172","2015-01-27",25.34
"173","2015-01-28",25.99
"174","2015-01-29",24.690001
"175","2015-01-30",24.84
"176","2015-02-02",25.48
"177","2015-02-03",26.32
"178","2015-02-04",26.709999
"179","2015-02-05",26.809999
"180","2015-02-06",26.459999
"181","2015-02-09",26.610001
"182","2015-02-10",26.32
"183","2015-02-11",26.450001
"184","2015-02-12",26.5
"185","2015-02-13",26.23
"186","2015-02-17",27.299999
"187","2015-02-18",28
"188","2015-02-19",27.83
"189","2015-02-20",28.209999
"190","2015-02-23",28.110001
"191","2015-02-24",27.49
"192","2015-02-25",27.299999
"193","2015-02-26",28
"194","2015-02-27",27.67
"195","2015-03-02",28.15
"196","2015-03-03",27.530001
"197","2015-03-04",27.719999
"198","2015-03-05",29
"199","2015-03-06",28.620001
"200","2015-03-09",28.92
"201","2015-03-10",28.25
"202","2015-03-11",27.51
"203","2015-03-12",28.200001
"204","2015-03-13",28.08
"205","2015-03-16",27.719999
"206","2015-03-17",28.530001
"207","2015-03-18",29.01
"208","2015-03-19",28.940001
"209","2015-03-20",29.110001
"210","2015-03-23",29
"211","2015-03-24",29.74
"212","2015-03-25",29.709999
"213","2015-03-26",29.780001
"214","2015-03-27",30.08
"215","2015-03-30",29.75
"216","2015-03-31",29.379999
"217","2015-04-01",29.219999
"218","2015-04-02",29.49
"219","2015-04-06",30.030001
"220","2015-04-07",31
"221","2015-04-08",32.66
"222","2015-04-09",32.689999
"223","2015-04-10",33.23
"224","2015-04-13",34.110001
"225","2015-04-14",33.220001
"226","2015-04-15",33.549999
"227","2015-04-16",33.950001
"228","2015-04-17",33.189999
"229","2015-04-20",33
"230","2015-04-21",33.720001
"231","2015-04-22",33.759998
"232","2015-04-23",33.66
"233","2015-04-24",34.720001
"234","2015-04-27",35.279999
"235","2015-04-28",35.02
"236","2015-04-29",34.200001
"237","2015-04-30",33.560001
"238","2015-05-01",33.529999
"239","2015-05-04",34.290001
"240","2015-05-05",33.700001
"241","2015-05-06",32.48
"242","2015-05-07",33.080002
"243","2015-05-08",33.740002
"244","2015-05-11",34.459999
"245","2015-05-12",32.77
"246","2015-05-13",32.759998
"247","2015-05-14",33.380001
"248","2015-05-15",33.400002
"249","2015-05-18",33.91
"250","2015-05-19",34.150002
"251","2015-05-20",33.73
"252","2015-05-21",33.860001
"253","2015-05-22",34.889999
"254","2015-05-26",34.209999
"255","2015-05-27",34.25
"256","2015-05-28",34.02
"257","2015-05-29",33.68
"258","2015-06-01",34.759998
"259","2015-06-02",34.799999
"260","2015-06-03",34.77
"261","2015-06-04",34.119999
"262","2015-06-05",35.669998
"263","2015-06-08",36.23
"264","2015-06-09",36.43
"265","2015-06-10",36.259998
"266","2015-06-11",36.869999
"267","2015-06-12",37.950001
"268","2015-06-15",36.630001
"269","2015-06-16",36.5
"270","2015-06-17",35.450001
"271","2015-06-18",35.57
"272","2015-06-19",34.610001
"273","2015-06-22",34.59
"274","2015-06-23",34.59
"275","2015-06-24",34.779999
"276","2015-06-25",34.02
"277","2015-06-26",33.455002
"278","2015-06-29",32.5
"279","2015-06-30",34.099998
"280","2015-07-01",33.25
"281","2015-07-02",33.130001
"282","2015-07-06",31.889999
"283","2015-07-07",30.610001
"284","2015-07-08",30.32
"285","2015-07-09",32.779999
"286","2015-07-10",32.400002
"287","2015-07-13",33.900002
"288","2015-07-14",33.919998
"289","2015-07-15",32.389999
"290","2015-07-16",33.84
"291","2015-07-17",35.32
"292","2015-07-20",35.060001
"293","2015-07-21",35.310001
"294","2015-07-22",35.380001
"295","2015-07-23",34.700001
"296","2015-07-24",34.639999
"297","2015-07-27",32.150002
"298","2015-07-28",32.48
"299","2015-07-29",33.290001
"300","2015-07-30",33.369999
"301","2015-07-31",33.029999
"302","2015-08-03",32.919998
"303","2015-08-04",33.990002
"304","2015-08-05",34.32
"305","2015-08-06",32.810001
"306","2015-08-07",32.07
"307","2015-08-10",30.059999
"308","2015-08-11",28.02
"309","2015-08-12",26.77
"310","2015-08-13",27.049999
"311","2015-08-14",28.120001
"312","2015-08-17",27.33
"313","2015-08-18",26.620001
"314","2015-08-19",26.780001
"315","2015-08-20",24.9
"316","2015-08-21",25.049999
"317","2015-08-24",23.93
"318","2015-08-25",25.059999
"319","2015-08-26",25.59
"320","2015-08-27",27.1
"321","2015-08-28",26.77
"322","2015-08-31",25.879999
"323","2015-09-01",24.879999
"324","2015-09-02",24.870001
"325","2015-09-03",24.41
"326","2015-09-04",22.809999
"327","2015-09-08",23.950001
"328","2015-09-09",24.67
"329","2015-09-10",24.190001
"330","2015-09-11",24.26
"331","2015-09-14",24.209999
"332","2015-09-15",24.98
"333","2015-09-16",26.99
"334","2015-09-17",27.639999
"335","2015-09-18",26.43
"336","2015-09-21",25.98
"337","2015-09-22",25.540001
"338","2015-09-23",24.379999
"339","2015-09-24",25.34
"340","2015-09-25",25.940001
"341","2015-09-28",24.690001
"342","2015-09-29",24.43
"343","2015-09-30",26.059999
"344","2015-10-01",26.5
"345","2015-10-02",28.91
"346","2015-10-05",28.780001
"347","2015-10-06",27.709999
"348","2015-10-07",27.540001
"349","2015-10-08",27.32
"350","2015-10-09",28.41
"351","2015-10-12",28.719999
"352","2015-10-13",26.91
"353","2015-10-14",25.52
"354","2015-10-15",26.26
"355","2015-10-16",26.889999
"356","2015-10-19",27.09
"357","2015-10-20",26.530001
"358","2015-10-21",26.01
"359","2015-10-22",26.200001
"360","2015-10-23",27.1
"361","2015-10-26",26.84
"362","2015-10-27",27.66
"363","2015-10-28",27.68
"364","2015-10-29",27.690001
"365","2015-10-30",27.620001
"366","2015-11-02",28.65
"367","2015-11-03",29.370001
"368","2015-11-04",29.27
"369","2015-11-05",28.799999
"370","2015-11-06",29.700001
"371","2015-11-09",28.76
"372","2015-11-10",28.200001
"373","2015-11-11",27.879999
"374","2015-11-12",28.780001
"375","2015-11-13",26.75
"376","2015-11-16",28.809999
"377","2015-11-17",28.93
"378","2015-11-18",28.559999
"379","2015-11-19",29.049999
"380","2015-11-20",29.99
"381","2015-11-23",30.68
"382","2015-11-24",30.35
"383","2015-11-25",29.99
"384","2015-11-27",29.950001
"385","2015-11-30",30.68
"386","2015-12-01",31.5
"387","2015-12-02",31.93
"388","2015-12-03",31.559999
"389","2015-12-04",32.25
"390","2015-12-07",32.529999
"391","2015-12-08",31.889999
"392","2015-12-09",31.58
"393","2015-12-10",31.6
"394","2015-12-11",30.549999
"395","2015-12-14",30.84
"396","2015-12-15",31.58
"397","2015-12-16",32.224998
"398","2015-12-17",32.380001
"399","2015-12-18",32.650002
"400","2015-12-21",32.5
"401","2015-12-22",32.529999
"402","2015-12-23",32.540001
"403","2015-12-24",32.580002
"404","2015-12-28",31.889999
"405","2015-12-29",32.650002
"406","2015-12-30",32.080002
"407","2015-12-31",32.264999
"408","2016-01-04",29.530001
"409","2016-01-05",30
"410","2016-01-06",29.76
"411","2016-01-07",27.950001
"412","2016-01-08",27.620001
"413","2016-01-11",27.030001
"414","2016-01-12",28.205
"415","2016-01-13",27.1
"416","2016-01-14",28.120001
"417","2016-01-15",26.99
"418","2016-01-19",27.41
"419","2016-01-20",26.379999
"420","2016-01-21",26.690001
"421","2016-01-22",27.27
"422","2016-01-25",27.030001
"423","2016-01-26",27
"424","2016-01-27",25.379999
"425","2016-01-28",25.370001
"426","2016-01-29",26.030001
"427","2016-02-01",25.59
"428","2016-02-02",24.67
"429","2016-02-03",23.809999
"430","2016-02-04",24.959999
"431","2016-02-05",23.639999
"432","2016-02-08",23.209999
"433","2016-02-09",22.879999
"434","2016-02-10",23.24
"435","2016-02-11",22.9
"436","2016-02-12",23.129999
"437","2016-02-16",24.98
"438","2016-02-17",25.719999
"439","2016-02-18",25.33
"440","2016-02-19",25.540001
"441","2016-02-22",26.32
"442","2016-02-23",25.59
"443","2016-02-24",25.68
"444","2016-02-25",24.93
"445","2016-02-26",25.41
"446","2016-02-29",25.709999
"447","2016-03-01",26.5
"448","2016-03-02",26.639999
"449","2016-03-03",25.59
"450","2016-03-04",26.48
"451","2016-03-07",26.139999
"452","2016-03-08",26.07
"453","2016-03-09",26.34
"454","2016-03-10",26.389999
"455","2016-03-11",27.83
"456","2016-03-14",27.74
"457","2016-03-15",27.16
"458","2016-03-16",27.84
"459","2016-03-17",27.030001
"460","2016-03-18",27.08
"461","2016-03-21",26.959999
"462","2016-03-22",26.99
"463","2016-03-23",26.74
"464","2016-03-24",26.360001
"465","2016-03-28",25.82
"466","2016-03-29",26.42
"467","2016-03-30",27.24
"468","2016-03-31",26.5
"469","2016-04-01",26.76
"470","2016-04-04",26.639999
"471","2016-04-05",26.52
"472","2016-04-06",26.74
"473","2016-04-07",26.51
"474","2016-04-08",26.860001
"475","2016-04-11",27.280001
"476","2016-04-12",28.1
"477","2016-04-13",29.58
"478","2016-04-14",29.629999
"479","2016-04-15",29.879999
"480","2016-04-18",29.34
"481","2016-04-19",28.85
"482","2016-04-20",28.68
"483","2016-04-21",28.790001
"484","2016-04-22",28.299999
"485","2016-04-25",27.43
"486","2016-04-26",25.07
"487","2016-04-27",25.34
"488","2016-04-28",25.65
"489","2016-04-29",25.559999
"490","2016-05-02",25.290001
"491","2016-05-03",24.4
"492","2016-05-04",24.219999
"493","2016-05-05",24.85
"494","2016-05-06",25.200001
"495","2016-05-09",23.43
"496","2016-05-10",23.77
"497","2016-05-11",23.129999
"498","2016-05-12",22.110001
"499","2016-05-13",22.639999
"500","2016-05-16",23.370001
"501","2016-05-17",23.879999
"502","2016-05-18",23.6
"503","2016-05-19",23.110001
"504","2016-05-20",23.450001
"505","2016-05-23",22.889999
"506","2016-05-24",23.790001
"507","2016-05-25",22.98
"508","2016-05-26",23.17
"509","2016-05-27",24.25
"510","2016-05-31",24.610001
"511","2016-06-01",23.790001
"512","2016-06-02",23.66
"513","2016-06-03",22.98
"514","2016-06-06",23.32
"515","2016-06-07",22.01
"516","2016-06-08",21.24
"517","2016-06-09",21.709999
"518","2016-06-10",21.059999
"519","2016-06-13",20.99
"520","2016-06-14",20.9
"521","2016-06-15",20.17
"522","2016-06-16",20.43
"523","2016-06-17",20.129999
"524","2016-06-20",21.059999
"525","2016-06-21",21.129999
"526","2016-06-22",21.200001
"527","2016-06-23",21.459999
"528","2016-06-24",20.639999
"529","2016-06-27",20.24
"530","2016-06-28",20.32
"531","2016-06-29",20.389999
"532","2016-06-30",21.23
"533","2016-07-01",21.309999
"534","2016-07-05",20.860001
"535","2016-07-06",20.379999
"536","2016-07-07",20.57
"537","2016-07-08",20.719999
"538","2016-07-11",21.76
"539","2016-07-12",22.209999
"540","2016-07-13",21.68
"541","2016-07-14",21.68
"542","2016-07-15",21.41
"543","2016-07-18",22.139999
"544","2016-07-19",22.42
"545","2016-07-20",22.66
"546","2016-07-21",21.99
"547","2016-07-22",21.92
"548","2016-07-25",21.85
"549","2016-07-26",22.48
"550","2016-07-27",22.360001
"551","2016-07-28",22.139999
"552","2016-07-29",21.65
"553","2016-08-01",21.84
"554","2016-08-02",21.799999
"555","2016-08-03",21.73
"556","2016-08-04",21.370001
"557","2016-08-05",21.85
"558","2016-08-08",22.35
"559","2016-08-09",22.370001
"560","2016-08-10",23.41
"561","2016-08-11",23.290001
"562","2016-08-12",24.65
"563","2016-08-15",25.32
"564","2016-08-16",25.02
"565","2016-08-17",25.389999
"566","2016-08-18",25.4
"567","2016-08-19",25.91
"568","2016-08-22",25.77
"569","2016-08-23",25.940001
"570","2016-08-24",25.559999
"571","2016-08-25",25.42
"572","2016-08-26",25.790001
"573","2016-08-29",25.610001
"574","2016-08-30",25.59
"575","2016-08-31",25.41
"576","2016-09-01",25.709999
"577","2016-09-02",25.549999
"578","2016-09-06",26.540001
"579","2016-09-07",26.549999
"580","2016-09-08",26.860001
"581","2016-09-09",26.370001
"582","2016-09-12",26.5
"583","2016-09-13",26.530001
"584","2016-09-14",26.01
"585","2016-09-15",26.129999
"586","2016-09-16",26.23
"587","2016-09-19",26.049999
"588","2016-09-20",25.85
"589","2016-09-21",25.879999
"590","2016-09-22",26.299999
"591","2016-09-23",26.84
"592","2016-09-26",26.540001
"593","2016-09-27",26.68
"594","2016-09-28",26.290001
"595","2016-09-29",25.98
"596","2016-09-30",26.09
"597","2016-10-03",26.110001
"598","2016-10-04",27.49
"599","2016-10-05",27.93
"600","2016-10-06",27.4
"601","2016-10-07",27.030001
"602","2016-10-10",27.299999
"603","2016-10-11",26.75
"604","2016-10-12",26.59
"605","2016-10-13",26.27
"606","2016-10-14",26.5
"607","2016-10-17",26.309999
"608","2016-10-18",26.26
"609","2016-10-19",26.299999
"610","2016-10-20",26.65
"611","2016-10-21",26.870001
"612","2016-10-24",26.5
"613","2016-10-25",26.42
"614","2016-10-26",26.48
"615","2016-10-27",25.879999
"616","2016-10-28",25.9
"617","2016-10-31",25.950001
"618","2016-11-01",25.309999
"619","2016-11-02",24.74
"620","2016-11-03",24.67
"621","2016-11-04",24.65
"622","2016-11-07",25.459999
"623","2016-11-08",25.440001
"624","2016-11-09",25.129999
"625","2016-11-10",24.389999
"626","2016-11-11",24.040001
"627","2016-11-14",23.709999
"628","2016-11-15",26.41
"629","2016-11-16",26.51
"630","2016-11-17",26.75
"631","2016-11-18",26.450001
"632","2016-11-21",26
"633","2016-11-22",25.809999
"634","2016-11-23",25.74
"635","2016-11-25",25.540001
"636","2016-11-28",25.83
"637","2016-11-29",26.85
"638","2016-11-30",26.870001
"639","2016-12-01",26.299999
"640","2016-12-02",25.879999
"641","2016-12-05",25.950001
"642","2016-12-06",25.83
"643","2016-12-07",26.98
"644","2016-12-08",26.969999
"645","2016-12-09",26.84
"646","2016-12-12",26.16
"647","2016-12-13",26.66
"648","2016-12-14",26.950001
"649","2016-12-15",25.77
"650","2016-12-16",25.610001
"651","2016-12-19",25.379999
"652","2016-12-20",25.52
"653","2016-12-21",25.879999
"654","2016-12-22",25.620001
"655","2016-12-23",25.49
"656","2016-12-27",25.93
"657","2016-12-28",25.74
"658","2016-12-29",25.639999
"659","2016-12-30",25.440001
"660","2017-01-03",25.82
"661","2017-01-04",25.85
"662","2017-01-05",26.299999
"663","2017-01-06",26.27
"664","2017-01-09",26.26
"665","2017-01-10",26.9
"666","2017-01-11",26.77
"667","2017-01-12",26.610001
"668","2017-01-13",26.84
"669","2017-01-17",27.209999
"670","2017-01-18",27.16
"671","2017-01-19",27.75
"672","2017-01-20",27.6
"673","2017-01-23",28.18
"674","2017-01-24",28.540001
"675","2017-01-25",28.59
"676","2017-01-26",28.32
"677","2017-01-27",28.360001
"678","2017-01-30",28.559999
"679","2017-01-31",28.4
"680","2017-02-01",28.129999
"681","2017-02-02",28.17
"682","2017-02-03",28.32
"683","2017-02-06",28.540001
"684","2017-02-07",28.809999
"685","2017-02-08",28.98
"686","2017-02-09",29.01
"687","2017-02-10",29.379999
"688","2017-02-13",29.52
"689","2017-02-14",29.43
"690","2017-02-15",30.139999
"691","2017-02-16",30.23
"692","2017-02-17",29.85
"693","2017-02-21",30.23
"694","2017-02-22",30.469999
"695","2017-02-23",30.610001
"696","2017-02-24",30.27
"697","2017-02-27",30.799999
"698","2017-02-28",30.57
"699","2017-03-01",30.67
"700","2017-03-02",30.93
"701","2017-03-03",30.93
"702","2017-03-06",30.41
"703","2017-03-07",30.75
"704","2017-03-08",31.34
"705","2017-03-09",31.200001
"706","2017-03-10",31.059999
"707","2017-03-13",31.690001
"708","2017-03-14",31.370001
"709","2017-03-15",31.379999
"710","2017-03-16",31.540001
"711","2017-03-17",31.559999
"712","2017-03-20",31.719999
"713","2017-03-21",30.32
"714","2017-03-22",30.58
"715","2017-03-23",31.290001
"716","2017-03-24",31.26
"717","2017-03-27",31.379999
"718","2017-03-28",31.459999
"719","2017-03-29",31.58
"720","2017-03-30",31.559999
"721","2017-03-31",31.110001
"722","2017-04-03",31.92
"723","2017-04-04",31.440001
"724","2017-04-05",31.530001
"725","2017-04-06",32.23
"726","2017-04-07",32.009998
"727","2017-04-10",32.669998
"728","2017-04-11",32.299999
"729","2017-04-12",32.709999
"730","2017-04-13",32.470001
"731","2017-04-17",32.720001
"732","2017-04-18",32.84
"733","2017-04-19",33.360001
"734","2017-04-20",33.970001
"735","2017-04-21",34.349998
"736","2017-04-24",34.57
"737","2017-04-25",34.959999
"738","2017-04-26",34.939999
"739","2017-04-27",35.299999
"740","2017-04-28",35.07
"741","2017-05-01",35.34
"742","2017-05-02",35.450001
"743","2017-05-03",35.150002
"744","2017-05-04",35.400002
"745","2017-05-05",35.779999
"746","2017-05-08",38.549999
"747","2017-05-09",38.529999
"748","2017-05-10",39.32
"749","2017-05-11",39.759998
"750","2017-05-12",40.560001
"751","2017-05-15",40.23
"752","2017-05-16",40.77
"753","2017-05-17",40.040001
"754","2017-05-18",40.16
"755","2017-05-19",41.060001
"756","2017-05-22",41.66
"757","2017-05-23",40.720001
"758","2017-05-24",40.439999
"759","2017-05-25",41.02
"760","2017-05-26",40.990002
"761","2017-05-30",40.790001
"762","2017-05-31",40.029999
"763","2017-06-01",40.290001
"764","2017-06-02",40.23
"765","2017-06-05",40.32
"766","2017-06-06",40.18
"767","2017-06-07",41.18
"768","2017-06-08",41.919998
"769","2017-06-09",39
"770","2017-06-12",39.220001
"771","2017-06-13",39.27
"772","2017-06-14",38.400002
"773","2017-06-15",38.119999
"774","2017-06-16",38.169998
"775","2017-06-19",39.740002
"776","2017-06-20",38.900002
"777","2017-06-21",41.09
"778","2017-06-22",41.330002
"779","2017-06-23",42.950001
"780","2017-06-26",43.080002
"781","2017-06-27",40.689999
"782","2017-06-28",41.279999
"783","2017-06-29",39.5
"784","2017-06-30",39.220001
"785","2017-07-03",38.860001
"786","2017-07-05",39.759998
"787","2017-07-06",39.110001
"788","2017-07-07",39.220001
"789","2017-07-10",40.419998
"790","2017-07-11",40.810001
"791","2017-07-12",41.439999
"792","2017-07-13",41.43
"793","2017-07-14",42.009998
"794","2017-07-17",41.630001
"795","2017-07-18",42.990002
"796","2017-07-19",43.220001
"797","2017-07-20",42.919998
"798","2017-07-21",43.080002
"799","2017-07-24",43.540001
"800","2017-07-25",44.459999
"801","2017-07-26",45.869999
"802","2017-07-27",45.16
"803","2017-07-28",45.220001
"804","2017-07-31",45.169998
"805","2017-08-01",45.549999
"806","2017-08-02",45.25
"807","2017-08-03",45.299999
"808","2017-08-04",46.400002
"809","2017-08-07",47.560001
"810","2017-08-08",48.150002
"811","2017-08-09",47.84
"812","2017-08-10",46.09
"813","2017-08-11",45.900002
"814","2017-08-14",44.25
"815","2017-08-15",44.049999
"816","2017-08-16",43.650002
"817","2017-08-17",40.799999
"818","2017-08-18",40.130001
"819","2017-08-21",41.259998
"820","2017-08-22",42.150002
"821","2017-08-23",42.439999
"822","2017-08-24",42.07
"823","2017-08-25",40.869999
"824","2017-08-28",40.349998
"825","2017-08-29",40.84
"826","2017-08-30",41.939999
"827","2017-08-31",41.91
"828","2017-09-01",41.990002
"829","2017-09-05",41.400002
"830","2017-09-06",41.639999
"831","2017-09-07",41.830002
"832","2017-09-08",41.150002
"833","2017-09-11",42.040001
"834","2017-09-12",43.290001
"835","2017-09-13",45.27
"836","2017-09-14",45.25
"837","2017-09-15",44.91
"838","2017-09-18",44.740002
"839","2017-09-19",44.330002
"840","2017-09-20",44.439999
"841","2017-09-21",42.98
"842","2017-09-22",42.369999
"843","2017-09-25",40.93
"844","2017-09-26",40.32
"845","2017-09-27",39.709999
"846","2017-09-28",38.650002
"847","2017-09-29",38.200001
"848","2017-10-02",39.099998
"849","2017-10-03",39.209999
"850","2017-10-04",38.34
"851","2017-10-05",39.139999
"852","2017-10-06",39.240002
"853","2017-10-09",38.91
"854","2017-10-10",40.169998
"855","2017-10-11",39.619999
"856","2017-10-12",38.509998
"857","2017-10-13",38.720001
"858","2017-10-16",39.669998
"859","2017-10-17",39.59
"860","2017-10-18",40.32
"861","2017-10-19",39.380001
"862","2017-10-20",39
"863","2017-10-23",38.43
"864","2017-10-24",38.52
"865","2017-10-25",37.400002
"866","2017-10-26",36.810001
"867","2017-10-27",37.360001
"868","2017-10-30",37.419998
"869","2017-10-31",37.52
"870","2017-11-01",37.860001
"871","2017-11-02",37.880001
"872","2017-11-03",38.419998
"873","2017-11-06",39.009998
"874","2017-11-07",39.790001
"875","2017-11-08",40.330002
"876","2017-11-09",39.799999
"877","2017-11-10",39.959999
"878","2017-11-13",41.34
"879","2017-11-14",38.900002
"880","2017-11-15",39.349998
"881","2017-11-16",40.220001
"882","2017-11-17",40.25
"883","2017-11-20",39.200001
"884","2017-11-21",39.880001
"885","2017-11-22",39.790001
"886","2017-11-24",39.209999
"887","2017-11-27",38.66
"888","2017-11-28",38.57
"889","2017-11-29",37.830002
"890","2017-11-30",37.450001
"891","2017-12-01",37.27
"892","2017-12-04",36.75
"893","2017-12-05",37.299999
"894","2017-12-06",37.82
"895","2017-12-07",38.130001
"896","2017-12-08",38.009998
"897","2017-12-11",38.459999
"898","2017-12-12",38.560001
"899","2017-12-13",40.799999
"900","2017-12-14",40.630001
"901","2017-12-15",40.32
"902","2017-12-18",41.68
"903","2017-12-19",42.970001
"904","2017-12-20",42.16
"905","2017-12-21",42.27
"906","2017-12-22",42.189999
"907","2017-12-26",42.139999
"908","2017-12-27",42.290001
"909","2017-12-28",41.630001
"910","2017-12-29",41.419998
"911","2018-01-02",43.279999
"912","2018-01-03",43.509998
"913","2018-01-04",43.669998
"914","2018-01-05",45.639999
"915","2018-01-08",46.099998
"916","2018-01-09",46.130001
"917","2018-01-10",46.450001
"918","2018-01-11",46.610001
"919","2018-01-12",46.400002
"920","2018-01-16",46.459999
"921","2018-01-17",46.610001
"922","2018-01-18",45.900002
"923","2018-01-19",46.02
"924","2018-01-22",45.259998
"925","2018-01-23",45.18
"926","2018-01-24",46.740002
"927","2018-01-25",47.380001
"928","2018-01-26",50.5
"929","2018-01-29",49.939999
"930","2018-01-30",49.259998
"931","2018-01-31",49.23
"932","2018-02-01",47.549999
"933","2018-02-02",46.029999
"934","2018-02-05",44.599998
"935","2018-02-06",45.049999
"936","2018-02-07",44.389999
"937","2018-02-08",42.25
"938","2018-02-09",42.93
"939","2018-02-12",43.720001
"940","2018-02-13",44.549999
"941","2018-02-14",46.860001
"942","2018-02-15",47.110001
"943","2018-02-16",46.419998
"944","2018-02-20",46.93
"945","2018-02-21",47.16
"946","2018-02-22",47.810001
"947","2018-02-23",48.349998
"948","2018-02-26",48.799999
"949","2018-02-27",47.040001
"950","2018-02-28",47.150002
"951","2018-03-01",46.209999
"952","2018-03-02",43.799999
"953","2018-03-05",42.990002
"954","2018-03-06",43.139999
"955","2018-03-07",44.41
"956","2018-03-08",45.389999
"957","2018-03-09",45.709999
"958","2018-03-12",46.009998
"959","2018-03-13",44.32
"960","2018-03-14",44.09
"961","2018-03-15",44.939999
"962","2018-03-16",44.970001
"963","2018-03-19",44.150002
