"","date","PZZA"
"364","2008-06-12",13.845
"365","2008-06-13",14.1
"366","2008-06-16",14.355
"367","2008-06-17",14
"368","2008-06-18",13.95
"369","2008-06-19",14.24
"370","2008-06-20",14.055
"371","2008-06-23",13.69
"372","2008-06-24",13.655
"373","2008-06-25",13.935
"374","2008-06-26",13.645
"375","2008-06-27",13.29
"376","2008-06-30",13.295
"377","2008-07-01",13.34
"378","2008-07-02",12.985
"379","2008-07-03",13.225
"380","2008-07-07",13.27
"381","2008-07-08",13.775
"382","2008-07-09",13.165
"383","2008-07-10",13.5
"384","2008-07-11",13.075
"385","2008-07-14",12.68
"386","2008-07-15",12.86
"387","2008-07-16",13.405
"388","2008-07-17",13.385
"389","2008-07-18",13.305
"390","2008-07-21",13.375
"391","2008-07-22",13.885
"392","2008-07-23",14.76
"393","2008-07-24",14.235
"394","2008-07-25",14.33
"395","2008-07-28",14.05
"396","2008-07-29",14.4
"397","2008-07-30",14.265
"398","2008-07-31",14.145
"399","2008-08-01",14.185
"400","2008-08-04",14.06
"401","2008-08-05",14.49
"402","2008-08-06",14.46
"403","2008-08-07",13.71
"404","2008-08-08",13.995
"405","2008-08-11",14.495
"406","2008-08-12",14.225
"407","2008-08-13",13.985
"408","2008-08-14",13.97
"409","2008-08-15",13.99
"410","2008-08-18",13.84
"411","2008-08-19",13.72
"412","2008-08-20",13.665
"413","2008-08-21",13.405
"414","2008-08-22",13.845
"415","2008-08-25",13.49
"416","2008-08-26",13.345
"417","2008-08-27",13.44
"418","2008-08-28",14.085
"419","2008-08-29",13.96
"420","2008-09-02",14.135
"421","2008-09-03",14.075
"422","2008-09-04",13.815
"423","2008-09-05",13.83
"424","2008-09-08",14.205
"425","2008-09-09",14.115
"426","2008-09-10",14.26
"427","2008-09-11",14.62
"428","2008-09-12",14.485
"429","2008-09-15",14.545
"430","2008-09-16",14.265
"431","2008-09-17",13.655
"432","2008-09-18",14.34
"433","2008-09-19",15.24
"434","2008-09-22",14.29
"435","2008-09-23",14.21
"436","2008-09-24",14.015
"437","2008-09-25",14.135
"438","2008-09-26",14.235
"439","2008-09-29",13.825
"440","2008-09-30",13.58
"441","2008-10-01",13.425
"442","2008-10-02",12.78
"443","2008-10-03",12.2
"444","2008-10-06",11.915
"445","2008-10-07",11.56
"446","2008-10-08",11.535
"447","2008-10-09",10.99
"448","2008-10-10",11.775
"449","2008-10-13",12.04
"450","2008-10-14",10.855
"451","2008-10-15",9.78
"452","2008-10-16",10.125
"453","2008-10-17",10.56
"454","2008-10-20",10.795
"455","2008-10-21",10.315
"456","2008-10-22",10.08
"457","2008-10-23",9.795
"458","2008-10-24",9.49
"459","2008-10-27",9.29
"460","2008-10-28",10.045
"461","2008-10-29",9.925
"462","2008-10-30",10.65
"463","2008-10-31",11.28
"464","2008-11-03",11.345
"465","2008-11-04",11.425
"466","2008-11-05",9.58
"467","2008-11-06",9.05
"468","2008-11-07",9.23
"469","2008-11-10",8.95
"470","2008-11-11",8.735
"471","2008-11-12",8.54
"472","2008-11-13",9.07
"473","2008-11-14",8.37
"474","2008-11-17",8.185
"475","2008-11-18",7.975
"476","2008-11-19",7.36
"477","2008-11-20",6.555
"478","2008-11-21",7.405
"479","2008-11-24",8.04
"480","2008-11-25",7.93
"481","2008-11-26",8.695
"482","2008-11-28",8.86
"483","2008-12-01",7.88
"484","2008-12-02",8.495
"485","2008-12-03",9.05
"486","2008-12-04",8.325
"487","2008-12-05",8.205
"488","2008-12-08",8.34
"489","2008-12-09",8.265
"490","2008-12-10",8.76
"491","2008-12-11",8.11
"492","2008-12-12",8.285
"493","2008-12-15",8.13
"494","2008-12-16",8.22
"495","2008-12-17",8.43
"496","2008-12-18",8.535
"497","2008-12-19",9.075
"498","2008-12-22",8.69
"499","2008-12-23",8.57
"500","2008-12-24",8.735
"501","2008-12-26",8.805
"502","2008-12-29",8.675
"503","2008-12-30",8.905
"504","2008-12-31",9.215
"505","2009-01-02",9.64
"506","2009-01-05",9.16
"507","2009-01-06",9.155
"508","2009-01-07",9.065
"509","2009-01-08",8.93
"510","2009-01-09",8.615
"511","2009-01-12",8.46
"512","2009-01-13",8.26
"513","2009-01-14",7.795
"514","2009-01-15",8.215
"515","2009-01-16",8.455
"516","2009-01-20",7.94
"517","2009-01-21",8.21
"518","2009-01-22",8.265
"519","2009-01-23",8.29
"520","2009-01-26",8.515
"521","2009-01-27",8.675
"522","2009-01-28",9.36
"523","2009-01-29",9.46
"524","2009-01-30",9.505
"525","2009-02-02",9.83
"526","2009-02-03",9.875
"527","2009-02-04",9.81
"528","2009-02-05",9.945
"529","2009-02-06",10.015
"530","2009-02-09",10.235
"531","2009-02-10",9.82
"532","2009-02-11",10.085
"533","2009-02-12",10.52
"534","2009-02-13",10.43
"535","2009-02-17",10.195
"536","2009-02-18",10.085
"537","2009-02-19",9.99
"538","2009-02-20",10.595
"539","2009-02-23",10.155
"540","2009-02-24",9.94
"541","2009-02-25",10.675
"542","2009-02-26",10.78
"543","2009-02-27",11.075
"544","2009-03-02",11.13
"545","2009-03-03",10.875
"546","2009-03-04",11.31
"547","2009-03-05",10.77
"548","2009-03-06",10.975
"549","2009-03-09",10.435
"550","2009-03-10",10.965
"551","2009-03-11",11.07
"552","2009-03-12",11.64
"553","2009-03-13",11.825
"554","2009-03-16",11.855
"555","2009-03-17",12.5
"556","2009-03-18",12.55
"557","2009-03-19",11.665
"558","2009-03-20",11.55
"559","2009-03-23",12.21
"560","2009-03-24",11.67
"561","2009-03-25",12.13
"562","2009-03-26",12.86
"563","2009-03-27",11.865
"564","2009-03-30",11.47
"565","2009-03-31",11.435
"566","2009-04-01",11.385
"567","2009-04-02",12.085
"568","2009-04-03",12.12
"569","2009-04-06",11.91
"570","2009-04-07",11.725
"571","2009-04-08",12.125
"572","2009-04-09",12.585
"573","2009-04-13",12.56
"574","2009-04-14",12.005
"575","2009-04-15",11.84
"576","2009-04-16",12.51
"577","2009-04-17",12.67
"578","2009-04-20",12.065
"579","2009-04-21",12.67
"580","2009-04-22",12.625
"581","2009-04-23",12.965
"582","2009-04-24",13.545
"583","2009-04-27",13.645
"584","2009-04-28",13.68
"585","2009-04-29",13.335
"586","2009-04-30",13.27
"587","2009-05-01",13.2
"588","2009-05-04",13.155
"589","2009-05-05",13.25
"590","2009-05-06",14.055
"591","2009-05-07",14.235
"592","2009-05-08",14.13
"593","2009-05-11",13.975
"594","2009-05-12",13.08
"595","2009-05-13",12.975
"596","2009-05-14",13.475
"597","2009-05-15",13.555
"598","2009-05-18",14.03
"599","2009-05-19",13.91
"600","2009-05-20",13.69
"601","2009-05-21",13.525
"602","2009-05-22",13.15
"603","2009-05-26",13.875
"604","2009-05-27",13.605
"605","2009-05-28",13.525
"606","2009-05-29",13.55
"607","2009-06-01",14.105
"608","2009-06-02",14.04
"609","2009-06-03",14.04
"610","2009-06-04",13.94
"611","2009-06-05",13.95
"612","2009-06-08",13.495
"613","2009-06-09",13.315
"614","2009-06-10",13.2
"615","2009-06-11",12.45
"616","2009-06-12",12.55
"617","2009-06-15",12.02
"618","2009-06-16",11.97
"619","2009-06-17",12.25
"620","2009-06-18",12.505
"621","2009-06-19",12.575
"622","2009-06-22",12.005
"623","2009-06-23",11.8
"624","2009-06-24",11.67
"625","2009-06-25",11.82
"626","2009-06-26",12.265
"627","2009-06-29",12.455
"628","2009-06-30",12.395
"629","2009-07-01",12.75
"630","2009-07-02",12.36
"631","2009-07-06",12.275
"632","2009-07-07",12.155
"633","2009-07-08",12.625
"634","2009-07-09",13.005
"635","2009-07-10",13.245
"636","2009-07-13",13.445
"637","2009-07-14",13.375
"638","2009-07-15",13.275
"639","2009-07-16",13.1
"640","2009-07-17",13.265
"641","2009-07-20",13.43
"642","2009-07-21",13.365
"643","2009-07-22",13.275
"644","2009-07-23",13.39
"645","2009-07-24",13.35
"646","2009-07-27",13.4
"647","2009-07-28",13.135
"648","2009-07-29",13.015
"649","2009-07-30",13.085
"650","2009-07-31",12.705
"651","2009-08-03",12.765
"652","2009-08-04",12.73
"653","2009-08-05",13.67
"654","2009-08-06",13.49
"655","2009-08-07",13.505
"656","2009-08-10",13.515
"657","2009-08-11",13.165
"658","2009-08-12",12.965
"659","2009-08-13",12.71
"660","2009-08-14",12.01
"661","2009-08-17",11.75
"662","2009-08-18",11.545
"663","2009-08-19",12.13
"664","2009-08-20",12.18
"665","2009-08-21",12.26
"666","2009-08-24",12.29
"667","2009-08-25",12.035
"668","2009-08-26",12.165
"669","2009-08-27",12.135
"670","2009-08-28",11.88
"671","2009-08-31",11.665
"672","2009-09-01",11.49
"673","2009-09-02",11.495
"674","2009-09-03",11.45
"675","2009-09-04",11.59
"676","2009-09-08",11.805
"677","2009-09-09",11.98
"678","2009-09-10",12.01
"679","2009-09-11",11.845
"680","2009-09-14",11.955
"681","2009-09-15",12.065
"682","2009-09-16",12.305
"683","2009-09-17",12.43
"684","2009-09-18",12.4
"685","2009-09-21",12.295
"686","2009-09-22",12.405
"687","2009-09-23",12.355
"688","2009-09-24",12.18
"689","2009-09-25",12.21
"690","2009-09-28",12.19
"691","2009-09-29",12.08
"692","2009-09-30",12.285
"693","2009-10-01",11.89
"694","2009-10-02",11.62
"695","2009-10-05",11.66
"696","2009-10-06",11.855
"697","2009-10-07",11.88
"698","2009-10-08",12.055
"699","2009-10-09",12.185
"700","2009-10-12",12.35
"701","2009-10-13",12.08
"702","2009-10-14",11.995
"703","2009-10-15",12
"704","2009-10-16",11.935
"705","2009-10-19",11.935
"706","2009-10-20",11.63
"707","2009-10-21",11.37
"708","2009-10-22",11.89
"709","2009-10-23",11.77
"710","2009-10-26",12.02
"711","2009-10-27",11.82
"712","2009-10-28",11.51
"713","2009-10-29",11.62
"714","2009-10-30",11.25
"715","2009-11-02",11.405
"716","2009-11-03",11.735
"717","2009-11-04",11.485
"718","2009-11-05",11.62
"719","2009-11-06",11.555
"720","2009-11-09",11.48
"721","2009-11-10",11.22
"722","2009-11-11",10.965
"723","2009-11-12",11.01
"724","2009-11-13",11.145
"725","2009-11-16",11.315
"726","2009-11-17",11.395
"727","2009-11-18",11.22
"728","2009-11-19",10.975
"729","2009-11-20",11
"730","2009-11-23",11.285
"731","2009-11-24",11.405
"732","2009-11-25",11.415
"733","2009-11-27",11.255
"734","2009-11-30",11.06
"735","2009-12-01",11.055
"736","2009-12-02",11.205
"737","2009-12-03",11.02
"738","2009-12-04",11.155
"739","2009-12-07",11.16
"740","2009-12-08",11.11
"741","2009-12-09",10.875
"742","2009-12-10",10.735
"743","2009-12-11",10.87
"744","2009-12-14",10.825
"745","2009-12-15",11.945
"746","2009-12-16",11.77
"747","2009-12-17",11.87
"748","2009-12-18",12.155
"749","2009-12-21",12.15
"750","2009-12-22",12.235
"751","2009-12-23",12.335
"752","2009-12-24",12.22
"753","2009-12-28",12.105
"754","2009-12-29",12.11
"755","2009-12-30",12.055
"756","2009-12-31",11.68
"757","2010-01-04",11.795
"758","2010-01-05",11.91
"759","2010-01-06",11.92
"760","2010-01-07",11.94
"761","2010-01-08",11.945
"762","2010-01-11",11.91
"763","2010-01-12",12.16
"764","2010-01-13",12.375
"765","2010-01-14",12.59
"766","2010-01-15",12.365
"767","2010-01-19",12.675
"768","2010-01-20",12.385
"769","2010-01-21",12.105
"770","2010-01-22",11.855
"771","2010-01-25",11.565
"772","2010-01-26",11.49
"773","2010-01-27",11.715
"774","2010-01-28",11.67
"775","2010-01-29",11.8
"776","2010-02-01",11.915
"777","2010-02-02",11.485
"778","2010-02-03",11.47
"779","2010-02-04",11.175
"780","2010-02-05",11.225
"781","2010-02-08",11.18
"782","2010-02-09",11.29
"783","2010-02-10",10.885
"784","2010-02-11",10.985
"785","2010-02-12",10.965
"786","2010-02-16",11.33
"787","2010-02-17",11.275
"788","2010-02-18",11.5
"789","2010-02-19",11.51
"790","2010-02-22",11.585
"791","2010-02-23",11.6
"792","2010-02-24",12.44
"793","2010-02-25",12.295
"794","2010-02-26",12.205
"795","2010-03-01",12.255
"796","2010-03-02",12.095
"797","2010-03-03",12.025
"798","2010-03-04",12.015
"799","2010-03-05",12.275
"800","2010-03-08",12.435
"801","2010-03-09",12.625
"802","2010-03-10",12.485
"803","2010-03-11",12.645
"804","2010-03-12",12.795
"805","2010-03-15",12.735
"806","2010-03-16",12.755
"807","2010-03-17",12.8
"808","2010-03-18",12.75
"809","2010-03-19",12.71
"810","2010-03-22",12.82
"811","2010-03-23",12.91
"812","2010-03-24",12.74
"813","2010-03-25",12.635
"814","2010-03-26",12.51
"815","2010-03-29",12.77
"816","2010-03-30",12.875
"817","2010-03-31",12.855
"818","2010-04-01",12.905
"819","2010-04-05",13.085
"820","2010-04-06",14.05
"821","2010-04-07",13.785
"822","2010-04-08",13.86
"823","2010-04-09",13.915
"824","2010-04-12",13.94
"825","2010-04-13",13.905
"826","2010-04-14",14.11
"827","2010-04-15",13.99
"828","2010-04-16",13.855
"829","2010-04-19",13.985
"830","2010-04-20",14.2
"831","2010-04-21",14.315
"832","2010-04-22",14.25
"833","2010-04-23",14.155
"834","2010-04-26",14.02
"835","2010-04-27",13.905
"836","2010-04-28",13.63
"837","2010-04-29",14.12
"838","2010-04-30",13.7
"839","2010-05-03",14.38
"840","2010-05-04",14.13
"841","2010-05-05",12.545
"842","2010-05-06",12.405
"843","2010-05-07",12.275
"844","2010-05-10",12.99
"845","2010-05-11",13.13
"846","2010-05-12",13.035
"847","2010-05-13",12.795
"848","2010-05-14",12.735
"849","2010-05-17",13.06
"850","2010-05-18",13.055
"851","2010-05-19",13
"852","2010-05-20",12.475
"853","2010-05-21",12.605
"854","2010-05-24",12.59
"855","2010-05-25",12.475
"856","2010-05-26",12.395
"857","2010-05-27",12.57
"858","2010-05-28",12.415
"859","2010-06-01",12.3
"860","2010-06-02",12.49
"861","2010-06-03",12.57
"862","2010-06-04",12.22
"863","2010-06-07",11.79
"864","2010-06-08",11.805
"865","2010-06-09",11.715
"866","2010-06-10",12
"867","2010-06-11",12.29
"868","2010-06-14",12.305
"869","2010-06-15",12.375
"870","2010-06-16",12.35
"871","2010-06-17",12.38
"872","2010-06-18",12.4
"873","2010-06-21",12.475
"874","2010-06-22",12.225
"875","2010-06-23",12.285
"876","2010-06-24",12.06
"877","2010-06-25",12.2
"878","2010-06-28",11.97
"879","2010-06-29",11.59
"880","2010-06-30",11.56
"881","2010-07-01",11.53
"882","2010-07-02",11.625
"883","2010-07-06",11.39
"884","2010-07-07",11.69
"885","2010-07-08",12.12
"886","2010-07-09",12.43
"887","2010-07-12",12.32
"888","2010-07-13",12.755
"889","2010-07-14",12.67
"890","2010-07-15",12.655
"891","2010-07-16",12.275
"892","2010-07-19",12.15
"893","2010-07-20",12.41
"894","2010-07-21",12.22
"895","2010-07-22",12.75
"896","2010-07-23",12.965
"897","2010-07-26",13.03
"898","2010-07-27",13.05
"899","2010-07-28",12.875
"900","2010-07-29",12.76
"901","2010-07-30",12.665
"902","2010-08-02",12.75
"903","2010-08-03",12.5
"904","2010-08-04",12.05
"905","2010-08-05",12.005
"906","2010-08-06",12.03
"907","2010-08-09",12.205
"908","2010-08-10",12.065
"909","2010-08-11",11.975
"910","2010-08-12",11.97
"911","2010-08-13",11.845
"912","2010-08-16",11.9
"913","2010-08-17",12
"914","2010-08-18",11.99
"915","2010-08-19",11.875
"916","2010-08-20",11.985
"917","2010-08-23",11.825
"918","2010-08-24",11.825
"919","2010-08-25",11.965
"920","2010-08-26",11.99
"921","2010-08-27",12.05
"922","2010-08-30",11.935
"923","2010-08-31",11.905
"924","2010-09-01",12.24
"925","2010-09-02",12.58
"926","2010-09-03",12.735
"927","2010-09-07",12.665
"928","2010-09-08",12.695
"929","2010-09-09",12.55
"930","2010-09-10",12.705
"931","2010-09-13",12.925
"932","2010-09-14",12.9
"933","2010-09-15",13.005
"934","2010-09-16",12.895
"935","2010-09-17",12.95
"936","2010-09-20",13.15
"937","2010-09-21",13
"938","2010-09-22",12.965
"939","2010-09-23",12.875
"940","2010-09-24",13.13
"941","2010-09-27",13.065
"942","2010-09-28",13.22
"943","2010-09-29",13.2
"944","2010-09-30",13.175
"945","2010-10-01",13.285
"946","2010-10-04",13.05
"947","2010-10-05",13.38
"948","2010-10-06",13.3
"949","2010-10-07",13.455
"950","2010-10-08",13.535
"951","2010-10-11",13.57
"952","2010-10-12",13.45
"953","2010-10-13",13.425
"954","2010-10-14",13.455
"955","2010-10-15",13.48
"956","2010-10-18",13.505
"957","2010-10-19",13.22
"958","2010-10-20",13.255
"959","2010-10-21",13.15
"960","2010-10-22",13.225
"961","2010-10-25",13.15
"962","2010-10-26",12.985
"963","2010-10-27",12.815
"964","2010-10-28",12.845
"965","2010-10-29",12.915
"966","2010-11-01",12.895
"967","2010-11-02",13.085
"968","2010-11-03",13.085
"969","2010-11-04",12.745
"970","2010-11-05",12.795
"971","2010-11-08",12.78
"972","2010-11-09",12.755
"973","2010-11-10",12.875
"974","2010-11-11",12.99
"975","2010-11-12",12.835
"976","2010-11-15",12.775
"977","2010-11-16",12.775
"978","2010-11-17",12.77
"979","2010-11-18",12.865
"980","2010-11-19",12.91
"981","2010-11-22",12.935
"982","2010-11-23",12.925
"983","2010-11-24",13.02
"984","2010-11-26",12.94
"985","2010-11-29",12.91
"986","2010-11-30",12.805
"987","2010-12-01",12.84
"988","2010-12-02",12.92
"989","2010-12-03",13.07
"990","2010-12-06",13.035
"991","2010-12-07",13.21
"992","2010-12-08",13.03
"993","2010-12-09",13.035
"994","2010-12-10",13.075
"995","2010-12-13",12.96
"996","2010-12-14",13.03
"997","2010-12-15",13.045
"998","2010-12-16",13.15
"999","2010-12-17",13.2
