"","date","NVCR"
"126","2016-04-01",14.13
"127","2016-04-04",13.81
"128","2016-04-05",13.64
"129","2016-04-06",14.16
"130","2016-04-07",14.79
"131","2016-04-08",15.66
"132","2016-04-11",15.23
"133","2016-04-12",15.17
"134","2016-04-13",15.31
"135","2016-04-14",15.93
"136","2016-04-15",15.47
"137","2016-04-18",14.69
"138","2016-04-19",13.65
"139","2016-04-20",13.71
"140","2016-04-21",13.6
"141","2016-04-22",13.74
"142","2016-04-25",14.14
"143","2016-04-26",14.19
"144","2016-04-27",13.75
"145","2016-04-28",13.17
"146","2016-04-29",12.9
"147","2016-05-02",12.81
"148","2016-05-03",12
"149","2016-05-04",11.39
"150","2016-05-05",11.34
"151","2016-05-06",12.59
"152","2016-05-09",12.92
"153","2016-05-10",12.88
"154","2016-05-11",12.89
"155","2016-05-12",12.09
"156","2016-05-13",12.27
"157","2016-05-16",12.2
"158","2016-05-17",11.94
"159","2016-05-18",11.73
"160","2016-05-19",11.6
"161","2016-05-20",11.6
"162","2016-05-23",11.52
"163","2016-05-24",11.39
"164","2016-05-25",11.5
"165","2016-05-26",11.3
"166","2016-05-27",11.3
"167","2016-05-31",11.13
"168","2016-06-01",10.935
"169","2016-06-02",10.99
"170","2016-06-03",10.83
"171","2016-06-06",11.88
"172","2016-06-07",11.75
"173","2016-06-08",12.27
"174","2016-06-09",13.35
"175","2016-06-10",13.41
"176","2016-06-13",10.97
"177","2016-06-14",10.89
"178","2016-06-15",10.76
"179","2016-06-16",11.31
"180","2016-06-17",10.89
"181","2016-06-20",11.67
"182","2016-06-21",11.33
"183","2016-06-22",10.87
"184","2016-06-23",10.96
"185","2016-06-24",10.61
"186","2016-06-27",10.28
"187","2016-06-28",11
"188","2016-06-29",11.4
"189","2016-06-30",11.67
"190","2016-07-01",12.2
"191","2016-07-05",11.01
"192","2016-07-06",10.95
"193","2016-07-07",10.88
"194","2016-07-08",11.66
"195","2016-07-11",11.72
"196","2016-07-12",12.2
"197","2016-07-13",11.96
"198","2016-07-14",11.78
"199","2016-07-15",11.57
"200","2016-07-18",11.87
"201","2016-07-19",11.57
"202","2016-07-20",11.89
"203","2016-07-21",11.95
"204","2016-07-22",12
"205","2016-07-25",11.58
"206","2016-07-26",11.61
"207","2016-07-27",11.44
"208","2016-07-28",8.09
"209","2016-07-29",7.52
"210","2016-08-01",7.92
"211","2016-08-02",7.83
"212","2016-08-03",7.71
"213","2016-08-04",7.7
"214","2016-08-05",7.76
"215","2016-08-08",7.58
"216","2016-08-09",7.79
"217","2016-08-10",7.64
"218","2016-08-11",7.54
"219","2016-08-12",7.9
"220","2016-08-15",7.97
"221","2016-08-16",7.78
"222","2016-08-17",7.76
"223","2016-08-18",8.02
"224","2016-08-19",7.98
"225","2016-08-22",7.98
"226","2016-08-23",7.91
"227","2016-08-24",7.76
"228","2016-08-25",7.84
"229","2016-08-26",7.82
"230","2016-08-29",7.7
"231","2016-08-30",7.75
"232","2016-08-31",7.68
"233","2016-09-01",7.75
"234","2016-09-02",8.05
"235","2016-09-06",8.04
"236","2016-09-07",7.96
"237","2016-09-08",8.51
"238","2016-09-09",8.09
"239","2016-09-12",8.62
"240","2016-09-13",8.2
"241","2016-09-14",8.075
"242","2016-09-15",8.33
"243","2016-09-16",8.76
"244","2016-09-19",8.87
"245","2016-09-20",8.76
"246","2016-09-21",8.81
"247","2016-09-22",9.22
"248","2016-09-23",9.13
"249","2016-09-26",8.75
"250","2016-09-27",8.92
"251","2016-09-28",9.01
"252","2016-09-29",8.53
"253","2016-09-30",8.54
"254","2016-10-03",8.61
"255","2016-10-04",8.31
"256","2016-10-05",8.76
"257","2016-10-06",8.66
"258","2016-10-07",8.4
"259","2016-10-10",8.5
"260","2016-10-11",8.25
"261","2016-10-12",8.02
"262","2016-10-13",7.64
"263","2016-10-14",7.33
"264","2016-10-17",7.32
"265","2016-10-18",7.08
"266","2016-10-19",6.92
"267","2016-10-20",6.93
"268","2016-10-21",6.84
"269","2016-10-24",6.93
"270","2016-10-25",6.62
"271","2016-10-26",6.39
"272","2016-10-27",6.19
"273","2016-10-28",6.12
"274","2016-10-31",6.05
"275","2016-11-01",5.95
"276","2016-11-02",7.25
"277","2016-11-03",6.75
"278","2016-11-04",6.65
"279","2016-11-07",7.25
"280","2016-11-08",7.15
"281","2016-11-09",8.45
"282","2016-11-10",8.65
"283","2016-11-11",8.95
"284","2016-11-14",9
"285","2016-11-15",9.05
"286","2016-11-16",9.25
"287","2016-11-17",9.35
"288","2016-11-18",9.95
"289","2016-11-21",9.75
"290","2016-11-22",9.3
"291","2016-11-23",9.05
"292","2016-11-25",8.8
"293","2016-11-28",8.35
"294","2016-11-29",7.85
"295","2016-11-30",7.75
"296","2016-12-01",7.45
"297","2016-12-02",8
"298","2016-12-05",8.3
"299","2016-12-06",8.35
"300","2016-12-07",8.35
"301","2016-12-08",8.75
"302","2016-12-09",9.05
"303","2016-12-12",8.95
"304","2016-12-13",9
"305","2016-12-14",9.15
"306","2016-12-15",9.05
"307","2016-12-16",8.55
"308","2016-12-19",8.8
"309","2016-12-20",8.7
"310","2016-12-21",8.25
"311","2016-12-22",8.15
"312","2016-12-23",8
"313","2016-12-27",8.1
"314","2016-12-28",7.9
"315","2016-12-29",7.65
"316","2016-12-30",7.85
"317","2017-01-03",7.85
"318","2017-01-04",8.15
"319","2017-01-05",8
"320","2017-01-06",8
"321","2017-01-09",8
"322","2017-01-10",8.15
"323","2017-01-11",7.4
"324","2017-01-12",7.1
"325","2017-01-13",7.1
"326","2017-01-17",6.6
"327","2017-01-18",6.45
"328","2017-01-19",6.7
"329","2017-01-20",6.7
"330","2017-01-23",6.4
"331","2017-01-24",6.35
"332","2017-01-25",6.45
"333","2017-01-26",6.25
"334","2017-01-27",6.25
"335","2017-01-30",6.1
"336","2017-01-31",6.35
"337","2017-02-01",6.8
"338","2017-02-02",6.85
"339","2017-02-03",7.05
"340","2017-02-06",7.05
"341","2017-02-07",6.8
"342","2017-02-08",6.7
"343","2017-02-09",7.1
"344","2017-02-10",7.1
"345","2017-02-13",7.35
"346","2017-02-14",7.45
"347","2017-02-15",7.45
"348","2017-02-16",7.6
"349","2017-02-17",7.7
"350","2017-02-21",7.3
"351","2017-02-22",7.15
"352","2017-02-23",7.1
"353","2017-02-24",6.9
"354","2017-02-27",7.5
"355","2017-02-28",7.6
"356","2017-03-01",8
"357","2017-03-02",8.1
"358","2017-03-03",7.7
"359","2017-03-06",7.55
"360","2017-03-07",7.3
"361","2017-03-08",7
"362","2017-03-09",6.9
"363","2017-03-10",7
"364","2017-03-13",7
"365","2017-03-14",7
"366","2017-03-15",7.25
"367","2017-03-16",7.15
"368","2017-03-17",7.55
"369","2017-03-20",7.4
"370","2017-03-21",7
"371","2017-03-22",6.9
"372","2017-03-23",6.9
"373","2017-03-24",7.05
"374","2017-03-27",7.6
"375","2017-03-28",8
"376","2017-03-29",8.3
"377","2017-03-30",8.05
"378","2017-03-31",8.1
"379","2017-04-03",11.1
"380","2017-04-04",10.05
"381","2017-04-05",10.25
"382","2017-04-06",10.95
"383","2017-04-07",11.35
"384","2017-04-10",11.2
"385","2017-04-11",11
"386","2017-04-12",10.55
"387","2017-04-13",10.45
"388","2017-04-17",10.75
"389","2017-04-18",10.8
"390","2017-04-19",11.1
"391","2017-04-20",11.55
"392","2017-04-21",11.45
"393","2017-04-24",10.7
"394","2017-04-25",10.8
"395","2017-04-26",10.95
"396","2017-04-27",11.35
"397","2017-04-28",11.3
"398","2017-05-01",11.75
"399","2017-05-02",11.85
"400","2017-05-03",11.3
"401","2017-05-04",11.3
"402","2017-05-05",11.8
"403","2017-05-08",12.5
"404","2017-05-09",12.15
"405","2017-05-10",12.3
"406","2017-05-11",11.85
"407","2017-05-12",11.8
"408","2017-05-15",12.1
"409","2017-05-16",12
"410","2017-05-17",11.3
"411","2017-05-18",11.3
"412","2017-05-19",11.55
"413","2017-05-22",11.8
"414","2017-05-23",11.6
"415","2017-05-24",13.05
"416","2017-05-25",13.05
"417","2017-05-26",12.75
"418","2017-05-30",12.5
"419","2017-05-31",12.55
"420","2017-06-01",13.15
"421","2017-06-02",13.65
"422","2017-06-05",13.8
"423","2017-06-06",13.5
"424","2017-06-07",13.7
"425","2017-06-08",14.2
"426","2017-06-09",15.3
"427","2017-06-12",14.75
"428","2017-06-13",15.1
"429","2017-06-14",14.95
"430","2017-06-15",14.9
"431","2017-06-16",14.8
"432","2017-06-19",15.8
"433","2017-06-20",15.95
"434","2017-06-21",17.5
"435","2017-06-22",17.35
"436","2017-06-23",17.1
"437","2017-06-26",17.450001
"438","2017-06-27",16.85
"439","2017-06-28",17.299999
"440","2017-06-29",17.15
"441","2017-06-30",17.299999
"442","2017-07-03",17.700001
"443","2017-07-05",18.15
"444","2017-07-06",17.9
"445","2017-07-07",18.049999
"446","2017-07-10",18.1
"447","2017-07-11",20
"448","2017-07-12",19.9
"449","2017-07-13",19.799999
"450","2017-07-14",19.15
"451","2017-07-17",18.15
"452","2017-07-18",18.75
"453","2017-07-19",18.35
"454","2017-07-20",18.9
"455","2017-07-21",18.9
"456","2017-07-24",19
"457","2017-07-25",18.700001
"458","2017-07-26",19.25
"459","2017-07-27",20.4
"460","2017-07-28",20.075001
"461","2017-07-31",20.6
"462","2017-08-01",19.700001
"463","2017-08-02",18.85
"464","2017-08-03",18.700001
"465","2017-08-04",18.5
"466","2017-08-07",18.15
"467","2017-08-08",19.1
"468","2017-08-09",20.049999
"469","2017-08-10",18.049999
"470","2017-08-11",18.299999
"471","2017-08-14",19.049999
"472","2017-08-15",19.25
"473","2017-08-16",20
"474","2017-08-17",19.25
"475","2017-08-18",18.85
"476","2017-08-21",18.9
"477","2017-08-22",18.950001
"478","2017-08-23",19.25
"479","2017-08-24",19.9
"480","2017-08-25",19.65
"481","2017-08-28",20.15
"482","2017-08-29",20.1
"483","2017-08-30",20.25
"484","2017-08-31",20.5
"485","2017-09-01",20.15
"486","2017-09-05",19.25
"487","2017-09-06",19.4
"488","2017-09-07",20.1
"489","2017-09-08",20.5
"490","2017-09-11",20.4
"491","2017-09-12",20.450001
"492","2017-09-13",21.75
"493","2017-09-14",21.6
"494","2017-09-15",20.65
"495","2017-09-18",21.35
"496","2017-09-19",21.15
"497","2017-09-20",21.049999
"498","2017-09-21",21.6
"499","2017-09-22",21.5
"500","2017-09-25",20.950001
"501","2017-09-26",21.200001
"502","2017-09-27",21.049999
"503","2017-09-28",20.950001
"504","2017-09-29",19.85
"505","2017-10-02",19.15
"506","2017-10-03",19.65
"507","2017-10-04",20
"508","2017-10-05",19.15
"509","2017-10-06",18.049999
"510","2017-10-09",18.450001
"511","2017-10-10",18.299999
"512","2017-10-11",18.299999
"513","2017-10-12",17.799999
"514","2017-10-13",16.299999
"515","2017-10-16",17.65
"516","2017-10-17",18
"517","2017-10-18",18.35
"518","2017-10-19",18.15
"519","2017-10-20",18.1
"520","2017-10-23",18.1
"521","2017-10-24",17.799999
"522","2017-10-25",18.1
"523","2017-10-26",18.4
"524","2017-10-27",19.450001
"525","2017-10-30",20.35
"526","2017-10-31",21.6
"527","2017-11-01",21.5
"528","2017-11-02",21.9
"529","2017-11-03",21.799999
"530","2017-11-06",21.5
"531","2017-11-07",20.4
"532","2017-11-08",19.15
"533","2017-11-09",18.35
"534","2017-11-10",17.299999
"535","2017-11-13",17.049999
"536","2017-11-14",17.6
"537","2017-11-15",18.200001
"538","2017-11-16",18.6
"539","2017-11-17",18.9
"540","2017-11-20",18.15
"541","2017-11-21",19
"542","2017-11-22",18.799999
"543","2017-11-24",18.950001
"544","2017-11-27",18.549999
"545","2017-11-28",18.6
"546","2017-11-29",19.1
"547","2017-11-30",19.25
"548","2017-12-01",19.6
"549","2017-12-04",18.25
"550","2017-12-05",20
"551","2017-12-06",20
"552","2017-12-07",20.4
"553","2017-12-08",20.25
"554","2017-12-11",20.200001
"555","2017-12-12",20.5
"556","2017-12-13",20.049999
"557","2017-12-14",19.950001
"558","2017-12-15",19.9
"559","2017-12-18",20.25
"560","2017-12-19",20.25
"561","2017-12-20",20.299999
"562","2017-12-21",20.200001
"563","2017-12-22",20.25
"564","2017-12-26",20.1
"565","2017-12-27",20.15
"566","2017-12-28",20.5
"567","2017-12-29",20.200001
"568","2018-01-02",20.299999
"569","2018-01-03",21
"570","2018-01-04",20.35
"571","2018-01-05",20.799999
"572","2018-01-08",20.5
"573","2018-01-09",21
"574","2018-01-10",21.5
"575","2018-01-11",22.15
"576","2018-01-12",21.700001
"577","2018-01-16",21.200001
"578","2018-01-17",20.75
"579","2018-01-18",20.700001
"580","2018-01-19",21.1
"581","2018-01-22",21.75
"582","2018-01-23",21.9
"583","2018-01-24",21.85
"584","2018-01-25",22.4
"585","2018-01-26",23.65
"586","2018-01-29",23.6
"587","2018-01-30",22.75
"588","2018-01-31",22.450001
"589","2018-02-01",22.15
"590","2018-02-02",21.299999
"591","2018-02-05",21.299999
"592","2018-02-06",21.35
"593","2018-02-07",21.700001
"594","2018-02-08",20.65
"595","2018-02-09",20.950001
"596","2018-02-12",20.5
"597","2018-02-13",20.549999
"598","2018-02-14",21.049999
"599","2018-02-15",21.15
"600","2018-02-16",21.5
"601","2018-02-20",21.049999
"602","2018-02-21",21.549999
"603","2018-02-22",20.6
"604","2018-02-23",19.299999
"605","2018-02-26",20.700001
"606","2018-02-27",21.15
"607","2018-02-28",20.549999
"608","2018-03-01",20.25
"609","2018-03-02",21.6
"610","2018-03-05",21.75
"611","2018-03-06",21.85
"612","2018-03-07",22.549999
"613","2018-03-08",21.950001
"614","2018-03-09",22.4
"615","2018-03-12",22.65
"616","2018-03-13",22.4
"617","2018-03-14",22.200001
"618","2018-03-15",22.299999
"619","2018-03-16",21.700001
"620","2018-03-19",21.5
"621","2018-03-20",22.450001
"622","2018-03-21",22.65
"623","2018-03-22",21.700001
"624","2018-03-23",21.950001
"625","2018-03-26",21.75
"626","2018-03-27",20.85
"627","2018-03-28",21.299999
"628","2018-03-29",21.799999
"629","2018-04-02",20.35
"630","2018-04-03",20.1
"631","2018-04-04",20.35
"632","2018-04-05",20.5
"633","2018-04-06",19.85
"634","2018-04-09",20.25
"635","2018-04-10",20.85
"636","2018-04-11",21.15
"637","2018-04-12",21.9
"638","2018-04-13",21.549999
"639","2018-04-16",21.549999
"640","2018-04-17",23.25
"641","2018-04-18",23.799999
"642","2018-04-19",25
"643","2018-04-20",24.65
"644","2018-04-23",25.049999
"645","2018-04-24",24.450001
"646","2018-04-25",24.15
"647","2018-04-26",26.5
"648","2018-04-27",26.85
"649","2018-04-30",27.299999
"650","2018-05-01",27.6
"651","2018-05-02",27.75
"652","2018-05-03",28
"653","2018-05-04",28
"654","2018-05-07",28.1
"655","2018-05-08",28.25
"656","2018-05-09",29
"657","2018-05-10",29.549999
"658","2018-05-11",30
"659","2018-05-14",30
"660","2018-05-15",29.1
"661","2018-05-16",29
"662","2018-05-17",28.4
"663","2018-05-18",29.299999
"664","2018-05-21",29.549999
"665","2018-05-22",29.700001
"666","2018-05-23",29.799999
"667","2018-05-24",30.549999
"668","2018-05-25",30.35
"669","2018-05-29",30.799999
"670","2018-05-30",31.525
"671","2018-05-31",31.450001
"672","2018-06-01",31.950001
"673","2018-06-04",29.549999
"674","2018-06-05",31.049999
"675","2018-06-06",31.65
"676","2018-06-07",31.35
"677","2018-06-08",30.75
"678","2018-06-11",30.25
"679","2018-06-12",31.450001
"680","2018-06-13",31.950001
"681","2018-06-14",31.65
"682","2018-06-15",30.9
"683","2018-06-18",32
"684","2018-06-19",32
"685","2018-06-20",31.1
"686","2018-06-21",30.799999
"687","2018-06-22",31
"688","2018-06-25",30.1
"689","2018-06-26",31.9
"690","2018-06-27",31.25
"691","2018-06-28",31.1
"692","2018-06-29",31.299999
"693","2018-07-02",32
"694","2018-07-03",32.349998
"695","2018-07-05",33
"696","2018-07-06",33
"697","2018-07-09",33.25
"698","2018-07-10",33.099998
"699","2018-07-11",33.349998
"700","2018-07-12",33.349998
"701","2018-07-13",33.099998
"702","2018-07-16",35.549999
"703","2018-07-17",35.599998
"704","2018-07-18",36.5
"705","2018-07-19",37.299999
"706","2018-07-20",37.549999
"707","2018-07-23",38.299999
"708","2018-07-24",36.299999
"709","2018-07-25",37.450001
"710","2018-07-26",36.825001
"711","2018-07-27",34.950001
"712","2018-07-30",33.400002
"713","2018-07-31",34
"714","2018-08-01",34.849998
"715","2018-08-02",35.349998
"716","2018-08-03",34.75
"717","2018-08-06",34.799999
"718","2018-08-07",34.5
"719","2018-08-08",34.599998
"720","2018-08-09",34.950001
"721","2018-08-10",35.950001
"722","2018-08-13",36.900002
"723","2018-08-14",36.849998
"724","2018-08-15",36.549999
"725","2018-08-16",36.5
"726","2018-08-17",35.450001
"727","2018-08-20",35.400002
"728","2018-08-21",36.549999
"729","2018-08-22",37.799999
"730","2018-08-23",39.400002
"731","2018-08-24",40
"732","2018-08-27",40
"733","2018-08-28",40.200001
"734","2018-08-29",42.400002
"735","2018-08-30",43.299999
"736","2018-08-31",45.049999
"737","2018-09-04",44.950001
"738","2018-09-05",43.099998
"739","2018-09-06",45.400002
"740","2018-09-07",47.200001
"741","2018-09-10",45.25
"742","2018-09-11",45.099998
"743","2018-09-12",47.099998
"744","2018-09-13",48.900002
"745","2018-09-14",48.299999
"746","2018-09-17",46.349998
"747","2018-09-18",49.049999
"748","2018-09-19",52
"749","2018-09-20",49.200001
"750","2018-09-21",48.650002
"751","2018-09-24",48.799999
"752","2018-09-25",50.700001
"753","2018-09-26",51
"754","2018-09-27",51.849998
"755","2018-09-28",52.400002
"756","2018-10-01",52.619999
"757","2018-10-02",51.82
"758","2018-10-03",52.630001
"759","2018-10-04",51.009998
"760","2018-10-05",50.84
"761","2018-10-08",48.200001
"762","2018-10-09",47.779999
"763","2018-10-10",44.939999
"764","2018-10-11",43.869999
"765","2018-10-12",45.169998
"766","2018-10-15",44.110001
"767","2018-10-16",46.200001
"768","2018-10-17",45.419998
"769","2018-10-18",45.040001
"770","2018-10-19",42.700001
"771","2018-10-22",43.610001
"772","2018-10-23",43.32
"773","2018-10-24",41.52
"774","2018-10-25",33.639999
"775","2018-10-26",31.74
"776","2018-10-29",31.02
"777","2018-10-30",32.02
"778","2018-10-31",33.139999
"779","2018-11-01",34.73
"780","2018-11-02",32.299999
"781","2018-11-05",31.4
"782","2018-11-06",31.440001
"783","2018-11-07",34.060001
"784","2018-11-08",34.360001
"785","2018-11-09",33.16
"786","2018-11-12",30.549999
"787","2018-11-13",31.389999
"788","2018-11-14",30.48
"789","2018-11-15",30.85
"790","2018-11-16",31.530001
"791","2018-11-19",28.75
"792","2018-11-20",28.719999
"793","2018-11-21",29.030001
"794","2018-11-23",29.219999
"795","2018-11-26",30.530001
"796","2018-11-27",30.6
"797","2018-11-28",32.82
"798","2018-11-29",33.869999
"799","2018-11-30",34.32
"800","2018-12-03",35.91
"801","2018-12-04",34.540001
"802","2018-12-06",34.400002
"803","2018-12-07",33.630001
"804","2018-12-10",34.869999
"805","2018-12-11",35.439999
"806","2018-12-12",36.139999
"807","2018-12-13",35.299999
"808","2018-12-14",35.66
"809","2018-12-17",34.669998
"810","2018-12-18",32.849998
"811","2018-12-19",32.240002
"812","2018-12-20",31.110001
"813","2018-12-21",29.719999
"814","2018-12-24",29.860001
"815","2018-12-26",32.75
"816","2018-12-27",31.82
"817","2018-12-28",32.84
"818","2018-12-31",33.48
"819","2019-01-02",32.720001
"820","2019-01-03",31.959999
"821","2019-01-04",33.619999
"822","2019-01-07",35.18
"823","2019-01-08",36.740002
"824","2019-01-09",40.470001
"825","2019-01-10",42
"826","2019-01-11",43.25
"827","2019-01-14",42.799999
"828","2019-01-15",44.5
"829","2019-01-16",45.259998
"830","2019-01-17",45.27
"831","2019-01-18",46.450001
"832","2019-01-22",46.619999
"833","2019-01-23",47.599998
"834","2019-01-24",48.330002
"835","2019-01-25",49.790001
"836","2019-01-28",48.200001
"837","2019-01-29",48.169998
"838","2019-01-30",47.139999
"839","2019-01-31",49
"840","2019-02-01",49.73
"841","2019-02-04",49.450001
"842","2019-02-05",49.560001
"843","2019-02-06",49.91
"844","2019-02-07",49.52
"845","2019-02-08",49.540001
"846","2019-02-11",50.459999
"847","2019-02-12",51.27
"848","2019-02-13",52.200001
"849","2019-02-14",52.549999
"850","2019-02-15",53.189999
"851","2019-02-19",53.049999
"852","2019-02-20",53.209999
"853","2019-02-21",53.380001
"854","2019-02-22",53.279999
"855","2019-02-25",53.52
"856","2019-02-26",52.900002
"857","2019-02-27",53.98
"858","2019-02-28",53.709999
"859","2019-03-01",56.119999
"860","2019-03-04",52.849998
"861","2019-03-05",52.639999
"862","2019-03-06",48.16
"863","2019-03-07",47.75
"864","2019-03-08",48.07
"865","2019-03-11",49.490002
"866","2019-03-12",51.060001
"867","2019-03-13",51.41
"868","2019-03-14",51.43
"869","2019-03-15",51.470001
"870","2019-03-18",51.139999
"871","2019-03-19",50.990002
"872","2019-03-20",49.860001
"873","2019-03-21",50
"874","2019-03-22",47.040001
"875","2019-03-25",47.639999
"876","2019-03-26",47.16
"877","2019-03-27",46.650002
"878","2019-03-28",47.16
"879","2019-03-29",48.169998
"880","2019-04-01",47.610001
"881","2019-04-02",48.080002
"882","2019-04-03",48.07
"883","2019-04-04",45.880001
"884","2019-04-05",46.34
"885","2019-04-08",45.799999
"886","2019-04-09",46.009998
"887","2019-04-10",46.560001
"888","2019-04-11",45.790001
"889","2019-04-12",45.66
"890","2019-04-15",45.549999
"891","2019-04-16",44.57
"892","2019-04-17",43.080002
"893","2019-04-18",42.220001
"894","2019-04-22",43.139999
"895","2019-04-23",44.970001
"896","2019-04-24",45.110001
"897","2019-04-25",45.049999
"898","2019-04-26",44.889999
"899","2019-04-29",44.970001
"900","2019-04-30",44.07
"901","2019-05-01",43.279999
"902","2019-05-02",44.599998
"903","2019-05-03",48.889999
"904","2019-05-06",48.919998
"905","2019-05-07",47.619999
"906","2019-05-08",47.560001
"907","2019-05-09",49.220001
"908","2019-05-10",49.299999
"909","2019-05-13",48.400002
"910","2019-05-14",49.439999
"911","2019-05-15",49.259998
"912","2019-05-16",50.299999
"913","2019-05-17",50.380001
"914","2019-05-20",48.869999
"915","2019-05-21",50.720001
"916","2019-05-22",51.360001
"917","2019-05-23",49.310001
"918","2019-05-24",52.91
"919","2019-05-28",53.549999
"920","2019-05-29",52.450001
"921","2019-05-30",53.759998
"922","2019-05-31",53.119999
"923","2019-06-03",52.549999
"924","2019-06-04",54.639999
"925","2019-06-05",54.860001
"926","2019-06-06",54.740002
"927","2019-06-07",55.669998
"928","2019-06-10",54.889999
"929","2019-06-11",54.330002
"930","2019-06-12",55.779999
"931","2019-06-13",57.060001
"932","2019-06-14",55.080002
"933","2019-06-17",58.040001
"934","2019-06-18",59.799999
"935","2019-06-19",61.509998
"936","2019-06-20",60.330002
"937","2019-06-21",59.959999
"938","2019-06-24",58.029999
"939","2019-06-25",57.43
"940","2019-06-26",56.799999
"941","2019-06-27",60.849998
"942","2019-06-28",63.23
"943","2019-07-01",61.860001
"944","2019-07-02",63.880001
"945","2019-07-03",64.449997
"946","2019-07-05",64.279999
"947","2019-07-08",64.239998
"948","2019-07-09",64.370003
"949","2019-07-10",65.32
"950","2019-07-11",69.139999
"951","2019-07-12",68.879997
"952","2019-07-15",68.690002
"953","2019-07-16",68.730003
"954","2019-07-17",68.260002
"955","2019-07-18",71.019997
"956","2019-07-19",69.389999
"957","2019-07-22",70.480003
"958","2019-07-23",69.5
"959","2019-07-24",70.989998
"960","2019-07-25",77.080002
"961","2019-07-26",78.910004
"962","2019-07-29",82
"963","2019-07-30",83.300003
"964","2019-07-31",83.220001
"965","2019-08-01",85.839996
"966","2019-08-02",86.089996
"967","2019-08-05",82.010002
"968","2019-08-06",81.190002
"969","2019-08-07",83.559998
"970","2019-08-08",87.489998
"971","2019-08-09",86.480003
"972","2019-08-12",86.699997
"973","2019-08-13",88.769997
"974","2019-08-14",86.370003
"975","2019-08-15",90.489998
"976","2019-08-16",93.720001
"977","2019-08-19",94.970001
"978","2019-08-20",94.32
"979","2019-08-21",97.800003
"980","2019-08-22",96.599998
"981","2019-08-23",92.489998
