"","date","KTOS"
"78","2007-04-25",11.1
"79","2007-04-26",11.4
"80","2007-04-27",11.5
"81","2007-04-30",11.2
"82","2007-05-01",11.8
"83","2007-05-02",12.4
"84","2007-05-03",13
"85","2007-05-04",12.9
"86","2007-05-07",13
"87","2007-05-08",13.5
"88","2007-05-09",15.8
"89","2007-05-10",15
"90","2007-05-11",15.1
"91","2007-05-14",14.2
"92","2007-05-15",13.7
"93","2007-05-16",14.1
"94","2007-05-17",14.9
"95","2007-05-18",15.6
"96","2007-05-21",15.3
"97","2007-05-22",15.6
"98","2007-05-23",15.2
"99","2007-05-24",14.8
"100","2007-05-25",15
"101","2007-05-29",14.9
"102","2007-05-30",16
"103","2007-05-31",16.4
"104","2007-06-01",16.5
"105","2007-06-04",16.299999
"106","2007-06-05",15.6
"107","2007-06-06",15.6
"108","2007-06-07",15.1
"109","2007-06-08",15.8
"110","2007-06-11",16.5
"111","2007-06-12",15.7
"112","2007-06-13",15.9
"113","2007-06-14",16.299999
"114","2007-06-15",16.299999
"115","2007-06-18",17.4
"116","2007-06-19",17.4
"117","2007-06-20",17.1
"118","2007-06-21",17
"119","2007-06-22",16.5
"120","2007-06-25",15.8
"121","2007-06-26",15.7
"122","2007-06-27",16.5
"123","2007-06-28",16.700001
"124","2007-06-29",16.799999
"125","2007-07-02",17.5
"126","2007-07-03",17.299999
"127","2007-07-05",17.299999
"128","2007-07-06",19.1
"129","2007-07-09",19.200001
"130","2007-07-10",20.4
"131","2007-07-11",20.200001
"132","2007-07-12",20.799999
"133","2007-07-13",21.799999
"134","2007-07-16",21.4
"135","2007-07-17",21.799999
"136","2007-07-18",21.299999
"137","2007-07-19",21.6
"138","2007-07-20",22.9
"139","2007-07-23",23.4
"140","2007-07-24",22.799999
"141","2007-07-25",22.6
"142","2007-07-26",21.700001
"143","2007-07-27",22
"144","2007-07-30",22
"145","2007-07-31",22.299999
"146","2007-08-01",22.299999
"147","2007-08-02",21.4
"148","2007-08-03",20.299999
"149","2007-08-06",21.4
"150","2007-08-07",21.700001
"151","2007-08-08",22.9
"152","2007-08-09",22.299999
"153","2007-08-10",21.6
"154","2007-08-13",21.1
"155","2007-08-14",20.9
"156","2007-08-15",20.6
"157","2007-08-16",20.4
"158","2007-08-17",21.200001
"159","2007-08-20",21.5
"160","2007-08-21",21.9
"161","2007-08-22",22
"162","2007-08-23",22.200001
"163","2007-08-24",22.9
"164","2007-08-27",22.9
"165","2007-08-28",23.299999
"166","2007-08-29",23.799999
"167","2007-08-30",24.1
"168","2007-08-31",25.4
"169","2007-09-04",27.4
"170","2007-09-05",27.5
"171","2007-09-06",27.4
"172","2007-09-07",26.200001
"173","2007-09-10",27
"174","2007-09-11",25.700001
"175","2007-09-12",22.6
"176","2007-09-13",23
"177","2007-09-14",24.299999
"178","2007-09-17",24.9
"179","2007-09-18",25.9
"180","2007-09-19",25.6
"181","2007-09-20",25.200001
"182","2007-09-21",25.4
"183","2007-09-24",25.1
"184","2007-09-25",24.1
"185","2007-09-26",25.9
"186","2007-09-27",27.200001
"187","2007-09-28",27.4
"188","2007-10-01",27.9
"189","2007-10-02",27.299999
"190","2007-10-03",27.5
"191","2007-10-04",27.6
"192","2007-10-05",27.299999
"193","2007-10-08",26.200001
"194","2007-10-09",27
"195","2007-10-10",26.9
"196","2007-10-11",27
"197","2007-10-12",27.1
"198","2007-10-15",27.5
"199","2007-10-16",28.799999
"200","2007-10-17",29.5
"201","2007-10-18",30.4
"202","2007-10-19",28.9
"203","2007-10-22",27.299999
"204","2007-10-23",27
"205","2007-10-24",26.299999
"206","2007-10-25",26
"207","2007-10-26",27.1
"208","2007-10-29",26.299999
"209","2007-10-30",26.1
"210","2007-10-31",26.9
"211","2007-11-01",26.299999
"212","2007-11-02",26.200001
"213","2007-11-05",26.6
"214","2007-11-06",25.5
"215","2007-11-07",25.4
"216","2007-11-08",24.1
"217","2007-11-09",24.5
"218","2007-11-12",23
"219","2007-11-13",21.9
"220","2007-11-14",22.1
"221","2007-11-15",20
"222","2007-11-16",19.1
"223","2007-11-19",19.6
"224","2007-11-20",20.5
"225","2007-11-21",20.1
"226","2007-11-23",19.700001
"227","2007-11-26",19.1
"228","2007-11-27",19.5
"229","2007-11-28",20.799999
"230","2007-11-29",23
"231","2007-11-30",22.4
"232","2007-12-03",21.299999
"233","2007-12-04",21.9
"234","2007-12-05",21.4
"235","2007-12-06",21.9
"236","2007-12-07",23
"237","2007-12-10",22.9
"238","2007-12-11",22
"239","2007-12-12",21.4
"240","2007-12-13",21.4
"241","2007-12-14",21
"242","2007-12-17",20.5
"243","2007-12-18",20.799999
"244","2007-12-19",20.299999
"245","2007-12-20",21.799999
"246","2007-12-21",22
"247","2007-12-24",22.1
"248","2007-12-26",21.6
"249","2007-12-27",22
"250","2007-12-28",21
"251","2007-12-31",23.5
"252","2008-01-02",23.5
"253","2008-01-03",20.5
"254","2008-01-04",20.6
"255","2008-01-07",20.9
"256","2008-01-08",21.5
"257","2008-01-09",20.6
"258","2008-01-10",20.200001
"259","2008-01-11",19.1
"260","2008-01-14",20.200001
"261","2008-01-15",19.5
"262","2008-01-16",20.1
"263","2008-01-17",19.5
"264","2008-01-18",19.6
"265","2008-01-22",19.5
"266","2008-01-23",19
"267","2008-01-24",20
"268","2008-01-25",20
"269","2008-01-28",20.200001
"270","2008-01-29",20.5
"271","2008-01-30",22.200001
"272","2008-01-31",22.200001
"273","2008-02-01",20.6
"274","2008-02-04",20.200001
"275","2008-02-05",20.200001
"276","2008-02-06",20.4
"277","2008-02-07",21.299999
"278","2008-02-08",20
"279","2008-02-11",20.6
"280","2008-02-12",20.5
"281","2008-02-13",21.200001
"282","2008-02-14",21.1
"283","2008-02-15",20.9
"284","2008-02-19",21.1
"285","2008-02-20",21.1
"286","2008-02-21",20.200001
"287","2008-02-22",19
"288","2008-02-25",19.700001
"289","2008-02-26",20.4
"290","2008-02-27",19.5
"291","2008-02-28",18.9
"292","2008-02-29",18.200001
"293","2008-03-03",17.1
"294","2008-03-04",16.5
"295","2008-03-05",16.5
"296","2008-03-06",16.1
"297","2008-03-07",16.200001
"298","2008-03-10",16.299999
"299","2008-03-11",16.299999
"300","2008-03-12",16.200001
"301","2008-03-13",16
"302","2008-03-14",15.4
"303","2008-03-17",15.6
"304","2008-03-18",16.9
"305","2008-03-19",17.200001
"306","2008-03-20",17
"307","2008-03-24",19.1
"308","2008-03-25",19.299999
"309","2008-03-26",17.6
"310","2008-03-27",18.200001
"311","2008-03-28",18.200001
"312","2008-03-31",18.299999
"313","2008-04-01",18.299999
"314","2008-04-02",18.5
"315","2008-04-03",18.4
"316","2008-04-04",18.4
"317","2008-04-07",17.799999
"318","2008-04-08",18.299999
"319","2008-04-09",18.299999
"320","2008-04-10",17.9
"321","2008-04-11",18.200001
"322","2008-04-14",18.5
"323","2008-04-15",17.799999
"324","2008-04-16",17.5
"325","2008-04-17",17.5
"326","2008-04-18",17.5
"327","2008-04-21",17.799999
"328","2008-04-22",17.4
"329","2008-04-23",17.299999
"330","2008-04-24",17.5
"331","2008-04-25",17
"332","2008-04-28",17
"333","2008-04-29",16.4
"334","2008-04-30",17
"335","2008-05-01",17.299999
"336","2008-05-02",16.5
"337","2008-05-05",16.1
"338","2008-05-06",17.6
"339","2008-05-07",17.799999
"340","2008-05-08",17.9
"341","2008-05-09",17.6
"342","2008-05-12",17.200001
"343","2008-05-13",17.200001
"344","2008-05-14",17.4
"345","2008-05-15",17.5
"346","2008-05-16",17.700001
"347","2008-05-19",17.799999
"348","2008-05-20",18
"349","2008-05-21",18.200001
"350","2008-05-22",18.700001
"351","2008-05-23",19.799999
"352","2008-05-27",20.1
"353","2008-05-28",20.4
"354","2008-05-29",20
"355","2008-05-30",19.5
"356","2008-06-02",19.799999
"357","2008-06-03",19.200001
"358","2008-06-04",18.700001
"359","2008-06-05",19
"360","2008-06-06",18.9
"361","2008-06-09",19.5
"362","2008-06-10",19
"363","2008-06-11",18.700001
"364","2008-06-12",18.9
"365","2008-06-13",19.299999
"366","2008-06-16",19.4
"367","2008-06-17",20
"368","2008-06-18",19.9
"369","2008-06-19",20.1
"370","2008-06-20",20
"371","2008-06-23",19.9
"372","2008-06-24",19.700001
"373","2008-06-25",19.700001
"374","2008-06-26",20
"375","2008-06-27",20
"376","2008-06-30",19.6
"377","2008-07-01",19
"378","2008-07-02",19
"379","2008-07-03",18.5
"380","2008-07-07",17.5
"381","2008-07-08",16.9
"382","2008-07-09",16.299999
"383","2008-07-10",15.5
"384","2008-07-11",15.7
"385","2008-07-14",15.1
"386","2008-07-15",16
"387","2008-07-16",16.5
"388","2008-07-17",16.6
"389","2008-07-18",17
"390","2008-07-21",17
"391","2008-07-22",17.5
"392","2008-07-23",18.1
"393","2008-07-24",18.299999
"394","2008-07-25",18
"395","2008-07-28",17.9
"396","2008-07-29",17.9
"397","2008-07-30",17.9
"398","2008-07-31",18
"399","2008-08-01",18.4
"400","2008-08-04",18
"401","2008-08-05",18.200001
"402","2008-08-06",18.5
"403","2008-08-07",17.700001
"404","2008-08-08",18.700001
"405","2008-08-11",18.6
"406","2008-08-12",18.5
"407","2008-08-13",18.5
"408","2008-08-14",18.6
"409","2008-08-15",18.6
"410","2008-08-18",19.700001
"411","2008-08-19",19.9
"412","2008-08-20",20.200001
"413","2008-08-21",20.700001
"414","2008-08-22",20.700001
"415","2008-08-25",20.4
"416","2008-08-26",20
"417","2008-08-27",20.4
"418","2008-08-28",20.9
"419","2008-08-29",20.299999
"420","2008-09-02",21
"421","2008-09-03",21.299999
"422","2008-09-04",21.299999
"423","2008-09-05",21.4
"424","2008-09-08",21
"425","2008-09-09",21.1
"426","2008-09-10",21
"427","2008-09-11",21.200001
"428","2008-09-12",20.6
"429","2008-09-15",19.5
"430","2008-09-16",18.5
"431","2008-09-17",18.700001
"432","2008-09-18",19.4
"433","2008-09-19",19.299999
"434","2008-09-22",19.799999
"435","2008-09-23",20
"436","2008-09-24",18.4
"437","2008-09-25",18.4
"438","2008-09-26",18.6
"439","2008-09-29",20.4
"440","2008-09-30",19.799999
"441","2008-10-01",19.299999
"442","2008-10-02",18.9
"443","2008-10-03",18.1
"444","2008-10-06",17.6
"445","2008-10-07",16.700001
"446","2008-10-08",16.700001
"447","2008-10-09",16.4
"448","2008-10-10",14.4
"449","2008-10-13",15.1
"450","2008-10-14",15.4
"451","2008-10-15",15.1
"452","2008-10-16",14.3
"453","2008-10-17",14.2
"454","2008-10-20",15.3
"455","2008-10-21",15.1
"456","2008-10-22",14.2
"457","2008-10-23",13.7
"458","2008-10-24",13.8
"459","2008-10-27",13.6
"460","2008-10-28",13.5
"461","2008-10-29",13.1
"462","2008-10-30",13.8
"463","2008-10-31",14.8
"464","2008-11-03",14.3
"465","2008-11-04",14.5
"466","2008-11-05",13.5
"467","2008-11-06",14
"468","2008-11-07",14
"469","2008-11-10",14
"470","2008-11-11",14.2
"471","2008-11-12",13.4
"472","2008-11-13",13.7
"473","2008-11-14",13.8
"474","2008-11-17",13.5
"475","2008-11-18",14
"476","2008-11-19",13.5
"477","2008-11-20",13.2
"478","2008-11-21",13.6
"479","2008-11-24",13.5
"480","2008-11-25",12.2
"481","2008-11-26",11.8
"482","2008-11-28",11.1
"483","2008-12-01",12.2
"484","2008-12-02",12.2
"485","2008-12-03",11.7
"486","2008-12-04",12.5
"487","2008-12-05",12.8
"488","2008-12-08",12.9
"489","2008-12-09",13.2
"490","2008-12-10",14
"491","2008-12-11",13.7
"492","2008-12-12",14
"493","2008-12-15",13.8
"494","2008-12-16",13.7
"495","2008-12-17",13.1
"496","2008-12-18",13
"497","2008-12-19",12.5
"498","2008-12-22",12.9
"499","2008-12-23",12.5
"500","2008-12-24",11.7
"501","2008-12-26",12.3
"502","2008-12-29",12
"503","2008-12-30",12.3
"504","2008-12-31",14
"505","2009-01-02",13
"506","2009-01-05",12.6
"507","2009-01-06",12.5
"508","2009-01-07",13.2
"509","2009-01-08",12.8
"510","2009-01-09",13.2
"511","2009-01-12",13.2
"512","2009-01-13",12.9
"513","2009-01-14",12.6
"514","2009-01-15",12.3
"515","2009-01-16",12.7
"516","2009-01-20",12.3
"517","2009-01-21",12.3
"518","2009-01-22",12.8
"519","2009-01-23",12.1
"520","2009-01-26",12.3
"521","2009-01-27",11.8
"522","2009-01-28",12
"523","2009-01-29",12.1
"524","2009-01-30",11.9
"525","2009-02-02",12.3
"526","2009-02-03",11.9
"527","2009-02-04",12
"528","2009-02-05",12
"529","2009-02-06",11.2
"530","2009-02-09",10.7
"531","2009-02-10",10.1
"532","2009-02-11",10
"533","2009-02-12",10
"534","2009-02-13",10.2
"535","2009-02-17",10
"536","2009-02-18",8.4
"537","2009-02-19",8.1
"538","2009-02-20",7.5
"539","2009-02-23",6.5
"540","2009-02-24",6.2
"541","2009-02-25",6.7
"542","2009-02-26",8.4
"543","2009-02-27",8.1
"544","2009-03-02",9.6
"545","2009-03-03",7.5
"546","2009-03-04",7
"547","2009-03-05",6.6
"548","2009-03-06",6.5
"549","2009-03-09",5.9
"550","2009-03-10",7.8
"551","2009-03-11",7.8
"552","2009-03-12",8.5
"553","2009-03-13",8.1
"554","2009-03-16",8.2
"555","2009-03-17",9.3
"556","2009-03-18",9
"557","2009-03-19",8.8
"558","2009-03-20",7
"559","2009-03-23",7.9
"560","2009-03-24",7.8
"561","2009-03-25",7.4
"562","2009-03-26",7.4
"563","2009-03-27",7.9
"564","2009-03-30",7.7
"565","2009-03-31",7.9
"566","2009-04-01",8
"567","2009-04-02",8.6
"568","2009-04-03",8.2
"569","2009-04-06",8.6
"570","2009-04-07",9.4
"571","2009-04-08",7.7
"572","2009-04-09",8
"573","2009-04-13",8.4
"574","2009-04-14",8.1
"575","2009-04-15",7.8
"576","2009-04-16",7.8
"577","2009-04-17",7.6
"578","2009-04-20",7.1
"579","2009-04-21",7.1
"580","2009-04-22",7.1
"581","2009-04-23",7
"582","2009-04-24",7.4
"583","2009-04-27",7.4
"584","2009-04-28",7.3
"585","2009-04-29",7.8
"586","2009-04-30",7.9
"587","2009-05-01",7.7
"588","2009-05-04",7.6
"589","2009-05-05",7.7
"590","2009-05-06",7.7
"591","2009-05-07",7.8
"592","2009-05-08",7.5
"593","2009-05-11",8.3
"594","2009-05-12",8.1
"595","2009-05-13",7.1
"596","2009-05-14",8
"597","2009-05-15",7.5
"598","2009-05-18",7.6
"599","2009-05-19",8.2
"600","2009-05-20",7.2
"601","2009-05-21",7.3
"602","2009-05-22",8.2
"603","2009-05-26",8
"604","2009-05-27",7.6
"605","2009-05-28",7.8
"606","2009-05-29",7.3
"607","2009-06-01",7.8
"608","2009-06-02",7.5
"609","2009-06-03",7.2
"610","2009-06-04",7.1
"611","2009-06-05",7.2
"612","2009-06-08",7.8
"613","2009-06-09",7.8
"614","2009-06-10",7.5
"615","2009-06-11",7.3
"616","2009-06-12",8
"617","2009-06-15",7.9
"618","2009-06-16",8.9
"619","2009-06-17",7.9
"620","2009-06-18",8.1
"621","2009-06-19",7.9
"622","2009-06-22",8.2
"623","2009-06-23",7.9
"624","2009-06-24",7.5
"625","2009-06-25",8.3
"626","2009-06-26",7.5
"627","2009-06-29",7.9
"628","2009-06-30",8.9
"629","2009-07-01",8.5
"630","2009-07-02",8.1
"631","2009-07-06",8.3
"632","2009-07-07",7.5
"633","2009-07-08",7.2
"634","2009-07-09",7.3
"635","2009-07-10",7.1
"636","2009-07-13",7.1
"637","2009-07-14",7
"638","2009-07-15",7.4
"639","2009-07-16",7.9
"640","2009-07-17",8.2
"641","2009-07-20",8
"642","2009-07-21",7.8
"643","2009-07-22",7.8
"644","2009-07-23",7.8
"645","2009-07-24",8.1
"646","2009-07-27",8
"647","2009-07-28",7.9
"648","2009-07-29",8
"649","2009-07-30",7.9
"650","2009-07-31",8
"651","2009-08-03",8.2
"652","2009-08-04",8.3
"653","2009-08-05",9
"654","2009-08-06",8.9
"655","2009-08-07",8
"656","2009-08-10",8.2
"657","2009-08-11",8
"658","2009-08-12",8.4
"659","2009-08-13",8.4
"660","2009-08-14",8
"661","2009-08-17",8.3
"662","2009-08-18",8.2
"663","2009-08-19",8.4
"664","2009-08-20",8.2
"665","2009-08-21",8.3
"666","2009-08-24",8.7
"667","2009-08-25",8.4
"668","2009-08-26",8.2
"669","2009-08-27",8.3
"670","2009-08-28",8
"671","2009-08-31",7.7
"672","2009-09-01",8.5
"673","2009-09-02",8
"674","2009-09-03",8.2
"675","2009-09-04",8.2
"676","2009-09-08",8.5
"677","2009-09-09",8.4
"678","2009-09-10",8.4
"679","2009-09-11",8.2
"680","2009-09-14",8.59
"681","2009-09-15",8.46
"682","2009-09-16",8.52
"683","2009-09-17",8.65
"684","2009-09-18",8.44
"685","2009-09-21",8.71
"686","2009-09-22",8.71
"687","2009-09-23",8.6
"688","2009-09-24",8.7
"689","2009-09-25",8.28
"690","2009-09-28",8.64
"691","2009-09-29",8.58
"692","2009-09-30",8.75
"693","2009-10-01",8.94
"694","2009-10-02",8.56
"695","2009-10-05",9.4
"696","2009-10-06",10.26
"697","2009-10-07",11.29
"698","2009-10-08",11.09
"699","2009-10-09",11.29
"700","2009-10-12",11.26
"701","2009-10-13",11.6
"702","2009-10-14",11.5
"703","2009-10-15",11.25
"704","2009-10-16",11.38
"705","2009-10-19",11.45
"706","2009-10-20",11.56
"707","2009-10-21",11.31
"708","2009-10-22",10.68
"709","2009-10-23",10.65
"710","2009-10-26",10.22
"711","2009-10-27",10.1
"712","2009-10-28",9.49
"713","2009-10-29",10.61
"714","2009-10-30",10.88
"715","2009-11-02",10.94
"716","2009-11-03",10.8
"717","2009-11-04",10.78
"718","2009-11-05",10.75
"719","2009-11-06",10.9
"720","2009-11-09",10.08
"721","2009-11-10",10.11
"722","2009-11-11",9.7
"723","2009-11-12",9.36
"724","2009-11-13",9.35
"725","2009-11-16",9.9
"726","2009-11-17",9.96
"727","2009-11-18",9.98
"728","2009-11-19",9.95
"729","2009-11-20",10.34
"730","2009-11-23",10.62
"731","2009-11-24",10.58
"732","2009-11-25",10.65
"733","2009-11-27",10.5
"734","2009-11-30",10.38
"735","2009-12-01",10.69
"736","2009-12-02",10.77
"737","2009-12-03",10.64
"738","2009-12-04",10.65
"739","2009-12-07",10.4
"740","2009-12-08",10.23
"741","2009-12-09",10.06
"742","2009-12-10",10.1
"743","2009-12-11",10.08
"744","2009-12-14",10.25
"745","2009-12-15",10.38
"746","2009-12-16",10.6
"747","2009-12-17",10.46
"748","2009-12-18",10.6
"749","2009-12-21",10.18
"750","2009-12-22",10.4
"751","2009-12-23",10.29
"752","2009-12-24",10.2
"753","2009-12-28",10.3
"754","2009-12-29",10.21
"755","2009-12-30",10.29
"756","2009-12-31",10.55
"757","2010-01-04",10.8
"758","2010-01-05",10.44
"759","2010-01-06",10.36
"760","2010-01-07",10.19
"761","2010-01-08",10.25
"762","2010-01-11",10.31
"763","2010-01-12",10.25
"764","2010-01-13",10.2
"765","2010-01-14",10.06
"766","2010-01-15",10
"767","2010-01-19",10.01
"768","2010-01-20",10
"769","2010-01-21",10.07
"770","2010-01-22",10
"771","2010-01-25",10
"772","2010-01-26",9.82
"773","2010-01-27",9.93
"774","2010-01-28",9.73
"775","2010-01-29",9.51
"776","2010-02-01",9.54
"777","2010-02-02",9.76
"778","2010-02-03",10.18
"779","2010-02-04",10.7
"780","2010-02-05",10.43
"781","2010-02-08",10.22
"782","2010-02-09",10.56
"783","2010-02-10",11
"784","2010-02-11",11.26
"785","2010-02-12",11.54
"786","2010-02-16",11.91
"787","2010-02-17",11.95
"788","2010-02-18",11.9
"789","2010-02-19",12.05
"790","2010-02-22",12.19
"791","2010-02-23",12.6
"792","2010-02-24",12.84
"793","2010-02-25",12.94
"794","2010-02-26",13.08
"795","2010-03-01",13.34
"796","2010-03-02",13.45
"797","2010-03-03",13.61
"798","2010-03-04",13.67
"799","2010-03-05",14
"800","2010-03-08",14.25
"801","2010-03-09",14.19
"802","2010-03-10",14.21
"803","2010-03-11",13.06
"804","2010-03-12",13.74
"805","2010-03-15",13.73
"806","2010-03-16",13.66
"807","2010-03-17",13.93
"808","2010-03-18",13.99
"809","2010-03-19",14.15
"810","2010-03-22",14.14
"811","2010-03-23",14.75
"812","2010-03-24",14.93
"813","2010-03-25",14.72
"814","2010-03-26",14.38
"815","2010-03-29",14.37
"816","2010-03-30",14.63
"817","2010-03-31",14.27
"818","2010-04-01",14.67
"819","2010-04-05",14.92
"820","2010-04-06",14.73
"821","2010-04-07",14.43
"822","2010-04-08",14.31
"823","2010-04-09",14.41
"824","2010-04-12",14.39
"825","2010-04-13",13.93
"826","2010-04-14",14.2
"827","2010-04-15",14.79
"828","2010-04-16",14.33
"829","2010-04-19",14.54
"830","2010-04-20",14.47
"831","2010-04-21",14.3
"832","2010-04-22",14.43
"833","2010-04-23",14.42
"834","2010-04-26",14.67
"835","2010-04-27",14.39
"836","2010-04-28",14.31
"837","2010-04-29",14.59
"838","2010-04-30",14.25
"839","2010-05-03",14.65
"840","2010-05-04",14.29
"841","2010-05-05",14.25
"842","2010-05-06",13.78
"843","2010-05-07",13.25
"844","2010-05-10",12.46
"845","2010-05-11",12.35
"846","2010-05-12",13.3
"847","2010-05-13",12.95
"848","2010-05-14",12.56
"849","2010-05-17",12.86
"850","2010-05-18",12.57
"851","2010-05-19",11.92
"852","2010-05-20",11.1
"853","2010-05-21",11.77
"854","2010-05-24",11.84
"855","2010-05-25",11.76
"856","2010-05-26",11.97
"857","2010-05-27",12.35
"858","2010-05-28",12.26
"859","2010-06-01",12.09
"860","2010-06-02",12.35
"861","2010-06-03",12.3
"862","2010-06-04",11.79
"863","2010-06-07",11.07
"864","2010-06-08",11.13
"865","2010-06-09",10.99
"866","2010-06-10",11.27
"867","2010-06-11",11.41
"868","2010-06-14",12.02
"869","2010-06-15",11.84
"870","2010-06-16",11.83
"871","2010-06-17",11.47
"872","2010-06-18",11.45
"873","2010-06-21",11.25
"874","2010-06-22",10.78
"875","2010-06-23",10.7
"876","2010-06-24",11.15
"877","2010-06-25",11.57
"878","2010-06-28",10.95
"879","2010-06-29",10.48
"880","2010-06-30",10.5
"881","2010-07-01",10.11
"882","2010-07-02",10.09
"883","2010-07-06",9.86
"884","2010-07-07",10.43
"885","2010-07-08",10.24
"886","2010-07-09",10.41
"887","2010-07-12",10.14
"888","2010-07-13",10.77
"889","2010-07-14",10.36
"890","2010-07-15",10.13
"891","2010-07-16",10.02
"892","2010-07-19",9.97
"893","2010-07-20",9.85
"894","2010-07-21",9.97
"895","2010-07-22",10.27
"896","2010-07-23",10.52
"897","2010-07-26",11.2
"898","2010-07-27",11.16
"899","2010-07-28",10.88
"900","2010-07-29",10.8
"901","2010-07-30",11.06
"902","2010-08-02",11.39
"903","2010-08-03",11.18
"904","2010-08-04",11.41
"905","2010-08-05",11.21
"906","2010-08-06",11.6
"907","2010-08-09",11.99
"908","2010-08-10",11.64
"909","2010-08-11",10.81
"910","2010-08-12",11.32
"911","2010-08-13",10.8
"912","2010-08-16",10.84
"913","2010-08-17",10.84
"914","2010-08-18",10.85
"915","2010-08-19",10.29
"916","2010-08-20",10.16
"917","2010-08-23",9.86
"918","2010-08-24",9.71
"919","2010-08-25",9.84
"920","2010-08-26",9.72
"921","2010-08-27",9.92
"922","2010-08-30",9.46
"923","2010-08-31",9.9
"924","2010-09-01",11.05
"925","2010-09-02",10.81
"926","2010-09-03",11.05
"927","2010-09-07",10.96
"928","2010-09-08",11.32
"929","2010-09-09",10.97
"930","2010-09-10",11.28
"931","2010-09-13",11.27
"932","2010-09-14",11.11
"933","2010-09-15",11.29
"934","2010-09-16",10.66
"935","2010-09-17",10.79
"936","2010-09-20",11.14
"937","2010-09-21",10.64
"938","2010-09-22",10.36
"939","2010-09-23",10.36
"940","2010-09-24",10.92
"941","2010-09-27",10.71
"942","2010-09-28",10.73
"943","2010-09-29",10.72
"944","2010-09-30",10.65
"945","2010-10-01",10.6
"946","2010-10-04",10.6
"947","2010-10-05",10.75
"948","2010-10-06",10.47
"949","2010-10-07",10.57
"950","2010-10-08",10.77
"951","2010-10-11",10.74
"952","2010-10-12",11.12
"953","2010-10-13",11.08
"954","2010-10-14",10.99
"955","2010-10-15",10.99
"956","2010-10-18",11.05
"957","2010-10-19",10.92
"958","2010-10-20",11.16
"959","2010-10-21",11.1
"960","2010-10-22",11.15
"961","2010-10-25",11.55
"962","2010-10-26",11.56
"963","2010-10-27",11.41
"964","2010-10-28",11.03
"965","2010-10-29",11.4
"966","2010-11-01",11.44
"967","2010-11-02",11.64
"968","2010-11-03",11.49
"969","2010-11-04",11.72
"970","2010-11-05",11.79
"971","2010-11-08",11.64
"972","2010-11-09",11.15
"973","2010-11-10",11.49
"974","2010-11-11",11.32
"975","2010-11-12",10.94
"976","2010-11-15",10.94
"977","2010-11-16",10.68
"978","2010-11-17",10.55
"979","2010-11-18",11.03
"980","2010-11-19",10.53
"981","2010-11-22",10.74
"982","2010-11-23",10.7
"983","2010-11-24",10.73
"984","2010-11-26",10.63
"985","2010-11-29",10.6
"986","2010-11-30",10.57
"987","2010-12-01",10.61
"988","2010-12-02",10.8
"989","2010-12-03",10.96
"990","2010-12-06",10.97
"991","2010-12-07",10.91
"992","2010-12-08",10.79
"993","2010-12-09",10.76
"994","2010-12-10",10.8
"995","2010-12-13",10.97
"996","2010-12-14",10.99
"997","2010-12-15",11.2
"998","2010-12-16",11.48
"999","2010-12-17",11.36
"1000","2010-12-20",11.39
"1001","2010-12-21",11.55
"1002","2010-12-22",11.61
"1003","2010-12-23",12.32
"1004","2010-12-27",12.92
