"","date","WTFCM"
"346","2016-11-03",26.785
"347","2016-11-04",27.389999
"348","2016-11-07",26.950001
"349","2016-11-08",27.389999
"350","2016-11-09",26.860001
"351","2016-11-10",26.469999
"352","2016-11-11",26.17
"353","2016-11-14",25.76
"354","2016-11-15",26.379999
"355","2016-11-16",26.799999
"356","2016-11-17",26.450001
"357","2016-11-18",26.5
"358","2016-11-21",26.870001
"359","2016-11-22",26.959999
"360","2016-11-23",26.870001
"361","2016-11-25",26.764
"362","2016-11-28",26.98
"363","2016-11-29",27.08
"364","2016-11-30",27.129999
"365","2016-12-01",26.51
"366","2016-12-02",26.85
"367","2016-12-05",26.450001
"368","2016-12-06",26.120001
"369","2016-12-07",25.99
"370","2016-12-08",25.681999
"371","2016-12-09",25.85
"372","2016-12-12",25.879999
"373","2016-12-13",25.690001
"374","2016-12-14",25.98
"375","2016-12-15",25.870001
"376","2016-12-16",25.950001
"377","2016-12-19",26.120001
"378","2016-12-20",26.110001
"379","2016-12-21",26.33
"380","2016-12-22",26.16
"381","2016-12-23",26.34
"382","2016-12-27",26.309999
"383","2016-12-28",25.969999
"384","2016-12-29",26.02
"385","2016-12-30",25.870001
"386","2017-01-03",26.190001
"387","2017-01-04",26.530001
"388","2017-01-05",26.4
"389","2017-01-06",26.59
"390","2017-01-09",26.58
"391","2017-01-10",26.639999
"392","2017-01-11",26.82
"393","2017-01-12",26.85
"394","2017-01-13",27.17
"395","2017-01-17",27.200001
"396","2017-01-18",27.049999
"397","2017-01-19",26.780001
"398","2017-01-20",27.190001
"399","2017-01-23",27.02
"400","2017-01-24",27.08
"401","2017-01-25",27.049999
"402","2017-01-26",26.936001
"403","2017-01-27",27.02
"404","2017-01-30",27.139999
"405","2017-01-31",26.950001
"406","2017-02-01",26.889999
"407","2017-02-02",26.959999
"408","2017-02-03",27.370001
"409","2017-02-06",27.5
"410","2017-02-07",27.41
"411","2017-02-08",27.561001
"412","2017-02-09",27.700001
"413","2017-02-10",27.93
"414","2017-02-13",27.85
"415","2017-02-14",27.67
"416","2017-02-15",27.959999
"417","2017-02-16",27.790001
"418","2017-02-17",27.299999
"419","2017-02-21",27.5
"420","2017-02-22",27.389999
"421","2017-02-23",27.709999
"422","2017-02-24",27.73
"423","2017-02-27",27.52
"424","2017-02-28",27.74
"425","2017-03-01",27.740999
"426","2017-03-02",27.531
"427","2017-03-03",27.440001
"428","2017-03-06",27.405001
"429","2017-03-07",27.299999
"430","2017-03-08",27.620001
"431","2017-03-09",27.120001
"432","2017-03-10",27.309999
"433","2017-03-13",26.799999
"434","2017-03-14",26.959999
"435","2017-03-15",27.4
"436","2017-03-16",27.26
"437","2017-03-17",27.225
"438","2017-03-20",26.98
"439","2017-03-21",26.85
"440","2017-03-22",27.02
"441","2017-03-23",27.110001
"442","2017-03-24",27.309999
"443","2017-03-27",27.299999
"444","2017-03-28",27.4
"445","2017-03-29",26.950001
"446","2017-03-30",27.209999
"447","2017-03-31",27.02
"448","2017-04-03",27.27
"449","2017-04-04",27.450001
"450","2017-04-05",27.299999
"451","2017-04-06",27.299999
"452","2017-04-07",26.99
"453","2017-04-10",26.799999
"454","2017-04-11",26.91
"455","2017-04-12",26.905001
"456","2017-04-13",26.879999
"457","2017-04-17",27.049999
"458","2017-04-18",27.280001
"459","2017-04-19",27.299999
"460","2017-04-20",27.5
"461","2017-04-21",26.84
"462","2017-04-24",27
"463","2017-04-25",26.969999
"464","2017-04-26",26.959999
"465","2017-04-27",26.98
"466","2017-04-28",26.950001
"467","2017-05-01",26.99
"468","2017-05-02",27.030001
"469","2017-05-03",27.120001
"470","2017-05-04",27.02
"471","2017-05-05",27.01
"472","2017-05-08",27.059999
"473","2017-05-09",27.1
"474","2017-05-10",27.120001
"475","2017-05-11",27.120001
"476","2017-05-12",27.219999
"477","2017-05-15",27.33
"478","2017-05-16",27.32
"479","2017-05-17",27.23
"480","2017-05-18",27.27
"481","2017-05-19",27.23
"482","2017-05-22",27.27
"483","2017-05-23",27.351999
"484","2017-05-24",27.370001
"485","2017-05-25",27.42
"486","2017-05-26",27.4
"487","2017-05-30",27.43
"488","2017-05-31",27.42
"489","2017-06-01",27.440001
"490","2017-06-02",27.5
"491","2017-06-05",27.51
"492","2017-06-06",27.528999
"493","2017-06-07",27.48
"494","2017-06-08",27.59
"495","2017-06-09",27.568001
"496","2017-06-12",27.57
"497","2017-06-13",27.59
"498","2017-06-14",27.610001
"499","2017-06-15",27.73
"500","2017-06-16",27.790001
"501","2017-06-19",27.84
"502","2017-06-20",27.969999
"503","2017-06-21",27.93
"504","2017-06-22",28.15
"505","2017-06-23",28.200001
"506","2017-06-26",28.200001
"507","2017-06-27",28.25
"508","2017-06-28",27.82
"509","2017-06-29",27.620001
"510","2017-06-30",27.610001
"511","2017-07-03",27.750999
"512","2017-07-05",27.860001
"513","2017-07-06",27.82
"514","2017-07-07",27.83
"515","2017-07-10",27.809999
"516","2017-07-11",27.870001
"517","2017-07-12",28.1
"518","2017-07-13",28.110001
"519","2017-07-14",28.08
"520","2017-07-17",28.122
"521","2017-07-18",28.18
"522","2017-07-19",28.290001
"523","2017-07-20",28.25
"524","2017-07-21",28.212
"525","2017-07-24",28.290001
"526","2017-07-25",28.219999
"527","2017-07-26",28.190001
"528","2017-07-27",28.15
"529","2017-07-28",28.377001
"530","2017-07-31",28.48
"531","2017-08-01",28.540001
"532","2017-08-02",28.549999
"533","2017-08-03",28.559999
"534","2017-08-04",28.57
"535","2017-08-07",28.537001
"536","2017-08-08",28.586
"537","2017-08-09",28.59
"538","2017-08-10",28.49
"539","2017-08-11",28.6
"540","2017-08-14",28.687
"541","2017-08-15",28.6
"542","2017-08-16",28.6
"543","2017-08-17",28.51
"544","2017-08-18",28.450001
"545","2017-08-21",28.65
"546","2017-08-22",28.85
"547","2017-08-23",28.85
"548","2017-08-24",28.950001
"549","2017-08-25",29.040001
"550","2017-08-28",29.030001
"551","2017-08-29",28.813999
"552","2017-08-30",29
"553","2017-08-31",29
"554","2017-09-01",28.860001
"555","2017-09-05",28.871
"556","2017-09-06",29.025999
"557","2017-09-07",28.955999
"558","2017-09-08",28.861
"559","2017-09-11",28.9
"560","2017-09-12",29.09
"561","2017-09-13",29.08
"562","2017-09-14",28.820999
"563","2017-09-15",28.965
"564","2017-09-18",28.85
"565","2017-09-19",28.870001
"566","2017-09-20",28.91
"567","2017-09-21",28.93
"568","2017-09-22",29.139999
"569","2017-09-25",29.200001
"570","2017-09-26",29.190001
"571","2017-09-27",29.16
"572","2017-09-28",28.620001
"573","2017-09-29",28.68
"574","2017-10-02",28.809999
"575","2017-10-03",28.700001
"576","2017-10-04",28.639999
"577","2017-10-05",28.809999
"578","2017-10-06",28.614
"579","2017-10-09",28.639999
"580","2017-10-10",28.621
"581","2017-10-11",28.690001
"582","2017-10-12",28.709999
"583","2017-10-13",29.02
"584","2017-10-16",28.969999
"585","2017-10-17",29.049999
"586","2017-10-18",28.818001
"587","2017-10-19",28.924999
"588","2017-10-20",28.98
"589","2017-10-23",29.107
"590","2017-10-24",28.83
"591","2017-10-25",28.629999
"592","2017-10-26",28.67
"593","2017-10-27",28.48
"594","2017-10-30",27.98
"595","2017-10-31",27.99
"596","2017-11-01",28.34
"597","2017-11-02",28.15
"598","2017-11-03",27.889999
"599","2017-11-06",27.950001
"600","2017-11-07",28.17
"601","2017-11-08",28.040001
"602","2017-11-09",27.969999
"603","2017-11-10",27.799999
"604","2017-11-13",27.85
"605","2017-11-14",27.964001
"606","2017-11-15",28.146
"607","2017-11-16",27.92
"608","2017-11-17",28.025
"609","2017-11-20",28.280001
"610","2017-11-21",28.379999
"611","2017-11-22",28.120001
"612","2017-11-24",28.406
"613","2017-11-27",28.360001
"614","2017-11-28",28.530001
"615","2017-11-29",28.120001
"616","2017-11-30",27.889999
"617","2017-12-01",27.84
"618","2017-12-04",27.92
"619","2017-12-05",27.85
"620","2017-12-06",27.92
"621","2017-12-07",27.969999
"622","2017-12-08",28.1
"623","2017-12-11",27.996
"624","2017-12-12",27.9
"625","2017-12-13",27.92
"626","2017-12-14",27.77
"627","2017-12-15",27.959999
"628","2017-12-18",27.99
"629","2017-12-19",28.139999
"630","2017-12-20",28.07
"631","2017-12-21",28.098
"632","2017-12-22",27.940001
"633","2017-12-26",28.018999
"634","2017-12-27",28.059999
"635","2017-12-28",27.82
"636","2017-12-29",27.959999
"637","2018-01-02",27.65
"638","2018-01-03",27.41
"639","2018-01-04",27.42
"640","2018-01-05",27.85
"641","2018-01-08",27.84
"642","2018-01-09",27.648001
"643","2018-01-10",27.641001
"644","2018-01-11",27.57
"645","2018-01-12",27.790001
"646","2018-01-16",27.6
"647","2018-01-17",27.732
"648","2018-01-18",27.73
"649","2018-01-19",27.6
"650","2018-01-22",27.579
"651","2018-01-23",27.575001
"652","2018-01-24",27.569
"653","2018-01-25",27.674999
"654","2018-01-26",27.665001
"655","2018-01-29",27.25
"656","2018-01-30",27.299999
"657","2018-01-31",27.219999
"658","2018-02-01",27.209
"659","2018-02-02",26.985001
"660","2018-02-05",27.049999
"661","2018-02-06",27.17
"662","2018-02-07",27.374001
"663","2018-02-08",27.389
"664","2018-02-09",27.450001
"665","2018-02-12",27.25
"666","2018-02-13",27.143999
"667","2018-02-14",27.459999
"668","2018-02-15",27.405001
"669","2018-02-16",27.280001
"670","2018-02-20",27.441
"671","2018-02-21",27.34
"672","2018-02-22",27.389999
"673","2018-02-23",27.444
"674","2018-02-26",27.59
"675","2018-02-27",27.528999
"676","2018-02-28",27.450001
"677","2018-03-01",27.545
"678","2018-03-02",27.620001
"679","2018-03-05",27.639999
"680","2018-03-06",27.51
"681","2018-03-07",27.459999
"682","2018-03-08",27.620001
"683","2018-03-09",27.525
"684","2018-03-12",27.5
"685","2018-03-13",27.459999
"686","2018-03-14",27.601
"687","2018-03-15",27.5
"688","2018-03-16",27.68
"689","2018-03-19",27.610001
"690","2018-03-20",27.73
"691","2018-03-21",27.58
"692","2018-03-22",27.582001
"693","2018-03-23",27.51
"694","2018-03-26",27.639999
"695","2018-03-27",27.611
"696","2018-03-28",27.160999
"697","2018-03-29",27.34
"698","2018-04-02",27.35
"699","2018-04-03",27.236
"700","2018-04-04",27.205
"701","2018-04-05",27.254
"702","2018-04-06",27.195
"703","2018-04-09",27.129999
"704","2018-04-10",27.120001
"705","2018-04-11",27.15
"706","2018-04-12",27.266001
"707","2018-04-13",27.200001
"708","2018-04-16",27.33
"709","2018-04-17",27.190001
"710","2018-04-18",27.27
"711","2018-04-19",27.08
"712","2018-04-20",26.92
"713","2018-04-23",26.92
"714","2018-04-24",26.85
"715","2018-04-25",26.799999
"716","2018-04-26",26.77
"717","2018-04-27",26.9
"718","2018-04-30",26.908001
"719","2018-05-01",26.860001
"720","2018-05-02",26.801001
"721","2018-05-03",26.73
"722","2018-05-04",26.75
"723","2018-05-07",26.82
"724","2018-05-08",26.799
"725","2018-05-09",26.969
"726","2018-05-10",26.9
"727","2018-05-11",26.969999
"728","2018-05-14",27.052
"729","2018-05-15",27.129999
"730","2018-05-16",27.070999
"731","2018-05-17",27.040001
"732","2018-05-18",27.207001
"733","2018-05-21",26.927999
"734","2018-05-22",26.940001
"735","2018-05-23",26.82
"736","2018-05-24",26.91
"737","2018-05-25",26.870001
"738","2018-05-29",26.879999
"739","2018-05-30",26.870001
"740","2018-05-31",26.92
"741","2018-06-01",26.85
"742","2018-06-04",26.798
"743","2018-06-05",26.910999
"744","2018-06-06",26.916
"745","2018-06-07",26.903
"746","2018-06-08",27.046
"747","2018-06-11",27.052999
"748","2018-06-12",26.976999
"749","2018-06-13",27.112
"750","2018-06-14",27.131001
"751","2018-06-15",27.280001
"752","2018-06-18",27.35
"753","2018-06-19",27.266001
"754","2018-06-20",27.26
"755","2018-06-21",27.219999
"756","2018-06-22",27.290001
"757","2018-06-25",27.15
"758","2018-06-26",27.26
"759","2018-06-27",27.15
"760","2018-06-28",26.879999
"761","2018-06-29",26.84
"762","2018-07-02",26.75
"763","2018-07-03",26.940001
"764","2018-07-05",27.132999
"765","2018-07-06",27.190001
"766","2018-07-09",27.16
"767","2018-07-10",27.326
"768","2018-07-11",27.316999
"769","2018-07-12",27.336
"770","2018-07-13",27.122999
"771","2018-07-16",27.34
"772","2018-07-17",27.549999
"773","2018-07-18",27.391001
"774","2018-07-19",27.120001
"775","2018-07-20",27.08
"776","2018-07-23",27.049999
"777","2018-07-24",26.93
"778","2018-07-25",26.889999
"779","2018-07-26",26.969999
"780","2018-07-27",26.92
"781","2018-07-30",26.809999
"782","2018-07-31",26.809999
"783","2018-08-01",26.76
"784","2018-08-02",26.635
"785","2018-08-03",26.6
"786","2018-08-06",26.65
"787","2018-08-07",26.681
"788","2018-08-08",26.76
"789","2018-08-09",26.799999
"790","2018-08-10",26.749001
"791","2018-08-13",26.719999
"792","2018-08-14",26.75
"793","2018-08-15",26.84
"794","2018-08-16",26.826
"795","2018-08-17",26.836
"796","2018-08-20",26.889999
"797","2018-08-21",26.851
"798","2018-08-22",26.905001
"799","2018-08-23",26.950001
"800","2018-08-24",26.99
"801","2018-08-27",27
"802","2018-08-28",27.101
"803","2018-08-29",27.01
"804","2018-08-30",27.110001
"805","2018-08-31",27.139999
"806","2018-09-04",27.075001
"807","2018-09-05",27.120001
"808","2018-09-06",27.129
"809","2018-09-07",26.952
"810","2018-09-10",27.059
"811","2018-09-11",26.969999
"812","2018-09-12",26.91
"813","2018-09-13",26.98
"814","2018-09-14",26.870001
"815","2018-09-17",26.865999
"816","2018-09-18",26.84
"817","2018-09-19",26.940001
"818","2018-09-20",26.67
"819","2018-09-21",26.806999
"820","2018-09-24",26.844999
"821","2018-09-25",26.84
"822","2018-09-26",26.83
"823","2018-09-27",26.940001
"824","2018-09-28",26.629999
"825","2018-10-01",26.67
"826","2018-10-02",26.5
"827","2018-10-03",26.216
"828","2018-10-04",26.191999
"829","2018-10-05",26.34
"830","2018-10-08",25.905001
"831","2018-10-09",25.912001
"832","2018-10-10",25.9
"833","2018-10-11",25.919001
"834","2018-10-12",25.959
"835","2018-10-15",25.950001
"836","2018-10-16",25.854
"837","2018-10-17",25.899
"838","2018-10-18",25.85
"839","2018-10-19",25.889
"840","2018-10-22",26.002001
"841","2018-10-23",25.950001
"842","2018-10-24",25.959999
"843","2018-10-25",26.039
"844","2018-10-26",25.921
"845","2018-10-29",26.059
"846","2018-10-30",25.903999
"847","2018-10-31",25.874001
"848","2018-11-01",25.830999
"849","2018-11-02",25.860001
"850","2018-11-05",25.82
"851","2018-11-06",26.040001
"852","2018-11-07",25.799999
"853","2018-11-08",25.819
"854","2018-11-09",25.983999
"855","2018-11-12",25.98
"856","2018-11-13",25.979
"857","2018-11-14",25.9
"858","2018-11-15",25.878
"859","2018-11-16",25.846001
"860","2018-11-19",25.870001
"861","2018-11-20",25.67
"862","2018-11-21",25.709999
"863","2018-11-23",25.93
"864","2018-11-26",25.885
"865","2018-11-27",25.851
"866","2018-11-28",25.9
"867","2018-11-29",25.610001
"868","2018-11-30",25.625
"869","2018-12-03",25.549999
"870","2018-12-04",25.240999
"871","2018-12-06",25.153999
"872","2018-12-07",25.15
"873","2018-12-10",25.312
"874","2018-12-11",25.309999
"875","2018-12-12",25.26
"876","2018-12-13",25.443001
"877","2018-12-14",25.540001
"878","2018-12-17",25.302
"879","2018-12-18",25.42
"880","2018-12-19",25.27
"881","2018-12-20",24.853001
"882","2018-12-21",24.9
"883","2018-12-24",24.76
"884","2018-12-26",25.014999
"885","2018-12-27",24.77
"886","2018-12-28",24.639999
"887","2018-12-31",25.1
"888","2019-01-02",25.440001
"889","2019-01-03",25.76
"890","2019-01-04",25.92
"891","2019-01-07",26.219999
"892","2019-01-08",26.52
"893","2019-01-09",26.84
"894","2019-01-10",26.690001
"895","2019-01-11",26.75
"896","2019-01-14",26.5
"897","2019-01-15",26.67
"898","2019-01-16",26.360001
"899","2019-01-17",26.780001
"900","2019-01-18",26.889999
"901","2019-01-22",27.870001
"902","2019-01-23",27.309999
"903","2019-01-24",27.299999
"904","2019-01-25",27.5
"905","2019-01-28",27.85
"906","2019-01-29",27.76
"907","2019-01-30",27.780001
"908","2019-01-31",28.85
"909","2019-02-01",28.450001
"910","2019-02-04",27.57
"911","2019-02-05",27.799999
"912","2019-02-06",27.969999
"913","2019-02-07",27.950001
"914","2019-02-08",28
"915","2019-02-11",27.885
"916","2019-02-12",27.997999
"917","2019-02-13",27.996
"918","2019-02-14",28
"919","2019-02-15",28
"920","2019-02-19",27.900999
"921","2019-02-20",27.940001
"922","2019-02-21",27.65
"923","2019-02-22",27.84
"924","2019-02-25",27.799999
"925","2019-02-26",28.139999
"926","2019-02-27",28.17
"927","2019-02-28",28.83
"928","2019-03-01",29.08
"929","2019-03-04",28.799999
"930","2019-03-05",28.82
"931","2019-03-06",28.799999
"932","2019-03-07",28.4
"933","2019-03-08",28.52
"934","2019-03-11",28.197001
"935","2019-03-12",28.02
"936","2019-03-13",28.02
"937","2019-03-14",28.049999
"938","2019-03-15",28.040001
"939","2019-03-18",28.17
"940","2019-03-19",28
"941","2019-03-20",28
"942","2019-03-21",28.07
"943","2019-03-22",28
"944","2019-03-25",28.1
"945","2019-03-26",28.059999
"946","2019-03-27",28.059999
"947","2019-03-28",28.200001
"948","2019-03-29",27.870001
"949","2019-04-01",27.82
"950","2019-04-02",27.77
"951","2019-04-03",27.780001
"952","2019-04-04",27.84
"953","2019-04-05",27.826
"954","2019-04-08",27.745001
"955","2019-04-09",27.740999
"956","2019-04-10",27.743999
"957","2019-04-11",27.870001
"958","2019-04-12",27.76
"959","2019-04-15",27.805
"960","2019-04-16",27.857
"961","2019-04-17",27.863001
"962","2019-04-18",27.85
"963","2019-04-22",27.73
"964","2019-04-23",27.93
"965","2019-04-24",27.77
"966","2019-04-25",27.799999
"967","2019-04-26",27.870001
"968","2019-04-29",27.870001
