"","date","IDEX"
"178","2008-02-05",86.25
"179","2008-02-06",86.25
"180","2008-02-07",86.25
"181","2008-02-08",86.25
"182","2008-02-11",86.25
"183","2008-02-12",86.25
"184","2008-02-13",86.25
"185","2008-02-14",86.25
"186","2008-02-15",90
"187","2008-02-19",75.75
"188","2008-02-20",76.5
"189","2008-02-21",76.5
"190","2008-02-22",76.5
"191","2008-02-25",76.5
"192","2008-02-26",76.5
"193","2008-02-27",75.75
"194","2008-02-28",75.75
"195","2008-02-29",75.75
"196","2008-03-03",75.75
"197","2008-03-04",75.75
"198","2008-03-05",75.75
"199","2008-03-06",75.75
"200","2008-03-07",75.75
"201","2008-03-10",78.75
"202","2008-03-11",105
"203","2008-03-12",93.75
"204","2008-03-13",82.5
"205","2008-03-14",105
"206","2008-03-17",78.75
"207","2008-03-18",90
"208","2008-03-19",78.75
"209","2008-03-20",78.75
"210","2008-03-24",78.75
"211","2008-03-25",86.25
"212","2008-03-26",86.25
"213","2008-03-27",86.25
"214","2008-03-28",75.75
"215","2008-03-31",75
"216","2008-04-01",75
"217","2008-04-02",75
"218","2008-04-03",75
"219","2008-04-04",80.25
"220","2008-04-07",80.25
"221","2008-04-08",80.25
"222","2008-04-09",80.25
"223","2008-04-10",38.25
"224","2008-04-11",75
"225","2008-04-14",82.5
"226","2008-04-15",82.5
"227","2008-04-16",78.75
"228","2008-04-17",78.75
"229","2008-04-18",78.75
"230","2008-04-21",75
"231","2008-04-22",75
"232","2008-04-23",75
"233","2008-04-24",75
"234","2008-04-25",75
"235","2008-04-28",75
"236","2008-04-29",75
"237","2008-04-30",71.25
"238","2008-05-01",71.25
"239","2008-05-02",71.25
"240","2008-05-05",71.25
"241","2008-05-06",71.25
"242","2008-05-07",71.25
"243","2008-05-08",71.25
"244","2008-05-09",71.25
"245","2008-05-12",71.25
"246","2008-05-13",71.25
"247","2008-05-14",71.25
"248","2008-05-15",71.25
"249","2008-05-16",71.25
"250","2008-05-19",71.25
"251","2008-05-20",71.25
"252","2008-05-21",71.25
"253","2008-05-22",71.25
"254","2008-05-23",71.25
"255","2008-05-27",71.25
"256","2008-05-28",71.25
"257","2008-05-29",48.75
"258","2008-05-30",45
"259","2008-06-02",45
"260","2008-06-03",45
"261","2008-06-04",45
"262","2008-06-05",45
"263","2008-06-06",45
"264","2008-06-09",45
"265","2008-06-10",45
"266","2008-06-11",45
"267","2008-06-12",45
"268","2008-06-13",37.5
"269","2008-06-16",37.5
"270","2008-06-17",37.5
"271","2008-06-18",37.5
"272","2008-06-19",37.5
"273","2008-06-20",37.5
"274","2008-06-23",37.5
"275","2008-06-24",37.5
"276","2008-06-25",37.5
"277","2008-06-26",37.5
"278","2008-06-27",37.5
"279","2008-06-30",37.5
"280","2008-07-01",37.5
"281","2008-07-02",30
"282","2008-07-03",22.5
"283","2008-07-07",22.5
"284","2008-07-08",22.5
"285","2008-07-09",22.5
"286","2008-07-10",22.5
"287","2008-07-11",41.25
"288","2008-07-14",41.25
"289","2008-07-15",41.25
"290","2008-07-16",41.25
"291","2008-07-17",41.25
"292","2008-07-18",41.25
"293","2008-07-21",41.25
"294","2008-07-22",22.5
"295","2008-07-23",22.5
"296","2008-07-24",22.5
"297","2008-07-25",22.5
"298","2008-07-28",22.5
"299","2008-07-29",22.5
"300","2008-07-30",22.5
"301","2008-07-31",22.5
"302","2008-08-01",22.5
"303","2008-08-04",22.5
"304","2008-08-05",22.5
"305","2008-08-06",22.5
"306","2008-08-07",30
"307","2008-08-08",30
"308","2008-08-11",30
"309","2008-08-12",30
"310","2008-08-13",30
"311","2008-08-14",30
"312","2008-08-15",36
"313","2008-08-18",36
"314","2008-08-19",36
"315","2008-08-20",36
"316","2008-08-21",36
"317","2008-08-22",22.5
"318","2008-08-25",18.75
"319","2008-08-26",18.75
"320","2008-08-27",18.75
"321","2008-08-28",18.75
"322","2008-08-29",18.75
"323","2008-09-02",18.75
"324","2008-09-03",18.75
"325","2008-09-04",18.75
"326","2008-09-05",18.75
"327","2008-09-08",18.75
"328","2008-09-09",18.75
"329","2008-09-10",18.75
"330","2008-09-11",18.75
"331","2008-09-12",18.75
"332","2008-09-15",18.75
"333","2008-09-16",18.75
"334","2008-09-17",18.75
"335","2008-09-18",18.75
"336","2008-09-19",18.75
"337","2008-09-22",18.75
"338","2008-09-23",18.75
"339","2008-09-24",18.75
"340","2008-09-25",18.75
"341","2008-09-26",18.75
"342","2008-09-29",7.5
"343","2008-09-30",7.5
"344","2008-10-01",7.5
"345","2008-10-02",4.5
"346","2008-10-03",4.5
"347","2008-10-06",4.5
"348","2008-10-07",3.75
"349","2008-10-08",3.75
"350","2008-10-09",3.75
"351","2008-10-10",3.75
"352","2008-10-13",3.75
"353","2008-10-14",3.75
"354","2008-10-15",3.75
"355","2008-10-16",3.75
"356","2008-10-17",3.75
"357","2008-10-20",3.75
"358","2008-10-21",3.75
"359","2008-10-22",3.75
"360","2008-10-23",3.75
"361","2008-10-24",3.75
"362","2008-10-27",3.75
"363","2008-10-28",3.75
"364","2008-10-29",3.75
"365","2008-10-30",3.75
"366","2008-10-31",3.75
"367","2008-11-03",3.75
"368","2008-11-04",3.75
"369","2008-11-05",3.75
"370","2008-11-06",3.75
"371","2008-11-07",3.75
"372","2008-11-10",3.75
"373","2008-11-11",3.75
"374","2008-11-12",3.75
"375","2008-11-13",3.75
"376","2008-11-14",3.75
"377","2008-11-17",3.75
"378","2008-11-18",3.75
"379","2008-11-19",3.75
"380","2008-11-20",3.75
"381","2008-11-21",3.75
"382","2008-11-24",3.75
"383","2008-11-25",3.75
"384","2008-11-26",3.75
"385","2008-11-28",3.75
"386","2008-12-01",3.75
"387","2008-12-02",7.5
"388","2008-12-03",7.5
"389","2008-12-04",7.5
"390","2008-12-05",7.5
"391","2008-12-08",7.5
"392","2008-12-09",7.5
"393","2008-12-10",7.5
"394","2008-12-11",3.75
"395","2008-12-12",3.75
"396","2008-12-15",9
"397","2008-12-16",9
"398","2008-12-17",18.75
"399","2008-12-18",18.75
"400","2008-12-19",18.75
"401","2008-12-22",18.75
"402","2008-12-23",18.75
"403","2008-12-24",18.75
"404","2008-12-26",18.75
"405","2008-12-29",18.75
"406","2008-12-30",1.5
"407","2008-12-31",1.5
"408","2009-01-02",1.5
"409","2009-01-05",1.5
"410","2009-01-06",1.5
"411","2009-01-07",1.5
"412","2009-01-08",1.5
"413","2009-01-09",1.5
"414","2009-01-12",1.5
"415","2009-01-13",1.5
"416","2009-01-14",1.5
"417","2009-01-15",1.5
"418","2009-01-16",1.5
"419","2009-01-20",1.5
"420","2009-01-21",1.5
"421","2009-01-22",1.5
"422","2009-01-23",1.5
"423","2009-01-26",6
"424","2009-01-27",6
"425","2009-01-28",6
"426","2009-01-29",6
"427","2009-01-30",6
"428","2009-02-02",6
"429","2009-02-03",6
"430","2009-02-04",6
"431","2009-02-05",6
"432","2009-02-06",6
"433","2009-02-09",6
"434","2009-02-10",6
"435","2009-02-11",6
"436","2009-02-12",6
"437","2009-02-13",6
"438","2009-02-17",6
"439","2009-02-18",15
"440","2009-02-19",17.25
"441","2009-02-20",18
"442","2009-02-23",18
"443","2009-02-24",18
"444","2009-02-25",11.25
"445","2009-02-26",17.25
"446","2009-02-27",18
"447","2009-03-02",11.25
"448","2009-03-03",11.25
"449","2009-03-04",11.25
"450","2009-03-05",11.25
"451","2009-03-06",11.25
"452","2009-03-09",11.25
"453","2009-03-10",11.25
"454","2009-03-11",11.25
"455","2009-03-12",11.25
"456","2009-03-13",11.25
"457","2009-03-16",11.25
"458","2009-03-17",11.25
"459","2009-03-18",11.25
"460","2009-03-19",11.25
"461","2009-03-20",11.25
"462","2009-03-23",11.25
"463","2009-03-24",11.25
"464","2009-03-25",11.25
"465","2009-03-26",11.25
"466","2009-03-27",11.25
"467","2009-03-30",11.25
"468","2009-03-31",11.25
"469","2009-04-01",11.25
"470","2009-04-02",18.75
"471","2009-04-03",18.75
"472","2009-04-06",18.75
"473","2009-04-07",18.75
"474","2009-04-08",18.75
"475","2009-04-09",18.75
"476","2009-04-13",7.5
"477","2009-04-14",7.5
"478","2009-04-15",7.5
"479","2009-04-16",7.5
"480","2009-04-17",7.5
"481","2009-04-20",7.5
"482","2009-04-21",7.5
"483","2009-04-22",7.5
"484","2009-04-23",7.5
"485","2009-04-24",7.5
"486","2009-04-27",7.5
"487","2009-04-28",7.5
"488","2009-04-29",7.5
"489","2009-04-30",7.5
"490","2009-05-01",7.5
"491","2009-05-04",7.5
"492","2009-05-05",7.5
"493","2009-05-06",7.5
"494","2009-05-07",7.5
"495","2009-05-08",7.5
"496","2009-05-11",7.5
"497","2009-05-12",7.5
"498","2009-05-13",7.5
"499","2009-05-14",7.5
"500","2009-05-15",7.5
"501","2009-05-18",7.5
"502","2009-05-19",15.75
"503","2009-05-20",11.25
"504","2009-05-21",15
"505","2009-05-22",15
"506","2009-05-26",15
"507","2009-05-27",15
"508","2009-05-28",15
"509","2009-05-29",15
"510","2009-06-01",15
"511","2009-06-02",17.25
"512","2009-06-03",15
"513","2009-06-04",15
"514","2009-06-05",15
"515","2009-06-08",15
"516","2009-06-09",15
"517","2009-06-10",15
"518","2009-06-11",15
"519","2009-06-12",15
"520","2009-06-15",15
"521","2009-06-16",15
"522","2009-06-17",15
"523","2009-06-18",15
"524","2009-06-19",15
"525","2009-06-22",15
"526","2009-06-23",15
"527","2009-06-24",15
"528","2009-06-25",15
"529","2009-06-26",15
"530","2009-06-29",15
"531","2009-06-30",15
"532","2009-07-01",15
"533","2009-07-02",15
"534","2009-07-06",15
"535","2009-07-07",15
"536","2009-07-08",15
"537","2009-07-09",15
"538","2009-07-10",15
"539","2009-07-13",11.25
"540","2009-07-14",11.25
"541","2009-07-15",11.25
"542","2009-07-16",11.25
"543","2009-07-17",11.25
"544","2009-07-20",11.25
"545","2009-07-21",11.25
"546","2009-07-22",12.75
"547","2009-07-23",12.75
"548","2009-07-24",12.75
"549","2009-07-27",12.75
"550","2009-07-28",13.5
"551","2009-07-29",13.5
"552","2009-07-30",13.5
"553","2009-07-31",13.5
"554","2009-08-03",13.5
"555","2009-08-04",13.5
"556","2009-08-05",13.5
"557","2009-08-06",13.5
"558","2009-08-07",13.5
"559","2009-08-10",14.25
"560","2009-08-11",14.25
"561","2009-08-12",14.25
"562","2009-08-13",14.25
"563","2009-08-14",14.25
"564","2009-08-17",14.25
"565","2009-08-18",14.25
"566","2009-08-19",14.25
"567","2009-08-20",14.25
"568","2009-08-21",14.25
"569","2009-08-24",14.25
"570","2009-08-25",14.25
"571","2009-08-26",14.25
"572","2009-08-27",14.25
"573","2009-08-28",11.25
"574","2009-08-31",15
"575","2009-09-01",15
"576","2009-09-02",15
"577","2009-09-03",15
"578","2009-09-04",15
"579","2009-09-08",15
"580","2009-09-09",15
"581","2009-09-10",15
"582","2009-09-11",15
"583","2009-09-14",15
"584","2009-09-15",15
"585","2009-09-16",15
"586","2009-09-17",15
"587","2009-09-18",15
"588","2009-09-21",15
"589","2009-09-22",15
"590","2009-09-23",15
"591","2009-09-24",15
"592","2009-09-25",11.25
"593","2009-09-28",11.25
"594","2009-09-29",11.25
"595","2009-09-30",11.25
"596","2009-10-01",11.25
"597","2009-10-02",11.25
"598","2009-10-05",11.25
"599","2009-10-06",11.25
"600","2009-10-07",11.25
"601","2009-10-08",11.25
"602","2009-10-09",11.25
"603","2009-10-12",11.25
"604","2009-10-13",11.25
"605","2009-10-14",11.25
"606","2009-10-15",11.25
"607","2009-10-16",11.25
"608","2009-10-19",11.25
"609","2009-10-20",15
"610","2009-10-21",15
"611","2009-10-22",3.75
"612","2009-10-23",7.5
"613","2009-10-26",8.25
"614","2009-10-27",9.75
"615","2009-10-28",9.75
"616","2009-10-29",10.5
"617","2009-10-30",11.25
"618","2009-11-02",12
"619","2009-11-03",12
"620","2009-11-04",12
"621","2009-11-05",12
"622","2009-11-06",9.75
"623","2009-11-09",10.5
"624","2009-11-10",10.5
"625","2009-11-11",10.5
"626","2009-11-12",7.5
"627","2009-11-13",7.5
"628","2009-11-16",7.5
"629","2009-11-17",7.5
"630","2009-11-18",7.5
"631","2009-11-19",7.5
"632","2009-11-20",7.5
"633","2009-11-23",7.5
"634","2009-11-24",7.5
"635","2009-11-25",7.5
"636","2009-11-27",7.5
"637","2009-11-30",9
"638","2009-12-01",9
"639","2009-12-02",7.5
"640","2009-12-03",7.5
"641","2009-12-04",10.5
"642","2009-12-07",10.5
"643","2009-12-08",10.5
"644","2009-12-09",10.5
"645","2009-12-10",12.75
"646","2009-12-11",9.75
"647","2009-12-14",9.75
"648","2009-12-15",9.75
"649","2009-12-16",9.75
"650","2009-12-17",9.75
"651","2009-12-18",9
"652","2009-12-21",9
"653","2009-12-22",9
"654","2009-12-23",9
"655","2009-12-24",9
"656","2009-12-28",5.25
"657","2009-12-29",7.5
"658","2009-12-30",7.5
"659","2009-12-31",6.75
"660","2010-01-04",6.75
"661","2010-01-05",6.75
"662","2010-01-06",6.75
"663","2010-01-07",6
"664","2010-01-08",9.75
"665","2010-01-11",9.75
"666","2010-01-12",11.25
"667","2010-01-13",11.25
"668","2010-01-14",13.5
"669","2010-01-15",13.5
"670","2010-01-19",13.5
"671","2010-01-20",13.5
"672","2010-01-21",13.5
"673","2010-01-22",13.5
"674","2010-01-25",13.5
"675","2010-01-26",13.5
"676","2010-01-27",13.5
"677","2010-01-28",14.25
"678","2010-01-29",14.25
"679","2010-02-01",14.25
"680","2010-02-02",14.25
"681","2010-02-03",15
"682","2010-02-04",15
"683","2010-02-05",15
"684","2010-02-08",13.5
"685","2010-02-09",13.5
"686","2010-02-10",12
"687","2010-02-11",13.5
"688","2010-02-12",13.5
"689","2010-02-16",13.5
"690","2010-02-17",13.5
"691","2010-02-18",12.75
"692","2010-02-19",12
"693","2010-02-22",12
"694","2010-02-23",12
"695","2010-02-24",12
"696","2010-02-25",12
"697","2010-02-26",12
"698","2010-03-01",12
"699","2010-03-02",12
"700","2010-03-03",12
"701","2010-03-04",11.25
"702","2010-03-05",12.75
"703","2010-03-08",10.5
"704","2010-03-09",10.5
"705","2010-03-10",10.5
"706","2010-03-11",10.5
"707","2010-03-12",9.75
"708","2010-03-15",9.75
"709","2010-03-16",9
"710","2010-03-17",9
"711","2010-03-18",9
"712","2010-03-19",9
"713","2010-03-22",8.25
"714","2010-03-23",8.25
"715","2010-03-24",8.25
"716","2010-03-25",8.25
"717","2010-03-26",8.25
"718","2010-03-29",8.25
"719","2010-03-30",8.25
"720","2010-03-31",8.25
"721","2010-04-01",8.25
"722","2010-04-05",8.25
"723","2010-04-06",8.25
"724","2010-04-07",9.75
"725","2010-04-08",9.75
"726","2010-04-09",9.75
"727","2010-04-12",6.75
"728","2010-04-13",6.75
"729","2010-04-14",6.75
"730","2010-04-15",9
"731","2010-04-16",5.25
"732","2010-04-19",9
"733","2010-04-20",9
"734","2010-04-21",9
"735","2010-04-22",9
"736","2010-04-23",9
"737","2010-04-26",7.5
"738","2010-04-27",9
"739","2010-04-28",7.5
"740","2010-04-29",9.75
"741","2010-04-30",9.75
"742","2010-05-03",7.5
"743","2010-05-04",7.5
"744","2010-05-05",7.5
"745","2010-05-06",7.5
"746","2010-05-07",7.5
"747","2010-05-10",7.5
"748","2010-05-11",7.5
"749","2010-05-12",7.5
"750","2010-05-13",7.5
"751","2010-05-14",9.75
"752","2010-05-17",12
"753","2010-05-18",12
"754","2010-05-19",12
"755","2010-05-20",12
"756","2010-05-21",9.75
"757","2010-05-24",9.75
"758","2010-05-25",9
"759","2010-05-26",7.5
"760","2010-05-27",9
"761","2010-05-28",9
"762","2010-06-01",9
"763","2010-06-02",9
"764","2010-06-03",9.75
"765","2010-06-04",9.75
"766","2010-06-07",9.75
"767","2010-06-08",11.25
"768","2010-06-09",11.25
"769","2010-06-10",10.5
"770","2010-06-11",10.5
"771","2010-06-14",7.5
"772","2010-06-15",6
"773","2010-06-16",6
"774","2010-06-17",7.5
"775","2010-06-18",7.5
"776","2010-06-21",9
"777","2010-06-22",9
"778","2010-06-23",7.5
"779","2010-06-24",7.5
"780","2010-06-25",7.5
"781","2010-06-28",7.5
"782","2010-06-29",7.5
"783","2010-06-30",7.5
"784","2010-07-01",7.5
"785","2010-07-02",7.5
"786","2010-07-06",6
"787","2010-07-07",6
"788","2010-07-08",6
"789","2010-07-09",6
"790","2010-07-12",6
"791","2010-07-13",7.5
"792","2010-07-14",3.75
"793","2010-07-15",5.25
"794","2010-07-16",5.25
"795","2010-07-19",8.25
"796","2010-07-20",8.25
"797","2010-07-21",8.25
"798","2010-07-22",8.25
"799","2010-07-23",7.5
"800","2010-07-26",7.5
"801","2010-07-27",7.5
"802","2010-07-28",7.5
"803","2010-07-29",7.5
"804","2010-07-30",7.5
"805","2010-08-02",7.5
"806","2010-08-03",7.5
"807","2010-08-04",6
"808","2010-08-05",7.5
"809","2010-08-06",6
"810","2010-08-09",7.5
"811","2010-08-10",7.5
"812","2010-08-11",7.5
"813","2010-08-12",7.5
"814","2010-08-13",6.75
"815","2010-08-16",6.75
"816","2010-08-17",6
"817","2010-08-18",6.75
"818","2010-08-19",6
"819","2010-08-20",6
"820","2010-08-23",6
"821","2010-08-24",6
"822","2010-08-25",5.25
"823","2010-08-26",6
"824","2010-08-27",6
"825","2010-08-30",6
"826","2010-08-31",6
"827","2010-09-01",6
"828","2010-09-02",6
"829","2010-09-03",6
"830","2010-09-07",6
"831","2010-09-08",6
"832","2010-09-09",6
"833","2010-09-10",6
"834","2010-09-13",6
"835","2010-09-14",6
"836","2010-09-15",6
"837","2010-09-16",6
"838","2010-09-17",6
"839","2010-09-20",5.25
"840","2010-09-21",5.25
"841","2010-09-22",4.5
"842","2010-09-23",3.75
"843","2010-09-24",3.75
"844","2010-09-27",5.25
"845","2010-09-28",5.25
"846","2010-09-29",5.25
"847","2010-09-30",5.25
"848","2010-10-01",5.25
"849","2010-10-04",6
"850","2010-10-05",6
"851","2010-10-06",6
"852","2010-10-07",3.75
"853","2010-10-08",3.75
"854","2010-10-11",3.75
"855","2010-10-12",3.75
"856","2010-10-13",3.75
"857","2010-10-14",3.75
"858","2010-10-15",3.75
"859","2010-10-18",3.75
"860","2010-10-19",3.75
"861","2010-10-20",3.75
"862","2010-10-21",3.75
"863","2010-10-22",3.75
"864","2010-10-25",3.75
"865","2010-10-26",3.75
"866","2010-10-27",3.75
"867","2010-10-28",3.75
"868","2010-10-29",3.75
"869","2010-11-01",3.75
"870","2010-11-02",3.75
"871","2010-11-03",3
"872","2010-11-04",3
"873","2010-11-05",3
"874","2010-11-08",2.25
"875","2010-11-09",3
"876","2010-11-10",3
"877","2010-11-11",3
"878","2010-11-12",3
"879","2010-11-15",3
"880","2010-11-16",3
"881","2010-11-17",3
"882","2010-11-18",3
"883","2010-11-19",3
"884","2010-11-22",3
"885","2010-11-23",3
"886","2010-11-24",3
"887","2010-11-26",2.25
"888","2010-11-29",2.25
"889","2010-11-30",3
"890","2010-12-01",3
"891","2010-12-02",3
"892","2010-12-03",3
"893","2010-12-06",3
"894","2010-12-07",3
"895","2010-12-08",3
"896","2010-12-09",3
"897","2010-12-10",3
"898","2010-12-13",3
"899","2010-12-14",3
"900","2010-12-15",3
"901","2010-12-16",3
"902","2010-12-17",3
"903","2010-12-20",3
"904","2010-12-21",3
"905","2010-12-22",3
"906","2010-12-23",3
"907","2010-12-27",3
"908","2010-12-28",3
"909","2010-12-29",3
"910","2010-12-30",5.25
"911","2010-12-31",4.5
"912","2011-01-03",5.25
"913","2011-01-04",5.25
"914","2011-01-05",5.25
"915","2011-01-06",6
"916","2011-01-07",6
"917","2011-01-10",6
"918","2011-01-11",6.75
"919","2011-01-12",6.75
"920","2011-01-13",6.75
"921","2011-01-14",6.75
"922","2011-01-18",6.75
"923","2011-01-19",6.75
"924","2011-01-20",6.75
"925","2011-01-21",6.75
"926","2011-01-24",6.75
"927","2011-01-25",6.75
"928","2011-01-26",6
"929","2011-01-27",6
"930","2011-01-28",5.25
"931","2011-01-31",3.75
"932","2011-02-01",3.75
"933","2011-02-02",4.5
"934","2011-02-03",4.5
"935","2011-02-04",5.25
"936","2011-02-07",4.5
"937","2011-02-08",4.5
"938","2011-02-09",4.5
"939","2011-02-10",3.75
"940","2011-02-11",3.75
"941","2011-02-14",3.75
"942","2011-02-15",3.75
"943","2011-02-16",4.5
"944","2011-02-17",4.5
"945","2011-02-18",4.5
"946","2011-02-22",4.5
"947","2011-02-23",4.5
"948","2011-02-24",4.5
"949","2011-02-25",4.5
"950","2011-02-28",4.5
"951","2011-03-01",4.5
"952","2011-03-02",5.25
"953","2011-03-03",4.5
"954","2011-03-04",4.5
"955","2011-03-07",4.5
"956","2011-03-08",4.5
"957","2011-03-09",4.5
"958","2011-03-10",3.75
"959","2011-03-11",3.75
"960","2011-03-14",3.75
"961","2011-03-15",3.75
"962","2011-03-16",3.75
"963","2011-03-17",3.75
"964","2011-03-18",3.75
"965","2011-03-21",3.75
"966","2011-03-22",3.75
"967","2011-03-23",3.75
"968","2011-03-24",3.75
"969","2011-03-25",3.75
"970","2011-03-28",3.75
"971","2011-03-29",3.75
"972","2011-03-30",3.75
"973","2011-03-31",4.5
"974","2011-04-01",4.5
"975","2011-04-04",4.5
"976","2011-04-05",4.5
"977","2011-04-06",4.5
"978","2011-04-07",4.5
"979","2011-04-08",4.5
"980","2011-04-11",4.5
"981","2011-04-12",3.75
"982","2011-04-13",3.75
"983","2011-04-14",4.5
"984","2011-04-15",3.75
"985","2011-04-18",4.5
"986","2011-04-19",3.75
"987","2011-04-20",4.5
"988","2011-04-21",3.75
"989","2011-04-25",3.75
"990","2011-04-26",4.5
"991","2011-04-27",4.5
"992","2011-04-28",5.25
"993","2011-04-29",5.25
"994","2011-05-02",5.25
"995","2011-05-03",5.25
"996","2011-05-04",5.25
"997","2011-05-05",5.25
"998","2011-05-06",5.25
"999","2011-05-09",6.75
"1000","2011-05-10",6.75
"1001","2011-05-11",6.75
"1002","2011-05-12",6.75
"1003","2011-05-13",6
"1004","2011-05-16",6.75
"1005","2011-05-17",8.25
"1006","2011-05-18",9
"1007","2011-05-19",9
"1008","2011-05-20",9
"1009","2011-05-23",9
"1010","2011-05-24",9
"1011","2011-05-25",9
"1012","2011-05-26",9
"1013","2011-05-27",9
"1014","2011-05-31",9
"1015","2011-06-01",9
"1016","2011-06-02",8.25
"1017","2011-06-03",9
"1018","2011-06-06",8.25
"1019","2011-06-07",8.25
"1020","2011-06-08",6
"1021","2011-06-09",6
"1022","2011-06-10",7.5
"1023","2011-06-13",8.25
"1024","2011-06-14",8.25
"1025","2011-06-15",7.5
"1026","2011-06-16",7.5
"1027","2011-06-17",7.5
"1028","2011-06-20",6
"1029","2011-06-21",6.75
"1030","2011-06-22",6.75
"1031","2011-06-23",6.75
"1032","2011-06-24",6.75
"1033","2011-06-27",6.75
"1034","2011-06-28",7.5
"1035","2011-06-29",9
"1036","2011-06-30",9
"1037","2011-07-01",8.25
"1038","2011-07-05",9
"1039","2011-07-06",9
"1040","2011-07-07",8.25
"1041","2011-07-08",8.25
"1042","2011-07-11",8.25
"1043","2011-07-12",8.25
"1044","2011-07-13",7.5
"1045","2011-07-14",7.5
"1046","2011-07-15",8.25
"1047","2011-07-18",7.5
"1048","2011-07-19",8.25
"1049","2011-07-20",7.5
"1050","2011-07-21",8.25
"1051","2011-07-22",8.25
"1052","2011-07-25",8.25
"1053","2011-07-26",8.25
