"","date","STRS"
"111","2007-06-12",34.950001
"112","2007-06-13",33.779999
"113","2007-06-14",33.290001
"114","2007-06-15",33.150002
"115","2007-06-18",31.92
"116","2007-06-19",31.85
"117","2007-06-20",33.75
"118","2007-06-21",33.68
"119","2007-06-22",30.969999
"120","2007-06-25",30.33
"121","2007-06-26",30.33
"122","2007-06-27",32.299999
"123","2007-06-28",33.490002
"124","2007-06-29",34.5
"125","2007-07-02",34.130001
"126","2007-07-03",34.759998
"127","2007-07-05",34.549999
"128","2007-07-06",33.25
"129","2007-07-09",32.029999
"130","2007-07-10",31.799999
"131","2007-07-11",31.940001
"132","2007-07-12",32.560001
"133","2007-07-13",32.68
"134","2007-07-16",32.450001
"135","2007-07-17",31.59
"136","2007-07-18",31.01
"137","2007-07-19",31.18
"138","2007-07-20",30.950001
"139","2007-07-23",30.85
"140","2007-07-24",29.65
"141","2007-07-25",29.790001
"142","2007-07-26",29.120001
"143","2007-07-27",30.110001
"144","2007-07-30",29.450001
"145","2007-07-31",30.33
"146","2007-08-01",30.51
"147","2007-08-02",30.610001
"148","2007-08-03",29.629999
"149","2007-08-06",30.01
"150","2007-08-07",31
"151","2007-08-08",33.860001
"152","2007-08-09",32.360001
"153","2007-08-10",30.68
"154","2007-08-13",30.219999
"155","2007-08-14",29.959999
"156","2007-08-15",30.75
"157","2007-08-16",33.75
"158","2007-08-17",35.040001
"159","2007-08-20",33.810001
"160","2007-08-21",33.59
"161","2007-08-22",33.990002
"162","2007-08-23",33.380001
"163","2007-08-24",33.5
"164","2007-08-27",33.490002
"165","2007-08-28",32.990002
"166","2007-08-29",33
"167","2007-08-30",32.810001
"168","2007-08-31",32.849998
"169","2007-09-04",32.849998
"170","2007-09-05",31.719999
"171","2007-09-06",31.5
"172","2007-09-07",29.639999
"173","2007-09-10",26.1
"174","2007-09-11",27
"175","2007-09-12",27.76
"176","2007-09-13",28.52
"177","2007-09-14",28.42
"178","2007-09-17",27.75
"179","2007-09-18",33.119999
"180","2007-09-19",33.700001
"181","2007-09-20",33.200001
"182","2007-09-21",33.080002
"183","2007-09-24",32.93
"184","2007-09-25",33.009998
"185","2007-09-26",34.009998
"186","2007-09-27",34.939999
"187","2007-09-28",35.330002
"188","2007-10-01",36
"189","2007-10-02",35.549999
"190","2007-10-03",33.52
"191","2007-10-04",35.490002
"192","2007-10-05",35.889999
"193","2007-10-08",35.16
"194","2007-10-09",34.880001
"195","2007-10-10",35
"196","2007-10-11",34.990002
"197","2007-10-12",35.799999
"198","2007-10-15",34.18
"199","2007-10-16",32.48
"200","2007-10-17",32.32
"201","2007-10-18",31.889999
"202","2007-10-19",30.040001
"203","2007-10-22",29.959999
"204","2007-10-23",30.48
"205","2007-10-24",30.01
"206","2007-10-25",30.35
"207","2007-10-26",34.369999
"208","2007-10-29",34.5
"209","2007-10-30",34.5
"210","2007-10-31",34.599998
"211","2007-11-01",28.1
"212","2007-11-02",29.139999
"213","2007-11-05",29.700001
"214","2007-11-06",32.860001
"215","2007-11-07",31.959999
"216","2007-11-08",34.200001
"217","2007-11-09",34.209999
"218","2007-11-12",33.669998
"219","2007-11-13",32.98
"220","2007-11-14",32.84
"221","2007-11-15",33.02
"222","2007-11-16",31.51
"223","2007-11-19",31.469999
"224","2007-11-20",31.1
"225","2007-11-21",31
"226","2007-11-23",30.75
"227","2007-11-26",28.780001
"228","2007-11-27",30.01
"229","2007-11-28",31.4
"230","2007-11-29",31.129999
"231","2007-11-30",31.4
"232","2007-12-03",29.01
"233","2007-12-04",29.1
"234","2007-12-05",29.049999
"235","2007-12-06",29
"236","2007-12-07",29
"237","2007-12-10",28.959999
"238","2007-12-11",27.700001
"239","2007-12-12",28.950001
"240","2007-12-13",29.540001
"241","2007-12-14",29.77
"242","2007-12-17",28.959999
"243","2007-12-18",29.299999
"244","2007-12-19",30.530001
"245","2007-12-20",30.780001
"246","2007-12-21",33.950001
"247","2007-12-24",34
"248","2007-12-26",34.419998
"249","2007-12-27",33.779999
"250","2007-12-28",33.880001
"251","2007-12-31",33.939999
"252","2008-01-02",32.759998
"253","2008-01-03",32.779999
"254","2008-01-04",29.49
"255","2008-01-07",29
"256","2008-01-08",28.52
"257","2008-01-09",29.43
"258","2008-01-10",30.32
"259","2008-01-11",28.549999
"260","2008-01-14",29.48
"261","2008-01-15",29.32
"262","2008-01-16",30.09
"263","2008-01-17",29.33
"264","2008-01-18",29
"265","2008-01-22",29.610001
"266","2008-01-23",30.139999
"267","2008-01-24",29.16
"268","2008-01-25",29.07
"269","2008-01-28",30
"270","2008-01-29",31.059999
"271","2008-01-30",31.24
"272","2008-01-31",33.66
"273","2008-02-01",33.84
"274","2008-02-04",32.959999
"275","2008-02-05",31.23
"276","2008-02-06",31.360001
"277","2008-02-07",30.98
"278","2008-02-08",30.139999
"279","2008-02-11",29.040001
"280","2008-02-12",29.360001
"281","2008-02-13",33.060001
"282","2008-02-14",32.009998
"283","2008-02-15",30.57
"284","2008-02-19",29.15
"285","2008-02-20",29.33
"286","2008-02-21",28.1
"287","2008-02-22",29.01
"288","2008-02-25",29.01
"289","2008-02-26",30.98
"290","2008-02-27",30.67
"291","2008-02-28",30.360001
"292","2008-02-29",29.32
"293","2008-03-03",27.01
"294","2008-03-04",26.51
"295","2008-03-05",26.74
"296","2008-03-06",24.860001
"297","2008-03-07",23.98
"298","2008-03-10",24.530001
"299","2008-03-11",28
"300","2008-03-12",29.17
"301","2008-03-13",28.82
"302","2008-03-14",28.379999
"303","2008-03-17",27.780001
"304","2008-03-18",30
"305","2008-03-19",29.049999
"306","2008-03-20",29
"307","2008-03-24",29
"308","2008-03-25",29.02
"309","2008-03-26",29.66
"310","2008-03-27",29.77
"311","2008-03-28",29.26
"312","2008-03-31",29.469999
"313","2008-04-01",29.059999
"314","2008-04-02",28.17
"315","2008-04-03",28.32
"316","2008-04-04",28.459999
"317","2008-04-07",28
"318","2008-04-08",27.91
"319","2008-04-09",27.030001
"320","2008-04-10",27
"321","2008-04-11",25.940001
"322","2008-04-14",25.709999
"323","2008-04-15",27.09
"324","2008-04-16",28.280001
"325","2008-04-17",27.85
"326","2008-04-18",28.190001
"327","2008-04-21",27.110001
"328","2008-04-22",25.6
"329","2008-04-23",25.280001
"330","2008-04-24",27.280001
"331","2008-04-25",26.75
"332","2008-04-28",27.83
"333","2008-04-29",27.450001
"334","2008-04-30",27.91
"335","2008-05-01",27.77
"336","2008-05-02",26.219999
"337","2008-05-05",25.629999
"338","2008-05-06",25.780001
"339","2008-05-07",24.27
"340","2008-05-08",25.690001
"341","2008-05-09",24.67
"342","2008-05-12",26.73
"343","2008-05-13",26.77
"344","2008-05-14",26.34
"345","2008-05-15",25.51
"346","2008-05-16",25.030001
"347","2008-05-19",24.780001
"348","2008-05-20",24.950001
"349","2008-05-21",24.719999
"350","2008-05-22",24.6
"351","2008-05-23",23.870001
"352","2008-05-27",24.049999
"353","2008-05-28",25.98
"354","2008-05-29",26.469999
"355","2008-05-30",26.49
"356","2008-06-02",26.639999
"357","2008-06-03",25.09
"358","2008-06-04",25.299999
"359","2008-06-05",27.389999
"360","2008-06-06",26.709999
"361","2008-06-09",25.01
"362","2008-06-10",25.16
"363","2008-06-11",23.59
"364","2008-06-12",24.23
"365","2008-06-13",26
"366","2008-06-16",27.35
"367","2008-06-17",26.719999
"368","2008-06-18",24.879999
"369","2008-06-19",25.559999
"370","2008-06-20",23.67
"371","2008-06-23",23.25
"372","2008-06-24",22.25
"373","2008-06-25",22.07
"374","2008-06-26",19.370001
"375","2008-06-27",17.15
"376","2008-06-30",17.389999
"377","2008-07-01",16.5
"378","2008-07-02",16.059999
"379","2008-07-03",16.26
"380","2008-07-07",16.49
"381","2008-07-08",18.200001
"382","2008-07-09",17.719999
"383","2008-07-10",18.280001
"384","2008-07-11",18.82
"385","2008-07-14",18.74
"386","2008-07-15",20.09
"387","2008-07-16",25.08
"388","2008-07-17",25.75
"389","2008-07-18",24.07
"390","2008-07-21",24.77
"391","2008-07-22",26.99
"392","2008-07-23",26.9
"393","2008-07-24",26.709999
"394","2008-07-25",26.85
"395","2008-07-28",26.040001
"396","2008-07-29",26.940001
"397","2008-07-30",26.92
"398","2008-07-31",27
"399","2008-08-01",26.93
"400","2008-08-04",26.98
"401","2008-08-05",26.73
"402","2008-08-06",27
"403","2008-08-07",25.709999
"404","2008-08-08",28
"405","2008-08-11",29.5
"406","2008-08-12",29.98
"407","2008-08-13",29.860001
"408","2008-08-14",30.129999
"409","2008-08-15",28.209999
"410","2008-08-18",29
"411","2008-08-19",28.639999
"412","2008-08-20",28.639999
"413","2008-08-21",28.68
"414","2008-08-22",28.690001
"415","2008-08-25",26.450001
"416","2008-08-26",25.92
"417","2008-08-27",26.84
"418","2008-08-28",29.15
"419","2008-08-29",29.030001
"420","2008-09-02",28.92
"421","2008-09-03",29.49
"422","2008-09-04",28.719999
"423","2008-09-05",29.4
"424","2008-09-08",29.4
"425","2008-09-09",28.49
"426","2008-09-10",28.25
"427","2008-09-11",27.940001
"428","2008-09-12",27.620001
"429","2008-09-15",26.99
"430","2008-09-16",27.870001
"431","2008-09-17",26.809999
"432","2008-09-18",28
"433","2008-09-19",28.5
"434","2008-09-22",27.99
"435","2008-09-23",27.629999
"436","2008-09-24",27.530001
"437","2008-09-25",27.469999
"438","2008-09-26",27.49
"439","2008-09-29",26.299999
"440","2008-09-30",27.52
"441","2008-10-01",27.17
"442","2008-10-02",26.200001
"443","2008-10-03",26.120001
"444","2008-10-06",25.030001
"445","2008-10-07",21.65
"446","2008-10-08",23.450001
"447","2008-10-09",18.190001
"448","2008-10-10",25.98
"449","2008-10-13",25.549999
"450","2008-10-14",25.200001
"451","2008-10-15",21.879999
"452","2008-10-16",25.459999
"453","2008-10-17",24.040001
"454","2008-10-20",25
"455","2008-10-21",22.209999
"456","2008-10-22",19.57
"457","2008-10-23",18.32
"458","2008-10-24",16.42
"459","2008-10-27",15.9
"460","2008-10-28",19.24
"461","2008-10-29",21.18
"462","2008-10-30",24.950001
"463","2008-10-31",24.5
"464","2008-11-03",23.389999
"465","2008-11-04",23
"466","2008-11-05",19.950001
"467","2008-11-06",19.190001
"468","2008-11-07",18.91
"469","2008-11-10",18.549999
"470","2008-11-11",19.17
"471","2008-11-12",16.860001
"472","2008-11-13",18.040001
"473","2008-11-14",15.01
"474","2008-11-17",15.14
"475","2008-11-18",16
"476","2008-11-19",11.75
"477","2008-11-20",10.93
"478","2008-11-21",11.59
"479","2008-11-24",13.5
"480","2008-11-25",13.76
"481","2008-11-26",15
"482","2008-11-28",15.96
"483","2008-12-01",12.01
"484","2008-12-02",13
"485","2008-12-03",12.38
"486","2008-12-04",13.03
"487","2008-12-05",13.33
"488","2008-12-08",16
"489","2008-12-09",14.11
"490","2008-12-10",14.45
"491","2008-12-11",12.51
"492","2008-12-12",13.02
"493","2008-12-15",11.7
"494","2008-12-16",15.75
"495","2008-12-17",15
"496","2008-12-18",14.99
"497","2008-12-19",14.95
"498","2008-12-22",15.02
"499","2008-12-23",14.8
"500","2008-12-24",13.95
"501","2008-12-26",14.5
"502","2008-12-29",11.77
"503","2008-12-30",11.35
"504","2008-12-31",12.46
"505","2009-01-02",14.27
"506","2009-01-05",14.4
"507","2009-01-06",12.97
"508","2009-01-07",12.7
"509","2009-01-08",11.66
"510","2009-01-09",12.03
"511","2009-01-12",10.22
"512","2009-01-13",10.69
"513","2009-01-14",10.53
"514","2009-01-15",10.59
"515","2009-01-16",10.95
"516","2009-01-20",8.76
"517","2009-01-21",9.94
"518","2009-01-22",9.04
"519","2009-01-23",8.85
"520","2009-01-26",9.87
"521","2009-01-27",8.59
"522","2009-01-28",9.79
"523","2009-01-29",8.8
"524","2009-01-30",8.41
"525","2009-02-02",8.92
"526","2009-02-03",8.43
"527","2009-02-04",7.31
"528","2009-02-05",6.6
"529","2009-02-06",6.83
"530","2009-02-09",6.81
"531","2009-02-10",6.21
"532","2009-02-11",6.21
"533","2009-02-12",6.25
"534","2009-02-13",6.27
"535","2009-02-17",6.18
"536","2009-02-18",6.16
"537","2009-02-19",5.56
"538","2009-02-20",5.13
"539","2009-02-23",5.16
"540","2009-02-24",5.81
"541","2009-02-25",5.01
"542","2009-02-26",5.01
"543","2009-02-27",5.02
"544","2009-03-02",4.76
"545","2009-03-03",4.9
"546","2009-03-04",6.09
"547","2009-03-05",4.81
"548","2009-03-06",4.74
"549","2009-03-09",4.61
"550","2009-03-10",5.56
"551","2009-03-11",4.92
"552","2009-03-12",5.84
"553","2009-03-13",5.63
"554","2009-03-16",6.17
"555","2009-03-17",6.08
"556","2009-03-18",6.66
"557","2009-03-19",5.91
"558","2009-03-20",5.68
"559","2009-03-23",6.68
"560","2009-03-24",6.01
"561","2009-03-25",5.32
"562","2009-03-26",7.55
"563","2009-03-27",5.97
"564","2009-03-30",5.46
"565","2009-03-31",6.05
"566","2009-04-01",6.13
"567","2009-04-02",7.67
"568","2009-04-03",7.42
"569","2009-04-06",7.53
"570","2009-04-07",7.46
"571","2009-04-08",8.26
"572","2009-04-09",10.74
"573","2009-04-13",10.53
"574","2009-04-14",9.8
"575","2009-04-15",10.52
"576","2009-04-16",11
"577","2009-04-17",10.94
"578","2009-04-20",9.36
"579","2009-04-21",9.65
"580","2009-04-22",9.28
"581","2009-04-23",8.87
"582","2009-04-24",9.5
"583","2009-04-27",8.07
"584","2009-04-28",8.27
"585","2009-04-29",9.63
"586","2009-04-30",9.03
"587","2009-05-01",8.88
"588","2009-05-04",8.37
"589","2009-05-05",7.5
"590","2009-05-06",7.63
"591","2009-05-07",6.97
"592","2009-05-08",7.94
"593","2009-05-11",7.67
"594","2009-05-12",7.42
"595","2009-05-13",6.97
"596","2009-05-14",7.26
"597","2009-05-15",6.97
"598","2009-05-18",7.56
"599","2009-05-19",7.2
"600","2009-05-20",7.53
"601","2009-05-21",7.03
"602","2009-05-22",7.04
"603","2009-05-26",7.27
"604","2009-05-27",6.87
"605","2009-05-28",6.82
"606","2009-05-29",7.22
"607","2009-06-01",7.16
"608","2009-06-02",7.51
"609","2009-06-03",7.22
"610","2009-06-04",7.74
"611","2009-06-05",8.01
"612","2009-06-08",7.3
"613","2009-06-09",7.2
"614","2009-06-10",6.85
"615","2009-06-11",6.87
"616","2009-06-12",7.17
"617","2009-06-15",6.95
"618","2009-06-16",6.9
"619","2009-06-17",7.1
"620","2009-06-18",6.82
"621","2009-06-19",6.93
"622","2009-06-22",6.85
"623","2009-06-23",6.84
"624","2009-06-24",6.85
"625","2009-06-25",6.89
"626","2009-06-26",5.79
"627","2009-06-29",5.94
"628","2009-06-30",6.35
"629","2009-07-01",6.35
"630","2009-07-02",6.03
"631","2009-07-06",5.66
"632","2009-07-07",5.25
"633","2009-07-08",5.61
"634","2009-07-09",5
"635","2009-07-10",4.81
"636","2009-07-13",5.21
"637","2009-07-14",5.17
"638","2009-07-15",5.3
"639","2009-07-16",5.15
"640","2009-07-17",5.48
"641","2009-07-20",5.16
"642","2009-07-21",5.1
"643","2009-07-22",4.98
"644","2009-07-23",5
"645","2009-07-24",5.05
"646","2009-07-27",4.94
"647","2009-07-28",5
"648","2009-07-29",5.02
"649","2009-07-30",5.15
"650","2009-07-31",5.3
"651","2009-08-03",5.95
"652","2009-08-04",5.74
"653","2009-08-05",5.41
"654","2009-08-06",5.55
"655","2009-08-07",5.74
"656","2009-08-10",6
"657","2009-08-11",5.8
"658","2009-08-12",5.7
"659","2009-08-13",5.8
"660","2009-08-14",5.8
"661","2009-08-17",5.65
"662","2009-08-18",5.91
"663","2009-08-19",6.25
"664","2009-08-20",5.88
"665","2009-08-21",6.29
"666","2009-08-24",6.4
"667","2009-08-25",6.6
"668","2009-08-26",6.37
"669","2009-08-27",6.24
"670","2009-08-28",6.17
"671","2009-08-31",6.34
"672","2009-09-01",6.23
"673","2009-09-02",6.17
"674","2009-09-03",6.25
"675","2009-09-04",6.18
"676","2009-09-08",6.34
"677","2009-09-09",6.3
"678","2009-09-10",6.37
"679","2009-09-11",6.44
"680","2009-09-14",6.68
"681","2009-09-15",6.77
"682","2009-09-16",7
"683","2009-09-17",7.36
"684","2009-09-18",7.66
"685","2009-09-21",7.28
"686","2009-09-22",7.25
"687","2009-09-23",7.28
"688","2009-09-24",7.31
"689","2009-09-25",7.59
"690","2009-09-28",7.6
"691","2009-09-29",8
"692","2009-09-30",8.21
"693","2009-10-01",8.32
"694","2009-10-02",7.92
"695","2009-10-05",9.6
"696","2009-10-06",8.49
"697","2009-10-07",9.27
"698","2009-10-08",9.51
"699","2009-10-09",9.33
"700","2009-10-12",9.27
"701","2009-10-13",9.27
"702","2009-10-14",9.45
"703","2009-10-15",8.99
"704","2009-10-16",9.18
"705","2009-10-19",9.26
"706","2009-10-20",9.13
"707","2009-10-21",9.05
"708","2009-10-22",9.51
"709","2009-10-23",9.57
"710","2009-10-26",9.6
"711","2009-10-27",9.39
"712","2009-10-28",9.51
"713","2009-10-29",9.21
"714","2009-10-30",9.5
"715","2009-11-02",10.03
"716","2009-11-03",10.13
"717","2009-11-04",10.13
"718","2009-11-05",10.25
"719","2009-11-06",10.23
"720","2009-11-09",10.25
"721","2009-11-10",10.2
"722","2009-11-11",10.3
"723","2009-11-12",10.59
"724","2009-11-13",10.4
"725","2009-11-16",10.25
"726","2009-11-17",10.29
"727","2009-11-18",9.48
"728","2009-11-19",9.58
"729","2009-11-20",10.25
"730","2009-11-23",10.18
"731","2009-11-24",10
"732","2009-11-25",9.8
"733","2009-11-27",9.67
"734","2009-11-30",9.72
"735","2009-12-01",9.74
"736","2009-12-02",10.01
"737","2009-12-03",10.09
"738","2009-12-04",9.67
"739","2009-12-07",10.26
"740","2009-12-08",10.26
"741","2009-12-09",10.19
"742","2009-12-10",10.15
"743","2009-12-11",9.97
"744","2009-12-14",9.9
"745","2009-12-15",9.97
"746","2009-12-16",10.18
"747","2009-12-17",10.11
"748","2009-12-18",10.33
"749","2009-12-21",10.3
"750","2009-12-22",10.25
"751","2009-12-23",10.42
"752","2009-12-24",10.49
"753","2009-12-28",10.89
"754","2009-12-29",10.98
"755","2009-12-30",10.96
"756","2009-12-31",11
"757","2010-01-04",11.29
"758","2010-01-05",11
"759","2010-01-06",10.38
"760","2010-01-07",9.64
"761","2010-01-08",9.39
"762","2010-01-11",9.15
"763","2010-01-12",9.25
"764","2010-01-13",9.59
"765","2010-01-14",9.38
"766","2010-01-15",9.48
"767","2010-01-19",9.57
"768","2010-01-20",9.5
"769","2010-01-21",9.09
"770","2010-01-22",9.09
"771","2010-01-25",9.15
"772","2010-01-26",9.75
"773","2010-01-27",9.9
"774","2010-01-28",9.9
"775","2010-01-29",9.9
"776","2010-02-01",9.9
"777","2010-02-02",10.24
"778","2010-02-03",10.07
"779","2010-02-04",10.15
"780","2010-02-05",10.25
"781","2010-02-08",10.3
"782","2010-02-09",10.15
"783","2010-02-10",10.15
"784","2010-02-11",10.19
"785","2010-02-12",10.28
"786","2010-02-16",10.22
"787","2010-02-17",10.04
"788","2010-02-18",10.09
"789","2010-02-19",10.38
"790","2010-02-22",10
"791","2010-02-23",10
"792","2010-02-24",9.81
"793","2010-02-25",10
"794","2010-02-26",10.1
"795","2010-03-01",10.11
"796","2010-03-02",10.3
"797","2010-03-03",10.3
"798","2010-03-04",10.3
"799","2010-03-05",10
"800","2010-03-08",10.12
"801","2010-03-09",10.25
"802","2010-03-10",10.15
"803","2010-03-11",9.93
"804","2010-03-12",9.71
"805","2010-03-15",9.63
"806","2010-03-16",9.54
"807","2010-03-17",9.75
"808","2010-03-18",9.83
"809","2010-03-19",9.62
"810","2010-03-22",9.62
"811","2010-03-23",9.42
"812","2010-03-24",9.45
"813","2010-03-25",9.9
"814","2010-03-26",10.17
"815","2010-03-29",10.33
"816","2010-03-30",9.99
"817","2010-03-31",9.89
"818","2010-04-01",9.89
"819","2010-04-05",9.96
"820","2010-04-06",10.25
"821","2010-04-07",10
"822","2010-04-08",9.7
"823","2010-04-09",9.7
"824","2010-04-12",9.96
"825","2010-04-13",9.45
"826","2010-04-14",9.8
"827","2010-04-15",9.7
"828","2010-04-16",10.34
"829","2010-04-19",9.5
"830","2010-04-20",9.89
"831","2010-04-21",9.8
"832","2010-04-22",9.83
"833","2010-04-23",10.3
"834","2010-04-26",10.62
"835","2010-04-27",10.69
"836","2010-04-28",10.69
"837","2010-04-29",11
"838","2010-04-30",11.15
"839","2010-05-03",11.34
"840","2010-05-04",11.35
"841","2010-05-05",11.35
"842","2010-05-06",11.34
"843","2010-05-07",11
"844","2010-05-10",11
"845","2010-05-11",11.04
"846","2010-05-12",11.25
"847","2010-05-13",11.25
"848","2010-05-14",11.25
"849","2010-05-17",11.16
"850","2010-05-18",10.5
"851","2010-05-19",10.15
"852","2010-05-20",10.22
"853","2010-05-21",10.75
"854","2010-05-24",11.12
"855","2010-05-25",10.55
"856","2010-05-26",10.54
"857","2010-05-27",10.6
"858","2010-05-28",10.6
"859","2010-06-01",10.25
"860","2010-06-02",10.34
"861","2010-06-03",10
"862","2010-06-04",9.9
"863","2010-06-07",10.1
"864","2010-06-08",10.07
"865","2010-06-09",10.13
"866","2010-06-10",10.33
"867","2010-06-11",10.25
"868","2010-06-14",10.07
"869","2010-06-15",10.22
"870","2010-06-16",10.32
"871","2010-06-17",10.22
"872","2010-06-18",10.23
"873","2010-06-21",10.05
"874","2010-06-22",10
"875","2010-06-23",9.85
"876","2010-06-24",9.75
"877","2010-06-25",9.6
"878","2010-06-28",9.8
"879","2010-06-29",9.85
"880","2010-06-30",9.91
"881","2010-07-01",9.85
"882","2010-07-02",9.86
"883","2010-07-06",9.95
"884","2010-07-07",10
"885","2010-07-08",10
"886","2010-07-09",10
"887","2010-07-12",9.41
"888","2010-07-13",9.21
"889","2010-07-14",9.18
"890","2010-07-15",9.54
"891","2010-07-16",9.3
"892","2010-07-19",9.3
"893","2010-07-20",9.73
"894","2010-07-21",9.74
"895","2010-07-22",9.74
"896","2010-07-23",9.55
"897","2010-07-26",9.17
"898","2010-07-27",9.51
"899","2010-07-28",9.45
"900","2010-07-29",9.52
"901","2010-07-30",9.56
"902","2010-08-02",9.53
"903","2010-08-03",9.47
"904","2010-08-04",9.47
"905","2010-08-05",9.41
"906","2010-08-06",9.1
"907","2010-08-09",9.1
"908","2010-08-10",9.04
"909","2010-08-11",9.06
"910","2010-08-12",9.03
"911","2010-08-13",9.03
"912","2010-08-16",9.27
"913","2010-08-17",9.25
"914","2010-08-18",9.02
"915","2010-08-19",9.03
"916","2010-08-20",8.88
"917","2010-08-23",8.88
"918","2010-08-24",8.85
"919","2010-08-25",8.86
"920","2010-08-26",8.66
"921","2010-08-27",8.85
"922","2010-08-30",8.85
"923","2010-08-31",8.8
"924","2010-09-01",8.9
"925","2010-09-02",8.68
"926","2010-09-03",9.12
"927","2010-09-07",9.12
"928","2010-09-08",8.86
"929","2010-09-09",8.9
"930","2010-09-10",9
"931","2010-09-13",9
"932","2010-09-14",9
"933","2010-09-15",8.99
"934","2010-09-16",8.89
"935","2010-09-17",8.92
"936","2010-09-20",8.92
"937","2010-09-21",8.32
"938","2010-09-22",8.3
"939","2010-09-23",8.24
"940","2010-09-24",8.07
"941","2010-09-27",8.26
"942","2010-09-28",8.26
"943","2010-09-29",8.41
"944","2010-09-30",8.4
"945","2010-10-01",8.39
"946","2010-10-04",8.34
"947","2010-10-05",8.56
"948","2010-10-06",8.41
"949","2010-10-07",8.72
"950","2010-10-08",8.55
"951","2010-10-11",8.48
"952","2010-10-12",8.5
"953","2010-10-13",8.5
"954","2010-10-14",8.47
"955","2010-10-15",8.47
"956","2010-10-18",8.53
"957","2010-10-19",8.57
"958","2010-10-20",8.57
"959","2010-10-21",8.29
"960","2010-10-22",8.6
"961","2010-10-25",8.47
"962","2010-10-26",8.5
"963","2010-10-27",8.55
"964","2010-10-28",8.63
"965","2010-10-29",8.73
"966","2010-11-01",8.6
"967","2010-11-02",8.65
"968","2010-11-03",8.65
"969","2010-11-04",8.76
"970","2010-11-05",8.82
"971","2010-11-08",8.8
"972","2010-11-09",9
"973","2010-11-10",8.76
"974","2010-11-11",8.76
"975","2010-11-12",8.76
"976","2010-11-15",8.59
"977","2010-11-16",8.73
"978","2010-11-17",8.84
"979","2010-11-18",8.78
"980","2010-11-19",8.96
"981","2010-11-22",8.8
"982","2010-11-23",8.8
"983","2010-11-24",9.06
"984","2010-11-26",9.06
"985","2010-11-29",9.06
"986","2010-11-30",9.06
"987","2010-12-01",9.22
"988","2010-12-02",9.08
"989","2010-12-03",9.34
"990","2010-12-06",9.24
"991","2010-12-07",9.11
"992","2010-12-08",9.08
