"","date","INSG"
"104","2007-06-01",23.52
"105","2007-06-04",23.66
"106","2007-06-05",25.040001
"107","2007-06-06",24.43
"108","2007-06-07",24.469999
"109","2007-06-08",24.049999
"110","2007-06-11",24.17
"111","2007-06-12",23.690001
"112","2007-06-13",24.59
"113","2007-06-14",24.780001
"114","2007-06-15",24.98
"115","2007-06-18",24.73
"116","2007-06-19",24.860001
"117","2007-06-20",24.700001
"118","2007-06-21",25.200001
"119","2007-06-22",24.709999
"120","2007-06-25",25.219999
"121","2007-06-26",24.709999
"122","2007-06-27",25.719999
"123","2007-06-28",26.01
"124","2007-06-29",26.02
"125","2007-07-02",25.790001
"126","2007-07-03",25.76
"127","2007-07-05",24.379999
"128","2007-07-06",24.75
"129","2007-07-09",24.790001
"130","2007-07-10",25.16
"131","2007-07-11",25.450001
"132","2007-07-12",27.190001
"133","2007-07-13",27.75
"134","2007-07-16",27.59
"135","2007-07-17",28.75
"136","2007-07-18",27.879999
"137","2007-07-19",28.370001
"138","2007-07-20",27.049999
"139","2007-07-23",26.99
"140","2007-07-24",26.52
"141","2007-07-25",26.65
"142","2007-07-26",25.43
"143","2007-07-27",22.92
"144","2007-07-30",23.299999
"145","2007-07-31",21.530001
"146","2007-08-01",20.83
"147","2007-08-02",22.059999
"148","2007-08-03",21.65
"149","2007-08-06",21.360001
"150","2007-08-07",22.690001
"151","2007-08-08",22.059999
"152","2007-08-09",21.08
"153","2007-08-10",22.370001
"154","2007-08-13",22.26
"155","2007-08-14",21.59
"156","2007-08-15",21.15
"157","2007-08-16",20.889999
"158","2007-08-17",21.219999
"159","2007-08-20",21.33
"160","2007-08-21",20.889999
"161","2007-08-22",22.459999
"162","2007-08-23",23.24
"163","2007-08-24",23.48
"164","2007-08-27",23.09
"165","2007-08-28",22.440001
"166","2007-08-29",23.25
"167","2007-08-30",22.780001
"168","2007-08-31",22.84
"169","2007-09-04",22.58
"170","2007-09-05",23.9
"171","2007-09-06",24.190001
"172","2007-09-07",23.51
"173","2007-09-10",23.299999
"174","2007-09-11",24.15
"175","2007-09-12",24.360001
"176","2007-09-13",23.66
"177","2007-09-14",23.23
"178","2007-09-17",22.959999
"179","2007-09-18",24.790001
"180","2007-09-19",24.24
"181","2007-09-20",23.52
"182","2007-09-21",23.309999
"183","2007-09-24",22.98
"184","2007-09-25",23.74
"185","2007-09-26",24.299999
"186","2007-09-27",23.48
"187","2007-09-28",22.65
"188","2007-10-01",23.41
"189","2007-10-02",23.5
"190","2007-10-03",24.91
"191","2007-10-04",25.08
"192","2007-10-05",25.85
"193","2007-10-08",26.690001
"194","2007-10-09",26.719999
"195","2007-10-10",26.15
"196","2007-10-11",26.129999
"197","2007-10-12",26.42
"198","2007-10-15",25.799999
"199","2007-10-16",24.879999
"200","2007-10-17",24.790001
"201","2007-10-18",24.879999
"202","2007-10-19",23.85
"203","2007-10-22",24.52
"204","2007-10-23",24.530001
"205","2007-10-24",22.43
"206","2007-10-25",22.469999
"207","2007-10-26",23.950001
"208","2007-10-29",25.17
"209","2007-10-30",25.49
"210","2007-10-31",26
"211","2007-11-01",24.639999
"212","2007-11-02",25
"213","2007-11-05",26.42
"214","2007-11-06",21.719999
"215","2007-11-07",22.049999
"216","2007-11-08",21.32
"217","2007-11-09",20.99
"218","2007-11-12",19.51
"219","2007-11-13",20.290001
"220","2007-11-14",18.76
"221","2007-11-15",16.51
"222","2007-11-16",16.85
"223","2007-11-19",16.84
"224","2007-11-20",16.440001
"225","2007-11-21",15.7
"226","2007-11-23",15.54
"227","2007-11-26",15.16
"228","2007-11-27",15.48
"229","2007-11-28",16.110001
"230","2007-11-29",15.89
"231","2007-11-30",15.54
"232","2007-12-03",15.32
"233","2007-12-04",15.51
"234","2007-12-05",15.91
"235","2007-12-06",16.690001
"236","2007-12-07",16.92
"237","2007-12-10",17.190001
"238","2007-12-11",16.870001
"239","2007-12-12",17.030001
"240","2007-12-13",17.01
"241","2007-12-14",16.93
"242","2007-12-17",16.27
"243","2007-12-18",16.379999
"244","2007-12-19",16.389999
"245","2007-12-20",16.92
"246","2007-12-21",17.110001
"247","2007-12-24",17.09
"248","2007-12-26",17.059999
"249","2007-12-27",16.299999
"250","2007-12-28",16.18
"251","2007-12-31",16.200001
"252","2008-01-02",15.28
"253","2008-01-03",15.4
"254","2008-01-04",14.43
"255","2008-01-07",13.6
"256","2008-01-08",12.78
"257","2008-01-09",14.19
"258","2008-01-10",14
"259","2008-01-11",14.5
"260","2008-01-14",15.66
"261","2008-01-15",15.18
"262","2008-01-16",15.18
"263","2008-01-17",14.79
"264","2008-01-18",15.02
"265","2008-01-22",15.59
"266","2008-01-23",15.46
"267","2008-01-24",16.110001
"268","2008-01-25",15.58
"269","2008-01-28",15.11
"270","2008-01-29",15.3
"271","2008-01-30",15.73
"272","2008-01-31",16
"273","2008-02-01",16.25
"274","2008-02-04",15.99
"275","2008-02-05",15.62
"276","2008-02-06",15.22
"277","2008-02-07",14.52
"278","2008-02-08",14.02
"279","2008-02-11",14.21
"280","2008-02-12",14.2
"281","2008-02-13",14.58
"282","2008-02-14",13.36
"283","2008-02-15",13.35
"284","2008-02-19",13.58
"285","2008-02-20",13.86
"286","2008-02-21",10.69
"287","2008-02-22",10.84
"288","2008-02-25",11.43
"289","2008-02-26",11.39
"290","2008-02-27",11.61
"291","2008-02-28",10.93
"292","2008-02-29",10.58
"293","2008-03-03",10.64
"294","2008-03-04",10.58
"295","2008-03-05",10.43
"296","2008-03-06",10.77
"297","2008-03-07",10.8
"298","2008-03-10",10.22
"299","2008-03-11",10.7
"300","2008-03-12",9.98
"301","2008-03-13",9.78
"302","2008-03-14",8.88
"303","2008-03-17",8.65
"304","2008-03-18",9.09
"305","2008-03-19",9.15
"306","2008-03-20",8.98
"307","2008-03-24",9.98
"308","2008-03-25",9.99
"309","2008-03-26",10.03
"310","2008-03-27",9.96
"311","2008-03-28",9.73
"312","2008-03-31",9.68
"313","2008-04-01",10.39
"314","2008-04-02",10.72
"315","2008-04-03",10.56
"316","2008-04-04",10.84
"317","2008-04-07",10.96
"318","2008-04-08",10.78
"319","2008-04-09",10.19
"320","2008-04-10",10.48
"321","2008-04-11",10.02
"322","2008-04-14",10.01
"323","2008-04-15",7.76
"324","2008-04-16",8.2
"325","2008-04-17",8.24
"326","2008-04-18",8.41
"327","2008-04-21",8.58
"328","2008-04-22",8.67
"329","2008-04-23",8.51
"330","2008-04-24",8.57
"331","2008-04-25",8.8
"332","2008-04-28",8.93
"333","2008-04-29",9.03
"334","2008-04-30",8.92
"335","2008-05-01",9.14
"336","2008-05-02",8.39
"337","2008-05-05",8.51
"338","2008-05-06",8.69
"339","2008-05-07",8.85
"340","2008-05-08",9.01
"341","2008-05-09",9.09
"342","2008-05-12",9.29
"343","2008-05-13",9.34
"344","2008-05-14",9.13
"345","2008-05-15",9.45
"346","2008-05-16",9.17
"347","2008-05-19",9.73
"348","2008-05-20",9.6
"349","2008-05-21",9.31
"350","2008-05-22",9.84
"351","2008-05-23",9.8
"352","2008-05-27",10.2
"353","2008-05-28",10.4
"354","2008-05-29",10.22
"355","2008-05-30",10.31
"356","2008-06-02",10.19
"357","2008-06-03",10.88
"358","2008-06-04",11.41
"359","2008-06-05",11.59
"360","2008-06-06",11.94
"361","2008-06-09",11.78
"362","2008-06-10",11.57
"363","2008-06-11",11.31
"364","2008-06-12",11.48
"365","2008-06-13",11.93
"366","2008-06-16",11.88
"367","2008-06-17",11.84
"368","2008-06-18",11.47
"369","2008-06-19",11.53
"370","2008-06-20",11.36
"371","2008-06-23",11.51
"372","2008-06-24",11.95
"373","2008-06-25",12.32
"374","2008-06-26",11.3
"375","2008-06-27",11.01
"376","2008-06-30",11.13
"377","2008-07-01",10.98
"378","2008-07-02",10.68
"379","2008-07-03",10.52
"380","2008-07-07",10.68
"381","2008-07-08",10.84
"382","2008-07-09",10.32
"383","2008-07-10",10
"384","2008-07-11",9.99
"385","2008-07-14",9.84
"386","2008-07-15",10.09
"387","2008-07-16",10.8
"388","2008-07-17",10.84
"389","2008-07-18",10.71
"390","2008-07-21",10.51
"391","2008-07-22",10.51
"392","2008-07-23",10.33
"393","2008-07-24",9.66
"394","2008-07-25",9.37
"395","2008-07-28",9.27
"396","2008-07-29",9.6
"397","2008-07-30",9.84
"398","2008-07-31",9.35
"399","2008-08-01",9.54
"400","2008-08-04",9.5
"401","2008-08-05",9.72
"402","2008-08-06",9.96
"403","2008-08-07",9.8
"404","2008-08-08",9.11
"405","2008-08-11",9.29
"406","2008-08-12",9.16
"407","2008-08-13",9.15
"408","2008-08-14",9.24
"409","2008-08-15",9.15
"410","2008-08-18",8.92
"411","2008-08-19",8.4
"412","2008-08-20",6.29
"413","2008-08-21",6.32
"414","2008-08-22",6.27
"415","2008-08-25",6.16
"416","2008-08-26",6.25
"417","2008-08-27",6.25
"418","2008-08-28",6.25
"419","2008-08-29",6.23
"420","2008-09-02",6.15
"421","2008-09-03",6.2
"422","2008-09-04",6.18
"423","2008-09-05",6.22
"424","2008-09-08",6.19
"425","2008-09-09",6.1
"426","2008-09-10",6.37
"427","2008-09-11",6.14
"428","2008-09-12",6.1
"429","2008-09-15",5.86
"430","2008-09-16",5.89
"431","2008-09-17",5.85
"432","2008-09-18",6.2
"433","2008-09-19",6.62
"434","2008-09-22",6.31
"435","2008-09-23",6.18
"436","2008-09-24",6.13
"437","2008-09-25",6.44
"438","2008-09-26",6.29
"439","2008-09-29",5.98
"440","2008-09-30",6.06
"441","2008-10-01",6.33
"442","2008-10-02",6.1
"443","2008-10-03",6.17
"444","2008-10-06",5.92
"445","2008-10-07",5.48
"446","2008-10-08",5.43
"447","2008-10-09",5.11
"448","2008-10-10",5.27
"449","2008-10-13",5.6
"450","2008-10-14",5.11
"451","2008-10-15",4.75
"452","2008-10-16",4.82
"453","2008-10-17",4.56
"454","2008-10-20",4.66
"455","2008-10-21",4.52
"456","2008-10-22",4.4
"457","2008-10-23",4.16
"458","2008-10-24",4.15
"459","2008-10-27",4.36
"460","2008-10-28",4.48
"461","2008-10-29",4.86
"462","2008-10-30",5.07
"463","2008-10-31",5.21
"464","2008-11-03",5.55
"465","2008-11-04",5.37
"466","2008-11-05",5.14
"467","2008-11-06",5
"468","2008-11-07",5.32
"469","2008-11-10",5.37
"470","2008-11-11",5.09
"471","2008-11-12",4.7
"472","2008-11-13",5.12
"473","2008-11-14",4.55
"474","2008-11-17",4.42
"475","2008-11-18",4.46
"476","2008-11-19",3.91
"477","2008-11-20",3.58
"478","2008-11-21",3.52
"479","2008-11-24",3.34
"480","2008-11-25",3.62
"481","2008-11-26",3.87
"482","2008-11-28",3.83
"483","2008-12-01",3.73
"484","2008-12-02",3.58
"485","2008-12-03",3.42
"486","2008-12-04",3.08
"487","2008-12-05",3.15
"488","2008-12-08",3.26
"489","2008-12-09",3.12
"490","2008-12-10",3.15
"491","2008-12-11",2.89
"492","2008-12-12",3.11
"493","2008-12-15",2.86
"494","2008-12-16",3.45
"495","2008-12-17",3.71
"496","2008-12-18",3.93
"497","2008-12-19",4.05
"498","2008-12-22",4
"499","2008-12-23",4.16
"500","2008-12-24",4.08
"501","2008-12-26",4.28
"502","2008-12-29",4.24
"503","2008-12-30",4.2
"504","2008-12-31",4.64
"505","2009-01-02",4.87
"506","2009-01-05",4.83
"507","2009-01-06",5.42
"508","2009-01-07",5.4
"509","2009-01-08",5.67
"510","2009-01-09",5.4
"511","2009-01-12",5.44
"512","2009-01-13",5.58
"513","2009-01-14",5.27
"514","2009-01-15",5.21
"515","2009-01-16",5.24
"516","2009-01-20",4.99
"517","2009-01-21",5.79
"518","2009-01-22",5.56
"519","2009-01-23",5.51
"520","2009-01-26",5.52
"521","2009-01-27",5.72
"522","2009-01-28",6.16
"523","2009-01-29",5.71
"524","2009-01-30",5.54
"525","2009-02-02",5.46
"526","2009-02-03",6.08
"527","2009-02-04",6.35
"528","2009-02-05",6.66
"529","2009-02-06",6.79
"530","2009-02-09",6.34
"531","2009-02-10",6.08
"532","2009-02-11",6.14
"533","2009-02-12",6.28
"534","2009-02-13",6.34
"535","2009-02-17",6.55
"536","2009-02-18",6.29
"537","2009-02-19",6.3
"538","2009-02-20",6.51
"539","2009-02-23",6.58
"540","2009-02-24",6.57
"541","2009-02-25",6.27
"542","2009-02-26",6.25
"543","2009-02-27",5.46
"544","2009-03-02",5.38
"545","2009-03-03",5.13
"546","2009-03-04",5.17
"547","2009-03-05",5.38
"548","2009-03-06",5.75
"549","2009-03-09",5.13
"550","2009-03-10",5.19
"551","2009-03-11",5.32
"552","2009-03-12",5.72
"553","2009-03-13",5.51
"554","2009-03-16",5.46
"555","2009-03-17",5.7
"556","2009-03-18",5.8
"557","2009-03-19",5.92
"558","2009-03-20",5.95
"559","2009-03-23",5.97
"560","2009-03-24",6.14
"561","2009-03-25",6.09
"562","2009-03-26",6.03
"563","2009-03-27",5.61
"564","2009-03-30",5.76
"565","2009-03-31",5.62
"566","2009-04-01",6.15
"567","2009-04-02",6.67
"568","2009-04-03",6.97
"569","2009-04-06",6.88
"570","2009-04-07",6.61
"571","2009-04-08",6.77
"572","2009-04-09",7.26
"573","2009-04-13",7.21
"574","2009-04-14",6.92
"575","2009-04-15",6.84
"576","2009-04-16",7.11
"577","2009-04-17",7.35
"578","2009-04-20",6.78
"579","2009-04-21",6.9
"580","2009-04-22",7.07
"581","2009-04-23",6.81
"582","2009-04-24",6.87
"583","2009-04-27",6.8
"584","2009-04-28",6.5
"585","2009-04-29",6.78
"586","2009-04-30",6.85
"587","2009-05-01",7.27
"588","2009-05-04",7.24
"589","2009-05-05",7.75
"590","2009-05-06",7.75
"591","2009-05-07",8.61
"592","2009-05-08",10.19
"593","2009-05-11",10
"594","2009-05-12",9.45
"595","2009-05-13",9.01
"596","2009-05-14",9.75
"597","2009-05-15",10.1
"598","2009-05-18",10.2
"599","2009-05-19",11.01
"600","2009-05-20",11.12
"601","2009-05-21",11.05
"602","2009-05-22",10.67
"603","2009-05-26",11.26
"604","2009-05-27",10.7
"605","2009-05-28",10.86
"606","2009-05-29",11.68
"607","2009-06-01",11.56
"608","2009-06-02",11.42
"609","2009-06-03",10.66
"610","2009-06-04",10.61
"611","2009-06-05",10.94
"612","2009-06-08",10.15
"613","2009-06-09",10.23
"614","2009-06-10",9.56
"615","2009-06-11",9.78
"616","2009-06-12",9.85
"617","2009-06-15",9.72
"618","2009-06-16",9.35
"619","2009-06-17",9.33
"620","2009-06-18",9.4
"621","2009-06-19",9.58
"622","2009-06-22",8.77
"623","2009-06-23",8.59
"624","2009-06-24",8.62
"625","2009-06-25",9.06
"626","2009-06-26",8.93
"627","2009-06-29",9.12
"628","2009-06-30",9.02
"629","2009-07-01",9.35
"630","2009-07-02",9.01
"631","2009-07-06",8.96
"632","2009-07-07",8.57
"633","2009-07-08",8.52
"634","2009-07-09",8.82
"635","2009-07-10",8.67
"636","2009-07-13",8.91
"637","2009-07-14",8.88
"638","2009-07-15",9.29
"639","2009-07-16",9.34
"640","2009-07-17",9
"641","2009-07-20",9.2
"642","2009-07-21",9.62
"643","2009-07-22",9.66
"644","2009-07-23",9.64
"645","2009-07-24",9.38
"646","2009-07-27",9.3
"647","2009-07-28",8.9
"648","2009-07-29",8.57
"649","2009-07-30",9.23
"650","2009-07-31",9.48
"651","2009-08-03",10.31
"652","2009-08-04",10.13
"653","2009-08-05",10.78
"654","2009-08-06",10.26
"655","2009-08-07",10.36
"656","2009-08-10",10.44
"657","2009-08-11",10.51
"658","2009-08-12",10.36
"659","2009-08-13",10.18
"660","2009-08-14",10.15
"661","2009-08-17",9.98
"662","2009-08-18",10.11
"663","2009-08-19",10.17
"664","2009-08-20",9.94
"665","2009-08-21",10.14
"666","2009-08-24",10.27
"667","2009-08-25",10.11
"668","2009-08-26",10.03
"669","2009-08-27",9.79
"670","2009-08-28",9.84
"671","2009-08-31",9.65
"672","2009-09-01",9.32
"673","2009-09-02",9.27
"674","2009-09-03",9.48
"675","2009-09-04",11.11
"676","2009-09-08",11.09
"677","2009-09-09",11.92
"678","2009-09-10",12.86
"679","2009-09-11",12.77
"680","2009-09-14",12.61
"681","2009-09-15",12.87
"682","2009-09-16",13.19
"683","2009-09-17",13.04
"684","2009-09-18",11.94
"685","2009-09-21",11.98
"686","2009-09-22",11.26
"687","2009-09-23",11.4
"688","2009-09-24",11.11
"689","2009-09-25",10.92
"690","2009-09-28",11.47
"691","2009-09-29",11.24
"692","2009-09-30",11.36
"693","2009-10-01",10.68
"694","2009-10-02",10.68
"695","2009-10-05",11.19
"696","2009-10-06",11.34
"697","2009-10-07",11.62
"698","2009-10-08",11.53
"699","2009-10-09",11.37
"700","2009-10-12",12.31
"701","2009-10-13",12.18
"702","2009-10-14",12.24
"703","2009-10-15",12.11
"704","2009-10-16",11.82
"705","2009-10-19",12.02
"706","2009-10-20",11.83
"707","2009-10-21",11.87
"708","2009-10-22",11.54
"709","2009-10-23",11.09
"710","2009-10-26",12.36
"711","2009-10-27",12.12
"712","2009-10-28",11.97
"713","2009-10-29",12.19
"714","2009-10-30",8.92
"715","2009-11-02",8.83
"716","2009-11-03",9.14
"717","2009-11-04",9.11
"718","2009-11-05",9.3
"719","2009-11-06",9.29
"720","2009-11-09",9.37
"721","2009-11-10",9.24
"722","2009-11-11",9.12
"723","2009-11-12",9.03
"724","2009-11-13",8.87
"725","2009-11-16",9.18
"726","2009-11-17",9.03
"727","2009-11-18",8.99
"728","2009-11-19",8.83
"729","2009-11-20",8.86
"730","2009-11-23",8.88
"731","2009-11-24",8.76
"732","2009-11-25",8.76
"733","2009-11-27",8.64
"734","2009-11-30",8.38
"735","2009-12-01",8.59
"736","2009-12-02",8.53
"737","2009-12-03",8.54
"738","2009-12-04",8.66
"739","2009-12-07",8.71
"740","2009-12-08",8.19
"741","2009-12-09",8.1
"742","2009-12-10",8.01
"743","2009-12-11",8.02
"744","2009-12-14",8.14
"745","2009-12-15",7.95
"746","2009-12-16",7.89
"747","2009-12-17",7.77
"748","2009-12-18",7.8
"749","2009-12-21",7.89
"750","2009-12-22",8.12
"751","2009-12-23",8.01
"752","2009-12-24",8.2
"753","2009-12-28",8.05
"754","2009-12-29",8.02
"755","2009-12-30",7.99
"756","2009-12-31",7.97
"757","2010-01-04",8.37
"758","2010-01-05",8.22
"759","2010-01-06",8.13
"760","2010-01-07",8.55
"761","2010-01-08",8.42
"762","2010-01-11",8.26
"763","2010-01-12",8.04
"764","2010-01-13",8.11
"765","2010-01-14",8.1
"766","2010-01-15",7.84
"767","2010-01-19",7.77
"768","2010-01-20",7.81
"769","2010-01-21",7.98
"770","2010-01-22",7.87
"771","2010-01-25",8
"772","2010-01-26",8.32
"773","2010-01-27",8.43
"774","2010-01-28",7.92
"775","2010-01-29",7.48
"776","2010-02-01",7.59
"777","2010-02-02",7.55
"778","2010-02-03",7.42
"779","2010-02-04",7.17
"780","2010-02-05",7.35
"781","2010-02-08",7.28
"782","2010-02-09",7.1
"783","2010-02-10",7.13
"784","2010-02-11",7.29
"785","2010-02-12",7.38
"786","2010-02-16",7.47
"787","2010-02-17",7.51
"788","2010-02-18",7.55
"789","2010-02-19",7.58
"790","2010-02-22",7.55
"791","2010-02-23",7.43
"792","2010-02-24",7.12
"793","2010-02-25",7.35
"794","2010-02-26",6.68
"795","2010-03-01",6.55
"796","2010-03-02",6.66
"797","2010-03-03",6.76
"798","2010-03-04",6.81
"799","2010-03-05",6.96
"800","2010-03-08",6.97
"801","2010-03-09",6.93
"802","2010-03-10",7.06
"803","2010-03-11",6.95
"804","2010-03-12",6.81
"805","2010-03-15",6.86
"806","2010-03-16",6.95
"807","2010-03-17",6.87
"808","2010-03-18",6.89
"809","2010-03-19",6.81
"810","2010-03-22",6.89
"811","2010-03-23",6.99
"812","2010-03-24",6.76
"813","2010-03-25",6.74
"814","2010-03-26",6.74
"815","2010-03-29",6.56
"816","2010-03-30",6.71
"817","2010-03-31",6.73
"818","2010-04-01",6.7
"819","2010-04-05",6.68
"820","2010-04-06",6.98
"821","2010-04-07",6.85
"822","2010-04-08",6.74
"823","2010-04-09",6.76
"824","2010-04-12",6.8
"825","2010-04-13",6.79
"826","2010-04-14",6.96
"827","2010-04-15",6.88
"828","2010-04-16",6.77
"829","2010-04-19",6.82
"830","2010-04-20",6.91
"831","2010-04-21",7.06
"832","2010-04-22",7.08
"833","2010-04-23",7.1
"834","2010-04-26",7.21
"835","2010-04-27",7.07
"836","2010-04-28",7.07
"837","2010-04-29",7.13
"838","2010-04-30",6.85
"839","2010-05-03",6.86
"840","2010-05-04",6.15
"841","2010-05-05",6.07
"842","2010-05-06",6.05
"843","2010-05-07",6.09
"844","2010-05-10",6
"845","2010-05-11",6.04
"846","2010-05-12",6.27
"847","2010-05-13",6.19
"848","2010-05-14",6.09
"849","2010-05-17",6.15
"850","2010-05-18",6.1
"851","2010-05-19",6.02
"852","2010-05-20",5.85
"853","2010-05-21",5.99
"854","2010-05-24",5.85
"855","2010-05-25",5.94
"856","2010-05-26",6.03
"857","2010-05-27",6.22
"858","2010-05-28",6.15
"859","2010-06-01",6
"860","2010-06-02",6.22
"861","2010-06-03",6.35
"862","2010-06-04",6
"863","2010-06-07",5.83
"864","2010-06-08",5.74
"865","2010-06-09",5.62
"866","2010-06-10",5.7
"867","2010-06-11",5.94
"868","2010-06-14",5.81
"869","2010-06-15",6.08
"870","2010-06-16",6.01
"871","2010-06-17",5.98
"872","2010-06-18",6
"873","2010-06-21",5.94
"874","2010-06-22",5.79
"875","2010-06-23",5.86
"876","2010-06-24",5.7
"877","2010-06-25",5.9
"878","2010-06-28",5.86
"879","2010-06-29",5.73
"880","2010-06-30",5.74
"881","2010-07-01",5.86
"882","2010-07-02",5.69
"883","2010-07-06",5.48
"884","2010-07-07",5.67
"885","2010-07-08",5.76
"886","2010-07-09",5.73
"887","2010-07-12",5.82
"888","2010-07-13",6.02
"889","2010-07-14",6.12
"890","2010-07-15",6.13
"891","2010-07-16",6
"892","2010-07-19",6.06
"893","2010-07-20",6.05
"894","2010-07-21",6.05
"895","2010-07-22",6.33
"896","2010-07-23",6.36
"897","2010-07-26",6.48
"898","2010-07-27",6.43
"899","2010-07-28",6.36
"900","2010-07-29",6.4
"901","2010-07-30",6.7
"902","2010-08-02",6.65
"903","2010-08-03",6.44
"904","2010-08-04",6.82
"905","2010-08-05",6.45
"906","2010-08-06",6.3
"907","2010-08-09",6.08
"908","2010-08-10",6.11
"909","2010-08-11",5.9
"910","2010-08-12",5.8
"911","2010-08-13",5.75
"912","2010-08-16",5.7
"913","2010-08-17",5.81
"914","2010-08-18",5.71
"915","2010-08-19",5.68
"916","2010-08-20",5.76
"917","2010-08-23",5.6
"918","2010-08-24",5.53
"919","2010-08-25",5.65
"920","2010-08-26",5.69
"921","2010-08-27",5.81
"922","2010-08-30",5.83
"923","2010-08-31",5.81
"924","2010-09-01",6.1
"925","2010-09-02",6.16
"926","2010-09-03",6.47
"927","2010-09-07",6.39
"928","2010-09-08",6.64
"929","2010-09-09",6.53
"930","2010-09-10",6.55
"931","2010-09-13",6.67
"932","2010-09-14",6.53
"933","2010-09-15",7.05
"934","2010-09-16",7.03
"935","2010-09-17",7.03
"936","2010-09-20",7.31
"937","2010-09-21",7
"938","2010-09-22",6.76
"939","2010-09-23",7.27
"940","2010-09-24",7.63
"941","2010-09-27",7.67
"942","2010-09-28",7.66
"943","2010-09-29",7.74
"944","2010-09-30",7.88
"945","2010-10-01",8.56
"946","2010-10-04",8.39
"947","2010-10-05",8.75
"948","2010-10-06",8.85
"949","2010-10-07",8.78
"950","2010-10-08",9.3
"951","2010-10-11",9.56
"952","2010-10-12",9.76
"953","2010-10-13",9.83
"954","2010-10-14",10.45
"955","2010-10-15",10.61
"956","2010-10-18",10.51
"957","2010-10-19",10.42
"958","2010-10-20",10.6
"959","2010-10-21",10.64
"960","2010-10-22",10.76
"961","2010-10-25",11.5
"962","2010-10-26",11.02
"963","2010-10-27",11.23
"964","2010-10-28",10.82
"965","2010-10-29",10.5
"966","2010-11-01",11.14
"967","2010-11-02",11.25
"968","2010-11-03",10.89
"969","2010-11-04",10.81
"970","2010-11-05",10.12
"971","2010-11-08",10.32
"972","2010-11-09",10.2
"973","2010-11-10",10.32
"974","2010-11-11",10.22
"975","2010-11-12",9.86
"976","2010-11-15",9.54
"977","2010-11-16",9.13
"978","2010-11-17",9.42
"979","2010-11-18",9.98
"980","2010-11-19",9.8
"981","2010-11-22",10.43
"982","2010-11-23",10
"983","2010-11-24",10.24
"984","2010-11-26",9.75
"985","2010-11-29",10.17
"986","2010-11-30",9.81
"987","2010-12-01",8.73
"988","2010-12-02",8.86
"989","2010-12-03",9.41
"990","2010-12-06",9.56
"991","2010-12-07",9.28
"992","2010-12-08",9.5
"993","2010-12-09",9.45
"994","2010-12-10",9.46
