"","date","ENBL"
"203","2015-01-30",17.780001
"204","2015-02-02",17.6
"205","2015-02-03",17.780001
"206","2015-02-04",18.07
"207","2015-02-05",18.01
"208","2015-02-06",18.549999
"209","2015-02-09",18.49
"210","2015-02-10",18.6
"211","2015-02-11",18.5
"212","2015-02-12",18.35
"213","2015-02-13",18.5
"214","2015-02-17",18.040001
"215","2015-02-18",17.99
"216","2015-02-19",18.01
"217","2015-02-20",18.42
"218","2015-02-23",17.370001
"219","2015-02-24",17.6
"220","2015-02-25",18
"221","2015-02-26",17.85
"222","2015-02-27",18
"223","2015-03-02",17.940001
"224","2015-03-03",18.01
"225","2015-03-04",18.030001
"226","2015-03-05",18.02
"227","2015-03-06",17.969999
"228","2015-03-09",17.5
"229","2015-03-10",17.360001
"230","2015-03-11",16.75
"231","2015-03-12",17.309999
"232","2015-03-13",17.23
"233","2015-03-16",16.719999
"234","2015-03-17",16.809999
"235","2015-03-18",17.09
"236","2015-03-19",17.040001
"237","2015-03-20",17.98
"238","2015-03-23",17.620001
"239","2015-03-24",17.34
"240","2015-03-25",16.690001
"241","2015-03-26",16.190001
"242","2015-03-27",16.209999
"243","2015-03-30",16.440001
"244","2015-03-31",16.4
"245","2015-04-01",15.99
"246","2015-04-02",16.84
"247","2015-04-06",17.059999
"248","2015-04-07",17.379999
"249","2015-04-08",17.370001
"250","2015-04-09",17.219999
"251","2015-04-10",17.24
"252","2015-04-13",17.17
"253","2015-04-14",17.09
"254","2015-04-15",17.200001
"255","2015-04-16",17.18
"256","2015-04-17",17.030001
"257","2015-04-20",17.08
"258","2015-04-21",16.98
"259","2015-04-22",16.959999
"260","2015-04-23",16.66
"261","2015-04-24",16.379999
"262","2015-04-27",16.209999
"263","2015-04-28",16.35
"264","2015-04-29",17.01
"265","2015-04-30",16.75
"266","2015-05-01",16.440001
"267","2015-05-04",16.48
"268","2015-05-05",16.309999
"269","2015-05-06",16.4
"270","2015-05-07",16.51
"271","2015-05-08",16.67
"272","2015-05-11",16.48
"273","2015-05-12",16.24
"274","2015-05-13",16.48
"275","2015-05-14",16.76
"276","2015-05-15",16.85
"277","2015-05-18",16.68
"278","2015-05-19",16.98
"279","2015-05-20",16.57
"280","2015-05-21",16.700001
"281","2015-05-22",16.780001
"282","2015-05-26",16.940001
"283","2015-05-27",17.08
"284","2015-05-28",17.360001
"285","2015-05-29",17.799999
"286","2015-06-01",16.75
"287","2015-06-02",16.73
"288","2015-06-03",16.799999
"289","2015-06-04",16.639999
"290","2015-06-05",16.780001
"291","2015-06-08",16.549999
"292","2015-06-09",16.82
"293","2015-06-10",16.629999
"294","2015-06-11",16.610001
"295","2015-06-12",16.59
"296","2015-06-15",16.91
"297","2015-06-16",16.84
"298","2015-06-17",16.610001
"299","2015-06-18",16.709999
"300","2015-06-19",16.67
"301","2015-06-22",16.9
"302","2015-06-23",17.040001
"303","2015-06-24",16.93
"304","2015-06-25",16.83
"305","2015-06-26",16.799999
"306","2015-06-29",16.290001
"307","2015-06-30",15.98
"308","2015-07-01",15.88
"309","2015-07-02",15.86
"310","2015-07-06",15.26
"311","2015-07-07",15.46
"312","2015-07-08",14.7
"313","2015-07-09",14.78
"314","2015-07-10",14.7
"315","2015-07-13",15.17
"316","2015-07-14",14.35
"317","2015-07-15",14.18
"318","2015-07-16",14.54
"319","2015-07-17",14.25
"320","2015-07-20",13.65
"321","2015-07-21",13.85
"322","2015-07-22",13.98
"323","2015-07-23",14.31
"324","2015-07-24",14.69
"325","2015-07-27",15.45
"326","2015-07-28",15.43
"327","2015-07-29",16.1
"328","2015-07-30",16.280001
"329","2015-07-31",16.360001
"330","2015-08-03",16.459999
"331","2015-08-04",15.49
"332","2015-08-05",14.64
"333","2015-08-06",14.92
"334","2015-08-07",15.83
"335","2015-08-10",16.280001
"336","2015-08-11",15.53
"337","2015-08-12",16.129999
"338","2015-08-13",16.299999
"339","2015-08-14",16.26
"340","2015-08-17",15.89
"341","2015-08-18",15.78
"342","2015-08-19",15.95
"343","2015-08-20",16.049999
"344","2015-08-21",15.9
"345","2015-08-24",14.52
"346","2015-08-25",14.75
"347","2015-08-26",14.64
"348","2015-08-27",14.94
"349","2015-08-28",15.05
"350","2015-08-31",15.52
"351","2015-09-01",15.16
"352","2015-09-02",14.67
"353","2015-09-03",14.96
"354","2015-09-04",14.82
"355","2015-09-08",14.6
"356","2015-09-09",14.36
"357","2015-09-10",14.47
"358","2015-09-11",14.42
"359","2015-09-14",14.23
"360","2015-09-15",14.3
"361","2015-09-16",13.9
"362","2015-09-17",14.02
"363","2015-09-18",13.99
"364","2015-09-21",13.95
"365","2015-09-22",14.16
"366","2015-09-23",13.64
"367","2015-09-24",12.88
"368","2015-09-25",12.66
"369","2015-09-28",11.89
"370","2015-09-29",11.74
"371","2015-09-30",12.64
"372","2015-10-01",12.7
"373","2015-10-02",13.31
"374","2015-10-05",13.53
"375","2015-10-06",13.62
"376","2015-10-07",13.97
"377","2015-10-08",13.77
"378","2015-10-09",13.67
"379","2015-10-12",13.17
"380","2015-10-13",13.04
"381","2015-10-14",12.74
"382","2015-10-15",13.16
"383","2015-10-16",13.21
"384","2015-10-19",12.92
"385","2015-10-20",12.75
"386","2015-10-21",12.77
"387","2015-10-22",12.71
"388","2015-10-23",12.36
"389","2015-10-26",12.42
"390","2015-10-27",12.14
"391","2015-10-28",12.14
"392","2015-10-29",12.48
"393","2015-10-30",12.03
"394","2015-11-02",11.67
"395","2015-11-03",11.8
"396","2015-11-04",11.59
"397","2015-11-05",11.12
"398","2015-11-06",11.43
"399","2015-11-09",11.12
"400","2015-11-10",11
"401","2015-11-11",10.8
"402","2015-11-12",10.51
"403","2015-11-13",10.53
"404","2015-11-16",10.65
"405","2015-11-17",10.55
"406","2015-11-18",10.63
"407","2015-11-19",10.68
"408","2015-11-20",9.73
"409","2015-11-23",9.13
"410","2015-11-24",9.52
"411","2015-11-25",9.61
"412","2015-11-27",9.52
"413","2015-11-30",9.4
"414","2015-12-01",9.37
"415","2015-12-02",9.21
"416","2015-12-03",9.14
"417","2015-12-04",8.88
"418","2015-12-07",8.95
"419","2015-12-08",8.35
"420","2015-12-09",8.8
"421","2015-12-10",8.59
"422","2015-12-11",7.63
"423","2015-12-14",7.19
"424","2015-12-15",7.15
"425","2015-12-16",6.97
"426","2015-12-17",6.67
"427","2015-12-18",6.6
"428","2015-12-21",7.1
"429","2015-12-22",8.9
"430","2015-12-23",9.41
"431","2015-12-24",9.72
"432","2015-12-28",9
"433","2015-12-29",8.95
"434","2015-12-30",8.85
"435","2015-12-31",9.2
"436","2016-01-04",8.94
"437","2016-01-05",8.88
"438","2016-01-06",8.2
"439","2016-01-07",7.36
"440","2016-01-08",7.75
"441","2016-01-11",7.47
"442","2016-01-12",7.29
"443","2016-01-13",7.11
"444","2016-01-14",7.5
"445","2016-01-15",7.03
"446","2016-01-19",7.78
"447","2016-01-20",7
"448","2016-01-21",6.6
"449","2016-01-22",7.32
"450","2016-01-25",6.9
"451","2016-01-26",7.09
"452","2016-01-27",7.61
"453","2016-01-28",7.73
"454","2016-01-29",7.58
"455","2016-02-01",7.3
"456","2016-02-02",6.92
"457","2016-02-03",7.19
"458","2016-02-04",7.17
"459","2016-02-05",7
"460","2016-02-08",6.53
"461","2016-02-09",6.16
"462","2016-02-10",6.1
"463","2016-02-11",5.8
"464","2016-02-12",5.98
"465","2016-02-16",6.06
"466","2016-02-17",5.93
"467","2016-02-18",5.9
"468","2016-02-19",5.58
"469","2016-02-22",5.66
"470","2016-02-23",5.59
"471","2016-02-24",5.77
"472","2016-02-25",5.62
"473","2016-02-26",5.52
"474","2016-02-29",5.8
"475","2016-03-01",6.16
"476","2016-03-02",6.18
"477","2016-03-03",6.64
"478","2016-03-04",6.88
"479","2016-03-07",7.15
"480","2016-03-08",6.79
"481","2016-03-09",6.8
"482","2016-03-10",6.51
"483","2016-03-11",7.03
"484","2016-03-14",6.77
"485","2016-03-15",6.51
"486","2016-03-16",6.88
"487","2016-03-17",7.76
"488","2016-03-18",8.25
"489","2016-03-21",8.38
"490","2016-03-22",8.76
"491","2016-03-23",8.25
"492","2016-03-24",8.15
"493","2016-03-28",8.03
"494","2016-03-29",8.13
"495","2016-03-30",8.27
"496","2016-03-31",8.56
"497","2016-04-01",8.12
"498","2016-04-04",7.73
"499","2016-04-05",7.72
"500","2016-04-06",8.45
"501","2016-04-07",8.3
"502","2016-04-08",8.65
"503","2016-04-11",9
"504","2016-04-12",9.67
"505","2016-04-13",9.58
"506","2016-04-14",9.53
"507","2016-04-15",9.41
"508","2016-04-18",9.81
"509","2016-04-19",10.11
"510","2016-04-20",10.36
"511","2016-04-21",10.62
"512","2016-04-22",10.94
"513","2016-04-25",10.69
"514","2016-04-26",10.7
"515","2016-04-27",11.4
"516","2016-04-28",11.67
"517","2016-04-29",11.87
"518","2016-05-02",11.76
"519","2016-05-03",11.39
"520","2016-05-04",11.42
"521","2016-05-05",12.27
"522","2016-05-06",12.23
"523","2016-05-09",12.07
"524","2016-05-10",12.03
"525","2016-05-11",12.85
"526","2016-05-12",12.85
"527","2016-05-13",12.52
"528","2016-05-16",12.86
"529","2016-05-17",13.05
"530","2016-05-18",12.79
"531","2016-05-19",13.34
"532","2016-05-20",13.95
"533","2016-05-23",14.61
"534","2016-05-24",14.6
"535","2016-05-25",15.23
"536","2016-05-26",15.25
"537","2016-05-27",14.74
"538","2016-05-31",14.54
"539","2016-06-01",14.91
"540","2016-06-02",15.13
"541","2016-06-03",15.69
"542","2016-06-06",16.16
"543","2016-06-07",15.81
"544","2016-06-08",15.07
"545","2016-06-09",14.48
"546","2016-06-10",14.19
"547","2016-06-13",14.25
"548","2016-06-14",13.9
"549","2016-06-15",13.96
"550","2016-06-16",14.08
"551","2016-06-17",14.34
"552","2016-06-20",14.06
"553","2016-06-21",13.98
"554","2016-06-22",13.63
"555","2016-06-23",14
"556","2016-06-24",13.52
"557","2016-06-27",12.39
"558","2016-06-28",13.36
"559","2016-06-29",13.6
"560","2016-06-30",13.51
"561","2016-07-01",13.98
"562","2016-07-05",13.87
"563","2016-07-06",13.6
"564","2016-07-07",13.4
"565","2016-07-08",13.83
"566","2016-07-11",14.31
"567","2016-07-12",14.91
"568","2016-07-13",14.81
"569","2016-07-14",14.73
"570","2016-07-15",14.65
"571","2016-07-18",14.6
"572","2016-07-19",14.62
"573","2016-07-20",14.31
"574","2016-07-21",14.3
"575","2016-07-22",13.8
"576","2016-07-25",13.28
"577","2016-07-26",12.78
"578","2016-07-27",12.44
"579","2016-07-28",12.5
"580","2016-07-29",12.73
"581","2016-08-01",12.39
"582","2016-08-02",12.66
"583","2016-08-03",13.03
"584","2016-08-04",12.81
"585","2016-08-05",13.05
"586","2016-08-08",13.23
"587","2016-08-09",13
"588","2016-08-10",12.87
"589","2016-08-11",13.25
"590","2016-08-12",13.02
"591","2016-08-15",12.93
"592","2016-08-16",12.72
"593","2016-08-17",12.88
"594","2016-08-18",13.45
"595","2016-08-19",14.31
"596","2016-08-22",13.94
"597","2016-08-23",13.93
"598","2016-08-24",13.8
"599","2016-08-25",13.78
"600","2016-08-26",13.85
"601","2016-08-29",14.23
"602","2016-08-30",14.36
"603","2016-08-31",14.11
"604","2016-09-01",14.24
"605","2016-09-02",14.25
"606","2016-09-06",15.15
"607","2016-09-07",16.030001
"608","2016-09-08",15.98
"609","2016-09-09",15.54
"610","2016-09-12",15.21
"611","2016-09-13",14.4
"612","2016-09-14",14.48
"613","2016-09-15",14.44
"614","2016-09-16",14.42
"615","2016-09-19",14.8
"616","2016-09-20",14.81
"617","2016-09-21",15.15
"618","2016-09-22",15.65
"619","2016-09-23",15.63
"620","2016-09-26",15.28
"621","2016-09-27",15.24
"622","2016-09-28",15.24
"623","2016-09-29",15.32
"624","2016-09-30",15.25
"625","2016-10-03",15.3
"626","2016-10-04",15.17
"627","2016-10-05",15.69
"628","2016-10-06",15.69
"629","2016-10-07",15.67
"630","2016-10-10",16.08
"631","2016-10-11",15.9
"632","2016-10-12",15.72
"633","2016-10-13",15.8
"634","2016-10-14",15.38
"635","2016-10-17",15.63
"636","2016-10-18",15.51
"637","2016-10-19",15.55
"638","2016-10-20",15.55
"639","2016-10-21",15.19
"640","2016-10-24",15.14
"641","2016-10-25",15.03
"642","2016-10-26",14.98
"643","2016-10-27",14.91
"644","2016-10-28",14.89
"645","2016-10-31",14.72
"646","2016-11-01",14.51
"647","2016-11-02",14.33
"648","2016-11-03",14.67
"649","2016-11-04",14.46
"650","2016-11-07",15.35
"651","2016-11-08",15.73
"652","2016-11-09",16.200001
"653","2016-11-10",16.27
"654","2016-11-11",16.110001
"655","2016-11-14",16.139999
"656","2016-11-15",16.540001
"657","2016-11-16",15.74
"658","2016-11-17",15.84
"659","2016-11-18",16.280001
"660","2016-11-21",16.35
"661","2016-11-22",16.09
"662","2016-11-23",14.75
"663","2016-11-25",14.73
"664","2016-11-28",14.48
"665","2016-11-29",14.37
"666","2016-11-30",15.62
"667","2016-12-01",15.8
"668","2016-12-02",15.9
"669","2016-12-05",15.75
"670","2016-12-06",15.66
"671","2016-12-07",15.42
"672","2016-12-08",15.72
"673","2016-12-09",15.71
"674","2016-12-12",15.82
"675","2016-12-13",15.78
"676","2016-12-14",15.62
"677","2016-12-15",15.72
"678","2016-12-16",15.87
"679","2016-12-19",15.83
"680","2016-12-20",15.87
"681","2016-12-21",15.87
"682","2016-12-22",15.49
"683","2016-12-23",15.49
"684","2016-12-27",15.66
"685","2016-12-28",15.77
"686","2016-12-29",15.67
"687","2016-12-30",15.73
"688","2017-01-03",15.92
"689","2017-01-04",16.08
"690","2017-01-05",16.1
"691","2017-01-06",16.18
"692","2017-01-09",15.97
"693","2017-01-10",15.57
"694","2017-01-11",15.9
"695","2017-01-12",15.91
"696","2017-01-13",15.91
"697","2017-01-17",15.89
"698","2017-01-18",16.049999
"699","2017-01-19",16.030001
"700","2017-01-20",15.99
"701","2017-01-23",15.91
"702","2017-01-24",15.98
"703","2017-01-25",16.209999
"704","2017-01-26",16.49
"705","2017-01-27",16.450001
"706","2017-01-30",16.280001
"707","2017-01-31",16.200001
"708","2017-02-01",16.209999
"709","2017-02-02",16.549999
"710","2017-02-03",17.030001
"711","2017-02-06",16.610001
"712","2017-02-07",16.5
"713","2017-02-08",16.6
"714","2017-02-09",16.799999
"715","2017-02-10",16.700001
"716","2017-02-13",17.200001
"717","2017-02-14",17.219999
"718","2017-02-15",17.25
"719","2017-02-16",16.620001
"720","2017-02-17",16.73
"721","2017-02-21",16.459999
"722","2017-02-22",15.97
"723","2017-02-23",16.059999
"724","2017-02-24",15.9
"725","2017-02-27",16.01
"726","2017-02-28",16.32
"727","2017-03-01",16.26
"728","2017-03-02",16.23
"729","2017-03-03",16.200001
"730","2017-03-06",16.209999
"731","2017-03-07",16.25
"732","2017-03-08",16.1
"733","2017-03-09",16.01
"734","2017-03-10",16.07
"735","2017-03-13",16.219999
"736","2017-03-14",16.219999
"737","2017-03-15",16.43
"738","2017-03-16",16.42
"739","2017-03-17",16.09
"740","2017-03-20",16.059999
"741","2017-03-21",15.99
"742","2017-03-22",15.98
"743","2017-03-23",16.01
"744","2017-03-24",16.440001
"745","2017-03-27",16.26
"746","2017-03-28",16.290001
"747","2017-03-29",16.309999
"748","2017-03-30",16.299999
"749","2017-03-31",16.690001
"750","2017-04-03",16.93
"751","2017-04-04",16.91
"752","2017-04-05",16.93
"753","2017-04-06",17.049999
"754","2017-04-07",16.889999
"755","2017-04-10",16.65
"756","2017-04-11",16.299999
"757","2017-04-12",16.41
"758","2017-04-13",16.27
"759","2017-04-17",16.52
"760","2017-04-18",16.43
"761","2017-04-19",16.35
"762","2017-04-20",16.43
"763","2017-04-21",16.450001
"764","2017-04-24",16.51
"765","2017-04-25",16.5
"766","2017-04-26",16.360001
"767","2017-04-27",16.17
"768","2017-04-28",16.309999
"769","2017-05-01",16.5
"770","2017-05-02",16.200001
"771","2017-05-03",16.389999
"772","2017-05-04",15.98
"773","2017-05-05",16.360001
"774","2017-05-08",16.459999
"775","2017-05-09",16.52
"776","2017-05-10",16.889999
"777","2017-05-11",16.709999
"778","2017-05-12",16.74
"779","2017-05-15",16.74
"780","2017-05-16",16.4
"781","2017-05-17",16.200001
"782","2017-05-18",16.049999
"783","2017-05-19",16.23
"784","2017-05-22",16.26
"785","2017-05-23",16.4
"786","2017-05-24",16.120001
"787","2017-05-25",15.87
"788","2017-05-26",15.96
"789","2017-05-30",15.68
"790","2017-05-31",15.43
"791","2017-06-01",15.44
"792","2017-06-02",15.16
"793","2017-06-05",15.24
"794","2017-06-06",15.28
"795","2017-06-07",15.02
"796","2017-06-08",14.94
"797","2017-06-09",14.9
"798","2017-06-12",14.95
"799","2017-06-13",15.04
"800","2017-06-14",14.75
"801","2017-06-15",14.4
"802","2017-06-16",14.87
"803","2017-06-19",14.37
"804","2017-06-20",14.01
"805","2017-06-21",13.88
"806","2017-06-22",14.66
"807","2017-06-23",14.76
"808","2017-06-26",15.25
"809","2017-06-27",15.54
"810","2017-06-28",15.71
"811","2017-06-29",15.94
"812","2017-06-30",15.94
"813","2017-07-03",16.01
"814","2017-07-05",15.46
"815","2017-07-06",15.44
"816","2017-07-07",15.58
"817","2017-07-10",15.21
"818","2017-07-11",15.51
"819","2017-07-12",15.83
"820","2017-07-13",15.74
"821","2017-07-14",15.89
"822","2017-07-17",15.95
"823","2017-07-18",15.98
"824","2017-07-19",15.27
"825","2017-07-20",15.3
"826","2017-07-21",15.1
"827","2017-07-24",15.12
"828","2017-07-25",14.73
"829","2017-07-26",14.79
"830","2017-07-27",14.59
"831","2017-07-28",14.63
"832","2017-07-31",14.41
"833","2017-08-01",14.85
"834","2017-08-02",15.29
"835","2017-08-03",15.43
"836","2017-08-04",15.31
"837","2017-08-07",15
"838","2017-08-08",15.02
"839","2017-08-09",15.06
"840","2017-08-10",14.82
"841","2017-08-11",14.76
"842","2017-08-14",14.66
"843","2017-08-15",14.54
"844","2017-08-16",14.67
"845","2017-08-17",14.35
"846","2017-08-18",14
"847","2017-08-21",13.91
"848","2017-08-22",14
"849","2017-08-23",13.97
"850","2017-08-24",14
"851","2017-08-25",14.04
"852","2017-08-28",14.26
"853","2017-08-29",14.4
"854","2017-08-30",14.58
"855","2017-08-31",14.89
"856","2017-09-01",15.01
"857","2017-09-05",14.85
"858","2017-09-06",14.8
"859","2017-09-07",14.6
"860","2017-09-08",14.59
"861","2017-09-11",14.62
"862","2017-09-12",14.56
"863","2017-09-13",14.68
"864","2017-09-14",14.79
"865","2017-09-15",14.73
"866","2017-09-18",14.92
"867","2017-09-19",14.86
"868","2017-09-20",14.91
"869","2017-09-21",14.77
"870","2017-09-22",14.93
"871","2017-09-25",15.14
"872","2017-09-26",15.18
"873","2017-09-27",15.48
"874","2017-09-28",15.64
"875","2017-09-29",15.98
"876","2017-10-02",15.84
"877","2017-10-03",15.98
"878","2017-10-04",16.02
"879","2017-10-05",15.96
"880","2017-10-06",15.84
"881","2017-10-09",15.77
"882","2017-10-10",15.73
"883","2017-10-11",15.77
"884","2017-10-12",15.74
"885","2017-10-13",15.73
"886","2017-10-16",15.61
"887","2017-10-17",15.68
"888","2017-10-18",15.54
"889","2017-10-19",15.6
"890","2017-10-20",15.52
"891","2017-10-23",15.21
"892","2017-10-24",15.12
"893","2017-10-25",14.79
"894","2017-10-26",14.92
"895","2017-10-27",15.17
"896","2017-10-30",15.02
"897","2017-10-31",15.09
"898","2017-11-01",15.43
"899","2017-11-02",15.32
"900","2017-11-03",15.45
"901","2017-11-06",15.68
"902","2017-11-07",15.7
"903","2017-11-08",15.62
"904","2017-11-09",15.55
"905","2017-11-10",15.5
"906","2017-11-13",15.02
"907","2017-11-14",14.87
"908","2017-11-15",15.03
"909","2017-11-16",14.94
"910","2017-11-17",15.2
"911","2017-11-20",15.06
"912","2017-11-21",14.88
"913","2017-11-22",15.15
"914","2017-11-24",15
"915","2017-11-27",14.95
"916","2017-11-28",15
"917","2017-11-29",14.74
"918","2017-11-30",14.98
"919","2017-12-01",14.62
"920","2017-12-04",14.6
"921","2017-12-05",14.77
"922","2017-12-06",14.79
"923","2017-12-07",14.82
"924","2017-12-08",14.64
"925","2017-12-11",14.85
"926","2017-12-12",14.75
"927","2017-12-13",14.7
"928","2017-12-14",14.72
"929","2017-12-15",14.56
"930","2017-12-18",14.47
"931","2017-12-19",14.39
"932","2017-12-20",14.2
"933","2017-12-21",14.2
"934","2017-12-22",14.26
"935","2017-12-26",14.31
"936","2017-12-27",14.23
"937","2017-12-28",14.25
"938","2017-12-29",14.22
"939","2018-01-02",14.54
"940","2018-01-03",14.85
"941","2018-01-04",14.88
"942","2018-01-05",14.63
"943","2018-01-08",14.71
"944","2018-01-09",14.79
"945","2018-01-10",14.95
"946","2018-01-11",15.51
"947","2018-01-12",15.96
"948","2018-01-16",15.5
"949","2018-01-17",15.36
"950","2018-01-18",15.21
"951","2018-01-19",15.21
"952","2018-01-22",15.56
"953","2018-01-23",15.65
"954","2018-01-24",15.54
"955","2018-01-25",15.56
"956","2018-01-26",15.67
"957","2018-01-29",15.18
"958","2018-01-30",15.1
"959","2018-01-31",15.13
"960","2018-02-01",15.36
"961","2018-02-02",15.03
"962","2018-02-05",14.87
"963","2018-02-06",15.07
"964","2018-02-07",15.15
"965","2018-02-08",14.95
"966","2018-02-09",14.28
"967","2018-02-12",14.81
"968","2018-02-13",14.83
"969","2018-02-14",14.93
"970","2018-02-15",14.77
"971","2018-02-16",14.37
"972","2018-02-20",14.48
"973","2018-02-21",14.45
"974","2018-02-22",14.13
"975","2018-02-23",14.33
"976","2018-02-26",14.16
"977","2018-02-27",13.99
"978","2018-02-28",13.86
"979","2018-03-01",14.04
"980","2018-03-02",14.03
"981","2018-03-05",14.23
"982","2018-03-06",14.25
"983","2018-03-07",14
"984","2018-03-08",14.27
"985","2018-03-09",14.14
"986","2018-03-12",14.28
"987","2018-03-13",14.31
"988","2018-03-14",14.09
