"","date","BPFH"
"320","2008-04-10",10.51
"321","2008-04-11",10.21
"322","2008-04-14",10.05
"323","2008-04-15",10.17
"324","2008-04-16",10.55
"325","2008-04-17",10.51
"326","2008-04-18",11.31
"327","2008-04-21",10.56
"328","2008-04-22",10.01
"329","2008-04-23",9.66
"330","2008-04-24",9.06
"331","2008-04-25",9.48
"332","2008-04-28",9.48
"333","2008-04-29",9.79
"334","2008-04-30",9.3
"335","2008-05-01",9.5
"336","2008-05-02",9.51
"337","2008-05-05",9.21
"338","2008-05-06",8.84
"339","2008-05-07",8.63
"340","2008-05-08",8.43
"341","2008-05-09",8.34
"342","2008-05-12",8.65
"343","2008-05-13",8.92
"344","2008-05-14",8.98
"345","2008-05-15",9.13
"346","2008-05-16",8.95
"347","2008-05-19",8.77
"348","2008-05-20",8.67
"349","2008-05-21",8.58
"350","2008-05-22",8.52
"351","2008-05-23",8.59
"352","2008-05-27",9.12
"353","2008-05-28",8.48
"354","2008-05-29",8.62
"355","2008-05-30",8.43
"356","2008-06-02",7.76
"357","2008-06-03",8.18
"358","2008-06-04",8.01
"359","2008-06-05",8.17
"360","2008-06-06",7.62
"361","2008-06-09",7.24
"362","2008-06-10",7.12
"363","2008-06-11",6.67
"364","2008-06-12",6.57
"365","2008-06-13",6.24
"366","2008-06-16",6.42
"367","2008-06-17",6.16
"368","2008-06-18",6.07
"369","2008-06-19",6.07
"370","2008-06-20",6.1
"371","2008-06-23",5.77
"372","2008-06-24",6.02
"373","2008-06-25",6.26
"374","2008-06-26",6.06
"375","2008-06-27",6.07
"376","2008-06-30",5.67
"377","2008-07-01",5.62
"378","2008-07-02",5.33
"379","2008-07-03",5.29
"380","2008-07-07",5.04
"381","2008-07-08",5.55
"382","2008-07-09",5.7
"383","2008-07-10",5.65
"384","2008-07-11",5.67
"385","2008-07-14",5.42
"386","2008-07-15",4.84
"387","2008-07-16",5.75
"388","2008-07-17",6
"389","2008-07-18",6.6
"390","2008-07-21",6.54
"391","2008-07-22",6.59
"392","2008-07-23",6.89
"393","2008-07-24",7.52
"394","2008-07-25",7.35
"395","2008-07-28",7.36
"396","2008-07-29",8
"397","2008-07-30",7.63
"398","2008-07-31",7.83
"399","2008-08-01",8.21
"400","2008-08-04",7.93
"401","2008-08-05",8.24
"402","2008-08-06",8.42
"403","2008-08-07",8.67
"404","2008-08-08",8.98
"405","2008-08-11",9.39
"406","2008-08-12",8.9
"407","2008-08-13",8.74
"408","2008-08-14",8.92
"409","2008-08-15",9.03
"410","2008-08-18",8.61
"411","2008-08-19",8.05
"412","2008-08-20",8
"413","2008-08-21",7.83
"414","2008-08-22",8.14
"415","2008-08-25",7.75
"416","2008-08-26",7.86
"417","2008-08-27",8.23
"418","2008-08-28",8.81
"419","2008-08-29",8.94
"420","2008-09-02",9.06
"421","2008-09-03",9.47
"422","2008-09-04",8.56
"423","2008-09-05",8.99
"424","2008-09-08",9.53
"425","2008-09-09",9.31
"426","2008-09-10",9.33
"427","2008-09-11",9.31
"428","2008-09-12",9.52
"429","2008-09-15",9.14
"430","2008-09-16",9.96
"431","2008-09-17",9.62
"432","2008-09-18",10.45
"433","2008-09-19",11.59
"434","2008-09-22",11.1
"435","2008-09-23",10.41
"436","2008-09-24",10.58
"437","2008-09-25",10.27
"438","2008-09-26",9.72
"439","2008-09-29",9
"440","2008-09-30",8.74
"441","2008-10-01",9.1
"442","2008-10-02",8.99
"443","2008-10-03",9.07
"444","2008-10-06",8.31
"445","2008-10-07",7.94
"446","2008-10-08",8.05
"447","2008-10-09",6.54
"448","2008-10-10",7.73
"449","2008-10-13",8.29
"450","2008-10-14",9.08
"451","2008-10-15",8.84
"452","2008-10-16",9.34
"453","2008-10-17",9.11
"454","2008-10-20",9.2
"455","2008-10-21",8.76
"456","2008-10-22",8.12
"457","2008-10-23",7.08
"458","2008-10-24",7.17
"459","2008-10-27",7.06
"460","2008-10-28",7.07
"461","2008-10-29",7.51
"462","2008-10-30",8.21
"463","2008-10-31",8.84
"464","2008-11-03",8.9
"465","2008-11-04",8.88
"466","2008-11-05",7.98
"467","2008-11-06",7.97
"468","2008-11-07",7.83
"469","2008-11-10",7.25
"470","2008-11-11",7.15
"471","2008-11-12",6.53
"472","2008-11-13",7.29
"473","2008-11-14",6.78
"474","2008-11-17",6.63
"475","2008-11-18",6.51
"476","2008-11-19",6.38
"477","2008-11-20",5.59
"478","2008-11-21",5.65
"479","2008-11-24",6.74
"480","2008-11-25",6.5
"481","2008-11-26",6.5
"482","2008-11-28",6.91
"483","2008-12-01",5.76
"484","2008-12-02",6.25
"485","2008-12-03",6.48
"486","2008-12-04",6.19
"487","2008-12-05",5.9
"488","2008-12-08",6
"489","2008-12-09",5.72
"490","2008-12-10",5.5
"491","2008-12-11",5.29
"492","2008-12-12",5.52
"493","2008-12-15",5.33
"494","2008-12-16",5.57
"495","2008-12-17",5.77
"496","2008-12-18",5.84
"497","2008-12-19",5.92
"498","2008-12-22",5.84
"499","2008-12-23",5.78
"500","2008-12-24",6.21
"501","2008-12-26",6.39
"502","2008-12-29",6.08
"503","2008-12-30",6.26
"504","2008-12-31",6.84
"505","2009-01-02",6.99
"506","2009-01-05",6.69
"507","2009-01-06",6.83
"508","2009-01-07",6.52
"509","2009-01-08",6.51
"510","2009-01-09",5.81
"511","2009-01-12",5.37
"512","2009-01-13",5.33
"513","2009-01-14",5.03
"514","2009-01-15",4.91
"515","2009-01-16",4.99
"516","2009-01-20",4.23
"517","2009-01-21",4.44
"518","2009-01-22",4.07
"519","2009-01-23",4.34
"520","2009-01-26",4.6
"521","2009-01-27",4.81
"522","2009-01-28",5.01
"523","2009-01-29",5.07
"524","2009-01-30",4.71
"525","2009-02-02",4.86
"526","2009-02-03",4.79
"527","2009-02-04",4.49
"528","2009-02-05",4.5
"529","2009-02-06",4.75
"530","2009-02-09",4.44
"531","2009-02-10",3.49
"532","2009-02-11",3.4
"533","2009-02-12",3.32
"534","2009-02-13",3.31
"535","2009-02-17",3
"536","2009-02-18",3
"537","2009-02-19",2.71
"538","2009-02-20",2.52
"539","2009-02-23",2.42
"540","2009-02-24",2.51
"541","2009-02-25",2.91
"542","2009-02-26",3.55
"543","2009-02-27",3.47
"544","2009-03-02",3.15
"545","2009-03-03",2.97
"546","2009-03-04",3.03
"547","2009-03-05",2.89
"548","2009-03-06",2.66
"549","2009-03-09",2.45
"550","2009-03-10",2.85
"551","2009-03-11",2.89
"552","2009-03-12",2.93
"553","2009-03-13",3.04
"554","2009-03-16",3.09
"555","2009-03-17",3.27
"556","2009-03-18",3.91
"557","2009-03-19",3.52
"558","2009-03-20",3.39
"559","2009-03-23",3.89
"560","2009-03-24",3.63
"561","2009-03-25",3.72
"562","2009-03-26",3.75
"563","2009-03-27",3.51
"564","2009-03-30",3.16
"565","2009-03-31",3.51
"566","2009-04-01",3.83
"567","2009-04-02",3.95
"568","2009-04-03",3.85
"569","2009-04-06",3.59
"570","2009-04-07",3.28
"571","2009-04-08",3.28
"572","2009-04-09",3.71
"573","2009-04-13",4.09
"574","2009-04-14",4
"575","2009-04-15",4.07
"576","2009-04-16",4.31
"577","2009-04-17",4.48
"578","2009-04-20",4.08
"579","2009-04-21",4.28
"580","2009-04-22",4.19
"581","2009-04-23",4.09
"582","2009-04-24",4.68
"583","2009-04-27",4.28
"584","2009-04-28",4.5
"585","2009-04-29",4.66
"586","2009-04-30",4.61
"587","2009-05-01",4.51
"588","2009-05-04",5.24
"589","2009-05-05",5.08
"590","2009-05-06",5.53
"591","2009-05-07",5.28
"592","2009-05-08",6.41
"593","2009-05-11",6.6
"594","2009-05-12",5.9
"595","2009-05-13",4.92
"596","2009-05-14",5.06
"597","2009-05-15",5.19
"598","2009-05-18",5.47
"599","2009-05-19",5
"600","2009-05-20",4.6
"601","2009-05-21",4.42
"602","2009-05-22",4.39
"603","2009-05-26",5.11
"604","2009-05-27",4.94
"605","2009-05-28",4.85
"606","2009-05-29",5.05
"607","2009-06-01",5.28
"608","2009-06-02",4.86
"609","2009-06-03",4.76
"610","2009-06-04",5.31
"611","2009-06-05",5
"612","2009-06-08",4.8
"613","2009-06-09",4.97
"614","2009-06-10",4.93
"615","2009-06-11",5.11
"616","2009-06-12",5.01
"617","2009-06-15",4.92
"618","2009-06-16",4.62
"619","2009-06-17",4.43
"620","2009-06-18",4.72
"621","2009-06-19",4.84
"622","2009-06-22",4.17
"623","2009-06-23",4.17
"624","2009-06-24",4.07
"625","2009-06-25",4.59
"626","2009-06-26",4.93
"627","2009-06-29",4.46
"628","2009-06-30",4.48
"629","2009-07-01",4.48
"630","2009-07-02",4.36
"631","2009-07-06",4.38
"632","2009-07-07",4.5
"633","2009-07-08",4.4
"634","2009-07-09",4.43
"635","2009-07-10",4.45
"636","2009-07-13",4.62
"637","2009-07-14",4.78
"638","2009-07-15",5.35
"639","2009-07-16",5.11
"640","2009-07-17",4.53
"641","2009-07-20",4.67
"642","2009-07-21",4.45
"643","2009-07-22",4.47
"644","2009-07-23",4.68
"645","2009-07-24",4.51
"646","2009-07-27",4.8
"647","2009-07-28",4.83
"648","2009-07-29",4.61
"649","2009-07-30",4.54
"650","2009-07-31",4.58
"651","2009-08-03",4.81
"652","2009-08-04",4.96
"653","2009-08-05",4.94
"654","2009-08-06",5.04
"655","2009-08-07",5.75
"656","2009-08-10",6.05
"657","2009-08-11",5.88
"658","2009-08-12",5.63
"659","2009-08-13",5.69
"660","2009-08-14",5.45
"661","2009-08-17",5
"662","2009-08-18",5
"663","2009-08-19",5.1
"664","2009-08-20",4.96
"665","2009-08-21",5.15
"666","2009-08-24",5.17
"667","2009-08-25",5.13
"668","2009-08-26",5.31
"669","2009-08-27",5.21
"670","2009-08-28",5.07
"671","2009-08-31",5.02
"672","2009-09-01",4.55
"673","2009-09-02",4.39
"674","2009-09-03",4.5
"675","2009-09-04",4.43
"676","2009-09-08",4.65
"677","2009-09-09",4.59
"678","2009-09-10",4.67
"679","2009-09-11",4.93
"680","2009-09-14",4.92
"681","2009-09-15",5.17
"682","2009-09-16",5.85
"683","2009-09-17",5.39
"684","2009-09-18",6.88
"685","2009-09-21",6.88
"686","2009-09-22",6.89
"687","2009-09-23",6.69
"688","2009-09-24",6.34
"689","2009-09-25",6.23
"690","2009-09-28",6.47
"691","2009-09-29",6.65
"692","2009-09-30",6.47
"693","2009-10-01",6.11
"694","2009-10-02",5.98
"695","2009-10-05",6.09
"696","2009-10-06",6.23
"697","2009-10-07",6.45
"698","2009-10-08",6.64
"699","2009-10-09",6.51
"700","2009-10-12",6.29
"701","2009-10-13",6.14
"702","2009-10-14",6.29
"703","2009-10-15",6.39
"704","2009-10-16",6.11
"705","2009-10-19",6.11
"706","2009-10-20",6.05
"707","2009-10-21",5.69
"708","2009-10-22",6.08
"709","2009-10-23",5.81
"710","2009-10-26",6.07
"711","2009-10-27",6.06
"712","2009-10-28",6.17
"713","2009-10-29",6.53
"714","2009-10-30",5.95
"715","2009-11-02",5.66
"716","2009-11-03",5.51
"717","2009-11-04",5.06
"718","2009-11-05",5.36
"719","2009-11-06",5.36
"720","2009-11-09",5.43
"721","2009-11-10",5.25
"722","2009-11-11",5.38
"723","2009-11-12",5.01
"724","2009-11-13",5.03
"725","2009-11-16",5.15
"726","2009-11-17",5.37
"727","2009-11-18",5.39
"728","2009-11-19",5.2
"729","2009-11-20",5.24
"730","2009-11-23",5.01
"731","2009-11-24",4.88
"732","2009-11-25",4.75
"733","2009-11-27",4.7
"734","2009-11-30",4.69
"735","2009-12-01",5.25
"736","2009-12-02",5.19
"737","2009-12-03",5.05
"738","2009-12-04",5.03
"739","2009-12-07",5.19
"740","2009-12-08",5.2
"741","2009-12-09",5.11
"742","2009-12-10",5.1
"743","2009-12-11",5.33
"744","2009-12-14",5.45
"745","2009-12-15",5.45
"746","2009-12-16",5.4
"747","2009-12-17",5.35
"748","2009-12-18",5.86
"749","2009-12-21",5.71
"750","2009-12-22",5.95
"751","2009-12-23",5.55
"752","2009-12-24",5.62
"753","2009-12-28",5.77
"754","2009-12-29",5.76
"755","2009-12-30",5.63
"756","2009-12-31",5.77
"757","2010-01-04",5.77
"758","2010-01-05",5.58
"759","2010-01-06",5.74
"760","2010-01-07",5.77
"761","2010-01-08",6.2
"762","2010-01-11",6.36
"763","2010-01-12",6.23
"764","2010-01-13",6.43
"765","2010-01-14",7
"766","2010-01-15",6.95
"767","2010-01-19",7.35
"768","2010-01-20",7.48
"769","2010-01-21",7.99
"770","2010-01-22",7.14
"771","2010-01-25",7.06
"772","2010-01-26",7
"773","2010-01-27",7.49
"774","2010-01-28",7.18
"775","2010-01-29",7.17
"776","2010-02-01",7.07
"777","2010-02-02",6.91
"778","2010-02-03",6.75
"779","2010-02-04",6.33
"780","2010-02-05",6.44
"781","2010-02-08",6.17
"782","2010-02-09",6.43
"783","2010-02-10",6.47
"784","2010-02-11",6.32
"785","2010-02-12",6.6
"786","2010-02-16",6.63
"787","2010-02-17",6.54
"788","2010-02-18",6.56
"789","2010-02-19",6.52
"790","2010-02-22",6.88
"791","2010-02-23",6.78
"792","2010-02-24",6.91
"793","2010-02-25",6.9
"794","2010-02-26",6.85
"795","2010-03-01",6.93
"796","2010-03-02",6.7
"797","2010-03-03",6.72
"798","2010-03-04",6.83
"799","2010-03-05",7.34
"800","2010-03-08",7.51
"801","2010-03-09",7.57
"802","2010-03-10",7.65
"803","2010-03-11",7.84
"804","2010-03-12",7.75
"805","2010-03-15",7.68
"806","2010-03-16",7.53
"807","2010-03-17",7.82
"808","2010-03-18",8.01
"809","2010-03-19",7.62
"810","2010-03-22",7.57
"811","2010-03-23",7.69
"812","2010-03-24",7.41
"813","2010-03-25",7.36
"814","2010-03-26",7.26
"815","2010-03-29",7.2
"816","2010-03-30",7.26
"817","2010-03-31",7.37
"818","2010-04-01",7.47
"819","2010-04-05",7.65
"820","2010-04-06",8.26
"821","2010-04-07",8.21
"822","2010-04-08",8.24
"823","2010-04-09",8.37
"824","2010-04-12",8.43
"825","2010-04-13",8.24
"826","2010-04-14",8.5
"827","2010-04-15",8.49
"828","2010-04-16",8.02
"829","2010-04-19",8.34
"830","2010-04-20",8.34
"831","2010-04-21",8.52
"832","2010-04-22",8.77
"833","2010-04-23",8.89
"834","2010-04-26",8.42
"835","2010-04-27",8.04
"836","2010-04-28",8.06
"837","2010-04-29",8.74
"838","2010-04-30",7.93
"839","2010-05-03",7.99
"840","2010-05-04",7.24
"841","2010-05-05",7.29
"842","2010-05-06",6.99
"843","2010-05-07",7.03
"844","2010-05-10",7.62
"845","2010-05-11",8.12
"846","2010-05-12",8.38
"847","2010-05-13",8.25
"848","2010-05-14",7.94
"849","2010-05-17",7.58
"850","2010-05-18",7.5
"851","2010-05-19",7.3
"852","2010-05-20",6.52
"853","2010-05-21",7.11
"854","2010-05-24",6.79
"855","2010-05-25",6.93
"856","2010-05-26",7.09
"857","2010-05-27",7.48
"858","2010-05-28",7.32
"859","2010-06-01",6.94
"860","2010-06-02",7.33
"861","2010-06-03",7.43
"862","2010-06-04",6.62
"863","2010-06-07",6.26
"864","2010-06-08",5.98
"865","2010-06-09",5.87
"866","2010-06-10",5.77
"867","2010-06-11",6.27
"868","2010-06-14",6.21
"869","2010-06-15",6.13
"870","2010-06-16",6.54
"871","2010-06-17",6.51
"872","2010-06-18",6.59
"873","2010-06-21",6.62
"874","2010-06-22",6.54
"875","2010-06-23",6.44
"876","2010-06-24",6.33
"877","2010-06-25",6.7
"878","2010-06-28",6.83
"879","2010-06-29",6.51
"880","2010-06-30",6.43
"881","2010-07-01",6.44
"882","2010-07-02",6.33
"883","2010-07-06",6.31
"884","2010-07-07",6.75
"885","2010-07-08",6.89
"886","2010-07-09",6.95
"887","2010-07-12",6.81
"888","2010-07-13",7.21
"889","2010-07-14",7.09
"890","2010-07-15",7.16
"891","2010-07-16",6.63
"892","2010-07-19",6.54
"893","2010-07-20",6.7
"894","2010-07-21",6.36
"895","2010-07-22",6.85
"896","2010-07-23",7.03
"897","2010-07-26",7.21
"898","2010-07-27",7.15
"899","2010-07-28",6.93
"900","2010-07-29",6.76
"901","2010-07-30",6.61
"902","2010-08-02",6.63
"903","2010-08-03",6.5
"904","2010-08-04",6.64
"905","2010-08-05",6.49
"906","2010-08-06",6.49
"907","2010-08-09",6.6
"908","2010-08-10",6.51
"909","2010-08-11",6.41
"910","2010-08-12",6.35
"911","2010-08-13",6.2
"912","2010-08-16",6.27
"913","2010-08-17",6.36
"914","2010-08-18",6.31
"915","2010-08-19",6.08
"916","2010-08-20",6.17
"917","2010-08-23",6.28
"918","2010-08-24",6.29
"919","2010-08-25",6.31
"920","2010-08-26",6.42
"921","2010-08-27",6.71
"922","2010-08-30",6.22
"923","2010-08-31",6.28
"924","2010-09-01",6.64
"925","2010-09-02",6.9
"926","2010-09-03",7
"927","2010-09-07",6.78
"928","2010-09-08",6.86
"929","2010-09-09",6.73
"930","2010-09-10",6.67
"931","2010-09-13",6.98
"932","2010-09-14",6.77
"933","2010-09-15",6.7
"934","2010-09-16",6.59
"935","2010-09-17",6.39
"936","2010-09-20",6.54
"937","2010-09-21",6.44
"938","2010-09-22",6.3
"939","2010-09-23",6.18
"940","2010-09-24",6.6
"941","2010-09-27",6.38
"942","2010-09-28",6.57
"943","2010-09-29",6.6
"944","2010-09-30",6.54
"945","2010-10-01",6.51
"946","2010-10-04",6.49
"947","2010-10-05",6.68
"948","2010-10-06",6.81
"949","2010-10-07",6.78
"950","2010-10-08",6.82
"951","2010-10-11",6.74
"952","2010-10-12",6.93
"953","2010-10-13",7.14
"954","2010-10-14",6.86
"955","2010-10-15",6.78
"956","2010-10-18",6.94
"957","2010-10-19",6.88
"958","2010-10-20",6.83
"959","2010-10-21",6.66
"960","2010-10-22",6.91
"961","2010-10-25",6.71
"962","2010-10-26",6.77
"963","2010-10-27",6.84
"964","2010-10-28",5.63
"965","2010-10-29",5.71
"966","2010-11-01",5.16
"967","2010-11-02",5.29
"968","2010-11-03",5.5
"969","2010-11-04",5.5
"970","2010-11-05",5.63
"971","2010-11-08",5.52
"972","2010-11-09",5.57
"973","2010-11-10",5.75
"974","2010-11-11",5.62
"975","2010-11-12",5.42
"976","2010-11-15",5.58
"977","2010-11-16",5.34
"978","2010-11-17",5.29
"979","2010-11-18",5.38
"980","2010-11-19",5.37
"981","2010-11-22",5.42
"982","2010-11-23",5.35
"983","2010-11-24",5.41
"984","2010-11-26",5.26
"985","2010-11-29",5.41
"986","2010-11-30",5.37
"987","2010-12-01",5.51
"988","2010-12-02",5.46
"989","2010-12-03",5.54
"990","2010-12-06",5.64
"991","2010-12-07",5.6
"992","2010-12-08",5.71
