"","date","DOOO"
"1","2013-08-07",26.9
"2","2013-08-08",27
"3","2013-08-09",27.82
"4","2013-08-12",27.82
"5","2013-08-13",27.77
"6","2013-08-14",27.77
"7","2013-08-15",27.77
"8","2013-08-16",27.77
"9","2013-08-19",27.77
"10","2013-08-20",27.77
"11","2013-08-21",27.77
"12","2013-08-22",27.77
"13","2013-08-23",27.77
"14","2013-08-26",27.77
"15","2013-08-27",27.77
"16","2013-08-28",27.77
"17","2013-08-29",27.77
"18","2013-08-30",27.77
"19","2013-09-03",27.77
"20","2013-09-04",26.85
"21","2013-09-05",26.85
"22","2013-09-06",27.780001
"23","2013-09-09",27.139999
"24","2013-09-10",27.139999
"25","2013-09-11",26.610001
"26","2013-09-12",26.610001
"27","2013-09-13",26.24
"28","2013-09-16",26.24
"29","2013-09-17",26.98
"30","2013-09-18",26.98
"31","2013-09-19",26.98
"32","2013-09-20",26.98
"33","2013-09-23",26.98
"34","2013-09-24",26.98
"35","2013-09-25",26.98
"36","2013-09-26",26.98
"37","2013-09-27",26.98
"38","2013-09-30",26.98
"39","2013-10-01",26.98
"40","2013-10-02",26.98
"41","2013-10-03",26.98
"42","2013-10-04",26.98
"43","2013-10-07",26.98
"44","2013-10-08",26.110001
"45","2013-10-09",26.110001
"46","2013-10-10",26.110001
"47","2013-10-11",26.110001
"48","2013-10-14",26.110001
"49","2013-10-15",26.110001
"50","2013-10-16",26.110001
"51","2013-10-17",26.110001
"52","2013-10-18",26.110001
"53","2013-10-21",26.110001
"54","2013-10-22",26.110001
"55","2013-10-23",26.110001
"56","2013-10-24",26.110001
"57","2013-10-25",26.110001
"58","2013-10-28",26.110001
"59","2013-10-29",26.110001
"60","2013-10-30",26.110001
"61","2013-10-31",26.110001
"62","2013-11-01",26.110001
"63","2013-11-04",26.110001
"64","2013-11-05",26.110001
"65","2013-11-06",26.110001
"66","2013-11-07",26.110001
"67","2013-11-08",26.82
"68","2013-11-11",26.82
"69","2013-11-12",26.82
"70","2013-11-13",26.82
"71","2013-11-14",26.82
"72","2013-11-15",26.82
"73","2013-11-18",26.82
"74","2013-11-19",26.75
"75","2013-11-20",26.75
"76","2013-11-21",26.780001
"77","2013-11-22",26.780001
"78","2013-11-25",26.780001
"79","2013-11-26",26.780001
"80","2013-11-27",26.780001
"81","2013-11-29",26.780001
"82","2013-12-02",26.780001
"83","2013-12-03",26.780001
"84","2013-12-04",26.780001
"85","2013-12-05",26.780001
"86","2013-12-06",26.780001
"87","2013-12-09",26.780001
"88","2013-12-10",26.780001
"89","2013-12-11",26.780001
"90","2013-12-12",26.780001
"91","2013-12-13",26.780001
"92","2013-12-16",26.780001
"93","2013-12-17",26.780001
"94","2013-12-18",26.780001
"95","2013-12-19",26.780001
"96","2013-12-20",26.780001
"97","2013-12-23",26.780001
"98","2013-12-24",26.780001
"99","2013-12-26",26.780001
"100","2013-12-27",27.940001
"101","2013-12-30",27.940001
"102","2013-12-31",27.940001
"103","2014-01-02",28.01
"104","2014-01-03",28.01
"105","2014-01-06",27.24
"106","2014-01-07",27.23
"107","2014-01-08",27.23
"108","2014-01-09",27.23
"109","2014-01-10",27.23
"110","2014-01-13",27.23
"111","2014-01-14",27.23
"112","2014-01-15",27.719999
"113","2014-01-16",27.719999
"114","2014-01-17",27.719999
"115","2014-01-21",27.719999
"116","2014-01-22",27.719999
"117","2014-01-23",27.719999
"118","2014-01-24",27.719999
"119","2014-01-27",27.719999
"120","2014-01-28",27.719999
"121","2014-01-29",27.719999
"122","2014-01-30",27.719999
"123","2014-01-31",27.719999
"124","2014-02-03",27.719999
"125","2014-02-04",27.719999
"126","2014-02-05",24.66
"127","2014-02-06",24.66
"128","2014-02-07",24.66
"129","2014-02-10",24.66
"130","2014-02-11",24.66
"131","2014-02-12",25.129999
"132","2014-02-13",24.969999
"133","2014-02-14",25.52
"134","2014-02-18",24.969999
"135","2014-02-19",25.52
"136","2014-02-20",25.52
"137","2014-02-21",25.52
"138","2014-02-24",25.52
"139","2014-02-25",25.52
"140","2014-02-26",26.190001
"141","2014-02-27",26.190001
"142","2014-02-28",26.190001
"143","2014-03-03",26.190001
"144","2014-03-04",26.190001
"145","2014-03-05",26.190001
"146","2014-03-06",26.190001
"147","2014-03-07",26.190001
"148","2014-03-10",26.190001
"149","2014-03-11",26.190001
"150","2014-03-12",26.190001
"151","2014-03-13",26.190001
"152","2014-03-14",26.190001
"153","2014-03-17",26.190001
"154","2014-03-18",26.190001
"155","2014-03-19",26.190001
"156","2014-03-20",26.190001
"157","2014-03-21",26.190001
"158","2014-03-24",26.190001
"159","2014-03-25",26.190001
"160","2014-03-26",26.190001
"161","2014-03-27",26.190001
"162","2014-03-28",26.190001
"163","2014-03-31",26.190001
"164","2014-04-01",26.190001
"165","2014-04-02",26.75
"166","2014-04-03",26.32
"167","2014-04-04",26.32
"168","2014-04-07",26.32
"169","2014-04-08",26.32
"170","2014-04-09",26.32
"171","2014-04-10",26.32
"172","2014-04-11",26.32
"173","2014-04-14",26.719999
"174","2014-04-15",26.719999
"175","2014-04-16",26.719999
"176","2014-04-17",26.719999
"177","2014-04-21",26.9
"178","2014-04-22",26.9
"179","2014-04-23",26.9
"180","2014-04-24",26.9
"181","2014-04-25",26.9
"182","2014-04-28",26.9
"183","2014-04-29",26.9
"184","2014-04-30",26.9
"185","2014-05-01",26.9
"186","2014-05-02",26.9
"187","2014-05-05",26.9
"188","2014-05-06",26.9
"189","2014-05-07",26.9
"190","2014-05-08",26.9
"191","2014-05-09",26.9
"192","2014-05-12",26.9
"193","2014-05-13",26.9
"194","2014-05-14",26.9
"195","2014-05-15",26.9
"196","2014-05-16",26.9
"197","2014-05-19",26.9
"198","2014-05-20",26.9
"199","2014-05-21",26.9
"200","2014-05-22",26.9
"201","2014-05-23",26.9
"202","2014-05-27",26.9
"203","2014-05-28",26.639999
"204","2014-05-29",27
"205","2014-05-30",27
"206","2014-06-02",27
"207","2014-06-03",27
"208","2014-06-04",27
"209","2014-06-05",27
"210","2014-06-06",27
"211","2014-06-09",27
"212","2014-06-10",27
"213","2014-06-11",27
"214","2014-06-12",27
"215","2014-06-13",27
"216","2014-06-16",26.450001
"217","2014-06-17",26.450001
"218","2014-06-18",25.700001
"219","2014-06-19",25.700001
"220","2014-06-20",25.700001
"221","2014-06-23",25.700001
"222","2014-06-24",25.700001
"223","2014-06-25",24.25
"224","2014-06-26",24.25
"225","2014-06-27",24.25
"226","2014-06-30",24.530001
"227","2014-07-01",24.530001
"228","2014-07-02",24.530001
"229","2014-07-03",24.530001
"230","2014-07-07",24.530001
"231","2014-07-08",24.530001
"232","2014-07-09",24.530001
"233","2014-07-10",24.530001
"234","2014-07-11",24.530001
"235","2014-07-14",24.530001
"236","2014-07-15",24.530001
"237","2014-07-16",24.530001
"238","2014-07-17",24.530001
"239","2014-07-18",24.530001
"240","2014-07-21",24.530001
"241","2014-07-22",24.639999
"242","2014-07-23",24.639999
"243","2014-07-24",24.639999
"244","2014-07-25",24.639999
"245","2014-07-28",24.639999
"246","2014-07-29",24.639999
"247","2014-07-30",24.639999
"248","2014-07-31",24.639999
"249","2014-08-01",23.969999
"250","2014-08-04",23.969999
"251","2014-08-05",23.969999
"252","2014-08-06",23.379999
"253","2014-08-07",23.379999
"254","2014-08-08",23.379999
"255","2014-08-11",23.379999
"256","2014-08-12",23.379999
"257","2014-08-13",23.379999
"258","2014-08-14",23.379999
"259","2014-08-15",23.379999
"260","2014-08-18",23.379999
"261","2014-08-19",23.379999
"262","2014-08-20",23.379999
"263","2014-08-21",23.379999
"264","2014-08-22",24.969999
"265","2014-08-25",24.98
"266","2014-08-26",24.98
"267","2014-08-27",24.98
"268","2014-08-28",24.98
"269","2014-08-29",24.98
"270","2014-09-02",24.98
"271","2014-09-03",24.98
"272","2014-09-04",24.98
"273","2014-09-05",24.98
"274","2014-09-08",24.98
"275","2014-09-09",23.190001
"276","2014-09-10",23.190001
"277","2014-09-11",23.190001
"278","2014-09-12",23.190001
"279","2014-09-15",22.309999
"280","2014-09-16",22.5
"281","2014-09-17",22.33
"282","2014-09-18",22.33
"283","2014-09-19",22.33
"284","2014-09-22",22.33
"285","2014-09-23",22.33
"286","2014-09-24",22.33
"287","2014-09-25",22.33
"288","2014-09-26",22.33
"289","2014-09-29",22.33
"290","2014-09-30",22.33
"291","2014-10-01",22.33
"292","2014-10-02",22.33
"293","2014-10-03",22.33
"294","2014-10-06",22.33
"295","2014-10-07",22.33
"296","2014-10-08",21.620001
"297","2014-10-09",21.620001
"298","2014-10-10",21.790001
"299","2014-10-13",21.790001
"300","2014-10-14",21.790001
"301","2014-10-15",21.309999
"302","2014-10-16",21.309999
"303","2014-10-17",21.309999
"304","2014-10-20",21.309999
"305","2014-10-21",21.309999
"306","2014-10-22",21.309999
"307","2014-10-23",21.309999
"308","2014-10-24",21.309999
"309","2014-10-27",21.309999
"310","2014-10-28",21.309999
"311","2014-10-29",21.309999
"312","2014-10-30",21.309999
"313","2014-10-31",21.309999
"314","2014-11-03",21.309999
"315","2014-11-04",21.309999
"316","2014-11-05",21.309999
"317","2014-11-06",21.309999
"318","2014-11-07",21.309999
"319","2014-11-10",22.459999
"320","2014-11-11",22.49
"321","2014-11-12",22.49
"322","2014-11-13",22.49
"323","2014-11-14",22.49
"324","2014-11-17",22.49
"325","2014-11-18",22.49
"326","2014-11-19",22.49
"327","2014-11-20",22.49
"328","2014-11-21",22.49
"329","2014-11-24",22.49
"330","2014-11-25",22.49
"331","2014-11-26",22.49
"332","2014-11-28",22.49
"333","2014-12-01",22.49
"334","2014-12-02",22.49
"335","2014-12-03",22.49
"336","2014-12-04",22.49
"337","2014-12-05",22.49
"338","2014-12-08",22.49
"339","2014-12-09",22.49
"340","2014-12-10",21.85
"341","2014-12-11",21.85
"342","2014-12-12",21.85
"343","2014-12-15",20.129999
"344","2014-12-16",20.129999
"345","2014-12-17",20.129999
"346","2014-12-18",20.129999
"347","2014-12-19",20.129999
"348","2014-12-22",20.129999
"349","2014-12-23",20.129999
"350","2014-12-24",20.129999
"351","2014-12-26",20.129999
"352","2014-12-29",20.690001
"353","2014-12-30",20.690001
"354","2014-12-31",20.690001
"355","2015-01-02",20.690001
"356","2015-01-05",20.690001
"357","2015-01-06",20.690001
"358","2015-01-07",20.690001
"359","2015-01-08",19.74
"360","2015-01-09",19.74
