"","date","WATT"
"998","2018-03-14",20.860001
"999","2018-03-15",20.16
"1000","2018-03-16",20.059999
"1001","2018-03-19",19.870001
"1002","2018-03-20",17.48
"1003","2018-03-21",17.59
"1004","2018-03-22",16.43
"1005","2018-03-23",15.25
"1006","2018-03-26",17.09
"1007","2018-03-27",16
"1008","2018-03-28",15.3
"1009","2018-03-29",16.030001
"1010","2018-04-02",15.58
"1011","2018-04-03",14.09
"1012","2018-04-04",14.66
"1013","2018-04-05",15.62
"1014","2018-04-06",15.82
"1015","2018-04-09",16.65
"1016","2018-04-10",18.309999
"1017","2018-04-11",17.33
"1018","2018-04-12",18.209999
"1019","2018-04-13",18.18
"1020","2018-04-16",19.99
"1021","2018-04-17",19.870001
"1022","2018-04-18",19.76
"1023","2018-04-19",20.379999
"1024","2018-04-20",19.85
"1025","2018-04-23",19.959999
"1026","2018-04-24",19.629999
"1027","2018-04-25",18.43
"1028","2018-04-26",18.790001
"1029","2018-04-27",18.309999
"1030","2018-04-30",17.959999
"1031","2018-05-01",17.67
"1032","2018-05-02",18.139999
"1033","2018-05-03",18.059999
"1034","2018-05-04",18.459999
"1035","2018-05-07",17.9
"1036","2018-05-08",18.040001
"1037","2018-05-09",18.5
"1038","2018-05-10",18.01
"1039","2018-05-11",18.34
"1040","2018-05-14",17.83
"1041","2018-05-15",17.969999
"1042","2018-05-16",18.58
"1043","2018-05-17",17.93
"1044","2018-05-18",17.73
"1045","2018-05-21",18.059999
"1046","2018-05-22",18.799999
"1047","2018-05-23",18.99
"1048","2018-05-24",18.389999
"1049","2018-05-25",18.469999
"1050","2018-05-29",18.24
"1051","2018-05-30",18.129999
"1052","2018-05-31",18.43
"1053","2018-06-01",18.02
"1054","2018-06-04",17.82
"1055","2018-06-05",17.139999
"1056","2018-06-06",16.790001
"1057","2018-06-07",16.6
"1058","2018-06-08",16.030001
"1059","2018-06-11",16.49
"1060","2018-06-12",16.379999
"1061","2018-06-13",16.290001
"1062","2018-06-14",16.24
"1063","2018-06-15",15.97
"1064","2018-06-18",16.4
"1065","2018-06-19",16.51
"1066","2018-06-20",16.709999
"1067","2018-06-21",15.99
"1068","2018-06-22",15.89
"1069","2018-06-25",15.28
"1070","2018-06-26",15.91
"1071","2018-06-27",15.19
"1072","2018-06-28",15.48
"1073","2018-06-29",14.83
"1074","2018-07-02",14.48
"1075","2018-07-03",14.95
"1076","2018-07-05",14.6
"1077","2018-07-06",14.72
"1078","2018-07-09",14.77
"1079","2018-07-10",15.24
"1080","2018-07-11",15.01
"1081","2018-07-12",15.6
"1082","2018-07-13",15.73
"1083","2018-07-16",15.09
"1084","2018-07-17",15.43
"1085","2018-07-18",15.48
"1086","2018-07-19",15.48
"1087","2018-07-20",14.49
"1088","2018-07-23",13.93
"1089","2018-07-24",13.535
"1090","2018-07-25",14.23
"1091","2018-07-26",14.21
"1092","2018-07-27",13.59
"1093","2018-07-30",13.31
"1094","2018-07-31",13.72
"1095","2018-08-01",13.52
"1096","2018-08-02",12.32
"1097","2018-08-03",13.89
"1098","2018-08-06",14.28
"1099","2018-08-07",14.05
"1100","2018-08-08",12.89
"1101","2018-08-09",13.73
"1102","2018-08-10",13.61
"1103","2018-08-13",13.21
"1104","2018-08-14",13.01
"1105","2018-08-15",12.73
"1106","2018-08-16",12.86
"1107","2018-08-17",12.67
"1108","2018-08-20",12.72
"1109","2018-08-21",12.65
"1110","2018-08-22",12.57
"1111","2018-08-23",12.85
"1112","2018-08-24",13.02
"1113","2018-08-27",12.98
"1114","2018-08-28",12.555
"1115","2018-08-29",12.83
"1116","2018-08-30",12.48
"1117","2018-08-31",12.82
"1118","2018-09-04",12.33
"1119","2018-09-05",12.23
"1120","2018-09-06",11.3
"1121","2018-09-07",11.58
"1122","2018-09-10",11.47
"1123","2018-09-11",11.57
"1124","2018-09-12",11.27
"1125","2018-09-13",10.86
"1126","2018-09-14",10.62
"1127","2018-09-17",9.92
"1128","2018-09-18",10.98
"1129","2018-09-19",10.52
"1130","2018-09-20",11.03
"1131","2018-09-21",10.43
"1132","2018-09-24",10.39
"1133","2018-09-25",10.15
"1134","2018-09-26",9.8
"1135","2018-09-27",10.19
"1136","2018-09-28",10.12
"1137","2018-10-01",10.15
"1138","2018-10-02",9.98
"1139","2018-10-03",10.07
"1140","2018-10-04",9.86
"1141","2018-10-05",9.37
"1142","2018-10-08",9
"1143","2018-10-09",9.09
"1144","2018-10-10",8.56
"1145","2018-10-11",9.13
"1146","2018-10-12",9.21
"1147","2018-10-15",9.21
"1148","2018-10-16",9.73
"1149","2018-10-17",9.72
"1150","2018-10-18",9.42
"1151","2018-10-19",9.02
"1152","2018-10-22",8.7
"1153","2018-10-23",8.62
"1154","2018-10-24",8.27
"1155","2018-10-25",8.7
"1156","2018-10-26",7.94
"1157","2018-10-29",8.48
"1158","2018-10-30",8.79
"1159","2018-10-31",8.04
"1160","2018-11-01",9.18
"1161","2018-11-02",8.62
"1162","2018-11-05",8.51
"1163","2018-11-06",9.47
"1164","2018-11-07",10.04
"1165","2018-11-08",9.52
"1166","2018-11-09",9.26
"1167","2018-11-12",8.66
"1168","2018-11-13",8.73
"1169","2018-11-14",8.58
"1170","2018-11-15",8.89
"1171","2018-11-16",8.72
"1172","2018-11-19",8.07
"1173","2018-11-20",7.81
"1174","2018-11-21",8.05
"1175","2018-11-23",8
"1176","2018-11-26",8.11
"1177","2018-11-27",7.75
"1178","2018-11-28",8.31
"1179","2018-11-29",8.12
"1180","2018-11-30",8.17
"1181","2018-12-03",8.3
"1182","2018-12-04",7.76
"1183","2018-12-06",7.61
"1184","2018-12-07",7.32
"1185","2018-12-10",7.12
"1186","2018-12-11",6.98
"1187","2018-12-12",7.13
"1188","2018-12-13",6.83
"1189","2018-12-14",6.75
"1190","2018-12-17",6.5
"1191","2018-12-18",6.2
"1192","2018-12-19",5.62
"1193","2018-12-20",5.37
"1194","2018-12-21",4.8
"1195","2018-12-24",4.75
"1196","2018-12-26",4.58
"1197","2018-12-27",7.04
"1198","2018-12-28",5.87
"1199","2018-12-31",5.79
"1200","2019-01-02",6.87
"1201","2019-01-03",6.59
"1202","2019-01-04",6.73
"1203","2019-01-07",7.1
"1204","2019-01-08",7.6
"1205","2019-01-09",8.21
"1206","2019-01-10",8.15
"1207","2019-01-11",7.7
"1208","2019-01-14",7.34
"1209","2019-01-15",7.42
"1210","2019-01-16",6.9
"1211","2019-01-17",6.85
"1212","2019-01-18",7.25
"1213","2019-01-22",6.91
"1214","2019-01-23",7.05
"1215","2019-01-24",7.41
"1216","2019-01-25",7.58
"1217","2019-01-28",7.23
"1218","2019-01-29",7.68
"1219","2019-01-30",7.4
"1220","2019-01-31",7.46
"1221","2019-02-01",7.52
"1222","2019-02-04",7.67
"1223","2019-02-05",7.83
"1224","2019-02-06",7.9
"1225","2019-02-07",7.66
"1226","2019-02-08",7.54
"1227","2019-02-11",7.73
"1228","2019-02-12",7.96
"1229","2019-02-13",8.36
"1230","2019-02-14",8.82
"1231","2019-02-15",8.98
"1232","2019-02-19",10
"1233","2019-02-20",10.9
"1234","2019-02-21",10.64
"1235","2019-02-22",10.93
"1236","2019-02-25",10.03
"1237","2019-02-26",8.16
"1238","2019-02-27",6.21
"1239","2019-02-28",5.76
"1240","2019-03-01",6.58
"1241","2019-03-04",6.47
"1242","2019-03-05",6.08
"1243","2019-03-06",6
"1244","2019-03-07",5.94
"1245","2019-03-08",5.89
"1246","2019-03-11",6.12
"1247","2019-03-12",6.16
"1248","2019-03-13",6.14
"1249","2019-03-14",6.08
"1250","2019-03-15",5.92
"1251","2019-03-18",5.96
"1252","2019-03-19",5.92
"1253","2019-03-20",5.8
"1254","2019-03-21",6.22
"1255","2019-03-22",6.03
"1256","2019-03-25",5.93
"1257","2019-03-26",6.01
"1258","2019-03-27",5.92
"1259","2019-03-28",6.17
"1260","2019-03-29",6.34
"1261","2019-04-01",6.08
"1262","2019-04-02",6.18
"1263","2019-04-03",6.15
"1264","2019-04-04",6.05
"1265","2019-04-05",6.08
"1266","2019-04-08",6.18
"1267","2019-04-09",6
"1268","2019-04-10",6
"1269","2019-04-11",5.87
"1270","2019-04-12",5.66
"1271","2019-04-15",5.21
"1272","2019-04-16",5.31
"1273","2019-04-17",5.2
"1274","2019-04-18",5.08
"1275","2019-04-22",4.93
"1276","2019-04-23",4.99
"1277","2019-04-24",5.08
"1278","2019-04-25",4.92
"1279","2019-04-26",5.11
"1280","2019-04-29",5.06
"1281","2019-04-30",5.07
"1282","2019-05-01",4.86
"1283","2019-05-02",5.09
"1284","2019-05-03",5.2
"1285","2019-05-06",5.17
"1286","2019-05-07",5.05
"1287","2019-05-08",5.24
"1288","2019-05-09",5.09
"1289","2019-05-10",5.17
"1290","2019-05-13",5.02
"1291","2019-05-14",5.2
"1292","2019-05-15",5.11
"1293","2019-05-16",4.97
"1294","2019-05-17",4.62
"1295","2019-05-20",4.64
"1296","2019-05-21",4.77
"1297","2019-05-22",4.77
"1298","2019-05-23",4.61
"1299","2019-05-24",4.55
"1300","2019-05-28",4.25
"1301","2019-05-29",4.12
"1302","2019-05-30",4.44
"1303","2019-05-31",4.12
"1304","2019-06-03",4.09
"1305","2019-06-04",4.22
"1306","2019-06-05",4.34
"1307","2019-06-06",4.16
"1308","2019-06-07",4.27
"1309","2019-06-10",4.44
"1310","2019-06-11",4.13
"1311","2019-06-12",4.14
"1312","2019-06-13",4.38
"1313","2019-06-14",4.13
"1314","2019-06-17",4.17
"1315","2019-06-18",4.34
"1316","2019-06-19",4.31
"1317","2019-06-20",4.25
"1318","2019-06-21",4.14
"1319","2019-06-24",4.11
"1320","2019-06-25",4
"1321","2019-06-26",4.11
"1322","2019-06-27",4.25
"1323","2019-06-28",4.37
"1324","2019-07-01",4.27
"1325","2019-07-02",4.15
"1326","2019-07-03",4.17
"1327","2019-07-05",4.37
"1328","2019-07-08",4.19
"1329","2019-07-09",4.21
"1330","2019-07-10",4.24
"1331","2019-07-11",4.26
"1332","2019-07-12",4.59
"1333","2019-07-15",4.54
"1334","2019-07-16",4.63
"1335","2019-07-17",4.52
"1336","2019-07-18",4.34
"1337","2019-07-19",4.2
"1338","2019-07-22",4.16
"1339","2019-07-23",4.09
"1340","2019-07-24",4.24
"1341","2019-07-25",4.12
"1342","2019-07-26",4.13
"1343","2019-07-29",4.38
"1344","2019-07-30",4.28
"1345","2019-07-31",4.09
"1346","2019-08-01",4.015
"1347","2019-08-02",3.92
"1348","2019-08-05",3.6
"1349","2019-08-06",3.81
"1350","2019-08-07",3.82
"1351","2019-08-08",4
"1352","2019-08-09",3.79
"1353","2019-08-12",3.78
"1354","2019-08-13",3.91
"1355","2019-08-14",3.83
"1356","2019-08-15",3.55
"1357","2019-08-16",3.58
"1358","2019-08-19",3.64
"1359","2019-08-20",3.44
"1360","2019-08-21",3.48
"1361","2019-08-22",3.5
"1362","2019-08-23",3.29
"1363","2019-08-26",3.31
"1364","2019-08-27",3.18
"1365","2019-08-28",3.27
"1366","2019-08-29",3.37
"1367","2019-08-30",3.64
"1368","2019-09-03",3.5
"1369","2019-09-04",3.49
"1370","2019-09-05",3.54
"1371","2019-09-06",3.6
"1372","2019-09-09",3.62
"1373","2019-09-10",3.8
"1374","2019-09-11",3.91
"1375","2019-09-12",4.01
"1376","2019-09-13",4.07
"1377","2019-09-16",4.06
"1378","2019-09-17",3.9
"1379","2019-09-18",3.96
"1380","2019-09-19",3.96
"1381","2019-09-20",3.87
"1382","2019-09-23",3.85
"1383","2019-09-24",3.69
"1384","2019-09-25",3.69
"1385","2019-09-26",3.47
"1386","2019-09-27",3.32
"1387","2019-09-30",3.315
"1388","2019-10-01",3.14
"1389","2019-10-02",3.07
"1390","2019-10-03",3.34
"1391","2019-10-04",3.24
"1392","2019-10-07",3.31
"1393","2019-10-08",3.25
"1394","2019-10-09",3.28
"1395","2019-10-10",3.34
"1396","2019-10-11",3.41
"1397","2019-10-14",3.2
"1398","2019-10-15",3.28
"1399","2019-10-16",3.33
"1400","2019-10-17",3.23
"1401","2019-10-18",3.25
"1402","2019-10-21",3.3
"1403","2019-10-22",3.15
"1404","2019-10-23",3.12
"1405","2019-10-24",3.05
"1406","2019-10-25",2.99
"1407","2019-10-28",2.94
"1408","2019-10-29",2.8
"1409","2019-10-30",2.81
"1410","2019-10-31",2.74
"1411","2019-11-01",2.76
"1412","2019-11-04",2.81
"1413","2019-11-05",2.81
"1414","2019-11-06",2.79
"1415","2019-11-07",2.83
"1416","2019-11-08",2.32
"1417","2019-11-11",2.17
"1418","2019-11-12",2.32
"1419","2019-11-13",2.2
"1420","2019-11-14",2.15
"1421","2019-11-15",2.1
"1422","2019-11-18",2.15
"1423","2019-11-19",2.17
"1424","2019-11-20",2.16
"1425","2019-11-21",2.05
"1426","2019-11-22",2.09
"1427","2019-11-25",2.14
"1428","2019-11-26",2.16
"1429","2019-11-27",2.12
"1430","2019-11-29",2.1
"1431","2019-12-02",1.95
"1432","2019-12-03",1.93
"1433","2019-12-04",1.96
"1434","2019-12-05",1.96
"1435","2019-12-06",1.95
"1436","2019-12-09",2.02
"1437","2019-12-10",1.93
"1438","2019-12-11",1.96
"1439","2019-12-12",2
"1440","2019-12-13",2
"1441","2019-12-16",1.85
"1442","2019-12-17",1.89
"1443","2019-12-18",1.88
"1444","2019-12-19",1.72
"1445","2019-12-20",1.73
"1446","2019-12-23",1.81
"1447","2019-12-24",1.84
"1448","2019-12-26",1.88
"1449","2019-12-27",1.78
"1450","2019-12-30",1.74
"1451","2019-12-31",1.77
"1452","2020-01-02",1.98
"1453","2020-01-03",1.92
"1454","2020-01-06",1.78
"1455","2020-01-07",1.78
"1456","2020-01-08",1.72
"1457","2020-01-09",1.65
"1458","2020-01-10",1.68
"1459","2020-01-13",1.66
"1460","2020-01-14",1.81
"1461","2020-01-15",1.73
"1462","2020-01-16",1.81
"1463","2020-01-17",1.98
"1464","2020-01-21",1.97
"1465","2020-01-22",2.06
"1466","2020-01-23",1.88
"1467","2020-01-24",1.78
"1468","2020-01-27",1.7
"1469","2020-01-28",1.7
"1470","2020-01-29",1.63
"1471","2020-01-30",1.56
"1472","2020-01-31",1.57
"1473","2020-02-03",1.64
"1474","2020-02-04",1.77
"1475","2020-02-05",1.76
"1476","2020-02-06",1.8
"1477","2020-02-07",1.77
"1478","2020-02-10",1.8
"1479","2020-02-11",1.89
"1480","2020-02-12",1.82
"1481","2020-02-13",1.73
"1482","2020-02-14",1.74
"1483","2020-02-18",1.76
"1484","2020-02-19",1.9
"1485","2020-02-20",1.88
"1486","2020-02-21",1.84
"1487","2020-02-24",1.67
"1488","2020-02-25",1.585
"1489","2020-02-26",1.62
"1490","2020-02-27",1.47
"1491","2020-02-28",1.37
"1492","2020-03-02",1.37
"1493","2020-03-03",1.4
"1494","2020-03-04",1.33
"1495","2020-03-05",1.3
"1496","2020-03-06",1.2
"1497","2020-03-09",1.09
"1498","2020-03-10",1.14
"1499","2020-03-11",1.09
"1500","2020-03-12",0.92
"1501","2020-03-13",1.04
"1502","2020-03-16",0.9
"1503","2020-03-17",0.99
"1504","2020-03-18",0.82
"1505","2020-03-19",0.913
"1506","2020-03-20",0.82
"1507","2020-03-23",0.834
"1508","2020-03-24",0.88
"1509","2020-03-25",0.94
"1510","2020-03-26",0.87
"1511","2020-03-27",0.79
"1512","2020-03-30",0.75
"1513","2020-03-31",0.743
"1514","2020-04-01",0.706
"1515","2020-04-02",0.675
"1516","2020-04-03",0.624
"1517","2020-04-06",0.733
"1518","2020-04-07",0.805
"1519","2020-04-08",0.818
"1520","2020-04-09",0.941
"1521","2020-04-13",0.903
"1522","2020-04-14",0.98
"1523","2020-04-15",0.937
"1524","2020-04-16",0.937
"1525","2020-04-17",0.988
"1526","2020-04-20",1.045
"1527","2020-04-21",2.675
"1528","2020-04-22",2.18
"1529","2020-04-23",2.31
"1530","2020-04-24",2.26
"1531","2020-04-27",2.31
"1532","2020-04-28",2.32
"1533","2020-04-29",2.18
"1534","2020-04-30",2.23
"1535","2020-05-01",2.19
"1536","2020-05-04",2.3
"1537","2020-05-05",2.4
"1538","2020-05-06",2.2
"1539","2020-05-07",2.01
"1540","2020-05-08",2.13
"1541","2020-05-11",2.07
"1542","2020-05-12",1.92
"1543","2020-05-13",1.87
"1544","2020-05-14",1.88
"1545","2020-05-15",1.84
"1546","2020-05-18",1.89
"1547","2020-05-19",1.95
"1548","2020-05-20",1.88
"1549","2020-05-21",1.85
"1550","2020-05-22",1.91
"1551","2020-05-26",1.87
"1552","2020-05-27",1.92
"1553","2020-05-28",1.95
"1554","2020-05-29",1.93
"1555","2020-06-01",1.87
"1556","2020-06-02",1.91
"1557","2020-06-03",1.94
"1558","2020-06-04",1.94
"1559","2020-06-05",2.34
"1560","2020-06-08",2.32
"1561","2020-06-09",3.13
"1562","2020-06-10",2.42
"1563","2020-06-11",2.02
"1564","2020-06-12",2.12
"1565","2020-06-15",2.16
"1566","2020-06-16",2.21
"1567","2020-06-17",2.73
"1568","2020-06-18",2.63
"1569","2020-06-19",2.37
"1570","2020-06-22",2.61
"1571","2020-06-23",2.75
"1572","2020-06-24",2.88
"1573","2020-06-25",2.885
"1574","2020-06-26",2.84
"1575","2020-06-29",2.79
"1576","2020-06-30",2.82
"1577","2020-07-01",2.96
"1578","2020-07-02",2.84
"1579","2020-07-06",2.92
"1580","2020-07-07",3.42
"1581","2020-07-08",3.86
"1582","2020-07-09",3.36
"1583","2020-07-10",3.54
"1584","2020-07-13",3.16
"1585","2020-07-14",3.2
"1586","2020-07-15",3.16
"1587","2020-07-16",3.32
"1588","2020-07-17",3.32
"1589","2020-07-20",3.27
"1590","2020-07-21",3.5
"1591","2020-07-22",3.39
"1592","2020-07-23",3.32
"1593","2020-07-24",3.06
"1594","2020-07-27",2.97
"1595","2020-07-28",2.92
"1596","2020-07-29",3.05
"1597","2020-07-30",3.16
"1598","2020-07-31",3.08
"1599","2020-08-03",3.28
"1600","2020-08-04",3.21
"1601","2020-08-05",3.22
"1602","2020-08-06",3.23
"1603","2020-08-07",3.31
"1604","2020-08-10",3.3
"1605","2020-08-11",3.18
"1606","2020-08-12",3.18
"1607","2020-08-13",3.37
"1608","2020-08-14",3.3
"1609","2020-08-17",3.34
"1610","2020-08-18",3.94
"1611","2020-08-19",3.85
"1612","2020-08-20",3.72
"1613","2020-08-21",3.7
"1614","2020-08-24",3.5
"1615","2020-08-25",3.63
"1616","2020-08-26",3.89
"1617","2020-08-27",3.68
"1618","2020-08-28",3.7
"1619","2020-08-31",3.64
"1620","2020-09-01",3.68
"1621","2020-09-02",3.54
"1622","2020-09-03",3.21
"1623","2020-09-04",3.12
"1624","2020-09-08",3.03
"1625","2020-09-09",3.17
"1626","2020-09-10",3.06
"1627","2020-09-11",3.02
"1628","2020-09-14",3.14
"1629","2020-09-15",3.27
"1630","2020-09-16",3.07
"1631","2020-09-17",3.05
"1632","2020-09-18",3.18
"1633","2020-09-21",3.03
"1634","2020-09-22",2.98
"1635","2020-09-23",2.7
"1636","2020-09-24",2.74
"1637","2020-09-25",2.88
"1638","2020-09-28",3.02
"1639","2020-09-29",3.07
"1640","2020-09-30",2.95
"1641","2020-10-01",2.88
"1642","2020-10-02",2.77
"1643","2020-10-05",2.84
"1644","2020-10-06",2.78
"1645","2020-10-07",2.825
"1646","2020-10-08",2.88
"1647","2020-10-09",2.87
"1648","2020-10-12",2.78
"1649","2020-10-13",2.7
"1650","2020-10-14",2.66
"1651","2020-10-15",2.61
"1652","2020-10-16",2.56
"1653","2020-10-19",2.54
"1654","2020-10-20",2.48
"1655","2020-10-21",2.5
"1656","2020-10-22",2.48
"1657","2020-10-23",2.55
"1658","2020-10-26",2.44
"1659","2020-10-27",2.42
"1660","2020-10-28",2.21
"1661","2020-10-29",2.4
"1662","2020-10-30",2.31
"1663","2020-11-02",2.38
"1664","2020-11-03",2.34
"1665","2020-11-04",2.15
"1666","2020-11-05",2.2
"1667","2020-11-06",2.15
"1668","2020-11-09",2.34
"1669","2020-11-10",2.14
"1670","2020-11-11",2.18
"1671","2020-11-12",2.12
"1672","2020-11-13",2.04
"1673","2020-11-16",2.05
"1674","2020-11-17",1.95
"1675","2020-11-18",1.96
"1676","2020-11-19",1.95
"1677","2020-11-20",1.95
"1678","2020-11-23",2.3
"1679","2020-11-24",2.09
"1680","2020-11-25",2.03
"1681","2020-11-27",2.03
