"","date","MSEX"
"154","2007-08-13",18.83
"155","2007-08-14",18.709999
"156","2007-08-15",18.41
"157","2007-08-16",18.1
"158","2007-08-17",18.290001
"159","2007-08-20",18.370001
"160","2007-08-21",18.83
"161","2007-08-22",19
"162","2007-08-23",18.459999
"163","2007-08-24",18.6
"164","2007-08-27",18.52
"165","2007-08-28",18.110001
"166","2007-08-29",18.73
"167","2007-08-30",18.77
"168","2007-08-31",18.75
"169","2007-09-04",19.02
"170","2007-09-05",19.040001
"171","2007-09-06",18.83
"172","2007-09-07",19.219999
"173","2007-09-10",19.040001
"174","2007-09-11",19.15
"175","2007-09-12",18.92
"176","2007-09-13",19.1
"177","2007-09-14",19.24
"178","2007-09-17",18.870001
"179","2007-09-18",19.190001
"180","2007-09-19",18.940001
"181","2007-09-20",19
"182","2007-09-21",18.93
"183","2007-09-24",19.07
"184","2007-09-25",19.17
"185","2007-09-26",18.959999
"186","2007-09-27",18.719999
"187","2007-09-28",18.9
"188","2007-10-01",19.1
"189","2007-10-02",19.02
"190","2007-10-03",19
"191","2007-10-04",19.030001
"192","2007-10-05",19.139999
"193","2007-10-08",19.02
"194","2007-10-09",19.190001
"195","2007-10-10",18.91
"196","2007-10-11",18.91
"197","2007-10-12",18.99
"198","2007-10-15",18.59
"199","2007-10-16",18.5
"200","2007-10-17",18.74
"201","2007-10-18",18.59
"202","2007-10-19",18.57
"203","2007-10-22",18.73
"204","2007-10-23",18.549999
"205","2007-10-24",18.66
"206","2007-10-25",18.75
"207","2007-10-26",18.700001
"208","2007-10-29",18.610001
"209","2007-10-30",18.65
"210","2007-10-31",18.77
"211","2007-11-01",18.559999
"212","2007-11-02",18.58
"213","2007-11-05",18.59
"214","2007-11-06",18.440001
"215","2007-11-07",18.790001
"216","2007-11-08",18.870001
"217","2007-11-09",18.99
"218","2007-11-12",18.799999
"219","2007-11-13",19
"220","2007-11-14",18.700001
"221","2007-11-15",18.92
"222","2007-11-16",18.959999
"223","2007-11-19",18.99
"224","2007-11-20",18.860001
"225","2007-11-21",18.77
"226","2007-11-23",18.85
"227","2007-11-26",18.74
"228","2007-11-27",18.879999
"229","2007-11-28",18.799999
"230","2007-11-29",18.92
"231","2007-11-30",18.9
"232","2007-12-03",18.85
"233","2007-12-04",18.889999
"234","2007-12-05",18.809999
"235","2007-12-06",18.950001
"236","2007-12-07",19.02
"237","2007-12-10",18.969999
"238","2007-12-11",18.870001
"239","2007-12-12",18.950001
"240","2007-12-13",18.950001
"241","2007-12-14",18.889999
"242","2007-12-17",18.719999
"243","2007-12-18",18.74
"244","2007-12-19",18.950001
"245","2007-12-20",18.940001
"246","2007-12-21",18.959999
"247","2007-12-24",18.950001
"248","2007-12-26",18.870001
"249","2007-12-27",18.85
"250","2007-12-28",18.57
"251","2007-12-31",18.950001
"252","2008-01-02",18.799999
"253","2008-01-03",18.75
"254","2008-01-04",18.700001
"255","2008-01-07",18.700001
"256","2008-01-08",18.950001
"257","2008-01-09",19.23
"258","2008-01-10",19.360001
"259","2008-01-11",19.309999
"260","2008-01-14",19.49
"261","2008-01-15",19.299999
"262","2008-01-16",19.24
"263","2008-01-17",18.58
"264","2008-01-18",18.75
"265","2008-01-22",17.860001
"266","2008-01-23",17.799999
"267","2008-01-24",18.66
"268","2008-01-25",18.620001
"269","2008-01-28",18.440001
"270","2008-01-29",18.59
"271","2008-01-30",18.27
"272","2008-01-31",18.469999
"273","2008-02-01",18.15
"274","2008-02-04",18.18
"275","2008-02-05",18.01
"276","2008-02-06",18.18
"277","2008-02-07",18.25
"278","2008-02-08",18.690001
"279","2008-02-11",18.43
"280","2008-02-12",19.09
"281","2008-02-13",18.83
"282","2008-02-14",18.709999
"283","2008-02-15",18.66
"284","2008-02-19",18.620001
"285","2008-02-20",18.85
"286","2008-02-21",18.459999
"287","2008-02-22",18.52
"288","2008-02-25",18.530001
"289","2008-02-26",18.65
"290","2008-02-27",18.700001
"291","2008-02-28",18.639999
"292","2008-02-29",18.85
"293","2008-03-03",18.549999
"294","2008-03-04",18.639999
"295","2008-03-05",18.469999
"296","2008-03-06",18.49
"297","2008-03-07",18.5
"298","2008-03-10",18.26
"299","2008-03-11",18.49
"300","2008-03-12",18.42
"301","2008-03-13",18.370001
"302","2008-03-14",18.16
"303","2008-03-17",17.809999
"304","2008-03-18",18.309999
"305","2008-03-19",18
"306","2008-03-20",18.02
"307","2008-03-24",18.309999
"308","2008-03-25",18.549999
"309","2008-03-26",18.4
"310","2008-03-27",18.41
"311","2008-03-28",18.370001
"312","2008-03-31",18.16
"313","2008-04-01",18.33
"314","2008-04-02",18.25
"315","2008-04-03",18.299999
"316","2008-04-04",18.35
"317","2008-04-07",18.17
"318","2008-04-08",18.33
"319","2008-04-09",18.32
"320","2008-04-10",18.33
"321","2008-04-11",18.35
"322","2008-04-14",18.200001
"323","2008-04-15",18.26
"324","2008-04-16",18.33
"325","2008-04-17",18.440001
"326","2008-04-18",18.360001
"327","2008-04-21",18.290001
"328","2008-04-22",18.309999
"329","2008-04-23",18.34
"330","2008-04-24",18.209999
"331","2008-04-25",18.360001
"332","2008-04-28",18.42
"333","2008-04-29",18.309999
"334","2008-04-30",18.389999
"335","2008-05-01",18.43
"336","2008-05-02",18.26
"337","2008-05-05",18.459999
"338","2008-05-06",18.49
"339","2008-05-07",18.780001
"340","2008-05-08",18.75
"341","2008-05-09",18.799999
"342","2008-05-12",19.15
"343","2008-05-13",18.799999
"344","2008-05-14",18.799999
"345","2008-05-15",18.389999
"346","2008-05-16",18.24
"347","2008-05-19",18.42
"348","2008-05-20",18.49
"349","2008-05-21",18.5
"350","2008-05-22",18.469999
"351","2008-05-23",18.639999
"352","2008-05-27",19
"353","2008-05-28",18.690001
"354","2008-05-29",18.57
"355","2008-05-30",18.440001
"356","2008-06-02",18.57
"357","2008-06-03",18.639999
"358","2008-06-04",18.799999
"359","2008-06-05",18.73
"360","2008-06-06",18.530001
"361","2008-06-09",18.700001
"362","2008-06-10",18.52
"363","2008-06-11",18.309999
"364","2008-06-12",18.4
"365","2008-06-13",18.42
"366","2008-06-16",18.379999
"367","2008-06-17",18.559999
"368","2008-06-18",18.309999
"369","2008-06-19",18.370001
"370","2008-06-20",18.32
"371","2008-06-23",18.27
"372","2008-06-24",17.940001
"373","2008-06-25",17.59
"374","2008-06-26",17.26
"375","2008-06-27",16.950001
"376","2008-06-30",16.59
"377","2008-07-01",17.02
"378","2008-07-02",16.709999
"379","2008-07-03",16.91
"380","2008-07-07",17.01
"381","2008-07-08",17.82
"382","2008-07-09",17.42
"383","2008-07-10",17.42
"384","2008-07-11",17.200001
"385","2008-07-14",17
"386","2008-07-15",16.790001
"387","2008-07-16",17.139999
"388","2008-07-17",17.040001
"389","2008-07-18",16.940001
"390","2008-07-21",17.120001
"391","2008-07-22",17.620001
"392","2008-07-23",17.43
"393","2008-07-24",16.969999
"394","2008-07-25",17.360001
"395","2008-07-28",16.91
"396","2008-07-29",17.43
"397","2008-07-30",17.09
"398","2008-07-31",17.190001
"399","2008-08-01",17.290001
"400","2008-08-04",17.360001
"401","2008-08-05",17.65
"402","2008-08-06",17.879999
"403","2008-08-07",18.059999
"404","2008-08-08",17.530001
"405","2008-08-11",18.24
"406","2008-08-12",18.25
"407","2008-08-13",18.389999
"408","2008-08-14",18.110001
"409","2008-08-15",18.040001
"410","2008-08-18",17.57
"411","2008-08-19",17.49
"412","2008-08-20",17.42
"413","2008-08-21",17.26
"414","2008-08-22",17.370001
"415","2008-08-25",17.35
"416","2008-08-26",17.450001
"417","2008-08-27",17.66
"418","2008-08-28",17.91
"419","2008-08-29",17.719999
"420","2008-09-02",17.309999
"421","2008-09-03",17.32
"422","2008-09-04",16.9
"423","2008-09-05",16.92
"424","2008-09-08",17.1
"425","2008-09-09",16.91
"426","2008-09-10",16.91
"427","2008-09-11",16.85
"428","2008-09-12",16.700001
"429","2008-09-15",16.370001
"430","2008-09-16",16.530001
"431","2008-09-17",15.9
"432","2008-09-18",16.709999
"433","2008-09-19",17.07
"434","2008-09-22",16.85
"435","2008-09-23",16.82
"436","2008-09-24",16.610001
"437","2008-09-25",16.959999
"438","2008-09-26",17.290001
"439","2008-09-29",16.73
"440","2008-09-30",17.469999
"441","2008-10-01",17.35
"442","2008-10-02",17.049999
"443","2008-10-03",17.200001
"444","2008-10-06",16.33
"445","2008-10-07",15.77
"446","2008-10-08",15.33
"447","2008-10-09",14.47
"448","2008-10-10",15.69
"449","2008-10-13",16.940001
"450","2008-10-14",16.34
"451","2008-10-15",15.07
"452","2008-10-16",15.79
"453","2008-10-17",15.15
"454","2008-10-20",16.059999
"455","2008-10-21",15.37
"456","2008-10-22",14.67
"457","2008-10-23",15.33
"458","2008-10-24",15.21
"459","2008-10-27",15.59
"460","2008-10-28",16.25
"461","2008-10-29",15.89
"462","2008-10-30",16.57
"463","2008-10-31",17.24
"464","2008-11-03",17
"465","2008-11-04",17
"466","2008-11-05",16.24
"467","2008-11-06",16.49
"468","2008-11-07",16.799999
"469","2008-11-10",16.17
"470","2008-11-11",16.040001
"471","2008-11-12",15.16
"472","2008-11-13",16.540001
"473","2008-11-14",15.27
"474","2008-11-17",15.24
"475","2008-11-18",14.95
"476","2008-11-19",14.2
"477","2008-11-20",13.65
"478","2008-11-21",14.32
"479","2008-11-24",15.43
"480","2008-11-25",15.59
"481","2008-11-26",16.85
"482","2008-11-28",17.200001
"483","2008-12-01",15.5
"484","2008-12-02",16.6
"485","2008-12-03",16.85
"486","2008-12-04",16.01
"487","2008-12-05",17.120001
"488","2008-12-08",17.540001
"489","2008-12-09",16.629999
"490","2008-12-10",17.02
"491","2008-12-11",16.209999
"492","2008-12-12",17.17
"493","2008-12-15",16.459999
"494","2008-12-16",17.719999
"495","2008-12-17",17.290001
"496","2008-12-18",17.18
"497","2008-12-19",17.27
"498","2008-12-22",16.889999
"499","2008-12-23",16.75
"500","2008-12-24",16.42
"501","2008-12-26",16.65
"502","2008-12-29",16.17
"503","2008-12-30",16.57
"504","2008-12-31",17.23
"505","2009-01-02",17.32
"506","2009-01-05",17.01
"507","2009-01-06",17.17
"508","2009-01-07",16.82
"509","2009-01-08",17.459999
"510","2009-01-09",16.57
"511","2009-01-12",16.5
"512","2009-01-13",16.92
"513","2009-01-14",16.219999
"514","2009-01-15",16.91
"515","2009-01-16",16.530001
"516","2009-01-20",15.52
"517","2009-01-21",15.4
"518","2009-01-22",14.95
"519","2009-01-23",15.03
"520","2009-01-26",15.86
"521","2009-01-27",16.370001
"522","2009-01-28",16.860001
"523","2009-01-29",16.700001
"524","2009-01-30",16.549999
"525","2009-02-02",17.450001
"526","2009-02-03",17.440001
"527","2009-02-04",17.190001
"528","2009-02-05",17.27
"529","2009-02-06",17.4
"530","2009-02-09",17.030001
"531","2009-02-10",16.5
"532","2009-02-11",16.540001
"533","2009-02-12",16.360001
"534","2009-02-13",16.219999
"535","2009-02-17",15.64
"536","2009-02-18",15.07
"537","2009-02-19",14.9
"538","2009-02-20",14.48
"539","2009-02-23",14.37
"540","2009-02-24",14.45
"541","2009-02-25",14.18
"542","2009-02-26",13.97
"543","2009-02-27",13.99
"544","2009-03-02",13.28
"545","2009-03-03",13.64
"546","2009-03-04",13.94
"547","2009-03-05",12.63
"548","2009-03-06",12.5
"549","2009-03-09",11.76
"550","2009-03-10",12.91
"551","2009-03-11",12.34
"552","2009-03-12",13.03
"553","2009-03-13",13.55
"554","2009-03-16",13.37
"555","2009-03-17",14.08
"556","2009-03-18",14.81
"557","2009-03-19",14.25
"558","2009-03-20",14.15
"559","2009-03-23",14.59
"560","2009-03-24",14.05
"561","2009-03-25",14.58
"562","2009-03-26",15.09
"563","2009-03-27",14.79
"564","2009-03-30",14.49
"565","2009-03-31",14.4
"566","2009-04-01",14.56
"567","2009-04-02",15.06
"568","2009-04-03",14.98
"569","2009-04-06",14.74
"570","2009-04-07",14.19
"571","2009-04-08",14.33
"572","2009-04-09",14.75
"573","2009-04-13",14.37
"574","2009-04-14",14.01
"575","2009-04-15",14.45
"576","2009-04-16",14.28
"577","2009-04-17",14.68
"578","2009-04-20",14.21
"579","2009-04-21",14.37
"580","2009-04-22",14.26
"581","2009-04-23",13.97
"582","2009-04-24",14.19
"583","2009-04-27",14.07
"584","2009-04-28",13.94
"585","2009-04-29",14.2
"586","2009-04-30",14.1
"587","2009-05-01",13.96
"588","2009-05-04",14.25
"589","2009-05-05",14.3
"590","2009-05-06",14.21
"591","2009-05-07",14.08
"592","2009-05-08",14.18
"593","2009-05-11",14.22
"594","2009-05-12",14.06
"595","2009-05-13",13.24
"596","2009-05-14",13.15
"597","2009-05-15",12.72
"598","2009-05-18",13.18
"599","2009-05-19",13.25
"600","2009-05-20",13.18
"601","2009-05-21",13.12
"602","2009-05-22",13.06
"603","2009-05-26",13.44
"604","2009-05-27",13.11
"605","2009-05-28",13.35
"606","2009-05-29",13.77
"607","2009-06-01",14.26
"608","2009-06-02",14.42
"609","2009-06-03",14.42
"610","2009-06-04",14.33
"611","2009-06-05",14.04
"612","2009-06-08",13.99
"613","2009-06-09",13.55
"614","2009-06-10",13.71
"615","2009-06-11",13.97
"616","2009-06-12",14.07
"617","2009-06-15",13.92
"618","2009-06-16",13.77
"619","2009-06-17",14.05
"620","2009-06-18",14.07
"621","2009-06-19",14.04
"622","2009-06-22",13.57
"623","2009-06-23",13.55
"624","2009-06-24",13.53
"625","2009-06-25",13.51
"626","2009-06-26",14.85
"627","2009-06-29",14.35
"628","2009-06-30",14.45
"629","2009-07-01",14.48
"630","2009-07-02",14.14
"631","2009-07-06",14.46
"632","2009-07-07",14.33
"633","2009-07-08",14.24
"634","2009-07-09",13.99
"635","2009-07-10",14
"636","2009-07-13",14.32
"637","2009-07-14",14.24
"638","2009-07-15",14.89
"639","2009-07-16",14.86
"640","2009-07-17",14.64
"641","2009-07-20",14.73
"642","2009-07-21",14.66
"643","2009-07-22",14.75
"644","2009-07-23",15.13
"645","2009-07-24",15.09
"646","2009-07-27",15.21
"647","2009-07-28",15.19
"648","2009-07-29",15.24
"649","2009-07-30",15.45
"650","2009-07-31",15.29
"651","2009-08-03",15.38
"652","2009-08-04",15.63
"653","2009-08-05",15.04
"654","2009-08-06",14.55
"655","2009-08-07",15.27
"656","2009-08-10",15.57
"657","2009-08-11",14.76
"658","2009-08-12",14.78
"659","2009-08-13",15.02
"660","2009-08-14",14.39
"661","2009-08-17",14.45
"662","2009-08-18",14.82
"663","2009-08-19",15.06
"664","2009-08-20",15.32
"665","2009-08-21",15.33
"666","2009-08-24",15.48
"667","2009-08-25",15.22
"668","2009-08-26",15.36
"669","2009-08-27",15.58
"670","2009-08-28",15.48
"671","2009-08-31",15.22
"672","2009-09-01",15.03
"673","2009-09-02",15.36
"674","2009-09-03",15.29
"675","2009-09-04",15.18
"676","2009-09-08",15.31
"677","2009-09-09",15.45
"678","2009-09-10",15.5
"679","2009-09-11",15.07
"680","2009-09-14",15.51
"681","2009-09-15",15.87
"682","2009-09-16",15.7
"683","2009-09-17",15.65
"684","2009-09-18",15.6
"685","2009-09-21",15.37
"686","2009-09-22",15.36
"687","2009-09-23",15.29
"688","2009-09-24",15.22
"689","2009-09-25",15.53
"690","2009-09-28",15.47
"691","2009-09-29",15.45
"692","2009-09-30",15.08
"693","2009-10-01",14.9
"694","2009-10-02",14.87
"695","2009-10-05",15.41
"696","2009-10-06",15.51
"697","2009-10-07",15.44
"698","2009-10-08",15.49
"699","2009-10-09",15.37
"700","2009-10-12",15.35
"701","2009-10-13",15.08
"702","2009-10-14",15.28
"703","2009-10-15",15.43
"704","2009-10-16",15.44
"705","2009-10-19",15.51
"706","2009-10-20",15.57
"707","2009-10-21",15.3
"708","2009-10-22",15.68
"709","2009-10-23",15.49
"710","2009-10-26",15.3
"711","2009-10-27",15.31
"712","2009-10-28",15.31
"713","2009-10-29",15.49
"714","2009-10-30",15.39
"715","2009-11-02",15.44
"716","2009-11-03",15.53
"717","2009-11-04",15.58
"718","2009-11-05",15.93
"719","2009-11-06",16.01
"720","2009-11-09",16.389999
"721","2009-11-10",16.040001
"722","2009-11-11",16.139999
"723","2009-11-12",15.59
"724","2009-11-13",15.73
"725","2009-11-16",16.41
"726","2009-11-17",16.370001
"727","2009-11-18",16.219999
"728","2009-11-19",16
"729","2009-11-20",15.91
"730","2009-11-23",16.290001
"731","2009-11-24",16.799999
"732","2009-11-25",16.610001
"733","2009-11-27",16.110001
"734","2009-11-30",16.16
"735","2009-12-01",16.719999
"736","2009-12-02",16.91
"737","2009-12-03",16.549999
"738","2009-12-04",17.139999
"739","2009-12-07",16.99
"740","2009-12-08",17.379999
"741","2009-12-09",17.450001
"742","2009-12-10",16.969999
"743","2009-12-11",17.09
"744","2009-12-14",17.200001
"745","2009-12-15",16.879999
"746","2009-12-16",16.889999
"747","2009-12-17",16.75
"748","2009-12-18",17.01
"749","2009-12-21",16.99
"750","2009-12-22",16.889999
"751","2009-12-23",16.99
"752","2009-12-24",16.99
"753","2009-12-28",17.040001
"754","2009-12-29",17.030001
"755","2009-12-30",17.25
"756","2009-12-31",17.620001
"757","2010-01-04",17.91
"758","2010-01-05",17.219999
"759","2010-01-06",16.98
"760","2010-01-07",17.18
"761","2010-01-08",17.34
"762","2010-01-11",17.02
"763","2010-01-12",17.209999
"764","2010-01-13",17.370001
"765","2010-01-14",17.379999
"766","2010-01-15",17.18
"767","2010-01-19",17.32
"768","2010-01-20",16.860001
"769","2010-01-21",16.49
"770","2010-01-22",16.33
"771","2010-01-25",16.620001
"772","2010-01-26",16.5
"773","2010-01-27",16.59
"774","2010-01-28",16.440001
"775","2010-01-29",17.25
"776","2010-02-01",16.870001
"777","2010-02-02",17.110001
"778","2010-02-03",17.190001
"779","2010-02-04",16.690001
"780","2010-02-05",16.780001
"781","2010-02-08",16.42
"782","2010-02-09",16.73
"783","2010-02-10",16.52
"784","2010-02-11",16.5
"785","2010-02-12",16.42
"786","2010-02-16",16.52
"787","2010-02-17",16.52
"788","2010-02-18",16.559999
"789","2010-02-19",16.719999
"790","2010-02-22",16.940001
"791","2010-02-23",16.870001
"792","2010-02-24",17.379999
"793","2010-02-25",17.049999
"794","2010-02-26",16.549999
"795","2010-03-01",16.959999
"796","2010-03-02",17.219999
"797","2010-03-03",17.129999
"798","2010-03-04",17.27
"799","2010-03-05",17.27
"800","2010-03-08",17.27
"801","2010-03-09",17.360001
"802","2010-03-10",17.549999
"803","2010-03-11",17.360001
"804","2010-03-12",17.58
"805","2010-03-15",17.59
"806","2010-03-16",17.639999
"807","2010-03-17",17.530001
"808","2010-03-18",17.49
"809","2010-03-19",17.68
"810","2010-03-22",17.620001
"811","2010-03-23",17.709999
"812","2010-03-24",17.43
"813","2010-03-25",17.459999
"814","2010-03-26",17.190001
"815","2010-03-29",17.370001
"816","2010-03-30",17.370001
"817","2010-03-31",17.049999
"818","2010-04-01",16.76
"819","2010-04-05",17.65
"820","2010-04-06",17.33
"821","2010-04-07",17.76
"822","2010-04-08",17.74
"823","2010-04-09",17.48
"824","2010-04-12",17.290001
"825","2010-04-13",17.440001
"826","2010-04-14",17.75
"827","2010-04-15",18.299999
"828","2010-04-16",17.639999
"829","2010-04-19",17.5
"830","2010-04-20",17.950001
"831","2010-04-21",17.799999
"832","2010-04-22",17.969999
"833","2010-04-23",18.120001
"834","2010-04-26",18.23
"835","2010-04-27",17.84
"836","2010-04-28",18.139999
"837","2010-04-29",18.32
"838","2010-04-30",18.059999
"839","2010-05-03",18.15
"840","2010-05-04",17.780001
"841","2010-05-05",17.360001
"842","2010-05-06",16.57
"843","2010-05-07",16.290001
"844","2010-05-10",17.35
"845","2010-05-11",17.799999
"846","2010-05-12",18.469999
"847","2010-05-13",18.459999
"848","2010-05-14",18.559999
"849","2010-05-17",18.68
"850","2010-05-18",18.32
"851","2010-05-19",17.790001
"852","2010-05-20",16.959999
"853","2010-05-21",17.379999
"854","2010-05-24",16.65
"855","2010-05-25",16.639999
"856","2010-05-26",16.610001
"857","2010-05-27",17.24
"858","2010-05-28",16.82
"859","2010-06-01",16.74
"860","2010-06-02",17.5
"861","2010-06-03",17.110001
"862","2010-06-04",16.440001
"863","2010-06-07",15.91
"864","2010-06-08",15.21
"865","2010-06-09",15.06
"866","2010-06-10",15.25
"867","2010-06-11",15.4
"868","2010-06-14",15.33
"869","2010-06-15",15.59
"870","2010-06-16",15.69
"871","2010-06-17",15.83
"872","2010-06-18",16.110001
"873","2010-06-21",15.99
"874","2010-06-22",15.92
"875","2010-06-23",15.96
"876","2010-06-24",15.9
"877","2010-06-25",16.209999
"878","2010-06-28",16.1
"879","2010-06-29",15.97
"880","2010-06-30",15.85
"881","2010-07-01",15.68
"882","2010-07-02",15.91
"883","2010-07-06",15.67
"884","2010-07-07",16.139999
"885","2010-07-08",16.15
"886","2010-07-09",16.120001
"887","2010-07-12",15.88
"888","2010-07-13",16.26
"889","2010-07-14",16.120001
"890","2010-07-15",16.17
"891","2010-07-16",15.87
"892","2010-07-19",16.209999
"893","2010-07-20",16.440001
"894","2010-07-21",16.23
"895","2010-07-22",16.51
"896","2010-07-23",16.969999
"897","2010-07-26",17.02
"898","2010-07-27",16.99
"899","2010-07-28",16.75
"900","2010-07-29",16.780001
"901","2010-07-30",16.549999
"902","2010-08-02",16.889999
"903","2010-08-03",16.82
"904","2010-08-04",16.93
"905","2010-08-05",16.66
"906","2010-08-06",16.67
"907","2010-08-09",16.92
"908","2010-08-10",16.959999
"909","2010-08-11",16.530001
"910","2010-08-12",16.450001
"911","2010-08-13",16.059999
"912","2010-08-16",16.43
"913","2010-08-17",16.42
"914","2010-08-18",16.290001
"915","2010-08-19",16.15
"916","2010-08-20",16.4
"917","2010-08-23",16.030001
"918","2010-08-24",15.98
"919","2010-08-25",16.290001
"920","2010-08-26",16.1
"921","2010-08-27",16.57
"922","2010-08-30",16.32
"923","2010-08-31",16.35
"924","2010-09-01",16.91
"925","2010-09-02",16.6
"926","2010-09-03",16.610001
"927","2010-09-07",16.27
"928","2010-09-08",16.200001
"929","2010-09-09",16.18
"930","2010-09-10",16.120001
"931","2010-09-13",16.17
"932","2010-09-14",16.07
"933","2010-09-15",16.219999
"934","2010-09-16",16.07
"935","2010-09-17",16.15
"936","2010-09-20",16.82
"937","2010-09-21",16.530001
"938","2010-09-22",16.379999
"939","2010-09-23",16.200001
"940","2010-09-24",16.709999
"941","2010-09-27",16.48
"942","2010-09-28",16.76
"943","2010-09-29",16.74
"944","2010-09-30",16.84
"945","2010-10-01",16.969999
"946","2010-10-04",16.889999
"947","2010-10-05",17.34
"948","2010-10-06",17.41
"949","2010-10-07",17.120001
"950","2010-10-08",17.389999
"951","2010-10-11",17.27
"952","2010-10-12",17.209999
"953","2010-10-13",17.540001
"954","2010-10-14",17.709999
"955","2010-10-15",17.74
"956","2010-10-18",17.85
"957","2010-10-19",17.629999
"958","2010-10-20",17.85
"959","2010-10-21",17.690001
"960","2010-10-22",17.66
"961","2010-10-25",17.6
"962","2010-10-26",17.73
"963","2010-10-27",17.620001
"964","2010-10-28",17.77
"965","2010-10-29",17.860001
"966","2010-11-01",17.809999
"967","2010-11-02",17.98
"968","2010-11-03",18
"969","2010-11-04",18.389999
"970","2010-11-05",18.200001
"971","2010-11-08",18.4
"972","2010-11-09",18.040001
"973","2010-11-10",18.049999
"974","2010-11-11",17.870001
"975","2010-11-12",17.59
